row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML Peak area,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML Peak area,GF_S4_MC_RCG_3_pos_20210511_Run170.mzML Peak area,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML Peak area,GF_S4_MC_RCG_2_pos_20210511_Run90.mzML Peak area,GF_S4_MC_RCG_1_pos_20210511_Run70.mzML Peak area,
6086,299.175179517393,3.3633525,,,,204,,,,,,,4179.6807,38504.586,1266733.2,26953.719,950058.75,1249534.5,
7354,299.23254622920854,4.6291766,,,,305,,,,,,,191554.25,262898.34,352356.12,320953.72,255320.4,268956.25,
7461,299.2326641261618,4.7740774,,,,255,,,,,,,977037.25,1328774.5,1386345.5,1573511.6,906184.2,1018271.5,
7960,299.25766102526376,5.882847,,,,68,,,,,,,691177.94,951526.8,432998.03,1059440.9,474024.72,411916.2,
8071,299.2576857418968,6.2446322,,,,272,,,,,,,265361.66,251803.16,128871.66,189744.05,113880.164,110467.12,
8859,299.25770228492496,9.03873,,,,275,,,,,,,233817.92,445206.2,164346.48,218671.67,433973.78,572056.9,
7827,300.05072293737715,5.5285873,,,,,,,,,,,922006.4,1120878.5,30714.338,1320654.1,34403.13,18253.299,
4638,300.191440605679,2.746597,,,,38,,,,,,,1286908.4,1099881.9,1033507.0,2836294.2,1084577.4,1268238.4,
4052,300.19152932934566,2.4861562,,,,38,,,,,,,3062953.8,3677608.0,1832155.9,3757502.2,1892425.9,1757345.0,
8358,300.2892318975003,7.1560435,,,,,,,,,,,273569.7,238198.03,144313.47,380743.53,167126.34,110485.625,
8310,300.2892394943804,7.021738,,,,193,,,,,,,1083383.4,1129735.2,4436100.5,1344919.4,5220978.5,5052671.0,
8154,300.2892652790318,6.469231,,,,,,,,,,,379401.66,356825.84,0,577548.1,0,0,
107,301.1105972452504,0.3982569,,,,174,,,,,,,54586.33,132785.66,1376458.2,393929.22,1333594.2,782140.44,
8198,301.1406538219755,6.556515,,,,66,,,,,,,352517.3,435727.0,1042528.1,948763.8,631863.06,830030.7,
7119,301.1544100313151,4.249758,,,,36,,,,,,,410349.53,658078.1,37886.59,922730.06,17240.363,18179.09,
4941,301.154525463346,2.8708308,,,,238,,,,,,,270199.2,390927.47,892241.0,338505.38,1039394.75,922660.9,
4304,301.17540502862647,2.618058,,,,38,,,,,,,22076.693,31450.068,2261334.8,44320.234,1984144.9,2423256.2,
6054,301.6865250223027,3.2868488,,,,204,,,,,,,3869818.0,4723995.0,2843396.0,5020321.5,4255041.0,4285344.0,
7407,302.1496722716616,4.70297,,,,,,,,,,,150822.75,253612.34,15787.887,386404.28,45673.883,21112.795,
4642,302.14969003323966,2.7474117,,,,38,,,,,,,345202.7,428857.16,1535232.6,667094.8,1763823.4,1697456.6,
4034,302.1602055113213,2.5389569,,,,38,,,,,,,1152100.6,1196126.1,3248750.0,1206229.0,3406390.2,2493910.8,
7301,302.18998400486777,4.608747,,,,94,,,,,,,431836.94,508351.94,139140.4,293846.34,45750.633,96535.3,
4344,302.2071176673756,2.6481066,,,,,,,,,,,2970038.5,3660738.0,229907.9,3685448.8,477434.88,271879.6,
3262,302.2071938705043,2.2957766,,,,38,,,,,,,3175713.8,4559070.0,27815.818,4207523.0,463612.4,85763.1,
7971,302.30494542197505,5.867928,,,,,,,,,,,3576107.5,101826.375,3533138.0,4114230.0,113501.875,15251.579,
7895,302.3049841022815,5.7827277,,,,294,,,,,,,2724634.2,3567634.5,867336.8,1706360.2,3430437.2,3568842.2,
8477,303.30407234715875,7.656958,,,,7,,,,,,,1267186.8,1144951.5,1423101.2,1359248.8,1038343.44,1031408.0,
6670,304.133066288122,3.7384913,,,,39,,,,,,,731429.5,1336429.0,538377.0,1839835.2,437716.34,323271.97,
4350,304.1653650840712,2.6418364,,,,38,,,,,,,1269397.8,1651493.9,2843988.2,1859251.0,3012804.8,3088990.2,
3409,304.1765497246261,2.32887,,,,38,,,,,,,1925069.0,863257.8,897904.9,813362.44,971939.6,891897.9,
3055,304.17660453523337,2.219804,,,,38,,,,,,,1580511.8,2196489.0,3226160.2,2472324.8,3342086.8,2995747.5,
7690,304.2841999106843,5.204557,,,,,,,,,,,1025410.8,1493548.9,1549442.5,1611232.0,974971.0,163471.69,
5913,305.1163941232448,3.27812,,,,162,,,,,,,644485.4,345775.94,2364805.5,433818.38,3647040.0,2321281.2,
6909,305.1494790254749,3.943189,,,,,,,,,,,323530.12,509907.47,275725.1,700637.3,192756.78,198084.33,
6139,307.16484906284444,3.3757045,,,,204,,,,,,,654389.0,850390.3,420125.66,1003025.94,268633.84,323690.9,
6262,307.1650058749073,3.443032,,,,65,,,,,,,1272555.6,1812185.1,1100012.1,2348442.5,594543.56,774752.8,
7561,307.26272874746417,4.9497423,,,,,,,,,,,40870.25,83383.72,354739.8,60423.617,382636.34,462235.78,
2558,308.1713359663781,2.0183709,,,,,,,,,,,369945.03,1107044.6,431079.6,465126.9,423066.72,372576.88,
7982,308.2215238858143,5.940801,,,,,,,,,,,351652.25,674697.9,502845.47,546883.06,621447.6,588371.0,
6836,308.2218748012091,3.8568265,,,,,,,,,,,714909.7,1147154.9,1330948.6,1042806.7,1319036.9,1570309.5,
5375,309.12303760949425,3.034764,,,,29,,,,,,,916676.3,1286206.8,194522.05,1834482.6,294085.9,51304.63,
7938,309.20553903745736,5.817574,,,,,,,,,,,317981.78,521757.78,58057.613,408169.5,118790.58,67016.086,
8013,309.20554251550453,6.0557475,,,,,,,,,,,100670.44,478522.03,306111.78,274347.72,381822.1,491698.7,
7256,309.20566678673237,4.4984856,,,,237,,,,,,,758573.44,1089418.0,1800639.9,1020685.8,1923573.5,2121406.2,
7433,309.20568759062667,4.736561,,,,163,,,,,,,392708.72,619958.94,1103859.6,333022.2,1623638.8,1655270.2,
8359,309.2418575608582,7.1957374,,,,,,,,,,,323467.25,218039.55,3474.913,105340.6,35789.453,26208.693,
7912,309.24189112634565,5.7579136,,,,,,,,,,,257616.8,368679.28,0,374948.5,0,3204.2087,
7672,309.241976661873,5.185776,,,,,,,,,,,514904.06,763030.94,17433.504,644551.6,47319.92,21968.324,
8030,309.2419846926784,6.1058397,,,,,,,,,,,237092.23,420561.97,10466.071,372702.28,3145.9297,0,
8572,309.2783018582329,7.941864,,,,92,,,,,,,422476.47,353054.84,504691.0,130305.72,1112309.1,780523.3,
7509,309.2784303084261,4.872896,,,,,,,,,,,19774.596,46628.184,277342.44,36033.957,280396.12,344611.88,
6823,310.1759991831775,3.8421562,,,,240,,,,,,,378578.9,844688.2,95535.62,1137163.0,208544.89,208256.52,
8415,310.3098367090158,7.4640713,,,,,,,,,,,99814.664,26750.473,33394.543,767015.5,36693.973,19663.484,
8602,310.30984914934135,8.101232,,,,191,,,,,,,119908.48,230006.6,218822.66,338487.34,307004.38,119223.18,
8501,310.3098829497191,7.6861405,,,,,,,,,,,374890.9,563301.44,0,167958.86,0,0,
8557,310.30991778632995,7.8829684,,,,311,,,,,,,1267316.5,1660020.2,529049.06,1023393.6,1199949.0,1080362.1,
8584,310.3099237502593,8.002808,,,,,,,,,,,187986.1,402648.66,96673.29,106440.26,262201.2,139981.38,
7702,311.22114508390285,5.2671003,,,,233,,,,,,,393703.8,804533.75,489231.4,336172.38,514997.16,500483.44,
7654,311.22118463450835,5.1354265,,,,280,,,,,,,130789.97,233970.19,544728.7,350558.66,493934.53,766229.94,
8108,311.2213127800314,6.37364,,,,220,,,,,,,354612.03,555473.94,16345.511,447494.0,36804.523,29378.756,
7330,311.2213532532424,4.5909705,,,,28,,,,,,,950532.6,1292440.5,2031494.5,1290767.2,2111907.0,2563426.0,
8346,311.2939359892757,7.1426463,,,,213,,,,,,,6122018.5,5454425.0,7440301.5,7708077.0,6604788.5,5493190.0,
6075,311.66520656185565,3.3710928,,,,204,,,,,,,57487.26,46296.53,1420873.4,41146.723,1241084.2,1310464.6,
6780,312.1341163352388,3.7998323,,,,,,,,,,,34019.746,42941.188,260108.31,88245.35,307504.1,327970.84,
2582,312.19140094093854,2.0331714,,,,38,,,,,,,34731.426,249290.06,4543163.0,626759.44,4795591.5,5073970.0,
8676,312.32552525013415,8.262399,,,,,,,,,,,959660.06,1034869.7,1237965.6,1113011.5,1816328.4,1288981.4,
8711,312.32561541659754,8.377335,,,,,,,,,,,283814.2,382060.94,339897.44,331024.0,476674.8,539414.5,
6261,313.106839171737,3.4422586,,,,65,,,,,,,340782.12,121009.734,984211.25,273651.84,1050799.1,1013906.6,
8150,313.1430106110138,6.4670825,,,,72,,,,,,,599335.25,580288.56,534989.56,371825.47,825182.5,886739.56,
5397,313.1543622868235,3.028182,,,,63,,,,,,,854824.25,1040492.75,340550.7,1063988.6,252823.28,173680.28,
8089,313.2346068626978,6.3183136,,,,111,,,,,,,158918.12,120259.58,136117.34,128140.22,148229.19,122018.42,
7706,313.23688852944025,5.2796154,,,,233,,,,,,,469988.8,734903.56,961861.1,680716.9,874780.8,939956.2,
7784,313.23695938565453,5.4459877,,,,49,,,,,,,111056.14,206781.62,196321.33,298406.1,181719.02,166417.77,
7522,313.23705833892905,4.8839173,,,,,,,,,,,624056.94,1405823.4,2523562.8,1457556.1,1930407.1,2913308.0,
8055,313.27329964402537,6.1938915,,,,,,,,,,,0,3499.5825,403161.47,0,436934.12,387518.22,
8211,313.2733069201558,6.6016803,,,,,,,,,,,34062.703,37448.223,258371.25,22087.832,223270.8,304297.12,
987,314.0912990725562,0.8213549,,,,141,,,,,,,1531849.6,1933245.1,481175.97,1863514.0,610363.4,458908.22,
4633,314.17071125941806,2.7441833,,,,,,,,,,,1603349.0,1714034.9,1699034.1,1650576.9,2366318.5,2252520.8,
6112,314.1784728957269,3.3609965,,,,204,,,,,,,1695498.1,1682779.0,1232400.1,1980511.9,1238744.5,1308933.2,
6347,314.1786272807743,3.5035684,,,,278,,,,,,,572817.25,601170.94,622799.9,615956.94,697461.1,828825.7,
5220,314.20717502510917,2.9669771,,,,238,,,,,,,1.2752463E7,1.6916342E7,4534554.5,2.0414298E7,4834721.5,4016280.2,
4828,314.2072060824326,2.8273067,,,,238,,,,,,,4725471.0,5951711.5,2575258.5,7722176.5,2436589.2,2376545.0,
8194,314.3412808460841,6.525564,,,,,,,,,,,1692268.8,203355.92,717362.3,1659543.4,429175.25,44703.36,
8105,314.341281799904,6.4243455,,,,,,,,,,,925660.44,1828221.9,0,407520.75,1038930.9,1182631.4,
8142,314.34129239587577,6.476893,,,,,,,,,,,1275591.0,1513366.4,376646.88,801551.1,1302555.5,217685.1,
2465,315.18134769033855,1.9775925,,,,145,,,,,,,19051.77,58782.824,1394209.6,206361.8,1748685.4,1868493.0,
7820,315.25261787791266,5.521857,,,,217,,,,,,,188704.72,275857.3,327461.03,280921.9,292752.97,309733.0,
7859,315.2526350741855,5.5913982,,,,222,,,,,,,390184.9,597385.5,420928.9,583612.25,433437.16,408182.34,
8410,315.3252569467837,7.4464626,,,,270,,,,,,,837708.94,702624.3,920096.56,948430.06,762402.8,575229.44,
5447,316.1290433542709,3.062292,,,,63,,,,,,,938655.4,1062102.1,1540923.8,1290415.9,1550636.0,1583711.8,
2684,316.1863596375792,2.064497,,,,38,,,,,,,816196.06,1602798.4,3248539.2,1829440.6,3666862.2,4019089.8,
3362,316.18654381057013,2.3177645,,,,38,,,,,,,1147916.8,2242998.8,2137915.8,2860442.0,2281215.8,2063354.6,
7693,316.2841703625264,5.269333,,,,,,,,,,,1648090.8,2447202.8,228130.48,1323863.2,170080.17,259254.36,
7756,316.2842081155408,5.366987,,,,,,,,,,,1955224.5,429279.84,226568.83,2715896.2,117654.94,36246.26,
7972,316.3205580638451,5.958898,,,,,,,,,,,570309.94,1104078.9,80904.39,323538.6,591671.06,770005.56,
7829,316.3205807109319,5.5547523,,,,,,,,,,,176923.81,379560.7,451479.0,128669.39,602210.25,1291801.1,
7704,317.091645419092,5.274529,,,,233,,,,,,,141138.6,212355.27,1068469.6,264194.5,1055073.8,967784.75,
7926,317.1719638953112,5.7839713,,,,317,,,,,,,401052.4,411174.16,751690.94,374133.44,700101.75,702392.4,
2442,317.18140180613705,1.9694196,,,,145,,,,,,,134617.2,391784.03,2676733.5,467443.25,3221512.8,2917604.0,
8123,317.2083604616841,6.4193473,,,,,,,,,,,136386.19,52107.7,276387.12,115580.14,233803.84,251737.38,
7965,317.208372148196,5.896295,,,,,,,,,,,443616.3,199985.55,627447.0,361349.38,354429.94,560139.2,
8088,317.2084091603264,6.334151,,,,,,,,,,,74507.77,30563.77,186778.78,62161.758,166899.84,271333.84,
3623,318.16474146847617,2.414273,,,,38,,,,,,,538408.56,1274430.9,1848076.6,1404239.6,2223351.8,1620013.9,
1455,318.16557523237265,1.0914767,,,,313,,,,,,,20295.426,37819.57,3125999.5,124573.56,2056740.8,2239065.5,
4800,318.1811604976637,2.8617122,,,,238,,,,,,,624446.8,771574.2,1268355.5,817057.56,1118640.6,1227259.6,
2682,318.20192432817686,2.029051,,,,,,,,,,,2763015.8,892700.44,17657.766,1646149.1,14837.958,5384.0273,
2518,318.20195090967263,1.977377,,,,,,,,,,,1396846.8,3254432.0,22441.613,5189862.5,14837.958,13368.1045,
7777,318.29982669270544,5.4688225,,,,82,,,,,,,8872040.0,1.2092991E7,2062130.4,6410146.0,2839219.5,2130034.2,
7834,318.2998579136395,5.5195885,,,,,,,,,,,1.2892183E7,1283941.5,5037953.0,1.3848946E7,1303319.9,125775.77,
6158,318.6730043255122,3.3749638,,,,204,,,,,,,781079.4,663886.6,71516.88,710749.06,85370.67,118824.98,
7809,319.1875457763792,5.492311,,,,101,,,,,,,2728677.2,3184719.5,4860981.0,3746618.0,4574246.0,4355986.5,
6674,319.21771127791595,3.734661,,,,39,,,,,,,572386.3,576685.6,313432.97,551733.3,274962.94,278703.0,
8304,319.2838287846147,7.01238,,,,210,,,,,,,310442.6,319692.16,222460.38,353530.28,565452.2,599177.5,
7605,320.1390266917017,5.033419,,,,226,,,,,,,283356.78,471251.62,44672.953,676719.56,61401.527,22113.164,
2451,320.1812451936967,1.9323632,,,,145,,,,,,,2039427.0,1653036.2,4486911.0,8167752.0,5382725.5,4167690.0,
2224,320.1812578478421,1.7495251,,,,,,,,,,,512724.28,2819110.8,468620.8,385079.75,495224.8,521075.2,
7802,320.19094477722246,5.491592,,,,101,,,,,,,465363.3,548429.6,836627.06,650331.7,794004.75,751685.5,
8471,321.31468332997747,7.6554184,,,,7,,,,,,,1.4693759E7,1.3251011E7,1.6249832E7,1.552303E7,1.2072594E7,1.2335925E7,
8700,321.3147920812257,8.316245,,,,245,,,,,,,130482.82,182464.61,110376.81,166313.27,205762.8,132122.25,
7783,321.68363493819135,5.4460196,,,,,,,,,,,180398.88,403189.2,86508.055,525770.2,124016.63,75158.79,
3775,322.17590900338047,2.4150555,,,,178,,,,,,,4763774.0,5674396.5,157857.88,6660970.5,104720.06,161320.62,
6861,322.7100671067792,3.8793128,,,,,,,,,,,1527703.5,2087059.1,1509283.6,2428740.5,1351266.4,1918712.9,
7138,323.1387306850891,4.2795177,,,,,,,,,,,311525.75,389764.25,0,514994.06,0,0,
8262,324.28922206988597,6.799646,,,,,,,,,,,104075.914,196491.14,578419.44,154565.77,657304.06,687789.44,
8395,325.30955933405653,7.405619,,,,67,,,,,,,983906.75,847685.1,1126567.4,1069410.2,912011.2,839033.3,
8575,325.3460114953277,7.957648,,,,150,,,,,,,2155397.0,1794726.4,1114360.0,1287398.9,1888851.5,1016836.1,
5775,326.20712694461173,3.2262373,,,,204,,,,,,,1342871.9,1654217.9,1578106.4,1754143.2,1388487.2,1607136.0,
3953,326.20716597836866,2.570744,,,,38,,,,,,,7072835.0,9207727.0,2.2719328E7,9482286.0,2.5215192E7,2.3968124E7,
6370,326.2072375220243,3.5138047,,,,278,,,,,,,750074.6,773076.44,1203933.8,852627.75,1414634.0,1487254.9,
6870,326.2072717379434,3.9012496,,,,,,,,,,,257719.34,651476.75,867544.8,731462.0,1134180.4,917069.06,
5002,326.2073399575034,2.890934,,,,238,,,,,,,1851059.1,2352550.2,2992059.0,2395446.2,3052484.0,3248635.2,
8362,326.30481627190494,7.186167,,,,,,,,,,,97208.32,205633.17,899400.5,133064.94,1050322.9,1082653.9,
5236,326.7049005387194,2.97233,,,,238,,,,,,,8.691078E7,8.930195E7,8.3204216E7,8.849302E7,7.6777576E7,7.801243E7,
6084,326.70490693487903,3.354104,,,,204,,,,,,,1967673.4,1995458.4,2129666.5,2115324.0,2034261.8,1734695.1,
31,327.0511549801217,0.33527744,,,,59,,,,,,,262225.12,369127.12,485248.22,417186.53,530417.06,565075.2,
7232,327.19101489487554,4.468758,,,,273,,,,,,,931227.4,1293216.1,28579.418,1476467.0,46179.656,40839.26,
3695,327.19119719238233,2.4374874,,,,38,,,,,,,3261.8372,4987.9346,3029755.2,14020.39,1844997.8,2726747.5,
6729,327.2048934586383,3.760352,,,,194,,,,,,,10137.176,4405.465,586382.6,7383.799,456916.28,637276.7,
6943,328.15433097230493,3.9401577,,,,,,,,,,,183598.56,250383.95,354462.72,278169.7,460756.6,581137.25,
4962,328.1865907427147,2.8761778,,,,238,,,,,,,3460620.8,3645769.5,3666984.2,3534195.0,3416585.0,3284504.8,
5389,328.20920407169956,2.9915316,,,,,,,,,,,992346.8,217216.31,18643.467,320069.0,523762.34,302767.28,
6000,328.22279044014977,3.3074267,,,,,,,,,,,924852.5,980307.1,496298.03,1185888.9,644428.2,559462.3,
4163,328.22279146959823,2.5946443,,,,38,,,,,,,6.799418E7,8.711063E7,226944.92,8.8759176E7,1772696.5,204240.38,
5512,328.22281126658373,3.095319,,,,63,,,,,,,2705814.2,3763693.0,1739005.0,3531951.5,1645676.4,1924642.6,
4531,328.2228351935112,2.6647475,,,,38,,,,,,,4.6444764E7,2.6893244E7,1.9674236E7,3.9868916E7,2.2146604E7,2.0329074E7,
8360,328.28405695224336,7.1653976,,,,,,,,,,,116472.67,98043.91,83347.58,139443.48,109188.85,102334.34,
7839,328.28416585659863,5.588711,,,,,,,,,,,897359.06,813691.6,0,359839.0,0,0,
8446,328.32049051340294,7.605292,,,,3,,,,,,,841011.5,907401.7,4750214.5,1006302.6,5421107.0,4548858.0,
7876,328.69160938411125,5.659262,,,,105,,,,,,,339385.34,694896.94,236562.47,934875.2,237667.16,210347.78,
6626,329.16484078234686,3.6519115,,,,,,,,,,,528667.4,742654.7,27107.281,232286.39,13084.582,26212.14,
5895,330.1730557039776,3.2547295,,,,204,,,,,,,309927.25,221310.03,1675468.9,336868.3,1683365.8,1622531.1,
5387,330.17332447302095,3.0388088,,,,63,,,,,,,9053726.0,7256440.0,9700306.0,9937549.0,8875742.0,7923450.0,
2756,330.2020576859458,2.0867345,,,,38,,,,,,,1365395.8,1295710.0,285530.12,2198194.8,514336.7,735739.25,
5583,330.2022317738301,3.12243,,,,142,,,,,,,782966.94,931562.0,678012.06,1002469.2,645145.7,589049.25,
7974,330.299830995352,5.8974423,,,,,,,,,,,5473496.0,62912.465,0,2740913.8,0,0,
7921,330.2998615617789,5.8316274,,,,,,,,,,,4398840.0,3485765.2,0,1084133.4,0,0,
7941,330.3360557070608,5.8656178,,,,,,,,,,,43637.31,138269.36,45753.734,3201.4739,336139.25,701473.94,
8066,330.33618471311655,6.283123,,,,,,,,,,,454489.12,884428.94,21237.805,232254.23,397165.25,518008.0,
7101,331.0810173672598,4.2301984,,,,36,,,,,,,0,0,6576276.0,0,8239501.5,8997542.0,
1572,331.16485524799856,1.1884606,,,,57,,,,,,,20454.225,62868.094,1516012.1,824614.3,1904005.2,3370656.0,
7145,332.16422742219896,4.290982,,,,24,,,,,,,484283.38,576087.4,134887.55,374306.22,118473.53,109881.82,
4137,332.2175299223549,2.6044738,,,,38,,,,,,,783841.06,1073463.1,92903.26,1151848.6,31632.047,126899.625,
4448,332.21761098115275,2.6785848,,,,,,,,,,,1.0152145E7,1.1902858E7,441760.25,1.285609E7,456646.5,392839.03,
3237,332.2177015085456,2.3203413,,,,38,,,,,,,5333474.0,6726254.5,838987.94,8312526.0,792650.1,465709.22,
7880,332.3155439479229,5.69977,,,,,,,,,,,721032.25,1178018.2,604570.44,792754.8,474651.28,210681.5,
8109,333.203291499797,6.3753905,,,,220,,,,,,,463926.56,383415.3,9539.279,530813.4,30342.717,18969.94,
7846,333.2032925998138,5.555659,,,,,,,,,,,124793.97,286505.97,483623.94,443522.38,454760.72,662853.2,
7703,333.2033832237534,5.2744436,,,,233,,,,,,,1114243.2,1105917.2,1174529.5,1179180.1,1037529.5,1262960.4,
7598,333.2034948865219,5.0291486,,,,,,,,,,,420115.4,444081.47,978465.4,471252.62,913114.75,1050509.5,
7419,333.20400799679476,4.7229533,,,,163,,,,,,,392661.22,391692.3,818919.56,361090.38,731242.4,932602.9,
8293,333.2396070124803,6.9921303,,,,,,,,,,,175609.69,44171.938,15736.734,455615.5,25509.979,9983.788,
5491,334.17596478580515,3.0806408,,,,63,,,,,,,462782.94,594332.8,160364.11,1011615.1,151057.22,147719.34,
2617,334.1965922583894,2.0133924,,,,48,,,,,,,1055699.4,1846322.0,36765.49,2979798.8,38020.902,3305.1753,
5735,334.68415478627225,3.1846673,,,,204,,,,,,,1889311.5,1307279.5,2508157.8,1649213.2,1963837.1,1934442.4,
8148,335.12496032137705,6.4662476,,,,72,,,,,,,767048.94,408421.97,524638.3,443705.25,772958.9,741926.9,
7085,335.1387939014349,4.2119884,,,,,,,,,,,604538.5,816261.6,25291.004,1011359.0,39403.0,12771.667,
7811,335.1614263166162,5.49317,,,,101,,,,,,,76221.77,85944.72,164028.56,115805.734,157797.66,149942.56,
7579,335.18245610144317,4.980382,,,,136,,,,,,,534907.6,497269.5,1105734.0,619650.4,984448.8,1085472.6,
7782,335.2188666204432,5.445135,,,,49,,,,,,,783094.4,884440.6,1035411.1,963907.75,1000968.8,972073.8,
7715,335.2189260646048,5.2843843,,,,233,,,,,,,3977401.8,4284816.0,6625523.5,4635126.0,5735878.0,5333863.5,
7838,335.21894856467384,5.561688,,,,180,,,,,,,1066729.8,1204034.9,1508577.9,1337549.9,1348019.1,1441292.9,
7464,335.23259672014996,4.7870927,,,,,,,,,,,0,0,346507.22,0,328480.72,411802.97,
2506,336.1570010436196,1.9519151,,,,,,,,,,,2331858.5,3341877.8,12963.443,5626098.0,35131.85,10460.699,
7380,336.1743232008827,4.668304,,,,247,,,,,,,2522301.5,3099663.5,418232.84,1495814.8,322797.38,328271.66,
6775,336.2097569009699,3.80204,,,,194,,,,,,,603520.6,672888.4,1.1326973E7,424260.53,9152902.0,1.1850183E7,
8296,336.3255524941364,6.999769,,,,210,,,,,,,2846064.0,1872585.2,1746283.5,3636827.0,1809132.0,1340499.1,
8579,336.3256168754288,7.9878154,,,,211,,,,,,,137870.72,152140.67,69551.37,93483.83,252814.25,104412.98,
7890,337.104239392213,5.70744,,,,137,,,,,,,172214.58,79580.62,670446.1,36218.438,626384.2,485592.12,
7823,337.2344945731585,5.5234103,,,,217,,,,,,,1573675.4,1747352.2,2375269.8,1930692.1,2081200.4,2015946.8,
8044,337.23451216821496,6.1743712,,,,252,,,,,,,186890.42,203668.81,149871.0,257794.58,160042.47,122969.58,
7855,337.2345621208421,5.5883045,,,,222,,,,,,,2208180.5,2460246.5,2842138.2,2853107.2,2619053.0,2410009.2,
7767,337.23462995330965,5.403046,,,,34,,,,,,,418165.62,432391.84,567208.3,462015.12,512269.6,280535.72,
8053,337.3319651516008,6.191029,,,,,,,,,,,230422.36,417133.9,0,522871.1,0,0,
4346,337.67871962109007,2.6408093,,,,38,,,,,,,1.0590876E7,9941410.0,9557266.0,8901731.0,9843777.0,6633465.0,
4722,337.6788328893944,2.7852972,,,,238,,,,,,,2587151.8,2546347.0,2000605.6,3552394.0,1816589.9,1965875.0,
5945,338.2129955033779,3.302323,,,,171,,,,,,,486887.16,2069566.4,1398909.2,822733.25,1147670.1,1341737.1,
6216,338.21302135127956,3.3596509,,,,,,,,,,,1880215.5,538973.25,130714.22,2032901.2,89233.695,34009.16,
7669,338.2316297213405,5.1694636,,,,,,,,,,,0,10665.904,432135.66,13949.373,226762.0,505089.84,
8699,338.3412101003738,8.315362,,,,245,,,,,,,8617080.0,1.1697819E7,1.0129343E7,1.1295856E7,1.5856632E7,1.1875063E7,
8762,338.3414107727743,8.5393715,,,,,,,,,,,101472.45,320170.7,212467.19,312992.75,238427.36,187093.6,
7963,339.25023039324293,5.8861675,,,,68,,,,,,,731779.2,804437.2,364389.28,1010722.3,426188.78,339799.4,
7920,339.2503690453893,5.776527,,,,197,,,,,,,127834.336,144142.25,149286.0,193518.58,147035.64,124214.31,
9202,339.32527449694874,10.887891,,,,283,,,,,,,291231.78,400582.75,688851.9,414964.84,560467.5,72818.51,
8472,339.32529162038924,7.65544,,,,7,,,,,,,5.0026228E7,4.5409564E7,5.6741692E7,5.3024228E7,4.238216E7,4.2495916E7,
8277,339.32537356100875,6.86313,,,,236,,,,,,,435030.12,484124.9,450721.53,551977.7,606082.94,505168.2,
7004,339.7023731256711,4.0516286,,,,,,,,,,,1053147.1,1711862.2,809869.94,1254787.9,1353102.6,1365643.2,
6452,339.7127677426916,3.5616581,,,,5,,,,,,,1860878.6,2006060.5,575653.1,2233576.8,736530.1,539476.6,
6694,339.7127957480538,3.750265,,,,39,,,,,,,4102546.0,4608511.0,1556022.5,4983002.0,1841067.5,1275074.6,
3198,340.17929423335414,2.2757423,,,,38,,,,,,,241278.1,879621.0,1063697.8,1187557.0,1486499.0,1497857.8,
1244,340.1976506867614,0.96715283,,,,,,,,,,,88763.74,2173386.2,31711.037,3559859.0,66910.24,49298.973,
8782,340.35717694774763,8.663803,,,,,,,,,,,357626.56,925827.4,430545.97,397372.53,589107.4,701738.2,
6401,341.14943805973,3.5312064,,,,187,,,,,,,855480.25,1132958.8,420080.5,1166960.0,366339.38,279346.9,
2474,341.2180328828373,1.9845473,,,,145,,,,,,,87712.45,780155.25,2361559.5,812552.0,2313836.5,1699489.1,
2963,341.2180793005181,2.2169,,,,64,,,,,,,1217965.0,3695025.0,1.3111426E7,3856427.5,1.8431108E7,1.540324E7,
3277,341.2180989855533,2.2583385,,,,64,,,,,,,8107477.0,9599902.0,5656209.0,8690356.0,7870525.0,3793557.5,
8303,341.2657663967135,7.011515,,,,210,,,,,,,562423.75,306187.16,391391.16,606165.7,728686.44,621905.9,
8237,341.2660538330062,6.706059,,,,,,,,,,,155350.02,222958.5,267058.66,250049.0,182948.62,137719.28,
8460,341.33162668053524,7.6570354,,,,7,,,,,,,1465482.9,1326179.1,1675793.6,1543793.4,1221946.1,1230163.2,
5729,342.20219843873105,3.1822293,,,,204,,,,,,,1321228.1,1320418.1,1151262.2,1296074.5,1137043.4,1034744.7,
7092,342.23845863317166,4.222134,,,,36,,,,,,,365352.28,426133.97,491807.75,424520.12,589152.2,490175.34,
5219,342.2385310284217,2.9367712,,,,238,,,,,,,4710666.5,5926858.5,9985629.0,6416265.5,9813548.0,1.0491435E7,
6860,342.2386891265671,3.8789227,,,,235,,,,,,,9274018.0,1.1071601E7,4256343.5,1.132483E7,4781608.5,3757538.2,
6572,342.23869476820283,3.6485698,,,,224,,,,,,,3891035.0,4399333.5,1565991.4,4404186.0,1428432.0,1528091.9,
8320,342.2997262786016,7.0481486,,,,,,,,,,,205514.78,210257.83,104676.21,233830.19,221448.06,200868.81,
7929,342.2998069925207,5.756969,,,,,,,,,,,400161.2,0,0,1527015.8,0,0,
7871,342.2999184830694,5.6751895,,,,,,,,,,,928756.75,1460511.8,0,899284.8,0,0,
