Filename,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML,GF_S4_MC_RCG_1_pos_20210511_Run70.mzML,GF_S4_MC_RCG_2_pos_20210511_Run90.mzML,GF_S4_MC_RCG_3_pos_20210511_Run170.mzML
8221/536.2863mz/6.64min,411180.4,83036.31,130705.45,61686.883,10371.401,42275.85
8223/604.3489mz/6.64min,1683693.0,308747.72,455988.47,271062.78,74969.914,190492.16
8224/374.3624mz/6.62min,18790.46,17432.842,6630042.5,0.0,17445.012,4046566.0
8225/281.2472mz/6.7min,123053.33,70042.67,154135.31,166238.62,116879.1,177255.47
8232/386.3624mz/6.68min,20277.996,2367925.2,9991485.0,0.0,0.0,198180.31
8235/353.3046mz/6.7min,172349.55,153644.48,191597.02,166548.67,217092.69,186905.31
8237/341.2661mz/6.71min,222958.5,155350.02,250049.0,137719.28,182948.62,267058.66
8239/195.1226mz/6.72min,185540.62,71512.19,122096.86,126966.71,135825.64,157618.52
8240/380.3368mz/6.73min,375879.75,26371.637,196318.48,260639.36,237545.39,228602.88
8241/385.292mz/6.72min,325766.16,217406.33,364524.28,246880.45,271010.47,435880.8
8243/424.3628mz/6.73min,724353.4,259413.53,393131.84,628541.2,509796.6,499742.44
8244/429.3182mz/6.73min,571420.3,467434.2,644917.2,516368.84,536150.8,765388.7
8245/600.4676mz/6.74min,462364.88,193246.33,329197.1,416952.47,269216.2,365079.56
8246/468.3895mz/6.74min,695118.4,154178.64,335762.44,828670.75,661507.25,688490.7
8247/291.2315mz/6.74min,3038060.5,2490874.0,2992183.8,287199.22,447859.0,310103.4
8249/344.2791mz/6.74min,603252.5,362201.5,634018.94,113860.85,152192.66,117382.86
8250/512.4153mz/6.74min,942505.75,393674.6,599085.94,840482.2,717409.4,780097.2
8251/556.4414mz/6.74min,714575.7,318928.34,466399.34,636478.8,542699.6,597360.44
8252/383.3264mz/6.71min,1092840.6,840654.75,1325328.9,120547.37,147257.84,100609.23
8253/405.3084mz/6.72min,393608.78,537082.2,793823.0,47287.523,64050.746,7998.7246
8254/473.3444mz/6.74min,332758.8,260369.53,408214.62,308474.12,196595.62,552178.75
8255/286.2737mz/6.74min,201642.42,268125.38,370593.78,680954.0,1004092.06,676680.5
8258/272.2581mz/6.78min,215757.72,207775.03,288596.88,129708.31,150263.9,165199.16
8261/280.0651mz/6.79min,536364.1,567122.75,636239.44,444452.84,462697.38,529996.94
8262/324.2892mz/6.8min,196491.14,104075.914,154565.77,687789.44,657304.06,578419.44
8267/163.0389mz/6.84min,254264.9,210969.27,464894.22,0.0,18952.664,10856.498
8270/149.0233mz/6.84min,174919.42,129737.54,293101.34,51959.855,37521.9,33060.562
8272/385.2111mz/6.84min,39722.438,49756.023,192350.4,0.0,0.0,0.0
8273/281.2471mz/6.85min,486518.7,249968.4,588072.94,76406.64,85269.19,97755.98
8274/242.2476mz/6.85min,613182.3,685119.2,869715.25,329585.12,414021.47,404376.34
8276/286.2737mz/6.85min,631511.3,402973.12,547277.9,192467.16,216045.75,197754.28
8277/339.3254mz/6.86min,484124.9,435030.12,551977.7,505168.2,606082.94,450721.53
8278/255.2316mz/6.86min,116511.69,154940.58,168495.89,29838.506,42828.89,27757.383
8279/237.2211mz/6.87min,99446.47,108906.67,150568.03,8926.469,23222.727,18610.844
8281/344.3155mz/6.9min,539903.75,570175.3,634527.0,658344.56,687306.4,542257.25
8284/593.4632mz/6.9min,468483.84,410022.3,343279.34,79948.164,77699.766,72660.06
8285/269.2472mz/6.93min,306896.12,287529.5,395695.03,0.0,0.0,3367.476
8287/228.232mz/6.93min,53472.07,38443.566,62598.746,88566.36,62839.434,49168.71
8288/242.2476mz/6.93min,878851.6,1057278.2,1401375.1,543599.9,637118.06,775396.25
8291/256.2631mz/6.97min,91078.62,90628.37,136220.86,57655.83,82459.98,78904.26
8292/427.3201mz/6.98min,808837.3,929455.06,936834.25,557851.4,617643.56,826941.56
8293/333.2396mz/6.99min,44171.938,175609.69,455615.5,9983.788,25509.979,15736.734
8295/297.2396mz/7.0min,203385.4,450053.22,487259.28,359587.47,540237.6,257985.6
8296/336.3256mz/7.0min,1872585.2,2846064.0,3636827.0,1340499.1,1809132.0,1746283.5
8297/293.2471mz/7.0min,4638821.0,5636823.5,6863520.0,631326.94,1086341.6,844474.25
8299/376.3181mz/7.0min,228845.94,581783.25,657794.9,241122.97,351531.34,220739.0
8300/280.2631mz/7.0min,2774884.2,1776468.2,2331232.8,2443098.0,2399150.0,2739128.8
8301/275.2577mz/7.0min,83411.64,207519.67,248848.61,268621.75,330153.4,135260.05
8302/263.2366mz/7.0min,417072.97,231497.61,249270.27,298506.8,261515.66,235478.56
8303/341.2658mz/7.01min,306187.16,562423.75,606165.7,621905.9,728686.44,391391.16
8304/319.2838mz/7.01min,319692.16,310442.6,353530.28,599177.5,565452.2,222460.38
8306/600.4673mz/7.02min,244021.53,158262.52,199402.67,282766.97,198193.12,154770.83
8309/473.3443mz/7.03min,173152.84,211977.81,279756.56,265843.25,203326.25,211600.73
8310/300.2892mz/7.02min,1129735.2,1083383.4,1344919.4,5052671.0,5220978.5,4436100.5
8311/363.3099mz/7.02min,263354.8,229013.47,259172.0,497190.94,330715.9,206466.81
8312/380.3366mz/7.02min,250273.1,180005.7,203777.48,488857.06,303358.03,148230.2
8313/556.4413mz/7.02min,315279.12,224492.66,261428.12,405037.38,256431.12,207672.64
8314/385.2919mz/7.02min,270294.5,382277.06,425715.47,535287.25,435134.56,327625.72
8315/429.318mz/7.02min,243539.97,316863.38,365814.84,496341.56,329914.7,297605.28
8316/424.363mz/7.02min,508581.34,256122.72,317067.06,731193.2,463955.22,269376.97
8317/512.4152mz/7.03min,388980.22,246665.44,297693.97,530629.6,333903.28,239292.84
8319/468.3895mz/7.03min,384515.44,248223.84,263237.88,590523.4,352308.6,229195.56
8320/342.2997mz/7.05min,210257.83,205514.78,233830.19,200868.81,221448.06,104676.21
8321/482.3945mz/7.05min,1179460.6,1004788.4,1087589.1,87562.64,97097.19,121163.81
8323/419.3242mz/7.06min,225734.95,287316.72,707087.94,20156.871,28761.852,0.0
8324/397.3421mz/7.06min,979943.7,843394.56,1371368.0,91387.61,108091.164,67026.39
8325/796.5486mz/7.09min,1339940.5,1534204.9,2058148.6,0.0,985590.9,78687.67
8327/607.4786mz/7.2min,566113.44,511257.56,298093.2,78879.58,63794.312,54463.773
8328/279.2315mz/7.13min,162343.11,142540.45,239144.58,121199.62,164914.06,127616.2
8330/804.5501mz/7.14min,1362108.6,2599817.5,2235048.5,3278534.0,4268282.0,971571.9
8331/781.5546mz/7.14min,2113663.8,277866.62,214654.08,81191.97,234676.02,2501268.5
8332/780.551mz/7.14min,4474094.5,509364.84,489537.0,335916.94,461418.72,5281131.0
8333/806.5643mz/7.14min,1737358.2,1224309.6,2005980.4,1614360.1,1115785.6,846160.56
8338/293.2834mz/7.14min,1904637.1,2117172.0,2667509.2,1873824.9,2266943.0,2570664.5
8339/213.1847mz/7.14min,102583.195,111016.04,142907.23,90485.016,112449.43,138408.97
8341/227.2003mz/7.14min,99766.67,116025.164,159306.81,111329.95,127454.164,145931.55
8343/199.1691mz/7.14min,74087.92,88399.34,121103.19,76251.49,91616.32,103766.11
8346/311.2939mz/7.14min,5454425.0,6122018.5,7708077.0,5493190.0,6604788.5,7440301.5
8347/241.2159mz/7.14min,101097.14,119865.07,159556.58,100197.445,130025.89,152181.19
8349/275.273mz/7.14min,227344.9,256722.75,332993.5,223575.42,283566.38,312391.8
8358/300.2892mz/7.16min,238198.03,273569.7,380743.53,110485.625,167126.34,144313.47
8359/309.2419mz/7.2min,218039.55,323467.25,105340.6,26208.693,35789.453,3474.913
8360/328.2841mz/7.17min,98043.91,116472.67,139443.48,102334.34,109188.85,83347.58
8361/381.351mz/7.18min,118553.32,183881.6,172837.38,0.0,0.0,0.0
8362/326.3048mz/7.19min,205633.17,97208.32,133064.94,1082653.9,1050322.9,899400.5
8367/256.2631mz/7.24min,8405096.0,9772455.0,13623496.0,7847540.0,7886245.5,8340053.5
8368/257.2664mz/7.24min,1413986.8,1657409.4,2313714.5,1315909.9,1306045.1,1388137.2
8369/356.3517mz/7.24min,111343.68,146687.1,182072.36,107993.07,119238.87,128692.11
8370/228.2319mz/7.26min,130716.53,135613.75,270300.0,0.0,0.0,0.0
8371/413.3771mz/7.26min,768289.6,1012421.3,1154180.8,830919.4,967325.0,932325.3
8372/395.3669mz/7.26min,256863.42,355113.03,406271.44,285027.3,350156.53,325817.5
8375/411.3587mz/7.27min,205143.05,202124.08,271226.88,7955.205,25091.959,3232.6792
8377/395.3304mz/7.32min,36448.812,100172.99,45814.617,0.0,13015.717,12594.637
8378/372.2891mz/7.28min,1154084.6,267755.34,0.0,320455.8,25686.482,656389.8
8379/381.3509mz/7.29min,381743.06,645108.9,545394.3,0.0,0.0,0.0
8382/496.4108mz/7.33min,2001157.9,1988509.1,1822150.1,411242.03,322198.0,342554.2
8384/564.2599mz/7.34min,280236.16,243117.97,339717.5,291766.38,384299.3,265523.97
8386/269.2471mz/7.35min,57824.367,52292.387,84010.13,144166.02,108778.445,131731.89
8388/353.3044mz/7.36min,122698.7,123657.42,177792.55,271615.47,278968.84,339613.66
8390/282.2787mz/7.39min,3903609.0,2517073.8,3175659.0,2463499.8,3095457.0,3697903.2
8393/377.3197mz/7.4min,360601.6,341040.06,253027.81,253861.97,459186.78,320398.78
8394/395.3303mz/7.4min,371808.3,528415.0,440804.22,483354.3,467350.84,374569.8
8395/325.3096mz/7.41min,847685.1,983906.75,1069410.2,839033.3,912011.2,1126567.4
8397/510.429mz/7.42min,148748.42,106775.4,102125.88,195206.8,107705.336,62721.46
8398/804.5499mz/7.4min,1699157.5,3731530.0,1787688.9,2598411.8,3341206.8,310808.2
8399/395.3669mz/7.38min,160007.97,247256.66,203883.39,0.0,20685.375,6702.9873
8407/780.5509mz/7.43min,4516281.5,2144143.5,4661047.5,2314678.0,74518.36,4114209.0
8408/781.5544mz/7.43min,2274347.8,980496.6,2272983.5,1116452.0,34593.867,1991223.5
8409/796.5484mz/7.44min,559203.5,605624.6,733253.2,0.0,696561.1,213300.58
8410/315.3253mz/7.45min,702624.3,837708.94,948430.06,575229.44,762402.8,920096.56
8411/297.3147mz/7.45min,212982.73,248465.44,292593.03,152750.94,226517.94,276404.1
8412/806.5649mz/7.43min,1489705.6,2437769.8,2823361.0,2490297.0,1527728.2,267753.47
8413/270.2787mz/7.45min,435866.28,447354.38,535265.25,377143.16,387304.4,380607.28
8415/310.3098mz/7.46min,26750.473,99814.664,767015.5,19663.484,36693.973,33394.543
8416/355.3201mz/7.46min,348608.94,277008.7,301391.2,359807.12,494292.75,335042.3
8419/774.5637mz/7.46min,1920705.0,1646562.6,1884164.6,0.0,3608395.5,2225048.5
8422/242.2475mz/7.5min,102147.78,53136.516,189583.05,0.0,0.0,0.0
8423/370.331mz/7.48min,89521.234,70233.02,143688.0,0.0,0.0,0.0
8424/650.4384mz/7.52min,217992.0,653844.9,591130.5,200369.73,459585.9,887117.4
8426/372.3467mz/7.49min,88607.69,94292.836,93871.03,36833.883,62004.54,43158.133
8429/395.3666mz/7.52min,609333.0,845970.75,790527.94,3319.2136,3471.6404,3839.183
8430/508.4144mz/7.55min,185370.5,200777.33,10717.602,537047.3,532261.75,269480.7
8431/270.2787mz/7.53min,287438.16,306273.44,417556.78,267099.66,267713.62,298023.03
8432/411.3252mz/7.53min,214166.12,287331.97,260700.86,120724.484,222463.22,151195.67
8433/242.2475mz/7.55min,187713.28,81522.266,265293.22,0.0,0.0,0.0
8436/420.3313mz/7.56min,306035.5,209158.4,139586.64,344380.4,430758.6,143743.8
8437/171.1378mz/7.59min,172934.69,132239.88,90126.375,210589.64,152567.75,112989.984
8439/425.2869mz/7.56min,223796.17,324685.44,233008.47,282119.78,393936.1,275019.47
8440/411.3605mz/7.52min,51038.46,101481.18,88667.57,0.0,8689.333,8570.038
8442/672.5247mz/7.58min,194301.28,119631.98,154873.8,199755.88,156560.83,137329.44
8443/510.4268mz/7.59min,1709293.2,1760892.8,1563091.0,263448.12,309647.78,452101.0
8444/584.4725mz/7.6min,328006.2,210661.97,270301.88,389667.1,261418.08,223719.88
8446/328.3205mz/7.61min,907401.7,841011.5,1006302.6,4548858.0,5421107.0,4750214.5
8447/540.4465mz/7.61min,389697.4,247458.8,287641.25,500345.06,318032.94,288982.9
8449/452.3939mz/7.62min,380551.2,204877.27,263895.78,532636.5,307396.25,229816.48
8450/347.3151mz/7.62min,239466.58,151714.66,191938.55,312349.34,232761.31,160185.84
8451/408.3679mz/7.62min,296724.03,146073.23,179538.45,398161.5,241346.27,164773.52
8452/496.4205mz/7.61min,395396.2,216636.52,278023.47,489443.75,333513.2,259906.11
8453/413.3232mz/7.62min,202733.25,235864.86,338706.5,380266.0,258935.95,278422.8
8454/457.3495mz/7.62min,224088.77,241602.53,372159.6,375814.6,225657.27,267253.66
8458/185.1534mz/7.65min,487059.25,549671.8,594248.0,469540.8,451381.97,616051.06
8460/341.3316mz/7.66min,1326179.1,1465482.9,1543793.4,1230163.2,1221946.1,1675793.6
8463/199.1691mz/7.65min,619120.9,670414.44,732713.4,577737.06,557115.0,771975.9
8464/209.1898mz/7.65min,483043.78,532401.0,590072.3,463736.7,458292.12,606401.2
8465/227.2003mz/7.65min,797340.0,891018.2,944010.0,775363.9,741646.25,1015105.6
8470/237.221mz/7.66min,474128.97,523631.84,559007.6,460417.84,436809.0,579989.94
8471/321.3147mz/7.66min,13251011.0,14693759.0,15523030.0,12335925.0,12072594.0,16249832.0
8472/339.3253mz/7.66min,45409564.0,50026228.0,53024228.0,42495916.0,42382160.0,56741692.0
8474/223.2054mz/7.66min,493286.1,536526.06,577769.56,459432.72,456606.97,626321.56
8475/269.2471mz/7.66min,877925.25,974450.4,1051080.2,816512.7,820935.5,1096137.9
8477/303.3041mz/7.66min,1144951.5,1267186.8,1359248.8,1031408.0,1038343.44,1423101.2
8478/241.2158mz/7.66min,876533.56,969004.7,1026311.8,825489.75,816974.44,1096574.6
8479/213.1847mz/7.66min,699057.06,774563.9,841472.75,659539.2,672238.56,916645.8
8480/283.2627mz/7.66min,701574.06,923436.1,965736.4,652673.44,651692.1,915165.7
8482/195.1742mz/7.66min,466239.3,507562.2,561501.6,454178.84,430639.38,595793.94
8483/251.2366mz/7.66min,358438.25,451703.1,497789.16,306076.3,336607.56,505000.94
8484/255.2315mz/7.66min,933325.9,1057789.6,1104725.6,884517.44,856724.2,1174853.9
8488/535.2696mz/7.67min,423546.94,517366.8,123505.92,346616.38,323097.7,273131.53
8489/740.5219mz/7.67min,2831847.2,480498.03,3166117.0,44836.168,25141080.0,3281129.8
8492/445.3306mz/7.67min,1053577.8,572758.2,917865.75,93581.664,105029.695,880877.6
8493/772.5839mz/7.68min,1502019.5,27098.957,0.0,714592.9,0.0,0.0
8494/184.0732mz/7.68min,4614295.0,4137921.8,4849785.0,3624491.0,3531834.8,5152219.0
8495/782.5685mz/7.7min,19723292.0,18784480.0,19443210.0,15393022.0,139350560.0,25740324.0
8496/674.4384mz/7.69min,922041.44,1264155.0,1434330.0,1365100.4,6601445.5,551166.25
8497/714.4699mz/7.69min,558924.1,574793.7,1060255.5,621493.8,5689282.0,653619.06
8498/779.539mz/7.69min,428477.0,794735.44,824124.4,827808.4,104824.945,270766.62
8501/310.3099mz/7.69min,563301.44,374890.9,167958.86,0.0,0.0,0.0
8502/788.6123mz/7.69min,3628282.8,670798.5,1847711.8,1878328.8,1132230.8,653908.8
8504/650.4383mz/7.69min,4240718.5,1891337.5,2839168.8,1816361.0,127835.45,4612423.0
8505/690.4698mz/7.69min,4094166.2,1842318.4,2511153.2,1875811.9,124509.93,4382284.0
8506/784.583mz/7.69min,11239120.0,68646330.0,76525310.0,68749640.0,77972970.0,10176219.0
8507/804.5499mz/7.69min,3603962.0,4873463.5,4364423.0,5686311.0,4750930.0,2354542.8
8508/744.5536mz/7.69min,2014754.1,1072294.6,2467218.2,1558098.4,419845.8,5426589.0
8509/757.5569mz/7.69min,5221888.5,5656902.5,8045083.0,5216696.5,2057129.9,7023448.0
8510/778.5355mz/7.69min,1089975.2,1811989.0,1757554.6,1974473.6,218541.88,1046821.4
8511/786.5955mz/7.69min,9640937.0,24001784.0,16858672.0,13099901.0,3916857.2,19524688.0
8512/808.5784mz/7.69min,1036560.75,2639149.0,1395859.8,1762226.1,284725.0,929823.1
8513/796.5486mz/7.69min,655449.1,753179.1,869269.4,0.0,947523.1,332615.8
8514/756.5534mz/7.69min,11058405.0,12008702.0,17025566.0,11073916.0,4306508.5,14741645.0
8515/758.5691mz/7.69min,190014320.0,107260880.0,136834270.0,96302460.0,25709966.0,251735410.0
8516/806.565mz/7.69min,2429346.0,6880518.0,5811946.5,6779130.5,5794190.5,1627062.2
8518/774.5635mz/7.69min,3096846.8,2465706.5,2888803.0,0.0,5221583.0,3237636.2
8519/800.578mz/7.69min,4226006.0,3816364.5,8641558.0,10617.796,4362977.0,5098484.0
8521/787.6mz/7.67min,50994.1,974403.44,236556.81,152586.75,1706429.4,0.0
8522/780.5508mz/7.69min,16135236.0,18969264.0,14122056.0,16296745.0,4420168.5,9106202.0
8523/781.5542mz/7.69min,7374390.0,8983026.0,6431823.0,7706626.0,2712624.5,4283792.5
8524/599.5029mz/7.68min,1235810.6,77541.414,233020.03,152239.61,4034958.5,451427.62
8526/798.5618mz/7.69min,347462.06,308032.2,1142703.9,0.0,719403.0,475747.38
8527/822.5621mz/7.69min,703035.4,916676.8,1424112.4,0.0,171913.64,307239.12
8531/575.5027mz/7.69min,949652.4,323517.44,4501150.5,1287321.6,1709694.0,7269719.5
8533/730.5378mz/7.69min,30103.646,87374.766,222028.28,120031.69,185337.5,4909246.0
8534/760.5116mz/7.66min,5036.1064,6424.309,70756.38,5374.058,4372.03,3676834.2
8535/508.4142mz/7.71min,271015.06,158240.14,97778.13,854515.25,736984.5,565426.7
8542/354.2997mz/7.75min,291430.38,260793.36,525335.0,61880.375,63016.535,33757.13
8543/535.27mz/7.77min,554442.8,669450.56,183129.83,2293156.5,1986271.6,1019461.94
8544/352.339mz/7.8min,39050.453,133089.83,71709.805,1063666.5,27486.496,37865.215
8547/284.2945mz/7.8min,9550300.0,9947640.0,11511011.0,9450002.0,8716764.0,6585406.5
8549/256.2632mz/7.81min,193500.61,102055.266,434275.9,0.0,0.0,0.0
8550/411.3253mz/7.83min,781656.8,565054.0,398885.22,958229.7,803234.56,243229.1
8552/297.3148mz/7.85min,0.0,0.0,0.0,322832.3,319709.1,156398.83
8554/484.4872mz/7.9min,1067806.5,390942.06,480019.94,944784.0,834711.5,197424.0
8555/381.3511mz/7.87min,100196.81,118248.75,57234.83,102964.37,91356.03,36425.227
8556/353.3411mz/7.88min,1105862.2,1265071.1,714584.4,962957.6,809596.7,606268.3
8557/310.3099mz/7.88min,1660020.2,1267316.5,1023393.6,1080362.1,1199949.0,529049.06
8558/352.3389mz/7.89min,1376724.9,254950.23,71709.805,42661.465,161417.17,83752.26
8559/411.3614mz/7.9min,157484.11,212794.88,124161.8,256052.55,291263.53,150616.83
8562/284.2944mz/7.92min,1274015.6,1061581.0,541473.2,1496892.5,1306173.9,552774.0
8563/395.367mz/7.92min,127801.3,132537.75,77699.11,98833.266,120682.836,50863.066
8564/413.3773mz/7.92min,436480.78,357387.4,225919.89,331931.06,380635.94,237475.83
8565/799.5981mz/7.96min,4716.869,3735994.5,0.0,5013.44,323631.5,0.0
8566/453.3356mz/7.93min,1959089.1,538935.4,0.0,474400.72,71042.9,265364.66
8569/556.4929mz/7.94min,62483.008,46162.883,0.0,1096975.8,1745682.6,401014.72
8571/578.4753mz/7.94min,0.0,0.0,0.0,158892.62,298247.72,13310.737
8572/309.2783mz/7.94min,353054.84,422476.47,130305.72,780523.3,1112309.1,504691.0
8573/256.2632mz/7.95min,205156.42,264811.8,130634.58,0.0,0.0,0.0
8575/325.346mz/7.96min,1794726.4,2155397.0,1287398.9,1016836.1,1888851.5,1114360.0
8577/343.3566mz/7.96min,6751121.0,8142288.5,4947432.0,3977665.2,7111966.0,4335273.0
8579/336.3256mz/7.99min,152140.67,137870.72,93483.83,104412.98,252814.25,69551.37
8580/411.3253mz/7.99min,209641.97,221657.23,75826.12,109875.766,269504.44,55769.645
8583/498.5027mz/8.05min,1554592.1,1142260.2,679237.94,1406764.6,1327559.8,365983.5
8584/310.3099mz/8.0min,402648.66,187986.1,106440.26,139981.38,262201.2,96673.29
8585/352.3389mz/8.04min,94199.06,1482708.8,62494.35,54775.375,83259.01,35391.477
8586/270.2787mz/8.05min,83101.69,53550.1,177889.89,0.0,0.0,0.0
8587/917.3933mz/8.06min,425043.9,110093.93,0.0,202720.4,2113368.5,181616.23
8590/934.4199mz/8.06min,474055.75,233829.48,0.0,216675.3,1693909.4,112735.87
8592/284.2944mz/8.06min,2113087.0,1678474.1,3423664.0,195862.6,358945.47,219679.28
8593/939.3749mz/8.06min,229937.9,249302.33,0.0,54806.062,1625277.1,73865.914
8597/349.3459mz/8.09min,670406.6,813434.1,686584.25,499499.78,577274.6,617745.1
8598/367.3565mz/8.09min,2634320.2,3291391.0,2900052.8,2166053.0,2459849.0,2729329.2
8601/799.5979mz/8.09min,5146.325,381372.2,0.0,18917.4,2734344.5,0.0
8602/310.3098mz/8.1min,230006.6,119908.48,338487.34,119223.18,307004.38,218822.66
8603/356.3518mz/8.11min,23320.893,26734.45,22000.576,826486.0,1437980.5,668130.4
8604/628.6131mz/8.18min,148407.33,9432.26,3265.0173,2958476.2,140820.36,3203.9548
8605/413.3772mz/8.12min,655315.8,852000.44,865571.3,617963.7,950278.0,704993.56
8606/395.3667mz/8.12min,453471.6,597295.5,601318.1,425981.1,677623.1,468080.88
8611/676.5867mz/8.13min,0.0,0.0,0.0,323210.66,726582.5,227698.73
8612/611.535mz/8.17min,714001.44,68446.14,0.0,2565018.0,1370306.0,0.0
8615/393.3146mz/8.13min,337549.2,169641.22,114335.56,23162.975,378016.25,110148.95
8617/184.0732mz/8.14min,3787947.0,2505468.0,1653179.8,3371769.2,3971007.8,1237338.9
8618/674.4384mz/8.14min,2104001.8,1792936.2,3114736.8,3157840.5,1144009.9,4457311.5
8619/714.4697mz/8.14min,2145628.2,1980215.8,3818904.5,4061554.8,315194.62,4754845.0
8620/782.569mz/8.14min,73751416.0,51464480.0,151345710.0,138658240.0,8014307.5,208856350.0
8622/772.5846mz/8.14min,3899790.5,0.0,0.0,3791680.0,0.0,0.0
8623/650.4382mz/8.14min,101860.47,608849.9,109347.96,289882.3,2420361.2,90292.17
8626/798.5631mz/8.14min,68860.67,392978.28,1121723.9,3543.3286,1958979.0,278128.28
8627/804.5496mz/8.14min,5443655.0,9344776.0,13632591.0,12678854.0,176842.1,9437639.0
8629/784.5805mz/8.14min,21024378.0,12183819.0,38563044.0,25000470.0,19946022.0,50300110.0
8631/744.5534mz/8.14min,6840048.0,3793447.5,6427871.0,6516849.5,1802963.0,2201146.0
8634/780.5511mz/8.14min,1629594.6,4662530.0,1833754.8,2721841.0,1500606.5,493562.12
8636/781.5547mz/8.14min,770461.56,2230158.2,1087379.5,1323968.5,779435.2,238598.84
8638/756.5532mz/8.14min,712323.7,611843.25,694235.0,757491.5,2720821.8,942635.1
8640/395.3305mz/8.14min,156333.16,253560.97,234139.95,228758.77,682508.2,247333.08
8642/690.4696mz/8.14min,229117.72,642249.25,157888.6,391767.4,2641059.2,70697.945
8643/758.5692mz/8.14min,14906315.0,29348512.0,15342588.0,26743432.0,111717730.0,14081561.0
8645/757.5571mz/8.14min,177384.53,401197.56,316323.28,198674.42,1243040.2,148086.84
8647/575.5028mz/8.14min,567995.94,522258.38,467663.34,713486.4,9674573.0,561077.3
8648/599.5028mz/8.14min,335021.72,65167.24,68907.82,46975.11,6273896.5,267929.4
8649/610.4463mz/8.14min,7409.465,26075.6,3574.2505,72738.76,392284.72,11259.917
8650/684.6493mz/8.12min,303461.28,121088.7,83236.75,102465.45,2406880.0,311475.53
8651/697.4799mz/8.15min,294468.62,0.0,8909.035,6880.3613,4818429.5,255979.95
8652/788.6127mz/8.14min,93203.984,448499.94,41483.33,344575.1,1804469.1,0.0
8653/806.562mz/8.14min,1225347.2,1804417.1,2300745.5,1998027.0,498651.47,1495066.0
8657/498.5027mz/8.12min,53270.25,1415609.8,1637972.6,7268.974,427442.4,1417926.6
8658/639.5667mz/8.19min,34156.0,0.0,0.0,283914.1,70443.33,0.0
8661/885.3667mz/8.18min,9860.648,23209.234,0.0,312466.94,577573.1,215599.1
8663/512.5185mz/8.24min,1357916.0,1032735.44,663617.1,1271353.0,1094143.2,402077.28
8668/352.3389mz/8.23min,827534.44,742341.9,1169604.6,572786.6,960545.06,722044.2
8673/284.2944mz/8.26min,24057.518,0.0,48843.45,0.0,0.0,0.0
8674/381.3511mz/8.26min,534462.4,741662.2,744164.56,433632.16,712401.1,455329.1
8676/312.3255mz/8.26min,1034869.7,959660.06,1113011.5,1288981.4,1816328.4,1237965.6
8681/394.292mz/8.29min,163284.88,48110.363,106370.15,98836.52,168540.27,64579.453
8682/415.2717mz/8.3min,743670.75,993182.3,1364278.8,1262863.8,1813035.4,1255938.5
8683/454.2921mz/8.3min,819074.5,997202.75,968540.0,937336.7,1161711.0,870559.5
8684/279.1587mz/8.3min,3564298.0,2592799.5,2534847.2,3221518.2,4244960.5,2371241.0
8685/190.0497mz/8.3min,1147730.9,766000.2,775677.3,1007375.5,1299258.8,708368.4
8686/167.0337mz/8.3min,1591468.1,1151726.4,1118756.9,1463069.2,1939538.5,1066153.1
8687/429.2394mz/8.3min,1194515.5,1587839.6,1652252.5,2252905.0,1903017.6,1839435.5
8688/803.5422mz/8.3min,1995719.6,2680786.5,2738503.0,2490949.8,3773289.8,2349726.8
8689/391.2838mz/8.3min,53290516.0,39448480.0,40156560.0,47520556.0,64669320.0,36576136.0
8690/413.2656mz/8.3min,27914914.0,35626176.0,35096100.0,32917664.0,47160890.0,32584736.0
8691/113.1323mz/8.3min,586906.1,421262.44,402311.94,526001.44,715624.1,387903.88
8692/149.0232mz/8.3min,23518492.0,17057184.0,16429194.0,21194970.0,28755696.0,15863991.0
8694/121.0283mz/8.3min,654000.1,461272.4,440515.78,586732.4,813127.4,416115.9
8695/804.5468mz/8.3min,1515670.9,2228347.5,2181715.5,2324711.0,2012238.0,1683779.9
8696/261.1481mz/8.3min,234092.75,178644.36,206696.7,141656.28,407181.03,220125.33
8697/549.2854mz/8.31min,3276776.8,2712740.5,916351.0,887069.2,1460008.2,931447.4
8698/371.315mz/8.31min,415898.53,159269.72,223687.72,487741.44,564880.9,282915.12
8699/338.3412mz/8.32min,11697819.0,8617080.0,11295856.0,11875063.0,15856632.0,10129343.0
8700/321.3148mz/8.32min,182464.61,130482.82,166313.27,132122.25,205762.8,110376.81
8701/718.5369mz/8.33min,0.0,0.0,0.0,0.0,0.0,487746.28
8705/415.3563mz/8.34min,437520.0,534700.1,465047.25,833822.0,948648.06,631073.2
8706/512.5185mz/8.31min,213378.56,1272466.6,1423392.9,0.0,345752.56,1240747.6
8708/540.4982mz/8.36min,0.0,0.0,0.0,308848.44,567364.94,180804.08
8709/371.3516mz/8.36min,328065.4,285407.94,345045.03,29118.836,88729.91,64082.47
8711/312.3256mz/8.38min,382060.94,283814.2,331024.0,539414.5,476674.8,339897.44
8712/291.2791mz/8.39min,273234.03,136477.56,197085.7,661176.4,544000.75,405546.03
8714/445.3287mz/8.38min,104102.92,121746.64,107080.805,0.0,0.0,0.0
8715/611.535mz/8.37min,248568.81,128024.984,29137.703,45898.883,2376529.5,68469.766
