Filename,2024_POS_CC-Media_1_Run17.mzML,2024_POS_CC-Media_2_Run53.mzML,2024_POS_CC-Media_3_Run73.mzML,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML
556/691.53mz/7.56min,0.0,0.0,0.0,408654.9,48700.71,278005.03
557/497.3601mz/7.56min,0.0,0.0,0.0,411505.0,61380.406,227513.2
559/669.3279mz/7.57min,0.0,0.0,0.0,106467.58,0.0,197825.12
560/455.3522mz/7.59min,0.0,0.0,0.0,354719.75,81696.734,519052.1
563/311.258mz/7.6min,0.0,0.0,0.0,1280813.8,1088206.2,2570127.2
564/312.2614mz/7.59min,0.0,0.0,0.0,246464.55,206950.64,509221.3
565/333.24mz/7.6min,0.0,0.0,0.0,203601.39,167819.62,343585.44
566/440.3733mz/7.59min,0.0,8365.844,43931.977,5187358.5,2368003.8,4699214.5
567/462.3552mz/7.6min,0.0,0.0,0.0,4464424.5,1231984.8,3284688.0
569/265.2527mz/7.58min,0.0,15063.803,5933.089,157325.1,98056.33,139418.03
570/422.3631mz/7.6min,0.0,0.0,0.0,623162.25,277439.25,562340.06
571/279.2318mz/7.6min,0.0,0.0,0.0,104329.93,84364.93,232593.02
572/508.3997mz/7.6min,0.0,0.0,0.0,231617.55,136717.84,219693.06
573/357.2998mz/7.6min,0.0,0.0,0.0,1010971.06,598495.56,909195.06
575/339.2892mz/7.63min,0.0,0.0,0.0,405750.5,178300.7,356638.62
576/376.3186mz/7.6min,224060.28,66004.81,65056.11,420608.1,139788.05,422823.75
577/354.3365mz/7.6min,486707.6,504419.88,504134.53,714735.6,470990.53,911739.0
578/336.3259mz/7.61min,152037.61,145675.0,146996.84,221122.31,154349.2,286090.5
579/421.3464mz/7.64min,0.0,0.0,0.0,299640.2,79389.73,1046938.8
580/331.2633mz/7.63min,0.0,0.0,0.0,245693.8,20257.5,169734.66
585/357.2787mz/7.65min,0.0,0.0,0.0,1032303.94,724204.25,1662623.6
589/439.3569mz/7.63min,0.0,0.0,0.0,427944.8,545851.0,1135547.6
591/497.3603mz/7.68min,0.0,0.0,0.0,135351.66,36596.914,144145.9
593/743.5605mz/7.68min,0.0,0.0,0.0,687385.25,135159.5,465768.4
594/479.3495mz/7.68min,0.0,0.0,0.0,746683.25,102521.375,593283.5
596/495.3444mz/7.68min,0.0,0.0,0.0,540115.3,163937.08,1467241.2
597/357.2997mz/7.68min,0.0,0.0,0.0,1156175.1,687453.44,1011366.5
598/379.2817mz/7.68min,0.0,0.0,0.0,472827.22,52729.035,192671.88
600/339.2892mz/7.68min,0.0,0.0,0.0,485049.84,254325.5,403657.6
602/746.5686mz/7.71min,0.0,681340.0,683490.1,0.0,291716.88,1280130.6
605/704.5222mz/7.68min,0.0,210111380.0,209138430.0,0.0,35444852.0,39023.766
606/707.5318mz/7.72min,0.0,3580618.0,4241999.5,0.0,116309.305,0.0
607/265.2526mz/7.69min,0.0,0.0,0.0,261957.95,156542.48,215768.48
609/706.5285mz/7.7min,0.0,22774030.0,22912804.0,0.0,3041665.5,0.0
610/581.3119mz/7.7min,0.0,0.0,0.0,366071.62,170827.67,340176.16
611/659.2866mz/7.7min,344760.78,277704.6,28297.617,790604.9,360207.25,1075629.8
612/654.3317mz/7.7min,3824198.0,3810850.2,558236.56,3312514.8,1873238.6,4090298.8
613/637.3049mz/7.7min,1138536.8,1202981.2,156817.44,897364.7,496261.8,1159171.6
614/437.3412mz/7.72min,0.0,0.0,0.0,151145.2,100028.9,343678.66
616/420.3318mz/7.73min,123648.29,500589.25,375340.72,244940.77,122251.32,225128.17
619/522.3782mz/7.72min,0.0,0.0,0.0,0.0,76722.75,969627.4
620/328.3209mz/7.74min,0.0,0.0,0.0,221520.3,87575.086,164891.4
622/468.4045mz/7.75min,0.0,0.0,0.0,133364.45,50176.215,142252.48
624/408.3085mz/7.75min,893982.5,564005.8,368742.94,58458.47,172722.94,1128635.8
626/490.3887mz/7.78min,0.0,0.0,0.0,470720.8,97158.18,755154.1
628/628.4993mz/7.75min,117531.0,56522.69,50660.64,333872.72,71465.04,104253.09
630/228.1957mz/7.77min,688862.06,964845.56,628939.94,140588.52,318605.72,1342528.2
631/209.1536mz/7.78min,363330.66,516417.4,321706.9,26118.984,130276.75,702720.4
632/173.1325mz/7.79min,191176.16,246509.0,166993.33,7446.9014,76368.09,351525.8
634/208.1696mz/7.76min,143052.4,216356.06,129171.07,0.0,58833.02,293701.25
637/584.4732mz/7.76min,149943.97,72051.21,61263.008,547539.3,124821.98,159594.02
638/226.1801mz/7.77min,959330.2,1325953.2,888361.0,59382.027,406357.06,1784599.4
639/244.1907mz/7.77min,196362.3,265446.84,163365.39,77306.7,66335.08,356307.7
640/229.1992mz/7.81min,170109.3,119482.95,121980.3,7503.9097,56149.043,177371.3
641/771.6453mz/7.81min,211909.19,312616.88,157211.83,0.0,21283.238,427802.06
642/191.143mz/7.78min,169705.16,236748.69,146812.69,3549.2642,65699.734,321619.88
643/540.4465mz/7.77min,185547.42,89831.71,83935.75,854104.5,200294.1,264942.5
644/496.4204mz/7.78min,221508.97,105642.94,83479.516,1089871.4,284365.9,365973.25
646/413.3048mz/7.78min,0.0,0.0,0.0,607426.56,145554.78,510506.16
647/347.3154mz/7.78min,46121.88,9018.158,10693.727,386420.4,88954.31,146343.52
648/364.342mz/7.78min,131179.4,53468.438,49761.414,946921.4,231243.25,339089.28
649/452.3944mz/7.78min,235036.8,122335.414,104913.74,1250759.1,326636.16,462404.06
650/408.3681mz/7.78min,218015.81,108869.96,102549.96,1300045.6,345319.7,487522.34
651/522.415mz/7.78min,0.0,0.0,0.0,464403.75,203620.12,501823.03
652/356.3158mz/7.79min,0.0,0.0,0.0,1345794.0,339723.6,954438.8
654/492.4046mz/7.8min,0.0,0.0,0.0,562017.94,347574.94,1862355.4
655/397.3099mz/7.81min,0.0,0.0,0.0,1352729.9,362768.6,1146602.5
656/476.4097mz/7.82min,0.0,0.0,0.0,551214.6,191101.03,450669.44
658/495.3442mz/7.85min,0.0,0.0,0.0,285679.22,38290.86,538022.6
663/250.1777mz/7.84min,92129.805,36576.426,13517.468,22865.357,44358.008,290471.88
664/209.1536mz/7.84min,278956.1,294123.94,195465.17,28037.766,172819.23,506001.78
665/226.1801mz/7.84min,670315.56,699163.4,473079.4,66350.61,415213.1,1209765.6
666/228.1958mz/7.84min,1448722.0,1510768.2,1047043.75,174679.8,867165.06,2489330.5
667/244.1907mz/7.84min,840608.44,854252.1,581178.3,81179.88,485668.1,1479212.8
670/198.1852mz/7.8min,152928.38,191769.42,128586.11,3578.269,87635.164,285348.8
672/409.3117mz/7.81min,239831.36,127183.47,70550.47,49835.215,128534.63,768507.56
674/488.3735mz/7.85min,0.0,0.0,0.0,163525.25,159027.5,2789295.2
675/706.5376mz/7.84min,0.0,0.0,0.0,0.0,0.0,6480662.0
676/728.5195mz/7.84min,0.0,0.0,0.0,0.0,0.0,3217982.5
677/732.5531mz/7.83min,0.0,500289.94,909746.25,0.0,0.0,8542608.0
678/740.5198mz/7.86min,0.0,9100.121,29669.75,0.0,137924.28,2090882.2
679/793.6265mz/7.82min,63227.918,64314.85,40293.953,0.0,31126.068,303347.2
681/408.3082mz/7.84min,1027855.3,417578.03,264229.06,235525.6,558628.6,3194186.8
682/497.3598mz/7.84min,0.0,0.0,0.0,458188.03,51908.59,1077213.4
683/331.2631mz/7.84min,0.0,0.0,0.0,394843.62,115897.48,223915.17
684/478.3864mz/7.84min,0.0,0.0,0.0,276671.66,29803.652,119186.414
686/778.3228mz/7.84min,0.0,0.0,0.0,659018.06,175049.66,238000.84
687/704.522mz/7.85min,0.0,68466240.0,48284748.0,0.0,111608984.0,193741.88
688/707.5316mz/7.85min,0.0,1333847.0,1097374.4,0.0,2005957.8,0.0
689/700.4883mz/7.84min,0.0,1544563.5,1368009.5,0.0,5979472.5,260791.16
690/678.5063mz/7.79min,0.0,18688566.0,12685004.0,0.0,19260688.0,1111630.8
691/718.5372mz/7.88min,0.0,1005780.75,1371716.6,0.0,59535.547,29805176.0
692/744.5529mz/7.81min,0.0,232716.22,146794.89,0.0,9061.182,304073.97
693/746.5687mz/7.87min,0.0,245248.14,269719.12,0.0,181280.9,807740.7
694/754.5337mz/7.84min,0.0,8020.186,22404.389,0.0,0.0,2360708.0
695/768.5498mz/7.85min,0.0,16431.41,46040.773,0.0,3717.0068,630776.56
696/788.615mz/7.86min,0.0,1342680.6,4860.892,0.0,1111176.8,2079186.8
697/720.5165mz/7.84min,0.0,0.0,0.0,1739515.4,954764.7,2181628.2
699/726.5037mz/7.84min,0.0,14548023.0,15582714.0,0.0,25419424.0,16111.809
700/728.5102mz/7.84min,0.0,498937.1,1402637.1,0.0,2009147.4,0.0
701/602.3789mz/7.84min,0.0,0.0,0.0,650810.9,139824.38,476461.6
702/580.3969mz/7.85min,0.0,0.0,0.0,5337797.0,1483205.1,3664876.0
705/702.4976mz/7.9min,0.0,94929.516,88173.664,0.0,725372.9,4962.204
706/716.4616mz/7.85min,0.0,76445.7,55542.504,0.0,272167.28,0.0
707/742.4779mz/7.84min,0.0,471292.28,420029.72,0.0,1108891.4,0.0
708/782.5667mz/7.84min,0.0,43731.36,0.0,0.0,544906.94,38758.14
711/692.5218mz/7.81min,0.0,221200.19,190880.72,0.0,178322.97,430418.03
714/810.5964mz/7.84min,0.0,18756.791,0.0,0.0,241834.61,334397.88
718/742.499mz/7.85min,0.0,0.0,0.0,848546.0,252449.83,1550279.8
719/441.3729mz/7.85min,0.0,0.0,0.0,682252.8,231986.4,710376.06
720/743.5023mz/7.85min,0.0,0.0,0.0,352721.22,98577.21,656093.2
721/808.5825mz/7.87min,0.0,29953.465,0.0,0.0,795787.9,52487.695
722/481.3652mz/7.85min,0.0,0.0,0.0,1082905.1,205156.73,727398.2
724/606.5087mz/7.88min,0.0,0.0,0.0,158455.52,131824.62,107450.984
728/646.5014mz/7.86min,0.0,0.0,0.0,395471.22,66849.914,309652.84
731/477.3338mz/7.92min,0.0,0.0,0.0,293509.94,147725.1,640505.75
732/493.3285mz/7.85min,0.0,0.0,0.0,126936.625,81883.13,932099.4
736/502.3866mz/7.87min,0.0,0.0,0.0,939941.0,111570.39,546433.4
737/406.3289mz/7.87min,239281.62,39955.703,53311.574,367358.88,79709.7,238369.4
738/480.4045mz/7.87min,0.0,0.0,0.0,665335.1,192545.53,459720.4
740/508.399mz/7.9min,0.0,0.0,0.0,153368.69,368329.66,1532302.9
741/595.3275mz/7.88min,0.0,0.0,0.0,339282.44,188132.67,298220.75
742/338.3416mz/7.88min,162912.12,95508.21,98162.56,211391.6,91675.734,177680.81
743/554.1756mz/7.88min,357143.88,335328.16,266394.0,447292.75,281623.4,355509.66
744/384.347mz/7.88min,345800.53,236339.94,242586.8,459671.3,205370.1,346804.84
746/479.3496mz/7.89min,0.0,0.0,0.0,280268.3,36095.07,243418.84
747/786.5999mz/7.91min,0.0,10832249.0,0.0,0.0,16504796.0,128638.29
749/430.3313mz/7.83min,0.0,0.0,0.0,331523.5,120634.12,264409.97
751/490.3886mz/7.91min,0.0,0.0,0.0,1374111.2,558797.9,1659601.4
753/284.2947mz/7.92min,233893.05,250188.28,235184.9,551137.5,326421.53,508888.25
756/664.49mz/7.93min,0.0,29553854.0,28485130.0,0.0,25081768.0,4307.45
757/495.3442mz/7.93min,0.0,0.0,0.0,1342901.9,95132.984,519164.22
759/507.4234mz/7.93min,0.0,0.0,0.0,480987.0,155626.05,291924.28
760/513.3548mz/7.94min,0.0,0.0,0.0,59811.797,48329.67,495312.84
762/481.3653mz/7.93min,0.0,0.0,0.0,538566.5,63267.254,369605.3
764/437.3412mz/7.93min,0.0,0.0,0.0,1729054.0,1107578.8,3145520.2
765/506.42mz/7.93min,0.0,0.0,0.0,1377979.4,449458.3,843389.6
766/528.402mz/7.93min,0.0,0.0,0.0,2502469.8,499067.88,1400371.1
769/457.3678mz/7.97min,0.0,0.0,0.0,442087.97,168335.52,358035.1
770/716.4617mz/7.89min,0.0,39463.14,17276.348,0.0,316458.47,0.0
771/700.4883mz/7.9min,0.0,772785.25,493250.03,0.0,8055364.0,356804.2
774/512.4306mz/7.94min,0.0,0.0,0.0,304729.0,91869.09,195342.88
775/597.2702mz/7.94min,0.0,0.0,0.0,700948.44,83797.33,160265.52
777/440.375mz/7.94min,0.0,0.0,0.0,222503.28,44356.754,136598.75
778/534.4127mz/7.94min,0.0,0.0,0.0,790511.44,172398.33,530810.06
779/602.5504mz/7.94min,0.0,0.0,0.0,158563.64,39740.0,99738.82
785/726.5038mz/7.91min,0.0,3898754.5,3180249.5,0.0,27125224.0,161182.53
786/782.5661mz/7.95min,0.0,5465.0938,0.0,0.0,912520.4,93491.69
787/788.6146mz/7.93min,0.0,617063.9,6291.4893,0.0,4893999.5,961116.25
789/588.4985mz/7.94min,0.0,0.0,0.0,308627.12,100787.21,224850.08
790/606.5089mz/7.94min,0.0,0.0,0.0,841903.94,281332.0,607981.2
791/624.5193mz/7.94min,0.0,0.0,0.0,2517982.5,1008180.44,1220840.9
792/646.5014mz/7.94min,0.0,0.0,0.0,6357823.5,1671215.4,4575237.0
794/692.5214mz/7.93min,0.0,177340.25,127328.19,0.0,235090.38,284295.44
795/706.5376mz/7.94min,0.0,0.0,0.0,0.0,0.0,5298483.5
796/728.5195mz/7.94min,0.0,0.0,0.0,0.0,0.0,4079377.0
797/732.5535mz/7.9min,0.0,78848.58,261541.83,0.0,3123.519,5447257.5
798/740.5196mz/7.97min,0.0,88060.75,116443.55,0.0,138319.81,1237885.8
799/744.5529mz/7.96min,0.0,161646.2,306761.38,0.0,7038.6094,915816.7
801/754.5335mz/7.95min,0.0,0.0,0.0,0.0,4424.0063,3704059.0
802/810.5967mz/7.92min,0.0,13177.911,0.0,0.0,453603.7,576040.8
806/760.5838mz/7.91min,0.0,159320.19,16916.723,0.0,4575959.0,175202.42
807/796.5791mz/7.94min,0.0,0.0,0.0,0.0,310877.12,23859.299
808/808.5821mz/7.94min,0.0,23575.275,0.0,0.0,1396129.6,90750.49
810/768.5501mz/7.99min,0.0,35382.21,57405.0,0.0,5988.0186,873976.25
813/497.3601mz/7.95min,0.0,0.0,0.0,405860.97,101290.21,1178030.1
814/523.3602mz/7.95min,0.0,0.0,0.0,404631.28,53804.0,236952.81
815/644.4856mz/7.95min,0.0,0.0,0.0,452223.34,116791.63,405476.16
816/686.4725mz/7.96min,0.0,2117106.5,2101752.0,0.0,2448686.2,0.0
819/740.4831mz/7.96min,0.0,0.0,0.0,1102108.5,2116422.5,3417382.0
820/741.4864mz/7.97min,0.0,0.0,0.0,428993.03,863636.94,1402995.4
821/493.3285mz/7.93min,0.0,0.0,0.0,38701.625,39837.16,381467.6
824/718.5374mz/7.98min,0.0,6365357.5,7320538.5,0.0,286337.06,15458327.0
826/310.3104mz/8.0min,284282.47,608539.1,481275.53,286550.78,254356.6,499595.44
828/718.5013mz/8.0min,0.0,0.0,0.0,3114124.2,3492806.5,5389219.0
829/719.5046mz/8.0min,0.0,0.0,0.0,1297291.0,1300166.1,2265650.8
831/506.4199mz/8.01min,0.0,0.0,0.0,314421.22,156242.55,299794.03
832/528.4022mz/8.01min,0.0,0.0,0.0,351235.6,77401.08,200008.16
833/455.3519mz/7.98min,0.0,0.0,0.0,1413812.9,254669.05,109440.42
835/704.488mz/8.01min,0.0,19893.549,0.0,259562.72,76530.89,751819.75
836/470.3627mz/8.02min,0.0,0.0,0.0,263511.53,239916.23,567227.0
837/492.4048mz/8.0min,0.0,0.0,0.0,237237.73,498225.53,1691315.4
838/506.3836mz/7.96min,0.0,0.0,0.0,352707.94,38562.29,273723.75
840/475.3973mz/8.04min,0.0,0.0,0.0,833979.94,456592.16,611127.06
842/522.3785mz/8.05min,0.0,0.0,0.0,0.0,35511.367,867862.4
843/524.3943mz/8.05min,0.0,0.0,0.0,2559436.5,1946169.1,4409415.5
846/474.394mz/8.06min,0.0,0.0,0.0,3713629.5,1316269.4,3914781.5
847/403.3181mz/8.06min,0.0,0.0,0.0,1078867.5,402475.53,902862.94
850/529.3497mz/8.06min,0.0,0.0,0.0,414829.3,191698.44,493721.1
851/381.3362mz/8.07min,0.0,0.0,0.0,693158.56,412930.94,833076.3
852/477.334mz/8.04min,0.0,0.0,0.0,136946.55,69776.9,262185.9
853/480.3526mz/8.08min,0.0,0.0,0.0,406564.22,153387.81,452505.34
854/479.3496mz/8.07min,0.0,0.0,0.0,1832023.1,701467.9,1529826.8
855/490.3868mz/8.07min,0.0,11428.062,34633.656,4481801.5,1881795.6,3187916.0
856/491.3901mz/8.07min,0.0,0.0,0.0,1362647.5,559811.25,1001019.9
857/540.389mz/8.07min,0.0,0.0,0.0,0.0,319839.28,3497699.2
859/450.3938mz/8.08min,0.0,0.0,0.0,393393.8,225199.3,377372.06
860/469.4079mz/8.08min,0.0,5558.3833,16120.416,1402957.6,783807.75,1255284.2
862/468.4044mz/8.08min,0.0,84177.234,124211.53,4622277.0,2682661.0,4035036.2
863/590.514mz/8.08min,0.0,0.0,0.0,2811843.8,1673411.5,2209464.0
864/630.5063mz/8.08min,0.0,0.0,0.0,1815254.8,1055234.6,1417515.1
866/572.5033mz/8.08min,0.0,0.0,0.0,375340.44,237128.62,293491.78
867/457.3677mz/8.08min,0.0,0.0,0.0,932140.44,560269.56,1701654.2
870/481.3655mz/8.09min,0.0,0.0,0.0,1076427.4,359451.94,633393.56
871/439.3573mz/8.08min,0.0,0.0,0.0,661121.1,446424.53,735044.75
873/654.3317mz/8.09min,26592.19,65862.875,0.0,18654.941,5375.037,24309.852
875/366.3364mz/8.1min,0.0,0.0,0.0,574569.2,149833.12,315680.12
877/622.5033mz/8.1min,0.0,0.0,0.0,291847.62,216648.02,243279.9
878/644.4856mz/8.1min,0.0,0.0,0.0,309877.06,178241.22,222494.52
879/336.326mz/8.1min,273173.03,500459.44,303523.62,232209.97,297971.06,692998.4
880/441.3728mz/8.11min,0.0,0.0,0.0,1150385.9,544543.94,1008499.6
882/423.3622mz/8.11min,0.0,0.0,0.0,521741.78,317348.06,595398.2
883/437.3412mz/8.11min,0.0,0.0,0.0,567032.1,404367.16,851442.06
887/470.3628mz/8.12min,0.0,0.0,0.0,948774.2,1034309.06,1499249.1
888/110.0199mz/8.08min,136683.92,7596909.5,8145265.0,137619.05,717018.56,693335.94
890/397.3099mz/8.13min,0.0,0.0,0.0,117020.88,82259.57,262370.88
892/622.4443mz/8.17min,0.0,0.0,0.0,339503.3,1551894.4,1219975.0
894/692.5145mz/8.15min,0.0,1731097.2,1336249.4,0.0,744389.94,82256.484
895/352.3209mz/8.14min,0.0,0.0,0.0,592761.4,153215.78,335402.06
896/630.4107mz/8.15min,0.0,0.0,0.0,74098.234,139538.86,131339.9
897/608.4285mz/8.15min,0.0,0.0,0.0,322861.3,491647.47,537414.06
898/704.4868mz/8.09min,0.0,0.0,0.0,171363.48,70180.85,115454.125
899/690.5065mz/8.15min,0.0,18339778.0,18246866.0,0.0,11751523.0,0.0
900/477.413mz/8.17min,0.0,0.0,0.0,504155.03,201324.6,678811.2
901/712.4881mz/8.17min,0.0,2498883.5,2484497.5,0.0,846913.2,0.0
902/495.3442mz/8.12min,0.0,0.0,0.0,98749.32,63216.22,505854.2
903/524.3943mz/8.16min,0.0,0.0,0.0,864759.25,966199.5,1832290.5
907/622.5036mz/8.19min,0.0,0.0,0.0,1184263.9,1168805.8,1052420.8
909/476.4098mz/8.19min,0.0,0.0,0.0,1570341.5,1133902.2,2092007.5
911/607.5121mz/8.21min,0.0,0.0,0.0,370212.12,346161.47,335694.6
912/606.5089mz/8.21min,0.0,0.0,0.0,909219.6,816193.94,823093.25
913/628.4908mz/8.21min,0.0,0.0,0.0,566186.7,492651.66,450813.3
914/184.9855mz/8.23min,260195.39,653425.8,415941.34,33532.625,273048.7,109182.586
915/588.4986mz/8.24min,0.0,0.0,0.0,109727.53,107750.72,584278.94
916/644.4863mz/8.21min,0.0,0.0,0.0,973680.9,761085.6,753960.0
917/550.4463mz/8.21min,0.0,0.0,0.0,436956.06,330262.62,398075.7
918/590.5138mz/8.21min,0.0,0.0,9958.939,718058.5,767332.6,809039.4
919/630.506mz/8.21min,0.0,0.0,0.0,633162.9,578454.25,590473.5
920/563.2951mz/8.23min,0.0,0.0,0.0,586679.2,105336.33,451070.97
921/356.3522mz/8.23min,0.0,0.0,0.0,585957.8,369992.7,517448.25
923/407.367mz/8.24min,0.0,0.0,0.0,1312108.0,808136.44,1208230.9
924/384.3471mz/8.25min,23514.96,55175.88,78164.01,1441836.2,867564.94,1210263.9
925/490.3887mz/8.22min,0.0,0.0,0.0,249744.12,908519.8,3637342.5
926/440.3747mz/8.25min,0.0,0.0,0.0,148975.5,76741.016,128049.02
927/441.373mz/8.25min,0.0,0.0,0.0,447964.94,314474.9,580756.2
929/492.4049mz/8.25min,0.0,0.0,0.0,171486.05,287784.78,738993.75
931/366.3365mz/8.27min,0.0,0.0,0.0,518461.38,142250.89,303253.84
932/628.1943mz/8.27min,427734.4,517746.56,444679.34,439818.3,361696.66,417595.44
934/590.5138mz/8.26min,0.0,0.0,9958.939,1641305.2,1033548.7,1325330.8
936/850.2501mz/8.27min,145812.66,118201.08,119643.21,134601.03,112517.5,0.0
938/422.3633mz/8.27min,0.0,0.0,0.0,204138.28,97363.21,150519.53
939/519.3652mz/8.27min,0.0,0.0,0.0,592254.5,316416.12,689746.4
940/660.5166mz/8.28min,0.0,0.0,0.0,909455.5,342821.34,647630.4
941/481.3655mz/8.27min,0.0,0.0,0.0,806033.0,297578.78,706608.4
942/630.4126mz/8.27min,0.0,0.0,0.0,368257.62,51161.625,140175.31
943/630.5061mz/8.27min,0.0,0.0,0.0,4197292.0,2031262.0,3393764.0
944/631.5097mz/8.27min,0.0,0.0,0.0,1694802.6,806447.7,1372032.4
948/645.4318mz/8.28min,0.0,0.0,0.0,272980.88,169184.67,480602.03
951/588.4987mz/8.28min,0.0,0.0,0.0,923139.6,518641.03,757858.25
952/606.5087mz/8.28min,0.0,0.0,0.0,987382.9,555726.4,1062753.8
953/628.4908mz/8.28min,0.0,0.0,0.0,4586967.0,2280964.2,3360299.5
954/629.4941mz/8.28min,0.0,0.0,0.0,1610805.0,896117.94,1242146.6
955/425.3777mz/8.28min,0.0,0.0,0.0,1488715.8,765508.25,1052905.4
956/718.5011mz/8.25min,0.0,0.0,0.0,176420.39,19904.104,159810.23
958/439.3181mz/8.29min,0.0,0.0,0.0,526562.6,24672.148,114231.58
959/465.3701mz/8.28min,0.0,0.0,0.0,392581.62,132601.34,231326.25
960/495.3443mz/8.29min,0.0,0.0,0.0,121349.09,112026.9,260761.36
961/700.488mz/8.29min,0.0,273276.62,243470.11,0.0,1799437.8,55711.535
962/726.5041mz/8.28min,0.0,1142404.6,1184893.1,0.0,4395174.5,108535.086
964/623.4476mz/8.25min,0.0,0.0,0.0,406462.8,145501.03,884689.1
966/706.537mz/8.28min,0.0,0.0,0.0,0.0,0.0,580614.9
967/728.5193mz/8.28min,0.0,0.0,0.0,0.0,0.0,934593.9
969/732.5534mz/8.23min,0.0,63706.0,85768.37,0.0,0.0,1202356.0
971/744.5529mz/8.24min,0.0,437546.4,413318.66,0.0,7177.185,7457896.5
972/754.5348mz/8.28min,0.0,0.0,0.0,0.0,0.0,1124382.1
973/766.5354mz/8.29min,0.0,0.0,0.0,0.0,3237.5352,1344206.8
974/768.5505mz/8.28min,0.0,146649.33,137163.2,0.0,26201.934,365785.4
975/788.6147mz/8.25min,0.0,438539.84,0.0,0.0,260099.27,224216.28
976/622.4441mz/8.28min,0.0,0.0,0.0,1599361.0,494627.5,2581801.2
977/644.428mz/8.28min,0.0,0.0,0.0,854553.9,506568.0,1576151.0
978/810.597mz/8.29min,0.0,52965.457,0.0,0.0,172723.27,203044.88
981/704.5221mz/8.24min,0.0,2468497.5,7209503.5,0.0,4846804.5,147120.06
982/712.4881mz/8.22min,0.0,1114263.1,1063783.1,0.0,1763212.4,0.0
984/782.5665mz/8.29min,0.0,39378.273,0.0,0.0,319275.53,24132.775
985/808.5823mz/8.28min,0.0,56648.42,0.0,0.0,465335.9,16114.393
988/497.3601mz/8.29min,0.0,0.0,0.0,413063.47,160422.53,349284.06
989/686.4723mz/8.29min,0.0,234910.77,353362.72,0.0,334493.38,0.0
990/796.5809mz/8.29min,0.0,54073.06,0.0,0.0,561813.1,39083.727
992/622.5034mz/8.29min,0.0,0.0,0.0,775617.1,406970.03,494288.2
993/508.4355mz/8.3min,0.0,0.0,0.0,511047.66,266076.97,370581.7
995/530.4177mz/8.3min,0.0,0.0,0.0,1395240.1,568244.5,1029900.5
996/644.4863mz/8.3min,0.0,0.0,0.0,2551489.8,1180200.6,1617640.4
997/399.3256mz/8.36min,0.0,0.0,0.0,804269.5,95484.86,202119.6
999/567.2962mz/8.29min,0.0,580582.6,517048.8,1236748.0,1076134.8,1165078.5
1001/529.35mz/8.31min,0.0,0.0,0.0,71541.1,104303.3,325705.47
1002/479.3493mz/8.31min,0.0,0.0,0.0,2595318.5,2221218.5,6386082.0
1003/524.3938mz/8.28min,0.0,0.0,0.0,82643.88,160130.81,773846.75
1005/507.3658mz/8.3min,5812.7925,11678.727,141941.62,757036.7,376134.47,407043.4
1007/604.4932mz/8.32min,0.0,0.0,0.0,444589.38,190743.66,236143.05
1009/457.3675mz/8.32min,0.0,0.0,0.0,2423883.5,1278268.4,2332268.5
1010/502.4092mz/8.32min,0.0,21639.914,181572.69,331539.5,262011.53,203855.6
1011/508.3993mz/8.37min,0.0,0.0,0.0,867096.94,1672103.5,3933951.5
1014/439.3569mz/8.33min,0.0,0.0,0.0,1188419.9,997776.0,2108736.8
1016/534.4514mz/8.34min,0.0,0.0,0.0,734066.4,449394.25,512158.75
1017/556.4333mz/8.34min,0.0,0.0,0.0,963181.2,379522.06,481207.22
1018/634.5401mz/8.34min,0.0,0.0,0.0,271084.2,151137.16,236547.86
1019/674.5322mz/8.34min,0.0,0.0,0.0,1547174.9,987905.8,1128052.1
1022/652.5505mz/8.34min,0.0,0.0,0.0,749074.9,508017.28,546102.75
1023/606.5085mz/8.32min,0.0,0.0,0.0,481941.9,325152.06,693600.5
1024/794.7227mz/8.37min,0.0,0.0,1169609.6,0.0,341606.62,0.0
1025/876.8006mz/8.34min,0.0,380635.16,1057446.2,0.0,0.0,113101.07
1026/474.394mz/8.35min,0.0,0.0,0.0,4060350.8,4264084.5,10853544.0
1028/626.4752mz/8.41min,0.0,0.0,0.0,109279.58,107640.86,107168.055
1030/421.3464mz/8.35min,0.0,0.0,0.0,122675.49,146966.75,399646.84
1031/495.3232mz/8.33min,0.0,0.0,0.0,34579.695,153989.75,691345.2
1032/475.3973mz/8.36min,0.0,0.0,0.0,1302178.0,1367926.0,3580995.5
1033/766.6912mz/8.37min,0.0,397836.47,0.0,0.0,188912.03,0.0
1035/476.4096mz/8.39min,0.0,0.0,0.0,1300461.2,825085.6,747660.3
1036/477.4132mz/8.39min,0.0,0.0,0.0,403193.8,246562.1,419679.2
1038/341.2837mz/8.4min,0.0,0.0,0.0,452829.72,391172.62,594376.56
1039/630.5064mz/8.43min,0.0,0.0,0.0,729730.75,160486.33,159251.14
1040/481.3653mz/8.4min,0.0,0.0,0.0,851464.06,483426.7,665797.1
1041/407.3674mz/8.4min,0.0,0.0,0.0,365067.12,218214.67,222046.53
1043/556.4334mz/8.38min,0.0,0.0,0.0,863497.25,66160.766,68002.516
1047/340.3483mz/8.41min,354470.8,628603.06,439260.34,233442.12,363254.66,611894.0
1048/338.3417mz/8.41min,12572932.0,22607292.0,16920610.0,9188508.0,13413997.0,23003376.0
1049/675.6757mz/8.41min,1485081.6,2374347.5,1675621.0,649263.56,986259.44,1685541.1
