"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp4_1_Run59.mzML","NEG_TJGIp4_2_Run88.mzML","NEG_TJGIp4_3_Run183.mzML"
"847/684.4192mz/5.67min",660360.4,110804.8,1368847.6,693737.8,110042.38,626983,850795.56
"848/521.2081mz/5.68min",1976061.5,2614484.5,1425405.4,2396646.2,1530107.8,1555476.8,3067730.8
"849/1116.6017mz/5.68min",347645.49,396333.28,137677.56,296198.94,346857.88,348433.1,431367.62
"850/657.3829mz/5.68min",5155714.25,8685581,4799481.5,3606318,8189299,5511947,4020657.2
"851/537.2029mz/5.67min",227595.065,261138.02,238387.89,228480.16,207010.77,220105.97,226709.97
"853/630.3643mz/5.69min",21852588,36178120,21002640,15382940,33538614,22702536,17033834
"856/359.2804mz/5.7min",74735.865,80256.59,38559.508,61517.15,96477.33,69215.14,84766.266
"858/640.3929mz/5.7min",74784110,72900540,95844610,71793970,74654270,77186824,74913950
"859/505.2131mz/5.7min",214368.595,323394.9,178041.48,187901.97,223062.72,376234.72,205674.47
"861/596.3932mz/5.7min",4494702.5,4538873.5,3922127.5,4203684,4541931.5,4754940.5,4450531.5
"862/594.3875mz/5.7min",65511298,65769440,84053460,61975504,64391440,69814050,65253156
"863/484.339mz/5.71min",428925.09,499358.3,358730.06,326993.16,575379.25,410005.06,447845.12
"864/812.5143mz/5.73min",7927789.25,9550978,3691040,4006714,10288114,9130437,6725141.5
"867/810.5607mz/5.73min",240660.835,259000.55,223861.17,132930.03,250589.2,230732.47,276916.16
"869/860.5421mz/5.77min",237696.455,20047.994,375152.94,1373546.1,20047.994,100239.97,3666097.2
"870/670.4036mz/5.76min",382401.69,390150.38,554704.3,417269.12,374653,365470.1,366941.03
"871/624.398mz/5.76min",754358.32,796999.2,1151286,801113.94,699189.56,711717.44,694786.5
"873/663.4075mz/5.75min",115822.3125,72191.51,127068,134918.98,15595.944,104576.625,134433.31
"874/660.3739mz/5.77min",290589.28,447338.22,323390.94,236080.58,378479.2,257787.62,152020.23
"875/521.2081mz/5.75min",733428.525,1721122.2,751575.25,645306.2,692710,715281.8,805803.7
"876/491.2663mz/5.76min",814574.83,697759.06,705710.44,852959.3,838708.1,813876.56,815273.1
"877/537.2719mz/5.76min",112937.02,81444.78,88809.164,115993.78,112580.84,113293.2,115167.94
"882/585.3284mz/5.77min",278933.53,240661.03,204976.8,195354.89,317206.03,565600.6,863374.1
"884/315.2539mz/5.78min",368235.23,392512.03,491919.7,239464.84,354926.66,319031.9,381543.8
"885/812.5143mz/5.78min",9571868.5,12106569,5020059.5,5678271,13083932,11361261,7782476
"887/840.5087mz/5.79min",650551.8,649695.9,353596.72,572276.3,1036971.7,840386.3,651407.7
"888/122.0247mz/5.79min",238659.81,202420.11,218883.02,257946.08,228615.12,255983.53,248704.5
"890/501.3909mz/5.81min",3064404.65,3046255.5,3580370.8,1589507.6,3339999.2,3082553.8,1460923.9
"892/820.4958mz/5.81min",183201.775,384159.78,135298.36,192630.95,244213.19,173772.6,160122.73
"893/461.2234mz/5.8min",142884.01,127681.48,133653.95,138792.38,191028.1,146975.64,165091.8
"894/784.5192mz/5.8min",759185.655,776395.06,686683.5,1009001.8,678897.4,741976.25,785036.06
"898/280.0978mz/5.83min",719067.48,887686.1,717359.56,610654.6,732987.3,720775.4,690545
"899/477.2182mz/5.83min",958855.15,922471.7,586213.56,517946.03,1160916.2,1013408.1,995238.6
"900/293.2122mz/5.85min",171263.785,213728.62,185320.1,136242.81,191991.16,157207.47,106149.81
"902/505.2132mz/5.85min",807277.905,774417.94,786308.56,742658.4,921973.56,828247.25,831538.2
"903/660.3743mz/5.85min",544541.045,959510.9,587348.25,343069.88,786109.44,501733.84,364712.84
"905/698.4341mz/5.86min",195706.49,8310.758,540713.7,280841.84,22953.154,165044.42,226368.56
"907/624.3978mz/5.86min",1726099.45,1723041.9,2258261.5,1739976.4,1729157,1671823.6,1692716.1
"910/610.4087mz/5.87min",1568783.7,1472469.6,1911990.8,1469516,1546236.2,1591331.2,1649897.8
"911/684.4191mz/5.86min",464340.9,389934,573005.3,439074.4,467487.5,490561.72,461194.3
"912/638.4136mz/5.86min",253279.61,230516.52,308713.1,204287.66,249395.52,257163.7,271490.5
"913/654.4085mz/5.87min",24299954,21954814,28120866,23562330,24361070,24238838,24954246
"914/608.4031mz/5.87min",22128293,20523094,26200714,20920232,21954824,22301762,23240656
"915/722.3956mz/5.87min",687977.52,693905.94,734629.25,682049.1,713369.9,668456.8,666916.94
"916/537.2393mz/5.87min",155600.115,147854.08,176661.67,139908.14,148246.48,180779.89,162953.75
"917/644.38mz/5.87min",10033344,15546463,9694601,7049884,15688908,10372087,8392861
"918/671.399mz/5.87min",2847823.5,4422261.5,2693854.5,1920753.2,4471874.5,3001792.5,2194890.2
"920/725.4819mz/5.87min",881177.45,532164.44,425413.38,774335.9,988019,1282823.6,995714.3
"921/315.2539mz/5.89min",1276940.7,1327062,1589842.2,1081286.5,1296472.2,1071057.4,1257409.2
"922/874.5581mz/5.89min",5081244.75,6223303,5382503.5,2042105.9,4779986,7516134.5,3454907
"923/1085.6872mz/5.89min",394487.985,255547.08,284026.6,338426,450549.97,537947.6,581227.8
"925/477.2814mz/5.9min",740282.5,575590.94,425771.53,652826.8,929751.94,854192.4,827738.2
"926/476.2781mz/5.9min",2893070.5,2205452,1732222.5,2540858.8,3414297.5,3298472.8,3245282.2
"928/501.3909mz/5.88min",886198.075,19092.227,178100.55,2539106.5,71249.88,1914401.2,1594295.6
"929/796.5191mz/5.9min",826648.345,716024.94,544795.06,501298.2,1449385.6,1396136.5,937271.75
"930/265.1478mz/5.91min",16055171,25171908,16789734,10223451,15320608,22926430,14634593
"932/640.393mz/5.92min",971442.75,735764.44,1172251.6,920058.6,957232.3,999247.6,985653.2
"933/860.5424mz/5.92min",183391.595,315787.47,165071.16,20663.217,201712.03,227864.61,19769.217
"934/594.3873mz/5.93min",699443.56,628421.4,945912.94,660673.56,662130.06,736757.06,737876.9
"936/538.315mz/5.93min",307609.025,286373.3,243129.11,235187.69,373179.2,392542.4,328844.75
"937/630.364mz/5.93min",456248.74,587013.9,484188.88,331144.47,600272.9,428308.6,382484.94
"940/477.2182mz/5.94min",1916119.85,1675094.4,3015324.2,2348508.2,1581216.8,1903774.5,1928465.2
"942/280.0978mz/5.94min",323631.55,330054.3,445614.34,317208.8,284441.22,317037.97,344429
"944/228.103mz/5.94min",105788.2675,92715.73,127928.32,105046.59,82651.46,115692.05,106529.945
"946/764.5103mz/5.97min",106438.3715,361624.88,24323.123,4864.6246,188553.62,249437.98,4864.6246
"947/666.4086mz/5.97min",714210.94,641512.94,872431.4,689870.94,738550.94,613267.4,770955.4
"948/620.4027mz/5.97min",538352.08,452656.75,670757.6,556851.56,530607.56,470908.9,546096.6
"949/498.3549mz/5.97min",3722301.5,4026792.8,3123474.8,2761879.5,4438372,3417810.2,4143401.5
"951/271.2278mz/5.97min",487595.415,468779.8,683843.06,370923.53,443086.84,506411.03,535563.3
"952/618.3297mz/5.98min",535057.28,426824.94,461375.2,514022.62,556091.94,590501.8,579218.1
"953/741.4764mz/5.99min",844447.31,845139.56,647855.7,717107.56,843755.06,1047740.2,990262.06
"955/476.2782mz/6.0min",9884043,8014664,6035623,8608646,11627716,12004745,11159440
"957/1085.6874mz/6.01min",377088.55,258157.16,317921.1,339689.94,414487.16,468730.4,511986.7
"960/671.3989mz/5.96min",928037.85,1168939.2,968139.9,513782.03,1176382.6,679102.3,887935.8
"962/445.1557mz/6.02min",454985.89,448167.16,520288.16,420041.9,470917.88,423158.1,461804.62
"963/674.3898mz/6.02min",604605.8,1098096.4,680094.3,419351.3,1065322.6,495077.94,529117.3
"965/595.2892mz/6.05min",779808.13,357027.8,352940.56,1098249.8,789534.06,770082.2,1205779.2
"966/697.4866mz/6.03min",114128.805,102467.11,85626.94,110630.77,230653.66,117626.84,156663.17
"967/505.2133mz/6.03min",1741888.8,1768406.6,2223410.5,1715371,1683367.5,1669911.9,2109617
"968/239.0673mz/6.03min",868630.45,424728.66,1768551.4,1798363,860983.1,303186.88,876277.8
"970/638.4136mz/6.04min",917966.35,827015.1,1332002.8,993661.94,877006.2,854291.56,958926.5
"972/684.4198mz/6.04min",689071.5,570619.8,943781.2,698076.2,680066.8,648618.1,738915.8
"973/130.0873mz/6.09min",139107.78,155435.53,122780.03,13391.57,226571.16,173637.14,42221.51
"974/564.3308mz/6.04min",7194964.75,6520453,5772090.5,6197269.5,8202216.5,7968038.5,7869476.5
"976/504.3096mz/6.04min",372303.02,346870.7,289385.88,295133.3,406383.16,406345.5,397735.34
"977/537.2032mz/6.05min",831775.08,847966.6,985786,803068.75,815583.56,772606.3,1073284.5
"978/824.5143mz/6.05min",976996.7,961928.3,610443.44,645659.7,1374415.4,1446287,992065.1
"980/698.435mz/6.08min",149142.905,48417.54,304153.28,160786,32850.94,137499.81,232935.23
"982/840.5089mz/6.07min",6462688.75,6207021.5,4159658.2,4819490.5,9901913,9499563,6718356
"983/622.4186mz/6.07min",750084.85,668826.1,1059534.6,678727.5,672440.75,905032.8,821442.2
"984/658.3966mz/6.07min",692687.65,815798.4,689682.6,401824.62,722901.94,695692.7,560014.25
"985/825.5173mz/6.05min",415169.265,418801.78,252195.62,279276.38,622814.44,661014.6,411536.75
"987/668.4241mz/6.07min",896816.73,764579.4,1228708.2,803421.9,825518.9,1069916.9,968114.56
"989/608.403mz/6.07min",7913164,7330395.5,10834232,7507472,7380018.5,8838870,8318856
"990/654.4087mz/6.07min",9817137.5,8920090,12849202,9144639,9389049,10571433,10245226
"991/722.3957mz/6.07min",446184.83,459678.56,470416.84,361161,459113.22,433256.44,378223.9
"992/295.2277mz/6.11min",2569765.25,10967079,1826618.6,2304191,10349856,2835339.5,1941293.9
"993/644.38mz/6.08min",8871394,13090774,9291922,6330532.5,11532709,8450866,7037159.5
"996/452.2783mz/6.08min",677895.65,575504.6,414762.78,618973.4,736817.9,816897.8,748376.6
"997/671.3988mz/6.04min",1155163.7,1197047,1887842.4,822146.7,1113280.4,1257311.6,1034105.4
"999/620.4027mz/6.09min",840523.6,718888.56,1034580.5,824460.9,813946.4,856586.3,879314.3
"1000/666.4086mz/6.09min",1041930.93,859777.06,1258609,1042836.3,1006914.9,1078953.8,1041025.56
"1002/483.3802mz/6.13min",561136.21,653527.2,714012.1,187187.3,695450.6,468745.22,227940.44
"1003/351.2177mz/6.12min",89513.785,86347.25,65829.87,92680.32,100445.73,72844.73,125107.88
"1004/463.3066mz/6.12min",323610.59,311125.44,332402.8,394669.8,314818.38,309265.72,423146.03
"1006/489.2184mz/6.13min",354758.225,282541.47,360043.75,325762.12,446552.38,349472.7,378802.03
"1007/475.2026mz/6.13min",482786.575,428118.62,569277.8,403885.22,464866.9,501015.1,500706.25
"1008/1083.6622mz/6.15min",180171.205,168212.44,112396.88,63329.5,252889.94,244540.31,192129.97
"1009/630.3632mz/6.15min",146450.915,289065,149608.61,105556.57,268708.1,143293.22,133441.16
"1010/564.3308mz/6.15min",12225868,11777552,9590560,10519611,14371448,14176356,12674184
"1012/504.3095mz/6.16min",770798.18,749582.3,578891.56,646744.5,896135.3,901351.8,792014.06
"1013/594.3874mz/6.16min",475663.45,357182.6,478301.6,473025.3,414290.12,513028.62,483597.34
"1015/640.393mz/6.16min",545544.865,446537.03,644552.7,344148.72,351468.12,669384.9,731144.5
"1016/814.5606mz/6.16min",495172.5,485231.66,298742.94,352544.22,587273.06,617652.06,505113.34
"1019/812.514mz/6.16min",110288.4425,111446.945,28811.793,109129.94,329892.16,229142.11,62128.598
"1020/323.2227mz/6.17min",1096930.15,1266271,1013034.7,1133988.5,1059871.8,963385.8,1220970
"1021/516.229mz/6.17min",156014.17,131348.81,133350.53,128133.34,231731.89,178677.81,178932.45
"1022/295.2277mz/6.17min",17463027,17552492,11214354,15408266,19411270,20019056,17373562
"1023/505.2133mz/6.17min",346573.33,343160.5,387131.75,319640.94,303199.1,349986.16,359557.88
"1027/569.3332mz/6.18min",193651.3,165343.47,205629.6,181673,123311.97,227747.34,368547.8
"1028/452.2783mz/6.19min",6000636.25,5278250.5,4039988.5,5173919.5,6828815.5,7608375,6723022
"1029/1075.7031mz/6.21min",2164460,1783255.6,1706206.2,1832086.5,2496833.5,2928565.8,2697496.5
"1030/518.245mz/6.21min",288952.025,252573.27,238017.33,288216.75,481376.25,329679.66,289687.3
"1031/854.5243mz/6.2min",219361.07,195483.25,75366.1,80246.59,790646,331572.22,243238.89
"1032/698.4357mz/6.18min",77943.4125,43586.254,196773.62,67366.01,68273.445,111973.97,87613.38
"1033/918.6536mz/6.22min",792871,674195.94,818474.8,767267.2,750396.1,1020804.06,873333.9
"1034/293.2123mz/6.26min",113980.58,237702.4,125897.86,92081.63,102063.3,134418.11,92202.44
"1036/595.2894mz/6.21min",349678.025,466544.78,79015.2,232811.27,883416.3,597360.8,153526.27
"1037/712.4491mz/6.26min",382969.985,11814.064,788627.4,397072.44,13773.194,368867.53,498781.75
"1039/625.4277mz/6.26min",642540.18,592218.2,801838.1,625799.3,539362.56,660380.4,659281.06
"1040/478.2937mz/6.26min",371311.16,257089.81,194732.48,338895.16,493781.16,403727.16,420187.44
"1042/622.4187mz/6.26min",55182314,51232470,68249530,53244060,54000104,57440988,56364524
"1043/736.4113mz/6.26min",1342665.9,1353722.6,1519569.4,1357070.6,1331609.2,1272474.8,1290490.5
"1044/668.4244mz/6.26min",69132445,64498810,84837490,66590030,68867250,69397640,71079384
"1045/671.4329mz/6.26min",1005702.65,790780.8,1231838.5,902400,1005864.9,1005540.4,1037211.5
"1047/503.1967mz/6.27min",97120.22,111872.016,119992.84,85056.7,81467.11,76359.625,109183.74
"1048/725.4817mz/6.26min",336386.11,226077.08,259961,319052.56,353719.66,487706.28,407718.6
"1049/658.3959mz/6.27min",29295182,43571972,28782300,21531924,42214156,29808064,23646826
"1050/660.3938mz/6.27min",10525365.5,15729547,10452128,7810620.5,15287577,10598603,8514805
"1051/685.4141mz/6.27min",6936403.25,10322803,6762542.5,4878049,9985851,7110264,5617357.5
"1052/690.4048mz/6.27min",272360.97,201375.78,326790.47,316496.38,209376.89,281619.66,263102.28
"1053/739.4977mz/6.28min",582947.69,426558.34,474027.06,528208.44,637686.94,766205.56,653498.7
"1054/540.3297mz/6.28min",126089.445,120525.25,90400.31,131653.64,142672.36,112840.6,156969.56
"1055/633.405mz/6.3min",617868.05,611449.3,849264.94,382905.4,676696.94,624286.8,581409.06
"1056/745.4495mz/6.29min",734143.81,861486.06,856975.5,560020.1,680792.56,787495.06,656986.8
"1057/632.4018mz/6.3min",1754387.6,1750748,2424718,1087767.1,1930014.2,1758027.2,1655347.4
"1059/824.5146mz/6.31min",151876.365,120484.01,77955.79,108669.31,401951,355079.53,183268.72
"1060/491.2341mz/6.32min",1480868.4,468473.16,1744705.1,508846.88,1608391.2,2287012.2,1353345.6
"1061/489.2184mz/6.32min",464606.735,170748.5,559498.5,192543.12,505354.44,685027.5,423859.03
"1062/380.2807mz/6.32min",381220.69,387572.66,441493.25,295053.2,207398.8,374868.72,396215.62
"1064/490.2218mz/6.34min",186272.085,7406193.5,193969.25,59038.457,178574.92,234462,158235.1
"1065/578.3547mz/6.33min",1225304.4,1268769.5,1256872.9,1193735.9,690336.06,1185560,1401221
"1069/603.3307mz/6.36min",142268.29,161039.44,118806.445,130889.13,153647.45,298252.44,46333.56
"1072/293.2123mz/6.36min",377256.41,474263.16,377443.38,354904.75,378021.97,377069.44,239064.34
"1073/826.5609mz/6.36min",319248.995,440494.66,39600.666,839526.9,198003.33,847244.75,39600.666
"1074/311.1687mz/6.35min",1620085.4,2145203,1634448.9,597459.06,1605721.9,2046140.2,1160618.6
"1075/478.294mz/6.36min",1489256.9,1090454,738591.56,1354869.8,2115269.8,1795355,1623644
"1076/540.3307mz/6.39min",1308519.3,1110566.4,1218478.4,1425300,1301910.2,1428606.4,1315128.4
"1078/297.2434mz/6.39min",1037277.85,1450623.5,692559.56,1153685.1,920870.6,1486439.9,917092.06
"1079/984.5503mz/6.41min",411101.14,382724,368860,301350.75,478607.88,453636.47,439478.28
"1080/548.3439mz/6.41min",1724268.45,1953679,1936548.6,1236878.5,941812.6,1604173.8,1844363.1
"1081/279.1635mz/6.37min",192095.125,875744.2,195203.58,42746.188,188986.67,458480.1,14506.73
"1083/511.3062mz/6.42min",46666.766,34667.355,38968.438,29942.111,76609.8,149662.08,54365.094
"1084/646.3726mz/6.41min",273220.27,226927.38,161796.89,211063.08,398570.7,393525.9,319513.16
"1085/637.4373mz/6.42min",2511071.8,2308613,3025652.5,2308845.5,2505800.8,2641217.2,2516342.8
"1086/491.2244mz/6.42min",4223186.9,3558378.2,4163238.8,3514336.8,4365113.5,4457872.5,4283135
"1087/948.611mz/6.42min",452626.64,794203,414713.4,126603.59,490539.88,680539.8,113137.29
"1088/636.4342mz/6.42min",6980857,6175088,8323009.5,6329788,6979396,7408833.5,6982318
"1089/699.4298mz/6.42min",4023263.35,5414786,4081461.5,2984815.2,5298052.5,3965065.2,3145857.5
"1090/1126.6585mz/6.42min",3436247,2538345.5,4218666,2860784.8,3260030.5,3724790.8,3612463.5
"1091/489.2184mz/6.42min",66694509,55219420,65412428,54059950,68527710,71788600,67976590
"1092/505.2133mz/6.42min",764652.3,628130.5,1026156.75,728340.5,711846.06,831836.5,800964.1
"1093/754.3701mz/6.43min",354743.34,217252.42,415842.78,556232.94,186679.77,293643.9,745121.75
"1094/682.4396mz/6.42min",5560417,5293052,6481598,5406162,5682767,5717336.5,5438067
"1095/309.1741mz/6.42min",1694743.35,3890156.5,2000924.6,429736.75,1388562.1,3033256.8,1244832.1
"1096/1070.6745mz/6.42min",26612.662,4810.826,962.1652,198971.98,33515.203,19710.121,462111.88
"1100/672.4113mz/6.43min",15933740,20540450,16309608,12099458,20313748,15557872,12228723
"1102/946.6151mz/6.42min",622485.85,1580333.9,642934.1,72051.63,602037.6,933159.75,52014.44
"1105/521.2078mz/6.44min",277563.72,245230.47,299199.84,256172.3,268633.5,295362.1,286493.94
"1106/365.2332mz/6.44min",218602.93,216104.05,162477.53,221101.81,224158.97,189930.81,241594.84
"1109/571.2888mz/6.45min",898554.8,657715.2,474843.06,267368.62,1375854.6,1432905.8,1139394.4
"1110/566.3463mz/6.46min",452532.25,398516.9,286558.88,499770.72,536550.3,405551.38,499513.12
"1113/870.5187mz/6.44min",345349.16,478319.72,210532.34,176299.97,961641.25,738631.9,212378.6
"1117/544.3641mz/6.48min",209209.56,130016.664,207253.94,208567.56,326423.03,209851.56,228771.9
"1118/351.221mz/6.47min",1504279.05,1497818.6,1635796.9,479017.03,1702371.2,1510739.5,1325544.5
"1119/507.2725mz/6.5min",1518150.7,904888.56,1581144.9,1455156.5,1233475.2,1659136.1,1887690.1
"1120/473.2911mz/6.48min",211690.74,217391.2,194894.5,212249.88,195791.88,211131.6,264586.34
"1121/646.373mz/6.49min",265081.965,215244.86,168150.3,225295.03,437662.3,420047.3,304868.9
"1128/516.229mz/6.5min",454884.485,452608.94,413941.22,426873.6,550173,457160.03,500297.03
"1134/257.2122mz/6.54min",124956.52,158233.8,192751.02,59085.56,106647.47,109737.23,140175.81
"1135/371.3166mz/6.54min",60674.808,60747.6,56357.867,132595.33,60602.016,24932.836,72782.35
"1139/602.3354mz/6.55min",76645.908,57213.39,61445.812,77736.05,91783.55,75555.766,83310.67
"1140/652.3838mz/6.55min",1260490.1,1801748,1379263,791075.2,1728281.4,1141717.2,739343.06
"1142/433.2359mz/6.56min",5527036.5,525321.94,4351978.5,11355022,611359.1,6702094.5,24624308
"1143/616.4066mz/6.55min",1961885.7,1956149,2314688.5,1574810,2125376.5,1967622.4,1596134.8
"1144/662.4125mz/6.55min",3369886.15,3372355.8,3941526.2,2735808.8,3693584.2,3367416.5,2812309.8
"1145/635.3787mz/6.56min",148854.915,39263.89,220865.06,365635.9,76844.77,21707.963,441041.78
"1146/323.2591mz/6.56min",56703.905,53116.58,31988.918,38391.465,78735.61,75612.836,60291.23
"1147/542.3491mz/6.57min",136744.61,133148.52,140340.7,107483.26,231410.06,219230.66,81547.38
"1149/475.3066mz/6.57min",316456.295,316296.06,319448.44,322258.22,205670.23,316616.53,249758.4
"1150/459.3117mz/6.57min",756202.63,762481.7,717223.6,797377.56,749923.56,677409.56,855688.5
"1152/461.2235mz/6.57min",437656.46,294215.47,429876.72,229659.84,549070.06,491461.12,445436.2
"1153/146.0458mz/6.57min",97445,83563.516,71131.98,114036.51,91937.38,106891.83,102952.62
"1154/299.2591mz/6.57min",467993.78,439974.66,484765.4,558591.1,451222.16,329136.16,512459.8
"1155/353.2003mz/6.64min",1015526.2,117661,1641644.2,730801.4,588305,1300251,1918618.6
"1156/566.3463mz/6.58min",1917404.65,1746012.8,1369399.9,1693229,2791167,2278007,2088796.5
"1159/321.2199mz/6.59min",533479.75,541039.8,493258.62,461446.44,605396.75,529051.5,537908
"1161/713.4454mz/6.6min",345428.125,388404.28,371089.88,163781.83,340417.47,350438.78,245428.8
"1162/686.4265mz/6.6min",1441064.75,1642888.1,1548993.1,808293.06,1472479.1,1409650.4,1012299.9
"1163/473.2908mz/6.61min",259190.255,219829.33,258270.31,260110.2,175328.34,275474.34,296207.1
"1164/441.3009mz/6.61min",175344.295,159545.8,220352.33,235831.47,176198.42,119040.75,174490.17
"1167/249.1496mz/6.62min",741429.92,651737.75,1002974.8,723623.44,834777.4,759236.4,644754.2
"1170/602.3349mz/6.64min",551445.95,436445.28,479893.34,550068.6,620198.4,561069.7,552823.3
"1172/646.3772mz/6.65min",214613.875,193782.34,156950.9,308433.44,206767.7,222460.05,290303.56
"1173/433.2359mz/6.64min",12719870,7239692.5,7423122,20677350,12232511,14892719,13207229
"1175/507.2724mz/6.62min",1273909.075,1755529.9,792288.25,521558.8,2503914,4314215,467639.75
"1176/884.5349mz/6.64min",1341340.45,1239485.5,627801.8,571159.2,2753396.8,2150491.8,1443195.4
"1177/325.1842mz/6.71min",991517.63,258819.36,1137044,999519.7,528202.75,983515.56,1863980.1
"1178/688.4207mz/6.66min",807807.9,732882.5,670335.06,709499.44,990512.3,1043786.1,882733.3
"1179/295.2277mz/6.66min",582587.23,601632.5,493351.44,434426.44,638917.8,592267.56,572906.9
"1181/658.3954mz/6.67min",2014000.65,2135897.2,2223720.2,1656162.4,2790427.8,1892104.1,1509243.8
"1185/301.2383mz/6.69min",880781.05,809522,811650.7,1278875.8,949911.4,490794.34,979103.94
"1187/685.4143mz/6.7min",262878.795,305731.03,286671.2,158315.25,409593.28,239086.39,213800.34
"1188/353.2003mz/6.68min",1900769.1,3957099.2,2313017.8,295961.5,1488520.4,3460022.2,47870.16
"1189/369.3009mz/6.7min",352684.53,312171,346725.44,651946.94,358643.62,134945.28,404938.84
"1190/380.2805mz/6.71min",664498.32,588348.9,448105.1,602150.7,860016.8,855964.3,726845.94
"1191/293.1792mz/6.77min",1359004.6,883148,2103118.5,956350.1,636028.4,1761659.1,2050739.8
"1193/622.3726mz/6.72min",5011962.25,4820887,5025430.5,4543695.5,5511111,4998494,6258192
"1194/371.3166mz/6.73min",110098.45,89731.34,106319.36,214813.25,113877.54,53880.5,122774.97
"1195/397.2264mz/6.79min",1089175.8,122442.26,1688177.2,639295.1,612211.3,1539056.5,1879235.6
"1196/323.2227mz/6.74min",137069.305,138908.08,135230.53,89880.12,104105.36,180381.67,155166.03
"1197/459.3116mz/6.74min",217603.35,218824.06,239176.88,216382.64,202193.19,183076.83,248499.36
"1198/504.2732mz/6.74min",5823507.25,2924466.2,5987682.5,5659332,2462736.2,6565727,8276285.5
"1199/794.4939mz/6.76min",116896.24,93934.8,104615.65,94913.58,167789.55,184620.16,129176.83
"1202/257.2122mz/6.76min",1383817.8,1301197.2,1527201,1290181.1,1478465,1016052.8,1466438.4
"1203/445.2958mz/6.76min",911926.4,872114.6,1108297.1,860410.2,951738.2,776985.06,980073.4
"1204/325.1842mz/6.76min",2137422,2496651.8,2451228.5,1823615.5,1769794.1,3211918.5,674328.06
"1206/336.2544mz/6.78min",287910.28,310548.06,219112.3,171747.7,312946.2,582788.7,265272.5
"1207/491.3377mz/6.79min",399796.25,304463.47,408208.66,319031.2,391383.84,518623.47,408666.3
"1208/416.3017mz/6.79min",379531.5,408032.4,495274.47,351030.6,172110.52,322705.72,422273.38
"1210/362.2371mz/6.85min",701462.33,364595.38,1278295.9,456139.75,736749.56,666175.1,1364975.6
"1211/618.3649mz/6.78min",89946.985,141358.73,60313.457,76940.34,256419.12,102953.63,60365.43
"1212/433.2359mz/6.77min",13249095,12347053,14151137,3456536.2,18093854,33326390,2957129.5
"1213/385.2959mz/6.81min",142087.02,119347.04,136608.16,317946.38,147565.88,82776.875,200949.83
"1214/301.2383mz/6.81min",171888.51,153583.5,166090.92,291066.53,177686.1,85684.18,188389.22
"1215/355.249mz/6.8min",424439.685,500537.22,365007.47,277876.94,590862.9,483871.9,352254
"1217/293.1793mz/6.81min",2290822.4,4212089.5,2921951.8,1400024.6,1659693,3858032,5568.405
"1220/666.3628mz/6.91min",991096.95,1030494.2,836239.3,674231.06,1122097.6,951699.7,1036853.9
"1221/542.3486mz/6.85min",395530.92,341234.03,333543.28,421194.94,369866.9,644005.44,532512.6
"1222/441.3006mz/6.85min",173715.615,97075.77,172504.39,174926.84,107004.18,194898.78,185923.33
"1223/295.2277mz/6.85min",59858.4125,55931.13,46971.27,53984.996,83921.89,76394.625,63785.695
"1224/441.2525mz/6.91min",875143.8,97729.594,1497092.6,488647.97,595043.8,1155243.8,1572308.5
"1225/341.2696mz/6.86min",252138.085,189197.86,236533.55,372414.97,267742.62,182394.67,296559.56
"1226/271.2279mz/6.86min",2187249.9,2107249.5,2520429.2,1873376.9,2240973.8,2133526,2409361
"1227/397.2264mz/6.83min",1965357.9,3866867.5,2359358.8,249721.73,1571357,3437039,200281.72
"1228/369.3009mz/6.87min",51290.0115,40677.504,53507.457,98069.414,49072.566,41894.39,56029.46
"1230/826.5607mz/6.88min",1578739.2,4349114,252389.8,1895529.4,5941509,1261949,252389.8
"1232/421.2262mz/6.87min",834166.25,1040213.25,1076769.9,293757.9,628119.25,3935316.2,58751.58
"1233/371.3166mz/6.89min",592676.43,500899.6,596430.56,1018569.1,588922.3,339575.94,674021.7
"1234/297.2434mz/6.89min",303239.45,323910.97,431773.94,205948.28,297936.78,303530,302948.9
"1235/315.2539mz/6.9min",128330.99,118932.14,132185.23,156514.88,131245.14,77040.82,125416.84
"1236/539.3589mz/6.91min",636676.52,691662.75,790724.3,553514.3,566137.94,588065.1,685287.94
"1239/356.2806mz/6.91min",985269.28,844102.3,1020867.56,1191189.8,851354.06,949671,1187399.8
"1240/362.2371mz/6.9min",1675040.85,1875916.8,1830843.9,184366.6,1860240.1,1519237.8,9636.712
"1242/473.2908mz/6.93min",2089487.7,2343120.8,2193294.5,1815644.2,1985680.9,2514781.5,1860463.4
"1243/504.2733mz/6.93min",3097157.35,8361712.5,2150160.2,24765.986,7091292,4044154.5,59338.777
"1244/491.3377mz/6.94min",203329.335,176908.64,183428.84,214462.9,195552.17,211106.5,255039.52
"1245/480.273mz/6.96min",167140.29,32106.74,173746.88,2170161.5,32106.74,160533.7,7332787.5
"1246/485.2786mz/7.0min",614736.3,403391.8,1074413.9,387409.8,341187.22,826080.8,1291208.9
"1248/664.4199mz/6.94min",3531943,3596586.5,4196878.5,2701675,3127129.2,3467299.5,3925164.5
