"","FC","log2(FC)","raw.pval","-log10(p)"
"1200/188.0705mz/3.3min",0.3877,-1.367,0.0037006,2.4317
"5863/782.5685mz/8.11min",0.002694,-8.536,0.0037092,2.4307
"5511/814.3659mz/7.87min",21.168,4.4038,0.0038758,2.4116
"2780/203.1792mz/5.34min",0.36695,-1.4463,0.0040551,2.392
"5397/781.5559mz/7.82min",0.00060594,-10.689,0.0041465,2.3823
"2864/435.2566mz/5.4min",0.23733,-2.075,0.0044076,2.3558
"2692/436.2692mz/5.35min",0.13601,-2.8783,0.0047707,2.3214
"5514/813.3625mz/7.87min",17.286,4.1116,0.0048701,2.3125
"6532/820.5234mz/10.29min",0.10885,-3.1995,0.0049152,2.3085
"3356/221.19mz/5.75min",0.30677,-1.7048,0.0049573,2.3048
"2757/471.2714mz/5.34min",0.33147,-1.5931,0.0050461,2.297
"5546/744.5525mz/7.93min",0.0011949,-9.7089,0.0052896,2.2766
"6346/910.2562mz/9.29min",0.062874,-3.9914,0.0054607,2.2628
"2782/419.2426mz/5.35min",0.28974,-1.7872,0.0056834,2.2454
"4004/211.0964mz/6.23min",0.36481,-1.4548,0.0057471,2.2406
"2895/439.209mz/5.42min",0.33213,-1.5902,0.0057954,2.2369
"1206/229.0971mz/3.3min",0.39232,-1.3499,0.0058324,2.2342
"2896/833.4462mz/5.42min",0.21155,-2.2409,0.0060243,2.2201
"5773/804.5502mz/8.09min",0.061152,-4.0315,0.0064717,2.189
"3919/221.19mz/6.23min",0.36257,-1.4637,0.0065487,2.1838
"5224/784.5785mz/7.6min",0.04019,-4.637,0.0066261,2.1787
"3920/203.1793mz/6.23min",0.40649,-1.2987,0.0067005,2.1739
"2906/855.428mz/5.43min",0.23037,-2.1179,0.0069157,2.1602
"2900/418.2304mz/5.42min",0.34659,-1.5287,0.0071523,2.1456
"4756/754.5375mz/7.08min",0.10078,-3.3108,0.0071798,2.1439
"5742/782.5684mz/8.02min",0.0091816,-6.767,0.0078952,2.1026
"2899/417.227mz/5.42min",0.34987,-1.5151,0.0079021,2.1023
"3743/453.2606mz/6.07min",0.28229,-1.8247,0.0086716,2.0619
"3020/434.2533mz/5.48min",0.0742,-3.7524,0.0090741,2.0422
"2897/419.2324mz/5.42min",0.34471,-1.5366,0.009371,2.0282
"5214/782.5676mz/7.6min",0.0055295,-7.4986,0.0094039,2.0267
"2807/441.2254mz/5.36min",0.24326,-2.0394,0.0094915,2.0227
"6541/782.5683mz/10.33min",0.01106,-6.4986,0.0096063,2.0174
"4892/507.2714mz/7.24min",2.4272,1.2793,0.0096235,2.0167
"2903/385.2007mz/5.43min",0.31793,-1.6532,0.0098297,2.0075
"5333/702.5061mz/7.74min",0.048045,-4.3795,0.010274,1.9883
"2804/401.2321mz/5.35min",0.17651,-2.5021,0.010787,1.9671
"6507/718.5325mz/10.29min",0.031782,-4.9756,0.011525,1.9383
"4510/205.195mz/6.83min",0.29319,-1.7701,0.011857,1.926
"3856/507.2956mz/6.2min",0.18136,-2.4631,0.012012,1.9204
"4863/804.5502mz/7.21min",0.076387,-3.7105,0.012059,1.9187
"3412/179.0702mz/5.75min",0.31766,-1.6545,0.012907,1.8892
"3744/203.1792mz/6.07min",0.31048,-1.6874,0.012965,1.8872
"1719/333.1472mz/4.01min",3.8445,1.9428,0.013443,1.8715
"4859/427.2113mz/7.22min",25.697,4.6835,0.014669,1.8336
"4508/197.0808mz/6.83min",0.27189,-1.8789,0.014997,1.824
"3613/955.7408mz/5.98min",0.2181,-2.1969,0.015291,1.8156
"5984/804.5504mz/8.28min",0.03542,-4.8193,0.015388,1.8128
"5350/484.4722mz/7.77min",7.0699,2.8217,0.015501,1.8096
"3352/453.261mz/5.75min",0.32445,-1.624,0.015715,1.8037
"2911/400.2197mz/5.43min",0.34457,-1.5371,0.015747,1.8028
"6551/742.5375mz/10.38min",0.027227,-5.1988,0.015917,1.7981
"4861/409.2008mz/7.21min",20.373,4.3486,0.015928,1.7978
"4507/179.0702mz/6.83min",0.27509,-1.862,0.016379,1.7857
"3347/431.2789mz/5.74min",0.37722,-1.4065,0.016644,1.7787
"6372/778.5797mz/9.4min",9.4177,3.2354,0.017058,1.7681
"3925/453.261mz/6.23min",0.46917,-1.0918,0.017869,1.7479
"6398/1128.3158mz/9.7min",19.642,4.2959,0.018016,1.7443
"5575/782.568mz/7.89min",0.01195,-6.3869,0.018052,1.7435
"2725/362.29mz/5.3min",0.46325,-1.1101,0.018176,1.7405
"2905/399.2164mz/5.43min",0.36059,-1.4716,0.018287,1.7378
"5980/783.5717mz/8.23min",0.013034,-6.2616,0.018822,1.7253
"6399/1129.3165mz/9.7min",24.638,4.6228,0.018989,1.7215
"461/243.0839mz/2.2min",0.025683,-5.2831,0.019231,1.716
"897/210.0761mz/2.81min",3.7547,1.9087,0.019527,1.7094
"6400/1130.3151mz/9.7min",25.217,4.6563,0.019608,1.7076
"5970/782.5685mz/8.23min",0.013155,-6.2483,0.019793,1.7035
"6315/764.5642mz/9.0min",3.6681,1.875,0.020406,1.6903
"5460/454.3889mz/7.84min",6.957,2.7985,0.020677,1.6845
"4560/740.522mz/6.89min",0.021423,-5.5447,0.020696,1.6841
"4816/337.1069mz/7.18min",8.5215,3.0911,0.020757,1.6828
"4700/393.2399mz/7.0min",10.768,3.4287,0.021958,1.6584
"4060/524.2978mz/6.36min",0.22149,-2.1747,0.022064,1.6563
"4957/419.2554mz/7.23min",19.442,4.2811,0.023406,1.6307
"5510/389.1749mz/7.86min",10.905,3.447,0.024127,1.6175
"2724/309.2423mz/5.3min",0.49617,-1.0111,0.024666,1.6079
"4505/423.2504mz/6.83min",0.47345,-1.0787,0.025225,1.5982
"5176/626.3313mz/7.59min",4.0944,2.0337,0.025263,1.5975
"4915/405.1694mz/7.2min",9.5227,3.2514,0.025582,1.5921
"2767/227.1642mz/5.33min",0.36745,-1.4444,0.025866,1.5873
"1685/319.0448mz/3.94min",5.2481,2.3918,0.026573,1.5756
"5442/782.5679mz/7.84min",0.016632,-5.9099,0.027009,1.5685
"6291/776.564mz/8.89min",2.1468,1.1022,0.02713,1.5666
"2191/441.1906mz/4.83min",0.30549,-1.7108,0.02731,1.5637
"5235/449.3027mz/7.64min",10.61,3.4073,0.027818,1.5557
"6338/778.5797mz/9.18min",3.1164,1.6399,0.028128,1.5509
"6422/537.3942mz/9.82min",6.3763,2.6727,0.028783,1.5409
"6517/226.9514mz/10.28min",4.2708,2.0945,0.028828,1.5402
"5498/393.315mz/7.86min",3.5516,1.8285,0.029116,1.5359
"4369/457.2324mz/6.64min",3.2086,1.6819,0.029387,1.5319
"2074/211.0964mz/4.66min",0.30603,-1.7082,0.030713,1.5127
"6358/614.5116mz/9.39min",6.0905,2.6066,0.030844,1.5108
"6474/685.435mz/10.08min",2.2517,1.171,0.032437,1.489
"5516/409.31mz/7.87min",2.5736,1.3638,0.033448,1.4756
"4638/496.3256mz/6.96min",0.30071,-1.7336,0.033706,1.4723
"3676/508.2897mz/6.03min",0.27077,-1.8849,0.034396,1.4635
"4904/454.2927mz/7.22min",13.411,3.7454,0.034464,1.4626
"4354/444.4045mz/6.69min",3.6515,1.8685,0.0346,1.4609
"4875/810.4929mz/7.23min",0.45402,-1.1392,0.035221,1.4532
"4414/464.3004mz/6.71min",0.047906,-4.3836,0.035624,1.4483
"5254/783.5711mz/7.6min",0.014339,-6.1239,0.036309,1.44
"4910/516.3317mz/7.26min",2.2636,1.1786,0.037265,1.4287
"4352/187.1327mz/6.65min",0.4147,-1.2699,0.03753,1.4256
"4150/435.2503mz/6.52min",0.065065,-3.942,0.037871,1.4217
"3551/429.2632mz/5.95min",0.31828,-1.6516,0.038087,1.4192
"5513/321.112mz/7.87min",13.228,3.7255,0.038433,1.4153
"4804/338.1102mz/7.18min",9.1289,3.1904,0.038884,1.4102
"3587/522.2823mz/5.96min",0.30362,-1.7196,0.039244,1.4062
"2514/496.2901mz/5.12min",0.22078,-2.1793,0.039551,1.4028
"6389/616.5272mz/9.66min",4.1733,2.0612,0.03999,1.398
"4922/891.4671mz/7.28min",3.6358,1.8623,0.040089,1.397
"3544/514.337mz/5.94min",0.28297,-1.8213,0.040784,1.3895
"5132/481.2923mz/7.53min",3.515,1.8135,0.04107,1.3865
"3572/475.2688mz/5.96min",0.2269,-2.1399,0.04246,1.372
"2986/445.2586mz/5.45min",0.36022,-1.473,0.042587,1.3707
"3669/491.2636mz/6.03min",0.34819,-1.5221,0.043663,1.3599
"449/254.1386mz/2.15min",0.31408,-1.6708,0.043755,1.359
"5512/390.1779mz/7.87min",12.616,3.6572,0.043949,1.3571
"5323/333.2416mz/7.66min",2.0012,1.0009,0.044373,1.3529
"3189/462.2565mz/5.62min",0.33204,-1.5906,0.045298,1.3439
"4924/913.4485mz/7.28min",5.1651,2.3688,0.045584,1.3412
"4432/325.2372mz/6.75min",0.4744,-1.0758,0.046186,1.3355
"4925/908.577mz/7.24min",0.24178,-2.0483,0.046307,1.3344
"6161/476.3732mz/8.55min",5.2636,2.396,0.04637,1.3338
"4545/342.2637mz/6.88min",0.42997,-1.2177,0.046443,1.3331
"4589/414.394mz/6.87min",0.37918,-1.399,0.046968,1.3282
"5178/470.4565mz/7.58min",5.5915,2.4832,0.047109,1.3269
"6536/780.5517mz/10.3min",0.031946,-4.9682,0.047732,1.3212
"4696/464.3003mz/7.04min",0.31627,-1.6608,0.047818,1.3204
"6432/1152.2788mz/9.86min",10.344,3.3707,0.048095,1.3179
"5301/879.647mz/7.66min",7.2521,2.8584,0.048097,1.3179
"4845/406.1726mz/7.19min",12.225,3.6118,0.049398,1.3063
"5057/892.5825mz/7.4min",0.17738,-2.4951,0.049488,1.3055
"4455/657.3742mz/6.76min",0.38751,-1.3677,0.049669,1.3039
