"","filter","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-227-C4-a_Run313.mzML","POS_D5-227-C4-b_Run316.mzML","POS_D5-227-C4-c_Run319.mzML"
"395/244.1908mz/7.77min",769313,658246.4,340914.88,528462.7,984173.94,1722118.1,880379.6
"396/408.3084mz/7.77min",9766770.75,7784803.5,4527249.5,6539636.5,12571061,20649164,11748738
"399/220.1674mz/7.77min",298792.045,238166.56,126526.28,187818.3,398874.53,684971.9,359417.53
"401/236.1622mz/7.77min",734883.03,597995,325925.53,469060.94,979495.4,1626026.1,871771.06
"402/250.1778mz/7.77min",2339439.7,1942089.2,1096949.4,1587470.6,2936052.2,4862891,2736790.2
"403/266.1728mz/7.77min",1179802.4,955077.4,537600,786402.1,1543423,2563556,1404527.4
"407/264.1571mz/7.77min",165320.735,130355.13,68640.92,98785.05,230346.47,414469.66,200286.34
"408/294.1675mz/7.77min",222529.34,178045.12,93361.125,148881.5,315181.1,510423.16,267013.56
"411/668.6185mz/7.8min",67187.5584,131048.17,325896.25,400592.38,665.38936,3326.9468,665.38936
"412/395.3308mz/7.8min",422297.86,323279.38,625791.75,427536.22,268712.78,502819.7,417059.5
"413/409.2747mz/7.82min",635560,474231.78,675851.94,595268.06,677307.5,703276.94,568828.2
"414/740.4049mz/7.81min",391146.37,519320.3,256252.98,534845.44,707576.25,205886.78,262972.44
"419/447.3079mz/7.85min",338193.845,305355.22,371032.47,230527.95,390105.66,418146.75,211159.28
"421/140.0683mz/7.85min",433571.175,367544.5,387615.97,402318.38,464823.97,712615,732552.4
"423/463.2818mz/7.87min",269421.58,249292.1,289551.06,183251.05,398390,395978.16,225138.31
"424/223.9885mz/7.87min",2647314.5,1033196.4,1085503.5,1059770,4209125.5,4608665.5,4404533
"425/380.2093mz/7.87min",1228230.5,839279,912515,966003.2,1490457.8,1533170.6,1546896.6
"426/80.9479mz/7.88min",502984.37,554205.44,766733,662708,449766.1,451763.3,427939.5
"427/213.983mz/7.87min",840398.1,1919399.9,996003,1473685.1,641388.3,684793.2,548405.9
"428/226.9516mz/7.87min",223161.45,173627.45,204875.45,125351.555,276370.44,241447.45,267234.3
"433/378.209mz/7.87min",1513074.8,1604780.8,1902974.9,1778196,1338918.1,1411530.8,1421368.8
"435/327.227mz/7.87min",461971.515,292771.03,401697.75,469093.34,475067.66,459661.78,464281.25
"437/351.2144mz/7.88min",413553.14,347831.1,411891.94,446646.34,402514.34,415214.34,470567.53
"438/780.5515mz/7.88min",667875.8,524300.3,586630.3,463874.03,922677.56,1108393,749121.3
"442/283.2632mz/7.88min",1167136,1038087.2,1192718.6,1254190.1,1115069.5,1156669.8,1177602.2
"444/810.5977mz/7.87min",668139.27,417331.88,667023.6,445068.88,683802.94,1278046.8,669254.94
"446/172.9565mz/7.88min",1523262.7,1684448.2,1865479.5,1672299.6,1356082.4,1299968.1,1374225.8
"447/265.2527mz/7.88min",593737.8,550402.7,593038,659578.25,579461.3,594437.6,611758.2
"448/352.3393mz/7.88min",2051656.45,1808270,1893316.8,2116893,2167738,2006445.5,2096867.4
"449/782.5667mz/7.88min",1029561.95,663917.5,651856.5,836470.9,1222653,1298734.2,1637563.5
"450/808.5828mz/7.88min",649250.17,466998.12,482550.6,620544.4,677955.94,686341.5,947234.06
"451/373.2325mz/7.88min",436690.28,288056.03,366857.03,393746.16,483530.56,479634.4,527225.2
"452/351.2506mz/7.88min",1215125.55,954807.4,1233496.9,1332614.5,1136921.6,1196754.2,1338155.9
"455/726.5044mz/7.87min",153424.95,204730.02,79886.18,37557.75,547820.3,145785.38,161064.52
"456/730.5379mz/7.95min",107566.607,2663547.5,204582.55,203609.03,11524.184,2304.8368,2304.8368
"459/752.5201mz/7.89min",491842.07,5045745.5,824222.5,733279.56,250404.58,57160.11,138033.42
"461/557.2815mz/7.9min",218336.455,202671.77,190055.75,233730.38,244983.2,202942.53,241715.86
"464/851.71mz/7.9min",1403666.95,810859.9,1212058.2,1681711.8,1367768,1439565.9,2751940.5
"466/579.2635mz/7.9min",1024214.42,866906.25,837409.8,983598.94,1207007.2,1064829.9,1149257.1
"468/443.2046mz/7.9min",153770.904,256284.84,784429.4,707211.6,51256.968,51256.968,51256.968
"469/310.3104mz/7.93min",319877.98,286023.66,285787.44,353732.3,273526.8,503988.88,969424.2
"470/284.2948mz/7.99min",563940.23,505266.97,662740.4,595347.56,532532.9,648719.25,492347.9
"471/365.2662mz/7.99min",453671.75,449623.97,636855.8,447716.22,457719.53,512387.53,390968
"472/336.326mz/8.04min",356465.69,302088.5,532987.06,410842.88,149168.16,192157.11,803680.7
"476/395.3309mz/8.21min",232881.95,184385.89,273674.53,233971.42,182098.27,257355.62,231792.48
"477/377.3202mz/8.22min",383756.125,380040.03,600092.2,438621.12,387472.22,347593.72,312482.84
"478/881.7523mz/8.21min",2264.0892,2264.0892,2264.0892,2264.0892,371736.25,11320.446,2264.0892
"479/825.6942mz/8.22min",270476.28,503529.84,367237.78,443980.25,115858.13,173714.78,120741.08
"480/712.4885mz/8.25min",341418.735,1524847.8,185058.81,564535.9,497778.66,37011.762,37011.762
"482/797.663mz/8.22min",267035.545,150689.39,187892.52,227421.56,403756.72,316244,306649.53
"483/752.52mz/8.22min",541294.02,664969.75,443000.44,639587.6,1437569.9,147076.56,189972.62
"489/851.7101mz/8.22min",2418905.4,1333924,1856737.5,2629098.2,2388711.8,2449099,3271933
"491/827.7078mz/8.22min",277711.58,19120.559,275322,314126.4,3824.1118,357999.62,280101.16
"492/421.2509mz/8.22min",238479.885,254979.75,406899.88,329974.97,183644.08,212343.78,221980.02
"496/690.5065mz/8.23min",1562576.75,3554107.8,1408355.6,1716797.9,2194655.2,281671.12,281671.12
"498/617.4173mz/8.29min",263983.4,240920.62,285782.78,367754.25,237213.58,242184.02,411491.47
"499/312.3259mz/8.33min",255400.79,271022.06,225806.31,239779.52,216594.89,333388.38,378678.75
"501/712.4885mz/8.29min",228708.97,566888.06,88217.28,369200.66,1275421.5,2640.363,13201.815
"502/321.3151mz/8.35min",312012.25,278626.53,425720.4,345397.97,129881.086,220825.61,548226.1
"503/338.3417mz/8.35min",33121977,30027784,44236464,36216170,15548285,23848830,52945560
"504/675.6757mz/8.35min",243794.325,199077.45,422496.22,288511.2,48437.95,132705.52,754559.6
"505/250.1778mz/8.35min",224557.93,225416.72,282392.97,223699.14,77770.82,146539.23,344975.5
"508/413.2659mz/8.38min",3009242.2,3535303.8,3392231.8,3114337.2,2728886,2904147.2,2755803.8
"509/391.2842mz/8.38min",737627.155,953992.5,841100.75,846391.3,575265.1,603765.56,634153.56
"510/716.522mz/8.39min",145216.788,2342433.8,242027.98,439808.1,48405.596,48405.596,48405.596
"511/393.2973mz/8.39min",1343650,1295659.9,1391640.1,1666456.9,1659525.1,1267864.6,1108963.2
"512/738.5038mz/8.41min",113683.002,1407809.5,189471.67,333868.6,37894.334,37894.334,37894.334
"513/136.0217mz/8.41min",2787377.2,4908357.5,4750310,4705572,869182.4,863834.6,860858.75
"514/312.3259mz/8.43min",734993.65,738204.8,1043701.44,812029.94,675099.6,731782.5,617496.94
"515/352.3393mz/8.54min",10997082,14913989,14001724,14051035,7869157.5,7992440,7775563
"517/562.4254mz/8.6min",260945.72,238766.05,306745.84,392646.94,271919.88,249971.56,218786.08
"518/717.5056mz/8.6min",236074.44,171270.83,186867.28,168409.05,292068.22,285281.6,303321.06
"519/797.6629mz/8.62min",415846.88,486864.2,161190.7,244461.6,1008874.9,344829.56,948481.3
"520/213.983mz/8.58min",641182.09,1994470.4,1185502.4,997182.8,276746.47,282688.12,285181.38
"521/366.373mz/8.68min",666341.25,672036.06,682396.2,1274133.4,660646.44,233427.58,529720.6
"522/340.3574mz/8.68min",360261.905,360157.78,395351.1,360366.03,174147.12,237116.6,400607.1
"523/421.2844mz/8.7min",41026.0975,39503.242,3523.232,544583.6,17616.16,42548.953,55328.438
"525/546.4307mz/8.71min",2628044.7,2547870.2,3230274.2,2132130,2708219.2,2757229.8,1383032.2
"526/201.9758mz/8.69min",767783.425,1050704.6,1094939.9,1111101.2,470883.06,446258.7,484862.25
"527/394.3224mz/8.75min",406030.35,528430.2,637982.5,550920.1,265374.72,283630.5,253417.56
"529/377.3202mz/8.82min",3952609.15,4158353.5,4752001,4635601.5,3628068.2,3746864.8,3735324
"530/378.3235mz/8.82min",707129.25,1273558.2,723837.44,690421.06,596186.8,592721.44,1157239.6
"532/378.3236mz/8.96min",958437.6,980374,1422119.9,1361969.6,912340.25,658197.44,936501.2
"533/377.3202mz/8.96min",3646236.85,4215079.5,4631715,4508707,2920885.8,2820035,3077394.2
"534/379.336mz/8.96min",6682624.25,7193674.5,7445887,7377834,6171574,5650690.5,5990949.5
"535/380.3392mz/8.96min",1947912,2094809.4,2213999.2,2171573.5,1801014.6,1640563.9,1737945
"536/395.3307mz/8.96min",684763.15,736489.9,797982.8,856263.4,587505.6,552074.56,633036.4
"537/879.7408mz/8.97min",1888415.45,338815.5,1694077.5,2082753.4,338815.5,2173434,2135520.8
"540/827.71mz/8.97min",2182127.3,393350.48,2831852,3174166.8,393350.48,2397502.2,1966752.4
"541/851.7102mz/8.97min",32441643,47442770,35842640,43310576,29040646,20996492,28615512
"542/881.7528mz/8.97min",59178.768,59178.768,59178.768,59178.768,3622692.8,59178.768,295893.84
"543/481.2924mz/8.97min",3226227.5,3224580.5,3402445.5,3630187.8,2940208.2,2667487.2,3227874.5
"544/449.3024mz/8.97min",52645.8875,51808.38,54541.668,58899.027,46877.2,34430.492,53483.395
"545/823.6792mz/8.98min",35899059,19843360,38034332,34571148,43826876,33177146,37226970
"546/745.5377mz/9.04min",702438.4,697443.7,641477.94,509120.8,1499602,1253402.2,707433.1
"547/717.5064mz/9.07min",1028865.35,767869.7,731920.94,549103.3,1349817.6,1289861,1336746.4
"548/352.3393mz/9.09min",1642385.3,2133686,2067670.5,2068960.6,1217100.1,1133528.5,1198240.1
"549/463.3315mz/9.19min",72376.455,69743.04,11934.977,844327.6,46093.203,75009.87,137386.06
"550/717.5066mz/9.29min",846754.5,551051.2,675499.8,549142.94,1046238.94,1219044.8,1018009.2
"551/879.7412mz/9.43min",1615781.375,176440.95,882204.75,3462269.2,176440.95,17875314,2349358
"552/745.5379mz/9.5min",733269.7,658522.4,420525.7,580744.94,833488.9,873286.8,808017
"553/587.4646mz/9.62min",1091269.9,1608323.6,1162991.4,818069.2,1481001.4,1019548.4,1006352.1
"554/613.4228mz/9.62min",7153217.25,8090862,6477231,7746319,6560115.5,4731884.5,7843887.5
"555/587.3709mz/9.63min",397841.77,231599.55,272103.28,365805.88,509027.72,429877.66,802023.7
"556/879.7412mz/9.63min",8207953.47,178056.588,15525624,16684394,178056.588,890282.94,17501314
"557/451.2453mz/9.64min",585469.575,319912.94,399314.78,530607.25,704509.44,640331.9,1182849.1
"558/519.3081mz/9.63min",409107.9,227845.66,275203.97,373357.5,493207.75,444858.3,800234.75
"559/383.1828mz/9.64min",599904.3,337914,409138.06,545625.9,762087.8,654182.7,1243050.4
"560/745.5377mz/9.66min",667723.33,605716.56,567922.06,530618.06,815574.3,813383.7,729730.1
"562/717.5066mz/9.69min",576254.485,365122.2,371264.3,416805.22,811446.75,735703.75,779430.56
"563/537.3948mz/9.79min",362821.045,400313.9,347149.06,513985.62,335688.47,284070.1,378493.03
"565/717.5064mz/9.9min",537558.81,357156.25,401571.72,398805.84,694490.5,743129.25,673545.9
"566/226.9515mz/9.94min",2609078.65,1330589.9,2297287.8,2240422,4471219,2920869.5,3148585.5
"569/853.723mz/9.98min",30589517,50672.434,29267010,31912024,19135.428,38275880,32479360
"570/771.6472mz/9.99min",2309003.5,3348006.2,1932172.8,1818407,3498014.2,2050978.2,2567028.8
"572/717.5061mz/10.02min",314019.11,234693.66,318403.22,187372.4,413607.88,416587.72,309635
"573/743.6159mz/10.03min",1434630.9,1837562.8,1158102,1080965.8,1691644.6,1545325.8,1323936
"575/745.5376mz/10.04min",397690.62,127468.46,223439.23,271352.44,534355.3,615398,524028.8
"576/736.5421mz/10.09min",439635.08,445496.5,484503.8,489708.22,347201.2,433773.66,405730.4
"577/708.511mz/10.09min",710815.45,764150,797242.3,780993.2,570189.4,657480.9,617763.25
"578/663.4537mz/10.09min",1276821.15,1568897.5,1552794.9,1554554.9,807481.9,1000847.4,956943.75
"579/685.4356mz/10.09min",13567099.5,15361326,14116750,13868548,13080818,13265651,12788503
"580/726.4618mz/10.09min",1430176.45,1458831.4,1490331.4,1479277.5,1265503.1,1401521.5,1338371.1
"581/797.6627mz/10.18min",566488.7,483867.84,420429.16,401166.4,1624584.2,649109.56,1125628.1
"582/146.9804mz/10.17min",6767723.25,9715590,3439236,3229767.8,7881893.5,6457517,7077929.5
"583/144.9822mz/10.17min",15607518.5,21425664,7507640,15264123,17434546,15635477,15579560
"585/80.9479mz/10.18min",623229.45,930464.2,849612.6,815978.7,430480.2,426599.3,419410.25
"586/216.9228mz/10.2min",1521178.4,3525483.2,2452230.2,1746166.8,1296190,1283025.1,1275724.5
"587/589.48mz/10.2min",2832607,3322679.2,3077128.5,2157884,3281774,2474638.8,2588085.5
"589/615.4955mz/10.21min",942052.6,847147.75,914513.8,969591.4,1934595.8,887030.5,1039152.25
"592/738.504mz/10.23min",1029127.675,1247813.9,990230.25,1094689.1,1068025.1,142753.89,246036.08
"593/712.4885mz/10.22min",218388.125,112642.88,147830.81,132238.55,465353.25,288945.44,345643.44
"594/690.5064mz/10.24min",373532.625,366437.78,355409.12,380627.47,1208563.6,536046,272987.97
"595/498.9009mz/10.23min",270258.49,185653.3,200455.1,187797.25,340061.88,427876.84,418694
"596/158.9641mz/10.23min",2489931.2,2624077.2,1906315.6,1869687.1,3127257.2,2448311.2,2531551.2
"597/752.5195mz/10.23min",109200.18,114339.96,26865.898,67724.96,437387.56,104060.4,161544.28
"598/430.9135mz/10.23min",604609.36,441608.06,446381.62,441494.3,762837.1,938348.56,906876.4
"599/226.9515mz/10.23min",5441783.75,7775669,3827481.2,3718035.5,5326688,5604078,5556879.5
"600/362.9261mz/10.23min",653096.05,506429,499602.03,484203.6,799763.1,922469.1,911072.4
"601/140.0682mz/10.25min",585407.4,659295.6,560391.5,596098.6,644287.8,532477.2,574716.2
"602/304.894mz/10.26min",331171.475,203640.98,247588.03,254306.25,408036.7,532983.94,526784.44
"603/716.522mz/10.27min",2127856.8,2931099.2,2491337.8,1060819.6,3360651,1356749.2,1764375.8
"607/385.724mz/10.31min",1590855.75,1612527,1423636.9,1569184.5,2669468.2,1382102.9,1753969.6
"608/328.9149mz/10.32min",693640.13,455889.94,480962.72,540929.06,846351.2,952061.4,951808.1
"610/223.9883mz/10.32min",4282557,4378309,4126823.8,4118898,4538928,4508967,4186805
"611/205.0171mz/10.32min",6761556.25,6009908,6269994.5,6322871.5,7200241,7534175.5,7574714
"612/213.9828mz/10.32min",1749324.05,2954334.5,3004029.2,2121385.2,1362441.4,1377262.9,1358680.8
"613/163.9905mz/10.32min",3243620.2,3112184.2,3114640.2,2318191,3735886.8,4004773.8,3372600.2
"614/182.9852mz/10.32min",20373161,18995584,19318986,19853678,20892644,25103628,25537726
"615/141.9586mz/10.32min",1920919.85,1692146.6,1927378.2,1755625.9,1914461.5,2148523.5,2197213.2
"616/174.9534mz/10.32min",974574,1219012,1189366,1864198,639256.25,759782,716166.3
"617/172.9564mz/10.32min",5328508.75,7769538,7586959.5,7882801,3055448.5,3070058,3039516.5
"618/180.9898mz/10.32min",1244053.1,972405.4,1199319.5,1199906.2,1288200,1361408.8,1540218.2
"619/110.0201mz/10.32min",93844530,89302420,90465080,91335480,102965210,124395130,96353580
"620/169.9773mz/10.32min",2843020.5,2090951.4,2523196,2717459.5,3326556.8,2968581.5,2983501.5
"621/138.9954mz/10.32min",4727056.5,4209994,4422416.5,4454389.5,4999723.5,5849392.5,5374013.5
"622/110.5218mz/10.32min",7504236.25,6615303,6168187,7821718.5,7796668.5,9331716,7211804
"623/89.5067mz/10.33min",12933972.5,11433834,11440640,12806039,13834353,17164474,13061906
"624/97.5144mz/10.33min",1318225.85,1388868,1307722.9,1278102.9,1328728.8,1558939.1,1268300
"625/98.5121mz/10.33min",23613602,22551964,23580524,22928398,26339154,24974844,23646680
"626/196.0168mz/10.33min",1658980.25,1588109.5,1538541.5,1608647.9,1709312.6,1830690.1,2094992.4
"627/113.9636mz/10.33min",8111875,8225338.5,7057517,7176085,8419808,7998411.5,8792495
"628/154.9902mz/10.33min",29877246,27373912,30634700,29119792,28089674,46842680,47433080
"629/109.0225mz/10.33min",6323353.5,5669208,7381046.5,5644671,6531312.5,7869827,6115394.5
"630/152.9949mz/10.33min",1714734.8,1670331,1759399,1536843.1,1700346.6,1774260.4,1729123
"637/209.0129mz/10.36min",2230903.85,2168588.8,2227056.2,2182367.2,2234751.5,2246110.8,2264430
"638/184.9855mz/10.36min",8866102,8216978.5,8208764,8527034,9205170,9362422,9583128
"639/207.0175mz/10.36min",5854032,5736909.5,5852630,5721414.5,5855434,5954793.5,5969319
"640/183.0098mz/10.36min",2003761.8,1869142.9,1992402,1988661.4,2043100.8,2015121.6,2066914.6
"641/143.9809mz/10.36min",1387230.6,1370528,1370583.1,1361345.8,1405479.4,1403878.1,1408117.4
"642/186.981mz/10.36min",3419649.1,3141608.2,3197577,3281207.2,3558091,3583686.8,3652220.2
"643/141.9834mz/10.36min",10570647,10362380,10441034,10472705,10668589,10799881,10783180
"644/131.5335mz/10.36min",6839956.25,6743107.5,6902001,7144073.5,6682500.5,6777911.5,6909080
"645/181.0144mz/10.36min",5353628.25,4991951.5,5250397,5315389,5391867.5,5415299.5,5481844
"646/139.9879mz/10.36min",27655480,26880322,27495566,27274766,27815394,28104204,28246808
"647/112.5196mz/10.36min",2203167,2166385.2,2206800.8,2212751,2199533.2,2213497.5,2162272.2
"648/114.0165mz/10.36min",1098246.45,1043150.6,1105818,1113333.8,1111450.9,1090674.9,1082703.8
"651/90.5067mz/10.37min",4690901.5,4638022,4709399.5,4725757.5,4672403.5,4754406,4615774.5
"652/111.0202mz/10.37min",78963687,79155110,79394250,80734264,78772264,78553120,77069610
"653/111.5218mz/10.37min",6682430.25,6691522.5,6787262.5,6880642.5,6639408.5,6673338,6571350
"654/91.5044mz/10.37min",1797032.95,1763337.5,1792999.4,1804893,1801066.5,1808931.4,1727138.6
"655/111.519mz/10.37min",1930863.25,1924844.1,2008572.1,2014142.6,1933437.4,1928289.1,1851910.2
"656/112.0179mz/10.37min",30870298,30950596,31093494,31442178,30679788,30790000,30030758
"657/165.9909mz/10.37min",1026600.65,969800,1004035.1,923873.06,1049166.2,1060296.6,1058350.1
"660/113.0166mz/10.37min",4354227.75,4360230.5,4348225,4455318.5,4311856,4332504.5,4394876
"661/156.9907mz/10.37min",7665496.75,7797681,7892164,7868386.5,7423347,7413028.5,7533312.5
"663/215.9838mz/10.37min",1191180.48,1490980.4,1538013.6,1537714.2,706063.25,681148.56,891380.56
"664/158.9861mz/10.37min",3004935.4,3042893.8,3095836.5,3145120.2,2819157,2859590.8,2966977
"665/174.9568mz/10.37min",1947570.3,2511086.8,2453941.5,2466169.5,1441199.1,1060622.2,1076896.8
"666/115.964mz/10.38min",2088146.4,2156360.2,2001137.5,2425267.5,1799583.6,2019932.6,2284065.2
"669/144.9822mz/10.38min",3581864.15,2969178.8,3579077.8,3592294,3369899.5,3595981,3584650.5
"670/109.5217mz/10.39min",4965843.25,4941068,5096003,5259094.5,4708231,4990618.5,4516605
"671/130.5217mz/10.4min",2195718.65,2379528.2,2255533.8,2290723.8,2067967.8,2135903.5,1860462.9
"672/165.983mz/10.4min",2974891.25,2994280.8,2999492.8,2786776,2032073.6,2977195.5,2972587
"673/377.7378mz/10.43min",915263.03,720863.56,543409.7,211598.34,1834788.9,1109662.5,1299054.8
"674/94.0451mz/10.45min",4836005.25,4939875,4974401,4732135.5,4236966,5057754.5,3544377.5
"676/102.0339mz/10.47min",142716585,138539550,140281650,145151520,148362620,149382800,97994720
"677/102.5355mz/10.47min",12139044.5,11980027,12205041,12592613,12850412,12073048,8556187
"681/81.5205mz/10.48min",27620825,29259034,27274882,27966768,24399018,32031852,19567444
"682/125.9862mz/10.48min",22111293,23375738,21710632,22511954,20483880,19683852,26657426
"683/167.0129mz/10.48min",45499965,43583810,45706830,44698970,46308356,45293100,46607904
"684/213.9828mz/10.44min",901758.475,767492.8,515775.2,1402467.5,1023457.2,780059.75,1041614.6
"685/168.0161mz/10.48min",2379541.35,2303669.5,2426957.2,2340229.5,2418853.2,1324358,2448670.2
"686/154.005mz/10.48min",2479913.2,2444328.2,2515498.2,2517970.5,1616513.4,2553830.5,2397512
"687/104.0303mz/10.48min",3659071.25,3202513,3615046,3703096.5,3774768.8,3734054.5,2453623
"688/174.9533mz/10.46min",584113,229216.58,492142.6,551694.9,616531.1,623075.4,717638.8
"689/139.0179mz/10.49min",10212673,10097925,10482867,10117550,10307796,10037791,10349606
"690/90.5259mz/10.5min",36642369,41356480,40922364,37602390,30966740,35682348,23022508
"691/97.9914mz/10.5min",8924245.5,9013835,9588389,9387882,8103848.5,8834656,8752665
"692/111.039mz/10.5min",10482930.5,10615713,12155978,11574239,10005923,10077844,10350148
"693/201.9757mz/10.53min",924647.05,894870,910274.3,944537.5,905859.25,982809.8,939019.8
"695/225.0295mz/10.55min",2305532.9,2080563,2297900,2227100.2,2385654.8,2330357.5,2313165.8
"696/184.003mz/10.55min",6854536.75,6884058.5,6825015,6564892,6043781.5,7642637,7411326
"697/208.0393mz/10.49min",2904292.4,2781455,2890163,2846321,3059245.2,2918421.8,3088223.2
"699/169.9774mz/10.79min",3290601.45,1629423.6,4723972,1285451.1,6233476,6698726.5,1857230.9
"700/173.0302mz/10.82min",838613.22,672617.94,441447.06,703203.44,974023,2643277.5,2704402.5
"701/147.031mz/10.83min",5764013.75,5561993,5764449,5763578.5,2359501.8,6127696.5,6094113.5
"702/199.9883mz/10.82min",832351.65,610488.9,454933.7,846695.4,4229763,4193652.2,818007.9
"703/145.0353mz/10.95min",9683129.5,9211714,9413920,9322635,10226519,9952339,10134002
"704/171.993mz/10.96min",6856041.25,5334411,5685771,5775479,7936603.5,8004894.5,8100161
"705/199.9883mz/10.95min",894323.35,578527,621932.4,802600.3,986046.4,1167934.9,4250333.5
