row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp3_2_Run127.mzML Peak area,NEG_TJGIp3_3_Run165.mzML Peak area,NEG_TJGIp3_1_Run41.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
398,357.2394971434099,4.95561,,,,,,,,,,,4218594.5,4983535.5,4366527.5,7432069.0,6162924.0,9673006.0,
689,357.26454815471016,5.8920264,,,,74,,,,,,,334397.94,542000.9,619153.06,653181.94,317151.03,187460.81,
523,357.26465482728787,5.351929,,,,1,,,,,,,127300.08,153735.67,171480.86,144145.11,144889.64,148587.02,
1370,357.3279824450935,7.663208,,,,115,,,,,,,921069.6,863443.2,972838.1,1213044.5,1131031.5,1250437.2,
270,359.21890359340154,4.4436855,,,,28,,,,,,,332278.2,403534.16,334993.12,801267.7,654921.2,1221400.4,
614,359.2802029171873,5.694263,,,,87,,,,,,,161907.12,209991.25,204171.86,341435.12,317776.22,255509.75,
556,359.28033315244494,5.470886,,,,10,,,,,,,873167.0,962328.4,991835.56,604326.7,574216.94,660026.5,
649,359.28033716313666,5.787966,,,,16,,,,,,,225778.89,237988.64,305942.47,260535.36,239862.14,268137.38,
1125,362.2369559343168,7.1029606,,,,,,,,,,,0,0,0,0,96552.8,4042951.8,
873,362.23699751257016,6.4267006,,,,,,,,,,,251893.58,251674.53,0,228741.38,97093.586,0,
1006,362.23700051180873,6.819233,,,,,,,,,,,2654378.0,2654437.8,0,2775456.8,749013.75,0,
1073,362.2370139077324,6.9612436,,,,,,,,,,,373103.7,0,3864005.0,0,2941300.0,924546.5,
913,362.2370893360838,6.5568423,,,,,,,,,,,101569.62,792906.7,382094.28,642984.25,253734.84,82518.35,
944,362.2371153329401,6.6089997,,,,,,,,,,,0,1372299.5,344563.44,1197137.9,255099.2,362346.53,
1170,363.25423056901104,7.26244,,,,,,,,,,,274010.8,335190.88,152228.66,55506.305,46552.62,128551.53,
891,365.23307881310166,6.4435534,,,,122,,,,,,,436611.38,463044.44,384618.84,660753.25,607996.44,491989.6,
1139,365.2364057819647,7.149414,,,,,,,,,,,3114.6792,10980.115,230184.52,0,120672.04,291957.44,
303,367.215281761459,4.6617584,,,,,,,,,,,817658.3,1015631.5,1524968.4,884629.7,842436.0,1017766.94,
1366,368.3167297978819,7.6577244,,,,115,,,,,,,968732.3,1049642.6,1239236.1,1591256.0,1369148.1,1930586.5,
1226,369.30078762479997,7.3639693,,,,152,,,,,,,5489032.5,5008067.5,4698150.0,6664538.5,6258629.5,6097667.0,
979,369.30089084756975,6.703631,,,,104,,,,,,,128468.06,142063.28,136790.98,151896.47,133789.31,118667.914,
1566,369.3371986525612,7.8785634,,,,,,,,,,,552260.9,505244.62,494449.28,665818.8,702241.2,600698.1,
1856,369.3372693188457,8.6368,,,,,,,,,,,1402906.8,1319934.9,1937713.4,1658721.0,2399148.8,2001962.2,
1108,371.3164504431849,7.0831285,,,,,,,,,,,275583.47,301661.06,260277.84,374333.84,322905.6,287343.44,
1640,371.31648003364006,8.040952,,,,,,,,,,,917302.2,919948.75,1269005.5,1451164.0,1602585.6,1922880.4,
1043,371.31651524506674,6.890969,,,,,,,,,,,293621.53,330030.9,311988.3,382026.4,346694.53,306280.56,
986,371.316642126008,6.7306533,,,,,,,,,,,50051.754,52975.348,54664.79,63081.734,56573.492,48202.68,
318,373.1655168479053,4.6759543,,,,33,,,,,,,684762.4,796080.25,1096265.8,1438461.1,1249145.4,1083694.6,
262,373.1656844485465,4.357715,,,,134,,,,,,,29059.479,35191.97,37767.23,70942.03,57641.438,64161.312,
280,373.1657358243005,4.4873724,,,,,,,,,,,47474.49,91244.75,107223.484,163887.38,130881.16,180388.38,
528,374.24473533951414,5.358219,,,,86,,,,,,,1.1594262E7,9662028.0,150605.6,170835.55,166876.47,515921.56,
271,375.21775309202,4.448217,,,,28,,,,,,,332473.53,309723.5,292607.9,871830.25,708184.75,775494.94,
1699,375.2573133585109,8.098175,,,,,,,,,,,0,0,416568.97,0,272616.6,869939.1,
379,375.2750283721289,4.8719134,,,,76,,,,,,,335128.03,441615.06,574607.6,831235.75,721589.8,622615.6,
433,375.2751262522556,5.079737,,,,,,,,,,,55374.266,69517.266,88319.26,49094.19,40660.844,51325.797,
24,377.08538888859175,0.37990096,,,,12,,,,,,,1242925.4,1287530.2,1216742.0,1380093.2,1257434.2,1035742.8,
1282,379.1580593011874,7.4445405,,,,5,,,,,,,1160133.1,1105207.0,787878.1,1108441.0,994154.1,1467815.5,
851,380.28054214954096,6.3178735,,,,,,,,,,,121360.305,118783.06,97741.484,199684.31,164289.45,137720.3,
980,380.28056422421975,6.7062774,,,,104,,,,,,,693455.6,730350.6,552116.5,814859.1,703513.5,999987.0,
1530,381.1737775083881,7.788492,,,,,,,,,,,295309.72,264149.94,232425.34,288779.0,267867.94,522685.34,
516,381.2281527056764,5.342337,,,,1,,,,,,,611076.1,682713.44,592918.3,603127.9,531578.2,983202.1,
1265,381.23150212902465,7.442347,,,,5,,,,,,,1109348.0,1215274.1,0,1461867.9,0,0,
1543,381.23158417265114,7.779873,,,,,,,,,,,0,0,11625.328,0,131948.83,2167039.0,
1401,381.23162826778497,7.671067,,,,,,,,,,,63796.72,0,3630513.2,0,2374773.0,106722.15,
948,381.231693498324,6.5777707,,,,,,,,,,,0,0,286681.97,0,118719.875,276219.84,
1841,381.33726052741076,8.495677,,,,,,,,,,,457877.8,462107.7,370783.0,262929.44,537526.75,567607.8,
263,382.12985727419544,4.3770194,,,,,,,,,,,594364.5,621435.44,21426.89,0,0,0,
1107,382.29614456282405,7.074466,,,,,,,,,,,199563.08,195396.52,158653.1,210130.77,172754.97,361548.88,
1692,383.189476646108,8.133256,,,,17,,,,,,,663426.3,518316.8,1151282.2,955555.1,1302736.8,2109502.2,
1643,383.3529593945106,8.090159,,,,14,,,,,,,2571596.0,1664840.0,2296020.5,3317481.5,3789391.5,3534455.2,
2045,383.3529596929796,10.80338,,,,,,,,,,,75569.72,66197.34,107307.53,19264.535,290401.38,23602.678,
2055,383.352983280228,10.924736,,,,,,,,,,,14219.73,66880.414,488132.97,18476.553,53726.25,144299.72,
1911,383.35300700910557,9.261445,,,,,,,,,,,0,0,255432.08,68800.414,223350.44,45051.53,
1877,383.3531661876138,8.79672,,,,110,,,,,,,5031275.5,4912693.0,1.0366959E7,7410045.0,1.0825856E7,9847470.0,
1315,384.3117664220221,7.4579215,,,,71,,,,,,,1593726.5,1282423.4,1336114.0,1719334.4,1713368.9,3051289.8,
446,385.2595856276808,5.1258655,,,,117,,,,,,,279068.38,330241.53,262879.2,460508.47,394723.25,579357.1,
588,385.2708447817011,5.5991616,,,,95,,,,,,,2364706.5,2757550.8,2502155.0,4364790.0,3778969.5,5180401.5,
1786,385.33224679662993,8.246849,,,,,,,,,,,488771.28,522415.9,870747.06,1131102.6,1229833.0,675358.7,
50,387.11422949480954,0.46510485,,,,,,,,,,,1095987.1,1171969.9,931466.3,910674.0,896413.9,687292.8,
1374,387.1628273377396,7.6663747,,,,75,,,,,,,640939.5,644757.9,1043069.7,549124.06,609368.56,1292562.2,
443,387.25002626195914,5.1082788,,,,138,,,,,,,289378.34,345795.66,309984.78,942323.3,798430.25,1343012.1,
1375,389.1598841125556,7.6663747,,,,75,,,,,,,615513.94,609342.8,1022498.75,530602.75,579347.9,1205669.6,
386,389.1606436537579,4.906327,,,,,,,,,,,25622.06,31144.307,54557.023,97415.836,81038.36,119567.16,
1376,391.2983995343732,7.6663747,,,,75,,,,,,,742612.0,738304.2,1234083.8,691110.06,802191.4,1780381.0,
396,393.21608401601685,4.956553,,,,,,,,,,,30643.459,45777.484,119222.2,77062.664,70058.1,364275.75,
1269,393.26795646927525,7.4180975,,,,,,,,,,,430802.03,182722.06,1534106.4,164328.28,704281.06,0,
1477,393.26807338319037,7.6518164,,,,,,,,,,,30657.234,0,618175.6,0,287330.1,1893925.9,
1664,395.247061519282,8.091634,,,,,,,,,,,0,0,145597.22,0,230319.6,786507.25,
1870,395.3529704489251,8.724622,,,,126,,,,,,,5885144.5,5938439.0,8778041.0,5069910.0,8224734.0,8912637.0,
351,397.1288852498837,4.7847424,,,,23,,,,,,,1034760.9,1026802.8,1105832.9,1084366.2,1136894.9,801521.06,
422,397.2018934379435,5.046227,,,,32,,,,,,,7271840.5,8235968.0,1.0896087E7,1.1614278E7,1.0522227E7,8754540.0,
1063,397.2263582993848,6.945125,,,,,,,,,,,0,0,1750332.4,0,1984665.0,2757624.8,
985,397.2263661130029,6.7462435,,,,,,,,,,,1412760.6,1484014.6,0,2002455.8,538667.3,0,
1418,397.33208092503855,7.679535,,,,115,,,,,,,706416.06,698845.44,898626.0,895757.9,750347.0,1282605.1,
1554,397.3320891341206,7.8057666,,,,66,,,,,,,1371840.9,1241515.6,1042816.75,1912342.2,1673354.0,2024097.1,
1898,397.36866240432136,8.998447,,,,,,,,,,,1211879.2,1328043.2,2169353.5,2683975.2,3597591.8,1975120.9,
1353,399.18420761388444,7.6264057,,,,,,,,,,,372540.5,371147.22,536995.5,1319527.4,1247946.5,680901.94,
1205,399.3265833027796,7.328056,,,,41,,,,,,,1555810.5,1299935.8,741945.25,2005102.9,1766793.1,1874687.8,
1824,399.3477282530144,8.437921,,,,53,,,,,,,1.8865876E7,2.0763286E7,3.047781E7,3.217022E7,4.0230424E7,3.0229494E7,
1872,399.34779659581,8.7317,,,,,,,,,,,705386.94,730956.8,2038231.1,1252454.0,2511577.5,2079548.2,
1912,399.34782038108256,9.258977,,,,101,,,,,,,17839.938,62580.523,263142.8,186298.25,363493.62,170869.77,
1342,399.34790637677105,7.6014895,,,,,,,,,,,208332.81,183736.2,207445.75,239448.19,207129.56,73388.72,
1888,399.34794639660436,8.877763,,,,,,,,,,,166678.95,195757.47,635397.6,340972.44,764250.5,515280.03,
1772,399.3479855359717,8.171888,,,,,,,,,,,51798.55,68659.72,301462.44,264408.12,425936.78,454837.94,
1438,399.34824722533,7.6819954,,,,115,,,,,,,227077.86,219531.95,314530.56,369649.2,322145.53,699592.56,
1891,400.3513081583585,8.877659,,,,,,,,,,,0,0,99620.945,22571.703,194753.42,67091.52,
425,401.1602776578834,5.047055,,,,,,,,,,,272090.34,316989.22,456627.16,465500.34,412235.97,362047.44,
237,401.1604883164104,4.145719,,,,,,,,,,,42121.81,54941.508,70205.734,66253.01,52492.41,57799.2,
276,401.1606771759884,4.4509387,,,,,,,,,,,52066.32,72783.8,78148.62,53782.703,43164.473,72626.34,
20,404.1042784575418,0.37518227,,,,12,,,,,,,2940698.0,1831036.2,2498444.8,2521299.2,2099367.0,1601217.0,
1138,409.2359482901347,7.1096425,,,,,,,,,,,1472989.4,520290.7,139190.36,781817.8,3710922.0,51312.164,
1085,409.2360161150857,7.0364404,,,,,,,,,,,3832451.0,3729116.8,84649.64,6560042.0,604308.3,3119.438,
1419,409.236132403093,7.6804404,,,,115,,,,,,,275950.12,99548.72,1165735.5,349038.06,360151.9,2799859.0,
1286,409.23623821622,7.434395,,,,,,,,,,,128815.14,22430.924,2031701.9,207004.47,368989.78,2469645.5,
530,410.22151899219244,5.359413,,,,,,,,,,,1059293.4,738418.6,0,0,0,44991.543,
324,411.18095857721556,4.7176423,,,,,,,,,,,262489.38,332794.06,126030.41,124938.05,119619.93,91687.69,
338,411.1809745957765,4.7796082,,,,23,,,,,,,580545.0,621224.8,656260.56,642980.44,598382.25,500586.2,
1807,411.3477339008945,8.353741,,,,,,,,,,,1472133.4,1545819.4,2019591.8,1602279.0,1978285.6,1746084.4,
1331,411.34774426870985,7.5169272,,,,,,,,,,,115664.46,98927.805,95923.91,100436.445,103312.99,131921.81,
1630,411.34781548973746,8.004642,,,,,,,,,,,88817.9,46041.03,83738.82,111821.75,135270.12,187120.56,
1907,411.38425124857304,9.2184515,,,,,,,,,,,1196429.9,1390537.0,2379888.0,2407045.0,3812110.8,1768160.9,
1069,412.24917405107016,6.9654083,,,,,,,,,,,60534.68,65706.4,31896.36,100432.945,82933.48,65499.06,
1014,412.24922996871504,6.815134,,,,,,,,,,,247667.14,273138.66,201263.14,323657.72,258573.52,290047.28,
1306,412.27027730490244,7.409082,,,,,,,,,,,0,0,342981.84,0,373421.66,903123.8,
314,413.1968396812636,4.657579,,,,,,,,,,,121799.14,131865.7,172244.5,231061.86,214289.88,113037.49,
289,413.1968748233294,4.553245,,,,,,,,,,,291692.44,345079.38,465965.84,492137.28,453394.06,353756.03,
1852,413.36353976182517,8.608261,,,,,,,,,,,5090312.0,5513835.0,1.1356529E7,1.1603929E7,1.6963364E7,1.1530711E7,
1886,413.36368614961174,8.87292,,,,,,,,,,,0,10948.857,199160.7,172096.36,424369.7,306585.7,
394,415.2336679904831,4.946429,,,,,,,,,,,1099618.9,1279564.2,1195563.2,3353425.2,2911767.2,2664670.2,
1214,415.28512082358475,7.3355002,,,,,,,,,,,314619.06,310927.72,227794.2,425374.94,386628.25,378937.72,
1522,415.28522362827607,7.7687306,,,,,,,,,,,165190.69,164303.53,113018.67,235443.22,174182.2,249225.89,
1003,416.30169988225424,6.7973423,,,,,,,,,,,173809.1,173880.78,145615.83,510876.12,393229.56,319531.1,
317,417.1553107179298,4.6750655,,,,33,,,,,,,329030.78,415948.7,659230.0,836365.3,739289.2,731578.44,
277,417.1555942834143,4.4782205,,,,147,,,,,,,42251.3,41403.926,99802.5,53822.188,47392.152,80683.484,
254,417.155654660993,4.3421035,,,,,,,,,,,6753.2695,3396.9346,82688.305,12208.976,21587.275,70600.72,
531,418.1661109343686,5.3592463,,,,,,,,,,,380869.72,426017.12,0,0,0,0,
1303,419.1081650825193,7.452453,,,,71,,,,,,,1547189.4,1225640.6,1276139.6,1469843.4,1506353.0,1742906.8,
459,420.18159153352667,5.1792173,,,,,,,,,,,435912.06,522269.94,0,0,0,0,
529,420.25036707872096,5.3564744,,,,86,,,,,,,1.6120069E7,1.3523719E7,223486.6,264385.16,235357.42,731742.0,
1304,421.1051581616564,7.453228,,,,71,,,,,,,1970796.0,1589075.1,1635520.8,1895371.0,1919648.9,2232594.8,
1465,421.10525309942363,7.6843815,,,,115,,,,,,,422155.16,416062.94,423706.12,545265.06,469552.3,598619.7,
1010,421.22627406570143,6.817103,,,,,,,,,,,920345.2,282529.56,307882.53,470513.56,506282.2,0,
1066,421.22638235621224,6.957346,,,,,,,,,,,0,0,999447.9,0,1132701.9,1156452.5,
527,421.2537070182984,5.3573356,,,,,,,,,,,3877534.2,3205424.0,38606.742,46165.43,46180.445,149071.0,
494,422.19732165233995,5.280009,,,,,,,,,,,3353763.8,4333038.5,124503.945,0,0,0,
1903,423.3843945724604,9.110366,,,,,,,,,,,575454.25,535474.0,833990.75,400785.56,643498.9,546190.5,
536,425.19686273321395,5.370155,,,,91,,,,,,,1749778.8,1977412.9,2890399.0,2987897.8,2801358.5,2329314.8,
1388,425.2574953001687,7.6710825,,,,,,,,,,,1547036.9,46733.562,4264.534,752983.5,495923.56,0,
1535,425.2575409107288,7.722378,,,,,,,,,,,477862.38,0,871423.0,43833.79,924317.7,0,
1599,425.25809481197996,7.9969783,,,,,,,,,,,0,0,0,0,0,1611447.5,
119,426.1898393317735,2.9686987,,,,,,,,,,,349880.3,346209.47,275942.1,423064.12,378038.34,308615.3,
111,426.1898901043023,2.922758,,,,,,,,,,,205866.28,197556.42,132187.55,272410.38,245380.86,140842.95,
384,426.96760652429265,4.932899,,,,,,,,,,,1.1395257E7,1.7091752E7,1.157846E7,1.5559797E7,1.0754315E7,1.0805178E7,
1876,427.37906010107207,8.779496,,,,,,,,,,,1305522.2,1584720.0,3097414.5,3007684.8,4553279.5,2642711.0,
1171,429.3007603164578,7.2656503,,,,22,,,,,,,873336.4,1030997.5,665809.0,1232789.1,1042544.25,1006375.0,
1084,429.3008200013071,6.99318,,,,,,,,,,,348434.3,406025.12,305944.1,527936.7,436611.3,378411.53,
866,430.25958461965735,6.3769794,,,,,,,,,,,239799.47,252586.31,260887.75,335609.5,322599.6,351439.0,
408,431.2072780387293,5.0014057,,,,15,,,,,,,791746.2,905607.4,1142246.0,1385005.4,1228564.8,1042579.0,
328,431.207280895815,4.7208576,,,,98,,,,,,,30031.494,32216.459,44201.14,81623.37,65441.727,33383.883,
512,431.2073262042159,5.3300033,,,,,,,,,,,180183.25,219327.4,284513.5,370082.9,318759.25,279648.97,
286,431.22853812236525,4.590553,,,,,,,,,,,282611.3,243385.4,279689.4,1728554.2,1462930.0,875095.8,
1581,431.2800041844036,8.022633,,,,,,,,,,,235308.81,190039.3,210441.03,241166.56,256370.48,421142.0,
1204,431.2800232855325,7.328035,,,,,,,,,,,1914407.9,1810253.9,1566992.8,2494504.8,2221454.5,2641946.0,
368,433.1053816985314,4.832812,,,,,,,,,,,489219.97,249149.36,1338712.6,470403.7,742432.8,1285588.4,
1467,433.23584762910286,7.6844296,,,,115,,,,,,,241110.67,125851.445,475811.66,377514.72,271532.28,786311.06,
1001,433.23587185768065,6.7432976,,,,,,,,,,,3770345.8,1621650.9,3658590.2,2491827.5,5472976.0,4736539.5,
974,433.2358930187996,6.688337,,,,,,,,,,,9986896.0,4142576.2,2387866.5,6416662.0,1.0712133E7,252138.14,
1053,433.2359154627906,6.8472266,,,,,,,,,,,818692.8,443960.84,4378075.0,656858.4,2197770.2,3407843.2,
915,433.2359234383741,6.580563,,,,,,,,,,,3414152.0,1.0278842E7,374144.4,1.5648438E7,1544791.4,248846.84,
1098,433.2359415126273,6.9684796,,,,,,,,,,,366536.22,262930.56,1914486.0,250911.06,427948.22,5648537.0,
369,433.25913558595886,4.842531,,,,137,,,,,,,280276.62,381324.84,311655.94,368462.6,346068.75,516681.53,
1379,433.29533318364247,7.6879125,,,,,,,,,,,1571665.8,2500876.8,41481.105,3242086.5,675454.94,102996.79,
1518,433.29562956556924,7.733415,,,,,,,,,,,1691372.9,2470377.0,819737.94,3213561.0,1139876.9,1333622.5,
1132,433.2956476386889,7.1519227,,,,145,,,,,,,449934.9,531526.9,371142.94,639399.06,478086.47,536852.44,
1340,433.30897357312705,7.567507,,,,,,,,,,,517625.75,444940.1,527827.3,516925.44,475519.75,704504.75,
1545,433.33186649638765,7.7970734,,,,66,,,,,,,348573.2,302031.75,191067.81,558031.94,436313.16,650048.7,
1228,433.33207052192625,7.379192,,,,19,,,,,,,136339.69,99771.84,73999.18,259330.77,211988.61,171059.78,
1140,434.2993103911402,7.1501994,,,,,,,,,,,102758.91,117694.914,80488.15,138853.89,104068.18,110027.91,
1097,435.25168094518017,7.0647345,,,,,,,,,,,430730.53,652970.1,0,2287998.5,27200.371,0,
1183,435.2517479045327,7.2618165,,,,,,,,,,,548288.5,192614.23,315152.25,358399.47,312893.75,12449.256,
1454,435.2521243548056,7.682033,,,,115,,,,,,,59798.965,3216.2507,869571.1,97129.18,195516.88,1083740.2,
1258,435.2778004171571,7.4345555,,,,,,,,,,,14216.772,0,295612.8,0,224043.33,73385.52,
1828,435.2782155551111,8.413991,,,,124,,,,,,,2843379.8,2447976.5,3649541.0,3727109.5,4876797.0,5909430.0,
300,436.17648850454947,4.620254,,,,,,,,,,,679395.5,778531.9,6878.327,0,0,0,
361,436.17681810635554,4.815397,,,,,,,,,,,260007.33,246910.44,0,0,0,0,
362,438.1918363263705,4.814491,,,,,,,,,,,4354064.5,4778719.0,259411.69,0,0,0,
464,438.1922857625515,5.1846957,,,,,,,,,,,77322.164,110826.03,0,0,0,0,
279,438.1923535206579,4.4808683,,,,,,,,,,,35915.906,38342.438,0,0,0,0,
1307,438.3221313581477,7.451654,,,,,,,,,,,119181.58,97210.664,140021.52,228358.02,240650.84,587537.8,
43,439.08672225143664,0.4244937,,,,,,,,,,,655072.8,683862.94,819309.44,462734.47,814102.06,591382.06,
1863,439.3791282401662,8.699448,,,,,,,,,,,1393582.0,1605704.5,2553291.2,1474961.0,2484233.2,2293368.5,
380,441.19153056572696,4.8745213,,,,76,,,,,,,737314.2,815249.8,1043098.3,803307.75,1077088.9,642346.5,
424,441.19169157364695,5.0470886,,,,32,,,,,,,2281925.8,2537843.8,3362013.5,3784023.5,3121721.8,2940355.0,
238,441.19175104490023,4.1448193,,,,3,,,,,,,310056.97,338065.88,366830.22,337964.78,293074.84,259134.75,
449,441.1917976370601,5.153013,,,,100,,,,,,,3776239.0,4473725.0,5654194.5,6814329.0,5827154.5,4648954.5,
293,441.1918071321707,4.574802,,,,,,,,,,,1418131.5,1590486.4,2172786.0,1723260.2,1516162.1,1365760.8,
272,441.19189467082987,4.449117,,,,28,,,,,,,780141.8,857861.4,826805.7,707154.75,631233.9,648908.25,
250,441.19194604883796,4.252623,,,,,,,,,,,161582.77,188044.47,188880.02,147903.78,122521.586,145434.58,
1134,441.2518855808596,7.1105022,,,,,,,,,,,0,0,24203.64,0,328918.28,2252538.5,
1092,441.25212733004116,7.021538,,,,,,,,,,,0,0,1348865.0,0,1437832.0,0,
1025,441.25219302660315,6.8675013,,,,,,,,,,,1149300.1,1263865.6,0,1642762.2,404934.0,0,
1029,441.3007103600364,6.8579097,,,,,,,,,,,164272.98,174100.47,109639.17,319308.28,296595.88,230964.25,
1123,441.30078239691966,7.1366754,,,,64,,,,,,,677401.56,720381.4,443313.47,1079311.9,968754.1,962561.25,
1173,441.3008510209607,7.2700405,,,,22,,,,,,,172347.8,139629.84,77649.79,270250.25,228953.4,169006.75,
1321,441.30086290873805,7.4776993,,,,,,,,,,,915785.1,552307.2,466387.38,1258621.4,1277561.5,1085045.0,
951,441.30100143916616,6.6087837,,,,,,,,,,,82646.734,62447.43,39824.13,181006.9,196339.17,179254.19,
1508,441.3010567304414,7.714804,,,,72,,,,,,,440908.72,334270.3,266613.75,849716.1,555159.06,844567.44,
419,442.1950843719374,5.046252,,,,32,,,,,,,619534.6,690979.2,969029.44,1021232.8,862318.1,770929.1,
383,442.1954327349666,4.8762307,,,,76,,,,,,,119324.29,137609.6,165516.19,176472.98,262210.72,113197.09,
441,442.29216573555254,5.103061,,,,138,,,,,,,220329.34,265603.06,308060.88,503922.94,422886.38,673674.0,
352,443.13458098995017,4.785502,,,,23,,,,,,,4408030.0,4426259.0,4569079.5,4950858.0,4907500.0,3471636.8,
199,443.28762646601416,3.8318555,,,,,,,,,,,433225.12,517241.03,389592.75,201577.64,168305.3,552096.4,
2062,443.3164829877963,11.069934,,,,,,,,,,,7715.8096,362924.1,4214.0454,376742.47,61448.914,179956.75,
1206,443.31649329179754,7.328056,,,,41,,,,,,,8222305.0,7210722.0,4163340.5,1.0801107E7,9338031.0,9516733.0,
2050,443.3165591636457,10.846288,,,,,,,,,,,182891.7,154833.34,11640.51,98256.664,59936.438,116186.59,
1080,443.3166121599257,6.986896,,,,81,,,,,,,95242.16,116183.36,67217.41,170204.62,167899.23,136858.83,
1580,443.3166402950467,7.955416,,,,,,,,,,,167451.78,194962.36,123798.81,377095.56,364734.2,330422.62,
1561,443.3166773562636,7.8632812,,,,,,,,,,,86496.484,87947.695,59852.91,163501.72,141365.61,105404.766,
1158,444.27522342448947,7.2144375,,,,,,,,,,,256939.62,271392.4,192894.05,328320.38,245313.39,276729.84,
821,444.2752562252265,6.23637,,,,,,,,,,,117191.48,106540.78,87650.51,115169.14,106033.83,88455.38,
1243,445.2592130245151,7.33994,,,,,,,,,,,5021.3564,0,333964.28,44237.434,325744.78,445601.62,
997,445.29588370867356,6.7637925,,,,,,,,,,,2300209.5,2417203.0,2360529.5,3689636.8,2660556.2,2925339.2,
917,446.2546567824757,6.5357823,,,,,,,,,,,49057.336,43258.973,40905.7,82509.9,62298.58,68423.016,
579,446.254782743727,5.533491,,,,,,,,,,,447544.7,429553.2,342787.34,588794.06,527297.6,460949.22,
1230,446.29905558071977,7.385123,,,,19,,,,,,,173432.89,154345.81,123585.4,241040.8,221645.86,261970.81,
1584,447.274972918134,7.9715056,,,,,,,,,,,327102.34,91090.61,0,232433.25,0,0,
472,447.27506560291994,5.214682,,,,94,,,,,,,206927.8,297806.97,214172.55,375678.47,346879.28,243650.1,
290,447.2750995901756,4.5577483,,,,,,,,,,,94941.555,112835.1,103948.61,135559.11,122989.35,93779.62,
1768,447.27513335521434,8.155781,,,,8,,,,,,,0,0,827037.3,0,671939.7,699176.44,
1553,447.3113668195903,7.8082066,,,,,,,,,,,473120.8,511122.78,292411.06,704786.2,422760.8,356157.9,
428,449.2177751726427,5.0565224,,,,150,,,,,,,60203.395,79009.6,119772.16,174785.25,150589.55,117930.516,
348,449.2179773944363,4.783956,,,,23,,,,,,,779475.0,968522.75,1343624.5,1847177.5,1507449.9,1327797.1,
811,452.27824551530404,6.195746,,,,121,,,,,,,2590036.0,2782552.5,2497709.5,3228881.8,3042586.2,2833275.2,
772,452.2785878502495,6.0828004,,,,49,,,,,,,220783.69,229545.75,202885.22,239954.6,218087.95,208572.16,
1311,455.0848254665064,7.4548154,,,,71,,,,,,,464422.06,366369.25,597881.56,342318.44,341480.16,739824.7,
2057,455.1710105417389,11.027569,,,,,,,,,,,0,0,0,36899.195,3714.4187,185525.47,
341,455.17103784811417,4.781325,,,,23,,,,,,,1.4394075E7,1.5407628E7,1.8435474E7,1.889038E7,1.7785418E7,1.46174E7,
2065,455.17103777112203,11.07497,,,,,,,,,,,0,0,0,99501.664,0,11607.418,
2049,455.1710581794174,10.857302,,,,,,,,,,,3697.4612,13095.09,0,217806.16,26714.566,59829.516,
450,455.1711605104044,5.1539407,,,,100,,,,,,,1747452.5,1962252.9,2787135.2,3163897.8,2653753.8,2024646.1,
1359,455.2469309564474,7.648222,,,,115,,,,,,,3539243.8,3532118.0,3601061.2,4830391.5,4798684.5,4342285.0,
1837,455.2469681350744,8.4683075,,,,135,,,,,,,31851.588,24090.736,68686.52,36423.883,113097.125,194358.1,
340,456.17440613026673,4.781315,,,,23,,,,,,,3962800.0,4246700.0,5166231.5,5231508.0,4940149.5,3984966.2,
451,456.1745116524815,5.1539407,,,,100,,,,,,,443947.1,496456.75,681161.56,797088.1,688520.06,510978.84,
447,456.30785398040683,5.125813,,,,117,,,,,,,1311799.6,1581981.6,1597635.2,1982366.5,1648487.8,3377518.2,
1360,456.3114918204904,7.649004,,,,115,,,,,,,431416.8,352813.94,231142.0,449310.44,368125.97,285946.5,
1313,457.08178842451497,7.456363,,,,71,,,,,,,769555.1,596442.8,977277.0,568221.0,584143.25,1227264.0,
309,457.18682958133553,4.6712813,,,,33,,,,,,,1.6815504E7,1.9042432E7,2.700305E7,3.4807456E7,3.089583E7,2.5935772E7,
106,457.1868547549619,2.8035226,,,,,,,,,,,0,0,0,5248.1226,0,540976.44,
2054,457.18687243655387,10.921791,,,,,,,,,,,3536.7021,23912.023,0,131404.25,4009.0293,630871.25,
268,457.18713017042006,4.4364824,,,,,,,,,,,63577.37,77123.016,105778.81,189170.4,80735.65,144823.02,
1058,457.2960852939086,6.937294,,,,26,,,,,,,495711.4,498440.0,373147.75,1144742.4,1051441.9,969760.6,
790,457.29609592305684,6.1475854,,,,39,,,,,,,124470.945,116434.4,125890.9,165641.05,135891.02,132758.06,
1237,457.296104359215,7.3945985,,,,,,,,,,,209794.33,159758.3,79930.875,910569.44,579812.44,551938.2,
840,457.296139580327,6.28754,,,,,,,,,,,45368.918,58654.133,49375.664,201978.36,166706.72,147949.78,
953,457.2962427790442,6.6150527,,,,68,,,,,,,286386.28,299521.1,265279.56,429509.22,398456.6,352861.7,
310,458.190042076847,4.671186,,,,,,,,,,,4710999.5,5284037.5,7158104.5,9198860.0,8651135.0,7235061.5,
