"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_PF_MC_RCG_1_pos_20210511_Run78.mzML","GF_PF_MC_RCG_2_pos_20210511_Run96.mzML","GF_PF_MC_RCG_3_pos_20210511_Run197.mzML"
"8774/270.2787mz/7.51min",336267.89,287438.16,306273.44,417556.78,340952.9,331582.88,348069.44
"8778/411.3252mz/7.54min",274016.415,214166.12,287331.97,260700.86,486347,166140.94,314098.16
"8779/242.2475mz/7.55min",85500.4375,187713.28,81522.266,265293.22,89228.5,81772.375,32256.924
"8782/171.1378mz/7.57min",147877.815,172934.69,132239.88,90126.375,301907.88,163515.75,76031.65
"8783/420.3313mz/7.56min",239864.8,306035.5,209158.4,139586.64,587843.25,270571.2,124056.805
"8785/425.2868mz/7.56min",245809.62,223796.17,324685.44,233008.47,660769.5,247011.16,244608.08
"8788/411.3609mz/7.54min",44904.215,51038.46,101481.18,88667.57,38769.97,1064.74786,5323.7393
"8790/508.4143mz/7.56min",169273.765,183736.64,196337.88,10717.602,154810.89,133237.19,531955.5
"8792/672.5247mz/7.58min",152634.86,194301.28,119631.98,154873.8,152348.14,152921.58,138431.61
"8796/510.4266mz/7.59min",1173615.97,1709293.2,1760892.8,1563091,732011.7,784140.94,676493.2
"8797/584.4723mz/7.6min",269917.315,328006.2,210661.97,270301.88,269532.75,271074,227227
"8798/328.3204mz/7.61min",1825245.7,907401.7,841011.5,1006302.6,4726089,2644188.8,2874335.8
"8799/540.4464mz/7.61min",297776.735,389697.4,247458.8,287641.25,335176.6,307912.22,268205.03
"8801/496.4205mz/7.61min",279355.335,395396.2,216636.52,278023.47,340780.28,280687.2,224017.42
"8802/325.2722mz/7.61min",171546.545,220952.03,186435.9,156657.19,796018.7,153760.64,149965.55
"8803/452.3938mz/7.62min",256889.15,380551.2,204877.27,263895.78,351315.22,249882.52,204678.67
"8804/347.3151mz/7.62min",185110.525,239466.58,151714.66,191938.55,325550,178282.5,142227.78
"8805/369.2973mz/7.62min",257436.54,173801.19,235145.45,276874.56,636643.4,237998.52,329653.53
"8806/413.3232mz/7.62min",284882.54,202733.25,235864.86,338706.5,350034.06,203918.33,333900.22
"8807/457.3494mz/7.62min",283786.315,224088.77,241602.53,372159.6,313014.44,254558.19,381080.28
"8808/404.3154mz/7.63min",131776.355,91961.14,78508.6,112802.82,682302.1,150749.89,287800.88
"8815/491.3821mz/7.65min",22804.476,7601.492,7601.492,7601.492,756788.06,38007.46,43870.906
"8816/740.5219mz/7.64min",1982954.7,2831847.2,595327.44,3166117,52775.008,1537925.2,2427984.2
"8817/341.3316mz/7.65min",1395831,1326179.1,1465482.9,1543793.4,1153194.8,1280364.6,1585221.1
"8819/213.1847mz/7.65min",808018.325,699057.06,774563.9,841472.75,987415.25,672892.4,850596.8
"8820/241.2158mz/7.65min",997658.25,876533.56,969004.7,1026311.8,1218561.4,857804.4,1029668.56
"8821/251.2366mz/7.66min",469248.69,358438.25,451703.1,497789.16,554093.1,403370.88,486794.28
"8822/185.1534mz/7.65min",563027.05,487059.25,549671.8,594248,696198.94,481471.97,576382.3
"8823/167.1429mz/7.66min",476740.75,407502.03,456823.75,497934.88,579890.5,394036.25,496657.75
"8824/199.169mz/7.65min",701546.32,619120.9,670414.44,732713.4,850705.3,585677.3,732678.2
"8825/283.2627mz/7.65min",887730.425,701574.06,923436.1,965736.4,975578.4,696260.75,852024.75
"8828/223.2054mz/7.66min",550381.98,493286.1,536526.06,577769.56,657711.5,479955.62,564237.9
"8829/237.2209mz/7.66min",541319.72,474128.97,523631.84,559007.6,658586.8,449957.44,570732.6
"8830/339.3253mz/7.66min",51525228,45409564,50026228,53024228,59140732,44256172,54271196
"8834/269.247mz/7.66min",1011911.65,877925.25,974450.4,1051080.2,1173193.8,844759.5,1049372.9
"8835/321.3147mz/7.66min",15000710.5,13251011,14693759,15523030,17365786,12654509,15307662
"8836/209.1898mz/7.66min",551705.53,483043.78,532401,590072.3,676411.75,465020.9,571010.06
"8837/380.3516mz/7.66min",1596276.4,1533280,1541550.2,1660779.6,1651002.6,1396580.2,1669385.5
"8840/357.3357mz/7.66min",3100010.65,2825756,2980248.5,3219772.8,3474857.8,2710766,3378854.8
"8841/227.2002mz/7.66min",917514.1,797340,891018.2,944010,1109271.6,759187.44,947390.8
"8843/195.1742mz/7.66min",529930.55,466239.3,507562.2,561501.6,667722.75,450269.62,552298.9
"8845/370.3308mz/7.66min",465674.865,316298.06,247845.34,367968.53,1610943.8,563381.2,776219.2
"8849/255.2315mz/7.66min",1073562.25,933325.9,1057789.6,1104725.6,1297192.8,902851.6,1089334.9
"8850/303.3041mz/7.66min",1295871.2,1144951.5,1267186.8,1359248.8,1505236.5,1123021.1,1324555.6
"8853/535.2695mz/7.67min",158099.49,423546.94,517366.8,123505.92,136617.28,19722.791,179581.7
"8855/719.4684mz/7.67min",27495.1759,3857.8018,771.56036,771.56036,626966.5,70258.45,51132.55
"8859/445.3304mz/7.68min",519900.085,1053577.8,572758.2,917865.75,12370.628,2474.1256,467041.97
"8870/783.5711mz/7.68min",9759840.5,10976898,10705281,8814400,1002598.2,1095058.1,10793952
"8871/816.5731mz/7.69min",223350.48,44382.473,195164.06,251536.9,8876.4946,2265812.5,524284.84
"8873/782.5665mz/7.68min",19113845,19723292,18784480,19443210,3201620,126626.81,25430312
"8874/184.0732mz/7.68min",4732040,4614295,4137921.8,4849785,517689.9,5542187,5386251
"8875/650.4383mz/7.68min",2434213.15,4240718.5,1891337.5,2839168.8,1023642.44,2029257.5,3794618.5
"8876/808.5796mz/7.68min",1521671.4,1036560.75,2639149,1395859.8,5288335,1478430.2,1564912.6
"8878/269.2107mz/7.69min",191161.72,188068.11,139679.02,173697.66,715112.06,194255.33,200003.44
"8882/678.4673mz/7.68min",30131.308,19447.229,40815.387,4340.4233,1062426.2,868.08466,43712.996
"8883/718.4975mz/7.68min",6495.5133,7878.696,24648.324,3664.9148,1003218,3622.0557,5112.3306
"8884/760.5796mz/7.65min",90085.068,30028.356,8687446,150141.78,16652431,30028.356,30028.356
"8885/812.6142mz/7.69min",66138.854,28865.97,166900.25,58418.098,1258203.2,5773.194,73859.61
"8886/714.4704mz/7.68min",566858.9,558924.1,574793.7,1060255.5,15810.434,9311.894,580436.3
"8887/310.3099mz/7.68min",140346.165,563301.44,374890.9,167958.86,22546.694,112733.47,22546.694
"8888/786.597mz/7.69min",12892758,9640937,24001784,4549893,20898822,4488039.5,16144579
"8889/779.5387mz/7.69min",611606.22,428477,794735.44,824124.4,85695.4,85695.4,1700304.2
"8890/800.5783mz/7.69min",5693743.75,4226006,3816364.5,8641558,763272.9,9742677,7161481.5
"8891/772.5839mz/7.69min",1043682.22,1502019.5,27098.957,5419.7914,3672171,585344.94,4857048.5
"8894/690.4697mz/7.68min",2192733.7,4094166.2,1842318.4,2511153.2,6277.342,1874314.2,3492226
"8895/758.5689mz/7.69min",148920975,190014320,107260880,136834270,165905.05,161007680,178278960
"8896/784.5828mz/7.69min",42603840,11239120,68646330,76525310,332177.75,89008130,16561350
"8898/674.4379mz/7.68min",990753.92,922041.44,1264155,1434330,9571.935,342477.8,1059466.4
"8899/744.554mz/7.68min",1367902.7,2014754.1,1072294.6,2467218.2,3076.017,25501.633,1663510.8
"8900/757.557mz/7.69min",5439395.5,5221888.5,5656902.5,8045083,53197.812,265989.06,11339540
"8901/774.5633mz/7.69min",2704481,3096846.8,2465706.5,2888803,493141.3,7574281,2520159
"8902/780.5506mz/7.69min",16381019.5,16135236,18969264,14122056,13874.871,20480490,16626803
"8903/822.5619mz/7.69min",1113834.1,703035.4,916676.8,1424112.4,140607.08,1371878.9,1310991.4
"8904/806.5651mz/7.69min",4589173.35,2429346,6880518,5811946.5,18992.66,6361292.5,3366400.2
"8905/781.554mz/7.69min",7223149.5,7374390,8983026,6431823,3468.7043,7732859.5,7071909
"8906/798.562mz/7.69min",428820.25,347462.06,308032.2,1142703.9,61606.44,1661511.2,510178.44
"8912/309.2032mz/7.69min",54126.6825,39434.043,34753.72,57528.65,871976.25,50724.715,66059.09
"8913/778.5352mz/7.69min",1423764.9,1089975.2,1811989,1757554.6,217995.04,217995.04,3660210.8
"8914/796.549mz/7.69min",753596.6,655449.1,753179.1,869269.4,131089.82,1103125.6,754014.1
"8915/804.5484mz/7.69min",3984192.5,3603962,4873463.5,4364423,1742.2816,8711.408,4633970.5
"8916/756.5534mz/7.69min",11533553.5,11058405,12008702,17025566,223728.28,1118641.4,23984024
"8918/599.5027mz/7.68min",155280.722,1235810.6,77541.414,233020.03,29274.217,550468,68908.76
"8919/575.5026mz/7.68min",443192.95,973138,323517.44,4501150.5,88316.9,506107.06,380278.84
"8921/814.5587mz/7.69min",91779.515,43885.1,93318.28,107225.7,8777.02,2582292.2,90240.75
"8922/794.5666mz/7.68min",125192.8175,188584.19,12360.289,12360.289,422062.2,61801.445,951505.5
"8925/352.339mz/7.75min",89808.175,171529.27,50135.473,62330.35,317683.38,72516.97,107099.38
"8929/409.3096mz/7.71min",144034.255,149590.23,138478.28,92669.39,564462.7,131788.03,214391.73
"8931/393.3146mz/7.7min",140023.195,175644.62,63337.48,92854.61,655054.2,133762.94,146283.45
"8932/449.3597mz/7.7min",57194.706,57194.706,57194.706,57194.706,285973.53,57194.706,57194.706
"8936/508.4142mz/7.71min",266798.39,272646.7,152664.03,115330.51,307593.94,260950.08,974054.2
"8938/371.1007mz/7.72min",174174.02,191062.02,148245.36,174264.6,454080.4,174083.44,135830.78
"8939/554.1752mz/7.73min",94844.685,107111.95,64096.28,77518.07,337360.94,94673.83,95015.54
"8940/354.2997mz/7.74min",227780.92,291430.38,260793.36,525335,194768.48,164580.28,153788.08
"8944/356.3518mz/7.76min",160567.04,163920.52,122673.41,296326,229453.22,157213.56,109694.76
"8945/535.2699mz/7.77min",491149.46,554442.8,669450.56,183129.83,427856.12,166024.53,696406.1
"8946/537.2858mz/7.78min",304809.164,11807.828,2361.5656,2361.5656,939629.06,597810.5,840197.4
"8949/284.2945mz/7.79min",10794534.5,9550300,9947640,11511011,11696065,10078058,13239121
"8950/256.2632mz/7.81min",161938.625,193500.61,102055.266,434275.9,181243.7,142633.55,72480.84
"8951/602.4494mz/7.81min",9903.4044,3301.1348,3301.1348,3301.1348,432630.5,16505.674,56201.09
"8953/411.3253mz/7.83min",714376.93,781656.8,565054,398885.22,1643241.9,647097.06,1021540.2
"8956/409.3096mz/7.84min",73511.575,88072.27,17450.227,18533.484,272554.1,68400.5,78622.65
"8957/645.5061mz/7.86min",118355.78,134168.17,110943.17,47447.977,379699.28,100055.984,125768.39
"8959/477.3547mz/7.86min",22960.276,20137.195,25783.357,2375.8148,275831.72,29187.035,11879.074
"8960/381.3511mz/7.87min",111981.14,100196.81,118248.75,57234.83,232289.61,105713.53,157727.44
"8962/353.3411mz/7.88min",1185466.65,1105862.2,1265071.1,714584.4,1759628.4,1091491,1466199.9
"8963/310.3099mz/7.88min",1225793.25,1660020.2,1267316.5,1023393.6,1184270,1073073.5,1341133.5
"8964/352.3389mz/7.92min",166175.295,1376724.9,254950.23,71709.805,552406.75,63971.72,77400.36
"8965/498.5027mz/7.96min",184514.81,186680.12,363865.6,87112.164,1053033,102078,182349.5
"8966/411.3614mz/7.9min",221553.595,157484.11,212794.88,124161.8,289600.03,230312.31,329955.25
"8968/484.4872mz/7.91min",601752.3,1067806.5,528043.3,675461.3,6664.7256,734117.2,179492.83
"8971/284.2944mz/7.92min",1195991.75,1274015.6,1061581,541473.2,1587360.1,1117967.9,1332903.5
"8973/395.3669mz/7.92min",130169.525,127801.3,132537.75,77699.11,396033.7,120379.5,163951.89
"8974/413.3773mz/7.92min",440863.765,436480.78,357387.4,225919.89,970547,445246.75,541010.5
"8976/799.5974mz/7.95min",943.3738,4716.869,3735994.5,943.3738,943.3738,943.3738,943.3738
"8977/453.3353mz/7.93min",32000.7675,1959089.1,538935.4,4498.0336,41511.367,4498.0336,22490.168
"8981/393.351mz/7.93min",205205.07,144799.55,178302.7,115245.06,337967.2,232107.44,353861.84
"8982/578.475mz/7.94min",124103.862,41367.954,41367.954,41367.954,932566.6,206839.77,221646.8
"8983/556.4929mz/7.94min",517646.204,62483.008,46162.883,9232.5766,1281589.9,972809.4,1049592.1
"8985/309.2783mz/7.94min",450316.315,353054.84,422476.47,130305.72,821319.1,478156.16,1106747
"8986/256.2632mz/7.94min",107754.335,205156.42,264811.8,130634.58,84874.09,69082.78,38465.406
"8988/325.346mz/7.96min",1984132.65,1794726.4,2155397,1287398.9,2130936.8,1837328.5,2593809.5
"8989/366.3725mz/7.96min",128913.745,137280.6,159852.58,85218.02,120546.89,117618.08,176586.98
"8990/343.3566mz/7.96min",7375161.25,6751121,8142288.5,4947432,7860344.5,6889978,9580865
"8993/336.3256mz/7.99min",164038.75,152140.67,137870.72,93483.83,220745.89,175936.83,179337.38
"8994/411.3253mz/7.99min",234892.535,209641.97,221657.23,75826.12,422859.5,248127.84,275840.8
"9000/310.3099mz/8.0min",224388.22,402648.66,187986.1,106440.26,296078.75,226924.86,221851.58
"9001/352.3389mz/8.01min",140297.5,94199.06,1482708.8,62494.35,186395.94,86119.1,1470813.5
"9002/498.5028mz/8.04min",929948.525,1554592.1,1154431.8,705465.25,74710.016,1324899.6,373050.2
"9003/270.2787mz/8.05min",92386.045,83101.69,53550.1,177889.89,101670.4,78128.17,103531.055
"9005/917.3933mz/8.06min",480722.65,425043.9,110093.93,22018.786,1215486.4,645581.25,536401.4
"9006/934.4199mz/8.06min",442682.725,474055.75,233829.48,46765.896,1376150.1,542985.6,411309.7
"9008/284.2944mz/8.06min",2202998.5,2113087,1678474.1,3423664,2292910,1984438.6,2365073.5
"9010/939.375mz/8.06min",521211.365,229937.9,249302.33,45987.58,4998120,804976.94,793120.4
"9012/512.5187mz/8.14min",314729.83,168729.16,383275.38,78055.695,917392.94,509611.38,246184.28
"9017/349.346mz/8.09min",945897.5,670406.6,813434.1,686584.25,1304384,1119041,1078360.9
"9018/367.3566mz/8.09min",3902060.75,2634320.2,3291391,2900052.8,5329953,4512730.5,4600729.5
"9028/310.3099mz/8.1min",388878.5,230006.6,119908.48,338487.34,479672.78,439269.66,698458.4
"9029/356.3518mz/8.11min",541201.775,23320.893,26734.45,22000.576,1687611.1,1178014.9,1055669.1
"9030/628.1938mz/8.12min",104441.34,119301.62,89581.06,69225.51,583206.8,174340.28,59329.234
"9032/395.3667mz/8.12min",703258.9,453471.6,597295.5,601318.1,1595219.4,870401.9,805199.7
"9033/431.3427mz/8.12min",131959.255,79892.12,97878.41,95556.22,464684.4,184438.1,166040.1
"9034/413.3772mz/8.12min",1044637.35,655315.8,852000.44,865571.3,2250405.8,1223703.4,1231614.8
"9035/441.3341mz/8.13min",11578.122,11578.122,11578.122,11578.122,372983.03,57890.61,11578.122
"9037/676.5869mz/8.13min",192983.16,64327.72,64327.72,64327.72,1044405.2,453901.1,321638.6
"9038/734.5918mz/8.13min",16811.2896,5603.7632,5603.7632,5603.7632,790098.75,106849.23,28018.816
"9039/498.5027mz/8.09min",747127.125,762928,1415609.8,1637972.6,101938.268,509691.34,731326.25
"9042/651.3993mz/8.12min",183789.31,65440.355,115268.43,113821.516,1456343.8,348968.6,252310.19
"9046/393.3147mz/8.13min",308609.35,337549.2,169641.22,114335.56,423952.34,389799.34,279669.5
"9047/798.563mz/8.14min",757351.09,68860.67,392978.28,1121723.9,13772.134,4205571.5,2485303
"9048/690.4697mz/8.13min",435683.485,229117.72,642249.25,169651.11,33930.222,3593746.5,2248596
"9049/650.4384mz/8.13min",656086.92,101860.47,596726.94,115203.35,715446.9,3535954.5,2122777.8
"9052/184.0732mz/8.13min",2723071,3787947,2505468,1657693.5,354891.22,2940674,3668150
"9053/413.3415mz/8.14min",160749.475,148361.48,127794.77,101052.555,610070.6,493386.44,173137.47
"9055/453.3337mz/8.13min",16446.973,2275.8938,11379.469,2275.8938,749962.7,70951.18,21514.477
"9056/625.5514mz/8.16min",14741.852,14741.852,14741.852,14741.852,4556726,73709.26,14741.852
"9057/678.469mz/8.14min",7751.1306,2583.7102,2583.7102,2583.7102,962144.4,78605.54,12918.551
"9058/684.6494mz/8.12min",274622.935,329619.56,56265.016,83236.75,1408476.4,514511.28,219626.31
"9060/760.5795mz/8.13min",2047020.875,963568.25,3862855.5,678119.56,3548460.5,135623.912,3130473.5
"9063/610.4464mz/8.14min",67886.255,7409.465,26075.6,3574.2505,665573.06,510053.47,109696.91
"9064/611.5351mz/8.18min",404918.177,714001.44,68446.14,13689.228,3821172.8,1143591.8,95834.914
"9067/599.503mz/8.14min",92256.625,368439.7,65167.24,68907.82,24881.033,2144318,115605.43
"9068/702.5092mz/8.13min",2234.514,4809.6587,744.838,744.838,3724.19,2406707.5,744.838
"9069/758.5692mz/8.13min",17829088,15542460,28777150,15288258,140050.7,81047600,20115716
"9070/772.5487mz/8.13min",91825.535,78736.43,106917.48,63667.258,12733.4516,1591226.6,104914.64
"9071/773.5881mz/8.14min",264341.66,275523.3,50632.004,50632.004,253160.02,926816.2,626807.6
"9074/784.5815mz/8.14min",16175510.5,21024378,12183819,38563044,133106.19,7705329,20167202
"9079/575.5028mz/8.14min",574442.935,625568.25,523317.62,448339.16,216517.88,1148212.2,3441907.2
"9083/754.5386mz/8.14min",369030.68,569322.56,266079.8,471981.56,1352.706,6763.53,1186064.5
"9084/794.5664mz/8.14min",77599.0015,53084.773,10616.9546,10616.9546,102113.23,154106.06,570669.1
"9085/772.5844mz/8.14min",1323098.98,3899790.5,125067.912,125067.912,625339.56,2020858.4,10961904
"9087/744.553mz/8.14min",4044851,6840048,3793447.5,6427871,633.13472,3165.6736,4296254.5
"9088/297.2421mz/8.14min",79370.314,63783.008,54151.254,60325.44,610056.25,261931.95,94957.62
"9089/782.5681mz/8.13min",50275688,73751416,51464480,151345710,665749.4,254852.28,49086896
"9090/780.5513mz/8.14min",3084786.9,1629594.6,4662530,1833754.8,3611.0332,7275024.5,4335819
"9092/786.598mz/8.14min",5810470.5,1524030.6,1518607.5,4289667,9151090,8778819,7331274
"9093/674.4385mz/8.14min",1572990.05,2104001.8,1792936.2,3114736.8,3398.727,473569.97,1353043.9
"9094/714.4689mz/8.14min",1556462.8,2145628.2,1980215.8,3818904.5,636.83448,3184.1724,1132709.8
"9098/781.5538mz/8.14min",1442571.45,770461.56,2230158.2,1087379.5,6060.293,2504464.5,1797763.4
"9106/806.5628mz/8.14min",1514882.15,1225347.2,1804417.1,2300745.5,185889.212,929446.06,1915427.1
"9107/808.5792mz/8.14min",495386.345,217865.03,464881.44,494905.72,1461863.5,760537.75,495866.97
"9108/757.5571mz/8.14min",251522.07,186720.86,401197.56,316323.28,1227.5134,6137.567,1087557.4
"9109/337.2347mz/8.14min",13198.1604,4399.3868,4399.3868,4399.3868,554235.75,100064.98,21996.934
"9110/377.3199mz/8.14min",205673.08,209047.27,115791.26,103873.914,236783.08,345932.06,202298.89
"9111/756.5533mz/8.14min",653039.125,712323.7,611843.25,694235,12998.0812,64990.406,2452836
"9112/395.3306mz/8.14min",354585.565,156333.16,253560.97,234139.95,683910.94,455610.16,733833.44
"9113/804.5503mz/8.14min",5180087.5,5443655,9344776,13632591,983304,983304,4916520
"9115/773.5506mz/8.14min",27737.7545,29063.629,26411.88,10758.848,2151.7696,764606.6,42814.715
"9117/917.3932mz/8.09min",290103.305,182147.61,82893.19,16578.638,775643.9,473841.66,398059
"9127/532.3448mz/8.16min",100952.338,104120.266,97784.41,91239.71,404414.88,245353.4,56081.418
"9131/485.3601mz/8.16min",1988.09442,662.69814,662.69814,662.69814,404599.28,36202.16,3313.4907
"9132/427.3566mz/8.17min",100334.7075,52988.895,43921.254,51583.348,547097.06,229438.06,147680.52
"9133/507.3653mz/8.17min",62558.736,1323.81006,21708.092,6619.0503,187863.27,337495.88,103409.38
"9135/732.5607mz/8.18min",27024.817,839.237,4196.185,12409.966,154446.95,423633.25,41639.668
"9139/688.5352mz/8.18min",32270.121,4254.2824,4254.2824,21271.412,199311.3,520752.12,43268.83
"9140/644.5098mz/8.2min",35350.336,780.0426,3900.213,25734.875,241208.75,603347.8,44965.797
"9141/517.3865mz/8.23min",9627.93135,579.25214,579.25214,2896.2607,307114.06,304752.8,16359.602
"9144/600.4827mz/8.2min",25205.02,648.41636,3242.0818,15746.19,264411.34,601411.9,34663.85
"9145/605.4383mz/8.2min",24731.9432,1622.50928,1622.50928,8112.5464,144145.61,365068.7,41351.34
"9149/512.4309mz/8.19min",9363.94,1628.3272,1628.3272,10586.244,271447.1,466079.47,8141.636
"9150/556.4572mz/8.21min",24334.2325,3192.2554,3192.2554,15961.277,308708.3,620078.25,32707.188
"9151/561.4127mz/8.21min",22683.6115,2043.6798,2043.6798,10218.399,169728.67,380900.8,35148.824
"9157/352.3389mz/8.2min",784938.17,827534.44,742341.9,1169604.6,380438.03,1749352.9,223824.94
"9159/284.2945mz/8.24min",23011.3715,24057.518,1091.46406,48843.45,31422.504,21965.225,5457.3203
"9160/312.3256mz/8.26min",1152504.85,1034869.7,959660.06,1113011.5,1695150.8,1872251.2,1191998.2
"9161/381.3512mz/8.26min",742913.38,534462.4,741662.2,744164.56,1176055.8,816836,673959.4
"9173/394.2919mz/8.29min",109473.067,163284.88,48110.363,106370.15,156934.19,112575.984,55144.31
"9174/113.1323mz/8.3min",504084.27,586906.1,421262.44,402311.94,839030.44,681958.06,312155.97
"9175/279.1587mz/8.3min",3078548.75,3564298,2592799.5,2534847.2,4887338,4016466.8,1918420.6
"9176/167.0337mz/8.3min",1371597.25,1591468.1,1151726.4,1118756.9,2230055.2,1821199,852019.7
"9177/413.2657mz/8.3min",35361138,27914914,35626176,35096100,80881240,55243220,29992832
"9178/429.2395mz/8.3min",1773869.15,1194515.5,1587839.6,1652252.5,3060349.8,2569953.8,1895485.8
"9179/149.0232mz/8.3min",20287838,23518492,17057184,16429194,32607992,27298786,12826778
"9180/190.0497mz/8.3min",961704.1,1147730.9,766000.2,775677.3,1421600,1206577.1,554212.44
"9181/803.5424mz/8.3min",2709644.75,1995719.6,2680786.5,2738503,6778641,4391515.5,2231065
"9182/261.1482mz/8.29min",220394.725,234092.75,178644.36,206696.7,489251.25,396614.06,52378.516
"9183/121.0283mz/8.3min",557636.25,654000.1,461272.4,440515.78,905254,743517.5,346307.7
"9184/415.2718mz/8.3min",1258568.8,743670.75,993182.3,1364278.8,2180690.5,2141558.8,1152858.8
"9185/391.2839mz/8.3min",46723538,53290516,39448480,40156560,75239650,61908210,29628276
"9186/454.2922mz/8.3min",982871.375,819074.5,997202.75,968540,2214743.2,1385813.1,852153
"9187/786.5973mz/8.26min",1326954.425,2372826.8,561263.75,1968487.6,2988645.8,508393.12,685421.25
"9188/804.5469mz/8.3min",2224867,1515670.9,2228347.5,2221386.5,2644303,782864.75,2387602.2
"9189/549.2855mz/8.31min",2301926.7,3276776.8,2712740.5,916351,3010368.8,1891112.9,1210135.2
"9190/625.551mz/8.36min",43128.6775,49577.742,36679.613,7335.9226,3422810.8,322086.44,7335.9226
"9192/512.5187mz/8.25min",1217829,1357916,1272466.6,1423392.9,44785.56,1163191.4,566751.06
"9193/371.315mz/8.31min",320732.205,415898.53,159269.72,223687.72,672593.75,524648.1,225565.88
"9194/338.3413mz/8.31min",11496837.5,11697819,8617080,11295856,13678542,12994541,7523259
"9195/321.3149mz/8.31min",161589.585,182464.61,130482.82,166313.27,178406.42,156865.9,80477.12
"9196/228.1956mz/8.33min",108669.186,41386.223,65364.402,151973.97,669138.75,263374.2,57843.926
"9197/393.3509mz/8.33min",309929.67,238929.58,326485,293374.34,492836.6,341537.16,237910.61
"9198/546.3607mz/8.32min",136734.92,136937.89,136531.95,113849.914,556101.2,348505,75720.55
"9199/611.535mz/8.28min",195465.527,374327.1,48871.254,22558.025,19491.082,1709979.2,342059.8
"9205/415.3564mz/8.34min",600618.77,437520,534700.1,465047.25,1568234.8,1067238,666537.44
"9207/371.3517mz/8.36min",237880.605,328065.4,285407.94,345045.03,165639.06,190353.27,73566.25
"9211/312.3257mz/8.38min",356542.47,382060.94,283814.2,331024,426062.9,446577.1,269886.06
"9213/445.3287mz/8.38min",105591.8625,104102.92,121746.64,107080.805,205062.38,101220.87,4474.9097
"9216/371.388mz/8.39min",701962.3,712987,607112.6,690937.6,732519.56,773322.9,483824.97
"9218/732.575mz/8.4min",21351.798,7117.266,7117.266,7117.266,371283.66,102332.55,35586.33
"9219/427.3568mz/8.4min",498117.68,466638.62,503470.56,430784.72,1177978,905571,492764.8
"9220/463.3778mz/8.42min",481341.55,615679.5,335091.5,335513.7,856064.5,769645.9,347003.6
"9221/485.36mz/8.42min",199221.015,144183.89,197829.08,188308.22,602862.6,316277.62,200612.95
"9223/690.4337mz/8.41min",1496799.85,1413527.1,2234593,1580072.6,686.53848,3432.6924,2053380.1
"9224/702.2132mz/8.43min",236879.88,253166.12,215629.4,220593.64,714777.94,270002.97,146447.06
"9226/413.3775mz/8.44min",192440.99,179497.31,181645.84,154801.58,380313.28,253800.31,203236.14
"9227/395.367mz/8.44min",1139199,939497.75,1213920.9,1127126.2,1680279.6,1151271.8,996563.25
"9228/714.4699mz/8.41min",536953.725,415549.75,4234895,1429756,83109.95,83109.95,658357.7
"9231/522.5971mz/8.51min",56737.501,9249.5124,67227.44,9249.5124,626531.44,104526.586,46247.562
"9232/549.4128mz/8.44min",105682.92,74412.35,90072.59,121293.25,494855.3,172218.53,19998.477
"9233/191.1793mz/8.44min",538718.735,558990.44,399437.3,518447.03,761650.1,645486.2,219439.77
"9234/448.3768mz/8.51min",102573.165,66505.055,106825.46,13301.011,154855.9,98320.87,178592.72
"9235/352.3391mz/8.47min",1174662.85,846218.94,1441179.1,597875.2,908146.6,1704461.1,2410042.2
"9236/170.0811mz/8.47min",151984.625,136037.36,82359.61,23866.553,334289.16,213527.78,167931.89
"9237/152.0706mz/8.47min",182936.775,192883.55,119149.58,52565.484,386878.03,209082.81,172990
"9238/470.3604mz/8.46min",131314.09,38149.97,104872.49,27837.502,548389.3,157755.69,236829.44
"9242/397.3831mz/8.48min",271254.135,430971.94,803700.1,686190.3,111536.33,52545.637,22131.854
"9244/599.503mz/8.46min",81224.9915,2307312,20798.174,58198.203,4159.6348,219735.92,104251.78
"9248/409.3825mz/8.48min",652132.15,808958.7,543896.8,638382.4,739284.6,665881.9,314019.6
"9249/427.3931mz/8.48min",705814.78,955137.4,584750.8,720936.56,789042.75,690693,356363.7
"9250/629.5111mz/8.48min",154814.18,195994.64,113633.72,97201.766,1631501.6,519454.97,71243.32
"9252/596.4307mz/8.49min",55710.9635,69475.45,41946.477,10579.281,356105.3,363750.16,4124.2295
"9253/287.2367mz/8.49min",447486.57,911098.75,75315.75,135696.44,906487.5,759276.7,89461.305
"9254/684.5615mz/8.5min",162249.515,215215.58,121339.67,116768.04,188829.83,166314.39,158184.64
"9255/377.3201mz/8.5min",383154.14,3051713.2,374877.38,391430.9,330428.8,1101405.1,303800.94
"9258/271.2418mz/8.51min",286948.165,410871.1,178646.05,226409.89,347486.44,368699.22,128015.516
"9259/631.5268mz/8.51min",216596.245,115292.195,209384.3,223808.19,581307.6,295465.4,197344.98
"9260/289.2523mz/8.51min",310198.405,459868.06,194072.1,233622.03,386774.78,405242.94,145413.2
"9261/429.3724mz/8.51min",817506.98,700938.25,768306.06,611289.2,1998373.9,1227213.5,866707.9
"9262/430.376mz/8.51min",233627.655,180458.45,214986.69,155892.1,553841.3,343447.03,252268.62
"9265/673.5549mz/8.55min",65766.105,1381780.9,70219.21,82843.97,12262.6,12262.6,61313
