row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_PF_MC_RCG_2_neg_20210511_Run97.mzML Peak area,GF_PF_MC_RCG_1_neg_20210511_Run79.mzML Peak area,GF_PF_MC_RCG_3_neg_20210511_Run198.mzML Peak area,
2623,330.23669575348396,4.827438,,,,,,,,,,,1184174.0,2334271.5,1629287.9,2684959.0,2324780.0,2467730.5,
1064,331.15125693794624,2.2116935,,,,,,,,,,,0,0,0,456544.84,463174.25,1055052.4,
1092,331.20706476264155,2.2532637,,,,,,,,,,,470656.03,579259.94,609626.75,76103.45,109139.016,35484.164,
2553,331.23906454161175,4.500175,,,,,,,,,,,231390.11,279414.34,285981.28,438803.0,404503.84,506039.62,
2703,331.24897391133305,5.201709,,,,,,,,,,,33933.15,86470.125,45669.188,205892.77,94402.9,158320.23,
2524,331.2490159677727,4.4330096,,,,,,,,,,,181113.52,200583.22,208195.4,293298.22,294773.9,350138.75,
2932,331.24906790897495,6.5108395,,,,,,,,,,,34132.723,28007.658,67222.055,49058.734,25070.123,156976.19,
745,332.18270571129307,1.2689649,,,,,,,,,,,302893.72,798414.44,416290.34,334428.06,24005.402,10312.583,
893,332.18275281434745,1.9747982,,,,,,,,,,,1069441.9,1597841.6,3397626.8,2207449.8,441230.94,427444.1,
561,337.0441241277634,1.0192446,,,,,,,,,,,0,3273.356,17404.863,907911.56,378286.88,646633.25,
698,337.0442838002094,1.167782,,,,104,,,,,,,0,0,46979.82,999976.3,724023.2,1210311.2,
2885,337.20537920102294,6.164106,,,,,,,,,,,3970207.0,5349906.5,7175572.0,5688298.5,3975967.0,2332712.2,
1793,338.1721975893261,2.9784153,,,,90,,,,,,,583694.1,382930.78,408602.9,819512.7,739468.2,798538.75,
515,338.18328068196683,0.90735596,,,,,,,,,,,128991.69,758938.2,1530938.9,19821.756,3062.144,8813.883,
888,339.0325474747549,1.9870113,,,,,,,,,,,66522.69,0,88838.6,426898.75,340627.28,461215.8,
991,339.0325493575978,2.0995069,,,,,,,,,,,134379.62,178679.56,257101.34,431739.66,435224.72,549805.2,
2094,339.06894672408936,3.341478,,,,,,,,,,,736339.3,1277792.9,2280550.2,690001.7,401575.97,294054.88,
1920,339.0690528356905,3.129309,,,,,,,,,,,0,0,0,818903.1,534194.75,308319.25,
3362,339.19974553520086,8.140385,,,,11,,,,,,,440256.2,796795.06,514967.88,605633.4,446042.4,411965.22,
3207,339.19976887912867,7.682675,,,,2,,,,,,,302849.56,433892.25,380581.16,385583.47,6835342.5,255305.1,
3048,339.1998023215661,7.285399,,,,,,,,,,,619406.1,2273242.5,465711.8,2166158.0,163222.47,524526.44,
2891,339.25370135450777,6.2425323,,,,202,,,,,,,0,0,0,74919.336,93977.34,85181.56,
3100,339.2539557844531,7.4551406,,,,,,,,,,,483399.78,682594.5,659434.75,1052194.6,693597.2,1201390.8,
1966,340.18776153189816,3.1753263,,,,46,,,,,,,3765858.5,4595722.0,2498711.2,2302928.8,4332587.0,2159071.8,
2486,340.2240066280128,4.220927,,,,,,,,,,,39181.035,47499.918,42138.11,96902.37,114992.88,144529.83,
1753,340.2240338943018,2.9511147,,,,,,,,,,,386815.16,537643.4,424060.94,1008585.56,932797.9,720197.25,
2379,340.22411296217774,3.8700047,,,,78,,,,,,,2313775.8,2694459.5,2080396.0,1835061.9,1903565.8,1728354.8,
2269,340.2241205341308,3.6508923,,,,4,,,,,,,555275.5,717960.56,684594.7,853966.56,714242.25,617147.0,
1865,340.2241260513933,3.0052927,,,,106,,,,,,,384172.2,251113.75,269425.2,1774729.6,1803558.0,1202095.2,
3032,340.2854818928677,7.151188,,,,,,,,,,,276399.44,250242.28,386597.97,554394.1,397650.44,621909.4,
3008,340.28550180676604,7.046125,,,,,,,,,,,123800.38,75897.58,136214.36,63522.88,68464.164,72332.734,
2146,341.0846222194685,3.3724298,,,,,,,,,,,287071.78,380702.1,667129.1,1945827.1,1395969.5,950026.3,
1140,341.1464708647507,2.3182003,,,,,,,,,,,205843.94,364656.53,538058.6,2757466.8,1785288.8,2875187.5,
525,341.1828323226334,0.9710989,,,,,,,,,,,16870.664,117689.67,406997.2,8192753.5,6374504.0,6354912.0,
904,341.18298027451993,2.043504,,,,29,,,,,,,143957.89,230968.31,333501.16,1133801.5,783904.2,840345.0,
2670,341.2079474723313,5.01486,,,,,,,,,,,1323528.8,1812859.6,2171751.0,341529.75,331434.47,293693.16,
2846,341.26941038503134,6.038394,,,,,,,,,,,0,12452.721,20864.992,79458.164,236822.28,139595.89,
3050,341.26959509236895,7.308929,,,,,,,,,,,572596.3,486417.66,685339.06,492915.78,437145.47,720268.56,
2781,341.2696118535457,5.609117,,,,,,,,,,,16572.02,30274.04,41952.55,65287.027,63751.723,37191.324,
2978,341.26964815803103,6.8610244,,,,62,,,,,,,12205.918,21457.436,47073.434,86362.66,76860.12,71744.5,
3452,341.30595464513164,8.290638,,,,108,,,,,,,1279181.2,972502.9,1223967.0,1101893.4,1555209.4,1265918.8,
3068,341.30602248739086,7.404074,,,,,,,,,,,1113061.8,1100583.6,1119365.6,1095813.4,1468372.6,1215973.4,
1488,342.1669768332501,2.6241457,,,,124,,,,,,,2716849.2,3555324.2,4235102.0,5294633.5,4911851.5,5507501.0,
963,342.1669980434186,2.084429,,,,,,,,,,,2564074.2,2450001.0,2795737.0,4039083.5,2454036.5,2957802.2,
671,342.1670134803555,1.1794527,,,,,,,,,,,3069.0264,10868.849,233802.08,250738.34,1186065.8,1456710.2,
1781,342.2397015201,3.0525877,,,,14,,,,,,,1085755.1,1855966.8,1385021.5,0,0,0,
2943,342.26488483753354,6.6145134,,,,,,,,,,,603878.6,727042.3,1126337.6,761128.56,590186.0,531494.2,
2965,342.26492332263115,6.739392,,,,,,,,,,,607430.0,784702.6,1220759.0,721283.56,482828.47,566033.0,
3067,342.3094291101059,7.404058,,,,,,,,,,,235252.19,235371.6,228686.55,220664.36,316657.3,259543.53,
677,343.1984232826066,1.1637131,,,,,,,,,,,4257.8125,128373.266,820238.5,240693.7,132993.58,93237.86,
945,343.19850350677234,2.037033,,,,,,,,,,,379891.06,462170.25,796201.9,51218.41,3187.477,5636.865,
2752,343.21241246891435,5.4292054,,,,,,,,,,,74055.984,181825.06,273737.75,450730.34,426423.7,584839.9,
2525,343.21244201141053,4.43306,,,,,,,,,,,196720.33,208753.81,207035.0,320713.84,464551.72,601294.4,
2356,343.21259247095685,3.8419065,,,,,,,,,,,879145.2,2098461.2,933137.94,1431909.6,3260697.2,4501229.0,
2297,343.21261103846155,3.7098887,,,,,,,,,,,776709.75,830179.7,2257063.5,3489597.8,1369794.9,1839063.1,
3034,343.285207297314,7.154545,,,,,,,,,,,147871.39,161665.36,237837.81,212613.66,158606.0,264745.66,
3071,343.2852134469876,7.419995,,,,86,,,,,,,1.5236997E7,1.4956328E7,1.7907896E7,1.5067781E7,1.2727048E7,2.3127222E7,
3176,343.2852684197747,7.6707416,,,,2,,,,,,,851448.9,825950.56,976834.1,1067799.6,1127800.0,1138343.4,
2916,343.28526912761185,6.3888574,,,,,,,,,,,40073.1,56900.977,70949.945,75570.76,72062.33,71785.38,
1749,344.14601377918126,2.9437082,,,,136,,,,,,,345617.03,552972.44,1002462.6,497718.2,185964.5,424333.03,
1290,344.1463525582974,2.4586813,,,,,,,,,,,275323.3,303148.88,1126386.9,1757609.6,887380.8,2414510.8,
1602,344.1826044999855,2.7163239,,,,,,,,,,,270468.25,293754.8,245599.61,716761.44,702226.4,793805.8,
1832,344.1826344353526,3.021783,,,,106,,,,,,,542373.4,924415.75,994244.3,355268.03,450788.44,219657.8,
1284,344.2189769826574,2.4689927,,,,,,,,,,,338126.4,384708.06,353287.78,102202.086,33309.086,0,
414,345.1776796397813,0.7486126,,,,,,,,,,,612593.1,1647768.5,3102494.2,571177.8,102972.56,420688.94,
864,345.1776867500243,1.8725076,,,,,,,,,,,118214.11,346248.88,420533.6,80208.63,24397.125,75574.945,
339,346.055454986464,0.6318645,,,,143,,,,,,,646900.0,1011226.06,1135068.8,95812.984,97993.7,105362.8,
485,346.05553541125045,0.8692956,,,,,,,,,,,300084.0,443983.47,645955.9,5983.889,0,0,
517,346.1077655082398,0.9340565,,,,,,,,,,,0,0,7344.776,410215.1,347713.94,627513.5,
1286,346.1620017874747,2.4547932,,,,82,,,,,,,286049.47,397500.97,448725.4,2871101.2,2539311.0,3811605.8,
441,347.0396321721958,0.78713894,,,,129,,,,,,,0,0,0,1107792.4,836812.0,1016098.0,
711,347.0396978774267,1.1998769,,,,115,,,,,,,0,0,0,1703840.2,1456843.4,1541870.6,
2725,347.17241872977934,5.2885475,,,,,,,,,,,33576.05,112931.62,248781.2,446886.03,279801.97,61750.617,
2543,347.19743760067445,4.4914174,,,,10,,,,,,,310057.5,389166.6,314418.38,304360.03,389033.78,271080.25,
2722,347.19894801016835,5.285912,,,,164,,,,,,,35149.734,138906.95,81707.414,205896.42,230043.06,97997.914,
2864,347.1990984452679,6.158671,,,,53,,,,,,,140415.8,210046.3,249420.12,175759.16,134643.88,113288.04,
2830,347.1992332961839,5.878147,,,,,,,,,,,346691.25,446869.38,974084.9,328077.28,348102.1,167980.23,
2809,347.1992922044257,5.794499,,,,,,,,,,,834852.25,1136354.5,1705984.1,950479.2,691506.8,496079.16,
2555,349.1403214191698,4.5091224,,,,10,,,,,,,138915.14,180446.33,283524.78,710096.1,621081.9,551327.94,
3191,351.1863867166206,7.678595,,,,2,,,,,,,3087382.2,2717554.2,4076541.5,3721945.5,4616360.0,5094005.0,
2926,351.22095376359135,6.4886155,,,,,,,,,,,1.1269482E7,1.4696427E7,2.1156054E7,1.6250369E7,0,7109873.5,
2966,351.2211000627713,6.729599,,,,,,,,,,,14852.473,0,0,16413.992,1.0594418E7,0,
2285,352.0940530126175,3.6951492,,,,,,,,,,,0,0,115132.51,271274.0,151104.69,388074.16,
2243,352.2240494227017,3.574476,,,,,,,,,,,217356.14,321700.84,314947.75,0,0,0,
481,353.1829306325759,0.86078405,,,,155,,,,,,,0,52412.85,96269.39,468642.97,495088.12,774810.8,
3301,353.2696826982046,7.985349,,,,,,,,,,,506518.9,450958.94,563019.0,652403.44,928626.56,923886.44,
3066,353.30593410223514,7.3953857,,,,,,,,,,,147345.58,88881.22,153158.67,67701.88,69233.24,147540.47,
3408,353.30604748247197,8.14207,,,,11,,,,,,,2771311.5,1338413.1,2436207.5,1762124.1,3319427.2,2355474.2,
2579,354.1095381561393,4.6186543,,,,,,,,,,,53297.42,82219.414,152503.89,276323.88,226113.95,375133.22,
1004,354.1307000734292,2.1224344,,,,,,,,,,,253914.94,260913.72,277825.72,1118893.6,1227995.2,1444566.5,
3198,354.1868417879291,7.6802993,,,,2,,,,,,,358105.03,276760.62,466603.66,432008.94,550903.44,589529.25,
2214,354.20356031109804,3.5155952,,,,,,,,,,,1128266.4,1339294.8,1203589.8,1711982.2,1797612.4,1672653.9,
2571,354.23966017862625,4.5846143,,,,,,,,,,,80524.625,114021.67,101180.21,199109.64,208928.23,206664.14,
2492,354.23979617047024,4.2352242,,,,,,,,,,,1568771.8,1932429.4,1858786.2,1779248.2,2000767.6,1283612.1,
2404,354.2398604115803,3.9302652,,,,110,,,,,,,7933893.0,9802655.0,8512033.0,8434546.0,1.0086971E7,3711655.8,
3055,354.30091909928416,7.3478885,,,,,,,,,,,162703.98,101195.7,142989.98,217230.36,196659.56,145497.83,
3105,354.30115083190685,7.4925594,,,,,,,,,,,358761.44,286996.28,351806.7,414349.8,382469.94,720482.0,
3231,355.15828702409107,7.6874433,,,,2,,,,,,,5685776.5,4601820.0,5665605.0,6009395.5,9502517.0,6041281.5,
1214,355.1623009224132,2.3953483,,,,112,,,,,,,1347600.5,2012611.6,1543052.8,4078984.2,3621427.2,3656835.5,
1036,355.198672781022,2.1917162,,,,,,,,,,,482409.0,523083.4,713461.2,2868730.2,2426255.5,2284226.5,
3750,355.3216631309826,10.968773,,,,,,,,,,,53228.5,220352.06,455015.66,384846.53,98875.76,494209.72,
3740,355.3216850964531,10.722015,,,,,,,,,,,65332.086,1204310.1,31450.477,121733.63,401899.44,367130.12,
3158,355.3216936431566,7.658812,,,,2,,,,,,,7.9839096E7,6.1722256E7,7.959699E7,7.3406264E7,9.7857816E7,7.866199E7,
3743,355.3216952060256,10.790055,,,,,,,,,,,162663.06,60265.83,31450.477,1839167.8,189306.75,136809.72,
3467,355.3217523907478,8.351546,,,,,,,,,,,96896.55,94359.2,89266.38,103024.71,117773.08,103666.48,
3735,355.32176639079734,10.545424,,,,,,,,,,,747355.7,179123.86,258920.05,113306.586,29008.902,31569.152,
3497,355.32179232905827,8.465896,,,,69,,,,,,,1.1038533E7,7343119.5,1.0751071E7,9130197.0,1.3304385E7,8975412.0,
1580,356.14634592998124,2.7291539,,,,19,,,,,,,1791693.0,1467594.5,1112236.0,7326639.5,1556897.8,1976473.8,
1119,356.1464282978821,2.3407426,,,,,,,,,,,1143947.0,1258543.8,938609.7,3916264.2,1581055.5,387184.53,
915,356.1464387857048,2.0969799,,,,,,,,,,,283530.5,2078712.0,76687.32,1253411.4,217415.66,571088.44,
1006,356.1464413110587,2.1644018,,,,,,,,,,,491870.25,5469272.5,258961.69,904714.94,653076.4,995943.8,
1314,356.1464726603028,2.4816074,,,,,,,,,,,6589857.5,1335728.6,3879594.8,3769946.8,6852675.0,1.014657E7,
3226,356.16028977972366,7.6866584,,,,2,,,,,,,1308021.6,1052542.0,1314614.2,1384807.6,2252308.2,1391800.5,
2451,356.1825891721767,4.052913,,,,,,,,,,,110655.31,179869.88,240713.98,62259.855,52824.332,33384.414,
1728,356.182595960844,2.932684,,,,,,,,,,,22625.773,594829.0,1124877.0,378520.06,275537.84,418298.38,
1852,356.1827663567971,3.035477,,,,106,,,,,,,1302738.0,1604366.5,2511761.2,2669607.2,2079671.1,2093613.6,
1970,356.1828384020821,3.1758893,,,,46,,,,,,,1272532.6,1807898.5,1515178.4,2700826.5,1970245.5,1866323.1,
2857,356.2804008982257,6.044559,,,,,,,,,,,0,0,0,38275.54,48731.684,62708.926,
2987,356.28067629404495,6.9127145,,,,,,,,,,,279977.44,323938.25,563252.0,381863.44,263820.16,403397.5,
3159,356.32497287787095,7.658812,,,,2,,,,,,,1.9315196E7,1.4843528E7,1.9124466E7,1.7694954E7,2.3520512E7,1.8993086E7,
2295,357.1126359379654,3.6895494,,,,,,,,,,,39443.652,156535.23,279371.25,501130.8,657662.94,146497.72,
1467,357.177727880548,2.6091537,,,,,,,,,,,171310.17,281298.53,412958.75,724691.94,698180.1,687448.4,
3160,357.3279137899248,7.657982,,,,2,,,,,,,2454518.2,1893309.1,2450424.0,2265671.2,3045065.2,2412278.2,
1564,358.1773997276571,2.7702434,,,,19,,,,,,,30337.328,76093.93,40096.777,1511492.2,1314418.9,1365857.8,
1034,358.1983752391258,2.177808,,,,,,,,,,,257838.75,354907.03,675655.06,1009463.4,692999.56,679777.44,
1265,358.1984275606642,2.4438782,,,,113,,,,,,,553875.1,775361.4,912501.56,551669.25,380945.16,341636.72,
295,359.156931600714,0.6381915,,,,58,,,,,,,299276.03,425556.88,515675.4,714002.0,637173.8,735157.25,
2143,359.9711186210271,3.3995733,,,,,,,,,,,10412.484,58780.812,80552.76,531215.3,569193.25,950380.0,
2598,361.17700504951625,4.7141666,,,,,,,,,,,165417.48,231352.77,214187.14,423938.47,542045.1,631312.1,
2825,361.1995339494972,5.8944373,,,,172,,,,,,,586592.1,579760.0,574330.9,788800.75,919838.8,790762.56,
699,362.05067530767434,1.1548908,,,,104,,,,,,,0,3394.4358,228295.69,1018452.25,867731.56,966443.56,
281,362.1469445474049,0.6190316,,,,13,,,,,,,1996655.9,1466584.5,1088737.8,294034.1,274374.12,418360.25,
2946,362.1762983518193,6.628098,,,,,,,,,,,53296.406,71602.2,37425.61,146730.36,380489.5,161757.14,
650,363.17847687051193,1.1405276,,,,148,,,,,,,148925.95,87401.266,543041.2,910671.56,887028.1,1348906.9,
2763,363.17889793348655,5.4915047,,,,132,,,,,,,31678.523,30445.145,31524.037,40503.83,39743.61,46421.31,
2870,363.2152124746702,6.1666512,,,,53,,,,,,,762374.2,675006.94,812625.4,898234.06,1002339.3,902318.6,
895,364.15162512349104,2.0199904,,,,29,,,,,,,0,15197.212,6782.462,2194768.8,1086058.2,1016144.9,
739,364.19885735605254,1.2135656,,,,,,,,,,,2904154.5,4168982.8,516040.2,63957.867,13459.395,6914.588,
349,364.19889042118876,0.6498349,,,,,,,,,,,1509566.6,235117.6,2114657.2,1156437.8,951776.7,259514.72,
257,364.19889958691283,0.59598774,,,,116,,,,,,,335734.6,817180.7,1390148.8,5370884.0,5488980.0,3403938.0,
943,364.19905331723845,1.991025,,,,,,,,,,,1.4247734E7,2.3997754E7,2.8225534E7,107740.03,72395.125,90373.08,
1939,365.0890706549664,3.1623738,,,,,,,,,,,29506.244,111373.28,229786.06,1191439.8,927155.8,1328200.8,
3091,365.23653576236853,7.4487395,,,,,,,,,,,0,0,0,0,7236326.5,0,
3027,365.23656493177083,7.1365232,,,,,,,,,,,7828799.0,5813669.5,0,1.0064767E7,110632.77,937619.5,
3010,365.23657478810503,7.095662,,,,,,,,,,,4404801.5,1.0502022E7,1.3659625E7,6628547.5,0,3495473.8,
2859,365.2693937347769,6.1094737,,,,,,,,,,,29327.133,48421.73,60434.65,77384.66,74928.95,46705.117,
2843,365.26945109080503,5.9713817,,,,175,,,,,,,558242.6,752234.2,864840.75,965043.1,1017823.4,743878.3,
2817,365.26947134308415,5.8415494,,,,,,,,,,,550010.5,737115.25,821115.06,954445.6,1052974.2,731364.9,
1317,368.1940263009176,2.4815695,,,,,,,,,,,537068.44,535149.9,478552.03,316308.88,311090.44,297949.2,
2362,368.2189985522795,3.8501406,,,,,,,,,,,103017.46,189060.44,173389.06,308703.94,490211.44,332186.53,
3145,368.3166828047751,7.65311,,,,2,,,,,,,1949165.1,1450270.6,2300816.5,3681458.2,4458998.5,4859307.0,
3058,369.30084422791623,7.364202,,,,0,,,,,,,2656233.2,2657640.2,3404753.2,4244563.0,4712291.5,5004351.5,
2977,369.3009442358971,6.8619213,,,,62,,,,,,,185680.47,143482.9,226975.36,142980.84,123819.016,252407.86,
2961,369.3009746476723,6.7035155,,,,21,,,,,,,283236.34,299203.88,370102.5,359995.66,364693.34,447434.4,
3291,369.33724686928764,7.879807,,,,,,,,,,,1399158.0,1239236.2,1400571.0,1080127.1,1725218.9,1298229.8,
3524,369.33742763795004,8.638173,,,,,,,,,,,9552195.0,5334660.0,7671053.0,5192684.0,8095152.0,4575627.0,
1678,370.16185951220035,2.8099802,,,,59,,,,,,,533664.0,518131.88,608547.2,1106906.4,826470.0,1939756.4,
1523,370.1619359398845,2.6595,,,,,,,,,,,4087621.0,3775129.5,6610447.0,2.904429E7,1.2431289E7,1.894776E7,
1332,370.16197290430335,2.4797037,,,,,,,,,,,3076911.2,6385576.5,4535542.0,1.3160677E7,1.2492445E7,1.356354E7,
1190,370.1619799084637,2.424208,,,,,,,,,,,414748.75,3078692.0,8327358.0,6366204.0,5480657.5,1081836.4,
1982,370.19835156133985,3.1885254,,,,46,,,,,,,752988.4,1038522.0,455375.72,1277594.8,1157090.1,911080.94,
3290,370.340609338123,7.881607,,,,,,,,,,,332498.5,301358.53,326065.44,255938.28,414707.62,309593.62,
3310,371.31649492844736,8.041961,,,,,,,,,,,695712.0,522441.2,711872.3,557699.44,455599.4,693231.6,
3015,371.31651188025756,7.0840364,,,,,,,,,,,511856.88,499092.75,597032.94,572674.56,521956.72,753293.94,
3265,371.3165120192769,7.722206,,,,,,,,,,,292595.34,208654.56,332701.88,286287.7,340743.3,339458.9,
2918,371.316535463704,6.4367585,,,,,,,,,,,11156.621,18322.564,30911.56,33211.414,32294.129,36215.75,
3345,371.31655239389005,8.131455,,,,11,,,,,,,383125.8,174183.34,326621.2,233701.25,504344.8,261980.33,
2934,371.3165568692887,6.5381494,,,,,,,,,,,63742.22,77726.87,107969.81,117622.164,108195.375,133221.38,
2984,371.31660885533256,6.8912277,,,,,,,,,,,461467.22,468658.6,536841.25,525398.7,524802.25,581176.25,
2951,371.316695271352,6.656086,,,,52,,,,,,,33155.605,33575.617,52835.957,35545.16,36135.508,34853.656,
2962,371.31680174935883,6.7321877,,,,,,,,,,,81712.17,86547.24,111925.83,110379.89,113141.04,127517.945,
326,372.10458515911847,0.6672222,,,,,,,,,,,957235.75,1088076.5,1888760.4,5001800.0,4859559.5,6012477.0,
1070,372.12342164551643,2.2215414,,,,,,,,,,,113406.33,68102.83,72494.336,1193240.0,1202340.4,1508948.9,
1306,372.21405436576896,2.4595938,,,,,,,,,,,425443.06,649021.2,827054.6,302314.94,171627.56,58469.387,
1234,373.20883090811066,2.4005742,,,,,,,,,,,985296.06,1234483.0,1436849.6,191474.9,63067.117,24293.365,
3035,373.295842741622,7.162594,,,,,,,,,,,458954.94,497124.53,663050.56,637423.7,302391.06,737986.25,
2131,374.1723231960081,3.375189,,,,38,,,,,,,408164.06,429221.66,403289.25,514639.6,540683.56,546067.06,
1169,374.17505202774583,2.33928,,,,,,,,,,,939827.44,1010712.06,889609.1,757824.75,854311.8,501130.1,
2477,374.2084254613348,4.187786,,,,,,,,,,,270274.4,336342.84,321320.9,168713.31,167607.6,131841.52,
2016,374.20847138718335,3.2310612,,,,100,,,,,,,2665689.0,3061005.8,2461776.5,1750670.4,2095166.1,1117827.4,
2499,374.20848078650744,4.2613277,,,,137,,,,,,,174396.84,230905.22,195051.3,101856.836,128631.11,61463.35,
2739,374.24468145886334,5.3589,,,,87,,,,,,,168851.53,521724.44,319484.28,364415.66,440719.4,257532.42,
2569,375.1845399764072,4.6015716,,,,,,,,,,,206835.42,263503.7,484806.84,481331.16,375067.25,1157996.1,
2551,375.1845517471879,4.5213566,,,,,,,,,,,117133.32,169377.52,260241.17,540111.25,303678.44,507075.12,
2594,375.1845590151404,4.645625,,,,,,,,,,,217242.56,342115.53,448461.25,1169159.2,1103017.1,1003476.8,
1279,376.1877826837138,2.4468694,,,,113,,,,,,,1683374.1,1908749.6,1578078.6,36327.332,33370.85,27074.693,
59,377.0854160609426,0.38496694,,,,,,,,,,,888346.75,517752.3,591444.94,552473.06,524532.1,209841.52,
141,377.0854250671239,0.43714046,,,,111,,,,,,,879246.56,489568.1,517042.16,867340.9,1434843.2,1530332.8,
3082,379.15810082478293,7.4469833,,,,,,,,,,,179287.45,204896.8,260381.5,238904.77,742233.25,221867.92,
2432,380.14638759160607,3.988094,,,,,,,,,,,69437.49,137651.69,401292.88,287027.94,150351.94,194880.33,
3278,381.1737902416665,7.786413,,,,,,,,,,,183669.77,201746.69,336224.56,155785.44,877298.1,216518.33,
2779,381.2258297326919,5.589807,,,,,,,,,,,347184.06,346049.44,388981.84,652150.6,502890.22,445774.7,
2750,381.22620969380796,5.4208484,,,,,,,,,,,25294.467,25758.18,23544.094,46437.793,39280.99,40348.152,
2521,381.2282397255797,4.404897,,,,,,,,,,,43857.977,55659.676,46270.457,75512.28,97259.66,67679.08,
2720,381.2644878815789,5.2815056,,,,,,,,,,,327810.2,474403.28,510968.06,691783.4,690603.7,627390.5,
2761,381.2644937044838,5.487162,,,,132,,,,,,,276716.84,482022.44,477161.47,495635.53,505998.28,374585.9,
2839,381.26451739177145,5.953544,,,,,,,,,,,57753.543,96465.69,94335.164,133565.45,153580.98,114181.56,
2818,381.2645207488263,5.8517933,,,,,,,,,,,290189.56,547736.1,560765.06,817392.9,909051.2,632468.25,
3462,381.30106051500707,8.357399,,,,,,,,,,,5301849.5,3543992.8,5501853.5,5896984.0,1.1263397E7,7383382.0,
3282,381.3373272323012,7.817081,,,,,,,,,,,146205.36,84911.77,159852.39,468340.38,472720.78,982709.94,
3507,381.33741907274447,8.500623,,,,194,,,,,,,9607621.0,6595099.5,8729937.0,8373343.5,1.3693751E7,9564252.0,
2444,382.1983969791013,4.036108,,,,33,,,,,,,6049860.0,7727658.0,8194853.5,2005398.4,1826453.1,1195809.5,
3506,382.340762030623,8.500645,,,,,,,,,,,2443486.8,1663711.1,2205022.0,2113332.5,3539636.0,2440967.2,
3281,382.3417144691952,7.8161945,,,,,,,,,,,20871.828,3322.5989,20392.26,90400.445,80426.664,213285.7,
1096,383.05883891924964,2.2629461,,,,,,,,,,,150949.34,189600.89,189466.03,315426.75,327129.2,442468.1,
2865,383.17599833356013,6.163122,,,,53,,,,,,,487254.8,664116.4,770198.3,546062.5,465110.9,428744.6,
2832,383.1760112690413,5.914001,,,,16,,,,,,,667644.9,954472.06,1095681.8,707880.25,692728.7,442678.47,
2810,383.176059333741,5.7970467,,,,42,,,,,,,1504350.5,2107819.8,2852023.0,1629583.8,1265019.4,763712.1,
3378,383.18948070498163,8.139585,,,,11,,,,,,,4041960.5,2427951.2,3326131.8,3458578.8,7621247.0,3098077.2,
2728,383.1896528481078,5.317466,,,,,,,,,,,0,7677.6924,23342.777,75102.055,68153.18,40162.61,
1576,383.2299765240593,2.742387,,,,156,,,,,,,7118835.5,8698569.0,7686502.0,1233944.5,906394.94,675587.3,
1447,383.2300290774977,2.6045287,,,,85,,,,,,,1184662.1,1449547.5,1207076.9,147492.2,174637.08,11831.952,
3431,383.31661806609776,8.179997,,,,210,,,,,,,740073.44,283120.5,613424.06,446037.16,953939.6,315593.84,
3114,383.3166256690899,7.5935245,,,,,,,,,,,245750.14,121965.03,292622.72,318536.88,372001.66,195676.28,
3323,383.35297222723506,8.089324,,,,11,,,,,,,6332643.5,4438981.0,5698003.5,4472345.5,8128596.0,4908278.0,
3744,383.35305944588754,10.806202,,,,,,,,,,,0,28809.365,0,164041.19,0,3693.7544,
3544,383.35317764658544,8.809249,,,,40,,,,,,,2.9096954E7,1.5281548E7,2.3714746E7,1.5092576E7,2.8387258E7,1.2658139E7,
3598,383.3531817528747,9.263986,,,,183,,,,,,,201840.83,58919.656,133034.9,31666.014,220226.14,45381.758,
3533,383.353273626869,8.694661,,,,,,,,,,,159351.0,75734.3,111023.87,68940.305,122301.28,49973.445,
3379,384.19179691969447,8.139638,,,,11,,,,,,,1050644.5,635715.2,863377.8,902385.6,2047943.5,814665.75,
2647,384.19276245620046,4.9361377,,,,160,,,,,,,254206.19,342232.2,341571.75,135155.81,78395.95,23629.238,
2753,384.19276536936064,5.4396377,,,,,,,,,,,13241.266,34873.0,40442.242,51640.36,40825.598,29935.828,
1046,384.96622915552797,2.212837,,,,,,,,,,,172450.1,451443.53,562176.4,1668285.4,571240.9,498898.44,
1277,385.1728914185971,2.4507804,,,,82,,,,,,,1282941.1,1684166.1,2152816.0,3073691.5,2520043.5,3206439.0,
2339,385.188191916689,3.8160608,,,,,,,,,,,356261.1,443934.12,444599.62,464731.53,449549.16,399777.62,
1033,385.2091765591343,2.2225387,,,,98,,,,,,,1524832.2,1625579.9,1905894.8,110775.66,119096.305,24416.627,
3439,385.3322755441266,8.255829,,,,,,,,,,,685785.5,444439.78,683349.1,524634.94,666407.7,590417.44,
2431,386.1722907964568,3.9854488,,,,,,,,,,,60094.504,85628.53,124406.77,207994.31,186533.23,204055.4,
2157,386.17243472638467,3.4205616,,,,,,,,,,,0,0,0,573966.4,850644.2,1154144.9,
1912,387.0845132319129,3.1293118,,,,,,,,,,,0,0,0,10591.025,44143.9,2124374.5,
1922,387.1086756586851,3.1271904,,,,,,,,,,,13472.544,48472.418,11267.029,419230.4,381388.5,788730.06,
