Filename,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML,2024_POS_CC-Nam_1_Run32.mzML,2024_POS_CC-Nam_2_Run44.mzML,2024_POS_CC-Nam_3_Run67.mzML
523/386.3264mz/7.52min,4164666.2,1643352.6,3279685.0,1798352.5,1400939.9,3333386.0
524/387.3298mz/7.52min,997254.4,380591.6,777847.56,410983.78,349035.8,791568.4
525/408.3082mz/7.52min,1356490.4,313104.75,826013.06,307572.3,391207.16,1030084.75
527/354.3365mz/7.56min,78915.31,325884.06,143703.42,321751.25,103051.61,76338.26
529/397.3099mz/7.54min,311417.0,96494.04,483759.84,201678.27,106611.16,613514.75
531/691.53mz/7.55min,408654.9,48700.71,278005.03,57450.137,231913.61,326511.4
534/479.3496mz/7.59min,150484.22,57539.51,88838.516,240107.0,201282.25,774239.4
535/497.3602mz/7.56min,411505.0,61380.406,227513.2,82804.25,301040.72,259423.67
537/669.328mz/7.57min,106467.58,0.0,197825.12,50473.125,71151.125,42101.9
538/455.352mz/7.61min,354719.75,81696.734,519052.1,265217.6,457875.38,660885.5
540/311.258mz/7.59min,1280813.8,1088206.2,2570127.2,1112613.2,2391505.0,1670754.8
541/312.2614mz/7.59min,246464.55,206950.64,509221.3,211492.39,484459.16,337274.72
543/333.24mz/7.59min,203601.39,167819.62,343585.44,159235.34,408165.12,258864.06
544/442.3792mz/7.6min,239044.94,102122.35,213670.5,161261.9,125147.62,304241.6
545/462.3552mz/7.59min,4464424.5,1231984.8,3284688.0,1739143.8,1942629.5,5221321.0
546/441.3766mz/7.6min,1571349.4,714873.0,1431813.4,1128512.6,909459.56,1901563.5
547/265.2525mz/7.64min,157325.1,80335.41,139418.03,112656.8,82920.72,139244.53
548/440.3735mz/7.6min,5187358.5,2368003.8,4699214.5,3749861.2,2768112.8,6682740.5
549/422.3631mz/7.6min,623162.25,277439.25,562340.06,436400.56,328297.03,813844.5
550/279.2318mz/7.6min,104329.93,84364.93,232593.02,96216.375,211037.03,141296.73
551/357.2998mz/7.6min,1010971.06,598495.56,909195.06,556979.6,441056.06,913431.9
552/508.3998mz/7.6min,231617.55,136717.84,219693.06,249858.9,417473.72,523697.88
554/376.3186mz/7.6min,420608.1,139788.05,422823.75,115524.93,329520.3,412411.28
556/339.2892mz/7.61min,405750.5,178300.7,356638.62,208500.36,168495.42,346054.7
558/354.3365mz/7.6min,714735.6,470990.53,911739.0,427231.4,734391.06,804373.5
560/506.3837mz/7.65min,403906.9,156494.6,1353790.9,317735.38,2178658.8,795367.94
561/336.326mz/7.62min,221122.31,154349.2,286090.5,133170.06,236622.08,259159.48
562/331.2633mz/7.63min,245693.8,20257.5,169734.66,40858.375,71361.94,352221.62
563/490.3891mz/7.63min,170278.6,307137.12,1259830.6,1021435.5,1841211.9,1295296.2
564/421.3464mz/7.63min,281342.75,94511.24,1046938.8,1123042.9,448916.34,2615203.2
565/357.2787mz/7.65min,1032303.94,724204.25,1662623.6,1221875.4,905194.9,2130803.5
566/472.3788mz/7.67min,93852.19,21396.512,53819.42,28158.621,82152.14,84999.21
571/601.2577mz/7.66min,51770.633,5501.965,34546.465,3956.9434,22317.697,77194.96
572/439.357mz/7.65min,427944.8,545851.0,1135547.6,1404958.8,1854503.1,5038091.5
573/440.3587mz/7.67min,35873.914,35945.83,61359.11,179781.8,259754.98,569767.56
576/506.3837mz/7.68min,646353.44,378369.2,2230764.2,576226.6,1671385.2,2105011.5
577/497.3603mz/7.69min,135351.66,36596.914,144145.9,84639.88,220241.64,200377.94
578/726.5038mz/7.68min,0.0,3170390.2,0.0,7108193.5,0.0,0.0
580/495.3443mz/7.68min,540115.3,163937.08,1467241.2,837986.7,1750249.9,2039399.8
584/479.3495mz/7.68min,746683.25,102521.375,593283.5,384588.38,672865.5,2977805.5
586/379.2818mz/7.68min,472827.22,52729.035,192671.88,49795.453,121105.28,314108.8
587/339.2892mz/7.67min,485049.84,254325.5,403657.6,272467.0,135474.23,475368.75
589/357.2998mz/7.68min,1156175.1,687453.44,1011366.5,665327.6,508419.06,1191631.8
590/746.5687mz/7.68min,0.0,291716.88,1280130.6,803259.5,1228840.2,933178.6
592/743.5605mz/7.68min,687385.25,135159.5,465768.4,114070.734,556228.0,484902.9
593/744.5575mz/7.68min,0.0,9725.107,475250.38,238607.78,91185.69,3813231.8
594/265.2526mz/7.68min,261957.95,156542.48,215768.48,167842.2,99420.625,269089.66
599/581.3119mz/7.69min,366071.62,170827.67,340176.16,261654.25,236130.69,621165.94
600/659.2869mz/7.7min,790604.9,360207.25,1075629.8,154408.36,140656.28,217147.55
601/637.3049mz/7.71min,897364.7,496261.8,1159171.6,208677.9,166341.02,239587.44
602/654.3317mz/7.71min,3312514.8,1873238.6,4090298.8,851482.8,828626.9,922527.75
603/437.3412mz/7.72min,151145.2,100028.9,343678.66,396305.53,463234.4,467079.9
610/522.3784mz/7.72min,0.0,76722.75,969627.4,400117.56,332442.75,310029.44
611/430.3313mz/7.83min,331523.5,88751.43,209019.17,112687.1,71343.69,329895.44
612/328.3209mz/7.74min,221520.3,87575.086,164891.4,109940.68,121585.95,219862.69
613/468.4045mz/7.75min,133364.45,50176.215,142252.48,64736.56,70098.81,151040.77
614/408.3086mz/7.75min,58458.47,172722.94,1128635.8,142600.66,753022.3,221318.28
615/490.3888mz/7.76min,470720.8,97158.18,755154.1,253050.4,790642.8,411341.62
619/628.4992mz/7.75min,333872.72,71465.04,104253.09,146382.66,69364.75,96367.48
622/228.1958mz/7.77min,140588.52,318605.72,1342528.2,311219.2,723184.7,222739.25
623/173.1325mz/7.81min,7446.9014,76368.09,351525.8,68434.75,209854.16,104696.79
625/208.1696mz/7.79min,0.0,58833.02,293701.25,42395.37,155300.34,61339.684
629/584.4731mz/7.76min,547539.3,124821.98,159594.02,267144.84,118449.57,169839.67
631/226.1801mz/7.77min,59382.027,406357.06,1784599.4,407820.22,1028675.3,300900.28
632/244.1907mz/7.77min,77306.7,66335.08,356307.7,67753.94,208399.1,52689.055
634/191.143mz/7.8min,3549.2642,65699.734,321619.88,62168.21,179474.39,89377.54
635/229.1994mz/7.83min,7503.9097,56149.043,177371.3,70729.5,163855.89,105459.375
636/540.4466mz/7.77min,854104.5,200294.1,264942.5,492776.34,218538.62,280919.38
638/496.4205mz/7.78min,1089871.4,284365.9,365973.25,798095.4,342552.2,381500.62
639/397.3099mz/7.76min,1352729.9,357059.72,1146602.5,158429.83,139612.48,1336054.6
640/413.3048mz/7.78min,607426.56,145554.78,510506.16,253877.02,97846.91,572516.2
642/364.342mz/7.78min,946921.4,231243.25,339089.28,758056.7,270736.34,320778.8
643/409.3715mz/7.78min,307099.62,74069.64,117548.836,259325.81,101387.12,105543.78
644/347.3154mz/7.78min,386420.4,88954.31,146343.52,314222.16,101846.58,137058.25
645/452.3943mz/7.78min,1250759.1,326636.16,462404.06,1082058.5,427071.0,475911.16
646/408.3681mz/7.78min,1300045.6,345319.7,487522.34,1143278.8,429163.4,475451.47
647/522.415mz/7.78min,464403.75,203620.12,501823.03,346807.53,265950.62,639810.5
648/356.3158mz/7.79min,1345794.0,339723.6,954438.8,332603.8,377294.1,1418975.0
649/472.3784mz/7.81min,412372.28,91551.64,634548.75,641689.8,507922.62,1417426.9
652/492.4046mz/7.81min,562017.94,347574.94,1862355.4,1227142.2,2396256.0,1623485.1
653/476.4097mz/7.82min,551214.6,191101.03,450669.44,555203.94,412039.06,1556867.6
655/493.4077mz/7.81min,76951.08,45753.855,575278.2,383480.16,725747.9,552148.1
660/506.3835mz/7.76min,376824.12,216107.47,531354.9,181179.0,721377.94,788787.56
664/706.5285mz/7.84min,0.0,7323026.5,0.0,14154963.0,0.0,0.0
666/760.5836mz/7.84min,0.0,2027119.0,93639.85,6855025.5,3150404.5,58632.6
667/786.6001mz/7.84min,0.0,2787334.5,159497.86,10110406.0,4724842.0,78179.42
668/744.5528mz/7.84min,0.0,9061.182,304073.97,130158.78,470708.97,367922.38
669/704.5218mz/7.84min,0.0,111608984.0,193741.88,129349280.0,121419.59,89224.305
670/331.2631mz/7.84min,394843.62,115897.48,223915.17,109137.38,75963.81,296570.56
673/198.1852mz/7.82min,3578.269,87635.164,285348.8,65223.977,156985.83,103561.37
676/740.5195mz/7.85min,0.0,137924.28,2090882.2,178958.16,167251.89,38587.48
677/793.6265mz/7.84min,0.0,31126.068,303347.2,19430.316,111163.35,10670.195
678/228.1958mz/7.84min,174679.8,867165.06,2489330.5,717605.94,1426216.4,956089.7
679/408.3083mz/7.84min,235525.6,558628.6,3194186.8,483949.6,1875417.9,1207978.4
680/250.1777mz/7.84min,22865.357,44358.008,290471.88,34714.48,165620.36,112864.375
681/495.3442mz/7.87min,232520.83,71102.75,538022.6,249360.47,548780.44,664855.9
682/497.3598mz/7.84min,458188.03,51908.59,1077213.4,531910.3,1121129.2,1125124.5
683/209.1536mz/7.8min,28037.766,172819.23,702720.4,133929.98,389653.84,211246.36
684/409.3117mz/7.84min,49835.215,128534.63,768507.56,109185.13,446761.62,280746.0
685/771.6454mz/7.82min,0.0,21283.238,427802.06,20331.791,164735.44,68904.46
686/226.1801mz/7.84min,66350.61,415213.1,1209765.6,344102.62,687065.44,477865.28
687/244.1907mz/7.84min,81179.88,485668.1,1479212.8,423243.16,837388.1,582081.3
688/746.5687mz/7.84min,0.0,181280.9,807740.7,2796849.2,3589177.2,2427959.0
689/774.5984mz/7.84min,0.0,511825.53,71501.54,1302970.9,1329919.0,34405.28
690/721.5197mz/7.84min,746410.4,399279.56,910290.6,737768.75,572249.4,1476407.9
692/778.3228mz/7.84min,659018.06,175049.66,238000.84,460891.22,225980.14,563968.7
693/478.3864mz/7.84min,276671.66,29803.652,119186.414,56115.414,83153.53,242409.78
694/720.5163mz/7.84min,1739515.4,954764.7,2181628.2,1881977.8,1328534.5,3470653.8
695/732.5533mz/7.84min,0.0,0.0,8542608.0,3804526.5,3187781.2,3929330.5
696/716.4614mz/7.84min,0.0,272167.28,0.0,238540.8,0.0,0.0
698/722.5235mz/7.84min,165611.52,33663.207,184755.86,158396.33,122928.1,329339.0
699/772.584mz/7.84min,0.0,0.0,186485.45,164969.19,366868.34,591614.9
700/707.5318mz/7.84min,0.0,2005957.8,0.0,1051156.4,0.0,0.0
701/706.5376mz/7.84min,0.0,0.0,6480662.0,0.0,1279543.4,666474.75
702/728.5176mz/7.88min,0.0,0.0,3217982.5,19689.678,195939.55,140079.55
703/182.9851mz/7.84min,467128.47,230887.2,254996.28,315484.6,936812.6,937035.9
704/758.5692mz/7.84min,0.0,0.0,185601.81,176820.31,909387.1,474978.53
705/718.5373mz/7.84min,0.0,59535.547,29805176.0,3919133.0,3233500.8,867385.25
706/702.4961mz/7.86min,0.0,554755.56,4962.204,587745.9,0.0,3046.8774
707/788.6124mz/7.84min,0.0,1111176.8,2079186.8,87247.83,1187339.9,158611.44
708/580.3969mz/7.84min,5337797.0,1483205.1,3664876.0,1099350.0,1159711.2,2721161.5
709/686.4723mz/7.85min,0.0,265881.94,0.0,669687.75,0.0,0.0
710/754.535mz/7.85min,0.0,0.0,2360708.0,127092.805,366937.6,514826.22
711/768.5506mz/7.88min,0.0,7326.4956,630776.56,140975.98,558784.56,1009955.8
713/700.488mz/7.86min,0.0,5979472.5,260791.16,6419037.0,142049.67,64453.902
714/794.566mz/7.89min,0.0,0.0,125831.75,37531.25,294792.22,371843.38
715/782.5661mz/7.85min,0.0,544906.94,38758.14,435888.97,476472.66,24845.363
716/796.5794mz/7.86min,0.0,122025.91,22039.547,238191.67,427224.94,16790.299
718/808.5822mz/7.88min,0.0,795787.9,42363.06,639785.7,682153.9,8030.0215
721/726.5031mz/7.88min,0.0,25419424.0,16111.809,23128810.0,91843.836,22329.936
722/602.379mz/7.84min,650810.9,139824.38,476461.6,117888.555,128643.66,287798.56
724/742.4774mz/7.89min,0.0,1108891.4,0.0,508003.88,0.0,0.0
726/692.5217mz/7.84min,0.0,178322.97,430418.03,143585.98,142915.28,177097.77
728/423.3621mz/7.84min,284673.94,89309.13,26989.785,207799.72,277052.88,600605.3
729/810.5942mz/7.88min,0.0,241834.61,334397.88,46103.91,170865.1,32099.598
735/477.3548mz/7.85min,230468.81,52441.047,197454.81,94385.91,157860.95,263647.25
736/488.3733mz/7.85min,151369.95,159027.5,2789295.2,1756972.6,2671878.0,2292599.0
737/493.3285mz/7.85min,126936.625,81883.13,932099.4,96766.5,762432.4,257691.22
738/606.5087mz/7.87min,158455.52,131824.62,107450.984,81715.06,79065.9,241146.81
739/441.3729mz/7.85min,682252.8,231986.4,710376.06,780422.4,699445.0,2294919.8
740/481.3652mz/7.85min,1082905.1,205156.73,727398.2,599129.06,633806.1,2588143.0
741/743.5022mz/7.84min,352721.22,98577.21,656093.2,303420.34,357701.1,779010.3
745/646.5015mz/7.86min,395471.22,66849.914,309652.84,136018.36,227759.44,604874.7
746/455.3519mz/7.91min,629095.9,229337.03,516894.22,341323.3,465512.22,3151103.0
747/482.3676mz/7.85min,286530.84,24275.64,177018.8,76033.66,141572.62,810778.0
750/597.2703mz/7.94min,700948.44,79691.695,153021.39,216865.38,113474.48,784276.94
752/477.3338mz/7.89min,267676.12,147725.1,640505.75,520528.8,431914.88,1560953.6
753/513.3548mz/7.94min,41442.12,48329.67,495312.84,123552.875,593814.0,315695.47
754/421.3464mz/7.87min,211240.8,19657.941,318949.12,152505.88,307527.22,651188.2
755/502.3866mz/7.87min,939941.0,111570.39,546433.4,183005.52,311528.28,937943.4
758/480.4045mz/7.87min,665335.1,192545.53,459720.4,252822.08,264570.16,659637.7
759/479.3496mz/7.87min,280268.3,36095.07,243418.84,196496.34,211755.23,762911.2
760/406.329mz/7.86min,367358.88,79709.7,238369.4,106272.59,280231.47,312603.16
761/508.3992mz/7.91min,153368.69,368329.66,1532302.9,977646.5,2256454.0,1290416.4
762/719.5413mz/7.88min,0.0,66291.2,4820785.0,1645221.8,1583831.8,474072.28
763/595.3275mz/7.88min,339282.44,188132.67,298220.75,174928.83,159937.16,237758.78
764/338.3417mz/7.88min,211391.6,91675.734,177680.81,103138.42,186772.86,195403.12
765/384.347mz/7.88min,459671.3,205370.1,346804.84,253197.27,352458.7,411645.44
766/554.1756mz/7.88min,447292.75,281623.4,355509.66,290162.12,296761.47,498483.25
767/438.3441mz/7.91min,326299.25,133528.98,677484.5,368282.78,345680.47,1733487.6
768/678.5057mz/7.86min,0.0,16262113.0,1111630.8,11512359.0,309189.9,291835.4
770/490.3887mz/7.89min,1374111.2,558797.9,1659601.4,952543.06,833866.25,1642029.0
771/430.3313mz/7.85min,340615.84,120634.12,264409.97,161476.31,100579.31,385076.16
773/437.3412mz/7.91min,1729054.0,1107578.8,3145520.2,2580670.8,1942460.4,5447095.5
774/479.3505mz/7.91min,177810.89,57832.676,262357.8,178495.78,171638.67,504422.84
776/284.2947mz/7.92min,551137.5,326421.53,508888.25,406555.03,404918.25,628858.2
779/507.4234mz/7.93min,480987.0,155626.05,291924.28,190424.67,173374.98,488649.53
780/481.3653mz/7.93min,538566.5,63267.254,369605.3,289870.3,265996.75,1241983.8
782/495.3443mz/7.93min,1342901.9,95132.984,519164.22,250771.7,265434.03,657046.7
784/742.4989mz/7.85min,848546.0,204067.45,1550279.8,665720.94,836948.75,1837161.6
785/506.4199mz/7.93min,1377979.4,449458.3,843389.6,563854.4,558775.0,1456254.8
787/528.4021mz/7.93min,2502469.8,499067.88,1400371.1,684183.75,1073823.9,2676795.2
789/457.3678mz/7.98min,442087.97,168335.52,358035.1,156239.47,258036.12,424672.44
791/716.4619mz/7.94min,0.0,316458.47,0.0,258037.62,0.0,0.0
793/700.4879mz/7.94min,0.0,8055364.0,356804.2,7078410.0,188626.3,64453.902
794/477.3338mz/7.94min,478339.47,242392.56,687507.25,656504.56,430341.8,1614597.4
796/512.4307mz/7.94min,304729.0,91869.09,195342.88,179786.05,136648.06,427230.1
798/662.4723mz/7.94min,160729.47,106354.82,194281.83,184061.17,134710.44,257918.19
801/726.5033mz/7.94min,0.0,27125224.0,161182.53,26653550.0,220584.92,37948.87
802/534.4127mz/7.94min,790511.44,172398.33,530810.06,302316.34,400840.12,1071195.5
803/796.5795mz/7.94min,0.0,310877.12,23859.299,452871.44,952633.6,6845.296
804/602.5504mz/7.94min,158563.64,39740.0,99738.82,33755.297,49018.38,138738.0
805/718.5378mz/7.94min,0.0,331073.5,15458327.0,879294.44,3763447.2,1227527.8
806/786.5998mz/7.94min,0.0,16504796.0,128638.29,1486458.2,2343755.8,79335.055
807/808.5819mz/7.94min,0.0,1396129.6,90750.49,1047496.44,1181536.5,8030.0215
808/636.459mz/7.95min,0.0,609140.25,124254.0,1064994.4,142114.27,48606.664
810/704.5219mz/7.95min,0.0,47425824.0,203718.78,42253110.0,235763.64,104041.08
811/719.5415mz/7.94min,0.0,66291.2,4557462.5,352936.44,1055290.2,599138.06
812/758.5691mz/7.95min,0.0,0.0,120712.45,265849.53,679806.6,444866.44
813/728.5175mz/7.93min,0.0,0.0,4079377.0,19689.678,295854.56,349159.84
816/606.5089mz/7.94min,841903.94,281332.0,607981.2,525437.5,464642.12,1119030.4
817/706.5374mz/7.94min,0.0,0.0,5298483.5,0.0,378407.75,497566.5
818/754.5344mz/7.93min,0.0,4424.0063,3704059.0,127092.805,572255.2,632793.6
819/646.5014mz/7.94min,6357823.5,1671215.4,4575237.0,2875462.0,4131845.8,7849213.0
820/774.598mz/7.95min,0.0,523992.3,134723.6,337999.28,1213728.5,5558.2324
821/624.5193mz/7.94min,2517982.5,1008180.44,1220840.9,1041889.94,1354226.0,2857695.2
822/732.5535mz/7.94min,0.0,3123.519,5447257.5,740611.6,1045615.56,1823308.2
823/794.5658mz/7.94min,0.0,0.0,148628.78,95081.984,524799.25,712999.1
825/588.4984mz/7.94min,308627.12,100787.21,224850.08,168572.25,145338.08,477199.0
828/692.5212mz/7.91min,0.0,235090.38,284295.44,43344.31,36471.55,87107.08
829/740.5196mz/7.94min,0.0,138319.81,1237885.8,236399.34,274306.97,53104.56
830/744.5528mz/7.91min,0.0,7038.6094,915816.7,297840.97,510317.4,261430.08
831/760.5835mz/7.94min,0.0,4575959.0,175202.42,972785.8,1674999.8,101246.19
832/664.4895mz/7.96min,0.0,25081768.0,4307.45,26841252.0,48814.684,6456.185
833/782.5654mz/7.93min,0.0,912520.4,93491.69,716096.56,869884.2,7296.517
834/746.5684mz/7.95min,0.0,369942.44,496815.1,496247.22,1893193.6,1126194.0
835/788.6124mz/7.94min,0.0,4893999.5,961116.25,208460.27,735050.8,164230.53
836/686.4725mz/7.95min,0.0,2448686.2,0.0,1893571.5,0.0,0.0
837/810.5943mz/7.94min,0.0,453603.7,576040.8,46103.91,334653.44,54478.043
838/768.5503mz/7.95min,0.0,5988.0186,873976.25,166850.38,1051472.2,1585659.4
839/702.4956mz/7.94min,0.0,725372.9,4962.204,668508.44,0.0,0.0
840/440.3752mz/7.95min,222503.28,50673.16,136598.75,92183.555,89439.766,266802.84
842/772.5836mz/7.94min,0.0,3761.2056,207343.48,59209.113,409705.16,554744.0
845/720.5141mz/7.91min,672544.8,130656.96,373224.28,601377.44,126773.266,484577.12
847/742.4779mz/7.95min,0.0,1246991.6,0.0,1404018.6,0.0,0.0
850/523.3601mz/7.95min,404631.28,53804.0,236952.81,65293.215,169376.55,266501.12
851/644.4856mz/7.96min,452223.34,116791.63,405476.16,191485.84,229075.47,681488.06
852/497.36mz/7.95min,405860.97,101290.21,1178030.1,459319.22,485202.9,1636045.0
854/740.4831mz/7.96min,1102108.5,2116422.5,3417382.0,3633508.0,2079431.0,2553967.2
855/741.4864mz/7.96min,428993.03,863636.94,1402995.4,1496041.6,887046.2,1075677.0
857/493.3285mz/7.95min,38701.625,39837.16,381467.6,130463.57,358746.3,363458.22
859/616.4906mz/7.99min,243500.16,67820.54,222100.31,124875.95,160444.6,356439.8
860/719.5046mz/7.99min,1297291.0,1302255.9,2265650.8,2211631.8,1090869.6,1782249.1
861/718.5013mz/7.99min,3114124.2,3492806.5,5389219.0,5403125.5,2645069.5,4403746.5
862/576.4983mz/7.99min,290506.72,130480.445,228028.28,200324.55,164822.66,360873.34
864/601.2587mz/8.0min,258281.05,95838.53,124139.35,200386.1,107591.06,668727.4
867/310.3104mz/8.0min,286550.78,254356.6,499595.44,261795.97,426206.16,343137.62
870/412.3784mz/8.01min,210749.84,103230.11,170808.88,161238.64,141367.94,275459.1
873/506.4199mz/8.01min,314421.22,156242.55,299794.03,237476.94,182321.53,357205.3
874/528.4021mz/7.98min,351235.6,77401.08,200008.16,122485.195,923671.5,2254235.5
875/470.3628mz/8.01min,263511.53,239916.23,567227.0,538667.1,270644.12,697984.7
876/455.3519mz/7.96min,1413812.9,254669.05,109440.42,176016.56,406568.47,970159.44
877/704.4867mz/8.01min,259562.72,76530.89,751819.75,37752.414,317489.62,221958.1
878/492.4047mz/8.01min,254875.0,498225.53,1691315.4,1126850.5,1318834.1,1648460.5
880/475.3973mz/8.04min,833979.94,456592.16,611127.06,907712.25,473935.6,1363237.1
881/506.3836mz/7.99min,299327.1,38562.29,273723.75,401940.7,566889.06,382320.75
882/474.394mz/8.05min,3713629.5,1316269.4,3914781.5,2729985.0,1462165.6,5783844.5
884/524.3943mz/8.05min,2559436.5,1946169.1,4409415.5,1599138.6,1321422.9,2899172.2
885/522.3785mz/8.03min,0.0,35511.367,867862.4,112628.96,258747.92,119081.484
888/493.3286mz/8.01min,26988.486,5008.8135,171360.31,85573.74,179532.58,169481.08
891/540.389mz/8.06min,0.0,319839.28,3497699.2,650075.1,2372871.0,365264.5
892/403.3181mz/8.06min,1078867.5,402475.53,902862.94,518813.0,714009.0,1101729.4
893/495.3442mz/8.06min,400959.25,89452.53,137245.78,183795.27,122367.66,307532.5
894/477.334mz/8.05min,162236.14,69776.9,262185.9,309096.8,160926.36,652157.3
895/529.3498mz/8.06min,414829.3,191698.44,493721.1,204082.81,137368.45,262510.72
896/480.3527mz/8.07min,406564.22,153387.81,452505.34,467227.6,174597.1,687270.06
897/381.3362mz/8.07min,693158.56,412930.94,833076.3,508998.7,553057.94,801343.25
898/479.3496mz/8.07min,1832023.1,701467.9,1529826.8,1497911.5,830283.8,2816828.5
899/490.3868mz/8.07min,4481801.5,1881795.6,3187916.0,3161470.0,2437000.5,4899368.0
901/491.3902mz/8.07min,1362647.5,559811.25,1001019.9,962019.1,753172.9,1543968.1
902/450.3939mz/8.08min,393393.8,225199.3,377372.06,359512.06,233934.53,501803.12
903/630.5063mz/8.08min,1815254.8,1055234.6,1417515.1,1221043.0,1059163.5,1751751.1
904/469.4079mz/8.08min,1402957.6,783807.75,1255284.2,1196786.0,772375.94,1668468.0
905/468.4045mz/8.08min,4622277.0,2682661.0,4035036.2,4059265.8,2606985.8,5405562.5
906/590.514mz/8.08min,2811843.8,1673411.5,2209464.0,2015728.6,1533762.2,3125927.5
908/572.5034mz/8.08min,375340.44,237128.62,293491.78,257826.39,193900.66,426767.06
909/457.3677mz/8.08min,932140.44,560269.56,1701654.2,1421905.2,1082013.9,2278808.8
911/437.3412mz/8.09min,567032.1,404367.16,851442.06,799896.7,571436.5,1323589.9
912/481.3655mz/8.09min,1076427.4,359451.94,633393.56,615495.7,523503.0,1693209.0
913/439.3573mz/8.08min,661121.1,446424.53,735044.75,808157.94,627074.25,1240829.2
915/366.3364mz/8.09min,574569.2,149833.12,315680.12,172692.81,62674.695,451517.44
917/622.5033mz/8.1min,291847.62,216648.02,243279.9,240759.92,168682.42,320645.16
918/644.4856mz/8.1min,309877.06,178241.22,222494.52,197145.16,160049.64,284367.75
920/601.2589mz/8.08min,109742.086,6373.3525,7637.331,40459.754,9099.307,126811.83
921/441.3728mz/8.1min,1150385.9,544543.94,1008499.6,1083935.0,807571.0,2168631.0
922/336.326mz/8.1min,232209.97,297971.06,692998.4,219169.23,300187.84,268945.4
927/423.3622mz/8.11min,521741.78,317348.06,595398.2,734333.1,687433.1,909298.75
930/616.4903mz/8.13min,144718.69,48467.67,77336.99,69676.26,50731.652,183155.66
931/470.3628mz/8.13min,948774.2,1034309.06,1499249.1,2246622.0,1169848.2,1616452.9
932/492.405mz/8.13min,77890.84,333274.6,1240751.9,809519.9,4049174.8,657617.6
933/397.3099mz/8.13min,117020.88,82259.57,262370.88,161743.16,107370.34,230622.03
934/622.4442mz/8.16min,313347.97,1551894.4,1167195.0,1686901.0,790009.25,774298.5
935/497.3599mz/8.07min,224150.38,39790.48,280422.3,219130.81,1072855.8,333497.78
937/474.394mz/8.09min,2962181.8,924625.8,1977113.6,1170826.4,714542.06,2479756.8
938/630.4107mz/8.14min,74098.234,139538.86,131339.9,93536.445,14263.3125,52133.035
939/352.3209mz/8.14min,592761.4,153215.78,335402.06,145738.34,186335.17,431097.34
941/608.4285mz/8.15min,322861.3,491647.47,537414.06,371907.16,134689.27,258007.72
942/495.3441mz/8.14min,112164.664,63216.22,505854.2,262868.4,376447.62,331919.44
943/704.4867mz/8.08min,171363.48,70180.85,115454.125,84694.11,87085.234,79257.664
944/524.3943mz/8.12min,864759.25,966199.5,1832290.5,625212.4,501470.22,995334.8
948/624.517mz/8.14min,40116.156,142131.8,170829.72,217585.7,103383.41,169965.56
949/690.5058mz/8.2min,0.0,11751523.0,0.0,13202876.0,117666.4,0.0
950/622.5036mz/8.18min,1184263.9,1168805.8,1052420.8,1372016.8,750621.6,1373389.1
951/623.5071mz/8.19min,510365.88,503425.94,250841.6,558418.7,321878.0,552780.75
952/477.413mz/8.19min,504155.03,225311.78,678811.2,722938.75,824738.56,1054101.6
955/476.4098mz/8.19min,1570341.5,1133902.2,2092007.5,2181232.5,2493679.2,3089955.2
956/458.399mz/8.2min,26600.826,43368.445,157623.27,127701.055,238791.03,147395.89
957/644.4862mz/8.2min,973680.9,761085.6,753960.0,824814.7,540723.56,987167.25
958/607.512mz/8.21min,370212.12,346161.47,335694.6,414407.56,249464.16,456419.62
959/606.5089mz/8.21min,909219.6,816193.94,823093.25,1002673.3,593064.94,1103442.5
960/628.4908mz/8.21min,566186.7,492651.66,450813.3,536480.44,380369.25,607035.0
961/588.4985mz/8.23min,109727.53,107750.72,564419.2,126375.234,361518.78,137035.25
962/550.4463mz/8.21min,436956.06,330262.62,398075.7,474026.16,199551.19,472231.75
964/590.514mz/8.21min,718058.5,767332.6,809039.4,933045.3,537144.5,1040626.56
965/630.5061mz/8.21min,633162.9,578454.25,590473.5,590604.3,442345.34,763578.3
966/563.2951mz/8.22min,586679.2,105336.33,451070.97,301931.66,239597.25,290073.53
967/356.3522mz/8.23min,585957.8,369992.7,517448.25,430633.56,343030.66,637423.7
969/490.3887mz/8.2min,249744.12,993529.4,3637342.5,1694596.5,1972991.8,1134119.2
971/441.3729mz/8.23min,447964.94,348765.44,580756.2,859777.25,1492055.4,421914.3
972/407.367mz/8.24min,1312108.0,808136.44,1208230.9,1923978.0,1630961.4,4667461.0
973/384.3471mz/8.24min,1441836.2,867564.94,1210263.9,962220.06,521384.06,1502983.1
974/629.4941mz/8.27min,1610805.0,896117.94,1242146.6,1033529.7,155130.47,1610501.5
975/440.3746mz/8.25min,148975.5,76741.016,128049.02,101866.305,62033.227,143473.38
976/492.4049mz/8.26min,171486.05,287784.78,738993.75,521372.88,355539.28,500066.56
979/366.3364mz/8.26min,518461.38,142250.89,303253.84,155072.39,52487.7,413049.1
980/628.1943mz/8.26min,439818.3,361696.66,417595.44,304349.5,355950.0,503415.6
981/590.5139mz/8.27min,1641305.2,1033548.7,1325330.8,1219984.4,781911.7,2138752.2
983/481.3654mz/8.27min,806033.0,297578.78,706608.4,744816.7,1141212.9,1383640.2
984/630.5061mz/8.27min,4197292.0,2031262.0,3393764.0,3017072.8,2043339.5,5392484.5
