CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1789	1879	3	0.7857	34.005
1798	1879	3	0.8421	18.010
1789	1835	3	0.8883	18.010
1796	1895	3	0.9464	15.995
911	1759	3	0.7547	-168.151
854	1798	3	0.8034	-222.234
1835	1879	3	0.8893	15.995
44	911	3	0.7022	-435.335
1771	1895	3	0.8855	13.979
1791	1835	3	0.8835	53.988
1755	1879	3	0.7105	67.967
1771	1791	3	0.8215	-18.011
854	1835	3	0.8593	-220.219
1791	1796	3	0.7034	15.995
911	1835	3	0.9162	-152.156
1836	1880	3	0.9384	15.995
1771	1877	3	0.8656	15.995
1789	1798	3	0.8633	15.995
913	1836	3	0.9459	-152.156
1798	1896	3	0.9118	15.994
1759	1896	3	0.7606	29.974
854	1789	3	0.7725	-238.229
1759	1807	3	0.7508	-2.016
1789	1896	3	0.8493	31.990
1879	1896	3	0.9548	-2.016
911	1798	3	0.8943	-154.172
1796	1797	3	0.9658	-10.029
386	568	4	0.9241	-28.031
327	386	4	0.9001	-14.016
1018	1053	5	0.9335	24.000
1400	1415	5	0.9724	-26.016
901	956	5	0.9688	0.000
901	1053	5	0.9927	24.000
901	1018	5	0.9444	0.000
1053	1082	5	0.9601	-24.000
956	1053	5	0.9651	24.000
956	1082	5	0.9954	0.000
901	1082	5	0.9643	0.000
1120	1415	5	0.9292	-1.957
1082	1120	5	0.913	-0.060
956	1018	5	0.9935	0.000
1018	1082	5	0.9896	0.000
478	618	6	0.7702	-28.031
477	532	6	0.7602	-14.016
532	615	6	0.8966	-14.016
445	731	6	0.7292	-42.047
478	651	6	0.9014	-28.031
532	541	6	0.8369	-35.977
477	478	6	0.8528	-35.977
446	729	6	0.7887	-42.046
615	618	6	0.9008	-35.976
541	651	6	0.7879	-14.016
446	651	6	0.8055	-28.031
478	541	6	0.8222	-14.016
532	731	6	0.8943	-28.031
618	651	6	0.8194	-0.000
446	541	6	0.9487	-14.015
615	731	6	0.7669	-14.016
445	446	6	0.791	-35.977
477	655	6	0.8237	-28.031
541	618	6	0.9561	-14.015
729	731	6	0.7945	35.976
445	532	6	0.8374	-14.016
446	618	6	0.9226	-28.031
618	729	6	0.7199	-14.016
541	729	6	0.8045	-28.031
445	615	6	0.918	-28.031
1361	1464	7	0.9192	0.165
1351	1464	7	0.74	100.151
1351	1361	7	0.8357	99.986
1358	1361	7	0.9346	1.003
1181	1758	8	0.8245	91.016
1044	1479	8	0.8408	-13.980
1028	1121	8	0.8801	23.999
1044	1059	8	0.8436	-90.979
1045	1177	8	0.8401	28.032
1487	1733	8	0.9979	-0.000
203	1044	8	0.84	-54.119
968	1068	8	0.9607	-14.016
1059	1181	8	0.9031	0.000
220	1068	8	0.8834	-98.146
856	1028	8	0.8314	-40.031
220	968	8	0.8958	-84.130
1758	2019	8	0.9089	0.000
201	856	8	0.8032	-92.135
1181	1387	8	0.8453	91.015
203	949	8	0.8168	-92.136
1044	1134	8	0.8137	-90.979
1134	2019	8	0.8422	91.016
926	949	8	0.855	0.000
1376	2019	8	0.857	24.000
1134	1758	8	0.815	91.016
1134	1733	8	0.8185	120.042
926	1045	8	0.8399	24.001
856	968	8	0.8819	24.000
968	1487	8	0.9358	1.032
1376	1758	8	0.8033	24.000
1181	1733	8	0.8328	120.042
968	1177	8	0.8836	-14.015
856	1068	8	0.8573	9.984
1387	1487	8	0.8713	29.027
201	1387	8	0.8643	-96.130
1181	1487	8	0.8326	120.042
220	856	8	0.8327	-108.130
1387	2019	8	0.8809	0.000
968	1758	8	0.8584	-27.995
1387	1733	8	0.8633	29.027
1387	1758	8	0.9717	0.000
1059	1479	8	0.8028	77.000
1479	2019	8	0.8056	14.016
949	1045	8	0.9477	24.001
968	2019	8	0.9203	-27.995
1387	1479	8	0.8613	-14.016
1044	1181	8	0.8256	-90.979
201	1758	8	0.8754	-96.130
968	1387	8	0.8665	-27.995
1059	1387	8	0.9071	91.016
201	220	8	0.8524	15.995
1134	1181	8	0.9556	0.000
1181	2019	8	0.8538	91.016
968	1733	8	0.9387	1.031
1059	1758	8	0.8882	91.016
1059	1134	8	0.8856	0.000
1044	1387	8	0.9185	0.036
203	1045	8	0.8428	-68.135
1134	1487	8	0.8191	120.042
1479	1758	8	0.8841	14.016
