row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML Peak area,GF_CC_MC_RCG_2_pos_20210511_Run111.mzML Peak area,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML Peak area,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML Peak area,GF_CC_MC_RCG_3_pos_20210511_Run176.mzML Peak area,GF_CC_MC_RCG_1_pos_20210511_Run75.mzML Peak area,Unnamed: 19
7303,357.27828923365456,5.747335,,,,219.0,,,,,,,338747.97,590255.0,499588.12,429873.06,663120.8,685939.56,
8847,357.3181456926352,10.153986999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,889291.44,
8357,357.3181843119522,8.424662,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,16407470.0,
7958,357.33563546743113,7.655746499999999,,,,0.0,,,,,,,2980248.5,2601546.2,3219772.8,2825756.0,2672160.2,2936136.2,
8270,357.37217617350404,8.186603999999999,,,,,,,,,,,166593.28,194211.02,212525.73,152337.67,352232.3,237183.9,
6390,358.2285979766424,3.9724455,,,,,,,,,,,447495.62,431768.44,630181.0,694167.4,354157.16,477128.34,
6254,358.2286346596748,3.809933,,,,,,,,,,,444168.06,1271345.5,1046959.94,925756.0,1192105.8,121228.23,
6128,358.228709327231,3.7735746,,,,42.0,,,,,,,293813.2,1471861.6,887871.2,1103681.0,774050.94,1477666.2,
8358,358.3215110954438,8.424662,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3903063.0,
7456,358.3673362826159,6.272106,,,,,,,,,,,199457.06,352037.12,0.0,0.0,0.0,2078443.5,
7486,358.36740214202814,6.365715,,,,,,,,,,,665516.8,1074650.9,262308.34,1153810.4,271803.12,83711.016,
3767,359.22856935171416,2.6141388,,,,253.0,,,,,,,1998605.0,1733401.2,2549821.2,2089745.8,2506785.2,2114323.0,
6478,360.1915326967366,4.1078477,,,,37.0,,,,,,,747232.94,1132089.5,1050884.1,1206261.0,1300132.2,1268578.2,
5484,360.19154030515693,3.3264952000000005,,,,73.0,,,,,,,2409809.5,3166918.5,2906970.2,2965646.0,2934861.0,2703472.2,
4366,360.1928463797831,2.8314988999999997,,,,261.0,,,,,,,3288212.0,17512532.0,4657854.5,4315275.0,19874858.0,16279958.0,
762,360.21217870856583,0.72001153,,,,,,,,,,,8356.331,1532337.2,1658256.6,2902524.0,1540227.8,1186105.4,
7491,360.31027737458913,6.3553596,,,,166.0,,,,,,,372317.56,609921.6,424042.75,429330.6,604674.06,684581.3,
3169,360.6870185766236,2.3756369999999998,,,,238.0,,,,,,,933181.2,2465038.5,1915626.2,1361989.9,2899108.2,2691584.2,
6918,360.73588744652506,4.853944,,,,184.0,,,,,,,989793.06,1256107.1,1336452.8,1239400.0,1110719.2,1150216.5,
6747,360.736017703092,4.5549083,,,,280.0,,,,,,,5502668.5,6370069.5,6649871.0,6702088.0,4918065.0,6093652.5,
6641,360.73602022713095,4.4120345,,,,105.0,,,,,,,6189541.5,6297488.5,7030115.5,7414227.0,5155717.0,6291992.5,
8643,361.2005021784038,9.3492155,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2604358.5,
7510,361.23450815568094,6.414325700000001,,,,,,,,,,,158307.14,352595.28,265312.88,32245.487999999998,780083.25,52253.3,
7990,361.25487295591853,7.6833563,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2378611.8,
5762,362.70486620078566,3.4772980000000002,,,,141.0,,,,,,,285836.03,411073.34,383256.3,512601.6,513785.56,357433.16,
1214,363.22732108141264,0.9647091,,,,,,,,,,,123286.73,1381554.9,1264495.4,1203024.0,1573418.1,1158219.9,
1539,363.2273516677693,1.1923453000000002,,,,,,,,,,,100307.2,1955936.6,2110633.0,2715282.5,32234.78,0.0,
1373,363.2274378440523,1.1073241000000003,,,,49.0,,,,,,,25984.34,3148373.8,2743822.8,456951.6,2768355.5,1802100.5,
7605,363.22910355452615,6.616465,,,,39.0,155.0,[M+H]+,,1.0,7604,362.22184,39323.93,131546.02,148775.22,89290.836,167852.0,138470.39,
7668,363.22911708117726,6.844204400000001,,,,220.0,160.0,[M+H]+,,1.0,7667,362.22186,3818.0918,42497.015999999996,48703.703,30236.463,71817.445,54233.78,
8059,363.27092104043913,7.773237,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4862422.0,
7716,363.3098936993742,7.021342,,,,,,,,,,,229013.47,230379.25,259172.0,263354.8,176450.1,828536.6,
6334,364.20150689856536,3.9116757000000004,,,,196.0,,,,,,,65100.887,304860.22,263603.2,138283.17,352000.62,399505.12,
6627,364.2042919783608,4.3747419999999995,,,,255.0,,,,,,,518181.6,432855.28,680366.94,615173.4,431443.34,500221.47,
6495,364.20438658627273,4.1534634,,,,264.0,,,,,,,917673.7,682844.75,1177533.6,1116649.4,711326.06,776268.3,
7922,364.3416002791767,7.619764,,,,,,,,,,,95704.984,120840.16,130361.016,183645.78,97207.84,538595.2,
6420,365.1243101452964,4.0313277,,,,113.0,,,,,,,0.0,994793.56,7926.797,9810.569,812594.75,997280.5,
4788,365.181710051918,3.00745,,,,109.0,,,,,,,3465686.8,1442686.4,5326298.0,4720393.5,2090435.4,1830185.6,
1648,365.19285864016405,1.3022418,,,,,,,,,,,16805.4,3105764.2,2617759.0,107948.0,66538.7,16585.318,
1435,365.1928626219813,1.1621073,,,,,,,,,,,24205.71,239757.69,251206.7,100372.16,2761673.2,1854026.9,
6972,365.2658250078712,4.95105,,,,275.0,116.0,[M+Na]+,,2.0,6971;6972,342.27657999999997,50409.95,425468.8,55712.668,51688.47,412893.47,394993.34,
7026,365.2660025266818,5.032943700000001,,,,182.0,119.0,[M+Na]+,,2.0,7027;7026,342.27667,30101.873,153785.77,17830.236,15213.608,171428.97,125907.414,
7287,365.2676203722457,5.691686,,,,144.0,128.0,[M+H]+,,1.0,7285,364.26063,42872.402,132716.25,78966.49,84905.664,159895.48,146153.56,
7345,365.2679525873614,5.85388,,,,282.0,135.0,[M-H2O+H]+,,1.0,7346,382.27134,94106.38,359758.56,169493.25,219196.72,311761.78,334083.34,
8247,365.286681097654,8.154263499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9436142.0,
5273,365.68294747487886,3.2157114,,,,73.0,,,,,,,1180872.9,1810976.2,1439395.5,970791.1,1331629.9,1055144.9,
2342,366.1653328056912,2.0521483,,,,147.0,,,,,,,0.0,1638829.6,8194.225,13686.878,2093677.4,2163366.5,
982,366.21309753176325,0.8532963,,,,,,,,,,,1032364.5,1855975.2,1539029.5,658114.06,2694074.0,2510263.8,
1834,366.21322751010763,1.5233861000000002,,,,,,,,,,,1270712.2,458125.47,3360236.5,9081309.0,43489744.0,2726866.0,
1629,366.2132363071205,1.3381114,,,,,,,,,,,307578.8,678262.06,1465494.9,3928184.5,4170891.0,54438084.0,
1422,366.2132835770047,1.2118643999999998,,,,,,,,,,,582756.7,2423600.5,434884.47,2672568.8,1522990.6,10616351.0,
2360,366.21330564596633,2.0132830000000004,,,,23.0,,,,,,,63741390.0,33712770.0,131386520.0,104597496.0,44754716.0,4602255.5,
2950,366.21333059417464,2.2738812000000004,,,,,,,,,,,1556138.0,1510531.5,1838745.6,3070295.0,1314187.8,495652.2,
2186,366.21334256166125,1.9733262999999999,,,,,,,,,,,4284615.0,12613594.0,39413056.0,26389038.0,13217809.0,25625456.0,
8450,366.37272703532784,8.686157000000001,,,,,,,,,,,67067.625,810410.4,94274.45,220409.92,693785.94,780233.8,
7221,367.2450552696431,5.5963974,,,,,,,,,,,536332.4,293401.97,1468981.0,1406860.2,669365.06,278039.6,
7396,367.24509252250255,5.987129,,,,,,,,,,,71487.375,80589.47,166999.73,134643.33,96823.086,87968.03,
7088,367.24509318442233,5.205377599999999,,,,,,,,,,,1170045.8,367011.7,1166216.1,1005198.4,537567.4,492448.4,
6924,367.2814922358809,4.87253,,,,,,,,,,,35548.367,347461.3,39484.56,39539.957,329337.78,302911.62,
8264,367.3026877601542,8.184503,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11639833.0,
8148,367.3565001701864,8.0911875,,,,134.0,,,,,,,3291391.0,3146041.5,2900052.8,2634320.2,4474222.5,3618370.5,
8265,368.30598619656683,8.184503,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2835478.5,
8146,368.35991575657584,8.092291000000001,,,,,,,,,,,847416.56,702744.0,745361.06,670465.7,1146087.4,918719.75,
6303,368.715435414862,3.8769492999999997,,,,5.0,,,,,,,290692.97,715879.8,521140.25,416625.06,441801.3,471528.06,
7926,369.29718467405814,7.620602000000001,,,,,,,,,,,235145.45,178249.97,276874.56,173801.19,217726.61,1011018.8,
7516,369.3107477053818,6.427366,,,,88.0,147.0,[M+H]+,,2.0,7517;7516,368.30347,816335.7,1127066.6,1315585.9,1116596.8,1391724.6,1522391.8,
8839,369.318278699271,10.132556,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,615312.94,
8359,369.3183196624231,8.424662,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13798425.0,
6756,370.26963111379064,4.561583000000001,,,,,,,,,,,554776.44,423396.28,755444.25,730872.4,450289.6,483748.1,
6608,370.2697040405183,4.343401,,,,218.0,,,,,,,1308322.6,1103729.1,1685481.8,1613467.5,1123071.5,1198457.2,
6435,370.2698765954063,4.0441155,,,,,,,,,,,297971.66,186936.36,441647.53,440043.62,240834.06,257790.73,
8360,370.3215824506569,8.424662,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3374825.0,
7949,370.3307655705848,7.654985000000001,,,,0.0,,,,,,,247845.34,395895.75,367968.53,316298.06,570343.4,1079636.6,
7881,370.3310186083702,7.4783177,,,,186.0,,,,,,,70233.02,98918.5,143688.0,89521.234,132082.69,127787.13,
7452,370.33102482973834,6.155514,,,,,,,,,,,248401.58,15013.642,591189.44,56129.367,86885.88,0.0,
5660,370.70235463331636,3.4024162000000002,,,,73.0,,,,,,,648753.94,381935.75,685124.1,619602.06,464136.3,324274.6,
6879,370.72033385398964,4.762054,,,,20.0,,,,,,,459427.56,392431.53,567434.56,566698.5,369785.78,392306.8,
6614,370.7204074128604,4.352140400000001,,,,218.0,,,,,,,626619.2,448619.9,656353.8,732031.94,351835.88,408205.75,
14,371.1007579296657,0.21365817,,,,,,,,,,,1183795.0,3061980.5,516912.66,1273105.4,619746.4,2984068.8,
2,371.1007641879226,0.025876497999999998,,,,,,,,,,,317505.75,563083.25,2932862.2,3116470.8,3103287.0,482651.66,
1991,371.10093849303513,1.6735711,,,,,,,,,,,321009.62,698062.2,1980643.8,5192521.0,1746506.0,345554.78,
2124,371.1009883829605,1.8080991999999998,,,,,,,,,,,298418.03,4866638.5,369914.47,506698.97,696052.56,2546570.5,
119,371.2396366238928,0.39499196,,,,,,,,,,,7846754.5,2928510.0,3393659.8,3382669.5,823988.1,1305622.1,
490,371.23964121997255,0.52314943,,,,222.0,,,,,,,2023707.5,1769779.0,1385928.8,2120857.2,2095903.5,2493529.8,
1055,371.23964205668943,0.87774104,,,,265.0,,,,,,,2927319.5,5830182.0,2210648.8,2666313.2,5333834.0,4626518.5,
1321,371.23974382284655,1.0225316,,,,,,,,,,,102893.64,714603.4,927090.75,2085743.9,135187.02,211407.75,
8330,371.3148720136883,8.31351,,,,262.0,,,,,,,159269.72,336839.53,223687.72,415898.53,292496.94,809829.2,
7815,371.31505437020064,7.363181599999999,,,,,,,,,,,210838.86,260249.33,274858.44,186579.66,403518.34,317939.1,
8427,371.3339610617522,8.5728855,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,16059058.0,
8341,371.35154617100477,8.357772,,,,,,,,,,,285407.94,295764.4,345045.03,328065.4,479357.7,267632.62,
8349,371.3879119030808,8.394271,,,,,,,,,,,607112.6,762404.75,690937.6,712987.0,984352.5,679513.9,
5194,372.21271042765886,3.1865454,,,,73.0,,,,,,,1108770.5,2652410.8,2388998.2,1768185.2,3210852.8,3202476.0,
7097,372.21641973891997,5.251136,,,,,,,,,,,20939.383,345961.28,44769.395,29922.08,248242.97,384685.6,
6481,372.24913404738055,4.111113,,,,37.0,,,,,,,331601.7,435637.2,588456.44,418152.97,476293.12,582297.0,
7800,372.2891779903958,7.2839518,,,,,,,,,,,267755.34,1266987.5,0.0,1154084.6,323670.78,624562.75,
8428,372.3372762085292,8.5728855,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4022722.8,
7474,372.346760206436,6.3591123,,,,,,,,,,,2353253.8,1183341.6,1446805.1,2748425.8,427860.12,1279685.1,
7551,372.3467449048614,6.4673940000000005,,,,,,,,,,,3178712.5,111214.73,3257873.5,77181.01,889464.56,16995.271,
7884,372.3468128467175,7.494135000000001,,,,,,,,,,,94292.836,77587.51,93871.03,88607.69,106636.13,205424.27,
7427,372.3468336139881,6.153358,,,,,,,,,,,132394.69,230001.8,138936.3,343343.66,39743.227,558412.4,
5914,373.1716408667036,3.5583457999999997,,,,223.0,,,,,,,1024852.06,889779.56,1188444.5,1137398.6,932771.8,918721.75,
4202,373.6805416495462,2.760575,,,,261.0,,,,,,,16812466.0,15201221.0,15918176.0,15522842.0,12975824.0,9925288.0,
7611,374.3623920966039,6.597331,,,,,,,,,,,779559.4,23130.713,6630042.5,18790.46,6455425.0,0.0,
7536,374.3623936049051,6.471650599999999,,,,,,,,,,,5352290.0,4711986.0,3200544.5,5792271.5,902949.44,278337.1,
7482,374.36246968767153,6.3734827,,,,,,,,,,,1204560.1,1578422.0,93933.36,1497862.9,0.0,5001655.0,
3223,375.223386227022,2.3982275,,,,238.0,,,,,,,974524.8,2126348.5,2014893.0,1293751.1,3157989.8,2727674.2,
8096,375.2707268361237,7.923305,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2947778.0,
8663,375.30406181006936,9.448794,,,,,,,,,,,769495.8,1158965.4,1047480.4,21798784.0,1691555.6,76845.6,
8618,375.30418286213404,9.2890625,,,,,,,,,,,503907.47,1065309.6,856458.6,5011891.5,8909489.0,156959.3,
8456,375.3043444068728,8.711596499999999,,,,,,,,,,,285225.0,2686559.5,302006.94,881663.75,1198359.8,154892.98,
7512,375.36577554643134,6.4539704,,,,,,,,,,,586288.5,1031156.9,521138.78,1365231.5,374483.66,55661.3,
6424,376.18654985844887,4.034987999999999,,,,113.0,,,,,,,250352.42,329323.72,323810.3,320952.7,317442.12,335066.12,
3087,376.1892367845568,2.3455348,,,,238.0,,,,,,,8081855.0,30227618.0,10630447.0,10411194.0,45433570.0,29031528.0,
6509,376.2227645515865,4.1879563,,,,102.0,,,,,,,1513861.9,1694364.9,2007758.4,1949052.5,1751074.8,2036592.9,
6565,376.2227712982706,4.2758650000000005,,,,211.0,,,,,,,1075958.9,1232091.9,1358847.1,1321022.0,1121614.2,1147807.5,
5297,376.22293464352936,3.226474,,,,73.0,,,,,,,31631320.0,41468452.0,39741476.0,39771590.0,40157656.0,42274590.0,
5455,376.2386600480813,3.3079872000000003,,,,73.0,,,,,,,678261.7,729095.44,653835.5,631777.1,570679.5,528796.0,
5661,376.23922782811684,3.410199,,,,73.0,,,,,,,705675.94,574453.5,739467.9,736114.25,555186.6,518100.94,
7148,376.2589521905141,5.358816,,,,242.0,124.0,[M+H]+,,4.0,7152;7148;7150;7149,375.25164,2351183.0,7005853.0,4278917.5,8186599.0,5713484.5,24086256.0,
7292,376.30529801087766,5.7178435,,,,,,,,,,,424292.84,664691.94,487176.5,450024.44,712282.8,844003.0,
8661,376.30743593903634,9.430374,,,,,,,,,,,170106.48,349210.3,942286.6,6608645.0,208850.77,0.0,
8626,376.30749574138986,9.309592,,,,,,,,,,,78860.016,277375.47,122691.61,1581075.8,2694624.2,0.0,
8457,376.30816156512395,8.711966,,,,,,,,,,,0.0,663432.25,14617.963,533638.3,361208.78,6773.543000000001,
7702,376.31809041611376,6.9986567,,,,201.0,161.0,[M+Na]+,,2.0,7702;7701,353.32885,581783.25,321881.9,657794.9,228845.94,695540.25,461124.25,
6644,376.7308784397412,4.425993,,,,,,,,,,,253061.67,345400.16,329279.72,299423.66,263235.94,345970.8,
6508,377.2260893585222,4.186342,,,,,,,,,,,297279.4,347209.38,363584.22,401081.94,344200.38,394049.72,
5313,377.2265697987212,3.226474,,,,73.0,,,,,,,7529944.5,9490818.0,9229097.0,9178820.0,8776025.0,9157495.0,
8248,377.28663710746486,8.154263499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7318865.0,
7860,377.30223071321257,7.4538784,,,,,,,,,,,71028.91,47105.258,67118.76,53842.793,96633.91,338916.22,
7819,377.3197790075728,7.397939699999999,,,,58.0,,,,,,,341040.06,261599.28,253027.81,360601.6,538782.4,519606.3,
8716,377.31983193597625,9.624625,,,,256.0,,,,,,,1619573.8,7133642.0,4120651.5,18261648.0,3301467.8,174376.1,
8620,377.31996132211816,9.256688,,,,,,,,,,,302032.88,1299515.6,891647.4,3163961.5,9668848.0,169033.72,
8464,377.3199936487817,8.747777000000001,,,,,,,,,,,916785.75,5686341.0,1432384.5,17006162.0,14005212.0,819018.4,
8402,377.3200055380342,8.518773,,,,,,,,,,,374877.38,1350113.1,383869.06,3051713.2,3291205.5,453711.53,
6287,377.73407873227166,3.8467739,,,,,,,,,,,1616480.9,230664.47,1651622.4,658046.06,170138.1,132095.98,
5050,378.2002470852354,3.1227877,,,,115.0,,,,,,,578037.3,1001362.2,699370.9,492142.94,824235.5,677948.94,
3344,378.20211951437363,2.4398396,,,,238.0,,,,,,,6955237.0,5018434.0,8953725.0,8280443.0,7192369.0,6541257.5,
4373,378.21821001795394,2.8321497000000004,,,,261.0,,,,,,,1148231.2,1378572.1,1543665.4,1479887.0,1231622.6,1001773.2,
7332,378.2255206134449,5.810533,,,,,,,,,,,63302.496,163068.16,187382.1,148947.97,169075.12,211721.28,
8709,378.3230906243563,9.6039,,,,,,,,,,,323145.78,1200704.4,505707.6,5331990.5,1099760.1,0.0,
6557,379.25188886626097,4.2926373,,,,,,,,,,,277160.38,447116.0,301144.44,614881.4,211187.92,693091.6,
8266,379.3023867733317,8.184503,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11083669.0,
5643,379.7077137615647,3.4007862,,,,73.0,,,,,,,27581290.0,17030972.0,30856184.0,27061980.0,20509452.0,16886312.0,
6813,380.1641185323484,4.66289,,,,235.0,,,,,,,2588602.5,830245.5,1639418.6,3246234.8,550506.25,607134.4,
7609,380.18516200171655,6.632049,,,,,,,,,,,826954.2,676539.6,597694.2,974750.25,413340.88,644009.1,
6247,380.22312478586866,3.8206531999999997,,,,,,,,,,,194076.19,407555.62,141758.38,305333.06,324212.75,331471.22,
8267,380.30590002173415,8.184503,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2060274.4,
7723,380.3365339197426,7.021296,,,,,,,,,,,180005.7,202906.48,203777.48,250273.1,139023.89,850907.9,
7629,380.33672875865983,6.7252216,,,,,,,,,,,26371.637000000002,281936.03,196318.48,375879.75,148871.84,449152.97,
7944,380.3516112860135,7.6542225,,,,0.0,,,,,,,1541550.2,1441836.8,1660779.6,1533280.0,1326094.6,1284488.6,
6895,381.15530071361746,4.815683,,,,8.0,,,,,,,288343.75,551259.9,520832.34,483135.62,531726.6,557382.2,
8843,381.3165363091182,10.104886,,,,,,,,,,,0.0,0.0,0.0,0.0,3902.6620000000003,548639.5,
8361,381.31826592793976,8.424662,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14479293.0,
7803,381.3509098079836,7.290263700000001,,,,,,,,,,,645108.9,123263.76,545394.3,381743.06,253301.97,267534.56,
7783,381.3509275456,7.1797960000000005,,,,,,,,,,,183881.6,30006.182,172837.38,118553.32,49960.22,61699.085999999996,
8080,381.3510331501747,7.871885300000001,,,,,,,,,,,118248.75,118045.83,57234.83,100196.81,109919.125,223669.83,
8292,381.3510591105571,8.264896,,,,41.0,,,,,,,741662.2,589095.4,744164.56,534462.4,1168991.2,1594161.9,
8518,381.35116047285743,8.932067,,,,,,,,,,,38062.79,68547.95,34671.777,113212.016,49565.723,129226.555,
6397,382.16068559951276,3.9851172,,,,,,,,,,,27779.847999999998,164195.27,191589.4,58318.36,444248.25,364659.12,
5801,382.24479130491966,3.4940913,,,,73.0,,,,,,,718648.06,880880.4,980016.0,1048601.4,686383.2,747812.3,
6809,382.26966361275765,4.6546874,,,,43.0,,,,,,,434726.8,243079.84,540486.25,555882.0,220550.5,143806.58,
6585,382.26976203452523,4.299174,,,,211.0,,,,,,,306738.34,129486.695,343536.03,380325.28,126019.22,124780.93,
8362,382.3215806386583,8.424662,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3684087.8,
3445,382.68565500159013,2.4775817000000004,,,,238.0,,,,,,,1374385.1,3060351.2,2546453.5,1808637.1,3926088.0,3449159.8,
7095,383.17083979338514,5.2443337,,,,,,,,,,,57827.023,327276.34,259719.12,132104.6,414066.7,429587.88,
3547,383.1712310614217,2.5177438,,,,238.0,,,,,,,1794373.9,754261.0,1013020.1,1621646.0,294148.34,685240.75,
8598,383.1821958872689,9.2536,,,,,,,,,,,32008.16,4346.532999999999,0.0,0.0,0.0,6354340.5,
8701,383.1823560775947,9.542273,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4125460.0,
8466,383.18245928783256,8.755813,,,,,,,,,,,20423.018,0.0,4659.3467,52927.297,57606.905999999995,587866.3,
3753,383.22866479325285,2.6013333999999997,,,,253.0,,,,,,,347094.53,2025796.6,1114968.6,164509.55,2172613.8,2635143.0,
4018,383.228782770078,2.6789134,,,,261.0,,,,,,,347094.53,1338967.5,494619.6,896291.25,1311441.8,1256784.2,
5822,383.24695487349317,3.5035203,,,,73.0,,,,,,,3349730.0,2961452.8,3555344.5,3807886.2,2784439.0,2711805.0,
6016,383.2469551562206,3.6307876000000006,,,,50.0,,,,,,,1142836.9,806347.5,1261373.2,1150488.9,818098.6,692763.56,
7344,383.2786684168421,5.853079,,,,282.0,135.0,[M+H]+,,2.0,7344;7346,382.27134,224361.03,661543.6,341275.7,529089.0,625322.4,701054.6,
7520,383.27872575545166,6.435480999999999,,,,,,,,,,,43529.27,135794.75,86695.2,0.0,266590.84,0.0,
7386,383.27874573699233,5.953542,,,,111.0,137.0,[M+H]+,,1.0,7385,382.27146,40101.945,109067.51,87137.54,103027.02,109735.734,108825.46,
7648,383.3262978266965,6.743162599999999,,,,198.0,159.0,[M+H]+,,2.0,7648;7649,382.31901,840654.75,1216076.8,1325328.9,1092840.6,1561929.1,1861911.9,
7618,383.32633463291484,6.685249300000001,,,,26.0,156.0,[M+H]+,,2.0,7619;7618,382.31904,688947.06,992520.25,1141543.5,854110.2,1314870.8,1464470.9,
7480,383.33027543036883,6.303773400000001,,,,,,,,,,,109848.24,58522.7,94173.77,95740.54,51228.7,62441.957,
8429,383.33396779476976,8.5728855,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13919754.0,
8670,383.3414957540924,9.433196,,,,112.0,,,,,,,692221.56,732430.8,735602.0,1123731.0,695400.75,910430.44,
8297,383.36740500654054,8.280629,,,,,,,,,,,284553.4,59834.47,134765.52,165542.78,89487.41,398537.16,
6547,384.21257894674363,4.201368,,,,208.0,,,,,,,221381.89,381398.62,332356.1,333357.34,105546.49,168740.02,
6427,384.2127328460245,4.0350470000000005,,,,113.0,101.0,[M+H]+,,2.0,6425;6427,383.20544,4341477.0,6149991.0,6529141.5,5982511.5,5762653.0,6605500.5,
6854,384.2854332488605,4.722957,,,,,,,,,,,565770.8,351386.44,394251.44,401498.47,174733.56,267319.1,
8430,384.33721382361006,8.5728855,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3539330.5,
7498,384.3466508525836,6.3313856,,,,,,,,,,,763787.6,41179.926,2178852.2,83013.04,354786.4,0.0,
7461,384.3466622488551,6.240894,,,,,,,,,,,1934929.9,508031.97,974006.3,2472540.2,113912.836,140132.3,
7240,385.19769585991685,5.575983,,,,168.0,,,,,,,444779.28,522441.72,413972.16,316718.5,478467.75,525203.94,
2599,385.20772142131113,2.132151,,,,35.0,,,,,,,2329060.2,3049938.2,3146479.5,2901373.5,3117212.0,3202739.5,
7604,385.2110800170144,6.6120667,,,,39.0,155.0,[M+Na]+,,2.0,7605;7604,362.22184,54119.72,136154.44,206830.56,56629.68,318166.78,229169.84,
7667,385.2111021880954,6.843605499999999,,,,220.0,160.0,[M+Na]+,,2.0,7668;7667,362.22186,49756.023,95092.805,192350.4,39722.437999999995,215422.5,205304.06,
6429,385.21622434744904,4.0357957,,,,,,,,,,,773064.94,1122045.1,1176831.2,1059820.6,996934.9,1187747.6,
3803,385.2441944039147,2.6066314999999998,,,,253.0,,,,,,,10839436.0,10999652.0,13343946.0,13248424.0,12313829.0,11808620.0,
5974,385.2442455439625,3.595628,,,,223.0,,,,,,,987478.25,1099626.2,1053432.1,936300.4,1102363.6,1018064.7,
4172,385.244320982196,2.7469862000000003,,,,261.0,76.0,[M+H]+,,2.0,4172;4185,384.23699,47575588.0,58425892.0,59955532.0,58310770.0,68467830.0,58472988.0,
7719,385.29190267808923,7.0213637,,,,210.0,,,,,,,382277.06,329519.88,425715.47,270294.5,342304.62,1073026.6,
7630,385.29193864603394,6.72496,,,,84.0,,,,,,,217406.33,370590.62,364524.28,325766.16,390223.0,461671.6,
7369,385.3418644294733,5.9605565,,,,,,,,,,,155016.28,391256.2,228788.0,185127.16,273033.53,459424.3,
8483,385.3466134200692,8.849511,,,,,,,,,,,6833.536999999999,21169.355,3804.3735,76701.58,91052.93,15497208.0,
7089,386.08333556035655,5.1967360000000005,,,,,,,,,,,7151.954000000001,171008.92,216086.14,41335.605,477340.2,427370.9,
6963,386.206902669777,4.935665,,,,275.0,,,,,,,624866.7,923454.2,895854.06,857435.44,890220.1,938741.75,
8491,386.35061651510244,8.84287,,,,,,,,,,,0.0,18148.174,0.0,0.0,7428.2437,4015122.5,
7489,386.3623070377932,6.4187712999999995,,,,,,,,,,,1969200.6,1314228.9,0.0,3097272.0,0.0,4599020.0,
7625,386.3623358266052,6.676046,,,,,,,,,,,1576329.0,9707.392,9991485.0,20277.996,4052032.8,0.0,
7596,386.3623389197202,6.571136500000001,,,,,,,,,,,10222770.0,1774553.1,5537472.5,3034658.5,464372.62,9478.946,
7554,386.362348727969,6.506689,,,,,,,,,,,6252663.5,3984131.0,3462584.0,10210731.0,1082220.0,875376.7,
7039,387.1797922421199,5.07865,,,,277.0,120.0,[M+H]+,,3.0,7039;7040;7038,386.17246,918271.44,1240500.6,806240.75,1275530.1,913572.1,1600063.2,
6242,387.2024053660562,3.8116623999999995,,,,15.0,,,,,,,699435.44,1044599.56,873606.8,852560.8,1056199.8,1070889.2,
2674,387.22346469726415,2.1692755,,,,267.0,54.0,[M+H]+,,2.0,2674;2666,386.21616,5051309.0,9611753.0,7929937.0,6190040.5,13246432.0,11627341.0,
3273,387.2235406239295,2.4179513,,,,238.0,,,,,,,981484.3,1270917.1,1190582.2,1204078.0,1458813.8,1688072.2,
7285,387.2501306414856,5.690846,,,,144.0,128.0,[M+Na]+,,2.0,7285;7287,364.26063,25830.06,35869.168,32767.39,27638.947,43841.765999999996,40795.637,
7084,387.32108024120635,5.2531667,,,,,,,,,,,197919.28,331614.03,154887.3,287543.16,115342.8,481011.7,
6232,388.1985558867815,3.7884102,,,,,,,,,,,649064.3,168080.08,222348.7,137163.34,88097.93,42241.015999999996,
7421,388.34168426242036,6.0977006,,,,,,,,,,,923994.6,181231.5,457803.22,845643.44,34657.727,51639.094000000005,
8958,389.1740007143736,10.721682000000001,,,,,,,,,,,19752.82,0.0,43315.655999999995,1142216.4,76868.11,27652.487999999998,
