"MetaboAnalyst_ID","X2024_POS_Y.EV_1_CTRL_Run88.mzML","X2024_POS_Y.EV_2_CTRL_Run117.mzML","X2024_POS_Y.EV_3_CTRL_Run138.mzML","X2024_POS_Y.6MSAS_1_Run91.mzML","X2024_POS_Y.6MSAS_2_Run108.mzML","X2024_POS_Y.6MSAS_3_Run135.mzML","shared_name"
"454/316.2117mz/2.59min",1.64096355468972,1.69690549559847,1.69817450922647,1.59478622161203,1.78507185374983,1.76321610249494,"454"
"456/409.1352mz/2.6min",2.27345966476845,2.29368554426787,2.35554188622281,2.14753419179401,2.18584551540265,2.17182946665298,"456"
"457/231.1127mz/2.63min",1.9019458053564,1.90191429464523,2.27135021898025,1.82705199957494,1.9121143869887,1.87145032403353,"457"
"459/259.2202mz/2.67min",1.78347513065051,1.79216354000812,1.81377983388571,1.77422089653058,1.81088439496865,1.80292253202736,"459"
"463/130.159mz/2.71min",1.92928664923716,1.82538999061251,2.00624819313412,1.86029643427261,1.81055767561788,1.84391993902998,"463"
"466/138.0549mz/2.72min",1.62731807773415,1.56774877077472,1.75263338622197,1.62300236721209,1.50743215518803,1.57061985968503,"466"
"467/300.1077mz/2.72min",2.8315883658987,2.81126364013793,2.81003670552818,2.74832310587311,2.64695136678509,2.60745499243676,"467"
"468/301.1111mz/2.72min",1.98703458768338,1.96055397167868,1.96639810910387,1.89228836937567,1.79297701403702,1.75381353207517,"468"
"470/217.1546mz/2.74min",1.70846607855445,1.69294349569375,2.11688106756653,1.61774416770386,1.69543215557389,1.69463362688328,"470"
"471/202.1801mz/2.74min",1.62146546888501,1.62237728831887,1.76583284502313,1.63921893080935,1.51045764563173,1.54260284968456,"471"
"472/316.2117mz/2.75min",2.01698540714019,2.05692797393638,2.11090561499212,1.97705326406043,2.14506474131808,2.10969268794295,"472"
"473/259.1189mz/2.77min",2.11616653728467,2.10327865392117,2.15196877690841,2.07959560926113,1.92633036453988,1.99654204647032,"473"
"475/306.1182mz/2.77min",2.65149225011544,2.65903221165661,3.04901738567908,2.5393018986922,2.70836299460347,2.66160405269403,"475"
"476/231.1127mz/2.77min",1.58881021908279,1.55376976932523,2.01218494162587,1.50484109582723,1.60019945524676,1.51870303093874,"476"
"477/260.1129mz/2.77min",1.49560928976548,1.49488122019126,1.95152124697222,1.36235562256576,1.57855113439901,1.52673044815014,"477"
"482/259.2202mz/2.8min",1.50904374001516,1.4895553634872,1.43712971113606,1.46576605089777,1.4908052018197,1.48128629534731,"482"
"483/169.076mz/2.81min",2.93845978523982,2.89933295727721,3.12098305406003,2.88300497965674,2.90881280680915,2.91918738724844,"483"
"485/170.0793mz/2.81min",1.97679021425969,1.95625766247611,2.14835241197866,1.93067887364724,1.96380619082988,1.9764584649246,"485"
"495/139.0583mz/2.82min",3.02610733704525,3.02532114470621,3.14368015514789,2.97620879722385,2.98729562385821,3.0088780285734,"495"
"497/328.1001mz/2.79min",1.73154454826512,1.57708982575574,2.18502277945873,1.41547716015183,1.61741099252879,1.49581318691538,"497"
"498/121.0477mz/2.82min",3.01436855116317,3.00115955217686,3.13938733751695,2.95557166702626,2.9750216635217,3.00624484281432,"498"
"499/138.055mz/2.82min",4.15061866402435,4.13203311394089,4.25191017182303,4.10354703636319,4.10188512896443,4.13294966947049,"499"
"500/92.0494mz/2.82min",2.10042950740579,2.09921412803832,2.22274532854161,2.0210078167417,2.05010997044836,2.07923977363205,"500"
"502/120.0444mz/2.83min",4.13698466528778,4.12091637517134,4.26248678658058,4.08493556972116,4.10500983931082,4.1313011088416,"502"
"504/271.0713mz/2.83min",2.25600925618892,2.140172469196,2.23235847443952,2.17720428053531,2.16641103852346,2.09172790522806,"504"
"507/272.0794mz/2.83min",2.35159182193906,2.24848341357795,2.25449945749342,2.29013528175572,2.26875979680385,2.2318931538426,"507"
"508/272.1855mz/2.83min",2.24427211200737,2.28871820500499,2.31913472257408,2.17976957046255,2.28048039928136,2.25507189370538,"508"
"509/261.1444mz/2.83min",1.70572586258621,1.71783349532563,1.55510207129141,1.66768040280004,1.65106598709864,1.62504910342908,"509"
"512/300.1077mz/2.87min",1.77614464614933,1.79314863937837,1.87284492791643,1.75502952647814,1.65609125630952,1.71520087079445,"512"
"513/306.128mz/2.87min",2.03978611219838,2.05103756300778,2.2362465529227,1.9411956701886,2.00246484741392,2.05081653397995,"513"
"515/391.171mz/2.95min",1.69417856541617,1.79706419682453,2.23077319513101,1.58936364103182,1.86277866032192,1.79899540137272,"515"
"516/321.1478mz/2.93min",1.51078396996603,1.55405244128991,1.86570205263405,1.50470558620167,1.62615204967539,1.51772595071392,"516"
"522/183.0916mz/2.97min",1.96061337162314,1.92990887537767,2.18783340568313,1.91990240320501,1.94773565619812,1.94578666691938,"522"
"523/340.1025mz/2.98min",2.19066662622577,2.21041275530694,2.60388542243425,2.0764631524474,2.25092521818575,2.18789887186416,"523"
"525/294.0607mz/3.0min",1.45046086560738,1.49381249065482,1.87886623193339,1.35307860578965,1.51969159359236,1.46151735981307,"525"
"526/312.0713mz/3.0min",2.31036221985761,2.33969681672486,2.71150552563348,2.21163893411773,2.37147560089913,2.31325971971682,"526"
"527/334.0532mz/3.0min",1.4694241172616,1.51929761512426,1.84239877733306,1.38144470390845,1.55745978434464,1.51122013671776,"527"
"530/231.1703mz/3.07min",2.3344632332413,2.33919270940786,2.74232887117601,2.23763233987597,2.38068142053233,2.33554806362458,"530"
"532/213.0733mz/3.13min",1.52222070582745,1.52914891292526,1.75601340303526,1.53507267330938,1.68184192395575,1.33307819941977,"532"
"539/405.1865mz/3.28min",2.47222173729063,2.46907297666309,2.81014073895084,2.37683351487004,2.51444181637851,2.4582000950398,"539"
"541/240.0866mz/3.34min",1.89795596043772,1.91040723377398,2.25045762824845,1.79601288654152,1.86015157190932,1.84924639936328,"541"
"542/245.1859mz/3.35min",1.71219841369776,1.72952435618045,2.12631281900634,1.62036293052336,1.6996361124702,1.67426700377028,"542"
"543/182.1903mz/3.37min",1.77951291525859,1.70539263615152,1.90468716104512,1.78133355623714,1.78635035910212,1.78829926401542,"543"
"545/217.107mz/3.43min",1.68434216445224,1.69922755688934,1.67901155519334,1.57188006105189,1.63644149099593,1.59517146920479,"545"
"546/196.0968mz/3.47min",2.07078648323842,2.03803048974642,2.22228504421187,1.94007739850221,1.77017250510882,1.84595878002204,"546"
"547/228.2321mz/3.48min",1.82704573909883,1.78854167591559,1.92647664484668,1.75771617515598,1.77121735864457,1.81412483691712,"547"
"548/246.1699mz/3.48min",1.52485586387384,1.49722095366955,1.47852867869852,1.43404636290403,1.51863370545149,1.50634760399052,"548"
"552/213.1597mz/3.53min",1.8124446467653,1.8312898893284,2.18839476871663,1.77821376983759,1.80416303783164,1.88797433368828,"552"
"553/274.1648mz/3.54min",2.05429575834173,2.03039443683224,2.03593393579868,2.00264446857225,2.04286371090953,2.03862638983278,"553"
"554/419.2022mz/3.55min",1.87354988070589,1.88134349568208,2.28821352128992,1.69020059547017,1.92248782103037,1.87265093275119,"554"
"557/210.1124mz/3.6min",1.61482186799099,1.61914093440083,1.85191198537682,1.46472551112056,1.5413399722702,1.44681125414008,"557"
"560/228.2321mz/3.67min",2.53319181286904,2.51335975708585,2.64003889189668,2.4612632472246,2.47291681841771,2.51750147371002,"560"
"563/235.0865mz/3.7min",1.58627515117393,1.59512658065065,1.72306150118665,1.59298776722647,1.5699778878569,1.60213216121975,"563"
"564/402.2484mz/3.64min",1.50596494994861,1.60408591163449,1.78991710706211,1.49899481786295,1.55095575601424,1.54019076761861,"564"
"565/591.2257mz/3.72min",1.62286528042056,1.43456187984887,1.55422100081145,1.45093446095215,1.4995471477106,1.47995166847838,"565"
"566/586.2703mz/3.72min",2.29525788834394,2.08409126224068,2.22694827128002,2.11597997362405,2.0974989768127,2.10948160101474,"566"
"569/233.0784mz/3.85min",1.86217742138619,1.79712718142386,1.78171837688109,1.81671977602683,1.80474927192443,1.79786141995742,"569"
"570/296.1182mz/3.87min",2.11722098632198,2.11307397774839,2.21241721960884,2.118405587905,2.05881585057193,2.10300762625848,"570"
"571/246.1699mz/3.93min",1.82351263044603,1.83894526744248,2.39954099553737,1.84150353329525,2.05724308241055,1.9075438274125,"571"
"572/514.2855mz/3.97min",1.97516030956099,1.93082607852159,1.98986330880496,1.92060185781703,1.8436004228115,1.86962429679661,"572"
"576/208.0968mz/4.19min",1.58586855806807,1.66065847460443,2.14245787531883,1.5713560832317,1.57809157260017,1.8194754161758,"576"
"578/321.1738mz/4.32min",2.10418838651163,2.11807127958867,2.0773597998664,2.13950321000262,1.97846907746652,1.90627076819623,"578"
"579/320.1703mz/4.32min",2.92518813316482,2.94831397916576,2.89492930106138,2.9534774924093,2.8037350843425,2.73184921961376,"579"
"580/325.1257mz/4.32min",2.00616261885207,2.05883415178307,2.00465257890043,2.03840353052477,1.86786710443971,1.82291527525295,"580"
"581/195.1379mz/4.34min",2.01764968820144,2.02450304732755,2.00831495876051,1.95773124467994,2.0007601570408,2.05188095577328,"581"
"582/364.1965mz/4.4min",1.85392795098861,1.85830116907178,1.89497978370008,1.8809420495475,1.75333524497514,1.79171309686898,"582"
"583/226.1801mz/4.43min",2.16739367801907,2.14231642176857,2.21420035092141,2.13627925553432,2.20035415430631,2.23323821414613,"583"
"584/244.1906mz/4.43min",2.01564476546409,1.98034082920133,2.04642270777435,1.98277071071665,2.03375389799999,2.05934505928499,"584"
"585/408.2226mz/4.47min",1.90930787952182,1.90639066865888,1.94904208427441,1.92122192499681,1.808199541084,1.83438081666798,"585"
"586/392.1914mz/4.56min",2.56195983873994,2.58450434335986,2.55725728197876,2.58824789413104,2.43433563367935,2.47248595079648,"586"
"587/397.1467mz/4.56min",1.68602835362895,1.71533529683356,1.71882624732319,1.74288803276839,1.52989661608756,1.64261979960545,"587"
"588/249.1022mz/4.6min",1.82137667094788,1.83261821091387,1.9115379947682,1.80825886980829,1.71011590158075,1.76822792078375,"588"
"589/267.1128mz/4.6min",2.29729686778722,2.30693299108633,2.36076801482846,2.2720536663776,2.20209897643525,2.21624574063495,"589"
"592/230.9844mz/4.75min",1.91841835810261,1.92946627684665,1.935064596724,1.91128103103372,1.92701925873311,1.92419757400825,"592"
"594/211.9705mz/4.75min",2.61943986457185,2.62644735224411,2.62875651005603,2.61517674966045,2.60622741827857,2.6255711448685,"594"
"595/213.9685mz/4.75min",2.60354362706166,2.61778608450641,2.6157875383193,2.59522321468905,2.60079629552018,2.60441727346247,"595"
"597/231.979mz/4.75min",2.99308045283109,2.99807026748156,2.99729706353816,2.99223802842047,2.99469802300525,2.99937517517021,"597"
"598/232.9823mz/4.75min",1.91838625950616,1.91162206073197,1.90597642641442,1.91078558931442,1.91511809031485,1.92217808330895,"598"
"599/656.071mz/4.75min",2.29191533351182,2.29838297093927,2.37472290200996,2.23851687345063,2.30221958100768,2.4309989025152,"599"
"600/524.2697mz/4.76min",1.69502960973234,1.66920415550992,1.70738396573856,1.68114049530403,1.58851521258384,1.60268458209171,"600"
"601/551.2695mz/4.8min",1.93303328377607,1.96794845585667,1.97146899711044,1.95190098234427,1.81913885571021,1.86038146295986,"601"
"602/573.2513mz/4.8min",2.39442892961823,2.44343514429543,2.46667714536865,2.42635147699784,2.29810205780182,2.33335264376185,"602"
"607/568.2961mz/4.81min",3.41579408333324,3.43628946007787,3.44395672269663,3.4205310957262,3.32128127664473,3.34624714770862,"607"
"610/228.1958mz/4.88min",2.56021120782528,2.53567521739693,2.6340680853079,2.55964984241845,2.58619487993207,2.63724549592221,"610"
"611/250.1777mz/4.88min",1.79649700742736,1.75299596833039,1.84055838234712,1.79729478324817,1.81433260931817,1.86232360159213,"611"
"612/229.1991mz/4.88min",1.68336600570482,1.65612832925855,1.74782681909437,1.69092275028644,1.71055159149098,1.75966909329725,"612"
"614/158.1539mz/4.95min",2.00578759523447,1.9937036439117,1.97528557650012,1.96123177371843,1.99209913731465,2.03038867489739,"614"
"616/640.3173mz/4.96min",2.14860404450669,2.16028698001818,2.20120233872656,2.14950559468563,2.05609985825381,2.07703404077293,"616"
"620/387.1801mz/5.21min",1.72600405929026,1.75680234457796,1.98490588396264,1.7403147034454,1.87434442101214,1.80610615345065,"620"
"621/404.2066mz/5.21min",1.74796358899154,1.77347104737217,1.98755672809504,1.77176253481458,1.89264857815029,1.83178966235984,"621"
"623/272.2584mz/5.35min",1.51548202959092,1.47486025427983,1.63368638333574,1.66249243066776,1.76296162420463,1.76733358767915,"623"
"625/319.3036mz/5.44min",2.24598850809216,2.24666586794638,2.27836850362702,2.24218486184621,2.32273994735008,2.19709456567437,"625"
"626/318.3003mz/5.45min",2.95523298026536,2.95347677622674,2.99474222685924,2.95502805176585,3.03298285626201,2.9100120293741,"626"
"627/356.1029mz/5.46min",1.98571909153186,1.96541999034228,2.03096206197268,1.94149836568777,1.90473751691938,1.95085250703551,"627"
"628/387.193mz/5.56min",1.62031372525402,1.58770400618164,1.59478683045122,1.69732726461917,1.69994621307546,1.72302252960997,"628"
"630/239.1641mz/5.62min",1.59061204422423,1.57399196331293,1.67094504072513,1.54002916785808,1.42787159200604,1.44220078725478,"630"
"632/437.1932mz/5.64min",1.61867157306983,1.58553777075673,1.62962703696608,1.57031115824569,1.55843218944611,1.60763854392385,"632"
"633/415.2113mz/5.64min",2.36478972160361,2.31797280112532,2.38559331847318,2.29187490544627,2.33476016658956,2.35747758461655,"633"
"634/432.2378mz/5.64min",2.44486300313016,2.39042007680442,2.44443373831506,2.36379362433257,2.40483201686,2.41216028869136,"634"
"635/446.2535mz/5.64min",1.68721407001414,1.62320390162351,1.610881012099,1.61903133567714,1.62218267081689,1.64415352669536,"635"
"636/312.1131mz/5.66min",2.17296531188834,2.1280761326845,2.24486782776167,2.09281549681547,2.05666074979722,2.1346112348041,"636"
"637/307.2478mz/5.68min",1.74416925899264,1.73367237743345,1.73977233280852,1.71328820548405,1.74768418980931,1.76455589714722,"637"
"638/302.3053mz/5.71min",2.39945999672946,2.41386941882836,2.44195539489502,2.36641567848896,2.49350345015739,2.40711566374206,"638"
"640/330.3002mz/5.76min",1.69969737534864,1.62778899360412,1.34385151660491,1.7149629184645,1.68763349700432,1.65195190424235,"640"
"641/452.277mz/5.75min",2.46111356132041,2.34222815954612,2.26909153101366,2.30331886497824,2.35395419966256,2.25189355621956,"641"
"644/516.3057mz/5.8min",1.6154586430337,1.55108664819476,1.34525327988254,1.46314657528316,1.49537915918289,1.32271573817896,"644"
"645/494.3239mz/5.79min",2.99509521083269,2.91823337535585,2.72547217728415,2.82894404251115,2.88877968036654,2.69910008847546,"645"
"647/301.2931mz/5.82min",2.07646220030463,2.0305072324392,2.07196667644281,2.15570967592862,2.14482636694418,2.15549410777676,"647"
"648/300.2897mz/5.82min",2.78340065443784,2.7263731612143,2.80050124543268,2.86649989649452,2.85626091527721,2.86264672290291,"648"
"649/452.2769mz/5.85min",2.49280625654416,2.37736127652774,2.3022889192507,2.35724712350868,2.38707847241338,2.34330847653199,"649"
"651/337.1046mz/5.86min",1.70046625977801,1.64950231321868,1.67692262269425,1.6673784720285,1.59884629083041,1.64233103903212,"651"
"652/344.3158mz/5.85min",1.9395766841116,1.88624678033879,1.70218909197452,2.00471978728313,1.89189783575676,1.8412614988669,"652"
"653/494.3239mz/5.9min",2.91313210993359,2.85238931730282,2.68296532622736,2.8225150875739,2.82358391593292,2.70433627409776,"653"
"654/346.3315mz/5.91min",3.0968083574943,3.1113275033596,3.11258436426234,3.05295704707774,3.05064959570052,2.99574713282659,"654"
"655/347.3349mz/5.91min",2.437053437982,2.45379599375361,2.450239220464,2.39645774689867,2.38624309646575,2.33290262528672,"655"
"656/516.3057mz/5.91min",1.64667198321729,1.60317547513001,1.40213726773319,1.58634944542478,1.52838987973948,1.41685715480526,"656"
"658/284.2948mz/6.01min",1.84443606864902,1.76815951299466,1.8911761329083,1.8264492888474,1.79807249036426,1.81778505738101,"658"
"659/344.3158mz/6.02min",1.52682696629662,1.64191369935348,1.70673913755808,1.76067181344992,1.81996903537214,1.6606069388332,"659"
"661/330.3366mz/6.17min",1.98856033921838,2.00806869169094,2.05424073132827,1.91279797248073,2.03572697064493,1.91684137685817,"661"
"664/496.3396mz/6.19min",1.90326414971811,1.82272807623229,1.61435731440665,1.65922197849427,1.81730517420431,1.59845301946882,"664"
"665/328.321mz/6.27min",2.68702795241654,2.69028811762849,2.75418811718247,2.69639347009023,2.76640408871079,2.67140179268506,"665"
"666/358.3314mz/6.25min",1.80186977278052,1.76406585642687,1.39614626188342,1.78185804609175,1.68285109078491,1.69331522891521,"666"
"667/454.2926mz/6.24min",2.46560085820312,2.36605206824027,2.32962532388863,2.32755253678487,2.33046242543043,2.27217436492851,"667"
"668/372.347mz/6.31min",2.07547316102693,2.00170502129942,1.81843278782811,2.0636739968644,1.82348470362428,1.94859135243905,"668"
"669/329.3244mz/6.27min",1.99728216778874,2.01448421369648,2.01552967513025,2.02843868927717,2.10909201857939,1.99459079190053,"669"
"673/440.4096mz/6.37min",1.87218911846551,1.81464956248903,1.9474157138053,1.80910209828771,1.85638574037969,1.84558507772184,"673"
"674/518.3213mz/6.3min",1.71729613339736,1.60318353629732,1.50170885252464,1.56039083604251,1.57471737854678,1.44301885478668,"674"
"675/496.3396mz/6.3min",3.01675225958268,3.01626731288847,2.90990068803819,2.90330207372679,2.95762515908208,2.83194604191195,"675"
"676/267.1954mz/6.3min",1.99671396899033,1.94517151316891,2.06187987590203,1.86325432967353,1.73591957326995,1.82811984093354,"676"
"677/497.3429mz/6.3min",2.44286877411766,2.44429796934744,2.3437966089563,2.33432855319666,2.38251594327552,2.26069924049902,"677"
"678/480.3082mz/6.31min",2.71823559950391,2.58840004640028,2.53653721548467,2.50982585554664,2.53483957091545,2.47918385544354,"678"
"680/524.2979mz/6.34min",2.03481364157987,2.01145695687087,1.8310230580517,1.94544979348442,1.93316758544892,1.78038727523722,"680"
"681/555.2925mz/6.34min",1.16245066614326,2.04179462800391,1.91147914490248,2.00298330944977,1.97032828546197,1.87481711432165,"681"
"682/573.3031mz/6.34min",1.14159944312276,2.02792989249052,1.86438106952653,1.99635773351013,1.95171167325038,1.85396588797908,"682"
"684/498.2824mz/6.29min",2.26030176237302,2.15348359566157,1.99093788609461,2.09052466419018,2.06184527234256,1.93446844612951,"684"
"687/524.3611mz/6.37min",2.15342241337732,2.09627080494423,1.8450814342753,1.94069913789115,2.00105756446353,1.80231516363404,"687"
"688/522.3552mz/6.37min",3.4022829978514,3.35499364205298,3.10765984748538,3.2081303100961,3.26255849428696,3.07706499259593,"688"
"689/523.3585mz/6.37min",2.87728451610024,2.82355117637316,2.57769909523694,2.67526879027643,2.73350899351065,2.54505400973581,"689"
"690/544.337mz/6.37min",2.11523250135009,1.9777083395645,1.76242683172814,1.84567205895147,1.85875512275127,1.73654700477298,"690"
"695/480.3083mz/6.41min",2.31188514884646,2.17134740857705,2.05411735231256,2.09877128194267,2.14928038159981,2.11315505266476,"695"
"696/599.3188mz/6.42min",0.753592255575343,1.65706868242274,1.50558453745792,1.64408823271942,1.54754611184983,1.46595852007991,"696"
"697/312.326mz/6.45min",1.89580462240405,1.88325857472328,1.98791774431526,1.8988535684893,1.8151016288543,1.87326651577247,"697"
"700/522.3552mz/6.47min",2.80407320849789,2.72653419906867,2.50705845865166,2.56992845331723,2.72222707560021,2.51982126297408,"700"
"706/356.2794mz/6.58min",1.88977132896851,1.88519192109181,1.93576040493133,1.88806697175695,1.83428902999245,1.82025772378174,"706"
"708/400.3055mz/6.6min",2.09894265717699,2.08573270900223,2.13344504800261,2.10185588485693,2.0339142091683,2.01324224562546,"708"
"710/444.3318mz/6.61min",2.22345332059021,2.21689412777879,2.27700122179828,2.23633708192064,2.17397713885448,2.14318499392611,"710"
"711/488.358mz/6.62min",2.23259887758373,2.23351787438513,2.28344564496155,2.24135565284518,2.1758551960975,2.15213537141553,"711"
"712/532.3842mz/6.62min",2.1461991064356,2.15380766378462,2.19102040187116,2.15325782231628,2.08637553502675,2.07708306362246,"712"
"713/620.4365mz/6.63min",1.66464935700616,1.67051102948851,1.7053809210509,1.66561929320262,1.61288285795957,1.60960374235169,"713"
"714/576.4103mz/6.63min",1.94526792951029,1.94128554108569,2.00187426088724,1.95512739174291,1.90034506616753,1.8820421535693,"714"
"716/313.1434mz/6.63min",1.71049108954134,1.76111357836059,1.80456201452199,1.74883711338843,1.66759739675864,1.69746394448906,"716"
"720/279.159mz/6.71min",2.04866397240466,1.85242805881903,1.98363011885166,1.80403575634797,2.03084793320243,1.953597757054,"720"
"725/648.4233mz/6.8min",1.3930671417468,1.3329470673805,1.45626362376944,1.65781947698497,2.09176700462323,1.74365328954223,"725"
