"","filter","2024_POS_Y-EV_1_CTRL_Run88.mzML","2024_POS_Y-EV_2_CTRL_Run117.mzML","2024_POS_Y-EV_3_CTRL_Run138.mzML","2024_POS_Y-6MSAS_1_Run91.mzML","2024_POS_Y-6MSAS_2_Run108.mzML","2024_POS_Y-6MSAS_3_Run135.mzML"
"960/780.5514mz/7.94min",154105.2,13002.904,405276.72,65014.52,13002.904,5346733.5,243195.88
"961/782.5652mz/7.94min",135815.412,21794.9328,5259829.5,108974.664,21794.9328,1353456.5,162656.16
"962/810.5973mz/7.92min",162957.4585,10983.3008,319715.75,263947.28,61967.637,309976.3,54916.504
"963/427.3205mz/7.94min",46112.453,88297.37,49489.773,27882.133,43141.586,45743.754,46481.152
"964/726.504mz/7.94min",86413.5,28804.5,28804.5,176098.7,144022.5,28804.5,491601.78
"965/783.5703mz/7.94min",57314.9435,6375.8946,2793063.2,31879.473,6375.8946,633445.7,82750.414
"966/788.6151mz/7.94min",2246908.85,5559.608,10115479,5226828,1283043.2,3210774.5,936722.25
"967/798.5383mz/7.94min",12640.912,12640.912,474686.34,12640.912,12640.912,63204.56,12640.912
"968/752.5193mz/7.94min",4522130.4,1507376.8,1507376.8,8343689.5,7536884,1507376.8,12489663
"969/768.4935mz/7.94min",370459.164,123486.388,123486.388,726098.2,617431.94,123486.388,1087795
"971/740.52mz/7.9min",62573.698,5408.126,5408.126,27040.63,158679.28,98106.766,117523.45
"973/754.5284mz/7.92min",494059.974,2436.8296,12184.148,1010125.25,975935.8,2436.8296,1444087.8
"976/730.5375mz/7.91min",54591243.355,766.90468,3834.5234,109101320,115525020,81166.71,155751680
"977/732.5441mz/7.9min",7860433.2,2620144.4,2620144.4,13100722,13462985,2620144.4,18948994
"979/411.3256mz/7.98min",1210311.05,2481451.8,1808941.1,641000.7,768523.5,1652098.6,743275.06
"980/776.2318mz/8.0min",14590.7328,14590.7328,14590.7328,72953.664,118185.68,14590.7328,14590.7328
"981/310.3104mz/8.0min",344389.13,536817.75,264302.72,378699.25,179409.97,362795.7,325982.56
"982/393.3155mz/7.96min",18520.445,46816.496,26344.21,5071.374,1014.2748,25379.527,11661.363
"985/482.4049mz/8.05min",356568.225,371767.75,482254.9,341368.7,332998.53,383691.8,308229.12
"986/760.5836mz/8.02min",2244817.3,349626.12,137443440,2741504,349626.12,12247557,1748130.6
"987/763.5955mz/8.06min",18921.60585,713.24864,3194627.8,61918.516,4758.7017,33084.51,3566.2432
"988/409.3099mz/8.06min",44716.08,91183.28,62912.305,26519.855,20844.252,91219.73,20813.928
"989/284.2948mz/8.06min",176388.725,362306.44,244216.11,119568.05,43300.82,223309.78,129467.67
"992/744.5532mz/8.07min",605375.7,3637.374,18186.87,661306.4,5175761.5,6475799,549445
"993/712.4884mz/8.09min",548287.08,182762.36,182762.36,2044395.8,2298988.2,182762.36,913811.8
"994/690.506mz/8.1min",12176864.375,1059.675,5298.375,38434830,49318816,93006.75,24260722
"995/692.5128mz/8.08min",1521385.8,507128.6,507128.6,3939007.2,3625246.5,507128.6,2535643
"996/131.5335mz/8.09min",66494.4725,156622.83,57802.555,65491.215,141773.81,67497.73,41465.85
"997/112.0179mz/8.07min",106398.475,352391.4,525682.5,83759.61,55263.27,129037.34,69246.93
"998/336.326mz/8.1min",269941.04,406702.88,189939.16,335083.03,136883.48,278710.06,261172.02
"999/788.6152mz/8.1min",1815327.3,162649.2,1014746.1,5889598,7804313,2615908.5,813246
"1001/110.02mz/8.13min",4563444.2,7271506.5,7289523,928183.75,1542679.9,8210379,1855381.9
"1003/746.5671mz/8.12min",1785034.35,11225.588,1916639.6,3984846.8,56127.94,1653429.1,4326114
"1004/411.3256mz/8.17min",443029.985,743092.56,556628.5,254012.67,328594.97,634676.7,329431.47
"1005/139.9879mz/8.18min",61943.6695,158370.67,93052.234,6405.865,30835.105,96881.74,10793.432
"1006/712.4884mz/8.13min",167913.48,55971.16,55971.16,279855.8,852595.8,55971.16,2126431.2
"1009/818.5898mz/8.26min",59084.556,19694.852,19694.852,1740910.1,2520880.2,19694.852,98474.26
"1010/184.9855mz/8.19min",238441.71,248891.22,227992.2,20301.648,158077.05,302800.88,583038.3
"1011/550.6283mz/8.31min",133880.1125,1436886.4,187660.16,22776.464,139163.92,128596.305,113882.32
"1012/716.5223mz/8.26min",10732742.4,3577580.8,3577580.8,32892842,41665300,3577580.8,17887904
"1013/784.5743mz/8.28min",37841.01,5822.679,1103933.4,46568.625,5822.679,29113.395,89594.02
"1014/628.1944mz/8.27min",554961.765,597368.5,512555.03,737207.75,265247.47,825298.75,455143.38
"1017/718.5295mz/8.25min",1386120.48,462040.16,462040.16,3716670,3462048.5,462040.16,2310200.8
"1018/783.5697mz/8.28min",298831.375,45311.7,4577969.5,401347.47,45311.7,226558.5,371104.25
"1019/782.566mz/8.28min",574011,58024.94,9607076,1024959.8,58024.94,290124.7,857897.3
"1020/768.4942mz/8.28min",27501.996,9167.332,9167.332,45836.66,116632.16,9167.332,169546.44
"1021/753.523mz/8.28min",251256.882,83752.294,83752.294,418761.47,906360.56,83752.294,1181425.8
"1022/810.5976mz/8.28min",53928.401,1019.1646,80521.695,387185.84,27335.107,457227.78,5095.823
"1024/780.5517mz/8.28min",45501.419,6092.777,60538.953,30463.885,6092.777,600488.6,82043.18
"1026/752.5193mz/8.28min",528018.15,176006.05,176006.05,880030.25,1611264.2,176006.05,2103908
"1027/740.5141mz/8.28min",30574.615,2256.6976,2256.6976,132498.16,247032.08,11283.488,49865.742
"1028/852.7134mz/8.28min",199438.188,199438.188,997190.94,199438.188,199438.188,1362631.9,199438.188
"1029/754.5333mz/8.28min",173240.5645,662.57452,3312.8726,1794686.9,6254254.5,325715.25,20765.879
"1030/755.5368mz/8.28min",54140.88075,901.5043,901.5043,792021.3,921940.44,103774.24,4507.5215
"1031/756.5459mz/8.28min",25975.0645,1763.55,11546.606,138369.64,130168.19,8817.75,40403.523
"1032/738.5039mz/8.29min",1688011.32,562670.44,562670.44,2813352.2,3658063,562670.44,3114029.8
"1033/739.5072mz/8.29min",698641.86,232880.62,232880.62,1164403.1,1608240.1,232880.62,1275775.5
"1034/377.3201mz/8.29min",166662.475,170012.5,254586.05,73274.64,90253.34,187190.58,163312.45
"1035/420.347mz/8.29min",309888.14,394474.8,329117.72,112439.54,143157.94,510324.62,290658.56
"1036/429.3361mz/8.29min",67236.3425,130468.99,99448.586,32633.213,45585.992,87297.06,47175.625
"1037/393.3151mz/8.29min",500456.655,762532.5,592296.75,164977.36,197478.9,591681.25,409232.06
"1038/395.331mz/8.29min",254865.17,374518.25,296352.72,175388.39,223838.31,285892.03,193743.78
"1039/411.3257mz/8.29min",70914.695,111997.81,75522.72,26676.021,47266.82,99625.42,66306.67
"1040/853.7227mz/8.3min",208430.5,208430.5,1206666.5,208430.5,208430.5,1042152.5,208430.5
"1041/851.7092mz/8.3min",334006.42,334006.42,1670032.1,334006.42,334006.42,2305476.5,334006.42
"1042/770.5083mz/8.3min",36723.722,36723.722,36723.722,183618.61,236759.94,36723.722,36723.722
"1043/794.7225mz/8.31min",150073.512,750367.56,150073.512,150073.512,150073.512,150073.512,150073.512
"1044/706.5377mz/8.32min",832879.8,832879.8,832879.8,4328644,4164399,832879.8,832879.8
"1045/760.584mz/8.29min",8096331.25,668047.7,21428268,18703440,668047.7,3340238.5,12852424
"1048/312.3261mz/8.36min",113069.405,131107.78,112375.62,73733.164,50996.953,113763.19,131278.47
"1049/733.5552mz/8.33min",348663.068,6628.7876,48001.836,26540758,30157228,649324.3,33143.938
"1050/734.56mz/8.35min",39201.5604,13067.1868,13067.1868,7094748.5,7693355.5,65335.934,13067.1868
"1052/732.5532mz/8.33min",864695.41,29210.184,146050.92,58683416,67667576,1583339.9,29210.184
"1053/846.7537mz/8.37min",1052488.5,1052488.5,5262442.5,1052488.5,1052488.5,6351463,1052488.5
"1054/838.7482mz/8.44min",46281.335,5900.614,284902.06,63059.6,5900.614,1734988.8,29503.07
"1057/818.7228mz/8.4min",15820.2096,5273.4032,763831.6,26367.016,5273.4032,5273.4032,567137.8
"1058/864.7632mz/8.45min",31720.4485,5117.6274,105863.47,37852.76,5117.6274,305041.94,25588.137
"1059/735.5632mz/8.37min",130576.94,130576.94,130576.94,652884.7,1331325.5,130576.94,130576.94
"1060/340.3483mz/8.41min",425944.88,508085.6,299764.06,465964.6,218673.11,385925.16,478324.72
"1061/250.1776mz/8.41min",3779.8125,52908.54,1259.9375,1259.9375,1259.9375,19512.605,6299.6875
"1062/338.3418mz/8.41min",15500557,18345388,11101377,17126908,8175961.5,13874206,17629914
"1063/675.6758mz/8.41min",1360666.95,1707630.1,998454.7,1347071.4,530324.44,1374262.5,1493086.5
"1064/228.1958mz/8.41min",84490.293,174154.2,82361.32,61105.668,34275.71,130764.51,86619.266
"1065/391.2842mz/8.44min",372783.425,505143.25,395961.47,206668.28,222012.55,409312.47,349605.38
"1068/849.7719mz/8.48min",125388.78,125388.78,2080241.6,125388.78,125388.78,626943.9,125388.78
"1072/924.268mz/8.48min",243006.23,228135.66,257876.8,638653.4,984716.06,194624.73,207727.5
"1075/818.7226mz/8.5min",53824.944,17941.648,737445.3,89708.24,17941.648,17941.648,955392.1
"1076/770.5088mz/8.49min",44609.972,44609.972,44609.972,223049.86,494769.16,44609.972,44609.972
"1077/312.3261mz/8.5min",84401.335,163947.53,121183.05,54214.45,28890.309,104916.71,63885.96
"1078/846.7537mz/8.51min",1224106.7,1224106.7,6120533.5,1224106.7,1224106.7,7725884,1224106.7
"1080/838.7484mz/8.51min",231593.585,34335.028,739147.4,291512.03,34335.028,3021855.2,171675.14
"1083/702.2129mz/8.56min",555443.47,540549,570337.94,700885.9,397697.25,779895.4,534394.25
"1088/689.1983mz/8.62min",383455.32,383455.32,383455.32,1917276.6,2224443,383455.32,383455.32
"1089/690.1978mz/8.62min",114258.712,114258.712,114258.712,571293.56,696475.6,114258.712,114258.712
"1090/684.2025mz/8.63min",85502.015,37534.695,85890.08,61311270,71180860,85113.95,74603.445
"1093/687.201mz/8.62min",2733357.8,2733357.8,2733357.8,13666789,15913064,2733357.8,2733357.8
"1096/710.2182mz/8.63min",451885.84,451885.84,451885.84,2259429.2,2631347.2,451885.84,451885.84
"1098/146.9803mz/8.64min",15018484,17441036,15399770,14637198,12952121,13913352,16634654
"1099/144.9822mz/8.65min",32211224,38669720,34776324,28158360,28671944,30982890,33439558
"1100/338.3417mz/8.65min",38871.22,48609.22,39876.18,8255.548,16699.96,39948.938,37866.26
"1101/131.5335mz/8.63min",24650.8605,405537.44,14508.487,1111.5676,36667.273,34793.234,5557.838
"1102/981.2786mz/8.71min",15990507.75,31743054,29623432,5736980,5744175.5,1147396,26236840
"1104/111.0202mz/8.67min",376970.69,2129466.5,532977.94,114679.836,159955.19,741711.56,220963.44
"1105/112.0179mz/8.65min",52824.737,814643.44,32639.832,41970.78,63211.24,42438.234,99844.48
"1106/982.277mz/8.71min",19796834,29289848,27378262,9468403,15303588,1893680.6,24290080
"1108/980.2778mz/8.71min",22523692,33355976,31208452,10790431,17433022,2158086.2,27614362
"1110/393.3152mz/8.72min",56172.764,37806.41,38584.645,56355.934,55989.594,66033.57,63826.734
"1111/864.7642mz/8.72min",130259.4365,6041.9086,911615.9,230309.33,6041.9086,3461837.2,30209.543
"1112/184.9855mz/8.72min",2072732.1,4276074.5,2081776.4,996373.1,2063687.8,2409627,1312281.5
"1113/139.9879mz/8.7min",283463.305,1084345.1,247841.67,16030.936,367004.22,319084.94,221823.02
"1115/377.3201mz/8.69min",34819.993,11364.896,58275.09,4790.593,6604.374,157229.64,60317.98
"1116/201.9757mz/8.7min",167640.145,1570547.1,260271.4,23366.557,129204.64,157097.62,178182.67
"1117/656.5093mz/8.76min",10604.4035,8732.719,74374.74,1746.5438,437053.97,12476.088,1746.5438
"1118/661.4645mz/8.76min",11204.9087,16856.46,103575.24,4971.8115,552579.56,994.3623,5553.3574
"1119/546.4303mz/8.76min",436752.51,449030.72,424474.3,451540.25,117787.06,594978.7,297777.78
"1121/776.2316mz/8.8min",340908.72,271148.03,347814.5,418581.34,290681.47,394593.8,334002.94
"1122/850.271mz/8.8min",130528.55,130528.55,130528.55,652642.75,662112.56,130528.55,130528.55
"1123/836.7322mz/8.8min",3166.99218,1055.66406,1055.66406,10647.84,106907.56,1055.66406,5278.3203
"1124/848.271mz/8.81min",202483.688,202483.688,202483.688,1012418.44,1033099.56,202483.688,202483.688
"1126/394.3225mz/8.82min",302098.435,654822.9,273051.34,146095.84,489908.4,331145.53,192626.02
"1127/841.6882mz/8.82min",76217.304,25405.768,25405.768,177281.89,379509.16,25405.768,127028.84
"1129/1072.3076mz/8.83min",1906265.3,1522611.8,1858196.8,3503198,3455883.5,1742296.9,1954333.8
"1130/1073.3084mz/8.83min",1947321.2,1582908.9,1901026.4,3571593.2,3520643,1802908.9,1993616
"1131/1074.3069mz/8.83min",1907292.5,1535107.8,1864529.9,3491090.5,3426548,1743504.1,1950055.1
"1134/924.2678mz/8.86min",17860.44,17860.44,17860.44,89302.2,94180.72,17860.44,17860.44
"1136/377.3201mz/8.89min",510916,1032192.1,652542.6,177938.45,369289.4,716929.06,323042.38
"1137/393.3151mz/8.9min",381805.845,530919.5,356079.97,280336.03,341351.22,440294.4,407531.72
"1138/908.2379mz/8.92min",574850.2,574850.2,574850.2,2874251,2930132.8,574850.2,574850.2
"1139/909.2386mz/8.92min",493841.16,493841.16,493841.16,2469205.8,2491182.8,493841.16,493841.16
"1140/910.2369mz/8.92min",444102.16,444102.16,444102.16,2220510.8,2221610.5,444102.16,444102.16
"1141/911.2366mz/8.92min",243698.08,243698.08,243698.08,1232577.8,1218490.4,243698.08,243698.08
"1142/870.7235mz/9.01min",376284.735,31046.344,2357435.2,597337.75,31046.344,1296617.5,155231.72
"1143/394.3226mz/9.01min",9181.7402,32644.04,5544.6504,1108.93008,30576.158,12818.83,1108.93008
"1145/869.72mz/9.01min",1507056.42,95646.168,4123762.2,2535882,95646.168,4881413.5,478230.84
"1146/521.381mz/9.01min",111155.16,111155.16,111155.16,111155.16,555775.8,111155.16,111155.16
"1147/761.6262mz/9.01min",254583.24,84861.08,84861.08,424305.4,997818.8,84861.08,460772.7
"1148/801.621mz/9.01min",126217.164,42072.388,42072.388,230327.44,963190.3,42072.388,210361.94
"1149/794.7197mz/9.05min",3650.3241,4981026.5,1216.7747,26473.812,1216.7747,6083.8735,1216.7747
"1150/799.6775mz/9.05min",25458.1055,9051329,2813.6968,169242.33,14068.484,2813.6968,36847.727
"1151/815.6521mz/9.01min",2098.4132,1147105.5,2098.4132,10492.066,2098.4132,2098.4132,2098.4132
"1152/841.6877mz/9.03min",21508.594,3299.2136,3299.2136,26521.12,198781.33,90819.68,16496.068
"1153/689.4962mz/9.02min",17788.3876,31750.24,911663.3,623.56806,1455812.6,3826.5352,3117.8403
"1154/851.7091mz/9.01min",408357.84,408357.84,2041789.2,408357.84,408357.84,2311286,408357.84
"1155/852.7126mz/9.01min",261097.38,261097.38,1305486.9,261097.38,261097.38,1342199.1,261097.38
"1156/853.7242mz/9.04min",23267.72375,1093.3083,1901114.5,5466.5415,1093.3083,1296777.9,41068.906
"1158/772.6502mz/9.03min",854111.75,142671.38,994866.6,713356.9,142671.38,1573138.9,1005894.2
"1159/377.3202mz/9.02min",545783.19,1075525.1,509338.2,482327.72,927501.7,576378.94,515187.44
"1160/771.6468mz/9.02min",2271299.05,382050.78,2632344.2,1910253.9,382050.78,3123962,4018061.2
"1162/395.3307mz/9.02min",455406.365,759323.25,411987.78,371238.5,604482.3,440305.03,470507.7
"1163/754.5351mz/9.03min",197439.88,197439.88,197439.88,1908455.8,987199.4,197439.88,197439.88
"1165/782.5663mz/9.04min",107044.896,35681.632,205410.14,365611.03,35681.632,35681.632,178408.16
"1166/481.2922mz/9.04min",1632839.95,1952358.2,1575929.9,1392546.8,1847321.1,1447305.5,1689750
"1167/380.3392mz/9.03min",109272.175,124357.08,107110.65,105648.88,111433.7,100983.29,122543.85
"1168/497.2663mz/9.04min",283356.475,284667.6,261248.12,282645.7,317152.2,245250.53,284067.25
"1169/827.7088mz/9.03min",79593.234,1046745.3,26531.078,132655.39,26531.078,26531.078,863977.75
"1170/315.2318mz/9.04min",34570.7965,112454.695,11149.202,22296.398,18809.555,57018.54,46845.195
"1172/879.7404mz/9.04min",39528.91,7410.213,709943.5,15259.132,63798.688,361639.78,1482.0426
"1173/846.7538mz/9.04min",35055.304,35055.304,175276.52,35055.304,35055.304,301455.84,35055.304
"1174/849.7725mz/9.04min",17008.94,17008.94,271582.28,17008.94,17008.94,85044.7,17008.94
"1176/907.7716mz/9.07min",322365.78,322365.78,322365.78,322365.78,1611828.9,322365.78,322365.78
"1177/908.7753mz/9.07min",183162.84,183162.84,183162.84,183162.84,915814.2,183162.84,183162.84
"1178/848.7682mz/9.07min",39345.756,39345.756,196728.78,39345.756,39345.756,460786.8,39345.756
"1179/825.6934mz/9.05min",63342.658,148182.66,58253.402,588235.3,11650.6804,68431.914,11650.6804
"1180/792.7069mz/9.07min",120030.135,22849.13,163766.2,114245.65,22849.13,482956.5,125814.62
"1181/797.6635mz/9.06min",658643,971.5556,660866.75,656419.25,4857.778,1097710.6,885216.5
"1182/826.697mz/9.07min",3564.372,69320.586,5940.62,312304,1188.124,1188.124,1188.124
"1183/864.7643mz/9.02min",29068.83025,1031.5211,60844.105,52980.055,1031.5211,124186.25,5157.6055
"1184/787.643mz/9.08min",307746.45,102582.15,102582.15,756931.06,1509512.4,102582.15,512910.75
"1185/924.2686mz/9.08min",6695.33575,970.4793,970.4793,94983.23,147278.88,4852.3965,8538.275
"1186/925.2698mz/9.08min",16200.324,16200.324,16200.324,81001.62,116282.59,16200.324,16200.324
"1187/789.6571mz/9.08min",286445.88,95481.96,95481.96,513326.56,1286583.2,95481.96,477409.8
"1188/803.6369mz/9.03min",83722.464,27907.488,27907.488,139537.44,1159794.5,27907.488,164420.86
"1190/926.2682mz/9.08min",16337.188,16337.188,16337.188,81685.94,109575.75,16337.188,16337.188
"1193/980.2777mz/9.1min",1116156.5,1355924.4,1094574.1,1056863.1,1463445.2,211372.62,1137738.9
"1196/998.2873mz/9.11min",213551.5,210539.17,210639.73,716133.8,896281.94,169206.81,216463.27
"1198/999.2885mz/9.11min",200745.38,199061.88,194213.67,680705.4,868350,159641.92,202428.88
"1199/546.4304mz/9.14min",3319619,3060307.8,3578930.2,3679279.2,2600099.5,3765163.5,2648939.8
"1200/647.4856mz/9.17min",1084234.4,1408467.6,1072216.2,880061,1117273.2,1096252.6,1021350.9
"1201/663.4587mz/9.17min",78569.285,77449.31,71369.47,110893.984,103880.88,73031.63,79689.26
"1202/924.2699mz/9.24min",20832.824,8955.385,11810.482,50908.28,51875.125,1791.077,29855.166
"1203/925.2695mz/9.2min",8326.0624,8326.0624,8326.0624,41630.312,42398.65,8326.0624,8326.0624
"1204/794.721mz/9.25min",14952.518,1081114.2,14952.518,74762.59,14952.518,14952.518,14952.518
"1205/848.7684mz/9.22min",33113.5,33113.5,165567.5,33113.5,33113.5,245028.92,33113.5
"1206/792.707mz/9.26min",311902.4,60771.68,431366,303858.4,60771.68,3027513.5,319946.4
"1208/546.4303mz/9.31min",148854.1,135327.38,192655.27,159466.1,107032.375,208120.1,138242.1
"1209/932.2739mz/9.31min",920027.94,1623033,1613797.5,306675.98,306675.98,306675.98,1533379.9
"1210/909.2572mz/9.33min",6439120.247,13038005,12872180,1212.0988,1212.0988,6060.494,12885839
"1211/910.2559mz/9.34min",4011459.9,6685766.5,6723696.5,1337153.3,1337153.3,1337153.3,6714335.5
"1212/911.2561mz/9.34min",1629685.32,2769361.8,2716142.2,543228.44,543228.44,543228.44,2719771.8
"1213/906.2587mz/9.34min",14704572.875,29653048,29214458,38937.55,38937.55,194687.75,29343214
"1215/998.2871mz/9.38min",10798.3172,10798.3172,10798.3172,56041.99,53991.586,10798.3172,10798.3172
"1217/926.268mz/9.42min",74268.515,46740.848,75881.69,121314.305,74028.37,71335.41,74508.66
"1218/924.269mz/9.43min",136685.2,118853.4,156495.36,179635.25,116100.62,102152.27,154517
"1219/925.2696mz/9.43min",98189.085,69164.47,102618.07,145311.61,93760.1,85359.13,103623.195
"1220/836.7327mz/9.44min",95598.42,31866.14,31866.14,1722780.1,3012552.5,31866.14,159330.7
"1222/841.6894mz/9.43min",975849.093,8339.0172,8339.0172,2633509.2,5333890,41695.086,1910003.1
"1223/743.6156mz/9.47min",502239.25,98680.44,729202,511076.3,98680.44,2456014.5,493402.2
"1224/842.6922mz/9.46min",432042.66,144014.22,144014.22,1455055,1819316.4,144014.22,720071.1
"1225/738.6602mz/9.47min",364249.393,19491.5172,631041.2,711586.06,19491.5172,3368020.8,97457.586
"1226/820.7341mz/9.5min",16518.8875,1017804.25,2853.3956,3094570.5,2853.3956,18770.797,14266.978
"1227/649.5012mz/9.53min",477310.64,767247.5,479134.66,440865.2,714124.7,475486.62,417063.16
"1228/675.5167mz/9.56min",893585.4,1558271,920653,866517.8,1358217.9,856468.3,830080.9
"1229/998.2874mz/9.57min",20024.1095,2527.318,17669.365,192570.25,236430.12,12636.59,22378.854
"1232/708.6134mz/9.6min",175696.182,58565.394,58565.394,504318.4,930490.75,58565.394,292826.97
"1233/713.5688mz/9.62min",163354.836,54451.612,54451.612,374058.7,1433210.8,54451.612,272258.06
"1234/825.6933mz/9.64min",620984.1,4307504,620984.1,3104920.5,620984.1,620984.1,620984.1
"1235/587.4644mz/9.64min",363797.06,678938.75,359724.72,341983.72,777706.1,367869.4,331753.2
"1236/377.3202mz/9.64min",181946.86,12002.802,237636.02,203336.2,60014.01,295035.53,160557.52
"1237/827.7033mz/9.63min",35247.178,1583285.9,35247.178,176235.89,35247.178,35247.178,35247.178
"1238/613.4224mz/9.65min",419023.92,728376.8,425009.9,413037.94,1025151.2,400090,394731.06
"1239/823.678mz/9.65min",3324871.35,190438.74,7336258,952193.7,190438.74,5697549,6272164.5
"1240/608.4671mz/9.66min",270173.365,396891.16,258196.33,274748.03,485504.94,265598.7,230823.17
"1241/764.6757mz/9.71min",525514.28,87291.8,714026.3,614569.56,87291.8,2251497.8,436459
"1243/869.7205mz/9.69min",12461.1468,12461.1468,62305.734,12461.1468,12461.1468,396403.94,12461.1468
"1244/818.7227mz/9.73min",3951020.25,473235.2,6651686,2366176,473235.2,6346289,5535864.5
"1245/820.7376mz/9.76min",200982.7,7731178,200982.7,1004913.5,200982.7,200982.7,200982.7
"1246/1128.3159mz/9.76min",1217454.5,1217454.5,6087272.5,1217454.5,1217454.5,6539408.5,1217454.5
"1247/1129.3166mz/9.76min",1342450,1342450,6712250,1342450,1342450,7151596.5,1342450
"1248/1130.3147mz/9.76min",1399233.7,1399233.7,6996168.5,1399233.7,1399233.7,7242120,1399233.7
"1249/1131.3139mz/9.76min",967856.6,967856.6,4910581,967856.6,967856.6,4839283,967856.6
"1250/1132.3121mz/9.76min",585395.6,585395.6,3114183.8,585395.6,585395.6,2926978,585395.6
"1251/377.3202mz/9.78min",336624.89,20498.066,911155.5,360724,102490.33,312525.78,474529.25
"1252/846.7539mz/9.78min",90308.924,90308.924,90308.924,451544.62,90308.924,90308.924,90308.924
"1255/1074.3065mz/9.81min",207595.43,171581.22,211660.25,423589.75,373134.12,155230.58,203530.61
"1257/1072.3057mz/9.82min",204285.79,167549.17,206285.47,399724.38,377856.44,149791.45,202286.11
"1258/1073.3074mz/9.82min",215639.885,180969.55,218483.97,413819.16,394996.84,162991.88,212795.8
"1261/610.1839mz/9.82min",1857756.45,2236616.2,2860288.8,646011.44,1916134.8,1799378.1,1790454.2
"1264/784.2366mz/9.87min",513574.9,513574.9,513574.9,2567874.5,2968303,513574.9,513574.9
"1266/1146.3259mz/9.87min",1186260,913672.56,1229718.5,1286834.1,1032101.5,1142801.5,1362806.8
"1269/758.2214mz/9.87min",6784559.2,6784559.2,6784559.2,34480764,33922796,6784559.2,6784559.2
"1272/761.2197mz/9.87min",1938392.2,1938392.2,1938392.2,9914109,9691961,1938392.2,1938392.2
"1273/762.218mz/9.87min",896693.9,896693.9,896693.9,4527833,4483469.5,896693.9,896693.9
"1274/763.2177mz/9.87min",321694.42,321694.42,321694.42,1629418.2,1608472.1,321694.42,321694.42
"1276/1147.3268mz/9.87min",1291135.45,1010159.3,1330412.8,1407827.5,1117300.8,1251858.1,1503304.9
"1277/787.2349mz/9.87min",139978.68,139978.68,139978.68,699893.4,842915.44,139978.68,139978.68
"1278/1148.3256mz/9.87min",1294399.9,1010656.44,1336483.4,1409644.4,1109735,1252316.4,1490477.6
"1280/779.1501mz/9.87min",76770.556,76770.556,76770.556,383852.78,1054622.6,76770.556,76770.556
"1283/682.5765mz/9.96min",338265,112755,112755,563775,870402.9,112755,856820.75
"1284/832.2399mz/9.97min",665397.8,850548.6,686272.4,590597.5,644523.2,118119.5,1085609.8
"1286/377.3202mz/9.97min",152006.6975,8787.656,213126.97,185581.95,118431.445,43938.28,1277942
"1287/736.6444mz/9.99min",550915.38,183638.46,183638.46,918192.3,1731286,183638.46,984894.7
"1288/846.7538mz/10.0min",142453.35,142453.35,142453.35,712266.75,142453.35,142453.35,142453.35
"1289/90.9766mz/9.99min",272603.135,415365.56,251695.27,10318.33,385582.84,293511,144412.62
"1290/741.6mz/10.0min",314759.736,104919.912,104919.912,524599.56,1326928,104919.912,580760.9
"1291/836.7322mz/10.01min",14721.914,14721.914,14721.914,14721.914,73609.57,14721.914,14721.914
"1293/851.7092mz/10.02min",188779.62,188779.62,188779.62,943898.1,188779.62,188779.62,188779.62
"1294/982.2568mz/10.03min",124256.25,124256.25,124256.25,888809.8,621281.25,124256.25,124256.25
"1298/663.4535mz/10.08min",5556235,5718266,5979823,5232506.5,5352694,5591978,5520492
"1300/680.48mz/10.09min",7376056,7854346,7987854,6523747,7224912,7527200,7111248
"1301/737.5458mz/10.08min",1177957.9,1209678.5,1179940,1147714.6,1143950.5,1175975.8,1275327.5
"1302/736.5424mz/10.09min",2389424.6,2370118,2408731.2,2292253,2260860.8,2421758.8,2578200.5
"1303/706.4956mz/10.1min",4231778.65,4437534.5,4431381,3931063.2,4057186.8,4315943.5,4147613.8
"1304/681.4833mz/10.08min",3409921.2,3509852.8,3582454.5,3066860,3390915.2,3428927.2,3314116.2
"1305/685.4352mz/10.13min",4829188.75,5240031.5,5384212,3816831.2,4718897.5,4939480,4614843
"1306/686.4385mz/10.12min",1985317.8,1625901.1,2108867.8,1559729.5,2172328.5,2009924.4,1960711.2
"1308/983.2573mz/10.14min",24920.2328,24920.2328,24920.2328,124601.164,137405.16,24920.2328,24920.2328
"1311/1130.315mz/10.16min",84266.106,84266.106,421330.53,84266.106,84266.106,436012.8,84266.106
"1312/823.6778mz/10.17min",266778.83,15402.1,723195.75,77010.5,15402.1,578325.6,456547.16
"1313/741.5999mz/10.17min",152045.136,50681.712,50681.712,253408.56,624559.8,50681.712,341486.03
"1315/1128.3159mz/10.17min",76766.34,76766.34,383831.7,76766.34,76766.34,394966.9,76766.34
"1316/1129.3166mz/10.17min",84531.968,84531.968,422659.84,84531.968,84531.968,423574,84531.968
"1318/851.7091mz/10.17min",187521.15,187521.15,187521.15,937605.75,187521.15,187521.15,187521.15
"1319/144.9822mz/10.17min",6691702.75,7636656.5,6014458.5,4794500.5,7197035,6186370.5,7780416.5
"1321/737.6478mz/10.19min",20671.5702,6890.5234,6890.5234,103793.49,196931.11,6890.5234,34452.617
"1322/589.48mz/10.18min",976463.98,1329539.1,1282058.1,525304.8,838883.06,1114044.9,818173
"1323/846.7538mz/10.19min",161354.36,161354.36,161354.36,806771.8,161354.36,161354.36,161354.36
"1324/736.6437mz/10.19min",110521.434,36840.478,36840.478,212961.44,415672.3,36840.478,184202.39
