"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML","POS_TJGIp3_1_Run55.mzML","POS_TJGIp3_2_Run137.mzML","POS_TJGIp3_3_Run173.mzML"
"2278/577.3344mz/6.65min",775739.27,441834.6,770025.94,550442.25,830782.25,1465089,781452.6
"2279/572.3791mz/6.65min",783446.625,837643.75,729249.5,184997.67,1282299.1,1214121.1,564375.7
"2280/624.4319mz/6.66min",1062512.15,1386528,1337312.5,847485.2,1277539.1,601543.94,313280.9
"2281/383.2426mz/6.66min",401832.065,333710.97,363948.1,253911.62,516153.3,703445.56,439716.03
"2284/337.2734mz/6.66min",2326364.5,2286180.8,1920165.1,2366548.2,2842572,2125929.8,3400518.5
"2287/690.4338mz/6.66min",2502309.65,2595174.5,2409444.8,2376755.8,1745588.8,2892863.5,2775696.2
"2294/505.2119mz/6.68min",268029.815,194159.89,280836.03,142650.55,255223.6,373020.97,293094.66
"2295/500.2328mz/6.68min",433691.685,286205.5,428201.62,439181.75,410027.1,818400.2,442315.75
"2298/461.2219mz/6.68min",614011.6,419162.62,593574.9,341260.25,634448.3,907004.4,658003.5
"2300/212.1069mz/6.68min",360438.17,301604.1,338023,269046.12,382853.34,460502.4,443695.16
"2301/644.3478mz/6.68min",531989.42,226055.75,273791.4,212326.7,790187.44,1018545.5,1224178.5
"2309/500.4307mz/6.65min",95531.46,31843.82,31843.82,310248.47,31843.82,159219.1,1861923
"2310/440.3155mz/6.7min",438406.025,325979.56,313025.16,423532.25,453279.8,484714.94,710261.94
"2311/369.2187mz/6.7min",651716.38,505027.66,846339.7,681739.56,590098.3,713615.9,621693.2
"2315/353.3047mz/6.7min",183511.545,191198.64,198598.94,321959.38,175824.45,84427.76,168283.52
"2322/624.3868mz/6.72min",5148352.25,4821223.5,5078511.5,3834301.5,5218193,7656581.5,6459411.5
"2325/380.3368mz/6.72min",479268.02,563912.94,640278,298176.16,399126.34,559409.7,255976.05
"2326/385.2922mz/6.72min",789905.88,384262.75,876808.9,719292.7,317929.97,978134.1,860519.06
"2332/424.3629mz/6.73min",1254270.2,1493121,1396330.4,710079.4,1073370.6,1588895.1,1112210
"2333/429.3183mz/6.73min",1340588.75,771846.4,1430061,1251116.5,639353.4,2003630,1715936.2
"2334/414.3104mz/6.73min",183129.665,56240.258,758535.25,185309.58,135774.89,244734.19,180949.75
"2338/514.2487mz/6.73min",301397.5,215472.78,260063.34,211865.02,342731.66,491073.28,357155.66
"2340/443.3154mz/6.75min",407518.43,346685.56,711763.5,402749.66,391089,412287.2,598164.3
"2344/468.3892mz/6.74min",1871456.9,2230887.8,2022134.8,1010665.1,1512631.6,2483138.8,1720779
"2346/473.3446mz/6.74min",1041009.95,601832.6,1147544.5,934475.4,503408.62,1838018.6,1469607.1
"2347/512.4155mz/6.74min",1997484.2,2409533,2115525,1020753.8,1560291.5,2727356.5,1879443.4
"2351/517.3708mz/6.74min",853964.6,521251.75,921586.8,786342.4,406231.16,1550343,1287335.5
"2352/283.1753mz/6.74min",248781.665,209397.55,288165.78,207782.98,142487.02,451518.5,331163.4
"2353/532.2592mz/6.73min",209416.61,140509.73,194471.6,181079.92,224361.62,361903.03,301271.47
"2354/556.4416mz/6.74min",1606124.55,1984291.5,1673019.2,772856.94,1258739.6,2209117,1539229.9
"2355/600.4677mz/6.74min",1123715.6,1406942.4,1158947,499237.78,870157.56,1570739.1,1088484.2
"2356/644.4939mz/6.74min",681132.13,883333.5,689623.56,274790.5,523373.8,986830.06,672640.7
"2357/561.3969mz/6.74min",687873.225,203035.48,772876.2,602870.25,328787.44,1314215.4,1087085.5
"2358/688.5201mz/6.74min",246823.475,468957.97,238629.78,92208.11,158606.5,556180.56,255017.17
"2359/649.4494mz/6.74min",193880.575,186084.42,201676.73,139044.38,124363.65,579982.7,443430.47
"2360/622.4075mz/6.75min",480568.205,436569.44,464253.16,319291,496883.25,757095.8,587771.44
"2361/605.4231mz/6.74min",339297.67,143587.16,324106.84,354488.5,219012.22,927509.7,764703.3
"2363/732.4918mz/6.75min",445701.58,502264.94,419570.88,316135.75,300121.7,585524,471832.28
"2364/375.7548mz/6.76min",783281.625,699377.1,801634.4,772549.75,460336.4,920737,794013.5
"2365/366.7496mz/6.76min",788930.405,656352.3,803332.56,789726.25,457012.62,951301.1,788134.56
"2366/750.5025mz/6.75min",416994.2,491353.72,293039,364187.3,276908.6,469801.1,497293.34
"2376/510.3556mz/6.77min",590400.15,542890.44,530406.06,563255.8,617544.5,753029,807897.94
"2378/898.5511mz/6.78min",4591450.5,4129866,4463209,3715443.5,5238798,4719692,6471483.5
"2381/487.3532mz/6.79min",624643.7,434720.94,544296.8,504787.22,704990.6,742314,830882.56
"2388/375.3044mz/6.79min",2614372.9,1798108.4,2613693.8,2615052,2355346.5,4403146,3653099.2
"2389/376.3077mz/6.79min",791365.8,499618.4,770532.9,812198.7,722618.25,1360119.2,1094632.6
"2390/642.3322mz/6.79min",200434.272,107831.336,117280.484,98312.67,283588.06,469116,446146.12
"2391/393.315mz/6.79min",981121.85,836439.7,1284768.6,1125804,1350704.9,835628.6,734053
"2392/494.3626mz/6.8min",517287.325,468061.1,493087.75,433812.6,640617.56,624541.75,541486.9
"2393/652.4179mz/6.8min",411941.04,301023.16,353714.78,137748.58,473793.6,776007.7,470167.3
"2394/548.372mz/6.79min",248702.985,223435.69,178360.67,173483.05,273970.28,336476.22,362519.44
"2397/370.295mz/6.79min",312688.16,178206.16,75428.89,523552.3,914153.4,44486.594,447170.16
"2399/254.2477mz/6.8min",411584.75,388445.22,550175.56,434724.28,337682.88,362463.28,540304.25
"2400/375.2508mz/6.8min",389020.525,80330.54,84589.39,1080627.1,653113.2,124927.85,787907.9
"2402/417.2397mz/6.78min",1685934.05,378236.25,1788631.9,958022.94,2071931.9,3109180.5,1583236.2
"2403/324.2894mz/6.8min",548954.4,555803.4,458702.2,390686.03,1155349.1,542105.4,1435370.4
"2406/391.2992mz/6.81min",539909.825,496262.06,531111.9,450986.2,548707.75,747310.6,640155.25
"2408/431.3045mz/6.81min",604919.3,548350.7,506211.72,405861.06,711047.6,661487.9,1058638.2
"2409/400.3782mz/6.81min",755166.38,63377.566,1755521.9,780773.56,328987.84,2054048.9,729559.2
"2416/634.4521mz/6.82min",402650.22,537748.94,436368.84,144121.48,114627.02,606046.3,368931.6
"2418/724.4393mz/6.82min",273852.75,300642.25,274659.28,98254.77,273046.22,282357.75,229055.12
"2423/502.3733mz/6.82min",401748.545,495077.03,443233.34,155002.73,263866.56,538877.5,360263.75
"2424/546.3998mz/6.82min",548162.67,651982.56,604067.5,227114.55,330585.84,719963.7,492257.84
"2425/590.426mz/6.82min",536026.21,655120.3,582976.8,203054.56,277201.16,756185.4,489075.62
"2427/507.3297mz/6.82min",296730.215,172920.16,362057.62,231402.81,110738.47,548590.5,389760.16
"2428/551.3552mz/6.82min",290791.17,132870.89,338538.22,243044.12,95099.17,531325.25,378250.44
"2429/595.3813mz/6.82min",241162.195,170941.58,304997.28,177327.11,50766.883,501859.94,376941.28
"2437/172.1331mz/6.83min",114119.62,302835.8,111078.41,66458.914,60311.293,121283.61,117160.83
"2439/263.2368mz/6.83min",660569.33,485142.72,617131.6,770926.2,614478.56,877414.25,704007.06
"2440/550.3021mz/6.83min",422292.23,378705.66,322888.88,355586.78,480488.12,465878.8,548970.56
"2443/618.3643mz/6.83min",1453395.35,1292019.1,1161693.1,1290455.1,1633659.5,1614771.6,2011900.2
"2447/425.3047mz/6.85min",2807631.35,2972174.5,2643088.2,1197532.4,3540726,3189393,798479.25
"2448/299.2578mz/6.85min",536282.67,653548.4,906862,267379.62,419016.94,800734.44,337029.6
"2450/544.3632mz/6.85min",715970.6,591262,630994.44,661897.8,770043.4,1256624.2,1245005.6
"2451/504.228mz/6.85min",154645.915,137079.88,137740.64,124006.53,172530.62,230285.81,171551.19
"2455/339.3256mz/6.86min",497150.08,501074.3,496327.94,616183.75,497972.22,241255.56,303124.78
"2456/310.6974mz/6.89min",348919.27,357656.44,755713.2,330069.44,466229.22,340182.1,229428.66
"2462/459.3102mz/6.88min",681618.03,594331.5,652180.5,556428.2,865973.56,758666.94,711055.56
"2469/327.2292mz/6.89min",789455.52,459767.25,1118298.6,803441.1,722846.8,1218442.9,775469.94
"2470/305.2472mz/6.89min",523228.75,451973.56,581535.06,421308.28,584688.56,621525.2,464922.44
"2472/281.2473mz/6.89min",338555.78,336184,540102.4,294163.75,340927.56,505380.12,269363.9
"2474/287.2367mz/6.89min",811619.25,686545.75,885425.4,650871.25,868878.25,934321,754360.25
"2475/620.3888mz/6.89min",343266.18,310905.16,505627.8,304607.44,413570.78,263655.56,375627.2
"2476/406.31mz/6.89min",271813.435,169775.45,181097.8,292086.53,251540.34,308491.1,361577.16
"2478/441.2997mz/6.9min",1089321.8,868289.6,1310354,426279.03,822125.5,1477461.6,2187184.8
"2483/648.4233mz/6.9min",463545.67,510098.12,464485.78,371157.78,342441,536791,462605.56
"2486/419.3152mz/6.91min",358470.34,370523.62,392778.28,236041.66,348351.56,368589.12,238942.55
"2487/410.3136mz/6.91min",636761.5,601785.06,659723.5,547374.44,686788.25,741365.5,613799.5
"2490/467.3124mz/6.91min",1331478.7,799210.2,1367378.9,1383553,1295578.5,1899240.5,1285177.4
"2492/358.2948mz/6.91min",246809.655,196725.44,233260.86,228054.44,260358.45,370102.4,277572.6
"2494/409.3098mz/6.91min",2361518.15,2077548.4,2236831.8,2111593.8,2787285.5,2486204.5,2812108.2
"2497/391.2992mz/6.91min",790514.25,647163.5,833328.6,747699.9,910385.2,882755.2,718822.1
"2498/414.3938mz/6.96min",99069.238,592828.4,103627.516,5113.5493,1197798.4,94510.96,1022.70986
"2505/417.2397mz/6.85min",272244.55,1495278.1,246191.66,183675.38,1591005.6,232024.34,298297.44
"2506/443.3152mz/6.95min",611987.07,2543882.2,374358.28,417311.53,560420.44,733556.9,663553.7
"2508/724.4391mz/6.92min",862311.43,827841.06,983001.9,280802.84,896781.8,983686.06,751119.94
"2513/242.2476mz/6.93min",670576.95,548172.8,730170.94,807771.06,631144,670025.4,671128.5
"2518/437.3217mz/6.93min",203100.195,123869.49,165634.9,215497.39,190703,301062.62,304923.3
"2519/455.3322mz/6.93min",1414724.5,996431.8,1182015,1458185,1371264,2086528.9,1959849.6
"2520/375.3043mz/6.93min",1202118.3,1295376.2,1763264,742082.1,1817716.8,1108860.4,1055690
"2521/251.1792mz/6.93min",138894.49,104121.55,87449.41,134967.64,142821.34,204410.47,199062.36
"2522/267.1741mz/6.93min",165998.94,174399.16,154180.33,124303.375,203232.8,223070.72,157598.72
"2528/688.4154mz/6.94min",2175889.5,1684800.1,2742837.2,1752956.8,2148854.8,3429016.8,2202924.2
"2529/666.4338mz/6.94min",21332019,17820560,20807648,12623028,21856390,30760130,22356078
"2531/485.3372mz/6.98min",753261.98,744006.9,762517.06,730345.25,1224818.8,1265717.4,679195.75
"2533/327.2678mz/6.96min",276662.905,221912.27,235401.11,233638.58,317924.7,425045.78,335668.12
"2534/487.3528mz/6.97min",878832.375,513467.56,820214.5,753133.06,1140044.5,937450.25,1220332.4
"2539/427.3203mz/6.98min",18386969,14876489,17625922,14092999,25163782,24918638,19148016
"2540/473.3735mz/6.98min",713884.345,464531.6,726748.44,501041.16,701020.25,971483,731527.56
"2545/445.3311mz/6.98min",750872.55,714620.25,869453.6,802431.2,764039.4,737705.7,697691.3
"2546/586.3849mz/6.98min",301860.14,135893.06,174836.45,271519.94,332200.34,511736.84,412321.16
"2548/568.3744mz/6.99min",204993.045,94574.57,173562.75,99137.164,236423.34,377750.9,256776.17
"2553/692.449mz/6.99min",484222.64,468881.66,463397.53,499563.62,439249.56,554691.9,519181.5
"2554/638.4383mz/6.99min",769308.905,662250.56,746661.06,497647.75,791956.75,1169082.1,900357.5
"2559/403.2324mz/6.99min",74875.987,928152.5,58776.414,55446.79,90975.56,113947.21,48707.016
"2560/425.2142mz/6.99min",100032.5825,693055.06,44525.035,114610.195,66380.836,180284.25,85454.97
"2566/544.2955mz/7.0min",370956.705,263116.12,312796.53,257970.53,429116.88,567229.9,481288.56
"2567/280.2632mz/7.0min",10169610,9137668,13604238,10549646,9789574,7645384.5,14969819
"2568/263.2367mz/7.0min",1195220.4,1144875.6,1515801,1184170.6,1206270.2,893169.75,1613911
"2570/882.5549mz/7.04min",621723.515,998610.7,1442683.6,67284.516,892604.25,350842.78,96944.664
"2571/461.3258mz/7.01min",2174567.1,1751626.9,2060880,1635274,2762477.5,2851087,2288254.2
"2573/319.2839mz/7.01min",390811.31,751364.75,502764,283234.03,296756.62,484866,224510.36
"2574/483.3068mz/7.01min",507446.29,259149.47,544540.7,342898.1,556437.3,847655.4,470351.88
"2576/341.2659mz/7.01min",498876.515,490347.53,637979.94,507405.5,218573.6,685384.3,348440.97
"2577/779.4819mz/7.01min",639544.5,615269.75,612919.2,368095,663819.25,1179062,801036.5
"2583/400.3782mz/7.0min",84845.5256,627.20024,3136.0012,1847991.8,627.20024,166555.05,2276627.5
"2584/612.358mz/7.01min",298740.64,275785.75,406894.75,216553.3,299709.06,415879.8,297772.22
"2585/406.1797mz/7.01min",232723.22,299118.88,122009.56,80202.01,166327.56,553913.75,381779
"2587/363.3102mz/7.02min",549968.89,1154652.1,687343.75,335969.9,412594.03,850185.56,317982.28
"2588/380.3367mz/7.02min",462057.455,1107123.8,554150.75,233145.44,382771.66,541343.25,196477.38
"2590/600.4675mz/7.02min",346468.34,591311.6,584786.2,221312.06,265340.22,380240.12,312696.56
"2593/556.4414mz/7.02min",450442.095,933033.6,770390.94,300011.6,366656.03,475496.16,425388.03
"2594/385.292mz/7.02min",691525.85,755258.9,847057.2,627792.8,324153.84,978057.5,486605.38
"2595/300.2893mz/7.02min",307768.025,260194.08,309052.75,306483.3,290392.88,404924.88,334131.56
"2597/424.363mz/7.02min",827678.55,1837588,1021961,394390.88,719815.1,935542,416070.28
"2598/407.3363mz/7.02min",189172.735,488670.75,219023.39,153567.02,159322.08,366814.88,142426.31
"2600/468.3892mz/7.02min",754500.47,1360799.6,1025289.44,393104.25,483711.5,1040205.44,483087.38
"2601/473.3445mz/7.02min",586597.25,466907.8,882181.06,530845.44,207527.3,1145202.9,642349.06
"2602/512.4153mz/7.02min",711117.65,1235233.8,954239.4,395286.72,467995.9,1053262.8,464012.2
"2604/517.3708mz/7.02min",496326.96,306418.84,666390.25,459073.12,130361,1123177.9,533580.8
"2605/561.3968mz/7.02min",295945.59,219442.78,471052.78,314444.38,87288.32,277446.8,402025.22
"2608/429.3176mz/7.03min",692439.75,1014864.25,856394.06,528485.44,395816.9,1004308.6,442722.9
"2614/441.2996mz/7.03min",647318.905,428276.44,469083.5,1056398.9,633577.25,713277.25,661060.56
"2616/425.3046mz/7.07min",966994.1,1210236.5,822595.8,667284.06,730555.25,1170751,1111392.4
"2628/493.2482mz/7.07min",296772.77,240505.75,268939.88,166862.44,340030.2,324605.66,368281.5
"2632/880.5401mz/7.13min",1240375.4,1263755.5,1257269.9,117108.7,1594921.9,1223480.9,478872.94
"2633/692.4491mz/7.08min",567628.73,590295.06,544962.4,522473.22,483061.5,696137.3,615981.3
"2636/312.2318mz/7.08min",1306337.45,1274533.4,1076861.6,1194354.2,1402841.2,1338141.5,1628842.5
"2637/333.242mz/7.08min",490960.64,367160.38,415390.3,442474.28,539447,602363.44,550081.6
"2638/315.2314mz/7.08min",336715.8,267161.84,295915.7,297052.2,399308.53,441977.5,376379.4
"2640/636.4229mz/7.09min",1226402.7,1160539.4,1203523.2,764212.7,1388784.1,1902168.8,1249282.2
"2643/393.2394mz/7.11min",1224642.43,2475.7316,803063.06,1646221.8,12378.658,1960628.4,2232913
"2646/612.358mz/7.09min",174247.92,142239.08,186813.92,115789.16,183495.53,282103.8,165000.31
"2647/674.4387mz/7.11min",14386115.5,15456152,13853321,13425302,12124341,16764325,14918910
"2652/608.3917mz/7.11min",5747111.75,5181092.5,5645339.5,4281093.5,5848884,7978861.5,6248280.5
"2655/686.4385mz/7.12min",265745.5,386820.6,120083.42,218452.98,244768.25,286722.75,366619.75
"2656/558.3111mz/7.12min",882774.25,680518.5,763134.4,640544,1002414.1,1126912.1,1046936.6
"2657/696.4206mz/7.12min",914005.98,849718.56,1053706,1275007.1,492887.9,915209.06,912802.9
"2659/456.3679mz/7.13min",252834.98,251434.77,417905.25,175681.48,254235.19,381280.28,220160.17
"2661/438.3574mz/7.13min",240651.5,250024.53,380712.3,163024.27,231278.47,370449.1,195498.81
"2669/796.5483mz/7.12min",175254.895,288425.2,3689524.2,196312.81,154196.98,30839.396,30839.396
"2670/586.3848mz/7.14min",517833.83,277770.75,435146.66,404035.5,600521,934992.94,634830.06
"2672/730.4648mz/7.14min",2603853.1,2775165.2,2432541,2393050.2,1946598.9,3523551,2934233.2
"2673/806.5652mz/7.14min",382729.66,65119.504,1137467,2162251.5,394442.38,13023.9008,371016.94
"2674/443.3152mz/7.14min",3912767.15,1278473.4,3577813.8,3184709.8,5008810.5,5470128,4247720.5
"2675/804.5489mz/7.14min",267991.32,195830.7,39166.14,755270.75,594134.7,39166.14,340151.94
"2677/425.3046mz/7.15min",1837301.8,1774944.5,744144.44,1489500.8,1899659.1,2141994.8,5100152.5
"2680/568.3743mz/7.14min",240451.405,105743.73,176057.84,168387.72,360361.22,521800.8,304844.97
"2685/293.2835mz/7.14min",2097273.75,1788475,2348470.5,4089581.2,1945434.5,1370535.2,2249113
"2686/311.294mz/7.14min",6159411.75,5103095.5,7066597,12007363,5599756,4056040.5,6719067.5
"2691/241.2159mz/7.14min",117275.625,96983.93,135162.12,265028.94,105990.36,70464.61,128560.89
"2698/780.5511mz/7.19min",367022.82,2718559.5,612622.2,1599388.2,61105.58,6752.6377,121423.44
"2700/428.4093mz/7.2min",709964.03,3723073.5,1115316.5,5528.825,5688663,304611.56,1105.765
"2701/444.3472mz/7.15min",349654.235,449914.62,355537.97,203685.84,726127,343770.5,188551.22
"2707/275.273mz/7.14min",246785.125,211571.45,286894.16,510193.84,224840.55,164021.8,268729.7
"2709/352.3205mz/7.14min",203631.5,197326.89,256316.95,383969.62,181977.62,124343.984,209936.11
"2710/781.5548mz/7.16min",186053.755,215677.98,258655.2,870530.8,70663.51,14132.702,156429.53
"2712/428.3239mz/7.09min",364933.25,306727.3,341139.22,320535.06,447468.44,388727.28,494152.47
"2713/449.3015mz/7.15min",386208.97,219076.22,395064.88,377353.06,484459.06,488372.88,289952.78
"2714/427.3204mz/7.12min",1252068,1056054.9,1706571.1,1162052,1342084,1449257.6,1154685
"2716/664.4181mz/7.15min",623808.425,592905.44,620953.1,626663.75,445703.7,765356.7,691243.44
"2717/429.4128mz/7.19min",61241.488,945086.2,44684.516,8936.9032,1629527.4,77798.46,8936.9032
"2719/263.2366mz/7.16min",194396.67,201651.06,265633.72,230722.28,187142.28,186091.22,158049.53
"2721/517.3709mz/7.19min",403263.25,787377.1,447791.4,31342.727,358735.1,1209008.1,306309.6
"2729/191.1793mz/7.15min",85337.535,887455.7,68495.78,120541.33,44573.59,64657.562,102179.29
"2730/289.2523mz/7.16min",35380.297,1024239.25,6223.812,35656.184,1244.7624,35104.41,60865.016
"2731/300.2893mz/7.16min",320304.38,231451.72,377415.03,211508.22,340733.2,516088,299875.56
"2732/473.3444mz/7.14min",401014.535,756452.9,352575.97,152264.03,449453.1,1215798.9,135437.42
"2735/882.5514mz/7.11min",227851.81,164917.2,170204.86,410485.06,193101.78,262601.84,1291443.6
"2736/485.3372mz/7.17min",320231.08,203839.94,256955.88,250270.56,395397.22,604276.2,383506.28
"2737/437.8066mz/7.22min",1797980.5,3477795.8,2152852.5,1016567.5,3279475.2,1443108.5,726397.25
"2738/468.3896mz/7.14min",321866.515,1007073.2,194089.28,33041.92,449643.75,585410.7,58857.793
"2741/327.2678mz/7.19min",144799.088,97251.7,107787.92,115095.016,174503.16,273301.34,200564.5
"2744/243.0888mz/7.18min",164007.1,164958.23,59761.98,163055.97,190363.03,136729.95,195285.2
"2750/377.3198mz/7.19min",1400052.25,878031.4,1272773.2,1523046.9,1277057.6,1643502.6,1584389.2
"2752/395.3306mz/7.19min",688083.85,426011.47,670909.2,705258.5,528111.94,792162.2,861997.4
"2754/524.3707mz/7.19min",1250620.25,1228400.5,1158805,995069.5,1272840,1978721.1,1513535.1
"2755/378.323mz/7.19min",499674.01,253907.3,346885.28,531686.75,707329.6,506004.9,493343.12
"2756/612.3527mz/7.19min",275043.695,149483.64,211611.17,238639.19,311448.2,484037.34,375516.25
"2759/409.3097mz/7.25min",1471308.65,1800109.2,1142508.1,1113441,2558115.2,2913498.8,1022896.6
"2763/424.3204mz/7.21min",515329.185,525415.75,561278.2,307450.03,810187.8,505242.62,494067.34
"2765/425.3047mz/7.21min",1637585.35,2402024,1258858.1,948734.06,1397074.1,2233341.2,1878096.6
"2766/570.3899mz/7.21min",455118.24,290716.6,378668.88,348478.78,531567.6,839456.6,543780.6
"2770/269.2472mz/7.22min",157157.04,106540.32,135047.42,150172.78,164141.3,271154.4,178641.84
"2777/544.399mz/7.23min",445293.43,237713.3,314464.66,248610.19,819961.94,752342.56,576122.2
"2782/256.2632mz/7.24min",8165123.25,7706059.5,8624187,7172159,6375218,13870586,9181020
"2786/556.4413mz/7.25min",240773.07,1107328.5,299993.28,6857.601,429872.66,181552.86,95323.414
"2787/556.2953mz/7.24min",340435.12,265925.38,297573.8,235554.17,453247.7,602446.3,383296.44
"2789/512.4151mz/7.2min",347092.8,1101586.5,236114.6,3780.5105,458071,704113.5,79481.766
"2790/574.3059mz/7.24min",268741.795,192339.98,235558.06,190436.02,322761.78,478933.72,301925.53
"2792/636.4229mz/7.25min",2177600.15,1769385.9,1950493.1,993847.25,2576484.2,4253884,2404707.2
"2795/282.136mz/7.25min",135037.115,31651.207,104786.21,381108.38,121883.85,148190.38,253637.47
"2797/563.2647mz/7.25min",398989.825,215105.23,173166.6,481587.66,395990.4,401989.25,448966.1
"2799/451.2449mz/7.26min",1328808.8,630557.7,1299436.1,1154961.6,1358181.5,2411578,1361655
"2800/411.2524mz/7.26min",288381.815,270587.47,306176.16,209210.38,473668.88,446061,265678.28
"2801/430.2665mz/7.26min",424123.97,410658.06,437589.88,291256.3,703161.94,640194.44,370971.88
"2803/429.263mz/7.26min",1569747.15,1529665.5,1609828.8,1061958.5,2543552.5,2402982.5,1380261.9
"2805/413.3772mz/7.26min",868626.73,768901.3,972811.4,1634673.4,820608.4,677054.3,916645.06
"2806/395.3669mz/7.26min",318825.925,255754.27,333153.47,568098.7,304498.38,227716.88,337437.7
"2808/544.3631mz/7.26min",235275.815,149698.05,220647.88,202225.33,334341.28,577751.2,249903.75
"2811/485.337mz/7.27min",1351516.95,806661.94,1157375,1140312.9,1545658.9,2747844.8,2043667.6
"2812/393.2395mz/7.21min",207305.525,178942.03,194945.83,152550.73,691260.75,844651.75,219665.22
"2815/440.3153mz/7.27min",720866.725,771306.75,574710.75,751016.5,744136.7,697596.75,673016.4
"2816/372.2892mz/7.28min",246174.6,19153.51,419731.66,299569.72,184036.31,240470.5,251878.7
"2818/375.3042mz/7.28min",1692733.05,888067.94,1183714.5,1716743.9,1668722.2,3558577,2503356.8
"2823/428.4093mz/7.3min",841231.05,896340.6,2604200,786121.5,2893714.2,452379.84,324175.56
"2824/790.5573mz/7.28min",141058.235,1229312.2,2037344.9,106045.35,176071.12,21209.07,21209.07
"2829/880.54mz/7.25min",146488.2375,3213.1958,28503.355,313471.4,14362.027,264473.12,1851115.9
"2834/431.3151mz/7.29min",936069.1,331924.06,657212.4,361239.2,1214925.8,1452420.5,1307909.9
"2838/419.315mz/7.29min",137747.335,116040.95,104122.805,70022.01,278247.4,349483.16,159453.72
"2839/456.3102mz/7.29min",509720.92,340943.7,306501.34,485256.44,534185.4,968787.44,633074.94
"2844/600.4673mz/7.29min",249314.05,872212.5,202347.8,12031.0454,296280.3,760789.94,60155.227
"2848/437.8066mz/7.29min",2091929.45,308981.1,2572042.8,3521690.5,1611816.1,4047536.2,666086.25
"2852/680.4494mz/7.31min",1224330.5,914234.9,1200156.1,709585.06,1366275.9,2486153.2,1248504.9
"2853/572.3266mz/7.31min",789054.03,440131.72,566509.5,448935.3,1011598.56,1630651.2,1064301.8
"2854/317.247mz/7.31min",2199954.5,1824295.5,2295841,1957784.6,2326211.5,3176835.5,2104068
"2857/619.3091mz/7.25min",35850.4385,92415.51,12239.077,2447.8154,59461.8,1509044.6,2447.8154
"2859/605.4231mz/7.28min",153132.355,438765.6,185102.03,20991.428,121162.68,1000959.8,55354.617
"2863/522.3692mz/7.33min",194681.125,94714.28,128808.14,176581.2,212781.05,588189.25,229589.72
"2865/663.3355mz/7.27min",88060.643,248319.9,51886.52,3692.2349,124234.766,1740155.5,42381.867
"2866/760.5809mz/7.37min",888174.3,888174.3,4440871.5,888174.3,888174.3,11418542,888174.3
"2867/889.6543mz/7.33min",181830.3,73938.49,106316.445,153199.3,210461.3,503444.75,311847.72
"2868/786.5952mz/7.37min",2099015.65,1278413.1,2919618.2,386295.2,11503280,3379590,612700.3
"2870/410.3133mz/7.33min",1043547.4,764104.56,546094.06,833414.2,1818119.1,1927429,1253680.6
"2871/447.3369mz/7.33min",839637.175,571251.75,642305.5,731689.1,947585.25,1524591.1,1118087.6
"2873/285.1845mz/7.33min",510353.85,278690.47,259858.69,361147.8,659559.9,1032928.9,731486.94
"2875/428.3238mz/7.33min",2287119.75,1375699.6,1568403.6,2136330,2585532.2,4096825.8,2437909.5
"2878/704.449mz/7.33min",932424.595,837158.94,824432.94,784813.75,1027690.25,1562334.4,1173661.1
"2879/508.3398mz/7.33min",157162.03,49353.78,91129.98,148386.23,165937.83,626538.2,255349.39
"2880/467.3119mz/7.33min",522134.99,163518.97,360635.66,522313.38,521956.6,2601799.8,832853.75
"2881/409.3096mz/7.33min",4513665.5,4339363.5,4057460.5,4183309.2,4687967.5,6295465,6881755.5
"2882/427.3202mz/7.33min",7907033.5,4596822,5753776,7142184,8671883,13530818,9766410
"2883/445.3307mz/7.33min",16927686,11351196,12481065,15268958,18586414,29645676,21731644
"2884/383.3304mz/7.33min",485958.375,330322.53,361753.03,448695.03,523221.72,908859.56,618938.06
"2886/193.1222mz/7.33min",263057.13,173711.66,182363.02,231861.56,294252.7,531995.6,332378.53
"2888/814.5584mz/7.33min",729574.25,851289.7,734480.3,344626,724668.2,906560,638970.3
"2889/740.5219mz/7.4min",516286.39,32432046,15284478,57110.703,944822.75,87750.03,17728.445
"2892/469.3421mz/7.35min",660017.15,140319.05,560904.1,454298.56,759130.2,1569890.5,993981.1
"2895/561.3971mz/7.26min",151291.82,470408,84932.89,14658.755,217650.75,1650321.1,31310.334
"2897/399.3252mz/7.34min",444372.21,305980.12,368476.16,440381.8,448362.62,867184.8,531291.7
"2899/406.3099mz/7.34min",432413,268421.78,259262.31,408550,456276,639799.1,599997.06
"2905/707.3614mz/7.3min",63657.289,241490.27,70091.64,32794.406,36157.76,1410953.1,57222.938
"2910/784.5833mz/7.36min",9599643.1,4029587.8,50342452,4048606.2,25705382,3205089,15150680
"2914/385.2579mz/7.36min",86904.594,434522.97,86904.594,86904.594,86904.594,86904.594,86904.594
"2915/407.24mz/7.36min",715.3045,407961.47,715.3045,3576.5225,715.3045,715.3045,715.3045
"2918/459.31mz/7.36min",1435773.5,1528320.6,1058716.4,867779.56,1758452.2,1659072.5,1343226.4
"2920/460.3134mz/7.36min",281712.19,338143,210526.28,105691.66,456388.6,350907.16,225281.38
