"","filter","2024_POS_CC_1_Run20.mzML","2024_POS_CC_2_Run47.mzML","2024_POS_CC_3_Run61.mzML","2024_POS_CC-NaB_1_Run29.mzML","2024_POS_CC-NaB_2_Run50.mzML","2024_POS_CC-NaB_3_Run56.mzML"
"1300/463.3545mz/9.25min",54919.842,157770.08,53495.438,152102.44,56344.246,46239.832,32272.006
"1301/743.616mz/9.26min",40636.2505,2104.6782,2104.6782,82329.97,171144.7,10523.391,70749.11
"1303/487.2993mz/9.25min",417386.515,558574,417394.03,575145.1,367374.88,417379,302561.78
"1305/633.5048mz/9.26min",360234.67,543419.8,286950.3,507984.2,399793.62,320675.72,247497.33
"1307/907.2594mz/9.29min",8373875.5,6848147,7942803,1369629.4,8817733,10005456,8804948
"1308/908.2578mz/9.28min",8302186,6041030.5,8809442,1208206.1,9806673,8869048,7794930
"1309/909.2572mz/9.28min",4671604.25,3411464,4945829.5,682292.8,5381157.5,5003917.5,4397379
"1310/911.2561mz/9.28min",898923.02,722455,846610.1,144491,1137945,1033923.7,951235.94
"1311/906.2587mz/9.29min",9551359.5,7788795,9052789,1557759,12598082,11391325,10049930
"1312/910.2559mz/9.29min",2189764.15,1780768.8,2074087.8,356153.76,2900571.8,2608242.8,2305440.5
"1313/631.4904mz/9.3min",1753245,2654689.8,1580323.6,3512299.2,1755881.1,1750608.9,1472537.9
"1316/659.5208mz/9.3min",184128.055,290305.03,153295.36,281585.16,206553.92,161702.19,136478.58
"1317/820.7383mz/9.31min",53695.734,17898.578,208459,17898.578,17898.578,267969.53,89492.89
"1318/626.5351mz/9.31min",301658.39,364969.72,281168.9,710791.7,263047.22,322147.88,269294.72
"1319/534.4853mz/9.31min",183421.16,349214.72,179220.6,264029.16,187621.72,146102.55,133815.66
"1320/512.5034mz/9.31min",1259688.6,2044957.5,1334679.6,2355655.5,1184697.6,1170981.8,1100904.1
"1321/618.5452mz/9.32min",98008.115,224957.9,103762.05,219221.27,91782.11,92254.18,72695.59
"1322/619.551mz/9.31min",10644.495,69383.24,15495.747,61766.715,5793.243,4877.219,975.4438
"1323/672.5538mz/9.32min",100094.425,209625.47,83115.52,177261.8,102184.77,98004.08,62573.03
"1324/658.5093mz/9.33min",407270.48,476573.62,313663.66,995272.06,323608.22,375161.3,439379.66
"1325/657.5059mz/9.33min",1088748.05,1922834.4,762053.75,2475022,758791.06,884775,1292721.1
"1326/634.5399mz/9.34min",16357.692,2510.0178,20165.295,135855.98,2510.0178,12550.089,56849.57
"1327/652.5508mz/9.34min",333385.55,391900.4,271291.53,802035.4,228355.75,324616.2,342154.9
"1328/574.5191mz/9.36min",3077005,5023918.5,2988034.5,4683395.5,2303302.8,2087973.6,3165975.5
"1329/556.5084mz/9.36min",516295.87,827640.06,526078.9,816257.6,398220.25,364574.2,506512.84
"1330/590.5139mz/9.37min",84908.158,145165.48,78426.8,139316,57766.926,61403.64,91389.516
"1331/596.501mz/9.38min",1618120.75,4827696,1427407,2573888.5,1202907.6,949970.9,1808834.5
"1332/1170.0132mz/9.37min",154787.1,567543.7,136531.3,282630.53,98221.125,63472.676,173042.9
"1333/906.2587mz/9.35min",3018399.7,5275776.5,4636374.5,369348.32,1846741.6,3641005.2,2395794.2
"1337/924.2691mz/9.42min",30123.619,80087.78,12027.035,48220.203,2405.407,2405.407,96182.48
"1339/528.4022mz/9.43min",5467.1114,81810.04,5467.1114,27335.557,5467.1114,5467.1114,5467.1114
"1340/650.6444mz/9.45min",4618329.785,4876.514,9212277,24382.57,11576309,9699746,4876.514
"1341/462.3553mz/9.43min",5066.6008,83990.55,5066.6008,25333.004,5066.6008,5066.6008,5066.6008
"1343/717.6001mz/9.44min",919.76152,919.76152,919.76152,185573.11,919.76152,919.76152,4598.8076
"1344/659.5216mz/9.52min",58634.7225,135802.61,28762.748,184214.64,30177.535,26181.54,87091.91
"1345/696.5889mz/9.43min",10365.484,87185.695,10365.484,51827.42,10365.484,10365.484,10365.484
"1347/631.4903mz/9.46min",121497.185,557107.3,37525.71,525942.56,2496.3318,12481.659,205468.66
"1351/1128.3158mz/9.45min",25332.7975,104394.62,4673.29,201748.8,23366.45,4673.29,27299.145
"1353/1130.3102mz/9.47min",40036.426,108165.6,6928.011,297198.72,34640.055,6928.011,45432.797
"1355/651.6477mz/9.45min",1931307.9,643769.3,3218846.5,643769.3,5401182,3313556.8,643769.3
"1356/743.6157mz/9.51min",254248.005,36270.396,36270.396,2475289.2,327144.03,181351.98,1367558.1
"1357/1047.8768mz/9.5min",233698.15,777619.7,118201.23,514320.9,92709.945,134363.8,333032.5
"1358/673.6294mz/9.5min",1040834.4,346944.8,1873887.2,346944.8,1859987.1,1734724,346944.8
"1359/535.4331mz/9.53min",735360.8,2425566.8,511883.5,1678468.4,285319.06,441221.3,958838.1
"1360/672.6263mz/9.5min",1932665.166,4300.0664,4057770.8,21500.332,5204298,3843830,4300.0664
"1361/622.5165mz/9.51min",88563.9335,655697.25,55281.312,239333.36,32466.639,6041.0093,121846.555
"1363/640.5272mz/9.52min",3439.074,88464.33,1146.358,13014.705,5731.79,1146.358,1146.358
"1364/799.6776mz/9.55min",120212.028,40070.676,200353.38,40070.676,40070.676,231426.98,745913.1
"1365/998.2878mz/9.58min",92173.63,90765.45,93581.81,18153.09,109484.89,18153.09,142804.31
"1368/561.4487mz/9.6min",730202.27,2594795.5,655260.1,1654262.4,587471.6,525893.5,805144.44
"1369/696.5895mz/9.6min",122125.375,549560.3,119678.36,351674.8,116455.336,124572.39,98319.664
"1370/825.6935mz/9.61min",544523.1,181507.7,907538.5,181507.7,181507.7,1615401.4,1373126.8
"1371/1099.9086mz/9.6min",120349.915,490832.9,107899.8,292752.12,113203.78,93545.63,127496.05
"1373/659.5218mz/9.64min",48127.4705,155589.19,46556.49,172450.67,37504.17,47618.957,48635.984
"1374/906.2585mz/9.62min",615987,704875.75,566622.4,110731.7,665351.6,553658.5,771819.25
"1377/654.5069mz/9.65min",44507.0685,73558.414,46627.934,31283.094,54579.633,42386.203,27255.58
"1378/633.5052mz/9.66min",52535.3385,189826.27,34028.773,114448.52,56699.277,48371.4,45011.715
"1379/610.5166mz/9.69min",1171071.15,3700533.2,935942.2,1792166.5,1406200.1,774098,924604
"1380/588.5348mz/9.69min",1192991.35,2785862.8,1119624.1,1721743.6,1266358.6,945394.1,1090268.8
"1381/634.6494mz/9.72min",1789954.68,596651.56,2983257.8,596651.56,5370559.5,3948683,596651.56
"1382/820.7382mz/9.74min",1573293.6,524431.2,2622156,524431.2,524431.2,3060963.5,2719289.2
"1383/659.5219mz/9.77min",1212541.8,2029392,946029.6,2165398.8,1070415,1354668.6,1009972.06
"1384/1128.3158mz/9.77min",1099493.1,2009144.9,366497.7,2313284,1832488.5,366497.7,366497.7
"1385/1129.3165mz/9.77min",1220401.14,2149864,406800.38,2548459.5,2034001.9,406800.38,406800.38
"1386/1130.3144mz/9.77min",1265108.1,2310621.2,421702.7,2587342.8,2108513.5,421702.7,421702.7
"1387/1131.3134mz/9.77min",866685.48,1617247.9,288895.16,1765237.2,1444475.8,288895.16,288895.16
"1388/813.6581mz/9.79min",92315.898,30771.966,260483.2,30771.966,213333.7,153859.83,30771.966
"1389/90.9766mz/9.81min",101857.795,260318.27,50901.062,127011.62,172276.66,36416.723,76703.97
"1390/853.7244mz/9.81min",65935.224,21978.408,109892.04,21978.408,21978.408,165248.47,113177.25
"1391/1074.3064mz/9.81min",373063.91,359893.6,462519.3,24603.07,386234.22,28795.17,463579
"1394/1072.3056mz/9.82min",379716.565,366259.97,446182.44,26227.004,393173.16,22791.441,482007.25
"1395/1073.3069mz/9.82min",387319.985,371646.44,463355.8,31447.975,402993.53,18762.908,478895.47
"1396/537.3945mz/9.82min",271887.855,730224.94,138125.28,328630.3,256303.33,287472.38,137998.53
"1397/226.9515mz/9.82min",3277.12998,100326.1,1092.37666,5461.8833,69176,1092.37666,1092.37666
"1399/779.15mz/9.84min",421695.97,331419.78,511972.16,66283.956,695135.1,66283.956,559273.9
"1401/787.2351mz/9.85min",610130.13,569641.56,650618.7,113928.312,864804.06,113928.312,660234.5
"1405/758.2213mz/9.85min",28266044,29211468,27320620,5464124,31364000,5464124,29486526
"1408/761.2197mz/9.85min",8040568.75,8293216.5,7787921,1557584.2,8942128,1557584.2,8457063
"1411/784.2365mz/9.86min",2384101.5,2754618,2272008.5,454401.7,3044202,454401.7,2496194.5
"1412/785.2373mz/9.86min",1762584.05,2053928.8,1679626.6,335925.32,2228533.8,335925.32,1845541.5
"1413/540.5346mz/9.86min",214496.1,264144.47,164847.73,512928.56,135020.52,359692.53,147294.75
"1414/1146.3258mz/9.87min",898203.925,883414.1,990394.56,418088.66,912993.75,349877.75,1019929.4
"1415/1147.3266mz/9.88min",976042.53,965886.06,1065324.1,451207.22,986199,398923.75,1131814.2
"1416/1148.3256mz/9.88min",962882,950268.2,1079497.6,451327.88,975495.8,389458.8,1127567
"1417/584.5398mz/9.9min",419772.515,468096,387734.25,677029.9,319891.56,451810.78,281374.12
"1418/664.6235mz/9.91min",371696.98,426235.34,275139.88,722198.9,284424.75,482290.28,317158.62
"1419/602.5504mz/9.91min",3206333.85,3914325.5,2980807.2,4923077.5,2599502,3431860.5,2272647
"1420/624.5322mz/9.91min",3013288.6,4905774,2614264,3896165,3412313.2,2363826.2,2156350.2
"1421/618.5449mz/9.91min",91918.628,142212.56,89924.766,163199.19,72885.836,93912.49,67973.01
"1422/686.6052mz/9.91min",638919.67,735093.4,428249.62,968064.6,530730.5,776763.06,542745.94
"1424/820.7381mz/9.97min",411949.2,137316.4,830613.56,137316.4,137316.4,1091479.2,686582
"1425/90.9766mz/9.98min",59952.8735,95174.78,48298.55,64951.867,109022.3,50469.895,54953.88
"1426/226.9515mz/9.99min",10980.798,66561.13,3660.266,18301.33,73886.234,3660.266,3660.266
"1427/1128.3157mz/9.99min",522075.336,870125.56,174025.112,966143.75,1099213.5,174025.112,174025.112
"1428/1129.3165mz/9.99min",608485.32,1014142.2,202828.44,1065583.8,1215110.8,202828.44,202828.44
"1429/1130.315mz/9.99min",598725.864,997876.44,199575.288,1048189,1212026.9,199575.288,199575.288
"1431/659.5213mz/10.01min",5449.53215,51402.457,945.6039,39609.08,4923.2383,5975.826,4728.0195
"1432/813.6573mz/10.01min",291662.28,97220.76,945044.2,97220.76,748479.06,486103.8,97220.76
"1433/559.5169mz/10.02min",267268.3,426477.2,217530.86,307588.88,349641.34,226947.72,218025.4
"1434/825.6934mz/10.02min",378923.76,126307.92,779019.4,126307.92,126307.92,758214.25,631539.6
"1435/853.7245mz/10.02min",190944.918,63648.306,318241.53,63648.306,63648.306,344723.84,322738.06
"1436/563.4643mz/10.03min",397621.73,1092496.8,355564.62,643627.5,439678.84,331937.06,305886.1
"1437/1103.9399mz/10.03min",191904.485,482332.6,166125.77,306115.28,216293.83,167515.14,154775.8
"1438/982.2568mz/10.03min",714458.83,587701.06,1034944.8,117540.212,1102705.4,117540.212,841216.6
"1441/680.4799mz/10.06min",5276507.75,5486043.5,4949577.5,5287059.5,5864389,5265956,5239498.5
"1442/706.4955mz/10.07min",1739654.6,1530457.8,1709505.1,1601829.1,2234621.5,1769804.1,1949059.8
"1443/708.5101mz/10.07min",1029555.975,1063421.6,955277.3,1024307.75,1282979.5,989362.7,1034804.2
"1444/663.4534mz/10.07min",3556570,3602283,3365283.5,3766521.8,3963556.5,3510857,3492567.2
"1445/736.5424mz/10.08min",1811926.15,1885486.6,1662552,1881925.2,2038407.4,1676519,1741927.1
"1446/685.4352mz/10.12min",5919074.75,7335137,5164026.5,6761024.5,6580512.5,5257637,5205738.5
"1447/1103.9399mz/10.13min",185585.095,256031.58,154485.89,193159.55,206287.88,162106.45,178010.64
"1448/563.4643mz/10.14min",983278.625,1542179.8,874737.8,1149990.5,1076120.5,887366.1,890436.75
"1449/1129.9557mz/10.16min",421993.08,740728.9,390116.47,552676.4,453616.38,390369.78,387585.53
"1450/1130.9591mz/10.16min",311248.31,545508.1,275613.53,401968.97,336884.78,285611.84,285002.66
"1451/589.48mz/10.17min",2395480.35,4512387.5,2221420.5,3347336.5,2569540.2,2180680.2,1982091.6
"1452/1130.3151mz/10.17min",274438.56,468303,91479.52,457397.6,674867.2,91479.52,91479.52
"1453/1129.3165mz/10.17min",270834.204,466107.03,90278.068,451390.34,656374.75,90278.068,90278.068
"1454/813.6573mz/10.18min",360814.14,120271.38,1130198.1,120271.38,803494.2,601356.9,120271.38
"1456/1128.3158mz/10.18min",250149.564,416915.94,83383.188,423331.06,594618.06,83383.188,83383.188
"1457/820.7382mz/10.18min",393660.24,131220.08,799567.4,131220.08,131220.08,783180.44,656100.4
"1458/825.6935mz/10.18min",699830.16,233276.72,1226580,233276.72,233276.72,1353414.2,1166383.6
"1459/853.7246mz/10.18min",547940.04,182646.68,913233.4,182646.68,182646.68,995820.6,1073458.1
"1460/839.6728mz/10.18min",379585.98,126528.66,1244302,126528.66,1015747.9,632643.3,126528.66
"1461/1131.3147mz/10.18min",168542.94,328364.94,56180.98,280904.9,434700.5,56180.98,56180.98
"1462/686.6053mz/10.18min",96990.2875,147240.38,77843.08,143164.3,93138.555,100842.02,74370.34
"1463/1155.9713mz/10.18min",380955.515,793386.25,379177.28,618971.6,382733.75,371987.6,336193.8
"1464/605.4538mz/10.18min",343942.86,696171.9,272524.25,480261.9,376990.78,310894.94,280758.22
"1465/624.5324mz/10.19min",68254.8735,173316.73,56091.027,80418.72,96644.234,16540.887,22821.287
"1466/799.6779mz/10.19min",255116.005,48807.122,324957.56,266196.4,48807.122,300056.5,244035.61
"1467/980.2776mz/10.19min",141637.288,141637.288,141637.288,708186.44,141637.288,141637.288,141637.288
"1470/672.6265mz/10.24min",46080.954,15360.318,76801.59,15360.318,222900.9,105093.84,15360.318
"1472/90.9766mz/10.26min",934218.93,1035105.94,919034.94,919833.3,948604.56,910295.7,991351.1
"1473/808.5821mz/10.27min",135992.928,45330.976,305950.5,45330.976,309492.44,45330.976,226654.88
"1474/782.5663mz/10.27min",82754.85,27584.95,215557.05,27584.95,234110.95,27584.95,137924.75
"1475/158.9641mz/10.27min",293604.64,370391.97,292937.38,283479.06,294271.9,276339.22,331034.03
"1476/362.9262mz/10.27min",210594.37,348351.3,201214.08,211012.69,210176.05,187617.3,261865.28
"1477/740.5194mz/10.28min",91423.05,1918.0632,9590.316,445138.8,190654.7,87785.16,95060.94
"1478/766.533mz/10.27min",77010.1095,9535.011,9535.011,787509.2,121715.44,47675.055,106345.164
"1480/498.901mz/10.27min",111458.1025,201929.64,92404.92,113056.4,109859.805,92617.53,145033.58
"1481/226.9514mz/10.27min",909819.175,1267549.8,861718.56,890742.1,928896.25,820511.3,1077888.5
"1482/566.8885mz/10.27min",68645.23,136079.62,67930.8,68120.95,69169.51,62951.91,92651.9
"1483/430.9136mz/10.27min",180933.165,328403.9,180857.47,179747.08,181008.86,169382.44,245576.34
"1484/712.4884mz/10.27min",363970.74,121323.58,606617.9,121323.58,876565.1,758708.4,121323.58
"1485/686.4726mz/10.28min",174081.3,58027.1,290135.5,58027.1,424033.03,336375.53,58027.1
"1486/810.5976mz/10.28min",69744.9,23248.3,149189.39,173755.69,23248.3,116241.5,23248.3
"1487/630.4103mz/10.28min",1591855.4,2329880.2,1682826.8,2301156.5,1250045.4,1500884,1172044.2
"1488/691.5098mz/10.28min",366314.82,122104.94,610524.7,122104.94,1224415.1,800135.8,122104.94
"1489/690.5064mz/10.29min",1048517.66,12534.2094,2009952.2,87083.12,2842671.2,2574680.8,62671.047
"1490/726.504mz/10.28min",974449.2,324816.4,1624082,324816.4,2400743.8,1807551.1,324816.4
"1491/768.5486mz/10.28min",105323.415,1933.1808,130550.75,99219.91,270236.7,9665.904,111426.92
"1492/728.5166mz/10.32min",15420.875,15420.875,15420.875,416574.3,77104.375,15420.875,15420.875
"1493/652.3922mz/10.28min",394653.595,547936.44,413218.75,538353.94,319878.3,376088.44,322405.2
"1494/754.5349mz/10.28min",3050.0448,1016.6816,1016.6816,559082.3,5083.408,1016.6816,9588.586
"1495/744.5532mz/10.3min",322547.64,15900.04,79500.2,2793748.5,420903,256415.31,388679.97
"1496/608.4284mz/10.31min",4773935.5,12684176,5289296,9088374,3441766.2,4258575,3694926.5
"1497/742.4779mz/10.31min",214682.196,71560.732,357803.66,71560.732,575649.06,411679.88,71560.732
"1498/644.4259mz/10.31min",31213.11,271725.06,31213.11,156065.55,31213.11,31213.11,31213.11
"1500/716.4621mz/10.31min",102678.72,34226.24,171131.2,34226.24,293663.4,171264.38,34226.24
"1501/740.4827mz/10.32min",11390.406,57285.74,11390.406,56952.03,11390.406,11390.406,11390.406
"1502/664.4909mz/10.33min",604448.064,201482.688,1007413.44,201482.688,1334088.9,1170665.2,201482.688
"1503/622.4439mz/10.34min",105434.745,838889.75,108469.3,408644.5,57748.758,99788,102400.19
"1504/718.5021mz/10.34min",19778.2828,98891.414,19778.2828,110272.086,19778.2828,19778.2828,19778.2828
"1505/732.5533mz/10.35min",87164.2335,6690.3554,6690.3554,1250798.5,140876.69,33451.777,153813.58
"1507/714.5036mz/10.35min",145019.46,48339.82,241699.1,48339.82,1450248.8,632733.94,48339.82
"1509/704.5222mz/10.35min",2005601.5,21487.36,3903766.2,107436.8,5448351,4501290,21487.36
"1511/692.5213mz/10.36min",348198.113,3014.6052,681323.2,15073.026,3161964,1564959.8,3014.6052
"1512/746.5674mz/10.33min",333021.27,15584.602,400112.12,291266.94,1789940.9,77923.01,374775.6
"1513/650.6444mz/10.43min",12625.5096,4208.5032,38408.156,4208.5032,132448.66,21042.516,4208.5032
"1514/111.0202mz/10.44min",7735015.5,7819432,7586304,7762751,7961726.5,7707280,7518042.5
"1515/112.0179mz/10.44min",2998962.5,3002277.2,2913388,2995647.8,3101787.8,3014276.5,2928652.2
"1516/131.5335mz/10.44min",908300.52,295209.44,997642.3,978908.1,1102418.8,837692.94,792658.3
"1517/99.5121mz/10.44min",1409783.2,1407986.9,1397011,1608329.6,1411579.5,1393163.6,1435961.8
"1518/139.9879mz/10.44min",719161.85,714371.2,430319.22,723952.5,742291.56,759186.3,683998.44
"1519/184.9855mz/10.44min",1018970.68,1064980.9,1026331.56,993823.5,1104734,1009064.5,1011609.8
"1520/89.5067mz/10.45min",2649415.65,2768322.5,2566711.5,1996289.6,2144404.8,3289966,2732119.8
"1522/110.02mz/10.46min",6345992.25,6141881.5,6457269.5,5659223.5,6234715,6479138.5,6500918
"1523/113.9636mz/10.46min",474201.29,623346.25,191511.19,634657.06,599837.3,348565.28,261721.53
"1524/182.9851mz/10.46min",1522740.3,1436539.8,1567338.6,1294357.5,1710529.1,1620258.5,1478142
"1525/622.4439mz/10.47min",65847.696,133861.75,21949.232,21949.232,124189.75,109746.16,21949.232
"1527/81.5205mz/10.61min",2177274.9,2534294,2028844.4,2224533,1432003.9,2527828.5,2130016.8
