"MetaboAnalyst_ID","X2024_POS_Anid.EV.SA.OA_CTRL_1_Run173.mzML","X2024_POS_Anid.EV.SA.OA_CTRL_2_Run217.mzML","X2024_POS_Anid.EV.SA.OA_CTRL_3_Run244.mzML","X2024_POS_Anid.SA.OA_1_Run170.mzML","X2024_POS_Anid.SA.OA_2_Run191.mzML","X2024_POS_Anid.SA.OA_3_Run235.mzML","shared_name"
"618/102.0912mz/2.23min",2.2414441735035,2.11853905767327,2.18353103906943,2.16653364078646,2.17614276965723,2.25502693582693,"618"
"619/184.1695mz/2.24min",2.76881618758546,2.65796086551789,2.66556067249484,2.54826258411688,2.54673951648625,2.72655330795747,"619"
"621/185.0783mz/2.24min",2.52541817839872,2.20540331188199,2.17171390030046,2.18969773706229,1.99116025502137,2.32522341831512,"621"
"622/158.0811mz/2.24min",2.35204634485075,2.3156303526872,2.35098188821804,2.31285782201097,2.20822414762588,2.32537579842579,"622"
"624/323.1386mz/2.25min",1.42872084108959,2.27234788200988,2.0429299934042,1.8545057445068,1.28486017629445,1.4832268065896,"624"
"625/127.0753mz/2.25min",2.13791907303459,1.81743236497654,1.75763383089953,1.76555207026914,1.46913839731926,1.89620449799749,"625"
"627/214.0508mz/2.25min",2.06624806691836,1.86456458661922,2.01713208212742,2.03106456447585,2.08461079630953,2.1288862655676,"627"
"628/192.0689mz/2.25min",2.00323490991202,1.88447078153323,1.94457496946989,1.95033811075146,1.95374111923432,2.03578799146084,"628"
"633/127.0389mz/2.24min",3.04161644216892,3.04408831160401,2.82343153198317,2.88508586930366,2.71713578427484,2.99882150358385,"633"
"634/289.1393mz/2.26min",2.02855471391709,2.12320184161437,2.01739930827472,2.01641286382364,1.55035987995521,2.05445364684329,"634"
"635/358.1971mz/2.27min",2.27254067437924,2.34731837968895,1.76358702538227,1.58372507923541,1.70828588068557,2.03751572690897,"635"
"636/200.1045mz/2.27min",2.80299349161752,2.77523674992246,2.76359407763578,2.81168534026399,2.76820375649301,2.80092009273887,"636"
"637/205.0971mz/2.27min",2.74107984387958,2.79925628307379,2.59932904490154,2.68161136980345,2.54541701093938,2.71378687153152,"637"
"638/188.0705mz/2.27min",2.86844218575239,2.88997066334979,2.71135734127714,2.80018145770161,2.6276578547381,2.8180054079857,"638"
"639/218.1281mz/2.27min",2.88786175144991,2.90020506073034,2.89343724798791,2.89980475612237,2.89851653144904,2.93748845622687,"639"
"640/217.1247mz/2.27min",1.74411125817508,1.74706142706315,1.73489067461487,1.72829070584644,1.75571046774894,1.79327510254355,"640"
"642/189.0739mz/2.27min",1.9476723747201,1.97299916197969,1.77505818153687,1.86006161330912,1.70115276833438,1.87180600122399,"642"
"645/340.1865mz/2.28min",1.8149257673587,2.05771574955693,1.38483863757383,1.33119404780388,1.3216386334817,1.77857350971379,"645"
"647/195.1227mz/2.28min",1.90145262976695,2.02951826942632,1.9816581550174,1.91870640326022,1.92816379353148,1.95797432602814,"647"
"648/184.0968mz/2.29min",1.71894902009786,1.98258823727191,1.87654363099243,1.99621147681064,1.82917387193755,1.89585248853061,"648"
"649/224.0895mz/2.28min",1.6419395889834,1.70445459324718,1.69980077108789,1.95015170480071,1.73090329429497,1.75133038633161,"649"
"650/202.1072mz/2.29min",1.56746499496151,1.76330488359399,1.63661111609061,1.74277418949446,1.53847784865999,1.6910502600105,"650"
"651/217.1046mz/2.29min",2.2239006026175,2.42738421003189,2.16953833670548,2.26479271210509,2.21013832517549,2.15048549358445,"651"
"653/292.1655mz/2.29min",2.57574780015587,2.78568041218815,2.05231523776186,2.46080693230363,1.77053635584863,2.17935363397207,"653"
"654/196.0969mz/2.28min",1.56249086656169,1.45180915215597,1.98949446697949,1.36022941143356,1.63718015530067,1.61940740993312,"654"
"656/135.0416mz/2.3min",2.00509300521939,2.39614696474626,1.18429617358211,1.90952856839398,1.31735420220772,1.63824901192891,"656"
"659/229.1546mz/2.3min",2.09047905580766,1.98403024346563,2.12992812347458,2.07150938100964,2.17367893821408,2.19275169622009,"659"
"661/408.2127mz/2.3min",2.4008379777191,2.314416161234,1.36705486616309,2.69779491126785,1.48511551699248,2.18118474183202,"661"
"663/208.0968mz/2.31min",3.28332741446307,2.69103596293186,2.53998382217144,2.25947065923421,1.2728050624917,2.42005706591448,"663"
"664/202.1436mz/2.32min",1.44179965640436,1.34043337971308,1.73865063184995,1.21253342937739,1.9177453718243,1.69591082176683,"664"
"668/190.0861mz/2.32min",2.42277238062066,2.01377932171416,1.65892796436163,1.68176124670984,0.782267018021018,1.62586150649,"668"
"669/298.0896mz/2.32min",1.88699387507368,1.77039285893689,1.73103720476675,1.45086979558926,1.12735696305574,1.61677070151336,"669"
"670/197.0444mz/2.33min",1.52936484923109,1.86593746804928,-0.0285657838519642,1.36485014778474,1.54303302277921,1.76689323795116,"670"
"671/113.0596mz/2.33min",3.79727340354214,4.16093463932797,3.62184043900656,3.65063005675432,3.20477234126255,3.48535003894301,"671"
"673/276.1076mz/2.33min",2.50246235599307,2.38406989626063,2.36574043829644,2.0349655894532,1.74117531131324,2.21289256118902,"673"
"674/269.1125mz/2.33min",1.51302878747201,1.92476774163606,1.81990683266016,1.94597195495673,1.67282537225982,2.00396879986158,"674"
"676/213.0756mz/2.33min",1.64474014797563,1.85939663560498,1.72480444990825,2.38532351140738,1.78120715019677,1.86213402371041,"676"
"681/244.2011mz/2.38min",1.50345490875543,1.74690415170239,1.91686565398216,1.60475574625624,2.04130016326956,2.00027165297457,"681"
"682/284.1105mz/2.34min",1.75006502916615,1.46383175540058,1.6684341250172,1.76248308098055,1.42631426000051,1.70646590780606,"682"
"685/231.1703mz/2.37min",1.65903295207243,1.79759746794535,1.86610621581627,1.67255622558537,1.56994947218552,1.57766410727091,"685"
"686/262.1284mz/2.34min",2.53116926064395,2.45374113219058,2.42482173230315,2.43672934251709,2.11251154899036,2.47866385586463,"686"
"687/131.0702mz/2.34min",2.10069685995058,2.19840009956293,2.11521586610603,2.17067314852348,1.83826890305707,2.02544285601611,"687"
"692/240.0863mz/2.36min",1.77399649544386,1.94724312820873,1.88559548899373,1.47865962973504,1.90681959746789,1.99221153083016,"692"
"695/202.1073mz/2.37min",2.30747998939158,2.24175412956399,2.08833505702467,1.99365652015777,1.87717853553879,2.07999035786417,"695"
"697/263.1202mz/2.38min",1.97388941219607,1.73302154827969,1.63481558123808,1.31738603089369,1.52279561443414,1.68414239632687,"697"
"699/131.0532mz/2.38min",2.33891495660948,2.20804098943585,2.05714880529526,1.71239670547081,1.83798043145043,2.03986104115446,"699"
"700/201.0702mz/2.37min",1.92482516580457,1.81336586351659,1.78490506784655,1.12380032080911,1.38037553834726,1.78905144465415,"700"
"701/563.1821mz/2.37min",1.5800326819994,1.33900894469594,1.96657992433959,1.87238206373318,1.91906480591233,2.02217111907107,"701"
"706/559.2104mz/2.38min",2.18742423977525,2.08069029147978,1.90669940633003,1.5751389609513,1.72689103317582,2.01628439707995,"706"
"711/130.0498mz/2.38min",3.63754036835026,3.49198380342469,3.33091538312349,3.12019384786179,3.1340431369307,3.36671072087113,"711"
"712/298.0686mz/2.38min",2.54834193374156,2.46447309314122,2.32864886817234,2.20627701334117,2.22718622376097,2.38056524708431,"712"
"713/278.1233mz/2.38min",3.32716826004556,3.23906937244173,3.06470780306261,2.81674718661484,2.87400037709813,3.11526320898235,"713"
"715/282.0947mz/2.38min",3.68628921552081,3.55369632553269,3.45754247330405,3.35503235531385,3.32995988603217,3.50780028986318,"715"
"716/148.0604mz/2.38min",3.2653007457693,3.11996625257745,2.94711153218288,2.74667580547927,2.73773878002274,2.99977669893444,"716"
"717/242.1023mz/2.38min",2.80995644422071,2.67359464235485,2.50022602417813,2.2965678263283,2.32096650080441,2.56563462901188,"717"
"718/300.1049mz/2.38min",2.09134044723874,1.99742670711239,1.76021222776981,1.69867386824636,1.68434121263979,1.89910158736125,"718"
"721/541.2mz/2.38min",3.49203186678858,3.4033144895864,3.30425429511158,3.095718881406,3.16817031948809,3.36554734330526,"721"
"722/260.1129mz/2.38min",4.82310922495051,4.73103854090523,4.56088327257743,4.31952153010447,4.37409614098015,4.6093987951044,"722"
"723/262.1178mz/2.38min",2.98458238695446,2.90968636278095,2.72993097307043,2.47412095115799,2.54933937557173,2.77064745652481,"723"
"724/187.1076mz/2.38min",1.53426146353834,1.30917183664175,1.63254431636103,1.83944561537568,1.60690021030762,1.66068943855988,"724"
"726/257.1492mz/2.39min",1.7341437452911,1.5740128238898,1.03709831722729,1.8911159829811,1.00203414299069,1.47554901687296,"726"
"727/261.1162mz/2.38min",3.90621918102119,3.82083390053929,3.64568584363367,3.41007009902614,3.45861946450777,3.69852751550324,"727"
"728/572.1292mz/2.38min",2.0970488777278,2.00825963856668,1.63973716723475,1.82137046000698,1.77417506709434,1.90289090777194,"728"
"730/279.1268mz/2.38min",2.39611617360948,2.31237996448951,2.14967664163815,1.87675514357938,1.96442655647957,2.1894842088735,"730"
"732/831.2347mz/2.38min",2.0667841511067,2.00812290919265,1.71083873800952,1.52331857472554,1.6207144281552,1.76356807952864,"732"
"734/543.2056mz/2.38min",2.12939286048337,2.09205986337379,1.95467881291996,1.66158407661417,1.82225263766154,2.01976620936934,"734"
"735/557.1705mz/2.38min",1.83033204100287,1.79432212753479,1.69161235410017,1.51292360267019,1.66677443182352,1.70132354443478,"735"
"736/200.062mz/2.38min",1.77861234228625,1.32829166278016,1.61666724569417,1.3988160924465,1.53087144339986,1.62716498699381,"736"
"737/283.0981mz/2.38min",2.78235509548614,2.600522943172,2.5435715753918,2.43911086574113,2.415284517215,2.58961510080074,"737"
"740/176.0706mz/2.39min",2.01637831662359,-0.170338982430995,2.92813002247069,0.506059993810651,1.96440548052367,1.84769248068382,"740"
"741/167.0703mz/2.39min",1.54510499005135,0.72591214639308,1.74811846522104,0.461407033143353,1.51863633027563,1.60740674200582,"741"
"742/195.1127mz/2.4min",2.13748482197975,2.16687556684255,2.11763582168453,2.26584777633971,2.09086201508162,2.12543117510571,"742"
"745/232.1181mz/2.4min",1.8766492051297,1.71028204921532,1.50349405634717,1.60116199239259,1.15359454164141,1.65294291553986,"745"
"746/146.06mz/2.41min",1.38556431296898,1.93271097074897,1.68969509903756,1.53946008101899,1.65290706382864,1.73100159636474,"746"
"749/218.1388mz/2.41min",1.9800728850075,1.80462989406178,1.91326919539916,2.02134484362074,1.56083934683744,1.80144632769056,"749"
"752/140.1434mz/2.41min",1.85941309485224,1.70254728479195,1.82948272908995,1.71767041926534,1.75079654163093,1.87572519189647,"752"
"756/336.1916mz/2.41min",1.83277491176187,1.86310039765611,0.670039749605852,1.77407456613334,-0.276347297854976,0.704872624572523,"756"
"759/238.1072mz/2.42min",2.13962234024272,1.77873573245664,1.76714792521852,1.52236473913985,1.45673233792025,2.05516461039664,"759"
"760/244.2012mz/2.42min",2.10848843948283,2.10649992733193,2.21522320237177,2.13758742671138,2.20251978704667,2.22203140107972,"760"
"764/418.1971mz/2.43min",4.13177464982371,4.001291590796,4.04024160619678,3.92183984298461,4.04081132491575,4.15135535275196,"764"
"774/420.2029mz/2.43min",2.69685940491968,2.5511151900002,2.59570621302229,2.47037225237016,2.60316911951423,2.70725675266399,"774"
"776/287.1601mz/2.44min",2.17772801072423,1.78596960850752,1.83960465354378,2.00529634473108,1.64359581613047,1.86813386817491,"776"
"777/298.0968mz/2.45min",2.55793761415352,2.56387998330325,2.52940177058729,2.44505870727411,2.51996619561361,2.59207412633715,"777"
"780/206.0448mz/2.45min",1.41598746206877,1.93872066839245,1.8042442294546,1.63279400223503,1.6816439580645,1.70121437211573,"780"
"782/231.1703mz/2.45min",2.32147465954866,2.06351499075446,2.30175044110814,2.28209862695174,2.11413086744368,2.18668775351802,"782"
"785/449.2122mz/2.45min",1.49741498764284,0.570745479722333,1.74838808528062,1.58395543426787,1.23673690221635,1.56962823922934,"785"
"789/190.0498mz/2.46min",2.34351963437881,2.1136578468081,2.25797150125752,2.54712628637538,2.06143245690696,2.11353081260302,"789"
"793/296.1352mz/2.46min",1.62866995952563,1.72187615721659,1.71665083180261,1.90846456008317,1.58471006860455,1.62640517035114,"793"
"794/246.1335mz/2.47min",1.53114662189025,1.4606817618152,1.59149819279933,1.61369954106747,1.19332176677432,1.41523091901299,"794"
"795/229.1546mz/2.47min",2.61110277314197,2.51131894090522,2.53934250700952,2.5659409925669,2.09139177114693,2.51005529425417,"795"
"800/283.1264mz/2.47min",2.17293927874367,2.28677137597696,2.05523495462456,2.22157420900726,1.90756851211554,2.17149412517731,"800"
"801/262.1476mz/2.47min",1.71555997803049,1.89856362513385,1.60223013793546,1.73968475898308,1.45218713231374,1.73954835050121,"801"
"803/261.1444mz/2.48min",2.66502986526667,2.82154684442754,2.52427057045662,2.67479428771125,2.3763419586485,2.67140264435277,"803"
"804/262.1284mz/2.48min",2.50208187581838,2.43443732155507,2.42581963192943,2.16358260989627,2.14084774968813,2.36421675858281,"804"
"807/165.0546mz/2.48min",1.94047632610682,1.69990269155856,1.768803263616,1.66807134605631,1.38209692241973,1.70683699912253,"807"
"808/114.0913mz/2.48min",2.33808384677213,2.3890997831053,2.32895233872672,2.30271021947397,2.29583915594594,2.33437929218399,"808"
"812/214.1073mz/2.49min",2.15647679018656,2.07515827334986,1.95808919097559,1.93752098433372,1.87523335337463,2.03718957507607,"812"
"813/718.3361mz/2.49min",2.94741328836187,3.10903252553592,2.99052669900185,2.91961340218901,2.78605091144154,2.93025242160574,"813"
"814/740.318mz/2.49min",2.19452743717577,2.30170019921084,2.24569224422634,2.17906190721951,2.07480098157371,2.17615326608595,"814"
"815/244.118mz/2.51min",2.50205576964641,1.81521936128243,2.01937974997969,1.57324103362026,1.61850469437985,2.26602881826539,"815"
"820/210.076mz/2.5min",2.12024397224563,1.52712487856199,1.98687326382269,0.964252725748258,1.92068740551002,2.30793934868757,"820"
"821/372.1916mz/2.5min",2.07044091952391,2.01277663628457,1.2300996837514,1.84641941412674,1.38834279682124,1.84979579239784,"821"
"825/459.2446mz/2.51min",2.17789849570612,1.4803884294396,1.9286568623744,1.36177340342158,1.95126653125499,2.08902877318479,"825"
"826/184.0684mz/2.51min",2.4533514341444,2.42338901363006,2.36439370134105,1.41587241092913,2.18738045658924,2.31726306303775,"826"
"827/183.0651mz/2.51min",3.47542711046326,3.43362118401854,3.38653270468794,2.5012610054841,3.2013501142419,3.33235792514783,"827"
"829/205.0471mz/2.51min",2.21825282423407,2.16242280833327,2.17260152269739,1.56679060574818,2.04408049841494,2.08484921590557,"829"
"831/463.1821mz/2.51min",1.75466177895745,1.69451243978135,2.42354522911814,1.67197731460785,1.66153503924839,1.77138294891835,"831"
"833/759.3206mz/2.51min",1.81459582478275,1.9606327850112,1.6935326163862,1.8748673887599,1.65947224515868,1.78067010137863,"833"
"835/742.2932mz/2.52min",2.18414023490407,2.25982997062633,1.94720302730552,2.22173942463862,1.93024432231314,2.05289953501817,"835"
"836/261.1308mz/2.52min",1.59278015621656,1.66234987283511,1.65271373378425,1.61107647651281,1.73625690260719,1.53124266218092,"836"
"837/764.2757mz/2.52min",1.68117410316876,1.72231250983103,1.55145889289576,1.79923058130459,1.51702509777809,1.60774478015715,"837"
"839/239.1489mz/2.52min",1.84145085468637,1.9452636714292,1.95699859654163,1.85195664839759,2.01262524394226,1.89339752572151,"839"
"840/263.1391mz/2.52min",1.79498259588971,1.71914457776429,1.86943612473637,1.83956701192851,1.84526355080253,1.85760841345744,"840"
"843/141.0546mz/2.53min",3.42525648335957,3.30274211517138,3.30898160050527,3.51188172259472,3.25908304579436,3.3840131031537,"843"
"844/400.1534mz/2.52min",1.1444293049155,0.329485207240664,2.13861059608608,1.36193929513332,2.17377589917575,1.86183188258415,"844"
"845/244.1543mz/2.53min",2.31379854669522,2.40863101821964,2.02656802075755,2.12369741989712,1.9934593650565,2.33685823410329,"845"
"848/142.058mz/2.53min",2.26571485172189,2.11406247023567,2.15913234118834,2.34552170418251,2.10421181279712,2.23200518784571,"848"
"851/413.1413mz/2.53min",1.5641025576636,1.68371197713927,1.5916109538816,1.73663095535203,1.39181884785872,1.47574576125792,"851"
"858/244.2012mz/2.52min",1.68009313093773,1.64339344348618,1.88812881618384,1.66152033157151,1.80035337862115,1.73115196530451,"858"
"861/320.1815mz/2.54min",2.0511374168545,2.41997257313733,1.84522061984855,1.72664876592816,1.90617474542666,2.05506844181912,"861"
"862/327.1527mz/2.54min",1.72464677732626,1.74111154947833,1.70469539983393,1.9359282321809,1.43640421596161,1.66603658947307,"862"
"865/263.1026mz/2.54min",1.75838425404969,1.86467982800552,0.693551216821298,2.30004779363145,1.72253899273333,1.97645930793873,"865"
"866/305.1707mz/2.54min",2.47052927181298,2.43808345107426,2.31644023017389,2.59896436079822,2.02485944418599,2.3355540426813,"866"
"867/231.1703mz/2.54min",2.37579554210217,2.21671134410259,2.32023123048018,2.29303343605484,2.23899267540558,2.2972330920249,"867"
"868/402.2021mz/2.54min",2.82322546897765,2.39094335963359,2.76236105473059,2.51810218124739,2.76805282842894,2.85456203305741,"868"
"870/184.1695mz/2.54min",1.80739729284127,1.69743595500161,1.61099195543261,1.51333701987869,1.64504473648605,1.7991072193589,"870"
"871/403.2055mz/2.54min",2.18234844644304,1.7081395117353,2.10725068376618,1.86575857315882,2.11718348319727,2.2066135591594,"871"
"872/309.1419mz/2.55min",1.93455152433077,2.09255273504724,2.19866176775267,2.46589706277047,2.11430538178546,2.16717141611193,"872"
"875/191.0897mz/2.56min",2.92898140599656,2.15718162727775,3.10245311447819,1.63620184270853,2.33438584363911,2.29394551072765,"875"
"876/611.2893mz/2.56min",1.48301949546641,1.68151705706761,1.64102205066799,1.96074494764092,1.65740991050595,1.71202641442341,"876"
"877/287.1601mz/2.56min",2.91038443880565,2.9913217199407,3.12745390689831,3.28361461562442,2.88924217994539,2.98933631857738,"877"
"878/476.241mz/2.57min",1.52883896297664,1.89181376312429,1.87073541895915,1.33802488469298,1.49228484188235,1.49874520793256,"878"
"879/190.0862mz/2.56min",3.89248562094146,3.12630027549093,4.0495491141825,2.75589332890851,3.27334827307745,3.24218165026744,"879"
"881/492.2335mz/2.57min",2.06249700196206,1.14312116720575,2.17949198940167,0.873464926096576,1.70572424265637,1.64416707087683,"881"
"882/341.1109mz/2.57min",2.18784391692051,2.17550669531845,1.90755318616382,2.10800754364326,1.91655868782696,2.02939733505427,"882"
"885/627.2843mz/2.57min",2.89240827986644,2.85728826677291,2.57724093082591,2.77945326352608,2.58412795782745,2.74071409362375,"885"
"887/303.1551mz/2.57min",4.43580159137929,4.34560668144784,4.16415645787921,4.27212871379698,4.02364565740352,4.21160098994022,"887"
"888/475.2396mz/2.57min",2.40570109646393,2.66278969190672,1.9853425057591,2.25855501309588,1.91777252624794,2.17630581846163,"888"
"889/173.092mz/2.57min",2.97634735012801,2.85083260037199,2.68732072672448,2.79532278117325,2.50265965224391,2.69708439022606,"889"
"890/305.1603mz/2.57min",2.68445883780852,2.59058555090788,2.40738815131291,2.49567416106387,2.27395564425639,2.45168581443073,"890"
"891/304.1585mz/2.57min",3.597628603712,3.50250529259702,3.32347648945631,3.43197473438168,3.18138680455261,3.37187612601983,"891"
"892/643.2506mz/2.57min",1.74529397450824,1.65565808953744,1.45177101401403,1.60364167614057,1.33463125943256,1.55708824952949,"892"
"895/131.0814mz/2.57min",2.22909287197113,2.09359061657611,1.91075041222907,2.06169572679139,1.74205892576953,1.92276923825865,"895"
"897/191.1025mz/2.57min",3.11017301793575,2.98951624422028,2.80119976230531,2.94379198648565,2.63573170488216,2.83343462060806,"897"
"898/605.3025mz/2.57min",2.04514518991298,2.14509327939769,1.82451581108211,1.90563542101242,1.64553716659074,1.910112864296,"898"
"899/325.1369mz/2.57min",3.44267349484473,3.34854662874462,3.15569319943442,3.3400338419636,3.17997358623333,3.30868696004259,"899"
"902/326.1404mz/2.57min",2.55511946572485,2.49811690009081,2.30301409292773,2.45714098071874,2.11261493892854,2.43231432790029,"902"
"911/201.07mz/2.58min",1.73255521658471,1.72368695521057,1.60315586754912,1.4437550386116,1.34215038332341,1.46147976711818,"911"
"918/248.1128mz/2.59min",2.92122788790116,2.70115571801513,2.61214884912748,2.35244067078721,2.22001992659297,2.62956186829742,"918"
"919/230.1024mz/2.59min",2.1004175935592,1.96202830772369,1.81035149882948,1.68640726673954,1.03453207582104,1.73952049945703,"919"
"920/270.0947mz/2.6min",2.05036417953301,1.81964541817278,1.71524752673458,1.54156941481817,1.23479715023921,1.65112746367872,"920"
"921/216.123mz/2.6min",3.1184560590754,3.06151962792422,2.93747498045926,2.90255059919189,2.81331013011404,3.01662927657889,"921"
"922/235.1077mz/2.6min",1.64393917427865,1.71820912844087,1.45656327831063,1.8727775188054,1.38918807981533,1.44177320316339,"922"
"923/316.2119mz/2.6min",1.86250411474731,1.69480503846651,1.65958523788695,1.60278706224973,1.51671377467878,1.82822845722749,"923"
"929/285.1444mz/2.61min",2.76248630489041,2.38011375461254,2.5164148741074,2.41261438895096,2.18103353371314,2.50098661917447,"929"
"930/286.1478mz/2.61min",1.89147307372976,1.36313647921023,1.59044030594812,1.46451066689834,1.19799058025312,1.59891352399376,"930"
"931/234.1335mz/2.61min",3.32352355608239,3.08593264644969,3.01017555063602,2.99391191533317,2.85469416443191,3.14294158571372,"931"
"932/307.1265mz/2.61min",1.96862100113771,1.55986630611366,1.81268737702923,1.39561467980512,1.40809164649965,1.43620816555563,"932"
"933/235.1368mz/2.61min",2.34336265039832,2.09476053273776,2.04233383890256,2.01043939318098,1.87299533490623,2.1695102557055,"933"
"934/185.0808mz/2.61min",2.22953741738706,2.2207617522618,2.25964565402537,1.80341711581353,1.99019313845432,2.1423778923403,"934"
