Filename,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML,GF_PF_MC_RCG_1_pos_20210511_Run78.mzML,GF_PF_MC_RCG_2_pos_20210511_Run96.mzML,GF_PF_MC_RCG_3_pos_20210511_Run197.mzML
8400/383.2787mz/6.44min,0.0,43529.27,86695.2,745485.3,1440056.5,175806.73
8402/255.2316mz/6.44min,147608.19,127132.16,179827.61,188663.06,176554.39,173023.66
8403/343.2949mz/6.44min,418155.2,381469.75,699235.8,269572.2,249250.08,53174.99
8406/449.2868mz/6.45min,0.0,270648.72,503486.72,2552710.0,4841260.5,1003918.56
8407/282.2787mz/6.45min,1517232.4,1398728.8,1777847.4,0.0,761922.56,296621.84
8408/444.3314mz/6.45min,25007.16,179616.83,350271.4,2794327.5,4807180.0,603159.4
8410/427.3049mz/6.45min,0.0,31945.996,77715.75,592304.4,1288722.9,160583.31
8414/454.2923mz/6.46min,876925.06,852833.25,1200290.0,71305.06,603342.56,73874.58
8417/471.3308mz/6.46min,0.0,27439.701,75505.58,525333.8,1261897.9,171878.12
8419/374.3624mz/6.49min,5792271.5,5352290.0,3071975.5,22598.793,4202249.5,3266235.0
8420/488.3577mz/6.46min,0.0,228664.88,445732.44,3648567.0,6459140.5,816619.9
8421/493.3129mz/6.46min,0.0,264789.9,518589.0,2477641.0,4992414.5,1057926.9
8425/91.0542mz/6.47min,379797.25,425385.75,411567.62,560078.8,779274.56,521902.62
8426/537.3393mz/6.47min,0.0,224342.94,443620.3,1922227.4,3998521.5,919867.5
8427/532.384mz/6.47min,0.0,322863.94,606503.44,4656803.5,8726380.0,1124291.9
8428/149.0232mz/6.48min,606328.2,629747.6,383097.5,851700.75,654784.6,2079226.6
8429/313.1429mz/6.47min,580288.56,599335.25,371825.47,809303.2,627041.25,460869.0
8430/515.357mz/6.47min,0.0,32806.438,73384.01,512312.2,1276585.6,180173.95
8431/576.4101mz/6.47min,0.0,347357.0,641425.1,4723266.0,9054358.0,1198494.9
8432/335.1249mz/6.47min,408421.97,767048.94,443705.25,951255.06,517793.6,614787.75
8433/581.3653mz/6.47min,0.0,189408.77,374629.72,1627147.6,3546321.5,829560.44
8434/620.4362mz/6.47min,0.0,310061.22,557078.5,4018187.8,7723113.5,1059991.0
8435/625.3914mz/6.47min,0.0,169322.78,325989.53,1421363.4,3089136.5,735950.94
8437/664.4624mz/6.47min,0.0,227118.56,365758.34,2990381.5,5857506.0,814891.2
8438/559.3833mz/6.47min,0.0,35719.58,72842.33,473319.7,1182116.5,175793.14
8439/669.4177mz/6.47min,0.0,128481.91,260192.44,1090229.0,2484813.0,574337.25
8440/603.4096mz/6.47min,0.0,25951.443,43063.727,392862.1,1010875.25,144862.52
8442/647.4357mz/6.48min,0.0,11382.887,46425.758,270401.56,737900.75,102467.766
8444/757.4701mz/6.48min,0.0,51228.47,112488.05,496909.47,1138725.0,236835.48
8445/372.3467mz/6.45min,77181.01,3178712.5,3257873.5,0.0,58130.88,599894.0
8446/708.4886mz/6.48min,0.0,153884.42,279938.66,2007240.1,3918610.0,551072.75
8448/840.5671mz/6.48min,0.0,12871.597,30788.295,293210.34,630575.25,74715.34
8449/713.4438mz/6.48min,0.0,92243.44,176278.86,797192.9,1786581.2,404880.03
8450/752.5149mz/6.48min,0.0,95184.99,181256.86,1213871.0,2348375.5,373587.06
8451/796.5448mz/6.48min,5200.058,117648.78,169492.48,668681.2,1988392.4,311392.47
8452/399.2501mz/6.48min,671119.06,398859.62,379120.25,788642.56,559293.9,411064.6
8455/801.4964mz/6.48min,0.0,21285.795,52020.883,145391.92,660107.75,123808.14
8457/300.2892mz/6.48min,356825.84,379401.66,577548.1,0.0,53591.445,2880.5288
8459/349.2345mz/6.49min,472486.44,636779.4,787436.0,212261.5,128484.33,203332.56
8461/806.5645mz/6.51min,497593.34,168545.25,507235.7,0.0,83922.19,411880.8
8462/398.1745mz/6.5min,290481.8,199948.75,123294.97,524536.9,248912.81,466694.72
8464/804.5506mz/6.5min,293748.94,1135711.9,993245.2,0.0,0.0,1356454.6
8469/414.1694mz/6.5min,689097.0,612746.5,363443.84,1609675.5,795924.1,1044587.1
8470/279.2315mz/6.51min,364881.22,282329.7,343092.38,485353.2,343639.28,349606.47
8471/297.242mz/6.54min,305198.22,253887.7,287259.62,547876.44,486900.75,260801.89
8472/287.2365mz/6.5min,233699.61,202009.98,230305.88,329438.53,324330.47,278884.3
8474/386.3623mz/6.53min,10210731.0,10222770.0,4388462.5,348702.8,3666186.0,948799.5
8475/272.2581mz/6.52min,560361.75,561434.3,800790.44,510564.62,538895.9,452710.47
8483/149.0233mz/6.56min,1568640.1,914106.06,2096563.4,2307701.0,1720164.2,3026043.0
8484/301.1406mz/6.56min,435727.0,352517.3,948763.8,1154361.4,796302.94,1310641.8
8485/314.3412mz/6.52min,203355.92,1692268.8,1659543.4,0.0,302351.1,1322481.9
8486/279.1588mz/6.56min,651715.1,337809.03,909897.7,882985.06,697801.0,1052458.1
8488/283.2628mz/6.58min,278818.03,371505.5,322392.75,499675.6,509046.0,486959.2
8496/374.3624mz/6.56min,180488.39,2018012.9,6630042.5,0.0,37476.336,5055117.0
8499/228.232mz/6.6min,1239591.9,1321699.5,2230256.0,1254750.8,1477330.2,1241966.8
8500/297.242mz/6.6min,610858.56,447830.06,589867.44,1103719.5,941911.0,890954.06
8502/385.211mz/6.61min,56629.68,54119.72,206830.56,41826.684,65371.35,0.0
8504/344.279mz/6.62min,380398.3,372898.38,836972.94,388142.7,573039.3,225327.62
8505/286.2737mz/6.62min,175925.14,132202.7,190763.2,1070580.5,1035864.0,1425579.2
8507/364.1903mz/6.63min,281590.5,167991.19,140043.25,1455680.6,511733.84,425005.44
8509/380.1852mz/6.63min,974750.25,826954.2,597694.2,4707629.0,2174601.2,1468264.9
8510/282.1121mz/6.63min,120761.59,72057.2,61561.824,653695.5,231059.83,214317.17
8511/412.1749mz/6.63min,67871.08,61137.27,38166.95,416482.72,193511.0,118288.37
8512/536.2862mz/6.64min,411180.4,83036.31,130705.45,0.0,0.0,0.0
8513/604.3488mz/6.64min,1683693.0,308747.72,455988.47,0.0,0.0,0.0
8514/278.2475mz/6.65min,177976.38,82906.4,144285.72,211417.34,196893.34,210660.69
8518/383.3264mz/6.7min,854110.2,688947.06,1141543.5,439074.56,541244.5,312061.2
8519/405.3083mz/6.69min,393608.78,516352.28,729670.8,409226.22,411062.2,108122.18
8520/386.3624mz/6.64min,20277.996,2367925.2,9991485.0,0.0,117323.39,405325.34
8522/393.2971mz/6.7min,48677.836,76578.65,85715.305,196711.89,128000.92,110777.58
8523/371.3151mz/6.71min,119710.945,106522.38,150752.5,184281.66,165074.44,169513.36
8526/341.266mz/6.71min,222958.5,155350.02,250049.0,306375.28,242474.58,377103.0
8527/195.1226mz/6.72min,185540.62,71512.19,122096.86,199769.08,167942.78,185875.56
8528/385.292mz/6.72min,325766.16,217406.33,364524.28,381068.88,346526.47,561262.1
8531/424.3628mz/6.73min,724353.4,259413.53,393131.84,734258.2,641119.25,512807.66
8533/468.3896mz/6.73min,695118.4,154178.64,335762.44,961070.1,877563.44,711035.8
8534/429.3182mz/6.73min,571420.3,467434.2,644917.2,947001.56,815812.6,902241.8
8535/291.2315mz/6.74min,3038060.5,2490874.0,2992183.8,1078166.6,1052171.8,1039140.1
8536/556.4414mz/6.74min,714575.7,318928.34,466399.34,855468.44,819982.06,671898.06
8537/512.4152mz/6.74min,942505.75,393674.6,599085.94,1077690.1,1027754.6,847466.06
8538/473.3444mz/6.74min,332758.8,260369.53,408214.62,415101.9,423062.88,646711.75
8539/600.4675mz/6.74min,462364.88,193246.33,329197.1,586244.94,571533.5,456893.25
8540/344.2791mz/6.74min,603252.5,362201.5,634018.94,440010.97,423854.03,295628.72
8541/517.3706mz/6.74min,231748.69,188652.55,310439.22,296396.56,328311.12,508958.16
8542/286.2737mz/6.74min,201642.42,268125.38,370593.78,642602.44,636092.25,613292.1
8544/383.3263mz/6.75min,1092840.6,840654.75,1325328.9,495389.53,716763.6,323744.8
8545/405.3083mz/6.74min,404724.28,537082.2,793823.0,481537.84,509505.03,106147.91
8548/272.2581mz/6.78min,215757.72,207775.03,288596.88,228917.9,232410.89,245935.2
8550/280.0651mz/6.79min,536364.1,567122.75,636239.44,536680.56,507800.2,581630.5
8552/324.2892mz/6.8min,196491.14,104075.914,154565.77,581313.25,514989.62,464848.5
8556/163.0389mz/6.84min,254264.9,210969.27,464894.22,161383.38,247111.95,68068.164
8559/149.0233mz/6.84min,174919.42,129737.54,293101.34,123501.125,173479.61,71050.305
8561/385.2111mz/6.83min,39722.438,49756.023,192350.4,67787.11,64665.945,6313.9546
8563/242.2476mz/6.85min,613182.3,685119.2,869715.25,508282.16,544197.9,536226.94
8564/299.2577mz/6.85min,800834.44,764524.56,929773.9,1254208.4,1127551.2,1109665.2
8565/286.2737mz/6.85min,631511.3,402973.12,547277.9,328303.47,342990.8,273747.75
8566/339.3254mz/6.86min,484124.9,435030.12,551977.7,750067.8,701883.06,514810.6
8567/237.2211mz/6.86min,99446.47,108906.67,150568.03,79318.81,88132.47,69670.63
8568/255.2316mz/6.86min,116511.69,154940.58,168495.89,117082.59,138418.0,132606.66
8569/281.2472mz/6.87min,486518.7,249968.4,588072.94,664645.56,676362.1,622492.9
8572/344.3155mz/6.9min,539903.75,570175.3,634527.0,1153662.0,1081180.9,784444.56
8576/593.4631mz/6.9min,468483.84,410022.3,343279.34,0.0,0.0,0.0
8579/269.2472mz/6.93min,306896.12,287529.5,395695.03,90448.0,90867.47,40115.95
8582/242.2476mz/6.93min,878851.6,1057278.2,1401375.1,790971.1,853762.5,927805.1
8586/433.2556mz/6.94min,0.0,0.0,0.0,211944.1,331659.4,132449.67
8587/256.2631mz/6.97min,91078.62,90628.37,136220.86,91278.07,100022.055,104104.71
8588/384.2739mz/6.97min,0.0,0.0,0.0,277111.94,370535.62,78126.89
8589/427.3201mz/6.97min,808837.3,929455.06,936834.25,718844.94,804426.2,736108.0
8590/212.1467mz/6.98min,34342.938,0.0,91620.33,1323944.1,969256.56,220951.33
8591/333.2395mz/7.0min,44171.938,175609.69,455615.5,40393.484,133346.4,126541.336
8592/297.2396mz/7.0min,203385.4,450053.22,487259.28,607757.0,498308.25,257103.44
8593/336.3255mz/7.0min,1872585.2,2846064.0,3636827.0,1437498.9,1799346.4,2554516.8
8594/376.3181mz/7.0min,228845.94,581783.25,657794.9,496737.16,435653.84,418847.6
8596/280.2631mz/7.0min,2774884.2,1776468.2,2331232.8,3358007.2,3268978.2,3452308.5
8597/263.2366mz/7.0min,414274.8,229805.19,249270.27,389282.3,378991.72,391378.4
8599/293.2471mz/7.0min,4638821.0,5636823.5,6863520.0,2685069.5,2802251.8,2772257.0
8600/341.2658mz/7.01min,306187.16,562423.75,606165.7,651570.06,619549.5,405659.34
8601/319.2838mz/7.01min,319692.16,310442.6,353530.28,483187.1,456552.38,185462.23
8604/600.4674mz/7.02min,244021.53,158262.52,199402.67,188507.42,184345.55,151719.81
8606/385.2919mz/7.02min,270294.5,382277.06,425715.47,367758.53,363745.62,369088.22
8607/300.2892mz/7.02min,1129735.2,1083383.4,1344919.4,4589946.0,4347001.5,3775848.8
8608/556.4413mz/7.02min,315279.12,224492.66,261428.12,245279.97,242858.45,204706.56
8609/429.318mz/7.03min,243539.97,316863.38,365814.84,261575.66,295890.7,326946.53
8610/512.4152mz/7.03min,388980.22,246665.44,297693.97,302076.4,305056.0,235914.78
8611/424.363mz/7.03min,508581.34,256122.72,317067.06,500708.1,454918.06,212763.02
8613/468.3896mz/7.03min,384515.44,248223.84,263237.88,309392.06,289109.34,220085.8
8614/473.3443mz/7.03min,173152.84,211977.81,279756.56,152411.4,174153.77,230832.89
8617/342.2997mz/7.05min,210257.83,205514.78,233830.19,268566.53,239581.94,201692.1
8618/482.394mz/7.04min,1179460.6,1004788.4,1087589.1,240463.1,277557.03,293808.62
8620/419.3242mz/7.06min,225734.95,287316.72,707087.94,564517.1,322496.7,30645.838
8621/397.342mz/7.06min,979943.7,843394.56,1371368.0,635111.25,786470.06,103274.68
8625/796.5485mz/7.11min,1339940.5,1534204.9,2058148.6,0.0,4252188.0,1509690.5
8627/607.4785mz/7.15min,341367.53,323766.56,298093.2,0.0,0.0,0.0
8629/279.2315mz/7.12min,162343.11,142540.45,239144.58,430132.16,321648.1,220642.42
8632/804.55mz/7.13min,1362108.6,2599817.5,2235048.5,0.0,0.0,1656003.4
8635/808.5776mz/7.14min,230712.75,452778.34,255629.03,333210.22,244006.98,686514.4
8636/806.565mz/7.14min,1737358.2,1224309.6,2005980.4,0.0,2056300.1,3665283.5
8639/780.5508mz/7.14min,4474094.5,509364.84,489537.0,0.0,1199782.1,4437109.0
8641/781.5544mz/7.14min,2113663.8,277866.62,214654.08,0.0,485303.0,2236125.8
8644/293.2834mz/7.14min,1904637.1,2117172.0,2667509.2,2493833.8,2377937.0,2604352.2
8645/199.1691mz/7.14min,74087.92,88399.34,121103.19,121616.65,111996.08,119262.37
8652/213.1847mz/7.14min,102583.195,111016.04,142907.23,142226.38,128760.125,139031.94
8653/227.2003mz/7.14min,99766.67,116025.164,159306.81,157524.38,136804.4,154603.34
8655/311.2939mz/7.14min,5454425.0,6122018.5,7708077.0,7216304.5,7007038.0,7855376.5
8656/241.2159mz/7.14min,101097.14,119865.07,159556.58,149313.9,143235.45,166787.5
8657/782.5677mz/7.14min,6207441.5,9529900.0,8651868.0,442389.3,287237.5,12497084.0
8662/275.2729mz/7.14min,227344.9,256722.75,332993.5,314146.75,283374.5,318385.9
8668/300.2892mz/7.16min,238198.03,273569.7,380743.53,235473.38,213432.1,143678.56
8670/309.2419mz/7.2min,218039.55,323467.25,105340.6,155830.88,57547.492,54373.254
8671/328.284mz/7.17min,98043.91,116472.67,139443.48,190678.08,142115.48,139620.8
8673/381.3509mz/7.18min,118553.32,183881.6,172837.38,3487.4263,0.0,0.0
8675/326.3048mz/7.18min,202112.89,97208.32,133064.94,870416.06,678164.25,599196.06
8677/607.4786mz/7.2min,566113.44,511257.56,507503.16,0.0,0.0,0.0
8681/256.2632mz/7.24min,8405096.0,9772455.0,13623496.0,9545030.0,9372570.0,9967042.0
8683/257.2664mz/7.24min,1417743.0,1657409.4,2313714.5,1612943.9,1582034.4,1662923.9
8684/356.3517mz/7.24min,111343.68,146687.1,182072.36,167922.89,122562.625,145503.88
8686/413.3771mz/7.26min,768289.6,1012421.3,1154180.8,1375544.1,800955.5,1117202.1
8687/228.2319mz/7.26min,130716.53,135613.75,270300.0,45677.684,63027.227,12426.956
8688/395.3669mz/7.26min,256863.42,355113.03,406271.44,489548.6,274718.72,381802.6
8691/411.3581mz/7.28min,205143.05,202124.08,271226.88,183212.88,74076.25,25414.023
8692/372.2892mz/7.28min,1154084.6,267755.34,0.0,0.0,0.0,0.0
8694/395.3305mz/7.3min,36448.812,100172.99,45814.617,76596.28,34818.94,33813.195
8697/381.3509mz/7.29min,381743.06,645108.9,545394.3,68028.055,18003.648,34604.715
8700/427.3548mz/7.3min,16937.62,43697.977,41689.89,219427.2,78245.93,109428.48
8702/496.4105mz/7.33min,2001157.9,1988509.1,1822150.1,815716.8,814286.0,639554.0
8703/790.5576mz/7.31min,0.0,83648.28,95307.56,0.0,4026492.2,152384.9
8704/445.3307mz/7.33min,50043.793,60645.61,62875.62,140184.16,37821.566,42574.668
8706/564.2599mz/7.34min,280236.16,243117.97,339717.5,512576.34,543145.8,317019.22
8708/356.3151mz/7.35min,43350.027,61568.758,72498.15,204609.6,63778.78,60481.312
8710/782.5672mz/7.43min,3388428.5,4314711.0,14863269.0,316939.06,89012.69,13235447.0
8712/371.3151mz/7.36min,186579.66,210838.86,274858.44,373619.66,327813.25,400665.34
8714/510.4285mz/7.4min,148748.42,106775.4,121543.93,432889.4,105705.055,42531.19
8715/282.2787mz/7.39min,3903609.0,2517073.8,3175659.0,3153830.0,2327056.2,3131386.5
8718/377.3197mz/7.4min,360601.6,341040.06,253027.81,484035.38,234231.17,356998.4
8719/307.299mz/7.4min,251846.03,292800.22,317681.8,345449.28,225460.33,331590.16
8720/395.3304mz/7.4min,371808.3,528415.0,440804.22,718813.3,277835.0,584508.9
8722/325.3096mz/7.41min,847685.1,983906.75,1069410.2,1167958.1,771868.75,1123435.8
8725/395.3667mz/7.41min,160007.97,247256.66,203883.39,23664.23,0.0,0.0
8732/599.5028mz/7.47min,346036.8,170095.44,69937.234,0.0,3152266.2,19242.494
8733/740.5221mz/7.5min,320588.16,460313.7,346789.94,0.0,38872056.0,381495.06
8734/796.5489mz/7.44min,559203.5,605624.6,733253.2,0.0,1611279.1,509265.53
8736/806.5652mz/7.44min,1489705.6,2437769.8,2823361.0,0.0,2513860.5,2016744.5
8738/493.3493mz/7.45min,0.0,23613.13,0.0,325860.47,3561.6772,0.0
8740/772.5475mz/7.4min,7226.218,49779.22,23948.973,0.0,1004507.3,61510.02
8742/808.578mz/7.44min,362321.03,756523.94,603017.4,842142.8,526212.0,550123.2
8743/781.5542mz/7.45min,2274347.8,980496.6,2272983.5,0.0,775384.5,2489480.2
8744/804.5498mz/7.45min,1699157.5,3731530.0,1787688.9,0.0,0.0,2352347.0
8745/780.5507mz/7.45min,4516281.5,2144143.5,4661047.5,0.0,3768554.8,5627307.0
8747/315.3253mz/7.45min,702624.3,837708.94,948430.06,828830.94,621978.7,963185.4
8750/816.5734mz/7.44min,3661.5972,39724.53,228417.55,0.0,3347393.5,311425.53
8751/270.2788mz/7.45min,435866.28,447354.38,535265.25,442365.12,348095.25,411404.4
8753/310.3098mz/7.46min,26750.473,99814.664,767015.5,57815.37,23902.555,84698.195
8754/355.3202mz/7.45min,348608.94,277008.7,301391.2,771426.2,247300.81,347814.38
8755/377.3022mz/7.45min,53842.793,71028.91,67118.76,463310.25,44781.57,96114.85
8759/337.3206mz/7.46min,167203.3,125005.34,162674.42,349106.8,150804.12,201331.3
8760/756.5534mz/7.54min,1739254.0,1097622.2,4433514.5,0.0,933977.3,2377036.5
8761/774.5633mz/7.46min,1920705.0,1646562.6,1884164.6,0.0,4904424.5,1430668.6
8763/242.2475mz/7.5min,108156.13,53136.516,189583.05,50214.51,60366.2,36646.77
8764/370.331mz/7.48min,89521.234,70233.02,143688.0,72827.04,56280.93,43756.56
8766/372.3468mz/7.49min,88607.69,94292.836,93871.03,160551.0,76113.88,45186.445
8772/395.3667mz/7.52min,609333.0,845970.75,790527.94,166335.69,38217.938,77549.23
8773/738.5065mz/7.52min,0.0,0.0,0.0,0.0,2316870.8,0.0
8774/270.2787mz/7.51min,287438.16,306273.44,417556.78,340952.9,331582.88,348069.44
8778/411.3252mz/7.54min,214166.12,287331.97,260700.86,486347.0,166140.94,314098.16
8779/242.2475mz/7.55min,187713.28,81522.266,265293.22,89228.5,81772.375,32256.924
8782/171.1378mz/7.57min,172934.69,132239.88,90126.375,301907.88,163515.75,76031.65
8783/420.3313mz/7.56min,306035.5,209158.4,139586.64,587843.25,270571.2,124056.805
8785/425.2868mz/7.56min,223796.17,324685.44,233008.47,660769.5,247011.16,244608.08
8788/411.3609mz/7.54min,51038.46,101481.18,88667.57,38769.97,0.0,5323.7393
8790/508.4143mz/7.56min,183736.64,196337.88,10717.602,154810.89,133237.19,531955.5
8792/672.5247mz/7.58min,194301.28,119631.98,154873.8,152348.14,152921.58,138431.61
8796/510.4266mz/7.59min,1709293.2,1760892.8,1563091.0,732011.7,784140.94,676493.2
8797/584.4723mz/7.6min,328006.2,210661.97,270301.88,269532.75,271074.0,227227.0
8798/328.3204mz/7.61min,907401.7,841011.5,1006302.6,4726089.0,2644188.8,2874335.8
8799/540.4464mz/7.61min,389697.4,247458.8,287641.25,335176.6,307912.22,268205.03
8801/496.4205mz/7.61min,395396.2,216636.52,278023.47,340780.28,280687.2,224017.42
8802/325.2722mz/7.61min,220952.03,186435.9,156657.19,796018.7,153760.64,149965.55
8803/452.3938mz/7.62min,380551.2,204877.27,263895.78,351315.22,249882.52,204678.67
8804/347.3151mz/7.62min,239466.58,151714.66,191938.55,325550.0,178282.5,142227.78
8805/369.2973mz/7.62min,173801.19,235145.45,276874.56,636643.4,237998.52,329653.53
8806/413.3232mz/7.62min,202733.25,235864.86,338706.5,350034.06,203918.33,333900.22
8807/457.3494mz/7.62min,224088.77,241602.53,372159.6,313014.44,254558.19,381080.28
8808/404.3154mz/7.63min,91961.14,78508.6,112802.82,682302.1,150749.89,287800.88
8815/491.3821mz/7.65min,0.0,0.0,0.0,756788.06,38007.46,43870.906
8816/740.5219mz/7.64min,2831847.2,595327.44,3166117.0,52775.008,1537925.2,2427984.2
8817/341.3316mz/7.65min,1326179.1,1465482.9,1543793.4,1153194.8,1280364.6,1585221.1
8819/213.1847mz/7.65min,699057.06,774563.9,841472.75,987415.25,672892.4,850596.8
8820/241.2158mz/7.65min,876533.56,969004.7,1026311.8,1218561.4,857804.4,1029668.56
8821/251.2366mz/7.66min,358438.25,451703.1,497789.16,554093.1,403370.88,486794.28
8822/185.1534mz/7.65min,487059.25,549671.8,594248.0,696198.94,481471.97,576382.3
8823/167.1429mz/7.66min,407502.03,456823.75,497934.88,579890.5,394036.25,496657.75
8824/199.169mz/7.65min,619120.9,670414.44,732713.4,850705.3,585677.3,732678.2
8825/283.2627mz/7.65min,701574.06,923436.1,965736.4,975578.4,696260.75,852024.75
8828/223.2054mz/7.66min,493286.1,536526.06,577769.56,657711.5,479955.62,564237.9
8829/237.2209mz/7.66min,474128.97,523631.84,559007.6,658586.8,449957.44,570732.6
8830/339.3253mz/7.66min,45409564.0,50026228.0,53024228.0,59140732.0,44256172.0,54271196.0
8834/269.247mz/7.66min,877925.25,974450.4,1051080.2,1173193.8,844759.5,1049372.9
8835/321.3147mz/7.66min,13251011.0,14693759.0,15523030.0,17365786.0,12654509.0,15307662.0
8836/209.1898mz/7.66min,483043.78,532401.0,590072.3,676411.75,465020.9,571010.06
8837/380.3516mz/7.66min,1533280.0,1541550.2,1660779.6,1651002.6,1396580.2,1669385.5
8840/357.3357mz/7.66min,2825756.0,2980248.5,3219772.8,3474857.8,2710766.0,3378854.8
8841/227.2002mz/7.66min,797340.0,891018.2,944010.0,1109271.6,759187.44,947390.8
8843/195.1742mz/7.66min,466239.3,507562.2,561501.6,667722.75,450269.62,552298.9
8845/370.3308mz/7.66min,316298.06,247845.34,367968.53,1610943.8,563381.2,776219.2
8849/255.2315mz/7.66min,933325.9,1057789.6,1104725.6,1297192.8,902851.6,1089334.9
8850/303.3041mz/7.66min,1144951.5,1267186.8,1359248.8,1505236.5,1123021.1,1324555.6
8853/535.2695mz/7.67min,423546.94,517366.8,123505.92,136617.28,19722.791,179581.7
8855/719.4684mz/7.67min,3857.8018,0.0,0.0,626966.5,70258.45,51132.55
8859/445.3304mz/7.68min,1053577.8,572758.2,917865.75,12370.628,0.0,467041.97
8870/783.5711mz/7.68min,10976898.0,10705281.0,8814400.0,1002598.2,1095058.1,10793952.0
8871/816.5731mz/7.69min,44382.473,195164.06,251536.9,0.0,2265812.5,524284.84
8873/782.5665mz/7.68min,19723292.0,18784480.0,19443210.0,3201620.0,126626.81,25430312.0
8874/184.0732mz/7.68min,4614295.0,4137921.8,4849785.0,517689.9,5542187.0,5386251.0
8875/650.4383mz/7.68min,4240718.5,1891337.5,2839168.8,1023642.44,2029257.5,3794618.5
8876/808.5796mz/7.68min,1036560.75,2639149.0,1395859.8,5288335.0,1478430.2,1564912.6
8878/269.2107mz/7.69min,188068.11,139679.02,173697.66,715112.06,194255.33,200003.44
8882/678.4673mz/7.68min,19447.229,40815.387,4340.4233,1062426.2,0.0,43712.996
8883/718.4975mz/7.68min,7878.696,24648.324,3664.9148,1003218.0,3622.0557,5112.3306
8884/760.5796mz/7.65min,0.0,8687446.0,150141.78,16652431.0,0.0,0.0
8885/812.6142mz/7.69min,28865.97,166900.25,58418.098,1258203.2,0.0,73859.61
8886/714.4704mz/7.68min,558924.1,574793.7,1060255.5,15810.434,9311.894,580436.3
8887/310.3099mz/7.68min,563301.44,374890.9,167958.86,0.0,112733.47,0.0
8888/786.597mz/7.69min,9640937.0,24001784.0,4549893.0,20898822.0,4488039.5,16144579.0
8889/779.5387mz/7.69min,428477.0,794735.44,824124.4,0.0,0.0,1700304.2
8890/800.5783mz/7.69min,4226006.0,3816364.5,8641558.0,0.0,9742677.0,7161481.5
8891/772.5839mz/7.69min,1502019.5,27098.957,0.0,3672171.0,585344.94,4857048.5
8894/690.4697mz/7.68min,4094166.2,1842318.4,2511153.2,6277.342,1874314.2,3492226.0
8895/758.5689mz/7.69min,190014320.0,107260880.0,136834270.0,165905.05,161007680.0,178278960.0
8896/784.5828mz/7.69min,11239120.0,68646330.0,76525310.0,332177.75,89008130.0,16561350.0
8898/674.4379mz/7.68min,922041.44,1264155.0,1434330.0,9571.935,342477.8,1059466.4
8899/744.554mz/7.68min,2014754.1,1072294.6,2467218.2,3076.017,25501.633,1663510.8
8900/757.557mz/7.69min,5221888.5,5656902.5,8045083.0,0.0,265989.06,11339540.0
8901/774.5633mz/7.69min,3096846.8,2465706.5,2888803.0,0.0,7574281.0,2520159.0
8902/780.5506mz/7.69min,16135236.0,18969264.0,14122056.0,13874.871,20480490.0,16626803.0
8903/822.5619mz/7.69min,703035.4,916676.8,1424112.4,0.0,1371878.9,1310991.4
8904/806.5651mz/7.69min,2429346.0,6880518.0,5811946.5,18992.66,6361292.5,3366400.2
8905/781.554mz/7.69min,7374390.0,8983026.0,6431823.0,3468.7043,7732859.5,7071909.0
8906/798.562mz/7.69min,347462.06,308032.2,1142703.9,0.0,1661511.2,510178.44
8912/309.2032mz/7.69min,39434.043,34753.72,57528.65,871976.25,50724.715,66059.09
8913/778.5352mz/7.69min,1089975.2,1811989.0,1757554.6,0.0,0.0,3660210.8
8914/796.549mz/7.69min,655449.1,753179.1,869269.4,0.0,1103125.6,754014.1
8915/804.5484mz/7.69min,3603962.0,4873463.5,4364423.0,0.0,8711.408,4633970.5
8916/756.5534mz/7.69min,11058405.0,12008702.0,17025566.0,0.0,1118641.4,23984024.0
8918/599.5027mz/7.68min,1235810.6,77541.414,233020.03,29274.217,550468.0,68908.76
8919/575.5026mz/7.68min,973138.0,323517.44,4501150.5,88316.9,506107.06,380278.84
8921/814.5587mz/7.69min,43885.1,93318.28,107225.7,0.0,2582292.2,90240.75
8922/794.5666mz/7.68min,188584.19,0.0,0.0,422062.2,61801.445,951505.5
8925/352.339mz/7.75min,171529.27,50135.473,62330.35,317683.38,72516.97,107099.38
8929/409.3096mz/7.71min,149590.23,138478.28,92669.39,564462.7,131788.03,214391.73
8931/393.3146mz/7.7min,175644.62,63337.48,92854.61,655054.2,133762.94,146283.45
8932/449.3597mz/7.7min,0.0,0.0,0.0,285973.53,0.0,0.0
8936/508.4142mz/7.71min,272646.7,152664.03,115330.51,307593.94,260950.08,974054.2
8938/371.1007mz/7.72min,191062.02,148245.36,174264.6,454080.4,174083.44,135830.78
8939/554.1752mz/7.73min,107111.95,64096.28,77518.07,337360.94,94673.83,95015.54
8940/354.2997mz/7.74min,291430.38,260793.36,525335.0,194768.48,164580.28,153788.08
8944/356.3518mz/7.76min,163920.52,122673.41,296326.0,229453.22,157213.56,109694.76
8945/535.2699mz/7.77min,554442.8,669450.56,183129.83,427856.12,166024.53,696406.1
8946/537.2858mz/7.78min,11807.828,0.0,0.0,939629.06,597810.5,840197.4
8949/284.2945mz/7.79min,9550300.0,9947640.0,11511011.0,11696065.0,10078058.0,13239121.0
8950/256.2632mz/7.81min,193500.61,102055.266,434275.9,181243.7,142633.55,72480.84
