"","Filename","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-211-C4-a_Run181.mzML","POS_D5-211-C4-b_Run184.mzML","POS_D5-211-C4-c_Run187.mzML"
"24","54/345.1542mz/3.66min","50080.805","46512.25","134678.56","69929.984","52684.07","47734.188"
"25","55/140.0683mz/3.73min","70989.58","104845.33","104798.42","41694.08","147325.95","128840.01"
"26","56/322.0966mz/3.77min","60915.984","55392.29","106577.98","68688.6","61658.492","49004.664"
"27","57/324.1122mz/3.8min","2224620.2","1698226.6","3029360.2","2253286.2","1601594.6","1902957.6"
"28","58/302.1303mz/3.8min","955356.5","634986.25","1293005.6","773861.4","498198.4","631179.3"
"29","59/217.1072mz/3.84min","77007.41","56348.49","150358.2","69006.86","44892.465","54353.42"
"30","60/468.2437mz/3.84min","326846.06","266037.78","521222.72","131605.28","101564.6","95691.23"
"31","61/245.0858mz/3.84min","520364.78","465661.06","900811.2","543723.1","432224.97","431353.53"
"32","62/433.2064mz/3.84min","140299.77","108370.22","256059.61","123535.055","100902.27","91096.445"
"33","63/451.2171mz/3.84min","556432.06","477445.4","979511.1","512647.03","415860.12","403434.34"
"34","64/473.1992mz/3.84min","2087157.5","1775188.2","3451053.8","1793279.5","1523700.1","1493870.6"
"35","65/300.1147mz/3.9min","959815.4","733447.1","1374672.9","812768.4","597263.2","706789.1"
"36","66/322.0965mz/3.9min","789315.5","610660.44","1131831.0","835668.2","643500.3","756729.6"
"37","67/203.0621mz/3.9min","159196.42","175056.88","221874.0","120523.68","88397.45","103433.59"
"38","68/561.2515mz/4.0min","252184.88","131366.05","417414.56","248154.03","156400.34","170578.97"
"39","69/222.1465mz/4.05min","555436.4","555364.0","540602.9","686370.6","730199.3","722209.5"
"40","70/325.1255mz/4.24min","856377.1","824488.94","809217.3","887363.25","918981.44","935019.06"
"41","71/233.0726mz/4.36min","430908.72","316282.84","681919.6","406568.16","281445.6","404195.78"
"42","72/255.0545mz/4.36min","429370.25","324965.4","696547.7","534373.6","377881.7","549683.25"
"43","73/226.1802mz/4.37min","138396.81","117282.11","127039.375","157993.83","93502.14","106007.78"
"44","74/266.1726mz/4.37min","88478.78","83416.31","90807.68","125792.016","76429.734","66487.39"
"45","75/244.1907mz/4.37min","51615.07","45961.19","52564.145","80068.555","40916.824","38903.562"
"46","76/236.1621mz/4.45min","82167.91","66461.484","77752.49","85019.45","85248.61","85146.9"
"47","78/689.2988mz/4.5min","553162.1","431136.62","874201.06","460464.38","340121.5","365642.2"
"48","79/433.2068mz/4.54min","5378270.0","4720300.0","8173895.5","5757083.5","4656686.5","4389583.0"
"49","80/450.2335mz/4.54min","2713164.2","2280884.2","3885283.5","1473180.2","1125730.6","1065734.1"
"50","81/455.1887mz/4.54min","36426240.0","33078956.0","46258470.0","35787484.0","31191972.0","30488858.0"
"51","82/236.0806mz/4.54min","2251770.5","2062183.1","3239293.5","2590672.8","2166061.5","2048349.1"
"52","84/244.0667mz/4.54min","392515.88","343792.88","535368.5","349596.84","297468.9","228648.22"
"53","85/211.9707mz/4.69min","3885960.8","4098365.8","4073209.0","3815734.0","4068517.5","4182913.8"
"54","86/213.9686mz/4.69min","3691907.5","3870384.0","3859251.5","3627606.8","3875476.2","3946837.8"
"55","87/229.9813mz/4.69min","8713632.0","9201769.0","9118387.0","9174642.0","9532286.0","9679648.0"
"56","88/231.9791mz/4.69min","8553489.0","9007000.0","8944106.0","8995669.0","9376527.0","9458757.0"
"57","89/232.9823mz/4.69min","706129.5","762901.06","750166.3","742553.1","776460.6","799266.9"
"58","90/230.9845mz/4.69min","722326.3","755746.25","758790.56","758612.94","778043.94","805590.8"
"59","91/469.109mz/4.69min","404024.0","341365.66","429135.84","389444.1","333578.38","405277.97"
"60","92/447.127mz/4.69min","489896.84","396407.16","514181.6","435797.62","348860.2","427130.03"
"61","93/247.0883mz/4.7min","456514.1","474250.84","599881.7","397235.72","368461.0","354807.62"
"62","94/269.0701mz/4.7min","414863.53","436035.22","552757.1","438550.84","427577.0","406904.03"
"63","95/568.2963mz/4.73min","768481.94","756033.0","653115.9","338054.6","278796.72","277309.03"
"64","96/573.2517mz/4.73min","4522530.0","4588901.5","4186200.5","4056385.8","4064770.5","3471808.2"
"65","97/228.1959mz/4.81min","216914.27","135601.77","210690.34","268872.9","137778.3","175216.08"
"66","98/250.1777mz/4.82min","560718.4","393789.3","574866.4","688148.4","421121.88","499573.62"
"67","99/270.1464mz/4.85min","496937.72","353035.2","666895.4","541048.7","269513.2","492705.34"
"68","100/470.1852mz/4.9min","47850.35","41782.254","58176.324","47304.117","36014.26","51812.02"
"69","101/448.2032mz/4.9min","95138.88","83090.31","121074.984","105459.48","85070.73","98107.13"
"70","103/272.2583mz/5.15min","187945.6","198759.75","187495.86","462423.3","511783.62","472667.12"
"71","104/300.2895mz/5.2min","45915.094","24881.229","57127.92","154048.77","158159.98","161488.36"
"72","105/344.1302mz/5.23min","716908.6","616682.4","1003180.8","810041.44","708666.06","657394.5"
"73","106/649.3064mz/5.23min","1071198.9","881551.06","1451975.6","1089949.2","953798.44","870963.2"
"74","107/666.3331mz/5.23min","998123.44","802883.44","1186714.6","629508.75","545612.5","465850.7"
"75","108/671.2885mz/5.24min","10904982.0","9207097.0","13314125.0","10746614.0","9822437.0","9135185.0"
"76","109/318.3001mz/5.24min","2385896.0","2681978.2","2260510.0","2320783.8","2780576.5","2428563.8"
"77","112/203.0621mz/5.28min","368459.94","289328.8","399944.6","320455.34","276877.25","338341.1"
"78","113/298.2739mz/5.3min","593503.06","598996.5","555201.94","935512.2","1006730.94","930761.56"
"79","115/338.2663mz/5.39min","171246.66","188109.28","177548.64","470186.6","473229.94","447398.12"
"80","116/256.2998mz/5.42min","11307937.0","11312143.0","11063268.0","6737276.5","6774075.0","6637900.5"
"81","117/264.0921mz/5.43min","458984.72","398626.7","472174.56","513312.38","475536.47","559412.75"
"82","118/917.3813mz/5.43min","682053.44","563541.94","722467.9","740157.0","598561.8","742958.44"
"83","119/284.6054mz/5.43min","601384.6","552727.4","640882.44","638599.75","554491.94","657503.25"
"84","120/448.2034mz/5.43min","7044495.5","6236443.5","7188043.0","6309626.0","5563557.0","6403001.5"
"85","121/470.1854mz/5.43min","12976840.0","11808889.0","13135237.0","12689520.0","11787634.0","13364556.0"
"86","122/304.2997mz/5.46min","420237.8","1600779.4","781189.0","827229.56","74696.5","144157.86"
"87","123/302.3052mz/5.48min","4338535.0","4959930.0","3558313.5","3859949.8","4905222.0","4799642.0"
"88","124/284.2947mz/5.48min","122752.555","143970.66","93965.07","101274.97","138507.31","137805.47"
"89","125/303.3086mz/5.48min","842388.94","950029.44","679248.75","743514.94","925326.56","911920.9"
"90","127/338.2663mz/5.47min","146732.7","110998.414","136945.6","375367.88","410318.38","407888.12"
"91","128/437.1931mz/5.58min","2009082.9","2349523.8","2140853.8","1951572.8","1470962.4","1164390.8"
"92","129/322.2714mz/5.58min","458712.03","531342.1","355391.0","369258.6","496778.5","474585.3"
"93","130/300.2897mz/5.58min","23287200.0","25048578.0","17675370.0","20654082.0","24309348.0","24263402.0"
"94","131/301.293mz/5.58min","4454136.0","4775540.0","3390749.5","3895942.2","4651415.0","4827496.5"
"95","133/195.1017mz/5.61min","763165.75","753661.0","792258.3","833531.7","809003.4","824468.3"
"96","134/344.3157mz/5.61min","1565503.1","1719950.9","1235153.4","1832298.5","2253528.5","2079729.4"
"97","135/330.3364mz/5.63min","3498.901","42388.24","3609.3215","71852.99","14336.327","0.0"
"98","136/347.3347mz/5.66min","972210.75","1045634.9","693086.06","535726.44","664169.1","630365.56"
"99","137/346.3314mz/5.66min","4567720.0","4998122.5","4014102.8","2669860.2","3247159.2","3036115.2"
"100","138/105.0335mz/5.67min","1846915.0","2467678.5","2597630.5","1609863.9","1725879.1","1455588.9"
