"","filter","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-211-C4-a_Run181.mzML","POS_D5-211-C4-b_Run184.mzML","POS_D5-211-C4-c_Run187.mzML"
"400/223.9884mz/7.87min",3239557.35,1039540.3,1127284.2,1102818.8,5351830.5,5420384.5,5504449.5
"401/213.983mz/7.87min",1250645.25,1919399.9,1027605.4,1473685.1,944217.9,983032.56,3041789.2
"402/172.9565mz/7.87min",1694427.45,1656256.5,1892187.1,1732598.4,2469456.8,1193648,1188545.2
"404/377.3201mz/7.86min",263957.135,266526.1,261388.17,250970.7,200208.52,607810.7,545264.8
"407/80.9479mz/7.87min",526904.75,554205.44,766733,662708,499604.06,449485.34,482820.3
"410/265.2526mz/7.87min",511476.475,550402.7,593038,659578.25,436220,472550.25,434001.62
"411/283.2631mz/7.87min",1000595.35,1038087.2,1192718.6,1254190.1,921129.7,963103.5,884309.56
"414/373.2324mz/7.87min",342908.5,288056.03,366857.03,393746.16,318959.97,372864.8,313291.5
"415/327.2269mz/7.87min",310884.985,292771.03,401697.75,469093.34,279065.94,328998.94,275670.4
"417/378.2088mz/7.87min",1840585.45,1604780.8,1902974.9,1778196,1771191.2,2006366.8,1906423.1
"418/351.2504mz/7.87min",929938.65,954807.4,1233496.9,1332614.5,802300.25,905069.9,769661.75
"419/351.2142mz/7.87min",350413.83,347831.1,411891.94,446646.34,330341.47,352996.56,311749.06
"421/780.5511mz/7.87min",522984.55,524300.3,586630.3,463874.03,580612.94,521668.8,430549.5
"422/352.3392mz/7.87min",1829827.1,1808270,1893316.8,2116893,1851384.2,1404079.8,1548471.2
"423/782.5663mz/7.87min",657887,663917.5,651856.5,836470.9,643271.25,705205.4,598209.56
"426/808.5824mz/7.87min",474774.36,466998.12,482550.6,620544.4,447570.75,503397.94,449960.34
"428/730.5379mz/7.94min",505283.94,2663547.5,191481.95,164559.61,2605350.2,446643.94,563923.94
"429/810.5972mz/7.87min",431200.38,417331.88,667023.6,445068.88,349469.75,447790.38,336578.28
"431/851.7095mz/7.89min",1521269.8,825040.56,1243965.8,1678829.2,1363710.4,2495439,2705510
"432/752.5198mz/7.89min",2175298.7,5045745.5,824222.5,733279.56,5284287.5,2019836.6,2330760.8
"438/579.2632mz/7.9min",901022.675,866906.25,837409.8,983598.94,1008836.6,864571.25,935139.1
"439/443.2047mz/7.89min",318399.72,256284.84,784429.4,707211.6,380514.6,132037.61,124815.91
"441/310.3102mz/7.93min",319877.98,286023.66,285787.44,353732.3,410701.25,164353.77,469992.53
"443/163.9906mz/7.98min",563271.56,535728.44,581323.06,525099.9,545220.06,1673616.4,1838102.2
"444/284.2947mz/7.99min",538280.225,505266.97,662740.4,595347.56,567397.2,495624.3,509163.25
"445/365.266mz/7.99min",468996.265,449623.97,636855.8,447716.22,488368.56,611251.5,424991.72
"446/730.5378mz/8.01min",627400.4,1195686.2,374852.62,556733.2,698067.6,370313.5,2089692.4
"447/336.3258mz/8.04min",258149.28,302088.5,532987.06,410842.88,214210.06,110784,155901.69
"448/205.0172mz/8.12min",1637747.85,1520246.2,1916295.2,1563586.6,1500213,1711909.1,5283463.5
"450/395.3307mz/8.2min",189670.58,184385.89,273674.53,233971.42,158290.7,194955.27,167538.53
"451/690.5065mz/8.21min",2042801.3,3554107.8,1408355.6,1716797.9,2757320.5,1832271.8,2253330.8
"454/712.4884mz/8.22min",515142.98,1524847.8,185058.81,564535.9,746291.3,172291.55,465750.06
"455/825.6912mz/8.22min",256231.085,503529.84,367237.78,443980.25,102025.61,109479.234,145224.39
"457/752.5197mz/8.22min",550158.71,664969.75,443000.44,639587.6,519599.72,441376.8,580717.7
"458/769.6312mz/8.22min",301095.16,117950.51,212591.97,241412.44,748381.94,360777.88,401369.72
"464/851.7097mz/8.22min",2534726.2,1333924,1856737.5,2629098.2,2440354.2,3408988.5,3292050
"465/797.6627mz/8.22min",210302.43,150689.39,187892.52,232712.34,525610.3,524002.4,185391.23
"466/421.2508mz/8.21min",332736.11,254979.75,406899.88,329974.97,306006.44,370127.84,335497.25
"468/823.6784mz/8.22min",88891.902,29630.634,29630.634,29630.634,148153.17,611002.8,1033854.44
"473/617.4171mz/8.29min",240455.195,240920.62,285782.78,367754.25,174553.73,208887.19,239989.77
"474/312.3258mz/8.32min",216955.205,271022.06,225806.31,239779.52,208104.1,132154.3,176098.08
"475/338.3416mz/8.34min",25138610,30027784,44236464,36216170,20249436,8760830,17371888
"476/321.3151mz/8.34min",221681.655,278626.53,425720.4,345397.97,164736.78,50946.695,136741.53
"478/675.6755mz/8.34min",155150.307,199077.45,422496.22,288511.2,111223.164,10876.3125,74745.42
"479/250.1777mz/8.35min",142851.495,225416.72,282392.97,223699.14,62003.85,12400.77,12400.77
"482/716.522mz/8.4min",363894.41,2342433.8,242027.98,439808.1,1012926.06,77487.58,287980.72
"483/391.284mz/8.38min",659901.975,953992.5,841100.75,846391.3,447302.7,461108.88,478703.2
"484/413.2658mz/8.38min",2776459.1,3535303.8,3392231.8,3114337.2,2282572,2438581,2362218.5
"485/393.2972mz/8.39min",1224870.7,1295659.9,1391640.1,1666456.9,1026277.1,1154081.5,1119295.1
"486/738.504mz/8.4min",281252.97,1407809.5,189471.67,333868.6,661053.5,24102.418,228637.34
"487/136.0217mz/8.42min",2788535.15,4908357.5,4750310,4705572,859522.4,871498.3,851899.75
"488/312.3258mz/8.43min",657040.25,738204.8,1043701.44,812029.94,575875.7,521017.84,530403.4
"489/352.3392mz/8.54min",10223156.25,14913989,14001724,14051035,5898291.5,6444588.5,6329728
"490/199.9754mz/8.56min",1184868.53,797910.3,876647.56,789977.56,1493089.5,1849925.9,1917115.1
"492/562.4252mz/8.59min",247134.855,238766.05,306745.84,392646.94,225843.56,255503.66,186508.9
"493/213.9829mz/8.57min",806615.35,1994470.4,1185502.4,997182.8,608406.5,581176,616047.9
"494/379.3359mz/8.69min",928367.2,577874.06,632377.06,671248.6,1185485.8,4527484,5085682
"495/350.1774mz/8.68min",91855.982,43878.734,41698.86,17576.686,139833.23,234880.7,509975
"496/201.9757mz/8.64min",562739.575,553046.75,562742.9,562736.25,458786.16,854202.3,899962.5
"497/380.339mz/8.7min",261749.045,185827.94,218170.16,245166.97,278331.12,1331617.5,644983.7
"498/366.3728mz/8.66min",677216.13,672036.06,682396.2,1274133.4,411446.47,221683.88,1155060.6
"499/340.3572mz/8.67min",249908.56,360157.78,395351.1,360366.03,139659.34,48319.66,57880.434
"500/421.2843mz/8.69min",122144.261,39503.242,5006.293,544583.6,204785.28,212816.8,25031.465
"501/546.4305mz/8.7min",2614270.1,2547870.2,3230274.2,2132130,2975384,2680670,1621519
"503/201.9757mz/8.68min",929032.65,1050704.6,1094939.9,1111101.2,807360.7,473898.9,510008.56
"504/350.1774mz/8.75min",232397.48,217218.23,27104.996,147112.17,379709.97,465136.12,247576.73
"505/394.3224mz/8.75min",417240.38,528430.2,637982.5,550920.1,306050.56,281758.47,258096.28
"506/377.32mz/8.82min",4693801.25,4158353.5,4752001,4635601.5,4504241.5,6360236.5,6664254
"507/378.3234mz/8.82min",593929.9,1273558.2,707867.56,677691.2,462554.28,510168.6,481482.9
"508/687.5318mz/8.9min",390053.405,414111.03,365995.78,303816.94,139952.36,800790.8,828659.1
"509/377.3201mz/8.96min",3103002,4215079.5,4631715,4508707,1990924.5,1584411.1,1358663.4
"510/378.3234mz/8.96min",732287.375,980374,1422119.9,1361969.6,459254.03,484200.75,440146.97
"511/379.3358mz/8.96min",6348057.75,7193674.5,7445887,7377834,5502441,2038316.8,1730232.2
"512/395.3306mz/8.96min",584437.9,736489.9,797982.8,856263.4,377211.3,414749.56,432385.9
"513/851.7097mz/8.96min",26475264,47442770,35842640,43310576,17107888,15000512,2363712.5
"514/380.339mz/8.96min",1780086.9,2094809.4,2213999.2,2171573.5,1465364.4,649789.1,544863.75
"515/827.7099mz/8.97min",591703.75,112392.02,2831852,3174166.8,112392.02,621447.4,561960.1
"517/823.6789mz/8.97min",26535603,19843360,38034332,34571148,21332370,28308134,24763072
"518/481.2922mz/8.97min",2913967.35,3224580.5,3402445.5,3630187.8,2307657,2603354.2,2583170.8
"519/853.72mz/8.97min",2569755.15,2902502.5,5350411.5,5354204,463802.88,1279166.2,2237007.8
"520/879.7406mz/8.97min",1683314.45,334510.28,1694077.5,2082753.4,334510.28,1672551.4,3277746.2
"523/687.5319mz/9.11min",415970.235,649829,392765.75,576734.56,70412.09,439174.72,331329.1
"524/352.3392mz/9.08min",1585845.5,2178939.5,2067670.5,2068960.6,918367.1,979464.2,1104020.5
"525/463.3313mz/9.19min",200095.27,69743.04,11934.977,844327.6,330447.5,378934.03,44893.46
"526/587.4645mz/9.61min",1040251.2,1608323.6,1162991.4,818069.2,1089352.4,991150,787342.3
"527/315.1201mz/9.63min",260831.24,136958.16,167716.23,231996.92,289665.56,467126.28,646130.75
"528/853.7238mz/9.64min",2480728.85,758.87666,2970635.5,5919382,3794.3833,1990822.2,23326292
"529/519.308mz/9.63min",380871.09,221966.58,268390.84,367268.4,394473.78,679988.1,935287.1
"530/587.3708mz/9.62min",377363.39,225511.9,265810.84,359599,395127.78,683738,931719.4
"531/613.4226mz/9.62min",5293400.25,8090862,6477231,7746319,3932303.8,3490700.2,4109569.5
"532/451.2452mz/9.63min",555471,314198.1,390487.62,530607.25,580334.75,1010548.6,1378310.6
"533/879.7408mz/9.62min",5752655.1,93261.44,15525624,16684394,93261.44,11039003,466307.2
"534/383.1827mz/9.63min",585474.4,337914,407291.06,545625.9,625322.9,1084510.5,1481302
"535/771.6469mz/9.79min",655203.25,793851.5,516555,221300.39,3625984.8,3002270.5,418311.8
"536/537.3946mz/9.79min",315650.48,400313.9,347149.06,513985.62,252759.3,284151.9,234368.33
"538/743.6157mz/9.93min",595430.4,567861.4,345362.94,403385.12,622999.4,1800676.6,1948982.1
"540/226.9515mz/9.93min",1408708.85,1343061.5,2297287.8,2240422,1474356.2,1053883.5,1053697.6
"543/853.724mz/9.98min",11523071.7,50672.434,29267010,31912024,10134.4868,22114962,931181.4
"545/743.6156mz/9.98min",1119533.9,1837562.8,1158102,1080965.8,2482307.5,500193.1,608173
"546/771.6464mz/9.98min",1203875.375,3348006.2,1932172.8,1818407,589343.75,257819.23,86027.5
"548/726.4617mz/10.08min",1163606.325,1458831.4,1490331.4,1479277.5,868381.25,818989.5,864260.44
"549/685.4355mz/10.08min",12500688.5,15361326,14116750,13868548,11132829,10052688,10286942
"550/663.4536mz/10.08min",1166513.23,1568897.5,1552794.9,1554554.9,780231.56,738119.4,761529.1
"551/736.542mz/10.08min",394720.55,445496.5,484503.8,489708.22,334065.97,334588.62,343944.6
"552/708.511mz/10.08min",644761.97,764150,797242.3,780993.2,525373.94,506151.4,397247.88
"553/797.6625mz/10.17min",1917677.8,501228.8,435328.2,389963.53,3946101.2,3603712.5,3334126.8
"554/687.532mz/10.17min",486828.89,198580.2,231478.25,268603.38,705054.4,1072541,1703969.4
"557/769.6311mz/10.17min",1252858.165,308493.53,269237.75,232787.92,2250020.8,2197222.8,2481000
"558/823.6782mz/10.11min",673560.75,304298.4,257936.6,231435.64,1042823.1,1278687.4,3412549.5
"559/741.5996mz/10.18min",519189.69,91509.18,16018.622,35960.18,946870.2,986724.8,1089772
"561/146.9803mz/10.17min",8148601.5,9715590,3439236,3229767.8,8270735.5,8256982,8040221
"562/101.0709mz/10.17min",2173783.6,2096919.2,2060736.9,2015990.6,2250648,2276102.8,2293156.2
"563/144.9822mz/10.17min",16802378.5,21425664,7507640,15264123,18391434,18340634,12524501
"564/589.4799mz/10.18min",2218898.75,3322679.2,3077128.5,2157884,2152525.8,2279913.5,1947505.9
"565/80.9479mz/10.18min",647171.66,930464.2,849612.6,815978.7,437233.8,478364.62,462853.88
"566/216.9227mz/10.2min",2090925,3525483.2,2452230.2,1746166.8,2435683.2,1380577.4,1318980.1
"568/615.4953mz/10.21min",1313996.7,847147.75,914513.8,969591.4,1853126.2,1658402,2161655.2
"570/738.5039mz/10.22min",931263.925,1247813.9,990230.25,1094689.1,872297.6,684587.5,843893.56
"572/158.9641mz/10.23min",2648671.7,2624077.2,1906315.6,1869687.1,3145044.8,2673266.2,2689659
"574/226.9514mz/10.23min",8296503,7775669,3827481.2,3718035.5,10187393,8845904,8817337
"575/430.9133mz/10.23min",589154.78,441608.06,446381.62,441494.3,761622.1,731927.94,758410.9
"576/362.926mz/10.23min",637548.9,506429,499602.03,484203.6,810998.44,771915.44,768668.8
"577/716.5218mz/10.23min",2266684.9,2931099.2,2491337.8,1060819.6,2304906,1936921,2228463.8
"578/140.0682mz/10.25min",543691.25,659295.6,560391.5,596098.6,526991,453747.5,476959.2
"579/690.5061mz/10.25min",381137.935,366437.78,355409.12,380627.47,381648.4,474544.66,458928.22
"581/385.7239mz/10.31min",1590855.75,1612527,1423636.9,1569184.5,1770103.4,1537743.1,1767214
"582/223.9882mz/10.31min",4284553.6,4378309,4126823.8,4118898,4784221.5,4190798.2,4741241.5
"585/328.9148mz/10.32min",718082.325,455889.94,486622.22,546761.9,956201.06,889402.75,942496.4
"586/213.9828mz/10.32min",1886601.35,2954334.5,3004029.2,2121385.2,1651817.5,1563978.9,1536084.6
"587/205.0171mz/10.32min",6801836.75,6009908,6269994.5,6322871.5,7306242,7280802,7479213.5
"589/172.9563mz/10.32min",5668654.5,7769538,7586959.5,7882801,3750349.5,3518106.2,3630644.8
"590/174.9533mz/10.32min",1054622.22,1219012,1189366,1864198,604389.94,919878.44,892244.2
"591/163.9905mz/10.32min",3436042.85,3112184.2,3114640.2,2318191,3832043,3757445.5,3874451.5
"592/169.9773mz/10.32min",2761216.85,2090951.4,2523196,2717459.5,2942325.8,2804974.2,3004768
"593/141.9585mz/10.33min",2231105.3,1692146.6,1977538.4,1755625.9,2609573,2484672.2,2679065
"594/182.9851mz/10.32min",21537419,18995584,19318986,19853678,26876356,23221160,25719314
"595/138.9953mz/10.32min",4882089.25,4209994,4422416.5,4454389.5,5592699,5309789,5591263.5
"596/98.5121mz/10.33min",27033775,22551964,23580524,22928398,32033502,32139104,30487026
"597/110.0201mz/10.33min",93602575,89302420,90465080,91335480,126167600,95869670,123401224
"598/180.9898mz/10.33min",1281662.65,972405.4,1199319.5,1199906.2,1363419.1,1444557.5,1468132.4
"600/89.5067mz/10.33min",14595745.5,11433834,11440640,12806039,16385452,16545495,16515385
"601/97.5144mz/10.33min",1522598.5,1388868,1307722.9,1278102.9,1681960.9,1656329,1714690.6
"602/110.5217mz/10.33min",8075527.75,6615303,6168187,7821718.5,8741221,9278973,8329337
"603/196.0167mz/10.33min",1569811.85,1588109.5,1538541.5,1608647.9,1957523.4,1551514.2,1483515.1
"604/109.0225mz/10.33min",7591193.5,5669208,7381046.5,5644671,7944072,7801340.5,7852561
"605/113.9636mz/10.33min",8755787.75,8225338.5,7057517,7176085,9652706,9881371,9286237
"606/154.9902mz/10.33min",30333985,27373912,30634700,29119792,47794530,30033270,37045136
"607/152.9949mz/10.33min",1794298.25,1670331,1759399,1536843.1,2086257.5,1829197.5,1968971.4
"608/201.9757mz/10.35min",684269.83,468773,505166.6,477031.88,864345.56,874756.44,863373.06
"610/207.0175mz/10.36min",5601369.75,5736909.5,5852630,5721414.5,5400060,5481325,5473979
"611/209.0129mz/10.36min",2120130.7,2168588.8,2227056.2,2182367.2,2055501.9,2064046.6,2071672.6
"614/186.9809mz/10.36min",3305677.7,3141608.2,3197577,3281207.2,3330148.2,3332543.5,3376364.2
"615/181.0144mz/10.36min",4891797,4991951.5,5250397,5315389,4702660,4719758,4791642.5
"616/183.0098mz/10.36min",1841286.2,1869142.9,1992402,1988661.4,1789962.5,1745870.8,1813429.5
"617/141.9833mz/10.36min",10257530.5,10362380,10441034,10472705,9940214,10018123,10152681
"618/184.9855mz/10.36min",8538720.5,8216978.5,8208764,8527034,8550407,8683720,8834523
"619/139.9879mz/10.36min",26662648,26880322,27495566,27274766,25961172,26212192,26444974
"620/111.5189mz/10.36min",1944097.35,1924844.1,2008572.1,2014142.6,1926771.9,1961422.8,1921227.1
"621/143.9809mz/10.37min",1347898.1,1370528,1370583.1,1361345.8,1271982.9,1293438.8,1334450.4
"622/131.5335mz/10.37min",6400288,6743107.5,6902001,7144073.5,6057468.5,6038280,6001746
"624/90.5067mz/10.37min",4583852,4638022,4709399.5,4725757.5,4381909,4529682,4505494.5
"625/113.0166mz/10.37min",4346577.75,4360230.5,4348225,4455318.5,4159011.2,4251088,4344930.5
"626/91.5044mz/10.37min",1742790.05,1763337.5,1792999.4,1804893,1633968,1722242.6,1718537.8
"627/111.5218mz/10.37min",6627380.5,6691522.5,6787262.5,6880642.5,6469970,6534385,6563238.5
"629/114.0165mz/10.37min",1070727.45,1043150.6,1105818,1113333.8,1046091.1,1052986.5,1088468.4
"630/112.5196mz/10.37min",2151987.7,2166385.2,2206800.8,2212751,2062774.1,2124964.8,2137590.2
"632/111.0202mz/10.37min",78148607,79155110,79394250,80734264,75695800,77142104,76763160
"634/112.0178mz/10.37min",30566413,30950596,31093494,31442178,29628262,30161224,30182230
"637/156.9906mz/10.37min",7593304,7797681,7892164,7868386.5,7388927,7347873.5,7356737
"638/215.9838mz/10.38min",1230901.65,1490980.4,1538013.6,1537714.2,970822.9,915989.6,636980.06
"639/109.5217mz/10.38min",5213508.25,4941068,5096003,5259094.5,5251185.5,5272156,5175831
"640/174.9568mz/10.38min",2043330,2511086.8,2453941.5,2466169.5,1628435.4,1632718.5,1630980.6
"641/158.9861mz/10.38min",2977903,3042893.8,3095836.5,3145120.2,2790673.2,2761506.8,2912912.2
"643/115.964mz/10.38min",2094544.15,2156360.2,2001137.5,2425267.5,2118760.8,2000088.9,2070327.5
"644/130.5217mz/10.39min",2335126,2379528.2,2255533.8,2290723.8,2502525.8,2461064,1217047.5
"645/165.9829mz/10.4min",2860057.25,2994280.8,2999492.8,2786776,2933338.5,2289029.2,2568817.2
"646/377.7377mz/10.43min",613743.5,684077.3,543409.7,211598.34,1020731.94,287912,965683.2
"647/94.0451mz/10.44min",4957138,4939875,4974401,4732135.5,5285492.5,5081892.5,4274946
"649/102.0339mz/10.47min",146839630,138539550,140281650,145151520,152385950,150396420,148527740
"650/208.0393mz/10.48min",2805767.1,2781455,2890163,2846321,2771746.5,1709090,2830079.2
"651/154.005mz/10.48min",2492037.3,2444328.2,2515498.2,2517970.5,2507332.8,1835215,2476741.8
"653/168.0161mz/10.48min",2362660.35,2303669.5,2426957.2,2340229.5,2399662.5,2385091.2,2245645
"654/125.9862mz/10.48min",22943846,23375738,21710632,22511954,27145106,27258994,17306760
"655/104.0302mz/10.48min",3745360.5,3202513,3615046,3703096.5,3823550.5,3787624.5,3816878.5
"656/81.5205mz/10.48min",29740079,29259034,27274882,27966768,30221124,31752428,31202588
"657/167.0128mz/10.48min",45559037,43583810,45706830,44698970,46489290,46205880,45411244
"659/102.5354mz/10.49min",12743874.5,11980027,12205041,12592613,13239199,13167226,12895136
"660/90.5259mz/10.5min",42624186,41356480,40922364,37602390,51603344,50992830,43891892
"661/139.0179mz/10.5min",10689863.5,10097925,10482867,10117550,11258336,10901103,10896860
"662/97.9914mz/10.5min",9879766.5,9013835,9588389,9387882,10574037,10171144,10371939
"663/111.039mz/10.52min",10048712.5,10615713,12155978,11574239,9481712,9223278,9249001
"664/201.9757mz/10.53min",941931.03,894870,910274.3,944537.5,939324.56,1015501.9,1008127.44
"666/225.0294mz/10.54min",2314855.25,2080563,2297900,2227100.2,2387512.8,2331810.5,2351386.5
"667/184.0029mz/10.55min",6854536.75,6884058.5,6825015,6564892,7629835,7617652.5,5042108
"668/199.9753mz/10.56min",911227.51,50600.664,375456.8,501333.62,1386774.9,1321121.4,1345695.5
"672/169.9773mz/10.81min",1925752.8,1639406.1,4723972,1162215.4,1923817.5,1973602.6,1927688.1
"673/173.0302mz/10.79min",457356.98,809453.8,338056.4,576657.56,151633.47,185150.03,2591529
"674/147.0309mz/10.84min",5885509.75,5561993,5764449,5763578.5,6291695.5,6123356.5,6006570.5
"675/199.9882mz/10.88min",885753.8,470609.78,885415.5,692739.8,3592092.5,886092.1,3663171
"676/145.0353mz/10.94min",9548219.5,9211714,9413920,9322635,9930673,9791596,9682519
"677/171.993mz/10.98min",6418242,5334411,5685771,5775479,7133539,7061819.5,7061005
"678/199.9882mz/10.96min",710195.27,533604.3,596602.6,823787.94,827668.9,3588023.2,431198.56
