"MetaboAnalyst_ID","Yeast_HE_D5.Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5.Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5.Ctrl_c_pos_20190515_Run43.mzML","POS_D5.211.C4.a_Run181.mzML","POS_D5.211.C4.b_Run184.mzML","POS_D5.211.C4.c_Run187.mzML","shared_name"
"30/217.1048mz/2.24min",2.00089334514418,2.08518559003273,1.98203456430456,2.1656037387306,2.00324434813801,2.0246421402656,"30"
"37/257.0995mz/2.8min",1.86293752644935,1.77753486515436,2.11741281423385,1.86274142420839,1.74990979135853,1.78853067312428,"37"
"38/120.0445mz/2.83min",2.46831989888644,2.43489583299959,2.38741980246575,2.2966040036314,2.26315579793156,2.34575133211832,"38"
"39/138.0551mz/2.83min",1.92278381222748,1.88070893823688,1.84311787285604,1.78134688614691,1.73556687638007,1.82320325041757,"39"
"40/171.0992mz/2.86min",1.75027912091323,1.70405897893527,1.46688404909069,2.50013836067239,2.47762314628479,2.43203505685203,"40"
"43/212.1258mz/3.19min",1.79061712739955,1.75519461415376,1.77663220512653,1.87254756735054,1.87674663994824,1.86523066290387,"43"
"44/194.1153mz/3.19min",2.80414775858619,2.78500393151686,2.79990738791378,2.89079785074171,2.8783284996368,2.86653118223141,"44"
"45/172.1333mz/3.19min",2.08107660445477,2.03650290072341,2.04570583035723,2.11978361181315,2.10837620486128,2.07481127381569,"45"
"47/239.089mz/3.35min",1.82697558371288,1.82926542288535,1.93534088950719,1.9044780966481,2.14805187056442,1.83037729487137,"47"
"57/324.1122mz/3.8min",2.4070566619426,2.2661243127734,2.52143289493166,2.39022723023125,2.22535553200903,2.29356954755187,"57"
"58/302.1303mz/3.8min",2.03996624889572,1.83889299631113,2.15168238576041,1.92607405903947,1.71820526731369,1.8142931848628,"58"
"64/473.1992mz/3.84min",2.37935600838246,2.28537307602611,2.57803370934943,2.29105885723458,2.20370243223732,2.18845341610169,"64"
"65/300.1147mz/3.9min",2.04198849990952,1.9014974704458,2.17828135106816,1.94737768435543,1.79696869474922,1.86343028030917,"65"
"66/322.0965mz/3.9min",1.9570514176811,1.82192846157892,2.09386356483542,1.95944475027587,1.82935169137981,1.89308115888068,"66"
"69/222.1465mz/4.05min",1.80443512488365,1.78070640000416,1.77296035297238,1.87396954731434,1.88424434954834,1.87280363385649,"69"
"70/325.1255mz/4.24min",1.9924658317855,1.95231350866433,1.94814713942705,1.98551231257508,1.98410967709495,1.98496090027484,"70"
"79/433.2068mz/4.54min",2.79044338634625,2.71009827465702,2.95251106067868,2.79761340164797,2.68887993700445,2.65656370079875,"79"
"80/450.2335mz/4.54min",2.49327686346358,2.39423191033898,2.62950469332495,2.20566674666344,2.07223740784747,2.0417892981853,"80"
"81/455.1887mz/4.54min",3.62121513011512,3.55568046780002,3.70527324391153,3.59114204003909,3.51484576819324,3.49828159310914,"81"
"82/236.0806mz/4.54min",2.41232491078245,2.35045589697589,2.5505322791603,2.45082343866542,2.35647371921388,2.32554441108059,"82"
"85/211.9707mz/4.69min",2.64929920077154,2.64873939223487,2.65001867427706,2.61898896505148,2.63023912428499,2.63561935043608,"85"
"86/213.9686mz/4.69min",2.62705159680641,2.62388272911946,2.6265850612154,2.59703108054482,2.60912801006617,2.61038971446817,"86"
"88/231.9791mz/4.69min",2.9919440866436,2.99070883615834,2.99161891710982,2.99144434016506,2.99284494439735,2.98997450389152,"88"
"89/232.9823mz/4.69min",1.90868514209676,1.91859689292297,1.91523953103635,1.90813838994639,1.91092236029064,1.9168322646399,"89"
"90/230.9845mz/4.69min",1.91853421449969,1.91450467552022,1.92020389998611,1.91743112076437,1.9118070615458,1.92025493454268,"90"
"96/573.2517mz/4.73min",2.71518224187622,2.6978374091757,2.66190200481345,2.6455501269493,2.62983896593858,2.5546961601434,"96"
"105/344.1302mz/5.23min",1.91526457684018,1.82619022915966,2.04146119177079,1.9459181112617,1.87124457103608,1.83196650358696,"105"
"106/649.3064mz/5.23min",2.08967090400909,1.98137614628066,2.20204129810542,2.0748171307138,2.00025954446794,1.95414024207603,"106"
"107/666.3331mz/5.23min",2.05898504076882,1.94078117488573,2.11442826549379,1.83641264598477,1.75768724984073,1.68238719146901,"107"
"108/671.2885mz/5.24min",3.09742573849593,3.00025139203468,3.16439460956283,3.06868252322275,3.01302218784898,2.97485778234992,"108"
"109/318.3001mz/5.24min",2.43745229461118,2.46458391694462,2.39428841227144,2.40304555755937,2.46493778396971,2.39948995280246,"109"
"113/298.2739mz/5.3min",1.83322374965061,1.81355296011746,1.7845329567324,2.00846032946739,2.02371635265079,1.98297887523008,"113"
"116/256.2998mz/5.42min",3.11318416567205,3.08967355993838,3.08396541254672,2.8658952444941,2.85165293656016,2.83617117370923,"116"
"118/917.3813mz/5.43min",1.89361919044631,1.78705491831343,1.89890053655308,1.90673472525439,1.79791193482274,1.88510495755008,"118"
"119/284.6054mz/5.43min",1.83895308983941,1.77863966980489,1.84686035340596,1.84263961905979,1.76469817599862,1.83203834114943,"119"
"120/448.2034mz/5.43min",2.90765068148235,2.83106566556515,2.89669264601506,2.83741449060594,2.76615547774841,2.82052403908842,"120"
"121/470.1854mz/5.43min",3.17296973539989,3.10833771379623,3.1585198927419,3.1408560677487,3.09222957863546,3.14009497062222,"121"
"122/304.2997mz/5.46min",1.68329590318429,2.24046016052322,1.93283809997651,1.95503691917788,0.894103322843284,1.17297879928599,"122"
"123/302.3052mz/5.48min",2.69714389082394,2.73160422072529,2.59132618790639,2.62399252977788,2.71146160330809,2.69534928057636,"123"
"125/303.3086mz/5.48min",1.98531344253291,2.01386573781629,1.87211082889573,1.90870057397719,1.98709796480403,1.97409760570093,"125"
"128/437.1931mz/5.58min",2.36279864282708,2.40710852219169,2.3706689898038,2.32779562987011,2.18840450786257,2.08023920143879,"128"
