row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-6MSAS_2_Run109.mzML Peak area,2024_NEG_Y-6MSAS_3_Run136.mzML Peak area,2024_NEG_Y-6MSAS_1_Run92.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,Unnamed: 19
387,910.1819490061696,7.246946,,,,,,,,,,,1147151.9,1023298.44,608426.94,890418.5,1191039.4,774061.44,
372,910.1819724727541,7.106544500000001,,,,44.0,,,,,,,981420.25,864120.94,554330.06,757591.1,982499.3,600235.9,
413,910.1819847278138,7.425576700000001,,,,,,,,,,,224523.94,153919.67,101840.16,194718.66,200629.47,261815.9,
352,910.1821329826836,6.9719386,,,,30.0,,,,,,,210434.3,162381.14,111208.164,144197.38,189128.56,148446.69,
418,957.2040228929947,7.4664326,,,,,,,,,,,445433.6,429715.9,489420.53,676221.4,550130.6,680608.25,
397,957.2040372454297,7.2988353,,,,,,,,,,,287269.44,502816.44,827932.0,1101964.5,691311.4,1328739.5,
379,957.2041072045455,7.157780000000001,,,,5.0,,,,,,,109972.35,190547.81,467432.5,651815.56,293350.38,702193.1,
360,957.204921579433,7.0289826,,,,,,,,,,,0.0,17815.793,71826.72,90694.67,36722.69,110703.086,
415,974.1941058713637,7.444474700000001,,,,,,,,,,,179840.84,102509.44,96090.28,174271.88,144822.64,222262.38,
395,974.1941547381416,7.283275,,,,,,,,,,,833985.3,750244.44,454339.03,678422.06,868026.25,600593.2,
378,974.1941946213336,7.154310000000001,,,,5.0,,,,,,,627665.0,679656.5,316701.6,505196.78,812012.5,431277.22,
361,974.1942856447523,7.02889,,,,,,,,,,,125534.78,112051.41,67833.55,106552.805,163389.36,48932.484000000004,
428,1021.2163906503267,7.625825,,,,,,,,,,,0.0,7440.3477,69126.22,88384.664,53874.664000000004,92325.38,
419,1021.2164744907359,7.474257000000001,,,,,,,,,,,316624.38,344920.62,395039.9,505749.38,478672.38,562603.7,
406,1021.2164877497047,7.3305335000000005,,,,,,,,,,,176408.14,170050.81,654750.94,869263.94,442072.97,983171.94,
384,1021.2166735105877,7.2003155,,,,0.0,,,,,,,48366.273,108454.03,279251.7,456192.2,173014.38,526584.06,
420,1038.206521291389,7.490303,,,,,,,,,,,162543.33,130571.21,111188.53,172839.66,152872.3,174765.0,
407,1038.2065776146876,7.344521,,,,,,,,,,,543008.25,510530.66,345131.6,473925.88,598302.0,237487.61,
383,1038.2066023690506,7.20277,,,,,,,,,,,384533.6,406982.88,234037.89,290068.4,463423.8,270557.0,
367,1038.206657247433,7.082967999999999,,,,,,,,,,,62863.637,43754.797,29963.582000000002,64556.3,66401.875,53177.4,
386,1085.2287582150113,7.245667999999999,,,,,,,,,,,14209.097,59768.48,146301.47,282724.4,88616.125,345369.4,
