"","filter","2024_POS_Y-EV_1_CTRL_Run88.mzML","2024_POS_Y-EV_2_CTRL_Run117.mzML","2024_POS_Y-EV_3_CTRL_Run138.mzML","2024_POS_Y-p11_1_Run97.mzML","2024_POS_Y-p11_2_Run126.mzML","2024_POS_Y-p11_3_Run150.mzML"
"700/620.4365mz/6.62min",330860.01,360556.4,387524,401991.56,241966.66,301163.62,298633.6
"701/313.1434mz/6.63min",382564.485,400695.94,477420.6,505124.03,303062.47,364433.03,354238.94
"702/664.4626mz/6.63min",130469.945,138171.38,154280.94,156679.56,85517.43,117671.055,122768.51
"703/279.159mz/6.71min",713282.25,872946.9,589136.1,762897.4,653428.6,674495.4,752069.1
"704/301.141mz/6.7min",199355.215,440462.78,168063.36,196709.1,164637.7,202001.33,258585.78
"705/228.2322mz/6.72min",46096.5265,45658.203,49179.742,51163.812,37617.8,46534.85,38479.227
"708/599.3189mz/6.79min",12698.0624,63490.312,12698.0624,12698.0624,12698.0624,12698.0624,12698.0624
"709/524.3709mz/6.8min",117122.453,187230.67,191925.55,144335.64,89909.266,81297.125,83008.28
"710/219.1743mz/6.85min",108697.937,102405.734,114990.14,361305.34,133055.56,93774.516,89333.45
"711/295.2267mz/6.92min",651119.325,762095.25,821368.6,906931.8,519822.75,540143.4,474405.6
"712/524.3708mz/6.92min",2210390.05,2619555.2,3472467.8,2942808.5,1767411.2,1781730.6,1801224.9
"713/393.315mz/6.93min",53060.4825,70844.39,63963.125,85786.26,28316.04,35641.367,42157.84
"714/411.3257mz/6.93min",23294.589,41547.117,33381.742,44928.605,6496.4976,13207.436,12335.965
"715/854.5746mz/6.97min",532976.23,44252.154,1009321.7,221260.77,6532348,783562.9,282389.56
"716/336.326mz/7.01min",120003.595,90169.13,122017.2,198405.19,109885.22,117989.99,122609.16
"717/335.2792mz/7.01min",387980.93,384994.3,494327.22,446514.47,322063.9,390967.56,343292.4
"718/459.3103mz/7.02min",249928.5,201089.58,378589.94,313751.12,211817.08,259631.61,240225.39
"719/460.3136mz/7.03min",68227.393,50045.137,98001.664,76759.06,55670.496,66987.95,69466.836
"720/255.2318mz/7.04min",217891.93,200303.5,205014.44,365275.7,178540.83,260358,230769.42
"721/467.313mz/7.06min",317255.15,320711.8,458343.22,549681.6,208899.72,292482.5,313798.5
"722/427.3205mz/7.07min",240872.17,246891.73,366338.5,429532.8,234852.61,220855.62,221648.39
"724/409.3099mz/7.06min",195633.43,213005.03,285542.1,354968.03,161205,178261.83,165794.58
"725/481.2921mz/7.07min",42140.926,44646.977,83235.586,71816.41,18327.107,36158.64,39634.875
"728/335.2792mz/7.1min",685235.28,687051.5,892632.3,778856.1,585564.94,683419.06,623974.4
"729/336.326mz/7.12min",1133321.4,802510.94,1139492,1459075.4,1008526.1,1127150.8,1172056.8
"731/427.3205mz/7.14min",557938.6,619276.9,661429.8,839411.75,299563.94,470286.5,496600.3
"733/425.2144mz/7.16min",220941.6,291432.72,245113.58,232176.6,134487.88,199264.5,209706.6
"734/300.2897mz/7.16min",240565.775,187047.8,242467.75,308278.66,162766.48,250227.31,238663.8
"735/403.2325mz/7.16min",467801.75,321357.9,620227.8,647885,493042.62,442560.88,423359.34
"736/228.1958mz/7.16min",97456.32,65633.01,93975.14,164970.5,89121.92,100937.5,119651.87
"737/352.3208mz/7.18min",126383.36,87708.91,122062.87,193893.9,97313.15,130703.85,144865.23
"738/335.2792mz/7.19min",223056.02,224295.02,299791.16,241790.83,173804.27,221817.02,188144.58
"739/380.3369mz/7.18min",282161.295,284479.53,303308.53,318608.38,249509.66,279843.06,269434.12
"741/734.5686mz/7.23min",1354566,1354566,1354566,1354566,6772830,1354566,1354566
"742/333.2424mz/7.24min",44963.7785,53082.867,76400.07,79575.79,35452.773,36844.69,33198.258
"743/467.313mz/7.25min",60997.9865,65512.84,82830.53,86363.516,9801.2094,49006.047,56483.133
"744/392.331mz/7.26min",66011.175,117369.33,73936.21,70396.86,55838.117,39701.445,61625.49
"745/427.3205mz/7.25min",46035.765,51436.71,73025.61,101356.25,5382.383,40634.82,38396.062
"746/481.2922mz/7.27min",35964.129,50681.57,62494.848,42449.516,4297.3726,21486.863,29478.742
"747/459.3104mz/7.27min",49342.2325,37693.418,92830.15,81071.4,23521.324,55403.348,43281.117
"749/352.3209mz/7.28min",950179.65,758195.7,921929.2,1375544.2,711617.5,978430.1,1085844.2
"751/752.5185mz/7.3min",2103.8058,2103.8058,2103.8058,130857.22,10519.029,2103.8058,2103.8058
"752/780.5509mz/7.3min",296966.2,4757.5574,390095.72,270703.84,23787.787,396148.75,323228.56
"754/700.4885mz/7.34min",12631.32,12631.32,12631.32,63156.6,487652.84,12631.32,12631.32
"755/810.5968mz/7.3min",17412.756,5804.252,29021.26,154437.72,5804.252,5804.252,426068.88
"758/678.5065mz/7.4min",3464167.2,3464167.2,3464167.2,25321738,17320836,3464167.2,3464167.2
"759/256.2635mz/7.36min",492701.215,461934.62,523988.44,515872.06,427424.97,493863.9,491538.53
"760/583.3239mz/7.36min",135308.96225,1363.1289,540500.8,6815.6445,1363.1289,289994.75,263802.28
"761/601.3344mz/7.39min",165843.3,55281.1,566106.4,55281.1,55281.1,318523.4,276405.5
"762/463.1304mz/7.38min",288717.31,261883.78,315550.84,253268.75,246068.31,332336.06,326700.94
"766/732.5529mz/7.44min",3050532.3,291377.44,6495365,1850748.6,1456887.2,6679709,4250316
"767/427.3205mz/7.42min",351829.985,412517.03,467479.47,529829,138964.94,254771.28,291142.94
"768/393.3151mz/7.43min",52974.33,77234.96,60316.383,70517.8,12996.763,44010.234,45632.277
"769/411.3259mz/7.43min",84864.282,137248.89,91006.234,155551.36,31442.877,78722.33,64279.98
"771/481.2922mz/7.52min",2464964.4,3489063.8,3182231.8,2760076.8,522022.56,2156700.8,2169852
"772/758.5689mz/7.44min",12730257,452132.16,15424853,13284917,2260660.8,14154748,12175597
"773/859.53mz/7.46min",78275.503,12384.4532,1780800.9,12384.4532,252931.34,94628.74,61922.266
"774/788.6139mz/7.45min",2946319.6,7637.922,3932599,5588519,6913.338,1960040.2,10702511
"775/746.5688mz/7.45min",541433.4,20437.744,591347.9,104595.35,9519373,585758,497108.8
"777/449.3024mz/7.45min",82581.175,152910.12,96767.89,99004.55,12920.29,64601.45,68394.46
"779/786.6001mz/7.45min",2191586.35,37094.676,2905196.2,5181988.5,1783526.2,2599646.5,4368.5747
"781/754.5346mz/7.45min",301886.19,21570.072,414862.9,258335.58,107850.36,659020.2,345436.8
"782/782.5647mz/7.45min",574232.6,5243.3374,589512.5,558952.7,7991331.5,620240.4,140879.45
"783/768.5502mz/7.45min",80827.333,10884.5352,77150.086,54422.676,230595.75,115547.19,84504.58
"784/808.5822mz/7.44min",191700.2,16959.627,248213.38,273623.5,135187.02,269851.2,3391.9254
"785/762.527mz/7.46min",1456818.27,79843.25,14323998,10546091,2050476.1,863160.44,399216.25
"786/780.5508mz/7.45min",776873.155,30966.55,1146883.1,680038.75,154832.75,1141184.1,873707.56
"787/700.4885mz/7.45min",129634.76,129634.76,129634.76,3685531.8,648173.8,129634.76,129634.76
"788/752.5191mz/7.45min",23930.016,23930.016,23930.016,629209.06,119650.08,23930.016,23930.016
"789/702.5005mz/7.45min",14924.388,14924.388,14924.388,305473.28,74621.94,14924.388,14924.388
"790/738.504mz/7.45min",19348.008,19348.008,19348.008,96740.04,19348.008,19348.008,19348.008
"791/810.5968mz/7.45min",221045.235,23964.618,322267.38,1125729.8,23964.618,119823.09,1656108.8
"792/811.6005mz/7.45min",85585.5375,4330.309,149519.53,563667.7,4330.309,21651.545,817947.25
"793/831.4987mz/7.46min",168732.295,26107.886,130539.43,792239.44,26107.886,206925.16,2388610.8
"795/409.3099mz/7.45min",143485.07,161313.66,227291.14,217347.31,39615.574,98640.33,125656.48
"796/740.5196mz/7.45min",35624.55,35624.55,35624.55,772538.2,178122.75,35624.55,35624.55
"797/718.5376mz/7.45min",281488.875,47981.606,239908.03,3487767,5733593.5,283457,279520.75
"799/763.5936mz/7.43min",4499.4314,664.14306,5678.1475,3320.7153,4497765.5,6233.5645,664.14306
"800/798.5398mz/7.45min",112574.48,112574.48,112574.48,112574.48,562872.4,112574.48,112574.48
"804/760.5829mz/7.43min",1938493.5,57180.965,1882829.1,3156022,188834620,1994157.9,721003.56
"806/445.3308mz/7.47min",193208.43,416403.4,312859.8,242256.55,53078.137,127208.07,144160.31
"807/256.2635mz/7.51min",55396.797,87025.88,72486.16,69697.086,37158.734,41096.508,28289.63
"808/826.5429mz/7.48min",513847.75,13720.684,520995.56,506699.94,68603.42,789399.06,5856710.5
"809/282.2791mz/7.52min",2375373.15,2535828.5,2257998.8,2496913.5,2064879.1,2220025,2492747.5
"810/482.2955mz/7.52min",765069.375,1108234.4,996264.7,862199.5,151548.61,667939.25,663831.94
"811/394.3377mz/7.53min",293705.825,437733.6,366244.34,308424.62,208843.39,267694.06,278987.03
"812/490.352mz/7.52min",111479.405,148027.12,405736.3,199294,38817.44,74931.69,49232.85
"813/497.2662mz/7.52min",423681.065,446872.03,629745,564864,120707.055,400490.1,394904.25
"814/315.2318mz/7.52min",929781.175,900064.25,1563505.1,1418581.4,385623.44,959498.1,896788.7
"816/459.3103mz/7.52min",3466521.5,3347149.8,5655374,5061472.5,1434966.1,3585893.2,3283809.8
"817/392.3311mz/7.53min",6964176.75,10148569,8644295,7257197,5082542,6344391.5,6671156.5
"818/354.3366mz/7.55min",112519.975,100138.336,106977.53,170303.47,244856.77,115007.16,110032.79
"821/395.3304mz/7.55min",385271.78,556028.4,449656.5,469204.94,184286.66,304419.06,320887.06
"822/377.3202mz/7.55min",523459.405,680574.3,582023.56,602207.75,234688,430926.62,464895.25
"823/411.3258mz/7.56min",55335.347,89663.96,66808.78,78375.61,29672.76,39757.016,43861.914
"825/333.2424mz/7.58min",319399.24,301615.25,529577.1,468866.9,76766.195,335883.78,302914.7
"828/718.5376mz/7.53min",310656,13442.974,400363.06,10060254,1936301.6,220948.94,67214.87
"830/354.3366mz/7.6min",724253.35,576900.7,700176.7,921237.6,326260.9,748330,782269.4
"832/336.326mz/7.62min",245246.95,189102.64,238281.8,299864.84,100315.23,252212.1,271403.75
"833/332.2584mz/7.64min",397992.575,309824.53,743770.3,536401.3,100630.18,401082.62,394902.53
"834/497.2662mz/7.64min",271830.365,199380.61,575633.1,419949.88,50941.816,311009.4,232651.33
"835/476.3369mz/7.64min",682891.155,519323.47,1245316.1,832186.7,196169.27,706492.25,659290.06
"836/315.2318mz/7.64min",1968845.7,1647880.6,3744138,2601437,624224.94,1975101.8,1962589.6
"837/459.3104mz/7.64min",395908.3,329862.7,760867.94,516664.75,124231.32,403724.16,388092.44
"838/481.2922mz/7.64min",1134733.25,1728091.8,1765027.9,1162098.5,186310.06,980044.25,1107368
"839/490.3523mz/7.63min",126280.9425,129693.375,376810.16,49944.24,6474.0557,131087.97,122868.51
"840/427.3205mz/7.65min",260923.6,274031.22,366522.84,295065.2,83907.06,226053.98,247815.98
"841/704.5221mz/7.65min",3941564.4,3941564.4,3941564.4,33900950,19707822,3941564.4,3941564.4
"843/446.3626mz/7.67min",219339.29,227787.81,358185.9,210890.77,70075.98,237047.4,207886.22
"844/411.3256mz/7.68min",199169.475,361544.16,340321.6,274354,100991.664,115297.11,123984.95
"845/333.2424mz/7.69min",698592.1,670599.9,1355808.8,929069.6,152957.94,704380.8,692803.4
"846/705.5255mz/7.65min",349476.7,349476.7,349476.7,14644033,1747383.5,349476.7,349476.7
"847/726.5037mz/7.68min",16791.748,16791.748,16791.748,1533780.9,83958.74,16791.748,16791.748
"848/637.305mz/7.7min",660190.53,479786.84,554370.06,410166.22,766011,1463474,1339922
"849/654.3318mz/7.7min",2315350.15,1607099.4,2345791.8,1545502,2284908.5,5809987.5,4804420
"850/659.2869mz/7.7min",187228.585,170440.22,204016.95,124369.3,146425.25,434426.25,423705.28
"851/762.5271mz/7.67min",838200.425,24255.512,3069563.8,1392144.1,284256.75,8422497,121277.56
"852/328.3209mz/7.73min",51573.7875,59608.746,75554.695,31654.572,4138.871,55713.95,47433.625
"853/429.3362mz/7.71min",204061.78,305371.22,345248.53,176362.23,59085.68,231761.33,170528.86
"854/408.3083mz/7.76min",570836.57,956273.5,481584.44,232899.75,52857.56,660088.7,803937.25
"855/209.1536mz/7.76min",405890.72,419242.38,392539.06,354362.12,118593.24,527949.7,544477.56
"856/244.1907mz/7.77min",223673.48,231036.73,216310.23,184812.64,211224.9,294610.2,310563.28
"857/771.6447mz/7.76min",200559.475,189537.14,211581.81,123222.42,5104.869,383092.72,387264.03
"858/226.1801mz/7.76min",1092683.55,1107256.5,1078110.6,927296.6,345282.84,1402871.9,1426417.6
"860/250.1778mz/7.79min",33468.1775,58247.023,32559.898,4292.8784,858.57568,34376.457,42780.824
"864/763.5308mz/7.71min",383011.935,7080.204,1287480,336684.4,429339.47,3816360.2,35401.02
"865/744.5531mz/7.79min",39515.5415,859.0154,9606.958,79063.1,2503375,4295.077,69424.125
"866/413.3048mz/7.8min",180120.45,298278.4,346156.4,59552.508,3326.6543,200003.23,160237.67
"868/731.5411mz/7.81min",15710418,15710418,15710418,117684420,78552090,15710418,15710418
"869/733.5475mz/7.81min",645275.96,645275.96,645275.96,5186522,3226379.8,645275.96,645275.96
"870/226.1801mz/7.84min",631168.14,786039.7,511268.88,444993.28,210190.64,751067.4,768123.44
"871/449.3025mz/7.84min",144400.65,342759.2,156740,4373.196,874.6392,132061.3,159921.94
"872/408.3083mz/7.81min",615542.64,1541728.1,462225.28,229362.62,52857.56,768860,1003282.75
"873/209.1536mz/7.82min",252539.12,313996.75,202469.62,182395.8,115393.21,302608.62,304950.7
"874/732.5443mz/7.81min",2144588.4,2144588.4,2144588.4,28450950,10722942,2144588.4,2144588.4
"876/768.4936mz/7.84min",56616.768,56616.768,56616.768,743040.75,283083.84,56616.768,56616.768
"877/228.1958mz/7.84min",1311882.4,1658968,1060506.2,962078.06,451134.5,1563258.6,1612788.2
"878/244.1907mz/7.84min",772079.1,942979.75,624816.4,540590.7,252840.56,934058.25,919341.8
"882/732.5533mz/7.83min",793064.88,264354.96,1321774.8,264354.96,264354.96,4389418,1455208.4
"883/758.5688mz/7.81min",2496478.55,179755.412,3937292,1794740.1,898777.06,6780575,3198217
"884/759.5723mz/7.83min",685624.565,40043.416,1089759.1,281490.03,200217.08,4161391,1518125.9
"885/250.1778mz/7.84min",49045.156,134387.48,32559.898,4292.8784,858.57568,65530.414,88550.336
"886/771.6445mz/7.81min",159780.965,178041.1,141520.83,51069.625,5104.869,279461.9,246075.44
"887/768.5499mz/7.84min",97446.705,740.39356,390833.84,3701.9678,116344.92,162351.58,78548.49
"888/754.535mz/7.84min",105793.734,35264.578,176322.89,35264.578,35264.578,271131.06,203984.28
"889/781.5543mz/7.84min",113330.4375,943.2582,193619.98,33040.895,4716.291,229632.25,215760.02
"890/427.3205mz/7.84min",322085.41,491827,432942.88,119981.88,56751.89,321000.16,323170.66
"891/780.5516mz/7.86min",270528.5195,3258.457,543249.06,16292.285,29762.879,530108.7,511294.16
"892/752.5193mz/7.84min",1060073.9,1060073.9,1060073.9,9519264,5300369.5,1060073.9,1060073.9
"893/411.3259mz/7.82min",50384.4265,113330.45,85118.24,31762.303,6352.4606,52501.13,48267.723
"894/730.537mz/7.84min",35318.59015,771.66484,4050.3003,257082110,172941180,66586.88,3858.3242
"895/726.5036mz/7.84min",8131.011,8131.011,8131.011,216819.19,40655.055,8131.011,8131.011
"896/754.5287mz/7.86min",2572.9158,857.6386,4288.193,1016383.2,326633.44,857.6386,857.6386
"897/810.5968mz/7.84min",119963.74,17668.324,198305.4,151585.86,17668.324,88341.62,1554262.9
"898/798.5399mz/7.91min",18558.9972,6186.3324,164564.56,6186.3324,172714.19,30931.662,6186.3324
"899/782.5651mz/7.89min",422644.293,7430.438,2746503,37152.19,2510718.2,793107.25,52181.336
"900/746.5688mz/7.88min",1377162.1,16565.021,9532179,569544.1,2024916.4,2656562.5,729407.8
"901/393.3152mz/7.85min",108261.86,253885.72,118180.07,27070.965,5414.193,118513.71,98343.65
"902/734.5671mz/7.88min",130112.46,43370.82,5531507,43370.82,216854.1,765364.75,43370.82
"906/377.3201mz/7.87min",71826.635,102595.74,72156.79,43782.832,15535.179,102509.48,71496.48
"907/395.3307mz/7.87min",181762.715,296920.88,173956.53,126409.66,58849.59,216968.62,189568.9
"908/338.3416mz/7.88min",177930.73,200477.27,155384.19,25122.113,27418.863,215291.98,240948.98
"909/554.1756mz/7.88min",615418.05,639036.4,591799.7,581261.5,434513.53,682183,863827.94
"911/786.6mz/7.9min",653898.155,43624.465,8650642,347290.56,960505.75,1978327.1,8724.893
"912/284.2948mz/7.91min",335107.235,339362.53,352613.88,326150.53,256730.45,330851.94,340143.03
"913/315.2318mz/7.93min",77795.885,98940.75,89666.43,43331.6,6159.5166,77781.98,77809.79
"914/744.5532mz/7.9min",32338.97965,1018.3896,5091.948,4262028.5,572594.5,7159.0723,57518.887
"915/754.5333mz/7.96min",43592.6995,1741.483,78477.984,1741.483,8707.415,216432.28,214975.06
"916/780.5516mz/7.94min",235145.62,5717.454,405276.72,65014.52,28587.27,530223.9,481393.78
"917/781.5542mz/7.92min",82107.3895,4149.3458,143468.05,20746.729,4149.3458,213153.36,205642.66
"918/427.3205mz/7.94min",40015.588,88297.37,49489.773,27882.133,5576.4266,35150.453,44880.723
"919/726.5036mz/7.94min",3675.9836,3675.9836,3675.9836,176098.7,18379.918,3675.9836,3675.9836
"920/768.4937mz/7.9min",25680.708,25680.708,25680.708,726098.2,128403.54,25680.708,25680.708
"921/810.5968mz/7.94min",182639.395,20266.302,319715.75,263947.28,20266.302,101331.51,1798083.8
"922/782.5652mz/7.94min",1124466.332,17175.466,5259829.5,108974.664,2378927.2,2139958,85877.33
"923/752.5194mz/7.94min",774673.04,774673.04,774673.04,8343689.5,3873365.2,774673.04,774673.04
"924/756.551mz/7.93min",126227.568,1430.2592,245303.84,7151.296,263735.9,407286.78,1430.2592
"925/798.54mz/7.95min",94335.87,31445.29,474686.34,31445.29,203448.69,157226.45,31445.29
"926/393.3153mz/7.93min",34984.3045,118014.586,30316.484,25087.457,5017.4914,39652.125,54910.16
"927/768.5497mz/7.94min",155377.003,8929.4016,335619.2,44647.008,102793.336,426451.06,207960.67
"929/788.6137mz/7.96min",4321694.6,5559.608,10115479,5267507,7421.373,3375882.2,41319388
"930/746.5688mz/7.94min",1512215.53,3624.919,2937319.8,586084,2119350.5,8328867.5,905080.56
"931/411.3256mz/7.98min",1952545,2481451.8,1808941.1,641000.7,381777.47,2096148.9,2333493
"932/776.2317mz/8.0min",14590.7328,14590.7328,14590.7328,72953.664,14590.7328,14590.7328,233937.88
"933/310.3104mz/8.0min",312406.19,536817.75,264302.72,378699.25,200886.7,268542.72,356269.66
"934/393.3153mz/7.96min",28171.095,46816.496,26344.21,5071.374,1014.2748,29997.98,50592.945
"936/734.5681mz/8.04min",232094.815,9184.457,1659181.8,268526.9,45922.285,7082741,195662.73
"937/482.4049mz/8.04min",348767.2,371767.75,482254.9,341368.7,198431.2,356165.7,331472.5
"938/763.5945mz/8.04min",496441.633,12383.7032,3194627.8,61918.516,1163422,930964.75,12383.7032
"939/786.6mz/8.04min",1106043.5,5877.627,2866462,462609.5,1749477.5,7826459,1175.5254
"940/409.3099mz/8.06min",49393.088,91183.28,62912.305,26519.855,5303.971,45265.242,53520.934
"942/760.5836mz/8.07min",25821881.6,29749.96,137443440,3184947.2,48458816,97925050,148749.8
"943/284.2948mz/8.06min",137629.275,362306.44,244216.11,119568.05,68925.28,117855.44,155690.5
"944/692.5128mz/8.06min",598241.9,598241.9,598241.9,3939007.2,2991209.5,598241.9,598241.9
"945/690.506mz/8.11min",19094.5468,1059.675,5298.375,38434830,30198638,7894.9736,30294.12
"947/712.4884mz/8.07min",318435.56,318435.56,318435.56,2044395.8,1592177.8,318435.56,318435.56
"948/131.5335mz/8.08min",61646.885,156622.83,57802.555,65491.215,18861.23,43204.406,76441.45
"949/654.3318mz/8.09min",9539.762,9539.762,9539.762,9539.762,9539.762,47698.81,51727.004
"950/112.0179mz/8.11min",161514.915,352391.4,525682.5,83759.61,66957.734,229265.44,93764.39
"951/336.326mz/8.1min",295171.815,406702.88,189939.16,335083.03,81652.875,255260.6,478922.03
"954/110.02mz/8.13min",6104368.5,7271506.5,7289523,928183.75,1749507,4937230.5,7318561.5
"956/746.5689mz/8.11min",1895395.8,283883.18,1970649.2,3984846.8,1419415.9,1820142.4,3415569.2
"957/411.3256mz/8.17min",464589.42,743092.56,556628.5,254012.67,90774.97,372550.34,590865.06
"959/139.9879mz/8.18min",51767.666,158370.67,93052.234,6405.865,7317.818,49636.406,53898.926
"960/818.5897mz/8.2min",316457.98,316457.98,316457.98,1740910.1,1582289.9,316457.98,316457.98
"961/718.529mz/8.23min",642144,642144,642144,3716670,3210720,642144,642144
"962/717.5256mz/8.25min",1967831.8,1967831.8,1967831.8,9839159,12537062,1967831.8,1967831.8
"963/716.5223mz/8.25min",5618208,5618208,5618208,32892842,28091040,5618208,5618208
"964/550.6282mz/8.3min",134506.0525,1436886.4,187660.16,10317.6454,51588.227,97453.055,171559.05
"965/739.5071mz/8.26min",193741.55,193741.55,193741.55,1164403.1,968707.75,193741.55,193741.55
"966/628.1944mz/8.27min",608864.72,597368.5,512555.03,737207.75,497140.53,620360.94,901339.2
"970/783.5698mz/8.28min",797703.55,80269.494,4577969.5,401347.47,945228.9,4487175,650178.2
"971/780.5519mz/8.28min",45501.419,1000.665,60538.953,30463.885,5003.325,82253.586,389324.66
"972/850.251mz/8.27min",3763.5734,3763.5734,3763.5734,18817.867,3763.5734,3763.5734,97609.35
"974/798.5402mz/8.28min",77052.221,4502.392,242181.56,22511.96,125173.86,768177.94,28930.582
"975/784.5736mz/8.28min",173558.095,9313.725,1103933.4,46568.625,164498.38,548491.25,182617.81
"976/810.5975mz/8.27min",49382.577,3648.6918,80521.695,387185.84,3648.6918,18243.459,2457412
"977/782.5663mz/8.28min",1469565.3,204991.96,9607076,1024959.8,1152611.6,9505265,1786519
"978/752.5192mz/8.28min",137996.94,137996.94,137996.94,880030.25,689984.7,137996.94,137996.94
"979/753.5235mz/8.28min",33398.476,33398.476,33398.476,418761.47,166992.38,33398.476,33398.476
"982/852.7168mz/8.33min",7022.3274,7022.3274,997190.94,7022.3274,7022.3274,7022.3274,35111.637
"983/808.5831mz/8.28min",32458.6025,2194.134,53946.535,10970.67,155331.2,74675.805,2194.134
"984/738.5039mz/8.28min",468177.76,468177.76,468177.76,2813352.2,2340888.8,468177.76,468177.76
"985/754.5345mz/8.28min",14369.5265,662.57452,3312.8726,1794686.9,4603823,9048.846,19690.207
"986/755.5386mz/8.29min",136336.25,136336.25,136336.25,792021.3,681681.25,136336.25,136336.25
"987/756.5477mz/8.28min",69263.93,2309.3212,11546.606,138369.64,152937.06,63951.16,74576.7
"988/420.347mz/8.29min",241817.6,394474.8,329117.72,112439.54,41562.457,236357.72,247277.48
"989/377.3201mz/8.29min",140233.117,170012.5,254586.05,73274.64,51761.516,240897.1,110453.734
"990/429.3361mz/8.29min",75301.477,130468.99,99448.586,32633.213,19423.428,85054.97,65547.984
"991/393.3151mz/8.29min",420920.31,762532.5,592296.75,164977.36,53353.246,443836.5,398004.12
"992/395.331mz/8.29min",258462.63,374518.25,296352.72,175388.39,116255.73,264719.6,252205.66
"993/411.3257mz/8.29min",57627.7925,111997.81,75522.72,26676.021,10859.7705,56966.375,58289.21
"994/851.7091mz/8.3min",334006.42,334006.42,1670032.1,334006.42,334006.42,334006.42,334006.42
"995/853.7231mz/8.3min",241333.3,241333.3,1206666.5,241333.3,241333.3,241333.3,241333.3
"996/786.5995mz/8.25min",516024.955,4606.074,359268.97,672780.94,8355105.5,1299909.8,23030.37
"997/770.5086mz/8.3min",36723.722,36723.722,36723.722,183618.61,394203.16,36723.722,36723.722
"998/706.5378mz/8.31min",646336.76,646336.76,646336.76,4328644,3231683.8,646336.76,646336.76
"999/794.7224mz/8.35min",1309.7946,750367.56,1309.7946,1309.7946,1309.7946,1309.7946,6548.973
"1000/761.5878mz/8.26min",6075138.5,1017212.9,5414483.5,6735793.5,14543902,12640929,5086064.5
"1001/760.5846mz/8.26min",21048860,2200273.6,23394280,18703440,31083948,24916056,11001368
"1002/734.5601mz/8.36min",529815,529815,529815,7094748.5,2649075,529815,529815
"1003/312.3261mz/8.36min",102841.88,131107.78,112375.62,73733.164,40724.56,98631.1,107052.66
"1005/732.5531mz/8.31min",236615.59,31601.434,158007.17,58683416,61358708,220282.7,252948.48
"1006/733.5565mz/8.31min",82488.425,9600.3672,48001.836,26540758,27596578,78595.48,86381.37
"1007/818.723mz/8.4min",68389.8445,4213.7418,763831.6,21068.709,115710.98,824687.4,4213.7418
"1008/846.7537mz/8.37min",1052488.5,1052488.5,5262442.5,1052488.5,1052488.5,1052488.5,1052488.5
"1010/864.7632mz/8.43min",131354.76,5824.4708,105863.47,29122.354,186816.84,156846.05,762931.2
"1011/838.7482mz/8.42min",370662.92,12611.92,284902.06,63059.6,456423.78,1536358.6,2799302.8
"1013/340.3483mz/8.41min",415882.69,508085.6,299764.06,465964.6,144332.6,385496.1,446269.28
"1014/338.3418mz/8.41min",15506959.5,18345388,11101377,17126908,5658210.5,14475860,16538059
"1015/675.6757mz/8.41min",1296997.65,1707630.1,998454.7,1347071.4,347776.6,1246923.9,1748749.4
"1016/250.1775mz/8.41min",8214.369,52908.54,2738.123,2738.123,2738.123,13690.615,40200.094
"1017/228.1958mz/8.41min",97373.402,174154.2,82361.32,61105.668,15683.771,112385.484,166432.81
"1018/391.2842mz/8.44min",390603.67,505143.25,395961.47,206668.28,98107.24,393848,387359.34
"1019/776.231mz/8.45min",8505.8468,8505.8468,8505.8468,42529.234,8505.8468,8505.8468,114274.2
"1022/849.7721mz/8.45min",416048.32,416048.32,2080241.6,416048.32,416048.32,416048.32,416048.32
"1026/924.2683mz/8.48min",243006.23,228135.66,257876.8,638653.4,70405.484,228029.73,1444820.2
"1028/818.7226mz/8.5min",308440.32,17941.648,737445.3,89708.24,527172.4,980212.3,17941.648
"1030/846.7536mz/8.5min",1224106.7,1224106.7,6120533.5,1224106.7,1224106.7,1224106.7,1224106.7
"1031/312.326mz/8.5min",56384.6075,163947.53,121183.05,54214.45,34386.95,57851.668,54917.547
"1032/770.509mz/8.47min",25199.212,25199.212,25199.212,223049.86,125996.06,25199.212,25199.212
"1034/838.7484mz/8.52min",1336345.4,58302.406,675486.4,291512.03,2503622,1997204.4,2180133.8
"1035/864.7639mz/8.58min",348673.89,9337.8508,334924.88,46689.254,922058.56,362422.9,938363.4
"1037/702.2129mz/8.56min",599340.845,540549,570337.94,700885.9,523583.56,628343.75,869974.9
"1041/201.07mz/8.61min",31810.24,31810.24,31810.24,31810.24,31810.24,31810.24,159051.2
"1045/684.2024mz/8.63min",84253.79,37534.695,85890.08,61311270,27495.18,82617.5,85659150
"1050/689.1982mz/8.63min",383455.32,383455.32,383455.32,1917276.6,383455.32,383455.32,2683614.2
"1052/690.1976mz/8.63min",114258.712,114258.712,114258.712,571293.56,114258.712,114258.712,836993.25
"1055/146.9803mz/8.63min",15336357.5,17441036,15399770,14637198,14329186,16253374,15272945
"1056/144.9822mz/8.64min",34089756,38669720,34776324,28158360,31964530,36086210,33403188
"1059/338.3417mz/8.64min",29097.8575,48609.22,39876.18,8255.548,16805.62,35574.688,22621.027
"1060/850.2494mz/8.66min",53983.936,39321,51494.434,234226.06,21164.004,56473.438,363280.4
"1061/131.5335mz/8.67min",13553.3685,405537.44,14508.487,2519.65,2519.65,34950.297,12598.25
