Filename,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML,GF_CC_MC_RCG_1_neg_20210511_Run76.mzML,GF_CC_MC_RCG_2_neg_20210511_Run112.mzML,GF_CC_MC_RCG_3_neg_20210511_Run177.mzML
2970/351.2212mz/8.14min,0.0,0.0,0.0,446547.5,0.0,0.0
2972/425.2579mz/8.14min,0.0,0.0,0.0,724489.6,0.0,0.0
2974/523.4729mz/8.16min,44469.152,86789.92,51757.305,347676.78,0.0,9650.034
2975/593.3157mz/8.14min,0.0,0.0,0.0,1916052.1,0.0,0.0
2977/325.1842mz/8.14min,1059712.9,994811.4,1078889.0,569659.06,1084365.9,1487983.2
2978/714.5096mz/8.14min,399293.5,1828477.1,1678886.2,77714.61,7262066.0,9893940.0
2980/118.9268mz/8.14min,295908.5,1569713.8,1469705.2,1768548.1,548285.5,240231.94
2982/353.306mz/8.14min,1338413.1,2771311.5,2436207.5,4544909.5,1392905.0,1439377.5
2983/113.9263mz/8.14min,6389674.5,3347579.5,8945522.0,3315281.2,6139203.0,916992.56
2985/603.1918mz/8.15min,308836.72,209094.97,25306.09,43479.953,90994.28,0.0
2986/117.919mz/8.15min,493053.12,1858191.6,5262363.5,1830453.6,782053.7,443677.6
2987/495.3511mz/8.14min,159674.83,0.0,329542.75,0.0,0.0,732158.44
2988/475.3427mz/8.17min,1187734.0,1794276.5,3122266.5,895359.25,1793870.6,2610640.5
2989/603.3667mz/8.14min,198260.05,70593.625,126126.63,36080.547,165202.16,386401.47
2990/835.531mz/8.14min,789089.4,66987.66,864457.0,264690.5,254397.0,1442709.0
2994/577.3206mz/8.15min,0.0,0.0,0.0,775591.06,0.0,0.0
2995/590.4459mz/8.14min,224311.94,568221.94,1263024.1,0.0,2662467.0,561713.1
2996/445.3322mz/8.15min,219034.81,612239.5,540046.7,1056359.0,301920.8,308588.1
3000/144.9234mz/8.15min,12255244.0,13274350.0,29886804.0,13500290.0,4056795.0,1006132.6
3001/391.2525mz/8.16min,0.0,0.0,0.0,1265738.9,0.0,0.0
3003/463.343mz/8.16min,223576.77,932682.3,1080660.0,810481.1,576105.56,732896.9
3004/461.3635mz/8.16min,322841.94,883725.8,706701.5,2575746.0,580798.75,580933.9
3006/353.1744mz/8.17min,0.0,0.0,0.0,590858.0,0.0,0.0
3007/399.3479mz/8.18min,200749.64,493662.3,441923.38,612106.0,209757.02,209442.88
3008/383.3166mz/8.18min,283120.5,740073.44,613424.06,1080716.0,356818.06,332911.34
3009/384.32mz/8.18min,52772.047,167680.56,144766.78,242700.3,72239.734,70620.41
3010/447.348mz/8.2min,50135.15,153477.23,158215.05,282867.7,77228.45,86584.74
3013/134.8946mz/8.16min,548169.25,2668034.0,621609.56,3456943.8,1642590.2,401173.22
3015/379.3216mz/8.22min,274232.8,309483.28,300752.25,420776.3,262265.3,261764.45
3016/465.1032mz/8.22min,0.0,0.0,0.0,1109954.6,0.0,0.0
3017/385.3323mz/8.25min,444439.78,685785.5,683349.1,628198.0,561127.44,504848.28
3019/607.4217mz/8.29min,605642.3,955864.56,770633.0,936082.94,282448.38,215569.8
3020/397.3685mz/8.29min,109691.48,161912.88,155640.19,186308.73,100795.08,61839.09
3021/341.306mz/8.29min,972502.9,1279181.2,1223967.0,1423495.5,1106825.9,954415.06
3023/144.9234mz/8.23min,6192111.5,2816320.8,6330094.5,3332699.5,24972724.0,2981637.2
3024/411.3479mz/8.29min,71822.33,153779.39,110421.14,232130.28,145072.8,115623.055
3025/729.4709mz/8.29min,939673.0,473506.44,8169.7007,0.0,57529.805,0.0
3026/742.5034mz/8.28min,596566.8,252167.33,137599.5,123748.63,287504.6,98614.61
3029/699.3936mz/8.29min,165720.14,381895.3,345934.62,761344.25,177046.89,140358.22
3031/771.391mz/8.3min,659619.3,193255.28,393363.5,10683.831,1109111.9,865048.56
3032/590.4461mz/8.24min,1547029.8,715619.0,351685.78,0.0,1006909.06,24619.842
3034/381.301mz/8.35min,3543992.8,5301849.5,5501853.5,10519291.0,5449931.0,5745238.5
3035/497.0755mz/8.32min,0.0,0.0,0.0,609417.44,0.0,0.0
3036/740.5234mz/8.32min,0.0,0.0,0.0,0.0,430329.6,0.0
3037/365.2367mz/8.34min,0.0,0.0,0.0,121850.36,0.0,0.0
3038/619.4215mz/8.35min,279859.4,445706.38,365633.25,451331.28,132907.84,100355.086
3039/355.3217mz/8.35min,94359.2,96896.55,89266.38,98761.78,69799.78,67053.695
3042/411.3841mz/8.41min,251558.33,385337.12,312580.16,502744.6,232166.9,158943.44
3044/325.1842mz/8.43min,393034.06,392616.4,271914.4,383731.22,560195.6,388561.28
3045/729.4708mz/8.42min,2111411.0,627614.7,32524.85,0.0,430998.84,0.0
3049/106.0411mz/8.44min,7695.1484,650768.56,82681.664,11723.221,902120.2,146980.95
3052/766.503mz/8.42min,298903.9,537068.7,180099.89,0.0,384062.97,22294.168
3053/311.1686mz/8.41min,447754.6,307969.3,221417.89,331286.8,540474.06,405780.25
3055/495.3511mz/8.44min,172556.84,75890.34,620963.94,0.0,2015763.2,519570.62
3056/144.9234mz/8.43min,17107590.0,4941224.5,3208099.0,4884429.5,5414719.5,895146.94
3061/399.3478mz/8.43min,5579470.0,11553458.0,11104709.0,9116660.0,7257453.5,5484391.5
3063/132.9234mz/8.44min,1114922.9,2224106.2,1225672.1,1723866.4,844296.44,62208.125
3067/409.3322mz/8.45min,49414.617,151230.03,140046.39,207951.72,85376.78,67701.95
3069/423.309mz/8.46min,38209.83,155190.69,106505.35,223106.19,39331.69,18645.389
3070/355.3217mz/8.47min,7343119.5,11038533.0,10751071.0,11894951.0,8507736.0,7216202.0
3071/455.2469mz/8.47min,302340.66,659763.25,541646.56,1012201.25,225210.73,128586.47
3072/711.6509mz/8.47min,90701.055,205162.6,274751.3,254264.08,197021.52,173653.1
3074/99.9258mz/8.46min,36172896.0,7771783.0,38520380.0,4607485.5,5361055.5,4147233.5
3075/621.4371mz/8.48min,996135.8,1391837.9,1131825.5,1376713.1,630941.56,464950.22
3076/742.5475mz/8.49min,521445.72,1325019.6,1020490.9,1322381.6,677011.75,580193.8
3077/481.2625mz/8.5min,255056.62,568251.1,413924.5,1208542.9,188526.27,115068.22
3078/382.3407mz/8.5min,1663711.1,2443486.8,2205022.0,3438039.8,1779122.2,1597686.0
3079/381.3374mz/8.5min,6595099.5,9607621.0,8729937.0,13326277.0,7031009.0,6300381.5
3080/763.6823mz/8.5min,113207.53,237345.38,153663.62,406536.22,161868.33,161805.11
3081/604.4619mz/8.55min,114427.58,0.0,889747.06,0.0,0.0,5628633.0
3087/559.4004mz/8.53min,65164.03,91648.81,83116.516,358181.97,109944.39,47726.664
3088/411.3478mz/8.52min,230603.48,641118.6,514847.3,679180.0,294262.9,199903.86
3089/271.1915mz/8.53min,288238.56,1051881.2,690302.7,1478584.2,359889.4,254947.16
3090/287.1864mz/8.54min,0.0,123645.55,72108.25,193259.47,0.0,0.0
3093/106.0411mz/8.58min,11462.192,575868.25,113210.03,17664.016,495154.6,26635.477
3094/655.4583mz/8.57min,222107.45,406695.47,259281.95,452024.53,273979.1,176604.56
3095/413.3635mz/8.62min,1963397.4,4618092.5,3292970.5,3036224.5,1877254.5,1053211.6
3096/739.6825mz/8.64min,144584.42,412477.25,272155.62,249030.45,132653.55,72459.53
3097/469.2625mz/8.64min,134520.14,442292.9,275635.4,656092.06,98549.33,35749.945
3098/369.3374mz/8.64min,5334660.0,9552195.0,7671053.0,8257041.5,5558046.5,4134556.2
3099/395.3529mz/8.66min,2002250.5,3377125.8,2743973.0,3817408.2,2090946.1,1641026.5
3100/285.2071mz/8.66min,41281.71,470932.78,284241.1,572543.3,127197.75,50439.04
3101/495.2782mz/8.66min,17440.053,80641.84,43560.285,258793.8,8743.158,0.0
3102/409.3323mz/8.68min,6548908.0,10276738.0,9799880.0,7599619.5,8343986.5,6081134.0
3103/493.3359mz/8.68min,0.0,0.0,0.0,1624030.8,0.0,0.0
3104/495.3154mz/8.74min,232189.89,33208.695,489996.1,78956.15,224564.7,863562.56
3106/383.3532mz/8.7min,75734.3,159351.0,111023.87,114986.81,84241.195,48599.457
3109/481.4262mz/8.75min,37201.688,65244.688,56339.633,148926.56,44025.105,29232.303
3110/437.3635mz/8.77min,31550.988,126838.914,120114.07,124652.85,50451.797,23242.848
3111/427.379mz/8.79min,1170321.4,2786155.5,2077763.0,1809785.4,1213647.0,559112.94
3112/495.3151mz/8.79min,707928.94,451299.94,516575.2,396427.44,1120275.2,505583.22
3113/579.3305mz/8.81min,290733.1,149866.92,350553.53,16909.871,922857.0,2749326.8
3115/483.2782mz/8.81min,247022.4,673116.56,460081.94,1245288.1,251615.6,93272.35
3117/383.3531mz/8.81min,15281548.0,29096954.0,23714746.0,27836328.0,16724221.0,12319568.0
3118/603.3665mz/8.81min,0.0,0.0,11351.42,0.0,187861.8,838093.0
3120/767.7136mz/8.81min,1160677.4,2742985.0,2325421.0,2445779.5,1351215.4,933465.56
3121/495.3502mz/8.76min,1881642.6,654232.5,13819.728,0.0,69270.81,0.0
3122/729.4712mz/8.84min,13659789.0,40626.855,1643873.9,0.0,150370.39,0.0
3123/409.3685mz/8.82min,602700.6,1183446.6,935917.06,1497932.5,680034.06,530462.56
3125/475.3428mz/8.83min,144010.94,467786.2,89131.695,336930.28,155422.64,218349.0
3126/639.4955mz/8.84min,2154989.8,3976526.8,2911128.2,4606168.0,1895797.8,1297761.2
3128/621.4059mz/8.85min,509894.44,1047905.06,792398.56,1088531.2,506243.22,163785.64
3129/439.3791mz/8.85min,170261.4,463545.72,338583.62,377148.34,193140.73,95545.12
3131/481.426mz/8.87min,181851.45,353230.38,236895.34,275709.47,133542.28,56628.395
3132/596.4896mz/8.87min,50392.312,71124.2,63609.02,132436.98,20830.34,15016.356
3133/475.3428mz/8.88min,232322.12,360166.84,223566.4,490113.38,296267.03,162769.73
3134/495.3153mz/8.87min,856612.7,194040.8,0.0,1441494.1,0.0,5371.5454
3135/586.5053mz/8.91min,337568.9,488221.9,402441.0,691437.56,290454.97,218397.86
3136/576.4765mz/8.91min,133151.03,377955.6,195595.1,751206.06,57503.363,0.0
3137/495.4419mz/8.93min,21005.42,41570.64,30202.902,138157.3,21596.871,7704.7188
3138/603.4956mz/8.93min,46847.836,245882.06,113521.375,517715.06,0.0,0.0
3140/582.474mz/8.95min,419601.88,939409.56,655827.7,1283736.8,370799.34,170750.17
3141/653.5114mz/8.98min,4561797.0,8005716.0,5974438.0,10821807.0,3997111.0,2841626.0
3142/795.7449mz/9.0min,91233.73,280367.7,198861.39,201845.92,92198.4,46987.277
3143/397.3686mz/9.0min,4176708.5,7575167.5,5973767.5,6157592.5,4422352.0,2913491.0
3144/437.3635mz/9.04min,1594135.6,2621726.2,2268711.5,1692572.2,1759615.2,1142112.9
3145/667.5268mz/9.05min,104707.734,235011.5,174470.16,327426.75,92158.4,53078.246
3148/552.4635mz/9.08min,414674.78,757541.1,589799.7,1129654.4,352608.22,286669.75
3149/652.3892mz/9.08min,0.0,19303.344,0.0,79968.64,0.0,0.0
3150/651.5322mz/9.08min,176958.27,475766.97,340380.66,739959.5,194954.23,119999.3
3152/586.5054mz/9.11min,288610.25,379629.84,346221.06,573691.4,252024.25,192476.47
3154/576.4765mz/9.11min,59572.75,173499.73,75891.74,520503.28,15547.561,0.0
3155/603.4955mz/9.11min,27932.623,127467.63,43517.2,372085.38,0.0,0.0
3156/106.041mz/9.14min,9005.025,52704.234,30693.43,5382.66,222894.58,49103.812
3157/556.4946mz/9.13min,620103.7,770145.06,679749.9,1085913.9,553445.06,460517.84
3158/509.4573mz/9.15min,456854.88,763170.5,653165.06,1731978.6,542738.75,441040.84
3159/617.5109mz/9.18min,255336.52,395951.88,205789.42,1959486.1,146997.05,37196.574
3160/600.5211mz/9.19min,1235208.1,1744143.5,1513027.2,2588046.0,1096621.5,888699.3
3161/590.4917mz/9.18min,248639.64,496423.6,315653.16,2128971.5,122373.62,41601.285
3162/596.4898mz/9.2min,1275551.9,2749620.2,2029498.0,3885903.8,1145862.5,903079.2
3163/966.9067mz/9.21min,106868.95,469426.12,321519.47,483251.44,143002.72,69296.23
3164/823.7761mz/9.23min,124666.445,401408.6,280932.12,110863.11,117364.4,11659.52
3165/411.3843mz/9.23min,4324706.0,9692987.0,7089456.0,5822769.5,4264272.5,1964861.5
3166/667.5271mz/9.24min,1292693.8,2359430.5,1743878.6,2847631.0,1129586.8,792904.5
3167/566.4791mz/9.24min,1995338.1,4034626.8,3260731.0,5183370.5,1946466.9,1405349.5
3168/668.5306mz/9.23min,317157.16,949266.44,717683.0,1333033.2,457050.84,318506.8
3171/604.4621mz/9.27min,557911.06,155052.39,6383930.0,0.0,6869457.5,1073198.9
3172/397.3687mz/9.26min,18966.047,93410.53,52783.188,90583.234,7370.9272,0.0
3173/383.3531mz/9.24min,58919.656,201840.83,133034.9,188931.61,53465.812,13526.39
3178/713.4761mz/9.26min,605725.3,385723.97,696238.25,3441.5881,416916.56,240551.61
3179/729.4713mz/9.25min,2823889.5,22035.527,7638143.0,0.0,44854.844,0.0
3180/563.3358mz/9.26min,81757.78,138809.19,144929.72,3664.8423,493802.56,300392.6
3181/579.3307mz/9.27min,268212.3,434270.5,491928.7,129199.66,2188101.8,2447468.2
3182/603.3667mz/9.26min,13877.438,21341.459,59370.16,0.0,389979.5,210895.5
3183/557.326mz/9.27min,0.0,0.0,0.0,2082438.4,0.0,0.0
3184/96.9601mz/9.27min,188400.5,124604.34,141589.25,341539.22,266340.2,248385.52
3185/269.1218mz/9.28min,0.0,0.0,0.0,437018.0,0.0,0.0
3186/284.1089mz/9.28min,0.0,0.0,0.0,641145.8,0.0,0.0
3188/301.1116mz/9.28min,0.0,0.0,0.0,599517.56,0.0,0.0
3189/317.1065mz/9.28min,0.0,0.0,0.0,1189474.8,0.0,0.0
3190/321.2201mz/9.28min,0.0,0.0,0.0,426999.03,0.0,0.0
3191/337.1974mz/9.28min,0.0,0.0,0.0,471017.25,0.0,0.0
3192/351.1766mz/9.28min,0.0,0.0,0.0,1226824.6,0.0,0.0
3195/570.5105mz/9.37min,1123069.2,1476834.8,1256643.1,2198395.8,1028790.1,805295.0
3196/614.5366mz/9.39min,2006060.4,2934003.2,2415983.8,4820745.0,1807420.0,1378742.9
3197/610.5054mz/9.39min,1455559.5,3123080.5,2305587.0,4257629.5,1442303.9,1055048.8
3198/604.5069mz/9.39min,402627.75,1088880.8,555949.1,2756483.2,253145.94,105997.086
3199/681.5424mz/9.4min,257867.86,538350.6,380282.25,672507.25,265296.25,174446.16
3201/631.5268mz/9.41min,601565.44,2055667.1,1027939.5,5067859.0,417060.9,207432.88
3203/600.5215mz/9.44min,180190.11,271619.06,225237.67,494993.56,157225.56,65895.68
3204/587.5006mz/9.45min,182647.06,558773.06,293634.16,1727443.1,150412.12,40317.047
3205/617.5113mz/9.44min,21863.041,171844.56,57991.316,625146.7,0.0,0.0
3206/425.4001mz/9.47min,935750.44,2200320.0,1221316.9,1191442.1,699770.06,229840.84
3207/481.4262mz/9.51min,112329.37,194692.39,153542.94,305133.84,106962.375,79378.48
3208/283.2641mz/9.51min,41853.59,71591.44,58237.13,149073.9,38934.836,29450.725
3209/580.4949mz/9.51min,439295.6,909076.8,623613.7,1397474.6,428603.3,312881.88
3211/651.5321mz/9.53min,42902.29,107770.52,77958.125,140562.88,33545.535,15593.453
3212/439.4156mz/9.57min,46610.953,105552.56,62248.668,30445.545,19350.94,0.0
3214/106.0411mz/9.58min,4145.9062,335291.03,44985.67,18684.898,261107.11,79993.74
3215/509.4575mz/9.62min,3955.7886,41873.97,14419.978,165544.12,14853.972,0.0
3216/645.5426mz/9.62min,236515.8,1132707.9,463319.62,2632818.0,188454.36,58988.836
3217/628.5524mz/9.62min,568292.94,979735.44,794360.94,1804667.1,545900.56,414611.53
3218/618.5238mz/9.62min,59472.652,163509.12,164310.25,984867.6,26304.68,0.0
3219/624.521mz/9.67min,491691.25,1266429.0,867689.0,1708640.1,600544.06,407550.53
3220/614.5369mz/9.67min,61116.54,188513.3,100861.01,402277.3,67058.95,37932.367
3221/631.5269mz/9.68min,0.0,191553.2,50745.61,527814.8,3267.9517,0.0
3223/481.4262mz/9.7min,24549.904,86176.36,65097.402,161771.16,28979.521,19597.229
3224/495.442mz/9.7min,289377.06,452502.53,376076.47,756453.8,298677.75,223415.4
3225/283.2642mz/9.71min,110976.445,235942.73,178273.94,452347.38,135720.47,87200.17
3226/439.4157mz/9.76min,239400.83,664175.3,307745.66,193755.53,89326.625,0.0
3227/574.4969mz/9.74min,213979.48,461235.34,330207.78,1527563.4,178736.08,20056.99
3228/584.5263mz/9.75min,1947375.6,3031037.5,2412696.5,4888966.5,1884424.8,1386530.4
3229/601.5164mz/9.75min,495526.78,2431715.5,1140486.5,5280747.5,314899.4,219915.66
3231/645.5427mz/9.77min,164869.27,623616.06,311378.88,1725432.9,148406.47,10963.325
3232/628.5526mz/9.79min,456372.28,785284.0,531917.7,1406287.2,453650.0,315806.7
3233/618.5237mz/9.79min,27615.121,254456.17,99642.28,541982.75,3226.6597,0.0
3234/579.3306mz/9.84min,1644043.6,515033.1,554543.94,227560.17,1458782.2,1264963.2
3235/495.315mz/9.83min,0.0,43959.703,3893.6853,265994.9,0.0,0.0
3236/571.4501mz/9.84min,430112.84,763788.0,636839.06,1018633.0,500764.53,308873.66
3237/523.4732mz/9.84min,197781.02,459674.94,289537.4,1018876.4,319956.3,177654.78
3239/563.3357mz/9.84min,194163.64,193994.34,191667.34,21026.16,519201.66,418228.16
3240/473.2825mz/9.86min,778293.6,946836.2,993437.25,968594.56,860046.56,701823.8
3241/106.0411mz/9.93min,10142.684,279254.78,50805.625,38003.836,314196.03,49347.047
3242/509.4574mz/9.91min,332902.38,299274.56,236110.69,951938.1,186845.56,145596.73
3245/106.0411mz/9.98min,10142.684,1058671.9,66603.64,38003.836,607965.9,49347.047
3246/677.6201mz/9.99min,102518.65,370120.66,219884.11,806172.0,165383.77,112861.3
3247/599.5452mz/10.01min,681983.0,960335.5,797764.56,1645153.0,670162.1,519891.62
3248/561.4192mz/10.03min,614375.1,831026.6,9685973.0,0.0,10314.847,21092.309
3249/598.5418mz/10.01min,1773826.6,2588915.8,2132761.0,4404043.0,1777258.8,1386234.8
3250/588.5133mz/10.02min,152416.95,488761.84,236845.9,1453742.0,84007.03,45271.203
3251/615.5318mz/10.02min,573496.94,2365838.5,1089218.2,5761291.0,561907.06,281554.7
3252/793.6564mz/10.08min,698491.8,1416957.5,1033323.1,3106367.2,794550.06,627333.25
3254/642.5681mz/10.08min,187033.95,342988.03,271807.38,694907.6,185239.92,134368.61
3255/659.5583mz/10.08min,100165.87,692143.6,251656.16,1571945.5,101246.96,37080.24
3256/645.5429mz/10.12min,0.0,16658.533,0.0,155360.44,0.0,0.0
3257/132.0302mz/10.16min,27053.562,159802.88,63338.992,263129.47,35772.777,35670.04
3258/603.3667mz/10.19min,127435.87,97854.28,118098.375,34898.06,221694.62,412830.44
3259/106.041mz/10.19min,9594.441,931807.9,155087.33,39039.55,1079851.0,206361.0
3260/604.4617mz/10.17min,1270381.0,4128209.0,578316.75,0.0,5220859.0,244906.83
3262/135.9709mz/10.17min,486470.53,549223.0,567705.06,485260.88,549533.0,578946.3
3265/618.4771mz/10.22min,50240.87,0.0,19170.326,0.0,0.0,2323129.5
3266/574.4509mz/10.2min,319624.47,0.0,2275172.8,0.0,361535.78,1418000.2
3267/729.4707mz/10.2min,1504667.2,424866.3,3109539.5,0.0,10901.445,0.0
3268/590.4461mz/10.2min,382652.03,0.0,2072401.9,399443.9,227835.44,1385882.5
3269/563.3354mz/10.19min,371834.34,216475.1,337420.16,189653.98,709542.0,352510.25
3271/695.4657mz/10.2min,2996697.0,1171727.6,964209.6,467859.22,1556168.5,2146556.8
3272/697.4809mz/10.2min,1984186.0,553283.75,1055839.0,421558.22,1638621.9,2809707.5
3273/699.496mz/10.2min,806913.6,397002.78,992188.56,407057.22,882693.7,610380.3
3274/731.486mz/10.21min,3397469.8,87531.69,3259649.0,3422.9448,51673.316,6873.133
3275/671.4661mz/10.2min,8971754.0,3260661.8,4964739.5,2087669.9,12056881.0,11948662.0
3276/713.4762mz/10.2min,2832582.5,401357.4,497180.94,83998.26,98665.93,148061.47
3279/657.4504mz/10.2min,351041.66,57261.266,137815.42,0.0,200904.19,67528.05
3281/766.5029mz/10.22min,316853.22,392836.9,123878.125,0.0,228573.23,47579.055
3282/901.3638mz/10.22min,0.0,0.0,0.0,904985.2,0.0,10856.688
3283/742.5032mz/10.22min,930218.06,250391.66,137804.61,170761.55,233091.66,202152.45
3285/265.1478mz/10.22min,151962.02,100568.336,132889.44,30677.42,173007.7,151783.4
3289/112.9856mz/10.25min,7174000.5,9858635.0,8412541.0,11357172.0,7567078.0,6684817.5
3290/833.5187mz/10.25min,6462746.5,1852153.9,3695594.8,7575.3916,2573814.0,19875.322
3291/835.5307mz/10.25min,988733.7,98836.96,1035513.8,926827.5,347403.5,808552.6
3293/714.5084mz/10.28min,257372.86,426077.38,477023.34,0.0,1758165.9,4551767.5
3294/580.2347mz/10.25min,103500.05,31852.158,0.0,0.0,3407.9324,0.0
3295/134.8946mz/10.17min,6681470.0,2277373.8,3077606.0,3881479.0,2951771.2,1940065.1
3297/248.9603mz/10.28min,0.0,65649.61,25469.523,260324.0,0.0,3611.1565
3298/102.9568mz/10.28min,74042.12,88741.984,154136.22,290355.7,48098.715,36963.38
3299/480.3093mz/10.29min,2505165.2,2134057.8,282680.3,0.0,785914.0,6559.9424
3300/590.446mz/10.27min,177537.36,0.0,409578.44,0.0,835350.06,323035.6
3301/265.1478mz/10.32min,52724.305,82483.945,91108.73,53900.297,53316.04,83489.516
3302/153.8685mz/10.34min,307355.9,462648.94,715053.7,375739.34,598991.56,571840.1
3303/740.5237mz/10.37min,0.0,8268.588,157178.3,0.0,1875484.5,268016.44
3304/197.8079mz/10.36min,390508.94,5625415.0,4225007.0,2011750.9,843613.75,2420585.0
3305/195.811mz/10.36min,304506.88,4624509.5,3461823.8,1641920.0,634546.7,1972430.2
3306/199.8049mz/10.36min,174319.94,2673709.2,2013623.2,956377.25,366020.5,1146298.2
3307/201.8019mz/10.36min,10648.98,561224.6,417770.56,195292.55,68349.61,229898.69
3309/162.8391mz/10.39min,1511034.6,3418224.0,2078365.0,2091922.5,375509.3,1881076.2
3310/255.8221mz/10.38min,0.0,381973.75,217315.8,213916.3,0.0,76315.64
3311/257.8191mz/10.38min,0.0,380994.94,221541.47,212221.66,0.0,76166.836
3312/164.836mz/10.39min,131207.27,1031283.2,589930.5,654348.56,112372.68,517543.56
3313/190.9285mz/10.42min,329934.6,470122.8,423801.8,413981.72,298822.44,468952.4
3314/297.1529mz/10.47min,295432.12,102893.2,175022.08,0.0,253163.69,225648.75
3315/160.8421mz/10.39min,1662492.4,3668874.0,2193537.2,2257527.0,624908.44,1982516.0
3317/112.9856mz/10.49min,2743064.0,3210507.0,4291614.5,2578306.5,4954984.0,3949242.8
3318/164.836mz/10.45min,297048.78,146704.17,0.0,178683.1,155296.9,348876.4
3319/355.3217mz/10.55min,179123.86,38924.8,160507.7,93030.11,72449.7,79017.25
3320/480.3094mz/10.44min,411075.72,265470.88,50054.37,2008489.6,80080.46,0.0
3321/355.3217mz/10.6min,90424.586,747355.7,258920.05,503011.88,296152.94,170105.05
3322/304.9139mz/10.59min,1909471.8,2270285.8,2244717.5,1655192.6,1719139.6,1955120.2
3323/174.9561mz/10.59min,16053025.0,16746572.0,17184108.0,14779144.0,16178805.0,16385867.0
3325/355.3217mz/10.75min,1204310.1,62499.004,31450.477,107859.695,1090316.1,159451.2
3326/501.1766mz/10.85min,7091658.0,794590.1,380992.62,275574.72,47847.0,115192.195
3327/383.353mz/10.78min,30531.166,0.0,0.0,0.0,92598.24,22015.898
3328/355.3217mz/10.88min,214010.05,110312.96,151264.97,144251.36,439316.6,1168653.5
3329/329.2332mz/10.89min,0.0,0.0,0.0,39971.523,3454.7935,3354.2583
3330/501.1766mz/10.9min,2600791.5,409335.16,307515.38,1567472.8,47847.0,83290.1
3332/293.2122mz/10.94min,143723.78,0.0,8152.7314,6293.508,8173.888,4070.1934
3333/295.2277mz/10.95min,166990.03,0.0,34123.707,13750.896,22339.266,12998.307
3334/355.3217mz/10.96min,122287.98,53228.5,455015.66,59375.305,268850.44,131541.14
3335/96.9601mz/11.03min,4233357.0,4068568.2,4609185.5,3742005.8,4138418.0,4056733.2
3336/501.1766mz/11.09min,1714320.1,624881.94,2151044.0,145432.03,4076.6362,123272.57
