"","filter","POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML","POS_TJGIp8_1_Run19.mzML","POS_TJGIp8_2_Run84.mzML","POS_TJGIp8_3_Run206.mzML"
"1361/395.185mz/4.89min",1932836.05,2228380.5,1322730.4,2034850.1,2329377.2,1742198.1,1830822
"1362/413.1954mz/4.89min",5032788,5233959.5,4235609,4831616.5,5404828,5296602,3961090.5
"1364/381.2056mz/4.89min",2956266,3421579.8,2444064.8,2693579.8,3401802.5,3218952.2,2468158.2
"1367/357.2056mz/4.89min",969448.1,1222667,798920,856437.7,1159599.1,1082458.5,747616.1
"1386/274.2009mz/4.91min",1074568.475,1102166.2,926735,1012723.44,1132422.1,1236335.6,1046970.75
"1393/933.4601mz/4.92min",824153.3,696506.56,812598.7,912414.1,794142.1,922863.4,835707.9
"1396/460.2405mz/4.89min",2788219.4,2706754,1090038.1,3863100,3325360.5,2869684.8,2381786.2
"1398/393.2056mz/4.92min",1258407.95,1062482.9,1162427.4,1384501.4,1247011.8,1428073.6,1269804.1
"1401/231.1378mz/4.92min",1610395.45,776211.1,1515496,1713731.9,1637033.9,1804905.4,1583757
"1402/413.232mz/4.92min",1372193.2,1190695.9,1294710.9,1531237,1360759,1613082,1383627.4
"1408/411.2162mz/4.93min",3169785.25,2696045.2,2960368.5,3564250.8,3198368.5,3655979,3141202
"1409/421.2004mz/4.93min",1325114.1,1144537,1272844,1526468.8,1186635.4,1578526,1377384.2
"1411/439.2112mz/4.93min",8808828,7638949,8125576,9675161,8859069,9998494,8758587
"1413/440.2146mz/4.93min",2446829.8,2194962,2217462.2,2678609.8,2464614.8,2505942.5,2429044.8
"1414/457.2199mz/4.93min",20213273,19517082,19445902,22086206,19996008,23104574,20430538
"1417/367.19mz/4.93min",997943.15,1469589,803886.56,854035.9,1195494.8,1141850.4,776469.4
"1418/458.2236mz/4.93min",5662840.5,5380625.5,5425785.5,6204206,5592843,6492536,5732838
"1419/475.2321mz/4.93min",11322743.5,9895334,9689333,12559361,11369795,12826573,11275692
"1422/357.1693mz/4.93min",564162.375,857110.44,454741.62,470919,660200.75,657405.75,416180.38
"1427/385.2005mz/4.93min",1299184.05,2058456.1,1110516.1,1074121.4,1490594.4,1487852,955090.06
"1428/399.2163mz/4.93min",5427217.5,8500592,4318723.5,4026464,6584384,6535711.5,3686356.8
"1430/886.494mz/4.93min",225718.56,620946.5,138637.86,143308.9,323940.53,308128.22,95899.13
"1432/452.2638mz/4.93min",2469793.6,6234757,1770334.2,1659600.2,4332117.5,3169253,1548120.9
"1433/473.1935mz/4.93min",762331.45,658931.44,760800.9,796195,577545.44,871932.56,763862
"1434/417.2267mz/4.93min",8723205.25,13950162,6978778,6967031,10438204,10598103,7008206.5
"1436/891.4493mz/4.93min",2060289.2,3284412,1884967.8,2024797.4,2095781,2809028,1901289.8
"1439/435.2377mz/4.94min",3032069.8,4626991,2605604.5,2648797.8,3415341.8,3424191.2,2512959.5
"1444/343.2951mz/4.96min",369849.5,893840.94,310907.94,520638.03,428791.06,258968.72,162284.9
"1446/493.2425mz/4.95min",580422.2,536552.75,472587.6,613330.6,726243.7,547513.8,720719.1
"1450/359.2536mz/4.96min",2448888.9,2480082,1713775.1,2115830.2,3386087.8,2598296,2417695.8
"1451/381.2355mz/4.96min",902076.88,884802.7,771333.7,837585.94,1449529.2,1079858.2,919351.06
"1454/399.2373mz/4.96min",862783.35,804703.4,854780.4,870786.3,1056382,968390,808337.06
"1459/630.3523mz/4.96min",562574.93,626980.56,355871.44,345026.47,679065.7,633749.06,498169.3
"1460/652.3343mz/4.96min",2058764.65,2185167.5,1914022.5,1254481.5,2467669.8,2232787.8,1932361.8
"1461/439.2295mz/4.96min",1104678.5,730203.2,1203849,1138249.9,1071107.1,1140820.5,1047128.7
"1462/459.2375mz/4.95min",4069522.5,3431543.2,3709834.8,7217831,4225688.5,4266942,3913356.5
"1465/431.2422mz/4.97min",1122119.6,958883.25,1025324.94,1176413.4,1218408.5,1234819.2,1067825.8
"1466/447.2375mz/4.97min",550734.625,367872.38,300243.03,557047.5,675633,616805.5,544421.75
"1468/515.2247mz/4.97min",1269987.95,781501.8,1110652.1,1297871,1297335,1242640.9,1443631.1
"1470/510.2692mz/4.97min",262032.47,389816,194552.88,210648.89,527756.5,274671.6,249393.34
"1475/492.3315mz/4.98min",375666.38,422618.53,288847.16,334779.6,447441.16,416553.16,301836.44
"1480/460.305mz/4.98min",574908.82,655007.8,465401.53,494809.84,725638,656198.44,448974.25
"1483/553.3022mz/4.98min",401644.775,313598.25,359526.34,389971.75,564217.8,480273.44,413317.8
"1487/514.3134mz/4.99min",940053.4,758068.56,952171.7,991482.1,927935.1,999947.75,866859.9
"1492/443.2417mz/5.0min",272808.4,232789.03,284175.72,274895.6,227190.31,287585.75,270721.2
"1500/416.2146mz/5.0min",1051367.7,1409238,989847.94,1052370.8,1050364.6,1229310.5,898721.94
"1502/415.2112mz/5.0min",3993330.85,5195659,3935353,3996170.2,3990491.5,4614381,3883328.8
"1503/433.2218mz/5.0min",6106256.5,7319575.5,5923743,6225151,5832483.5,6737480.5,5987362
"1505/397.2006mz/5.0min",1699312.05,1833705.2,1598866,1629813.5,1768810.6,1846578.4,1557219.2
"1508/383.1849mz/5.0min",341588.36,438281.62,307915.12,340404.72,342772,378898.8,314668.47
"1509/369.2058mz/5.0min",528143.79,670207.4,600095.7,461863.28,594424.3,445938.12,423936.5
"1524/441.1906mz/5.02min",3476829.85,2941277.2,3064596.5,3514744.5,3529889.5,3509285.2,3444374.5
"1525/442.1941mz/5.02min",928085.325,821289.2,827312.25,1002038.75,981107.4,941066.4,915104.25
"1538/473.3944mz/5.01min",374323.405,372964.34,375682.47,352705.06,493147.47,423476.62,249920.19
"1539/473.2527mz/5.09min",1006068.475,808736.8,742615.7,826048.75,1661775,1367328.5,1186088.2
"1544/307.1876mz/5.03min",2819147.25,1048277.06,2763839,3497756.8,1933717,2874455.5,4360408
"1548/235.169mz/5.03min",1315846,1239904.8,1003066.2,1182899.2,1904469,1391787.2,1440439.2
"1559/149.0233mz/5.04min",974640.92,999771.25,988741.4,843131.06,1056182.2,960540.44,750887.75
"1561/509.2755mz/5.04min",837064.225,1019521.1,822609.2,792671.2,1132288.1,851519.25,794976.44
"1563/431.2062mz/5.04min",959381.3,1543699.1,758369,1012445,849132.25,1042105.2,906317.6
"1565/261.5933mz/5.04min",963730.95,575987.06,1184973.2,1193038.6,678562.6,922728,1004733.9
"1568/506.2147mz/5.04min",621818.575,506805.2,662181.75,650852.4,538224.2,653882.3,592784.75
"1569/465.1878mz/5.04min",3485852.7,2917296.5,3505282.2,3466423.2,3131839.8,3778983.2,3515018.5
"1572/371.1849mz/5.05min",1665883.95,1702150.9,1464328.6,1629617,1845624.1,1912268.4,1557482.6
"1574/379.1899mz/5.05min",1089806.45,1085685.4,963507.7,1093927.5,1190880.5,1351045.6,1036365.5
"1575/907.3868mz/5.05min",1467670.2,1186350.4,1476769.9,1476285.9,1337022,1619042.6,1459054.5
"1580/443.2062mz/5.05min",78733742,77014184,73461500,80453300,83895600,89806910,76523470
"1581/885.4049mz/5.05min",2979982.4,2979207.8,2749429.5,2980757,3472966.2,3844594,2889766
"1583/902.432mz/5.05min",266244.185,581748.56,183475.97,136925.77,626691.7,349012.4,121863.47
"1585/425.1953mz/5.05min",2024588.95,2051736.8,1954655.8,1981009.9,2218502.5,2254667.8,1997441.1
"1587/531.2563mz/5.05min",3041148.15,2065552,3258864.5,3511730.2,2700316.8,2823431.8,3465132.5
"1592/425.1568mz/5.05min",3713761.7,2988660,3931736.5,3704658.2,3291715,3722865.2,3723950
"1596/420.2011mz/5.05min",633469.43,1697545.2,415969.06,335888.84,1587687,850969.8,242402.1
"1600/536.3343mz/5.06min",5675118.75,6260880.5,5859684,7034254.5,3223889.8,5415519.5,5490553.5
"1601/403.1749mz/5.06min",1470373.75,1331716.4,1469171.9,1444638,1471575.6,1588349.9,1488052.5
"1602/558.3161mz/5.06min",801693.31,603515.25,1279277.1,803656.56,799730.06,1219672.4,688933.44
"1603/780.5201mz/5.07min",72339.54,617458.7,72339.54,72339.54,361697.7,72339.54,72339.54
"1604/267.1013mz/5.06min",608218.2,607821.5,647951.9,615846.94,541399.9,599557.56,608614.9
"1607/518.3237mz/5.06min",965884.15,773319.4,1065091,1105677.1,849286.7,995455.7,936312.6
"1613/491.2281mz/5.07min",579726.775,468360.53,511649.47,813688.1,737546.3,588169.3,571284.25
"1615/473.216mz/5.07min",1578756.7,1499793.4,1454701.6,1798273.2,1657720,1222724.2,1868471.5
"1619/404.2059mz/5.07min",372673.225,710141.2,264440.47,149119.78,729619.7,348455.2,396891.25
"1620/409.1618mz/5.07min",1446553.7,1265655.2,1700810.1,1177345.9,1456810.8,1436296.6,2851097.8
"1623/758.5381mz/5.1min",2111.37948,968853.75,703.79316,703.79316,776475.7,3518.9658,703.79316
"1627/387.1798mz/5.08min",3807896.75,4251551,2894704,1996152.9,4741612,3364242.5,4697096
"1631/105.0698mz/5.08min",865927.78,824594.56,907261,352323.22,990126.94,731612.75,1063146.4
"1638/499.2298mz/5.08min",2673152.4,1900730.6,2764823,3123810.8,2341542.2,3067151.5,2581481.8
"1639/447.2735mz/5.08min",2061097.2,1819187.2,1972184.6,2150009.8,3342814,3670104.8,1909990.5
"1640/473.1804mz/5.08min",701719.52,723330.8,646480.4,762402.6,689157.44,714281.6,669903.9
"1641/487.2662mz/5.08min",4370796.5,1775151.6,4340454.5,5017971.5,3578678.2,6138811.5,4401138.5
"1648/459.2371mz/5.09min",1812188.2,1890642,1565517,1733734.4,2232337.8,2135392.5,1479042.2
"1650/526.3008mz/5.09min",283882.71,473053.66,231640.17,134806.92,608775.75,336125.25,209701.53
"1652/233.1534mz/5.09min",1269636.4,1413829,969783.94,1125443.8,1688850.1,1512281.1,1042900.2
"1653/441.227mz/5.09min",1189826.5,1237093.2,1003799.5,1142559.8,1419972.5,1372871.9,1012187.44
"1660/491.2633mz/5.09min",2337728.1,2155055,2078604.5,2387803,2975129,2426480.5,2287653.2
"1661/371.2578mz/5.09min",316591.54,263416.3,289015.88,277763.78,519081,469931.6,344167.2
"1662/477.2481mz/5.09min",757004.45,787699.4,726309.5,706993,864840.8,961031.1,601474.75
"1663/494.2742mz/5.09min",826816.345,1138240.2,627571.75,638617.94,1471733,1015014.75,597029.56
"1664/390.2717mz/5.09min",323605.99,188077.64,294940.38,291929,491876.5,433584.47,352271.6
"1667/429.2611mz/5.09min",3365218.4,1121159.9,3311636,3418800.8,2566641.8,3714732.8,3988041.8
"1668/389.2682mz/5.09min",1311464.3,906979.25,1231623.4,1187167.1,1998279,1844619.1,1391305.2
"1675/445.3097mz/5.1min",246348.735,476674.34,137672.22,188021.81,337025.84,304675.66,183683.5
"1676/444.3064mz/5.1min",1103522.675,2055718.9,648394.44,810254.4,1509823.2,1367944.6,839100.75
"1677/466.2885mz/5.1min",899432.77,1478659.4,576488.4,711073.44,1087792.1,1161590.2,705176.9
"1683/461.289mz/5.11min",412459.205,402589.38,370368.06,408712.03,637602.6,541613.5,416206.38
"1685/519.2925mz/5.11min",849733.925,358441.44,826479.25,1021184.8,632157.3,872988.6,1019618.1
"1686/329.3159mz/5.13min",54096.72,492293.5,54096.72,54096.72,270483.6,54096.72,54096.72
"1690/470.3223mz/5.12min",221116.65,601165.7,183943.28,166420.89,394993.9,236375.75,205857.55
"1696/459.3253mz/5.13min",297877.815,384348.56,197777.86,254953.48,454131.06,331282.6,264473.03
"1697/458.3219mz/5.13min",1238346.75,1292486.1,903398.25,1143928.9,1826162.4,1370061.1,1184207.4
"1700/403.211mz/5.13min",486023.98,555922.6,332608.84,323698.88,573777.5,541248.3,430799.66
"1706/480.304mz/5.14min",1123509,1086534.2,824704.3,816193.3,1465070.2,1316782.8,1160483.8
"1707/147.1167mz/5.14min",788876.2,606746.8,832958,900500.6,726669.2,744794.4,859858.44
"1708/552.3293mz/5.15min",855046.175,1200693.1,727306.25,1330529.8,195426.83,764288.75,945803.6
"1709/243.1589mz/5.14min",397610.29,240910.73,477223.88,510247.03,259407.67,322075.3,473145.28
"1712/165.1273mz/5.14min",751957.175,493736.72,889814.1,929969.3,572876.1,646257.25,857657.1
"1715/265.1408mz/5.14min",229831.76,67060.58,360754.62,299408.5,74711.15,160255.02,356100.7
"1716/305.172mz/5.14min",434386.74,134764.98,457168.1,561872.6,300265.72,411605.38,700671.06
"1721/666.35mz/5.14min",626627,629453.06,500652.3,623800.94,666192.2,641644.75,591699.8
"1722/304.2842mz/5.14min",144189.48,20374.726,1467625.4,2734729.8,20374.726,101873.63,186505.33
"1726/429.3684mz/5.15min",744517.84,3722589.2,744517.84,744517.84,5503854.5,744517.84,744517.84
"1731/318.3mz/5.21min",30544.8485,3944346.2,34254.492,26835.205,4823173,24091.316,22807.637
"1735/534.3188mz/5.15min",946438.7,979457.94,784676.7,1033917,965868.9,927008.5,869342.44
"1739/487.2303mz/5.15min",582114,410361.6,793298.25,762088.8,322427.8,359158.66,753866.4
"1741/447.2376mz/5.16min",1397114.75,1472270.1,1078451.9,1519477.8,1475002.5,1190863.6,1321959.4
"1742/457.1854mz/5.16min",54867776,52144012,41997532,69564850,63616930,56754372,52981180
"1745/458.1886mz/5.16min",15128422.5,14469432,11675529,19410982,17700642,15787413,12775986
"1748/413.1956mz/5.16min",1349543.05,1691847.2,1230659.5,1128200.6,1468426.6,1592474.1,949127.56
"1749/329.2107mz/5.17min",730254.55,679302.8,642787.2,728571.6,738105.1,772843.06,731937.5
"1750/429.2271mz/5.17min",773701.63,763611.2,632784.5,783792.06,822974.25,809444.06,712780.3
"1751/529.2405mz/5.17min",10975526,8451478,11239950,12642832,9354247,10898732,11052320
"1752/545.2143mz/5.17min",511141.01,100536.73,554883.06,614027.56,355520.78,493792.62,528489.4
"1753/471.2373mz/5.17min",4464457.75,5451344.5,3759665.8,4142303.5,5882320.5,4786612,3634548.8
"1754/620.3623mz/5.18min",454144.975,444569.25,418065.12,463720.7,492824.3,478013.88,416787.97
"1755/1035.4916mz/5.18min",323050.64,248572.7,315426.06,377361.84,269116.8,330675.22,337267.53
"1757/489.2479mz/5.18min",11819836.5,14368413,9619709,11029689,15103425,12609984,9562190
"1759/397.2006mz/5.18min",870000.345,1009152.6,719995.2,793807.25,1045664.9,946193.44,725581.75
"1762/501.2461mz/5.18min",167842.435,660020,94399.88,161342.4,320571.38,174342.47,107721.75
"1772/518.3238mz/5.19min",279439.275,849081.8,280764.75,278113.8,764663.5,263341.66,257194.75
"1774/439.2112mz/5.19min",1695394.2,1681230.2,1583501.6,1709558.2,1823394.8,1926607.8,1314798
"1775/457.2209mz/5.19min",1447933.7,1312966.9,1482431.9,1515302.2,1413435.5,1563831.6,1148444.6
"1782/411.2161mz/5.2min",691777.475,592726.7,699549.25,740928.56,684005.7,820923.56,657048.06
"1789/475.2322mz/5.2min",2133967.2,2256254.2,1970627.4,2064359.6,2203574.8,2230824.2,1814198.1
"1791/369.2058mz/5.2min",867246.475,1077956.4,657480.4,729450.2,1087180.6,1005042.75,650006.2
"1796/458.2247mz/5.21min",445710.91,395577.56,435602.88,455818.94,419661.34,460183,7996996.5
"1803/221.1899mz/5.21min",562731.27,290349.16,440345.5,633472.2,491990.34,754626.06,678508.5
"1805/515.2248mz/5.21min",895554,1176530.9,884228.1,838945.44,906879.9,946343.94,690071.94
"1807/383.2214mz/5.21min",508874.18,1133253.6,369641.6,397764.84,533352.7,484395.66,822575.44
"1808/401.2322mz/5.21min",2129636.5,2498454,1749076.2,2036906.8,2396817.2,2222366.2,1793056.1
"1811/419.2425mz/5.21min",5545869.5,6834293.5,4696381.5,5297463.5,6003144,5794275.5,4821373.5
"1814/351.195mz/5.21min",496160.235,670150,389952.12,447709.97,584606.5,544610.5,399037.34
"1815/211.0964mz/5.21min",1234283.85,475532.7,1015906.56,1355157.6,1113410.1,1752852.5,2065992.4
"1816/471.2709mz/5.21min",3478593.3,732858.4,2921005.8,4036180.8,1846382.8,4194897.5,4234604.5
"1818/179.0701mz/5.22min",343372.595,142269.92,273249.12,363048.44,323696.75,501720.16,374928.72
"1825/552.3293mz/5.22min",1339576.2,4315384.5,950876.06,1680045.6,2946430.5,950479.3,999106.8
"1826/375.216mz/5.22min",1143132.05,1235788.2,935824.6,1090190.2,1353144.1,1196073.9,1054320.9
"1829/359.2212mz/5.22min",3189579,3649624.2,2676198.5,3034831.5,4057716.8,3344326.5,2719791.5
"1830/512.2851mz/5.22min",216194.88,729603.25,210654.62,221735.14,725909.9,171998.75,141972.7
"1831/312.2892mz/5.23min",118827.475,834828.7,110559.19,127095.76,1972188.5,3531.5938,17657.969
"1833/477.2481mz/5.22min",1221190.4,1609740.8,1036023.1,1132510.6,1661747.1,1309870.2,1067895.4
"1842/497.2141mz/5.23min",960156.925,781896.44,1135010.2,1171139,840230.2,928898.25,991415.6
"1844/517.2404mz/5.23min",4689764.75,3578957.2,4922928.5,5373492,4271105,4575549,4803980.5
"1846/425.1954mz/5.23min",3819736.9,3772513,3403406.5,3893873.8,3866960.8,3982889.2,3495383.2
"1853/431.2427mz/5.23min",734860.9,904555.5,668275.1,657950.9,956687.56,795046.6,674675.2
"1855/319.1518mz/5.23min",1176946.55,768887.8,1158717.6,1339830.4,875762.6,1195175.5,1540712.8
"1858/413.2323mz/5.24min",1206864.15,1197172.5,1087086.5,1216555.8,1239668.2,1295208.9,1112090.8
"1863/265.1431mz/5.24min",886919.18,909309.5,691311.75,746654.1,1098163.4,904976.3,868862.06
"1866/282.1065mz/5.24min",739150.175,506704.88,805635.44,822665.06,567918.4,676621.25,801679.1
"1872/294.2789mz/5.24min",65384.368,326921.84,65384.368,65384.368,790441,65384.368,65384.368
"1875/885.4045mz/5.24min",640308.345,532773.3,627603.75,814110,596974.5,759732.6,653012.94
"1879/443.2062mz/5.24min",70640000,68155016,67104616,77780904,72183544,76409300,69096456
"1883/480.304mz/5.25min",713478.57,1487454,520296.34,262556.44,1092858.1,906660.8,448086.4
"1884/506.2148mz/5.25min",521204.89,423719.5,536435.4,646263.94,458821.3,505974.38,539333.56
"1885/534.3186mz/5.26min",901327.55,952919.8,805495.8,1018915.1,910365.2,892289.9,723464.94
"1886/465.1877mz/5.25min",602470.43,460458.56,624369.56,761819.8,556524.6,587013.06,617927.8
"1888/385.1642mz/5.25min",1038517.03,1014881.56,1008623.2,1083250.9,1078781.9,1062152.5,1007568.56
"1892/458.3217mz/5.25min",567431.2,1318072.8,354368.47,414779,775210.44,720083.4,402223.66
"1894/403.1748mz/5.25min",2210314.9,2103469,2205919.8,2328005,2269532.2,2214710,2142055.5
"1895/425.1568mz/5.25min",3097610,2234726.8,3350883.5,3424873.2,2489284.2,2945639,3249581
"1896/568.3698mz/5.25min",1390580.5,1730998.1,1273681.1,1320769.8,1719584.8,1442083.6,1339077.4
"1897/590.3517mz/5.25min",4748923.5,4696016,4403652,4807557,4956866.5,4631940,4801831
"1906/473.3943mz/5.25min",308533.53,699541,279065.94,274754.88,653151.75,338001.12,53030.9
"1922/442.194mz/5.27min",796258.45,643478,722501.2,920319.56,714211.06,942649.25,870015.7
"1925/479.2035mz/5.27min",1324280.65,915660,1358924.4,1641382.5,1045006.06,1289636.9,1527807.8
"1928/457.2213mz/5.27min",28475105,28262180,26083192,30013330,28688030,30611352,27445776
"1933/425.2316mz/5.27min",2278980.35,2283742.5,2037151,2422002,2274218.2,2490700.8,2168347.8
"1934/443.2417mz/5.27min",9480033.5,9507762,8519637,10145985,9452305,10597058,9239104
"1935/444.2454mz/5.27min",2808187.5,2843244.2,2453864.5,3001774.8,2773130.8,3085087.2,2650056.5
"1937/393.2058mz/5.27min",1519958.8,1481151.4,1355164.1,1631465.2,1558766.2,1687044.8,1474294.9
"1941/441.1905mz/5.28min",3115680.5,2780284,3040183.8,3585824.2,2941498.5,3495382,3191177.2
"1942/473.2163mz/5.28min",741424.25,899710.5,557813.7,704034.25,944079.75,740145.75,742702.75
"1947/461.2527mz/5.28min",3429259.75,3545000,3163020,3666190.5,3240258,3856720.2,3313519.5
"1954/543.3747mz/5.28min",3912646.5,5690510.5,2780794.5,3097490.5,4949144,4725725,3099568
"1956/565.3566mz/5.28min",4153345.6,5726122.5,2891439.2,3218046.2,5088645,5210769,3082390.2
"1964/454.327mz/5.28min",546253.83,832565.9,376159.03,432400.72,738071.56,660106.94,370610.97
"1972/288.2166mz/5.29min",1496332.8,1772392.9,1099894.9,1302972.9,1651996.5,1820335.6,1340669.1
"1976/439.2105mz/5.29min",4013266.9,3699824.5,3908183,4542870.5,3855824.2,4154052.8,4118350.8
"1978/455.3836mz/5.27min",3154.74745,1002893.9,590.24326,2951.2163,1173666.5,590.24326,3358.2786
"1982/445.2583mz/5.29min",3325442.5,3060822.8,3234825.2,3732910,3243856.2,3928068.5,3407028.8
"1983/446.2615mz/5.29min",966832.32,905118.94,888132.9,1054532.8,994517.2,1076957.4,939147.44
"1985/399.2165mz/5.29min",6363702.75,7997693,5296559,5941864.5,6852920.5,6785541,5608209.5
"1986/417.2269mz/5.3min",6597297.25,8673169,5785873.5,6358354.5,6836240,7148347,6017595.5
"1987/349.1795mz/5.3min",568921.05,718900.94,401188.94,396200.5,643953.2,614967.3,522874.8
"1988/367.1902mz/5.3min",898170.625,1254571.8,812544.56,725322.75,914900,1098068.1,881441.25
"1989/385.2006mz/5.3min",818452.525,1246450.4,712686.4,775384.3,879519.94,861520.75,722013.2
"1990/418.2303mz/5.29min",1820241.95,2312421.2,1564160.9,1725012.6,1889642.9,1957112.5,1750841
"1992/545.2352mz/5.3min",656940.7,389494.5,675328.4,972812.2,638553,556375.94,1305677.2
"1993/505.2424mz/5.3min",538493.05,479190.4,444798.28,597795.7,695859.44,451904.5,767687.94
"1997/531.256mz/5.31min",1126322.3,556030.5,1166902.2,1380534.2,876418,1085742.4,1466250.8
"2002/416.2145mz/5.32min",17118926,1143168.9,17246732,20349344,218484.77,21840656,16991120
"2015/411.2164mz/5.32min",3684908.15,3593153.8,3249900.2,3925071,3776662.5,4064157.8,3503274
"2017/634.3779mz/5.32min",578999.845,473829.22,497464.62,597347.25,560652.44,879586.3,603963
"2021/256.2996mz/5.32min",197828.02,1013978.25,197828.02,197828.02,989140.1,197828.02,197828.02
"2024/429.2269mz/5.32min",6745166.5,6408132.5,5928811,7232238.5,6720293,7414495.5,6770040
"2026/494.2745mz/5.32min",639824.13,1351673.2,432664.16,424623.06,1098704.4,839235.1,440413.16
"2027/499.2297mz/5.33min",2408703.35,1561428.6,2164071.5,2653335.2,1572652,3026121.5,3082679.8
"2031/430.2303mz/5.32min",1890477.35,1834652.4,1709905.4,2111992.2,1846802.1,2151231.2,1934152.6
"2034/450.2475mz/5.33min",287568.815,946518.5,191715.25,156884.38,585183.75,383422.38,178554.61
"2038/758.5376mz/5.33min",1024470.88,203943.74,1448007.1,1019718.7,203943.74,1175279.9,1029223.06
"2046/590.3517mz/5.34min",3910873.2,2070852.5,3644024.2,4177722.2,3363017.2,4444275,4727168
"2049/568.3699mz/5.34min",1995042.95,2189735.2,1701964.9,1796561.4,2371307,2099052.5,1891033.4
"2052/437.1928mz/5.35min",2142412.8,744406.5,2295431.5,2226399,1009736.44,2058426.6,2474016.5
"2053/478.2196mz/5.35min",1162066.3,402979.5,1174405.8,1282459.6,534663.6,1149726.8,1442413.1
"2054/304.2994mz/5.35min",233162.44,2380257,233162.44,233162.44,1165812.2,233162.44,233162.44
"2059/397.1619mz/5.35min",5173757,1600765.5,5379942,5924919.5,2387700.2,4967572,6822707
"2061/365.1743mz/5.35min",2993486,2924982.8,2653592,3060539.5,3204894,3440108.8,2926432.5
"2063/397.2006mz/5.35min",4899778,4797560,4427482.5,5001996,5240013.5,5450462,4786658
"2064/829.415mz/5.35min",1252606.85,1098325.1,1096542.4,1325328.8,1240873.2,1511330.4,1264340.5
"2070/347.1637mz/5.35min",1555573.7,1451793.6,1361022.1,1532113.8,1632470.4,1745168.2,1579033.6
"2072/416.2143mz/5.35min",18714695,17577184,16716105,18907266,20220086,20150320,18522124
"2073/398.2044mz/5.35min",1248711.05,1201400.2,1090557.4,1253834.5,1312273.5,1243587.6,1383659.6
"2077/392.2064mz/5.35min",1294286.62,1874145,1037158.44,923426.4,2119643.2,1551414.8,1001132.3
"2080/375.1798mz/5.35min",2220773.25,2108604.2,2106585.5,2167332,2515353.2,2522332,2274214.5
"2081/415.2111mz/5.35min",75694590,71706856,64280644,76435960,76602376,81560424,74953220
"2085/773.4928mz/5.35min",1903709.8,8504878,2383465.8,1423953.8,5367560.5,798997.44,449568.38
"2088/376.2591mz/5.36min",16278235.5,71545280,18938668,13617803,42156904,10413461,6616741
"2092/538.3497mz/5.36min",944210.25,1025518,958701.3,968862.4,900714.44,929719.2,736793.25
"2093/751.5109mz/5.36min",53894.773,838909.2,75761.64,32027.906,272766.22,7476.786,1495.3572
"2094/398.241mz/5.36min",18880631,23354872,20238468,17522794,21853010,12779374,10791362
"2096/393.2856mz/5.36min",4124110,33014666,4898666,3116736,18909058,3349554,1592531.1
"2097/461.2535mz/5.36min",1859903.1,1369848.2,1709065.8,1970394.2,1921170.8,1798635.4,2149529.2
"2105/501.2454mz/5.36min",1667822.6,653567.44,1562820,1887840.5,1072551.6,1772825.2,2342742.2
"2113/329.1743mz/5.37min",2396485.85,2097835.2,2281233.5,2521118,2370670.2,2680576,2422301.5
"2115/318.2999mz/5.38min",775561.83,321154.3,2156318.8,922476.06,628647.6,5481127,72277.75
"2119/392.1933mz/5.38min",1189171.95,922112.2,1101394.9,1275172.4,1121218.4,1326184.4,1257125.5
"2130/409.2006mz/5.38min",5060757,4178881,4727463,5386953.5,4925661,5575743.5,5195853
"2132/391.1899mz/5.38min",4638949.75,3740111.8,4371492.5,5020251.5,4394556,5168168.5,4883343.5
"2133/441.2266mz/5.38min",9792867.5,8030642,9076892,10361695,9381815,10815659,10203920
"2135/405.2056mz/5.38min",1540859.85,1236588,1406564.6,1624523.5,1474050.1,1681861.9,1607669.6
"2136/423.2161mz/5.38min",3997410.6,3260238.2,3674345.8,4257183,3814754.2,4417668.5,4180067
"2138/459.2373mz/5.38min",12728305.5,10766931,11521039,13393184,12389387,13820100,13067224
"2139/529.2403mz/5.38min",1379465.2,129535.77,1735267.8,1719824.5,551286.75,1039105.9,1808659.6
"2146/430.3714mz/5.36min",858507.87,154310.86,945461.44,1252403.8,154310.86,771554.3,1188839.1
"2147/398.1655mz/5.37min",1034406.6,215479.72,1020437.6,1277417.5,63811.31,1048375.6,1563350.6
"2152/489.2473mz/5.39min",2302495.5,1458295.9,2449243.2,2552517.8,2117885.8,2155747.8,2495063.2
"2154/494.3195mz/5.4min",25861618,25329322,22497370,25753526,25969710,32271502,28941294
"2155/472.3377mz/5.4min",51434020,76378584,33730596,39137030,65794732,59219700,43648340
"2156/510.2942mz/5.4min",848161.675,733482,796054.1,900269.25,770860.75,1157573.5,1044261.6
"2157/726.976mz/5.4min",380120.485,328112.44,335000.47,425240.5,306163.03,530342.6,548634.2
"2158/231.1701mz/5.4min",3151295.35,4944422.5,1950254.9,2343337.8,4254793.5,3691372.5,2611218.2
"2159/341.2431mz/5.4min",12219577,18944354,7702124.5,9147528,15929266,14289264,10149890
"2160/454.3271mz/5.4min",1508318.95,2335292,985694.6,1139298.8,2010308.4,1791513.9,1225124
"2161/943.6679mz/5.4min",1448292.4,3013256,734770.4,868845.56,2386643.2,1827118.6,1069466.2
"2162/965.6498mz/5.4min",4921288.5,5267912.5,3406705.2,3897784,5302693,5758242.5,4574664.5
