"MetaboAnalyst_ID","X2024_NEG_CC.Media_1_Run18.mzML","X2024_NEG_CC.Media_1_Run54.mzML","X2024_NEG_CC.Media_1_Run74.mzML","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","shared_name"
"212/765.1668mz/6.97min",1.76557182334119,2.02511075887169,2.0146562832155,2.32287889598329,2.22048865763113,2.27108950973894,"212"
"215/782.157mz/6.99min",2.42363853541996,2.45688571455841,2.46116557565424,2.40495480173917,2.40672926538047,2.37046409352432,"215"
"216/637.1418mz/7.02min",1.27892430861225,1.62745851810081,1.63892110946324,1.79502687876979,1.71160243051511,1.72305671274171,"216"
"217/325.1844mz/7.04min",2.3558580724464,2.36165402558465,2.29130931593077,2.40820593826308,1.97721783430575,1.64717198221646,"217"
"223/846.1693mz/7.05min",2.25793029931721,2.3376696930635,2.29889110396258,2.34644149436514,2.30214895028127,2.26412478505758,"223"
"224/829.1793mz/7.05min",1.57207867122632,1.86875586011331,1.9266515521124,1.96623717956281,2.07314627283247,1.96244138012405,"224"
"227/565.2823mz/7.07min",1.99330899783008,2.009430132255,2.00662024964222,2.84843383815413,2.71694429551407,2.81428774516964,"227"
"229/701.1544mz/7.08min",1.65443919883537,2.01445181056555,2.03024430687674,2.01899892371775,2.00415696625928,1.95160594314668,"229"
"231/718.1446mz/7.1min",2.22500467717092,2.21961457786855,2.21565395763773,2.22553787090062,2.20500983630757,2.21322834275693,"231"
"232/893.1918mz/7.11min",1.37342973737849,1.78565923039488,1.76781715589575,1.82658843371773,1.78511023452026,1.76658392504637,"232"
"233/910.1819mz/7.11min",2.08642515180485,2.14010907738321,2.12092743527448,2.23177605183356,2.21662046178509,2.21375106339498,"233"
"234/782.157mz/7.14min",2.31335988054194,2.31718518629262,2.26526454383016,2.37379628818559,2.29199546817252,2.33778999873574,"234"
"235/765.1668mz/7.14min",1.70816721154614,2.13580995668854,2.16582584679692,2.14281008283863,2.04859166908801,2.00448508601449,"235"
"236/974.1943mz/7.15min",1.97689980469552,1.93518275969574,1.97515981822347,2.02204209725175,1.96549201767346,2.01221293232541,"236"
"238/750.5292mz/7.18min",0.251836842694885,3.08690171765065,2.97618104853153,0.26417926787321,2.93050585586739,0.994976023374968,"238"
"239/846.1693mz/7.2min",2.26661633948883,2.23520204338328,2.22565645369377,2.29289448877044,2.24141728716351,2.29175352858409,"239"
"240/829.1793mz/7.22min",1.6350946701134,2.14400661067592,2.12200930788054,2.07910734393155,2.13838004703018,2.02877397533134,"240"
"243/421.2264mz/7.22min",2.39349993118671,2.3530295538428,2.35409468708534,2.45973818478375,2.35969447841985,2.41350113833564,"243"
"245/325.1844mz/7.23min",2.05475910702128,2.03842257239056,1.98677287792072,2.10496506560915,1.81738185723443,1.94947279846557,"245"
"246/910.1819mz/7.25min",2.16920864279918,2.14350721041456,2.12578149783893,2.12724153327014,2.05638097817103,2.0915543602795,"246"
"247/893.1917mz/7.26min",1.5238904465406,2.05874182956695,2.08109016748522,2.19970389877568,2.20745271177825,2.15154839045947,"247"
"249/974.1942mz/7.3min",1.98744148831488,2.0385310598652,2.01004146011606,1.93853725417416,1.83545257433887,1.64504144361569,"249"
