"MetaboAnalyst_ID","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","X2024_NEG_CC.VPA_1_Run27.mzML","X2024_NEG_CC.VPA_2_Run36.mzML","X2024_NEG_CC.VPA_3_Run77.mzML","shared_name"
"462/545.4537mz/8.9min",2.49332184688328,2.26624648080342,2.5337273484219,2.37757683845364,2.42603449644513,2.46143483356431,"462"
"465/683.5218mz/8.92min",1.78696857684336,1.5467747665977,1.84698055854214,1.63338273982828,1.88966298079947,1.8706254092957,"465"
"467/115.9207mz/8.92min",2.11583316243417,2.68820930184614,2.26324830778396,2.73313167419762,2.37406116088306,2.60346488623819,"467"
"469/607.4695mz/8.96min",2.0588514896396,1.97616642073087,1.99892317825203,1.87837535268179,1.89473970523678,1.93829849206432,"469"
"470/186.9706mz/8.98min",2.12070166179617,2.13283223921145,2.14134084412287,2.13338708930277,1.83874813373186,1.79526661179232,"470"
"476/465.2676mz/9.01min",2.12032594735966,2.07043497528384,2.05594020688243,2.1350889307962,2.00366472168135,2.06442190520036,"476"
"479/856.6885mz/9.02min",1.99650204946464,2.24777446901493,2.39073010522044,2.3015850952505,2.29246060051019,2.39956158481954,"479"
"480/873.6787mz/9.06min",2.42425525691871,2.19519649182335,2.35638016932382,2.29999158456219,2.18632027062716,2.35453779021105,"480"
"482/621.485mz/9.21min",2.60875724850503,2.4141835128191,2.47721301248496,2.49622863661043,2.46372472872651,2.54263584407599,"482"
"483/604.495mz/9.21min",2.28410404111188,2.195973809908,2.23825539891989,2.14298089821177,2.25158125949066,2.27608041903934,"483"
"485/573.485mz/9.31min",2.54395110034797,2.29182769020156,2.44245145289828,2.47063733929731,2.45984171554723,2.47613373659784,"485"
"486/556.4948mz/9.31min",2.28780513958347,2.11099230436898,2.22252764238964,2.19140123240615,2.24318769233744,2.27780452784877,"486"
"487/618.5105mz/9.37min",2.68085053287407,2.57202522806275,2.59936639659468,2.52562531027674,2.57282285534259,2.62315272071007,"487"
"488/635.5008mz/9.37min",2.68077332511376,2.5771903870657,2.56718453823992,2.62352490652749,2.53695898080735,2.59102648164633,"488"
"490/467.2833mz/9.44min",2.10559141543669,1.68528102647744,1.77569041058453,2.00216176502856,1.97906834408398,2.03707031911149,"490"
"495/711.6259mz/9.48min",0.479637589687524,2.23991976661766,1.40597760288326,2.39082931734487,2.22993456967219,1.19952353835379,"495"
"497/649.5164mz/9.69min",2.33991328077843,1.96193578650871,2.13138814970812,2.17315107782463,2.16276453125246,2.26392998592008,"497"
"498/632.5262mz/9.7min",2.32253710057178,2.10644190762263,2.20443075844516,2.15543508023147,2.24288201165822,2.30707245362554,"498"
"499/683.5945mz/9.8min",2.20785372901673,1.85513852305646,2.0609778937348,2.10845126849468,2.10090827948826,2.14760101473085,"499"
"500/666.6045mz/9.8min",2.23236972649942,1.97125146408812,2.12979709645343,2.12501515348535,2.16273473478235,2.2289908806274,"500"
"501/646.5419mz/9.9min",2.74118955830978,2.60474173037667,2.63808034371088,2.61045215605447,2.6445639320371,2.69814964415842,"501"
"502/663.5321mz/9.91min",2.45241892816832,2.22519041383436,2.26892706873649,2.3411953457104,2.27392615520963,2.34258250487385,"502"
"503/89.0244mz/10.0min",2.1795514332226,2.16849920742029,2.312531612547,2.20105231472319,2.12360987099862,2.1445237345856,"503"
"506/112.9857mz/10.14min",2.06825671962316,2.23844964795267,2.02014896308001,2.11753234409242,1.99352779949668,1.99009081414925,"506"
"511/100.9337mz/10.2min",2.2884261878231,2.16319840950516,2.31115020640124,2.3246342098815,2.36118747975484,2.22081153354642,"511"
"512/115.9208mz/10.21min",2.77755926616198,2.82753097945669,2.78685270812627,2.76345189533638,2.70103384084726,2.549389092071,"512"
"515/144.9235mz/10.21min",2.47864340076723,2.51720398281605,2.54828961370432,2.52624570887104,2.47216607074286,2.4328078958723,"515"
"516/662.4769mz/10.24min",2.67074615678033,2.00806799974532,2.50289192560967,1.75130487398654,1.92715948068174,2.16260194996382,"516"
"518/648.4613mz/10.27min",2.43631505834283,1.78590550811947,2.02628664157647,1.47591272948488,1.82738595571753,1.84186829030317,"518"
"522/112.9857mz/10.27min",2.58199630738383,2.56576245117433,2.71414860366038,2.55022093814038,2.66064348961168,2.67199028822123,"522"
"530/674.4017mz/10.28min",2.02884901932981,1.74137539514042,1.90107148851599,1.66085979046567,1.84588148103664,1.90298535874082,"530"
"531/606.4144mz/10.29min",2.90120614991413,2.54891444045025,2.75641806597902,2.51289559855472,2.69055573177148,2.76371392157463,"531"
"532/660.4613mz/10.29min",2.22277820000405,1.78006527267269,2.05176867491305,1.69865700455032,1.84333735466697,2.01532886053604,"532"
"534/116.9286mz/10.36min",2.39974497633598,2.39019329042605,2.39837605021112,2.38861257507999,2.35359624067857,2.23341343679464,"534"
"539/132.8679mz/10.47min",2.05648129946475,2.01991543208279,2.07420367907916,2.10163554473159,2.07206971136491,2.12588787387345,"539"
"542/195.8109mz/10.47min",1.82565137105132,1.84931519631296,1.91462079889689,1.84287031297691,1.8073483456574,1.89847014024424,"542"
"543/197.808mz/10.47min",1.95892245110951,1.95157616134471,2.0403051713966,1.99713316349534,1.91395532393389,1.99447743406682,"543"
"546/187.861mz/10.49min",2.12526618381845,2.08932347264962,2.16337980544576,2.18559270705231,2.18822218733335,2.11765359547641,"546"
"547/189.858mz/10.49min",1.76578932758572,1.82652563960427,1.88196231282735,1.93735258762886,1.86704401137305,1.82820411312677,"547"
"548/214.88mz/10.52min",2.61405586803231,2.58019027316023,2.63283501146209,2.64855119819932,2.68790445683167,2.61532666382292,"548"
"549/216.8768mz/10.52min",2.09265573355753,1.98110462368483,2.02891633865832,2.10498326479842,2.18552818743546,1.99056040566421,"549"
"550/243.8993mz/10.52min",3.03464579546246,3.0462530187968,3.07896005474155,3.05127702789157,3.07898140841561,3.06241253269291,"550"
"551/245.8948mz/10.52min",2.61562617554612,2.62796626590413,2.64311965148751,2.63123096387173,2.65907820655077,2.61896773505227,"551"
"552/241.899mz/10.53min",2.920013952586,2.89850466397559,2.91173274111082,2.89978718981637,3.02849509425476,2.9156706668122,"552"
"554/195.906mz/10.54min",2.08783431758835,2.08608742324478,2.02177863124503,2.04766455125929,2.20084928677751,2.00203340415107,"554"
"557/328.9796mz/10.59min",1.95632479800939,1.87536342714545,1.90969085481769,1.91105533432264,1.88550333955709,1.91064958382995,"557"
"558/96.9601mz/10.62min",3.17065512493623,2.32687773179777,2.6487618277144,2.34306322969893,2.59802877065951,2.62722220531665,"558"
