row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp8_3_Run206.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGIp8_1_Run19.mzML Peak area,POS_TJGIp8_2_Run84.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
1450,359.2535808941838,4.955963,,,,39,83,[M+H]+,,2,1451;1450,358.24628,2417695.8,1713775.1,2115830.2,3386087.8,2598296.0,2480082.0,
112,360.14949717504675,0.46519926,,,,,,,,,,,13956.772,17560.305,36012.113,416960.7,94895.87,240245.22,
5312,360.3257057259497,8.059568,,,,19,,,,,,,1375160.0,1068813.0,449755.94,506011.7,772763.06,575721.6,
6994,362.9256047216178,10.3001995,,,,,,,,,,,0,0,0,11293.798,0,96311.53,
16,362.92570699846124,0.33090022,,,,,,,,,,,70130.07,89316.4,70328.85,174725.75,91622.9,237064.06,
189,363.1886027410987,0.9182544,,,,,,,,,,,32899.0,98955.48,242232.08,51709.57,190387.44,65005.82,
5652,363.2502289098031,8.207701,,,,188,,,,,,,891543.75,779346.5,243013.55,454014.38,763796.3,344456.03,
3739,363.3102215015071,7.019142,,,,88,238,[M+H]+,,3,3736;3734;3739,362.30291,321999.2,403187.28,316754.06,844270.3,565024.6,833334.7,
3402,363.3103543793286,6.72098,,,,32,212,[M+H]+,,3,3403;3402;3408,362.30302,378704.53,355343.88,391335.72,716753.75,457345.88,622070.6,
4556,364.34167527839355,7.6175733,,,,168,270,[M+NH4]+,,3,4558;4556;4560,346.30795,152362.2,259891.34,151336.03,710640.3,469898.1,778623.4,
70,365.1048014583267,0.37980822,,,,44,7,[M+Na]+,,2,62;70,342.11555,3444568.5,2307764.2,3722066.5,5039344.0,3815218.2,3250555.5,
3090,365.13569887014023,6.3721156,,,,73,,,,,,,542580.4,816425.94,667202.06,914843.75,513994.97,854265.94,
2061,365.17433643292856,5.3491306,,,,178,,,,,,,2926432.5,2653592.0,3060539.5,3204894.0,3440108.8,2924982.8,
4102,365.31992759575246,7.3264136,,,,2,252,[2M+H]+,,2,4102;4126,182.1564,185786.52,175011.66,126077.71,327765.84,374106.34,315644.9,
5638,365.3199580032197,8.199605,,,,188,,,,,,,719742.44,936848.75,200781.94,972621.2,752175.0,720397.75,
6189,366.3728456305492,8.624774,,,,,,,,,,,9885.521,95481.76,13204.701,380889.06,1816709.6,2298099.2,
898,367.15353396429117,4.571522,,,,212,59,[M-2H2O+H]+,,2,898;917,402.16752,746251.75,712628.56,809426.06,1011269.0,1322763.5,700830.2,
1066,367.15365703417166,4.7111764,,,,261,,,,,,,513386.03,500166.88,641426.9,611714.75,700649.3,565576.9,
1909,367.15365962365985,5.266452,,,,15,116,[M-2H2O+H]+,,2,1895;1909,402.16757,266369.06,305910.28,268888.56,285084.22,266213.0,292168.84,
700,367.15371998103393,4.256001,,,,91,,,,,,,204446.27,194106.42,236684.34,197460.72,230120.33,192312.84,
1417,367.1899534188974,4.9278893,,,,101,,,,,,,776469.4,803886.56,854035.9,1195494.8,1141850.4,1469589.0,
1225,367.1901145363585,4.805049,,,,172,,,,,,,502194.84,477280.9,494022.94,535996.25,520578.7,428412.7,
1988,367.19020847426873,5.295691,,,,15,,,,,,,881441.25,812544.56,725322.75,914900.0,1098068.1,1254571.8,
2192,367.2110610315727,5.430803,,,,,,,,,,,0,0,0,422130.53,510612.34,0,
569,367.2377348075349,3.9316254,,,,,,,,,,,142344.66,0,0,772468.75,1.4607433E7,0,
549,367.2377415274733,3.8040855,,,,,,,,,,,0,0,0,1.2632609E7,0,0,
6039,367.33584380970615,8.514836,,,,197,,,,,,,454052.4,364595.34,314287.9,297552.25,430941.56,339993.0,
5324,367.3364741140513,8.0694895,,,,,,,,,,,775104.7,880850.3,279466.78,298821.78,888824.7,337290.94,
5352,367.35667201988076,8.091919,,,,37,,,,,,,3454133.2,2539513.5,1156510.9,1324096.4,2948132.5,897954.44,
4311,368.4246818252181,7.4318376,,,,,,,,,,,384539.44,860527.5,2546733.8,0,118580.664,0,
4172,368.42471253272447,7.3910513,,,,,,,,,,,177522.25,1450125.0,1994708.5,0,917427.56,0,
3658,368.4247544856696,6.9623995,,,,,,,,,,,0,0,0,3904483.2,0,4936718.0,
628,369.1692453668963,4.133136,,,,183,,,,,,,599825.2,601143.75,654894.06,747529.2,719368.7,634030.3,
2218,369.1693338120578,5.4473186,,,,232,146,[M-H2O+H]+,,2,2218;2219,386.17263,1396435.8,1352524.5,1487695.9,1301131.0,1524886.0,1121122.6,
1630,369.16972450533905,5.07758,,,,24,94,[M-H2O+H]+,,1,1619,386.17256,90033.04,43582.66,22921.777,84475.08,66808.125,77012.805,
1791,369.2057574776766,5.201216,,,,141,,,,,,,650006.2,657480.4,729450.2,1087180.6,1005042.75,1077956.4,
1509,369.2058387091675,5.001576,,,,89,,,,,,,423936.5,600095.7,461863.28,594424.3,445938.12,670207.4,
4366,369.2395941529625,7.4587293,,,,209,259,[M+Na]+,,2,4366;4368,346.25043,309401.7,411741.25,188284.92,608520.44,664091.9,446595.56,
2781,369.27449016196516,5.972265,,,,46,,,,,,,1509739.5,1185116.5,1424072.0,2883752.8,2310166.0,3372514.8,
4560,369.2973109651643,7.6183467,,,,168,270,[M+Na]+,,3,4558;4556;4560,346.30795,388612.03,636421.8,401930.03,589789.1,925535.44,665089.75,
6584,369.3512883047014,9.216254,,,,,,,,,,,228582.38,91227.234,223768.14,330453.38,334158.84,444929.0,
3494,370.29501682114164,6.795404,,,,153,220,[M+NH4]+,,2,3495;3494,352.26127,636781.4,725891.2,552788.5,1910933.2,1162418.1,1517352.2,
3968,371.10088702071135,7.2117996,,,,48,,,,,,,366987.28,1210719.8,709120.25,663948.7,588821.7,2622093.0,
4838,371.10090360889257,7.720289,,,,30,,,,,,,1807408.5,1.0212218E7,6495436.5,4427196.5,5809106.5,1.5359271E7,
5377,371.10092650291955,8.112521,,,,13,,,,,,,610680.25,2276406.8,647573.56,264570.3,484641.25,1188306.5,
3269,371.10095771526403,6.591454,,,,,,,,,,,174285.44,835647.4,721490.1,236953.48,177814.77,818170.9,
6172,371.101064165434,8.667848,,,,,,,,,,,22430.645,291399.8,120664.79,243174.3,123276.65,485057.9,
5908,371.10107198250734,8.426892,,,,6,,,,,,,379850.6,1371438.2,632655.4,471939.7,553095.9,1621044.2,
854,371.18480084864797,4.5710926,,,,,,,,,,,3302405.5,394562.47,3361975.5,473742.94,472637.94,427044.78,
955,371.1848079538229,4.6215105,,,,23,,,,,,,4401247.0,3615130.8,4744488.0,4638050.0,4402212.5,4004960.0,
1572,371.18488296069717,5.0454054,,,,24,,,,,,,1557482.6,1464328.6,1629617.0,1845624.1,1912268.4,1702150.9,
2882,371.25763359062654,6.0701714,,,,184,180,[M-H2O+H]+,,1,2876,388.261,112893.22,196366.8,131586.8,902705.3,254956.62,1138243.2,
1661,371.257788013,5.0892305,,,,24,98,[M-2H2O+H]+,,2,1661;1667,406.27168,344167.2,289015.88,277763.78,519081.0,469931.6,263416.3,
5779,371.31514975144205,8.311103,,,,238,,,,,,,350325.2,122015.37,252415.11,589155.1,488419.72,721776.75,
2315,371.326403599813,5.563563,,,,,,,,,,,84452.164,125153.33,245933.83,184283.77,72975.36,371445.7,
5867,371.38817055852707,8.392034,,,,219,,,,,,,942530.44,421795.44,443795.97,293470.72,528802.25,220437.06,
5904,372.10119129292235,8.426107,,,,6,,,,,,,86069.805,409705.8,175731.72,98404.49,143986.64,474128.34,
3249,372.2741143744557,6.585626,,,,,,,,,,,263626.03,256386.1,158473.58,778935.6,319483.38,462632.53,
2777,372.34673679830735,5.970852,,,,,,,,,,,0,0,0,1636512.5,0,888273.94,
3175,372.3469703973854,6.4780564,,,,,,,,,,,1018339.9,1976885.5,2059826.0,6442.0356,231218.4,0,
3086,372.3469729781689,6.4381843,,,,,,,,,,,603882.6,1035935.6,841529.2,6442.0356,2822948.0,0,
3277,372.3470705468668,6.547373,,,,,,,,,,,3326600.2,649769.06,2549488.8,0,6710.818,0,
2973,373.27320707935945,6.177016,,,,,,,,,,,254237.12,261252.27,228792.45,261181.47,337388.94,282114.47,
3817,373.2734814616654,7.1038766,,,,,,,,,,,218295.81,213588.95,125232.93,456439.75,388221.16,162455.83,
6723,373.28855469197646,9.612007,,,,28,,,,,,,1226420.2,368817.94,882113.9,415606.84,1027132.8,225386.73,
6869,373.28863349953536,10.0782385,,,,,,,,,,,263081.38,56729.2,207722.17,135801.27,326955.84,252540.28,
5524,373.2887941589575,8.141239,,,,13,296,[M-H2O+H]+,,1,5468,390.29193,217889.55,225867.1,3290.15,34591.316,317784.78,131800.19,
6013,373.2888336489579,8.502622,,,,197,,,,,,,1778301.4,648124.44,704743.0,665687.1,1037982.44,624028.7,
4667,373.30964575648613,7.673758,,,,102,274,[M-H2O+H]+,,2,4667;4646,390.31324,2478057.5,2939739.5,2262290.2,5042579.5,6489508.0,4895021.0,
3907,374.3028160456225,7.1503587,,,,,,,,,,,28691.84,94826.414,63191.152,182886.08,54196.992,535085.7,
2080,375.17984305516603,5.352968,,,,178,138,[M+H]+,,3,2080;2059;2077,374.17261,2274214.5,2106585.5,2167332.0,2515353.2,2522332.0,2108604.2,
752,375.17984887460784,4.415384,,,,115,,,,,,,415196.0,405426.22,411756.44,442076.0,546148.2,448816.5,
1826,375.21599323830424,5.216988,,,,15,,,,,,,1054320.9,935824.6,1090190.2,1353144.1,1196073.9,1235788.2,
3495,375.2505709282298,6.795404,,,,153,220,[M+Na]+,,2,3494;3495,352.26127,1300303.4,1194902.9,1039244.94,826854.44,1232891.5,553180.7,
6877,375.304124120225,10.080926,,,,180,,,,,,,1.1419546E7,6588762.5,1.025754E7,1.0383011E7,1.26082E7,9629454.0,
4483,375.30423553560314,7.55802,,,,252,,,,,,,4809669.5,9324250.0,6846354.5,5739785.5,1.3496763E7,1.0226686E7,
4043,375.3042448582681,7.2754593,,,,,,,,,,,1281772.9,1429123.9,1189327.2,2491659.5,1812461.2,2855898.2,
6636,375.3042831209869,9.295479,,,,,,,,,,,2821763.5,1042427.5,1095754.9,6290608.5,2507081.5,3997483.5,
4253,375.3043050696339,7.434254,,,,249,,,,,,,1649048.5,2207893.2,1597077.9,3515424.8,3721165.2,5183668.0,
6425,375.3043362612104,8.931436,,,,,,,,,,,2128783.0,1322926.2,1145957.1,7058501.5,3922712.0,4883187.5,
5487,375.30434213876623,8.138082,,,,13,295,[M-2H2O+H]+,,2,5487;5443,410.31813,1.6051961E7,1.3559139E7,3195791.5,1.0180662E7,2.2925232E7,1.5880174E7,
5896,375.3044056613551,8.427046,,,,94,,,,,,,1.2021965E7,4862115.5,3617731.5,3328261.0,9586821.0,7136642.5,
3478,375.30443106036313,6.7872295,,,,153,,,,,,,2819077.8,2723694.5,2486145.0,2536665.5,3288504.0,2917941.5,
6239,375.3044481411567,8.693607,,,,181,,,,,,,3870239.8,1687912.2,2807032.8,8864485.0,3343768.8,8645537.0,
2088,376.2590525381726,5.3552246,,,,178,139,[M+H]+,,4,2090;2096;2085;2088,375.25176,6616741.0,1.8938668E7,1.3617803E7,4.2156904E7,1.0413461E7,7.154528E7,
4215,376.3075830756029,7.397431,,,,249,,,,,,,504402.8,645245.56,619998.9,942445.75,1201664.9,773531.25,
6447,376.30766780462244,8.936104,,,,,,,,,,,646925.1,399733.44,342914.2,1756495.2,1203397.8,1612322.0,
5489,376.30771202633395,8.138096,,,,13,,,,,,,5026926.0,4095260.0,565937.8,1599515.0,5955867.5,4874728.0,
3485,376.3077446792242,6.7872295,,,,,,,,,,,873173.0,847710.2,888137.4,1156943.6,1403496.1,877467.56,
5950,376.3077803423507,8.426177,,,,,,,,,,,3202833.5,1153360.5,1249526.9,932137.1,3414952.2,2479979.8,
6232,376.30782413254093,8.692748,,,,181,,,,,,,1231389.4,882833.1,1002841.75,2831023.8,1793040.0,2647427.2,
3254,377.2295336075419,6.584679,,,,177,,,,,,,749094.0,562630.4,450209.28,504048.6,470849.3,233620.22,
774,377.23152010574745,4.444699,,,,163,,,,,,,601919.6,728232.2,712804.44,784926.1,680676.9,497591.5,
4348,377.30283121471945,7.454778,,,,209,258,[M+Na]+,,2,4348;4351,354.31329,52711.69,83197.266,25095.059,347577.5,249645.33,281774.66,
6808,377.31978545525976,9.869969,,,,,,,,,,,2615746.2,1065969.0,1347240.8,2899159.8,3354426.2,840810.2,
6721,377.3198952913283,9.60611,,,,62,,,,,,,3665928.0,1935950.5,3540236.8,8072784.5,1.6117031E7,2481669.8,
6444,377.3199497608293,8.925991,,,,127,,,,,,,1.2866363E7,5477730.0,6371452.0,1.1209803E7,1.0951662E7,1.4794126E7,
6287,377.31995642815264,8.746478,,,,173,,,,,,,9.121877E7,3.0434218E7,6.1571972E7,4.13779E7,5.647446E7,4.20577E7,
6550,377.32002751512977,9.128764,,,,,,,,,,,2625191.0,1121347.4,1634085.2,3157816.0,2411414.0,4065557.2,
4228,377.3200277450001,7.402204,,,,249,,,,,,,3017310.0,4713615.5,3708280.8,3564988.8,6403546.5,3115958.5,
5508,377.32005489323,8.140416,,,,13,,,,,,,1.7958608E7,1.5454864E7,6292124.5,8393151.0,1.782562E7,1.4177159E7,
6002,377.320342485136,8.532657,,,,,,,,,,,5750805.5,1829821.9,2577319.5,3408338.5,1.1669093E7,3093500.8,
6286,378.3231611740557,8.747369,,,,173,,,,,,,2.8348588E7,9255246.0,1.9063412E7,1.285087E7,1.7167916E7,1.3114497E7,
6872,378.32331536405474,10.127259,,,,,,,,,,,731173.5,270243.06,453230.62,833741.9,918751.2,1018662.5,
5496,378.32333531923337,8.140426,,,,13,,,,,,,4991384.0,4562524.5,1947620.5,2583576.0,5549642.0,4452056.5,
5992,378.323550145095,8.531087,,,,,,,,,,,2040515.9,541000.5,768338.7,1036622.3,3356524.2,989694.8,
2292,379.11726054447655,5.516157,,,,,,,,,,,79757.125,78128.44,142292.55,7242.516,245580.98,611728.8,
2066,379.1898585412066,5.3498883,,,,178,137,[M-2H2O+H]+,,3,2048;2066;2052,414.20377,811250.4,704801.5,850708.94,851516.56,873590.44,770843.25,
1574,379.18990162730665,5.0454197,,,,24,,,,,,,1036365.5,963507.7,1093927.5,1190880.5,1351045.6,1085685.4,
7063,379.33536438492246,10.584201,,,,,,,,,,,42460.445,53902.617,44802.46,90376.77,222220.8,95070.64,
7100,379.3354491939422,10.763112,,,,,,,,,,,103349.28,111381.125,216424.27,303767.4,596887.6,269621.25,
7145,379.33562988790896,10.957908,,,,,,,,,,,699130.4,273688.0,413032.88,216024.6,263473.28,26296.152,
7176,379.33563916410145,11.397335,,,,,,,,,,,676816.94,44178.348,58437.98,3903.5833,85462.03,28886.316,
4149,380.27918488883574,7.335236,,,,,,,,,,,140203.25,107667.375,108877.03,399280.34,287682.03,586416.6,
3736,380.3366987678033,7.0191245,,,,88,238,[M+NH4]+,,3,3736;3734;3739,362.30291,213443.03,332854.34,219834.19,962768.75,573044.2,985226.9,
3408,380.3367958999509,6.7226043,,,,32,212,[M+NH4]+,,3,3403;3402;3408,362.30302,607997.5,699384.94,661716.8,1840691.9,1055283.2,1654097.8,
6387,380.33921991547,8.901347,,,,127,,,,,,,323072.6,162830.2,186980.55,383400.78,347245.8,518662.84,
4620,380.3517557551921,7.65321,,,,104,,,,,,,1031439.94,1126422.5,1021846.06,767470.94,1209408.6,514593.3,
62,381.0786665070187,0.3760829,,,,44,7,[M+K]+,,2,62;70,342.11555,130996.67,157284.14,400880.56,566107.6,401632.5,232124.05,
1153,381.1326107772573,4.7746634,,,,120,,,,,,,1575639.6,1634804.0,1694372.1,1742991.2,1871638.2,1620454.5,
2842,381.1329205610578,6.0146103,,,,179,,,,,,,37288.758,47940.684,66303.336,9846.306,84201.73,284385.88,
953,381.16904780064783,4.6207047,,,,23,,,,,,,582906.0,509246.06,631635.6,666647.9,653895.5,602791.6,
1221,381.1692367755598,4.8034916,,,,170,,,,,,,869032.8,818928.5,835600.4,917791.0,861020.94,752742.25,
1364,381.2055740815675,4.8897653,,,,101,,,,,,,2468158.2,2444064.8,2693579.8,3401802.5,3218952.2,3421579.8,
1451,381.23547489275717,4.955963,,,,39,83,[M+Na]+,,2,1451;1450,358.24628,919351.06,771333.7,837585.94,1449529.2,1079858.2,884802.7,
2514,381.26071698145273,5.7299676,,,,149,,,,,,,665594.0,655280.25,773673.06,276633.28,337006.56,182001.78,
6208,381.31481455678255,8.686721,,,,181,,,,,,,275889.47,79731.78,163737.72,516635.0,214695.56,519459.25,
4908,381.3148818682405,7.772776,,,,143,,,,,,,335783.94,375939.1,271646.0,599489.06,1106784.5,837736.6,
5175,382.33107818523496,7.9539413,,,,,,,,,,,173880.69,238646.97,28852.414,188300.97,627941.8,530312.56,
6897,383.18220208053964,10.137329,,,,,,,,,,,0,31174.467,47865.348,84467.97,160833.34,0,
6772,383.1822717093761,9.749488,,,,,,,,,,,0,335827.8,3368.5535,31458.13,128389.805,0,
6659,383.1823484455064,9.4250765,,,,,,,,,,,0,557819.5,155509.94,29912.99,317348.2,3394.626,
1508,383.1848712731523,5.001574,,,,89,,,,,,,314668.47,307915.12,340404.72,342772.0,378898.8,438281.62,
1807,383.22136848421343,5.2130423,,,,15,,,,,,,822575.44,369641.6,397764.84,533352.7,484395.66,1133253.6,
551,383.23238860139986,3.8095062,,,,,,,,,,,0,0,0,777848.3,0,0,
579,383.23240466172615,3.9774745,,,,,,,,,,,4051.771,0,0,330354.16,1013781.6,0,
486,383.23253089848697,3.5499108,,,,,,,,,,,0,0,0,493900.12,696545.0,0,
6467,383.33034286769515,8.935609,,,,127,,,,,,,825983.1,909978.6,501557.44,3765841.0,1379029.2,6640587.0,
6520,383.3303955307626,8.974856,,,,,,,,,,,421165.94,657158.6,272459.1,1363367.9,729170.75,2214559.2,
4429,383.3305625287032,7.514309,,,,171,,,,,,,275209.94,425061.4,307732.5,857564.7,934454.56,983393.44,
4105,383.33060325696766,7.3255982,,,,2,,,,,,,550210.3,599786.44,435099.78,972443.3,996225.8,950741.3,
903,385.1640440816652,4.572311,,,,212,59,[M-H2O+H]+,,2,903;917,402.16752,2318780.5,2184949.2,2579235.0,2192540.5,2596517.2,2187838.8,
791,385.16416728443056,4.4526043,,,,163,,,,,,,570316.06,538874.7,645986.94,574746.0,652116.5,528057.7,
1069,385.16417808901025,4.7136416,,,,261,,,,,,,881856.5,901642.44,1003125.3,1105279.0,1170024.6,1011743.5,
1888,385.16418402129005,5.2500744,,,,15,116,[M-H2O+H]+,,3,1887;1895;1888,402.16757,1007568.56,1008623.2,1083250.9,1078781.9,1062152.5,1014881.56,
649,385.1641870227558,4.1438603,,,,29,,,,,,,489121.4,509218.62,525359.5,406490.5,468990.97,394232.66,
1597,385.16419329725454,5.0564475,,,,24,92,[M-H2O+H]+,,2,1597;1596,402.16748,629705.9,745764.2,655916.1,674933.3,707666.7,597791.1,
698,385.16424942541244,4.2394423,,,,91,,,,,,,239180.86,385590.38,255386.1,215472.81,243048.84,239775.47,
1427,385.2004631244181,4.9294543,,,,101,,,,,,,955090.06,1110516.1,1074121.4,1490594.4,1487852.0,2058456.1,
1989,385.2005847895178,5.295691,,,,15,,,,,,,722013.2,712686.4,775384.3,879519.94,861520.75,1246450.4,
3536,385.2347868927377,6.8286595,,,,,,,,,,,259536.89,243255.38,212798.67,265690.22,350301.8,240443.55,
3734,385.2921204158172,7.0183654,,,,88,238,[M+Na]+,,3,3736;3734;3739,362.30291,576392.8,642151.56,530105.44,496184.4,761317.5,436422.06,
3403,385.29222166679983,6.7209783,,,,32,212,[M+Na]+,,3,3403;3402;3408,362.30302,1399711.4,1249653.2,1417673.0,695061.4,1185058.4,497893.56,
5626,385.30980338816704,8.188952,,,,188,,,,,,,485938.94,435496.47,120659.72,429231.03,613595.44,376427.5,
4673,385.34606115349294,7.675467,,,,102,,,,,,,558544.44,784656.6,640301.0,526585.1,941418.2,722857.8,
6544,385.34617058575697,9.101968,,,,,,,,,,,145212.78,108312.46,103398.53,357486.2,208966.5,464195.34,
308,386.12729296925886,2.5235407,,,,,,,,,,,57158.367,140264.05,46275.547,225773.92,109961.81,52520.445,
325,386.12729510604345,2.5738297,,,,,,,,,,,123931.72,405028.8,712930.1,435944.4,74467.34,135564.78,
386,387.14049454840165,3.0798552,,,,,,,,,,,0,18566.328,20847.033,0,353412.03,24192.236,
4824,387.1587304140338,7.7114515,,,,,,,,,,,31493.047,115568.48,302552.44,0,239448.7,1613640.2,
3106,387.15932524710547,6.411441,,,,,,,,,,,0,19916.97,136649.56,3553.449,20833.652,824102.3,
640,387.179783062915,4.134731,,,,183,,,,,,,3815843.0,3535256.5,3995755.2,4309376.5,4257015.5,3618286.2,
2220,387.17983834403543,5.4488564,,,,232,146,[M+H]+,,2,2220;2219,386.17263,1823890.2,1639058.2,1844193.0,1571744.8,1768671.8,1325319.4,
1627,387.17984568490846,5.0767922,,,,24,94,[M+H]+,,3,1619;1620;1627,386.17256,4697096.0,2894704.0,1996152.9,4741612.0,3364242.5,4251551.0,
2405,387.2849710067807,5.597367,,,,210,,,,,,,701453.0,507878.34,607677.1,905220.9,710360.75,691964.2,
358,388.2538733417679,2.9139626,,,,,,,,,,,110681.836,95153.94,147756.88,108987.89,64886.137,412532.97,
3108,388.30540607156837,6.4139514,,,,,,,,,,,377195.22,372276.84,354728.03,481864.9,435081.9,482664.6,
7041,389.17389924829973,10.555448,,,,,,,,,,,53845.91,38908.73,10279.933,5187.523,471994.16,15559.316,
7141,389.1740653894653,10.922812,,,,,,,,,,,50658.016,230006.48,6033.6484,3473.2778,910295.3,27388.412,
7166,389.1741300469273,11.064409,,,,,,,,,,,618398.94,83148.22,9821.451,0,669726.8,17947.21,
3839,389.17431441261283,7.1186585,,,,,,,,,,,73012.53,38093.973,98732.58,3070.1875,173582.8,1077091.8,
4796,389.17439208442926,7.6984177,,,,102,,,,,,,173309.2,740686.56,1098730.2,61545.406,726538.44,4826078.5,
5247,389.17440323051295,8.000498,,,,139,,,,,,,1352832.8,2030838.1,942761.8,431279.16,4855837.5,1.8477946E7,
5026,389.17442387128386,7.862871,,,,9,,,,,,,2589430.8,4086046.0,2515058.2,653362.06,9843385.0,2.6218442E7,
3193,389.1745267414702,6.4768105,,,,,,,,,,,21589.643,94064.64,214139.02,0,13714.959,273262.53,
2200,389.19397073564414,5.431165,,,,,,,,,,,10970.398,0,0,834285.3,1864811.5,0,
1668,389.26823915256847,5.090905,,,,24,98,[M-H2O+H]+,,2,1667;1668,406.27168,1391305.2,1231623.4,1187167.1,1998279.0,1844619.1,906979.25,
2873,389.2683311121619,6.0621295,,,,184,180,[M+H]+,,2,2876;2873,388.261,195840.58,151618.67,155578.25,1107333.2,364819.38,1466754.9,
6884,389.28323590990095,10.080899,,,,180,327,[M-2H2O+H]+,,2,6888;6884,424.29706,101371.04,145231.05,177325.28,833392.4,309190.44,944446.0,
6736,389.2833289225937,9.619924,,,,28,,,,,,,420272.84,244934.89,355467.2,1272298.0,532004.0,1334048.4,
5025,390.1776748262352,7.8595753,,,,9,,,,,,,701065.7,1107283.6,685134.9,165627.0,2683037.8,7149942.0,
1664,390.27173275564445,5.091671,,,,,,,,,,,352271.6,294940.38,291929.0,491876.5,433584.47,188077.64,
3820,390.2998748472974,7.1045623,,,,152,,,,,,,350394.66,292042.88,203901.45,1035670.5,730318.8,456196.62,
2971,390.3148821012893,6.170721,,,,,,,,,,,0,0,0,438954.8,0,393793.1,
5632,390.3152012014687,8.1962,,,,,,,,,,,1621313.5,1876383.5,923036.0,1027225.3,2370316.8,1615294.1,
3155,390.31521575334654,6.5338035,,,,,,,,,,,298020.03,582519.06,431693.34,0,762665.0,0,
3318,390.3152669988686,6.6128025,,,,,,,,,,,994529.5,811700.7,983209.4,0,31136.209,0,
2132,391.1899269966878,5.3803964,,,,178,,,,,,,4883343.5,4371492.5,5020251.5,4394556.0,5168168.5,3740111.8,
7136,391.1899391091099,10.9180765,,,,,,,,,,,140034.6,206329.03,21326.084,16420.088,151027.1,7389.047,
2351,391.1899512415043,5.5714073,,,,210,,,,,,,452869.4,457714.38,504652.66,582673.06,570269.5,522921.53,
1338,391.19001687030755,4.87431,,,,101,73,[2M-H+2Na]+,,2,1324;1338,173.10927,790167.7,781252.2,877182.6,1090985.2,948295.8,932622.9,
4967,391.19005562726625,7.812039,,,,199,286,[M-H2O+H]+,,3,4983;4980;4967,408.19324,5921240.0,8743148.0,5614017.5,2119691.5,1.6467706E7,4.690022E7,
7149,391.2836465141884,10.969192,,,,,,,,,,,60731.098,69399.38,43218.36,145359.03,45957.816,100855.76,
7167,391.2836842987079,11.091186,,,,,,,,,,,119359.664,31472.312,130062.16,44170.297,108387.94,77269.016,
4505,391.2837147136353,7.571354,,,,142,265,[M-H2O+H]+,,2,4508;4505,408.28716,6432.084,16355.404,0,105404.24,54256.004,72958.4,
7132,391.28372288650417,10.861779,,,,,,,,,,,45049.613,38301.5,46843.54,96402.22,17402.584,58025.914,
5752,391.2840220572964,8.292439,,,,3,304,[M+H]+,,4,5752;5761;5753;5749,390.27658,4.924779E7,4.457561E7,3.008095E7,5.1292684E7,5.4231532E7,5.1798864E7,
6726,391.29907880148204,9.620818,,,,28,,,,,,,851698.6,407015.56,794071.75,966259.9,1022003.0,706085.1,
4816,391.2990880959758,7.7054615,,,,102,,,,,,,360595.34,1182262.2,780518.44,2680869.8,4065205.0,3544699.2,
6240,391.2990901605777,8.694487,,,,181,,,,,,,872003.5,489970.4,673707.75,2720425.0,838619.44,2987263.5,
5145,391.2990911881484,7.940809,,,,,,,,,,,642832.3,619471.6,106659.945,783946.06,1413539.9,1488299.9,
4265,391.2991679077743,7.431238,,,,,,,,,,,505407.06,759259.75,323958.1,1039067.8,1442394.0,912229.94,
3611,391.29922402669155,6.912804,,,,217,,,,,,,619429.6,684820.06,921719.6,939903.94,880564.4,830192.6,
6016,391.29927858607607,8.503491,,,,197,,,,,,,8235984.5,3811505.2,4761324.5,3969382.8,6505455.5,3438437.8,
6380,391.3355191926275,8.890922,,,,122,,,,,,,1309719.2,517031.06,811179.0,1192699.2,1511039.1,1261604.0,
6531,391.33560909453234,9.07382,,,,119,,,,,,,224338.31,67819.516,140682.2,300299.3,235888.42,164933.38,
6021,391.3356937952798,8.511842,,,,,,,,,,,11623.809,358947.4,0,106039.305,589802.44,2992.103,
4562,391.3412973288135,7.618446,,,,168,271,[M+H]+,,3,4562;4563;4559,390.33399,227484.17,399421.8,321752.8,666112.6,512452.88,661701.7,
2119,392.1932562506176,5.3796253,,,,,,,,,,,1257125.5,1101394.9,1275172.4,1121218.4,1326184.4,922112.2,
4976,392.1934030020866,7.813663,,,,199,,,,,,,1611509.1,2426614.8,1522201.1,557863.4,4482326.5,1.3059548E7,
2077,392.2064438026837,5.3521857,,,,178,138,[M+NH4]+,,4,2080;2059;2077;2075,374.17261,1001132.3,1037158.44,923426.4,2119643.2,1551414.8,1874145.0,
2707,392.25398386012455,5.88964,,,,,,,,,,,0,18976.26,3364.1675,142471.73,6966.7837,462113.8,
6725,392.30241843168625,9.623435,,,,,,,,,,,317416.7,157326.95,268864.97,237135.2,349896.0,225105.1,
6871,392.3024580454531,10.075545,,,,,,,,,,,90609.79,87409.19,140086.3,241926.56,257247.4,324736.4,
4813,392.3025159642096,7.704672,,,,,,,,,,,118978.08,147423.39,148801.38,470401.16,784167.1,723480.7,
6246,392.30277275324244,8.692748,,,,,,,,,,,358765.5,273952.62,318924.38,729990.06,380810.1,626384.1,
