Filename,2024_NEG_CC_1_Run21.mzML,2024_NEG_CC_2_Run48.mzML,2024_NEG_CC_3_Run62.mzML,2024_NEG_CC-Nam_1_Run33.mzML,2024_NEG_CC-Nam_2_Run45.mzML,2024_NEG_CC-Nam_3_Run68.mzML
416/695.5218mz/8.62min,1005657.6,577640.75,677596.1,489340.34,349809.06,665142.25
417/697.5367mz/8.62min,706354.06,372323.44,529036.4,573141.56,371745.12,583070.9
418/221.8746mz/8.68min,1561376.9,602819.5,561647.5,1032588.56,1050822.0,1144873.6
419/223.8723mz/8.68min,109618.17,1167356.9,406788.25,460960.72,757493.6,823752.56
420/499.3753mz/8.64min,902901.0,437859.8,756183.06,627267.4,334497.0,912821.8
422/667.4904mz/8.67min,42845.32,26995.27,95361.625,82367.664,244163.83,82346.484
423/655.5634mz/8.68min,5740539.5,2980280.8,4364645.5,3036561.2,2016537.8,4157650.8
425/717.5791mz/8.72min,1205468.6,883646.2,713159.9,393699.53,266009.8,509878.3
426/651.4956mz/8.73min,607114.94,458840.16,494360.16,468463.25,416503.38,865131.4
427/711.5163mz/8.73min,340811.53,156473.5,209729.77,245312.83,144536.05,320680.38
428/243.8993mz/8.74min,15627318.0,14672924.0,13773033.0,13261744.0,16437152.0,11683434.0
429/245.8948mz/8.74min,6012013.0,5680209.0,5271789.0,5097195.0,6374038.5,4486099.5
430/709.5012mz/8.74min,697393.6,222327.19,272709.4,261726.81,140349.84,420805.62
431/221.8746mz/8.75min,3821850.5,4302809.5,3934483.8,3606733.5,4463884.0,1809168.1
432/223.8723mz/8.75min,2715464.5,3088502.2,2839537.0,2619987.0,3231079.5,1312674.6
433/188.9039mz/8.75min,2547669.5,2164254.5,2165871.5,2114253.8,2309326.8,1995306.8
434/695.5202mz/8.75min,571011.0,218527.86,308606.53,290606.97,132055.38,478006.5
435/693.5062mz/8.75min,1649538.6,660783.75,785434.06,894992.44,470080.0,1302481.2
436/186.9058mz/8.75min,5738327.5,4949710.0,4821247.0,4812915.0,5211435.0,4540126.0
437/694.5094mz/8.75min,697547.75,264723.72,271715.28,346931.94,171138.36,560054.8
438/250.8917mz/8.76min,3392488.5,3645007.5,2225919.8,3110714.5,3991965.5,1870864.4
439/248.8936mz/8.76min,7615335.5,8269600.5,5037829.0,7100195.0,9092678.0,4231360.5
440/591.4381mz/8.77min,739451.3,464032.3,453577.44,479524.75,373453.12,517067.3
441/797.5535mz/8.79min,625299.4,438320.84,474782.56,421908.34,342292.06,410797.66
442/697.5376mz/8.82min,3654560.5,1577013.2,2515630.8,2338583.8,1548569.8,3347030.0
443/751.5851mz/8.82min,179192.11,102876.125,119608.805,97828.24,81004.766,142600.8
444/735.5533mz/8.86min,388489.8,153338.45,221369.4,210850.81,148386.78,321342.38
446/545.4537mz/8.9min,1887433.6,1087611.9,1925045.2,1270704.9,1178896.0,1474579.0
447/115.9208mz/8.92min,791375.9,2873669.8,1032670.6,3124486.0,862180.9,552342.75
449/186.9706mz/8.99min,800297.25,799944.06,779927.56,743514.94,324462.38,546566.6
451/683.5218mz/8.92min,371122.66,207491.06,395998.4,348532.9,191885.23,399653.4
452/100.9337mz/8.94min,208869.45,219470.23,530048.6,749030.7,280686.0,211398.55
453/146.9659mz/8.93min,738467.8,768178.1,969439.9,1024023.8,2810743.5,908738.6
454/667.4906mz/8.95min,0.0,33553.504,150272.58,126032.875,189241.95,82642.055
455/607.4695mz/8.96min,694066.5,557690.94,561870.75,397012.47,408620.06,421164.84
456/735.5515mz/8.95min,64852.88,19590.271,41078.19,34511.586,6157.23,61968.816
459/122.9758mz/9.0min,470112.53,360871.94,360409.03,389906.56,420360.62,326446.4
460/180.9812mz/9.01min,262951.22,348261.06,366183.97,364603.12,320841.66,201583.34
461/662.4767mz/9.01min,190316.08,193675.34,152641.75,100657.14,69821.18,104511.92
462/465.2676mz/9.01min,799605.2,692886.8,640698.25,703612.06,734908.6,619177.7
463/325.1844mz/9.01min,143837.53,159171.53,111838.32,106622.41,153361.48,100097.07
464/311.1687mz/9.01min,225288.6,224110.19,196495.12,183915.6,258218.53,154836.78
465/856.6885mz/9.02min,601245.1,1042322.06,1384980.5,1514594.1,1099683.0,713871.5
466/873.6787mz/9.07min,1609922.9,923472.4,1279657.4,1422366.1,1126898.6,1255421.6
467/751.5843mz/9.08min,46816.63,9553.113,25838.979,36360.965,24914.033,42046.7
468/621.485mz/9.2min,2462108.0,1529012.5,1690155.2,1946770.8,1563704.0,1969785.1
469/604.495mz/9.21min,1165879.9,925126.75,974919.8,1034091.56,874642.6,1113786.1
470/751.5843mz/9.24min,417955.16,147468.19,285917.28,267851.47,134870.2,362038.75
471/573.485mz/9.31min,2120806.0,1153599.8,1560145.2,1512925.8,1125093.2,1628501.0
472/556.4948mz/9.31min,1175858.1,760710.94,940245.2,950206.8,682611.25,986311.06
473/618.5105mz/9.37min,2906701.2,2199139.5,2239133.5,1740271.6,1589977.6,2156608.8
474/635.5007mz/9.37min,2906184.5,2225450.5,2079208.9,1967446.5,1760830.1,2018778.5
475/573.4849mz/9.42min,65062.6,59993.105,72964.734,102863.52,59807.94,83890.24
476/501.3545mz/9.42min,66738.61,44429.785,48119.17,43256.01,47718.977,39390.348
477/467.2833mz/9.44min,772931.6,285434.88,336049.3,492733.03,382053.62,540584.0
479/325.1843mz/9.44min,101063.88,26891.41,62154.918,54134.312,31660.334,61712.703
480/311.1687mz/9.44min,211164.33,76428.63,211513.47,68587.4,69087.32,156679.47
481/711.6259mz/9.48min,0.0,1023639.94,143445.05,1140324.6,250374.62,105950.54
482/662.4766mz/9.5min,850454.4,120076.7,142361.53,148352.45,159185.81,100871.836
485/649.5164mz/9.69min,1325754.4,539713.06,762257.25,795325.7,508921.47,870039.94
486/632.5262mz/9.7min,1273757.9,752782.06,901870.6,922542.56,709381.0,1135332.1
487/683.5945mz/9.81min,978145.5,422051.44,648173.44,605177.5,383171.28,653587.1
488/666.6045mz/9.81min,1034950.25,551415.06,759469.8,648561.56,490262.28,794672.9
489/646.5419mz/9.9min,3339945.8,2371206.0,2447901.5,1969873.4,1744727.4,2473072.5
490/663.5321mz/9.91min,1717784.8,989504.7,1046262.3,896082.4,781982.6,1003227.8
491/89.0244mz/10.0min,918988.44,892737.25,1156765.0,1367471.8,3204956.5,1079466.0
492/248.9604mz/10.14min,41204.66,112043.47,47797.504,60631.83,122734.67,41091.355
493/316.948mz/10.16min,5503.085,51434.29,7159.04,54056.344,70992.54,6699.356
494/112.9857mz/10.14min,709261.4,1020180.7,621565.06,836273.94,671739.2,703816.06
497/144.9235mz/10.21min,1843753.1,1865728.2,1990688.0,2070068.0,2333334.0,1650536.8
498/311.1687mz/10.21min,215316.81,173285.05,191683.5,178005.36,207149.11,183917.03
499/325.1844mz/10.21min,181915.69,154833.58,174655.28,154286.78,161982.56,171185.5
500/100.9337mz/10.21min,1177540.8,857878.56,1153091.4,978463.56,1466613.2,1592997.5
501/132.8679mz/10.21min,170056.88,151837.06,147972.39,192351.02,212591.64,152976.4
502/115.9208mz/10.22min,3631693.0,3960577.8,3447992.5,3909136.8,4272651.5,3358604.8
503/116.9209mz/10.23min,394905.2,440937.75,161112.22,427655.03,427114.34,376081.0
504/662.4769mz/10.24min,2839854.0,600198.94,1793104.1,488025.3,310688.44,579696.7
505/163.9861mz/10.25min,639269.4,934128.2,715766.75,610278.4,670239.5,636528.4
506/648.4612mz/10.26min,1655254.9,359858.78,598411.5,299526.94,177436.84,268695.66
507/112.9857mz/10.27min,2314974.2,2167654.2,2916501.5,2197118.5,3194613.5,2042686.4
508/520.9102mz/10.27min,97404.24,93001.99,86445.55,90188.28,103581.8,70057.16
509/248.9604mz/10.27min,391951.1,395372.56,352088.6,392050.28,419969.28,332467.22
510/316.9479mz/10.27min,350349.56,344075.06,326094.44,364114.22,385097.2,289779.22
511/384.9351mz/10.27min,214829.25,201405.95,186446.88,211455.31,232740.6,165567.19
512/588.8978mz/10.27min,69614.266,68378.39,47522.773,63915.37,69016.64,37460.395
513/716.5235mz/10.29min,0.0,549673.5,59530.176,243136.14,6767.493,5820.8936
514/452.9226mz/10.28min,170887.42,159320.69,149829.62,160875.16,181182.69,125208.875
516/661.4649mz/10.29min,338493.34,75774.53,143267.97,0.0,5138.1953,52340.055
517/674.4017mz/10.28min,647736.8,324789.34,448522.8,230835.73,146453.25,313954.12
518/606.4143mz/10.29min,4827875.0,2085172.5,3214635.0,1444334.0,1069661.0,2187075.5
519/660.4613mz/10.29min,1012343.6,355051.9,634573.6,202551.17,156183.55,369458.03
520/116.9286mz/10.36min,1521580.0,1446841.0,1409579.6,1469431.2,1507388.2,1396879.0
521/694.4691mz/10.36min,204268.67,58941.043,116028.77,6159.408,13315.117,97585.94
523/744.5544mz/10.4min,0.0,24997.17,0.0,1230516.1,1926256.9,596579.6
524/132.8679mz/10.47min,690288.9,616797.6,668216.25,698075.06,390256.5,659151.44
525/257.8192mz/10.48min,259929.69,290398.2,300644.62,234398.38,270686.5,289300.94
526/160.842mz/10.47min,307263.28,257094.9,296139.72,279099.25,300908.16,283628.0
527/162.8391mz/10.47min,309871.12,258142.45,304972.44,274685.1,294970.5,296929.84
528/195.8109mz/10.48min,405695.72,416430.03,462736.62,351087.78,422193.22,501164.47
529/197.808mz/10.48min,551406.5,526991.1,618042.7,437625.84,542807.75,657384.2
530/255.8222mz/10.47min,269882.94,294965.47,309278.66,244919.62,281702.72,306077.0
531/187.861mz/10.49min,808752.9,723687.06,820527.7,1017183.25,770686.3,739073.1
532/189.858mz/10.49min,353458.25,395141.28,429215.4,616804.0,422686.03,291137.72
533/214.88mz/10.52min,2492331.0,2240876.0,2418514.0,3263538.5,2460767.8,2289426.5
534/216.8768mz/10.52min,750248.9,564068.44,602045.94,993845.5,594219.7,564375.1
535/243.8993mz/10.52min,6564409.5,6553610.0,6755751.5,7519029.5,6522239.5,6829044.5
536/245.8948mz/10.52min,2501359.0,2501461.5,2476471.0,2894168.0,2383718.0,2552867.8
538/241.899mz/10.54min,5041547.0,4663717.5,4596702.0,7589731.5,4749188.0,4661977.0
539/195.906mz/10.54min,741965.9,718314.7,592232.06,910152.3,742415.56,702174.94
540/163.9861mz/10.59min,1919530.4,1949330.1,2262011.5,1801936.9,1868026.9,2178605.2
541/328.9796mz/10.59min,548118.2,442171.1,457513.5,516947.88,492033.88,470379.12
542/96.9601mz/10.63min,8978525.0,1250562.0,2508854.2,2387343.2,2339900.0,2457366.8
544/560.9991mz/10.61min,90768.02,69895.4,65125.71,71971.01,72582.336,63254.316
545/255.8221mz/10.63min,36575.13,60793.812,135194.53,5224.535,43300.47,109514.125
