"","filter","POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML","POS_TJGIp10_1_Run22.mzML","POS_TJGIp10_2_Run132.mzML","POS_TJGIp10_3_Run209.mzML"
"1470/445.2576mz/5.01min",275246.11,536225.2,201907,282902.62,291944.62,267589.6,207457.27
"1474/441.1906mz/5.01min",3010218.5,2941277.2,3064596.5,3514744.5,2882268.2,2955840.5,3680354.2
"1475/442.1941mz/5.01min",824300.725,821289.2,827312.25,1002038.75,791427.7,805398.7,999478.06
"1487/473.2527mz/5.09min",1064535.875,808736.8,742615.7,826048.75,1788515.5,1303023,1377551.6
"1489/125.096mz/5.03min",95889.375,143934.08,55829.484,65422.867,136465.6,115806.35,75972.4
"1494/307.1875mz/5.03min",2774900.1,1048277.06,2763839,3497756.8,1856331.8,3225536.8,2785961.2
"1495/235.169mz/5.03min",1211402,1239904.8,1003066.2,1182899.2,1527565.2,1293586.9,955553.06
"1507/149.0232mz/5.04min",994256.325,999771.25,988741.4,843131.06,1262114.5,1004893.7,748647.4
"1508/431.2061mz/5.04min",994182.65,1543699.1,758369,1012445,975920.3,1020736,923447.7
"1509/465.1877mz/5.04min",3306080.5,2917296.5,3505282.2,3466423.2,2781406.8,3145737.8,3732441.8
"1510/506.2147mz/5.04min",592716.8,506805.2,662181.75,650852.4,490628.22,534581.2,668252.3
"1513/509.2755mz/5.04min",981437.85,1019521.1,822609.2,792671.2,1151953.2,953961.2,1008914.5
"1519/371.1848mz/5.05min",1657024.55,1702150.9,1464328.6,1629617,1718292.9,1556763.9,1684432.1
"1520/379.1899mz/5.05min",1089806.45,1085685.4,963507.7,1093927.5,1157629.8,1058158.9,1189722.6
"1521/261.5933mz/5.05min",975285.825,575987.06,1184973.2,1193038.6,680752.06,901895.75,1048675.9
"1522/907.3867mz/5.05min",1366187.95,1186350.4,1476769.9,1476285.9,1149734.8,1256090,1521294.1
"1526/443.2061mz/5.05min",78733742,77014184,73461500,80453300,80609896,74616470,81691910
"1527/885.4047mz/5.05min",2979982.4,2979207.8,2749429.5,2980757,3034822.2,2751439.5,3037068
"1532/902.4319mz/5.05min",167992.545,581748.56,183475.97,136925.77,499580.6,119185.19,152509.12
"1533/282.1065mz/5.05min",736352.28,427995.7,758741,853950.06,455560.2,713963.56,800887.8
"1536/407.1852mz/5.05min",298461.455,291847.44,239580.69,284029.2,309508.97,305075.47,334977.8
"1538/425.1567mz/5.05min",3522550.15,2988660,3931736.5,3704658.2,3018958,3361474.8,3683625.5
"1539/425.1952mz/5.05min",2016373.35,2051736.8,1954655.8,1981009.9,2203468.8,1938897,2146271.8
"1541/420.201mz/5.06min",467776.11,1697545.2,415969.06,335888.84,1400153.4,519583.16,232950.55
"1542/536.3343mz/5.06min",6647567.5,6260880.5,5859684,7034254.5,6086825.5,9197912,7514758.5
"1546/558.316mz/5.06min",1111948.9,603515.25,1279277.1,803656.56,1635255,2073201.9,944620.7
"1549/403.1748mz/5.06min",1435098.7,1331716.4,1469171.9,1444638,1425559.4,1416447.2,1474329.2
"1550/518.3236mz/5.06min",1222110.25,773319.4,1065091,1105677.1,1636530.8,1816060.6,1338543.4
"1551/267.1012mz/5.06min",611834.22,607821.5,647951.9,615846.94,516057.38,632047.6,602827.5
"1555/513.2095mz/5.06min",184638.35,91733.03,139583.66,171665.2,197611.5,248589.89,312893.9
"1557/531.2563mz/5.07min",3337282.75,2065552,3258864.5,3511730.2,2883235,3415701,4038676.5
"1559/473.216mz/5.07min",1786303.8,1499793.4,1454701.6,1798273.2,2070175,1774334.4,2107889.2
"1566/409.1617mz/5.07min",1452436.1,1265655.2,1700810.1,1177345.9,3034068,1278790.1,1626082.1
"1569/404.2058mz/5.08min",238072.245,710141.2,264440.47,149119.78,1481041.9,211704.02,176533.2
"1572/105.0698mz/5.08min",865927.78,824594.56,907261,352323.22,1931758.8,1051587.6,807273.6
"1574/387.1798mz/5.08min",2778788.6,4251551,2894704,1996152.9,9434514,2457012.2,2662873.2
"1581/487.2307mz/5.08min",145854.295,76870.484,146129.78,159198.16,132248.4,161402.83,145578.81
"1584/447.2373mz/5.11min",231096.4,811303.25,192833.45,894974.9,248601.19,213591.61,197998.9
"1587/499.2297mz/5.08min",2348391.2,1900730.6,2764823,3123810.8,1656991.8,2094276.2,2602506.2
"1588/473.1804mz/5.08min",684905.6,723330.8,646480.4,762402.6,569390.2,631327.94,753774.4
"1589/447.2734mz/5.08min",1941024,1819187.2,1972184.6,2150009.8,1807840.2,1909863.4,1996274.6
"1590/487.2661mz/5.08min",4026791.35,1775151.6,4340454.5,5017971.5,2003038,3713128.2,4687372.5
"1593/975.4701mz/5.09min",37105.7315,37509.023,65175.68,73720.18,18900.338,20698.23,36702.44
"1594/441.2269mz/5.09min",1099297.7,1237093.2,1003799.5,1142559.8,1073715.5,991971,1124879.9
"1595/515.2036mz/5.09min",178087.945,102212.125,197158.58,239175.06,81503.17,159017.31,202095.8
"1596/459.237mz/5.09min",1578175.1,1890642,1565517,1733734.4,1590833.2,1326293.4,1523616.4
"1599/477.248mz/5.09min",677346.375,787699.4,726309.5,706993,647699.75,470241.8,573075.94
"1603/491.2633mz/5.09min",2533392.5,2155055,2078604.5,2387803,3509690.2,2780926.8,2678982
"1606/233.1534mz/5.09min",1061888.25,1413829,969783.94,1125443.8,1290438.5,995694.1,998332.7
"1608/590.3518mz/5.09min",450976.095,474328.3,364191.75,427766.94,474277.1,474185.25,389587.12
"1609/494.2741mz/5.09min",633094.845,1138240.2,627571.75,638617.94,875323.56,608665.7,612021.7
"1610/371.2577mz/5.09min",317218.94,263416.3,289015.88,277763.78,678379.2,374662.16,345422
"1611/568.3698mz/5.09min",166950.72,259357.97,136444.47,159403.88,218275.86,174497.56,126559.66
"1612/429.261mz/5.09min",3418696.3,1121159.9,3311636,3418800.8,3418591.8,3938058.2,4041685.5
"1614/526.3008mz/5.09min",291106.47,473053.66,231640.17,134806.92,734103.25,312132.38,270080.56
"1615/389.2682mz/5.09min",1341149.95,906979.25,1231623.4,1187167.1,2683208.5,1667919.4,1450676.5
"1618/758.5377mz/5.09min",193770.75,968853.75,193770.75,193770.75,1667581.6,193770.75,193770.75
"1620/390.2717mz/5.09min",323983.19,188077.64,294940.38,291929,683092,416945.16,353026
"1621/780.5199mz/5.1min",123491.74,617458.7,123491.74,123491.74,719743.8,123491.74,123491.74
"1623/445.3097mz/5.1min",206021.715,476674.34,137672.22,188021.81,283811.28,224021.62,167633.69
"1624/466.2885mz/5.1min",814304.845,1478659.4,576488.4,711073.44,917536.25,946227.56,666549.56
"1626/444.3063mz/5.11min",916602.825,2055718.9,648394.44,810254.4,1243604.9,1022951.25,749948.06
"1630/479.2995mz/5.11min",150691.64,153276.2,126294.91,145540.45,265672.3,208961.05,148107.08
"1631/461.2889mz/5.12min",420477.125,402589.38,370368.06,408712.03,643743.2,503012.16,432242.22
"1632/329.3159mz/5.15min",28447.022,492293.5,28447.022,28447.022,142235.11,28447.022,28447.022
"1634/519.2925mz/5.12min",923832.025,358441.44,826479.25,1021184.8,689015,1051778,1049397.5
"1639/431.2799mz/5.13min",99851.703,83380.76,93709.836,107389.234,109743.78,82835.695,105993.57
"1643/489.282mz/5.13min",331508.14,169532.06,367593.34,395880.22,245245.11,295422.94,433157.2
"1644/458.3219mz/5.13min",1170854.55,1292486.1,903398.25,1143928.9,1402874.8,1197780.2,983158.8
"1645/470.3224mz/5.13min",197203.655,601165.7,183943.28,166420.89,67153.875,252968.08,210464.03
"1649/403.211mz/5.13min",480720.81,555922.6,332608.84,323698.88,655257.3,487982.22,473459.4
"1652/480.304mz/5.14min",1073721.4,1086534.2,824704.3,816193.3,1202966.9,1186896.1,1060908.6
"1654/225.1484mz/5.14min",247821.495,110000.64,230332.52,249594.22,353152.75,330275.88,246048.77
"1655/197.1535mz/5.14min",320248.64,142332.77,319879.4,320617.88,437028.6,447305.72,288814.47
"1657/243.1589mz/5.14min",526302.485,240910.73,477223.88,510247.03,664813.7,693948.3,542357.94
"1658/165.1273mz/5.14min",937284.93,493736.72,889814.1,929969.3,1269201.1,1235903.1,944600.56
"1659/147.1167mz/5.14min",911977.45,606746.8,832958,900500.6,1114542.5,1138657.8,923454.3
"1661/305.172mz/5.14min",456590.77,134764.98,457168.1,561872.6,331347.84,568066.75,456013.44
"1666/265.1408mz/5.14min",330081.56,67060.58,360754.62,299408.5,217761.8,462598.84,391065.2
"1668/304.2843mz/5.15min",245251.8,43820.62,1467625.4,2734729.8,43820.62,271400.5,219103.1
"1670/666.35mz/5.15min",589554.525,629453.06,500652.3,623800.94,593519.3,585589.75,558806.9
"1683/534.3188mz/5.15min",1032540.15,979457.94,784676.7,1033917,1031163.3,1599677.2,1105552.9
"1686/487.2302mz/5.16min",695639.75,410361.6,793298.25,762088.8,654817.8,708697.94,682581.56
"1688/457.1855mz/5.16min",57513746,52144012,41997532,69564850,64102156,47431280,62883480
"1690/447.2376mz/5.16min",1398172.55,1472270.1,1078451.9,1519477.8,1792476.5,1324075,1080392.8
"1694/458.1886mz/5.16min",13981893.5,14469432,11675529,19410982,13494355,13301928,14542640
"1696/552.3293mz/5.18min",1541972.9,1873751.4,727306.25,1330529.8,1625124.2,2142991.8,1458821.6
"1698/429.3684mz/5.16min",744517.84,3722589.2,744517.84,744517.84,5247285.5,744517.84,744517.84
"1700/413.1957mz/5.16min",1314961.2,1691847.2,1230659.5,1128200.6,1579860.6,1233463,1396459.4
"1701/329.2107mz/5.17min",661045,679302.8,642787.2,728571.6,638175.94,620812.56,727576.75
"1702/429.2271mz/5.17min",752004.95,763611.2,632784.5,783792.06,789388.4,674795.2,740398.7
"1703/379.773mz/5.19min",70366.5025,163388.52,120475.36,3530.5574,869710.9,20257.645,17652.787
"1704/318.3mz/5.22min",96481.265,3944346.2,65738.21,22058.004,6141739,18961.934,127224.32
"1706/742.5409mz/5.22min",10041.86185,120641.22,3471.728,4242.874,529286.8,4763.9517,15319.772
"1707/529.2405mz/5.18min",10008976.5,8451478,11239950,12642832,7754449.5,8778003,12123232
"1708/620.3623mz/5.18min",426797.01,444569.25,418065.12,463720.7,376554.6,423967.9,429626.12
"1710/471.2373mz/5.18min",4046325.75,5451344.5,3759665.8,4142303.5,4693055.5,3364855.5,3950348
"1711/1035.4917mz/5.18min",281999.38,248572.7,315426.06,377361.84,211791.36,245271.27,354862.3
"1712/397.2006mz/5.18min",819325.25,1009152.6,719995.2,793807.25,955306.56,621402.06,844843.25
"1713/545.2143mz/5.18min",495321.34,100536.73,554883.06,614027.56,338322.06,435759.62,589355.8
"1714/489.2479mz/5.18min",10738116,14368413,9619709,11029689,12320979,8821953,10446543
"1715/518.3238mz/5.18min",676276.5,849081.8,280764.75,278113.8,1122513.9,511353.25,841199.75
"1717/501.2463mz/5.18min",145212.07,660020,94399.88,161342.4,129081.74,86362.33,170897.81
"1728/457.221mz/5.21min",1397699.4,1312966.9,1482431.9,1515302.2,15566928,903969,1181914.6
"1729/439.2113mz/5.19min",1526675.1,1681230.2,1583501.6,1709558.2,1292586.2,1013369.6,1469848.6
"1735/411.2162mz/5.2min",646137.975,592726.7,699549.25,740928.56,526193.4,509301.6,775269.8
"1742/475.2323mz/5.2min",1869178.4,2256254.2,1970627.4,2064359.6,1758788.8,1574472.9,1767729.4
"1747/369.2058mz/5.2min",693465.3,1077956.4,657480.4,729450.2,839852.25,635221.56,636378.9
"1751/458.2248mz/5.21min",415590.22,395577.56,435602.88,455818.94,304167.78,6907739.5,349853.94
"1758/515.2249mz/5.21min",802218.75,1176530.9,884228.1,838945.44,765492.06,722051.75,690726.56
"1761/472.2744mz/5.21min",926728.05,119151.664,804910,1133764.9,378103.6,1326026,1048546.1
"1762/221.1899mz/5.21min",529408.6,290349.16,436509.2,633472.2,382470.9,837726.9,622308
"1765/419.2425mz/5.22min",5147374.25,6834293.5,4696381.5,5297463.5,5825667,4963831,4997285
"1766/179.0702mz/5.22min",306860.98,142269.92,273249.12,363048.44,215597.72,737835,340472.84
"1767/383.2214mz/5.22min",383703.22,1133253.6,369641.6,397764.84,937397.06,361936.62,365659.6
"1768/401.2322mz/5.22min",1954804.3,2498454,1749076.2,2036906.8,2104079.8,1770364.2,1872701.8
"1771/211.0964mz/5.22min",1165829.53,475532.7,1015906.56,1355157.6,782690.6,2347695,1315752.5
"1772/471.271mz/5.22min",3362084.65,732858.4,2921005.8,4036180.8,1370999.6,4660203,3803163.5
"1778/351.1951mz/5.22min",444417.675,670150,389952.12,447709.97,549664.94,285536.62,441125.38
"1779/552.3293mz/5.22min",2170972.2,4315384.5,950876.06,1680045.6,2515742,4333539,1826202.4
"1783/375.216mz/5.22min",1078053.2,1235788.2,935824.6,1090190.2,1284265.8,1049303.4,1065916.2
"1784/477.2481mz/5.22min",1107330.6,1609740.8,1036023.1,1132510.6,1402411.6,1014053.75,1082150.6
"1787/359.2213mz/5.22min",2969183.25,3649624.2,2676198.5,3034831.5,3630692,2694465.8,2903535
"1788/499.2304mz/5.22min",365652.09,552093.4,459123.44,389325.38,221926.17,268523.12,341978.8
"1789/367.2452mz/5.22min",567149.02,202000.69,565152.7,566210.1,637034.94,904401.3,568087.94
"1795/312.2893mz/5.23min",124406.06,834828.7,110559.19,127095.76,2094108.2,98808.23,121716.36
"1797/512.2852mz/5.22min",216194.88,729603.25,210654.62,221735.14,581419.06,177882.12,105731.39
"1800/497.2142mz/5.23min",772704.37,781896.44,1135010.2,1171139,485595.88,550097.75,763512.3
"1802/425.1954mz/5.23min",3636060.75,3772513,3403406.5,3893873.8,3642064.5,3237973.2,3630057
"1803/517.2405mz/5.23min",4369619,3578957.2,4922928.5,5373492,3691674.5,3816309.5,5211824
"1806/413.2323mz/5.23min",1121896.15,1197172.5,1087086.5,1216555.8,1049726.5,1035956.5,1156705.8
"1817/319.1518mz/5.24min",1113135.25,768887.8,1158717.6,1339830.4,1003228.3,1362515.4,1067552.9
"1818/297.1693mz/5.24min",111268.87,119361.13,92233.98,103176.61,199924.12,120196.375,72486.375
"1820/265.1432mz/5.24min",809339.9,909309.5,691311.75,746654.1,1336422.1,872025.7,388538.38
"1823/282.1066mz/5.24min",776110.825,506704.88,805635.44,822665.06,608528.44,749575.9,802645.75
"1827/885.4047mz/5.24min",583777.125,532773.3,627603.75,814110,517070.7,539950.5,644683.44
"1831/907.3871mz/5.23min",43908.9875,45853.78,67041.086,76276.45,36012.586,41964.195,38290.39
"1832/534.3186mz/5.26min",955537.3,892159.5,805495.8,1018915.1,1688019.9,1356096.8,883772
"1833/443.2063mz/5.25min",67629816,68155016,67104616,77780904,64949410,64468616,70426770
"1838/465.1878mz/5.25min",542414.06,460458.56,624369.56,761819.8,431857.06,440169.34,661420.3
"1839/506.2148mz/5.25min",477343.28,423719.5,536435.4,646263.94,361064.62,376713.4,530967.06
"1840/480.304mz/5.25min",647079.47,1487454,520296.34,262556.44,794801,773862.6,358769.62
"1841/403.1749mz/5.25min",2183152.8,2103469,2205919.8,2328005,2221633,2160385.8,2142086.5
"1842/385.1642mz/5.25min",1018863.18,1014881.56,1008623.2,1083250.9,1042579.6,980956.9,1022844.8
"1847/458.3218mz/5.25min",470872.8,1318072.8,354368.47,414779,796386.75,526966.6,374898.97
"1848/590.3518mz/5.25min",4673158.25,4696016,4403652,4807557,4650300.5,4702318,4098666
"1851/425.1568mz/5.25min",2979260.25,2234726.8,3350883.5,3424873.2,2369626.8,2809006.5,3149514
"1853/568.3699mz/5.26min",1383268.4,1730998.1,1273681.1,1320769.8,1559253.4,1445767,1165100.9
"1858/294.2789mz/5.26min",65384.368,326921.84,65384.368,65384.368,825668.75,65384.368,65384.368
"1859/367.1537mz/5.26min",285864.78,292168.84,305910.28,268888.56,263190.25,303576.78,279560.72
"1866/473.3943mz/5.24min",264506.71,699541,105013.66,248605.45,690906.25,280407.97,229421.2
"1871/483.2349mz/5.27min",603424.72,581137.94,625711.5,768181.1,345677.56,431282.78,690723.4
"1876/478.2201mz/5.27min",90751.878,78563.086,91430.49,117912.31,67892.29,90073.266,102929.23
"1877/442.194mz/5.27min",746261.25,643478,722501.2,920319.56,726305.25,766217.25,771188.1
"1878/479.2035mz/5.27min",1260895.95,915660,1358924.4,1641382.5,893857.6,1162867.5,1678005.2
"1881/415.2112mz/5.31min",26640283.75,49533196,2951121.8,51633708,3747371.5,2990663.8,51655584
"1885/421.2003mz/5.27min",834538.125,867552.25,801524,871708.6,769323.6,710782.4,876216.1
"1889/457.2214mz/5.28min",27521065,28262180,26083192,30013330,26779950,23724004,28664086
"1892/393.2058mz/5.28min",1418157.75,1481151.4,1355164.1,1631465.2,1142188.5,1181487.8,1499443.4
"1893/425.2316mz/5.28min",2123775.4,2283742.5,2037151,2422002,1728052.9,1747056.1,2210399.8
"1894/443.2418mz/5.28min",8909203,9507762,8519637,10145985,7298680,7271978,9298769
"1895/444.2455mz/5.28min",2574088.5,2843244.2,2453864.5,3001774.8,2066641.6,2124727,2694312.5
"1898/441.1906mz/5.28min",2989844,2780284,3040183.8,3585824.2,2939504.2,2859665.2,3226533.5
"1903/458.2248mz/5.27min",7386349.5,6220256,7299922,8414231,7472777,6643721,7858684.5
"1905/461.2528mz/5.28min",3138601,3545000,3163020,3666190.5,2591240.8,2499541.2,3114182
"1912/455.3838mz/5.27min",3489.3107,1002893.9,590.24326,2951.2163,500659.97,3996.661,2981.9604
"1913/543.3748mz/5.28min",3354734.65,5690510.5,2780794.5,3097490.5,4082279.2,3611978.8,2971826
"1914/330.2787mz/5.28min",92593.506,462967.53,92593.506,92593.506,999918,92593.506,92593.506
"1916/454.3271mz/5.28min",486548.89,832565.9,376159.03,432400.72,601766.4,540697.06,423124.4
"1917/565.3566mz/5.28min",3620268.5,5726122.5,2891439.2,3218046.2,4022490.8,4276819,2960019
"1924/439.2105mz/5.29min",3836177.6,3699824.5,3908183,4542870.5,3548187.2,3764172.2,4251930.5
"1928/288.2166mz/5.29min",1395935.55,1772392.9,1099894.9,1302972.9,1497240.4,1485801.2,1306069.9
"1932/446.2616mz/5.29min",896625.92,905118.94,888132.9,1054532.8,709397,798444.5,1022207.44
"1933/445.2584mz/5.29min",3147824,3060822.8,3234825.2,3732910,2863503,2968580.2,3734256.2
"1937/417.2269mz/5.29min",6457139.75,8673169,5785873.5,6358354.5,7698047.5,6555925,5904591.5
"1938/385.2006mz/5.3min",793021.93,1246450.4,712686.4,775384.3,982710.94,810659.56,761137.8
"1940/367.1902mz/5.3min",863535.08,1254571.8,812544.56,725322.75,1130068.9,914525.6,716063.8
"1941/399.2165mz/5.3min",5944259.5,7997693,5296559,5941864.5,7105991,5946654.5,5753521.5
"1942/349.1795mz/5.3min",419973.775,718900.94,401188.94,396200.5,658574.8,404236.8,435710.75
"1945/505.2426mz/5.3min",700533.32,479190.4,444798.28,597795.7,1472701.8,1057166.4,803270.94
"1946/545.2353mz/5.3min",1156381,389494.5,675328.4,972812.2,1391136.2,1425815.2,1339949.8
"1950/604.3673mz/5.31min",123586.4625,124102.46,89101.47,124033.8,123139.125,125532.55,102569.02
"1951/582.3857mz/5.31min",33855.058,65302.566,13005.766,30311.416,51212.85,37398.7,23018.822
"1954/531.2561mz/5.31min",1263175.4,556030.5,1166902.2,1380534.2,1192402.4,1333948.4,1474155.1
"1958/491.2628mz/5.31min",372940.5,254436.78,360204.2,381714.84,513354.84,491335,364166.16
"1960/411.2165mz/5.31min",3421527,3593153.8,3249900.2,3925071,3170554.2,3140694.2,3694368.5
"1961/473.2524mz/5.31min",389942.845,379067.56,354267.84,383698.22,574597.8,406146.47,396187.47
"1966/634.378mz/5.32min",549311.1,473829.22,497464.62,597347.25,548571,550051.2,576059.5
"1967/295.2264mz/5.31min",144185.855,138466.31,126360.36,148862.31,139509.4,203413.72,157253.9
"1968/335.2198mz/5.32min",285209.905,179551.39,270021.25,423227.8,165487.56,300398.56,349199.03
"1972/429.227mz/5.32min",6216235.25,6408132.5,5928811,7232238.5,6024338,5699670.5,6754519
"1975/515.2038mz/5.33min",94173.59,50015.45,96745.81,123372.97,45414.312,91601.37,135559.47
"1976/612.3961mz/5.33min",291132.795,460227.47,261356.25,257148.11,394628.9,320909.34,237296.44
"1978/430.2303mz/5.32min",1773254.7,1836604,1709905.4,2107416.5,1660862.6,1574012.5,1929418.6
"1981/433.2213mz/5.33min",586645.12,1046348.94,420345.03,429427.34,770593.9,743252.8,430037.44
"1982/499.2298mz/5.33min",1982174.45,1561428.6,2164071.5,2653335.2,1354635.1,1800277.4,2619000
"1983/494.2745mz/5.33min",428643.61,1351673.2,432664.16,424623.06,749573.5,376811.2,367002.16
"1985/455.2044mz/5.33min",615755.77,618215.1,554373.06,575551.06,729445.8,776045.3,613296.44
"1986/450.2477mz/5.33min",179213.945,946518.5,191715.25,156884.38,544297.5,142102.86,166712.64
"1996/256.2996mz/5.34min",200997.15,1013978.25,200997.15,200997.15,1004985.75,200997.15,200997.15
"1998/590.3518mz/5.34min",3910873.2,2070852.5,3644024.2,4177722.2,3584685.5,4249181,4438244
"1999/497.2143mz/5.34min",364281.33,143526.61,374438.56,385609.6,284312.72,354124.1,501319.84
"2003/437.1929mz/5.35min",2077531.4,744406.5,2295431.5,2226399,1427505.9,1928663.8,2945833.2
"2004/568.37mz/5.35min",1906641.5,2189735.2,1701964.9,1796561.4,2263417.8,2016721.6,1747418.4
"2005/758.5373mz/5.33min",1233862.9,2874.2006,1448007.1,1019718.7,14371.003,2509198,3091956.8
"2006/851.3969mz/5.35min",208635.075,95077.68,171860.62,303522.8,148621.52,245409.53,380763.5
"2007/478.2197mz/5.35min",1115668.45,402979.5,1174405.8,1282459.6,679456.56,1056931.1,1474270.5
"2012/398.1655mz/5.35min",1086986.05,215479.72,1088526.2,1295656.1,668907.5,1085445.9,1537046.5
"2013/365.1744mz/5.35min",2992761.15,2924982.8,2653592,3060539.5,3131871.2,2666546.2,3121057.2
"2014/397.2006mz/5.35min",4899778,4797560,4427482.5,5001996,5116875.5,4337498,5123377
"2015/397.162mz/5.35min",5346154.5,1600765.5,5379942,5924919.5,2913379.2,5312367,6762178.5
"2016/379.1899mz/5.35min",803826.405,770843.25,704801.5,850708.94,836809.56,734373.3,878969.75
"2017/829.4152mz/5.35min",1131209.85,1098325.1,1096542.4,1325328.8,1164094.6,1044849.75,1415145.2
"2019/347.1638mz/5.35min",1491953.7,1451793.6,1361022.1,1532113.8,1596313,1354317.4,1575981.8
"2022/392.2065mz/5.35min",1033149.5,1874145,1037158.44,923426.4,2155120.5,1029140.56,947872.25
"2025/398.2044mz/5.35min",1230240.85,1201400.2,1095622.1,1259081.5,1326050.9,1019668.2,1314110.8
"2027/415.2112mz/5.35min",70654936,71706856,64280644,76435960,69603016,62373284,76916860
"2028/375.1799mz/5.35min",2137968.1,2108604.2,2106585.5,2167332,2627468.8,2085888.9,2199991.5
"2032/416.2145mz/5.34min",17946433,1143168.9,17246732,20349344,18646134,16699566,19881502
"2033/357.1693mz/5.36min",1091162.05,1090502.2,1044149.3,1097475.1,1246642.8,943743.8,1091821.9
"2035/376.2591mz/5.36min",16278235.5,71545280,18938668,13617803,26137002,8624728,6208259
"2038/393.2857mz/5.36min",4007701,33014666,4898666,3116736,11752713,2329913.8,1396352.2
"2039/773.4929mz/5.36min",1903709.8,8504878,2383465.8,1423953.8,2982709.5,639527.6,376292.47
"2040/398.241mz/5.36min",17794052,23354872,20238468,17522794,18065310,11180788,10446988
"2041/455.3838mz/5.39min",102473.832,1272384.5,170789.72,34157.944,1160722.9,34157.944,34157.944
"2044/538.3498mz/5.36min",1129159.75,1025518,958701.3,968862.4,1689250,1557082,1232801.5
"2045/414.2149mz/5.36min",668310.55,1059462.4,886474.1,721895.5,614725.6,464815.7,369190.28
"2046/461.2536mz/5.36min",2030411.9,1369848.2,1709065.8,1970394.2,2090429.6,2359141.5,2130594.5
"2047/751.5108mz/5.36min",53894.773,838909.2,75761.64,32027.906,117273.586,6127.582,2880.2898
"2052/359.2212mz/5.36min",801504.1,632777.2,770264.56,789085.6,939237.4,813922.6,925513.7
"2054/501.2454mz/5.36min",1570719.5,653567.44,1562820,1887840.5,1176264.6,1578619,2422027
"2059/304.2994mz/5.37min",291920.68,2380257,291920.68,291920.68,1459603.4,291920.68,291920.68
"2062/133.1011mz/5.37min",1045748.05,966499.8,971426.1,1120070,1141006.5,860227.44,1389219.4
"2064/430.3715mz/5.36min",864379.75,4852.51,1045378.2,1247371.8,24262.55,1407510.4,683381.3
"2065/429.3681mz/5.37min",4827499,965124.3,4829376.5,4825621.5,965124.3,5460927.5,5012842.5
"2067/329.1743mz/5.37min",2279799.25,2097835.2,2281233.5,2521118,2278365,2201921,2591452.2
"2084/409.2006mz/5.38min",4658038.5,4178881,4727463,5386953.5,4588614,4384543.5,5586431.5
"2086/391.19mz/5.38min",4222925.75,3740111.8,4371492.5,5020251.5,4074359,3969135.8,5255883.5
"2088/441.2267mz/5.38min",8698434.25,8030642,9076892,10361695,8319976.5,8276090,10796049
"2089/405.2056mz/5.38min",1386346.05,1236588,1406564.6,1624523.5,1366127.5,1272734,1717190.2
"2090/459.2374mz/5.38min",11143985,10766931,11521039,13393184,10382406,10177416,13263668
"2093/423.2162mz/5.38min",3587868.9,3260238.2,3674345.8,4257183,3501392,3375152.8,4435551
"2094/529.2403mz/5.39min",1452408.3,129535.77,1735267.8,1719824.5,771808.3,1184992.1,1798888.4
"2101/536.3343mz/5.42min",648227.12,774352.2,529029.2,575979.94,771337,720474.3,562484.06
"2105/489.2472mz/5.39min",2363904.6,1458295.9,2449243.2,2552517.8,2310642,2049447.4,2417167.2
"2107/494.3195mz/5.4min",25541424,25329322,22497370,25753526,25292324,28658364,26804544
"2108/510.2942mz/5.4min",848161.675,733482,796054.1,900269.25,779062.3,1026687.44,945185.9
"2109/965.6499mz/5.4min",4337186,5267912.5,3406705.2,3897784,4769207.5,4863184,3905164.5
"2110/943.6679mz/5.4min",1069003.78,3013256,734770.4,868845.56,1694672.6,1269162,826112.3
"2111/726.976mz/5.4min",380120.485,328112.44,335000.47,425240.5,258411.12,463968.56,427745.34
"2112/454.3271mz/5.4min",1308821.65,2335292,985694.6,1139298.8,1767213.2,1437773.5,1179869.8
"2113/472.3377mz/5.4min",42915235,76378584,33730596,39137030,55782600,46693440,39048132
"2114/231.1701mz/5.41min",2602221.65,4944422.5,1950254.9,2343337.8,3610308.2,2861105.5,2312772.5
"2115/341.2431mz/5.41min",10187213,18944354,7702124.5,9147528,13892262,11226898,9122573
"2116/242.1747mz/5.41min",1782703.05,3523242,1312791.6,1601619.9,2543459,1963786.2,1565770.9
"2117/491.3111mz/5.41min",1954690.25,1341485.1,1799936,2109444.5,1299136.9,2176509.2,2125121.2
"2118/981.6159mz/5.41min",533209.5,741507.6,469058.94,485201.9,611929.5,553443.25,512975.75
"2119/455.3307mz/5.4min",329246.11,601120,252992.4,233426.12,443119.1,372787.56,285704.66
"2120/960.695mz/5.4min",80170.182,542546.6,68735.38,40967.9,114987.86,91604.984,41044.246
"2124/264.6512mz/5.41min",650081.2,295133.75,620307.4,679855,395694.9,721299.94,706077.25
"2125/255.6458mz/5.41min",924614.155,609039.7,875768.06,977316.1,590620.94,1059818,973460.25
"2127/276.1592mz/5.41min",1094853.1,748466.5,1074468.8,1159171.5,714810.25,1205971.8,1115237.4
"2135/449.2529mz/5.42min",1254739.05,900721.8,1180339,1240088,1562455.1,1269390.1,1393088.2
"2145/491.2643mz/5.43min",560582.05,593309.2,490881.47,570228,759787.3,527409.9,550936.1
"2149/428.2144mz/5.44min",18901625,17590004,20213246,22204844,12736898,12549574,22067776
