"","filter","POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML","POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML","POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML","POS_TJGIp1_1_Run34.mzML","POS_TJGIp1_2_Run99.mzML","POS_TJGIp1_3_Run185.mzML"
"2097/718.4642mz/7.01min",300992.905,32524.246,367783.75,302437.34,303379.3,221383.69,299548.47
"2099/546.3784mz/7.02min",740652.85,54298.875,781349.4,1154476.9,50825.707,1165274.2,699956.3
"2101/380.3366mz/7.02min",322828.11,711036.06,356724.88,288931.34,848741.2,155495.47,247194.84
"2102/423.2888mz/7.02min",946971.5,1115217.1,778725.9,1342379.5,680743.7,731196.06,1120771.4
"2105/600.4673mz/7.02min",330613.56,522277.4,255177.52,330444.84,483592.94,275474.44,330782.28
"2107/556.4411mz/7.02min",433382.28,749541.2,360274.38,441967.84,688407.9,380477.4,424796.72
"2109/363.3101mz/7.02min",434960.06,680258.25,447945.72,386990.4,900933.2,421974.4,331699.34
"2110/385.2919mz/7.02min",525263.25,434253.8,566164.7,699264,502558.6,506493.4,544033.1
"2111/393.2395mz/7.06min",51152.0265,9947.706,49738.53,2053681.2,9947.706,52565.523,555217.3
"2114/300.2892mz/7.02min",308611.42,286393.56,300169.06,421825.28,308589,308633.84,360828.72
"2117/473.3443mz/7.02min",417696.7,311763.6,425448.3,785394.4,326867.22,409945.1,610888.2
"2118/512.4151mz/7.02min",542935.765,950481.5,482820.8,597778.06,911664.7,488093.47,486888.12
"2119/517.3707mz/7.02min",247443.345,196400.55,253271.86,839261.7,203187.14,241614.83,524644
"2120/424.3628mz/7.03min",547695.98,992569.4,538188.56,458184.34,1110732.6,557203.4,361909.3
"2122/468.389mz/7.03min",650000.15,1040212.56,641110,551322.1,1017693.06,658890.3,447506.97
"2129/465.333mz/7.04min",223098.6,203680.77,218390.3,363954.4,172164.22,227806.9,258716.8
"2130/441.2994mz/7.04min",1271109.7,1015948.8,2654013.5,1379596.4,1213680,1328539.4,1096501.2
"2132/443.3513mz/7.04min",369329.86,406102.6,299545.97,398544.34,428743.75,340115.38,319019.1
"2133/460.3778mz/7.04min",185005.785,326124.84,160598.72,169481.45,333862.25,200530.12,133007.58
"2138/425.3046mz/7.05min",1622744.25,2222881.8,1509766.6,1799974,1583498.6,1661989.9,1537110.1
"2146/730.4647mz/7.13min",5267448,3296607.2,2527486.5,5097528,5437368,6124263.5,6027207
"2147/355.2827mz/7.07min",366552.405,338436.28,361656.56,474696.4,291663.34,371448.25,399894.5
"2148/337.2732mz/7.07min",248459.485,327859.44,260987.81,235931.16,289330.53,189931,191512.88
"2149/424.3202mz/7.07min",264372.495,227746.22,205250.53,247309.52,281435.47,305351.6,302637.9
"2152/692.4489mz/7.08min",1225674.65,786575.4,1033217.8,1419711.4,1066494.1,1431544,1384855.2
"2153/312.2317mz/7.08min",1992502.2,1654355.9,1926546.5,2091371.6,2058457.9,2074441.4,1895903.1
"2154/315.2314mz/7.08min",680606.875,571075.56,689319.06,851502.75,605805.75,688648,672565.75
"2155/333.2419mz/7.08min",1028750.22,757448.7,1040147.44,1266701.6,843176.44,1059788,1017353
"2157/449.316mz/7.09min",313902.06,220050.48,329128.7,404085.5,234016.98,307916.28,319887.84
"2158/636.4229mz/7.09min",1337466.2,838057.44,1094436.9,1444244.6,1273562,1401370.4,1446633.9
"2163/426.3085mz/7.12min",454547.62,561775.6,339251.44,492933.8,416161.44,381261.47,707180.4
"2164/453.2971mz/7.12min",484277.17,377213.06,470050.12,975114.75,265192.4,498504.22,780356.4
"2167/674.4386mz/7.11min",28387869,18989866,22965994,29400262,27653918,29121820,29766690
"2169/413.3045mz/7.11min",399321.81,406999.53,356610.28,423887.9,400695.72,397947.9,339923.66
"2170/431.3151mz/7.11min",293240.18,311645.8,273764.34,330397.97,294639.3,291841.06,240141.34
"2171/608.3916mz/7.11min",4146582.25,2805515.2,3639271.2,5073349,3661050.5,4632114,4857836.5
"2179/279.2315mz/7.12min",366420.825,311699.28,350774.62,422178.12,348225.97,390563.66,382067.03
"2181/561.3394mz/7.12min",562332,390594,520539.94,1038322,348905.62,604124.06,683986.8
"2183/457.2944mz/7.12min",835738.37,745146.4,692588.2,760000.94,911475.8,1542743,1280157.2
"2184/696.4203mz/7.12min",1646931,1537713.5,1590793.9,1852715,1289825.5,1918334.5,1703068.1
"2186/686.4383mz/7.13min",1790322.5,1787069.5,1262093.5,1866626.4,1793575.5,1576436.2,1950994.2
"2188/428.4092mz/7.19min",604640.86,7819846,2515506.8,42405.384,997254.8,212026.92,42405.384
"2189/526.4308mz/7.14min",242181.4,870033.1,203097.95,246447.42,494681.1,237915.38,213338.31
"2194/316.263mz/7.13min",332552.85,239762.12,327312.4,393965,277561.25,348098.1,337793.3
"2197/425.3046mz/7.15min",1466616.45,2480135.8,1234126.2,1634496.9,1020149.56,3103262.5,1298736
"2200/479.2763mz/7.14min",518500,337003.88,504425.2,833479.4,348369.4,532574.8,567527.2
"2201/443.3152mz/7.14min",2973012.6,3078062,2666563.5,3505546,2942004.2,3004021,2779452.8
"2205/702.4696mz/7.14min",1468515.6,1049535.2,1207610.6,1517093.8,1500912.8,1436118.4,1508773.6
"2209/752.4466mz/7.14min",410466.08,169433.7,210960.95,578384.6,242547.56,690443.06,599009.6
"2212/400.3781mz/7.08min",16194.924,5398.308,5398.308,7972268,5398.308,26991.54,257697.12
"2219/311.294mz/7.14min",3491628.1,2586009,3650213.5,4490983.5,2922020.5,3371966,3611290.2
"2220/293.2835mz/7.14min",1143958.7,891634.4,1183376.6,1511855.5,974650.7,1104540.8,1197239.6
"2222/482.4045mz/7.15min",352908.52,1571734.9,358122.66,205108.89,1351192.6,347694.38,240501.61
"2229/444.347mz/7.15min",467465.81,556626.94,403474.56,462929.62,634163.2,472002,314511.84
"2230/449.3016mz/7.15min",629051.18,444665.3,660506.56,1028546.5,355883.94,597595.8,753415.3
"2231/664.4182mz/7.15min",1031835.675,652608.7,857558,1106958.6,956712.75,1213851.8,1337586.6
"2232/832.5684mz/7.14min",1049779.92,213448.72,323401.47,1061219.9,1038339.94,1130900.4,1162707.8
"2234/804.5497mz/7.14min",295098.8,301499.8,417394.34,36122.732,180613.66,288697.8,926460.1
"2235/438.3784mz/7.17min",235375.59,1471143.1,80439.32,202386.48,543053.3,268364.7,105387.91
"2238/337.2733mz/7.15min",386544.78,665437.56,352857.75,485869.56,361031.12,398330.56,374759
"2240/263.2367mz/7.15min",604930.625,728280.25,580986.6,635359.5,611744,598117.25,583931.56
"2241/355.2832mz/7.15min",822883.275,836924.75,769847.94,1089894.5,725775.44,808841.8,859889.5
"2246/300.2893mz/7.16min",458217.39,345044.4,372005.38,528655.25,387779.53,554765.1,610544.3
"2255/472.4354mz/7.24min",195150,1484817.1,267466.44,24566.712,630932.56,122833.56,24566.712
"2258/375.3043mz/7.22min",1454755,1885142.4,1211223.8,1431401.8,1478108.2,1354080,2236799.5
"2259/327.2678mz/7.19min",241647.115,310950.8,209244.45,292011.6,224355.75,254677.33,228616.9
"2260/378.323mz/7.19min",540259.22,520996.34,559522.1,646240.7,446540.84,665284.3,349457.7
"2261/395.3306mz/7.19min",591107.66,668613.94,429947.84,754219.25,665273.6,516941.72,478386.66
"2262/377.3199mz/7.19min",1638434.55,1681293.9,1481804.1,2120839,1595575.2,1845080.9,1109954.6
"2266/391.299mz/7.2min",989080.31,760396.75,962998.56,1434619.6,1015162.06,1211105.9,891657.06
"2267/700.4541mz/7.19min",407023.375,146310,175012.81,437217.97,376828.78,438678.97,474249.12
"2269/718.4645mz/7.19min",1605962.25,1377796.5,961937.56,1587460,1628342.4,1781716.4,1624464.5
"2276/409.3097mz/7.2min",2322304.85,2165593.2,2602346.8,2488882,1867439.4,2479016.5,2147082.5
"2278/524.3707mz/7.2min",4740665.75,3584438,3691371.2,5067949.5,4994853.5,4981821.5,4499510
"2285/474.3937mz/7.21min",499252.59,775524.75,349433.06,447962.12,810803,550543.06,428574.6
"2286/439.3566mz/7.21min",541096.345,602355.56,393879.84,548159.44,643093.25,534033.25,490195.25
"2288/457.3671mz/7.21min",614119.175,725151.2,462638.16,617374.1,831032.4,610864.25,551283
"2289/425.3046mz/7.21min",1815635.2,1811688.9,1727637.2,2154305,1699934,3353321.8,1819581.5
"2290/479.349mz/7.21min",702324.47,588328.1,598398,1231965.4,488659.62,806250.94,1001571.44
"2291/446.2894mz/7.21min",565928.35,560098.5,443428.53,688573.5,545906.2,618350.1,571758.2
"2295/570.3899mz/7.21min",332062.61,317049.28,319539.22,438180.5,293089.28,344586,360153.47
"2297/269.2472mz/7.22min",244425.98,173728.03,231173.27,375703.22,189720.92,257678.69,296995.7
"2306/256.2632mz/7.24min",11585426,11120830,11317864,14920971,10000464,11852988,13216569
"2313/467.312mz/7.26min",164546.64,95115.89,110029.03,242645.31,373787.75,163950.9,165142.38
"2315/442.3671mz/7.25min",874347.75,984539.25,736538.56,731126.8,1498614.6,927889.6,820805.9
"2317/636.4229mz/7.25min",1005560.4,584952.4,882464.06,1299335.1,896532.6,1114588.2,1145369.1
"2318/468.389mz/7.22min",7830.5526,2610.1842,13050.921,2610.1842,841913.6,145475.3,2610.1842
"2319/428.4093mz/7.28min",3955792.25,2861365.5,6671934.5,25358.5172,7095070,5050219,126792.586
"2320/451.2449mz/7.26min",552822.085,335352.4,444516.47,784893.75,388686.1,672948,661127.7
"2321/429.263mz/7.26min",703536.58,804667.56,538126.7,602405.6,1052779,869937.94,585144.7
"2322/413.3772mz/7.26min",431928.155,376823.53,457994.5,581321.75,295759.2,440884.47,422971.84
"2324/790.558mz/7.31min",42633.564,419791.28,14211.188,14211.188,2843929.8,14211.188,71055.94
"2328/440.3151mz/7.27min",691878.85,635492.25,677793.8,669708.2,783331.5,797777.8,705963.9
"2331/393.3148mz/7.27min",981016.595,1076678.5,562015.06,1463215.4,939384.44,686977,1022648.75
"2334/375.3042mz/7.28min",2682850.15,1808077.6,2504963.5,3436566,1606250.5,3268278.5,2860736.8
"2339/442.331mz/7.28min",1205052.95,1029911.5,1033699.6,1636313.1,1054803.1,1360897.9,1355302.8
"2340/652.4177mz/7.28min",446955.97,265026.78,365137.34,598527.25,327442.72,553000.94,528774.6
"2342/512.4148mz/7.29min",67389.042,22463.014,112315.07,22463.014,939532,363958.97,22463.014
"2343/541.4933mz/7.3min",307367.86,261502.19,353233.53,161831.44,600024.5,501523.88,133240.88
"2348/456.3099mz/7.29min",461507.91,310088.44,445435.38,477580.44,323473.88,500875.8,526831.1
"2349/431.3151mz/7.29min",1161054.75,1049951.9,1042493.25,1272157.6,1012218.2,1282267.1,1290642.4
"2350/441.3723mz/7.29min",181696,276188,110708.836,172946.94,263461.44,190445.06,128282.84
"2353/368.4245mz/7.36min",271869,1396586.5,844779.56,90623,90623,453115,90623
"2354/314.2473mz/7.3min",327513.3,241185.95,298943.94,450280.25,291090.3,412676.88,356082.66
"2357/472.4355mz/7.35min",658289.08,346435.1,970143.06,152285.9,1843785.9,1046084.5,119570.67
"2358/680.4491mz/7.31min",1980127.15,1113546.5,1615884.5,2837883,1437766.9,2435272.8,2344369.8
"2360/517.3707mz/7.32min",319623.3,106541.1,541620.25,106541.1,569712.56,532705.5,106541.1
"2367/442.4248mz/7.39min",158663.4,1455331.4,308199.3,19883.656,217908.52,99418.28,19883.656
"2371/446.334mz/7.33min",6972411.5,6592400,5843934,8885577,5645945.5,8096859,7352423
"2372/447.3369mz/7.33min",1197630.8,1118084.5,1003923.3,1440924.2,948524.44,1340282.5,1277177.1
"2373/317.247mz/7.32min",1418493.95,1415215,1177178.1,1890643.6,1155163,1421772.9,1439698.8
"2374/638.402mz/7.32min",528468.65,378711.72,471448.1,773930.2,393405.9,591533.4,585489.2
"2375/889.6543mz/7.33min",327854.25,274723.44,237247.6,443902.6,220883.58,443951.97,380985.06
"2376/285.1845mz/7.33min",947246.65,908808.3,811433.5,1118923.1,778406.25,1025191,985685
"2377/427.3202mz/7.33min",11824862,9967670,10150255,15973585,8928735,14265306,13499469
"2378/846.5477mz/7.32min",508510.22,173961.56,134876.5,1223342.4,492823.38,524197.06,641415
"2380/804.5486mz/7.35min",287224.54,478833.94,38658.4,7731.68,95615.14,927910.75,806407.56
"2381/445.3307mz/7.33min",23045015,21686194,19471170,28462538,18791176,27164846,24403836
"2383/467.3123mz/7.33min",1101416.55,859967.3,582474,2035206.8,608716.5,1629457.5,1342865.8
"2385/383.3304mz/7.33min",687059.1,665825.4,536714.6,820786.25,564388.56,768247,708292.8
"2387/508.3396mz/7.33min",289429.58,234345.94,158387.27,483797.1,142781.25,393594.1,344513.22
"2391/193.1222mz/7.33min",375234.69,365061.16,271952.7,468009.22,296508.25,432836.16,385408.22
"2393/730.5373mz/7.35min",224710.905,199749.5,249672.31,19183.4032,95917.016,4985903,3074538
"2396/830.5528mz/7.34min",1878709.8,990973.3,916706,2513553.8,2470793.5,1286626.1,2982212
"2397/399.3252mz/7.34min",588887.85,538649.56,544075.2,763203,428843.8,650676,633700.5
"2399/599.5026mz/7.39min",48573.092,53031.926,25804.438,10952.542,2969205.8,44114.258,244105.48
"2400/740.5217mz/7.41min",521211.338,994245.5,46290.54,48177.176,47764880,47319.055,1855759.1
"2401/714.4697mz/7.34min",357118.25,412917.25,301319.25,13020.228,65101.14,480148,1137578
"2404/453.3473mz/7.34min",483514.52,325983.47,342411.6,879640.56,280594.38,624617.44,672813.56
"2405/438.2994mz/7.34min",1051728.65,649959.7,1061597.2,1368418.4,1076325.6,1041860.1,1004859
"2410/556.4411mz/7.35min",78718.482,26239.494,131197.47,26239.494,907578.4,349310.06,26239.494
"2411/704.4489mz/7.35min",3531100.5,2550713.8,2963181,4842717.5,3099841.5,3968816.5,3962359.5
"2412/428.3239mz/7.35min",3061120,736310.56,3097689.2,4206931.5,2656777.8,3529806,3024550.8
"2413/526.4252mz/7.41min",259826.99,631180.9,114925.42,21533.305,874560.06,404728.56,46752.09
"2419/407.2939mz/7.35min",1250268,1286159.9,1211127.9,2008121,1214376.1,2390064,1159704.9
"2424/939.5944mz/7.37min",101459.42,60298.78,50149.52,443310.06,42539.08,142836.56,142620.06
"2425/315.2314mz/7.36min",8484368,9187476,7163695,11396926,7781260,9729222,6943560.5
"2426/459.3099mz/7.36min",3241593.9,3426936.8,2899748.8,4412535.5,2929427.8,3874314.2,3056251
"2428/460.3133mz/7.36min",829865.575,957594.6,779848.4,879882.75,778537.06,1031555.2,459963
"2429/760.5802mz/7.4min",1069683.55,594535.5,451826.3,1544831.6,2665204,2749754,7911.7056
"2432/700.454mz/7.36min",700088.8,565863.7,366129.22,880837.94,480127.6,834313.9,942015.6
"2433/481.2918mz/7.37min",8815654.25,6295478.5,7179639.5,19302228,3654469.8,11714914,10451669
"2436/796.5474mz/7.36min",248850.81,233817.12,68020.59,263884.5,1456660.8,140628.78,2497091.2
"2438/542.3834mz/7.38min",1003723.4,900755.8,758393.75,1307804.5,837622.7,1106691,1114267.9
"2443/408.2975mz/7.38min",470364.065,378565.03,347408.7,576376.25,519669.5,454069.75,486658.38
"2445/282.2787mz/7.38min",4655199.75,4606566.5,3300987,4703833,4390073.5,5224734.5,5492029.5
"2448/300.2892mz/7.39min",283877.745,161386.97,253227.83,389697.6,159732.42,328375.62,314527.66
"2453/497.2659mz/7.39min",552552.71,385500.94,488642.12,1157238,243187.64,709157.1,616463.3
"2455/267.174mz/7.4min",566129.3,527773.5,426661.2,735170.4,455513.94,667924.8,604485.1
"2462/781.5554mz/7.41min",76752.5375,85625.125,1597918.8,42068.844,315074.5,67879.95,12554.293
"2465/376.3075mz/7.42min",692226.375,593566.3,607981.5,2194885,566972.6,808639.2,776471.25
"2466/377.3199mz/7.4min",4835003.25,2881749,4458748,7355517.5,3249598.8,5298442.5,5211258.5
"2467/391.299mz/7.4min",1523394.15,1454443.1,1171963.8,2063199.1,1119308.5,1921009.1,1592345.2
"2470/375.3041mz/7.42min",2311203.2,1938828.5,1999064.6,7422235,2094604.2,2719313.5,2527802.2
"2471/395.3304mz/7.4min",7053864.75,5276065.5,6940567.5,10658584,4416560.5,8212995.5,7167162
"2473/412.329mz/7.42min",583735.28,618194.75,520770,619346.4,441494.06,595901.06,571569.5
"2478/325.3095mz/7.41min",437926.97,287918.97,435905.1,655776.8,302347.56,439948.84,451794.97
"2480/429.3367mz/7.41min",409934.99,348937.88,378852.7,437970.84,422670.1,397199.88,426829.2
"2481/786.5979mz/7.42min",3765048.25,2023889.2,2856072,20124106,4674024.5,5416340.5,2128803
"2482/814.558mz/7.34min",1013150.1,606938.8,543636.4,2261146.5,1012449.5,1013850.7,1252140.9
"2486/784.5809mz/7.41min",13472656.75,5524865.5,33008240,50664190,21420448,180458.34,2699677.2
"2487/333.2419mz/7.41min",2832258.6,3146544.2,2355652.2,3662173.5,2517973,3324496.5,2323543.8
"2489/810.5992mz/7.4min",632001.215,1074684.4,43271.387,189318.03,109654.89,2103187.8,1683190.1
"2492/428.4092mz/7.39min",6056522,71343.78,13918872,7642931,2047712.5,14430773,4470113
"2494/409.3096mz/7.42min",6953113.75,6639091.5,5854189.5,10531333,6234718,7967333.5,7267136
"2496/816.5695mz/7.38min",160444.8665,1905467,10808.465,57930.953,3151455,29340.918,262958.78
"2498/782.5687mz/7.4min",10068665,7580227,8496377,641783.56,13088920,11640953,83520810
"2502/368.4246mz/7.41min",999526.45,453627.34,1581344.6,646663.9,1438540.8,1352389,621879.44
"2507/472.4355mz/7.42min",799681.425,116422.76,1708609.8,729890.1,582113.8,2438740,869472.75
"2508/774.5628mz/7.46min",1155157.67,1984182.4,65226.588,326132.94,3980413.8,65226.588,3961436.2
"2509/517.3712mz/7.43min",75655.928,945617.56,41379.83,101371.83,35958.055,91981.36,59330.496
"2511/410.3133mz/7.42min",1604540,2044101.9,664093.94,1989652,1262016,1771093,1437987
"2512/473.3442mz/7.37min",9793.7968,1077006,3333.4956,16254.098,666.69912,43084.65,666.69912
"2513/366.3148mz/7.46min",281736.035,564327.2,392633.34,468081.5,170838.73,153889.47,119336.43
"2514/465.2968mz/7.43min",395944.185,178935.25,269463.12,860185.2,212131.34,595214.5,522425.25
"2515/443.3152mz/7.44min",733692.95,688996.2,550957.8,888475.06,660164.1,778389.7,820921.06
"2516/429.4126mz/7.41min",1351773.5,91173.376,2135602.8,1392405.5,455866.88,4148176,1311141.5
"2517/460.3414mz/7.43min",390963.59,535164.8,226527.67,370294.84,411632.34,426558.28,315215.06
"2518/393.3147mz/7.46min",1937683.7,1679768.1,1618753.8,2465617.2,2671190.8,2026100.4,1849267
"2522/407.2939mz/7.44min",1665082.8,3508093.5,1250623.9,1683068.5,1626161.8,1981316,1647097.1
"2523/425.3044mz/7.44min",2264284.75,2337865.5,1778747.2,2996065,1862206.2,2576219.5,2190704
"2524/447.2863mz/7.44min",1168521.15,996469.4,740175.75,1788982,591382.3,1509025,1340572.9
"2526/426.3083mz/7.44min",667780.35,725376.6,517151.62,831252.1,569327.56,875394.56,610184.1
"2527/394.3182mz/7.47min",597875.225,998037.2,465843.2,759566.06,474317.94,640828.75,554921.7
"2534/740.522mz/7.47min",2063743.125,3827660,29175.525,299826.25,8305085,47840.1,7249572
"2535/772.5841mz/7.41min",2227071.5,2232127.8,113167.29,2222015.2,1508871.9,2831909.8,2461287.8
"2537/780.551mz/7.43min",316028.69,410681.1,3293780.5,221376.28,1238165.2,185337.81,154869.55
"2538/806.5627mz/7.44min",1112565.35,2162302,1357753.6,1580436.9,867377.1,31515.117,13188.874
"2539/414.3937mz/7.44min",77678.606,77678.606,77678.606,1969369.5,77678.606,77678.606,388393.03
"2541/804.5498mz/7.44min",827323.39,2458564.8,486237.28,70597.34,352986.7,2133900.2,1168409.5
"2542/423.2887mz/7.46min",657942.53,808555.75,189792.16,764326.5,551558.56,1865493.9,485934.6
"2543/315.3252mz/7.44min",312913.47,195268.95,311038.94,497176.44,214298.33,314788,341248.28
"2545/263.2366mz/7.45min",297849.55,416482.75,274122.03,242436.17,351502.47,317832.8,277866.3
"2550/738.5062mz/7.48min",3839.835,6399.725,1279.945,1279.945,2189471.2,1279.945,65659.3
"2554/270.2787mz/7.46min",282340.55,242782,239884.3,321899.1,214293.9,366806.4,354198.97
"2557/355.3201mz/7.45min",318966.5,376374.28,251059.11,409569.75,308875.72,329057.28,272869.22
"2562/337.3206mz/7.46min",392806.345,376017.03,301120.47,431939.88,359016.78,473137.47,409595.66
"2563/468.3888mz/7.46min",250786.44,1253932.2,250786.44,250786.44,250786.44,250786.44,250786.44
"2564/512.4142mz/7.4min",4939.026,1300620.9,8231.71,1646.342,1646.342,39098.91,1646.342
"2567/347.2575mz/7.46min",194416.335,287291.56,106350.734,197123.95,200301.03,191708.72,106798.17
"2568/439.3563mz/7.46min",355132.865,385334.5,240999.31,387816.53,328950.53,381315.2,308601.6
"2575/546.5352mz/7.52min",98374.805,560522.06,150331.4,45475.66,540148,46418.21,9501.695
"2576/644.6081mz/7.51min",293266.58,1043675.75,397743.28,188789.88,1102320.1,187652.97,116488.22
"2578/672.4204mz/7.47min",2852104.75,3371428.2,2735988.8,2756111,2948098.5,3680844.5,2418921.2
"2584/650.4385mz/7.49min",39110135,26414038,31513960,46559772,33691300,44528970,48524132
"2588/706.4644mz/7.5min",4825267.75,3074735.8,3468685.8,5225719,4424816.5,6008448.5,6341548.5
"2590/728.4467mz/7.5min",470906.61,429697.56,227114.78,610724.44,290025.9,752063.75,512115.66
"2594/375.3041mz/7.5min",7447080.25,7372433.5,6502308.5,13305962,6317743.5,8609856,7521727
"2595/249.1634mz/7.5min",251858.98,221307.81,232166.34,610927.6,156500.33,318098.1,271551.62
"2596/267.1739mz/7.5min",383003.175,457230.88,247552.7,350801.75,370848.1,484369.12,395158.25
"2597/393.3147mz/7.5min",3362529,4797603.5,3163735.8,4427803,2988795.5,1478682.9,3561322.2
"2599/411.3252mz/7.5min",6685289,6796124.5,5922414.5,7851278,6405072.5,7044486.5,6574453.5
"2601/662.4381mz/7.5min",768538.725,809908.7,455703.97,845684.9,664257.44,727168.75,931572.25
"2606/440.3508mz/7.55min",284997.82,262141.17,226874.02,307854.47,260907.45,345171.12,313007.28
"2612/270.2787mz/7.53min",433759.81,353787.12,418508.62,625643.94,301634.75,457254.94,449011
"2615/556.399mz/7.53min",1208596.08,813747.8,1033045.06,1851181.9,789799,1384147.1,1475475.2
"2616/556.4408mz/7.48min",3970.7226,1143391.8,3970.7226,3970.7226,3970.7226,19853.613,3970.7226
"2617/746.4958mz/7.53min",2017945.95,1365332.5,1434652.1,2141195.5,1894696.4,2803296,2929933.2
"2618/143.0701mz/7.54min",273484.24,364069.78,163934.94,258201.28,288767.2,300700.62,144829.53
"2620/443.315mz/7.54min",1511815.85,1453958.8,1557203.9,2167321.8,1255484.2,1963223.6,1466427.8
"2621/393.3337mz/7.48min",623169.82,210705.67,521489.7,917815.6,409653.62,724849.94,888925
"2625/427.3202mz/7.54min",2812149.65,3014391.2,2724752.5,2899546.8,2425400,2923953.5,2095997
"2626/445.3309mz/7.54min",1029857.35,1389703,720177.1,972555.1,1149387,1087159.6,815015.44
"2627/465.2969mz/7.54min",433849.56,363398.34,408095.78,762643.5,258715.61,643008.8,459603.34
"2628/572.5506mz/7.6min",410270.23,1337198.8,564226.56,86363.9,1226365.1,256313.9,61203.453
"2629/526.4245mz/7.49min",252828.845,5217.6184,292901.72,212755.97,26088.092,1192058.9,373796.3
"2631/428.3243mz/7.54min",652511.475,711627.2,453908.44,593395.75,725292.3,572247.1,737909.4
"2634/392.3306mz/7.47min",3344060.15,3419638.5,3246706,3480166.5,3235966.5,3514088,3268481.8
"2635/467.3125mz/7.55min",1638106.7,1453167.4,950449,2370713.8,974908.4,2090296.9,1823046
"2639/420.3313mz/7.56min",211919.185,425922.4,195787.75,265731.03,228050.62,153009.8,157085.22
"2640/425.2868mz/7.56min",251215.285,187901.77,255985.1,499427.78,97733.38,281637.16,246445.47
"2641/732.4801mz/7.55min",622972.22,197670.5,476137.5,809277.3,445009.28,769806.94,880150.25
"2648/269.1895mz/7.56min",591094.925,606605.6,382502.5,713955.8,575584.25,618157.44,568930.06
"2653/676.4539mz/7.61min",4124942.35,2763772,3590993.2,7456614,1942613.5,4658891.5,5694420
"2658/287.2001mz/7.56min",407532.135,399302.5,357847.03,413967.47,416772.4,470838.47,401096.8
"2662/702.4696mz/7.58min",672492.515,228495.48,500539.53,898883.7,287571.78,933863.8,844445.5
"2667/463.281mz/7.58min",213271.555,168168.27,181955,417820.28,130031.46,325826.44,244588.11
"2672/672.5248mz/7.58min",229342.35,411711.94,166778.02,147807.33,311573.12,246351.89,212332.81
"2673/440.3151mz/7.58min",2611828,2353430.8,2226982.8,2875429.2,2448032,2929620.5,2775624
"2674/429.336mz/7.59min",1202852.1,1119161.6,1273094.2,1877780,836023,1360410.6,1132610
"2675/600.4672mz/7.59min",185249.54,926247.7,185249.54,185249.54,185249.54,185249.54,185249.54
"2677/430.3395mz/7.59min",260273.955,221342.88,273250.6,447165.1,236833.75,349977.9,247297.31
"2679/628.4985mz/7.59min",294610.045,597543.44,207618.39,239229.34,470721.66,349990.75,230386.19
"2682/694.4641mz/7.59min",525653.33,382513.5,338439.56,725450.8,450087.06,601219.6,694557.44
"2683/368.4245mz/7.57min",10670.6161,647.51324,3237.5662,2086180,647.51324,18103.666,1279962.4
"2685/584.4724mz/7.6min",411157.095,752373,327200.16,299714.1,623791.4,451368.72,370945.47
"2688/540.4463mz/7.6min",494037.52,915250.06,404486.2,413096.72,791713.5,556837.6,431237.44
"2689/507.3674mz/7.61min",352319.85,442978.44,246023.88,325312.4,379327.3,438063.7,307668.84
"2690/547.36mz/7.61min",495636.61,341133.62,303520.38,856902.25,293207.6,796795,650139.6
"2693/496.42mz/7.61min",494098.64,943673,410699.62,424962.03,852134.7,561924.5,426272.78
"2695/501.3755mz/7.61min",415264.81,388334,362539.47,672945.7,342730.44,442195.62,546657.3
"2696/364.3416mz/7.62min",234345.77,389978.03,184221.42,188850.48,367254.7,279841.06,149674
"2701/347.315mz/7.62min",369564.03,490505.2,269574.22,342572.62,465635.1,396555.44,258783.08
"2702/457.3493mz/7.62min",575178,542019.44,486865.6,915594.8,473378.62,608336.56,746598.06
"2703/452.3938mz/7.62min",479471.835,894542.4,374940.66,405607.47,821512.4,553336.2,370093.2
"2704/542.3469mz/7.62min",460701.42,417864.44,356834.8,646081.8,375095.8,538208.9,503538.4
"2705/413.323mz/7.62min",388745.41,318817.72,362081.72,550482.2,314962.62,428067.53,415409.1
"2706/408.3677mz/7.62min",378181.065,673843.94,276952.75,325084.16,626240.4,431277.97,252823.47
"2707/369.2971mz/7.62min",390090.975,234998.5,340287.7,616094,198820.53,479059.28,439894.25
"2709/391.341mz/7.62min",353245.155,484132.97,294644.78,295387.25,469622.3,392958.84,313531.47
"2721/391.2989mz/7.65min",1474141.35,1422293.1,1269046,2050230,1254165.1,1875195.8,1525989.6
"2722/470.3623mz/7.63min",433022.03,200382.5,296654.72,386710.94,561672.4,670374.7,479333.12
"2736/380.3515mz/7.65min",1034438.5,648497.1,1029623.06,1218429.9,745807.2,1039792.9,1039253.94
"2737/339.3252mz/7.65min",34810150,22376298,34998340,43498908,24858632,35813470,34621960
"2749/269.247mz/7.65min",658134.12,429673.12,671806.9,816869.6,497188.38,661594.3,654673.94
"2750/255.2314mz/7.65min",710695.35,469453.88,725281.06,913572.7,523662.75,721531.4,699859.3
"2753/303.304mz/7.65min",838453.8,562779.2,842582.9,1084018.8,632210.44,834324.7,843757.6
"2759/321.3146mz/7.65min",9838988.5,6657189.5,9983004,12404646,7334687,9821584,9856393
"2761/375.304mz/7.66min",8265253.75,6277221,7393843.5,11248521,6864764,11917931,9136664
