"MetaboAnalyst_ID","X2024_NEG_Anid.EV.SA.OA_CTRL_1_Run174.mzML","X2024_NEG_Anid.EV.SA.OA_CTRL_2_Run218.mzML","X2024_NEG_Anid.EV.SA.OA_CTRL_3_Run245.mzML","X2024_NEG_Anid.SA.OA_1_Run171.mzML","X2024_NEG_Anid.SA.OA_2_Run192.mzML","X2024_NEG_Anid.SA.OA_3_Run236.mzML","shared_name"
"1735/293.1395mz/5.47min",2.87091813021866,2.79412219961539,2.83080434007241,3.95644626924617,3.57275401421296,3.60320187962682,"1735"
"1745/336.1065mz/5.49min",1.49578242248215,1.41898650581793,1.45566863900187,2.45750810584064,2.14910560144885,2.22806614016327,"1745"
"1748/439.1761mz/5.5min",2.05271736931746,2.00631232906967,1.43926972360145,0.725387838536004,2.13448634062163,2.15440612025523,"1748"
"1751/479.1711mz/5.5min",1.6009241894573,1.52412826743365,1.56081040341401,2.62733291957398,2.26980983898808,2.33320791933717,"1751"
"1754/299.1089mz/5.53min",1.2127955536455,-0.126601474859568,3.07842525357548,0.594081950514189,3.13930014872089,2.23834186013013,"1754"
"1758/488.1926mz/5.51min",2.17465671143255,2.46217586087029,1.87342580180727,2.24908038736117,1.40678539386843,1.89912762380828,"1758"
"1759/425.1968mz/5.51min",2.51970488117727,2.76735891441909,2.20772851885061,2.75089602155493,2.19107537445003,2.27654532633766,"1759"
"1762/308.1504mz/5.51min",1.23643257217361,1.15963668764596,1.19631880406175,2.27423091177202,1.92765063994879,1.96871621670773,"1762"
"1764/496.1978mz/5.51min",1.62588765532761,1.0596286163891,1.8153946542776,0.382433073022105,2.06902248839614,1.98968592869812,"1764"
"1765/472.2058mz/5.52min",2.06068636587925,2.30219017069686,1.82318006594518,2.30519795925611,1.78675853840297,1.84892671159415,"1765"
"1770/471.2023mz/5.52min",2.60475272024805,2.84562033745206,2.37721826261006,2.85405294879143,2.34101198589893,2.42799927634275,"1770"
"1780/269.0456mz/5.54min",3.6469469295622,2.68712467631201,3.21380201236627,2.13030365769441,2.88506088788043,3.02797392871032,"1780"
"1785/439.1761mz/5.56min",1.8599570401793,1.81580975347769,1.39757325835743,0.68369160627882,1.95272891520675,1.99139432162232,"1785"
"1786/311.2228mz/5.58min",2.35396543802286,2.70430355032089,2.20812975804948,2.30124669300066,2.29365719909242,2.25382004406682,"1786"
