"","filter","2024_NEG_Anid-EV-SA-OA_CTRL_1_Run174.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_2_Run218.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_3_Run245.mzML","2024_NEG_Anid-SA-OA_1_Run171.mzML","2024_NEG_Anid-SA-OA_2_Run192.mzML","2024_NEG_Anid-SA-OA_3_Run236.mzML"
"1308/317.0303mz/4.8min",5633.6188,28168.094,807117.6,5633.6188,5633.6188,5633.6188,5633.6188
"1309/285.0405mz/4.79min",491767,489894.62,293454.38,827617.94,235149.33,731845.6,493639.38
"1310/243.1237mz/4.79min",8095.8972,2698.6324,2698.6324,2698.6324,941742.06,54656.023,13493.162
"1311/381.1553mz/4.8min",129389.928,43129.976,43129.976,43129.976,1518599.8,368302.6,215649.88
"1315/580.2303mz/4.81min",123452.288,123452.288,123452.288,617261.44,123452.288,123452.288,123452.288
"1316/229.087mz/4.81min",151476.51,298431.7,187436.03,115516.99,197013.14,90031.85,103445.484
"1321/465.119mz/4.82min",18483.33,137535.27,18483.33,92416.65,18483.33,18483.33,18483.33
"1323/438.1558mz/4.82min",3157375.85,2597434.5,2724980.5,3589771.2,45398.1,7397219.5,3903529
"1324/442.1631mz/4.82min",18310.6992,6103.5664,6103.5664,86802.125,6103.5664,313381.53,30517.832
"1325/150.0019mz/4.82min",81595.788,81595.788,81595.788,407978.94,81595.788,81595.788,81595.788
"1326/877.3191mz/4.82min",56213.2675,32109.145,24956.682,80317.39,4991.3364,361454.16,102425.51
"1329/477.213mz/4.84min",4932.3454,4932.3454,24661.727,4932.3454,203277.38,4932.3454,4932.3454
"1331/537.2719mz/4.85min",212274.695,213064.31,222184.23,211485.08,706652,156633.67,173686.97
"1332/554.2244mz/4.85min",97754.02,102839.18,227264.53,55825.465,177592.88,92668.86,75126.24
"1333/347.1497mz/4.85min",43114.9135,28081.334,94456.63,40007.44,208699.38,28595.713,46222.387
"1334/273.0768mz/4.86min",279577.535,990999,300086.97,545279,14627.736,232622.2,259068.1
"1335/551.2399mz/4.86min",1846027.95,2174477.5,2479688.8,881856.8,3982.8696,1693078,1998977.9
"1336/491.2286mz/4.86min",306002.8,321181.1,712650.25,247609.97,630866.25,290824.5,234143.12
"1338/439.1762mz/4.87min",39884.078,49001.535,155554.7,9932.465,206182.39,29721.979,30766.621
"1339/438.1934mz/4.84min",16178.3775,27528.719,380380.9,4828.036,750.2545,37239.633,3751.2725
"1342/305.1395mz/4.87min",440763.77,382226.84,700286.75,499300.7,938933.56,348771.75,330443.94
"1343/263.0758mz/4.86min",6549.3615,679.3132,3937.25,3396.566,286563.97,14482.961,9161.473
"1344/307.0646mz/4.86min",66255.24,22085.08,22085.08,22085.08,1664506.2,157055.97,110425.4
"1348/345.134mz/4.86min",101734.65,39856.703,229019.75,159125.12,412314.94,31040.594,44344.18
"1351/213.1496mz/4.89min",38887.53,12962.51,12962.51,12962.51,2806939.5,64812.55,352273
"1352/297.0471mz/4.89min",174003.105,186364.02,260523.17,126451.28,280948.78,161642.19,131219.05
"1353/377.1603mz/4.91min",111467.7788,769.95752,3849.7876,769.95752,2993193.2,313250.88,219085.77
"1354/259.0612mz/4.89min",499513.74,716432.1,11792.414,282595.38,21456.527,1128667.1,795085.7
"1355/670.3316mz/4.9min",4915.348,4915.348,4915.348,4915.348,404227.28,4915.348,24576.74
"1356/687.0366mz/4.9min",158640.08,258451.5,11765.732,58828.66,11765.732,309504.5,289620.22
"1357/669.3282mz/4.9min",14397.702,14397.702,14397.702,14397.702,1054008.5,14397.702,71988.51
"1358/531.1869mz/4.91min",313409.08,214638,439176.94,334375.22,448760.47,258088.7,292442.94
"1360/475.1972mz/4.9min",2579.9706,859.9902,859.9902,859.9902,4299.951,238192.88,102937.78
"1361/715.24mz/4.9min",520022.765,879428.44,92077.34,309795.28,127690.19,1018881.75,730250.25
"1364/215.1289mz/4.9min",1256407.2,418802.4,418802.4,418802.4,5225761.5,3530990.8,2094012
"1366/428.9624mz/4.9min",452569.57,496166.34,256882.62,420791.94,505001.5,339000.47,484347.2
"1367/520.1725mz/4.9min",1479259.35,1580985.5,2256690,1377533.2,2063757.4,1249713.8,1246331
"1368/426.9677mz/4.9min",11952471,12881118,8803936,11572419,13940805,9248737,12332523
"1370/216.1322mz/4.9min",150783.762,50261.254,50261.254,50261.254,583160.44,418943.66,251306.27
"1371/502.18mz/4.91min",14902285.5,16287597,27203328,13516974,27702154,12814516,12315040
"1372/518.1669mz/4.91min",27179751,29017550,41211028,25341952,37782212,23260428,22835430
"1374/671.3077mz/4.91min",857583.12,285861.04,285861.04,285861.04,4778530,2295654,1429305.2
"1375/519.1702mz/4.91min",7313026.25,7780246,11580204,6845806.5,10525187,6566523,6199226.5
"1377/455.171mz/4.91min",847095.8,957291.4,1828374.4,736900.2,1806345.8,690170.56,640829.94
"1378/493.1443mz/4.91min",1284328.65,824879.94,1802501.1,1503760.1,1186391.8,880865.3,1382265.5
"1379/545.1666mz/4.91min",1013939.55,1114730.5,1865539.5,898584.44,1861504.4,913148.6,814529.94
"1381/546.1693mz/4.91min",284725.31,232060.58,574749.56,289602.78,552123.75,120165.31,279847.84
"1383/911.3497mz/4.91min",536175.735,627293.44,1761043.6,445058.03,1645816.6,415884.22,361311.47
"1384/957.3554mz/4.91min",7235847.75,7830165.5,24466014,6641530,18774930,5865230,5402866.5
"1385/491.1479mz/4.91min",4405724.1,2800643.5,6070601,5042365.5,4034817.2,3098730.2,4776631
"1386/501.1767mz/4.91min",51871446,57058396,94958500,46684496,95735864,45650828,43147090
"1387/883.1466mz/4.91min",6865999,7785898.5,6958665,4271330,8156275.5,5043167,6773333
"1388/885.1497mz/4.91min",769749.1,880250.44,767264.5,505190.84,941947.56,586062.2,772233.7
"1389/504.1849mz/4.91min",496851.015,514859.78,858357.5,478842.25,838451.06,442248.25,334523.75
"1390/503.1824mz/4.91min",2905124.5,3213964.8,5235094,2596284.2,4976561.5,2569083.8,2459324.5
"1391/553.1386mz/4.91min",721026.8,759465.8,1028150.4,682587.8,1107940.2,661673.44,675079.4
"1392/947.3265mz/4.91min",1483446.8,881366.8,2289013.8,1870056.6,1331253,1143529.8,1635640.6
"1393/492.1512mz/4.91min",1060056.9,746376.3,1484145.8,1420363.4,538174.75,828629.8,1291484
"1394/494.148mz/4.91min",182366.765,168257.22,132539.53,414615.72,132680.95,196476.31,224380.67
"1395/530.1817mz/4.91min",212674.15,191063.83,124919.875,273993.97,24983.975,264750.1,234284.47
"1398/635.2347mz/4.91min",475313.08,417606.72,685234,533019.44,558180.1,352477.1,341220.56
"1399/974.3455mz/4.91min",672595,580441.75,1172968.2,706838.5,674772,670418,642327.3
"1400/221.0455mz/4.91min",95805.5355,111655.055,332502.66,181881.47,12800.8955,79956.016,23016.586
"1401/301.0353mz/4.92min",9061.5015,18525.988,409248.8,14230.837,778.4332,3892.166,778.4332
"1403/481.042mz/4.92min",1688124.3,1691637.2,1533247,1684611.4,1337446.1,1729931.2,1894139.9
"1404/480.2033mz/4.93min",37141.68,37141.68,185708.4,37141.68,37141.68,37141.68,37141.68
"1407/283.0248mz/4.93min",187733.273,630147.7,257482.03,1036739.6,117984.516,25302.178,97674.53
"1408/531.0933mz/4.93min",137852.755,323336.16,151929.56,93859.52,18771.904,123775.95,162713.39
"1412/211.1339mz/4.88min",7405.2552,2468.4184,2468.4184,2468.4184,1109241.1,21396.484,12342.092
"1413/433.2594mz/4.95min",1988621.25,2564488,4480389,1168359,13914734,1403362.9,1412754.5
"1414/721.3234mz/4.95min",68405.9,55134.08,250119.28,81677.72,320423.3,42159.47,18425.402
"1415/861.2351mz/4.94min",27208.9275,19611.445,62438.625,1093.2926,620423,5466.463,34806.41
"1416/467.1459mz/4.95min",296313.04,296313.04,296313.04,1481565.2,296313.04,296313.04,296313.04
"1417/435.2658mz/4.95min",77746.313,97396.86,199563.61,43843.367,590382.1,58095.766,55079.926
"1419/265.1445mz/4.96min",531244.14,418818.22,643670.06,659127.44,1141132.6,355831.8,217955.84
"1421/283.0611mz/4.96min",12926.5774,367650.16,12926.5774,64632.887,12926.5774,12926.5774,12926.5774
"1425/482.2181mz/4.98min",1970.7512,9853.756,476247.44,1970.7512,1970.7512,1970.7512,1970.7512
"1428/457.1868mz/4.97min",133378.615,212868.2,366624.53,94445.53,121024.31,145732.92,107759.87
"1429/387.2748mz/4.98min",245151.975,305050.1,314602.2,250128.67,240175.28,178702.28,191923.2
"1430/307.1187mz/4.97min",6822.534,2274.178,2274.178,2274.178,372660.75,17699.271,11370.89
"1431/436.2128mz/4.99min",810.7926,810.7926,810.7926,810.7926,810.7926,351422.78,4053.963
"1432/441.1917mz/4.99min",198848.71,193258.95,439994.03,175191.77,708572.5,204438.47,153709.89
"1435/487.1976mz/4.99min",111475.03,108514.41,362354.4,114435.65,530603.5,106289.56,72702.75
"1436/297.0472mz/4.98min",216075.805,190949.11,379873.5,241202.5,599058.75,146417.06,62814.547
"1437/550.2673mz/4.99min",314832.6,424018.7,372795.22,232323.34,282284.44,305946,323719.2
"1439/353.1967mz/4.99min",62015.422,69077.05,62223.188,56805.582,322684.47,61807.656,50705.055
"1440/305.1395mz/4.98min",64379.3985,74345.93,957233.6,26335.12,788167.2,53881.75,54412.867
"1443/229.1446mz/5.0min",845.26026,845.26026,845.26026,845.26026,752426.94,4226.3013,845.26026
"1445/567.2351mz/5.02min",175878.115,91601.21,56117.5,691536.44,11223.5,390959.3,260155.02
"1446/552.2241mz/5.02min",233192.98,221771.23,406124.62,155576.03,31115.206,455542.7,244614.73
"1447/447.1342mz/5.0min",209076.56,208708.12,309599.75,178672.06,396566.78,209445,168866.31
"1448/377.1603mz/5.06min",41844.432,52170.926,106035.734,12973.115,1395442.9,22663.803,31517.938
"1449/452.1714mz/5.03min",215519.225,160765.06,194503.72,236534.73,60250.375,423627.66,292095.5
"1454/391.1396mz/5.03min",85202.052,28400.684,28400.684,28400.684,2358784.8,250566.38,142003.42
"1455/311.2228mz/5.04min",35787.0585,57990.24,227583.16,31152.242,20635.61,40421.875,29798.008
"1456/363.0831mz/5.05min",83204.66,288243,83438.625,232625.33,38191.703,40814.355,82970.695
"1458/438.1557mz/5.04min",1125281.475,821230.75,723264.06,1531136.8,18972.28,3249511.8,1429332.2
"1460/267.1238mz/5.04min",518410.836,172803.612,172803.612,172803.612,13140454,864018.06,1092988.5
"1461/439.1591mz/5.04min",286786.225,204820.23,198594.08,400422.84,39718.816,836096.6,368752.22
"1462/442.163mz/5.04min",6307.4328,6307.4328,6307.4328,31537.164,6307.4328,114677.72,6307.4328
"1463/330.1195mz/5.04min",12576.9138,4192.3046,4192.3046,4192.3046,520746.78,20961.523,58826.496
"1464/723.3024mz/5.05min",54968.932,54968.932,54968.932,54968.932,274844.66,54968.932,54968.932
"1465/265.108mz/5.05min",15491.1612,5163.7204,5163.7204,5163.7204,472378.1,25818.602,30961.86
"1466/473.2181mz/5.05min",166170.48,206756.83,435648.84,108364.93,425778.62,125584.13,119409.414
"1467/519.2235mz/5.05min",205847.68,245644.52,545345.56,145506.97,558667.56,166050.84,137600.12
"1468/249.1132mz/5.07min",64396.266,21465.422,21465.422,21465.422,1940927.5,107327.11,2469497
"1469/535.255mz/5.05min",130119.95,130119.95,130119.95,130119.95,650599.75,130119.95,130119.95
"1473/349.1654mz/5.05min",28940.457,828.5768,21946.5,4142.884,479790.8,36432.414,35934.414
"1475/491.2285mz/5.07min",52462.922,51402.66,147851.16,35566.6,367569.22,53523.184,29531.695
"1476/415.2488mz/5.07min",30903.55,30903.55,30903.55,30903.55,154517.75,30903.55,30903.55
"1477/524.2296mz/5.07min",2861.2938,953.7646,70958.54,953.7646,953.7646,147706.88,4768.823
"1478/531.1873mz/5.11min",44156.281,12818.127,31540.957,6965.439,515616.9,56771.605,86712.4
"1479/559.1822mz/5.06min",9059.6496,3019.8832,3019.8832,3019.8832,529504.44,31809.732,15099.416
"1480/579.2713mz/5.08min",252185.265,560160.75,187652.83,132254.27,26450.854,316717.7,454307.9
"1481/489.3222mz/5.08min",93103.7725,108240.99,122989.84,77966.555,123599.54,71108.79,59227.797
"1482/510.2135mz/5.09min",341122.765,336793.06,345452.47,136308.06,27261.612,406259.3,396367.22
"1484/576.115mz/5.09min",125281.417,353714.84,19800.1468,99000.734,19800.1468,151562.1,155900.94
"1485/250.1166mz/5.1min",173852.832,57950.944,57950.944,57950.944,289754.72,485138.72,653341.7
"1489/551.2877mz/5.1min",335066.865,346722.2,323411.53,356972.6,1022254.3,159243.69,268400.5
"1490/271.061mz/5.11min",163959.92,495428.97,144041.94,189275.1,164274.17,87365.43,163645.67
"1491/341.1028mz/5.12min",210500.275,192127.58,122716.4,661735.94,27839.45,253526.73,228872.97
"1493/323.1501mz/5.11min",34034.1492,11344.7164,11344.7164,11344.7164,1367143.4,151559.44,56723.582
"1494/438.1915mz/5.08min",17849.7888,58692.246,240104.98,5949.9296,5949.9296,29749.648,5949.9296
"1497/473.1242mz/5.12min",387156.73,487675.9,528384.75,547119.1,11983.532,241821.66,286637.56
"1498/249.1132mz/5.12min",1940850.12,646950.04,646950.04,646950.04,8893273,3234750.2,4504084.5
"1502/334.0909mz/5.12min",28326.771,9442.257,9442.257,9442.257,88213.88,50324.75,47211.285
"1504/477.2134mz/5.12min",47914.21,28720.87,330576.25,67107.55,1297400.5,14441.24,12464.171
"1505/377.1604mz/5.1min",57028.723,52170.926,104029.7,12973.115,290029.06,61886.52,48865.977
"1507/503.1744mz/5.15min",195077.375,184190.55,588819.44,205964.2,586851.9,151251.77,150510.53
"1508/267.1238mz/5.11min",95761.416,31920.472,31920.472,31920.472,8809266,502478.47,159602.36
"1509/545.1667mz/5.15min",53974.638,17991.546,17991.546,17991.546,198063.88,89957.73,102905.56
"1511/485.1817mz/5.15min",492887.735,446844.03,1685905,538931.44,1912676.8,410048.06,363818.12
"1512/502.1719mz/5.15min",744750.95,690690.9,2248237.8,798811,2163391.5,549014.94,556330.8
"1513/239.1288mz/5.12min",21660.702,7220.234,7220.234,7220.234,87247.414,411599.28,36101.17
"1514/881.3759mz/5.16min",53978.118,59319.42,441905.16,48636.816,468944.28,30117.574,35488.496
"1515/621.2554mz/5.17min",406011.4,431815.4,1116530.6,380207.4,1128946.9,316704.97,302404.4
"1517/397.2018mz/5.17min",1649727.8,1862645.4,4691587.5,1393918,5523880,1436810.2,1261972.5
"1518/441.1918mz/5.17min",2354492,2591109.8,6939939.5,1959792.6,7115751,2117874.2,1814660.1
"1519/504.1878mz/5.17min",605377.62,712539.44,1581908.8,465010.72,1384182.1,484009.97,498215.8
"1520/505.1912mz/5.17min",151658.618,173613.22,442786.47,60117.656,386301.78,125516.41,129704.016
"1521/883.3911mz/5.17min",226637.645,287438.4,1878336,155082.5,2113579.8,165836.89,143851.44
"1522/366.1344mz/5.17min",293322.95,287798.28,885287.6,108300.5,21660.1,2765664.5,298847.62
"1523/526.1695mz/5.17min",153303.16,179187.25,435575.8,86052.53,540409.44,127419.07,118375.01
"1524/390.1638mz/5.17min",50100.708,16700.236,16700.236,16700.236,190464.44,161203.55,83501.18
"1526/389.1604mz/5.17min",232122.732,77374.244,77374.244,77374.244,831227.44,757412.2,386871.22
"1528/443.1969mz/5.17min",89168.033,100682.516,290940.88,67954.805,278666.16,77653.55,73539.03
"1534/553.267mz/5.18min",762654,830381.56,779996.94,657929.75,544255.9,776328.8,748979.2
"1535/507.2613mz/5.18min",891797.6,1008051.5,957110.5,789609.75,712094.1,900606.8,882988.4
"1537/495.2139mz/5.18min",56882.7605,203331.45,776.8882,12158371,776.8882,109881.08,3884.441
"1538/509.1947mz/5.19min",36047.721,85148.99,12015.907,7578701.5,12015.907,60079.535,12015.907
"1540/265.0869mz/5.19min",285006.4,309193.3,272084.8,223084.36,297928,307075.78,232009.92
"1541/193.1234mz/5.18min",77690.82,25896.94,25896.94,25896.94,422080.72,148081.31,129484.7
"1542/221.0972mz/5.19min",1192999.5,1460905.1,1133336.9,943903.06,1419759.5,1252662.1,963478.5
"1543/523.2085mz/5.19min",237723.22,237723.22,237723.22,1188616.1,237723.22,237723.22,237723.22
"1545/383.2437mz/5.19min",57221.9015,65739.76,77773.1,39890.684,452589.7,48704.043,28228.682
"1547/523.0802mz/5.2min",245587.7,220355.55,252079.64,242166.7,249008.7,268768.5,212505.42
"1548/495.1776mz/5.2min",49762.804,49762.804,49762.804,248814.02,49762.804,49762.804,49762.804
"1549/347.1497mz/5.18min",4611.98415,794.22354,5252.8506,794.22354,189923.81,95014.44,3971.1177
"1550/543.1773mz/5.2min",54791.356,54791.356,54791.356,273956.78,54791.356,54791.356,54791.356
"1552/313.1082mz/5.21min",1019151.25,1647090,775097.9,701071.1,91024.9,1263204.6,2060682.8
"1553/269.1759mz/5.2min",15410.155,134899.67,20760.688,1182418.4,4412.298,10059.622,882.4596
"1554/491.2286mz/5.21min",132481.17,117593.25,447704.3,145695.4,698888.6,119266.94,102400.73
"1555/393.1554mz/5.21min",141456.22,141456.22,141456.22,141456.22,707281.1,141456.22,141456.22
"1557/367.2123mz/5.22min",56175.0275,45989.395,58320.055,78103.875,518240.84,54030,39698.883
"1558/464.2078mz/5.22min",266410.61,274391.44,347543.3,105127.69,21025.538,269515.25,263305.97
"1559/466.1885mz/5.22min",651943.33,580955,722889.44,608644.6,7547.3154,695242.06,707522.44
"1561/565.2193mz/5.22min",84649.206,84649.206,84649.206,423246.03,84649.206,84649.206,84649.206
"1563/475.2773mz/5.22min",21989.028,7329.676,7329.676,7329.676,298652.72,40172.754,36648.38
"1564/336.1242mz/5.23min",52144.828,50360.926,14107.371,53928.73,2821.4742,1315705.8,133245.42
"1565/399.1083mz/5.23min",59128.275,178774.34,43416.9,81240.28,704.2044,3521.022,74839.65
"1566/237.1132mz/5.19min",97208.364,32402.788,32402.788,32402.788,5526596,206658.56,162013.94
"1567/238.1166mz/5.2min",4412.2308,1470.7436,1470.7436,1470.7436,736622,14202.07,7353.718
"1570/385.2594mz/5.24min",294730.91,265678.62,323783.2,324947.6,888514.7,142528.47,121044.42
"1571/537.225mz/5.25min",19020.342,31700.57,6340.114,3531327.5,6340.114,44658.496,6340.114
"1572/456.3079mz/5.24min",22927.9405,811.40606,4057.0303,13851.545,311014.1,32210.262,32004.336
"1573/519.3036mz/5.24min",26902.0095,11342.403,16297.184,19404.824,285101.25,34399.195,47064.555
"1574/529.2192mz/5.25min",2320621.4,3356548,3588715.2,1521826.2,30625.748,2217517.8,2423725
"1575/934.4594mz/5.25min",296998.375,415317.62,559678.6,99299.73,19859.946,283637.03,310359.72
"1576/466.2234mz/5.25min",11495508,14436801,16636894,6939269.5,353532.47,11366856,11624160
"1577/468.2297mz/5.25min",584506.095,734164.25,869746.6,328590.06,4033.3447,569714.25,599297.94
"1578/933.456mz/5.25min",511880.39,695409.94,995270.2,167793.08,33558.616,513974.44,509786.34
"1579/321.1345mz/5.26min",2081.3634,693.7878,693.7878,693.7878,298000.5,3468.939,26271.887
"1580/375.1447mz/5.26min",169527.15,56509.05,56509.05,56509.05,2671225.5,377762.16,282545.25
"1581/494.2184mz/5.26min",1513235.5,1421879.5,1604591.5,747961.6,4215.618,1776696.5,1714149.6
"1582/495.2209mz/5.26min",446724.815,416236.03,477213.6,14711.736,2942.3472,504154.53,495253.9
"1583/293.1758mz/5.26min",341005.36,315207,469258.97,384665.56,366803.72,233856.97,164079.53
"1584/947.4337mz/5.26min",455697.09,543898,497965.03,122976.38,24595.276,414212.84,497181.34
"1585/487.2337mz/5.25min",146300.412,48766.804,48766.804,48766.804,2251773.2,281959.03,243834.02
"1586/543.1987mz/5.27min",258292.19,347172.1,260640.19,129653.445,25930.689,255944.19,333220.06
"1587/482.2083mz/5.27min",187364.875,314311.3,158846.19,52202.47,10440.494,215883.56,290870.62
"1588/523.2087mz/5.27min",144487.34,144487.34,144487.34,722436.7,144487.34,144487.34,144487.34
"1590/716.3431mz/5.28min",17175.46575,849.8121,849.8121,4249.0605,30101.871,977576.4,614007.5
"1591/908.423mz/5.27min",155471.375,330474.62,908126.1,133746.14,34881.09,168414.33,142528.42
"1592/491.0984mz/5.26min",129579.67,143770.6,79368.125,25862.268,454845.25,141416.48,117742.86
"1593/480.2028mz/5.27min",5458575.25,6788371.5,5274518,3186512.8,106222.72,5642632.5,6585055.5
"1594/483.2079mz/5.27min",325291.19015,3760.2803,3591.5479,1633277.4,718.30958,2563601.2,646822.1
"1595/730.3237mz/5.27min",45268.194,45268.194,45268.194,45268.194,45268.194,315747.78,226340.97
"1596/249.1132mz/5.27min",7595606.4,2531868.8,2531868.8,2531868.8,23278602,21186520,12659344
"1598/883.3913mz/5.28min",17715.501,14844.477,184324.31,20586.525,365500.84,2968.8954,2968.8954
"1599/415.2488mz/5.3min",171577.29,297988.78,184194.97,158959.61,816921.8,45941.445,47587.52
"1600/205.1233mz/5.28min",112337.802,37445.934,37445.934,37445.934,355938.3,323574.38,187229.67
"1601/441.1917mz/5.28min",1997156.9,2046597.9,5573436.5,1947715.9,8038337.5,1549176.6,1290492.2
"1602/443.1976mz/5.27min",73342.0375,65676.945,237795.45,81007.13,351676.38,36127.184,40822.51
"1603/495.1773mz/5.28min",31412.74,31412.74,31412.74,157063.7,31412.74,31412.74,31412.74
"1604/229.1444mz/5.29min",10545.3612,3515.1204,3515.1204,3515.1204,740705.94,17575.602,39696.516
"1605/621.2553mz/5.28min",33927.334,29161.824,112738.2,38692.844,188912.23,5462.842,14061.895
"1608/263.0711mz/5.29min",23921.098,1539.1642,1539.1642,48823.133,7695.821,454273.3,40146.375
"1609/536.2295mz/5.28min",508511.69,725926.2,377994.38,273970.7,5433.494,639029,664195.8
"1610/334.091mz/5.28min",50810.982,16936.994,16936.994,16936.994,352388.75,84684.97,112698.586
"1611/455.1711mz/5.29min",440851.39,517214.25,1393225,364488.53,1540933.8,295050.53,302298
"1612/524.2293mz/5.28min",222968.51,250857.25,195079.77,66161.4,7751.1475,422171.28,299581.72
"1614/535.2814mz/5.3min",375285.09,502874.9,683022.4,172082.27,34416.454,317177.78,433392.4
"1615/546.2122mz/5.3min",98922.745,156835.16,400131.34,15399.451,3079.8902,122221.06,75624.43
"1617/323.1137mz/5.3min",212742.66,70914.22,70914.22,70914.22,2740029.2,360460.9,354571.1
"1620/279.124mz/5.3min",667.95986,667.95986,667.95986,667.95986,140694.19,3339.7993,667.95986
"1621/324.1172mz/5.3min",22877.88,7625.96,7625.96,7625.96,449188.72,52506.375,38129.8
"1622/399.145mz/5.31min",140519.165,275434.72,63148.504,211762.92,3583.3535,143845.8,137192.53
"1623/508.2343mz/5.31min",5049534.5,5293903.5,4805165.5,2163752,41831.46,7644362.5,6435125
"1625/269.1758mz/5.36min",281579.045,161100.14,224579.31,207469.19,517038.28,660824.44,338578.78
"1626/571.23mz/5.32min",1296974.825,1547543.4,1046406.25,525417,105083.4,1839104.6,1591977.9
"1627/451.1873mz/5.32min",21543.738,35906.23,7181.246,2820035.5,7181.246,149326.67,7181.246
"1628/551.242mz/5.33min",2727.06444,4545.1074,909.02148,258188.28,909.02148,4695.05,909.02148
"1631/333.0701mz/5.37min",30747.9912,10249.3304,10249.3304,1043061.4,10249.3304,897753.75,51246.652
"1632/369.0276mz/5.38min",12706.7334,4235.5778,4235.5778,1703481.4,4235.5778,842807.9,21177.889
"1636/473.218mz/5.33min",146025.525,141660.08,391576.84,150390.97,740030.1,120567.08,97113.21
"1637/519.2236mz/5.33min",201635.63,183501.14,529539.2,219770.12,892453.2,172366.22,148202.98
"1640/367.0306mz/5.38min",35347.7742,11782.5914,11782.5914,1787734.8,11782.5914,792125.6,58912.957
"1642/536.2125mz/5.33min",180997.775,160673.25,499245.94,201322.3,790356.2,134114.25,115219.54
"1643/311.2229mz/5.33min",1012253.45,1820118.6,1894158.1,1150799.5,429186.2,873707.4,656627.5
"1644/447.2751mz/5.34min",487270.27,598358.2,1192874.1,159062.47,2914789.2,376182.34,356072.7
"1645/415.2488mz/5.34min",308605.7,400454.2,762999.56,159910.47,2632415,198557.03,216757.2
"1646/195.139mz/5.39min",291622.992,26888.19,35099.734,22908.041,1305448.9,964153.94,548146.25
"1654/756.5239mz/5.36min",1398198.55,1349082.9,1522445.4,755624.75,1458635.6,1447314.2,1109731.8
"1656/802.5295mz/5.36min",2073274.05,1962914.1,2625107.8,1247251.6,2183634,2564663,1905723.2
"1657/819.5199mz/5.36min",2345899.65,2269881.5,2778124.8,1187387.1,2421917.8,2481686.8,1892563.5
"1658/792.501mz/5.36min",695818.575,518109.53,970121.9,594936.75,583458.3,796700.4,939418.7
"1660/239.1289mz/5.39min",364710.38,182793.7,275693.06,178380.3,1034598.2,852749.7,453727.7
"1661/295.1551mz/5.36min",141652.5675,163091.19,279977.56,120213.945,277777.3,96123.695,104331.336
"1662/373.129mz/5.37min",14100.054,4700.018,4700.018,4700.018,232019.1,23500.09,42373.29
"1666/309.2072mz/5.38min",116896.135,114462.12,723104.4,119330.15,201848.94,74326.38,93831.375
"1667/293.1759mz/5.38min",127813.99,137645.47,117982.51,330594.62,234266.86,53024.832,50508.992
"1668/269.0455mz/5.38min",68943.595,257018.39,63870.63,116372.03,74016.56,30709.055,52941.926
"1673/269.1759mz/5.39min",233182.66,211280.02,279160.9,260165.67,231036.9,198186.77,235328.42
"1674/485.1932mz/5.4min",160399.9,220499.45,195461.19,118181.19,23636.238,571115.06,125338.61
"1675/531.1867mz/5.37min",89229.9,29743.3,29743.3,29743.3,237068.06,202366.16,148716.5
"1676/509.1953mz/5.34min",30458.8555,5007.0615,38157.566,227548.77,65527.53,9233.112,22760.145
"1677/422.1971mz/5.4min",2332433.1,2377542.2,2287324,1503532.5,3455.9233,12013677,2420773
"1678/353.1265mz/5.4min",70725.28,72778.945,69696.15,41806.867,8361.3734,507086.88,71754.41
"1679/845.402mz/5.4min",36322.6545,37546.836,35098.473,5035.5615,1007.1123,1713731.5,65051.914
"1681/523.2105mz/5.44min",745.544,745.544,745.544,1142403,745.544,3727.72,745.544
"1682/336.1066mz/5.43min",74227.104,24742.368,24742.368,24742.368,123711.84,328219.03,163216.86
"1683/674.3337mz/5.41min",110648.94,110648.94,110648.94,110648.94,110648.94,3149677.5,553244.7
"1684/393.0202mz/5.41min",6463.3876,6463.3876,6463.3876,6463.3876,887532.7,6463.3876,32316.938
"1687/740.5289mz/5.42min",179746.85,451849.12,532333.06,196937.22,162556.48,56072.59,53842.438
"1688/803.5293mz/5.39min",1066277.025,1006236.1,1412828.5,771305.1,1434591.4,1112778.8,1019775.25
"1689/515.1914mz/5.44min",214509.165,202940.83,226077.5,251544.4,527209.94,56665.145,30306.283
"1690/992.6655mz/5.42min",722525.16,240841.72,240841.72,240841.72,1204208.6,1973766,1272014
"1692/776.5061mz/5.42min",143359.55,210432.8,464415.4,137808.61,147597.1,87320.79,139122
"1693/804.5322mz/5.39min",270503.81,441447.12,611636.4,134635.75,255607.06,285400.56,214357.47
"1696/333.0702mz/5.44min",60851.2404,20283.7468,20283.7468,1193900.5,20283.7468,2828095,101418.734
"1697/400.992mz/5.43min",10067.2608,3355.7536,3355.7536,2449566,3355.7536,2481408.2,16778.768
"1698/402.9886mz/5.44min",16142.3952,5380.7984,5380.7984,2318556.2,5380.7984,3034798,26903.992
"1699/196.9761mz/5.44min",570105.05,370150.8,352825.4,408515.4,1449683.5,812392.9,731694.7
"1701/525.2472mz/5.43min",1464223.68,488074.56,488074.56,488074.56,4574155,2440372.8,2830292.2
"1702/503.2651mz/5.43min",7704222,2568074,2568074,2568074,20069224,14741446,12840370
"1703/490.2083mz/5.43min",13455.0138,57092.848,206777.56,22425.023,4485.0046,4485.0046,4485.0046
"1706/367.0306mz/5.43min",38783.688,12927.896,12927.896,931740.7,12927.896,2657710.5,64639.48
