Filename,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML,2024_NEG_Anid-p2_1_Run180.mzML,2024_NEG_Anid-p2_2_Run221.mzML,2024_NEG_Anid-p2_3_Run242.mzML
607/245.0125mz/3.23min,62130.188,38775.54,429342.62,64619.344,226602.77,126894.36
608/569.283mz/3.25min,240333.75,183647.94,1379735.4,210275.1,101644.53,255241.31
609/585.2779mz/3.25min,1821063.6,1469769.4,1381900.2,749639.56,498990.06,738100.8
610/242.0456mz/3.25min,204705.69,83024.76,978658.44,0.0,4413.5215,0.0
611/280.0827mz/3.23min,31971.062,49252.508,378014.62,60820.414,68485.1,122000.234
613/271.1663mz/3.26min,7881.0337,15942.418,198160.4,65270.926,52522.105,97120.57
614/334.1621mz/3.26min,0.0,7735.117,144796.5,62161.395,45745.64,88659.41
615/221.0819mz/3.27min,0.0,0.0,0.0,49328.1,134961.78,102443.42
616/293.0668mz/3.26min,0.0,0.0,61729.87,576918.8,1638323.4,1200804.9
617/231.0774mz/3.27min,41537.625,55055.383,126122.695,284306.75,219430.06,301896.34
619/295.1018mz/3.27min,35211.45,47302.426,389196.25,88775.22,131756.95,109481.125
620/225.0405mz/3.27min,0.0,0.0,56196.92,206146.31,101283.234,266857.47
621/167.0349mz/3.25min,835019.0,450337.72,226204.89,0.0,345433.06,78004.86
622/294.0984mz/3.27min,318096.38,423499.44,2657998.2,702934.7,962117.6,866437.9
623/380.0621mz/3.28min,720452.2,814792.56,254061.8,83886.23,148347.83,19525.168
624/349.1402mz/3.28min,213520.9,372754.84,319419.5,173438.03,247538.22,211578.75
626/273.1277mz/3.28min,0.0,0.0,349524.4,395505.25,231704.89,619535.75
627/317.0669mz/3.28min,333864.75,431948.1,112225.53,24665.02,50908.867,0.0
631/268.0616mz/3.3min,259903.55,302270.03,0.0,0.0,0.0,0.0
632/297.0617mz/3.3min,0.0,0.0,30163.092,210574.61,70632.125,348057.56
635/246.0965mz/3.3min,278131.62,376234.88,281281.78,156013.9,133228.66,154493.14
636/245.0932mz/3.3min,2046007.9,2813407.8,1985938.5,1179845.1,969507.25,1167796.1
637/214.1084mz/3.31min,0.0,0.0,115555.54,0.0,0.0,0.0
638/301.1405mz/3.31min,82620.23,165394.64,146594.66,26090.06,38792.348,75257.15
639/336.1237mz/3.33min,0.0,0.0,26298.81,33805.83,6478.354,92185.266
641/541.1831mz/3.34min,0.0,0.0,0.0,4628.622,79420.36,12078.553
642/282.0805mz/3.36min,159039.56,329140.7,71916.33,26941.229,42259.164,60137.938
643/280.0827mz/3.3min,23462.164,20240.914,202041.12,18724.113,33434.043,19311.514
644/178.051mz/3.36min,628503.3,1274984.8,1794339.4,514800.4,489036.66,659723.8
645/180.0666mz/3.36min,762588.5,736561.3,4755003.0,1074556.4,988596.94,1068947.2
647/457.2304mz/3.36min,30716.89,19424.79,99744.42,57320.105,69831.766,86393.87
649/181.0508mz/3.37min,522583.56,572242.06,1721978.1,331976.25,509830.28,500664.53
651/171.0663mz/3.38min,384187.72,438868.84,1239833.4,545903.75,734145.2,774924.4
652/186.9803mz/3.39min,0.0,0.0,371821.1,141501.19,382751.3,308514.25
654/461.0725mz/3.39min,0.0,0.0,429734.22,106335.68,334548.47,193604.92
655/238.0873mz/3.39min,264409.5,407540.12,408705.16,4027.357,107499.19,28172.707
656/252.0878mz/3.39min,283313.88,392379.56,901195.1,243746.4,458144.53,464990.56
657/421.0056mz/3.39min,1770611.1,1445896.1,1502365.4,1820781.1,1598643.2,1512762.8
658/144.0455mz/3.39min,43290.07,86995.016,73654.87,44971.277,18397.654,39069.004
659/236.0928mz/3.41min,706986.1,961614.4,597501.0,349186.34,684234.75,584235.0
660/164.0353mz/3.4min,0.0,0.0,181385.34,0.0,0.0,24091.742
661/377.1352mz/3.41min,70229.08,173369.62,140127.7,88205.57,113068.125,87986.41
662/356.0385mz/3.41min,89529.63,98658.37,0.0,0.0,0.0,0.0
663/271.0612mz/3.42min,30608820.0,39210100.0,386608.12,0.0,192715.36,18861.107
664/543.1298mz/3.42min,3499970.0,5033480.5,0.0,0.0,0.0,0.0
667/272.0235mz/3.42min,0.0,0.0,79948.21,23059.576,30142.723,43581.4
669/214.1084mz/3.45min,7369.962,19572.047,107959.734,8775.82,4657.357,21039.008
670/283.1299mz/3.44min,238188.66,292062.3,309969.56,212588.98,274386.44,256665.06
672/331.046mz/3.44min,364159.44,555473.4,0.0,0.0,0.0,0.0
675/349.1403mz/3.45min,84316.24,139175.2,117687.766,75992.15,114700.61,89649.05
679/289.0354mz/3.47min,389939.25,440542.53,464219.4,314486.16,504345.25,425091.66
680/245.0455mz/3.47min,1552821.0,1457026.1,1692178.2,1257965.8,1977867.0,1692131.0
681/588.271mz/3.47min,0.0,0.0,50278.445,166092.02,15635.725,345989.6
682/246.0488mz/3.47min,208123.39,182221.19,211432.17,164070.9,268087.88,227509.38
683/193.0506mz/3.47min,127677.484,160614.05,1563613.4,1862753.9,1720372.9,2078213.1
684/271.1663mz/3.48min,125515.74,154562.3,776838.56,244469.69,208281.72,330234.47
685/334.1621mz/3.48min,84768.3,93096.51,479161.62,164481.3,147561.25,209300.17
686/194.0458mz/3.48min,247919.08,292815.56,1307001.6,254942.7,280623.4,308370.34
690/412.9526mz/3.49min,30761.992,103420.266,0.0,0.0,0.0,0.0
691/249.0227mz/3.49min,2805090.0,2361960.5,2507378.0,3122655.2,2821527.2,2269237.2
694/517.0989mz/3.5min,0.0,0.0,242695.86,0.0,0.0,0.0
695/413.0874mz/3.5min,4531.4614,0.0,132681.62,12581.445,44943.676,28247.611
696/214.051mz/3.5min,1522317.4,2270069.8,1945111.5,1286683.8,1684816.9,1505513.1
697/315.1562mz/3.51min,150572.03,250930.55,149561.03,61297.195,95566.05,88929.7
698/196.0615mz/3.52min,130434.09,98821.0,60957.348,20647.766,39606.887,42236.56
699/262.9211mz/3.52min,462225.88,536234.1,784695.75,559417.8,606915.4,591040.5
700/279.9958mz/3.52min,14546415.0,11035346.0,10763604.0,14359510.0,11848636.0,11628354.0
702/223.0975mz/3.52min,0.0,0.0,0.0,50974.938,65224.965,50027.35
703/431.0982mz/3.52min,2187530.5,291727.06,10265148.0,942184.2,2154161.8,1509634.4
704/433.104mz/3.52min,84415.086,0.0,404014.2,25100.455,75345.016,49096.766
705/560.9991mz/3.53min,1928417.1,1665537.8,1798745.0,1961423.2,1776705.6,1750645.5
706/320.1141mz/3.53min,0.0,0.0,19420.373,314217.53,200940.36,402039.03
708/447.0931mz/3.54min,0.0,0.0,1674025.9,137028.23,142039.16,180067.8
709/206.0458mz/3.55min,0.0,0.0,260902.48,546778.44,903570.44,915417.44
711/181.0507mz/3.57min,919748.25,1185772.2,6302769.5,625196.0,1686806.5,1173730.6
712/164.0175mz/3.57min,94208.82,85335.31,260421.94,174886.75,309134.9,280926.84
713/235.0611mz/3.59min,29128.838,16908.322,1893036.2,71688.05,393315.84,158877.88
715/228.1029mz/3.57min,0.0,0.0,100505.89,290599.03,31132.63,129799.47
716/182.0539mz/3.57min,71426.32,99560.93,545793.06,41933.824,141537.33,101513.34
717/191.0713mz/3.57min,0.0,0.0,455201.94,3747.6138,76348.836,27235.117
718/223.0612mz/3.57min,443026.56,357086.22,714227.1,134621.25,230110.86,254894.84
719/240.0878mz/3.57min,412826.62,539458.9,237374.61,260289.94,312892.8,272792.72
722/145.087mz/3.59min,415809.78,451607.0,632239.1,364270.97,390362.5,429866.8
723/517.0988mz/3.59min,0.0,0.0,391989.16,0.0,0.0,0.0
724/853.4203mz/3.59min,244412.34,170564.25,282882.88,287831.4,77192.62,276450.12
725/366.1337mz/3.59min,3654.6826,4973.2734,128346.6,304576.94,122478.34,339133.56
727/407.0044mz/3.6min,808888.3,664937.06,605956.75,814452.06,698913.0,667032.5
728/405.0106mz/3.6min,12381539.0,10232058.0,9350332.0,12561879.0,10500720.0,10271876.0
729/341.0328mz/3.6min,295264.25,147434.36,82689.805,51736.04,424046.72,128834.836
730/330.0621mz/3.6min,0.0,0.0,146834.28,18205.193,49312.67,37139.637
731/165.0556mz/3.6min,388279.38,536282.0,238847.1,35372.203,75734.125,88501.42
732/430.1142mz/3.61min,3795.586,0.0,476361.9,35686.086,66337.49,42471.74
733/349.1403mz/3.66min,47341.14,100871.6,61378.586,25541.455,33710.812,37324.25
735/529.2189mz/3.62min,0.0,0.0,427428.44,93128.586,10835.287,50648.312
737/376.1035mz/3.63min,425916.03,40474.94,1348612.6,83133.336,110019.77,104342.555
738/485.1929mz/3.64min,0.0,0.0,607762.3,199183.89,130467.82,132897.81
739/285.1454mz/3.64min,113664.44,229827.23,156901.23,61831.5,108377.46,93160.83
743/301.0354mz/3.66min,3172205.5,2829336.0,341091.34,31224.854,114989.734,73183.92
744/385.2346mz/3.67min,339574.78,181193.3,0.0,136083.67,202660.56,136677.56
745/144.0455mz/3.67min,878510.2,1640474.5,2204223.8,75819.2,285765.47,144703.86
746/541.1826mz/3.68min,0.0,0.0,4152.481,103935.555,599726.56,178959.47
749/192.0301mz/3.68min,0.0,0.0,191306.0,0.0,6664.172,0.0
750/521.2254mz/3.69min,19680.787,49792.27,148237.95,228456.73,158778.05,308615.3
751/317.0668mz/3.69min,537677.3,379427.16,158651.94,63800.69,135760.9,61969.94
752/501.1038mz/3.69min,0.0,0.0,608732.1,0.0,0.0,0.0
753/287.1434mz/3.7min,0.0,0.0,166501.92,673288.6,434080.94,1160298.9
754/349.1403mz/3.7min,82449.38,140253.03,95813.17,46796.145,33710.812,64281.793
755/950.3218mz/3.71min,841295.4,678438.2,143030.9,162466.44,252108.98,121666.35
757/485.193mz/3.72min,0.0,0.0,2021217.9,599569.25,364829.47,371255.8
759/247.0612mz/3.72min,103863.23,107898.96,497038.1,27406.797,72884.61,82602.38
761/337.1229mz/3.73min,0.0,0.0,160216.17,299040.44,117120.84,340705.6
762/400.1183mz/3.73min,4897.1025,0.0,151932.28,363878.28,141032.69,385429.62
763/339.0177mz/3.73min,2241830.0,1832535.0,3733255.0,400504.94,3345722.2,924828.56
765/292.9318mz/3.74min,1702823.2,1786482.8,23023.164,0.0,82714.41,0.0
766/177.0195mz/3.74min,30888.242,371400.1,0.0,0.0,0.0,0.0
768/315.0148mz/3.75min,798772.8,382985.3,345171.34,11716.245,86135.43,93360.46
770/455.9949mz/3.76min,638353.44,1052556.5,0.0,0.0,0.0,0.0
772/190.0384mz/3.76min,0.0,7910.3066,412427.03,20577.488,90926.805,28514.06
773/504.1875mz/3.77min,0.0,0.0,142959.69,0.0,0.0,0.0
774/361.1403mz/3.77min,129489.66,240486.94,267214.78,149663.56,191858.81,174843.75
775/292.1191mz/3.78min,0.0,0.0,77843.62,330816.66,298668.5,362922.4
776/230.0822mz/3.78min,562148.4,999674.56,0.0,0.0,0.0,0.0
777/235.0248mz/3.77min,195364.25,144725.3,862010.94,506275.0,506324.06,872518.1
779/191.035mz/3.78min,403544.1,268638.2,494430.8,1035400.7,1000790.8,1652227.9
780/199.0976mz/3.78min,6701618.0,10425196.0,18001340.0,12781053.0,7663229.5,15285391.0
782/200.1009mz/3.79min,683218.5,1052472.0,1817805.1,1296141.1,761552.0,1613394.6
783/209.082mz/3.79min,833813.2,955638.9,4074.5215,0.0,0.0,0.0
784/155.1078mz/3.79min,681823.2,899956.7,1743108.4,1297021.9,686980.06,1466923.5
787/358.1294mz/3.79min,0.0,0.0,391623.78,63936.055,74734.64,74621.05
788/835.41mz/3.79min,805326.1,422368.1,71702.8,254087.08,117164.945,216161.1
789/898.4056mz/3.79min,596731.3,322249.94,82271.02,194977.08,87206.36,134665.47
791/280.0545mz/3.8min,17273.201,15600.106,37584.098,282433.5,253653.38,471740.38
792/300.0513mz/3.8min,70307.61,203601.48,3963.222,0.0,0.0,0.0
794/285.182mz/3.8min,425636.16,517966.06,2263838.0,931313.44,697978.06,1083937.5
795/321.1587mz/3.8min,27282.037,74611.58,444484.03,26446.424,56080.258,102155.6
796/559.1095mz/3.8min,0.0,0.0,0.0,403988.9,288965.66,950480.1
797/261.0403mz/3.8min,31710.086,14928.749,50872.668,372763.44,285454.72,571000.7
798/279.0511mz/3.8min,204891.42,179355.81,377347.06,2072817.8,1843934.4,3461564.8
799/342.0464mz/3.8min,72506.0,58652.76,120344.55,675743.9,692765.1,1031452.75
800/261.0768mz/3.8min,86929.734,70023.77,271046.22,18587.182,35913.82,62183.145
802/348.1774mz/3.81min,360481.3,395978.44,1532269.8,814997.7,693477.2,869724.3
805/412.1036mz/3.82min,367186.78,29645.148,4019935.0,207715.45,453220.97,400131.56
808/421.0056mz/3.83min,225720.45,208725.28,174081.86,230399.94,185096.75,202025.3
811/413.0877mz/3.83min,32943.555,5997.1514,6907704.0,500712.3,596901.0,827022.75
812/192.0666mz/3.84min,14195.339,4443.0156,305807.06,0.0,38920.42,15247.098
814/259.0612mz/3.85min,533733.8,377271.8,95673.445,5066.7734,45329.996,31544.506
815/495.2591mz/3.85min,0.0,7296.204,544909.2,92101.9,218735.23,287867.44
816/516.2242mz/3.86min,0.0,0.0,460588.06,118747.95,33254.75,76858.09
817/459.2824mz/3.85min,94111.04,122566.26,1975642.5,993278.75,1301485.1,1486262.1
818/522.2782mz/3.85min,27946.57,40127.926,757872.7,322567.2,464310.97,518028.44
821/324.1454mz/3.88min,0.0,0.0,0.0,332655.22,380888.47,613601.1
823/195.0662mz/3.89min,61578.91,85909.57,389802.88,0.0,87108.766,7442.3496
824/330.062mz/3.89min,9489.176,0.0,477829.56,118445.13,168862.08,146959.28
825/185.1183mz/3.89min,264774.7,17614.105,216217.2,540407.3,207997.6,432982.8
826/458.0729mz/3.89min,461640.84,218661.56,3055714.5,461506.88,828789.06,761278.7
827/395.077mz/3.89min,1273555.9,502588.84,6501312.0,1198701.2,1966566.9,1851718.2
828/431.0537mz/3.89min,23032.182,32883.492,667915.44,39617.297,118763.055,139516.73
829/459.0762mz/3.89min,102008.164,44039.332,687535.7,96692.04,174339.73,172717.69
830/791.1621mz/3.89min,8071.585,0.0,589613.0,3233.9136,43598.023,37089.17
831/342.0617mz/3.89min,898668.3,1213161.4,0.0,0.0,0.0,0.0
832/305.9633mz/3.9min,1817083.5,1301300.6,0.0,0.0,170911.78,3562.7915
833/368.9586mz/3.9min,647627.2,472388.16,0.0,0.0,53665.46,0.0
837/273.0405mz/3.91min,1262010.1,766182.3,944107.56,570404.9,1703638.5,1318500.9
838/484.1611mz/3.91min,0.0,0.0,469200.97,35289.195,28036.6,40496.46
839/229.0618mz/3.92min,15245.14,16485.752,376902.2,783425.06,547235.7,805261.56
840/179.0713mz/3.93min,143731.47,121715.43,755951.8,52992.406,111128.73,87447.18
841/224.0645mz/3.93min,65702.61,93436.8,559787.94,28388.734,74634.2,74277.17
842/223.0612mz/3.93min,918751.56,825514.9,4896383.5,445147.5,700209.56,743402.75
843/303.0511mz/3.93min,197528.16,229037.45,96758.195,29925.662,107201.21,54234.438
844/180.0666mz/3.93min,30089.674,57921.258,468152.75,26960.84,56843.844,34836.094
845/261.0768mz/3.94min,314434.84,40473.367,534435.5,46778.016,335116.97,136796.06
846/245.0455mz/4.03min,1067854.2,909046.2,2553080.2,1220398.0,2053953.9,1928650.1
848/193.0382mz/3.94min,0.0,8314.684,867060.75,190495.75,329478.44,207790.1
849/262.1085mz/3.94min,0.0,0.0,296046.38,60066.254,113174.96,72136.44
850/298.0852mz/3.94min,0.0,0.0,278404.2,11245.58,57190.074,51589.984
851/461.1088mz/3.94min,0.0,0.0,395796.66,14865.096,34609.01,27758.143
854/501.1039mz/3.94min,0.0,0.0,4081708.2,66928.53,67174.195,117999.09
856/267.1238mz/3.95min,0.0,0.0,0.0,214680.08,558864.56,334004.38
858/356.041mz/3.96min,947495.4,997930.7,226121.25,26949.936,58294.69,39519.465
863/486.1772mz/4.06min,0.0,0.0,754272.2,30222.16,32588.996,40799.523
866/357.1173mz/3.98min,0.0,0.0,318041.0,50562.13,30441.518,37254.344
868/246.9261mz/3.98min,61131.15,152056.45,56893.625,374347.16,315123.1,294673.88
869/309.1014mz/3.98min,398114.62,343331.4,317514.34,425163.28,368141.44,362347.97
871/356.1137mz/3.98min,0.0,0.0,1583245.6,283926.6,192229.81,252842.11
873/206.0539mz/3.99min,769069.56,540815.7,798621.56,0.0,187256.7,16096.833
875/205.0505mz/4.01min,7557501.0,5350134.5,8533477.0,337747.62,2289597.0,1154412.2
877/248.0802mz/4.0min,17399.346,76740.53,409844.34,82271.086,317760.97,123413.695
878/361.1401mz/4.0min,56720.293,144645.08,765340.7,142321.42,589448.9,234816.33
880/317.1507mz/4.0min,18736.305,65708.99,388519.72,44454.363,287941.2,106517.984
881/459.2024mz/4.0min,0.0,0.0,116096.17,138271.88,62998.82,149133.19
882/265.1081mz/4.01min,0.0,0.0,0.0,262784.44,679369.1,358432.16
884/472.1979mz/4.01min,0.0,0.0,515068.72,117891.19,64244.297,55482.215
886/289.0354mz/4.03min,83285.945,71370.61,265823.8,95318.766,192191.25,182371.83
889/399.1082mz/4.03min,69326.63,5303.615,418124.84,50332.28,157329.2,108760.8
890/470.1824mz/4.03min,0.0,0.0,676945.44,166786.7,175493.77,146907.48
891/300.0514mz/4.04min,3111488.2,4953880.5,322634.94,29656.73,131550.72,64110.41
892/179.0713mz/4.04min,354190.4,279215.78,2597724.0,299723.88,512767.0,402549.53
893/373.0927mz/4.04min,0.0,0.0,1075200.0,46326.32,34711.758,82613.31
894/330.0621mz/4.02min,0.0,0.0,260121.73,12830.931,95010.74,24064.637
895/431.0982mz/4.05min,371705.44,13013.045,7986094.5,648941.4,1685056.5,1299365.8
896/261.0768mz/4.06min,208768.9,4747.837,339726.16,0.0,216314.9,40224.0
897/270.0408mz/4.06min,0.0,0.0,534867.7,38587.902,132799.08,147411.44
900/191.0349mz/4.06min,5579.3833,10530.326,481569.6,0.0,0.0,4831.7793
901/299.1071mz/4.07min,14068.633,5116.971,111208.84,46828.383,86797.9,68411.734
905/341.0334mz/4.08min,163462.1,102280.02,348640.6,174869.27,497933.03,328462.25
906/285.0405mz/4.08min,105137.14,42449.34,330769.78,25353.346,130769.57,45822.004
907/468.1663mz/4.09min,0.0,0.0,1073355.9,428892.8,438792.25,276656.12
910/412.9526mz/4.1min,11667963.0,16730516.0,0.0,0.0,3637.687,0.0
911/293.0667mz/4.1min,0.0,0.0,0.0,33687.55,131571.64,113191.61
913/177.0191mz/4.1min,83930.97,121573.234,0.0,0.0,0.0,0.0
914/454.1873mz/4.12min,0.0,0.0,247072.12,56183.15,36479.69,22820.207
915/261.0404mz/4.11min,73710.016,157283.62,307313.22,1273557.1,1189684.2,2127472.2
916/313.0355mz/4.12min,376648.94,448232.62,1611555.5,363992.1,477140.25,377682.34
918/325.1195mz/4.12min,85557.125,745397.6,0.0,0.0,0.0,0.0
919/304.1191mz/4.12min,0.0,0.0,270100.44,26168.81,14872.252,31609.312
921/794.9234mz/4.14min,40626.65,439149.75,0.0,0.0,0.0,0.0
923/225.1132mz/4.14min,292621.22,295603.6,734954.25,386763.44,271240.75,470603.38
925/396.9576mz/4.14min,5319592.5,16380942.0,0.0,0.0,0.0,0.0
926/398.9631mz/4.15min,99631.25,310416.84,0.0,0.0,0.0,0.0
928/470.1823mz/4.17min,0.0,0.0,1178599.5,171817.75,62985.95,152874.02
929/221.0455mz/4.15min,10000.922,30544.764,5967408.0,0.0,65258.223,27118.45
930/454.1871mz/4.23min,37636.86,82489.65,254285.22,844674.4,1046481.3,771347.3
934/165.0557mz/4.17min,2203045.5,2167064.8,2078697.1,298038.94,1406974.5,578035.9
937/395.077mz/4.18min,642418.56,137374.9,6325933.5,642508.2,976368.8,1069120.0
939/396.0803mz/4.19min,132772.1,24852.07,1440576.4,138326.42,211384.38,248668.84
940/341.0334mz/4.16min,650171.1,186691.48,203285.67,0.0,416290.9,0.0
941/314.0307mz/4.19min,1734235.9,1985868.1,707498.2,76113.8,189851.81,182980.9
942/472.1979mz/4.18min,0.0,0.0,1363493.5,182488.17,170793.72,174866.31
943/159.1026mz/4.19min,692950.94,484854.06,387249.0,217450.02,1628609.1,424065.4
944/531.0934mz/4.2min,628300.4,382659.7,47940.266,0.0,140475.25,5501.039
945/453.1662mz/4.22min,4792.091,0.0,0.0,0.0,88791.37,4782.9707
946/485.1929mz/4.18min,0.0,0.0,257555.45,13942.644,30007.8,0.0
947/498.2133mz/4.21min,4488.123,24189.586,385479.28,204801.03,226159.39,179554.5
948/451.2237mz/4.21min,0.0,0.0,646159.4,72650.82,233980.44,140801.73
950/484.1613mz/4.2min,0.0,0.0,210827.88,11261.394,17713.95,16595.432
951/299.0197mz/4.22min,1935470.0,1064261.9,232021.12,89721.33,101818.125,160579.62
953/991.4342mz/4.23min,0.0,0.0,690083.94,0.0,31076.395,40763.36
954/213.1133mz/4.2min,4541.5,7770.294,9875.115,98631.55,51199.92,102602.875
955/382.1869mz/4.23min,0.0,0.0,0.0,408250.8,1262613.9,597705.94
956/263.1288mz/4.23min,0.0,0.0,0.0,64761.883,540284.94,255390.56
957/237.1132mz/4.23min,19544.662,27584.309,163571.77,313448.5,54948.96,253499.66
958/301.0718mz/4.24min,374245.6,631229.2,4183.0396,0.0,0.0,0.0
959/495.2138mz/4.23min,68644.36,88535.13,14636484.0,928201.44,3327525.8,3564362.2
960/455.1904mz/4.29min,5050.367,16827.258,1125319.4,434496.78,304754.0,364114.8
961/454.1871mz/4.26min,77954.51,152602.95,2901233.5,939955.75,1090422.6,807253.6
963/473.1816mz/4.24min,0.0,0.0,434997.22,192463.36,240586.27,243851.45
965/536.1775mz/4.24min,30777.387,105243.06,6716392.0,2093899.5,3454990.8,3004589.8
966/519.1875mz/4.24min,3875.9087,45193.34,2741228.2,1118423.4,1526109.9,1460292.0
967/157.0869mz/4.25min,0.0,0.0,26451.082,12748.225,473538.2,25626.215
968/509.1584mz/4.24min,0.0,11882.148,1686411.9,224914.9,611534.0,622422.6
969/354.1344mz/4.24min,375948.3,550289.44,667068.5,71362.984,324068.44,145268.4
972/300.0878mz/4.25min,816076.2,409219.3,594930.06,185932.66,410721.78,339979.88
974/363.0832mz/4.25min,141563.72,74876.91,106123.14,0.0,68242.86,39863.414
976/561.2092mz/4.25min,0.0,0.0,426535.47,99708.27,74555.9,98188.305
977/487.1974mz/4.25min,0.0,0.0,359410.2,218221.47,160806.02,223669.14
978/259.1187mz/4.26min,0.0,0.0,0.0,630980.1,42267.01,334375.12
979/504.1875mz/4.26min,0.0,0.0,614364.4,265530.84,250981.88,317449.16
981/533.1779mz/4.26min,0.0,0.0,1223864.6,282475.1,312291.3,338666.8
982/477.1685mz/4.26min,0.0,0.0,332684.72,61044.51,83354.13,144877.48
986/534.1815mz/4.26min,0.0,0.0,322025.9,69981.48,73758.734,84638.195
987/433.2594mz/4.27min,0.0,0.0,276084.4,142737.33,138916.16,164981.97
988/552.1728mz/4.27min,0.0,0.0,275030.4,123910.82,139689.72,157084.36
989/215.1289mz/4.24min,35940.53,25452.57,15572.373,144582.7,146538.88,150113.23
991/303.0511mz/4.31min,387565.5,925019.06,0.0,18324.33,15440.01,51990.953
992/279.0445mz/4.27min,125300.05,37118.895,404601.6,54343.297,231983.03,125155.8
994/509.2294mz/4.3min,0.0,0.0,643862.1,18213.904,183055.81,128661.37
995/465.2394mz/4.3min,5173.7305,9116.998,554796.5,41529.273,368294.06,89411.984
998/303.0775mz/4.31min,101293.99,99636.45,0.0,0.0,0.0,0.0
999/567.2354mz/4.3min,0.0,0.0,552035.5,0.0,0.0,9015.647
1000/325.1196mz/4.32min,10744.898,245977.34,0.0,0.0,0.0,0.0
1001/207.0299mz/4.32min,0.0,0.0,133449.3,339222.6,592785.75,808313.4
1002/285.0404mz/4.35min,403235.12,847149.2,115252.414,5345.9863,0.0,5370.535
1003/245.0455mz/4.34min,381038.62,615406.6,705365.1,138151.8,241220.39,95267.125
1005/336.0362mz/4.34min,210038.94,93210.83,638747.0,327154.62,626137.0,531119.9
1006/547.0884mz/4.34min,66746.28,3910.044,367047.06,146298.81,553257.8,482951.3
1007/274.0439mz/4.35min,280501.44,133691.72,827257.7,418578.9,869528.1,785502.25
1008/366.1344mz/4.34min,0.0,0.0,119945.234,22960.93,9611.539,12848.17
1009/583.1091mz/4.33min,0.0,0.0,918696.56,92328.19,322241.0,200446.39
1011/273.0405mz/4.35min,1854865.8,929390.3,5806115.0,2852526.2,5892007.5,5201158.0
1012/276.8505mz/4.35min,109326.555,8389.158,415270.44,434400.94,566365.3,414477.03
1013/278.8485mz/4.35min,213323.33,43144.64,813703.06,902500.6,1153035.5,866765.9
1016/468.1663mz/4.38min,17721.06,24206.766,912670.94,78025.07,164201.69,130098.61
1018/500.1927mz/4.35min,0.0,0.0,725024.94,139195.62,111675.55,146761.2
1019/509.277mz/4.36min,495631.6,571551.5,99103.68,0.0,13063.177,0.0
1020/370.9419mz/4.36min,226269.88,387355.16,8293.268,0.0,18897.43,0.0
1022/493.1642mz/4.36min,0.0,0.0,129961.63,0.0,0.0,4040.0913
1023/909.3818mz/4.36min,0.0,0.0,235438.86,7972.3804,0.0,0.0
1024/454.1871mz/4.33min,82174.734,152602.95,9931797.0,1741125.6,1825784.8,1470234.9
1025/441.1916mz/4.36min,0.0,0.0,106526.1,82684.64,87192.89,101866.51
1026/517.1827mz/4.36min,9947.575,22121.875,3726990.0,788228.4,673053.0,730570.94
1027/490.1638mz/4.36min,0.0,0.0,1957327.8,157312.61,209222.1,288846.44
1028/504.1875mz/4.36min,0.0,0.0,161981.44,90047.85,88820.46,104256.2
1030/350.0781mz/4.37min,806658.44,963441.5,42410.32,0.0,0.0,0.0
1031/287.0825mz/4.37min,585807.56,782940.0,48572.723,0.0,0.0,0.0
1035/553.2557mz/4.38min,17804.021,28535.496,1128495.6,333583.97,795620.25,539013.7
1036/511.2086mz/4.39min,0.0,0.0,2679358.8,44777.332,460884.06,329118.06
1037/275.0561mz/4.4min,202008.8,299238.44,33088.98,0.0,0.0,0.0
1039/497.0371mz/4.4min,715611.56,617285.1,495105.22,667620.4,556164.5,624882.6
1041/282.9838mz/4.4min,386745.4,351293.72,359483.22,370438.94,357226.7,362512.6
1042/498.2135mz/4.4min,0.0,0.0,634371.75,198787.45,151600.61,227186.56
1044/335.0096mz/4.4min,0.0,5002.653,218396.98,276647.2,214490.89,457303.4
1047/561.2091mz/4.4min,0.0,0.0,400337.97,83257.92,68102.55,108624.64
1048/339.0177mz/4.41min,181489.75,128491.664,389359.62,0.0,191548.95,18178.121
1049/309.9714mz/4.42min,207826.97,364455.94,241699.75,104640.96,144893.89,143790.77
1050/193.087mz/4.42min,0.0,0.0,500826.3,0.0,4763.488,0.0
1051/331.0845mz/4.46min,1445780.6,716881.2,0.0,4312607.5,6101578.5,5102692.0
1052/394.0777mz/4.42min,446189.4,255993.7,0.0,0.0,0.0,0.0
1054/242.1762mz/4.43min,340438.88,294766.84,253310.02,345805.12,306849.78,288082.9
1055/299.0198mz/4.43min,697926.9,1017942.94,460495.6,187439.33,138412.89,157083.02
1056/459.2025mz/4.43min,0.0,0.0,366711.1,53040.457,133863.47,110114.805
1057/313.0355mz/4.44min,53131.13,123171.96,0.0,0.0,0.0,0.0
1058/309.1345mz/4.44min,0.0,0.0,0.0,1654714.0,3062751.0,2432863.2
1060/265.1445mz/4.44min,0.0,0.0,0.0,69855.195,146634.31,114201.19
1061/468.1663mz/4.44min,39126.89,26846.412,800412.2,100535.26,605471.94,186877.0
1066/309.1709mz/4.45min,23997.719,97300.375,0.0,0.0,0.0,0.0
1068/388.14mz/4.46min,0.0,0.0,1054497.4,241933.83,379912.9,222116.05
