"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-TJGIp4_1_Run183.mzML","2024_NEG_Anid-TJGIp4_2_Run212.mzML","2024_NEG_Anid-TJGIp4_3_Run233.mzML"
"2411/466.2938mz/6.53min",195862.155,212706.36,394841.97,179017.95,169811.84,320331.53,33962.368
"2414/187.861mz/6.54min",59434.32,59434.32,59434.32,59434.32,59434.32,59434.32,297171.6
"2415/189.858mz/6.54min",36796.524,36796.524,36796.524,36796.524,36796.524,36796.524,183982.62
"2416/757.3134mz/6.54min",34100.794,34100.794,34100.794,170503.97,34100.794,34100.794,34100.794
"2417/555.2846mz/6.53min",575373.92,138132.28,116270.19,23254.038,1012615.56,2747044.2,2256909.5
"2418/339.1235mz/6.55min",67561.039,187831.16,206073.14,1912.3136,9561.568,125560.51,1912.3136
"2420/297.2436mz/6.55min",1398178.1,2040449.1,2934484.5,1831710.6,964645.6,351069.8,254900.06
"2422/419.0506mz/6.56min",326319.74,117053.35,202704.58,21915.926,937334.1,618216.3,449934.9
"2423/491.2248mz/6.56min",115156.716,38385.572,38385.572,840952,460659.1,191927.86,38385.572
"2424/489.2184mz/6.56min",1633814.05,257994.1,136815.97,13258779,7389589,3009634,54079.844
"2426/979.4445mz/6.56min",12532.4076,4177.4692,4177.4692,437959.4,118286.836,20887.346,4177.4692
"2427/405.0566mz/6.56min",25623.062,25623.062,25623.062,25623.062,25623.062,128115.31,25623.062
"2428/552.2145mz/6.56min",104936.988,34978.996,34978.996,827770.75,452167.66,174894.98,34978.996
"2429/682.44mz/6.56min",749866.8,1249778,1623321.9,3002001.8,249955.6,249955.6,249955.6
"2430/699.4303mz/6.57min",3014520.6,5024201,5167920,10988876,1004840.2,1004840.2,1004840.2
"2431/353.1027mz/6.5min",17006.8638,28344.773,33428.47,289958.94,5668.9546,5668.9546,5668.9546
"2433/859.3808mz/6.57min",86885.076,86885.076,86885.076,434425.38,86885.076,86885.076,86885.076
"2434/672.4113mz/6.57min",476453.28,794088.8,1491756.6,4982633,158817.76,158817.76,158817.76
"2436/675.4117mz/6.57min",49575.5484,82625.914,169789.2,602509.06,16525.1828,16525.1828,16525.1828
"2437/325.1844mz/6.65min",531601.38,576424.1,2841877.2,910618.4,486778.66,281586.16,243528.56
"2440/502.9222mz/6.59min",6939.3992,6939.3992,6939.3992,6939.3992,34696.996,331740.56,6939.3992
"2442/843.3865mz/6.59min",5020.593,5020.593,5020.593,1075266.1,25102.965,5020.593,5020.593
"2443/279.1602mz/6.6min",24329.434,24329.434,24329.434,24329.434,121647.17,444845.94,24329.434
"2445/420.1815mz/6.6min",42451.44,14150.48,14150.48,2384814.2,107861.61,70752.4,14150.48
"2446/648.3407mz/6.6min",79229.522,105953.48,78676.734,38237.87,79782.31,147564.78,58389.523
"2447/483.1773mz/6.6min",62400.02,62400.02,62400.02,312000.1,62400.02,62400.02,62400.02
"2448/602.3348mz/6.62min",71768.846,117031.46,64261.926,35575.457,63593.043,133062.19,79275.766
"2449/433.236mz/6.61min",8552709.5,3837730,9944121,11608824,7161298,11640425,293476.25
"2452/479.2781mz/6.62min",55334.078,32186.266,465565.47,189466.69,28944.436,78481.89,5788.8872
"2454/637.1421mz/6.61min",513885.29,562230.7,585265.9,127624.52,340861,465539.88,623880.94
"2455/489.3067mz/6.62min",268121.3,283611.8,1427907.5,252630.8,154571.86,363494.34,30914.372
"2456/506.2971mz/6.62min",358382.48,321357.8,1609114.4,395407.16,228265.28,501421.88,45653.056
"2457/654.1322mz/6.62min",195266.465,187292.16,141104.53,203240.77,107925.945,297079.7,261751.5
"2458/415.2489mz/6.63min",23772.9024,7924.3008,7924.3008,227873.53,55492.21,39621.504,7924.3008
"2465/537.0829mz/6.64min",11896.2834,211539.11,242901.53,3965.4278,3965.4278,19827.139,3965.4278
"2467/714.5082mz/6.68min",1020043.65,102104.73,7695789.5,20420.946,1110160.4,929926.9,2216585.2
"2469/666.3096mz/6.65min",952.0774,952.0774,952.0774,515055.84,4760.387,952.0774,952.0774
"2470/683.2977mz/6.65min",127969.46,127969.46,127969.46,639847.3,127969.46,127969.46,127969.46
"2471/285.0399mz/6.67min",16771.444,20393.871,55010.367,298645.66,2629.8034,13149.017,2629.8034
"2472/423.1812mz/6.67min",810709.87,943751.94,1730722.5,8064604,319014.4,677667.8,63802.88
"2473/453.1554mz/6.68min",45739.3675,105025.4,70741.125,263558.84,20737.61,4818.7764,963.75528
"2474/490.2597mz/6.67min",2964.539,2964.539,2964.539,449598.84,14822.695,2964.539,2964.539
"2475/553.0777mz/6.67min",13316.42,66582.1,132220.83,13316.42,13316.42,13316.42,13316.42
"2476/573.1294mz/6.71min",291473.59,319880.06,348622.25,58766.617,249451.77,263067.12,386336.4
"2477/663.2713mz/6.67min",96468.138,32156.046,32156.046,9217436,160780.23,349565.16,32156.046
"2478/665.2804mz/6.68min",9666.342,3222.114,3222.114,945555.75,16110.57,29459.363,3222.114
"2482/284.0325mz/6.7min",16144.95,282593.38,414877.44,5381.65,5381.65,26908.25,5381.65
"2483/354.1068mz/6.7min",68233.199,581890.06,894684.75,18469.408,3693.8816,117996.99,3693.8816
"2484/293.1793mz/6.71min",219381.66,761225.4,149480.94,144248.28,451172.84,289282.38,137105.73
"2485/520.1039mz/6.74min",128738.25,377107.94,996853.44,42912.75,42912.75,214563.75,42912.75
"2487/353.1028mz/6.7min",341947.635,2762436.5,4151652.2,127517.83,36915.54,556377.44,7383.108
"2490/577.1984mz/6.7min",61211.024,61211.024,61211.024,306055.12,61211.024,61211.024,61211.024
"2492/602.335mz/6.72min",143172.195,193819.95,136390.27,119971.93,149954.12,306057.56,111515.62
"2493/847.24mz/6.71min",49388.09,246940.45,471590.7,49388.09,49388.09,49388.09,49388.09
"2494/549.0784mz/6.71min",208102.85,257230.48,817145.94,3651.6191,158975.22,290623.56,730.32382
"2496/841.3702mz/6.71min",62044.688,62044.688,62044.688,310223.44,62044.688,62044.688,62044.688
"2497/325.1844mz/6.7min",1626222.75,1895192,557208.5,2588766.8,1357253.5,2084632.9,752933.5
"2498/545.0945mz/6.71min",266065.815,186542.97,145222.94,345588.66,652019.2,2257999.5,29044.588
"2500/701.1545mz/6.71min",343210.83,384537.44,348036.88,97785.14,244673.88,338384.78,495223.3
"2501/718.1446mz/6.72min",100557.885,70591.32,14172.145,130524.45,48204.1,186985.36,145479
"2502/537.3281mz/6.72min",209295.545,35164.72,63037.49,7032.944,355553.6,880147.94,585399.25
"2503/493.1293mz/6.72min",784713.84,10033259,11892435,261571.28,261571.28,1307856.4,261571.28
"2504/987.2661mz/6.72min",298847.42,1494237.1,2350245.8,298847.42,298847.42,298847.42,298847.42
"2508/254.059mz/6.74min",15022.9452,587679.6,714175.6,5007.6484,5007.6484,25038.242,5007.6484
"2509/713.4459mz/6.74min",34739.424,93047.914,57899.04,549263.6,11579.808,11579.808,11579.808
"2510/828.3749mz/6.72min",939.1806,939.1806,939.1806,310184,4695.903,939.1806,939.1806
"2512/556.1251mz/6.75min",436815.78,3738659.2,4191403.2,145605.26,145605.26,728026.3,145605.26
"2513/409.2358mz/6.76min",238750.26,162869.23,277018.4,449373.56,200482.12,311953.3,32573.846
"2514/295.2279mz/6.76min",185474.475,137618.33,310192.16,422251.1,233330.62,67651.07,38964.445
"2515/1050.2619mz/6.76min",10888.131,1947345.9,2489627.8,3629.377,3629.377,18146.885,3629.377
"2516/409.202mz/6.76min",128435.79,60686.66,23830.934,1645887.4,196184.92,643128.94,4766.1868
"2517/165.0408mz/6.76min",147771.02,96132.2,78043.555,44815.605,548502.4,378661.22,199409.84
"2518/340.1312mz/6.76min",36800.3225,11508.399,2301.6798,561222.1,62092.246,204797.47,2301.6798
"2519/472.1977mz/6.76min",12915.1304,12915.1304,12915.1304,234737.47,12915.1304,64575.652,12915.1304
"2521/716.5219mz/6.85min",527860.275,5322531,299345.8,799.99532,756374.75,3999.9766,1007881.75
"2522/250.1449mz/6.8min",177224.8,154590.45,174534.88,168620.2,306112.66,289569.3,179914.72
"2523/421.2263mz/6.81min",1307872.65,1404932.1,1163798.2,1367796.9,1247948.4,1524191.2,1111878.1
"2524/568.3626mz/6.8min",57672.4165,8560.931,45576.043,80583.09,85034.98,69768.79,1712.1862
"2525/602.3351mz/6.8min",651198.48,792851.56,621775.06,680621.9,486596.88,843100.56,204066.77
"2526/648.3406mz/6.8min",609070.55,685909.6,589122.1,629019,478140.3,819130.25,203194.1
"2528/812.3808mz/6.81min",37604.51,37604.51,37604.51,188022.55,37604.51,37604.51,37604.51
"2529/765.167mz/6.81min",269603.97,291137.56,289913.3,22972.332,154980.67,249294.64,323064.2
"2532/637.142mz/6.82min",1575837.05,1743831.5,1814038.4,98454.34,1275593,1407842.6,2129948.5
"2533/465.3067mz/6.83min",80532.8555,114476.945,300907.66,46588.766,39282.21,114704.17,7856.442
"2535/480.3096mz/6.83min",312507.48,273880.62,432444,351134.34,269969.28,478334.47,4577.717
"2536/799.517mz/6.83min",21409.5912,7136.5304,7136.5304,479832.7,35682.652,52677.555,7136.5304
"2537/399.2539mz/6.83min",3537110.45,412654.12,576831.9,14778768,6497389,6668884.5,276214.56
"2538/549.0782mz/6.83min",142591.475,171754.11,527019.56,22685.768,113428.84,382730.2,22685.768
"2539/295.2279mz/6.84min",274394.18,296478.8,434713.75,581672.2,252309.56,78537.82,54808.43
"2540/654.1322mz/6.8min",295073.86,281090.6,198053.88,309057.12,191686.5,457299.7,309591
"2541/740.524mz/6.85min",790124.7,1117805.6,462443.8,92488.76,2338633,92488.76,7972789
"2542/443.2762mz/6.85min",180487.87,171443.64,1795299.1,123824.766,192332.86,189532.1,164592.77
"2543/380.2804mz/6.85min",286073.735,274736.72,3217596.5,166429.28,288687.44,283460.03,291836.62
"2544/490.2599mz/6.86min",30986.067,10328.689,10328.689,745933.6,160981.44,51643.445,10328.689
"2545/580.2706mz/6.86min",43132.446,14377.482,14377.482,1750986.6,203425.52,71887.41,14377.482
"2546/508.3128mz/6.87min",2042.8106,10214.053,80584.4,2042.8106,2042.8106,2042.8106,2042.8106
"2547/802.561mz/6.89min",2659409.6,2652562.2,6914540,530512.44,3589514.5,530512.44,2666257
"2548/826.5606mz/6.91min",3218657.6,3340620,12835332,14807.228,3096695.2,74036.14,22276814
"2550/714.5083mz/6.86min",1086359.325,54314.92,1633634.8,35129.887,993051.75,3729037,1179666.9
"2552/409.2359mz/6.89min",1957800.65,1433825.1,2383726.8,2969342,1531874.5,2966493.5,223160.48
"2554/829.1796mz/6.89min",135612.72,170129.92,169200.92,35675.92,64359.312,102024.52,212228.23
"2555/488.2442mz/6.9min",729.9458,729.9458,729.9458,423388.9,3649.729,729.9458,729.9458
"2556/489.2476mz/6.9min",23487.924,23487.924,23487.924,117439.62,23487.924,23487.924,23487.924
"2560/701.1545mz/6.92min",1526591.7,1778791.4,1846121.2,388243.06,1197810.6,1274392,2130136
"2561/593.1819mz/6.91min",19396.512,420829.3,435431.97,6465.504,6465.504,32327.52,6465.504
"2562/568.3622mz/6.91min",523480,154882.62,401520.25,743141.44,671264.6,645439.75,19423.828
"2563/718.1445mz/6.92min",420205.2,273006.1,259508.45,717202.75,202346.38,995130.06,567404.3
"2564/656.1778mz/6.91min",18399.8592,356533.6,361347.03,6133.2864,6133.2864,30666.432,6133.2864
"2565/757.3135mz/6.92min",75054.606,75054.606,75054.606,375273.03,75054.606,75054.606,75054.606
"2566/553.0778mz/6.93min",2617.2546,263491.8,382127.56,872.4182,872.4182,4362.091,872.4182
"2567/491.3378mz/6.93min",186179.1,881472.6,731879,119668.84,102685.99,252689.36,4836.8975
"2570/373.045mz/6.91min",2441.3046,4068.841,813.7682,813.7682,88791.19,5086.9316,813.7682
"2572/841.3705mz/6.94min",197108.54,197108.54,197108.54,985542.7,197108.54,197108.54,197108.54
"2573/435.2517mz/6.99min",306344.695,375681.84,433352.94,484027.97,63342.363,237007.55,4369.874
"2574/711.2563mz/6.95min",12800.9592,4266.9864,4266.9864,396790.78,21334.932,58381.03,4266.9864
"2578/663.2716mz/6.97min",254998.1,254998.1,254998.1,1274990.5,254998.1,254998.1,254998.1
"2580/765.1669mz/6.99min",1126083.55,1326826.5,1303501.6,448659.8,786166.6,948665.5,1516666.4
"2581/616.3506mz/6.99min",176280.33,196128.48,176083.89,176476.77,147597.75,235286.33,38221.234
"2582/782.1571mz/6.99min",345022.78,218538.58,288327.5,504599.12,204121.73,918990.2,401718.06
"2583/626.2763mz/6.99min",164490.072,54830.024,54830.024,1641258,274150.12,276821.56,54830.024
"2585/508.3128mz/7.0min",55478.858,107390.31,386544,48002.676,5252.4375,62955.04,1050.4875
"2588/637.142mz/7.02min",501917.49,564570.1,582183.6,168587.2,439264.88,331074.2,659169.5
"2589/271.2279mz/7.01min",42522.5475,5362.8438,14842.121,22628.15,246491.31,304291.53,62416.945
"2590/435.2517mz/7.07min",274566.31,258108.56,1461644.2,782966.94,112953.81,291024.06,7028.2666
"2592/846.3861mz/7.09min",3465.46056,1155.15352,1155.15352,1133836.6,81643.1,5775.7676,1155.15352
"2595/829.1794mz/7.05min",741964.975,938075.7,884025.7,235661.45,483563.6,599904.25,1024514.94
"2596/846.1694mz/7.05min",260179.025,246703.55,94081.4,319051.9,91722.4,606628.5,273654.5
"2597/356.2803mz/7.05min",184367.485,190542.42,453390.62,21030.71,178192.55,162813.08,200437.58
"2598/239.0598mz/7.07min",15073.657,19931.408,7259.312,1451.8624,159761.98,30208.432,10215.906
"2599/711.2563mz/7.06min",25958.202,25958.202,25958.202,129791.01,25958.202,25958.202,25958.202
"2602/701.1544mz/7.08min",1050013.15,1254518.4,1276701.6,281342.28,845507.9,620523,1486365.9
"2603/718.1446mz/7.08min",287995,165797.25,256016.5,399324.7,206496.27,511569.28,319973.5
"2604/656.1778mz/7.09min",8736.87,43684.35,67408.21,8736.87,8736.87,8736.87,8736.87
"2605/593.1821mz/7.09min",3520.5996,140074.9,185654.83,1173.5332,1173.5332,5867.666,1173.5332
"2606/679.2665mz/7.09min",447237.1,447237.1,447237.1,2236185.5,447237.1,447237.1,447237.1
"2608/783.3104mz/7.1min",530801.36,530801.36,530801.36,2654006.8,530801.36,530801.36,530801.36
"2609/811.3055mz/7.1min",222105.2,222105.2,222105.2,1110526,222105.2,222105.2,222105.2
"2610/825.3762mz/7.1min",61874.994,20624.998,20624.998,6734351,299644.25,103124.99,20624.998
"2611/827.3876mz/7.09min",3707.625,1235.875,1235.875,2255299.2,65622.38,6179.375,1235.875
"2612/828.3935mz/7.1min",1211.5148,1211.5148,1211.5148,896114.06,6057.574,1211.5148,1211.5148
"2613/893.1918mz/7.1min",450867.655,720326.56,559092.56,63610.406,234666.17,342642.75,671335.94
"2614/507.1086mz/7.11min",62789.5,639546.75,313947.5,62789.5,62789.5,62789.5,62789.5
"2618/765.1669mz/7.14min",1198005.95,1501321.1,1503737.4,322344.78,894690.8,837186.5,1758335.1
"2619/239.0597mz/7.11min",8737.609,5434.8164,7259.312,1086.96328,164302.4,21053.912,10215.906
"2620/606.2866mz/7.14min",6831.2086,6831.2086,6831.2086,582647.9,34156.043,6831.2086,6831.2086
"2621/782.1571mz/7.14min",326147.84,332218.28,320077.4,492632.8,223423.77,714719.2,229999.81
"2622/739.3029mz/7.15min",30619.006,30619.006,30619.006,153095.03,30619.006,30619.006,30619.006
"2623/957.2042mz/7.15min",273219.065,432734.78,348375.6,65240.367,153360.67,198062.53,479593.78
"2624/435.2517mz/7.13min",411057.865,638355.25,51163.88,237720.17,584395.56,1145435.8,19056.082
"2625/744.3183mz/7.17min",52886.68,52886.68,52886.68,264433.4,52886.68,52886.68,52886.68
"2626/423.1812mz/7.13min",97613.465,147825.12,208626.77,956356.56,47401.81,25859.592,5171.9184
"2628/802.5616mz/7.18min",2268833.5,18611352,1387091.5,948.72148,17613014,4743.6074,3150575.5
"2629/826.5608mz/7.19min",2903739.9,20129956,2207007.8,10220.1414,15452512,51100.707,3600472
"2630/413.2695mz/7.18min",235287.155,42188.43,127482.336,354842.84,176000.25,294574.06,1941373.8
"2631/846.386mz/7.14min",6453.9726,2151.3242,2151.3242,1666815.4,98959.85,10756.621,2151.3242
"2632/829.1794mz/7.19min",1028531.55,1329672.6,1212206.5,288269.53,696488.9,844856.6,1465194.8
"2633/846.1695mz/7.19min",293942.96,248487.64,124214.79,339398.28,144847.03,630160,341087.78
"2634/447.0639mz/7.2min",147212.175,161703.83,132720.52,66396.24,1707013.1,568951.4,40243.332
"2636/580.2707mz/7.2min",59825.1,19941.7,19941.7,1870946.6,143236.75,99708.5,19941.7
"2640/493.0695mz/7.21min",256752.425,255576.97,257927.88,102643.38,2552459,1032752.7,67608.66
"2642/382.296mz/7.22min",65852.465,133378.4,586627.94,8931.1532,49143.12,44655.766,82561.81
"2643/445.2919mz/7.22min",34318.733,86756.195,369081.3,4240.156,22840.95,21200.78,45796.516
"2644/271.2279mz/7.23min",324473.435,143297.81,127471.21,57943.754,902727.8,1171531.5,505649.06
"2646/828.3769mz/7.24min",13999.7496,4666.5832,4666.5832,901101.25,29106.8,23332.916,4666.5832
"2647/829.3792mz/7.23min",86124.894,86124.894,86124.894,430624.47,86124.894,86124.894,86124.894
"2648/893.1918mz/7.25min",860298.25,997987.75,941352,208345.5,503728.2,779244.5,1203630.1
"2649/434.1608mz/7.24min",40695.125,41076.027,80999.37,342416.72,40314.223,11420.719,2284.1438
"2650/827.3833mz/7.27min",10567.1312,10567.1312,10567.1312,1409209.5,52835.656,10567.1312,10567.1312
"2651/825.3762mz/7.28min",79291.338,26430.446,26430.446,7874622.5,670592.06,132152.23,26430.446
"2654/957.2041mz/7.29min",645718.35,653096.56,646576.9,273196.9,312283.7,644859.8,875153.5
"2655/122.9758mz/7.29min",56587.6875,51285.29,140481.03,56210.957,73260.18,56964.418,43398.86
"2657/134.8947mz/7.32min",850275.47,592319.44,1108231.5,3968996.8,584393.6,2241910,366454.3
"2659/447.0639mz/7.31min",21482.506,9600.977,1920.1954,1920.1954,153539.19,102237.66,33364.035
"2661/493.0695mz/7.31min",457612.39,272028.53,207551.97,58712.68,1485995.4,1033224.2,643196.25
"2664/701.1543mz/7.32min",113080.92,129475.79,119486.82,41647.46,101719.75,106675.02,183395.2
"2665/537.0825mz/7.32min",13512.0822,341057.5,688137.4,4504.0274,4504.0274,22520.137,4504.0274
"2666/760.3131mz/7.32min",8578.8798,2859.6266,2859.6266,317001.06,25156.828,14298.133,2859.6266
"2668/491.3378mz/7.33min",130667.095,459550.97,400474.44,110736.14,72667.836,150598.05,5724.338
"2670/664.2555mz/7.34min",18430.958,18430.958,18430.958,92154.79,18430.958,18430.958,18430.958
"2671/765.1669mz/7.36min",248301.085,346473.84,295422.25,75702.79,194880.81,201179.92,351307.12
"2673/739.3029mz/7.37min",32168.612,32168.612,32168.612,160843.06,32168.612,32168.612,32168.612
"2674/828.3755mz/7.37min",2675.0496,2675.0496,2675.0496,1260858.4,2675.0496,13375.248,2675.0496
"2676/165.0407mz/7.38min",12921.0945,15141.15,2140.2078,2140.2078,92328.82,42685.71,10701.039
"2677/239.0597mz/7.38min",194861.415,161018.78,93592.62,39959.605,983231,540004.7,228704.05
"2678/660.2719mz/7.38min",61484.656,61484.656,61484.656,307423.28,61484.656,61484.656,61484.656
"2679/829.1794mz/7.4min",301822.265,367094.3,372712.4,89916.04,223877.36,236550.23,439046.62
"2681/742.3026mz/7.4min",5924.2842,1974.7614,1974.7614,928133.1,10937.687,9873.807,1974.7614
"2682/846.1696mz/7.4min",68112.403,54263.773,70005.79,95167.93,38410.188,118573.12,66219.016
"2683/846.3856mz/7.4min",1914.5852,1914.5852,1914.5852,883555.5,9572.926,1914.5852,1914.5852
"2684/665.2876mz/7.41min",63936.82,63936.82,63936.82,319684.1,63936.82,63936.82,63936.82
"2685/489.3222mz/7.41min",386784.29,767336,758014.56,309199.78,256169.62,464368.8,125219.586
"2686/479.2933mz/7.41min",44530.8725,53226.03,100017.47,73675.09,4754.7324,35835.715,950.94648
"2688/634.2625mz/7.42min",554226.04,554226.04,554226.04,2771130.2,554226.04,554226.04,554226.04
"2689/680.2682mz/7.44min",2205.5188,2205.5188,2205.5188,1751353.8,11027.594,2205.5188,2205.5188
"2690/893.1918mz/7.43min",324528.095,375218.5,368471.72,123469.93,125854.65,280584.47,468274.38
"2691/823.3602mz/7.43min",7325.4868,7325.4868,7325.4868,250174.22,36627.434,7325.4868,7325.4868
"2693/957.2041mz/7.46min",298102.595,371546.62,353628.3,122161.86,158077.8,242576.89,421774.22
"2694/833.519mz/7.51min",645359.17,184620,1226709.1,829456.56,710881.44,579836.9,522288.75
"2695/744.3183mz/7.5min",130521.86,130521.86,130521.86,652609.3,130521.86,130521.86,130521.86
"2699/488.2443mz/7.53min",24458.066,24458.066,24458.066,122290.33,24458.066,24458.066,24458.066
"2700/810.365mz/7.55min",6252.9992,6252.9992,6252.9992,625991.8,31264.996,6252.9992,6252.9992
"2701/740.5238mz/7.53min",459627.315,30494.229,6233902,6098.8458,90170.43,1332939.9,829084.2
"2704/122.9758mz/7.6min",224482.865,208615.27,550693.75,233578.81,215386.92,134328.38,246302.53
"2706/297.2436mz/7.59min",601255.25,93052.12,608508.56,594001.94,613783.7,579756.7,741293.25
"2708/210.9918mz/7.6min",246022.185,217010.77,389618.03,294343.34,225451.9,198491.14,266592.47
"2709/325.2385mz/7.6min",63330.505,3528.6416,344703.84,122502.66,43527.41,23691.018,83133.6
"2713/828.5748mz/7.61min",703727.95,749646.2,11102369,11272.306,657809.7,77672.52,787792.56
"2716/664.2555mz/7.6min",88410.36,88410.36,88410.36,442051.8,88410.36,88410.36,88410.36
"2719/830.3913mz/7.6min",770.92348,770.92348,770.92348,197270.23,3854.6174,770.92348,770.92348
"2720/854.4027mz/7.6min",1481.5482,1481.5482,1481.5482,760533.7,7407.741,1481.5482,1481.5482
"2722/671.4661mz/7.61min",403725.715,357167.03,727846.94,178554.81,531523.8,131568.4,450284.4
"2723/196.9761mz/7.6min",842539.655,896311.3,1174098.4,382572.84,831045.75,527740.94,854033.56
"2724/279.233mz/7.6min",324473.25,128672.08,1779676.1,726534.1,265708.06,199565.22,383238.44
"2729/384.3118mz/7.6min",136772.517,182887.8,1846567,10407.58,90657.234,64349.973,343087.03
"2730/379.158mz/7.6min",1274219.13,246292.52,2854116.8,2423540,750483.3,1545237.2,1003201.06
"2731/116.9286mz/7.6min",1476377.6,1073693.4,1799172.8,2259585.5,1153582.4,3309477.2,995479.9
"2732/577.187mz/7.6min",16186.8468,384338.44,2130490.5,5395.6156,5395.6156,26978.078,5395.6156
"2734/860.4024mz/7.6min",15329.072,15329.072,15329.072,735061,76645.36,15329.072,15329.072
"2735/886.4293mz/7.6min",72281.56,72281.56,72281.56,361407.8,72281.56,72281.56,72281.56
"2736/115.9208mz/7.61min",1381794,1678907,1987576.8,1283785.9,1479802.1,588465.94,1236083.4
"2737/144.9235mz/7.61min",722433.25,529388.4,1054406,781029.44,641042.9,679499.94,765366.56
"2738/180.9812mz/7.6min",401408.25,420332.1,604293.06,350700.3,406078.22,286616.34,396738.28
"2741/755.2978mz/7.61min",28418.3604,9472.7868,9472.7868,1745805.2,221141.47,47363.934,9472.7868
"2742/769.3133mz/7.61min",35536.566,35536.566,35536.566,177682.83,35536.566,35536.566,35536.566
"2743/782.3703mz/7.68min",13624.1496,4541.3832,4541.3832,794116.44,43635.777,22706.916,4541.3832
"2744/827.3953mz/7.61min",2552.8617,850.9539,850.9539,358743.97,32701.611,4254.7695,850.9539
"2746/134.8947mz/7.61min",5957158.4,3374712.5,7918017,19887424,3883795.8,10368412,3996299.8
"2748/132.9002mz/7.61min",127236.775,81220.664,148576.5,975166.9,105897.05,306327.62,92620.7
"2751/833.519mz/7.59min",298927.58,95155.2,2980415.2,1855527.6,296713.38,301141.78,295013.03
"2753/421.1656mz/7.66min",138241.2125,195113.73,296452.06,200249.1,4499.1543,81368.695,899.83086
"2755/757.3132mz/7.69min",1271.31406,1271.31406,1271.31406,149078.78,1271.31406,6356.5703,1271.31406
"2756/812.3803mz/7.69min",3518.6766,1172.8922,1172.8922,619111.9,6227.4346,5864.461,1172.8922
"2757/825.376mz/7.72min",179165.95,179165.95,179165.95,895829.75,179165.95,179165.95,179165.95
"2758/826.5607mz/7.7min",831269.25,1651685,925648.8,142882.212,736889.7,4062290.5,714411.06
"2759/300.2626mz/7.78min",248267.13,129877.336,134562.16,288949.56,347762.62,543501.9,207584.7
"2760/299.2592mz/7.78min",1300832,713376.6,750807.06,1502182.4,1888198,2824122,1099481.6
"2761/100.9337mz/7.85min",439232.03,303980.3,664736.6,555568.6,413409.9,361061.25,465054.16
"2762/829.5782mz/7.77min",530031.95,970297,631459.56,4045.432,428604.34,20227.16,6976981
"2763/860.4019mz/7.79min",3338.932,3338.932,3338.932,288056.2,16694.66,3338.932,3338.932
"2764/567.0885mz/7.82min",470636.04,468509.28,472762.8,193221.72,2779893.5,2340474.2,168999.19
"2767/299.0263mz/7.81min",182173.03,185853.66,178492.4,162441.89,2069051.4,1447002.5,70703.45
"2768/521.083mz/7.81min",319921.72,288998.44,350845,253974.08,2605352.8,1693491.5,103962.266
"2771/584.0786mz/7.82min",65034.9,36081.76,54758.57,75311.23,437262.66,344665.2,10913.382
"2772/132.9002mz/7.84min",177231.08,76910.7,250972.94,709315.4,106720.55,220875.94,133586.22
"2774/122.9758mz/7.84min",99429.112,74259.18,154917.17,50025.453,118404.79,94849.81,104008.414
"2775/671.466mz/7.85min",248881.07,259041.3,795156.6,123315.375,751396,155696.94,238720.84
"2776/758.498mz/7.83min",71931.336,419817.2,427369.78,11942.9954,59714.977,11942.9954,84147.695
"2777/833.519mz/7.81min",324355.085,130375.69,2002112.5,240124.33,408585.84,96718.016,528102.44
"2779/828.3752mz/7.84min",919.4106,919.4106,919.4106,1716443.5,4597.053,919.4106,919.4106
"2781/355.1579mz/7.84min",499430.84,149784.89,615755.3,1089420.4,383106.38,935143.4,366003.4
"2782/116.9286mz/7.84min",1267746.5,1371717.8,857969.5,1739426.1,1376666.9,1163775.2,1124816.9
"2786/144.9235mz/7.84min",1281915.6,1190266.6,1360717.4,2805782.5,1203113.8,2437999.2,1179827.9
"2787/134.8947mz/7.84min",3639342,3792200.2,5297682.5,14691627,2881291.5,3486483.8,3278768
"2789/115.9208mz/7.84min",2985968.8,2287394.5,3166483.8,3070678.8,2901258.8,3787055.5,2165951
"2790/846.3858mz/7.84min",7925.548,7925.548,7925.548,504368.12,39627.74,7925.548,7925.548
"2791/881.3837mz/7.84min",124176.54,124176.54,124176.54,620882.7,124176.54,124176.54,124176.54
"2794/828.5737mz/7.84min",2776602.08,7800056,356295.66,21560.025,5196908.5,107800.125,14594680
"2796/313.0785mz/7.88min",52223.8905,56595.816,30180.998,32376.621,325480.78,248373.17,47851.965
"2797/581.1404mz/7.88min",83806.145,84336.31,46749.08,58938.082,490677.22,417770.03,83275.98
"2798/239.0597mz/7.88min",141690.485,144352.14,65166.49,95568.695,806279.4,653255.25,139028.83
"2801/567.0884mz/7.86min",210860.64,72177.695,368790.56,182020.64,225488.7,232381.12,196232.58
"2803/772.313mz/7.93min",12425.2242,4141.7414,4141.7414,642771.94,20708.707,23562.174,4141.7414
"2804/421.1656mz/7.94min",29655.7242,49426.207,860520.8,95133.414,9885.2414,9885.2414,9885.2414
"2805/671.466mz/7.94min",398956.12,414356.62,411426.94,69400.914,386485.3,96847.97,848836.9
"2807/758.4981mz/7.95min",104896.936,169438.47,1614450.9,8071.0804,40355.402,8071.0804,249023.22
