row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML Peak area,POS_D5-227-C3-a_Run274.mzML Peak area,POS_D5-227-C3-b_Run277.mzML Peak area,Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML Peak area,POS_D5-227-C3-c_Run280.mzML Peak area,Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML Peak area,Unnamed: 19
603,80.94789451896668,10.183367,,,,,,,,,,,930464.2,416123.47,414292.3,849612.6,429466.9,815978.7,
407,80.9479320001445,7.786069400000001,,,,13.0,,,,,,,608120.56,296615.75,398803.2,878339.6,342337.66,868997.2,
443,80.94794327036554,7.875992,,,,45.0,,,,,,,554205.44,163270.11,236408.1,766733.0,376102.3,662708.0,
311,80.94795161269117,7.373634,,,,2.0,,,,,,,453578.38,283875.9,330464.84,605250.75,354276.53,696817.56,
702,81.52054846797988,10.482187,,,,38.0,,,,,,,29259034.0,31782304.0,30821436.0,27274882.0,24005242.0,27966768.0,
27,84.95980942238923,0.43630743,,,,,,,,,,,4124307.8,3001941.5,10373129.0,2980972.5,4445511.0,10379863.0,
44,89.05980230982651,2.744067,,,,,,,,,,,1227202.5,297977.25,590428.9,457790.88,406197.72,361792.6,
639,89.50669769427289,10.324777000000001,,,,31.0,,,,,,,11433834.0,17409558.0,13937761.0,11440640.0,7513609.5,12806039.0,
664,90.50673102015234,10.363681,,,,31.0,,,,,,,4638022.0,4710613.5,4686433.5,4709399.5,4653700.5,4725757.5,
705,90.52592826060874,10.496974,,,,38.0,,,,,,,41356480.0,45133364.0,28498852.0,40922364.0,29383678.0,37602390.0,
9,90.94777516730784,0.049539763,,,,,,,,,,,153183.02,250291.42,135766.28,267333.75,891229.4,97101.77,
21,90.94778556790243,0.33839026,,,,,,,,,,,141321.28,299218.16,207127.38,102694.09,736754.25,88057.0,
457,90.97673620457401,7.875976,,,,44.0,41.0,[M-H2O+2H]+2,,2.0,457;449,197.94982,912886.9,1327103.1,1761369.8,1133448.1,1527739.4,1185922.0,
299,90.97674714503158,7.3727307,,,,2.0,32.0,[M-H2O+2H]+2,,2.0,299;295,197.94978999999998,1160519.4,1672357.4,1731228.6,1378564.1,2002219.5,1555573.4,
673,91.50443425941359,10.369660000000001,,,,31.0,,,,,,,1763337.5,1790390.9,1805199.0,1792999.4,1780187.0,1804893.0,
691,94.04514365672594,10.441756,,,,38.0,,,,,,,4939875.0,5163483.0,5232394.0,4974401.0,5248373.0,4732135.5,
643,97.51444934765057,10.327332,,,,31.0,51.0,[M+NH4]+,,2.0,632;643,79.48078000000001,1388868.0,1506767.8,1337348.8,1307722.9,819461.56,1278102.9,
8,97.96884542589441,0.036851082,,,,0.0,,,,,,,84880.164,376339.7,424714.2,110124.95,247878.27,114579.016,
11,97.9688498565532,0.17780851,,,,,,,,,,,67099.945,63954.99,101653.35,25567.146,32830.555,134783.7,
20,97.96886020141676,0.32172567,,,,23.0,,,,,,,189730.44,332728.66,418934.66,158515.05,384303.1,188352.1,
708,97.99140313864453,10.512788,,,,38.0,,,,,,,9013835.0,8893190.0,5205140.0,9588389.0,7995336.0,9387882.0,
640,98.51208401257216,10.324782,,,,31.0,,,,,,,22551964.0,24420870.0,25709406.0,23580524.0,13175156.0,22928398.0,
604,101.07098726737472,10.175798,,,,11.0,,,,,,,2138950.8,1785833.0,1848094.9,2082775.5,1793434.0,2031272.8,
699,102.03391121554792,10.478636999999999,,,,38.0,,,,,,,138539550.0,152110290.0,151865200.0,140281650.0,155222100.0,145151520.0,
698,102.53547829195948,10.478636,,,,38.0,,,,,,,11980027.0,13203509.0,13141997.0,12205041.0,13346884.0,12592613.0,
704,104.03026501137279,10.488023,,,,38.0,,,,,,,3202513.0,3900651.5,3882789.5,3615046.0,3999660.2,3703096.5,
159,105.03355998245044,5.6750627,,,,3.0,,,,,,,1846915.0,3193727.8,2723145.2,2467678.5,2886442.0,2597630.5,
644,109.02249902866396,10.328342999999998,,,,31.0,50.0,[M+NH4]+,,2.0,644;633,90.98881999999999,5669208.0,8003523.0,6589877.5,7381046.5,6530434.0,5644671.0,
684,109.52173008829979,10.381644,,,,31.0,,,,,,,4941068.0,5101978.0,4799417.0,5096003.0,4866031.0,5259094.5,
642,110.02011461707184,10.325652999999999,,,,31.0,,,,,,,89302420.0,127935384.0,103989256.0,90465080.0,103931420.0,91335480.0,
641,110.52177306477051,10.324853,,,,31.0,52.0,[M+Na]+,,2.0,647;641,87.53233,6615303.0,7563099.0,7956809.5,6168187.0,4263045.5,7821718.5,
671,111.02022607629654,10.367911,,,,31.0,58.0,[M+NH4]+,,2.0,671;658,92.98663,79155110.0,79066776.0,78707800.0,79394250.0,78366856.0,80734264.0,
706,111.0390565685096,10.501864,,,,38.0,,,,,,,10615713.0,9974986.0,10096601.0,12155978.0,10210792.0,11574239.0,
675,111.51895834485123,10.370517,,,,31.0,,,,,,,1924844.1,1921995.0,1931870.0,2008572.1,1909142.4,2014142.6,
352,111.51899804649412,7.610102,,,,,,,,,,,165472.64,484138.47,50120.574,112764.1,452772.4,126063.07,
676,111.52179881580172,10.370517,,,,31.0,,,,,,,6691522.5,6755973.5,6823003.5,6787262.5,6699939.0,6880642.5,
345,111.52188224906165,7.5477424,,,,,,,,,,,755068.44,894624.06,2078349.1,785925.75,2071510.2,800058.06,
674,112.01785788076944,10.369778,,,,31.0,,,,,,,30950596.0,31092552.0,30735896.0,31093494.0,30602450.0,31442178.0,
347,112.01793048466531,7.5698647,,,,,,,,,,,3449156.2,4380042.0,4367353.5,3635819.0,9427907.0,3577036.8,
667,112.51960847986658,10.36617,,,,31.0,,,,,,,2166385.2,2225654.8,2234281.8,2206800.8,2224283.2,2212751.0,
672,113.0166141922752,10.367911,,,,31.0,,,,,,,4360230.5,4359603.0,4284491.5,4348225.0,4326127.0,4455318.5,
356,113.01669750010046,7.6142635,,,,,,,,,,,477690.97,1137679.0,1134737.8,224159.78,1143815.9,491958.28,
645,113.96361841810722,10.329033,,,,31.0,53.0,[M-H2O+K]+,,2.0,645;656,93.01144000000001,8225338.5,9388330.0,8700950.0,7057517.0,7986517.5,7176085.0,
6,113.96378721100216,0.03775038,,,,0.0,,,,,,,2728314.8,2782541.2,2736515.8,2782697.0,2560414.5,2835497.2,
16,113.9638035677866,0.32262602,,,,23.0,,,,,,,1645683.8,1815274.9,2824465.5,2057201.1,1862280.9,2389126.8,
662,114.01651745977487,10.362838,,,,31.0,,,,,,,1043150.6,1103203.2,1078039.9,1105818.0,1087426.1,1113333.8,
683,115.96401414881494,10.377372,,,,31.0,,,,,,,2156360.2,2041794.1,1832494.6,2001137.5,1849631.1,2425267.5,
18,116.97197224086528,0.32262775,,,,23.0,,,,,,,593772.5,354665.34,570483.4,983248.2,763643.1,930963.44,
160,118.06514869073072,5.6750627,,,,3.0,,,,,,,832281.06,1421731.8,1195878.0,1088992.5,1280073.1,1140044.9,
195,119.08561476128092,6.102368,,,,32.0,,,,,,,1330526.4,1084575.8,1840336.5,2233152.8,1082775.1,1468033.6,
48,120.04448859681213,2.8347217999999996,,,,52.0,,,,,,,2561646.0,5495697.0,3373633.5,2504766.0,3788563.0,2225040.0,
701,125.98624605014376,10.481592,,,,38.0,,,,,,,23375738.0,21222050.0,23663760.0,21710632.0,22079440.0,22511954.0,
26,128.95085140552297,0.41231963,,,,6.0,,,,,,,2388062.0,2264941.8,3353660.8,2565770.5,2861192.5,2683212.5,
688,130.5217001586777,10.3903265,,,,31.0,,,,,,,2379528.2,2433891.8,2078032.4,2255533.8,2077621.2,2290723.8,
669,131.5335464900335,10.367028,,,,31.0,,,,,,,6743107.5,7119390.5,7047955.5,6902001.0,7023678.5,7144073.5,
354,131.53362845443425,7.627165299999999,,,,,,,,,,,825521.0,3043225.2,3035192.8,2525547.2,2529747.2,2123222.5,
533,136.02168901004202,8.409459,,,,,,,,,,,4908357.5,879461.25,868747.3,4750310.0,883986.4,4705572.0,
35,136.03953444760592,1.7459158,,,,19.0,,,,,,,2348383.2,3261787.0,3592781.2,2152909.8,3591158.5,4251467.5,
49,138.0551062430801,2.8356314,,,,52.0,,,,,,,729429.0,1584802.9,966935.2,699165.94,1088954.4,635383.44,
38,138.05510996273156,2.1069338,,,,,,,,,,,3749.0325,149662.1,178017.95,7292.825,16084.215,9383.593,
33,138.05514705608502,1.6910249,,,,,,,,,,,2169571.0,2858028.8,3417547.5,2189070.2,3024058.5,3493681.5,
638,138.9953910566375,10.323995,,,,31.0,,,,,,,4209994.0,5495477.0,5271533.5,4422416.5,5039794.0,4454389.5,
707,139.01795568328885,10.504038000000001,,,,38.0,,,,,,,10097925.0,10679761.0,10292277.0,10482867.0,10993949.0,10117550.0,
5,139.96346893890342,0.036855597000000004,,,,,,,,,,,488679.5,237282.08,708434.2,161978.84,312713.4,416391.4,
19,139.96347930961528,0.32170764,,,,,,,,,,,275934.75,516409.72,618530.4,485314.2,440685.0,419531.44,
659,139.98793808659892,10.360934,,,,31.0,,,,,,,26880322.0,28079198.0,27945794.0,27495566.0,28081468.0,27274766.0,
382,139.98801569580743,7.660521000000001,,,,,,,,,,,2543228.8,3278524.0,3265720.2,2637432.5,12996431.0,2582535.2,
620,140.06825542864215,10.247159,,,,,,,,,,,659295.6,469525.56,479883.2,560391.5,540071.4,596098.6,
437,140.06831489627174,7.8205447,,,,,,,,,,,215055.75,740097.3,486468.94,387615.97,267679.9,402318.38,
424,140.06832352536796,7.785341000000001,,,,13.0,,,,,,,367544.5,410917.0,397801.88,283632.8,832636.56,292648.78,
42,140.0683294284049,2.6565668999999996,,,,,,,,,,,38055.437999999995,72971.42,41574.734,29201.422000000002,117258.64,96202.87,
40,140.0683317042169,2.4628465,,,,,,,,,,,43240.918,116857.16,64039.555,86922.38,54247.55,86683.18,
321,140.06833391877714,7.3798976,,,,2.0,,,,,,,415988.38,487098.97,599722.25,469224.88,631761.5,470809.44,
67,140.0683392584936,3.7540703,,,,,,,,,,,70989.58,12399.139,80919.14,104845.33,102874.13,104798.42,
632,141.95859186037882,10.32312,,,,31.0,51.0,[2M-H2O+H]+,,2.0,632;643,79.48078000000001,1692146.6,2362461.5,2186954.0,1927378.2,1950959.4,1755625.9,
2,141.95876458435222,0.03504868,,,,0.0,,,,,,,11490568.0,11115042.0,11332650.0,8401688.0,11278346.0,10876501.0,
15,141.95878298530818,0.32171664,,,,23.0,,,,,,,8587854.0,12885405.0,10902581.0,14746755.0,9960856.0,5522232.0,
660,141.98338371221357,10.361808,,,,31.0,,,,,,,10362380.0,10732390.0,10696326.0,10441034.0,10776149.0,10472705.0,
341,141.9834837576708,7.582620599999999,,,,,,,,,,,1038046.25,1309404.9,4982361.0,1095956.6,5199719.5,1084985.5,
12,143.95915867916634,0.32081529999999997,,,,,,,,,,,283899.4,430137.56,540726.5,490633.8,716585.0,840383.1,
1,143.95918057811582,0.034154247,,,,,,,,,,,221170.83,138801.95,175272.12,91169.72,268872.2,248489.75,
666,143.98092834011342,10.366155000000001,,,,31.0,59.0,[M-H+2Na]+,,2.0,663;666,99.00932,1370528.0,1375686.1,1334982.4,1370583.1,1308968.9,1361345.8,
687,144.98216480603497,10.384213,,,,31.0,,,,,,,3028622.8,3689071.2,3509850.8,3566643.0,3536133.5,3571936.5,
599,144.9822400308293,10.175239,,,,11.0,,,,,,,21425664.0,10743690.0,10874472.0,7507640.0,11063982.0,15264123.0,
722,145.03533020466378,10.944562,,,,53.0,,,,,,,9211714.0,9731368.0,10205545.0,9413920.0,10083215.0,9322635.0,
598,146.98036504802351,10.172207,,,,11.0,,,,,,,9715590.0,4809484.0,4863132.0,3439236.0,4916628.5,3229767.8,
721,147.03095494867225,10.849091,,,,,,,,,,,5561993.0,6175447.0,6201241.0,5764449.0,6319784.0,5763578.5,
170,147.08053297801536,5.8293595,,,,24.0,,,,,,,233216.47,196101.42,255896.47,295731.25,198869.75,255060.53,
196,147.08057124455263,6.102368,,,,32.0,,,,,,,20449328.0,17123622.0,28265336.0,33783200.0,16894916.0,22549684.0,
194,148.0838127784425,6.1032459999999995,,,,,,,,,,,2128045.2,1854034.1,2926902.5,3483126.0,1824293.0,2358328.0,
649,152.99495576697112,10.337696000000001,,,,31.0,,,,,,,1670331.0,1948031.1,1823217.4,1759399.0,1734858.5,1536843.1,
695,154.00500553646305,10.476415,,,,38.0,,,,,,,2444328.2,2603580.0,1719035.4,2515498.2,1781846.1,2517970.5,
36,154.0500228879223,1.7487322,,,,19.0,,,,,,,1111081.8,1551443.5,1733386.6,1008220.44,1729135.0,2011934.6,
646,154.99024068835482,10.331719,,,,31.0,,,,,,,27373912.0,42373770.0,30310428.0,30634700.0,28200082.0,29119792.0,
679,156.99067626212138,10.372264999999999,,,,31.0,,,,,,,7797681.0,7512712.5,7293972.0,7892164.0,7575711.5,7868386.5,
613,158.9641359897953,10.224485000000001,,,,10.0,,,,,,,2624077.2,2227177.2,2195454.5,1906315.6,2468912.8,1869687.1,
682,158.98609917031078,10.374885,,,,31.0,,,,,,,3042893.8,2910008.2,2895210.0,3095836.5,2980517.5,3145120.2,
3,159.96926165585697,0.03505076,,,,0.0,,,,,,,4641526.5,4272817.0,4229425.5,4326045.5,4057471.0,4479709.5,
13,159.96929571836236,0.3189962,,,,23.0,,,,,,,4084891.5,3920852.5,4937826.5,4295066.0,5263457.0,5161697.0,
635,163.99054471828302,10.320596,,,,31.0,49.0,[M-2H2O+NH4]+,,2.0,633;635,181.97789,3112184.2,3922760.5,3875387.5,3114640.2,3695564.5,2318191.0,
192,165.09116719184738,6.1014767,,,,32.0,,,,,,,1058426.0,872528.2,1496671.2,1798361.6,870800.4,1163049.0,
689,165.98297330858153,10.399815,,,,31.0,,,,,,,2994280.8,2712434.2,2174310.8,2999492.8,1957816.0,2786776.0,
670,165.9909140861774,10.367045,,,,31.0,57.0,[M-2H2O+NH4]+,,2.0,670;652,183.97824,969800.0,1012395.5,1011120.6,1004035.1,990040.6,923873.06,
697,167.01286782929412,10.477256,,,,38.0,,,,,,,43583810.0,46473890.0,46232004.0,45706830.0,46765330.0,44698970.0,
694,168.01614850003526,10.474631,,,,38.0,,,,,,,2303669.5,2253449.5,2420149.2,2426957.2,2484705.8,2340229.5,
634,169.97732091449916,10.320594,,,,31.0,,,,,,,2090951.4,3042200.8,3094677.0,2523196.0,3257112.8,2717459.5,
718,169.97738494780492,10.811645,,,,,,,,,,,1595577.0,6529577.5,6443678.5,4723972.0,6239907.5,1162215.4,
50,171.09928198372145,2.8620803,,,,,,,,,,,498830.28,3044938.8,2923658.5,483364.94,3133109.0,267178.84,
723,171.99301863509564,10.958855999999999,,,,53.0,,,,,,,5334411.0,7903379.5,7997820.0,5685771.0,7887862.5,5775479.0,
54,172.133339457563,3.1894572,,,,57.0,0.0,[M+H]+,,2.0,55;54,171.12611,1050209.2,1304783.0,1333331.2,1000862.06,1363228.0,1013033.6,
637,172.9563823781233,10.32313,,,,31.0,,,,,,,7769538.0,3162479.5,3051563.2,7586959.5,3003839.5,7882801.0,
444,172.95650070860833,7.8750862999999995,,,,,,,,,,,1643848.0,573301.44,1011521.94,1877079.8,1358829.2,1681557.0,
291,172.95651723276157,7.371832400000001,,,,,,,,,,,1251594.9,568838.0,565937.06,1366001.9,459138.34,1455672.6,
25,172.97721176872952,0.39301959999999997,,,,6.0,,,,,,,1454416.0,1616540.4,1725366.0,1540978.1,1623837.1,1527799.4,
720,173.03024517368604,10.817346,,,,,,,,,,,861156.75,1123348.2,2723563.0,257252.98,2639179.2,524427.7,
703,174.9533590802199,10.453855,,,,,,,,,,,229216.58,643777.0,412886.72,522743.88,880197.1,551694.9,
631,174.95336618080267,10.318745,,,,31.0,,,,,,,1219012.0,623752.9,706260.3,1189366.0,568042.1,1864198.0,
681,174.95682723864888,10.372274,,,,31.0,,,,,,,2511086.8,1513069.0,1015959.9,2453941.5,1501609.0,2466169.5,
4,176.98459135143455,0.035950396,,,,0.0,,,,,,,1047339.4,1123927.4,1188661.1,1022336.06,1180948.2,1035003.7,
14,176.984609868253,0.31990278,,,,23.0,,,,,,,913744.7,1094208.4,1101958.8,933284.5,1086530.0,407455.72,
663,181.01444457830132,10.363667999999999,,,,31.0,55.0,[M+H]+,,2.0,652;663,180.00703000000001,4991951.5,5482526.5,5436511.0,5250397.0,5561825.0,5315389.0,
346,181.01455464104757,7.6250990000000005,,,,,,,,,,,630498.9,790608.9,2927654.8,677295.2,842438.44,670475.0,
383,181.01456082961656,7.668562400000001,,,,,,,,,,,591452.06,803255.6,792821.5,616594.06,2881598.0,512374.88,
633,182.9851953568256,10.3196125,,,,31.0,49.0,[M+H]+,,2.0,633;635,181.97789,18995584.0,26823254.0,23707546.0,19318986.0,26023570.0,19853678.0,
661,183.00985008018608,10.362582000000002,,,,31.0,56.0,[M+H]+,,2.0,661;658,182.00245,1869142.9,2073699.1,2053054.2,1992402.0,2111433.2,1988661.4,
51,183.0918292882079,2.8813105,,,,,,,,,,,117735.86,536107.4,190036.31,237163.77,409976.2,77984.47,
713,184.00299863131022,10.551525,,,,33.0,,,,,,,6884058.5,6807015.0,7336850.5,6825015.0,7405777.5,6564892.0,
652,184.9855379263161,10.356617,,,,31.0,57.0,[M+H]+,,2.0,670;652,183.97824,8216978.5,9326820.0,9321038.0,8208764.0,9403316.0,8527034.0,
658,186.9809707004631,10.360191,,,,31.0,56.0,[M-H2O+Na]+,,2.0,661;658,182.00245,3141608.2,3621473.0,3611561.0,3197577.0,3650632.2,3281207.2,
23,186.9810750488626,0.32260898,,,,,,,,,,,177004.67,181117.28,237273.34,146788.0,198079.8,190878.4,
62,194.11531587296298,3.6052115,,,,,,,,,,,398448.2,617578.0,447898.88,245068.44,137854.31,265519.84,
55,194.11536760252045,3.1903648,,,,57.0,0.0,[M+Na]+,,2.0,54;55,171.12611,5550690.0,7777818.5,7827011.5,5608868.5,8537174.0,5752086.5,
148,195.1017311545326,5.6126822999999995,,,,17.0,,,,,,,763165.75,844438.6,858922.9,753661.0,851970.4,792258.3,
647,196.01678851844554,10.332596,,,,31.0,52.0,[2M-H2O+K]+,,2.0,647;641,87.53233,1588109.5,1794750.8,1760451.1,1538541.5,1721610.5,1608647.9,
724,199.98829986707142,10.944958999999999,,,,,,,,,,,650848.8,4250710.0,589599.56,725073.25,719940.4,736474.3,
719,199.9883151422881,10.839864,,,,,,,,,,,629073.4,1370863.9,4211248.0,454933.7,4204643.0,869961.0,
63,201.0597208713001,3.6543419999999998,,,,,,,,,,,183206.77,258930.94,278212.66,150574.69,292876.25,383144.03,
711,201.97573741290526,10.530633,,,,33.0,,,,,,,894870.0,987605.6,979463.1,910274.3,979726.25,944537.5,
545,201.97577077621793,8.688805,,,,,,,,,,,1050704.6,204113.45,473657.53,1094939.9,473974.62,1111101.2,
28,202.1802844646632,0.70543504,,,,,,,,,,,183787.23,137873.45,259087.16,221008.98,174077.17,170202.81,
24,202.18029584230868,0.38569334,,,,,,,,,,,828940.25,635597.5,1014054.4,965623.06,834572.56,840620.8,
125,203.06211443603505,5.279208000000001,,,,,,,,,,,368459.94,347525.6,296673.56,289328.8,351524.22,399944.6,
79,203.06214336404744,3.9062512000000003,,,,,,,,,,,159196.42,124513.445,134922.25,175056.88,121999.305,221874.0,
628,205.01715293994184,10.317088,,,,31.0,,,,,,,6009908.0,7740656.5,7530854.0,6269994.5,7330563.0,6322871.5,
655,207.0175239388383,10.359188,,,,31.0,54.0,[M-2H2O+NH4]+,,2.0,655;653,225.00477999999998,5736909.5,5981586.5,5933399.5,5852630.0,5849444.5,5721414.5,
692,208.0393497424432,10.507012,,,,38.0,,,,,,,2781455.0,3070718.5,3170316.8,2890163.0,3267327.0,2846321.0,
656,209.01293918231983,10.359303,,,,31.0,53.0,[2M+Na]+,,2.0,645;656,93.01144000000001,2168588.8,2258391.5,2249989.2,2227056.2,2227259.2,2182367.2,
377,209.15373459609145,7.698303,,,,,,,,,,,277187.0,312274.53,277529.34,152293.45,262414.1,204981.88,
158,211.07550166546528,5.6749279999999995,,,,3.0,,,,,,,1131671.8,1977934.9,1714165.6,1541299.8,1785338.2,1620104.2,
98,211.97073659432377,4.6879845,,,,22.0,,,,,,,3885960.8,4630446.0,4471622.5,4098365.8,4740480.5,4073209.0,
56,212.12587217760932,3.196682,,,,57.0,1.0,[M+Na]+,,2.0,56;54,189.13664,559439.1,875725.5,868021.2,544050.7,906974.06,556927.3,
627,213.9828407199396,10.316997,,,,31.0,,,,,,,2954334.5,1317029.6,1267159.1,3004029.2,1190997.6,2121385.2,
539,213.98296995488712,8.572975999999999,,,,,,,,,,,1994470.4,394211.1,363343.1,1185502.4,323456.94,997182.8,
442,213.98303412429797,7.8741918,,,,45.0,,,,,,,1919399.9,310708.44,591384.75,996003.0,660472.1,1473685.1,
680,215.98380104169533,10.372264,,,,31.0,,,,,,,1490980.4,916615.94,689692.56,1538013.6,954676.2,1537714.2,
295,215.9838990088749,7.370049000000001,,,,2.0,32.0,[M+NH4]+,,2.0,299;295,197.94978999999998,149376.67,130748.34,142469.17,199757.36,183480.95,211684.89,
449,215.98398733036237,7.875087700000001,,,,44.0,41.0,[M+NH4]+,,2.0,457;449,197.94982,87898.27,119635.516,236428.11,91399.914,253338.94,121047.836,
607,216.9228059508532,10.200023,,,,10.0,,,,,,,3525483.2,1174321.4,1222931.2,2452230.2,1236715.0,1746166.8,
39,217.1047633902433,2.2447584,,,,,,,,,,,873157.44,1026339.5,1504943.8,1119584.6,1092454.6,874888.25,
46,217.10715579311386,2.7965793999999997,,,,,,,,,,,302399.5,286985.34,343921.38,251867.11,327410.6,562677.25,
57,217.10721371234604,3.3512552,,,,,,,,,,,87067.195,548841.3,75033.69,85421.49,105323.74,84089.23,
64,217.10721760280538,3.6552467000000006,,,,,,,,,,,123977.27,164127.44,161047.06,96024.46,184605.64,165238.33,
72,217.10725877392196,3.8457004999999995,,,,,,,,,,,77007.41,88610.19,98023.766,56348.49,88458.91,150358.2,
207,219.0570818894677,6.105003,,,,32.0,,,,,,,647338.25,614716.3,1056672.5,1139331.4,624370.56,737153.9,
59,219.05711800216338,3.5249443,,,,,,,,,,,472468.16,483935.28,690032.25,704063.7,437673.16,571939.8,
227,220.11225716810998,6.3064327,,,,50.0,,,,,,,1028722.6,1760020.1,1577797.0,1579625.2,2011434.8,1622712.4,
412,221.1752172576786,7.7733636,,,,13.0,,,,,,,611463.44,695279.9,643887.5,323904.6,691542.2,499227.66,
81,222.14654152040902,4.056607700000001,,,,,,,,,,,555436.4,832544.56,830348.8,555364.0,828250.0,546055.1,
626,223.98831600908127,10.3137665,,,,31.0,,,,,,,4378309.0,4725995.0,4605431.0,4126823.8,4693165.0,4118898.0,
466,223.98849748249776,7.8724117,,,,44.0,,,,,,,1027189.06,4598059.0,4161580.0,1079805.1,4602583.5,1054398.8,
712,225.029472830455,10.5428505,,,,33.0,,,,,,,2080563.0,2388731.0,2360301.0,2297900.0,2413138.0,2227100.2,
154,225.09112362838718,5.674024,,,,3.0,,,,,,,1899133.2,3234483.5,2747635.5,2506728.2,2953505.8,2575933.2,
653,226.01199686937923,10.357572,,,,31.0,54.0,[M+H]+,,2.0,655;653,225.00477999999998,1180696.0,1443578.1,1430832.4,1175497.4,1436365.0,1251297.0,
86,226.18021710235112,4.375527,,,,61.0,8.0,[M-H2O+H]+,,1.0,85,243.18348999999998,138396.81,130745.31,135156.62,117282.11,565732.94,127039.375,
366,226.18024214436028,7.695612400000001,,,,36.0,36.0,[M-H2O+H]+,,2.0,366;369,243.1835,1075306.4,1231458.8,1147427.2,582207.6,1070339.0,849377.25,
413,226.18026806141518,7.7733636,,,,13.0,40.0,[M-H2O+H]+,,2.0,413;420,243.18354,875251.06,921990.8,838484.1,477243.1,888538.5,677584.6,
584,226.9515177005103,9.937905,,,,,,,,,,,1305106.5,2881098.8,2676401.8,2297287.8,3182362.0,2240422.0,
616,226.95151849116985,10.229063,,,,10.0,,,,,,,7775669.0,5026028.5,5291388.5,3827481.2,5223256.5,3718035.5,
303,226.9516044129361,7.373631,,,,2.0,,,,,,,274489.72,426963.75,407778.0,291421.03,503434.25,350634.5,
367,228.19591378356841,7.695612400000001,,,,36.0,37.0,[M+H]+,,2.0,367;371,227.18858999999998,496537.78,560663.9,515782.78,279465.38,480283.8,394471.75,
111,228.19594428016913,4.8171988,,,,42.0,15.0,[M+H]+,,1.0,112,227.18863,216914.27,252704.97,243891.95,135601.77,256804.02,210690.34,
414,228.19595653527716,7.7733636,,,,13.0,39.0,[M+H]+,,2.0,414;418,227.18865,1119824.1,1160408.6,1077883.0,617810.2,1155178.1,886804.6,
244,228.2323315147184,6.649147500000001,,,,55.0,,,,,,,358535.2,1096238.4,1053884.2,374012.6,1060698.8,393750.88,
100,229.98133134975689,4.6879845,,,,22.0,,,,,,,8713632.0,10356070.0,10113302.0,9201769.0,10770813.0,9118387.0,
97,230.9845531314421,4.68887,,,,22.0,,,,,,,722326.3,853142.7,825372.56,755746.25,895043.3,758790.56,
101,231.9791433568233,4.6879845,,,,22.0,,,,,,,8553489.0,10153581.0,9898453.0,9007000.0,10570108.0,8944106.0,
102,232.9823701305135,4.6888776,,,,22.0,,,,,,,706129.5,847629.9,822176.1,762901.06,886933.5,750166.3,
60,233.072669849485,3.5575504000000002,,,,66.0,3.0,[M+H]+,,1.0,61,232.06536,111962.734,125419.484,85440.67,61915.23,113879.164,174515.22,
83,233.0726760619791,4.365589,,,,56.0,7.0,[M+H]+,,2.0,84;83,232.06537000000003,430908.72,485255.66,366071.8,316282.84,475339.25,681919.6,
197,235.07127422240842,6.102364,,,,32.0,,,,,,,478825.16,525111.4,833194.44,755374.6,517618.28,515278.03,
95,236.08060513298855,4.546433,,,,51.0,,,,,,,2251770.5,2787060.5,3058554.5,2062183.1,2508538.0,3239293.5,
88,236.16213738934013,4.4471526,,,,,,,,,,,82167.91,112399.64,105930.02,66461.484,136219.58,77752.49,
416,236.162168725614,7.774255999999999,,,,13.0,,,,,,,597995.0,688071.9,652541.2,325925.53,676709.94,469060.94,
256,237.22138664754885,6.976408,,,,60.0,,,,,,,64129.83,141957.25,139964.58,143574.7,186117.97,192841.34,
302,237.22139713197396,7.3736234,,,,2.0,,,,,,,859413.0,1131864.0,1115253.0,1070492.8,1381933.1,1270616.2,
58,239.0890523961993,3.3530617,,,,,,,,,,,585025.5,4610681.0,928668.56,621064.56,1139497.1,785703.9,
94,239.08920713995383,4.5473094000000005,,,,51.0,10.0,[M+Na]+,,3.0,94;93;91,216.09989,45602.96,50509.21,61217.58,33201.402,47130.895,70466.805,
96,244.0667762484601,4.5499806,,,,,,,,,,,392515.88,335602.22,372972.3,343792.88,290910.62,535368.5,
200,244.07663746770103,6.1032453,,,,32.0,,,,,,,497848.2,563725.2,958856.75,913132.8,561326.7,605505.1,
368,244.19077401626961,7.695612400000001,,,,36.0,36.0,[M+H]+,,1.0,369,243.1835,169952.47,191020.23,167548.19,81834.85,163287.77,128611.09,
87,244.19078475462604,4.3746204,,,,61.0,8.0,[M+H]+,,1.0,85,243.18348999999998,51615.07,51876.01,53871.707,45961.19,279488.75,52564.145,
415,244.190821266296,7.7733636,,,,13.0,40.0,[M+H]+,,2.0,415;420,243.18354,658246.4,697307.2,639708.6,340914.88,683040.25,528462.7,
75,245.08590787730785,3.8466004999999996,,,,20.0,,,,,,,520364.78,617138.75,689507.7,465661.06,623695.56,900811.2,
105,247.08831253785578,4.703092,,,,59.0,12.0,[M+H]+,,2.0,106;105,246.08101000000002,456514.1,446796.22,441109.78,474250.84,446107.88,599881.7,
