"","FC","log2(FC)","raw.pval","-log10(p)"
"126/470.1853mz/5.43min",0.036408,-4.7796,8.6837e-08,7.0613
"662/481.2921mz/8.97min",0.036754,-4.7659,9.3438e-08,7.0295
"151/399.1482mz/5.73min",0.036297,-4.784,9.8639e-08,7.006
"543/413.2657mz/8.38min",0.036259,-4.7855,1.241e-07,6.9062
"736/385.7238mz/10.32min",0.036141,-4.7902,1.2936e-07,6.8882
"153/344.3157mz/5.77min",0.036508,-4.7756,1.327e-07,6.8771
"749/89.5067mz/10.33min",0.037465,-4.7383,1.3344e-07,6.8747
"708/80.9479mz/10.18min",0.036747,-4.7662,1.4493e-07,6.8389
"715/615.4952mz/10.21min",0.036263,-4.7854,1.4607e-07,6.8355
"758/152.9949mz/10.34min",0.036177,-4.7888,1.497e-07,6.8248
"830/111.039mz/10.53min",0.036136,-4.7904,1.5245e-07,6.8169
"41/138.0551mz/2.83min",0.035991,-4.7962,1.6913e-07,6.7718
"592/377.3199mz/8.82min",0.03589,-4.8003,1.7087e-07,6.7673
"542/391.2839mz/8.38min",0.037227,-4.7475,1.7856e-07,6.7482
"658/395.3306mz/8.97min",0.036016,-4.7952,2.1349e-07,6.6706
"40/120.0445mz/2.83min",0.035677,-4.8089,2.1411e-07,6.6694
"125/448.2033mz/5.43min",0.035621,-4.8111,2.2569e-07,6.6465
"819/104.0302mz/10.49min",0.035589,-4.8124,2.3646e-07,6.6262
"134/437.193mz/5.58min",0.03614,-4.7903,2.5112e-07,6.6001
"316/377.3202mz/7.47min",0.035666,-4.8093,2.7044e-07,6.5679
"459/352.3391mz/7.88min",0.036334,-4.7825,2.811e-07,6.5511
"750/113.9636mz/10.33min",0.036739,-4.7666,3.2549e-07,6.4875
"477/579.2631mz/7.9min",0.036424,-4.779,3.3191e-07,6.479
"456/378.2088mz/7.88min",0.035494,-4.8163,3.3771e-07,6.4715
"215/433.19mz/6.37min",0.035201,-4.8282,3.3793e-07,6.4712
"150/377.1662mz/5.72min",0.03521,-4.8279,3.499e-07,6.4561
"118/318.3mz/5.24min",0.036063,-4.7933,3.6858e-07,6.4335
"104/568.2963mz/4.73min",0.035065,-4.8338,3.9063e-07,6.4082
"791/115.964mz/10.38min",0.035541,-4.8144,5.3366e-07,6.2727
"455/283.2631mz/7.88min",0.034825,-4.8437,5.4242e-07,6.2657
"356/579.2632mz/7.75min",0.035739,-4.8064,6.6928e-07,6.1744
"382/393.2195mz/7.77min",0.034319,-4.8648,7.7175e-07,6.1125
"197/313.2347mz/6.19min",0.036168,-4.7892,7.8944e-07,6.1027
"330/481.292mz/7.57min",0.035694,-4.8082,7.9696e-07,6.0986
"140/346.3313mz/5.66min",0.034558,-4.8548,8.4163e-07,6.0749
"216/275.083mz/6.38min",0.034171,-4.8711,8.6768e-07,6.0616
"209/255.243mz/6.3min",0.034029,-4.8771,9.3995e-07,6.0269
"173/359.2401mz/6.0min",0.033975,-4.8794,9.7532e-07,6.0109
"716/738.5038mz/10.22min",0.034737,-4.8474,1.0289e-06,5.9876
"684/613.4225mz/9.62min",0.033936,-4.881,1.0669e-06,5.9719
"357/421.1559mz/7.75min",0.035016,-4.8358,1.0852e-06,5.9645
"167/328.3208mz/5.99min",0.033864,-4.8841,1.137e-06,5.9442
"256/478.2924mz/7.17min",0.033778,-4.8878,1.1697e-06,5.9319
"756/141.9585mz/10.33min",0.035602,-4.8119,1.2194e-06,5.9139
"752/110.5217mz/10.34min",0.034998,-4.8366,1.2648e-06,5.898
"314/481.2922mz/7.46min",0.033486,-4.9003,1.4823e-06,5.8291
"546/393.2971mz/8.39min",0.034793,-4.8451,1.5892e-06,5.7988
"743/169.9772mz/10.33min",0.033343,-4.9065,1.7697e-06,5.7521
"159/631.3266mz/5.88min",0.032949,-4.9236,2.0013e-06,5.6987
"460/782.5661mz/7.88min",0.03541,-4.8197,2.1234e-06,5.673
"660/851.7098mz/8.97min",0.033101,-4.917,2.1914e-06,5.6593
"205/401.287mz/6.24min",0.034792,-4.8451,2.2152e-06,5.6546
"31/217.1047mz/2.24min",0.035599,-4.812,2.3853e-06,5.6224
"324/579.2633mz/7.54min",0.035339,-4.8226,2.7032e-06,5.5681
"149/887.3878mz/5.68min",0.033247,-4.9106,3.1221e-06,5.5056
"755/109.0224mz/10.34min",0.0353,-4.8242,3.1273e-06,5.5048
"130/302.3052mz/5.48min",0.032357,-4.9498,3.9237e-06,5.4063
"143/225.091mz/5.68min",0.031802,-4.9748,3.9899e-06,5.399
"142/118.0651mz/5.68min",0.031785,-4.9755,4.1113e-06,5.386
"742/163.9905mz/10.33min",0.031718,-4.9786,4.1286e-06,5.3842
"131/303.3085mz/5.48min",0.032129,-4.96,4.1628e-06,5.3806
"136/344.3157mz/5.61min",0.031944,-4.9683,4.1956e-06,5.3772
"144/279.0991mz/5.68min",0.031719,-4.9785,4.2242e-06,5.3743
"170/359.1532mz/5.99min",0.031648,-4.9817,4.3041e-06,5.3661
"234/577.3609mz/6.86min",0.031633,-4.9824,4.4334e-06,5.3533
"458/351.2504mz/7.88min",0.031705,-4.9792,4.5448e-06,5.3425
"86/455.1886mz/4.54min",0.033407,-4.9037,4.6349e-06,5.334
"175/372.347mz/6.04min",0.031788,-4.9754,4.863e-06,5.3131
"549/312.3258mz/8.43min",0.033272,-4.9095,5.3057e-06,5.2753
"161/330.3364mz/5.89min",0.031389,-4.9936,5.4789e-06,5.2613
"141/105.0335mz/5.68min",0.031239,-5.0005,5.4946e-06,5.2601
"135/300.2896mz/5.58min",0.031305,-4.9975,5.5064e-06,5.2591
"169/337.1712mz/5.99min",0.031081,-5.0078,5.7537e-06,5.2401
"117/671.2884mz/5.24min",0.032203,-4.9567,5.7836e-06,5.2378
"148/211.0754mz/5.68min",0.030819,-5.02,6.7299e-06,5.172
"145/320.1255mz/5.68min",0.03085,-5.0186,6.7691e-06,5.1695
"537/338.3415mz/8.35min",0.031776,-4.9759,6.8888e-06,5.1619
"737/213.9827mz/10.32min",0.030696,-5.0258,6.955e-06,5.1577
"720/158.9641mz/10.23min",0.034154,-4.8718,6.9929e-06,5.1553
"116/666.333mz/5.23min",0.031418,-4.9923,7.0861e-06,5.1496
"293/237.2213mz/7.37min",0.031394,-4.9934,7.1096e-06,5.1482
"307/255.2318mz/7.38min",0.031578,-4.9849,7.1735e-06,5.1443
"296/350.1775mz/7.37min",0.030639,-5.0285,7.3161e-06,5.1357
"190/372.1202mz/6.11min",0.032675,-4.9356,7.6127e-06,5.1185
"642/378.3234mz/8.96min",0.030447,-5.0375,7.9499e-06,5.0996
"189/371.117mz/6.11min",0.032672,-4.9358,8.0393e-06,5.0948
"390/80.9479mz/7.77min",0.030184,-5.0501,8.8015e-06,5.0554
"582/546.4303mz/8.71min",0.031513,-4.9879,9.1119e-06,5.0404
"139/347.3347mz/5.65min",0.02989,-5.0642,1.0513e-05,4.9783
"711/589.4798mz/10.2min",0.02948,-5.0841,1.2531e-05,4.902
"192/412.1433mz/6.11min",0.030633,-5.0287,1.4891e-05,4.8271
"87/236.0805mz/4.54min",0.03192,-4.9694,1.6055e-05,4.7944
"114/344.1301mz/5.23min",0.030854,-5.0184,1.8081e-05,4.7428
"210/220.1122mz/6.31min",0.028426,-5.1367,1.8257e-05,4.7386
"115/649.3063mz/5.23min",0.030271,-5.0459,1.8369e-05,4.7359
"202/357.2608mz/6.22min",0.028655,-5.1251,2.0095e-05,4.6969
"740/174.9533mz/10.33min",0.032545,-4.9414,2.0363e-05,4.6912
"349/408.3081mz/7.7min",0.029024,-5.1066,2.2352e-05,4.6507
"181/147.0805mz/6.1min",0.031137,-5.0052,2.3807e-05,4.6233
"184/349.135mz/6.1min",0.031269,-4.9991,2.4454e-05,4.6116
"398/408.3082mz/7.77min",0.028077,-5.1545,2.4687e-05,4.6075
"85/450.2335mz/4.54min",0.030032,-5.0574,2.4779e-05,4.6059
"187/255.5845mz/6.1min",0.030006,-5.0586,2.5055e-05,4.6011
"180/119.0856mz/6.1min",0.030915,-5.0155,2.6923e-05,4.5699
"401/250.1777mz/7.78min",0.02772,-5.1729,2.9238e-05,4.534
"182/165.0911mz/6.1min",0.030783,-5.0217,2.9957e-05,4.5235
"62/324.1123mz/3.8min",0.028559,-5.1299,3.0219e-05,4.5197
"84/433.2067mz/4.54min",0.030202,-5.0492,3.1029e-05,4.5082
"699/743.6156mz/10.04min",0.031001,-5.0115,3.2723e-05,4.4851
"396/228.1958mz/7.77min",0.027522,-5.1833,3.3219e-05,4.4786
"690/226.9514mz/9.94min",0.026701,-5.227,3.3508e-05,4.4749
"188/219.057mz/6.11min",0.029987,-5.0595,3.4952e-05,4.4565
"71/322.0965mz/3.9min",0.028199,-5.1482,3.9145e-05,4.4073
"417/213.9829mz/7.87min",0.027177,-5.2015,3.9326e-05,4.4053
"206/445.3131mz/6.25min",0.029963,-5.0607,4.0623e-05,4.3912
"70/300.1147mz/3.9min",0.02795,-5.161,4.1438e-05,4.3826
"191/719.245mz/6.11min",0.028948,-5.1104,4.3556e-05,4.361
"683/587.4644mz/9.62min",0.026646,-5.2299,5.206e-05,4.2835
"512/851.7097mz/8.22min",0.026797,-5.2218,5.3154e-05,4.2745
"319/365.266mz/7.51min",0.02573,-5.2804,5.328e-05,4.2734
"667/823.6788mz/8.98min",0.025094,-5.3165,5.676e-05,4.246
"697/771.6468mz/10.03min",0.029949,-5.0613,5.8238e-05,4.2348
"712/216.9227mz/10.2min",0.026431,-5.2416,6.0268e-05,4.2199
"69/473.1992mz/3.85min",0.028378,-5.1391,6.1905e-05,4.2083
"61/302.1304mz/3.8min",0.025747,-5.2794,6.2287e-05,4.2056
"593/378.3233mz/8.82min",0.029796,-5.0687,6.9897e-05,4.1555
"565/213.9829mz/8.58min",0.02791,-5.1631,7.1403e-05,4.1463
"574/366.3727mz/8.67min",0.029891,-5.0642,8.0915e-05,4.092
"728/226.9514mz/10.23min",0.028372,-5.1394,0.00013197,3.8795
"334/131.5336mz/7.61min",0.020514,-5.6072,0.00018878,3.724
"491/690.5064mz/8.21min",0.024652,-5.3422,0.00021165,3.6744
"185/697.2629mz/6.1min",0.024217,-5.3678,0.00021625,3.665
"707/144.9822mz/10.18min",0.01986,-5.654,0.00024405,3.6125
"431/281.248mz/7.87min",288.77,8.1738,0.00037836,3.4221
"705/146.9803mz/10.17min",0.023046,-5.4393,0.00052713,3.2781
"835/169.9773mz/10.81min",0.018055,-5.7914,0.00082068,3.0858
"731/716.5227mz/10.26min",0.061479,-4.0238,0.0020393,2.6905
"495/468.1677mz/8.2min",54.067,5.7567,0.0024402,2.6126
"474/752.5197mz/7.9min",0.012983,-6.2672,0.003267,2.4859
"685/879.7408mz/9.63min",0.051399,-4.2821,0.0076129,2.1184
"651/827.7096mz/8.96min",0.050374,-4.3112,0.0078483,2.1052
