"MetaboAnalyst_ID","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","X2024_NEG_CC.Nam_1_Run33.mzML","X2024_NEG_CC.Nam_2_Run45.mzML","X2024_NEG_CC.Nam_3_Run68.mzML","shared_name"
"153/566.3466mz/6.47min",2.52089662043997,2.34439611575732,2.55374888630108,2.39381009549103,2.38036988863735,2.58462166923606,"153"
"157/590.1196mz/6.5min",2.06145232839808,1.99468503754851,1.98436893764684,1.96082586875913,1.97491371034692,2.0465639190203,"157"
"159/311.1687mz/6.53min",2.45731739747174,2.22819636146735,2.26642423637826,2.23524016747539,2.28832656110283,2.23194974719979,"159"
"161/297.2436mz/6.61min",2.06590882534666,1.81530351976033,2.01934605451303,2.12413406672714,1.98299518753823,2.33921064488302,"161"
"162/654.1321mz/6.62min",1.98226345264418,1.93174346194336,1.9088549203707,1.85371619279769,1.89460029708531,1.96571209165644,"162"
"164/637.1419mz/6.64min",2.0882620558006,2.00876286216296,2.03260835219751,2.05593405379632,1.99866670424948,2.16245166460485,"164"
"165/311.1687mz/6.64min",2.26641428547407,2.1158125466172,2.17623863030838,2.10725640245467,2.1058692809688,2.17045918171765,"165"
"167/299.2592mz/6.68min",2.74749373309218,2.55082688866408,2.68494330262009,2.59085548045401,2.50445347175938,2.77718793562558,"167"
"168/573.1294mz/6.68min",2.19136260634133,2.08314722795516,2.10241706685945,2.10736878372201,2.07879204051387,2.20437004427597,"168"
"169/300.2626mz/6.68min",2.02031690013335,1.82555125777753,1.97940627226715,1.87677719406871,1.74847966753631,2.06745996138116,"169"
"172/634.4456mz/6.71min",1.96686532010712,2.42819223231582,2.06159962959317,2.31711452679431,2.11919517602179,2.45589836471996,"172"
"173/297.2436mz/6.71min",1.92753281028541,1.67710241260425,1.83857648128439,1.75058882163815,1.62205604634541,1.97791969710417,"173"
"175/701.1544mz/6.71min",1.91133021660746,1.80919815685251,1.86631374350602,1.82709681239398,1.78640586352963,1.97744653450623,"175"
"177/718.1445mz/6.72min",1.89912555471316,1.93869404849801,1.88545136468441,1.8121329556219,1.91445093833875,1.87532692589623,"177"
"178/635.4489mz/6.75min",1.61517154249745,1.9122563823108,2.15178962620033,0.991613591686847,0.0245585859454094,1.98848705457222,"178"
"179/590.1196mz/6.74min",1.9081549594558,1.85645612174047,1.80352059482415,1.76055174669924,1.8311999097304,1.88401465102578,"179"
"182/295.2279mz/6.77min",2.0202737103275,1.85335664733954,2.11462954333078,2.25939376773352,1.98261319243116,2.30582391453881,"182"
"183/634.4456mz/6.77min",2.25140396198637,1.92510963217999,2.58729351104896,1.55574973348896,1.58475121800004,1.97938982404719,"183"
"184/782.157mz/6.8min",1.86651523549851,1.88676851736827,1.8310041143909,1.77548239961003,1.83688619929676,1.87101266980723,"184"
"186/654.1321mz/6.82min",2.53227443862851,2.51313702671993,2.48104810956735,2.4511003923103,2.49465577302642,2.5452436897133,"186"
"188/480.3096mz/6.83min",2.48259428024655,2.27554745900706,2.45464478365103,2.3327120965181,2.25008700956976,2.51438447487106,"188"
"191/637.1419mz/6.84min",2.25482769519824,2.17401113157114,2.18619506737739,2.22432278012693,2.13861170728713,2.31626210589031,"191"
"195/299.2592mz/6.9min",2.3576689951057,2.12704720914496,2.30220538009525,2.19390440639398,2.0865150014562,2.38764539977632,"195"
"196/718.1446mz/6.92min",2.53550193655508,2.52834608594723,2.50389565167358,2.48660900644524,2.5279170137998,2.55018318228327,"196"
"197/634.4456mz/6.88min",2.56285934495779,1.79456587611643,2.11920369234822,1.38219201737332,0.716992715814176,1.88458425635452,"197"
"198/701.1544mz/6.94min",2.38199266309621,2.26637672927141,2.31115094820253,2.32573013485101,2.22511788505571,2.43113371847848,"198"
"200/765.1669mz/6.95min",2.32287889585315,2.2204886574226,2.27108950957376,2.27971699776949,2.19198264441926,2.38047004307656,"200"
"204/782.157mz/6.99min",2.40495480164999,2.40672926529202,2.37046409341979,2.3279560308193,2.4109106942501,2.39229427902229,"204"
"207/654.1321mz/7.02min",1.91172470177088,1.85029232544347,1.84520935692367,1.81657077836272,1.91190759159668,1.90400841088077,"207"
"212/846.1693mz/7.05min",2.34644149424839,2.3021489501381,2.26412478488701,2.22128647426954,2.34034400432871,2.3519515852623,"212"
"214/829.1793mz/7.06min",1.96623717889033,2.07314627242145,1.96244137943971,2.10188356742101,1.96744219038155,2.0830397011932,"214"
"215/628.2779mz/7.07min",1.95132544108114,1.83150705484509,1.92564109002869,1.76485804332366,1.75726932427275,1.88975355077665,"215"
"217/565.2822mz/7.07min",2.84843383814256,2.71694429549288,2.81428774515611,2.64608290355964,2.6087608094582,2.79376619423565,"217"
"218/325.1844mz/7.04min",2.40820593817523,1.81708566969951,1.45341462695335,2.2987831085426,1.93728556293202,2.09706082933276,"218"
"219/701.1544mz/7.09min",2.01899892319033,2.00415696569455,1.95160594242732,2.10067326932495,2.0116556398602,2.0803577529829,"219"
"220/718.1445mz/7.1min",2.22553787069688,2.20500983608363,2.21322834254131,2.17110644221442,2.22734030316349,2.24419217217199,"220"
"221/893.1918mz/7.11min",1.82658843243841,1.78511023297167,1.76658392335986,1.89538152872651,1.75036521152061,1.88512992183743,"221"
"222/910.182mz/7.11min",2.23177605163559,2.2166204615728,2.21375106317987,2.13022388892517,2.21186646123731,2.23187839146963,"222"
"224/782.157mz/7.14min",2.37379628808265,2.2919954680225,2.33778999861424,2.2942401780732,2.34969543315729,2.35724563172395,"224"
"225/765.1668mz/7.15min",2.14281008254041,2.04859166862779,2.00448508545061,2.22548678818604,2.02170645604664,2.17608975753322,"225"
"227/974.1942mz/7.16min",2.02204209673167,1.96549201699866,2.02853641676828,1.90420103307276,1.9623143050573,2.06683941506535,"227"
"228/846.1694mz/7.2min",2.29289448862103,2.24141728697414,2.2917535284339,2.2332842616122,2.26743637248993,2.28721907960502,"228"
"229/829.1793mz/7.23min",2.07019927740391,2.13838004672582,2.02877397482713,2.21414775714893,1.76214742407472,2.15327266525437,"229"
"232/421.2264mz/7.22min",2.45973818471446,2.35969447831001,2.41350113824991,2.37528912535194,2.38738769477384,2.39514472822193,"232"
"235/325.1844mz/7.23min",2.10496506525415,1.8173818558997,1.94947279773911,1.88858493961791,1.93673018699617,1.9329891310089,"235"
"236/910.182mz/7.25min",2.12724153294976,2.05638097772702,2.09155435990188,2.03265177767406,2.08137953543977,1.97247564654069,"236"
"237/744.5554mz/7.26min",-0.79722263870482,-0.0869709982280192,-0.765533415457133,2.97985839740846,3.22093271568455,2.4308798778193,"237"
"238/893.1918mz/7.28min",2.1997038985462,2.20745271155681,2.15154839017302,2.2295324540485,2.19281430822148,2.2232233079294,"238"
"241/974.1942mz/7.3min",1.93853725341019,1.83545257311072,1.64504144066399,1.86006714978625,1.49238972811127,1.92447140832195,"241"
"243/327.127mz/7.3min",2.05296139830721,1.86193395477413,2.01241341651259,1.88639551133359,1.91667157436015,2.19135041367717,"243"
"245/116.9286mz/7.3min",2.01761879858344,2.15384860393933,1.87845086026097,2.09341192696976,2.16970875395278,2.07630289864477,"245"
"247/134.8947mz/7.31min",2.20460409710688,1.91915499399317,2.0911550732601,1.55333647997723,2.18416910060603,2.19553020944111,"247"
"249/957.2041mz/7.32min",2.21166140028998,2.20706440003657,2.14744077113409,2.18234107572798,2.19964156013879,2.2179902843377,"249"
"251/1021.2165mz/7.33min",2.08317591980485,2.07369562411627,2.01985741629598,2.09581052713418,2.01434367422654,2.10438030111459,"251"
"264/694.4669mz/7.44min",3.45641175135909,3.16606423612432,3.43045620927683,3.21448312893777,3.12461534036578,3.41828515427709,"264"
"265/893.1917mz/7.44min",1.9042090312178,1.89623724062921,1.84500569958208,1.90974689928305,1.84372447070996,1.95751070235949,"265"
"266/711.4569mz/7.43min",2.58032615376168,2.10643544828316,2.54766759298176,2.11693273631681,2.05955080919602,2.52515917890208,"266"
"267/957.204mz/7.46min",1.97871870070909,1.93733607931527,1.94130081539521,1.95280961373274,1.8896915313993,1.99579079098427,"267"
"269/1021.2165mz/7.48min",1.9480578056907,1.8736149253774,1.8680988008511,1.88900844304278,1.86640711511076,1.95867773240206,"269"
"273/161.9136mz/7.55min",1.97415335487007,1.88835843029548,1.78344934406068,1.71767544832936,2.34100792795617,1.81865303173212,"273"
"275/134.8947mz/7.56min",2.58944900526901,2.54394758785239,2.531417040065,2.44437941377484,2.512937460669,2.58971391315999,"275"
"276/501.3546mz/7.59min",2.67821859398806,2.40485541255493,2.61753101117631,2.63981101414247,2.34800203229677,2.82162504440927,"276"
"277/484.3644mz/7.6min",2.30007761584941,2.00108380993101,2.21191333385444,2.22033035670185,1.98317736323979,2.40323871342702,"277"
"279/299.2592mz/7.6min",1.93149247359584,1.70268791937077,1.88883777997649,1.82213238008039,1.75739512461204,2.02259957573008,"279"
"284/455.2105mz/7.68min",2.22705833142794,1.96740057621629,2.15323431100176,1.80505501856527,1.74328781018395,2.13330981468617,"284"
"288/116.9286mz/7.69min",2.7629210320208,2.63280037605285,2.72541286543149,2.34214363608867,2.47982088534971,2.73805342260988,"288"
"289/115.9208mz/7.7min",2.38018935164264,2.16861149815045,2.64732045267045,2.24601780765506,2.58044773717681,2.34686555334317,"289"
"292/134.8947mz/7.7min",2.59823765707255,2.59039305928937,2.61075031742006,2.48406168620654,2.48147749784462,2.59096661096406,"292"
"294/744.555mz/7.68min",-0.591309826504215,-0.579010599783909,0.139092182123743,2.28048834409506,2.47975536454971,3.10099805919724,"294"
"295/161.9136mz/7.7min",1.83423052267432,1.84721307159842,2.11272351747224,2.02306166068394,1.91112875243571,2.15583716408745,"295"
"299/720.4824mz/7.8min",1.99680830693373,1.98255283791985,2.19881593098637,2.00565444708577,1.90696626252833,2.15856070330567,"299"
"301/355.158mz/7.84min",2.93194565001638,2.68584619571779,2.81450132595258,2.80996621896925,2.66356187413094,2.9009170649634,"301"
"302/186.9706mz/7.84min",1.81427726728808,1.78062689008366,1.84411418955766,1.83519608317958,1.79943851264709,1.85506893288247,"302"
"303/116.9286mz/7.84min",2.64069296922213,2.59929375635899,2.61597133524273,2.8969909122824,2.96093521501386,2.65976275228438,"303"
"306/100.9337mz/7.86min",2.038131320993,2.13737686313615,2.58219685936644,1.95517674522068,1.66666042538794,2.39517314142086,"306"
"307/115.9208mz/7.84min",2.92983572091607,2.78511884613689,2.98918460578143,2.796756258382,2.79448347375068,3.01509301030221,"307"
"308/144.9235mz/7.84min",2.72580723865078,2.63990329930028,2.69816159967437,2.62550145802192,2.61472299459181,2.71232440971055,"308"
"315/134.8947mz/7.86min",2.33596864168554,2.34827708598592,2.40240197672546,2.32771298965344,2.25683607715626,2.36701370375651,"315"
"318/634.4456mz/7.9min",3.45481045766218,3.21444282696795,3.40010979091945,3.16531230100555,3.11182248211626,3.31167940318262,"318"
"320/567.4017mz/7.93min",2.02658978260572,1.80463739025702,1.85447514295945,1.80359695785577,1.67756003507168,1.80723919231671,"320"
"321/100.9337mz/7.94min",2.3466725473105,2.43882710949532,2.526141198267,1.96181491813262,1.51296535258844,2.13474950300794,"321"
"323/685.5011mz/7.93min",2.35885461907432,2.23908030147736,2.27931568721848,2.29579374375985,2.19970233510615,2.360383770009,"323"
"328/668.5111mz/7.94min",1.93111037678752,1.46993181052095,1.6598439334618,1.90174718385834,1.55242486013178,2.05840277728572,"328"
"329/383.1779mz/7.94min",1.90540622100976,1.63536270577553,1.76482888232795,1.8113716915262,1.58967978211998,1.8865904895685,"329"
"332/379.1792mz/7.95min",2.00571397854214,1.72966921729795,1.8966184354078,1.88748490122896,1.67170836102584,1.95871115454981,"332"
"333/381.1737mz/7.95min",3.29760350199301,3.04890746824121,3.18342154432254,3.1884805476075,2.981649366562,3.31006423403542,"333"
"335/186.9706mz/7.95min",1.97988766470993,1.96752960234433,2.01108940564631,2.02375302442376,1.9557627672863,2.08279128274668,"335"
"338/115.9208mz/7.95min",2.93478283892716,2.8612886863414,2.96205857327285,2.9340233152147,2.93895829802549,2.95665531518678,"338"
"339/144.9235mz/7.95min",2.69591818110491,2.64828083300681,2.80844641198653,2.62237566257724,2.66028896284505,2.6545272109253,"339"
"341/161.9136mz/7.96min",1.85235751391575,1.78668480660129,1.88220247645747,1.78123171792329,1.44914780559007,1.80086358288804,"341"
"343/134.8947mz/7.97min",2.64088631148691,2.60597632849848,2.65882965226247,2.56305196723294,2.61259043766728,2.63899455950631,"343"
"347/134.8947mz/8.06min",2.51154984829326,2.51432717793897,2.46562343804822,2.53571802567928,2.39357691137299,2.5094162122047,"347"
"351/529.3859mz/8.07min",2.4310609489082,2.10646458214759,2.33199454598965,2.40914261712438,2.09181563858503,2.57107071726516,"351"
"352/669.5061mz/8.07min",2.02985723803946,1.72343555018916,1.90215326105379,1.8823026250352,1.72910147927503,2.08927914155489,"352"
"353/100.9337mz/8.07min",2.09783990577255,2.07982678292507,2.30641290005152,1.73820389452747,1.79588437061296,2.0497314582279,"353"
"354/512.3957mz/8.08min",1.85376012215883,1.57196437246271,1.76249149799667,1.83040931653553,1.64848755176582,1.95636585252505,"354"
"356/660.4613mz/8.1min",3.05790496049051,2.85099431327608,3.01497363799802,2.7145615604111,2.64752394010246,2.8302548693368,"356"
"357/100.9337mz/8.2min",2.46188091913617,2.18202408292538,1.90320761509972,1.92539862240669,2.23503260637677,2.12616947467191,"357"
"358/683.4854mz/8.18min",2.16763329077293,1.87347333098687,2.02233339176787,2.02192852366614,1.82265481252608,2.21194806394005,"358"
"363/100.9337mz/8.27min",2.12346495685166,2.31634650039955,2.64643546740424,2.26276414677326,2.6329641556422,2.40281312475039,"363"
"367/703.5633mz/8.27min",2.52731832500819,2.37997967804769,2.47000940255028,1.96259300890985,2.0157645242088,2.49158675378045,"367"
"368/144.9235mz/8.28min",3.13861477167991,3.11657307824219,3.11689185963818,3.11701170254392,2.96905557546623,3.15299393310887,"368"
"371/383.1893mz/8.28min",2.99825169913742,2.6440705528378,2.87031252961505,2.85216722205193,2.66988272077256,2.95514824301446,"371"
"375/115.9208mz/8.28min",3.41993623718606,3.2953993730914,3.25742839082882,3.29791497435132,3.27484739333426,3.2868464549979,"375"
"378/186.9706mz/8.29min",2.35718744716681,2.37659520816131,2.41419448643706,2.38198334549876,2.31934789239585,2.46008553008096,"378"
"380/134.8947mz/8.29min",2.92471048109546,2.78340999138419,2.94979696342969,2.95768225475318,2.87867719768124,2.92768062852904,"380"
"384/161.9136mz/8.33min",2.23063875709441,2.18666099824924,2.37010674265978,2.22742455818288,2.06610505852745,2.23533206622961,"384"
"386/667.4906mz/8.27min",2.29248128634207,2.19051273213414,2.23464980051191,2.27569500160159,2.12939132527529,2.36178586761481,"386"
"387/713.5323mz/8.35min",1.90853845169518,1.60149821235722,1.86129819138532,1.89785118474933,1.57044628048455,2.18469146145729,"387"
"389/648.4607mz/8.39min",1.8642135953626,1.74510285533873,1.85731051400117,1.83286640481369,1.63620111997489,1.82707035069563,"389"
"390/134.8947mz/8.37min",2.49927811723213,2.4948111369553,2.62306467800016,2.36657306061105,2.55610904752017,2.5412095126692,"390"
"392/186.9706mz/8.39min",1.76203612043057,2.14676593101531,1.93603347912626,1.76392212886562,2.24959220391355,1.85061078059971,"392"
"393/161.9136mz/8.41min",2.17297692412796,2.25690997027369,2.31021513461154,2.17273232486297,2.61998013719935,2.1949616012971,"393"
"394/100.9337mz/8.35min",2.26762042087764,2.14469654387295,2.47352412136776,2.10238224660753,2.57817236266873,2.47886931298026,"394"
"398/665.4749mz/8.44min",1.9662589096074,1.72840655950503,1.88301206419563,1.8780618402613,1.67796682496604,2.03662886752425,"398"
"399/697.5374mz/8.45min",2.00660663360058,1.7696620063196,1.89801560927204,1.86128887141841,1.74277462334612,2.04485893203766,"399"
"401/100.9337mz/8.46min",1.9949279915126,2.13867960240042,2.09122438591139,1.50763704171668,1.57980428283869,1.69830816215952,"401"
"403/669.5064mz/8.48min",2.47645788665429,2.15453748606809,2.38666062924589,2.36585492222453,2.16248168642306,2.50926190614876,"403"
"405/583.433mz/8.51min",2.00015925818462,1.76046074920614,1.93862327703844,1.97257003611294,1.67446241277871,2.07946423774143,"405"
"407/711.5167mz/8.54min",2.25673469294213,2.04624771658577,2.15326300360908,2.14870038472749,1.90216006815484,2.30552679542481,"407"
"410/1035.7314mz/8.6min",2.3357792157993,1.80083629185091,2.32958565858887,1.91573941996161,1.804219501908,2.29947186718852,"410"
"412/683.5216mz/8.59min",1.85314767642602,1.45878583540127,1.81313421863797,1.82454504981093,1.38219293736442,1.88187775599794,"412"
"414/248.8936mz/8.66min",2.14303075990053,2.57556083881747,2.62187144095069,2.48071944301245,2.78259770947328,2.46293140199687,"414"
"415/250.8917mz/8.66min",2.28658772118345,2.27648003950297,2.26143929062448,2.1281103569304,2.43056235031008,2.0975980807431,"415"
"416/695.5218mz/8.62min",2.21990026803941,1.99143024858739,2.08025728544626,1.91286107489878,1.77700601584147,2.05380592177082,"416"
"417/697.5367mz/8.62min",2.06647257479762,1.80069280794216,1.97277194338422,1.98151195582699,1.80342023764362,1.99661275433445,"417"
"418/221.8746mz/8.68min",2.41095787728167,2.00995971758039,1.99875021872148,2.23717736153268,2.25470411216364,2.28964892609947,"418"
"419/223.8723mz/8.68min",1.25733275860116,2.29697607790877,1.8586547910499,1.88691397531313,2.11255392422745,2.14668816309497,"419"
"420/499.3753mz/8.64min",2.17309026228039,1.87110750186221,2.12791333146326,2.02070277110687,1.75756719018131,2.19127738891141,"420"
"423/655.5634mz/8.68min",2.97640283667134,2.70402960756881,2.88923536163471,2.7056320899891,2.53778132221921,2.84973939472483,"423"
"425/717.5791mz/8.72min",2.29860603008887,2.17605083792433,2.10247330298353,1.81841495407186,1.65807260465086,1.938357917219,"425"
"426/651.4956mz/8.73min",2.00072104996449,1.8914338495941,1.94332985355353,1.89392558291194,1.85279349026771,2.16797346074024,"426"
"428/243.8993mz/8.74min",3.41133457671591,3.39628909060687,3.38831597391548,3.34585069159679,3.44900152596539,3.29846189399145,"428"
"429/245.8948mz/8.74min",2.99647003805424,2.98413673817948,2.97124440546518,2.93058129986045,3.03758963708091,2.88276028631159,"429"
"431/221.8746mz/8.75min",2.7997238217658,2.86352454139802,2.84417414738496,2.78036410514625,2.88288785511841,2.48837030619385,"431"
"432/223.8723mz/8.75min",2.65129425667303,2.71952033766122,2.70253391800926,2.6415491879622,2.74252259867769,2.34904846678326,"432"
"433/188.9039mz/8.75min",2.62359321503125,2.5650807519265,2.58491907264,2.54840717145288,2.59666035052026,2.53090106729147,"433"
"435/693.5062mz/8.75min",2.43481261009128,2.0498317789858,2.1443961176044,2.1750694194747,1.90534673307896,2.34566284839664,"435"
"436/186.9058mz/8.75min",2.97623545788636,2.92435217724307,2.93244576753412,2.90565824319401,2.95013228011995,2.88795929026501,"436"
"438/250.8917mz/8.76min",2.74796851125159,2.79147084886593,2.59679589866528,2.71611020508486,2.83436173408002,2.50293369572861,"438"
"439/248.8936mz/8.76min",3.09913916833828,3.14725695206893,2.95152980796566,3.07452032778183,3.19186676637147,2.8573714120499,"439"
"440/591.4381mz/8.77min",2.08635970566036,1.89632063860182,1.90593783561536,1.9040610832645,1.80541105353955,1.94443846127224,"440"
"441/797.5535mz/8.79min",2.01353814155954,1.87156454720809,1.92578114753697,1.84846816723156,1.7675717878493,1.84451935113563,"441"
"442/697.5376mz/8.82min",2.78028528297108,2.42760775141358,2.64993328934992,2.59220298846167,2.42310574056764,2.75555098953771,"442"
"446/545.4537mz/8.9min",2.49332180937302,2.2662463740699,2.53372731728044,2.32729475662982,2.30465044953234,2.39955942952898,"446"
"447/115.9208mz/8.92min",2.11583294906704,2.68820928655728,2.26324819956654,2.71802863455,2.16877335362707,1.97310004540606,"447"
"449/186.9706mz/8.99min",2.12070145315956,2.13283204191042,2.14134065440329,2.09453975272774,1.74433931314139,1.96853447657551,"449"
"451/683.5218mz/8.92min",1.78696760665275,1.54677183404617,1.8469798226181,1.76549383938607,1.51621652725848,1.83257490239097,"451"
"453/146.9659mz/8.93min",2.08578169204329,2.11523434584606,2.23580727714213,2.2335601028147,2.68199616984454,2.18933036130879,"453"
"455/607.4695mz/8.96min",2.05885121224954,1.97616601479157,1.99892281270138,1.82205420562847,1.84449464357353,1.85534349770137,"455"
