"","FC","log2(FC)","raw.pval","-log10(p)"
"3960/296.23mz/5.33min",0.083092,-3.5892,0.0026393,2.5785
"1259/190.0861mz/2.32min",0.0079754,-6.9702,0.0026943,2.5696
"3956/181.1223mz/5.34min",0.082518,-3.5991,0.0027129,2.5666
"5323/660.4304mz/6.56min",0.10707,-3.2234,0.0027469,2.5612
"5129/626.4387mz/6.38min",0.10419,-3.2627,0.0028021,2.5525
"3948/295.2267mz/5.33min",0.089027,-3.4896,0.0028451,2.5459
"4344/298.2458mz/5.65min",0.06024,-4.0531,0.0028939,2.5385
"4673/596.4015mz/5.96min",0.10223,-3.2902,0.0029692,2.5274
"3949/647.4492mz/5.33min",0.04025,-4.6349,0.0030023,2.5225
"4492/618.3832mz/5.79min",0.0048417,-7.6903,0.0030922,2.5097
"1605/165.0752mz/2.53min",0.4434,-1.1733,0.0031939,2.4957
"3957/259.2055mz/5.34min",0.061267,-4.0287,0.0034274,2.465
"5325/655.475mz/6.57min",0.099919,-3.3231,0.0035425,2.4507
"2399/205.097mz/3.3min",0.34145,-1.5503,0.003627,2.4405
"2465/219.1128mz/3.4min",606.46,9.2443,0.0037391,2.4272
"4339/261.2212mz/5.64min",0.045379,-4.4618,0.0040335,2.3943
"3942/278.2195mz/5.33min",0.074855,-3.7398,0.004474,2.3493
"6124/411.3259mz/7.57min",0.24566,-2.0252,0.0044991,2.3469
"5324/638.4485mz/6.57min",0.106,-3.2379,0.0045256,2.3443
"4809/622.4166mz/6.06min",0.097273,-3.3618,0.0045705,2.34
"3339/356.218mz/4.72min",0.20354,-2.2966,0.0046142,2.3359
"5538/279.2318mz/6.83min",0.15798,-2.6622,0.0049138,2.3086
"4780/596.4015mz/6.04min",0.10844,-3.2051,0.0049937,2.3016
"6353/375.3044mz/7.72min",0.087851,-3.5088,0.0051134,2.2913
"4914/332.3311mz/6.17min",0.2445,-2.0321,0.0051148,2.2912
"7112/666.5301mz/8.59min",0.063021,-3.988,0.0051967,2.2843
"2508/319.1288mz/3.46min",0.47723,-1.0673,0.0053341,2.2729
"6732/447.0988mz/8.05min",6.0766,2.6033,0.0058968,2.2294
"4728/627.4435mz/6.0min",0.09588,-3.3826,0.0065021,2.1869
"4725/610.417mz/6.0min",0.10323,-3.2761,0.0066,2.1805
"4727/628.4466mz/6.0min",0.097672,-3.3559,0.0066279,2.1786
"1451/262.1284mz/2.48min",0.34269,-1.545,0.0067074,2.1734
"2881/380.1914mz/4.03min",0.42948,-1.2193,0.0067548,2.1704
"4723/612.423mz/6.0min",0.10133,-3.3029,0.0069393,2.1587
"2398/188.0705mz/3.3min",0.38086,-1.3927,0.0072493,2.1397
"2395/248.1111mz/3.3min",0.39253,-1.3491,0.0072946,2.137
"5197/392.331mz/6.47min",0.27651,-1.8546,0.0074954,2.1252
"4477/599.41mz/5.78min",0.074263,-3.7512,0.0079074,2.102
"4182/575.2974mz/5.5min",0.48624,-1.0403,0.0079633,2.0989
"3649/295.2267mz/5.04min",0.077008,-3.6989,0.0080239,2.0956
"3155/312.2532mz/4.38min",0.025301,-5.3047,0.0081307,2.0899
"4974/279.2318mz/6.23min",0.17168,-2.5422,0.0082888,2.0815
"2396/247.1077mz/3.3min",0.3999,-1.3223,0.0083049,2.0807
"2791/358.1972mz/3.9min",0.40276,-1.312,0.0083216,2.0798
"2397/229.0971mz/3.3min",0.38939,-1.3607,0.0083839,2.0766
"2274/299.1389mz/3.14min",0.42438,-1.2366,0.0084672,2.0723
"5539/297.2423mz/6.84min",0.24615,-2.0224,0.008545,2.0683
"4237/582.3858mz/5.62min",0.062889,-3.9911,0.0087072,2.0601
"4309/233.19mz/5.61min",0.49008,-1.0289,0.0088487,2.0531
"4383/304.2998mz/5.7min",0.26191,-1.9329,0.0089093,2.0502
"2169/180.0655mz/3.02min",0.33025,-1.5984,0.0089798,2.0467
"6712/714.5057mz/8.0min",7.5391,2.9144,0.009091,2.0414
"5374/540.4255mz/6.61min",0.4467,-1.1626,0.009516,2.0215
"841/137.0458mz/2.03min",0.22385,-2.1594,0.0099633,2.0016
"3709/622.3594mz/5.1min",0.079684,-3.6496,0.010015,1.9993
"5876/408.2167mz/7.23min",0.10744,-3.2184,0.010361,1.9846
"6334/411.3256mz/7.72min",0.24922,-2.0045,0.010409,1.9826
"1629/231.1126mz/2.59min",0.4944,-1.0163,0.011129,1.9536
"4948/624.4321mz/6.21min",0.06117,-4.031,0.011636,1.9342
"4315/599.4123mz/5.62min",0.052293,-4.2572,0.012557,1.9011
"3451/523.2911mz/4.84min",0.058366,-4.0987,0.012627,1.8987
"4932/672.4163mz/6.19min",11.349,3.5045,0.013348,1.8746
"1808/249.0393mz/2.72min",27.842,4.7992,0.013607,1.8662
"3706/548.2866mz/5.11min",0.34758,-1.5246,0.013787,1.8605
"2392/201.1022mz/3.3min",0.37066,-1.4318,0.013802,1.8601
"1347/224.0916mz/2.41min",0.48768,-1.036,0.013954,1.8553
"3460/455.2287mz/4.84min",0.084141,-3.571,0.014128,1.8499
"1977/206.0811mz/2.83min",0.42541,-1.2331,0.014713,1.8323
"4310/251.2005mz/5.61min",0.48705,-1.0379,0.014989,1.8242
"4574/626.4115mz/5.87min",0.074596,-3.7448,0.015341,1.8141
"6344/412.3293mz/7.68min",0.23817,-2.07,0.015429,1.8117
"5860/878.5668mz/7.23min",3.5892,1.8437,0.015896,1.7987
"3496/564.2812mz/4.89min",0.15751,-2.6665,0.015915,1.7982
"2054/245.1859mz/2.91min",5.1158,2.3549,0.01639,1.7854
"910/222.0797mz/2.1min",0.37226,-1.4256,0.016517,1.7821
"4752/277.2162mz/6.02min",0.16372,-2.6107,0.016702,1.7772
"7184/650.535mz/8.81min",0.084528,-3.5644,0.017493,1.7571
"867/203.139mz/2.06min",4.0049,2.0018,0.017661,1.753
"3151/305.2012mz/4.38min",0.47774,-1.0657,0.018006,1.7446
"2838/451.2337mz/3.96min",0.060895,-4.0375,0.01816,1.7409
"4593/427.3205mz/5.9min",0.11066,-3.1758,0.018392,1.7354
"4704/626.4118mz/5.98min",0.067699,-3.8847,0.018783,1.7262
"7181/615.4978mz/8.81min",0.075022,-3.7365,0.018834,1.7251
"1116/226.1076mz/2.28min",0.2606,-1.9401,0.018943,1.7226
"1917/252.0866mz/2.79min",0.45578,-1.1336,0.019129,1.7183
"1913/359.2175mz/2.79min",0.08699,-3.523,0.019152,1.7178
"4324/604.3678mz/5.63min",0.10334,-3.2746,0.019254,1.7155
"3247/243.159mz/4.5min",10.001,3.3221,0.020092,1.697
"2233/279.1703mz/3.09min",4.1942,2.0684,0.020281,1.6929
"5744/339.1227mz/7.08min",0.048006,-4.3806,0.021156,1.6746
"3317/260.1856mz/4.66min",0.052233,-4.2589,0.02142,1.6692
"4753/312.2533mz/6.02min",0.1715,-2.5437,0.021704,1.6635
"945/254.1862mz/2.14min",0.031317,-4.9969,0.021799,1.6616
"2193/269.1859mz/3.05min",0.081218,-3.6221,0.0218,1.6615
"2552/176.0706mz/3.53min",0.25688,-1.9609,0.02198,1.658
"6340/429.3362mz/7.73min",0.21874,-2.1927,0.022446,1.6489
"1503/250.0704mz/2.53min",0.45846,-1.1251,0.022474,1.6483
"1878/308.1128mz/2.76min",0.25707,-1.9598,0.022505,1.6477
"1694/265.1546mz/2.64min",3.4281,1.7774,0.022618,1.6456
"3945/335.2194mz/5.34min",0.11615,-3.106,0.022649,1.6449
"884/247.1288mz/2.07min",0.45894,-1.1236,0.022805,1.642
"5680/878.5672mz/7.04min",4.136,2.0482,0.023037,1.6376
"899/185.0636mz/2.08min",0.15841,-2.6583,0.023235,1.6339
"7486/799.5673mz/10.39min",0.11141,-3.166,0.023318,1.6323
"2691/527.2866mz/3.76min",0.13721,-2.8656,0.023719,1.6249
"4428/278.2478mz/5.78min",0.063023,-3.988,0.024201,1.6162
"4338/337.2352mz/5.65min",0.085667,-3.5451,0.024351,1.6135
"4661/353.2685mz/5.94min",0.047391,-4.3992,0.025639,1.5911
"1185/353.1341mz/2.29min",6.4444,2.688,0.026361,1.579
"5237/491.2327mz/6.52min",0.38615,-1.3728,0.027366,1.5628
"3099/511.2913mz/4.34min",0.079474,-3.6534,0.02753,1.5602
"1257/252.0865mz/2.35min",3.4065,1.7683,0.027541,1.56
"1067/356.2179mz/2.23min",0.076002,-3.7178,0.027594,1.5592
"1925/275.16mz/2.82min",0.1132,-3.1431,0.027792,1.5561
"2138/279.1703mz/2.99min",6.9931,2.8059,0.02801,1.5527
"5484/389.1117mz/6.75min",3.788,1.9214,0.028111,1.5511
"5868/355.2842mz/7.3min",0.22371,-2.1603,0.029179,1.5349
"3466/168.1383mz/4.85min",0.061631,-4.0202,0.029194,1.5347
"1299/206.081mz/2.36min",0.35997,-1.474,0.029298,1.5332
"6120/395.3297mz/7.55min",0.24719,-2.0163,0.029317,1.5329
"2425/162.0549mz/3.35min",0.08562,-3.5459,0.029782,1.526
"2535/321.1444mz/3.58min",0.37626,-1.4102,0.029822,1.5255
"2967/316.0451mz/4.19min",0.12303,-3.023,0.029939,1.5238
"6456/427.3205mz/7.84min",0.3388,-1.5615,0.030625,1.5139
"1002/184.0968mz/2.21min",0.23414,-2.0946,0.031102,1.5072
"5458/510.3615mz/6.69min",5.2445,2.3908,0.031404,1.503
"5482/297.0824mz/6.75min",3.8754,1.9543,0.031888,1.4964
"5153/447.0991mz/6.41min",9.8339,3.2978,0.031918,1.496
"5918/408.3257mz/7.28min",0.13134,-2.9286,0.032013,1.4947
"5119/314.2689mz/6.36min",0.20109,-2.3141,0.032023,1.4945
"5470/427.3206mz/6.75min",0.082357,-3.602,0.032302,1.4908
"1920/433.8742mz/2.8min",0.39237,-1.3497,0.032893,1.4829
"2229/339.1913mz/3.08min",0.12577,-2.9912,0.033107,1.4801
"4264/335.2195mz/5.57min",0.30496,-1.7133,0.033437,1.4758
"5821/814.5582mz/7.18min",0.1355,-2.8836,0.03386,1.4703
"2137/193.1434mz/2.99min",0.43179,-1.2116,0.034416,1.4632
"3065/550.302mz/4.29min",0.084947,-3.5573,0.034998,1.456
"2355/587.2919mz/3.24min",0.47977,-1.0596,0.036096,1.4425
"6360/406.3467mz/7.76min",0.076906,-3.7008,0.036163,1.4417
"5483/371.101mz/6.75min",3.9933,1.9976,0.036251,1.4407
"2478/224.0012mz/3.41min",0.42053,-1.2497,0.037048,1.4312
"1982/123.0916mz/2.84min",2.9916,1.5809,0.03705,1.4312
"6528/443.3154mz/7.88min",0.16049,-2.6394,0.038404,1.4156
"5731/600.3543mz/7.07min",0.093949,-3.412,0.039224,1.4065
"6487/393.3151mz/7.85min",0.19399,-2.3659,0.039625,1.402
"5031/287.055mz/6.25min",0.14337,-2.8022,0.040163,1.3962
"5779/427.3205mz/7.14min",0.33699,-1.5692,0.040211,1.3957
"4929/439.3891mz/6.2min",11.876,3.57,0.040757,1.3898
"4078/253.1434mz/5.43min",237.58,7.8923,0.041341,1.3836
"1817/265.1546mz/2.69min",8.1752,3.0313,0.041489,1.3821
"6257/304.2635mz/7.61min",0.12738,-2.9728,0.04162,1.3807
"4413/295.2268mz/5.7min",0.1951,-2.3577,0.041937,1.3774
"5275/277.2162mz/6.52min",0.21902,-2.1909,0.041952,1.3772
"1931/302.1709mz/2.81min",0.060546,-4.0458,0.042132,1.3754
"5487/279.2318mz/6.79min",0.20786,-2.2663,0.04279,1.3687
"5580/461.326mz/6.89min",0.16457,-2.6032,0.044188,1.3547
"3096/312.2532mz/4.33min",0.08416,-3.5707,0.044492,1.3517
"5463/332.2584mz/6.73min",0.13259,-2.9149,0.044819,1.3485
"5546/409.3098mz/6.85min",0.069425,-3.8484,0.044827,1.3485
"2284/165.0909mz/3.16min",0.27674,-1.8534,0.045074,1.3461
"1621/330.2387mz/2.58min",0.19408,-2.3653,0.045118,1.3457
"2206/371.2174mz/3.07min",0.17828,-2.4878,0.0454,1.3429
"5473/297.2423mz/6.76min",0.25513,-1.9707,0.04551,1.3419
"1743/254.1499mz/2.65min",0.33336,-1.5848,0.045927,1.3379
"1918/260.103mz/2.79min",0.13091,-2.9334,0.047447,1.3238
"3745/536.3345mz/5.07min",0.079001,-3.662,0.047819,1.3204
"5451/450.3575mz/6.7min",0.04764,-4.3917,0.049015,1.3097
"5450/415.3205mz/6.7min",0.047856,-4.3852,0.049483,1.3055
