Filename,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML,GF_S4_MC_RCG_1_neg_20210511_Run71.mzML,GF_S4_MC_RCG_2_neg_20210511_Run91.mzML,GF_S4_MC_RCG_3_neg_20210511_Run171.mzML
2823/603.1917mz/6.26min,83745.17,12368.028,0.0,0.0,0.0,0.0
2824/663.2131mz/6.26min,540907.5,228936.16,112763.76,0.0,24323.963,0.0
2825/329.2334mz/6.28min,0.0,0.0,0.0,50963.918,56595.324,54248.52
2826/313.2384mz/6.32min,83093.64,53843.375,163042.94,127055.83,144198.81,192043.25
2827/293.2123mz/6.32min,406885.3,209890.6,320791.47,307418.47,282300.88,338821.53
2828/311.1686mz/6.38min,3912608.8,2447220.8,2858474.0,2759964.0,3497176.8,2514782.0
2829/271.2278mz/6.33min,124251.63,103636.266,160083.27,99412.63,100744.74,101074.125
2830/257.2122mz/6.33min,77725.32,54130.754,92874.57,46020.035,54267.855,58826.566
2831/437.3118mz/6.34min,454169.28,497782.38,498257.3,113079.695,141789.48,106949.375
2832/269.2122mz/6.42min,81279.1,58671.71,88542.86,33018.766,40668.082,35175.234
2833/394.2727mz/6.35min,180374.92,89871.125,104219.96,120521.63,125456.03,100397.88
2834/297.2434mz/6.36min,2850182.5,2323757.8,2971732.8,1739537.1,2132365.5,2042658.0
2835/328.2492mz/6.37min,652960.5,498936.2,1016896.3,220208.44,272405.97,259027.95
2836/343.2853mz/6.39min,56900.977,40073.1,70949.945,32145.01,45312.617,43072.938
2837/351.221mz/6.48min,14696427.0,11269482.0,21156054.0,3504132.8,4533103.0,3554301.5
2838/371.3166mz/6.44min,18322.564,11156.621,30911.56,21996.113,32706.158,48597.63
2841/243.1964mz/6.44min,724601.1,600654.3,794092.5,621827.94,714231.3,669684.56
2842/271.2278mz/6.44min,348845.53,290844.88,398118.62,205067.6,218364.61,209271.66
2843/293.2123mz/6.41min,112524.29,53978.184,43448.504,162559.55,118409.766,152114.78
2844/469.2571mz/6.43min,737394.2,1910304.2,24408.492,150613.64,230772.3,45208.625
2845/297.2434mz/6.46min,6158206.0,6461262.5,8070792.5,1121986.4,1507254.8,1538376.2
2846/452.2782mz/6.46min,9058363.0,7918479.5,10198748.0,0.0,592849.56,163148.39
2847/257.2122mz/6.51min,3132429.8,3095564.8,3677736.2,495471.3,536843.1,981031.2
2848/637.1418mz/6.49min,361261.28,275030.03,368398.2,251316.53,198750.92,262809.34
2850/295.2277mz/6.53min,184644.69,207005.3,248973.83,13907.0625,79066.99,118199.375
2853/371.3165mz/6.54min,77726.87,63742.22,107969.81,84754.9,98841.47,129453.72
2855/571.2889mz/6.55min,0.0,0.0,0.0,682113.2,478244.56,0.0
2856/269.2122mz/6.57min,261938.55,222713.0,299108.0,201467.33,189320.84,176537.75
2857/295.2278mz/6.67min,200902.83,476678.34,393312.56,34389.496,211017.27,202791.72
2858/701.1544mz/6.58min,228548.81,197517.61,232716.75,165449.66,126500.05,151131.34
2859/299.2591mz/6.58min,501373.1,469235.2,509627.3,926338.6,1114613.6,1077421.6
2861/452.2783mz/6.56min,5767367.0,3397105.0,1289657.2,393477.12,305787.53,0.0
2863/342.2648mz/6.61min,727042.3,603878.6,1126337.6,213728.86,322112.97,243799.3
2864/249.1496mz/6.62min,520010.66,222928.84,254568.83,514860.12,256597.61,376724.9
2865/555.2844mz/6.6min,285289.97,336415.84,0.0,0.0,0.0,0.0
2867/325.1843mz/6.71min,266524.8,658857.9,1104166.5,194322.0,807715.8,2212845.5
2868/371.3167mz/6.69min,33575.617,33155.605,52835.957,83427.93,81544.94,102027.47
2869/269.2123mz/6.66min,573877.44,525204.25,667751.8,314590.2,451232.0,252329.33
2870/323.2592mz/6.66min,21182.576,47534.008,55880.137,167448.56,245853.81,244658.36
2872/765.1671mz/6.68min,148558.08,140731.47,141646.8,98869.125,40873.71,91091.49
2875/301.2384mz/6.69min,895786.5,723007.4,1136623.2,901562.7,851714.5,1114484.8
2876/299.2591mz/6.65min,347963.16,277440.06,399964.56,600823.3,423588.8,420183.5
2877/637.1419mz/6.7min,769059.3,526235.3,759290.0,668096.5,540482.3,657846.4
2878/257.2123mz/6.7min,662710.06,596049.0,1521442.1,995668.5,574330.3,546258.9
2879/433.236mz/6.75min,1049380.1,448255.12,617175.56,383358.7,575286.44,2995803.2
2880/369.301mz/6.7min,299203.88,283236.34,370102.5,284141.47,343835.22,425443.72
2881/371.3168mz/6.73min,86547.24,81712.17,111925.83,86140.984,95618.59,116438.1
2882/555.2844mz/6.69min,207105.89,508918.9,0.0,0.0,0.0,0.0
2883/342.2649mz/6.74min,784702.6,607430.0,1220759.0,309234.88,353039.6,317440.72
2886/701.1544mz/6.78min,893275.7,709352.56,871203.4,740349.4,561883.9,730384.56
2888/483.2728mz/6.81min,934022.8,1112058.8,383695.2,22430.87,307824.0,489196.84
2889/325.1843mz/6.81min,3299597.2,2096625.2,2315414.5,630270.6,2934714.0,536896.06
2890/480.3094mz/6.83min,0.0,0.0,0.0,155353.66,127706.625,106321.13
2891/269.2123mz/6.81min,549618.6,448943.34,584803.3,256724.03,470767.66,436894.25
2892/765.1668mz/6.86min,688912.94,618742.3,703540.1,528525.3,420018.94,540542.2
2893/295.2277mz/6.85min,104985.11,70830.92,148791.22,37072.176,44318.6,38892.31
2894/433.2361mz/6.82min,5001189.0,436721.84,114198.58,789469.94,645689.4,382767.75
2895/369.3009mz/6.86min,143482.9,185680.47,226975.36,93537.55,142038.92,172595.61
2896/341.2696mz/6.86min,21457.436,12205.918,47073.434,74480.266,92591.734,108200.74
2897/271.2279mz/6.86min,6763681.0,7332669.5,7951292.5,3053826.8,3122977.0,2824218.5
2898/297.2434mz/6.87min,458242.4,332001.5,487877.3,33916.72,106675.875,98180.875
2899/315.2539mz/6.88min,142151.14,127357.37,185940.64,132833.44,149639.39,177438.89
2900/637.1418mz/6.88min,187570.86,130646.336,190876.34,179378.77,142458.0,180735.86
2901/371.3165mz/6.89min,468658.6,461467.22,536841.25,474874.75,428293.28,619651.4
2902/356.2806mz/6.91min,319739.22,279977.44,563252.0,170986.31,191492.42,173857.14
2906/478.2938mz/6.87min,1938997.9,598023.3,511476.75,0.0,0.0,0.0
2909/329.2697mz/6.93min,500789.0,413291.06,615867.56,465519.4,549190.75,485754.4
2910/187.1339mz/6.93min,25400.193,18264.584,31716.062,32822.387,57867.703,19593.535
2911/701.1542mz/6.95min,461804.47,366677.6,467376.44,426095.72,353357.9,401962.7
2912/459.3116mz/6.95min,113515.64,93774.695,136280.69,197728.73,268543.06,274362.4
2914/325.1842mz/6.89min,1020458.5,681843.06,327177.22,2099520.2,903398.8,184578.66
2916/365.2365mz/6.98min,6120090.5,3638269.5,13659625.0,10409.6455,1390088.0,1839201.4
2918/765.1667mz/7.01min,557569.6,538227.0,537218.25,402022.38,236808.1,265311.84
2919/483.2727mz/6.92min,1501637.9,3986153.8,151123.78,417936.88,667986.0,164523.08
2922/584.4532mz/7.05min,18175.627,84415.5,27663.074,1287885.8,1182612.6,696264.0
2923/297.2433mz/7.04min,162411.86,151791.94,211389.64,40880.332,43983.086,38698.62
2927/826.5607mz/7.03min,15281735.0,21078908.0,18179234.0,16749272.0,2957299.8,615780.6
2928/315.2539mz/7.01min,22990.432,32309.902,49228.13,36618.855,30144.71,77886.36
2929/271.2279mz/7.07min,7714282.0,8276757.5,9648310.0,7683779.5,8638444.0,9306950.0
2930/371.3165mz/7.08min,499092.75,511856.88,597032.94,548043.94,618347.6,734817.06
2933/329.2696mz/7.1min,617250.3,600745.25,842242.06,731128.1,784541.56,679652.2
2934/677.4874mz/7.1min,0.0,0.0,0.0,520748.53,447582.4,391603.06
2935/285.2434mz/7.1min,755721.7,891767.8,923769.25,725505.8,768313.9,679969.75
2937/365.2365mz/7.13min,10502022.0,7828799.0,0.0,2026567.5,2483232.8,0.0
2939/328.2938mz/7.14min,1446959.0,1392703.8,1557345.5,1395974.6,1613263.6,1533637.9
2940/427.2154mz/7.14min,149147.17,219236.16,250145.33,207898.02,223334.67,249321.42
2943/327.2904mz/7.14min,6768945.5,6426103.0,7200450.5,6498801.0,7500921.5,7122468.5
2944/134.8946mz/7.14min,3108244.8,1540898.1,1927677.5,2200590.2,2097325.5,2203020.0
2946/473.327mz/7.15min,204992.48,180456.88,266226.7,337874.12,378182.6,380243.16
2947/373.2958mz/7.16min,497124.53,458954.94,663050.56,286087.88,374976.1,277488.72
2948/285.2435mz/7.16min,1285894.5,1558532.9,1607044.6,1231467.6,1174219.2,1056543.6
2949/443.3166mz/7.18min,82021.51,76680.32,108127.13,63086.812,91636.72,74901.99
2950/343.2852mz/7.17min,161665.36,147871.39,237837.81,106365.81,102723.04,63137.89
2951/299.2591mz/7.2min,124436.97,134437.22,162080.95,140271.86,125032.984,114359.41
2955/397.3321mz/7.24min,191113.34,200637.45,239800.95,195406.56,236296.0,240063.56
2956/409.2358mz/7.19min,2542123.0,518053.9,142037.52,351698.53,65705.516,231956.5
2957/297.2434mz/7.24min,150155.0,130783.53,207347.12,482531.44,437361.4,385527.47
2958/480.3093mz/7.29min,0.0,0.0,3050741.0,0.0,0.0,572539.6
2959/655.4429mz/7.26min,1150815.2,1300879.8,1461185.9,1010074.8,1255710.2,1373256.5
2960/586.4689mz/7.27min,191670.67,444386.16,256293.5,649306.56,590107.75,405840.88
2961/339.1998mz/7.28min,2273242.5,601455.2,437424.72,310557.8,2148870.8,291410.3
2962/455.3147mz/7.33min,71551.08,147019.83,44387.04,30824.652,121067.2,39924.215
2963/341.2696mz/7.31min,486417.66,572596.3,685339.06,531296.94,575803.9,436347.1
2964/494.3961mz/7.33min,493016.16,616140.3,478961.62,58919.273,45257.746,37291.477
2965/621.4007mz/7.33min,38569.33,75412.31,27747.318,0.0,0.0,0.0
2966/397.3321mz/7.32min,1901123.9,3083972.2,3057392.2,1620171.2,2103375.5,2359029.2
2969/409.2357mz/7.27min,841343.25,284280.9,49303.895,1085633.4,107591.125,65924.69
2971/354.3009mz/7.35min,101195.7,162703.98,142989.98,40405.938,42943.67,44597.613
2972/285.2434mz/7.36min,634000.3,755172.9,809796.9,621837.75,615699.9,633338.2
2973/391.2829mz/7.36min,129565.56,208472.81,199983.95,333656.7,231218.84,291454.53
2974/369.3008mz/7.36min,2657640.2,2656233.2,3404753.2,5405544.5,4660098.0,6092005.5
2975/313.2748mz/7.37min,586387.5,623406.56,699630.75,595022.4,590917.25,488321.5
2976/469.2259mz/7.36min,27405.738,50116.727,68730.64,127700.63,108213.28,176567.72
2977/457.3327mz/7.39min,89899.38,101448.89,121239.87,94489.875,93193.61,109375.67
2978/353.3059mz/7.39min,88881.22,147345.58,153158.67,44602.215,74873.32,68519.484
2981/341.306mz/7.4min,1100583.6,1113061.8,1119365.6,1089741.0,1043609.75,1238654.4
2984/343.2852mz/7.42min,14956328.0,15236997.0,17907896.0,16779692.0,16690831.0,14471198.0
2985/443.2105mz/7.42min,259488.7,223156.17,357507.0,307485.56,265615.0,307393.22
2986/455.3126mz/7.42min,615890.06,921230.6,914164.25,936418.9,798854.06,612291.3
2987/426.2078mz/7.42min,30928.97,150167.17,77655.81,77253.55,30969.56,6758.433
2989/297.2434mz/7.43min,785872.5,896296.8,899818.75,835497.6,701097.44,695952.1
2990/339.1998mz/7.36min,815018.7,325172.0,127058.625,1147953.0,511415.4,61907.156
2991/497.2884mz/7.42min,222181.6,658287.2,0.0,3684.2146,3543.949,0.0
2992/339.254mz/7.44min,682594.5,483399.78,659434.75,967121.75,1150938.4,940509.25
2994/299.259mz/7.44min,1151157.0,1397361.4,1441951.6,1307510.2,1053117.9,1125389.8
2995/443.3165mz/7.45min,176063.52,200435.25,245705.69,218212.98,204462.88,218606.81
2996/467.2777mz/7.49min,0.0,60083.47,305252.9,0.0,0.0,0.0
2997/480.3093mz/7.45min,0.0,1128858.2,9819075.0,0.0,0.0,76270.9
2998/742.5033mz/7.42min,1159330.0,96245.16,362205.25,696667.9,0.0,5026.8535
2999/134.8946mz/7.44min,6805906.0,2867674.8,3819326.2,3905173.5,3662644.5,3683868.8
3002/600.4845mz/7.45min,111960.21,239662.4,136240.08,373469.3,233875.62,187149.98
3003/435.2514mz/7.41min,755894.0,62717.64,9199.641,71971.336,41608.676,15692.279
3004/457.0818mz/7.45min,332100.56,123084.05,259595.7,141318.61,149139.94,177888.72
3006/419.1082mz/7.46min,540221.9,488354.34,715289.94,479292.84,511763.22,642624.94
3007/421.1052mz/7.46min,692632.6,634140.2,931157.44,622492.25,669606.8,829439.1
3008/354.3012mz/7.49min,286996.28,358761.44,351806.7,244493.06,242248.25,232326.25
3010/637.4322mz/7.52min,272653.12,372581.1,360635.34,0.0,0.0,0.0
3011/653.3015mz/7.46min,228829.55,90344.12,42789.953,380762.5,160073.75,0.0
3012/411.3478mz/7.55min,320841.5,695591.1,620806.75,280528.44,356768.56,497527.78
3014/455.3164mz/7.55min,87241.625,101343.26,113338.17,129158.87,114210.87,136986.72
3015/383.3166mz/7.59min,121965.03,245750.14,292622.72,397828.5,134462.11,245973.77
3016/313.2748mz/7.6min,3202257.2,2963791.5,3653007.5,2615597.8,3017871.5,2828622.5
3017/481.3532mz/7.61min,298348.9,295734.1,226227.4,355665.3,219421.03,207826.36
3020/134.8946mz/7.62min,2739101.0,6657594.0,8633210.0,7291349.5,9166666.0,6998662.5
3021/299.259mz/7.63min,4691099.0,6366665.5,6637710.0,5416365.5,4662247.5,5354317.0
3022/399.348mz/7.63min,381841.4,499068.53,327946.6,610623.94,257063.38,352969.72
3024/402.3012mz/7.64min,703998.1,969496.0,1123439.0,577402.0,401549.0,465953.8
3027/508.4117mz/7.64min,614392.7,892625.6,822870.94,39175.715,20242.121,67728.07
3029/838.4337mz/7.64min,22032.354,34011.863,104849.61,0.0,1710616.0,23101.426
3032/675.5446mz/7.64min,0.0,0.0,0.0,2296606.0,0.0,0.0
3033/471.2418mz/7.65min,173894.77,330130.47,281815.53,316529.94,169548.55,245528.02
3035/453.2523mz/7.65min,387042.75,495193.56,513776.34,483415.97,401668.7,484258.47
3036/653.3016mz/7.6min,0.0,18804.127,0.0,570002.4,0.0,0.0
3038/455.247mz/7.65min,8069882.0,10288768.0,10505018.0,10446014.0,8148065.0,9971172.0
3040/368.3167mz/7.65min,1450270.6,1949165.1,2300816.5,1498282.8,961942.7,999699.1
3041/771.3909mz/7.65min,598135.4,0.0,35373.65,11955.532,853424.7,576029.2
3043/749.3497mz/7.65min,350740.28,584500.3,571709.75,811576.25,658598.56,695476.2
3046/738.5086mz/7.65min,1957715.1,1791115.4,2130435.8,20096.053,12318008.0,1761543.5
3048/357.328mz/7.65min,1893309.1,2449812.5,2450424.0,2153509.2,1491026.4,2000322.2
3049/457.3322mz/7.66min,1855412.2,2084837.9,2440192.0,2865344.0,2181381.2,2415648.8
3050/423.3092mz/7.66min,622581.75,1061218.4,899910.3,990113.44,381407.0,649616.1
3051/355.3217mz/7.66min,61722256.0,79839096.0,79596990.0,70015680.0,48754148.0,65276216.0
3052/857.5183mz/7.66min,0.0,214758.78,0.0,0.0,0.0,1479794.9
3054/356.325mz/7.66min,14843528.0,19315196.0,19124466.0,16942810.0,11777369.0,15578393.0
3058/751.3466mz/7.66min,239852.28,806728.8,771415.75,1116992.6,896567.94,978562.5
3059/861.5491mz/7.67min,19926.564,0.0,62138.54,4542.702,0.0,1292836.1
3061/544.4218mz/7.66min,90643.52,175762.06,129004.164,840875.6,428424.06,392940.5
3065/833.5187mz/7.67min,11356472.0,1887943.5,11277634.0,5089293.0,1977105.5,8642816.0
3067/497.2882mz/7.67min,671664.5,766850.8,3547.1318,158831.4,76798.375,0.0
3069/391.2984mz/7.67min,1344561.6,1657785.4,1419412.8,1831773.0,1161854.1,989637.56
3070/387.1628mz/7.67min,524280.66,500218.75,576590.1,660031.9,568188.0,472878.3
3074/758.4976mz/7.67min,246974.81,335284.34,404842.84,21273.578,2578041.8,2500018.2
3077/313.2748mz/7.64min,2580067.5,492286.44,603153.6,463201.7,2538896.2,2378262.2
3079/343.2853mz/7.67min,825950.56,851448.9,976834.1,1118228.8,784982.44,633544.6
3081/313.2384mz/7.68min,431061.5,594697.0,339502.56,320962.56,185376.7,240138.42
3083/480.3094mz/7.68min,136878.05,15148057.0,14125590.0,0.0,1435683.0,1077885.9
3085/351.1864mz/7.68min,2717554.2,3087382.2,4076541.5,3077195.8,2930323.2,3223356.2
3089/766.503mz/7.68min,4174174.8,2457522.8,875963.06,332523.6,373857.03,627005.7
3091/397.3321mz/7.68min,444679.5,744487.06,705665.06,649339.6,408221.28,489247.53
3093/731.486mz/7.68min,706823.5,64540.363,577164.6,714731.2,328804.44,1083150.8
3094/745.5013mz/7.68min,0.0,16300.797,421907.88,2395368.8,796197.06,189428.75
3095/713.4765mz/7.67min,1049061.0,32690.814,872346.7,998164.6,308896.38,114412.555
3096/742.5031mz/7.68min,7944074.0,1696768.4,1141019.9,4604989.5,15242.185,749332.7
3098/354.1869mz/7.68min,276760.62,358105.03,466603.66,346530.6,335957.12,222552.73
3102/769.5015mz/7.68min,13193354.0,127080.75,41560.047,1036084.56,227561.72,1091900.1
3103/473.2823mz/7.68min,10095334.0,2977614.2,5393519.0,0.0,7110045.5,4587683.0
3106/409.236mz/7.68min,1036159.3,194122.8,104234.09,451540.62,123472.3,131673.66
3109/771.5144mz/7.68min,62564.18,22219.936,40385.75,2443763.2,81990.8,22513.832
3111/116.9285mz/7.68min,45633480.0,54282720.0,59195636.0,51613724.0,44885084.0,51491468.0
3112/325.1842mz/7.68min,496731.12,328031.9,523053.9,399030.38,428082.84,584723.4
3113/117.9286mz/7.68min,5241524.0,6220592.5,6675998.0,5874423.0,5132414.5,5931011.5
3114/339.1998mz/7.68min,433892.25,308739.53,387059.2,946433.6,368066.28,354734.12
3115/671.466mz/7.68min,7202847.0,1243477.2,2152367.5,1907927.9,7728815.5,6518794.5
3116/695.4658mz/7.68min,5445293.5,399860.0,1479253.4,803946.25,5385689.0,2525599.5
3119/729.4703mz/7.69min,705849.25,631430.25,7197.1636,0.0,104136.94,2361206.5
3120/355.1583mz/7.69min,4601820.0,5685776.5,5665605.0,5474844.5,4419955.0,4078902.5
3121/356.1603mz/7.69min,1052542.0,1308021.6,1314614.2,1299055.1,1006471.94,928334.5
3122/419.1083mz/7.69min,200757.89,237903.48,336883.28,240765.14,226699.05,258314.25
3127/114.9341mz/7.69min,2337688.2,2751469.8,2943546.8,2641032.8,2318121.2,2662424.8
3129/118.9268mz/7.69min,1216487.1,1458561.2,1695729.1,1464835.6,1210123.2,1454807.9
3132/435.2517mz/7.68min,604808.56,74925.945,25565.14,242420.9,54938.805,47876.484
3134/421.1052mz/7.69min,253550.97,320348.44,450384.38,333481.1,286285.53,335062.97
3135/285.2071mz/7.69min,215809.73,346249.28,326577.3,259256.78,156032.55,158389.19
3137/579.3302mz/7.68min,593291.4,380888.75,113863.28,46588.766,636530.8,91906.16
3138/327.2904mz/7.69min,8525813.0,10654043.0,12037253.0,10342882.0,7969203.5,6801252.5
3141/467.2777mz/7.68min,792713.4,241465.27,751232.1,0.0,52652.973,14307.964
3142/321.2104mz/7.68min,776165.1,196634.78,100256.26,0.0,615923.25,162155.19
3145/443.3165mz/7.7min,151567.92,195988.53,186820.08,287806.5,178895.78,243081.52
3147/323.2591mz/7.7min,883371.1,1175408.9,1588887.8,674919.8,627511.0,524827.3
3148/132.9234mz/7.7min,1127259.9,1307456.4,1400259.5,1213655.2,1019364.5,1551909.1
3151/459.3116mz/7.71min,927769.06,871242.7,1418510.5,911635.1,1102855.0,1384155.4
3153/133.0142mz/7.69min,10818.891,3149.961,3997.0256,377755.5,189603.98,51995.13
3154/144.9234mz/7.71min,5759917.0,5785280.5,8345768.0,5544155.0,4773622.0,2256551.2
3155/115.9207mz/7.71min,38329424.0,29646234.0,30171152.0,27918084.0,24829482.0,25774122.0
3158/113.9262mz/7.72min,1932085.8,1536486.0,1557827.5,1355976.2,1298209.2,1340297.6
3159/441.322mz/7.72min,232077.47,251014.55,357067.28,421563.44,538386.0,400121.28
3160/371.3166mz/7.72min,208654.56,292595.34,332701.88,278503.2,129579.23,204755.58
3161/99.9258mz/7.71min,3567221.0,6015595.0,3554203.5,3578839.2,29871356.0,4708909.5
3162/473.3264mz/7.72min,7066.1997,114131.945,94074.51,250754.38,113735.96,225658.73
3163/637.4333mz/7.74min,99608.29,143238.36,131320.02,3336.2908,3162.6445,7241.5903
3165/134.8946mz/7.74min,8013436.5,11290804.0,10858834.0,12267164.0,4139131.5,7634040.5
3168/461.3636mz/7.77min,66478.02,104974.05,80504.22,189025.3,143231.12,111835.94
3169/381.1738mz/7.78min,201746.69,183669.77,336224.56,120545.56,63184.39,75887.56
3170/397.3321mz/7.81min,1203114.9,1424807.2,1515398.5,1960631.8,1012032.5,1875519.5
3171/381.3373mz/7.82min,84911.77,146205.36,159852.39,192525.62,276536.97,290365.5
3173/473.2823mz/7.78min,4271062.5,1793138.8,53776.32,8462226.0,2874309.2,3787.8384
3174/396.2178mz/7.84min,0.0,0.0,0.0,67491.766,0.0,0.0
3175/327.2904mz/7.9min,182127.06,186567.48,293159.16,166752.16,123815.2,87281.984
3176/313.2748mz/7.87min,373427.78,451148.72,486683.47,331783.25,343381.97,409902.9
3177/480.3094mz/7.8min,6309818.0,2912982.5,4296481.5,0.0,391731.94,54283.35
3179/369.3372mz/7.88min,1239236.2,1399158.0,1400571.0,1176349.2,780595.1,1302759.5
3180/637.4324mz/7.92min,239711.81,297610.56,333319.34,171918.8,154443.73,206869.34
3181/580.2347mz/7.9min,1621473.9,448576.47,606951.94,0.0,0.0,0.0
3182/469.3321mz/7.92min,601787.6,316106.06,0.0,202349.25,0.0,583243.3
3184/327.2904mz/7.94min,213316.55,458937.47,488938.8,390756.66,301196.22,237275.16
3185/554.4789mz/7.94min,38616.977,110295.75,58722.79,1855765.8,888329.06,802063.44
3186/353.2696mz/7.97min,450958.94,506518.9,563019.0,863610.5,696709.0,858462.0
3187/441.203mz/7.99min,0.0,0.0,85131.93,346519.9,0.0,0.0
3188/461.3272mz/8.0min,295972.53,297892.38,366200.34,297796.56,302000.56,366857.25
3189/411.3478mz/8.01min,93782.33,114922.04,108387.664,121115.805,45680.617,118353.93
3192/371.3165mz/8.04min,522441.2,695712.0,711872.3,502687.88,621853.94,552197.6
3195/603.1919mz/8.14min,308836.72,180163.53,25306.09,149398.2,325760.0,216932.84
3196/473.327mz/8.09min,223557.47,248158.75,353803.22,867094.44,380321.5,346136.03
3199/427.2154mz/8.09min,185731.67,556908.9,422717.22,316413.56,137755.64,160614.2
3200/483.2781mz/8.09min,220497.33,511506.1,444758.3,291804.72,60867.66,245809.03
3202/383.353mz/8.09min,4438981.0,6332643.5,5698003.5,4755518.5,1988808.1,4193883.0
3203/327.2904mz/8.11min,7169550.0,11719007.0,10955779.0,9071318.0,5757444.0,6475685.0
3204/395.3528mz/8.11min,177543.67,333747.84,339739.16,205460.36,137018.98,154788.66
3205/572.4535mz/8.13min,68408.21,266994.75,153802.55,567040.56,184437.67,193815.3
3207/673.4097mz/8.12min,584161.6,846270.0,920582.06,623530.9,285719.47,654679.5
3208/481.3532mz/8.13min,242042.53,531095.25,426962.8,1343854.5,611761.6,428842.0
3210/371.3165mz/8.12min,174183.34,383125.8,326621.2,363371.66,422672.6,116329.09
3211/461.3273mz/8.13min,445171.25,540320.2,524024.25,775107.5,347569.1,115357.04
3212/508.364mz/8.13min,818660.25,1292175.4,708953.94,3128213.0,1314098.4,872206.4
3213/861.5489mz/8.14min,27412.264,0.0,125846.61,3757.874,0.0,1643190.4
3220/833.5187mz/8.14min,7251766.5,1624388.5,6883247.0,3666873.5,583471.25,6738376.0
3221/397.3321mz/8.14min,484623.62,856915.5,798761.5,1164814.2,493718.2,528604.25
3223/397.2958mz/8.08min,164827.39,174148.48,53683.312,692541.4,216360.69,0.0
3224/589.4507mz/8.14min,0.0,0.0,0.0,4249434.0,0.0,0.0
3225/603.4659mz/8.14min,0.0,0.0,0.0,1846945.0,0.0,0.0
3230/729.47mz/8.14min,1133779.0,1497405.6,68068.69,7727.802,33482.152,376906.56
3232/766.503mz/8.14min,2939648.0,2053699.4,766848.5,93993.52,306999.75,592179.44
3233/339.1997mz/8.14min,796795.06,440256.2,514967.88,480232.2,654260.2,547678.56
3234/114.9341mz/8.14min,553791.4,2837923.2,2686108.2,2301373.0,867444.7,1009723.2
3235/118.9268mz/8.14min,308368.8,1569713.8,1469705.2,1224071.9,474333.38,554307.56
3236/674.4839mz/8.14min,875480.8,326989.78,387605.34,396406.12,301710.34,980859.6
3237/770.5035mz/8.14min,1021558.5,24609.184,3065.4229,412052.97,21712.818,908415.9
3238/857.5183mz/8.14min,0.0,22416.297,0.0,0.0,0.0,2476650.0
3241/742.5032mz/8.14min,4306514.0,1376294.5,636557.1,3036791.5,3440.0479,709806.75
3245/657.4504mz/8.14min,843437.94,43580.938,117356.83,69312.25,310476.25,327874.56
3249/769.5024mz/8.14min,2275906.5,146204.39,41627.34,1608458.1,36880.953,2097470.2
3250/383.1895mz/8.14min,2427951.2,4041960.5,3326131.8,3967337.2,2047880.0,1914040.0
3251/713.4764mz/8.14min,1067252.9,271135.4,1252274.1,1565584.8,473680.97,285520.44
3252/671.4661mz/8.14min,19427176.0,4620358.0,8158236.5,7015810.5,18514934.0,19563198.0
3253/695.4659mz/8.14min,9814745.0,1290872.5,4297574.0,3224194.8,7937686.0,4426781.5
3254/480.3095mz/8.14min,6155272.5,2991166.0,4708523.5,0.0,251743.6,0.0
3257/117.9286mz/8.14min,255993.14,6225463.0,6071532.0,5130931.5,1934587.2,2239984.5
3258/771.5145mz/8.14min,0.0,31453.213,20978.018,3091202.8,57052.645,360472.62
3259/325.1842mz/8.14min,1059712.9,994811.4,1078889.0,676452.3,1030152.1,1559775.6
3260/699.4958mz/8.14min,1180235.2,221073.19,443410.7,219629.23,321259.6,1310395.0
3262/745.5016mz/8.14min,0.0,86068.016,287025.0,1171233.1,1165556.0,308073.94
3263/731.4861mz/8.14min,703871.4,241624.5,681675.6,1084206.0,378807.12,2473707.5
3264/283.2642mz/8.14min,79059.7,285847.47,237085.25,326287.56,140367.16,124923.96
3268/132.9234mz/8.15min,2115976.2,2507335.0,785522.4,1983232.5,1672693.5,1039888.3
3269/353.306mz/8.14min,1338413.1,2771311.5,2436207.5,3016420.8,980485.2,1075904.0
3270/384.1918mz/8.14min,635715.2,1050644.5,863377.8,1038713.06,522180.84,494851.2
3271/563.3356mz/8.14min,694237.5,420495.78,541557.0,298254.47,530015.25,926239.0
3272/714.5092mz/8.14min,399293.5,1828477.1,1678886.2,229461.78,12821833.0,744157.3
3273/117.919mz/8.14min,493053.12,1858191.6,5262363.5,304722.72,647318.6,844708.1
3274/771.3909mz/8.14min,1629796.8,123284.32,436191.5,210483.33,3280755.0,2064104.6
3275/311.1686mz/8.14min,1145279.2,912317.9,1428502.5,796547.44,960844.44,1605211.6
3276/113.9263mz/8.14min,6389674.5,3347579.5,8945522.0,2778031.0,6220418.0,5712086.0
3278/495.3512mz/8.14min,159674.83,0.0,329542.75,0.0,0.0,1600825.2
3279/737.4768mz/8.14min,11170.305,28666.344,34467.25,0.0,226863.0,572082.7
3281/115.9207mz/8.14min,122135520.0,63775636.0,171636080.0,52969620.0,120375864.0,114095500.0
3283/590.446mz/8.14min,224311.94,568221.94,1263024.1,0.0,1514670.4,115282.9
3284/99.9258mz/8.15min,3368625.0,38313276.0,3828257.5,34226216.0,5095541.0,32310670.0
3289/445.3322mz/8.14min,219034.81,612239.5,540046.7,860052.2,300463.72,357950.66
