Filename,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML,2024_NEG_Anid-p4_1_Run186.mzML,2024_NEG_Anid-p4_2_Run195.mzML,2024_NEG_Anid-p4_3_Run224.mzML
468/282.0984mz/2.72min,1821966.0,2161941.8,1013653.25,733000.9,515714.25,1150078.8
469/344.1824mz/2.74min,216476.12,309652.34,627292.0,266875.06,402584.66,222870.67
470/280.119mz/2.73min,0.0,4243.0264,51485.86,434805.28,150527.92,307359.84
471/265.083mz/2.74min,109286.27,129212.99,88439.65,84872.17,75844.0,78091.55
472/309.1093mz/2.74min,1263223.8,1524504.4,1194366.8,1171470.8,956081.6,991157.06
473/196.0615mz/2.73min,913645.56,754907.5,650144.6,1352816.9,1202002.4,1062684.6
474/241.1194mz/2.74min,275695.56,294808.06,371771.12,390189.47,267087.28,138142.17
477/167.0349mz/2.75min,4193.218,3647.3013,168302.69,4382.4336,22134.742,46503.836
478/254.1034mz/2.75min,691914.75,924063.8,625313.6,548580.3,502368.8,498630.8
479/313.1042mz/2.78min,134707.9,185075.55,20536.934,27550.031,39107.543,97344.35
480/306.0985mz/2.77min,244503.05,145499.02,79957.76,0.0,26291.168,272365.06
482/377.1348mz/2.77min,0.0,0.0,0.0,446403.75,48460.484,0.0
484/239.056mz/2.76min,13874.794,5266.5576,746304.3,117466.76,272396.06,840923.7
485/240.0877mz/2.78min,827508.94,985863.9,1367967.0,972191.1,1258573.1,911738.2
486/163.0435mz/2.79min,210497.69,181602.66,1758099.2,918689.56,1328689.8,194066.89
487/301.1407mz/2.79min,49897.742,66557.48,538779.7,633854.7,222754.02,25562.979
488/157.0506mz/2.79min,2438238.5,2596193.5,4519992.5,5013273.0,4007384.8,2398018.0
489/204.0302mz/2.8min,133677.3,192951.66,28185.344,0.0,46244.63,97944.69
490/113.0609mz/2.79min,273461.72,273599.2,502257.97,569046.44,442181.44,204010.12
491/300.1565mz/2.81min,60835.605,125279.65,1491327.9,4630751.0,259756.83,46797.93
492/293.1143mz/2.8min,0.0,0.0,25395.33,53944.453,63519.773,50089.023
493/345.1304mz/2.8min,83902.52,119091.8,52091.0,57929.004,40987.992,55677.945
494/363.1519mz/2.8min,0.0,0.0,183088.08,841996.4,30249.771,0.0
495/390.0827mz/2.79min,0.0,0.0,21516.135,2025280.2,64595.414,0.0
497/273.1456mz/2.81min,270554.66,343645.66,363801.72,524616.75,141545.3,65573.02
499/158.0822mz/2.84min,38857.586,47924.914,65999.97,499111.03,80452.48,32431.672
501/330.0985mz/2.82min,5763436.5,6965603.0,137159.72,4207.0312,62136.8,2807659.0
502/265.0176mz/2.83min,995458.2,581386.6,787422.6,408588.28,922203.4,997132.9
503/194.0458mz/2.82min,108081.516,190395.98,262465.5,124343.2,204076.03,150939.14
504/162.056mz/2.83min,379977.88,510642.94,463138.7,207090.0,389479.44,253198.0
505/473.1201mz/2.83min,0.0,0.0,0.0,208772.62,0.0,0.0
506/136.0404mz/2.83min,26212.895,8866.729,654246.9,153461.77,150715.16,8072.451
507/168.0302mz/2.83min,8752.268,0.0,926407.2,1648776.1,481153.88,30824.998
508/259.1299mz/2.83min,267756.75,430545.66,708277.9,386380.97,396765.8,193162.97
509/327.1199mz/2.83min,541482.4,656530.7,471247.25,501193.8,365109.4,442769.3
510/322.1256mz/2.83min,78573.125,136155.5,209485.19,121454.6,137597.81,50202.656
513/224.0645mz/2.84min,299125.66,156049.86,561096.8,129021.23,254454.94,1319814.4
514/197.0455mz/2.85min,8235.716,0.0,261071.25,64531.047,110178.89,50619.695
515/290.0671mz/2.84min,0.0,0.0,0.0,347343.2,0.0,0.0
516/223.0612mz/2.84min,3201292.5,1605010.4,5638986.0,1459194.6,2621007.0,12290891.0
518/360.1774mz/2.85min,290459.7,303168.4,1329611.5,562250.94,1001719.56,426745.88
519/241.1193mz/2.86min,171890.66,179851.94,146867.8,200212.05,62438.117,56340.81
520/107.0503mz/2.85min,467996.53,628122.4,190237.14,76497.93,94256.78,58288.98
521/151.0401mz/2.85min,2151164.0,3175930.0,1040201.7,454467.38,477773.12,348401.9
522/270.0983mz/2.85min,245683.98,441023.7,0.0,0.0,0.0,123001.766
523/294.062mz/2.85min,85167.24,5385.125,605577.44,340335.06,397089.06,160555.0
525/229.1193mz/2.86min,41681.33,20284.988,329583.22,466997.6,63498.21,14345.006
526/188.0353mz/2.86min,3348.978,4575.8403,361542.0,235692.11,59795.617,0.0
527/215.0117mz/2.86min,108596.47,108654.84,770479.8,17595.244,213257.06,73146.29
531/265.083mz/2.87min,81713.586,106042.2,169399.52,161212.39,126747.055,109015.22
532/306.0985mz/2.85min,96459.17,52862.203,8112.129,0.0,0.0,93356.46
535/421.1365mz/2.87min,0.0,0.0,7976.2554,541382.6,836897.7,937252.75
536/375.1308mz/2.88min,0.0,0.0,0.0,234498.0,374924.8,396742.72
537/411.1074mz/2.89min,0.0,4181.601,52064.01,266163.7,519879.4,423131.2
538/438.1266mz/2.88min,0.0,0.0,26970.39,472515.06,854879.4,721469.5
539/168.0665mz/2.88min,84790.11,171129.77,132699.62,137117.52,123012.766,111987.15
541/507.2096mz/2.88min,0.0,15981.153,29967.922,311316.9,577009.7,373978.38
542/132.0747mz/2.89min,1178247.1,1322014.9,2514358.0,767547.44,973222.5,577646.1
544/131.0714mz/2.89min,20457662.0,23048808.0,40853556.0,13512420.0,17140948.0,10379070.0
548/313.1505mz/2.89min,453228.12,524600.1,318480.6,67456.41,210852.25,190507.38
549/309.1093mz/2.89min,158939.78,168113.92,111830.65,142034.33,73272.58,115718.78
551/158.0822mz/2.89min,40570.32,89790.84,126288.65,512435.3,64250.88,23983.121
553/336.1414mz/2.92min,147843.06,157662.6,527804.2,382744.7,579938.5,256701.66
554/254.1034mz/2.92min,1539419.8,2139358.2,1180411.2,704700.25,387631.72,308494.88
555/293.1144mz/2.93min,138326.27,187928.12,963195.6,1629424.1,1426348.9,858419.2
556/273.1456mz/2.92min,259722.67,367093.72,1064260.5,688050.94,842683.94,414087.25
557/292.0828mz/2.92min,4184.508,4316.8945,263961.0,583788.1,180196.06,13561.642
558/246.0982mz/2.91min,56098.68,13612.224,459611.94,516887.56,391039.78,202622.67
561/301.1406mz/2.96min,7886.1685,44361.47,286991.03,843798.2,34975.066,0.0
563/179.0712mz/2.93min,22472.781,0.0,25596.998,4431.073,16056.898,76649.61
564/509.1203mz/2.94min,0.0,0.0,0.0,0.0,0.0,122521.61
565/226.072mz/2.93min,41304.75,78707.02,152682.55,400110.12,161654.92,113465.664
566/195.0299mz/2.94min,505928.88,746676.3,284931.94,185021.97,161589.48,460937.06
567/241.1194mz/2.94min,351776.47,496329.9,576958.7,393412.34,276435.88,163948.05
569/334.141mz/2.94min,0.0,0.0,54194.58,297081.03,0.0,0.0
571/195.0663mz/2.95min,1610865.6,1014264.6,3450133.8,301696.28,830770.75,3691076.5
573/196.0695mz/2.96min,160190.06,95067.68,339171.1,13462.279,75752.18,360009.0
574/159.0663mz/2.97min,1143323.2,1715786.6,1221420.1,1105681.4,1081000.6,701046.44
576/535.1095mz/2.97min,0.0,0.0,514110.12,72291.68,24684.871,0.0
577/329.0992mz/2.98min,62919.97,125469.52,0.0,3725393.8,91282.37,96210.35
578/330.1008mz/3.0min,0.0,0.0,0.0,467407.72,0.0,4732.373
579/310.0933mz/2.97min,82788.74,91557.97,443893.12,352336.28,199950.72,209194.1
580/230.1034mz/2.98min,34291.87,48958.574,209329.14,207240.2,200956.95,53523.195
584/167.035mz/2.99min,8099251.5,4043967.2,5046329.0,7208631.0,4626925.5,5911301.0
586/210.0771mz/3.0min,552633.8,732405.3,608794.3,654483.9,555224.7,462221.16
587/457.2303mz/3.0min,87903.7,119853.88,1033233.8,906034.7,1327018.0,620220.75
589/180.0666mz/3.01min,468600.5,664134.25,486326.0,405216.78,407673.16,420467.25
590/172.0979mz/3.01min,198033.36,175929.84,2927450.5,8036411.0,855010.8,142243.94
591/225.0768mz/3.02min,71183.0,59539.812,194535.39,132175.52,135571.58,157463.78
594/252.0878mz/3.03min,360290.8,386296.38,648256.44,131503.75,285979.88,143008.4
596/313.1042mz/3.05min,120543.68,369010.4,100303.53,143379.52,105476.445,195805.69
597/461.0725mz/3.03min,16955.637,0.0,278200.3,131312.61,357470.44,76239.83
598/237.0405mz/3.04min,33469.918,9491.25,575042.4,274572.25,312346.2,153236.62
599/305.0779mz/3.01min,15513.711,34686.84,0.0,169351.05,0.0,29448.365
600/431.9949mz/3.05min,593485.9,665961.4,0.0,0.0,0.0,432796.2
603/277.083mz/3.07min,0.0,4596.5215,397664.34,179301.7,134650.25,3679.2036
604/190.0802mz/3.06min,340924.94,461008.78,591508.56,372646.22,451379.25,228732.2
605/189.0768mz/3.06min,4019944.8,5571851.5,7024449.5,4647828.0,5351742.0,2756143.2
606/153.0557mz/3.07min,0.0,8461.215,3069830.0,405110.28,366605.1,139904.39
609/336.109mz/3.07min,153852.48,91368.414,972439.0,821587.1,459266.28,178891.39
611/275.1038mz/3.08min,247028.48,334067.62,300250.06,217488.14,162447.39,146544.66
612/170.9854mz/3.08min,117439.79,124334.95,961270.3,148396.39,560503.06,189077.16
613/447.093mz/3.07min,0.0,0.0,152647.88,54428.906,128891.03,0.0
614/222.1248mz/3.08min,27472.55,45855.49,297053.56,89852.375,475024.94,824427.1
615/259.061mz/3.08min,65164.176,0.0,154153.28,42731.74,137733.19,93397.914
616/356.1824mz/3.09min,257205.94,358684.88,412905.4,377978.34,573671.06,290121.8
617/280.0827mz/3.08min,173789.69,203840.7,521075.72,219328.02,269836.4,223040.89
618/301.1406mz/3.09min,284072.22,501244.9,241752.58,76096.68,149582.97,164316.0
