Filename,POS_D5-Ctrl-a-P-EAMeOH_Run28.mzML,POS_D5-Ctrl-b-P-EAMeOH_Run31.mzML,POS_D5-Ctrl-c-P-EAMeOH_Run34.mzML,POS_D5-211-C2-a_Run118.mzML,POS_D5-211-C2-b_Run121.mzML,POS_D5-211-C2-c_Run124.mzML
553/368.2581mz/7.21min,803766.0,925617.1,728054.06,1861332.1,1874515.9,1877239.4
556/752.52mz/7.22min,0.0,0.0,0.0,1998786.0,10068396.0,3158945.0
557/326.3051mz/7.25min,92172.85,108019.15,60667.125,175734.78,168177.19,184906.61
558/256.2634mz/7.29min,420112.5,423308.3,433927.25,897751.5,1128969.2,1113204.1
559/478.2924mz/7.31min,293343.9,212988.31,256961.8,168261.84,159773.55,151456.25
560/485.112mz/7.32min,369642.38,322995.0,295120.25,151397.23,74080.91,85460.61
565/754.5347mz/7.37min,248660.83,267464.94,201885.17,21006432.0,21032680.0,20275718.0
566/730.5378mz/7.37min,114389.734,22854.271,50427.86,41117228.0,43977932.0,41306184.0
567/752.5196mz/7.37min,404689.03,245246.42,138422.75,17248828.0,9424372.0,20360470.0
569/350.1774mz/7.37min,1030632.0,1167999.1,1187424.4,896236.44,839241.44,816510.9
570/352.1778mz/7.37min,1543725.2,1734910.2,1811357.6,822609.8,721713.94,725854.7
572/810.5965mz/7.37min,386901.7,515936.56,279595.56,702746.2,382150.12,718604.06
573/237.2212mz/7.37min,1380832.0,1543688.4,1809911.2,551095.5,489302.2,501703.34
574/782.5659mz/7.37min,1214253.9,1341488.9,1834984.8,2628791.5,1158473.9,2881525.8
575/859.5301mz/7.37min,1160145.0,276018.25,410625.72,1287084.1,170295.9,1476852.1
578/732.553mz/7.37min,39690.484,43076.78,47131.152,33245406.0,33835330.0,30682982.0
579/255.2318mz/7.37min,1925438.9,2093525.5,2472369.5,810080.44,709394.4,742723.94
580/443.2043mz/7.37min,183752.83,502147.12,474358.4,0.0,0.0,0.0
582/577.5185mz/7.37min,4842656.0,547822.8,727481.25,612348.25,698569.7,974538.6
583/808.582mz/7.38min,210261.61,249547.92,347139.62,1425778.9,789828.7,1362274.2
586/226.9514mz/7.38min,300858.22,330491.4,383872.0,0.0,0.0,0.0
588/323.219mz/7.37min,863426.1,982169.56,1314412.9,56717.18,42903.06,47176.387
589/328.3207mz/7.37min,455296.84,603225.0,564321.9,177719.6,178532.89,193075.05
591/345.2008mz/7.38min,423130.53,473324.34,596590.44,0.0,0.0,0.0
594/780.5507mz/7.41min,1310383.0,1466344.9,1273339.1,1559559.5,264820.22,202643.66
595/760.584mz/7.37min,302137.25,1189980.9,1496946.8,1604085.4,921042.7,1416764.4
596/716.5223mz/7.37min,3439725.0,2905797.2,3804474.8,0.0,3217.3494,6989.9883
598/140.0682mz/7.38min,443556.62,487938.62,490714.5,112588.336,98538.11,111913.05
599/419.2763mz/7.39min,331113.66,384017.03,272396.3,140310.8,114893.63,131711.05
600/392.3309mz/7.42min,2026805.1,1960214.2,2034006.1,13670607.0,10248805.0,7057486.0
601/393.3342mz/7.42min,593148.44,572869.7,601056.3,4169367.5,3114325.0,2100731.8
603/282.279mz/7.45min,502705.0,552950.9,556057.0,774473.6,952955.9,931707.44
605/481.292mz/7.45min,4835961.5,5641789.0,4619732.0,1178707.8,1230272.5,1338741.4
608/377.3201mz/7.47min,1119483.4,1266987.1,1038042.0,925120.3,964260.4,982100.8
609/395.3304mz/7.47min,934556.4,1083344.8,870187.25,646483.06,654080.6,715336.06
610/365.2659mz/7.51min,1772554.8,2255870.5,2613836.2,381121.34,376976.2,380142.9
611/265.2525mz/7.51min,237121.62,285393.06,300482.34,109676.03,104741.57,109442.945
612/283.263mz/7.51min,422156.72,562737.9,528036.6,197762.69,197890.4,198959.66
613/387.2475mz/7.51min,195818.8,266329.97,360887.47,0.0,0.0,0.0
617/557.2811mz/7.54min,657357.6,541601.44,575987.2,755983.6,753953.4,756754.2
618/579.2631mz/7.54min,3801324.8,3418943.8,3795137.8,2238408.5,2325104.5,2375081.5
619/377.1661mz/7.54min,93328.46,74138.39,77123.516,103197.72,117175.41,122522.24
620/421.1558mz/7.55min,466015.7,383673.94,400041.0,519526.53,511045.38,529121.0
624/623.3164mz/7.57min,0.0,0.0,0.0,1093330.9,562287.8,807109.25
625/481.292mz/7.57min,1843113.0,2281398.8,1638471.2,467245.1,468499.97,568026.1
627/111.0202mz/7.57min,20411606.0,9264407.0,17173000.0,6922385.5,7172682.5,7168519.5
629/583.324mz/7.59min,0.0,0.0,0.0,1259284.2,1117184.0,1201967.9
630/111.5218mz/7.58min,1734767.9,1745703.5,817600.0,506254.12,618377.94,298760.4
631/111.5189mz/7.6min,224212.38,414679.4,173758.53,72353.805,64552.836,218575.77
632/315.2527mz/7.6min,83819.336,77694.18,71046.664,611999.75,537160.6,639747.75
633/337.2346mz/7.6min,608709.0,597730.56,557046.5,2079311.1,1900091.0,2288314.5
634/112.0179mz/7.57min,7934991.5,3798930.2,3684052.0,2671664.2,2093391.6,2751966.2
636/394.3465mz/7.61min,6843.0615,3721.8171,7436.211,443880.88,345235.28,249674.9
638/410.3048mz/7.62min,623548.25,715241.1,589124.7,1120947.0,1092877.4,1121904.2
640/406.7478mz/7.67min,0.0,0.0,0.0,1860536.0,307135.94,548551.1
642/483.3804mz/7.66min,446948.44,653192.4,496989.47,281397.1,318240.03,390806.1
643/425.287mz/7.66min,686075.94,513178.6,400537.66,84643.52,67833.164,75551.766
645/113.0166mz/7.65min,934218.56,961693.6,925231.7,132146.62,22701.453,84416.07
646/501.3756mz/7.69min,171788.64,338998.56,279437.44,179914.02,349066.97,454867.53
648/131.5335mz/7.66min,2200388.8,964082.9,1837577.1,191669.66,550762.9,487961.06
649/250.1777mz/7.69min,293236.22,211786.95,231457.92,58944.36,45038.66,70552.63
650/408.3081mz/7.69min,1930667.6,1388851.9,1472769.0,468608.78,423211.0,551749.25
652/226.1801mz/7.7min,1020892.4,711229.8,770925.6,624186.06,506266.9,647712.0
654/457.3494mz/7.7min,219145.42,405913.22,336672.47,195285.33,389480.44,546992.75
660/379.224mz/7.7min,472308.1,346466.1,438057.4,56538.25,35645.36,54471.65
661/273.2575mz/7.71min,453068.84,529088.9,378592.6,479551.03,477948.94,493859.38
662/181.0144mz/7.68min,2222068.2,661325.44,2250253.5,393464.2,302103.53,402557.44
664/111.5218mz/7.68min,695131.3,741001.25,1474973.4,179996.84,410453.88,384493.22
666/207.0175mz/7.71min,1768845.0,1788095.0,1782436.4,411323.2,432361.53,563216.3
668/740.4045mz/7.74min,902362.2,634042.1,839054.56,786288.3,694806.44,675970.56
669/282.2215mz/7.74min,1056773.8,1075788.2,1089868.0,956650.9,1005743.25,1146505.0
671/579.2632mz/7.75min,4879861.0,4452463.5,4811809.5,3502041.2,3194639.5,3179757.2
672/421.1558mz/7.75min,1119685.6,991785.25,1086595.1,1013796.9,927495.75,936700.1
673/557.2811mz/7.75min,978340.25,832114.44,885683.56,964133.5,869562.0,868583.44
676/690.507mz/7.77min,0.0,0.0,0.0,10535645.0,16081245.0,15945284.0
677/712.489mz/7.77min,0.0,0.0,0.0,2898075.5,3009369.5,3131783.5
678/754.5351mz/7.78min,64722.49,216429.7,191924.27,4087001.0,4645441.0,5715485.5
680/752.5197mz/7.79min,196904.11,81305.664,158126.34,2542068.0,2352456.0,2855310.2
683/810.5959mz/7.77min,463149.34,633330.1,315746.6,636838.2,642095.06,554371.8
685/782.5642mz/7.77min,1012600.2,1099462.0,1375904.5,3842106.8,3618986.2,3036148.2
686/808.582mz/7.77min,271209.72,320827.5,401490.9,2164110.8,2192726.5,1772143.4
687/859.5308mz/7.8min,1405926.5,216479.52,336564.62,20144.697,35405.887,28361.832
688/395.2198mz/7.77min,851457.5,945161.6,943708.8,330220.9,307590.75,309195.03
691/250.1777mz/7.77min,1762905.4,1348927.2,1583456.5,219233.33,138544.84,192816.83
692/780.5509mz/7.77min,833177.44,986291.06,789660.6,20409980.0,13713645.0,11572009.0
693/408.3081mz/7.77min,7681227.0,5875605.5,6762597.0,1108076.2,800506.8,1007617.25
695/90.9767mz/7.77min,916800.3,977086.0,1078053.6,19957.143,11911.389,24178.07
696/449.3021mz/7.77min,1012862.8,1187333.9,674365.2,103730.414,98941.84,121518.15
697/226.1801mz/7.77min,918997.6,669803.25,792616.8,674391.94,495112.0,598979.9
698/228.1958mz/7.77min,1187320.1,866108.1,1059663.1,901766.1,643381.7,761160.4
699/244.1907mz/7.77min,707942.1,525416.5,623906.8,543784.25,368746.03,461719.22
701/393.2194mz/7.77min,746655.7,832594.44,799076.7,314002.22,297562.56,315928.8
702/352.3391mz/7.83min,1327371.2,1010184.2,988524.8,665616.06,243593.89,478299.25
703/760.582mz/7.82min,482701.25,901950.06,1066355.0,2080351.5,4889772.0,2640929.2
704/140.0682mz/7.8min,181356.1,741885.1,371346.44,59877.727,57332.38,70637.45
705/221.1751mz/7.77min,617975.56,455170.5,552745.5,53070.05,37572.473,43183.527
706/236.162mz/7.77min,561138.0,408551.0,482752.6,57785.836,37040.44,44878.215
707/266.1726mz/7.77min,909715.4,774820.8,920154.25,97735.82,67584.43,91408.51
708/362.3026mz/7.77min,513301.28,372993.03,444790.25,51720.5,13722.275,40003.105
712/395.3306mz/7.8min,353910.1,655148.3,438591.0,65428.695,81067.73,113689.68
715/163.9905mz/7.82min,719561.44,358959.34,228268.12,1118576.6,516233.06,444081.5
716/740.4046mz/7.81min,233615.53,173519.45,196452.42,228525.83,189868.73,192348.9
719/559.1309mz/7.82min,764116.44,725309.4,646351.44,481682.2,423145.8,434622.78
720/406.7479mz/7.82min,0.0,0.0,0.0,576534.06,1272333.5,1043747.56
722/409.2743mz/7.82min,719863.4,855997.56,712758.56,86519.19,85904.23,77948.95
724/205.0171mz/7.84min,1636763.9,649214.4,664216.25,484521.2,878739.06,804642.3
725/284.2946mz/7.85min,264342.8,274844.7,260868.34,326774.0,390301.53,416644.84
727/447.3076mz/7.85min,627063.94,797102.0,402720.12,110379.19,101148.17,122784.46
729/730.538mz/7.85min,42925.242,16264.9375,16779.385,2485318.2,2438771.2,1391017.1
732/732.5558mz/7.86min,81297.29,223129.4,68737.13,14057890.0,7042111.0,10419995.0
734/752.5198mz/7.87min,300641.34,229901.66,123672.16,2699213.5,2423119.5,2893924.5
735/184.0734mz/7.87min,0.0,0.0,0.0,1648376.9,1628430.5,1584776.6
736/754.5352mz/7.87min,330541.06,385080.34,289673.53,7052029.5,7798465.0,8967861.0
738/786.6002mz/7.87min,107319.06,202728.23,192868.44,10434125.0,10499295.0,10885728.0
739/463.2815mz/7.87min,511427.94,544487.0,307568.44,309947.5,289131.72,325834.16
741/481.3283mz/7.87min,414758.25,321554.06,247425.94,0.0,0.0,16230.194
743/758.5691mz/7.87min,318869.56,430573.0,365507.25,71016110.0,58980692.0,66735020.0
744/780.551mz/7.87min,1509454.9,1729505.0,1332148.1,34714524.0,32672406.0,35478620.0
745/782.5642mz/7.87min,1929640.5,2049517.9,2473182.8,5872611.0,9521419.0,9648259.0
746/352.3391mz/7.87min,3555095.5,1837585.5,2324000.5,943311.0,978508.1,1440636.6
747/760.5832mz/7.87min,508457.47,610544.5,627083.0,27719080.0,28592752.0,29277882.0
748/283.263mz/7.87min,1689901.6,1832192.6,1733238.4,719213.2,655381.6,702507.1
749/810.5956mz/7.87min,971030.7,1334142.5,651196.4,1101335.9,1091258.2,1281855.2
751/382.2044mz/7.87min,482074.2,548853.75,492962.72,121190.29,159583.75,201110.9
755/808.582mz/7.87min,601602.5,682770.5,852744.1,3355012.2,3801097.5,4421421.0
758/265.2525mz/7.87min,876797.2,939608.4,913100.56,355273.72,330094.72,360030.84
759/716.5222mz/7.86min,307786.94,256783.05,142178.72,24963062.0,24902244.0,28229268.0
761/213.9828mz/7.86min,1125904.5,549099.2,532939.1,127589.55,20231.781,65666.984
763/378.2087mz/7.88min,2189502.5,2401939.2,2222429.0,952668.2,951095.06,984770.94
766/327.2266mz/7.88min,435701.28,506506.9,483187.72,0.0,0.0,0.0
768/319.2242mz/7.87min,363589.78,391900.28,401851.22,7725.525,7276.3384,7471.0923
769/351.214mz/7.88min,539441.1,594374.5,611488.6,49129.574,47395.863,43037.66
770/351.2503mz/7.88min,1717226.5,1904256.1,1952816.9,63087.96,54773.117,60524.586
772/172.9563mz/7.85min,2208846.5,2357026.2,2307089.8,129593.836,97437.48,85503.1
773/223.9883mz/7.85min,4074810.5,4067637.2,4081925.2,742841.44,762731.56,518237.28
774/373.2321mz/7.88min,456336.28,513093.5,533171.4,0.0,0.0,0.0
776/377.32mz/7.88min,351552.06,392110.84,351670.56,117928.92,217221.52,94076.266
779/421.1558mz/7.9min,123007.15,115118.734,118797.79,143890.67,119864.45,137815.31
780/557.281mz/7.9min,267654.06,289994.22,323711.0,358910.28,287564.16,323061.4
781/579.2631mz/7.9min,1135590.4,1060975.6,1168674.9,962227.06,833584.94,1001051.7
783/851.7094mz/7.89min,2551122.8,2745568.8,3375858.5,3340.5435,0.0,3685.9963
786/738.504mz/7.9min,85132.94,71375.59,67175.41,4922187.0,4960624.5,4492053.0
787/310.3101mz/7.93min,362640.94,355106.4,384012.75,462440.56,873017.1,615376.56
789/385.7244mz/7.96min,0.0,0.0,0.0,2162885.5,2474859.8,2072355.0
793/284.2946mz/7.99min,435055.0,531644.06,479970.28,354304.8,244351.25,272927.34
794/365.2659mz/7.99min,593812.3,743907.44,473638.7,128770.55,128756.12,117618.98
795/406.7481mz/7.99min,0.0,0.0,0.0,1411849.4,1286546.8,1283803.6
796/336.3257mz/8.04min,236892.75,372257.1,288911.72,515219.62,2062219.4,857840.5
797/205.0171mz/8.09min,4198010.5,4218045.0,4061250.8,4180623.5,1382302.5,1335250.6
798/761.5873mz/8.07min,0.0,3884.1318,11297.99,10551653.0,11681108.0,11727584.0
800/163.9905mz/8.1min,1626004.5,1656004.4,1613645.8,528946.06,516824.0,478736.56
802/391.3314mz/8.2min,35200.63,47880.66,34004.64,460092.7,486010.72,457445.34
805/628.1942mz/8.21min,192907.95,208010.84,186779.62,643038.2,616273.4,498546.06
806/633.1496mz/8.21min,328845.47,358545.62,331097.1,1388641.0,1350013.2,1077589.4
810/377.3199mz/8.21min,534412.2,484646.44,463716.62,572816.06,938944.44,898180.9
811/754.5343mz/8.22min,30232.46,24354.37,15377.885,1273147.1,1244645.4,1408199.5
814/395.3306mz/8.22min,224848.12,297995.9,235846.8,219960.39,222971.89,219360.28
816/808.582mz/8.22min,47435.69,54325.81,70003.81,864670.6,861516.75,977972.0
817/780.5508mz/8.22min,89234.68,120466.19,73160.71,10552378.0,9503894.0,10250845.0
818/782.5654mz/8.22min,138244.16,153798.86,166871.42,8450139.0,5929543.0,6556211.5
821/827.7086mz/8.22min,0.0,419537.88,401063.9,0.0,0.0,0.0
823/421.2506mz/8.22min,557212.2,625958.1,573134.25,245933.23,256089.84,239418.67
825/752.5196mz/8.22min,235229.22,52500.09,24678.91,662206.8,594883.4,650458.2
827/851.7094mz/8.26min,3108354.8,2972203.5,3487461.0,225781.5,208552.7,476714.97
831/433.3072mz/8.22min,299980.8,343742.34,277026.66,155473.08,142296.72,139966.83
833/797.6618mz/8.23min,303290.66,331960.12,217739.11,0.0,0.0,0.0
835/617.417mz/8.29min,267433.97,325185.1,317589.84,604863.56,590873.06,667635.75
836/312.3257mz/8.32min,170858.03,158709.67,154776.4,189547.89,336831.6,236589.88
837/675.6753mz/8.35min,97978.63,204675.25,135692.6,352508.16,1819440.5,695613.5
838/340.3479mz/8.35min,440146.7,616186.44,512464.12,866311.0,2002202.4,1211401.2
839/321.315mz/8.35min,133603.6,205290.45,169656.77,298211.94,734251.94,428474.12
840/338.3415mz/8.35min,17052140.0,23404822.0,19722172.0,32085864.0,71663336.0,44319544.0
842/454.2922mz/8.37min,141198.53,117280.31,124462.84,149315.52,153581.92,163714.45
843/149.0233mz/8.37min,240187.1,225338.06,227346.61,344071.7,358620.3,338707.5
844/413.2656mz/8.37min,4016591.5,3518969.0,3468238.8,3821351.2,3717248.0,3855305.8
845/391.284mz/8.37min,779391.6,685984.9,707835.1,1039911.56,1110785.4,1041974.06
846/647.4273mz/8.38min,152842.73,190787.23,215770.02,356212.03,383979.12,398902.78
849/371.3151mz/8.39min,180042.25,171518.06,187774.03,4823814.0,4174271.8,4766116.5
850/763.6053mz/8.39min,0.0,0.0,0.0,1677540.1,1206907.2,1611180.9
851/393.2971mz/8.39min,2672536.2,2712605.5,2819322.8,35969904.0,31462910.0,35965696.0
852/349.321mz/8.41min,483980.44,529570.56,671452.56,1865706.6,1915456.8,2218515.5
854/312.3257mz/8.43min,405917.1,532440.25,422238.8,233134.53,174671.55,151473.39
856/101.0709mz/8.44min,2060321.5,1944367.0,2011153.2,2009551.4,2087333.4,4106686.8
857/645.5422mz/8.52min,298798.75,281500.3,149092.89,674537.4,1355403.4,485331.56
858/702.2129mz/8.51min,45401.49,37555.59,43423.824,604221.06,682566.0,524646.56
859/703.2135mz/8.51min,24723.86,17517.234,19218.932,372570.8,425482.44,323533.8
860/707.1684mz/8.51min,69047.695,60445.99,67282.83,828810.9,931089.0,723407.56
864/352.3391mz/8.53min,4134983.5,5022207.0,4422322.5,4574164.5,4372263.5,4024769.5
865/172.9563mz/8.52min,664469.06,666842.75,620030.0,1812216.9,1937371.8,1755939.2
866/213.9828mz/8.52min,101895.445,360499.94,343462.84,1078884.1,1054340.1,1000700.75
867/379.3357mz/8.6min,724558.4,600144.25,475752.72,4626173.0,5881690.5,5852487.0
868/717.505mz/8.57min,329763.2,287023.84,254718.62,370852.06,388845.44,348833.12
869/349.3211mz/8.58min,667464.4,691857.75,804005.44,2576494.8,2586720.2,2851989.8
870/562.425mz/8.59min,200743.17,250688.45,280987.9,543794.1,495230.84,448477.4
871/377.32mz/8.61min,889243.6,857383.2,836794.2,623551.44,2626063.5,1395304.2
873/797.6618mz/8.62min,849696.56,686990.4,210127.84,0.0,0.0,0.0
874/350.1774mz/8.64min,3425.064,0.0,0.0,428527.03,431599.03,439107.03
875/340.3571mz/8.68min,117368.09,130037.27,101687.05,247108.03,748408.2,372199.34
876/366.3727mz/8.68min,260667.38,287298.72,465828.34,202236.84,457483.25,229934.88
878/546.4303mz/8.71min,2443487.0,2844977.2,1591969.8,2306277.0,2296471.5,2244091.8
879/377.32mz/8.82min,3007157.0,2985153.5,2778176.2,4224730.5,1044796.06,3571242.0
880/377.3518mz/8.82min,110104.43,121734.49,197551.88,418937.47,457345.2,502990.53
882/687.5317mz/8.9min,89690.484,179172.9,309955.12,924100.5,948209.94,870347.8
883/703.5267mz/8.92min,227132.98,110881.62,195485.56,682356.56,702591.44,249467.31
884/553.3893mz/8.9min,544688.44,475320.7,377227.47,351784.06,337599.84,368344.8
885/521.3808mz/8.96min,15710.151,72461.016,85264.55,542837.0,23530.277,84041.84
886/797.6611mz/8.96min,111817.8,115249.086,140734.64,0.0,0.0,3294.311
887/379.3357mz/8.96min,4590237.0,4299401.0,3806143.2,1509223.0,1374573.5,1440160.5
888/823.6785mz/8.96min,25630958.0,14929377.0,14819836.0,21842868.0,22024014.0,23598770.0
889/377.32mz/8.97min,1435012.9,1586490.0,1451491.0,818887.5,773588.5,776639.75
890/851.7095mz/8.96min,21203614.0,18404340.0,23437390.0,349583.03,498922.53,626064.44
891/481.2921mz/8.97min,2796934.8,2753018.0,2691621.8,3592943.5,3612405.5,3465552.2
892/879.7403mz/8.97min,0.0,3076842.5,3250293.5,3216974.8,1421310.2,2230968.5
895/378.3233mz/8.97min,306198.84,477993.84,303042.66,265136.88,230011.8,245067.72
896/395.3305mz/8.97min,326188.62,341743.03,333324.75,334588.84,322963.4,312634.28
897/882.7565mz/8.97min,0.0,4274.988,0.0,350301.62,508208.34,469468.8
898/827.7101mz/8.96min,0.0,2172307.5,2165005.5,3327.3562,3501.9807,3338.8208
900/856.7401mz/8.99min,0.0,0.0,3279.4092,1534701.5,1405622.0,1405700.4
902/883.7698mz/8.98min,0.0,0.0,0.0,1084472.6,543391.4,554863.0
903/853.7236mz/8.98min,0.0,2776087.0,3387678.8,17361276.0,13331438.0,14106093.0
905/377.352mz/9.02min,142794.0,117113.93,207169.52,465631.84,525099.75,564691.2
906/745.5372mz/9.0min,1599416.5,1574162.6,967694.75,520444.34,472873.75,490532.1
907/717.506mz/9.04min,1427788.9,1273997.1,1165104.1,1021798.9,954578.94,949736.75
908/352.3391mz/9.06min,1158877.2,1146049.2,1104374.6,815947.4,805048.4,782700.2
910/687.5316mz/9.11min,389228.53,379569.9,384479.16,286297.47,162178.0,236606.84
911/463.3311mz/9.2min,36519.6,33513.45,485077.53,0.0,0.0,0.0
913/717.506mz/9.26min,852779.0,996735.5,940255.75,567426.75,538962.4,576332.4
914/549.4122mz/9.32min,15378.017,72265.86,63798.66,457519.66,21466.04,68538.55
915/879.7404mz/9.46min,0.0,2175549.5,14073119.0,920275.94,1145487.8,1158753.9
916/421.2346mz/9.49min,0.0,0.0,0.0,154324.08,135184.44,132120.31
917/745.5372mz/9.48min,864467.5,885149.8,786175.5,333525.88,161370.67,259569.81
919/771.6463mz/9.65min,392834.94,237736.42,140544.1,3103892.0,3263714.5,3374367.2
920/588.4674mz/9.61min,703523.1,443565.72,274942.2,719848.06,696288.5,733276.1
921/587.464mz/9.61min,1864480.2,1206528.2,742545.25,1897697.2,1823856.6,1928605.6
922/613.4222mz/9.62min,8286986.5,6221275.5,6682799.5,7560198.5,6938569.5,7222364.0
923/519.3076mz/9.64min,496601.8,394840.44,395259.75,800520.1,767568.9,684140.75
924/587.3704mz/9.64min,499508.84,386859.12,384630.8,798783.4,757373.3,673273.75
925/841.6879mz/9.68min,225125.62,212110.44,322833.3,644023.94,1320632.6,1280624.4
926/451.2449mz/9.63min,744797.1,584307.8,600983.25,1222837.9,1139987.9,1021058.9
927/383.1824mz/9.64min,814660.9,618506.8,626683.56,1274879.9,1211844.1,1080366.4
929/745.537mz/9.62min,867455.94,1052977.8,796704.4,430213.84,378352.03,417546.0
930/717.5058mz/9.68min,759393.75,802108.2,873382.0,569621.44,630409.5,620287.6
931/853.7234mz/9.73min,3430.6587,34985016.0,38532092.0,916925.1,358948.84,552892.9
932/537.3943mz/9.79min,617378.6,641741.44,831199.25,336842.8,281058.4,267459.44
933/216.9225mz/9.85min,757598.94,3569.1697,0.0,0.0,0.0,0.0
934/743.6153mz/9.87min,602415.0,259559.39,280257.16,2650240.5,2938196.0,3372004.2
935/610.1834mz/9.82min,658838.44,686365.44,682826.6,195549.72,182581.2,174745.95
936/717.5057mz/9.9min,800933.9,773144.9,779002.25,646449.9,667079.6,673883.9
937/226.9514mz/9.92min,5918081.0,3331156.8,3198498.0,2154214.2,2278748.2,2401645.8
938/771.6458mz/9.9min,4454603.5,1105416.8,1132857.8,424784.2,220207.03,266498.22
941/797.6622mz/10.01min,444670.88,241731.81,149913.34,2590749.0,2701279.0,2929997.2
942/158.964mz/9.93min,564915.25,318930.78,986496.94,103972.125,133459.7,118043.9
943/717.5057mz/10.01min,387296.8,487386.34,299143.72,662077.8,684831.3,655044.56
946/743.615mz/9.98min,2674279.2,1314696.9,1429757.8,380157.44,497110.4,770788.3
947/771.6445mz/9.97min,995991.2,2414371.8,2054749.5,132020.22,165086.42,258460.56
948/745.537mz/10.03min,744159.3,720687.9,381174.2,413842.62,314331.22,332036.72
949/685.4351mz/10.08min,14198628.0,12336856.0,12782980.0,9233017.0,9127429.0,10573702.0
950/663.4532mz/10.08min,1126665.9,1025178.0,1101098.2,996800.5,971133.5,1142493.1
951/726.4613mz/10.09min,1349947.2,1212559.5,1272004.6,935637.8,932546.44,1116329.5
952/708.5106mz/10.08min,808202.56,734469.3,767312.06,477487.03,373405.3,566332.4
953/855.736mz/10.16min,0.0,241643.77,29026.848,1982032.0,11376172.0,10368338.0
954/879.7402mz/10.15min,0.0,1369649.0,2057986.4,12948206.0,11185498.0,12246579.0
955/881.7515mz/10.16min,0.0,96722.56,56913.21,14590367.0,14919561.0,13957651.0
956/769.6307mz/10.17min,748725.9,493854.6,558007.44,2710661.8,2982047.0,3296408.2
957/883.7688mz/10.15min,0.0,0.0,0.0,9282820.0,5066914.5,5275447.0
958/688.5346mz/10.17min,105568.86,236145.8,200536.11,986740.75,670880.5,700879.56
959/687.5313mz/10.17min,418284.38,520016.5,464821.94,2168715.8,2024737.8,2113420.0
961/743.6119mz/10.15min,1059346.2,873565.9,816370.4,292956.4,314155.47,219132.69
966/741.5994mz/10.19min,194844.25,121086.2,228331.8,1840030.8,2178829.0,1827095.9
967/101.0709mz/10.18min,1217452.8,1200940.1,1194035.2,995518.94,943811.25,870107.56
968/144.9821mz/10.18min,18340072.0,11139084.0,15302243.0,9582510.0,9417529.0,9158987.0
969/146.9803mz/10.18min,8319023.5,6411129.0,6856543.5,4323940.0,4126750.0,4106896.0
971/797.662mz/10.17min,1614758.1,1263721.8,619382.2,930964.6,880399.5,884688.94
972/823.6778mz/10.17min,295003.53,269230.1,203944.77,8518506.0,9251194.0,9853233.0
974/703.5266mz/10.2min,45431.48,95236.65,11230.813,1332727.9,1282294.9,1226083.0
975/589.4796mz/10.19min,5209475.5,4726526.5,3460496.8,5625944.0,6077318.5,5399264.0
976/216.9226mz/10.2min,883703.4,794152.2,804961.75,268673.66,274792.28,280191.25
977/738.5036mz/10.24min,210567.53,23870.574,16799.227,392455.34,477974.53,478208.25
978/158.964mz/10.22min,3251979.0,2203717.2,1106263.8,326035.94,337364.6,342416.4
981/754.5353mz/10.21min,0.0,0.0,0.0,501824.88,735288.56,768654.44
983/741.5235mz/10.22min,0.0,0.0,0.0,560488.3,715668.06,504170.84
984/615.495mz/10.22min,1712047.8,2420062.0,1311224.1,6775468.5,3805695.8,6613420.5
985/716.5216mz/10.27min,507008.5,168798.28,152507.62,354490.2,394082.8,391340.06
987/740.5197mz/10.22min,0.0,0.0,0.0,1360849.5,1736706.5,1350727.0
988/226.9513mz/10.22min,4070245.2,4111145.0,3952238.2,1354616.8,1347204.1,1420405.0
989/86.0964mz/10.23min,22634.871,6981.4663,3424.519,369666.44,338787.47,367590.72
991/362.9258mz/10.22min,536414.3,590029.1,564446.8,74739.016,78384.32,83060.62
992/430.9131mz/10.22min,495171.2,570481.7,537661.5,47257.55,57148.945,60638.13
993/300.2894mz/10.22min,125491.734,152808.86,131599.16,20702.31,20150.152,51607.973
995/780.5505mz/10.24min,62847.53,38763.516,31043.348,5255815.5,5099900.0,5564864.5
996/808.5816mz/10.24min,47076.47,14359.469,89460.05,636669.0,769580.94,685136.44
997/859.5296mz/10.23min,584767.25,395487.72,418006.03,575949.94,243846.22,625595.56
998/377.3198mz/10.23min,155763.34,127967.16,189428.62,579423.6,627385.4,595141.5
1002/782.5654mz/10.23min,160915.17,112547.84,194853.22,4636134.0,5000326.0,5262363.5
1004/346.3311mz/10.24min,105273.6,147279.22,116468.484,16228.28,23976.066,39581.34
1006/140.0681mz/10.25min,410948.06,455571.6,409625.22,224368.88,256057.77,259830.11
1007/752.5191mz/10.23min,1045541.9,230174.97,429022.0,201464.03,141848.23,168250.2
1008/758.5681mz/10.31min,6087.4688,3431.7446,3378.3918,4228745.0,4162519.0,4511064.0
1009/732.5518mz/10.31min,3188.6228,0.0,0.0,496472.0,450428.53,580628.3
1010/718.5345mz/10.32min,8863.729,22624.207,10510.779,3023895.2,3453237.5,2435179.8
1011/760.5836mz/10.31min,29110.328,31890.027,37180.605,3675739.0,3963708.0,4016590.2
1014/328.9147mz/10.32min,576777.0,674722.2,615438.1,258956.2,339247.22,178175.47
1017/205.017mz/10.32min,7090205.5,7484946.0,7011692.0,6227792.5,6674040.0,6633255.0
1018/138.9953mz/10.32min,5245645.5,5495771.0,5231803.5,4423988.0,4375168.5,4259399.5
