CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1158	1594	15	0.7172	76.083
1482	1731	15	0.7196	15.995
1118	1202	15	0.9497	0.000
1576	1577	15	0.8018	-2.006
1677	1777	15	0.8186	-122.001
1593	1612	15	0.7382	-44.027
1559	1576	15	0.958	-0.035
1578	1584	15	0.7597	-13.978
1575	1590	15	0.8843	218.116
1576	1623	15	0.8867	-42.011
1103	1581	15	0.7258	192.127
1581	1623	15	0.8871	-14.016
1576	1614	15	0.9207	-69.058
1202	1558	15	0.7315	18.011
1446	1731	15	0.7845	58.006
1166	1731	15	0.8767	57.058
1480	1623	15	0.7879	71.037
1103	1576	15	0.8112	220.122
1559	1590	15	0.7296	-250.155
1623	1802	15	0.7692	72.022
1584	1595	15	0.8487	217.110
1584	1586	15	0.8316	404.235
1574	1578	15	0.905	-404.237
1677	1679	15	0.7959	-423.205
1593	1819	15	0.7976	-2.016
1612	1731	15	0.725	30.011
1731	1819	15	0.7377	12.000
1335	1609	15	0.7192	15.010
1623	1677	15	0.8012	86.037
1594	1819	15	0.7138	0.989
1587	1819	15	0.8547	-0.010
856	1623	15	0.8804	42.094
1576	1802	15	0.8889	30.011
1614	1623	15	0.8526	27.047
1335	1731	15	0.8101	57.022
1166	1593	15	0.8988	71.074
1166	1581	15	0.7649	57.058
856	1581	15	0.7449	56.110
1482	1593	15	0.7273	30.011
1615	1730	15	0.9548	-0.001
1581	1677	15	0.7819	72.021
1574	1674	15	0.9174	44.026
1674	1683	15	0.9602	-189.140
856	1103	15	0.8172	-136.016
1578	1590	15	0.9236	217.113
1166	1446	15	0.7674	-0.948
1158	1168	15	0.8536	0.073
1586	1595	15	0.9755	-187.125
1587	1594	15	0.7179	-1.000
1575	1584	15	0.7541	-12.974
1166	1819	15	0.7231	69.058
1615	1677	15	0.8443	124.015
1574	1626	15	0.8959	-42.011
1103	1614	15	0.7728	151.064
1577	1677	15	0.8247	46.033
1168	1170	15	0.7759	-1.004
1576	1677	15	0.8543	44.026
1103	1623	15	0.8022	178.111
1446	1623	15	0.7831	43.990
1802	1809	15	0.885	-0.737
1482	1612	15	0.8263	-14.016
1480	1593	15	0.7165	99.069
1574	1575	15	0.8626	-405.240
1166	1623	15	0.845	43.042
1677	1678	15	0.7821	69.071
1587	1593	15	0.7417	2.006
1480	1581	15	0.7264	85.053
856	1614	15	0.9351	15.047
1581	1582	15	0.8009	-1.002
1559	1578	15	0.7782	-467.267
1575	1578	15	0.8929	1.003
1677	1875	15	0.8054	2.016
1446	1482	15	0.7073	42.011
1574	1590	15	0.973	-187.124
1558	1576	15	0.9535	-2.016
1166	1480	15	0.8001	-27.995
1593	1731	15	0.9119	-14.016
856	1677	15	0.8378	128.132
1679	1683	15	0.9309	171.068
1446	1593	15	0.7067	72.021
1581	1875	15	0.7342	74.037
1581	1614	15	0.712	-41.063
1355	1374	16	0.9261	-0.976
2101	2123	17	0.9619	-26.016
