"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML","GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML","GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML","GF_CC_MC_RCG_1_neg_20210511_Run76.mzML","GF_CC_MC_RCG_2_neg_20210511_Run112.mzML","GF_CC_MC_RCG_3_neg_20210511_Run177.mzML","shared_name"
"2220/646.3249mz/4.66min",2.73291426060307,2.52859805434714,2.69765490740036,2.76410434843146,2.75035253289623,2.61378625958838,"2220"
"2221/432.2139mz/4.66min",2.48942350289813,2.23982823418091,2.67479240292419,2.82725616677338,2.66332557336633,2.79952665507499,"2221"
"2222/180.103mz/4.67min",2.53732493454365,2.19532114261115,2.54064539639496,2.9119585608352,2.76612231487196,2.87183814953768,"2222"
"2224/251.1038mz/4.67min",2.36598482459746,2.09616775685082,2.69907826519188,2.82538874338192,2.52720876580913,2.87452479988138,"2224"
"2225/375.1845mz/4.64min",2.61336072749161,2.31325104684796,2.79218178898593,3.19053346970594,3.0201196517374,3.13536205828765,"2225"
"2230/187.1339mz/4.71min",3.32891797736825,3.17532151243221,3.40334246889307,3.580862555083,3.54946537971809,3.60104247204731,"2230"
"2232/309.2072mz/4.72min",3.45018590364098,3.24157920486237,3.45289572130687,3.68123658667868,3.64572520386113,3.72806555297581,"2232"
"2234/539.3242mz/4.73min",2.71042281782724,2.56377655303679,2.68886737502038,2.75349902647343,2.71805005212831,2.58990252135977,"2234"
"2235/307.1915mz/4.73min",2.55347748392416,2.32128067355794,2.52009815930293,2.75482730825863,2.69470429977123,2.78962316403466,"2235"
"2237/886.4357mz/4.75min",2.73190013153993,2.54168314708507,2.88390630585732,2.57677462109819,2.38203661201856,2.70372585006046,"2237"
"2239/511.2768mz/4.76min",2.46698856473897,2.19292376333347,2.73845847661485,2.84547528563161,2.67223683695783,2.86177634264237,"2239"
"2242/501.1767mz/4.78min",3.21427235198292,2.67766666174331,2.82592396967692,2.93645405368181,2.15721424276419,2.73094710847904,"2242"
"2244/329.2334mz/4.81min",4.03797546911351,3.82847848212042,4.11558771949682,4.32344902555324,4.24816691598265,4.32944443834873,"2244"
"2245/330.2367mz/4.8min",3.4473392713299,3.08934538966652,3.37077191278872,3.63191339251624,3.54761688255703,3.59891777392468,"2245"
"2246/424.2453mz/4.82min",2.59990264265957,2.37237502015754,2.7388025936591,2.81009785990137,2.72223027665296,2.83162664859268,"2246"
"2249/243.16mz/4.84min",2.46851553088637,2.39888384347518,2.6514263263342,2.95208051983627,2.90911440207523,3.04139231138013,"2249"
"2250/521.2977mz/4.84min",2.6104295258811,2.42885738368506,2.79176066538055,2.87121385250751,2.79717470391122,2.92268221537212,"2250"
"2251/287.1864mz/4.84min",3.05217916803999,2.99577368987736,3.12358025875794,3.35276302692006,3.35460923686539,3.35532003442364,"2251"
"2252/762.4408mz/4.84min",2.71597673441822,2.48486645302328,2.87486625790563,2.90846920888611,2.78579872418987,2.93182505885104,"2252"
"2254/198.1499mz/4.86min",3.17259589632917,2.97267291431034,3.34437223328638,3.57070518318676,3.44326049392191,3.53009990978342,"2254"
"2255/242.1398mz/4.86min",3.64219917449895,3.42830905529609,3.81707017673024,4.04916765536891,3.91887085073821,4.01414459283067,"2255"
"2256/313.2385mz/4.87min",2.7089361120328,2.92011287927304,2.77893408321112,3.06076441169637,2.97335062964562,3.07378350423482,"2256"
"2258/276.1241mz/4.88min",3.26359095913589,3.03476813647726,3.43708049624856,3.7221169229957,3.59264175387165,3.67323604092069,"2258"
"2259/1022.52mz/4.87min",2.60847039788463,2.38537433599922,2.8045649507546,2.84904714504074,2.64486213912852,2.88257899844392,"2259"
"2260/633.2931mz/4.87min",2.80264969784878,2.53003206402474,2.97155323158327,2.73284850723374,2.59512295360197,2.77694021718792,"2260"
"2262/232.1343mz/4.88min",2.649388322364,2.44059530797335,2.85062631413271,3.13250722877138,2.99939946001174,3.07304724979165,"2262"
"2263/555.2824mz/4.9min",2.77670476092744,2.5913865454443,2.92877388296586,2.98009820260546,2.9367298427299,3.04942924765409,"2263"
"2264/640.3355mz/4.91min",2.44469487146543,1.79963332081035,2.68372085575155,2.89497387450098,2.74710063346357,2.88073020679208,"2264"
"2265/401.187mz/4.92min",2.89037150877908,2.75546514910697,2.9575217400249,3.1141609374386,3.05390123633548,3.12095915584522,"2265"
"2266/437.1635mz/4.92min",2.6928236167378,2.44123350086347,2.54553043708759,2.84134170554119,2.67914481972145,2.65785104973519,"2266"
"2268/447.1922mz/4.92min",2.56938880418432,2.42659676441497,2.65855825392696,2.84328568718614,2.7739246394708,2.8422916898266,"2268"
"2270/481.2455mz/4.92min",2.72227939415351,2.50737135658919,2.70721039569978,2.65526681759007,2.59492605064594,2.61889839158377,"2270"
"2271/313.2384mz/4.92min",2.97822173633467,3.00228233351003,3.08862818142657,3.29089489325578,3.22058613041504,3.3282996553424,"2271"
"2273/384.1928mz/4.94min",2.61350880756023,2.39086783954108,2.67393882195172,2.78820773254312,2.67913193954,2.75990684691766,"2273"
"2274/269.1758mz/4.94min",2.20518023454537,1.91466188722937,2.53879275303862,2.82603158824109,2.68225480409569,2.9241546392769,"2274"
"2281/311.1866mz/4.98min",3.42501128354198,3.22361911198725,3.50942468129945,3.74528446452467,3.67576734660547,3.77996871610258,"2281"
"2282/312.1898mz/4.97min",2.66543472101285,2.46634142347727,2.75311876713604,2.98925683314307,2.92527446231026,3.02319496571091,"2282"
"2284/410.2006mz/5.06min",2.35184918302888,1.97420996550731,2.50618140713498,2.90230167712809,2.81326425372275,2.96817717774495,"2284"
"2287/312.2262mz/5.0min",2.88184668236652,2.70626882501369,2.94596274548907,3.14309211074491,3.12200811604497,3.1819459374458,"2287"
"2288/311.2227mz/5.0min",3.65866965176249,3.48087799377395,3.73848338853394,3.92086857704109,3.85601835691229,3.93828863790779,"2288"
"2291/341.208mz/5.01min",3.3375520749514,3.10741501866829,3.47726688111699,3.21628333493646,3.04794213180757,3.29387739524982,"2291"
"2292/426.9677mz/4.97min",4.23262139604355,4.0946442595858,4.30206999499281,4.42298567137575,4.29589780184716,4.35995186447217,"2292"
"2294/438.2609mz/5.04min",2.64272293500592,2.40536398314721,2.77941798039971,2.75772782707517,2.66544831196789,2.77784900577384,"2294"
"2296/257.1759mz/5.04min",2.57709067713196,2.33228994280569,2.83633554481059,3.10399615122322,2.94468685675971,3.18763888049563,"2296"
"2299/309.2072mz/5.05min",3.6064331479763,3.47481854814539,3.66384210466295,3.82479401559932,3.86130899019809,3.84591591336222,"2299"
"2307/201.1496mz/5.12min",2.64597072048039,2.4734165455646,2.71413001827435,3.09483824109499,2.80751856173361,3.11451286039447,"2307"
"2308/221.1547mz/5.12min",2.40930667144524,2.19373411647386,2.7071499171415,2.79240779267708,2.70469231967462,2.57463769013625,"2308"
"2310/293.1759mz/5.12min",3.65790791427175,3.43134006762721,3.94495689735,4.03090262254527,3.93965734568276,3.83295568511069,"2310"
"2311/236.1054mz/5.12min",2.70412532253461,2.47687628403516,2.99687172108662,3.06850010769021,2.97694066509123,2.8626632361019,"2311"
"2313/327.2178mz/5.13min",3.1399005122229,2.62383310704022,3.24292705634333,3.44739296183438,3.05767272160336,3.47350334787949,"2313"
"2315/257.1759mz/5.15min",2.47345826059934,2.19999583434201,2.55292016632617,2.86473065482098,2.74244533659698,2.92438079502688,"2315"
"2316/315.2539mz/5.16min",1.70683853498702,1.40358958871148,1.77109164221661,3.01043626430988,2.93384548986153,3.03361400602051,"2316"
"2318/329.2333mz/5.17min",2.98784738300288,2.53353414806368,3.02965027911348,3.26429934403678,3.20494682382075,3.14330457523959,"2318"
"2320/313.2384mz/5.19min",2.83173781880802,2.61595487447302,2.92868655006346,3.19466995765654,3.11804697341032,3.22217783345591,"2320"
"2326/309.1709mz/5.27min",2.67738827002612,2.48007749565713,2.94821138596053,2.90157312236516,2.8080310168567,2.87933946492354,"2326"
"2327/312.2261mz/5.29min",3.39560576166881,3.2117762138737,3.45431519568019,3.68530168579163,3.57500138140119,3.6968222788515,"2327"
"2328/311.2228mz/5.28min",4.15320901778919,3.96413377053774,4.21127722006704,4.4719014893823,4.37693971660966,4.49351310657459,"2328"
"2330/347.1725mz/5.29min",2.13200378707653,1.5117168945117,2.53627445926704,2.91849074546842,2.64294103466795,2.87355392951616,"2330"
"2331/686.3309mz/5.29min",2.74738446004941,2.43375729444143,2.64791135697335,2.85901398278015,2.75306018375538,2.74338848014637,"2331"
"2334/256.1918mz/5.3min",2.86455330288201,2.61539138368415,2.95932652123255,3.14847508266302,3.02104907921296,3.13872857040533,"2334"
"2335/381.2646mz/5.3min",2.7553356044939,2.50130414130005,2.84885061605829,3.07629155209847,2.98028470022425,3.08990177521341,"2335"
"2341/290.1762mz/5.34min",2.89063442094988,2.6266683658163,2.9819332706414,3.18684036558562,3.03921823962691,3.17284848769699,"2341"
"2343/315.2538mz/5.35min",2.22548084106206,1.6671442595509,2.28525500185868,3.15365409162454,3.10148953037765,3.19411693013603,"2343"
"2344/420.2503mz/5.36min",2.95062280717229,2.394523508763,2.80027134113224,3.64538435404534,2.99548877393963,3.03095595139561,"2344"
"2345/374.2447mz/5.36min",2.79662909981132,2.2131868435533,2.64490637487569,3.48273889977147,2.82216187112283,2.85007793678372,"2345"
"2350/480.3096mz/5.37min",2.88647697422699,2.79297069572259,2.94774591907269,3.7590715328456,2.96557004563959,3.06168115346625,"2350"
"2356/313.2384mz/5.4min",3.0857473018303,2.86775812413017,3.3656235163612,3.57203076242174,3.431476631791,3.56062722862603,"2356"
"2359/343.2125mz/5.43min",2.33884176827488,1.85524294198412,2.57779158536715,2.84089449004124,2.71332671763738,2.91422777850437,"2359"
"2361/410.3023mz/5.45min",2.69594207741617,2.65842962907101,2.84890640282769,2.90741861276238,2.99997311868805,2.93857235217323,"2361"
"2362/640.3465mz/5.45min",2.33573936126468,1.81649144185989,2.53059517821863,2.85176540560378,2.70752591572172,2.78792970938765,"2362"
"2364/271.1915mz/5.45min",2.63723039646926,2.46353330560633,2.80560020812165,3.22841249408161,3.20742214101958,3.29232752913048,"2364"
"2366/381.2645mz/5.49min",2.76225517764743,2.42771729210055,2.8191222319163,2.76872729299246,2.70562710559045,2.80410334967624,"2366"
"2368/295.1914mz/5.49min",3.36399963467038,3.13471484172376,3.43637977280184,3.65275640559276,3.57584231084383,3.67826044146231,"2368"
"2369/215.1652mz/5.5min",3.54943605497069,3.36584324086799,3.63863164892349,3.81320171646953,3.7038545281752,3.81817792686448,"2369"
"2370/313.2384mz/5.52min",3.75994042006535,3.52619238383608,3.83970341226482,4.03586329978606,3.93969869159685,4.04579505305898,"2370"
"2374/424.2469mz/5.61min",3.13164790469124,2.97542226990413,3.24637181512639,2.20289390682785,2.99214488679072,3.06445469122112,"2374"
"2376/290.1187mz/5.55min",2.55298312313719,2.15392791094221,2.6465301912551,2.92039636975096,2.853748191886,2.94961399306147,"2376"
"2377/311.2228mz/5.56min",3.43560473693346,3.25904199279704,3.49942329258241,3.65776394056381,3.57462936139776,3.73422132214195,"2377"
"2378/312.2262mz/5.56min",2.72151732752452,2.48769184345951,2.7865914033808,2.91458468230604,2.85197851245409,2.93651327179197,"2378"
"2380/729.4278mz/5.58min",2.85539126296054,2.80461554953883,3.0014042444396,3.19711635327244,3.09072826142606,3.16354586357737,"2380"
"2381/775.4335mz/5.58min",3.11588980347817,3.04398497322602,3.26895741199803,3.43665804640878,3.31875221115958,3.40720457314607,"2381"
"2382/765.4046mz/5.58min",2.78563951418439,2.4902652693609,2.72970093585107,3.04228466758155,2.83474556117804,2.86537184049385,"2382"
"2383/313.2384mz/5.59min",4.0373043136956,3.81020845312402,4.11926086958542,4.32113342174921,4.20140639234914,4.30911887126738,"2383"
"2384/381.2258mz/5.59min",2.61832608845606,2.52624144960714,2.73038619734875,3.01242664294587,2.76148983594627,2.86469859385949,"2384"
"2386/303.2176mz/5.62min",2.66286357759258,2.4690913800315,2.78383189603037,2.77603930702721,2.89359274253311,2.99716665181922,"2386"
"2391/688.3465mz/5.64min",2.47262730207189,1.95014990473138,2.56853405912005,2.8506835844303,2.7226171818034,2.73297851458495,"2391"
"2392/654.3623mz/5.66min",2.55235413902524,1.98930746190225,2.70809823083144,3.04129548665061,2.8601617432403,2.909656862255,"2392"
"2395/256.1343mz/5.67min",2.41631798218492,1.84320629906304,2.54750497440039,2.93191563818087,2.7930125885019,2.87796560290281,"2395"
"2401/215.1652mz/5.74min",3.03609470770189,2.82824750262497,3.14568362519716,3.26905877192008,3.19888723572191,3.29337431702594,"2401"
"2403/391.2853mz/5.74min",2.70663764257778,2.48209969751344,2.83112252511647,3.07194402633537,2.90004709920966,3.05195719972099,"2403"
"2404/285.2071mz/5.75min",2.3725808212343,2.13017707233575,2.5550008493616,2.82899448319075,2.7525159121462,2.862264327094,"2404"
"2406/491.2662mz/5.76min",2.94011507986203,2.90127722672424,3.00493059339241,3.07535170082597,3.04262203040233,3.07498417512637,"2406"
"2409/315.2539mz/5.77min",3.07670122332262,2.86714069833126,3.20318564494982,3.53548224384982,3.42573122315822,3.53353571623639,"2409"
"2411/383.1761mz/5.78min",3.40302138368039,3.16303065656504,3.59560987421882,3.59319897010371,3.61420593257994,3.68916097695757,"2411"
"2414/347.1993mz/5.79min",3.13470174229225,2.90729125016625,3.37243183053782,3.36017380391266,3.35378881477808,3.48139475994559,"2414"
"2415/229.1808mz/5.8min",3.65815797913672,3.46244533191381,3.76260243816136,3.90293812186192,3.77331589167133,3.88502124786856,"2415"
"2417/269.2122mz/5.83min",2.80017424010286,2.69469731503962,3.01258365396062,3.14893898593778,3.06958361535664,3.13384879561142,"2417"
"2418/571.1654mz/5.84min",3.1785964232704,2.80929786541887,2.64582720774182,2.05921324549782,3.22660545935178,2.84325977664349,"2418"
"2419/365.2695mz/5.84min",2.94672330692295,2.72605262065661,3.05486087250337,3.21913112343859,3.12440491887425,3.21328765901805,"2419"
"2420/381.2646mz/5.85min",2.81775928202359,2.44836347896152,2.88923780616036,3.10579837894802,3.00977839719661,3.09420958567608,"2420"
"2421/603.1919mz/5.88min",2.7029670636899,1.3067028878229,2.21181345306631,3.13701349187379,2.98122718537097,2.60504462401622,"2421"
"2422/315.2538mz/5.88min",3.8035390302454,3.57849236145724,3.8981245698966,4.09542286118625,3.98039378547927,4.07050211823409,"2422"
"2424/361.1996mz/5.9min",2.84535756365512,2.75401784738105,2.90171489501326,2.92609305188939,2.80297535610315,2.82889504579378,"2424"
"2425/293.2122mz/5.89min",4.30917019257837,4.08835823530139,4.33634593567587,4.42703531561342,4.37955105257084,4.43157307106011,"2425"
"2426/309.2071mz/5.89min",2.47032095538609,2.123436372845,2.58514323416953,2.76076781510826,2.62474968299717,2.7039664919734,"2426"
"2428/347.1993mz/5.86min",2.72936852111028,2.52562455304327,3.12905366467981,2.88063703045568,3.12304053990848,2.98125120128533,"2428"
"2430/383.176mz/5.91min",3.05895112746002,2.81022716923788,3.18014130069462,3.13328146190904,3.16167300222511,3.19459534189477,"2430"
"2433/438.2624mz/5.93min",3.715135755222,3.58079935518844,3.83129817587236,2.95137587593412,3.55581438353948,3.66801879137291,"2433"
"2434/265.1478mz/5.93min",3.77906810282769,3.71131082750496,4.0706302307232,3.25372266438662,4.21255718917879,4.40947898745623,"2434"
"2436/306.2074mz/5.94min",2.54242448154971,2.18786122240935,2.51829185759273,2.85639677133512,2.7027242005577,2.73897996676461,"2436"
"2437/297.1527mz/5.95min",3.15390596113307,2.73274789436258,2.94456837734608,1.81481976916213,2.98195401711492,3.05101457009489,"2437"
"2439/365.2695mz/5.97min",2.95554098485631,2.73250461436985,3.07739299921729,3.21921897056767,3.12387327709956,3.24316729283643,"2439"
"2440/415.2812mz/5.98min",2.83864369723841,2.62866956258568,3.05449921321748,3.2015461470204,2.99203065158956,3.20069635542436,"2440"
"2441/271.2278mz/5.99min",3.24351901568485,3.0355441731365,3.34937357537873,3.67871406887017,3.57167242041116,3.6786174117025,"2441"
"2442/613.3804mz/6.01min",2.85289579943082,2.81474361351979,3.0162492606994,3.13354376750942,2.98006090279992,3.0980994679998,"2442"
"2443/311.2227mz/6.02min",2.50558819500992,2.21042692844986,2.69719469400567,2.97410756332408,2.84944278765523,3.04355367770986,"2443"
"2444/239.0673mz/6.03min",3.35513187694039,2.46207203520729,2.29440018782289,3.4022942648617,3.46516997034045,2.73082881015919,"2444"
"2454/337.2054mz/6.14min",3.80753409505826,3.49750056662053,3.99631337688058,2.32763788687236,3.81375917255782,3.99192729830896,"2454"
"2459/383.176mz/6.16min",2.90143211743252,2.67343777205401,3.02705941128101,2.83933505167898,3.02633163634208,3.0215881946325,"2459"
"2462/363.2152mz/6.17min",2.90849615008787,2.86784982066563,3.05034724786195,3.02299589240067,2.98713386009932,3.05675403447812,"2462"
"2463/296.231mz/6.17min",3.62121990028573,3.56583521447287,3.7155800315724,3.68546649994857,3.77588228522051,3.73530636194678,"2463"
"2466/295.2277mz/6.17min",4.33654997541584,4.2780178502161,4.42934135372547,4.42926242111341,4.49070008559645,4.4457210690559,"2466"
"2471/448.2736mz/6.19min",3.14553918002709,3.02578126848623,3.21354760640709,3.23446692822877,3.14166640424972,3.21168943789262,"2471"
"2475/311.1838mz/6.21min",2.67753882148887,2.70793945734073,2.73367649223281,2.91248045871887,2.76686329064879,2.86882694567998,"2475"
"2476/243.1964mz/6.21min",4.04519120286633,3.93422847171016,4.14554036528369,4.24373092687494,4.12671353562439,4.23141815916869,"2476"
"2477/337.2054mz/6.17min",3.56864492603514,3.58449477017732,1.4433726090626,4.02305379234403,3.39507826012251,2.25627026399836,"2477"
"2479/429.2967mz/6.22min",3.47128191210779,3.24621445214686,3.65450584783627,3.77675633722786,3.60498974740567,3.78061202137447,"2479"
"2482/297.2432mz/6.25min",3.03812892373199,2.83853939470017,3.15231605107648,3.39259253670632,3.2202221796144,3.38227277057641,"2482"
"2484/295.2277mz/6.21min",4.15639699827499,4.07322716228512,3.87023659006988,3.91415460151101,4.13194051624179,3.94017828341983,"2484"
"2488/663.2132mz/6.27min",2.81231092040598,2.34539613506209,2.192626645448,2.92120675208217,2.73313111691108,2.27033758284862,"2488"
"2490/293.2123mz/6.32min",2.68865992797149,2.30767475322657,2.64667969242701,2.67351630182619,2.64490056588244,2.64411484208126,"2490"
"2493/437.3118mz/6.34min",2.73640567832822,2.68272116465923,2.8379105332181,2.97747980222073,2.83128336362806,2.87073233526433,"2493"
"2496/404.3016mz/6.36min",2.4642508068396,2.41832282857492,2.57955712060115,2.78479310376414,2.7120296535948,2.78165534183397,"2496"
"2497/311.1686mz/6.37min",3.67165433061679,3.37435477534398,3.59659109700541,2.76490083787993,3.59102777604752,3.70867649906652,"2497"
"2498/328.2492mz/6.36min",2.89407482270303,2.67976247901602,3.14773352047179,3.26053894127233,3.06925550883288,3.29571275459506,"2498"
"2503/243.1964mz/6.44min",2.93928689987415,2.76430622722487,3.04032794950543,3.12627301817839,3.09528724801251,3.26001525382256,"2503"
"2505/271.2278mz/6.44min",2.6218210995624,2.4493431175566,2.74046936007827,2.88355728189785,2.77425907974542,2.87391119433674,"2505"
