row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp10_3_Run210.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp10_2_Run133.mzML Peak area,NEG_TJGIp10_1_Run23.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,Unnamed: 19
881,577.3371181543001,5.276838,,,,,,,,,,,56167.41,68520.53,49514.273,112936.336,391921.03,701342.94,
1349,578.3546531399827,6.34119,,,,,,,,,,,347884.62,333473.4,347590.56,438883.12,372141.12,433436.16,
1912,579.3298475281332,7.658175,,,,5.0,,,,,,,4329623.5,4428518.0,5001276.0,5529923.5,0.0,107033.234,
2618,579.3302428016525,9.522732000000001,,,,67.0,,,,,,,263060.66,2164568.0,1071284.6,280808.9,0.0,0.0,
2667,579.3303227709566,10.175756,,,,,,,,,,,181761.38,454032.56,312878.38,191512.14,84404.9,0.0,
2596,579.330380022549,9.256419000000001,,,,,,,,,,,176114.16,761484.5,398838.4,279045.62,0.0,0.0,
2649,579.3305405008928,9.882008,,,,,,,,,,,669696.25,2584412.5,1267655.8,602706.25,0.0,0.0,
203,580.2890028196567,4.1158395,,,,,,,,,,,1163906.4,1360551.6,1345643.1,1507130.2,1285718.9,1265149.2,
682,580.325420851006,5.075183999999999,,,,,,,,,,,485366.4,720218.5,825002.6,575375.8,1015454.9,636490.7,
758,580.3254217349721,5.1292124,,,,,,,,,,,2234875.5,2530965.0,2424325.8,2757218.2,3865062.8,2184420.5,
2644,580.3339952578068,9.885228,,,,,,,,,,,38422.5,824050.0,198147.56,4305.209,0.0,0.0,
1032,580.3714099214739,5.506889,,,,6.0,,,,,,,3721656.0,3962461.8,3662938.8,3591757.0,2850783.8,2549394.0,
1125,585.3283550804953,5.775427,,,,44.0,,,,,,,776032.56,623529.5,497918.6,542695.6,627443.56,783595.0,
2677,587.3354422159508,10.186382,,,,,,,,,,,3505.6128,84893.984,64284.637,0.0,0.0,0.0,
2621,587.3354855435819,9.537287,,,,,,,,,,,0.0,79406.67,32459.764,0.0,0.0,0.0,
2645,587.3356880830626,9.832311,,,,,,,,,,,0.0,225632.05,7224.018,0.0,0.0,0.0,
1646,588.3905793207177,7.1486497,,,,,,,,,,,289641.4,217886.89,298017.34,223226.88,454824.56,301507.1,
997,592.3711012379654,5.44303,,,,51.0,,,,,,,474424.47,507900.0,511293.84,445808.9,354996.78,316371.94,
2626,592.530848187213,9.540315,,,,115.0,,,,,,,495950.1,267920.72,433580.62,270169.84,876041.3,860582.75,
1174,594.3871591615116,5.926067400000001,,,,34.0,,,,,,,967252.56,1345415.6,876559.44,1122060.6,881484.1,880448.44,
1102,594.3873737301968,5.704948,,,,10.0,,,,,,,90840600.0,95187350.0,91221270.0,94561816.0,85548570.0,81459896.0,
1283,594.3873883386196,6.151186,,,,72.0,,,,,,,1393546.5,504690.12,825717.44,494613.88,445367.12,522384.47,
1385,595.2888390837239,6.458804,,,,,,,,,,,0.0,0.0,0.0,0.0,1369134.0,0.0,
1251,595.2889757230311,6.0777730000000005,,,,151.0,,,,,,,3178725.5,2546677.2,1466731.2,5786063.0,0.0,0.0,
1298,595.2889873840513,6.1361550000000005,,,,,,,,,,,2900227.0,4195438.5,1479546.8,1608605.6,0.0,0.0,
1578,595.2890070729859,6.941667599999999,,,,,,,,,,,0.0,0.0,0.0,0.0,6892.0356,2826249.8,
1475,595.2892059280788,6.683409700000001,,,,,,,,,,,0.0,0.0,0.0,0.0,8726867.0,522940.62,
177,596.2843727072623,3.9207745000000003,,,,161.0,,,,,,,1130850.1,1201808.5,1132255.8,1277628.0,1319789.2,1007834.25,
809,596.3206183511115,5.213184,,,,,,,,,,,1277665.9,1144763.8,408311.28,1541528.1,1678397.9,1659044.4,
1471,597.3036057121811,6.650972,,,,,,,,,,,995071.75,1509707.0,363793.78,2111210.5,3839.1123,0.0,
1858,597.3044622933961,7.518459,,,,,,,,,,,0.0,0.0,0.0,0.0,3996512.2,0.0,
1492,597.3047402810993,6.7261147,,,,,,,,,,,1792367.4,484925.44,543012.1,565663.6,179645.8,0.0,
1652,597.3047875958025,7.1454897,,,,,,,,,,,0.0,0.0,0.0,0.0,563621.25,7608.7715,
2109,599.289380752738,7.816813000000001,,,,45.0,,,,,,,442713.06,266506.5,393926.97,200880.92,567204.9,1682015.0,
125,599.2932535014868,3.4259894,,,,,,,,,,,32565.713,0.0,0.0,0.0,0.0,0.0,
983,601.3225561835243,5.419159400000001,,,,,,,,,,,377201.03,316053.4,223720.0,219855.8,300991.6,218046.2,
921,602.3325085932071,5.345162,,,,124.0,,,,,,,1433978.4,1840995.5,2003418.4,1741285.8,3697109.8,4497460.0,
852,602.3325330088143,5.2539115,,,,84.0,,,,,,,1878398.5,2106246.5,2259013.5,2254118.8,3585201.2,2666899.2,
1452,602.3349951121935,6.6361229999999995,,,,,,,,,,,736738.0,735138.4,694871.94,540219.06,726783.25,1027859.4,
1383,602.3350667881302,6.455697499999999,,,,106.0,,,,,,,166763.28,155603.77,153209.22,135148.02,139227.39,118471.78,
1658,603.330461284981,7.186213,,,,,,,,,,,197445.7,152321.52,95348.6,393238.47,0.0,0.0,
2620,603.3305703211342,9.522725999999999,,,,67.0,,,,,,,96770.22,765889.3,408338.25,61970.12,0.0,0.0,
2599,603.3306072332133,9.254992999999999,,,,,,,,,,,82284.24,202399.36,201236.86,73589.29,0.0,0.0,
2641,603.3307541622943,9.8358,,,,,,,,,,,315195.7,867906.75,586074.1,162654.14,0.0,0.0,
2613,603.4631127061268,9.37668,,,,,,,,,,,531617.6,433647.8,661137.94,417637.2,169826.06,0.0,
1889,607.5114659977454,7.6254363,,,,15.0,,,,,,,174227.53,147123.83,255333.7,123079.57,517007.12,768966.75,
1239,608.4028713540893,6.064757,,,,59.0,,,,,,,4967171.0,5452025.5,5346615.5,4666323.0,4860546.5,3694488.2,
1153,608.4030061385308,5.867882,,,,92.0,,,,,,,27028980.0,26004498.0,25866250.0,28107432.0,27095730.0,27422318.0,
1023,610.3820069750736,5.4773574,,,,0.0,,,,,,,723843.3,765151.0,751509.1,645710.9,497165.12,325252.9,
923,612.3612570165585,5.345944,,,,124.0,,,,,,,1170194.2,1286776.5,1246316.5,1133580.2,833765.06,806915.2,
851,612.3612910183992,5.253082,,,,84.0,,,,,,,1087856.9,1095298.8,1104997.5,939562.75,639757.4,528065.2,
844,612.3971165737704,5.2506547,,,,84.0,,,,,,,977643.75,1098945.6,981378.06,1198432.4,1245024.0,768023.56,
832,613.3645158227183,5.2531137,,,,,,,,,,,369471.06,369266.5,371492.78,313895.5,206790.94,174221.69,
1034,616.348258117826,5.509578,,,,6.0,,,,,,,3839965.5,4200843.0,4416155.5,4585927.0,7877278.5,7840816.0,
1520,616.3501796814987,6.8260255,,,,,,,,,,,51140.473,39952.5,31996.862999999998,26155.507999999998,51537.043,78863.445,
2186,617.3574875427411,7.8748546,,,,,,,,,,,0.0,0.0,0.0,0.0,371762.75,0.0,
2251,617.357584211256,8.11198,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,652003.0,
1207,618.3295974249334,5.988129,,,,112.0,,,,,,,680696.2,695100.9,577815.5,574363.75,609968.1,794210.25,
2331,619.3615006373757,8.132419,,,,12.0,,,,,,,759483.2,1452890.8,1269553.6,1749468.2,5054.255,11041.416000000001,
2619,619.3616985791506,9.525532,,,,,,,,,,,19646.822,909757.75,433587.94,58208.074,0.0,0.0,
2670,619.3617124682676,10.160497,,,,,,,,,,,40651.437999999995,199396.83,91130.82,26579.922000000002,0.0,0.0,
2646,619.3618438903862,9.847373,,,,,,,,,,,122181.6,1065233.5,474418.7,152820.56,0.0,0.0,
408,620.3204478547779,4.6109605,,,,,,,,,,,241638.48,289953.22,275854.88,313290.6,208266.95,230954.62,
1195,620.4026086728538,5.9697785,,,,112.0,,,,,,,582872.75,653434.7,595850.56,605137.06,557893.06,536841.7,
1258,620.4026929308158,6.086071,,,,68.0,,,,,,,1621306.1,1795893.9,1819418.4,1503750.4,1475564.4,1180388.4,
2260,621.3406589036139,8.205825,,,,,,,,,,,269624.97,546172.2,960389.0,502528.1,2911.5615,0.0,
2002,621.3406461160355,7.682998700000001,,,,5.0,,,,,,,429526.28,1028147.6,666508.06,1464306.8,0.0,0.0,
2154,621.3407380312042,7.826948,,,,,,,,,,,536990.25,985576.4,704648.9,955967.6,0.0,0.0,
2496,621.3408067385068,8.457319,,,,,,,,,,,156608.47,563635.1,545413.06,462120.6,0.0,0.0,
2563,621.4058856304223,8.904176,,,,134.0,,,,,,,2100840.5,774592.7,2275512.8,1182222.6,3132990.5,3416574.5,
2539,621.4060332702829,8.722636999999999,,,,172.0,,,,,,,310344.16,125208.78,324028.53,209383.42,576154.2,283640.47,
1443,622.4182932348158,6.604283000000001,,,,100.0,,,,,,,213671.34,503887.94,571637.9,410643.8,588008.3,359330.72,
1237,622.4183156980907,6.063953400000001,,,,59.0,,,,,,,718300.6,514966.28,600593.7,607898.56,719545.6,476775.94,
1327,622.4186045626717,6.258886,,,,64.0,,,,,,,64070330.0,70127450.0,69006700.0,63464930.0,46777770.0,64941656.0,
1036,626.3771248372223,5.509809,,,,6.0,,,,,,,3987065.8,4291548.0,3908366.5,3836379.0,3038602.8,2781412.2,
1077,626.4132926578818,5.6017785,,,,39.0,,,,,,,1994743.6,1928977.6,1745707.1,2507623.0,1976534.2,861005.2,
2603,626.4922613796423,9.258401,,,,,,,,,,,212841.7,40969.914,221385.6,86114.305,645486.6,736585.7,
2638,626.5371643603529,9.73387,,,,,,,,,,,251850.77,154836.58,267793.38,167187.12,575762.0,574864.3,
609,628.3382180194993,4.9350276,,,,,,,,,,,588555.94,669500.9,572991.94,597355.4,278732.84,230071.05,
1006,628.3481924433075,5.443873,,,,51.0,,,,,,,579497.75,669641.25,851176.44,592551.4,870731.5,499171.78,
2628,628.5079144319019,9.537552,,,,,,,,,,,432463.0,85228.07,373991.34,124658.36,2169977.2,2244807.2,
854,629.3513593332681,5.254735500000001,,,,84.0,,,,,,,386662.66,419061.9,482555.34,518383.8,792255.06,541920.06,
2629,629.5113081324267,9.537545,,,,,,,,,,,167256.42,3439.4179999999997,139888.48,26958.385,956716.44,998095.75,
1266,630.3633430779079,6.1073949999999995,,,,95.0,,,,,,,76147.055,91966.586,100392.875,113913.74,222331.25,369027.0,
1177,630.363795876312,5.9285393,,,,34.0,,,,,,,495416.75,387024.78,593501.9,618709.75,890362.3,956302.5,
1107,630.3641647487551,5.7102794999999995,,,,10.0,,,,,,,16357413.0,17057934.0,18120548.0,21243192.0,43021036.0,51930332.0,
1278,630.3866364283867,6.157307,,,,,,,,,,,227826.6,287738.25,268791.75,293923.44,240869.5,325676.34,
882,632.3428857601074,5.277731,,,,,,,,,,,160607.5,223658.61,239730.1,221194.23,556942.5,522842.78,
2634,632.3654044757752,9.601018,,,,,,,,,,,0.0,0.0,0.0,0.0,156264.44,322027.62,
2514,632.4014510874492,8.602454,,,,,,,,,,,137106.2,76839.32,190641.34,110644.38,271202.94,323342.44,
1342,632.4016810472294,6.294695,,,,155.0,,,,,,,906263.3,1030953.0,1212844.8,1211919.8,817317.3,1268409.0,
288,636.3155568192649,4.3866086,,,,173.0,,,,,,,414688.62,471304.78,468592.0,442390.62,440303.6,314345.9,
1370,636.4343578615392,6.418614,,,,69.0,,,,,,,10496367.0,10901307.0,10546434.0,10227342.0,10460635.0,7706454.5,
2602,636.5210219195898,9.261175999999999,,,,,,,,,,,534323.0,310731.3,447573.34,329358.12,718341.94,674714.1,
2027,637.3348901784665,7.696994999999999,,,,5.0,,,,,,,1053554.6,1510055.9,523033.28,1935478.4,0.0,0.0,
2170,637.3352317309017,7.8296213,,,,,,,,,,,1102725.9,1580795.1,1155860.2,1821533.9,0.0,0.0,
2199,637.4318706439092,7.9146614,,,,148.0,,,,,,,120763.84,59308.055,107854.99,86233.07,192380.34,318099.75,
1369,637.4375301121376,6.4212812999999995,,,,69.0,,,,,,,3835517.5,4034688.0,3872262.0,3885354.8,3918701.5,2886997.5,
1451,638.3114290818972,6.6379094,,,,,,,,,,,125279.92,122130.53,136603.44,106412.02,316576.56,507787.94,
1002,638.3769268062679,5.441381,,,,51.0,,,,,,,458528.84,497636.44,620312.8,565252.9,460788.28,285261.75,
1223,638.4133483432355,6.035104799999999,,,,167.0,,,,,,,517686.34,607177.3,386028.12,303401.66,283517.03,224207.05,
1380,638.4403627109058,6.41951,,,,,,,,,,,825854.9,870887.1,837923.44,819940.1,830811.25,571118.9,
2625,638.536798269061,9.540316,,,,115.0,,,,,,,1772977.5,1063736.1,1608234.0,1038072.25,3052759.0,3068291.5,
2242,639.3204500404394,8.086982,,,,,,,,,,,97022.69,55955.527,100383.45,29074.343999999997,167599.86,437998.75,
1282,640.3926823736688,6.1494,,,,72.0,,,,,,,789524.5,644646.56,647232.0,746504.3,366310.88,579644.4,
1103,640.3927549597934,5.7058352999999995,,,,10.0,,,,,,,100639304.0,107872030.0,102835200.0,104513730.0,91354456.0,89296800.0,
1175,640.3928571915541,5.927333999999999,,,,34.0,,,,,,,1691527.0,1738332.9,1462408.4,1459569.6,1454714.5,1138802.8,
1133,642.3636275539646,5.7982044,,,,,,,,,,,49211.52,57795.195,49810.508,77584.89,107145.7,198178.12,
1067,642.3640966544235,5.595574,,,,,,,,,,,102698.26,119267.266,123214.53,106130.86,205766.9,342081.28,
2614,643.3649479013952,9.413527499999999,,,,,,,,,,,34517.855,42656.434,58135.15,15718.851999999999,60979.62,38784.19,
1033,643.3671015063046,5.507795,,,,6.0,,,,,,,845596.25,928393.3,979320.5,1061711.6,1737894.6,1666363.8,
2637,643.5269715537685,9.730089999999999,,,,,,,,,,,181623.45,0.0,137974.31,39564.945,1224981.5,1011145.06,
1350,644.3796576326797,6.3524303,,,,,,,,,,,39880.83,34198.187999999995,49541.15,35417.477,55611.29,161820.33,
1159,644.379776747395,5.8723855,,,,92.0,,,,,,,8295847.5,8600754.0,9391205.0,10844440.0,21723428.0,24993948.0,
1245,644.3798452172991,6.0664370000000005,,,,59.0,,,,,,,3046827.0,3642857.2,3406956.2,4062779.2,8221713.5,9578924.0,
2527,644.50289140602,8.685079,,,,,,,,,,,229833.14,71860.9,375849.72,118276.55,976728.06,1052793.0,
1680,645.4141893762003,7.2555165,,,,,,,,,,,9166.884,9734.63,40394.848,32070.734,152351.25,601479.06,
2639,645.5423352752456,9.780914,,,,,,,,,,,96889.21,0.0,82371.914,0.0,692755.25,626714.8,
2662,645.5426570644844,10.1237,,,,,,,,,,,3399.6655,0.0,0.0,0.0,127032.92,54925.992,
1020,646.3584886105907,5.475651,,,,0.0,,,,,,,451035.6,390657.25,555539.6,524480.1,680115.2,935562.56,
902,646.3588091846613,5.3217425,,,,124.0,,,,,,,385408.84,574429.56,585619.75,576934.06,1169353.6,1388344.6,
915,648.3767130894075,5.3412094,,,,,,,,,,,153816.52,174115.73,180790.48,321289.47,598469.5,186366.17,
2176,650.3673293346579,7.878731299999999,,,,,,,,,,,484565.34,629029.7,9764.43,84693.94,4252.0693,15497.218,
1656,650.3676387414392,7.1628675,,,,,,,,,,,0.0,0.0,0.0,0.0,3449479.5,0.0,
2328,650.3676659909728,8.136566,,,,12.0,,,,,,,1439441.4,3809920.5,1828691.9,3232740.5,0.0,0.0,
2735,650.3677089810873,10.335529,,,,,,,,,,,575164.6,794680.0,661006.75,657301.3,0.0,0.0,
1436,650.4498618685187,6.595171000000001,,,,,,,,,,,256891.66,174090.58,228733.77,188673.88,364043.53,124979.13,
1413,652.3835411814215,6.5447345,,,,,,,,,,,52445.74,78352.28,133346.03,89854.98,264303.38,600494.06,
2588,652.3841317357093,9.205926,,,,,,,,,,,0.0,0.0,0.0,0.0,51496.81,292655.12,
2683,652.384392936999,10.18399,,,,,,,,,,,0.0,0.0,0.0,0.0,29957.404,201871.75,
2604,653.511313414031,9.25561,,,,,,,,,,,280941.5,33786.016,222241.02,75985.18,1245597.6,1061845.2,
1152,654.4083581479414,5.867026,,,,92.0,,,,,,,29490294.0,28595610.0,28497320.0,30431474.0,28563622.0,29124350.0,
1241,654.408703067535,6.064799,,,,59.0,,,,,,,6149837.0,7005441.5,6549638.0,5682543.0,5757820.5,4550388.0,
1345,654.4100523875596,6.317426,,,,,,,,,,,105774.984,139406.83,210341.73,16675.115,9901.154,89692.09,
1281,654.4447600828894,6.151207,,,,72.0,,,,,,,3089168.5,2905590.0,2867899.2,3835394.8,3209408.2,900110.25,
2524,654.5315914753861,8.685079,,,,,,,,,,,192456.88,110793.51,239849.34,121465.03,326091.75,404440.12,
1685,655.4429189506324,7.2542853,,,,61.0,,,,,,,931778.4,792873.1,1024845.0,975496.0,1349525.1,1754035.8,
1280,655.4478968636889,6.150335,,,,72.0,,,,,,,1155992.2,1056627.9,1051589.6,1434845.0,1203089.9,311890.5,
2627,655.5269521133913,9.54122,,,,115.0,,,,,,,1094274.5,205488.48,832935.3,285091.25,4634829.0,4315624.5,
1260,656.379996364048,6.092625,,,,68.0,,,,,,,1055499.6,1249849.4,1235339.4,1338826.8,2226417.5,3977070.0,
1234,656.4137327213429,6.0630164,,,,,,,,,,,479275.8,576653.4,561766.8,458744.72,476550.3,315913.0,
1100,657.3826295123332,5.7029424,,,,10.0,,,,,,,3821817.0,4020428.8,4181179.2,5193098.5,9432540.0,11035843.0,
2572,657.3861704642183,8.914012,,,,,,,,,,,67323.52,7368.4175,161260.66,72211.53,324799.72,423907.47,
1150,657.4161785948062,5.8652997000000004,,,,92.0,,,,,,,394476.5,369938.47,360680.62,394403.94,352970.6,378639.56,
1461,658.3955950781414,6.664263,,,,102.0,,,,,,,2112594.2,2474213.5,2648730.0,2441698.0,4239587.5,4017966.5,
1332,658.3958047422963,6.271609,,,,64.0,,,,,,,19860512.0,21672652.0,22559642.0,24965482.0,26760010.0,50929970.0,
1236,658.3966372249839,6.0639095,,,,59.0,,,,,,,223953.14,135263.42,169084.2,273280.2,514729.47,496122.62,
1247,660.3922630951737,6.068206299999999,,,,59.0,15.0,[2M-H2O+NH4]+,,2.0,1249;1247,330.18433999999996,126367.875,93740.43,112160.47,166443.16,307180.22,325925.97,
1333,660.3936317679605,6.271609,,,,64.0,,,,,,,6966880.0,7627377.5,7938025.0,8889255.0,9462744.0,18263300.0,
2256,661.386009782084,8.116539,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,589354.94,
1069,662.3905635326795,5.5982075,,,,39.0,,,,,,,2450988.5,2530755.8,2564425.2,4010085.2,6763870.0,3475428.0,
2684,662.4123094067078,10.18933,,,,,,,,,,,0.0,0.0,0.0,0.0,73313.836,227030.2,
1411,662.4124806100558,6.549221,,,,,,,,,,,336070.25,363542.94,512256.7,392223.06,430331.06,558156.7,
2589,662.412486425868,9.179151,,,,,,,,,,,0.0,0.0,3467.0942,0.0,179831.9,501956.6,
2274,663.3805605066979,8.12992,,,,12.0,,,,,,,313881.53,99671.02,280894.1,202510.06,1723522.9,3229738.0,
637,664.3153776600715,4.956733,,,,19.0,,,,,,,258642.02,352404.9,322961.3,584432.2,1258537.4,1293975.6,
1560,664.419886919443,6.963019,,,,,,,,,,,1470443.8,1588559.2,1859471.1,1650864.1,1438675.9,1898463.4,
1892,664.4376435270324,7.626210700000001,,,,15.0,,,,,,,340743.22,280620.94,380719.4,263366.16,378360.06,350997.88,
1192,666.4083565719611,5.9689164,,,,112.0,,,,,,,750195.0,843995.75,766125.25,747905.8,715168.7,678880.1,
1257,666.4085040738536,6.085177,,,,68.0,,,,,,,1985801.4,2245881.2,2195465.0,1898853.9,1779383.1,1396090.0,
1235,668.4235525796454,6.062221,,,,59.0,,,,,,,825097.8,655808.1,724088.44,829676.3,805756.2,565592.5,
1328,668.4242817073712,6.261553299999999,,,,64.0,,,,,,,80041400.0,88346720.0,85710280.0,79493480.0,59344790.0,78267200.0,
1445,668.4244686470408,6.604418300000001,,,,100.0,,,,,,,147399.77,327289.28,720667.56,253653.14,822732.4,488010.1,
1243,669.427113761258,6.0639095,,,,59.0,,,,,,,305866.3,225396.8,248942.53,291517.16,287186.97,182289.28,
2257,669.4581496592592,8.107073,,,,12.0,,,,,,,628152.5,172181.5,556818.6,177111.88,902083.7,1208895.2,
2230,671.3956549689192,8.025812,,,,,,,,,,,81865.44,38668.445,92457.08,104102.92,130846.1,200268.84,
1155,671.3983915067663,5.8698096,,,,92.0,,,,,,,2015532.0,2166147.5,2304710.5,2748982.5,5701834.0,5895126.5,
1248,671.3985932708251,6.069017,,,,59.0,,,,,,,465708.56,551634.25,502669.16,657932.44,923836.44,1721301.6,
1324,671.4327779419636,6.259854,,,,64.0,,,,,,,1155145.9,1304341.0,1255878.8,1172801.9,663836.25,1158143.5,
2321,671.4655655422732,8.138466000000001,,,,12.0,,,,,,,5688311.5,27409246.0,10459414.0,3761928.2,58429.05,53785.008,
2029,671.4658212125386,7.686486200000001,,,,5.0,,,,,,,1666258.8,8725351.0,3013318.2,5431066.5,0.0,0.0,
2691,671.4660660867372,10.212677000000001,,,,116.0,,,,,,,4750747.5,14350252.0,8039677.5,7890536.0,31224.625,0.0,
2528,671.5210506052083,8.685558,,,,,,,,,,,112470.81,0.0,146717.7,44338.953,397782.66,359572.72,
2557,671.5214355350263,8.895659,,,,,,,,,,,0.0,0.0,3284.255,0.0,62891.085999999996,83882.89,
1041,672.4055559453517,5.5186553,,,,,,,,,,,104694.34,65735.45,47488.027,87963.2,105697.52,40898.004,
1371,672.4114644965829,6.4213185,,,,69.0,,,,,,,10193847.0,11342090.0,11547696.0,12887223.0,20176646.0,18854612.0,
1521,672.4119520192132,6.829914,,,,,,,,,,,46025.992,109073.14,108504.7,122717.92,298622.1,305348.94,
1076,672.4191142691801,5.600867,,,,39.0,,,,,,,1759181.1,1941765.5,1670589.0,2360751.5,1970342.8,766408.4,
2278,673.4091912705982,8.130641,,,,12.0,,,,,,,1567007.6,540757.1,1350732.8,1323928.4,3090707.8,3632572.5,
1160,674.3868692898187,5.875012,,,,,,,,,,,11172.686000000002,28187.895,41581.594,18297.941000000003,190874.33,257019.95,
1220,674.3898160956556,6.0298057,,,,,,,,,,,149334.12,190590.56,185950.45,186670.44,395817.7,531810.6,
1166,676.4068265346873,5.8971066,,,,,,,,,,,102684.1,100950.68,95711.46,231641.53,581884.2,213529.7,
1304,680.4237622442278,6.178287,,,,,,,,,,,476099.75,602292.94,460521.34,308051.0,269501.62,204574.38,
2173,681.4278253288303,7.807632400000001,,,,,,,,,,,173769.72,33398.645,47292.7,58176.62,652220.44,607036.1,
2070,681.4279205569758,7.720961,,,,,,,,,,,226273.2,14813.469,179094.6,196159.84,618756.94,436429.6,
1373,682.4397360363091,6.4213185,,,,69.0,,,,,,,12423120.0,12714393.0,12792838.0,11814800.0,11744015.0,9572123.0,
1259,683.3986139923481,6.090163700000001,,,,,,,,,,,159659.2,197075.75,182358.27,117700.21,275230.84,366829.84,
1189,683.3988882451417,5.973351,,,,,,,,,,,140037.06,152057.81,149884.33,124795.42,149355.44,263225.84,
2569,684.4018611177327,8.911149,,,,,,,,,,,194249.8,15915.961000000001,276189.16,95226.62,823591.94,784106.25,
1151,684.4189286410905,5.865298,,,,,,,,,,,268212.47,200087.31,212077.83,278974.5,179738.67,182173.84,
1110,684.4194248443367,5.689221,,,,,,,,,,,365247.6,865236.6,696203.8,429260.7,60367.58,93044.234,
1222,684.4199458625693,6.033362,,,,,,,,,,,225294.52,275174.88,279926.9,214810.56,178126.88,163983.55,
1334,685.4139411535742,6.271609,,,,64.0,,,,,,,4325904.5,4747189.0,4836446.0,5725273.5,5219876.0,9729727.0,
1474,685.4144513286769,6.6832332999999995,,,,102.0,,,,,,,189835.44,226974.28,223958.1,296800.53,349882.3,499840.7,
421,686.1603758141148,4.6418047,,,,32.0,,,,,,,412064.84,507520.34,443398.0,397044.78,413759.06,366773.72,
1441,686.4265775285617,6.598720599999999,,,,165.0,,,,,,,638138.6,496091.94,571612.0,785637.0,1306138.1,1365928.0,
418,688.1584354173269,4.641005000000001,,,,32.0,,,,,,,415461.8,478177.2,452216.22,425704.6,379320.34,371755.47,
1184,688.40600714655,5.9395967,,,,,,,,,,,132512.2,115842.06,96136.59,202380.14,503229.97,141158.28,
1467,688.4201028573202,6.674011,,,,73.0,,,,,,,945209.6,1000548.4,987689.44,940659.06,998326.2,845918.4,
1442,688.421075658384,6.6006990000000005,,,,,,,,,,,547954.56,613378.6,678629.06,598540.6,789833.75,1006769.06,
1078,689.4090204929862,5.6017895,,,,38.0,,,,,,,407285.88,429681.3,418771.38,731214.25,1129831.6,463486.8,
1274,690.4216136396918,6.1301293,,,,96.0,,,,,,,1118459.4,1264977.6,1227718.4,2235964.5,3856018.5,3619098.8,
1051,692.3465942471557,5.5431237,,,,,,,,,,,151365.1,184375.31,169493.52,184633.95,386325.22,370102.8,
1777,694.3577461099218,7.4469389999999995,,,,,,,,,,,190235.14,388528.75,66725.12,536375.94,0.0,0.0,
1880,694.429610845193,7.550064599999999,,,,,,,,,,,173238.28,45245.957,63690.387,5473.048000000001,301634.97,621541.6,
1847,694.4298400910901,7.491974000000001,,,,,,,,,,,356019.9,451816.97,518549.2,443062.53,337556.16,0.0,
2015,695.465551000267,7.685916000000001,,,,5.0,,,,,,,926608.5,2957339.8,1118046.8,3147845.5,303560.7,0.0,
2694,695.4657333663042,10.208468,,,,116.0,,,,,,,1037731.9,1520155.0,1531962.2,1178215.1,1036099.8,0.0,
1781,695.4657448576168,7.436980999999999,,,,,,,,,,,348433.22,787836.44,483214.53,1027564.9,95645.97,0.0,
2293,695.4675404480852,8.133094,,,,12.0,,,,,,,3413979.2,5628903.5,3901332.8,4153378.5,913394.7,29651.521,
1437,696.4549264161502,6.593386,,,,,,,,,,,272967.25,184539.67,258233.48,217870.27,373261.75,139905.83,
2688,697.4809670933525,10.200003,,,,116.0,,,,,,,770864.5,2574456.2,1317583.9,1471151.4,0.0,0.0,
2411,698.4846147652803,8.156678,,,,,,,,,,,113087.555,277469.06,243547.0,250586.47,0.0,0.0,
2607,698.6303631386313,9.278677,,,,,,,,,,,848207.44,346268.3,548985.44,346736.97,1569676.2,447111.75,
2417,699.393850380121,8.216819000000001,,,,109.0,,,,,,,971315.2,442194.8,398409.25,877215.9,4920055.0,1300656.2,
1374,699.429817992681,6.4213185,,,,69.0,,,,,,,2105804.8,2384410.0,2365174.0,2822233.5,3782109.2,4305334.0,
2690,699.496220921624,10.205328,,,,116.0,,,,,,,1494224.8,927029.94,487374.3,1498033.4,0.0,0.0,
372,700.3702042899396,4.5605407,,,,14.0,,,,,,,333965.34,380096.8,151643.94,349672.0,421227.3,424963.06,
1279,700.4501981140338,6.148582,,,,72.0,,,,,,,3838721.2,3785372.8,3377364.8,4862761.0,3900960.8,1094432.1,
1438,701.1541792174768,6.583787400000001,,,,,,,,,,,233195.05,239879.5,250703.94,253330.25,343393.97,234986.6,
1553,701.154318285669,6.946927499999999,,,,,,,,,,,184367.66,237064.86,221102.81,243758.31,342845.2,73935.58,
1503,701.1543559899716,6.7817864000000005,,,,,,,,,,,539707.4,543944.25,374361.4,556270.44,785361.8,503747.1,
2418,701.3907172010526,8.219738000000001,,,,109.0,,,,,,,1350273.5,411044.62,323230.2,660912.06,4814359.0,1254553.5,
1092,708.3797244305279,5.667439,,,,10.0,,,,,,,1835766.9,1819210.2,1805673.9,1778384.8,2000767.9,2111268.2,
545,709.3233522170433,4.8320300000000005,,,,162.0,,,,,,,982233.06,882372.25,1023390.7,1117851.1,1134175.2,489115.7,
