"","filter","NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML","NEG_TJGIp10_1_Run23.mzML","NEG_TJGIp10_2_Run133.mzML","NEG_TJGIp10_3_Run210.mzML"
"450/373.1654mz/4.68min",8134861.25,7766606,7798748.5,8352563.5,8181234.5,8248295.5,8088488
"454/429.1917mz/4.68min",1494966.9,1345857.2,1391730.2,1661101,1498730.9,1499686.6,1491202.9
"455/875.3488mz/4.68min",2569219.5,2493785.2,2595042.5,2625796.5,2490496.8,2638739,2543396.5
"456/517.1709mz/4.68min",2462322.6,2115049,2522581,2652754.5,2346171.2,2524428.2,2402064.2
"459/493.1632mz/4.69min",13183445,30854850,12727321,11063632,27918732,13639569,11259482
"462/507.2221mz/4.69min",139205.963,56632.348,48226.26,102201.086,176278.33,176210.84,187158.3
"463/461.2176mz/4.69min",497618.96,402083.66,451758.3,526963.7,508971.2,486266.72,574469.9
"464/507.1423mz/4.7min",385977.065,850923.1,387342.16,327448,843912.5,384611.97,316889.75
"467/329.2333mz/4.7min",197814.82,38634.297,136239.02,188127.53,207502.11,274057.22,350135.03
"468/520.1818mz/4.7min",1059787.95,2064299.8,1012090.4,814007.06,1996382.6,1107485.5,879023.25
"470/447.2025mz/4.7min",361112.78,458639.9,332272.16,386727.53,695713,326301.34,335498.03
"471/417.1552mz/4.71min",3571601.7,3575732.2,3459754,3564223.5,3664974.8,3636611,3567471.2
"472/433.2225mz/4.71min",280646.345,386562.56,268291.34,294265.12,260075.52,286471.22,274821.47
"475/375.2751mz/4.71min",289419.42,319039.84,246303.06,257089.08,266460.56,348294.25,312378.28
"478/438.155mz/4.72min",63141.905,335516,26117.287,58700.16,52207.92,67583.65,78439.734
"482/431.2071mz/4.72min",566347,575885.4,654428.2,556808.6,550225.8,17249.096,615230
"491/440.1789mz/4.74min",1117824.65,396827.44,1146170.1,1396282.8,1014818.8,1395559,1089479.2
"493/412.1847mz/4.74min",2422890.15,2170412.2,2362641.8,2685638,2483138.5,1691828.4,2518469.8
"494/411.1811mz/4.74min",9428398,8620906,8955014,10546890,9940931,9435370,9421426
"495/439.1761mz/4.74min",5071663,4491749,4695512,5291385,5357441.5,5181565.5,4961760.5
"497/895.3548mz/4.74min",790731.655,763556.06,760700.5,817907.25,877403.8,887003.94,755938.25
"498/873.3332mz/4.74min",2677020.3,2661871.2,2685833.8,2856679.5,2668206.8,2943561.2,2579870.2
"499/947.4061mz/4.74min",456511.53,320156.25,329697.3,452237.66,505329.25,460785.4,527819.9
"501/494.1478mz/4.77min",2159208.9,5676359,2131536.8,1821034.6,5238787,2186881,1777474.8
"502/492.1514mz/4.77min",6149497,6808136.5,1626644.9,6171215,3010739,7299375.5,6127779
"504/492.2318mz/4.75min",1347726.6,1101548.4,1048974.2,1367144.1,1540508.4,1328309.1,1502424.9
"505/491.2289mz/4.75min",4869052.25,3651800.2,3713765.5,4907396.5,5251538.5,4830708,5389990
"506/493.1444mz/4.8min",7871229,20369490,7832072,6714388.5,18754832,7910386,6567751
"508/477.2131mz/4.76min",1168239.85,1840961.2,1039289.75,1097315.1,1456470.2,1088543.2,1239164.6
"509/461.2186mz/4.77min",1560617.1,1880290.4,1153685.2,1459729,1901982.5,1567765.4,1553468.8
"510/367.1911mz/4.77min",1197874.85,1094823.8,1173726.9,1352949.1,1211101.9,1184647.8,1261638.8
"511/442.1958mz/4.75min",279809.97,201393.88,414141.56,290661.56,407118.56,228165.25,268958.38
"513/911.3493mz/4.77min",9063722,8519531,8986417,10401961,8285215.5,9141027,9837231
"514/502.1796mz/4.77min",193180765,184258510,194992670,214416100,153157060,191368860,214709810
"515/456.1745mz/4.77min",23038173,21723528,23068764,25741272,23007582,22839538,26333750
"516/501.1766mz/4.78min",663166300,631983100,670236900,736954240,650017340,656095700,743183940
"517/957.3544mz/4.78min",6959175.5,7228480,6308795,7531778,6278216,6952114,6966237
"520/455.1711mz/4.78min",82684217,76721330,83134264,93833600,81674776,82234170,94677140
"521/905.3958mz/4.79min",355218.81,704465.56,61159.633,255338.52,404816.78,430773.1,305620.84
"522/449.2181mz/4.78min",5617691.25,11120883,4428826,4923119,7261158.5,6224148.5,5011234
"523/450.2217mz/4.78min",1435103.3,2750372,1157515.1,1304484.5,1830437.6,1565722.1,1169535.1
"524/447.2019mz/4.78min",472881.36,799585.6,457144.47,361487.53,488618.25,577583,386703.28
"525/479.2285mz/4.8min",4043577.4,7231620,3372073.5,3602346.5,5446158.5,4110086,3977068.8
"530/442.2924mz/4.81min",90336.8,247534.36,42429.87,75015.67,130448.93,105657.93,57643.336
"533/311.2225mz/4.81min",322738.055,259432.39,231912.33,240028.9,447212.84,419143.7,386043.72
"534/443.2077mz/4.82min",1937788.5,1405029.1,1450454.6,1820545.9,2189231,2055031.1,2372222.5
"535/444.211mz/4.82min",509811.58,302872.8,333520.56,481483.16,641812.9,538140,643959.1
"537/433.2222mz/4.76min",68285.6,299412.38,86207.16,38361.74,169478.58,50364.04,48483.46
"539/429.1916mz/4.87min",475147.08,725450.25,451818.66,495246.78,554220.56,216627.61,455047.38
"541/491.148mz/4.77min",26983851,69460920,26958694,22971874,63861108,27009008,22719624
"543/518.1658mz/4.78min",3990240.8,8693283,3920291.8,3163054.5,8523759,4060189.8,3207154.5
"544/489.2134mz/4.83min",5691881.5,5365470,4694803,6018293,6565778,5351784,6582473
"545/709.3234mz/4.83min",1002811.88,489115.7,1023390.7,882372.25,1134175.2,1117851.1,982233.06
"546/490.2165mz/4.83min",1616430.35,1543351.6,503100.1,1689509.1,1891327.8,1472739,1860255.4
"547/209.1546mz/4.83min",446013.325,163147.23,440337.62,401749.22,544271.75,454119.22,451689.03
"551/473.1809mz/4.82min",530463.11,496559.16,564367.06,649689.06,292750.9,353805.75,584206.94
"553/253.1444mz/4.84min",632967.845,247518.38,649271.75,571446.3,718769.2,682230,616663.94
"554/221.0819mz/4.84min",172064.35,3014292.2,172064.35,172064.35,860321.75,172064.35,172064.35
"557/433.2591mz/4.85min",786470.7,478843.2,540081.1,816215.3,756726.1,1291379.6,1030400.3
"558/367.214mz/4.79min",29423.847,1833177.9,36756.266,22091.428,2049308.9,19937.719,14063.273
"561/397.1289mz/4.85min",3041956.5,2328136.5,3149353.5,3252162.5,2668232,2934559.5,3175924.2
"562/265.1444mz/4.85min",1392258.65,777776.6,1487105,1548082,1482635.5,1301881.8,1208790.4
"563/443.1347mz/4.85min",12391910,9949711,12830668,13275825,10689977,11953152,13039563
"564/492.1515mz/4.82min",3805139.4,6808136.5,2729389.5,2347487.5,17520128,3473338,4136940.8
"570/493.2462mz/4.87min",229067.675,268806.22,190502.72,212481.95,268199.72,205026.16,245653.4
"571/215.1287mz/4.86min",223563.65,524318.1,148941.03,232047.58,352139.06,172147.4,215079.72
"576/375.275mz/4.87min",1388479.2,1739700.1,1035144.7,1214977,1546359,1410007.2,1366951.2
"577/401.1607mz/4.87min",331617.83,307010.72,249750.5,381030.88,403413.8,356224.94,301521.56
"578/463.2338mz/4.87min",5337209,8682803,4730796,5115483,6745440.5,4991566.5,5558935
"580/488.2014mz/4.89min",213904.48,276472.25,338361.88,246778.48,175138.02,181030.48,176520.81
"586/487.1979mz/4.88min",1375919.05,1217956.8,1460595.9,1708928.2,1154551.9,1291242.2,1660185.8
"587/897.3703mz/4.88min",456786.735,388067.53,490660.25,560000.56,370231.97,422913.22,502200.25
"593/883.1459mz/4.89min",611572.425,105750.85,528754.25,694390.6,105750.85,727328.44,719130.75
"594/433.1054mz/4.89min",346712.545,1208816,376966.47,316458.62,1226398,268132.47,212471.78
"595/459.2035mz/4.9min",433835.85,555092.75,379142.78,394876,589063.4,349915.62,472795.7
"596/825.1045mz/4.9min",325778.34,51776.368,258881.84,403141.12,51776.368,486209.5,392674.84
"597/728.3653mz/4.91min",331146.47,390897.78,297848.3,329379.78,373596.06,332913.16,328630.4
"599/477.2131mz/4.91min",257328.905,318433.4,225115.4,243787.56,270870.25,234513.08,276172.16
"603/272.1867mz/4.92min",1755301.45,2293236,1531632.2,1673582,2190832.5,1813068.9,1697534
"605/461.2543mz/4.92min",315976.92,280938.47,300577.56,417110.3,263870.34,331376.28,450576.28
"608/426.9676mz/4.92min",19808629,3843947.2,19219736,20397522,3843947.2,21634658,21882690
"609/628.3382mz/4.94min",580773.94,230071.05,572991.94,669500.9,278732.84,597355.4,588555.94
"610/445.2235mz/4.92min",559719.68,517806.8,478874.88,549191.3,658549.4,570248.06,619299.5
"613/431.2072mz/4.94min",859743,1584062.5,3215802.2,914514.2,737142.5,607108.1,804971.8
"614/473.218mz/4.93min",19361108,19119760,19602456,24323646,17809244,17756224,23668056
"615/519.2231mz/4.93min",6771532.75,6705975.5,6837090,8160580,6032834.5,6271379,8500584
"616/474.2213mz/4.93min",5643959.5,5559249,5728670,7135778.5,4264044,4633332,6951871.5
"617/427.9709mz/4.93min",1725406.35,332732.16,1663660.8,1787151.9,332732.16,1868709.4,1890370.2
"619/441.1918mz/4.93min",11465651,11100520,11227775,12691442,11703527,10816695,12620149
"621/520.2266mz/4.93min",1884422.75,1931516.5,1844218.4,2316019,1798534,1817294.5,1924627.1
"622/509.1948mz/4.93min",208044.815,691452.1,211973.58,180722.98,544462.94,194860.25,204116.05
"624/433.2233mz/4.94min",381059.535,521530.4,371811.25,368920.44,414989.25,388106.6,374012.47
"625/479.2286mz/4.94min",542628.175,768906.1,517982.16,511523.75,629870.44,548332.25,536924.1
"629/491.2289mz/4.94min",448911.14,512346.06,372062.94,582766.44,378606.1,385476.22,648373.75
"630/947.4061mz/4.95min",144736.255,88691.38,98930.42,133347.73,156124.78,165945.38,199268.17
"631/494.2478mz/4.95min",592149.85,372481.66,403685.94,555062.6,694518.75,629237.1,721376.5
"632/405.2282mz/4.95min",289615.89,221060,191919.73,304438.3,399845.6,289424.66,289807.12
"633/447.2388mz/4.95min",3557305.85,2434439.8,2364601,3349791.2,4179992,3764820.5,4042211.8
"634/493.2444mz/4.95min",2011065.8,1329801.9,1385612,1861008.1,2383341.5,2161123.5,2439035.2
"635/357.2395mz/4.95min",3652936.9,4451201.5,2598580.2,3439914,5458290.5,3865959.8,3231033.8
"636/415.2336mz/4.95min",2072176.7,1655501.8,1724662.6,1990513.2,2172288.2,2153840.2,2273566.5
"637/664.3154mz/4.96min",468418.55,1293975.6,322961.3,352404.9,1258537.4,584432.2,258642.02
"638/442.1954mz/4.96min",3142237.9,3074094,2999371,5798830,3210381.8,3047773.8,3541986
"645/451.2338mz/4.97min",1294077,2305037.5,1117453.4,1240686.1,1500628.9,1192684.4,1347467.9
"651/536.3224mz/4.98min",420084.09,441837,365078.97,422216.4,318551.47,417951.78,451503.8
"653/551.2874mz/4.98min",638600,494647.3,585409.2,757945.8,600309.56,676890.44,719018.6
"658/467.184mz/5.0min",366422.73,1514646.4,345909.56,265912.2,1010050,386935.9,282059.9
"660/477.2479mz/5.0min",661173.23,449070.16,716212.4,831916,509750.1,606134.06,839858.5
"661/419.2075mz/5.0min",309117.265,707887.9,285801.53,302048.75,478063.2,284066.34,316185.78
"664/477.2128mz/5.0min",8323980.75,11205511,7846151.5,7925997.5,8985714,8392444,8255517.5
"666/431.2073mz/5.0min",4488285,5734945,4688323,4176792.2,4559292.5,4417277.5,4141447
"670/461.2183mz/5.0min",738756.75,847391.56,586434.56,748584.7,822196.75,710845.3,728928.8
"673/476.1561mz/5.01min",461681,1324570.2,479415.9,443946.1,1155896,441118.88,437206.7
"674/440.1796mz/5.01min",292337.56,290717.84,247692.6,306248.9,293957.28,275460.12,336355.94
"676/475.1527mz/5.01min",1875047,4863698.5,1928508.4,1777278.1,4161415,1821585.6,1639275
"677/477.1494mz/5.01min",507437.545,1326168.5,516212.03,486022.6,1224815.9,498663.06,459236.47
"678/478.1532mz/5.01min",134846.555,376074.78,134237.14,135455.97,316253.78,131726.02,124178.68
"679/873.4064mz/5.0min",320164.3,733339.1,189820.42,222087.66,570936.9,188535.78,418240.94
"680/439.176mz/5.01min",1178071.7,1199278,1156865.4,1377263.8,1155949.9,1128961.2,1357725
"681/485.1815mz/5.01min",17566581,17499428,17633734,20603732,16878360,16152808,20645866
"682/580.3254mz/5.08min",678354.6,636490.7,825002.6,720218.5,1015454.9,575375.8,485366.4
"683/435.2384mz/5.02min",291722.22,580173.94,268314.22,264503.6,333216.94,248216.22,315130.22
"685/881.3754mz/5.02min",3134615.5,3123689.2,3145541.8,3638802,2946019,2796099.2,3625270.8
"687/201.1495mz/5.02min",1301255.15,1295702.5,1342236.4,1272011.1,1306807.8,1419264.1,1157828
"688/472.3028mz/5.03min",169014.315,519944.78,132066.17,149249.38,268552.62,188779.25,142570.75
"690/897.3702mz/4.97min",453282.885,372796.16,493445.97,550722.75,360175.12,413119.8,543857.4
"691/507.2607mz/5.03min",601986.725,555547.4,536979.94,578093.75,687611.06,625879.7,718401.25
"692/905.3728mz/5.04min",2626392.9,2175259,3013082.2,3056884.8,2072644,2379466.8,2873319
"694/429.1916mz/5.04min",1708856.55,1157052.2,1832221.4,1857517.8,1238924.9,1624146.6,1793566.5
"695/397.2019mz/5.04min",69778870,70926250,67156310,73262470,68631490,64748336,71774460
"696/441.1917mz/5.04min",19755212,20029122,18957018,20522606,19481302,18068456,20356414
"697/883.3906mz/5.04min",6518351.5,6663321,6158884,6656488,6380215,5646415.5,6746508
"698/541.1172mz/5.04min",90569.645,57650.945,79573.56,432719.03,18460.584,101565.73,637062.44
"701/843.3596mz/5.05min",503956.275,499537.3,508375.25,534038.3,496188.44,444526.34,541612.6
"702/313.1808mz/5.05min",2475680,2509003,2415322.5,2553850.5,2442357,2317598.5,2546573.8
"704/357.1709mz/5.05min",522228.64,551169.56,495516.88,530315.2,529609.9,419131.7,514847.38
"705/865.3416mz/5.05min",485212.205,454837.38,558288.94,565251.2,424557.56,445244.28,515587.03
"706/442.1951mz/5.05min",5684536,6410910.5,5424279,5993906.5,5634199.5,5658432.5,5710639.5
"707/497.2756mz/5.03min",228132.935,100746.875,226777.67,225112.67,354265.84,229488.2,293356.7
"708/401.1602mz/5.05min",3115028.6,3138726.8,3081479.5,3103195,3126862.2,3018147,3151901.8
"712/976.5186mz/5.05min",309124.68,167487.1,351050.2,154211.69,497486.1,456751,267199.16
"713/449.2174mz/5.06min",500090.83,939397.56,485740.88,472234.3,514440.78,519194.66,466511.3
"717/423.1425mz/5.06min",508725.3,394572.75,520046.3,557267.1,497404.3,490307.56,564314.2
"718/221.0972mz/5.06min",1186373.4,1333202.8,1280955.6,1213639.4,1157302.6,1159107.4,1134855.1
"719/463.2336mz/5.07min",870385.9,635350.44,579012.3,797352.5,1085742.8,961904.56,943419.3
"720/509.1786mz/5.07min",3823770.4,1799869.9,3773700.8,4073146.8,3039387.5,3873840,4511030
"721/913.3638mz/5.07min",227746.24,228972.4,275320.66,285589.9,216391.62,226520.08,138905.95
"722/445.223mz/5.07min",18185905,12853677,12709062,16172378,23428420,20922660,20199432
"724/446.2263mz/5.07min",4886526.5,3397339.2,3291160.8,4517765,6266329,5547537,5255288
"725/489.2126mz/5.09min",229255.31,139096.89,201181.78,257328.84,275144.84,493555.34,125898.8
"726/447.228mz/5.07min",751769.43,509387.97,500608.34,647262.06,1007535.94,894687.7,856276.8
"728/491.2285mz/5.07min",12382345.5,9588141,9114166,11030251,15696137,14150528,13734440
"732/979.4328mz/5.07min",124363.085,59175.53,67111.195,67318.34,257442.75,215829.17,181407.83
"733/517.171mz/5.08min",561238.5,564245.9,589740.6,615882.9,493375.5,522798.66,558231.1
"734/471.1658mz/5.08min",846333.845,972585.2,833297.25,900603.5,812809.4,749780.3,859370.44
"736/269.1312mz/5.08min",119173.75,119173.75,119173.75,119173.75,595868.75,119173.75,119173.75
"738/463.2698mz/5.08min",306972.59,129988.88,344395.66,429137.8,168051.22,287951.06,325994.12
"739/475.234mz/5.09min",356619.46,372969.72,482240.1,462844.97,261191.05,242648.62,340269.2
"744/443.2955mz/5.1min",359410.915,1085608.9,266959.97,330512.03,568899.4,388309.8,282984.72
"745/442.292mz/5.1min",1622017.55,4618450,1174108.6,1479197.6,2528693.8,1764837.5,1348816.8
"750/236.1053mz/5.12min",188392.2975,115937.695,105841.164,96073.695,260846.9,341885.25,298081.88
"751/468.3074mz/5.12min",314234.52,954613.75,232733.55,287270.16,475498.22,341198.88,284322.72
"752/443.2082mz/5.12min",221919.015,243701.33,246284.66,236663.58,207174.45,160315.83,151704.23
"753/293.1758mz/5.12min",1979489.8,1211405.6,1243764.6,1138700.1,2715215,3228619.2,2883193.8
"754/456.3076mz/5.12min",1829866.3,2805565,1407080.8,1750945.2,2459280.5,1908787.4,1522498.9
"755/457.3111mz/5.12min",455649.78,721354.75,352739.6,434803.03,620565.6,476496.53,416279.25
"758/580.3254mz/5.13min",2477645.4,2184420.5,2424325.8,2530965,3865062.8,2757218.2,2234875.5
"761/756.524mz/5.18min",18116.3205,210191.67,632.51954,3162.5977,516618.72,18644.645,17587.996
"762/792.5007mz/5.15min",7437.5358,59710.37,2479.1786,2479.1786,290005.94,12395.893,2479.1786
"763/489.2127mz/5.13min",229584.485,204865.11,216544.97,415633.53,242624,213807.47,501353.25
"768/897.3702mz/5.14min",641617,649128.3,634105.7,717213.25,538921.44,517919.25,706976.75
"769/426.968mz/5.12min",13295.4298,5208006.5,678.2278,7559.1196,14277537,3391.139,19031.74
"770/493.1444mz/5.22min",224871.75,235377.47,286482.25,152249.34,398707.78,214366.03,136988.94
"773/442.1951mz/5.16min",17355822,17555880,15876657,18081412,16127142,17155764,19341382
"774/471.2594mz/5.16min",339368.98,277873.2,297479.66,378951.53,352834.47,336024.12,342713.84
"775/415.1399mz/5.15min",883599.65,992732.1,830874.3,948694.8,848910,799597.1,918289.3
"776/457.1768mz/5.16min",784968.58,862083.4,794481.1,670388.3,775456.06,663567.3,802550.56
"778/444.1994mz/5.16min",312464.75,327274.3,264193.88,322798.2,306840.78,293068.9,318088.72
"779/455.171mz/5.16min",41065474,40153108,41977840,46499456,35839570,38213790,48755330
"780/441.1919mz/5.16min",67322578,70585870,62300460,70737990,64996956,61600540,69648200
"783/443.1974mz/5.16min",2800851.4,2915301.5,2580161,2918501.8,2732161,2577030.2,2869541.8
"784/411.1813mz/5.16min",1282390.35,1222570.2,1342210.5,1427624.5,1128754.2,1142564.8,1402832.2
"785/905.3727mz/5.16min",1439895.95,1076373.6,1569111.5,1807483.5,997485.4,1310680.4,1766655
"793/269.1312mz/5.16min",8497.87,589260.56,8497.87,8497.87,42489.35,8497.87,8497.87
"796/473.2177mz/5.2min",5224294.5,5141545,6932081,7072753,3421981.2,3554939.8,5307044
"799/239.1288mz/5.2min",251650.91,238877.12,324011.12,261945.05,276022.97,241356.77,199014.38
"800/519.2231mz/5.2min",1793251.45,1764087.9,2423288.8,2411611.5,1146715.5,1262929.8,1822415
"802/431.2073mz/5.29min",666357.25,2377650.5,355472.38,384567.84,639177.75,1455807.5,693536.75
"803/509.1947mz/5.2min",564413.1,1201516,646238.9,482587.3,726296.75,140762.16,245620.64
"808/491.2285mz/5.18min",3063965.5,3457989,2406103.2,2636221,2669942,3796451.5,5605063.5
"809/596.3206mz/5.21min",1409597,1659044.4,408311.28,1144763.8,1678397.9,1541528.1,1277665.9
"810/311.2227mz/5.22min",321941.54,320817.38,276603.84,239486.66,323065.7,332042.9,401830.7
"814/447.275mz/5.22min",5089232,702602.6,4359660.5,5886648,1429307.9,5916100.5,5818803.5
"815/448.2785mz/5.22min",1461764.8,170345.84,1253816.8,1671507.8,388931.06,1669712.8,1678325.2
"818/539.2496mz/5.22min",3501577.5,2846416.5,3698468.2,4281881.5,3158097.2,3304686.8,4417723.5
"819/493.2443mz/5.22min",2512453.75,2252225,2604889,2777783.8,2222545.2,2420018.5,2952283
"823/529.221mz/5.23min",250878.89,551969.3,263878.47,237879.31,601895.2,198476.78,230825.77
"826/477.2499mz/5.23min",560623.85,840279.2,535029.25,566618.9,584631.7,482984.12,554628.8
"828/295.1549mz/5.24min",379048.025,325806.5,137762.19,423606.3,503102.78,440046.03,334489.75
"831/427.971mz/5.21min",51240.424,1612318.1,51240.424,51240.424,256202.12,51240.424,51240.424
"832/613.3645mz/5.25min",341581,174221.69,371492.78,369266.5,206790.94,313895.5,369471.06
"834/309.207mz/5.25min",1016260.905,1097926.4,808442.94,997990.06,902891.2,1034531.75,1103534.8
"836/456.3077mz/5.25min",1520286.45,3121480.5,1091663.4,1445361.4,2081923,1595211.5,1346669.5
"837/423.1426mz/5.25min",604806.38,392775.25,677511.7,714063.5,426260.44,532101.06,718886.7
"839/457.3112mz/5.25min",347714.58,776820.5,272397.7,316277.16,506606.06,379152,291878.62
"840/401.1604mz/5.25min",2871508.9,2671466,2969788,3335452.8,2773229.8,2742659.5,3227518.8
"841/357.1707mz/5.25min",6583734.25,6041453,6914001.5,7698606.5,6198259.5,6253467,7582555
"844/612.3971mz/5.25min",1040161.83,768023.56,981378.06,1098945.6,1245024,1198432.4,977643.75
"846/426.9678mz/5.22min",631199.9,18528060,631199.9,631199.9,3155999.5,631199.9,631199.9
"847/994.3306mz/5.25min",8373.0984,933110.7,8373.0984,8373.0984,41865.492,8373.0984,8373.0984
"848/566.3556mz/5.25min",1096339.9,544566.7,1176532,1103812.4,675669.1,1088867.4,1171202.8
"851/612.3613mz/5.25min",1013709.825,528065.2,1104997.5,1095298.8,639757.4,939562.75,1087856.9
"852/602.3325mz/5.25min",2256566.15,2666899.2,2259013.5,2106246.5,3585201.2,2254118.8,1878398.5
"854/629.3514mz/5.25min",500469.57,541920.06,482555.34,419061.9,792255.06,518383.8,386662.66
"860/792.5008mz/5.27min",417620.24,31915.866,665667.2,159579.33,169573.28,790102.56,807333.56
"861/429.2284mz/5.26min",1124297.75,1153349.5,1095246,1264173,995275.6,952345.8,1210795.5
"862/475.2337mz/5.27min",2476277.5,2546487.8,2406067.2,2890662,2279946.5,2206619.8,2865064.8
"865/465.2046mz/5.27min",310732.52,850999.3,284241.7,337223.34,717424.8,273091.22,273724.78
"866/493.1442mz/5.27min",897853.1,1721563.9,929046.6,866659.6,1657357.2,668995.9,732399.7
"867/491.1477mz/5.27min",3135084.75,6842882,3243443,3026726.5,5752781,2365177.8,2560534
"869/492.151mz/5.27min",748451.65,1860575.4,872934.4,534191.4,1559622.5,574828.8,623968.9
"870/969.3351mz/5.27min",126889.64,634448.2,126889.64,126889.64,126889.64,126889.64,126889.64
"873/518.1662mz/5.27min",485291.25,989703.75,498094.34,472488.16,865906.56,382267.12,398768
"877/439.1766mz/5.28min",465516.14,434813.72,496218.56,566606.25,414454.53,409715.34,564159.1
"878/471.202mz/5.3min",421443.27,3134500.5,1995318.2,383266.88,302513.84,265875.62,459619.66
"880/541.3605mz/5.28min",11494871,19747446,9457998,11497882,13979836,11491860,10824259
"881/577.3371mz/5.28min",90728.433,701342.94,49514.273,68520.53,391921.03,112936.336,56167.41
"882/632.3429mz/5.28min",231694.355,522842.78,239730.1,223658.61,556942.5,221194.23,160607.5
"883/239.1288mz/5.28min",664491.05,478490.25,790533.2,745630.94,692984.9,635997.2,627432.3
"885/286.2023mz/5.29min",1676076.45,2688505.5,1374896.4,1625780.4,1910724.1,1726372.5,1610831
"889/403.2123mz/5.29min",1752203.1,595969.4,1162979.4,1559795.1,1944611.1,2173701.8,2145183.5
"890/449.2177mz/5.29min",142923.358,67501.03,85828.53,127642.266,224560.16,158204.45,165317.12
"894/381.2071mz/5.3min",2405650.85,2016102.2,2603767.5,3017447.8,2175885.8,2207534.2,2838602.2
"895/881.3754mz/5.31min",269652.195,182413.98,322471.44,368986.84,195362,216832.95,326388.03
"897/432.247mz/5.31min",339027.52,119721.54,208436.19,298896.88,404078.78,379158.16,394730.9
"900/431.2436mz/5.31min",1253698.65,694813.06,783668.94,1086970.2,1455686.2,1420427.1,1442587.1
"901/756.524mz/5.3min",710621.275,9017.5852,930690.3,490552.25,45087.926,1123780.1,1605327.2
"902/646.3588mz/5.32min",581276.905,1388344.6,585619.75,574429.56,1169353.6,576934.06,385408.84
"903/443.208mz/5.33min",776642.92,895503.44,712506.7,877410.56,735171.9,670239.3,818113.94
"905/463.1892mz/5.33min",339952.5,995435.1,344295.22,335609.78,717181.25,258816.77,265103.94
"907/521.2079mz/5.32min",200555.385,924925.94,143985.02,214161.25,239156.12,131240.02,186949.52
"908/431.2073mz/5.33min",1646210.3,3097455,1505689.1,1240130.2,1219425.6,1786731.5,1905971.1
"909/432.2107mz/5.33min",312141.45,572047.06,310513.28,411271.88,303772.25,271892.22,313769.62
"910/519.223mz/5.33min",1203503.95,1554648.9,1241054.5,1332198,864799.8,957389.6,1165953.4
"911/473.218mz/5.34min",5719960.25,5780857,5659063.5,6709072,5420658,5329827,6983501
"912/509.1943mz/5.34min",161529.085,543770.2,183369.81,139688.36,252937.38,95230.35,98220.47
"915/648.3767mz/5.34min",183578.325,186366.17,180790.48,174115.73,598469.5,321289.47,153816.52
"917/381.228mz/5.34min",649653.3,1197448.2,619765.2,581674.6,679541.4,750342.9,400984.94
"920/566.3555mz/5.34min",1077268.1,728249.2,1144329.2,1233204.1,879574.6,1042951.7,1111584.5
"921/602.3325mz/5.35min",1922206.95,4497460,2003418.4,1840995.5,3697109.8,1741285.8,1433978.4
"923/612.3613mz/5.35min",1151887.2,806915.2,1246316.5,1286776.5,833765.06,1133580.2,1170194.2
"925/329.1757mz/5.35min",2179342.5,1958404.4,2239573.8,2454617,2063863.2,2119111.2,2479089.5
"926/357.2645mz/5.35min",468521.375,444030.4,448661.75,488381,491810.97,445966,540576.7
"927/373.1655mz/5.35min",444937.905,387051.1,476386.25,532866.7,413489.56,410066.47,551837.7
"928/374.2446mz/5.35min",957640.53,4137699.5,1137560.5,777720.56,1348234.1,489419.62,319163.1
"929/420.2503mz/5.35min",1398629.3,5895004.5,1624996.4,1172262.2,1819117,699464.25,509765.22
"931/427.2126mz/5.36min",9117023.5,6820699,7774124.5,10112478,9384592,8849455,11425621
"932/428.2159mz/5.36min",2571059,1937973,2219482.2,2795384.8,2662059,2480059,3245299.5
"933/410.2216mz/5.35min",30282.686,968288.44,52127.508,8437.864,154429.83,1687.5728,1687.5728
"935/513.2257mz/5.36min",772922.55,1683521,805703.4,740141.7,1672617.5,596867.5,600097.6
"938/395.1862mz/5.36min",467300.965,133796.22,344730.12,462740.53,499448.06,471861.4,623960.44
"941/903.4533mz/5.36min",429491.905,230207.86,476967.34,538994.25,309200.47,382016.47,518186.28
"943/477.249mz/5.36min",2043248.2,1301150.5,2068059.9,2357697.5,2010985.5,2018436.5,2462467.2
"946/523.2544mz/5.36min",5998917.75,4264871.5,6223997,7194101,5617391.5,5773838.5,7300446
"947/853.4123mz/5.36min",542120.15,465596.5,618268.8,718260.94,421556.97,465971.5,667109.6
"949/461.1736mz/5.37min",1082634.4,2706684.5,1166819.1,998449.7,2048133.9,796314.6,830937.4
"951/851.4008mz/5.37min",1592850.65,1369460.8,1810363.2,2126631.2,1277778.8,1375338.1,2011695.9
"952/449.2313mz/5.37min",135825.38,14747.742,73738.71,197912.05,14747.742,1065998.5,337291.06
"953/425.1969mz/5.37min",43661368,26520088,46060972,52090040,26105534,41261764,50365384
"954/426.2002mz/5.37min",12142804.5,7374411,12827620,14443494,7245000.5,11457989,13947417
"955/951.4735mz/5.37min",285847.61,84289.375,197500.7,299176.12,272519.1,303688.06,357880.25
"956/397.2018mz/5.37min",668385.33,461686.34,595355.3,704416.6,632354.06,766174.1,912627.9
"957/472.2053mz/5.37min",2327145.15,2283953.5,2370336.8,2697441.5,2102935,2137093.5,2620345
