row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp2_2_Run94.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGIp2_1_Run38.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp2_3_Run162.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
522,538.3108989357643,5.395727,,,,13,,,,,,,368573.16,470895.28,302536.53,508350.47,358712.2,478530.75,
1028,539.358850789727,6.907341,,,,1,,,,,,,391018.06,449001.16,365033.78,404889.2,416468.9,479891.44,
1647,539.3952602330684,8.114746,,,,110,,,,,,,1833523.2,1434190.4,800027.5,1865070.0,1860252.9,2215665.5,
820,540.3304813953065,6.293843,,,,,,,,,,,97332.336,146117.8,114824.65,140431.73,147342.39,217412.31,
846,540.330884463902,6.398047,,,,94,,,,,,,2823885.5,2864703.0,2605773.8,2821077.8,3050998.2,2488838.5,
1527,540.3328529814289,7.7858047,,,,45,,,,,,,115574.7,163559.8,57782.273,122301.195,156943.44,196991.55,
356,541.3594767804676,4.842111,,,,,,,,,,,94087.555,19333.602,101819.02,19630.877,102380.16,73172.305,
481,541.360831057949,5.286966,,,,7,,,,,,,1060129.2,1747063.1,1394481.9,1389534.4,1171689.5,2418246.0,
1005,542.3486606509017,6.8513165,,,,88,,,,,,,810877.25,1609714.6,593049.3,795650.8,1432227.2,798384.1,
887,542.3492471359458,6.527222,,,,,,,,,,,448101.78,97371.11,403699.9,504066.8,125718.22,495566.53,
1186,543.2417058576847,7.326857,,,,12,,,,,,,578699.75,612718.8,233954.61,483303.2,619795.75,380133.12,
328,545.202730338724,4.7847996,,,,,,,,,,,1283120.0,457747.06,19288.73,714138.56,294136.38,27972.59,
849,548.3441394456514,6.4115524,,,,2,,,,,,,778356.8,843982.75,793172.56,723842.1,636974.75,669045.75,
1467,549.3197104178515,7.72415,,,,,,,,,,,5830.3657,873039.8,15319.485,13890.94,312847.56,0,
368,550.266991825466,4.8768344,,,,127,,,,,,,725743.8,676662.7,699161.44,624433.6,721965.3,635865.0,
390,551.287727450006,4.982883,,,,,,,,,,,245071.5,483419.38,254263.8,436540.7,202062.14,381984.47,
692,553.2849588140024,5.936231,,,,,,,,,,,25119.012,0,93185.49,0,0,1177923.6,
200,554.2373451660974,3.8768482,,,,,,,,,,,597609.4,455273.3,605789.6,373511.0,407631.47,269177.44,
1670,557.3364451030404,8.103763,,,,,,,,,,,722368.56,0,5679.3364,346437.0,0,1685331.2,
1212,558.3434123163692,7.3326416,,,,,,,,,,,199936.72,163786.44,75300.45,154344.27,221592.47,196680.27,
992,558.3435407296075,6.8039308,,,,,,,,,,,239944.42,196397.17,125755.61,204632.95,159995.36,142640.45,
873,559.3561393133882,6.462995,,,,,,,,,,,302277.4,356233.1,230649.1,310751.53,286933.5,227222.6,
1496,560.3378694867409,7.7032795,,,,53,,,,,,,580805.5,743250.5,320546.7,698067.6,681582.25,1042382.3,
607,562.3148127932409,5.772655,,,,,,,,,,,112554.766,105388.32,70097.88,155334.47,123348.84,121091.02,
640,562.3150592525678,5.8252316,,,,,,,,,,,249867.23,265558.34,217651.9,259552.75,360547.53,375630.88,
1048,562.3748179705651,6.9600816,,,,31,,,,,,,867218.4,910231.1,851784.44,767743.6,869277.1,837387.2,
1977,563.3352756637937,10.209521,,,,28,,,,,,,704023.44,135554.19,805988.6,378803.38,118827.9,1524895.1,
1801,563.3353969187702,8.273678,,,,,,,,,,,1599279.5,53804.645,2420520.2,1759192.6,212525.05,0,
1767,563.3355700331874,8.126995,,,,,,,,,,,3562068.0,7437650.5,57157.19,5188265.0,6602539.5,51506.57,
1573,563.3950644674379,7.8973255,,,,,,,,,,,569262.1,449339.3,264511.66,465307.75,671641.8,585099.44,
735,564.3307771564615,6.0411954,,,,25,,,,,,,5561463.5,7307594.5,5409063.0,6660006.5,6982676.0,6607182.5,
770,564.3308649112711,6.1523614,,,,83,,,,,,,8371129.0,1.0270606E7,7684605.0,9508108.0,1.1141703E7,1.0471553E7,
1751,565.4108290213695,8.142007,,,,,,,,,,,262550.25,186631.48,79875.01,256013.14,310990.0,355315.25,
702,566.3412649728436,5.9796834,,,,14,,,,,,,71241.65,140210.47,73255.55,121745.66,90528.88,274356.9,
871,566.3463559659901,6.4505444,,,,,,,,,,,652067.75,896722.7,612531.6,817886.5,737162.9,763327.0,
917,566.346528432247,6.5798936,,,,79,,,,,,,922946.94,1354087.1,853696.25,1192477.8,1242368.4,1248765.1,
496,566.3556360198605,5.3457026,,,,24,,,,,,,524196.75,424003.12,407849.22,416646.2,475089.28,389545.7,
466,566.3558762563713,5.252575,,,,89,,,,,,,576956.75,571184.0,493204.25,526612.56,597196.9,538587.7,
787,569.3331926565719,6.1859183,,,,,,,,,,,1512711.2,1246141.4,1564344.2,1102678.6,1268829.4,1465430.1,
1520,569.3693772839374,7.798244,,,,,,,,,,,898598.94,3787383.0,1016192.1,29603.363,2369341.2,167605.03,
1570,569.3695025055877,7.8500237,,,,,,,,,,,2128486.2,1294630.1,1987976.0,2348699.0,1419170.9,2396318.8,
642,569.3928446459189,5.8418922,,,,106,,,,,,,475368.72,661234.5,488745.22,614926.94,426469.1,504338.8,
1777,571.1655495601116,8.177631,,,,,,,,,,,484799.6,4223.2285,389790.1,11208.545,3328.8394,29061.332,
665,571.1657006096315,5.8793564,,,,,,,,,,,869633.5,0,875965.25,0,0,0,
868,571.2889204230474,6.4587493,,,,,,,,,,,1219049.5,2907449.0,2619233.5,2001553.0,3409882.2,139680.86,
920,571.2890412342081,6.5591345,,,,,,,,,,,2669245.5,10535.509,1978148.8,2980124.2,0,3244453.8,
175,571.3710638453354,3.6871433,,,,,,,,,,,24161.383,44337.03,16524.932,33756.527,27443.146,27117.176,
440,571.3712277732963,5.164349,,,,62,,,,,,,422192.7,822266.5,510156.3,679946.8,477918.34,909236.0,
542,571.3712971282529,5.4790606,,,,87,,,,,,,52857.496,91295.81,58904.89,77737.625,54122.453,118901.336,
1937,571.4499761225226,9.836164,,,,,,,,,,,616815.4,512640.03,498738.75,764924.0,543877.8,667539.06,
512,573.3280963074398,5.3580947,,,,44,,,,,,,98638.54,52480.938,126625.77,49834.918,68423.95,76527.32,
1218,573.3314147195573,7.3302197,,,,,,,,,,,986425.3,0,0,221734.17,0,1627391.6,
1117,573.3314442724342,7.1727414,,,,,,,,,,,295538.38,0,943586.94,397634.56,403660.88,0,
1330,574.4112729860351,7.5483766,,,,67,,,,,,,406312.72,325799.72,270633.12,307891.9,334001.88,352357.16,
831,578.3547344982088,6.328556,,,,,,,,,,,1088253.0,1244737.5,1043485.8,1044347.2,935185.56,833835.9,
1385,579.3302577157507,7.6748433,,,,,,,,,,,2.945252E7,1665068.2,2.961604E7,3.0585888E7,1.5717214E7,223697.83,
1285,579.3302967833015,7.461042,,,,,,,,,,,23341.664,1.746332E7,3500.731,27951.752,5806596.5,6894.718,
1998,579.3303377656595,10.185727,,,,,,,,,,,144585.95,95623.25,213209.73,119743.04,36739.652,147350.58,
1558,579.3303521510078,7.7634826,,,,,,,,,,,6086418.0,272055.2,4249019.0,1839908.5,441658.25,7837437.5,
1944,579.3304360527956,9.902587,,,,,,,,,,,135101.38,346533.78,606853.3,302056.22,254719.34,6319.1396,
1698,579.3305219402527,8.135364,,,,37,,,,,,,663773.9,186490.98,687859.0,613274.4,321264.34,2036773.2,
223,580.289341221696,4.1200414,,,,56,,,,,,,3440533.8,3360322.5,3509463.0,2937334.2,2443074.2,2192013.5,
411,580.3255768013154,5.0534863,,,,,,,,,,,474409.2,487119.38,988819.5,425513.72,763532.1,620472.2,
1938,580.3337146914839,9.859976,,,,,,,,,,,23258.436,11014.641,609244.6,3491.4253,0,0,
550,580.3716404018937,5.508138,,,,40,,,,,,,4781191.5,4493249.0,4182041.5,4229996.5,5233044.0,4924911.5,
627,585.3283516150954,5.775479,,,,107,,,,,,,3184915.0,2418476.5,3314467.2,2086835.5,2669492.8,3133571.8,
1975,587.3353039249716,10.202153,,,,28,,,,,,,58616.953,18093.725,72390.67,16700.002,0,180288.38,
1459,587.335403964851,7.6883245,,,,,,,,,,,693444.25,4441268.0,138555.98,1108246.9,4161855.5,88941.17,
1546,587.3355394046574,7.7939606,,,,125,,,,,,,2190168.0,149879.8,1835344.6,1635931.6,577982.3,86015.78,
1615,587.335563802892,7.9278517,,,,,,,,,,,289023.72,0,311036.03,133757.81,7111.246,1189721.5,
1419,589.4500446974281,7.6844764,,,,,,,,,,,2818820.0,0,0,138236.64,282346.06,0,
1607,589.4500917263929,7.999037,,,,,,,,,,,2033875.6,0,0,20443.256,121451.016,0,
1671,589.4502234969652,8.1348915,,,,,,,,,,,6997614.5,0,0,70052.53,392058.8,0,
1551,592.3280546217611,7.8059163,,,,20,,,,,,,357660.97,496813.0,137351.3,346397.97,397856.06,457970.28,
1924,592.5309839314193,9.547759,,,,,,,,,,,314257.12,250968.34,185139.33,472031.25,378051.78,540290.8,
1477,593.3453394129331,7.692037,,,,,,,,,,,4115.567,796596.5,82752.72,29368.828,14994.191,0,
1598,593.3459231977528,8.028122,,,,,,,,,,,175154.28,53604.863,71359.77,272614.03,334639.22,0,
1700,593.3462273782243,8.135413,,,,37,,,,,,,1082929.0,312500.6,696535.94,1091572.8,168657.23,47349.805,
1381,593.3695305648773,7.652844,,,,,,,,,,,731580.94,30108.121,576902.94,586943.25,198646.05,905747.44,
682,594.3873262590843,5.9240527,,,,101,,,,,,,660977.6,759318.6,633157.7,562939.25,674290.75,408323.47,
592,594.3874551053474,5.6901054,,,,76,,,,,,,5.5464268E7,5.0115412E7,4.9593572E7,4.832841E7,5.5305404E7,5.375171E7,
774,594.3875126363766,6.159395,,,,83,,,,,,,308573.6,226471.95,218835.72,211369.4,314012.9,337952.78,
726,595.289125288184,6.06147,,,,,,,,,,,1521396.4,4253865.0,2303938.5,2639690.8,4506281.0,0,
777,595.2891798996966,6.1406436,,,,,,,,,,,4605872.5,1614562.6,2151423.5,3995577.5,2599150.0,3158498.2,
839,595.2892883025963,6.2977204,,,,,,,,,,,1144431.0,0,170310.78,750778.2,50804.777,3749076.0,
685,595.3904454037871,5.9258327,,,,,,,,,,,184299.3,210704.52,153371.78,160290.2,188881.72,92697.36,
202,596.2845464561711,3.9212112,,,,159,,,,,,,2419910.8,2192448.5,2402881.2,1840358.5,1693020.5,1264771.0,
715,596.2925026477186,6.030288,,,,,,,,,,,271833.28,1221061.4,438862.78,304958.84,1044657.5,0,
442,596.3665266880913,5.1761065,,,,9,,,,,,,1573771.2,1522451.0,1235607.4,1404350.0,1690698.5,1505152.9,
475,596.366610078593,5.281794,,,,7,,,,,,,1452466.5,1452874.1,1210600.8,1356844.6,1616392.6,1346566.0,
599,596.3931625796054,5.6992188,,,,,,,,,,,2687336.2,1537650.0,3484454.0,2025913.1,3898187.8,3731831.8,
587,597.395660530572,5.68215,,,,,,,,,,,580412.9,227692.86,214793.17,284577.84,336397.94,303294.9,
1782,597.4004115774427,8.199341,,,,,,,,,,,174625.73,291090.28,154218.3,259061.39,279110.94,162851.14,
224,598.2998863597957,4.120928,,,,56,,,,,,,554973.06,553502.8,566742.0,476405.03,386112.12,336747.16,
1549,599.2897388451667,7.8033395,,,,,,,,,,,378536.97,415835.34,190374.14,352694.34,370513.53,292422.16,
603,599.4024422839999,5.7196155,,,,,,,,,,,309811.34,495777.56,344657.75,461299.56,257391.2,552009.25,
526,601.3229925656827,5.413628,,,,,,,,,,,1203229.6,757103.06,1291921.9,677539.56,1019435.5,1007200.94,
1741,601.3631537655757,8.108215,,,,,,,,,,,486402.16,0,12195.589,361468.7,28470.072,1292499.5,
502,602.3323689207818,5.3492646,,,,24,,,,,,,956766.44,539435.56,1995353.2,725121.9,472020.0,1466748.5,
423,602.3327926582298,5.0901313,,,,117,,,,,,,68355.195,40831.73,132754.66,44667.17,78620.52,158815.56,
467,602.3328025728946,5.2525735,,,,89,,,,,,,438836.88,773714.3,754215.06,628089.1,679117.6,1168112.0,
940,602.3351017207493,6.6388946,,,,,,,,,,,403204.22,424953.16,371262.4,445953.97,383596.56,447946.5,
904,602.3351747842029,6.561838,,,,103,,,,,,,44147.523,46230.734,214356.69,58619.25,44237.035,50403.46,
1752,602.4822378469324,8.144702,,,,,,,,,,,458141.97,0,0,602902.44,2372167.0,0,
1485,602.4823227282558,7.6845593,,,,,,,,,,,6715.3237,0,0,17752.852,901685.5,0,
1122,603.3304603342233,7.2105117,,,,,,,,,,,271545.12,1586383.5,214124.25,499003.7,1443777.0,0,
1272,603.3304990676853,7.383503,,,,,,,,,,,673228.56,9843.293,576597.8,350819.88,17476.62,1762449.8,
1941,603.3305691974216,9.871489,,,,,,,,,,,118963.586,472109.25,249832.88,56610.742,0,689623.2,
1183,603.3306523755718,7.316588,,,,,,,,,,,1907174.2,68530.09,1489556.4,1718884.6,399456.97,642524.5,
1897,603.46578196244,8.996885,,,,,,,,,,,830809.06,0,0,0,1083816.6,0,
1930,603.4663814326619,9.5748625,,,,,,,,,,,1.1731731E7,0,0,0,9385276.0,0,
1097,606.3777842490393,7.114277,,,,,,,,,,,2578120.2,2672185.2,1864949.1,2119474.5,2254405.2,2123561.2,
1747,607.3610276325724,8.144308,,,,,,,,,,,17897.553,1682876.6,6908.421,42921.0,829108.94,0,
741,608.4029900551687,6.066789,,,,19,,,,,,,7271597.5,7699978.0,6666926.0,7091584.0,8284841.0,6960375.0,
657,608.4031408666283,5.8658347,,,,16,,,,,,,1.383423E7,1.3816023E7,1.2096657E7,1.23642E7,1.4162393E7,9423613.0,
257,610.299782203705,4.350431,,,,73,,,,,,,943936.9,994371.6,1010702.6,849019.4,704897.56,657115.7,
579,610.3819089272574,5.6443925,,,,46,,,,,,,259052.39,229050.78,198367.84,202474.48,277664.62,228559.03,
487,610.3820834057842,5.3228345,,,,50,,,,,,,282583.06,241413.92,219171.89,214469.45,291877.84,203668.98,
539,610.3822121952663,5.470384,,,,87,,,,,,,1263149.1,1254224.6,1060686.2,1221780.6,1315120.1,1141926.6,
499,612.3614570079918,5.346596,,,,24,,,,,,,591451.3,480492.47,446093.53,443074.3,551720.75,425771.78,
463,612.3615981286638,5.251702,,,,89,,,,,,,569548.6,566286.7,497735.28,525713.25,623043.0,541419.2,
462,612.3972674363508,5.2491007,,,,89,,,,,,,375577.0,396054.62,485507.88,280315.56,554655.06,564647.1,
1521,612.411647059558,7.761036,,,,,,,,,,,740588.8,887277.9,304520.4,709401.5,891884.1,1527516.4,
1635,613.4110717989593,8.03006,,,,,,,,,,,120057.445,85704.22,20842.637,99701.77,133483.69,130975.85,
551,616.348455395044,5.509414,,,,40,,,,,,,6470749.0,5033447.0,1.0512251E7,5904319.0,6115295.5,1.0717102E7,
905,616.4066670382982,6.5516357,,,,103,,,,,,,1034066.5,1069917.2,1043522.2,957322.5,908254.7,922788.8,
1135,617.3575833923397,7.208815,,,,,,,,,,,188589.98,62391.797,591017.94,38963.742,281938.53,0,
1974,619.3614993747796,10.20949,,,,,,,,,,,218380.95,25566.049,285918.16,150522.81,0,179252.73,
1766,619.3615529117325,8.148039,,,,,,,,,,,2568114.8,4680264.5,20181.24,2519030.0,5722449.0,50082.49,
1936,619.3616141879742,9.835466,,,,,,,,,,,166271.56,207889.92,248456.66,81287.97,0,0,
1921,619.36170447495,9.531531,,,,,,,,,,,88036.03,62661.145,239907.14,61256.19,0,0,
289,620.3205413351637,4.6097393,,,,,,,,,,,572870.6,514714.03,608098.1,460006.88,440799.47,388111.25,
751,620.4027415973702,6.0857563,,,,19,,,,,,,494552.1,523782.84,415737.78,501036.0,527104.56,438452.22,
703,620.4027571946759,5.968834,,,,14,,,,,,,355383.84,410153.12,335011.9,318304.75,402778.38,182280.75,
180,621.3351515606424,3.703226,,,,,,,,,,,274802.78,97964.55,280864.53,80647.77,430545.9,146460.92,
1748,621.3407137832096,8.13453,,,,,,,,,,,633888.4,11004.01,35228.645,534600.9,18907.293,948904.75,
1885,621.4060809391018,8.889503,,,,,,,,,,,824292.3,658498.94,864043.94,1364642.5,729188.4,1087153.4,
1872,621.4061183896853,8.759143,,,,,,,,,,,152129.23,69360.875,111865.875,182357.22,143237.4,207786.27,
963,622.3726887858926,6.716663,,,,,,,,,,,5885741.0,5300632.0,5044433.5,4700664.0,5010263.5,4016780.5,
742,622.418571104317,6.066792,,,,19,,,,,,,564822.9,263436.28,510712.56,245745.6,605421.0,261042.72,
809,622.4186742249682,6.261156,,,,4,,,,,,,4.0080056E7,3.9267276E7,3.6222308E7,3.6846584E7,4.193348E7,4.011561E7,
588,624.3976332561915,5.6630273,,,,,,,,,,,180160.19,180161.31,165328.1,171925.9,192015.8,163613.97,
556,624.3978760279559,5.5160866,,,,8,,,,,,,46497.535,47361.457,37717.043,37183.824,53024.727,42121.62,
648,624.3979209433222,5.858765,,,,16,,,,,,,1263206.4,1320923.8,1102774.0,1263520.0,1283097.8,1019639.25,
619,624.3980819881227,5.757253,,,,33,,,,,,,1159773.2,993233.2,985094.7,1115256.8,1003117.75,1028988.94,
792,625.3600276310746,6.2133694,,,,54,,,,,,,652166.9,344984.66,597132.06,295960.5,556117.3,462944.66,
811,625.4274262972214,6.2591686,,,,,,,,,,,362670.06,456478.9,236825.53,431403.1,508864.22,353985.7,
552,626.377179638585,5.509414,,,,40,,,,,,,4560874.5,4470903.5,4129817.2,4196645.0,5322497.0,4825489.0,
531,628.348296938262,5.4402237,,,,,,,,,,,305778.56,148160.61,476267.75,198677.81,193725.42,345039.12,
1922,628.5080055458085,9.545043,,,,,,,,,,,420503.1,97376.33,288169.56,633930.44,433676.3,1232959.1,
497,629.3515270840716,5.3167267,,,,,,,,,,,273569.1,180788.16,452423.62,194925.03,183303.0,386837.9,
461,629.3516023244896,5.2508283,,,,,,,,,,,181109.7,242492.7,333772.12,237058.4,238040.53,413119.1,
754,630.3632692883339,6.1451607,,,,,,,,,,,124045.83,105938.9,260627.17,106769.14,125924.29,277397.88,
687,630.3639230468942,5.929791,,,,101,,,,,,,490398.12,506028.2,682540.9,501232.1,474107.72,126355.31,
597,630.3642634881206,5.695671,,,,76,,,,,,,2.1716618E7,1.7174552E7,3.766585E7,2.0248202E7,1.9044574E7,3.9512276E7,
990,630.37810388846,6.8030257,,,,,,,,,,,1033587.6,869065.3,922403.5,780850.44,929601.25,816265.75,
764,631.3675346551964,6.1257243,,,,,,,,,,,69217.43,42081.793,113741.81,28715.584,72138.58,111503.94,
477,632.3432256544061,5.282615,,,,7,,,,,,,807905.1,1006174.5,1568453.2,864228.4,854019.75,2056676.5,
444,632.3433384417074,5.177001,,,,9,,,,,,,1050484.2,958350.4,1904212.2,1069902.4,1149378.5,1808116.5,
1932,632.3655092003515,9.59052,,,,,,,,,,,43225.06,0,32281.965,43222.42,22115.32,73335.08,
1848,632.4015334215302,8.607297,,,,130,,,,,,,307211.2,132223.52,262021.7,232646.2,264518.0,286904.22,
822,632.4017493661692,6.2959633,,,,96,,,,,,,1110215.6,1048965.2,1085071.6,947096.6,922373.7,813489.25,
1118,634.3717722344318,7.134684,,,,,,,,,,,118010.7,184122.44,1920753.9,327219.53,73780.97,19197.285,
1259,634.3726574896989,7.408189,,,,,,,,,,,680064.6,0,132136.28,1672817.9,573031.1,0,
1209,634.3726951945106,7.349785,,,,,,,,,,,529826.2,0,397621.94,395007.0,243698.95,0,
1542,634.3727244045223,7.7398396,,,,,,,,,,,540770.3,18795.498,18257.342,207769.61,15646.239,2326154.5,
1417,634.3727436086825,7.688099,,,,,,,,,,,1055668.6,19710.32,96817.26,1541577.6,56297.27,955843.6,
1617,634.3727940316022,7.972708,,,,,,,,,,,433905.44,0,0,76731.98,0,1115696.9,
1136,635.3792674235541,7.1897674,,,,,,,,,,,275861.2,326553.6,624268.06,404219.4,312347.9,276615.7,
260,636.3156601896784,4.38537,,,,,,,,,,,556657.2,440364.6,565133.7,390551.8,408451.62,333641.38,
1178,636.3878960677965,7.323459,,,,12,,,,,,,219158.19,215935.86,83159.336,199592.17,225943.19,197738.47,
1068,636.3882560651513,6.9965034,,,,116,,,,,,,364388.25,338621.03,263487.97,340415.0,291647.7,240494.25,
852,636.4342480870087,6.417883,,,,2,,,,,,,5400033.0,4100660.8,4872239.0,4052807.2,5205658.5,4229275.0,
1914,636.5209592933417,9.265859,,,,,,,,,,,214309.42,211894.02,163304.42,355432.12,328117.75,351929.44,
854,637.4374469467451,6.4187927,,,,,,,,,,,1997227.6,1509975.9,1781536.6,1504639.9,1927657.5,1589118.0,
728,638.4135539278975,6.0350814,,,,15,,,,,,,627609.8,747290.4,604710.56,664185.3,712596.56,352615.34,
1923,638.5368963180739,9.547771,,,,68,,,,,,,1119762.8,955459.56,737801.3,1675218.1,1383774.5,1925828.1,
567,639.3285853130444,5.57148,,,,,,,,,,,72762.56,88702.27,75956.14,70050.63,83413.79,90156.62,
598,639.3287313928155,5.694977,,,,5,,,,,,,310496.78,390097.16,259725.53,383382.5,335022.7,335330.47,
600,640.3928632006779,5.703774,,,,76,,,,,,,5.9055664E7,5.6025936E7,5.456043E7,5.3904412E7,6.331551E7,5.8536636E7,
683,640.3930632496855,5.925798,,,,101,,,,,,,831163.3,968579.56,814048.25,749565.2,1069634.6,593651.1,
553,640.3931467008757,5.507599,,,,,,,,,,,73881.54,61699.285,61074.047,67964.14,56265.11,38120.176,
632,640.4274948878572,5.7910533,,,,107,,,,,,,324441.56,321493.12,381335.34,307973.78,311078.78,364173.97,
478,642.3722012456154,5.2834578,,,,7,,,,,,,579445.2,570741.2,484244.38,528340.44,665954.75,532434.5,
443,642.3723645928993,5.176105,,,,9,,,,,,,507613.88,506050.72,423041.4,473006.5,581034.3,508560.78,
1666,643.3607331572736,8.133067,,,,,,,,,,,178825.77,3376.1182,106859.875,32192.514,23337.715,781718.7,
1464,643.3611371809803,7.7065997,,,,,,,,,,,213417.11,2709640.5,6438.9336,161264.11,2576141.0,10132.561,
1545,643.3616552338497,7.7824874,,,,125,,,,,,,1342541.6,88882.63,871984.6,1458382.9,618711.25,0,
1618,643.3617521917929,7.9309464,,,,,,,,,,,283344.47,0,263473.4,144464.28,3435.2139,709521.06,
1919,643.3637951217147,9.533893,,,,,,,,,,,17518.762,0,18975.115,26773.432,0,58108.273,
544,643.3673934985385,5.480231,,,,40,,,,,,,1695118.5,1344369.0,2887335.5,1524064.2,1587536.8,2923928.0,
746,644.3799900675222,6.069378,,,,19,,,,,,,8888013.0,8572412.0,1.6245942E7,8909585.0,9629401.0,1.3628953E7,
654,644.380005433018,5.86412,,,,16,,,,,,,8432644.0,6830320.0,1.2048149E7,7747525.5,6605619.0,5980221.5,
1857,644.5028930400955,8.679002,,,,,,,,,,,119912.08,39132.062,227970.3,145131.42,125967.36,453091.0,
543,646.3587360352263,5.479063,,,,87,,,,,,,1358368.1,940265.0,2207149.0,1129805.4,1125976.2,1801738.2,
490,646.3589618896993,5.3255186,,,,50,,,,,,,760899.4,559365.5,1271747.9,637090.2,528185.7,1383790.8,
850,646.372751609159,6.414288,,,,2,,,,,,,458625.4,452827.78,437800.53,364562.12,458281.03,415611.03,
879,646.3730057222564,6.487845,,,,,,,,,,,602589.06,538655.5,571479.25,464663.6,562341.8,486081.94,
1324,650.3676472020364,7.5153885,,,,,,,,,,,1507355.5,415750.22,910683.9,1349343.9,307551.5,0,
2014,650.3676766467466,10.345057,,,,,,,,,,,692991.44,0,1349774.2,831365.9,481606.72,12107.896,
1221,650.3677543652917,7.4036994,,,,,,,,,,,416911.8,1360447.9,0,692844.75,1215364.0,0,
1553,650.3679193927511,7.7449574,,,,,,,,,,,34635.258,831210.4,69644.14,11026.596,1633465.9,706500.9,
1694,650.3679350886842,8.136977,,,,,,,,,,,3185.248,2425779.0,14147.673,20560.0,949077.06,100370.77,
1402,650.3679385952618,7.6684117,,,,,,,,,,,160403.95,3162395.2,520585.06,166260.42,45950.95,137684.34,
1042,650.4038541895557,6.937489,,,,31,,,,,,,135474.78,114554.516,105850.695,100395.45,103303.2,92247.234,
1166,650.4038639783563,7.284824,,,,155,,,,,,,674524.8,598257.2,319375.44,490144.44,658890.3,505589.06,
937,650.4041833695146,6.623614,,,,,,,,,,,123324.96,110963.945,121992.86,89889.625,100936.73,70656.2,
906,652.3838065186109,6.552544,,,,103,,,,,,,662264.06,582404.2,1009868.25,665396.75,526734.3,1180571.1,
1809,653.4636475505234,8.376464,,,,,,,,,,,475700.9,230578.89,386426.22,294230.9,388486.75,483697.28,
1915,653.5111973332049,9.260739,,,,,,,,,,,135491.4,11657.2,100438.15,223880.89,163625.16,424930.03,
658,654.4086356068478,5.8658347,,,,16,,,,,,,1.4528439E7,1.5043819E7,1.3737849E7,1.3317048E7,1.5038718E7,1.1349197E7,
739,654.4086473340075,6.0667763,,,,19,,,,,,,8556741.0,9160191.0,7982436.5,8383598.0,1.0648322E7,8374892.0,
1151,655.4428535574976,7.258564,,,,30,,,,,,,599592.3,807761.4,309044.16,678094.7,603780.1,579985.9,
1925,655.5270682628656,9.55233,,,,68,,,,,,,907632.25,218506.8,521799.0,1457760.6,987883.8,2130191.5,
580,656.3877198806406,5.647064,,,,46,,,,,,,81473.164,81208.305,81608.35,70096.3,97987.31,82088.414,
488,656.3879971305704,5.321977,,,,50,,,,,,,465914.53,319759.94,294600.28,316633.3,416996.28,292928.47,
536,656.3885530255978,5.4614544,,,,87,,,,,,,713148.94,735716.94,629429.2,692889.0,816624.9,710703.44,
589,657.3829090186588,5.6658173,,,,76,,,,,,,4939810.5,4339264.5,8906824.0,4723545.5,4718471.0,9123815.0,
1891,657.3859431077765,8.911566,,,,,,,,,,,19576.389,0,80477.27,63844.914,3840.4785,96039.8,
1981,657.4502852550964,10.207439,,,,,,,,,,,44228.516,68495.516,289874.06,30504.26,0,247214.77,
1447,657.4506175979807,7.6840744,,,,,,,,,,,19484.723,131730.84,665423.8,32121.783,0,4075.3174,
949,658.3957661583203,6.6675754,,,,148,,,,,,,1198432.6,890532.75,1434191.5,1048692.4,1217822.4,2128448.5,
810,658.3958995557692,6.261808,,,,4,,,,,,,2.7206512E7,2.2732596E7,4.4078924E7,2.6130618E7,2.4619424E7,4.5898076E7,
744,658.3964787962019,6.067684,,,,19,,,,,,,485797.12,138486.4,901737.56,146135.5,462681.8,282876.1,
358,659.2709906084298,4.8418193,,,,,,,,,,,295258.34,350783.16,221416.88,329929.03,223864.38,253481.92,
480,659.3623411250221,5.2834578,,,,,,,,,,,220226.33,240996.28,425945.44,223335.0,230595.72,480178.25,
441,659.3623946769078,5.178854,,,,,,,,,,,304843.6,267501.25,560177.56,286721.28,314016.06,576820.1,
622,660.374203962668,5.7590013,,,,33,,,,,,,498478.94,489857.2,796798.8,492664.84,429933.0,1057737.0,
646,660.3744383450879,5.8525205,,,,106,,,,,,,545210.5,366053.72,774972.9,534384.7,381766.3,596753.2,
557,660.3750123056701,5.518329,,,,8,,,,,,,163254.95,179529.84,269845.8,153227.83,154177.47,285392.0,
804,660.3939191040344,6.258129,,,,4,,,,,,,1.0004305E7,8339745.5,1.6245257E7,9543378.0,8931079.0,1.6726848E7,
1116,662.4042635773129,7.150231,,,,104,,,,,,,1689269.8,1477279.6,811173.75,1268488.4,1599893.2,1458897.5,
1905,662.412413044701,9.147392,,,,,,,,,,,94908.7,0,82805.9,78154.516,70083.72,104455.36,
907,662.4126895127512,6.554357,,,,103,,,,,,,1742993.9,1961302.0,1825535.4,1614750.9,1622868.8,1593209.8,
1628,663.260724017926,8.007829,,,,,,,,,,,0,1426577.9,0,0,479284.28,0,
