"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_CC_MC_RCG_1_pos_20210511_Run75.mzML","GF_CC_MC_RCG_2_pos_20210511_Run111.mzML","GF_CC_MC_RCG_3_pos_20210511_Run176.mzML"
"8059/363.2709mz/7.77min",972484.4,972484.4,972484.4,972484.4,4862422,972484.4,972484.4
"8060/339.2715mz/7.78min",1039027.9,1039027.9,1039027.9,1039027.9,5195139.5,1039027.9,1039027.9
"8061/351.271mz/7.78min",1116855.1,1116855.1,1116855.1,1116855.1,5584275.5,1116855.1,1116855.1
"8063/537.2857mz/7.79min",89110.289,11807.828,2361.5656,2361.5656,325112.94,195417.69,166412.75
"8064/327.2712mz/7.79min",654476.56,654476.56,654476.56,654476.56,3272382.8,654476.56,654476.56
"8067/284.2945mz/7.8min",10729325.5,9550300,9947640,11511011,13330143,9781193,12215908
"8069/256.2632mz/7.81min",374210.515,193500.61,102055.266,434275.9,488886.72,335476.06,412944.97
"8073/411.3253mz/7.83min",764395.775,781656.8,565054,398885.22,1520061.5,747134.75,889870.94
"8075/297.3148mz/7.85min",211353.78,70451.26,70451.26,70451.26,407369.47,352256.3,410663.94
"8077/399.3617mz/7.87min",203178.15,180122.22,226241.48,143504.5,366068.12,226234.08,123294.55
"8078/477.3545mz/7.87min",30251.577,20137.195,25783.357,4027.439,331443.66,44105.777,34719.797
"8080/381.351mz/7.87min",113982.4775,100196.81,118248.75,57234.83,223669.83,118045.83,109919.125
"8081/484.4871mz/7.9min",484962.57,1067806.5,448754.47,502970.7,103519.055,956161.2,466954.44
"8083/353.3411mz/7.88min",1125217.1,1105862.2,1265071.1,714584.4,1372214.6,1144572,1100246.8
"8084/310.3099mz/7.88min",1245452.3,1660020.2,1267316.5,1023393.6,1284792.6,1201891.2,1223588.1
"8086/352.3388mz/7.92min",207311.32,1376724.9,254950.23,71709.805,190997.86,55683.11,223624.78
"8087/498.5027mz/7.96min",288346,186680.12,390011.88,104922.94,1379122.5,530965.1,20984.588
"8088/411.3614mz/7.9min",237620.58,157484.11,212794.88,124161.8,284108.97,262446.28,315770.53
"8091/395.3669mz/7.92min",130169.525,127801.3,132537.75,77699.11,298101.66,154582.58,127590.31
"8093/284.2944mz/7.92min",1244640.45,1274015.6,1061581,541473.2,1977882.6,1235787.1,1253493.8
"8094/413.3773mz/7.92min",437413.625,436480.78,357387.4,225919.89,964815.9,542130.5,438346.47
"8096/375.2707mz/7.92min",589555.6,589555.6,589555.6,589555.6,2947778,589555.6,589555.6
"8097/799.5974mz/7.95min",943.3738,4716.869,3735994.5,943.3738,943.3738,943.3738,943.3738
"8098/453.3357mz/7.93min",1218176.42,1959089.1,538935.4,107787.08,1476013.9,1603008.2,960338.94
"8101/493.3284mz/7.93min",223507.76,227372.27,113543.52,22708.704,355449,287535.56,219643.25
"8104/578.4751mz/7.94min",63506.802,21168.934,21168.934,21168.934,380508.34,123154.23,105844.67
"8105/556.4928mz/7.94min",354332.534,62483.008,46162.883,9232.5766,646182.06,734418.06,651985.06
"8106/393.3509mz/7.93min",165531.115,144799.55,178302.7,115245.06,363381.7,152759.53,346091.6
"8107/309.2783mz/7.94min",314328.8,353054.84,422476.47,130305.72,287820.56,333596.22,295061.38
"8108/256.2632mz/7.95min",168479.005,205156.42,264811.8,130634.58,174361.03,143597.33,162596.98
"8111/325.346mz/7.96min",2156512.9,1794726.4,2155397,1287398.9,2157628.8,2300495,2817972.8
"8112/343.3566mz/7.96min",8165190.75,6751121,8142288.5,4947432,8188093,8794222,10645396
"8114/702.5066mz/8.01min",5881.91625,8195.397,713.6871,3568.4355,713.6871,2790800.2,233941.08
"8115/326.3494mz/7.96min",497376.47,412958.44,499721.1,288706.53,495031.84,528388.6,643328.7
"8117/602.5977mz/7.98min",147443.26,147443.26,147443.26,147443.26,737216.3,147443.26,147443.26
"8118/329.2869mz/7.98min",1151851.8,1151851.8,1151851.8,1151851.8,5759259,1151851.8,1151851.8
"8121/353.2869mz/7.99min",1675801.2,1675801.2,1675801.2,1675801.2,8379006,1675801.2,1675801.2
"8122/336.3256mz/7.99min",145005.695,152140.67,137870.72,93483.83,268749,131698.39,263356.97
"8123/411.3253mz/7.99min",223870.475,209641.97,221657.23,75826.12,490820.94,226083.72,268403.25
"8125/798.5629mz/8.0min",302166.95,290266.28,314067.62,256601.42,51320.284,3273875.8,517374.72
"8126/352.3389mz/8.01min",1146129.65,94199.06,1482708.8,62494.35,1825188.8,1094468.9,1197790.4
"8128/341.2869mz/8.01min",1334332.2,1334332.2,1334332.2,1334332.2,6671661,1334332.2,1334332.2
"8130/310.3099mz/8.0min",201773.535,402648.66,187986.1,106440.26,260668.19,215560.97,171236.72
"8131/498.5027mz/8.05min",948873.85,1554592.1,1164001.2,733746.5,69594.29,1427447.8,335035.16
"8132/628.6126mz/8.1min",4747.99435,6003.914,3492.0747,698.41494,2396927,43120.79,698.41494
"8133/270.2787mz/8.05min",146441.2,83101.69,53550.1,177889.89,316616.62,114992.51,307524.56
"8135/917.3932mz/8.06min",130078.035,425043.9,110093.93,3696.7632,186127.77,150062.14,18483.816
"8136/934.4199mz/8.06min",155908.6,474055.75,233829.48,3538.3406,165209.23,146607.97,17691.703
"8139/939.3748mz/8.06min",174106.525,229937.9,249302.33,5718.4816,859417.94,118275.15,28592.408
"8141/284.2944mz/8.06min",2946148,2113087,1678474.1,3423664,4225458,2468632,5049453
"8143/512.5187mz/8.14min",229966.22,168729.16,412635.97,78055.695,1193647.6,291203.28,34748.73
"8146/368.3599mz/8.09min",796388.81,670465.7,847416.56,745361.06,918719.75,702744,1146087.4
"8147/349.3459mz/8.09min",780327.75,670406.6,813434.1,686584.25,882073.56,747221.4,1067646.5
"8148/367.3565mz/8.09min",3218716.25,2634320.2,3291391,2900052.8,3618370.5,3146041.5,4474222.5
"8154/310.3098mz/8.1min",284246.97,230006.6,119908.48,338487.34,463780.56,212039.72,661880.8
"8155/356.3517mz/8.11min",241844.505,23320.893,26734.45,22000.576,1154750.9,456954.56,927739.06
"8157/431.3426mz/8.12min",99003.7325,79892.12,97878.41,95556.22,365629.84,100129.055,132312.19
"8158/413.3771mz/8.12min",858912.37,655315.8,852000.44,865571.3,2087690.8,852253.44,1110033.8
"8159/395.3666mz/8.12min",599306.8,453471.6,597295.5,601318.1,1613050.9,577014.4,841729.9
"8164/651.3992mz/8.13min",114544.973,65440.355,115268.43,113821.516,1212578.9,108810.805,267975.38
"8166/393.3149mz/8.14min",253595.21,337549.2,169641.22,114335.56,1233581.6,60596.156,770077.75
"8169/798.5627mz/8.14min",524493.42,68860.67,392978.28,1121723.9,13772.134,656008.56,2523742.5
"8170/413.3413mz/8.14min",212491.21,148361.48,127794.77,101052.555,632840.4,276620.94,444045.75
"8174/184.0732mz/8.13min",2844728.6,3787947,2505468,1657693.5,380242.5,3183989.2,3552325.5
"8175/611.5349mz/8.19min",91722.11,714001.44,68446.14,13689.228,3092735,114998.08,13689.228
"8179/453.3334mz/8.13min",7406.2435,686.6036,11379.469,686.6036,718053.56,3433.018,110887.1
"8180/806.5622mz/8.14min",911719.38,1225347.2,1804417.1,2300745.5,383269.94,598091.56,253959.45
"8181/352.3389mz/8.19min",245254.37,147112.9,391696.97,343395.84,100301.25,82104.266,346729.88
"8182/575.5027mz/8.14min",574442.935,625568.25,523317.62,429824.44,391417.03,848170,9077790
"8183/599.5029mz/8.14min",194171.445,368439.7,65167.24,68907.82,75633.33,312709.56,4692769
"8186/684.6493mz/8.09min",164960.195,329619.56,56265.016,83236.75,11253.0032,246683.64,2480713.8
"8187/773.5877mz/8.14min",154977.074,275523.3,6886.1696,6886.1696,34430.848,979877.5,5142985
"8188/808.5798mz/8.14min",262092.835,96569.39,464881.44,210951.67,633612.44,19313.878,313234
"8189/800.5771mz/8.13min",203758.665,250260.28,157257.05,70897.35,14179.47,474940.16,1586653.9
"8190/650.4382mz/8.14min",426829.325,101860.47,608849.9,109347.96,1162327.4,244808.75,2679201.2
"8191/758.5691mz/8.14min",15553155,15542460,28777150,15563850,1363132.9,14557747,121433720
"8192/784.581mz/8.14min",10254585.5,21024378,12183819,38563044,3448269,5753144,8325352
"8197/782.5682mz/8.14min",60683520,73751416,51464480,151345710,1196837.1,69902560,644198.5
"8198/772.5841mz/8.14min",2006343.69,3899790.5,22579.376,22579.376,112896.88,7367026.5,10576661
"8199/337.2347mz/8.14min",13968.02,13968.02,13968.02,13968.02,524510.3,13968.02,69840.1
"8210/625.5524mz/8.18min",1959.90996,653.30332,653.30332,653.30332,3365278.8,79299.6,3266.5166
"8211/676.4513mz/8.14min",278617.71,111099.8,235176.42,322059,1229325.4,9512.504,395765.2
"8212/759.5723mz/8.14min",6982089.5,7086846,13600743,5098932,1113569.9,6877333,25160230
"8213/760.5792mz/8.15min",928601.68,1179083.8,3862855.5,678119.56,11617981,76888.368,384441.84
"8214/783.5716mz/8.14min",15931757.5,16384127,22317734,34793932,551723.25,15479388,144135.56
"8215/812.6156mz/8.14min",101303.0965,46787.113,155819.08,9357.4226,1524241.9,9357.4226,160952.97
"8216/744.5536mz/8.14min",4501118.5,6840048,3793447.5,6427871,643.04126,5208789.5,3215.2063
"8217/786.5969mz/8.14min",2904137.25,1470572.8,1518607.5,4289667,9151454,243546.16,22608154
"8219/780.5509mz/8.14min",2143635.65,1629594.6,4662530,1833754.8,151567.17,2558947.8,2453516.5
"8220/674.4383mz/8.14min",1849353.15,2104001.8,1792936.2,3114736.8,252436.52,1905770.1,427459.53
"8221/714.4697mz/8.14min",2062922,2145628.2,1980215.8,3818904.5,396043.16,2280588.2,396043.16
"8222/804.5497mz/8.14min",5923156.25,5443655,9344776,13632591,3245.946,6402657.5,649.1892
"8224/395.3305mz/8.14min",245079.65,156333.16,253560.97,234139.95,579276.25,236598.33,861891.75
"8227/781.5545mz/8.14min",997149.9,770461.56,2230158.2,1087379.5,68688.06,1225585.2,906920.3
"8229/297.242mz/8.14min",68252.739,63783.008,54151.254,60325.44,537336.2,72722.47,260194.27
"8231/756.5529mz/8.14min",651268.25,690693.25,611843.25,694235,3448.366,824311.25,17241.83
"8232/757.5571mz/8.12min",246853.905,177384.53,401197.56,316323.28,764.29062,567012.56,3821.4531
"8241/498.5026mz/8.12min",869756.4,53270.25,1415609.8,1637972.6,10654.05,323903,1528927.8
"8242/690.4696mz/8.14min",302781.985,229117.72,642249.25,157888.6,38652.074,376446.25,3351372
"8243/754.538mz/8.14min",353244.9,554256.6,266079.8,440410,53215.96,1539590.4,53215.96
"8246/697.4794mz/8.15min",91382.125,294468.62,1781.807,8909.035,30892.61,151871.64,5017814.5
"8247/365.2867mz/8.15min",1887228.4,1887228.4,1887228.4,1887228.4,9436142,1887228.4,1887228.4
"8248/377.2866mz/8.15min",1463773,1463773,1463773,1463773,7318865,1463773,1463773
"8249/389.2863mz/8.15min",894885.4,894885.4,894885.4,894885.4,4474427,894885.4,894885.4
"8251/401.2861mz/8.15min",507243.44,507243.44,507243.44,507243.44,2536217.2,507243.44,507243.44
"8254/532.3448mz/8.16min",100952.338,104120.266,97784.41,91239.71,408862.75,93074.07,108896.68
"8258/485.36mz/8.16min",2883.5212,2883.5212,2883.5212,2883.5212,380899.28,2883.5212,14417.606
"8259/427.3565mz/8.17min",91078.8475,52988.895,43921.254,51583.348,712486.06,129168.8,250050.44
"8261/507.3652mz/8.17min",14492.60925,1323.81006,21708.092,6619.0503,130317.87,7277.1265,449889.66
"8263/356.3059mz/8.18min",484505.3,484505.3,484505.3,484505.3,2422526.5,484505.3,484505.3
"8264/367.3027mz/8.18min",2327966.6,2327966.6,2327966.6,2327966.6,11639833,2327966.6,2327966.6
"8265/368.306mz/8.18min",567095.7,567095.7,567095.7,567095.7,2835478.5,567095.7,567095.7
"8266/379.3024mz/8.18min",2216733.8,2216733.8,2216733.8,2216733.8,11083669,2216733.8,2216733.8
"8267/380.3059mz/8.18min",412054.88,412054.88,412054.88,412054.88,2060274.4,412054.88,412054.88
"8270/357.3722mz/8.19min",203368.375,152337.67,166593.28,212525.73,237183.9,194211.02,352232.3
"8274/343.3027mz/8.2min",2248669.8,2248669.8,2248669.8,2248669.8,11243349,2248669.8,2248669.8
"8275/355.3026mz/8.2min",2067716.2,2067716.2,2067716.2,2067716.2,10338581,2067716.2,2067716.2
"8277/311.294mz/8.21min",53167.5665,42621.27,45659.992,53852.016,129221.94,52483.117,128196.36
"8279/512.5186mz/8.24min",851272.5,1357916,1041325.75,661219.25,34867.45,1257821.6,581880.5
"8280/431.3128mz/8.22min",64434.902,36906.168,44491.574,33982.09,699854.2,84378.23,171578.28
"8283/352.3389mz/8.23min",933460,827534.44,742341.9,1169604.6,1039385.56,787439.5,1215368
"8284/339.3254mz/8.24min",48065.564,49182.758,42350.04,46948.37,59076.797,41508.773,105668.805
"8286/399.3617mz/8.25min",148485.005,122420.875,148194.84,148775.17,237247.61,147953.17,232174.97
"8287/284.2944mz/8.26min",39596.716,24057.518,4811.5036,48843.45,82557.414,30349.982,85376.914
"8290/312.3255mz/8.26min",1372016.3,1034869.7,959660.06,1113011.5,2329811,1631021.1,2925624.5
"8292/381.3511mz/8.26min",742913.38,534462.4,741662.2,744164.56,1594161.9,589095.4,1168991.2
"8297/383.3674mz/8.28min",150154.15,165542.78,284553.4,134765.52,398537.16,59834.47,89487.41
"8298/760.5793mz/8.25min",835093.345,918437.25,1511998.8,293472,3175585.2,226654.7,751749.44
"8299/786.5968mz/8.26min",1867403.75,2495880.5,742753.6,1968487.6,1766319.9,13237.977,3985257.5
"8306/394.292mz/8.29min",133612.55,163284.88,48110.363,106370.15,203141.19,64779.19,160854.95
"8307/415.2717mz/8.3min",1321256.35,743670.75,993182.3,1364278.8,2489124.2,1278233.9,1919389.9
"8309/149.0232mz/8.3min",21478957,23518492,17057184,16429194,30389460,19439422,23988666
"8310/167.0337mz/8.3min",1448371.75,1591468.1,1151726.4,1118756.9,2040700.9,1305275.4,1632634.9
"8311/113.1323mz/8.3min",535867.22,586906.1,421262.44,402311.94,741671.2,484828.34,600352.3
"8312/279.1587mz/8.3min",3228367,3564298,2592799.5,2534847.2,4519243.5,2898874.2,3557859.8
"8314/121.0283mz/8.3min",589966.25,654000.1,461272.4,440515.78,860301.9,525932.4,659545.94
"8315/804.5465mz/8.3min",2091319.2,1515670.9,2228347.5,2147226.2,2619235.5,1848374.8,2035412.2
"8316/190.0497mz/8.3min",978446.55,1147730.9,766000.2,775677.3,1402970.5,893081.5,1063811.6
"8317/454.2921mz/8.3min",982871.375,819074.5,997202.75,968540,1673381.2,959927.4,1227238.2
"8318/391.2838mz/8.3min",49333263,53290516,39448480,40156560,71171830,45376010,56651332
"8319/413.2656mz/8.3min",35361138,27914914,35626176,35096100,64666596,33389150,48641844
"8320/429.2394mz/8.3min",1652101.25,1194515.5,1587839.6,1652252.5,2236487.5,1651950,1887776.1
"8321/803.5422mz/8.3min",2709644.75,1995719.6,2680786.5,2738503,5033246.5,2558674.5,3899897.8
"8322/625.551mz/8.37min",30695.389,33030.34,28360.438,5672.0876,6321971,77354.58,5672.0876
"8324/261.1481mz/8.3min",248627.775,234092.75,178644.36,206696.7,438273.7,263162.8,356446.28
"8325/549.2853mz/8.31min",810955.03,3276776.8,2712740.5,916351,228056.33,705559.06,176739.03
"8327/338.3412mz/8.31min",11496837.5,11697819,8617080,11295856,15031063,10235558,17155468
"8328/321.3148mz/8.31min",174388.94,182464.61,130482.82,166313.27,219398.72,152513.36,261109.81
"8330/371.3149mz/8.31min",314668.235,415898.53,159269.72,223687.72,809829.2,336839.53,292496.94
"8332/546.3606mz/8.32min",139206.21,136937.89,136531.95,113849.914,562264.6,141474.53,145992.45
"8336/393.3507mz/8.33min",309929.67,238929.58,326485,293374.34,520407.66,246272.66,447019.38
"8338/512.5183mz/8.3min",766376.895,260287.19,1272466.6,1423392.9,3938.1602,19271.104,1322514.1
"8339/415.3563mz/8.34min",560272.33,437520,534700.1,465047.25,1174238.9,585844.56,787726.9
"8340/339.3268mz/8.36min",131134.2,138208.92,124059.48,149752.45,121852.414,121659.83,195326.03
"8341/371.3515mz/8.36min",311914.9,328065.4,285407.94,345045.03,267632.62,295764.4,479357.7
"8343/312.3256mz/8.38min",388165.735,382060.94,283814.2,331024,698288.44,394270.53,519748.5
"8344/445.3287mz/8.38min",119715.715,104102.92,121746.64,107080.805,371835.34,126176.87,117684.79
"8346/269.2261mz/8.39min",249530.85,325102.1,48663.902,98077.27,442721.66,245200.53,253861.17
"8347/287.2366mz/8.42min",182693.43,424420.6,37407.574,59973.297,660178.1,183340.22,182046.64
"8349/371.3879mz/8.39min",701962.3,712987,607112.6,690937.6,679513.9,762404.75,984352.5
"8351/427.3567mz/8.4min",552768.68,466638.62,503470.56,430784.72,1192897.4,602066.8,727233.3
"8354/481.3284mz/8.41min",120697.83,120858.87,95708.13,19141.626,329959.88,120536.79,189591.7
"8355/575.5027mz/8.4min",545583.77,994202.8,434501.94,152341.34,232158.94,5016092,656665.6
"8356/463.3777mz/8.42min",491447.25,615679.5,335091.5,335513.7,666095.9,473012.6,509881.9
"8357/357.3182mz/8.42min",3281494,3281494,3281494,3281494,16407470,3281494,3281494
"8358/358.3215mz/8.42min",780612.6,780612.6,780612.6,780612.6,3903063,780612.6,780612.6
"8359/369.3183mz/8.42min",2759685,2759685,2759685,2759685,13798425,2759685,2759685
"8360/370.3216mz/8.42min",674965,674965,674965,674965,3374825,674965,674965
"8361/381.3183mz/8.42min",2895858.6,2895858.6,2895858.6,2895858.6,14479293,2895858.6,2895858.6
"8362/382.3216mz/8.42min",736817.56,736817.56,736817.56,736817.56,3684087.8,736817.56,736817.56
"8363/391.2996mz/8.49min",200718.975,164685.28,53198.562,44680.36,3190661.2,236752.67,513455.1
"8364/393.3155mz/8.49min",224906.432,400984,106776,88334.86,12459645,125412.484,324400.38
"8365/394.3195mz/8.48min",21270.7265,58413.117,663.9,663.9,3291434,3319.5,39221.953
"8366/403.302mz/8.42min",969779.7,969779.7,969779.7,969779.7,4848898.5,969779.7,969779.7
"8367/405.318mz/8.42min",1726674.8,1726674.8,1726674.8,1726674.8,8633374,1726674.8,1726674.8
"8368/406.3213mz/8.42min",430488.96,430488.96,430488.96,430488.96,2152444.8,430488.96,430488.96
"8369/415.3019mz/8.42min",504748.16,504748.16,504748.16,504748.16,2523740.8,504748.16,504748.16
"8370/417.3177mz/8.42min",957624.5,957624.5,957624.5,957624.5,4788122.5,957624.5,957624.5
"8371/485.3599mz/8.42min",193068.65,144183.89,197829.08,188308.22,422653.16,181433.88,257813.23
"8374/702.2131mz/8.43min",323744.295,253166.12,215629.4,220593.64,461973.2,416751.84,394322.47
"8375/690.4334mz/8.44min",1416566.8,1413527.1,2234593,1580072.6,282705.42,1419606.5,282705.42
"8376/714.4699mz/8.4min",356425.75,415549.75,4234895,1429756,59460.35,297301.75,59460.35
"8377/395.3668mz/8.44min",1170523.55,939497.75,1213920.9,1127126.2,2540329.5,1011027.25,1516962.4
"8378/413.3773mz/8.44min",181064.25,179497.31,181645.84,154801.58,249950.61,180482.66,221864.58
"8380/352.339mz/8.47min",811573.5,547000.06,1505044.9,695998.9,5205589.5,927148.1,511701.5
"8381/396.3703mz/8.44min",314253.03,244002.23,328130,300376.06,647755.56,279620.06,460586.38
"8383/549.4126mz/8.44min",122140.995,74412.35,90072.59,121293.25,804890.44,122988.74,243278.48
"8384/191.1793mz/8.44min",552873.82,558990.44,399437.3,518447.03,848073.56,546757.2,659857.75
"8385/522.597mz/8.52min",35369.4109,702.27636,67227.44,3511.3818,659559.1,148424.06,702.27636
"8389/409.3824mz/8.47min",708559.35,808958.7,543896.8,638382.4,828637.3,635034.6,778736.3
"8392/397.3827mz/8.48min",558581.12,430971.94,803700.1,686190.3,933651.75,278373.7,257097.12
"8394/599.5028mz/8.46min",180447.7585,2307312,20798.174,58198.203,60723.457,300172.06,452839.03
"8396/427.393mz/8.48min",738667.655,955137.4,584750.8,720936.56,756398.75,668796.1,843620.25
"8398/287.2366mz/8.49min",404298.34,911098.75,75315.75,135696.44,1421581,478430.62,330166.06
"8400/684.5613mz/8.5min",136823.755,215215.58,121339.67,116768.04,251939.72,152307.84,113215.07
"8401/629.511mz/8.48min",173102.67,195994.64,113633.72,97201.766,1387834.9,247319.2,150210.7
"8402/377.32mz/8.52min",901912.315,3051713.2,374877.38,383869.06,453711.53,1350113.1,3291205.5
"8404/289.2523mz/8.51min",340148.92,459868.06,194072.1,233622.03,431332.88,350153.84,330144
"8405/271.2418mz/8.51min",326620.81,410871.1,178646.05,226409.89,395548.3,336235.22,317006.4
"8406/631.5265mz/8.51min",196682.385,115292.195,209384.3,223808.19,485325.9,183980.47,177054.16
"8407/429.3724mz/8.51min",807585.18,700938.25,768306.06,611289.2,1690999.1,846864.3,847650.6
"8408/429.3178mz/8.51min",454285.9,454285.9,454285.9,454285.9,2271429.5,454285.9,454285.9
"8411/625.5509mz/8.5min",128678.4725,2026318.2,58713.285,11742.657,2037637.4,198643.66,11742.657
"8412/673.5547mz/8.54min",63964.898,1381780.9,70219.21,82843.97,5303.477,26517.385,57710.586
"8415/338.3414mz/8.54min",311617.39,320170.7,101472.45,312992.75,310242.03,194382.78,385042.06
"8417/101.0709mz/8.55min",35920553,9234436,35902336,35938770,46995970,36640310,31262162
"8419/441.2975mz/8.57min",852078.3,636944.44,1106229.6,921349.2,1665290.9,696617.5,782807.4
"8421/395.3314mz/8.57min",137101.265,353396.16,10221.404,69761.92,13320342,94597.41,179605.12
"8422/408.3374mz/8.57min",557308.8,557308.8,557308.8,557308.8,2786544,557308.8,557308.8
"8423/409.3824mz/8.57min",342427.345,567838.7,275563.03,335586.97,349267.72,334452.16,363858.97
"8424/427.3932mz/8.57min",635260.35,1015567.1,534563.2,627950.8,637450.6,633070.1,674839.6
"8425/419.3152mz/8.57min",1186826.05,1666344.2,1093827.6,1133093.4,1382744.1,1210334.6,1163317.5
"8426/352.3391mz/8.56min",3740895,3008051,349626.34,4473739,314425.94,6338149.5,5091779
"8427/371.334mz/8.57min",3211811.6,3211811.6,3211811.6,3211811.6,16059058,3211811.6,3211811.6
"8428/372.3373mz/8.57min",804544.56,804544.56,804544.56,804544.56,4022722.8,804544.56,804544.56
"8429/383.334mz/8.57min",2783950.8,2783950.8,2783950.8,2783950.8,13919754,2783950.8,2783950.8
"8430/384.3372mz/8.57min",707866.1,707866.1,707866.1,707866.1,3539330.5,707866.1,707866.1
"8431/407.3319mz/8.55min",1426.0154,7130.077,1426.0154,1426.0154,10926393,1426.0154,1426.0154
"8432/419.3319mz/8.54min",2028.267,10141.335,2028.267,2028.267,7824552.5,2028.267,2028.267
"8433/149.0233mz/8.57min",161532.025,306080.66,160687.27,147273.8,203070.75,162376.78,142237.03
"8435/391.284mz/8.58min",234365.5,387052.1,229169.64,216570.53,274973.78,239561.36,167730.23
"8436/413.2659mz/8.58min",165477.898,122146.766,264495.16,208809.03,389525.38,115794.33,96052.766
"8439/577.4437mz/8.62min",93498.943,55426.32,101768.586,140213.98,455544.62,83678.805,85229.3
"8441/427.3569mz/8.63min",111609.705,235866.05,63954.42,61688.51,144331.66,110406.86,112812.55
"8444/463.3777mz/8.65min",141311.95,252311.11,114874.01,77071.664,235786.34,167749.89,87662.68
"8446/340.3571mz/8.66min",534953.46,925827.4,357626.56,397372.53,753421.06,609791.2,460115.72
"8448/476.3554mz/8.67min",456126.94,486080.47,139539.1,230090.6,637586.4,459869.72,452384.16
"8449/431.3335mz/8.67min",782037.8,782037.8,782037.8,782037.8,3910189,782037.8,782037.8
"8450/366.3727mz/8.69min",457097.93,220409.92,67067.625,94274.45,780233.8,810410.4,693785.94
"8451/649.4761mz/8.7min",44852.48,45969.92,94490.99,26184.014,261224.23,12948.479,43735.04
"8453/279.2316mz/8.69min",694316.9,1009920.75,761454.25,709286.2,679347.6,592838.5,569500.7
"8454/601.4799mz/8.7min",842849.13,434706.22,1346155.5,1185123.6,1512520.8,483371.3,500574.66
"8455/177.0545mz/8.71min",31124.0665,97565.98,41863.305,20384.828,65553.18,19741.55,3948.31
"8456/375.3043mz/8.71min",591835.345,881663.75,285225,302006.94,154892.98,2686559.5,1198359.8
"8457/376.3082mz/8.71min",187913.3715,533638.3,1354.7086,14617.963,6773.543,663432.25,361208.78
"8460/449.341mz/8.72min",1306664.95,2734194,265230.62,319754.84,762215.1,1851114.8,2593210.5
"8462/419.3514mz/8.74min",574732.625,748684.4,373093.84,371821.38,697796.2,573008,576457.25
"8464/377.32mz/8.75min",3559362.75,17006162,916785.75,1432384.5,819018.4,5686341,14005212
"8466/383.1825mz/8.76min",36675.1575,52927.297,20423.018,4659.3467,587866.3,931.86934,57606.906
"8472/352.339mz/8.78min",1522286.65,8302675,1759428.9,1332271.4,403483.78,1406757.9,1637815.4
"8473/393.3149mz/8.79min",982585.12,2877880.8,764662,472464.5,874701.44,1090468.8,1502935.9
"8474/427.3566mz/8.8min",356670.41,485558.2,114385.47,113865.11,228921.66,512947.53,484419.16
"8475/550.628mz/8.81min",1290257.15,1612735.4,967778.9,193555.78,3973524.8,2277614.2,193555.78
"8476/532.3817mz/8.78min",73620.6855,86059.625,12236.3492,12236.3492,229193.84,86693.39,61181.746
"8479/448.3497mz/8.82min",374079.07,548455.7,359950.2,350131.34,424928.22,388207.94,298658.25
"8480/149.0232mz/8.82min",405022.435,639762.9,377466.4,355201.62,439622.06,432578.47,329600.06
"8481/447.3467mz/8.82min",1332795.65,1893865.1,1302981.5,1255107.1,1588160,1362609.8,1057268.8
"8482/469.3284mz/8.82min",1420355.3,914899.94,2255701.8,1885352,2439450.5,955358.6,746342.5
"8483/385.3466mz/8.85min",48935.4675,76701.58,6833.537,3804.3735,15497208,21169.355,91052.93
"8484/397.3472mz/8.88min",11110.0805,13941.313,1655.7696,1655.7696,12595050,23946.848,8278.848
"8485/410.353mz/8.82min",626995.24,626995.24,626995.24,626995.24,3134976.2,626995.24,626995.24
"8486/421.3492mz/8.82min",1855632,1855632,1855632,1855632,9278160,1855632,1855632
"8487/429.3723mz/8.83min",7506781.5,13042898,4760869.5,4366495.5,8875908,9558603,6137655
"8488/763.5476mz/8.83min",225519.795,185204.05,383504.8,256183.9,799315.8,194855.69,125927.836
"8489/165.0909mz/8.83min",3660490,6354148,2328633.5,2127718.8,4314613.5,4713314.5,3006366.5
"8490/447.3826mz/8.83min",6108060.5,10100269,3863179.8,3603958.8,7153954,7813927.5,5062167
"8491/386.3506mz/8.84min",4456.94622,1485.64874,1485.64874,1485.64874,4015122.5,18148.174,7428.2437
"8492/398.3529mz/8.83min",678252.04,678252.04,678252.04,678252.04,3391260.2,678252.04,678252.04
"8493/409.348mz/8.86min",636.14224,3180.7112,636.14224,636.14224,11320088,636.14224,636.14224
"8494/411.3651mz/8.83min",2277860.8,2277860.8,2277860.8,2277860.8,11389304,2277860.8,2277860.8
"8495/412.3686mz/8.83min",626320.04,626320.04,626320.04,626320.04,3131600.2,626320.04,626320.04
"8496/448.386mz/8.83min",1900948.05,3167114.2,1220095.5,1130134,2192217.5,2442390.8,1609678.6
"8497/663.4912mz/8.84min",783338.81,695637.56,1223024.8,871040.06,2462397.5,657390.25,521121.2
"8498/550.6282mz/8.87min",1829716.2,2185332.5,2781021.8,1474099.9,2209244.5,949532.4,1157747.1
"8500/422.3527mz/8.85min",522119.8,522119.8,522119.8,522119.8,2610599,522119.8,522119.8
"8501/433.3492mz/8.85min",1296848.4,1296848.4,1296848.4,1296848.4,6484242,1296848.4,1296848.4
"8502/445.349mz/8.85min",718796.3,718796.3,718796.3,718796.3,3593981.5,718796.3,718796.3
