"","filter","2024_POS_CC-Media_1_Run17.mzML","2024_POS_CC-Media_2_Run53.mzML","2024_POS_CC-Media_3_Run73.mzML","2024_POS_CC_1_Run20.mzML","2024_POS_CC_2_Run47.mzML","2024_POS_CC_3_Run61.mzML"
"1097/184.9855mz/8.57min",356739.5,493762.72,484095.2,527674.8,113157.83,208752.8,229383.8
"1101/523.4547mz/8.51min",170304.618,56768.206,56768.206,56768.206,514965.12,283841.03,450224.56
"1102/544.4338mz/8.51min",135378.564,45126.188,45126.188,45126.188,382908.06,225630.94,332826.97
"1105/458.399mz/8.51min",1446468,482156,482156,482156,3140011.5,2410780,3400642.8
"1106/522.4514mz/8.51min",422732.9215,1037.7102,5188.551,28644.283,1492624.9,816821.56,1314041.2
"1107/604.4934mz/8.51min",346912.32,115637.44,115637.44,115637.44,970389.75,578187.2,828906.4
"1109/794.7224mz/8.52min",50771.566,50771.566,50771.566,1544546.9,50771.566,253857.83,50771.566
"1110/876.8007mz/8.52min",146758.536,48919.512,246718.4,1060131.8,48919.512,48919.512,244597.56
"1111/766.6912mz/8.53min",88826.64,88826.64,800186.44,88826.64,88826.64,444133.2,88826.64
"1114/146.9803mz/8.6min",6091085.25,6133415.5,6048755,6214724.5,5117129,4840871.5,13878051
"1115/504.4408mz/8.53min",356011.38,118670.46,118670.46,118670.46,887225.3,593352.3,726664.75
"1116/456.4406mz/8.54min",129994.218,43331.406,43331.406,43331.406,323112.94,216657.03,330364.6
"1117/650.5348mz/8.53min",213649.98,71216.66,71216.66,71216.66,712894.3,356083.3,501375.53
"1118/548.5035mz/8.54min",74623.86,24874.62,24874.62,24874.62,326349.38,124373.1,284016.9
"1119/441.3727mz/8.55min",508322.064,169440.688,169440.688,169440.688,1095108.1,847203.44,1280604.9
"1120/442.376mz/8.52min",171032.88,57010.96,57010.96,57010.96,364225.88,285054.8,418494.94
"1121/463.3547mz/8.53min",64227.024,21409.008,21409.008,21409.008,325484.75,107045.04,173292.9
"1122/497.3598mz/8.56min",194965.818,64988.606,64988.606,64988.606,363739.88,324943.03,418424.03
"1124/101.0709mz/8.55min",691128.73,3253387,751332.25,691699.06,534481.75,333558.2,690558.4
"1126/702.2125mz/8.56min",428967.25,403913.56,453032.44,466455.75,434917.56,423016.94,376154.8
"1127/634.5401mz/8.56min",152949.6,50983.2,50983.2,50983.2,631856.8,254916,496995.47
"1128/590.5139mz/8.49min",907543.14,302514.38,302514.38,302514.38,2478587.2,1512571.9,2164543.2
"1129/618.5449mz/8.57min",162379.932,54126.644,54126.644,54126.644,298594.38,398780.12,270633.22
"1133/898.6239mz/8.6min",189210.318,63070.106,63070.106,63070.106,470228.66,315350.53,368128.66
"1134/439.3568mz/8.6min",2141046.9,713682.3,713682.3,713682.3,4629135.5,3568411.5,8882173
"1135/440.3601mz/8.6min",623979.06,207993.02,207993.02,207993.02,1473780,1039965.1,2953863.2
"1136/421.3463mz/8.6min",130749.738,43583.246,43583.246,43583.246,252443.28,217916.23,682311.2
"1138/462.342mz/8.61min",432434.064,144144.688,144144.688,144144.688,798795.25,720723.44,1875798.5
"1139/456.3834mz/8.61min",3214622.4,1071540.8,1071540.8,1071540.8,6043915,5357704,14742351
"1140/461.3387mz/8.61min",1298295.48,432765.16,432765.16,432765.16,2396388.8,2163825.8,4560566.5
"1141/484.4148mz/8.61min",153588.186,51196.062,51196.062,51196.062,323656.9,255980.31,617452.2
"1143/457.3867mz/8.61min",692440.92,230813.64,230813.64,230813.64,1999824,1154068.2,4872091
"1144/107.9667mz/8.57min",351035.82,6748531,360781.6,348111.3,353960.34,116382.07,186421.22
"1149/690.1973mz/8.63min",789522.65,988688.06,840901.9,882224.75,693063.1,738143.4,138612.62
"1150/684.2027mz/8.63min",83016815,103083250,89448960,92208670,73052500,76584670,24604.1
"1151/658.5373mz/8.63min",107974.338,35991.446,35991.446,35991.446,281526.7,179957.23,283513.78
"1153/687.2009mz/8.63min",18509138,22607200,20004254,20575392,16129919,17014022,3225983.8
"1154/689.198mz/8.63min",2612391.2,3238189.2,2795681.2,2887321.2,2285731,2429101.2,457146.2
"1155/146.9803mz/8.64min",14566101.5,16175753,17723462,18414020,12956450,12834623,5370076
"1160/548.5034mz/8.64min",29555.9088,9851.9696,9851.9696,9851.9696,228159.64,49259.848,171051.53
"1161/650.5349mz/8.61min",50062.932,16687.644,16687.644,16687.644,130168.34,83438.22,203108.27
"1162/712.2155mz/8.64min",1193010.625,1607790.8,1454564.5,1516126.9,596029.9,931456.75,119205.98
"1164/710.2181mz/8.64min",2648202.9,3413246.8,3178146,3238766.5,1902545,2118259.8,380509
"1165/203.0809mz/8.64min",3131115.4,3908331.5,2503713.8,3758517,1429562.9,5401135,2224196.8
"1168/423.3621mz/8.65min",113714.904,37904.968,37904.968,37904.968,273026.3,189524.84,585231.9
"1169/144.9822mz/8.65min",29836176,17368012,36650970,40913936,28957694,28418046,30714658
"1170/458.3993mz/8.65min",163047.768,54349.256,54349.256,54349.256,533003.6,271746.28,839060.44
"1172/442.3761mz/8.66min",24102.1362,8034.0454,8034.0454,8034.0454,115724.42,40170.227,231274.86
"1174/441.3729mz/8.66min",119191.416,39730.472,39730.472,39730.472,345154.12,198652.36,701892.44
"1175/410.399mz/8.66min",167536.296,55845.432,55845.432,55845.432,415172.94,279227.16,657681
"1176/850.2499mz/8.66min",444365.54,532567.44,434299.78,471280,406490.88,454431.3,81298.176
"1177/463.3548mz/8.66min",86941.332,28980.444,28980.444,28980.444,318584.56,144902.22,411039.97
"1186/553.4458mz/8.68min",152901.72,50967.24,50967.24,50967.24,267955.03,254836.2,703532.9
"1187/575.4278mz/8.68min",578161.764,192720.588,192720.588,192720.588,1145237.5,963602.94,2230244.5
"1189/535.4352mz/8.68min",57427.914,19142.638,19142.638,19142.638,95713.19,105290.04,282116.28
"1193/461.3388mz/8.69min",274922.064,91640.688,91640.688,91640.688,627829.44,458203.44,1272191.2
"1194/570.4723mz/8.69min",239323.968,79774.656,79774.656,79774.656,448509.56,398873.28,977654.6
"1196/112.0179mz/8.7min",762884.25,817898.25,879396.7,975525.06,586359.44,624210.9,707870.25
"1197/439.3568mz/8.7min",564843.78,188281.26,188281.26,188281.26,948397.75,941406.3,2261804.5
"1198/440.3601mz/8.66min",187478.268,62492.756,62492.756,62492.756,321094.9,312463.78,1514669.1
"1199/421.3463mz/8.64min",52492.944,17497.648,17497.648,17497.648,91918.625,87488.24,406070.2
"1200/425.3777mz/8.7min",258001.164,86000.388,86000.388,86000.388,556802.3,430001.94,819701.2
"1201/456.3834mz/8.7min",906494.76,302164.92,302164.92,302164.92,1739140.1,1510824.6,3631810.5
"1202/111.0201mz/8.7min",1988493.6,2184403.2,2396026.2,2611975.2,1628678.4,1661419.1,1792584
"1205/131.5335mz/8.7min",285611.375,235377.72,108820,576701.5,59732.51,335845.03,339694.9
"1206/924.2664mz/8.72min",50183.378,59930.625,54889.99,53890.44,40118.25,46476.316,8023.65
"1207/465.3702mz/8.72min",95572.884,31857.628,31857.628,31857.628,353757.53,159288.14,389564.84
"1209/461.4181mz/8.72min",453441.54,151147.18,151147.18,151147.18,1223257.2,755735.9,1412568.4
"1210/201.9757mz/8.72min",1297913.75,2349419.8,1706997.2,2101004.8,523723.7,888830.3,596622.4
"1211/460.4147mz/8.72min",1378848.6,459616.2,459616.2,459616.2,3720438,2298081,4268172
"1214/366.3001mz/8.73min",31246.1976,10415.3992,10415.3992,10415.3992,69340.875,52076.996,78970.68
"1217/590.5138mz/8.73min",145283.334,48427.778,48427.778,48427.778,269441.8,242138.89,387264.3
"1218/184.9855mz/8.73min",3695024,4833841.5,3868616.5,4765364.5,3521431.5,2679705.2,2832889.5
"1220/650.535mz/8.74min",60884.436,20294.812,20294.812,20294.812,158505.73,101474.06,186575.98
"1222/983.2765mz/8.76min",3953597.4,1317865.8,15713568,11659217,6589329,1317865.8,1317865.8
"1223/981.2784mz/8.76min",6229683.6,2076561.2,18750504,10382806,11808890,2076561.2,2076561.2
"1224/366.3729mz/8.76min",334943.5625,118335.055,120356.375,74206.125,753597.6,549530.75,1054200.5
"1225/980.2777mz/8.76min",7498087.8,2499362.6,29778318,30293682,12496813,2499362.6,2499362.6
"1228/186.9809mz/8.73min",715520.525,1865831.6,625973.25,1027024,286241.6,805067.8,399223.78
"1230/1128.3157mz/8.75min",308592.036,102864.012,687963.2,102864.012,2084271.8,514320.06,102864.012
"1231/1129.3164mz/8.76min",453528.564,151176.188,929291,151176.188,1386968.1,755880.94,151176.188
"1232/1130.3151mz/8.76min",333827.04,111275.68,734933.44,111275.68,1997392.6,556378.4,111275.68
"1233/506.4565mz/8.78min",149523.588,49841.196,49841.196,49841.196,389159.03,249205.98,474563.88
"1234/766.6913mz/8.82min",34233.012,34233.012,171165.06,34233.012,34233.012,2728212.8,34233.012
"1235/476.4096mz/8.78min",169192.296,56397.432,56397.432,56397.432,281987.16,1637830.9,4590892
"1237/481.3649mz/8.78min",12088.0488,4029.3496,4029.3496,4029.3496,20146.748,92863.97,314235.44
"1238/736.572mz/8.79min",212832.72,70944.24,70944.24,70944.24,487550.75,354721.2,425406.94
"1239/758.554mz/8.79min",188815.32,62938.44,62938.44,62938.44,552051.9,314692.2,417191.03
"1240/851.27mz/8.8min",370771.98,613588.56,408342.9,435252.78,298193.2,333201.06,59638.64
"1241/848.2708mz/8.8min",1116725.85,1773089.1,1225795.6,1267345.9,907433.3,1007656.1,181486.66
"1242/850.2708mz/8.8min",705813.3,1154681.2,775814,815209.94,558590.1,635812.6,111718.02
"1244/548.5035mz/8.82min",128486.082,42828.694,42828.694,42828.694,581881.5,214143.47,484155.53
"1245/618.5452mz/8.82min",208775.22,69591.74,69591.74,69591.74,780275.94,347958.7,809809.4
"1246/658.5379mz/8.82min",284654.904,94884.968,94884.968,94884.968,1161776.1,474424.84,1003632.75
"1247/654.5064mz/8.83min",149242.182,49747.394,49747.394,49747.394,438595.1,248736.97,492280.44
"1248/712.5847mz/8.83min",24573.933,8191.311,8191.311,8191.311,97792.84,40956.555,57457.957
"1250/659.5413mz/8.83min",102558.768,34186.256,34186.256,34186.256,447561.03,170931.28,368667
"1252/1074.3068mz/8.84min",3635094.9,4863166,3859642.8,3981826.2,3404014.5,3410547,741565.9
"1253/1073.3082mz/8.84min",3708719.6,5092772,3875900,4132289.5,3541539.2,3529820.8,766369.4
"1256/1072.3075mz/8.84min",3689170.25,4892014,3929394,3995736.2,3448946.5,3447660.5,739739.6
"1257/925.2694mz/8.86min",96711.858,132050.27,103719.38,115139.42,89456.875,89704.336,17891.375
"1259/924.2676mz/8.86min",119260.19,148395.45,128460.19,134991.83,110060.19,102460.49,20492.098
"1261/628.4911mz/8.86min",5115.0204,5115.0204,5115.0204,5115.0204,5115.0204,25575.102,168890.7
"1262/588.4984mz/8.88min",127714.296,42571.432,42571.432,42571.432,245492.53,212857.16,355311.38
"1263/506.4541mz/8.9min",32058.774,10686.258,10686.258,10686.258,108093.414,53431.29,124274.195
"1264/484.4722mz/8.9min",290842.164,96947.388,96947.388,96947.388,794808.56,484736.94,922506.9
"1265/458.3991mz/8.91min",206903.718,68967.906,68967.906,68967.906,472195.88,344839.53,750331.75
"1266/794.7225mz/8.94min",155084.62,155084.62,155084.62,3103773.2,155084.62,775423.1,155084.62
"1267/590.514mz/8.92min",147888.24,49296.08,49296.08,49296.08,506344.97,246480.4,556254.75
"1268/618.545mz/8.92min",67181.43,22393.81,22393.81,22393.81,266860.34,111969.05,300867.5
"1269/591.5174mz/8.92min",48576.12,16192.04,16192.04,16192.04,184293.25,80960.2,220540.97
"1270/909.2385mz/8.92min",2282593.4,2465430,2804688.8,2794960.8,2099756.8,1976823.6,395364.72
"1271/766.6913mz/8.94min",228416.38,228416.38,2756146.2,228416.38,228416.38,1142081.9,228416.38
"1272/908.2377mz/8.92min",3025956.25,3513695.8,3257247,3257420.8,2794665.5,2689121.8,537824.36
"1273/910.2367mz/8.92min",2289279.25,2680490.5,2461360.5,2474383.5,2117198,2049259.4,409851.88
"1274/441.3726mz/8.93min",133979.772,44659.924,44659.924,44659.924,256751.81,223299.62,551525.2
"1277/606.5087mz/8.96min",15276.1172,15276.1172,15276.1172,15276.1172,15276.1172,76380.586,334045.03
"1278/563.4665mz/8.96min",13190.988,4396.996,4396.996,4396.996,21984.98,22281.764,66543.234
"1280/531.4074mz/8.96min",86498.84,106131.445,48854.547,99516.82,368349.5,67279.89,73480.86
"1281/546.4879mz/8.96min",182550,60850,60850,60850,408653.72,304250,353547.6
"1286/628.4912mz/8.98min",55320.336,18440.112,18440.112,18440.112,164034.44,92200.56,570417.8
"1287/603.4593mz/8.99min",774348.9,258116.3,258116.3,258116.3,1784318.5,1290581.5,2833124.5
"1288/439.318mz/8.99min",37315.734,12438.578,12438.578,12438.578,102558.414,62192.89,74920.31
"1289/553.3896mz/8.97min",123304.305,129372.6,67953.28,108340.95,573011.94,117236.01,135713.33
"1290/604.4628mz/8.99min",288730.896,96243.632,96243.632,96243.632,666497.06,481218.16,1051152.4
"1291/672.5533mz/9.0min",187353.936,62451.312,62451.312,62451.312,964080.44,312256.56,707613.7
"1293/489.315mz/9.0min",140503.62,46834.54,46834.54,46834.54,413644.4,234172.7,259780.9
"1294/568.4697mz/8.98min",164231.418,54743.806,54743.806,54743.806,771739.75,273719.03,432156.34
"1295/465.37mz/9.0min",202817.55,67605.85,67605.85,67605.85,738496.9,338029.25,586754.06
"1296/712.5843mz/9.01min",210403.5,70134.5,70134.5,70134.5,977761.06,350672.5,673170.3
"1297/771.6467mz/9.01min",356307.18,356307.18,1781535.9,356307.18,356307.18,1804118.9,356307.18
"1298/594.4854mz/9.02min",72826.2,24275.4,24275.4,24275.4,937180.9,121377,193630.61
"1299/640.5271mz/9.01min",137241.714,45747.238,45747.238,45747.238,849722.2,228736.19,589855.9
"1300/654.5068mz/9.01min",31684.4604,10561.4868,10561.4868,10561.4868,244928.61,52807.434,214244.61
"1301/717.5999mz/9.08min",149887.914,49962.638,249813.19,518997.97,49962.638,49962.638,837285.94
"1302/799.678mz/9.01min",153546.18,153546.18,153546.18,767730.9,153546.18,1664399.1,153546.18
"1303/887.5693mz/9.02min",44617.05,14872.35,14872.35,14872.35,490929.75,74361.75,243652.31
"1304/689.4961mz/9.02min",85413.4475,16339.268,16339.268,81696.34,541102.1,224670.61,89130.555
"1305/658.5371mz/9.03min",24160.302,8053.434,8053.434,8053.434,160295.88,40267.17,104627.92
"1306/631.4891mz/9.07min",16498.0896,5499.3632,5499.3632,5499.3632,101687.22,27496.816,49599.082
"1308/924.2689mz/9.07min",376881.55,491563.1,458418.22,460242.38,244439.22,295344.88,48887.844
"1309/926.268mz/9.07min",280830.445,359064.75,343490,342332.72,186245.25,219328.17,37249.05
"1310/927.2681mz/9.07min",136919.1475,186126.61,175283.12,173804.67,93078.08,100033.625,18615.616
"1311/925.2697mz/9.07min",323881.555,430105.84,395981.03,410162.22,222821.16,251782.08,44564.232
"1312/572.5035mz/9.07min",31730.9742,10576.9914,10576.9914,10576.9914,115772.11,52884.957,100657.92
"1313/850.2498mz/9.08min",137081.045,178603.69,167070.92,187524.45,107091.17,105216.94,86534.13
"1315/618.5451mz/9.09min",28937.85,9645.95,9645.95,9645.95,65291.66,48229.75,92427.24
"1316/999.2888mz/9.11min",1042930.1,1335474.2,1252907.2,1246442,704649.8,839418.2,37282.734
"1317/507.4017mz/9.1min",76707.678,25569.226,25569.226,25569.226,747097.2,127846.13,248010.75
"1318/998.2877mz/9.11min",1099679.32,1410553.4,1321049.2,1352602.1,751648.9,878309.44,34953.19
"1322/696.5895mz/9.13min",79348.104,26449.368,26449.368,26449.368,356644.22,132246.84,226553.3
"1323/786.5847mz/9.16min",142639.584,47546.528,47546.528,47546.528,611608,237732.64,321046.53
"1324/631.4898mz/9.16min",36526.092,12175.364,12175.364,12175.364,145347.42,60876.82,161210.58
"1325/626.4757mz/9.18min",32291.826,10763.942,10763.942,10763.942,137203.3,75656.87,53819.71
"1327/660.5173mz/9.18min",7767.4492,7767.4492,7767.4492,7767.4492,63557.977,7767.4492,38837.246
"1328/924.269mz/9.2min",53412.5995,174170.83,58265.797,60561.426,48559.402,43671.44,8734.288
"1329/925.2696mz/9.2min",37115.402,57539.727,43326.062,50962.67,25464.293,30904.742,5092.8586
"1330/582.4854mz/9.21min",806492.4,268830.8,268830.8,268830.8,3362509.8,1344154,1930250.9
"1331/560.5034mz/9.21min",844338.72,281446.24,281446.24,281446.24,2267323.2,1407231.2,1752408.6
"1332/712.6445mz/9.19min",147540.33,49180.11,803062.06,2628575.2,49180.11,49180.11,245900.55
"1333/766.6914mz/9.18min",45091.756,45091.756,547242.2,45091.756,45091.756,225458.78,45091.756
"1335/712.5846mz/9.24min",94843.302,31614.434,31614.434,31614.434,492552.1,158072.17,304951.75
"1337/717.5999mz/9.18min",140729.97,46909.99,425379.44,742642.44,46909.99,46909.99,234549.95
"1339/463.3545mz/9.25min",32097.2628,10699.0876,10699.0876,10699.0876,157770.08,53495.438,152102.44
"1340/743.6158mz/9.3min",49397.982,16465.994,227269.23,288856.25,16465.994,16465.994,82329.97
"1343/487.2993mz/9.26min",250436.418,83478.806,83478.806,83478.806,558574,417394.03,575145.1
"1344/633.5049mz/9.26min",172170.18,57390.06,57390.06,57390.06,543419.8,286950.3,507984.2
"1345/794.7226mz/9.24min",74874.456,74874.456,74874.456,1303152,74874.456,374372.28,74874.456
"1346/876.8005mz/9.28min",32903.058,10967.686,54838.43,347667.16,10967.686,10967.686,168843.03
"1347/1128.3157mz/9.24min",151553.78,2114.1594,372657.5,425717.03,234928.67,68178.89,10570.797
"1348/907.2595mz/9.29min",4057783.2,20055012,1352594.4,1352594.4,6762972,7942803,1352594.4
"1349/911.2563mz/9.28min",433473,2234534.8,144491,144491,722455,846610.1,144491
"1350/631.4904mz/9.29min",948194.16,316064.72,316064.72,316064.72,2654689.8,1580323.6,3512299.2
"1352/909.2572mz/9.3min",2046878.4,18819206,682292.8,682292.8,3411464,4945829.5,682292.8
"1353/659.5207mz/9.3min",91977.216,30659.072,30659.072,30659.072,290305.03,153295.36,281585.16
"1354/626.5351mz/9.3min",168701.34,56233.78,56233.78,56233.78,364969.72,281168.9,710791.7
"1355/906.2588mz/9.31min",4673277,42879244,1557759,1557759,7788795,9052789,1557759
"1356/910.2559mz/9.31min",1068461.28,9792718,356153.76,356153.76,1780768.8,2074087.8,356153.76
"1358/534.4853mz/9.31min",107532.36,35844.12,35844.12,35844.12,349214.72,179220.6,264029.16
"1359/512.5034mz/9.31min",800807.76,266935.92,266935.92,266935.92,2044957.5,1334679.6,2355655.5
"1361/820.7383mz/9.31min",41691.8,41691.8,41691.8,593019.6,41691.8,208459,41691.8
"1362/618.5453mz/9.31min",62257.23,20752.41,20752.41,20752.41,224957.9,103762.05,219221.27
"1363/619.5494mz/9.31min",9297.4482,3099.1494,3099.1494,3099.1494,69383.24,15495.747,61766.715
"1364/1130.3141mz/9.33min",82503.88,6781.3774,279491.7,480060.25,33906.887,73697.43,91310.33
"1366/672.5536mz/9.32min",49869.312,16623.104,16623.104,16623.104,209625.47,83115.52,177261.8
"1367/738.6602mz/9.35min",313558.128,104519.376,796716.8,1079897.4,104519.376,104519.376,522596.88
"1368/658.5093mz/9.33min",188198.196,62732.732,62732.732,62732.732,476573.62,313663.66,995272.06
"1371/657.5058mz/9.33min",457232.25,152410.75,152410.75,152410.75,1922834.4,762053.75,2475022
"1372/920.2731mz/9.31min",54411.204,927524.9,18137.068,18137.068,90685.34,114901.66,18137.068
"1373/921.2741mz/9.31min",15399.8532,832099.25,5133.2844,5133.2844,25666.422,94535.41,5133.2844
"1375/634.5399mz/9.34min",4033.059,4033.059,4033.059,4033.059,4033.059,20165.295,135855.98
"1376/652.5508mz/9.34min",162774.918,54258.306,54258.306,54258.306,391900.4,271291.53,802035.4
"1377/932.274mz/9.32min",250195.428,2357907.8,83398.476,83398.476,416992.38,491120.72,83398.476
"1378/556.5084mz/9.37min",315647.34,105215.78,105215.78,105215.78,827640.06,526078.9,816257.6
"1379/574.5191mz/9.37min",1792820.7,597606.9,597606.9,597606.9,5023918.5,2988034.5,4683395.5
"1380/590.5139mz/9.37min",47056.08,15685.36,15685.36,15685.36,145165.48,78426.8,139316
"1381/1170.0131mz/9.37min",81918.78,27306.26,27306.26,27306.26,567543.7,136531.3,282630.53
"1382/596.5011mz/9.39min",856444.2,285481.4,285481.4,285481.4,4827696,1427407,2573888.5
"1383/906.2587mz/9.35min",2781824.7,23786034,927274.9,927274.9,5275776.5,4636374.5,927274.9
"1387/924.2692mz/9.42min",38817.869,324661.62,14989.418,29415.535,80087.78,12027.035,48220.203
"1388/926.2679mz/9.42min",24172.5235,43927.637,7494.7886,19862.102,42521.26,1498.95772,28482.945
"1390/528.4022mz/9.43min",5467.1114,5467.1114,5467.1114,5467.1114,81810.04,5467.1114,27335.557
"1391/462.3553mz/9.43min",5066.6008,5066.6008,5066.6008,5066.6008,83990.55,5066.6008,25333.004
"1392/717.6002mz/9.44min",37114.622,37114.622,37114.622,37114.622,37114.622,37114.622,185573.11
"1393/659.5212mz/9.5min",17257.6488,5752.5496,5752.5496,5752.5496,135802.61,28762.748,184214.64
"1394/696.5889mz/9.43min",10365.484,10365.484,10365.484,10365.484,87185.695,10365.484,51827.42
"1399/631.4902mz/9.46min",22515.426,7505.142,7505.142,7505.142,557107.3,37525.71,525942.56
"1400/743.6157mz/9.43min",14039.0838,4679.6946,23398.473,213536.1,4679.6946,4679.6946,2475289.2
"1401/650.6444mz/9.47min",4618329.785,4876.514,16806220,14593187,4876.514,9212277,24382.57
"1402/1128.3158mz/9.45min",62636.772,20878.924,20878.924,135528.53,104394.62,20878.924,201748.8
"1404/1130.3147mz/9.48min",56826.8747,1097.62988,5488.1494,147112,108165.6,1097.62988,297198.72
"1406/1047.8768mz/9.49min",70920.738,23640.246,23640.246,23640.246,777619.7,118201.23,514320.9
"1407/673.6294mz/9.5min",601953.42,200651.14,1193938.6,1003255.7,200651.14,1873887.2,200651.14
"1408/535.4331mz/9.52min",307130.1,102376.7,102376.7,102376.7,2425566.8,511883.5,1678468.4
"1409/672.6263mz/9.5min",1703631.916,4300.0664,4056831.8,3385763.5,4300.0664,4057770.8,21500.332
"1410/622.5165mz/9.51min",33168.7872,11056.2624,11056.2624,11056.2624,655697.25,55281.312,239333.36
"1412/640.5269mz/9.5min",2602.941,2602.941,2602.941,2602.941,88464.33,2602.941,13014.705
"1413/738.6601mz/9.54min",399452.04,133150.68,764006.75,1123663.8,133150.68,133150.68,665753.4
"1414/999.2887mz/9.58min",132177.155,166734.31,246134.83,259186.45,90622.65,97620,18124.53
"1416/998.2876mz/9.58min",126592.715,159603.62,259314.12,270477.28,90765.45,93581.81,18153.09
"1418/799.6777mz/9.59min",3515.773,3515.773,3515.773,17578.865,3515.773,200353.38,3515.773
"1419/561.4487mz/9.6min",393156.06,131052.02,131052.02,131052.02,2594795.5,655260.1,1654262.4
"1420/696.5895mz/9.6min",71807.016,23935.672,23935.672,23935.672,549560.3,119678.36,351674.8
"1421/1099.9087mz/9.61min",64739.88,21579.96,21579.96,21579.96,490832.9,107899.8,292752.12
"1422/825.6935mz/9.67min",136502.58,136502.58,136502.58,682512.9,136502.58,907538.5,136502.58
"1424/659.5218mz/9.64min",27933.894,9311.298,9311.298,9311.298,155589.19,46556.49,172450.67
"1425/906.2585mz/9.63min",339973.44,1206031.5,113324.48,113324.48,704875.75,566622.4,113324.48
"1428/654.507mz/9.65min",18769.8564,6256.6188,6256.6188,6256.6188,73558.414,46627.934,31283.094
"1429/633.5054mz/9.66min",20417.2638,6805.7546,6805.7546,6805.7546,189826.27,34028.773,114448.52
"1430/610.5166mz/9.69min",561565.32,187188.44,187188.44,187188.44,3700533.2,935942.2,1792166.5
"1431/588.5348mz/9.7min",671774.46,223924.82,223924.82,223924.82,2785862.8,1119624.1,1721743.6
"1432/634.6494mz/9.71min",1789954.68,596651.56,5110613.5,3581852.2,596651.56,2983257.8,596651.56
"1433/820.7382mz/9.71min",524431.2,524431.2,524431.2,2737452,524431.2,2622156,524431.2
"1434/1128.3158mz/9.74min",1007318.6805,1098.4922,5492.461,2734108.8,2009144.9,1098.4922,2313284
"1435/1129.3164mz/9.74min",1081399.049,2586.8196,12934.098,3100760.5,2149864,2586.8196,2548459.5
"1436/1130.315mz/9.74min",1159079.21425,1507.4457,7537.2285,3136743.5,2310621.2,1507.4457,2587342.8
"1437/659.5219mz/9.76min",567617.76,189205.92,189205.92,189205.92,2029392,946029.6,2165398.8
"1438/813.658mz/9.78min",79633.962,26544.654,132723.27,202846.94,26544.654,260483.2,26544.654
"1439/1131.3141mz/9.77min",970348.74,323449.58,323449.58,2054584.1,1617247.9,323449.58,1765237.2
"1440/853.7242mz/9.79min",21978.408,21978.408,212005.67,21978.408,21978.408,109892.04,21978.408
"1441/1073.3073mz/9.81min",403397.19,196094.97,435147.94,470737.1,371646.44,463355.8,31447.975
"1442/537.3944mz/9.82min",259487.97,440066.03,189884.3,190345.64,730224.94,138125.28,328630.3
"1443/1074.3065mz/9.81min",389679.22,194324.61,419464.84,446216.34,359893.6,462519.3,24603.07
"1446/1072.3062mz/9.82min",393671.72,184887.66,421083.47,451022.5,366259.97,446182.44,26227.004
"1447/90.9766mz/9.83min",121320.962,187307.98,119241.51,22272.205,260318.27,50901.062,123400.414
"1448/226.9515mz/9.85min",19985.63135,473375.03,34416.668,5554.5947,100326.1,1092.37666,5461.8833
"1450/772.2365mz/9.84min",210455.818,954729.1,396346.7,49888.71,320063.3,100848.336,9977.742
"1451/761.2197mz/9.85min",9255556.75,14754264,11234384,10217897,8293216.5,7787921,1557584.2
"1454/758.2213mz/9.85min",32430389,51873960,39281996,35649310,29211468,27320620,5464124
"1458/787.2353mz/9.85min",764238.55,1339579.6,974785.1,877858.4,569641.56,650618.7,113928.312
"1460/784.2365mz/9.85min",2946035.25,4545881.5,3448411.8,3137452.5,2754618,2272008.5,454401.7
"1461/763.2174mz/9.85min",1516849.75,2433020.8,1859335.1,1664066.9,1369632.6,1282421.5,256484.3
"1464/779.1501mz/9.85min",730333.95,1381824.1,1116284.9,904076.9,383323.3,556591,76664.66
"1465/540.5346mz/9.86min",98908.638,32969.546,32969.546,32969.546,264144.47,164847.73,512928.56
"1466/1147.3266mz/9.87min",972642.83,449484.72,979399.6,1008330.4,965886.06,1065324.1,443739.9
"1467/1146.326mz/9.88min",894968.8,415519.78,906523.5,927937.3,883414.1,990394.56,418088.66
"1468/1148.3257mz/9.88min",973971.9,451420.3,997675.6,1004029.94,950268.2,1079497.6,451327.88
"1470/584.5397mz/9.9min",232640.55,77546.85,77546.85,77546.85,468096,387734.25,677029.9
"1471/664.6235mz/9.91min",165083.928,55027.976,55027.976,55027.976,426235.34,275139.88,722198.9
"1472/602.5505mz/9.91min",1788484.32,596161.44,596161.44,596161.44,3914325.5,2980807.2,4923077.5
"1473/618.5449mz/9.91min",53954.8596,17984.9532,17984.9532,17984.9532,142212.56,89924.766,163199.19
"1474/624.5322mz/9.92min",1568558.4,522852.8,522852.8,522852.8,4905774,2614264,3896165
"1475/686.6052mz/9.92min",256949.772,85649.924,85649.924,85649.924,735093.4,428249.62,968064.6
"1476/226.9515mz/9.97min",75876.76,1735676.1,212385.19,85192.39,66561.13,3660.266,18301.33
"1477/158.964mz/9.97min",2737.9005,681188,4563.1675,912.6335,17587.604,912.6335,912.6335
"1478/698.2545mz/9.96min",317833.75,723574.8,403927.6,351991.16,283676.34,279158.7,253192.06
"1479/832.2398mz/9.97min",446115.03,826600.7,454542.44,437687.62,456386.3,303489.03,60697.806
"1480/90.9766mz/9.98min",231777.31,1867325.1,491618.84,368379.84,95174.78,48298.55,64951.867
