row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML Peak area,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML Peak area,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML Peak area,GF_CC_MC_RCG_3_pos_20210511_Run176.mzML Peak area,GF_CC_MC_RCG_2_pos_20210511_Run111.mzML Peak area,GF_CC_MC_RCG_1_pos_20210511_Run75.mzML Peak area,
6526,335.1387290146643,4.2116046,,,,283,,,,,,,604538.5,816261.6,1011359.0,896077.9,970840.1,1208292.5,
7003,335.1709935091996,5.0110197,,,,,,,,,,,54238.9,120606.88,299254.06,473509.6,349750.84,480131.03,
6990,335.18240938528027,4.978998,,,,10,,,,,,,534907.6,497269.5,619650.4,931250.5,851917.44,731726.94,
7175,335.2188412333497,5.3988233,,,,,,,,,,,783094.4,884440.6,963907.75,1565034.4,1307538.4,736513.4,
7233,335.2188876964296,5.5606613,,,,,,,,,,,1066729.8,1204034.9,1337549.9,1460653.9,1321382.4,951769.06,
7117,335.21889863385746,5.282632,,,,51,,,,,,,3977401.8,4284816.0,4635126.0,7164997.0,6506276.5,4909822.5,
2215,336.15835530303957,1.9161173,,,,23,,,,,,,2331858.5,3341877.8,5626098.0,1997550.4,1334537.5,80908.805,
6816,336.17429912489825,4.6654153,,,,235,,,,,,,2522301.5,3099663.5,1495814.8,443998.72,705783.44,463082.8,
5792,336.1914732677731,3.4962902,,,,73,,,,,,,245019.84,354117.62,628432.5,1220176.5,919643.3,1180946.0,
6222,336.2096415454962,3.8082762,,,,15,,,,,,,603520.6,672888.4,416274.2,1351403.9,1938011.5,1567063.9,
7709,336.3110571786024,7.0137076,,,,,,,,,,,115298.27,159677.34,124379.17,88067.78,132263.64,653683.3,
7701,336.3255331382984,6.998657,,,,202,,,,,,,2846064.0,1872585.2,3636827.0,2999172.0,1895044.8,1618973.5,
8122,336.3256015643015,7.9887547,,,,248,,,,,,,137870.72,152140.67,93483.83,263356.97,131698.39,268749.0,
7219,337.23440204401476,5.52235,,,,38,,,,,,,1573675.4,1747352.2,1930692.1,2376759.5,2231855.2,2119444.2,
7244,337.2345034912466,5.5894465,,,,168,,,,,,,2208180.5,2460246.5,2853107.2,3833469.5,3350357.5,3399764.8,
7440,337.2345101228494,6.1736526,,,,12,,,,,,,186890.42,203668.81,257794.58,309977.44,236297.5,299202.03,
7163,337.2345730971577,5.4013176,,,,234,,,,,,,418165.62,432391.84,462015.12,669328.4,620673.5,468631.12,
8199,337.23468735727636,8.140856,,,,,,,,,,,0,0,0,69840.1,0,524510.3,
7858,337.25569650990127,7.451802,,,,,,,,,,,0,0,0,0,0,2309536.0,
7449,337.3320165254305,6.195051,,,,,,,,,,,230422.36,417133.9,522871.1,36458.027,309697.0,0,
3913,337.6787141022774,2.6472847,,,,253,,,,,,,1.0590876E7,9941410.0,8901731.0,6159366.5,6670543.0,4560694.0,
4261,337.6787970205081,2.7901561,,,,261,,,,,,,2587151.8,2546347.0,3552394.0,3441052.8,2452053.8,1863231.0,
5431,338.21300891386676,3.3148546,,,,230,,,,,,,623583.5,2069566.4,822733.25,1917886.1,2172542.0,1740282.8,
5680,338.2130981057018,3.3607094,,,,,,,,,,,1880215.5,538973.25,2032901.2,456573.25,677232.56,47354.418,
8327,338.3412163146894,8.313435,,,,262,,,,,,,8617080.0,1.1697819E7,1.1295856E7,1.7155468E7,1.0235558E7,1.5031063E7,
8415,338.3413571236568,8.539193,,,,,,,,,,,101472.45,320170.7,312992.75,385042.06,194382.78,310242.03,
7358,339.25021005987963,5.8850904,,,,4,,,,,,,731779.2,804437.2,1010722.3,1402773.9,1171799.6,1255949.0,
7318,339.2503078908575,5.775644,,,,247,,,,,,,127834.336,144142.25,193518.58,272887.5,290474.8,301975.38,
8060,339.27149219934967,7.77856,,,,,,,,,,,0,0,0,0,0,5195139.5,
7939,339.3252472204977,7.653427,,,,0,,,,,,,5.0026228E7,4.5409564E7,5.3024228E7,4.2461428E7,4.5397484E7,4.5805064E7,
8962,339.3252694267864,10.875619,,,,86,,,,,,,291231.78,400582.75,414964.84,234241.61,458524.34,3912.3188,
7675,339.3253616424084,6.8622227,,,,246,,,,,,,435030.12,484124.9,551977.7,662058.7,576374.25,658891.94,
8284,339.32544980941606,8.243686,,,,,,,,,,,42350.04,49182.758,46948.37,105668.805,41508.773,59076.797,
8340,339.32676001357555,8.356121,,,,,,,,,,,124059.48,138208.92,149752.45,195326.03,121659.83,121852.414,
6437,339.7023588105937,4.049482,,,,,,,,,,,1053147.1,1711862.2,1254787.9,1163749.8,1694564.0,1679231.6,
6155,339.71272432065297,3.7501752,,,,245,,,,,,,4102546.0,4608511.0,4983002.0,3751231.5,4649321.0,4014848.5,
5925,339.71272514615276,3.5622165,,,,223,,,,,,,1860878.6,2006060.5,2233576.8,1333151.6,1703769.6,1594010.5,
2888,340.1792519122309,2.2795427,,,,238,,,,,,,241278.1,879621.0,1187557.0,2123610.0,1708508.6,1882601.6,
1184,340.19750151486005,0.91600466,,,,,,,,,,,88763.74,2173386.2,3559859.0,2600839.5,956643.56,1734152.9,
8446,340.3571188225995,8.663857,,,,176,,,,,,,357626.56,925827.4,397372.53,460115.72,609791.2,753421.06,
5866,341.1494440529396,3.5302477,,,,223,,,,,,,855480.25,1132958.8,1166960.0,1382821.0,1364607.6,1448937.6,
2298,341.21804512262145,2.008785,,,,23,,,,,,,431543.94,942213.2,1174087.8,1915422.9,3832902.8,1912853.0,
2885,341.21805991444415,2.2704442,,,,238,,,,,,,8107477.0,9599902.0,8690356.0,1.1160218E7,1.0562816E7,1.0882149E7,
7707,341.265754932468,7.010315,,,,202,,,,,,,562423.75,306187.16,606165.7,524887.25,410064.6,1378978.6,
7624,341.2659519390578,6.7071595,,,,,,,,,,,155350.02,222958.5,250049.0,287827.44,242820.89,276806.25,
8128,341.2869285184401,8.008108,,,,,,,,,,,0,0,0,0,0,6671661.0,
7935,341.3315916870811,7.655002,,,,0,,,,,,,1465482.9,1326179.1,1543793.4,1243478.2,1306864.5,1343368.5,
5173,342.20219397598663,3.17894,,,,119,,,,,,,1321228.1,1320418.1,1296074.5,1161807.2,1197713.2,592049.3,
6530,342.2384412100001,4.2210083,,,,208,,,,,,,365352.28,426133.97,424520.12,387657.7,464360.06,467303.5,
4652,342.238517843658,2.9420805,,,,109,,,,,,,4710666.5,5926858.5,6416265.5,2.1043526E7,1.573776E7,1.2376621E7,
6306,342.2386297820154,3.8786223,,,,5,,,,,,,9274018.0,1.1071601E7,1.132483E7,1.07292E7,1.2129433E7,1.1343157E7,
6041,342.23863614097763,3.6491106,,,,50,,,,,,,3891035.0,4399333.5,4404186.0,4169862.2,4173635.0,3943849.0,
7729,342.2996887418706,7.063935,,,,,,,,,,,205514.78,210257.83,233830.19,141040.94,117119.83,82503.31,
7326,342.2997920032071,5.746371,,,,,,,,,,,400161.2,0,1527015.8,250873.98,12638.641,0,
7268,342.2998386502404,5.6580014,,,,,,,,,,,928756.75,1460511.8,899284.8,182141.58,392267.7,175350.62,
4982,342.69980279803514,3.0912044,,,,109,,,,,,,4026298.2,2874490.5,4459331.0,2526382.2,3918303.2,1921144.6,
1146,343.19711091468525,0.92700076,,,,265,,,,,,,156278.75,953751.8,1021922.6,1.0574808E7,8625795.0,9472158.0,
2424,343.19721444569865,2.0692775,,,,147,,,,,,,330991.47,605084.5,1881211.0,6591061.5,4452329.5,5991154.5,
7005,343.22226536817425,5.0164247,,,,228,,,,,,,455010.06,704105.1,811701.06,397236.94,297057.88,400099.12,
4552,343.2421245584883,2.9481242,,,,,,,,,,,179198.69,443094.38,466627.8,2460021.2,2594163.5,2309316.0,
6297,343.24212973142807,3.8778057,,,,,,,,,,,1587783.0,1929460.1,1947314.1,1856028.5,2172561.5,1799176.5,
7526,343.29499703758046,6.4453807,,,,263,,,,,,,381469.75,418155.2,699235.8,721481.9,414440.06,778374.8,
8274,343.3026931599977,8.204519,,,,,,,,,,,0,0,0,0,0,1.1243349E7,
8112,343.3566027145416,7.9591403,,,,175,,,,,,,8142288.5,6751121.0,4947432.0,1.0645396E7,8794222.0,8188093.0,
5364,343.70272801978444,3.2020767,,,,107,,,,,,,5231274.0,4244989.0,5507191.5,2415596.5,1280879.9,2018851.9,
6681,344.1811376562542,4.458329,,,,,,,,,,,1041799.7,1318374.0,1363753.0,284637.2,758552.25,606601.75,
2320,344.181306562899,2.0492346,,,,,,,,,,,181215.69,163522.6,557534.0,7317677.0,4272696.0,6038563.5,
2536,344.1813156467021,2.0981529,,,,,,,,,,,8842260.0,8539283.0,1.036421E7,1.0517347E7,1.1634658E7,1.5039423E7,
6201,344.18135340373107,3.7827828,,,,15,,,,,,,4049910.0,4657403.5,4666613.0,3633272.5,3407869.2,3439856.0,
6035,344.1815676395465,3.6556847,,,,50,,,,,,,225867.23,246897.78,283381.2,1219340.6,1801719.0,1268266.1,
5670,344.1815843012025,3.400113,,,,73,,,,,,,669210.1,558442.25,687841.3,616699.25,432639.4,402652.5,
5767,344.1953740361475,3.470071,,,,142,,,,,,,616566.7,651943.3,621484.56,508146.8,602790.3,513985.5,
5067,344.218186162763,3.1374524,,,,,,,,,,,745513.25,2907691.2,3094356.5,2723622.2,3221989.2,3208325.0,
5319,344.21822228227455,3.183643,,,,,,,,,,,2100641.2,399363.06,1233126.8,469596.44,408007.25,215301.52,
4931,344.2541534623365,3.0366602,,,,,,,,,,,5069870.5,6061183.0,6335793.5,2497373.2,1573100.2,1518445.4,
4780,344.25417445143916,3.0003996,,,,109,,,,,,,1320555.4,6406033.0,1552286.1,2792336.5,1854215.9,2195871.8,
4598,344.2542918757778,2.9375436,,,,109,,,,,,,1324919.6,1515874.4,1719020.9,921761.56,701211.4,885814.06,
7644,344.2790494553592,6.7397895,,,,198,,,,,,,362201.5,603252.5,634018.94,801500.3,550921.2,802364.25,
7606,344.2790583127501,6.616465,,,,39,,,,,,,372898.38,380398.3,836972.94,687388.3,750241.75,995364.56,
7407,344.3153809871216,6.0228896,,,,,,,,,,,5916405.0,38582.035,7198418.5,3083308.5,8550.637,0,
7683,344.3154561985303,6.898346,,,,,,,,,,,570175.3,539903.75,634527.0,1873848.1,1613063.2,2071286.1,
7337,344.3154591899826,5.8850517,,,,,,,,,,,3136963.0,6396820.0,1954986.8,595451.9,2304396.0,3318686.5,
7371,344.3154594046403,5.9230423,,,,,,,,,,,5068260.0,5949313.0,4032372.2,1468041.9,2870346.5,313090.22,
7122,344.675801311504,5.2893243,,,,51,,,,,,,465398.2,701506.3,497749.1,463946.53,614597.0,567731.06,
6219,345.1849219756159,3.7789412,,,,,,,,,,,609713.44,708466.75,693578.06,498855.72,531763.8,518255.97,
2522,345.185051471582,2.0974255,,,,,,,,,,,1026627.25,945937.44,1087589.2,897429.4,1728456.0,585783.7,
6089,345.22072864919255,3.6619275,,,,143,,,,,,,5300222.5,468385.06,5291820.5,4248404.5,1430753.4,35136.49,
5841,345.220788467398,3.5146732,,,,73,,,,,,,3746627.5,1.28322E7,5496306.0,4521009.0,6428116.0,9186177.0,
7400,345.31884005653,5.978776,,,,,,,,,,,1233015.2,192564.89,1497147.0,473434.78,236800.97,0,
7352,345.31887301729256,5.898285,,,,,,,,,,,977871.1,1341932.9,633926.9,223202.11,585403.94,340568.0,
7264,345.6837252307009,5.6433334,,,,205,,,,,,,306774.53,618628.0,739014.7,787341.4,978026.4,998291.6,
2849,345.68682718776455,2.2506986,,,,238,,,,,,,734929.3,1221954.9,1816599.8,4026643.0,3036483.2,3376307.8,
6734,346.17977352680373,4.570349,,,,,,,,,,,277149.22,309060.6,217473.19,187804.9,243576.11,199691.56,
2282,346.1869891264094,1.9689289,,,,,,,,,,,1896759.4,519849.1,155804.36,72808.086,505431.16,46589.836,
7419,346.3310831896216,6.0426083,,,,,,,,,,,8270420.5,145294.28,1.187941E7,3507012.5,507411.6,0,
7382,346.33110935041213,5.948559,,,,,,,,,,,5203848.5,6933548.5,5634490.0,1399793.2,2824036.8,1747860.8,
2177,347.1918918032061,1.8850492,,,,,,,,,,,321460.12,1634742.9,2671635.8,1528497.6,3371145.0,49423.086,
833,347.19191113316634,0.7650675,,,,270,,,,,,,1322129.5,1969619.5,3410870.2,5896865.5,2821399.0,4392791.5,
7921,347.3150847092166,7.6214733,,,,,,,,,,,151714.66,239466.58,191938.55,154505.7,148001.62,636773.44,
7373,347.3344876653189,5.9500203,,,,,,,,,,,1136414.8,1399042.9,1146385.0,255309.56,408770.72,103330.01,
5426,348.19167923637406,3.2931693,,,,73,,,,,,,395369.5,482218.1,595855.06,341318.06,361222.34,353960.66,
6677,348.20958986095155,4.475475,,,,,,,,,,,446579.3,484513.4,365829.3,154918.34,290881.9,224582.22,
7120,349.1867061807805,5.286758,,,,51,,,,,,,94612.695,235040.84,492890.16,824336.44,587091.94,870127.7,
6501,349.1906291948544,4.1727686,,,,,,,,,,,324733.47,504346.0,552386.1,379166.56,355216.9,436178.38,
7334,349.19811096703546,5.819102,,,,64,,,,,,,563984.6,551706.7,624796.9,246193.23,248595.34,213432.73,
7405,349.23446794527655,6.0170264,,,,91,,,,,,,498933.16,454054.03,657194.5,364039.16,245536.97,230768.75,
7565,349.234482454651,6.49111,,,,,,,,,,,636779.4,472486.44,787436.0,534917.9,364025.9,474164.44,
7423,349.234484118364,6.0886245,,,,75,,,,,,,1092468.8,1052451.5,1325422.6,729382.3,547535.0,578298.25,
7475,349.2345205326783,6.2852807,,,,,,,,,,,305821.22,237535.25,369698.66,267338.62,181443.03,169241.0,
8034,349.25535662653687,7.6929607,,,,,,,,,,,0,0,0,0,0,3355343.8,
7392,349.27317856860424,5.9707503,,,,213,,,,,,,438376.03,720268.7,706196.9,865459.2,822398.25,949551.06,
7339,349.27318049327295,5.8406043,,,,250,,,,,,,535283.25,869823.1,801016.25,1019615.9,1031188.4,1097149.5,
8147,349.3459218700294,8.0911875,,,,134,,,,,,,813434.1,670406.6,686584.25,1067646.5,747221.4,882073.56,
4430,349.7075763738985,2.8550177,,,,135,,,,,,,1573381.8,1676448.2,1477055.1,947236.0,1215372.0,868849.75,
6789,351.2140039709673,4.6324973,,,,,,,,,,,694383.9,733824.06,825116.8,1758861.1,1032626.4,907680.06,
6185,351.2207330868064,3.7369297,,,,,,,,,,,2397991.8,2761232.8,1516073.2,943923.1,1596893.1,1327344.4,
7495,351.25022350044037,6.3657947,,,,,,,,,,,535969.75,270218.06,687865.6,222455.67,342239.38,249827.94,
8061,351.2710428203264,7.77856,,,,,,,,,,,0,0,0,0,0,5584275.5,
6473,352.1693481406058,4.10776,,,,,,,,,,,300001.25,459876.78,399544.2,203315.81,170272.83,165334.81,
8086,352.33884590096477,7.9163857,,,,,,,,,,,254950.23,1376724.9,71709.805,223624.78,55683.11,190997.86,
3,352.3388480116994,0.03863196,,,,,,,,,,,153304.34,44182.273,29701.564,96529.46,37488.97,34837.215,
8283,352.3388865856775,8.2343645,,,,,,,,,,,742341.9,827534.44,1169604.6,1215368.0,787439.5,1039385.56,
8126,352.33889426668225,8.006206,,,,,,,,,,,1482708.8,94199.06,62494.35,1197790.4,1094468.9,1825188.8,
8181,352.338894768982,8.1914015,,,,,,,,,,,391696.97,147112.9,343395.84,346729.88,82104.266,100301.25,
8380,352.33900870494773,8.467165,,,,,,,,,,,1505044.9,547000.06,695998.9,511701.5,927148.1,5205589.5,
8521,352.3390185159737,8.94383,,,,,,,,,,,7920526.0,4365837.5,2339707.8,2705826.5,3268383.2,2556428.8,
8472,352.33902635402524,8.780778,,,,,,,,,,,1759428.9,8302675.0,1332271.4,1637815.4,1406757.9,403483.78,
8426,352.33906116678503,8.557826,,,,,,,,,,,349626.34,3008051.0,4473739.0,5091779.0,6338149.5,314425.94,
7072,353.22948801702023,5.1682878,,,,239,,,,,,,165151.0,241784.48,375381.44,247634.23,388558.53,357976.75,
6912,353.2295163562488,4.8428397,,,,8,,,,,,,1377184.9,2114497.5,2550500.0,2172844.2,3242013.8,2930692.2,
6712,353.2295432773986,4.504993,,,,211,,,,,,,1147318.4,952999.1,1125669.0,1480495.1,1411774.8,1230818.6,
8121,353.286888510364,7.9878354,,,,,,,,,,,0,0,0,0,0,8379006.0,
7736,353.315461670162,7.093142,,,,,,,,,,,53132.418,50236.004,41937.426,276145.62,244975.28,468001.12,
8083,353.34113008300454,7.881636,,,,98,,,,,,,1265071.1,1105862.2,714584.4,1100246.8,1144572.0,1372214.6,
6800,353.7281816705826,4.638233,,,,43,,,,,,,1256273.6,1492703.2,1526571.9,1274689.1,1421251.6,1251865.9,
6518,353.7283028744437,4.204209,,,,283,,,,,,,1107905.9,1231227.2,1118882.0,772891.7,902304.4,865723.06,
5939,354.2384503433709,3.566953,,,,223,,,,,,,2434956.0,3039887.0,2992079.2,1273017.2,1253583.9,1460216.4,
8055,354.29976857145533,7.7417846,,,,,,,,,,,260793.36,291430.38,525335.0,504671.38,362279.97,367373.16,
8275,355.3026200630966,8.204519,,,,,,,,,,,0,0,0,0,0,1.0338581E7,
7874,355.3201504522369,7.4556236,,,,2,,,,,,,277008.7,348608.94,301391.2,326557.2,289476.34,675496.06,
6768,356.2540044479668,4.585999,,,,271,,,,,,,557487.75,686772.5,782537.4,814358.0,883169.3,878391.94,
6543,356.2540709265211,4.2351995,,,,208,,,,,,,9871211.0,1.1995174E7,1.2399261E7,1.2922396E7,1.3325305E7,1.4199043E7,
6345,356.25423872449346,3.9297745,,,,27,,,,,,,3.403465E7,4.1295588E7,4.356203E7,4.1289464E7,4.7877964E7,5.055617E7,
7511,356.27901723171016,6.4151134,,,,,,,,,,,84930.04,38289.703,142809.36,399826.16,262937.44,46058.562,
8263,356.3059252029889,8.184503,,,,,,,,,,,0,0,0,0,0,2422526.5,
7790,356.351660847118,7.2424145,,,,56,,,,,,,146687.1,111343.68,182072.36,160985.47,124667.695,156646.9,
8155,356.3517397631303,8.106302,,,,,,,,,,,26734.45,23320.893,22000.576,927739.06,456954.56,1154750.9,
8057,356.3517543665509,7.764816,,,,,,,,,,,122673.41,163920.52,296326.0,274237.6,249614.5,324204.88,
5725,356.7106367322113,3.4129362,,,,,,,,,,,898776.56,873538.1,1257141.4,53233.61,245556.22,156613.56,
2744,357.21288308937613,2.2043853,,,,237,,,,,,,2934202.2,3807817.0,8057588.0,1.7943814E7,1.3039276E7,1.512115E7,
7303,357.2782892336545,5.747335,,,,217,,,,,,,338747.97,429873.06,499588.12,663120.8,590255.0,685939.56,
8847,357.3181456926352,10.153987,,,,,,,,,,,0,0,0,0,0,889291.44,
8357,357.3181843119522,8.424662,,,,,,,,,,,0,0,0,0,0,1.640747E7,
7958,357.3356354674311,7.6557465,,,,0,,,,,,,2980248.5,2825756.0,3219772.8,2672160.2,2601546.2,2936136.2,
8270,357.372176173504,8.186604,,,,,,,,,,,166593.28,152337.67,212525.73,352232.3,194211.02,237183.9,
6390,358.22859797664233,3.9724457,,,,,,,,,,,447495.62,694167.4,630181.0,354157.16,431768.44,477128.34,
6254,358.2286346596748,3.809933,,,,,,,,,,,444168.06,925756.0,1046959.94,1192105.8,1271345.5,121228.23,
6128,358.2287093272311,3.7735748,,,,42,,,,,,,293813.2,1103681.0,887871.2,774050.94,1471861.6,1477666.2,
8358,358.32151109544384,8.424662,,,,,,,,,,,0,0,0,0,0,3903063.0,
7456,358.3673362826159,6.272106,,,,,,,,,,,199457.06,0,0,0,352037.12,2078443.5,
7486,358.36740214202814,6.365715,,,,,,,,,,,665516.8,1153810.4,262308.34,271803.12,1074650.9,83711.016,
3767,359.22856935171416,2.6141388,,,,253,,,,,,,1998605.0,2089745.8,2549821.2,2506785.2,1733401.2,2114323.0,
6478,360.19153269673666,4.1078477,,,,37,,,,,,,747232.94,1206261.0,1050884.1,1300132.2,1132089.5,1268578.2,
5484,360.19154030515693,3.3264952,,,,73,,,,,,,2409809.5,2965646.0,2906970.2,2934861.0,3166918.5,2703472.2,
4366,360.19284637978313,2.8314989,,,,261,,,,,,,3288212.0,4315275.0,4657854.5,1.9874858E7,1.7512532E7,1.6279958E7,
762,360.2121787085658,0.72001153,,,,,,,,,,,8356.331,2902524.0,1658256.6,1540227.8,1532337.2,1186105.4,
7491,360.3102773745891,6.3553596,,,,166,,,,,,,372317.56,429330.6,424042.75,604674.06,609921.6,684581.3,
3169,360.6870185766236,2.375637,,,,238,,,,,,,933181.2,1361989.9,1915626.2,2899108.2,2465038.5,2691584.2,
6918,360.73588744652494,4.853944,,,,184,,,,,,,989793.06,1239400.0,1336452.8,1110719.2,1256107.1,1150216.5,
6747,360.73601770309193,4.5549088,,,,280,,,,,,,5502668.5,6702088.0,6649871.0,4918065.0,6370069.5,6093652.5,
6641,360.7360202271309,4.4120345,,,,105,,,,,,,6189541.5,7414227.0,7030115.5,5155717.0,6297488.5,6291992.5,
8643,361.20050217840384,9.3492155,,,,,,,,,,,0,0,0,0,0,2604358.5,
7510,361.23450815568094,6.4143257,,,,,,,,,,,158307.14,32245.488,265312.88,780083.25,352595.28,52253.3,
7990,361.2548729559185,7.6833563,,,,,,,,,,,0,0,0,0,0,2378611.8,
5762,362.7048662007857,3.477298,,,,142,,,,,,,285836.03,512601.6,383256.3,513785.56,411073.34,357433.16,
1214,363.22732108141264,0.9647091,,,,,,,,,,,123286.73,1203024.0,1264495.4,1573418.1,1381554.9,1158219.9,
1539,363.2273516677693,1.1923451,,,,,,,,,,,100307.2,2715282.5,2110633.0,32234.78,1955936.6,0,
1373,363.2274378440522,1.107324,,,,49,,,,,,,25984.34,456951.6,2743822.8,2768355.5,3148373.8,1802100.5,
8059,363.27092104043913,7.773237,,,,,,,,,,,0,0,0,0,0,4862422.0,
7716,363.3098936993741,7.0213428,,,,,,,,,,,229013.47,263354.8,259172.0,176450.1,230379.25,828536.6,
6334,364.20150689856536,3.9116755,,,,196,,,,,,,65100.887,138283.17,263603.2,352000.62,304860.22,399505.12,
6627,364.2042919783608,4.374742,,,,255,,,,,,,518181.6,615173.4,680366.94,431443.34,432855.28,500221.47,
6495,364.20438658627285,4.153463,,,,264,,,,,,,917673.7,1116649.4,1177533.6,711326.06,682844.75,776268.3,
7922,364.3416002791767,7.619764,,,,,,,,,,,95704.984,183645.78,130361.016,97207.84,120840.16,538595.2,
6420,365.12431014529636,4.0313277,,,,113,,,,,,,0,9810.569,7926.797,812594.75,994793.56,997280.5,
4788,365.18171005191795,3.0074503,,,,109,,,,,,,3465686.8,4720393.5,5326298.0,2090435.4,1442686.4,1830185.6,
1648,365.1928586401641,1.3022418,,,,,,,,,,,16805.4,107948.0,2617759.0,66538.7,3105764.2,16585.318,
1435,365.1928626219812,1.1621073,,,,,,,,,,,24205.71,100372.16,251206.7,2761673.2,239757.69,1854026.9,
6972,365.2658250078712,4.95105,,,,275,,,,,,,50409.95,51688.47,55712.668,412893.47,425468.8,394993.34,
7345,365.2679525873614,5.85388,,,,282,,,,,,,94106.38,219196.72,169493.25,311761.78,359758.56,334083.34,
8247,365.286681097654,8.1542635,,,,,,,,,,,0,0,0,0,0,9436142.0,
5273,365.68294747487886,3.2157114,,,,73,,,,,,,1180872.9,970791.1,1439395.5,1331629.9,1810976.2,1055144.9,
2342,366.16533280569126,2.0521483,,,,147,,,,,,,0,13686.878,8194.225,2093677.4,1638829.6,2163366.5,
982,366.21309753176325,0.85329634,,,,,,,,,,,1032364.5,658114.06,1539029.5,2694074.0,1855975.2,2510263.8,
1834,366.21322751010763,1.523386,,,,,,,,,,,1270712.2,9081309.0,3360236.5,4.3489744E7,458125.47,2726866.0,
1629,366.2132363071205,1.3381114,,,,,,,,,,,307578.8,3928184.5,1465494.9,4170891.0,678262.06,5.4438084E7,
1422,366.2132835770047,1.2118645,,,,,,,,,,,582756.7,2672568.8,434884.47,1522990.6,2423600.5,1.0616351E7,
2360,366.2133056459663,2.013283,,,,23,,,,,,,6.374139E7,1.04597496E8,1.3138652E8,4.4754716E7,3.371277E7,4602255.5,
2950,366.2133305941747,2.2738812,,,,,,,,,,,1556138.0,3070295.0,1838745.6,1314187.8,1510531.5,495652.2,
2186,366.21334256166125,1.9733263,,,,,,,,,,,4284615.0,2.6389038E7,3.9413056E7,1.3217809E7,1.2613594E7,2.5625456E7,
8450,366.37272703532784,8.686157,,,,,,,,,,,67067.625,220409.92,94274.45,693785.94,810410.4,780233.8,
7221,367.245055269643,5.596398,,,,,,,,,,,536332.4,1406860.2,1468981.0,669365.06,293401.97,278039.6,
7396,367.2450925225025,5.987129,,,,,,,,,,,71487.375,134643.33,166999.73,96823.086,80589.47,87968.03,
7088,367.24509318442233,5.2053776,,,,,,,,,,,1170045.8,1005198.4,1166216.1,537567.4,367011.7,492448.4,
6924,367.28149223588093,4.8725295,,,,,,,,,,,35548.367,39539.957,39484.56,329337.78,347461.3,302911.62,
8264,367.3026877601542,8.184503,,,,,,,,,,,0,0,0,0,0,1.1639833E7,
8148,367.3565001701864,8.0911875,,,,134,,,,,,,3291391.0,2634320.2,2900052.8,4474222.5,3146041.5,3618370.5,
8265,368.30598619656683,8.184503,,,,,,,,,,,0,0,0,0,0,2835478.5,
8146,368.3599157565759,8.092291,,,,,,,,,,,847416.56,670465.7,745361.06,1146087.4,702744.0,918719.75,
6303,368.715435414862,3.876949,,,,5,,,,,,,290692.97,416625.06,521140.25,441801.3,715879.8,471528.06,
7926,369.2971846740582,7.6206017,,,,,,,,,,,235145.45,173801.19,276874.56,217726.61,178249.97,1011018.8,
7516,369.3107477053818,6.427366,,,,88,,,,,,,816335.7,1116596.8,1315585.9,1391724.6,1127066.6,1522391.8,
8839,369.318278699271,10.132556,,,,,,,,,,,0,0,0,0,0,615312.94,
8359,369.3183196624231,8.424662,,,,,,,,,,,0,0,0,0,0,1.3798425E7,
6756,370.2696311137907,4.561583,,,,,,,,,,,554776.44,730872.4,755444.25,450289.6,423396.28,483748.1,
6608,370.26970404051826,4.343401,,,,216,,,,,,,1308322.6,1613467.5,1685481.8,1123071.5,1103729.1,1198457.2,
6435,370.2698765954062,4.0441155,,,,,,,,,,,297971.66,440043.62,441647.53,240834.06,186936.36,257790.73,
8360,370.3215824506569,8.424662,,,,,,,,,,,0,0,0,0,0,3374825.0,
7949,370.33076557058484,7.654985,,,,0,,,,,,,247845.34,316298.06,367968.53,570343.4,395895.75,1079636.6,
7881,370.3310186083702,7.4783187,,,,186,,,,,,,70233.02,89521.234,143688.0,132082.69,98918.5,127787.13,
7452,370.3310248297383,6.155514,,,,,,,,,,,248401.58,56129.367,591189.44,86885.88,15013.642,0,
5660,370.70235463331636,3.4024162,,,,73,,,,,,,648753.94,619602.06,685124.1,464136.3,381935.75,324274.6,
6879,370.7203338539896,4.762054,,,,20,,,,,,,459427.56,566698.5,567434.56,369785.78,392431.53,392306.8,
6614,370.7204074128604,4.352141,,,,216,,,,,,,626619.2,732031.94,656353.8,351835.88,448619.9,408205.75,
14,371.1007579296657,0.21365817,,,,,,,,,,,1183795.0,1273105.4,516912.66,619746.4,3061980.5,2984068.8,
2,371.1007641879226,0.025876492,,,,,,,,,,,317505.75,3116470.8,2932862.2,3103287.0,563083.25,482651.66,
1991,371.1009384930351,1.6735711,,,,,,,,,,,321009.62,5192521.0,1980643.8,1746506.0,698062.2,345554.78,
2124,371.10098838296045,1.8080992,,,,,,,,,,,298418.03,506698.97,369914.47,696052.56,4866638.5,2546570.5,
119,371.23963662389275,0.39499196,,,,,,,,,,,7846754.5,3382669.5,3393659.8,823988.1,2928510.0,1305622.1,
490,371.23964121997255,0.52314943,,,,222,,,,,,,2023707.5,2120857.2,1385928.8,2095903.5,1769779.0,2493529.8,
