"","filter","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_S4_MC_RCG_1_pos_20210511_Run70.mzML","GF_S4_MC_RCG_2_pos_20210511_Run90.mzML","GF_S4_MC_RCG_3_pos_20210511_Run170.mzML"
"8556/353.3411mz/7.88min",886277.15,1105862.2,1265071.1,714584.4,962957.6,809596.7,606268.3
"8557/310.3099mz/7.88min",1140155.55,1660020.2,1267316.5,1023393.6,1080362.1,1199949,529049.06
"8558/352.3389mz/7.89min",122584.715,1376724.9,254950.23,71709.805,42661.465,161417.17,83752.26
"8559/411.3614mz/7.9min",185139.495,157484.11,212794.88,124161.8,256052.55,291263.53,150616.83
"8562/284.2944mz/7.92min",1167798.3,1274015.6,1061581,541473.2,1496892.5,1306173.9,552774
"8563/395.367mz/7.92min",109758.051,127801.3,132537.75,77699.11,98833.266,120682.836,50863.066
"8564/413.3773mz/7.92min",344659.23,436480.78,357387.4,225919.89,331931.06,380635.94,237475.83
"8565/799.5981mz/7.96min",4865.1545,4716.869,3735994.5,943.3738,5013.44,323631.5,943.3738
"8566/453.3356mz/7.93min",369882.69,1959089.1,538935.4,14208.58,474400.72,71042.9,265364.66
"8569/556.4929mz/7.94min",231748.864,62483.008,46162.883,9232.5766,1096975.8,1745682.6,401014.72
"8571/578.4753mz/7.94min",7986.4422,2662.1474,2662.1474,2662.1474,158892.62,298247.72,13310.737
"8572/309.2783mz/7.94min",463583.735,353054.84,422476.47,130305.72,780523.3,1112309.1,504691
"8573/256.2632mz/7.95min",78380.748,205156.42,264811.8,130634.58,26126.916,26126.916,26126.916
"8575/325.346mz/7.96min",1541062.65,1794726.4,2155397,1287398.9,1016836.1,1888851.5,1114360
"8577/343.3566mz/7.96min",5849276.5,6751121,8142288.5,4947432,3977665.2,7111966,4335273
"8579/336.3256mz/7.99min",121141.85,152140.67,137870.72,93483.83,104412.98,252814.25,69551.37
"8580/411.3253mz/7.99min",159758.868,209641.97,221657.23,75826.12,109875.766,269504.44,55769.645
"8583/498.5027mz/8.05min",1234910,1554592.1,1142260.2,679237.94,1406764.6,1327559.8,365983.5
"8584/310.3099mz/8.0min",163983.74,402648.66,187986.1,106440.26,139981.38,262201.2,96673.29
"8585/352.3389mz/8.04min",72876.68,94199.06,1482708.8,62494.35,54775.375,83259.01,35391.477
"8586/270.2787mz/8.05min",32130.06,83101.69,53550.1,177889.89,10710.02,10710.02,10710.02
"8587/917.3933mz/8.06min",192168.315,425043.9,110093.93,22018.786,202720.4,2113368.5,181616.23
"8590/934.4199mz/8.06min",225252.39,474055.75,233829.48,22547.174,216675.3,1693909.4,112735.87
"8592/284.2944mz/8.06min",1018709.785,2113087,1678474.1,3423664,195862.6,358945.47,219679.28
"8593/939.3749mz/8.06min",151901.907,229937.9,249302.33,10961.2124,54806.062,1625277.1,73865.914
"8597/349.3459mz/8.09min",644075.85,670406.6,813434.1,686584.25,499499.78,577274.6,617745.1
"8598/367.3565mz/8.09min",2681824.7,2634320.2,3291391,2900052.8,2166053,2459849,2729329.2
"8601/799.5979mz/8.09min",12031.8625,5146.325,381372.2,1029.265,18917.4,2734344.5,1029.265
"8602/310.3098mz/8.1min",224414.63,230006.6,119908.48,338487.34,119223.18,307004.38,218822.66
"8603/356.3518mz/8.11min",347432.425,23320.893,26734.45,22000.576,826486,1437980.5,668130.4
"8604/628.6131mz/8.18min",75126.31,148407.33,9432.26,3265.0173,2958476.2,140820.36,3203.9548
"8605/413.3772mz/8.12min",778497,655315.8,852000.44,865571.3,617963.7,950278,704993.56
"8606/395.3667mz/8.12min",532688.19,453471.6,597295.5,601318.1,425981.1,677623.1,468080.88
"8611/676.5867mz/8.13min",136619.238,45539.746,45539.746,45539.746,323210.66,726582.5,227698.73
"8612/611.535mz/8.17min",391223.79,714001.44,68446.14,13689.228,2565018,1370306,13689.228
"8615/393.3146mz/8.13min",141988.39,337549.2,169641.22,114335.56,23162.975,378016.25,110148.95
"8617/184.0732mz/8.14min",2938618.6,3787947,2505468,1653179.8,3371769.2,3971007.8,1237338.9
"8618/674.4384mz/8.14min",2609369.3,2104001.8,1792936.2,3114736.8,3157840.5,1144009.9,4457311.5
"8619/714.4697mz/8.14min",2982266.35,2145628.2,1980215.8,3818904.5,4061554.8,315194.62,4754845
"8620/782.569mz/8.14min",106204828,73751416,51464480,151345710,138658240,8014307.5,208856350
"8622/772.5846mz/8.14min",758336,3899790.5,758336,758336,3791680,758336,758336
"8623/650.4382mz/8.14min",199615.13,101860.47,608849.9,109347.96,289882.3,2420361.2,90292.17
"8626/798.5631mz/8.14min",335553.28,68860.67,392978.28,1121723.9,3543.3286,1958979,278128.28
"8627/804.5496mz/8.14min",9391207.5,5443655,9344776,13632591,12678854,176842.1,9437639
"8629/784.5805mz/8.14min",23012424,21024378,12183819,38563044,25000470,19946022,50300110
"8631/744.5534mz/8.14min",5110659.25,6840048,3793447.5,6427871,6516849.5,1802963,2201146
"8634/780.5511mz/8.14min",1731674.7,1629594.6,4662530,1833754.8,2721841,1500606.5,493562.12
"8636/781.5547mz/8.14min",933407.35,770461.56,2230158.2,1087379.5,1323968.5,779435.2,238598.84
"8638/756.5532mz/8.14min",734907.6,712323.7,611843.25,694235,757491.5,2720821.8,942635.1
"8640/395.3305mz/8.14min",240736.515,156333.16,253560.97,234139.95,228758.77,682508.2,247333.08
"8642/690.4696mz/8.14min",310442.56,229117.72,642249.25,157888.6,391767.4,2641059.2,70697.945
"8643/758.5692mz/8.14min",21043010,14906315,29348512,15342588,26743432,111717730,14081561
"8645/757.5571mz/8.14min",257498.85,177384.53,401197.56,316323.28,198674.42,1243040.2,148086.84
"8647/575.5028mz/8.14min",564536.62,567995.94,522258.38,467663.34,713486.4,9674573,561077.3
"8648/599.5028mz/8.14min",168418.61,335021.72,65167.24,68907.82,46975.11,6273896.5,267929.4
"8649/610.4463mz/8.14min",18667.7585,7409.465,26075.6,3574.2505,72738.76,392284.72,11259.917
"8650/684.6493mz/8.12min",212274.99,303461.28,121088.7,83236.75,102465.45,2406880,311475.53
"8651/697.4799mz/8.15min",132444.4925,294468.62,1376.07226,8909.035,6880.3613,4818429.5,255979.95
"8652/788.6127mz/8.14min",218889.542,93203.984,448499.94,41483.33,344575.1,1804469.1,8296.666
"8653/806.562mz/8.14min",1649741.55,1225347.2,1804417.1,2300745.5,1998027,498651.47,1495066
"8657/498.5027mz/8.12min",921526.1,53270.25,1415609.8,1637972.6,7268.974,427442.4,1417926.6
"8658/639.5667mz/8.19min",20493.6,34156,6831.2,6831.2,283914.1,70443.33,6831.2
"8661/885.3667mz/8.18min",119404.167,9860.648,23209.234,1972.1296,312466.94,577573.1,215599.1
"8663/512.5185mz/8.24min",1063439.32,1357916,1032735.44,663617.1,1271353,1094143.2,402077.28
"8668/352.3389mz/8.23min",784938.17,827534.44,742341.9,1169604.6,572786.6,960545.06,722044.2
"8673/284.2944mz/8.26min",4811.5036,24057.518,4811.5036,48843.45,4811.5036,4811.5036,4811.5036
"8674/381.3511mz/8.26min",623431.75,534462.4,741662.2,744164.56,433632.16,712401.1,455329.1
"8676/312.3255mz/8.26min",1175488.55,1034869.7,959660.06,1113011.5,1288981.4,1816328.4,1237965.6
"8681/394.292mz/8.29min",102603.335,163284.88,48110.363,106370.15,98836.52,168540.27,64579.453
"8682/415.2717mz/8.3min",1259401.15,743670.75,993182.3,1364278.8,1262863.8,1813035.4,1255938.5
"8683/454.2921mz/8.3min",952938.35,819074.5,997202.75,968540,937336.7,1161711,870559.5
"8684/279.1587mz/8.3min",2907158.85,3564298,2592799.5,2534847.2,3221518.2,4244960.5,2371241
"8685/190.0497mz/8.3min",891526.4,1147730.9,766000.2,775677.3,1007375.5,1299258.8,708368.4
"8686/167.0337mz/8.3min",1307397.8,1591468.1,1151726.4,1118756.9,1463069.2,1939538.5,1066153.1
"8687/429.2394mz/8.3min",1745844,1194515.5,1587839.6,1652252.5,2252905,1903017.6,1839435.5
"8688/803.5422mz/8.3min",2585868.15,1995719.6,2680786.5,2738503,2490949.8,3773289.8,2349726.8
"8689/391.2838mz/8.3min",43838558,53290516,39448480,40156560,47520556,64669320,36576136
"8690/413.2656mz/8.3min",34006882,27914914,35626176,35096100,32917664,47160890,32584736
"8691/113.1323mz/8.3min",473631.94,586906.1,421262.44,402311.94,526001.44,715624.1,387903.88
"8692/149.0232mz/8.3min",19126077,23518492,17057184,16429194,21194970,28755696,15863991
"8694/121.0283mz/8.3min",524002.4,654000.1,461272.4,440515.78,586732.4,813127.4,416115.9
"8695/804.5468mz/8.3min",2096976.75,1515670.9,2228347.5,2181715.5,2324711,2012238,1683779.9
"8696/261.1481mz/8.3min",213411.015,234092.75,178644.36,206696.7,141656.28,407181.03,220125.33
"8697/549.2854mz/8.31min",1195727.8,3276776.8,2712740.5,916351,887069.2,1460008.2,931447.4
"8698/371.315mz/8.31min",349406.825,415898.53,159269.72,223687.72,487741.44,564880.9,282915.12
"8699/338.3412mz/8.32min",11496837.5,11697819,8617080,11295856,11875063,15856632,10129343
"8700/321.3148mz/8.32min",149217.76,182464.61,130482.82,166313.27,132122.25,205762.8,110376.81
"8701/718.5369mz/8.33min",97549.256,97549.256,97549.256,97549.256,97549.256,97549.256,487746.28
"8705/415.3563mz/8.34min",582886.65,437520,534700.1,465047.25,833822,948648.06,631073.2
"8706/512.5185mz/8.31min",793250.08,213378.56,1272466.6,1423392.9,42675.712,345752.56,1240747.6
"8708/540.4982mz/8.36min",108482.448,36160.816,36160.816,36160.816,308848.44,567364.94,180804.08
"8709/371.3516mz/8.36min",187068.925,328065.4,285407.94,345045.03,29118.836,88729.91,64082.47
"8711/312.3256mz/8.38min",360979.19,382060.94,283814.2,331024,539414.5,476674.8,339897.44
"8712/291.2791mz/8.39min",339390.03,273234.03,136477.56,197085.7,661176.4,544000.75,405546.03
"8714/445.3287mz/8.38min",62461.752,104102.92,121746.64,107080.805,20820.584,20820.584,20820.584
"8715/611.535mz/8.37min",98247.375,248568.81,128024.984,29137.703,45898.883,2376529.5,68469.766
"8716/269.2261mz/8.39min",243703,325102.1,48663.902,98077.27,325837.56,418621.03,162303.9
"8717/287.2366mz/8.4min",208284.675,424420.6,37407.574,59973.297,291263.53,322918.3,125305.82
"8719/371.388mz/8.39min",649025.1,712987,607112.6,690937.6,344999.22,776121.8,545075.9
"8721/427.3567mz/8.4min",485054.59,466638.62,503470.56,430784.72,693930.8,929458.3,462279.22
"8722/463.3778mz/8.42min",512088.75,615679.5,335091.5,335513.7,1042788.06,825787.9,408498
"8724/702.2132mz/8.43min",224094.87,253166.12,215629.4,220593.64,292683.66,227596.1,124816.94
"8725/690.4336mz/8.43min",1496799.85,1413527.1,2234593,1580072.6,2786674.8,228049.48,219439.62
"8727/395.3669mz/8.44min",1003638.325,939497.75,1213920.9,1127126.2,880557.9,1067778.9,759415.5
"8728/413.3773mz/8.44min",183646.695,179497.31,181645.84,154801.58,221878.5,261269.81,185647.55
"8729/191.1793mz/8.45min",538718.735,558990.44,399437.3,518447.03,593953.6,769031.9,366453.22
"8730/448.3771mz/8.49min",153330.33,66505.055,106825.46,13301.011,359795.28,371988.3,199835.2
"8731/352.339mz/8.48min",1221545.45,739875.6,1474495.9,633062.2,1212113.5,1230977.4,3401254.5
"8733/170.0811mz/8.47min",146096.58,136037.36,82359.61,23866.553,372529.78,371656.62,156155.8
"8734/152.0705mz/8.47min",205492.55,192883.55,119149.58,52565.484,390639.9,421365.66,218101.55
"8735/714.4698mz/8.45min",981291.15,532826.3,4234895,1429756,2820288.2,232163,456754.38
"8737/599.5029mz/8.45min",179679.4765,2307312,20798.174,58198.203,13186.73,301160.75,320007.66
"8739/397.383mz/8.48min",222911.141,430971.94,803700.1,686190.3,14850.342,2970.0684,2970.0684
"8741/409.3825mz/8.48min",642990.65,808958.7,543896.8,638382.4,647598.9,945517.2,515317.9
"8742/427.3931mz/8.48min",688021.81,955137.4,584750.8,720936.56,655107.06,976160.9,560509.3
"8744/287.2367mz/8.49min",610180.7,911098.75,75315.75,135696.44,1017261.7,877717.56,342643.84
"8747/629.5111mz/8.48min",160739.975,195994.64,113633.72,97201.766,889647.25,503017.3,125485.31
"8748/377.32mz/8.51min",1532518.72,3051713.2,374877.38,398398.94,395828.2,3313248,2666638.5
"8750/684.5614mz/8.5min",119053.855,215215.58,121339.67,116768.04,246384.73,111132.63,106424.36
"8751/625.551mz/8.5min",1042515.7425,2026318.2,58713.285,11742.657,7110445.5,2035151.4,11742.657
"8753/631.5269mz/8.51min",200067.73,115292.195,209384.3,223808.19,262553.2,190751.16,149368.98
"8754/289.2523mz/8.51min",310706.64,459868.06,194072.1,233622.03,387791.25,505435.62,211495.22
"8755/674.4385mz/8.47min",759664.7,344254.22,1919489.8,1091953.6,2870182.2,128687.9,427375.8
"8756/271.2418mz/8.51min",292530.665,410871.1,178646.05,226409.89,358651.44,459262.78,197821.98
"8757/429.3724mz/8.51min",760899.68,700938.25,768306.06,611289.2,1353914.5,1305751.2,753493.3
"8758/470.3997mz/8.51min",230289.06,213224.02,200375.2,166462.3,424961.22,320414.3,247354.1
"8759/430.3759mz/8.51min",212184.355,180458.45,214986.69,155892.1,401428.62,345041.4,209382.02
"8760/673.5548mz/8.53min",107596.085,1381780.9,70219.21,82843.97,14043.842,132348.2,516180.25
"8762/338.3414mz/8.54min",225447.275,320170.7,101472.45,312992.75,187093.6,238427.36,212467.19
"8764/630.5111mz/8.53min",98271.312,61889.234,7479.34,4657.0967,366770.72,167708.27,134653.39
"8766/101.0709mz/8.56min",35920553,8800432,35902336,35938770,41802070,51864412,29268650
"8768/409.3826mz/8.56min",327422.655,567838.7,275563.03,335586.97,319258.34,469463.75,255483.97
"8769/427.3933mz/8.57min",630811.35,1015567.1,534563.2,627950.8,633671.9,899557,413686.38
"8770/441.2975mz/8.57min",868971.4,636944.44,1106229.6,921349.2,1064129.6,816593.6,540186.7
"8771/419.3153mz/8.57min",1399718.8,1666344.2,1093827.6,1133093.4,1697253.8,1833628.4,840804.4
"8772/149.0233mz/8.57min",210406.325,306080.66,160687.27,147273.8,260125.38,337577.1,119402.87
"8773/352.3391mz/8.56min",1776114,3008051,349626.34,4473739,1608288,1943940,1469576.5
"8774/391.2841mz/8.58min",271574.18,387052.1,229169.64,216570.53,313978.72,330162.4,118312.37
"8776/413.266mz/8.58min",163732.83,122146.766,264495.16,208809.03,198724.9,128740.76,78176.64
"8778/610.4472mz/8.62min",37362.805,97079.34,46054.27,28671.34,20366.691,142523.05,4073.3382
"8780/427.3571mz/8.63min",132582.64,235866.05,63954.42,61688.51,201210.86,221854.52,53123.137
"8781/463.3778mz/8.65min",154944.215,252311.11,114874.01,77071.664,290778.1,195014.42,34287.027
"8782/340.3572mz/8.66min",509826.685,925827.4,357626.56,397372.53,701738.2,589107.4,430545.97
"8784/476.3555mz/8.67min",250106.3,486080.47,139539.1,230090.6,270122,303658.72,127399.586
"8785/366.3728mz/8.69min",208140.27,220409.92,67067.625,94274.45,536957.4,496593.66,195870.62
"8787/279.2317mz/8.69min",885687.5,1009920.75,761454.25,709286.2,1064747.5,1153650.4,436629.1
"8788/601.48mz/8.7min",812773.875,434706.22,1346155.5,1185123.6,957382,668165.75,368787.84
"8790/177.0546mz/8.7min",12230.8968,97565.98,41863.305,20384.828,4076.9656,4076.9656,4076.9656
"8793/449.3411mz/8.72min",1383272.4,2734194,265230.62,319754.84,1399778.8,3977184.8,1366766
"8795/419.3515mz/8.74min",559350.92,748684.4,373093.84,371821.38,861128.4,745608,369177.88
"8797/554.4777mz/8.75min",153774.465,205467.64,32283.174,102081.29,369526.66,346266.34,89890.8
"8799/377.32mz/8.75min",3593881,17006162,916785.75,1432384.5,2575607,14372363,4612155
"8801/352.3391mz/8.77min",2403352.95,8302675,1884496.1,1480343.8,6013717,2922209.8,1463930.9
"8802/144.9821mz/8.75min",1020811.15,796061.3,1130802.4,910819.9,6251613,4546571,670630.3
"8804/532.3817mz/8.77min",72322.6575,86059.625,11717.138,11717.138,141982.55,211072.34,58585.69
"8805/393.3148mz/8.79min",2027920,2877880.8,764662,472464.5,2724626,2995432.8,1331214
"8806/427.3567mz/8.8min",290648.09,485558.2,114385.47,113865.11,305538.62,572229.9,275757.56
"8809/550.6282mz/8.84min",1495484.45,1612735.4,2781021.8,785664.8,1378233.5,2063993.9,157132.96
"8811/448.3497mz/8.82min",411782.8,548455.7,359950.2,350131.34,557428.94,463615.4,274476.7
"8812/149.0232mz/8.82min",485708.2,639762.9,377466.4,355201.62,679970.56,593950,304263.06
"8813/447.3468mz/8.82min",1513658.45,1893865.1,1302981.5,1255107.1,2093958.4,1724335.4,1012871.06
"8814/469.3284mz/8.82min",1427085.625,914899.94,2255701.8,1885352,1990752.1,965634.94,968819.25
"8815/763.5478mz/8.83min",294931.37,185204.05,383504.8,256183.9,731881.56,333678.84,175212.23
"8816/165.0909mz/8.83min",4570947.5,6354148,2328633.5,2127718.8,8023515.5,6690866,2787747
"8817/429.3724mz/8.83min",9355515.25,13042898,4760869.5,4366495.5,17019800,13769998,5668132.5
"8818/447.3827mz/8.83min",7385696.25,10100269,3863179.8,3603958.8,13503590,10904697,4671123.5
"8819/448.3861mz/8.83min",2317658.05,3167114.2,1220095.5,1130134,4227292,3452320,1468201.9
"8820/431.3786mz/8.83min",448648.99,626955.1,220624.02,199002.86,823381.7,653226.06,270342.88
"8821/663.4913mz/8.84min",879804.905,695637.56,1223024.8,871040.06,1863682.5,888569.75,578677.44
"8822/601.4802mz/8.85min",189282.095,110797.69,274181.06,227602.47,410045.72,150961.72,86676.74
"8826/393.3148mz/8.87min",1084337.8,1918504.5,512359.03,623573.2,1621151.9,1545102.4,576509.3
"8827/453.3341mz/8.88min",30456.521,22616.715,53771.312,37277.73,43851.863,23635.312,4523.343
"8829/603.4954mz/8.88min",253657.785,148584.62,544824.2,488748.22,325231.47,182084.1,117706.81
"8830/542.514mz/8.91min",1178770.73,2292986.5,911044.6,911714.56,1445826.9,1569683.6,536897.9
"8832/376.3077mz/8.98min",497274.14,762717.25,3651.0103,78137,387657.88,606890.4,697140.06
"8836/144.9821mz/8.93min",1169774.95,1152602.5,1186947.4,3496639.2,1377007.2,1018178.6,670998.4
"8837/381.3511mz/8.93min",75637.403,113212.016,38062.79,34671.777,139519.56,132699.67,24440.72
"8838/498.4877mz/8.94min",966399.98,1667358.5,642434.2,660643.56,1272156.4,1356728,286685.4
"8839/352.339mz/8.94min",3960283.5,4365837.5,7920526,2339707.8,3554729.5,12844195,1780029.8
"8841/568.4932mz/8.95min",392768.78,427792.12,152744.17,357745.44,703621.75,636435.25,57427.348
"8843/550.6283mz/8.94min",1575073.9,3241137.5,528517.4,3451922.8,1529795,1227298.6,1620352.8
"8844/655.5242mz/8.97min",570439.33,589120.6,551758.06,398327.12,1129789.6,631236.5,169363.66
"8845/677.507mz/8.98min",2690882.25,1938852.5,3402892.2,2595237,5178664,2786527.5,1716190
"8847/413.3773mz/8.99min",89175.86,158836.88,61970.43,78359.17,99992.55,152647.28,51923.344
"8848/395.3668mz/9.0min",109411.56,159737.33,55631.117,59085.79,259690.03,181541.5,35894.582
"8857/598.5403mz/9.04min",309101.73,470787.56,230690.66,214640.97,608693.3,387512.8,124686.14
"8858/281.2472mz/9.04min",302472.94,442514.44,218997.58,202515.81,489330.5,385948.3,127832.76
"8859/299.2577mz/9.04min",333895.85,445206.2,233817.92,218671.67,572056.9,433973.78,164346.48
"8860/532.3817mz/9.04min",297305.415,360660.5,119330.45,198538.73,874615.3,694196.5,233950.33
"8861/603.4955mz/9.05min",2271217.5,1687012.8,3007504.2,2588010.8,3337856.8,1954424.2,1155160.6
"8863/691.5227mz/9.05min",102124.663,71965.836,142459.4,97185.49,216301.34,107063.836,55540.05
"8864/587.4756mz/9.05min",439605.345,318380.25,672512.5,560830.44,668112.5,261024.33,154653.19
"8865/271.2417mz/9.08min",98595.145,158562.55,7725.548,7725.548,766012.1,257576.62,38627.74
"8867/605.5105mz/9.08min",793764.725,565510.8,1093708.8,975813.2,1168358.6,611716.25,379597.28
"8868/675.5277mz/9.08min",239447.865,261016.5,854914.7,281657.8,217879.23,140669.52,50334.734
"8870/265.2523mz/9.08min",170317.08,266844.6,123009.39,118716.836,289222.84,217624.77,66961.516
"8872/576.4592mz/9.08min",563052.38,452881.97,770454.6,637711.7,924310.5,488393.06,299134.8
"8873/781.6197mz/9.09min",299636.42,995185.2,208046.16,288464.94,310807.9,357281.53,140653.4
"8875/554.4775mz/9.08min",268017.67,381017,213554.78,182415.45,435374.88,322480.56,130599.16
"8876/625.5508mz/9.11min",125378.275,105381.75,145374.8,5049.574,426834.06,4594094,37759.297
"8877/542.514mz/9.1min",505240.93,736706.75,371845.8,348364.38,696231.75,638636.06,257346.81
"8879/397.3461mz/9.11min",206871.565,182012.38,131101.38,58177.797,523728.28,522453.44,231730.75
"8880/460.4508mz/9.15min",1036094.095,3089544.5,186080.69,11167.027,1886107.5,2125111.2,2233.4054
"8881/534.4854mz/9.13min",374997.66,377550.38,835969.94,474666.62,372444.94,173418.4,111816.47
"8882/512.5035mz/9.13min",5120987.15,8628542,3257125.5,3276653.8,6965320.5,7528550,2874454.8
"8884/575.4755mz/9.13min",532187.405,293632.16,710493.25,488852.75,1259149.6,575522.06,345312.3
"8887/613.516mz/9.14min",68706.577,54182.684,10836.5368,10836.5368,955373.94,187019.44,83230.47
"8888/649.4796mz/9.15min",245905.985,198440.1,381330.28,233498.69,531997.9,258313.28,134555.27
"8890/609.4872mz/9.15min",597087.185,806685.25,387489.12,282715.28,1113330.8,868620.6,306974.6
"8891/409.3459mz/9.17min",118599.84,107397.805,129801.875,12371.345,279232.44,266094.22,103315.37
"8893/689.5453mz/9.2min",152910.188,108480.016,321899.5,197340.36,267747.22,106158.016,20523.883
"8894/582.5088mz/9.16min",355554.475,348702.2,103608.06,362406.75,689715.8,626583.6,281895.75
"8895/536.1651mz/9.18min",246165.57,372893,291346.56,363211.1,200984.58,92954.25,33303.074
"8896/578.5112mz/9.19min",1260096.75,860818,1937128.9,1659375.5,1714749.1,661414.06,297234.03
"8897/538.5192mz/9.2min",106318.5115,261275.73,3808.4941,4013.963,208623.06,345665.5,761.69882
"8898/556.5296mz/9.19min",4649707.25,7609441.5,3220112.5,3061872,6079302,6442611.5,2396285
"8899/397.3461mz/9.21min",552848.15,1004042.5,373690.4,467150,706835,638546.3,287217.16
"8900/293.2834mz/9.22min",81107.16,192679.44,56294.547,65023.56,119167.73,97190.76,25057.398
"8901/691.5226mz/9.22min",691893.5,369535.3,914223.75,647216.5,1396454.6,736570.5,333824.56
"8902/482.4563mz/9.23min",275214.045,401322.97,190746.34,172588.69,467163.4,359681.75,148557.5
"8905/568.4929mz/9.24min",830662.65,1215432.8,666670.8,551875.3,1300438,994654.5,425364.6
"8906/504.4383mz/9.24min",552561.87,374132.3,899220.75,730991.44,751231.2,361456.78,249252.23
"8908/635.5577mz/9.24min",314918.525,294867.75,636963.56,611943.1,334969.3,119456.93,121165.16
"8909/590.4748mz/9.24min",2525337.7,2021555.2,3771037.2,3029120.2,3433115.8,1862650.5,1153801.4
"8911/429.3723mz/9.25min",59392.7175,72690.4,9219.007,9219.007,365579.53,246419.2,46095.035
"8913/377.32mz/9.27min",2022184.8,3171148.2,317155.78,873221.4,9949829,24521668,640412.1
"8915/409.3458mz/9.26min",368076.655,697868.25,243111.38,289777.28,495586.75,446376.03,176448.2
"8916/393.3147mz/9.26min",1249994.85,1187781.9,109572.51,1372323.6,1312207.8,1400315.8,218125.03
"8919/606.3394mz/9.26min",50236.503,23320.957,494849.75,560384.56,73736.58,4664.1914,26736.426
"8920/427.3203mz/9.26min",70289.9775,288291.06,3282.2173,36434.31,92916.81,877344.7,47663.145
"8923/639.5164mz/9.27min",116900.262,38966.754,38966.754,38966.754,812528.9,196987.58,194833.77
"8924/603.4958mz/9.27min",667853.14,342911.38,1495906.1,1234038.8,964205.9,371500.38,203649.72
"8925/395.3667mz/9.28min",95463.43,196226.5,3342.6333,668.52666,171167.69,287219.22,19759.17
"8926/601.491mz/9.28min",3510353.25,2760412.5,5369472,4260294,5090376.5,2629835,2020893.4
"8928/579.5104mz/9.28min",1510464.95,2067616.1,1149646.5,971723.3,2001272.9,1871283.4,889328.3
"8929/689.5443mz/9.29min",427910.62,749288.06,737756.25,492646.62,363174.62,129486.31,142364.5
"8931/590.4947mz/9.3min",342290.42,182645.77,722560.6,246985.72,1329458.1,437595.12,183504.67
"8932/631.5259mz/9.3min",135509.92,83542.39,237822.98,187477.45,228892.34,78335.99,33477.45
"8933/567.5092mz/9.31min",381280.11,482173.88,270534.56,193659.22,892892.1,644567.2,280386.34
"8934/589.4911mz/9.31min",1619440.3,1300800.5,2934384.5,1890407.8,4694694,1106682.2,1348472.8
"8936/411.3616mz/9.32min",442191.97,409961.38,247992.6,131879.98,1161328.9,1095020.5,474422.56
"8937/460.4507mz/9.31min",493472.32,489552.7,5325639,1008157.3,237831.97,225680.34,497391.94
"8938/144.982mz/9.33min",807320.5,2019802.2,1050634.2,743649,769534.5,845106.5,538165.5
"8939/684.5665mz/9.35min",549888.71,1189414.5,688926.1,495837.62,603939.8,492608.44,220325.27
"8944/548.5009mz/9.38min",1146233.15,797707.8,1781540.6,1453029.4,1881020.2,839436.9,555742.5
"8945/526.519mz/9.38min",8309409.25,12758844,5136198.5,4875568.5,12229278,11482620,4446574.5
"8948/570.5451mz/9.39min",7202259.5,10560445,4562739,4161482.8,10521416,9841780,3638560.2
"8949/592.5268mz/9.39min",2423420.2,1668119.2,3968973.2,3178721.2,3895855.8,1661659.4,1144542.4
"8950/737.542mz/9.39min",120473.265,57765.883,145520.97,57108.684,334201.8,175825.7,95425.56
"8951/672.5277mz/9.4min",1004039.675,765818.2,1268912.5,977335.1,1765731.4,1030744.25,779454.9
"8952/552.5342mz/9.4min",345664.02,520122.06,160815.44,171205.98,567370.3,637033.2,133355.95
"8953/605.5111mz/9.4min",147918.915,86835.53,230163.39,175550.78,307866.62,120287.05,76704.164
"8954/518.4539mz/9.4min",586502.25,394620.22,863741.75,666707.6,1063027.4,506296.9,336140.88
"8957/606.3393mz/9.42min",140755.345,38336.965,370763.88,208651.73,101420.89,3370.6206,180089.8
"8958/411.3615mz/9.42min",899688.77,1564240.8,679707.7,772603.44,1490514.2,1026774.1,404108.5
"8964/590.4738mz/9.43min",165300.63,148141.48,320030,241280.36,182459.78,98249.555,65643.64
"8965/383.3416mz/9.44min",684159.23,1123731,692221.56,735602,637206.75,676096.9,403090.6
"8966/639.5642mz/9.41min",42199.2505,67552.48,667.5,3337.5,1630307.2,16846.021,68933.96
"8967/556.5294mz/9.44min",278716.705,441221.4,207982.97,165352.36,480856.3,349450.44,78859.67
"8968/383.366mz/9.43min",194376.728,263865.12,60453.168,56537.793,444148.75,456444.72,124888.336
"8969/442.4037mz/9.44min",1521485.5,1136327.1,1092417.8,1066660.8,2998247.2,2304104.2,1906643.9
"8970/393.3146mz/9.49min",693758.04,1190614,218007.53,400516.28,986999.8,5802288,268296.75
"8971/668.6541mz/9.43min",282580.575,384600.4,170334.83,46623.094,287119.12,1963913,278042.03
"8972/376.3075mz/9.45min",2270182.3,6608645,149270.52,942286.6,3598078,4393117.5,142963.86
"8973/375.3041mz/9.45min",6527076.85,21798784,792232.94,1044572.7,12009581,14362119,361407.25
"8974/460.4506mz/9.42min",1084472.17,640769.94,2333223,4559253,225848.47,154414.47,1528174.4
"8976/593.5254mz/9.47min",7461457.25,9872341,5100049.5,4660944.5,10756250,9822865,4229299.5
"8977/615.5064mz/9.47min",19619657,15324503,25537830,20950920,31924334,18288394,13127666
