"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML","GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML","GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML","GF_S4_MC_RCG_1_pos_20210511_Run70.mzML","GF_S4_MC_RCG_2_pos_20210511_Run90.mzML","GF_S4_MC_RCG_3_pos_20210511_Run170.mzML","shared_name"
"7508/291.1951mz/4.87min",2.19356864364002,1.93450950392254,2.01453310832416,2.81465193533155,2.62466969003276,2.62111868962056,"7508"
"7514/251.164mz/4.87min",1.97699100947574,1.69127911952197,1.93279423476176,2.63766415739671,2.51311065458679,2.35971552471696,"7514"
"7519/279.2316mz/4.88min",2.43342567956296,2.21676888234715,2.05450859068168,2.81605997331315,2.72001266163195,2.35406758811827,"7519"
"7522/313.2371mz/4.88min",2.77622044057225,2.33419808983876,2.7823624193396,3.20758933062469,3.04292070691667,3.131783825249,"7522"
"7525/592.4064mz/4.89min",2.57511944786686,2.34983733966736,2.55230214872735,2.46882899305772,2.41774073359036,2.51080046381103,"7525"
"7533/557.2967mz/4.91min",2.29253818094003,2.01067650557313,2.34124062392688,2.68421170086396,2.72042917944789,2.76672667567184,"7533"
"7538/495.3537mz/4.91min",2.43180817303579,2.19202566870717,2.40949720672636,2.17299854194546,2.20191270373169,2.30177007296266,"7538"
"7541/403.2012mz/4.92min",2.79906516545623,2.54508625876345,2.7594094422482,2.91203384295006,2.87872514272605,2.80693252024955,"7541"
"7543/425.183mz/4.92min",2.2594336155724,2.22673196027537,2.28264871903585,2.36158556636851,2.36368269559961,2.32829146132164,"7543"
"7548/479.2755mz/4.88min",2.54151829012983,2.35390121965409,2.5545778081714,2.06082559062541,1.99578027434989,1.94538248364808,"7548"
"7551/386.2069mz/4.94min",2.56149110297189,2.33476125372785,2.57097440647133,0.293618665892595,1.00664459016504,0.280186303779252,"7551"
"7564/626.3907mz/4.96min",2.1439020691133,1.91154642946972,2.15105637222764,2.27196276834578,2.27857982911647,2.43420280305638,"7564"
"7565/288.2894mz/5.0min",2.53789490520205,2.00003665990188,2.33608359931479,2.82184662052555,2.76521425949183,2.67244528760825,"7565"
"7570/295.2265mz/4.97min",3.11207756867424,2.82562353021683,3.11769283780553,3.47291113813346,3.39453101273229,3.40869260318925,"7570"
"7574/245.113mz/4.98min",2.32886779061539,2.11519565634472,2.28624741721847,2.20810690238286,2.19925638201412,2.34522057198071,"7574"
"7575/277.1796mz/4.98min",2.90849636644856,2.65310209391479,2.88259079826185,3.36531411895005,3.27929999472517,3.23920475134052,"7575"
"7578/295.1901mz/4.98min",2.29124468714672,2.04008990769454,2.30362865757307,2.76056481338464,2.67064711227411,2.64255191479421,"7578"
"7579/335.1825mz/4.98min",2.32488149631642,2.26725264141741,2.41088387501264,2.77882179459136,2.75046493473471,2.77342037238437,"7579"
"7582/547.3179mz/4.98min",3.06508535527295,2.9000673634107,3.09412822689491,2.8830174331676,2.8622230381171,3.07083309399916,"7582"
"7586/275.2003mz/5.01min",2.41742154714399,2.2148329826827,2.4274224713483,2.95376536682605,2.81696563887954,2.79498144276502,"7586"
"7587/293.2108mz/5.03min",2.44133516890407,2.17156649498684,2.3979781874655,2.9520602136636,2.95833725964628,2.9200789628496,"7587"
"7594/277.2159mz/5.0min",3.04652428960073,2.73486967901762,3.07315519114796,3.41046708639196,3.3599890117219,3.33600361411591,"7594"
"7598/333.2035mz/5.03min",2.27575232592281,2.16234247552625,2.29199091895002,2.76460291351894,2.7177971590481,2.72031518155383,"7598"
"7603/592.4063mz/5.03min",2.60401651754486,2.3506254763479,2.5916619829796,2.46481468820607,2.43965788488758,2.5382423683331,"7603"
"7609/377.7281mz/5.04min",2.07064459518387,1.91284970018255,1.96942042314376,2.28710498066403,2.4333609096965,2.36222886427218,"7609"
"7615/149.0233mz/5.05min",2.20273511958811,2.34619866838645,2.20234892283986,2.39188875434042,2.28143766759162,2.35338572038164,"7615"
"7617/495.3536mz/5.05min",2.58361011353296,2.35061797128251,2.58969666468892,2.33585925711657,2.27530973134955,2.47013768895743,"7617"
"7620/288.2894mz/5.04min",2.15377677050735,2.06838284806746,2.38593824531811,2.83234007323647,2.83927117685862,2.97540879678884,"7620"
"7631/387.1798mz/5.08min",2.73398038427143,2.50194494912927,2.52520188532266,2.95850069550385,2.80370788455236,2.69196617299573,"7631"
