row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML Peak area,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML Peak area,GF_S4_MC_RCG_3_pos_20210511_Run170.mzML Peak area,GF_S4_MC_RCG_1_pos_20210511_Run70.mzML Peak area,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML Peak area,GF_S4_MC_RCG_2_pos_20210511_Run90.mzML Peak area,Unnamed: 19
8154,300.28926527903184,6.469231,,,,,,,,,,,379401.66,356825.84,0.0,0.0,577548.1,0.0,
107,301.11059724525035,0.39825687,,,,173.0,12.0,[2M+Na]+,,2.0,107;104,139.06078,54586.33,132785.66,1376458.2,782140.44,393929.22,1333594.2,
8198,301.14065382197543,6.556516,,,,66.0,161.0,[M+Na]+,,2.0,8195;8198,278.15148999999997,352517.3,435727.0,1042528.1,830030.7,948763.8,631863.06,
7119,301.154410031315,4.249758,,,,36.0,,,,,,,410349.53,658078.1,37886.59,18179.09,922730.06,17240.363,
4941,301.15452546334586,2.8708308,,,,237.0,,,,,,,270199.2,390927.47,892241.0,922660.9,338505.38,1039394.75,
4304,301.1754050286265,2.618058,,,,38.0,,,,,,,22076.693,31450.068,2261334.8,2423256.2,44320.234000000004,1984144.9,
6054,301.6865250223028,3.2868487999999996,,,,203.0,,,,,,,3869818.0,4723995.0,2843396.0,4285344.0,5020321.5,4255041.0,
7407,302.14967227166164,4.70297,,,,,,,,,,,150822.75,253612.34,15787.886999999999,21112.795,386404.28,45673.883,
4642,302.14969003323966,2.7474117000000002,,,,38.0,,,,,,,345202.7,428857.16,1535232.6,1697456.6,667094.8,1763823.4,
4034,302.1602055113213,2.538957,,,,38.0,,,,,,,1152100.6,1196126.1,3248750.0,2493910.8,1206229.0,3406390.2,
7301,302.18998400486777,4.608747,,,,94.0,,,,,,,431836.94,508351.94,139140.4,96535.3,293846.34,45750.633,
4344,302.20711766737566,2.6481066,,,,,,,,,,,2970038.5,3660738.0,229907.9,271879.6,3685448.8,477434.88,
3262,302.2071938705043,2.2957764,,,,38.0,,,,,,,3175713.8,4559070.0,27815.818,85763.1,4207523.0,463612.4,
7971,302.30494542197516,5.867929,,,,,,,,,,,3576107.5,101826.375,3533138.0,15251.579,4114230.0,113501.875,
7895,302.3049841022815,5.7827269999999995,,,,293.0,,,,,,,2724634.2,3567634.5,867336.8,3568842.2,1706360.2,3430437.2,
8477,303.3040723471587,7.656958,,,,7.0,,,,,,,1267186.8,1144951.5,1423101.2,1031408.0,1359248.8,1038343.44,
6670,304.133066288122,3.7384913,,,,39.0,,,,,,,731429.5,1336429.0,538377.0,323271.97,1839835.2,437716.34,
4350,304.1653650840712,2.6418364,,,,38.0,,,,,,,1269397.8,1651493.9,2843988.2,3088990.2,1859251.0,3012804.8,
3409,304.1765497246261,2.32887,,,,38.0,,,,,,,1925069.0,863257.8,897904.9,891897.9,813362.44,971939.6,
3055,304.17660453523337,2.219804,,,,38.0,,,,,,,1580511.8,2196489.0,3226160.2,2995747.5,2472324.8,3342086.8,
7690,304.28419991068426,5.204557,,,,,,,,,,,1025410.8,1493548.9,1549442.5,163471.69,1611232.0,974971.0,
5913,305.11639412324485,3.27812,,,,161.0,,,,,,,644485.4,345775.94,2364805.5,2321281.2,433818.38,3647040.0,
6909,305.1494790254749,3.9431887000000003,,,,,,,,,,,323530.12,509907.47,275725.1,198084.33,700637.3,192756.78,
6139,307.16484906284444,3.3757047999999994,,,,203.0,,,,,,,654389.0,850390.3,420125.66,323690.9,1003025.94,268633.84,
6262,307.16500587490725,3.443032,,,,65.0,,,,,,,1272555.6,1812185.1,1100012.1,774752.8,2348442.5,594543.56,
7561,307.26272874746417,4.9497423,,,,,,,,,,,40870.25,83383.72,354739.8,462235.78,60423.617,382636.34,
2558,308.17133596637814,2.0183709,,,,,,,,,,,369945.03,1107044.6,431079.6,372576.88,465126.9,423066.72,
7982,308.22152388581435,5.940801,,,,,,,,,,,351652.25,674697.9,502845.47,588371.0,546883.06,621447.6,
6836,308.2218748012091,3.8568265,,,,,,,,,,,714909.7,1147154.9,1330948.6,1570309.5,1042806.7,1319036.9,
5375,309.12303760949425,3.034764,,,,29.0,,,,,,,916676.3,1286206.8,194522.05,51304.63,1834482.6,294085.9,
7938,309.2055390374574,5.817574,,,,,,,,,,,317981.78,521757.78,58057.613,67016.086,408169.5,118790.58,
8013,309.2055425155045,6.055746599999999,,,,,,,,,,,100670.44,478522.03,306111.78,491698.7,274347.72,381822.1,
7256,309.2056667867325,4.4984856,,,,236.0,,,,,,,758573.44,1089418.0,1800639.9,2121406.2,1020685.8,1923573.5,
7433,309.20568759062667,4.736561,,,,162.0,,,,,,,392708.72,619958.94,1103859.6,1655270.2,333022.2,1623638.8,
8359,309.2418575608582,7.195737400000001,,,,,,,,,,,323467.25,218039.55,3474.913,26208.693,105340.6,35789.453,
7912,309.24189112634565,5.7579136,,,,,,,,,,,257616.8,368679.28,0.0,3204.2087,374948.5,0.0,
7672,309.24197666187297,5.185776000000001,,,,,,,,,,,514904.06,763030.94,17433.504,21968.324,644551.6,47319.92,
8030,309.24198469267844,6.105839700000001,,,,,,,,,,,237092.23,420561.97,10466.071,0.0,372702.28,3145.9297,
8572,309.2783018582329,7.941864,,,,92.0,,,,,,,422476.47,353054.84,504691.0,780523.3,130305.72,1112309.1,
7509,309.27843030842615,4.872896,,,,,,,,,,,19774.596,46628.184,277342.44,344611.88,36033.957,280396.12,
6823,310.1759991831776,3.8421562000000007,,,,239.0,,,,,,,378578.9,844688.2,95535.62,208256.52,1137163.0,208544.89,
8415,310.3098367090158,7.4640713000000005,,,,,,,,,,,99814.664,26750.472999999998,33394.543,19663.484,767015.5,36693.973,
8602,310.3098491493413,8.101232000000001,,,,190.0,,,,,,,119908.48,230006.6,218822.66,119223.18,338487.34,307004.38,
8501,310.3098829497191,7.6861405,,,,,,,,,,,374890.9,563301.44,0.0,0.0,167958.86,0.0,
8557,310.30991778633,7.882969,,,,310.0,,,,,,,1267316.5,1660020.2,529049.06,1080362.1,1023393.6,1199949.0,
8584,310.3099237502594,8.002809,,,,,,,,,,,187986.1,402648.66,96673.29,139981.38,106440.26,262201.2,
7702,311.2211450839028,5.2671003,,,,232.0,130.0,[M+H]+,,2.0,7702;7703,310.21402,393703.8,804533.75,489231.4,500483.44,336172.38,514997.16,
7654,311.22118463450835,5.135426,,,,279.0,127.0,[M-H2O+H]+,,2.0,7654;7652,328.22458,130789.97,233970.19,544728.7,766229.94,350558.66,493934.53,
8108,311.2213127800314,6.3736396,,,,219.0,156.0,[M+H]+,,1.0,8109,310.21406,354612.03,555473.94,16345.511,29378.756,447494.0,36804.523,
7330,311.2213532532424,4.590971,,,,28.0,,,,,,,950532.6,1292440.5,2031494.5,2563426.0,1290767.2,2111907.0,
8346,311.2939359892757,7.1426463,,,,212.0,,,,,,,6122018.5,5454425.0,7440301.5,5493190.0,7708077.0,6604788.5,
6075,311.6652065618556,3.3710928,,,,203.0,,,,,,,57487.26,46296.53,1420873.4,1310464.6,41146.723,1241084.2,
6780,312.1341163352388,3.7998323,,,,,,,,,,,34019.746,42941.187999999995,260108.31,327970.84,88245.35,307504.1,
2582,312.1914009409385,2.0331712,,,,38.0,,,,,,,34731.426,249290.06,4543163.0,5073970.0,626759.44,4795591.5,
8676,312.32552525013415,8.262399,,,,,,,,,,,959660.06,1034869.7,1237965.6,1288981.4,1113011.5,1816328.4,
8711,312.32561541659754,8.377335,,,,,,,,,,,283814.2,382060.94,339897.44,539414.5,331024.0,476674.8,
6261,313.10683917173696,3.4422586,,,,65.0,,,,,,,340782.12,121009.734,984211.25,1013906.6,273651.84,1050799.1,
8150,313.14301061101366,6.4670815,,,,72.0,159.0,[M+H]+,,2.0,8148;8150,312.13574,599335.25,580288.56,534989.56,886739.56,371825.47,825182.5,
5397,313.15436228682364,3.028182,,,,63.0,,,,,,,854824.25,1040492.75,340550.7,173680.28,1063988.6,252823.28,
8089,313.23460686269783,6.3183136,,,,111.0,,,,,,,158918.12,120259.58,136117.34,122018.42,128140.22,148229.19,
7706,313.2368885294402,5.279615,,,,232.0,131.0,[M+H]+,,2.0,7715;7706,312.22968,469988.8,734903.56,961861.1,939956.2,680716.9,874780.8,
7255,313.2369054251932,4.4969220000000005,,,,236.0,115.0,[M-H2O+H]+,,1.0,7268,330.24029,103698.9,127780.22,257176.95,293441.1,135227.58,280502.9,
7665,313.23694026968485,5.182156,,,,314.0,129.0,[M-H2O+H]+,,1.0,7667,330.24029,140951.11,229109.86,276360.06,365769.62,230686.3,237409.44,
7784,313.23695938565464,5.445987000000001,,,,49.0,137.0,[M+H]+,,2.0,7784;7782,312.22967,111056.14,206781.62,196321.33,166417.77,298406.1,181719.02,
7522,313.23705833892905,4.883917299999999,,,,,,,,,,,624056.94,1405823.4,2523562.8,2913308.0,1457556.1,1930407.1,
8055,313.27329964402537,6.1938915,,,,,,,,,,,0.0,3499.5825,403161.47,387518.22,0.0,436934.12,
8211,313.27330692015585,6.6016803,,,,,,,,,,,34062.703,37448.223,258371.25,304297.12,22087.832000000002,223270.8,
987,314.0912990725562,0.8213549000000001,,,,140.0,,,,,,,1531849.6,1933245.1,481175.97,458908.22,1863514.0,610363.4,
4633,314.17071125941806,2.7441835,,,,,,,,,,,1603349.0,1714034.9,1699034.1,2252520.8,1650576.9,2366318.5,
6112,314.1784728957269,3.3609961999999998,,,,203.0,,,,,,,1695498.1,1682779.0,1232400.1,1308933.2,1980511.9,1238744.5,
6347,314.1786272807743,3.5035684000000002,,,,277.0,,,,,,,572817.25,601170.94,622799.9,828825.7,615956.94,697461.1,
5220,314.20717502510917,2.9669771000000003,,,,237.0,,,,,,,12752463.0,16916342.0,4534554.5,4016280.2,20414298.0,4834721.5,
4828,314.2072060824326,2.8273067000000003,,,,237.0,,,,,,,4725471.0,5951711.5,2575258.5,2376545.0,7722176.5,2436589.2,
8194,314.34128084608415,6.5255637,,,,,,,,,,,1692268.8,203355.92,717362.3,44703.36,1659543.4,429175.25,
8105,314.34128179990387,6.4243455,,,,,,,,,,,925660.44,1828221.9,0.0,1182631.4,407520.75,1038930.9,
8142,314.3412923958757,6.4768930000000005,,,,,,,,,,,1275591.0,1513366.4,376646.88,217685.1,801551.1,1302555.5,
2465,315.1813476903385,1.9775924999999999,,,,144.0,,,,,,,19051.77,58782.824,1394209.6,1868493.0,206361.8,1748685.4,
7770,315.25260762261786,5.418856,,,,34.0,136.0,[M+H]+,,1.0,7767,314.24532999999997,7000.371999999999,40085.754,67370.62,66277.7,27041.422000000002,58742.81,
7820,315.25261787791266,5.521857,,,,216.0,139.0,[M+H]+,,2.0,7823;7820,314.2453,188704.72,275857.3,327461.03,309733.0,280921.9,292752.97,
7859,315.2526350741855,5.5913987,,,,221.0,141.0,[M+H]+,,2.0,7855;7859,314.24537999999995,390184.9,597385.5,420928.9,408182.34,583612.25,433437.16,
8410,315.32525694678367,7.4464630000000005,,,,269.0,,,,,,,837708.94,702624.3,920096.56,575229.44,948430.06,762402.8,
5447,316.12904335427083,3.062292,,,,63.0,,,,,,,938655.4,1062102.1,1540923.8,1583711.8,1290415.9,1550636.0,
2684,316.1863596375792,2.0644968,,,,38.0,,,,,,,816196.06,1602798.4,3248539.2,4019089.8,1829440.6,3666862.2,
3362,316.18654381057013,2.3177645,,,,38.0,,,,,,,1147916.8,2242998.8,2137915.8,2063354.6,2860442.0,2281215.8,
7693,316.28417036252637,5.2693324,,,,,,,,,,,1648090.8,2447202.8,228130.48,259254.36,1323863.2,170080.17,
7756,316.28420811554093,5.366987,,,,,,,,,,,1955224.5,429279.84,226568.83,36246.26,2715896.2,117654.94,
7972,316.3205580638451,5.958897,,,,,,,,,,,570309.94,1104078.9,80904.39,770005.56,323538.6,591671.06,
7829,316.3205807109319,5.5547523000000005,,,,,,,,,,,176923.81,379560.7,451479.0,1291801.1,128669.39,602210.25,
7704,317.091645419092,5.274529,,,,232.0,,,,,,,141138.6,212355.27,1068469.6,967784.75,264194.5,1055073.8,
7926,317.1719638953112,5.783972,,,,316.0,145.0,[M+Na]+,,2.0,7927;7926,294.18278,401052.4,411174.16,751690.94,702392.4,374133.44,700101.75,
2442,317.18140180613705,1.9694198,,,,144.0,,,,,,,134617.2,391784.03,2676733.5,2917604.0,467443.25,3221512.8,
8123,317.2083604616841,6.4193473,,,,,,,,,,,136386.19,52107.7,276387.12,251737.38,115580.14,233803.84,
7965,317.208372148196,5.896294999999999,,,,,,,,,,,443616.3,199985.55,627447.0,560139.2,361349.38,354429.94,
8088,317.20840916032637,6.334151,,,,,,,,,,,74507.77,30563.77,186778.78,271333.84,62161.758,166899.84,
5267,317.69975912257235,2.9715740000000004,,,,237.0,87.0,[M-H2O+2H]+2,,2.0,5250;5267,651.39535,652382.25,613499.56,523704.38,178515.05,129261.36,271911.56,
3623,318.16474146847617,2.414273,,,,38.0,,,,,,,538408.56,1274430.9,1848076.6,1620013.9,1404239.6,2223351.8,
1455,318.16557523237265,1.0914766000000002,,,,312.0,,,,,,,20295.426,37819.57,3125999.5,2239065.5,124573.56,2056740.8,
4800,318.18116049766377,2.8617117000000003,,,,237.0,,,,,,,624446.8,771574.2,1268355.5,1227259.6,817057.56,1118640.6,
5212,318.1916907289623,2.9647398,,,,237.0,85.0,[M+H]+,,2.0,5257;5212,317.18447000000003,959892.1,905294.6,904006.06,779065.25,786194.0,746301.6,
2682,318.20192432817686,2.029051,,,,,,,,,,,2763015.8,892700.44,17657.766,5384.0273,1646149.1,14837.958,
2518,318.20195090967263,1.9773769,,,,,,,,,,,1396846.8,3254432.0,22441.612999999998,13368.1045,5189862.5,14837.958,
7777,318.29982669270544,5.4688225,,,,82.0,,,,,,,8872040.0,12092991.0,2062130.4,2130034.2,6410146.0,2839219.5,
7834,318.29985791363947,5.519589,,,,,,,,,,,12892183.0,1283941.5,5037953.0,125775.77,13848946.0,1303319.9,
6158,318.67300432551224,3.3749637999999997,,,,203.0,,,,,,,781079.4,663886.6,71516.88,118824.98,710749.06,85370.67,
7809,319.1875457763792,5.492311,,,,101.0,138.0,[M+Na]+,,4.0,7809;7806;7810;7811,296.19838,2728677.2,3184719.5,4860981.0,4355986.5,3746618.0,4574246.0,
6674,319.21771127791595,3.7346608999999997,,,,39.0,,,,,,,572386.3,576685.6,313432.97,278703.0,551733.3,274962.94,
8304,319.2838287846147,7.012378999999999,,,,209.0,165.0,[M+H]+,,1.0,8303,318.27655,310442.6,319692.16,222460.38,599177.5,353530.28,565452.2,
7605,320.13902669170176,5.033419599999999,,,,225.0,,,,,,,283356.78,471251.62,44672.953,22113.164,676719.56,61401.527,
2451,320.18124519369667,1.9323631999999997,,,,144.0,,,,,,,2039427.0,1653036.2,4486911.0,4167690.0,8167752.0,5382725.5,
2224,320.1812578478421,1.7495251,,,,,,,,,,,512724.28,2819110.8,468620.8,521075.2,385079.75,495224.8,
7802,320.19094477722234,5.491592,,,,101.0,,,,,,,465363.3,548429.6,836627.06,751685.5,650331.7,794004.75,
8471,321.31468332997747,7.655417999999999,,,,7.0,,,,,,,14693759.0,13251011.0,16249832.0,12335925.0,15523030.0,12072594.0,
8700,321.3147920812257,8.316245,,,,244.0,176.0,[M+H]+,,1.0,8699,320.30745,130482.82,182464.61,110376.81,132122.25,166313.27,205762.8,
7783,321.6836349381913,5.44602,,,,,,,,,,,180398.88,403189.2,86508.055,75158.79,525770.2,124016.63,
3775,322.1759090033805,2.4150555000000002,,,,177.0,,,,,,,4763774.0,5674396.5,157857.88,161320.62,6660970.5,104720.06,
6861,322.71006710677926,3.8793127999999997,,,,,,,,,,,1527703.5,2087059.1,1509283.6,1918712.9,2428740.5,1351266.4,
7138,323.1387306850891,4.2795177,,,,,,,,,,,311525.75,389764.25,0.0,0.0,514994.06,0.0,
8262,324.289222069886,6.799646000000001,,,,,,,,,,,104075.914,196491.14,578419.44,687789.44,154565.77,657304.06,
8395,325.30955933405653,7.405619000000001,,,,67.0,,,,,,,983906.75,847685.1,1126567.4,839033.3,1069410.2,912011.2,
8575,325.3460114953276,7.957648,,,,149.0,,,,,,,2155397.0,1794726.4,1114360.0,1016836.1,1287398.9,1888851.5,
5775,326.20712694461173,3.2262375,,,,203.0,,,,,,,1342871.9,1654217.9,1578106.4,1607136.0,1754143.2,1388487.2,
3953,326.20716597836866,2.570744,,,,38.0,,,,,,,7072835.0,9207727.0,22719328.0,23968124.0,9482286.0,25215192.0,
6370,326.2072375220242,3.5138046999999997,,,,277.0,,,,,,,750074.6,773076.44,1203933.8,1487254.9,852627.75,1414634.0,
6870,326.20727173794336,3.9012496,,,,,,,,,,,257719.34,651476.75,867544.8,917069.06,731462.0,1134180.4,
5002,326.20733995750334,2.8909338,,,,237.0,,,,,,,1851059.1,2352550.2,2992059.0,3248635.2,2395446.2,3052484.0,
8362,326.30481627190494,7.1861663,,,,,,,,,,,97208.32,205633.17,899400.5,1082653.9,133064.94,1050322.9,
5236,326.70490053871936,2.97233,,,,237.0,86.0,[M+H]+,,2.0,5250;5236,325.69754,86910780.0,89301950.0,83204216.0,78012430.0,88493020.0,76777576.0,
6084,326.7049069348791,3.354104,,,,203.0,,,,,,,1967673.4,1995458.4,2129666.5,1734695.1,2115324.0,2034261.8,
31,327.0511549801217,0.33527747,,,,59.0,,,,,,,262225.12,369127.12,485248.22,565075.2,417186.53,530417.06,
7232,327.19101489487554,4.468758,,,,272.0,,,,,,,931227.4,1293216.1,28579.417999999998,40839.26,1476467.0,46179.655999999995,
3695,327.1911971923824,2.4374874,,,,38.0,,,,,,,3261.8372,4987.9346,3029755.2,2726747.5,14020.39,1844997.8,
6729,327.20489345863825,3.7603519999999997,,,,193.0,105.0,[2M-2H2O+H]+,,2.0,6729;6760,181.10983000000002,10137.176,4405.465,586382.6,637276.7,7383.799,456916.28,
6943,328.15433097230493,3.9401577000000003,,,,,,,,,,,183598.56,250383.95,354462.72,581137.25,278169.7,460756.6,
4962,328.1865907427147,2.876178,,,,237.0,,,,,,,3460620.8,3645769.5,3666984.2,3284504.8,3534195.0,3416585.0,
5389,328.2092040716996,2.9915316,,,,,,,,,,,992346.8,217216.31,18643.467,302767.28,320069.0,523762.34,
6000,328.22279044014977,3.3074267,,,,,,,,,,,924852.5,980307.1,496298.03,559462.3,1185888.9,644428.2,
4163,328.22279146959823,2.5946445,,,,38.0,76.0,[M+H]+,,1.0,4203,327.21583,67994180.0,87110630.0,226944.92,204240.38,88759176.0,1772696.5,
5512,328.22281126658373,3.095319,,,,63.0,,,,,,,2705814.2,3763693.0,1739005.0,1924642.6,3531951.5,1645676.4,
4531,328.2228351935112,2.6647475,,,,38.0,,,,,,,46444764.0,26893244.0,19674236.0,20329074.0,39868916.0,22146604.0,
8360,328.28405695224336,7.1653975999999995,,,,,,,,,,,116472.67,98043.91,83347.58,102334.34,139443.48,109188.85,
7839,328.28416585659863,5.588711,,,,,,,,,,,897359.06,813691.6,0.0,0.0,359839.0,0.0,
8446,328.3204905134029,7.6052919999999995,,,,3.0,,,,,,,841011.5,907401.7,4750214.5,4548858.0,1006302.6,5421107.0,
7876,328.69160938411125,5.659262,,,,105.0,,,,,,,339385.34,694896.94,236562.47,210347.78,934875.2,237667.16,
6626,329.16484078234686,3.6519114999999998,,,,,,,,,,,528667.4,742654.7,27107.281000000003,26212.14,232286.39,13084.582,
5895,330.17305570397764,3.2547295,,,,203.0,,,,,,,309927.25,221310.03,1675468.9,1622531.1,336868.3,1683365.8,
5387,330.173324473021,3.0388088,,,,63.0,,,,,,,9053726.0,7256440.0,9700306.0,7923450.0,9937549.0,8875742.0,
2756,330.20205768594576,2.0867345,,,,38.0,,,,,,,1365395.8,1295710.0,285530.12,735739.25,2198194.8,514336.7,
5583,330.20223177383014,3.12243,,,,141.0,,,,,,,782966.94,931562.0,678012.06,589049.25,1002469.2,645145.7,
7974,330.29983099535207,5.8974423,,,,,,,,,,,5473496.0,62912.465,0.0,0.0,2740913.8,0.0,
7921,330.29986156177887,5.8316274,,,,,,,,,,,4398840.0,3485765.2,0.0,0.0,1084133.4,0.0,
7941,330.33605570706084,5.8656178,,,,,,,,,,,43637.31,138269.36,45753.734000000004,701473.94,3201.4739,336139.25,
8066,330.3361847131165,6.283123000000001,,,,,,,,,,,454489.12,884428.94,21237.805,518008.0,232254.23,397165.25,
7101,331.08101736725985,4.230198400000001,,,,36.0,,,,,,,0.0,0.0,6576276.0,8997542.0,0.0,8239501.5,
1572,331.16485524799856,1.1884607,,,,57.0,,,,,,,20454.225,62868.094000000005,1516012.1,3370656.0,824614.3,1904005.2,
7145,332.16422742219896,4.290982,,,,24.0,,,,,,,484283.38,576087.4,134887.55,109881.82,374306.22,118473.53,
4137,332.2175299223549,2.6044737999999996,,,,38.0,,,,,,,783841.06,1073463.1,92903.26,126899.625,1151848.6,31632.047000000002,
4448,332.21761098115275,2.678585,,,,,,,,,,,10152145.0,11902858.0,441760.25,392839.03,12856090.0,456646.5,
3237,332.2177015085456,2.3203412999999995,,,,38.0,,,,,,,5333474.0,6726254.5,838987.94,465709.22,8312526.0,792650.1,
5059,332.21780859405663,2.9094121,,,,237.0,83.0,[M+NH4]+,,2.0,5059;5184,314.18401,1092307.2,1230872.1,72494.555,165159.78,1486980.0,124255.73,
7880,332.31554394792295,5.69977,,,,,,,,,,,721032.25,1178018.2,604570.44,210681.5,792754.8,474651.28,
8109,333.203291499797,6.3753905,,,,219.0,156.0,[M+Na]+,,2.0,8108;8109,310.21406,463926.56,383415.3,9539.279,18969.94,530813.4,30342.717,
7846,333.2032925998138,5.5556589999999995,,,,,,,,,,,124793.97,286505.97,483623.94,662853.2,443522.38,454760.72,
7703,333.20338322375335,5.2744436,,,,232.0,130.0,[M+Na]+,,2.0,7702;7703,310.21402,1114243.2,1105917.2,1174529.5,1262960.4,1179180.1,1037529.5,
7598,333.20349488652187,5.0291486,,,,,,,,,,,420115.4,444081.47,978465.4,1050509.5,471252.62,913114.75,
7419,333.2040079967947,4.7229532999999995,,,,162.0,117.0,[M+Na]+,,2.0,7426;7419,310.21451,392661.22,391692.3,818919.56,932602.9,361090.38,731242.4,
8293,333.2396070124803,6.9921303,,,,,,,,,,,175609.69,44171.937999999995,15736.733999999999,9983.788,455615.5,25509.979,
5491,334.1759647858052,3.0806408,,,,63.0,,,,,,,462782.94,594332.8,160364.11,147719.34,1011615.1,151057.22,
2617,334.19659225838933,2.0133924,,,,48.0,,,,,,,1055699.4,1846322.0,36765.49,3305.1753,2979798.8,38020.902,
5735,334.68415478627225,3.1846673,,,,203.0,,,,,,,1889311.5,1307279.5,2508157.8,1934442.4,1649213.2,1963837.1,
8148,335.12496032137705,6.466247599999999,,,,72.0,159.0,[M+Na]+,,2.0,8148;8150,312.13574,767048.94,408421.97,524638.3,741926.9,443705.25,772958.9,
7085,335.13879390143484,4.211989,,,,,,,,,,,604538.5,816261.6,25291.004,12771.667,1011359.0,39403.0,
7811,335.16142631661626,5.49317,,,,101.0,138.0,[M+K]+,,4.0,7809;7806;7810;7811,296.19838,76221.77,85944.72,164028.56,149942.56,115805.734,157797.66,
7579,335.18245610144317,4.9803824,,,,136.0,124.0,[M+Na]+,,3.0,7579;7578;7575,312.19336,534907.6,497269.5,1105734.0,1085472.6,619650.4,984448.8,
7374,335.18274909002986,4.6571627,,,,199.0,116.0,[M+Na]+,,2.0,7374;7372,312.19349,66433.74,64687.652,137151.88,167291.28,76968.24,149531.62,
7782,335.2188666204432,5.445134599999999,,,,49.0,137.0,[M+Na]+,,2.0,7784;7782,312.22967,783094.4,884440.6,1035411.1,972073.8,963907.75,1000968.8,
7715,335.2189260646048,5.284383999999999,,,,232.0,131.0,[M+Na]+,,4.0,7714;7715;7706;7721,312.22968,3977401.8,4284816.0,6625523.5,5333863.5,4635126.0,5735878.0,
7838,335.2189485646738,5.561689,,,,175.0,140.0,[M+Na]+,,2.0,7838;7840,312.22972999999996,1066729.8,1204034.9,1508577.9,1441292.9,1337549.9,1348019.1,
7464,335.23259672015,4.7870919999999995,,,,,,,,,,,0.0,0.0,346507.22,411802.97,0.0,328480.72,
2506,336.15700104361963,1.9519151000000001,,,,,,,,,,,2331858.5,3341877.8,12963.443000000001,10460.699,5626098.0,35131.85,
7380,336.17432320088267,4.668304,,,,246.0,,,,,,,2522301.5,3099663.5,418232.84,328271.66,1495814.8,322797.38,
6775,336.20975690096986,3.8020398999999996,,,,193.0,,,,,,,603520.6,672888.4,11326973.0,11850183.0,424260.53,9152902.0,
8296,336.3255524941364,6.9997697,,,,209.0,163.0,[M-H2O+H]+,,2.0,8299;8296,353.32887999999997,2846064.0,1872585.2,1746283.5,1340499.1,3636827.0,1809132.0,
8579,336.3256168754288,7.9878160000000005,,,,210.0,,,,,,,137870.72,152140.67,69551.37,104412.98,93483.83,252814.25,
7890,337.104239392213,5.70744,,,,137.0,142.0,[M+Na]+,,2.0,7890;7889,314.11519,172214.58,79580.62,670446.1,485592.12,36218.437999999995,626384.2,
7823,337.2344945731585,5.523410299999999,,,,216.0,139.0,[M+Na]+,,4.0,7821;7823;7820;7819,314.2453,1573675.4,1747352.2,2375269.8,2015946.8,1930692.1,2081200.4,
8044,337.23451216821496,6.1743712,,,,251.0,153.0,[M+Na]+,,2.0,8043;8044,314.2453,186890.42,203668.81,149871.0,122969.58,257794.58,160042.47,
7855,337.23456212084216,5.5883045,,,,221.0,141.0,[M+Na]+,,4.0,7855;7854;7856;7859,314.24537999999995,2208180.5,2460246.5,2842138.2,2410009.2,2853107.2,2619053.0,
7767,337.23462995330965,5.403046,,,,34.0,136.0,[M+Na]+,,4.0,7768;7765;7770;7767,314.24532999999997,418165.62,432391.84,567208.3,280535.72,462015.12,512269.6,
7730,337.23491018026346,5.3004084,,,,232.0,134.0,[M+Na]+,,3.0,7729;7728;7730,314.24541,230595.12,254501.95,320126.47,279623.94,281353.1,306777.16,
8053,337.3319651516008,6.191029,,,,,,,,,,,230422.36,417133.9,0.0,0.0,522871.1,0.0,
4346,337.67871962109007,2.6408093,,,,38.0,,,,,,,10590876.0,9941410.0,9557266.0,6633465.0,8901731.0,9843777.0,
4722,337.67883288939436,2.7852972,,,,237.0,,,,,,,2587151.8,2546347.0,2000605.6,1965875.0,3552394.0,1816589.9,
5945,338.2129955033779,3.3023233,,,,170.0,,,,,,,486887.16,2069566.4,1398909.2,1341737.1,822733.25,1147670.1,
6216,338.2130213512796,3.3596508999999997,,,,,,,,,,,1880215.5,538973.25,130714.22,34009.16,2032901.2,89233.695,
7669,338.2316297213405,5.169464,,,,,,,,,,,0.0,10665.903999999999,432135.66,505089.84,13949.373,226762.0,
8699,338.34121010037376,8.315362,,,,244.0,176.0,[M+NH4]+,,2.0,8700;8699,320.30745,8617080.0,11697819.0,10129343.0,11875063.0,11295856.0,15856632.0,
8762,338.34141077277434,8.5393715,,,,,,,,,,,101472.45,320170.7,212467.19,187093.6,312992.75,238427.36,
7963,339.2502303932429,5.8861675,,,,68.0,147.0,[M+Na]+,,3.0,7963;7960;7959,316.26097000000004,731779.2,804437.2,364389.28,339799.4,1010722.3,426188.78,
7920,339.25036904538933,5.776527,,,,196.0,144.0,[M+Na]+,,3.0,7922;7920;7919,316.26107,127834.336,144142.25,149286.0,124214.31,193518.58,147035.64,
9202,339.32527449694874,10.887889999999999,,,,282.0,,,,,,,291231.78,400582.75,688851.9,72818.51,414964.84,560467.5,
8472,339.32529162038924,7.6554394,,,,7.0,,,,,,,50026228.0,45409564.0,56741692.0,42495916.0,53024228.0,42382160.0,
8277,339.32537356100875,6.86313,,,,235.0,,,,,,,435030.12,484124.9,450721.53,505168.2,551977.7,606082.94,
