"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML","POS_TJGIp1_1_Run49.mzML","POS_TJGIp1_2_Run105.mzML","POS_TJGIp1_3_Run179.mzML"
"1210/256.1905mz/4.91min",234116.44,246084.3,222148.58,176045.16,279954.66,283156.3,202458.48
"1211/225.196mz/4.92min",1024924.125,8780331,1035733,1014115.25,3026665,967638.2,457083.34
"1213/233.1535mz/4.93min",409049.58,716736.6,364031.9,327679.84,425428.16,425458.7,392671
"1214/417.2264mz/4.93min",300014.28,482386.62,265663.16,231163.06,334365.4,354158.28,255508.52
"1215/457.2192mz/4.93min",523897.73,545208.4,443157.7,602548.8,391928.28,502587.06,576414.1
"1219/332.0583mz/4.94min",5118109,4326642.5,3026661.8,5105448,5130770,5164867,6219541
"1221/228.6226mz/4.96min",246890.305,203075.22,240927.97,251645.66,257652.9,319623.6,242134.95
"1222/227.1274mz/4.95min",283530.75,273066.53,355411.22,84764.375,338885.94,242507.78,293994.97
"1223/739.4821mz/4.96min",334562.27,347088.2,300387.2,222001.34,487586.66,417966.84,322036.34
"1224/341.243mz/4.96min",165819.76,166792.97,137939.33,123068.82,205976.67,191749.11,164846.55
"1225/242.1748mz/4.96min",1006227.375,1068444.5,944010.25,780601.56,1281309.2,1204890.8,941663.2
"1226/359.2537mz/4.96min",9143619.5,9340075,8538449,7294329,11136573,10992586,8947164
"1227/381.2355mz/4.96min",3839742.8,3506887.8,3617053.8,3483029.5,4410711.5,4558062.5,4062431.8
"1228/297.0754mz/4.96min",388975.67,410087.4,310249.88,316520.22,427547.5,426504.72,367863.94
"1229/219.6173mz/4.96min",863933.175,587556.25,819628.1,908238.25,685411.4,913269.06,941847.75
"1230/399.2373mz/4.96min",1060069.85,1226004.4,1110224.9,699192.3,1009914.8,1173490,934032.25
"1233/548.2866mz/5.0min",336755.095,317308.5,297126.22,347169.12,376418.2,332631.22,340878.97
"1234/293.1381mz/5.0min",3914652.65,4121927.5,3707377.8,3187126.8,4184278.8,4409057,3479270.8
"1235/315.1199mz/5.0min",3230888.4,2141195.8,3062183.8,3701029.5,2250795.2,3399593,3478247.5
"1236/288.2894mz/5.0min",534207.44,341154.75,1057444.6,774745.8,335223.94,620558,447856.88
"1237/294.1413mz/5.0min",640734.33,678040.6,603428.06,517026.22,685616.6,721728.06,574837.3
"1239/415.2108mz/5.0min",81237.725,113682.78,65347.938,79603.14,72112.3,82872.31,88402.26
"1241/403.0591mz/5.01min",826944.15,768331.2,586854.4,812224.2,961412.7,891867.6,841664.1
"1243/330.6826mz/5.04min",393386.43,414118.16,372654.7,135569.58,1256199.9,906706.5,316857.06
"1244/329.1129mz/5.02min",364827.67,270988.16,332557.22,308061.66,425570.56,397098.12,481070.47
"1247/330.1809mz/5.04min",1063894.2,1062455.5,969655.44,1065332.9,3178166.5,2265505.5,942194.9
"1248/149.0233mz/5.05min",449336.815,488197.9,429243.97,469429.66,486517.53,399257.62,384124.47
"1249/443.206mz/5.05min",326886.85,429452.78,286582.78,327038.4,297807.56,335976.66,326735.3
"1250/509.2757mz/5.05min",1368499.8,1373979.8,1363019.8,1374764.9,1478227.4,1292474.8,1327092.8
"1253/518.324mz/5.06min",151232.235,226811.06,85877.88,168749.8,254754.9,132030.02,133714.67
"1254/536.3344mz/5.06min",1215872.4,1364488,377624.2,360093.7,1439488.2,1227661,1204083.8
"1256/345.2534mz/5.09min",621384.7,712997.56,581714.2,426382.7,661055.2,686191.25,309851.9
"1259/404.2064mz/5.08min",449691.275,490333.25,409049.3,283710.7,613734.2,407179.47,602726.8
"1260/105.0698mz/5.08min",464140.8,489492.66,398587.6,342348.47,544943,438788.94,637312.5
"1261/387.1799mz/5.08min",2851455.85,2880939.5,2651498.8,2145590.2,3620611,2821972.2,4444245.5
"1262/409.1619mz/5.08min",1789818.75,1265885.4,1807789.6,2000305.5,1676101.5,1771847.9,3323829.8
"1263/425.1357mz/5.08min",204813.295,133041.19,202045.61,235380.34,180381.34,207580.98,439286
"1265/477.2169mz/5.09min",317475.68,368161.2,266790.16,161340.23,576625.25,452609.94,225692.42
"1268/525.2382mz/5.09min",501815.11,489107.56,514522.66,438544.28,546796,682148.6,386910.97
"1270/590.352mz/5.09min",131752.05,121723.13,167612.39,91307.43,141780.97,164184.69,78311.78
"1272/657.2856mz/5.11min",395561.2,273047.5,743484.4,225864.3,518074.9,554461.5,142013.61
"1274/372.7648mz/5.14min",272211.515,258651,330440.8,70721.75,493442.3,285772.03,82116.53
"1275/172.1696mz/5.12min",362046.25,319425.7,486233.28,414777.34,332543.3,391549.2,280777.4
"1277/458.3223mz/5.13min",338506.58,409340.53,307250.6,233864.97,369762.56,405264,213225.8
"1278/292.2632mz/5.17min",324267.625,391874.97,256660.28,160931.36,456891.1,445856.3,223782.64
"1279/480.3042mz/5.13min",205200.695,252360.11,179537.53,164068.2,230863.86,285661.6,153615.83
"1280/327.2313mz/5.12min",140882.145,154594.67,137532.34,144231.95,111544.03,131734.17,147860.11
"1288/457.185mz/5.16min",76443.723,150868.34,40786.348,171847.77,75920.86,76966.586,56512.5
"1291/318.6673mz/5.18min",267843.62,222484.69,350122.4,302094.94,221582.92,358600.28,233592.3
"1292/620.3624mz/5.18min",1374196.35,1391865.9,1466839.2,1131117.5,1356526.8,1616252.9,985021
"1293/598.3806mz/5.18min",951807.6,1073513,862257.9,528403.6,1041357.3,1061965.5,486351.4
"1295/419.1861mz/5.2min",220186.025,201919.55,191153.9,174369.52,304458.12,262770.88,238452.5
"1296/311.185mz/5.21min",121019.8395,185623.05,117257.445,105667.6,118998.484,127190.27,123041.195
"1297/522.2383mz/5.21min",445447.455,434478.16,513199.8,318257.62,617636.56,456416.75,233994.81
"1299/539.2172mz/5.22min",565205.42,514322.44,574357.4,288529.03,838937.75,917327.3,556053.44
"1301/728.5271mz/5.26min",129992.908,166779.23,93206.586,18893.35,347654.12,181258.42,39229.996
"1304/371.2592mz/5.28min",427398.64,414514.5,440282.78,99660.81,726275.56,480340.97,126734.26
"1306/308.1253mz/5.24min",276887.89,221749.97,291058.88,250972.58,292478.2,315429.4,262716.9
"1309/285.0866mz/5.24min",657806,649288.8,539216.6,666323.2,735397,795041.94,533589.2
"1312/231.149mz/5.25min",134852.39,131394.8,125121.305,108573.625,416713.34,321635.03,138309.98
"1313/286.1434mz/5.24min",672842.375,710668,635016.75,375137.16,926294.06,726428.7,441170.7
"1315/213.1385mz/5.25min",1852265.85,1989423.8,1632069,1531392.6,4940783.5,3664103.5,1715107.9
"1320/614.4116mz/5.25min",683349.32,671488.94,695209.7,116193.04,950332.06,973042.6,120926.305
"1321/636.3935mz/5.25min",552381.115,519002.53,585759.7,133737.02,699168,853588.1,129550.74
"1323/590.3518mz/5.25min",541918.36,567248,598174.75,516588.72,491372.8,639550.56,454298.97
"1324/568.3699mz/5.25min",579183.2,647551.7,548174.9,285761.84,610191.5,626821.06,296391.88
"1328/504.2276mz/5.26min",851780.98,854722.9,848839.06,711340.06,855524.2,935372.2,810425.2
"1329/120.0443mz/5.26min",823755.58,815239.06,770996.6,708887.8,875024.94,1227712.1,832272.1
"1330/138.0549mz/5.26min",312712.31,316977.78,308239.16,272231.25,335705.34,489284.06,308446.84
"1331/330.1808mz/5.27min",184977.57,130212.02,106431.695,239743.12,407865.38,261434.12,105929.484
"1333/525.2382mz/5.28min",208027.96,210769.62,164438.05,221724.89,184222.72,261559.06,205286.3
"1334/643.3595mz/5.32min",162936.53,242011.22,83861.84,83082.43,817470.7,409162.62,48198.402
"1336/598.3804mz/5.28min",1992910.15,1967100.9,2018719.4,1114213,2108546.2,2286974.8,1125953.6
"1337/620.3622mz/5.28min",2158473.4,2140856,2461755,2047304.6,2176090.8,2581580.8,1811822
"1338/318.6672mz/5.28min",505641.27,389954.62,651497.7,544770.44,412446.03,653846.6,466512.1
"1339/780.5197mz/5.29min",1551946.45,1516907.9,1515501.5,896621.56,2460799,1586985,1668927.4
"1341/543.3747mz/5.29min",340351.55,333643.2,347059.9,117993.984,417202.8,448502.72,106373.5
"1342/316.259mz/5.29min",447067.11,387140.12,426099.16,290443.8,675125.5,483221.8,468035.06
"1344/398.7459mz/5.29min",1200280.25,961555,1221230,796326.06,1515769.5,1179330.5,1358836.6
"1345/379.7725mz/5.29min",10242304,8396498,9817087,6203649,14320942,10719688,10667521
"1346/336.2566mz/5.34min",271983.6,372554.22,283426.56,108225.42,581796.44,260540.64,130017.56
"1347/758.5378mz/5.29min",7738341.75,7237260.5,7497007,4272643,13670583,8966795,7979676.5
"1352/523.2223mz/5.31min",348154.23,333697.8,344456.4,402459.44,351852.06,392851.2,328476.94
"1355/634.3779mz/5.32min",475066.5,431766.03,587540.44,472640.56,503725.03,477492.44,409394.53
"1358/442.3309mz/5.25min",377473.01,442498.38,244306.89,326696.62,488366.4,92494.086,428249.4
"1359/612.3959mz/5.32min",652031.9,603871.2,700192.6,359955.4,700198.56,752342.44,432599.62
"1360/418.2793mz/5.33min",446239.315,714371.5,421601.75,270073.8,1204539.2,409139.78,470876.88
"1362/423.2347mz/5.33min",1311829.9,1264785.9,860006.06,1348147.4,1275512.4,1495100.8,1527223.5
"1364/277.2271mz/5.33min",10401.124,472704.75,10401.124,10401.124,52005.62,10401.124,10401.124
"1365/429.3681mz/5.33min",3120931.5,3169905.8,3414443.8,1975409.8,3071957.2,3992934,2767644.8
"1368/322.1833mz/5.34min",2229108.7,2277324.2,2045206.2,2180893.2,6573874.5,4555401,2040798.1
"1369/590.3517mz/5.34min",850102.9,797543.1,902662.7,697728.6,935216.5,999619.8,613846.25
"1370/488.3325mz/5.35min",330422.735,383183,277438.38,285560.22,308924.5,386448.84,351920.97
"1371/568.3698mz/5.35min",842038.3,857274.3,826802.3,525710.44,886466.9,949374.9,501438.28
"1372/764.5245mz/5.35min",225633.17,235161.28,188255.98,216105.06,363257.62,247066.06,201822.73
"1373/742.5427mz/5.35min",1182718.95,1211441.1,1016460.1,1106732,1816042.6,1531906.4,1153996.8
"1374/371.775mz/5.36min",1266435.7,1130578,1105789.2,1243007.6,1769561.2,1475240.5,1289863.8
"1375/415.2105mz/5.36min",697559.9,824235.56,509430.7,630853.6,672370.7,868878.4,722749.1
"1376/383.2423mz/5.36min",1249366.85,1423516.8,1331084.9,847205.44,1168236.8,1330496.9,1013306.2
"1377/693.5515mz/5.36min",101578.3675,422838.28,104620.12,727.32564,104285.11,98871.625,3636.6282
"1379/773.4926mz/5.36min",520397.045,691027.5,911457.8,528029.75,140455.77,512764.34,465121.16
"1380/228.1199mz/5.36min",670106.7,687816.7,1093777.4,795317.06,237778.33,615243.9,652396.7
"1381/376.259mz/5.36min",9361775.5,17558776,15575209,8686446,6110563,10037105,8142335.5
"1382/393.2855mz/5.36min",3588065.85,8750129,6456039,2864770.5,3172739.5,4003392.2,2874373
"1383/398.2408mz/5.36min",6253131.25,6434530.5,8353978,6746840,2772612.8,5783259,6071732
"1384/411.1697mz/5.37min",583016.85,556249.5,609784.2,448215.06,619589.6,830298.8,491796.4
"1386/493.2116mz/5.38min",343396.59,447403.6,341881.9,338445.94,305845,424456.72,344911.28
"1390/427.2109mz/5.39min",698560.57,770245.7,554081.94,670699.44,615790.06,856510.06,726421.7
"1396/494.3195mz/5.4min",3878299,4249955,3418674,3832367.5,3635419.8,4457727.5,3924230.5
"1398/231.1701mz/5.4min",388883.9,511825.8,364087.2,337858.56,413680.6,475141.22,354119.22
"1399/255.6458mz/5.4min",550428.77,435804.8,525138.44,642313.44,365217.88,575719.1,605196.4
"1400/965.6497mz/5.4min",329757.92,497906.56,272109.9,268659.4,363766.84,427268.84,295749
"1402/491.3111mz/5.4min",174835.845,145141.75,69960.15,210790.8,105333.04,218710.92,204529.94
"1403/276.1591mz/5.4min",668899.12,575214.06,640281.94,740113.44,492044.56,697516.3,701513.8
"1404/472.3377mz/5.4min",6509782.25,8632927,6297665.5,5896853.5,6721899,8049320,6154465.5
"1405/341.243mz/5.4min",1575238.75,2049943.4,1469205.9,1347154.4,1681271.6,1884206.6,1395277.1
"1406/242.1747mz/5.41min",233233.25,301579.5,209353.58,182780.2,257112.92,283653.06,188557.78
"1407/302.0477mz/5.41min",2028010.7,1900364.1,1598771.1,2371531.5,1971230.9,2084790.5,2704762.2
"1409/227.0636mz/5.42min",4758.09198,17229.89,1586.03066,1586.03066,7930.1533,1586.03066,368197.16
"1410/612.3959mz/5.42min",2263134.5,2220250,2322378.8,1365008.6,2306019,2511725.5,1495066.8
"1411/634.3779mz/5.42min",1814879,1888195.1,2166130,1673040,2033646.6,1136953,1741562.9
"1413/329.1912mz/5.47min",137746.065,154842.53,120649.6,29509.297,617584,383140.38,26473.285
"1414/318.2998mz/5.45min",5150124,5642165.5,4952222.5,3673830.8,4362906.5,5348025.5,5687787.5
"1415/594.3855mz/5.44min",1202974,1197366.6,1208581.4,657524.9,1253243.5,1226484.1,695360.56
"1416/616.3671mz/5.44min",894697.7,867220.3,1070843.8,779749.94,922175.1,1017352.6,746116
"1421/310.6698mz/5.51min",2363689.8,1298098.5,2302567.8,2577070.8,2242709.2,3364562.5,2424811.8
"1422/582.3858mz/5.51min",9062633.5,8973447,9151820,7640168.5,15657217,15663935,7977391.5
"1427/455.3838mz/5.49min",590914.5,632250.5,549578.5,321957.66,665245.5,755475.06,518238.03
"1428/523.2223mz/5.46min",765573.75,785547.3,813596.6,574952.5,745600.2,899612.1,625430.4
"1429/439.3314mz/5.47min",2350489.3,2391695.8,1858764.6,1762750,2748342.8,2635562.5,2309282.8
"1430/241.1772mz/5.47min",906270.125,1120747.4,939876.5,1329598.1,872663.75,240266.61,811225.75
"1433/536.2864mz/5.48min",2870319,2761006,2872922.2,3054351.5,2867715.8,2679564,3146977.5
"1434/505.2118mz/5.5min",220658.735,388298.25,226185.92,215131.55,382915.72,145885.19,59503.164
"1435/286.2737mz/5.53min",387478.06,524495.94,372001.9,175194.39,402954.22,481869.97,237303.56
"1436/411.1698mz/5.49min",542810.65,538565.3,547056,428272.4,568767.94,772509.6,488207.88
"1442/539.2179mz/5.51min",420693.77,428065.53,419156.34,78745.01,422231.2,473967.53,317204.72
"1443/674.4186mz/5.51min",663081.905,686320.25,581439.06,639843.56,897751.44,828728.44,584910.6
"1447/604.3676mz/5.51min",11503097,10964037,13047756,9278280,12042157,13307588,9113895
"1448/620.3408mz/5.51min",370897.39,363898.28,446331.2,335334.4,377896.5,449042.1,340808.97
"1450/411.3253mz/5.53min",2160765.3,1818867.8,2172363.8,1771643.2,2553554.2,2496791.5,2149166.8
"1451/626.4115mz/5.52min",222771.415,225914.75,219628.08,118331.234,236062.56,264849.25,143833.2
"1452/246.0905mz/5.52min",780007.8,732705.4,639118.94,882059.8,901588.5,827310.2,728693.44
"1455/312.2893mz/5.54min",765053.93,840886.3,689221.56,626221.06,687438.1,1000007.3,1153615.5
"1456/256.2996mz/5.58min",516114.14,907875.1,528067.56,87715.74,922851.75,504160.72,125022.125
"1459/263.0813mz/5.54min",563843.02,561239.44,536165.7,566446.6,520823.78,620886.25,643235.06
"1460/326.1495mz/5.55min",517720.16,551410.44,624073.44,412164.62,484029.88,622566,454473.72
"1461/244.227mz/5.55min",244194.74,262724.6,168196.39,225664.88,217621.17,280128.7,341849.12
"1463/258.2062mz/5.55min",741639.62,719187.44,644103.1,636779.3,764091.8,996398.6,776879.9
"1464/502.2235mz/5.56min",266719.785,202868.08,253048.6,280390.97,366065.2,369240.16,214786.86
"1465/412.3289mz/5.54min",640102.655,544441.9,580403.75,587221.75,773143.06,992624.4,692983.56
"1467/553.233mz/5.56min",410662.24,354137.2,467187.28,157277.98,940307.44,723132.25,270568.47
"1473/318.2999mz/5.52min",397654.8,311685.5,364127.22,6613015,103903.016,431182.38,3703284
"1474/319.3033mz/5.52min",42238.875,20207.75,26038.51,1219893.4,18228.342,58439.24,713080.94
"1475/322.1834mz/5.55min",285030.74,297762.78,264306.97,272298.7,915252,519595.78,81587.664
"1476/453.3471mz/5.57min",1515672.2,1513256.2,1241300.9,1248070,1536654,1544065.2,1518088.2
"1479/489.2156mz/5.57min",270802.69,236697.16,354261.34,131785.48,304908.22,464693.22,192092.66
"1480/700.4158mz/5.57min",721471.97,511919.47,427462.62,767125,865286,757493.94,685450
"1481/120.0655mz/5.57min",1684130.5,1426570.5,1276236.6,1597246.2,1903263.2,1771014.8,1786661.2
"1485/419.1861mz/5.59min",236083.835,201836.66,233440.23,187400.31,238727.44,384017.44,255822.97
"1486/532.2916mz/5.59min",490290.44,512565.03,473214.28,521371.9,507366.6,432311.4,470772.28
"1487/507.2277mz/5.59min",473520.28,331255.22,618445.3,228251.58,500522.62,832428.2,446517.94
"1488/523.2223mz/5.59min",2035614.6,2160711.8,2015863.4,1665852.2,2055365.8,2223407.8,1805486.8
"1489/455.3839mz/5.6min",905616.28,895111.06,886415.4,397378.25,916121.5,1074857.5,1342519.2
"1490/630.383mz/5.6min",254178.15,246624.5,303230.78,222363.16,219365.39,346694.47,261731.8
"1492/270.2061mz/5.6min",283263.11,307277.53,236547.33,226039.27,298554.78,345464.72,267971.44
"1493/409.2669mz/5.6min",719097.72,663311.5,673326.94,764868.5,633834.1,938819.5,915385.7
"1494/233.6329mz/5.6min",239735.13,179173.62,222274.84,257195.42,160137.05,269865.28,276396
"1495/539.2539mz/5.6min",811301.5,759838.2,904358.4,630969.94,862764.8,951885.94,594517
"1496/387.285mz/5.6min",3395414,3634614,2875786.2,2655842,3498524.8,4096518.5,3292303.2
"1500/332.3155mz/5.65min",116006.098,429491.38,87171.836,62936.156,214799.98,17550.19,144840.36
"1502/304.2995mz/5.61min",2740565.85,3113361.8,2674671.2,2028021.9,2806460.5,3141788.8,2601322
"1503/375.3042mz/5.64min",1166810.8,1749651.1,1010633.7,711443.9,1362634.5,1249753.8,1083867.8
"1504/186.1057mz/5.66min",110621.138,396207.75,120873.01,31513.602,498188.7,100369.266,63186.492
"1506/213.1385mz/5.62min",251601.995,274701.97,192994.55,223984.94,724406.6,472482.03,228502.02
"1507/191.1793mz/5.62min",214006.62,355055.5,106648.4,139180.62,366899.6,282754.12,145259.12
"1508/229.0878mz/5.64min",682086.5,1136826.8,557445.44,273753.53,1518095.9,806727.56,398230.22
"1509/230.0956mz/5.65min",2707003.2,3570060.8,2435392.2,1125193.1,5053374,2978614.2,1554020.8
"1511/498.2781mz/5.65min",120351.6,329134.06,106073.37,87225.42,460820.53,134629.83,77145.484
"1516/311.7051mz/5.65min",951929.425,1466640.9,853284.25,281018.72,1943542.8,1050574.6,457004.44
"1518/411.3575mz/5.67min",933138.87,946916.94,966690.1,73275.21,919360.8,1119547.9,458375.38
"1520/626.4105mz/5.65min",425278.64,417140.62,444795.34,259926.5,433416.66,492150.38,316663.12
"1523/317.6775mz/5.66min",10510807.5,8247092,11273099,11637397,7981377.5,9918294,11103321
"1528/448.1651mz/5.67min",917140.8,879365.4,812702.06,891973.9,944097.1,982333.3,942307.7
"1529/118.0861mz/5.67min",4128307.75,3761914.8,3985147.5,3092550.8,4617745,6242227,4271468
"1530/658.4241mz/5.67min",5587461.75,4621094.5,4829312,5650618.5,6546282.5,6643137.5,5524305
"1532/546.415mz/5.67min",4375339.75,3853919.5,4402193,3182959.2,4983787.5,6930045,4348486.5
"1538/412.3197mz/5.69min",1465500.05,5565170.5,1908863.6,702675.3,1576481.1,1354519,490920.75
"1541/913.573mz/5.69min",1133825.9,888381.4,1561787.5,1109470,932445.7,1315190.8,1158181.8
"1543/246.0906mz/5.69min",364299.04,372255.3,421125.56,107224.38,356342.78,414893.66,317192.75
"1544/615.3744mz/5.69min",4575540.75,3480532.2,5261880.5,4726886.5,3453456.2,4572943.5,4578138
"1545/245.0825mz/5.7min",293657.68,340334.38,359311.28,265857.62,279291.06,308024.3,268315.1
"1548/700.4153mz/5.7min",1697191.5,1854303.4,2102763.2,1643688.9,1614529.9,1750694.1,1610587.4
"1550/682.4052mz/5.7min",1014927.02,1140856.4,1264543.1,976738.94,956815,1053115.1,923931.25
"1552/618.3829mz/5.7min",56160886,55649180,64245310,55475250,56285064,62436600,56036708
"1553/572.411mz/5.7min",2351763.15,1959902.6,2133668.8,2152889.8,2550636.5,4128628.5,3000998.5
"1554/634.3566mz/5.7min",2124027.05,1973627.1,2415919.2,2087852.9,1991770.4,2291836.5,2160201.2
"1555/613.4266mz/5.71min",431632.39,561241,416595.22,279204.4,590776.56,446669.56,305410.22
"1556/596.4015mz/5.71min",175562020,172471440,180679090,121873224,178652600,182390220,128327970
"1558/149.0596mz/5.71min",135038.145,80574.51,129163.39,543741.94,121021.25,140912.9,323857.7
"1560/1191.7948mz/5.71min",1184816.25,1065742,1460369.1,804531.94,1303890.5,1484489.4,827078.75
"1562/518.3229mz/5.72min",161751.77,164275.7,159227.84,130209.945,254331.55,226500.77,146439.12
"1563/219.1741mz/5.72min",757326.905,719442,769216.06,745437.75,681493.75,931450,806193.6
"1564/201.1636mz/5.72min",866750.575,845969.25,874650.4,858850.75,797581.6,1049458.9,915959.9
"1565/278.2474mz/5.73min",663958.08,827364.56,672320.6,655595.56,695686.5,428311.84,367264.03
"1566/674.4187mz/5.73min",198857.275,194536.86,203177.69,167313.8,214293.69,242217.84,194528.1
"1569/814.5275mz/5.73min",3410720.9,3855983,3084896.8,2018986.4,5998429.5,2782718.2,3736545
"1573/550.3023mz/5.73min",418729.435,413706.9,297976.78,433361.8,475389.53,404350.84,423751.97
"1577/259.1666mz/5.73min",422417.625,369873.97,474961.28,680248.25,97619.74,282745.34,685793.5
"1578/186.1058mz/5.76min",360016.61,303309.3,309368.53,920946.6,403452.44,316580.78,665228.75
"1581/684.4208mz/5.75min",3031519.65,3237091.2,2364628.8,2813175,4022126,3141328.5,2921710.8
"1583/626.4111mz/5.76min",742822.4,754436.8,848362.94,566139.8,731208,821438.2,555002.4
"1584/648.3931mz/5.76min",281375.315,269794.75,349439.28,292955.88,242793.23,303504.4,255824.72
"1585/505.2116mz/5.76min",452448.64,426170.84,462389.03,366861.8,474350.8,546781.2,442508.25
"1586/230.0956mz/5.76min",3875426,3000049.5,3008706.5,9710894,3848883.2,3901968.8,8923190
"1587/493.2802mz/5.76min",880472.595,884953.06,881077.94,977215.5,812440.8,744184.8,879867.25
"1588/311.705mz/5.7min",228228.83,63022.93,197653.55,1569141.9,90948.21,258804.11,924386.9
"1591/229.0878mz/5.71min",246975.545,56024.723,154899.47,1192748.4,50286.492,339051.62,1028207.94
"1594/455.3323mz/5.77min",1013815.2,835740.94,795983.94,1649882.2,941100.6,1086529.8,1866985
"1598/302.3048mz/5.76min",425310.13,118398.31,445998.12,444720.7,47666.098,771208.3,405899.56
"1603/424.3201mz/5.78min",549530.295,705575.94,522988.34,521753.94,508359.9,576072.25,658603.4
"1611/402.76mz/5.79min",479023.955,500605.25,457442.66,398591.56,575388.8,711832.25,141164.03
"1612/578.3646mz/5.78min",279448.38,226356.8,229205.42,329691.34,216613.98,424714.9,471801.88
"1615/393.3147mz/5.79min",1538805.55,1099301.9,1133299.5,2170718.5,1044410.06,1944311.6,2238827.8
"1616/411.3253mz/5.79min",4393978.75,5451470,3407195.5,3730141.5,2681312,5057816,5139612
"1617/251.1792mz/5.79min",239229.15,218877.72,171199.31,304486.94,181124.45,259580.58,314103.47
"1618/124.0392mz/5.79min",1834029.25,1649916.6,1705791.4,1962267.1,1541471.2,2441287,2288077.8
"1619/552.3679mz/5.79min",2484269.9,2294986.2,2442377.8,2526162,2088296.2,3470876.8,3245919.2
"1620/267.174mz/5.79min",598284.62,562089,407172.28,601933.94,594635.3,637553.9,656010.1
"1623/412.3291mz/5.79min",949016.62,843752.56,912724.3,985308.94,796480.44,1520036.8,1268909.8
"1624/452.2769mz/5.79min",239711.365,209495.98,153522.88,189224.66,392937.34,328419.47,269926.75
"1625/375.3041mz/5.78min",1692725.65,1643933.4,1458127.8,2108243.8,1228355.2,1895077.9,1741517.9
"1630/608.4013mz/5.79min",264192.21,263065.3,266853.2,141850.23,311948.47,265319.12,143398.7
"1632/509.2432mz/5.81min",375481.435,364745.4,386217.47,311495.7,394570.66,496800.53,337308.62
"1633/786.5329mz/5.8min",718964.98,817355.6,572399.94,780177.56,799783.9,657752.4,586210.6
"1635/457.3996mz/5.81min",59340394,59316824,59363964,42583436,60186736,70995630,56217864
"1637/494.3235mz/5.81min",232527.85,251799.02,192840.11,162590.92,290465.12,232601.84,232453.86
"1640/518.3242mz/5.83min",368718.05,399134.2,268704.38,266709.9,566186.6,476774.03,338301.9
"1646/346.3311mz/5.9min",2920139.25,10498518,3045476.5,845858.7,4595468.5,2794802,2434618
"1653/648.3939mz/5.86min",1018714.725,1029902.75,1109086.4,886504.2,1007526.7,1077552.5,794774.7
"1654/507.2276mz/5.86min",1035991.8,1051403.4,1020580.2,900267.56,1120827.2,1129931.1,898483.56
"1656/626.4117mz/5.86min",2283108.9,2233503,2353646,1586989.5,2332714.8,2459403.8,1584351.8
"1657/955.7408mz/5.88min",114813.335,1051270.6,119743.87,92984.12,563660.56,97641.73,109882.8
"1658/419.1861mz/5.86min",292452,307338.9,153495.5,254450.9,357177.03,419487.7,277565.1
"1659/482.3377mz/5.87min",305075.37,348128.94,165723.19,222076.69,262021.8,1326550.5,420975.6
"1660/506.3237mz/5.87min",525922.62,542691.3,400910.1,353378.38,680061.06,585097.8,509153.94
"1663/640.4281mz/5.87min",549748.43,550129.3,611047.25,387087.47,549367.56,593056.8,435032.5
"1665/324.6854mz/5.87min",5081078.5,4069677.2,5985360,5082232,4113613,5281793,5079925
"1666/539.2534mz/5.87min",373422.5,342805.5,404039.5,300568.75,407858.16,432376.66,301860.97
"1667/610.4172mz/5.87min",57493399,56617290,58369508,37200184,60829184,61636030,41334700
"1669/629.3902mz/5.87min",1175635.05,895201.9,1578162.1,1131547.2,925567.8,1371655.8,1219722.9
"1672/632.3987mz/5.87min",25933429,26667744,26674364,25199114,24496440,30457004,23082764
"1676/648.3714mz/5.87min",674536.32,600175.3,705522.6,659787.94,625591.1,689284.7,762497.3
"1678/745.5057mz/5.88min",288945.05,310042.72,196017.31,267847.38,485003,431614.1,253548.48
"1680/281.2472mz/5.89min",305151.665,318551.53,393857.8,250505.6,223333.25,358076.47,291751.8
"1682/299.2577mz/5.89min",284766.99,294597.1,377297.8,241506.16,191690.69,319977.06,274936.88
"1685/1087.702mz/5.89min",225679.92,209938.12,204212.03,166672.61,337168.5,291481.2,241421.72
"1686/200.2008mz/5.89min",1877526.7,1856601.9,2077134.8,3159954.5,1609630,1898451.5,1344782
"1687/118.0861mz/5.95min",1601677.1,1594642.6,1375148.4,1270872,1617098.4,2200420.2,1608711.6
"1688/479.2957mz/5.9min",802763.22,724766.9,549605,787818.5,1095848.9,817707.94,919768.6
"1689/337.2733mz/5.9min",399354.015,374457.84,284185.9,409768.47,549611.3,388939.56,457262.8
"1690/427.389mz/5.93min",587016.85,648275.06,572050.9,189863.88,601982.8,673390.8,97350.234
"1691/478.2925mz/5.9min",3072390.1,2856603.2,2123662,3047427,4192491.8,3097353.2,3533250
"1693/455.3321mz/5.84min",300218.05,275706.44,76544.98,685287.2,324729.66,156794.4,584943.6
"1698/502.2128mz/5.91min",150178.085,131866.48,168489.69,88724.07,214839.08,190640.25,87745.8
"1700/690.4342mz/5.92min",360763.58,392828.9,298329.56,346503.1,375024.06,406522.9,341786.4
"1701/523.2229mz/5.92min",405742.11,401576.97,440998.1,325758.53,409907.25,446069.84,303438.28
"1705/317.6777mz/5.93min",200400.17,167559.02,292518.2,205398.11,143891.23,246721.36,195402.23
