"","FC","log2(FC)","raw.pval","-log10(p)"
"740/169.9772mz/10.33min",0.033811,-4.8864,1.7137e-06,5.7661
"159/631.3266mz/5.88min",0.033411,-4.9035,1.9442e-06,5.7113
"461/782.5661mz/7.88min",0.035906,-4.7996,2.0623e-06,5.6857
"654/851.7098mz/8.97min",0.033565,-4.8969,2.133e-06,5.671
"204/401.287mz/6.24min",0.035279,-4.825,2.1544e-06,5.6667
"30/217.1047mz/2.24min",0.036097,-4.792,2.3225e-06,5.634
"321/579.2633mz/7.54min",0.035834,-4.8025,2.6394e-06,5.5785
"149/887.3878mz/5.68min",0.033713,-4.8905,3.0604e-06,5.5142
"752/109.0224mz/10.34min",0.035795,-4.8041,3.0624e-06,5.5139
"130/302.3052mz/5.48min",0.032811,-4.9297,3.863e-06,5.4131
"143/225.091mz/5.68min",0.032247,-4.9547,3.9301e-06,5.4056
"142/118.0651mz/5.68min",0.032231,-4.9554,4.0517e-06,5.3924
"739/163.9905mz/10.33min",0.032162,-4.9585,4.0691e-06,5.3905
"131/303.3085mz/5.48min",0.03258,-4.9399,4.1026e-06,5.3869
"136/344.3157mz/5.61min",0.032392,-4.9482,4.1358e-06,5.3834
"144/279.0991mz/5.68min",0.032164,-4.9584,4.1648e-06,5.3804
"170/359.1532mz/5.99min",0.032092,-4.9616,4.2449e-06,5.3721
"232/577.3609mz/6.86min",0.032076,-4.9624,4.3744e-06,5.3591
"459/351.2504mz/7.88min",0.032149,-4.9591,4.4859e-06,5.3481
"86/455.1886mz/4.54min",0.033876,-4.8836,4.5731e-06,5.3398
"175/372.347mz/6.04min",0.032234,-4.9553,4.8046e-06,5.3183
"540/312.3258mz/8.43min",0.033738,-4.8895,5.2455e-06,5.2802
"161/330.3364mz/5.89min",0.031829,-4.9735,5.4227e-06,5.2658
"141/105.0335mz/5.68min",0.031676,-4.9804,5.4387e-06,5.2645
"135/300.2896mz/5.58min",0.031744,-4.9774,5.4505e-06,5.2636
"169/337.1712mz/5.99min",0.031517,-4.9877,5.699e-06,5.2442
"117/671.2884mz/5.24min",0.032654,-4.9366,5.7269e-06,5.2421
"148/211.0754mz/5.68min",0.031251,-5,6.6795e-06,5.1753
"145/320.1255mz/5.68min",0.031282,-4.9985,6.7188e-06,5.1727
"527/338.3415mz/8.35min",0.032221,-4.9558,6.8372e-06,5.1651
"734/213.9827mz/10.32min",0.031126,-5.0057,6.9058e-06,5.1608
"717/158.9641mz/10.23min",0.034633,-4.8517,6.937e-06,5.1588
"116/666.333mz/5.23min",0.031858,-4.9722,7.0361e-06,5.1527
"289/237.2213mz/7.37min",0.031834,-4.9733,7.0598e-06,5.1512
"304/255.2318mz/7.38min",0.032021,-4.9649,7.1235e-06,5.1473
"292/350.1775mz/7.37min",0.031068,-5.0084,7.2687e-06,5.1385
"190/372.1202mz/6.11min",0.033133,-4.9156,7.5626e-06,5.1213
"626/378.3234mz/8.96min",0.030874,-5.0175,7.9061e-06,5.102
"189/371.117mz/6.11min",0.03313,-4.9157,7.9914e-06,5.0974
"572/546.4303mz/8.71min",0.031954,-4.9678,9.0725e-06,5.0423
"139/347.3347mz/5.65min",0.030309,-5.0441,1.0486e-05,4.9794
"707/589.4798mz/10.2min",0.029894,-5.064,1.2519e-05,4.9024
"192/412.1433mz/6.11min",0.031063,-5.0087,1.4896e-05,4.8269
"87/236.0805mz/4.54min",0.032367,-4.9493,1.6067e-05,4.7941
"114/344.1301mz/5.23min",0.031286,-4.9983,1.8113e-05,4.742
"209/220.1122mz/6.31min",0.028824,-5.1166,1.8296e-05,4.7376
"115/649.3063mz/5.23min",0.030695,-5.0258,1.8405e-05,4.7351
"201/357.2608mz/6.22min",0.029057,-5.105,2.015e-05,4.6957
"737/174.9533mz/10.33min",0.033001,-4.9213,2.0412e-05,4.6901
"346/408.3081mz/7.7min",0.029431,-5.0865,2.2428e-05,4.6492
"180/147.0805mz/6.1min",0.031574,-4.9851,2.3892e-05,4.6217
"183/349.135mz/6.1min",0.031707,-4.979,2.4546e-05,4.61
"397/408.3082mz/7.77min",0.02847,-5.1344,2.4787e-05,4.6058
"85/450.2335mz/4.54min",0.030453,-5.0373,2.4877e-05,4.6042
"187/255.5845mz/6.1min",0.030426,-5.0385,2.5155e-05,4.5994
"179/119.0856mz/6.1min",0.031348,-4.9955,2.704e-05,4.568
"400/250.1777mz/7.78min",0.028109,-5.1528,2.9386e-05,4.5319
"181/165.0911mz/6.1min",0.031215,-5.0016,3.0107e-05,4.5213
"62/324.1123mz/3.8min",0.028959,-5.1099,3.0375e-05,4.5175
"84/433.2067mz/4.54min",0.030625,-5.0291,3.1191e-05,4.506
"692/743.6156mz/10.04min",0.031435,-4.9915,3.2903e-05,4.4828
"395/228.1958mz/7.77min",0.027908,-5.1632,3.3409e-05,4.4761
"683/226.9514mz/9.94min",0.027075,-5.2069,3.3702e-05,4.4723
"188/219.057mz/6.11min",0.030407,-5.0394,3.5157e-05,4.454
"415/213.9829mz/7.87min",0.027558,-5.1814,3.9584e-05,4.4025
"205/445.3131mz/6.25min",0.030383,-5.0406,4.0892e-05,4.3884
"70/300.1147mz/3.9min",0.028342,-5.1409,4.1719e-05,4.3797
"191/719.245mz/6.11min",0.029354,-5.0903,4.3859e-05,4.3579
"675/587.4644mz/9.62min",0.027019,-5.2099,5.2463e-05,4.2801
"511/851.7097mz/8.22min",0.027173,-5.2017,5.3571e-05,4.2711
"315/365.266mz/7.51min",0.02609,-5.2603,5.3698e-05,4.27
"659/823.6788mz/8.98min",0.025446,-5.2964,5.7219e-05,4.2425
"690/771.6468mz/10.03min",0.030369,-5.0413,5.8716e-05,4.2312
"709/216.9227mz/10.2min",0.026801,-5.2215,6.0769e-05,4.2163
"68/473.1992mz/3.85min",0.028776,-5.119,6.2427e-05,4.2046
"61/302.1304mz/3.8min",0.026108,-5.2594,6.2812e-05,4.202
"584/378.3233mz/8.82min",0.030214,-5.0487,7.052e-05,4.1517
"557/213.9829mz/8.58min",0.028301,-5.143,7.2042e-05,4.1424
"566/366.3727mz/8.67min",0.03031,-5.0441,8.1677e-05,4.0879
"720/226.9514mz/10.23min",0.028769,-5.1193,0.0001334,3.8748
"330/131.5336mz/7.61min",0.020802,-5.5872,0.00019086,3.7193
"487/690.5064mz/8.21min",0.024997,-5.3221,0.0002141,3.6694
"184/697.2629mz/6.1min",0.024557,-5.3477,0.00021876,3.66
"704/144.9822mz/10.18min",0.020138,-5.6339,0.00024683,3.6076
"434/281.2482mz/7.87min",288.08,8.1703,0.00041598,3.3809
"703/146.9803mz/10.17min",0.023369,-5.4193,0.00053389,3.2726
"832/169.9773mz/10.81min",0.018309,-5.7713,0.00083102,3.0804
"729/716.5229mz/10.26min",0.056082,-4.1563,0.00089688,3.0473
"516/468.1678mz/8.21min",50.649,5.6625,0.0025065,2.6009
"468/752.5197mz/7.9min",0.013165,-6.2472,0.0033082,2.4804
"677/879.7408mz/9.63min",0.052119,-4.262,0.0077461,2.1109
"640/827.7096mz/8.96min",0.05108,-4.2911,0.0079848,2.0977
