"","filter","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-211-C3-a_Run146.mzML","NEG_D5-211-C3-b_Run149.mzML","NEG_D5-211-C3-c_Run152.mzML"
"383/373.2323mz/7.88min",172833.618,288056.03,366857.03,393746.16,57611.206,57611.206,57611.206
"386/248.9602mz/7.88min",463980.78,154660.26,154660.26,154660.26,800300.2,888062.5,773301.3
"387/449.1608mz/7.88min",292408.518,97469.506,97469.506,97469.506,601715.9,598640.25,487347.53
"390/327.2268mz/7.88min",175662.618,292771.03,401697.75,469093.34,58554.206,58554.206,58554.206
"392/780.551mz/7.88min",278324.418,524300.3,586630.3,463874.03,92774.806,92774.806,92774.806
"394/116.9284mz/7.88min",21451890,7150630,7150630,7150630,40500460,38543800,35753150
"395/117.9285mz/7.88min",2478825,826275,826275,826275,4663169,4464483.5,4131375
"396/118.924mz/7.88min",355765.56,118588.52,118588.52,118588.52,654128.94,654059.94,592942.6
"397/118.9267mz/7.88min",485678.364,161892.788,161892.788,161892.788,828325.94,809463.94,1048212.4
"400/379.1792mz/7.88min",771496.26,257165.42,257165.42,257165.42,1524456.8,1506487.5,1285827.1
"401/400.1471mz/7.88min",65936.286,21978.762,21978.762,21978.762,295367.12,277516.16,109893.81
"403/306.9188mz/7.85min",55496.433,18498.811,18498.811,18498.811,92494.055,119771.74,383048.28
"404/316.9475mz/7.88min",366962.964,122320.988,122320.988,122320.988,611604.94,631445,612944.06
"405/381.1737mz/7.88min",15322438.8,5107479.6,5107479.6,5107479.6,30314796,29786300,25537398
"407/466.1508mz/7.88min",711989.46,237329.82,237329.82,237329.82,1356257.4,1336341,1186649.1
"410/265.2526mz/7.88min",330241.62,550402.7,593038,659578.25,110080.54,110080.54,110080.54
"411/283.2631mz/7.88min",622852.32,1038087.2,1192718.6,1254190.1,207617.44,207617.44,207617.44
"412/378.2088mz/7.88min",962868.48,1604780.8,1902974.9,1778196,320956.16,320956.16,320956.16
"413/134.8945mz/7.88min",2502495.48,834165.16,834165.16,834165.16,4900935.5,4547528,4170825.8
"416/382.176mz/7.88min",4570045.5,1523348.5,1523348.5,1523348.5,9148317,8942891,7616742.5
"417/114.934mz/7.88min",1136569.32,378856.44,378856.44,378856.44,2118586.2,2027686.9,1894282.2
"418/351.2504mz/7.88min",572884.44,954807.4,1233496.9,1332614.5,190961.48,190961.48,190961.48
"419/352.3391mz/7.88min",1084962,1808270,1893316.8,2116893,361654,361654,361654
"420/782.5661mz/7.88min",391113.9,663917.5,651856.5,836470.9,130371.3,130371.3,130371.3
"421/808.5823mz/7.88min",280198.872,466998.12,482550.6,620544.4,93399.624,93399.624,93399.624
"422/810.5972mz/7.87min",250399.128,417331.88,667023.6,445068.88,83466.376,83466.376,83466.376
"423/730.5377mz/7.94min",122165.418,2663547.5,204582.55,203609.03,40721.806,40721.806,40721.806
"424/132.9001mz/7.89min",127048.2,42349.4,42349.4,42349.4,236777.6,224690.08,211747
"425/238.9315mz/7.89min",125039.796,41679.932,41679.932,41679.932,208399.66,272884.84,439770.47
"428/752.5197mz/7.9min",439967.736,5045745.5,824222.5,733279.56,146655.912,146655.912,146655.912
"431/579.2631mz/7.9min",502445.88,866906.25,837409.8,983598.94,167481.96,167481.96,167481.96
"432/443.2046mz/7.9min",153770.904,256284.84,784429.4,707211.6,51256.968,51256.968,51256.968
"433/397.1683mz/7.91min",1288926.12,429642.04,429642.04,429642.04,2233870,2209875,2148210.2
"435/325.184mz/7.96min",930277.92,310092.64,310092.64,310092.64,1657915.8,1550463.2,1658651.8
"437/284.2947mz/7.99min",303160.182,505266.97,662740.4,595347.56,101053.394,101053.394,101053.394
"438/365.266mz/7.99min",268629.732,449623.97,636855.8,447716.22,89543.244,89543.244,89543.244
"439/336.3258mz/8.04min",181253.1,302088.5,532987.06,410842.88,60417.7,60417.7,60417.7
"441/395.3307mz/8.2min",110631.534,184385.89,273674.53,233971.42,36877.178,36877.178,36877.178
"442/690.5064mz/8.21min",845013.36,3554107.8,1408355.6,1716797.9,281671.12,281671.12,281671.12
"443/712.4884mz/8.22min",111035.286,1524847.8,185058.81,564535.9,37011.762,37011.762,37011.762
"444/825.694mz/8.22min",220342.668,503529.84,367237.78,443980.25,73447.556,73447.556,73447.556
"447/752.5197mz/8.22min",265800.264,664969.75,443000.44,639587.6,88600.088,88600.088,88600.088
"452/851.7097mz/8.22min",800354.4,1333924,1856737.5,2629098.2,266784.8,266784.8,266784.8
"454/383.1893mz/8.22min",1737499.2,579166.4,579166.4,579166.4,3619281,3286254.5,2895832
"455/399.1839mz/8.22min",421913.34,140637.78,140637.78,140637.78,776966.9,748038.9,703188.9
"456/421.2507mz/8.22min",152987.85,254979.75,406899.88,329974.97,50995.95,50995.95,50995.95
"458/132.9001mz/8.22min",137748.102,45916.034,45916.034,45916.034,264602.16,229580.17,250712.92
"459/468.1677mz/8.21min",289796.5975,11681.255,1478.54688,7392.7344,703020.75,603882.3,567911.94
"460/134.8945mz/8.22min",3287326.2,1095775.4,1095775.4,1095775.4,6135408,5478877,5934874.5
"465/617.417mz/8.29min",144552.372,240920.62,285782.78,367754.25,48184.124,48184.124,48184.124
"467/312.3257mz/8.33min",135483.786,271022.06,225806.31,239779.52,45161.262,45161.262,45161.262
"469/321.315mz/8.35min",167175.918,278626.53,425720.4,345397.97,55725.306,55725.306,55725.306
"470/338.3415mz/8.35min",18016670.4,30027784,44236464,36216170,6005556.8,6005556.8,6005556.8
"471/118.9241mz/8.31min",19013.8218,6337.9406,6337.9406,6337.9406,169514.17,135199.4,31689.703
"474/383.1892mz/8.33min",10383.4872,3461.1624,3461.1624,3461.1624,224434.19,53126.777,17305.812
"475/675.6754mz/8.35min",119446.47,199077.45,422496.22,288511.2,39815.49,39815.49,39815.49
"476/118.8995mz/8.35min",374068.14,124689.38,124689.38,124689.38,1439682.9,1350145.9,623446.9
"477/250.1776mz/8.35min",134219.484,225416.72,282392.97,223699.14,44739.828,44739.828,44739.828
"478/132.9001mz/8.37min",96568.53,32189.51,32189.51,32189.51,729048,160947.55,247633.8
"479/134.8946mz/8.36min",3495408.9,1165136.3,1165136.3,1165136.3,12348816,5825681.5,8096004
"481/183.9341mz/8.4min",732439.14,244146.38,244146.38,244146.38,1633252.8,1220731.9,1223216.8
"483/199.9291mz/8.34min",139104.564,46368.188,46368.188,46368.188,496694.16,231840.94,353171.84
"484/150.8894mz/8.36min",1189951.44,396650.48,396650.48,396650.48,2350678.8,1983252.4,2096481.2
"486/391.2839mz/8.38min",504660.45,953992.5,841100.75,846391.3,168220.15,168220.15,168220.15
"487/413.2657mz/8.38min",1868602.32,3535303.8,3392231.8,3114337.2,622867.44,622867.44,622867.44
"488/716.522mz/8.39min",145216.788,2342433.8,242027.98,439808.1,48405.596,48405.596,48405.596
"490/393.2971mz/8.39min",777395.94,1295659.9,1391640.1,1666456.9,259131.98,259131.98,259131.98
"491/738.5038mz/8.41min",113683.002,1407809.5,189471.67,333868.6,37894.334,37894.334,37894.334
"492/136.0216mz/8.42min",2823343.2,4908357.5,4750310,4705572,941114.4,941114.4,941114.4
"493/312.3258mz/8.43min",442922.88,738204.8,1043701.44,812029.94,147640.96,147640.96,147640.96
"494/199.8048mz/8.49min",2362765.92,787588.64,787588.64,787588.64,4556193.5,3937943.2,4455777
"495/339.1995mz/8.5min",1785580.8,595193.6,595193.6,595193.6,3500483,3004347.8,2975968
"496/197.8078mz/8.5min",5062696.8,1687565.6,1687565.6,1687565.6,10393693,8437828,9529910
"497/195.8108mz/8.51min",4016445.6,1338815.2,1338815.2,1338815.2,7711677,6694076,7106788.5
"499/352.3391mz/8.53min",8401034.4,14913989,14001724,14051035,2800344.8,2800344.8,2800344.8
"501/490.1469mz/8.54min",1635052.8,545017.6,545017.6,545017.6,3422551.5,2725088,3163775
"502/488.15mz/8.54min",1736535,578845,578845,578845,3081460.8,2894225,3369612.2
"503/337.2053mz/8.55min",248491.05,82830.35,82830.35,82830.35,627028.7,414151.75,492906.53
"506/243.8991mz/8.58min",10545888,3515296,3515296,3515296,19335388,18301162,17576480
"507/119.9468mz/8.58min",3291677.4,1097225.8,1097225.8,1097225.8,5562532.5,5486129,5505316.5
"508/146.9658mz/8.6min",5040312,1680104,1680104,1680104,8861781,8400520,24370948
"509/245.8946mz/8.59min",4210937.7,1403645.9,1403645.9,1403645.9,7633321.5,7293599.5,7018229.5
"510/562.4251mz/8.6min",143259.63,238766.05,306745.84,392646.94,47753.21,47753.21,47753.21
"511/698.9109mz/8.6min",663042.96,221014.32,221014.32,221014.32,1133655.1,1169036.1,1105071.6
"512/213.9829mz/8.58min",598309.68,1994470.4,1185502.4,997182.8,199436.56,199436.56,199436.56
"514/318.9812mz/8.63min",1531072.08,510357.36,510357.36,510357.36,2903751.5,2985643.8,2551786.8
"515/368.9784mz/8.64min",1591010.4,530336.8,530336.8,530336.8,2749690.8,2876879,2651684
"516/268.9841mz/8.65min",1481517.48,493839.16,493839.16,493839.16,2811899,2582958.2,2469195.8
"517/135.9708mz/8.65min",509044.86,169681.62,169681.62,169681.62,1136695.9,1049666.9,848408.1
"518/218.986mz/8.66min",1613136.3,537712.1,537712.1,537712.1,2824056,2688560.5,2719116
"519/366.3727mz/8.67min",403221.636,672036.06,682396.2,1274133.4,134407.212,134407.212,134407.212
"521/340.3571mz/8.68min",216094.668,360157.78,395351.1,360366.03,72031.556,72031.556,72031.556
"522/132.8677mz/8.69min",624750.6,208250.2,208250.2,208250.2,2192541.2,2264768,1041251
"523/146.9658mz/8.66min",4850724.6,1616908.2,1616908.2,1616908.2,27563028,25542530,8084541
"525/421.2841mz/8.69min",7900.6484,39503.242,7900.6484,544583.6,7900.6484,7900.6484,7900.6484
"526/134.865mz/8.69min",235691.4,78563.8,78563.8,78563.8,1290516.8,519512.34,392819
"527/546.4303mz/8.71min",1279278,2547870.2,3230274.2,2132130,426426,426426,426426
"529/201.9757mz/8.72min",630422.76,1050704.6,1094939.9,1111101.2,210140.92,210140.92,210140.92
"530/394.3223mz/8.75min",317058.12,528430.2,637982.5,550920.1,105686.04,105686.04,105686.04
"533/161.9135mz/8.79min",2146035.3,715345.1,715345.1,715345.1,4039655.2,3759435.2,3576725.5
"534/321.2101mz/8.79min",250446.282,83482.094,83482.094,83482.094,744025.06,417410.47,516365.4
"535/377.3199mz/8.82min",2495012.1,4158353.5,4752001,4635601.5,831670.7,831670.7,831670.7
"536/265.1476mz/8.82min",464192.94,154730.98,154730.98,154730.98,823115.94,809873.6,773654.9
"537/229.9007mz/8.82min",4353530.4,1451176.8,1451176.8,1451176.8,8386374,7255884,7397874.5
"539/378.3233mz/8.82min",406614.72,1273558.2,707867.56,677691.2,135538.24,135538.24,135538.24
"541/200.8587mz/8.86min",2059783.32,686594.44,686594.44,686594.44,3432972.2,3521051.2,3712259.8
"542/339.1994mz/8.88min",1214664.96,404888.32,404888.32,404888.32,2073971.9,2024441.6,2217671.2
"543/325.1839mz/8.89min",480061.8,160020.6,160020.6,160020.6,835917.6,800103,832591.94
"544/312.8359mz/8.9min",4255068,1418356,1418356,1418356,7091780,7251734,7724243
"545/489.2771mz/8.9min",273466.164,91155.388,91155.388,91155.388,692241.7,492814.9,455776.94
"546/328.8307mz/8.9min",893401.26,297800.42,297800.42,297800.42,1612937.9,1489002.1,1881507.2
"547/311.1683mz/8.9min",376840.26,125613.42,125613.42,125613.42,801805.75,628067.1,821030.25
"550/142.9288mz/8.94min",2231988.48,743996.16,743996.16,743996.16,3925275.5,3719980.8,3969351.8
"551/199.9291mz/8.94min",939202.56,313067.52,313067.52,313067.52,2527407.8,1565337.6,2515581
"552/118.8995mz/8.95min",298434.48,99478.16,99478.16,99478.16,1970429.4,1897776.2,497390.8
"554/99.9257mz/8.95min",32673408,10891136,10891136,10891136,63282332,54455680,56982612
"555/183.9341mz/8.95min",12123790.8,4041263.6,4041263.6,4041263.6,22187402,20502710,20206318
"557/150.8893mz/8.95min",1617090,539030,539030,539030,2695150,2927531,2827832.2
"558/139.9444mz/8.95min",2810279.4,936759.8,936759.8,936759.8,6356060.5,4683799,5567640.5
"559/114.934mz/8.95min",3196296,1065432,1065432,1065432,5327160,5469987,5732924
"561/118.9267mz/8.95min",1760983.32,586994.44,586994.44,586994.44,2934972.2,3005887,3093536.2
"563/144.9233mz/8.96min",56148510,18716170,18716170,18716170,98620296,94941840,93580850
"565/119.9468mz/8.96min",608127.66,202709.22,202709.22,202709.22,1119535.5,1048726,1013546.1
"566/378.3234mz/8.96min",588224.4,980374,1422119.9,1361969.6,196074.8,196074.8,196074.8
"568/132.9001mz/8.96min",1446676.68,482225.56,482225.56,482225.56,2411127.8,2864285.2,2893285
"569/134.8945mz/8.96min",29515977.6,9838659.2,9838659.2,9838659.2,49193296,56734560,56023650
"572/377.3201mz/8.96min",2529047.7,4215079.5,4631715,4508707,843015.9,843015.9,843015.9
"574/113.9262mz/8.96min",12688695.6,4229565.2,4229565.2,4229565.2,21334136,21316692,21147826
"575/115.9207mz/8.96min",218191392,72730464,72730464,72730464,402231840,363652320,399729200
"577/132.9233mz/8.96min",10240459.2,3413486.4,3413486.4,3413486.4,17067432,17442400,17677764
"578/439.2516mz/8.96min",390565.2,130188.4,130188.4,130188.4,650942,727791.44,703338.8
"579/827.7096mz/8.96min",566370.4,566370.4,2831852,3174166.8,566370.4,566370.4,566370.4
"582/879.7404mz/8.96min",338815.5,338815.5,1694077.5,2082753.4,338815.5,338815.5,338815.5
"583/134.865mz/8.97min",484685.55,161561.85,161561.85,161561.85,1086478,1057254.1,807809.25
"584/132.8677mz/8.97min",813957,271319,271319,271319,1685946,1356595,1741391.5
"585/146.9658mz/8.97min",1708091.28,569363.76,569363.76,569363.76,3702608,3307646.2,2846818.8
"586/379.3358mz/8.97min",4316204.7,7193674.5,7445887,7377834,1438734.9,1438734.9,1438734.9
"587/380.339mz/8.97min",1256885.64,2094809.4,2213999.2,2171573.5,418961.88,418961.88,418961.88
"588/395.3306mz/8.97min",441893.94,736489.9,797982.8,856263.4,147297.98,147297.98,147297.98
"592/101.9808mz/8.97min",1665877.8,555292.6,555292.6,555292.6,3365448.2,2856296,2776463
"593/129.9756mz/8.97min",635717.7,211905.9,211905.9,211905.9,1714280.5,1215585.5,1059529.5
"595/851.7098mz/8.97min",21505584,47442770,35842640,43310576,7168528,7168528,7168528
"596/124.9967mz/8.97min",728467.44,242822.48,242822.48,242822.48,1500401.1,1290859,1214112.4
"597/135.9708mz/8.97min",428060.88,142686.96,142686.96,142686.96,833710.4,713434.8,953542.3
"599/481.2921mz/8.97min",1934748.3,3224580.5,3402445.5,3630187.8,644916.1,644916.1,644916.1
"601/355.1579mz/8.97min",656214.96,218738.32,218738.32,218738.32,1157630,1141655.2,1093691.6
"603/383.1892mz/8.97min",481567.164,160522.388,160522.388,160522.388,858893.5,897536.94,802611.94
"604/495.2568mz/8.97min",855522.36,285174.12,285174.12,285174.12,1755975.1,1658447,1425870.6
"606/102.9567mz/8.97min",409206.66,136402.22,136402.22,136402.22,700181.2,707047.6,682011.1
"607/823.6788mz/8.98min",11906016,19843360,38034332,34571148,3968672,3968672,3968672
"609/328.8307mz/9.06min",281677.26,93892.42,93892.42,93892.42,608795.44,469462.1,699955.8
"610/312.8359mz/9.06min",1828080.9,609360.3,609360.3,609360.3,3046801.5,3054627.2,5180517.5
"612/200.8587mz/9.07min",426439.56,142146.52,142146.52,142146.52,744422.44,710732.6,1298242
"613/352.3391mz/9.09min",1240602.3,2237733.2,2067670.5,2068960.6,413534.1,413534.1,413534.1
"615/463.3312mz/9.19min",7160.9862,69743.04,11934.977,844327.6,2386.9954,2386.9954,2386.9954
"616/587.4644mz/9.62min",490841.52,1608323.6,1162991.4,818069.2,163613.84,163613.84,163613.84
"617/613.4225mz/9.62min",3886338.6,8090862,6477231,7746319,1295446.2,1295446.2,1295446.2
"619/879.7408mz/9.63min",3105124.8,3105124.8,15525624,16684394,3105124.8,3105124.8,3105124.8
"620/451.2451mz/9.64min",191947.764,319912.94,399314.78,530607.25,63982.588,63982.588,63982.588
"621/383.1825mz/9.64min",202748.4,337914,409138.06,545625.9,67582.8,67582.8,67582.8
"622/537.3945mz/9.79min",208289.436,400313.9,347149.06,513985.62,69429.812,69429.812,69429.812
"623/226.9514mz/9.94min",805836.9,1343061.5,2297287.8,2240422,268612.3,268612.3,268612.3
"627/853.7229mz/10.02min",30403.4604,50672.434,29267010,31912024,10134.4868,10134.4868,10134.4868
"628/771.6468mz/10.03min",1091044.2,3348006.2,1932172.8,1818407,363681.4,363681.4,363681.4
"630/743.6156mz/10.04min",648579.48,1837562.8,1158102,1080965.8,216193.16,216193.16,216193.16
"631/736.5418mz/10.09min",267297.9,445496.5,484503.8,489708.22,89099.3,89099.3,89099.3
"632/663.4535mz/10.09min",931676.94,1568897.5,1552794.9,1554554.9,310558.98,310558.98,310558.98
"633/685.4354mz/10.09min",8321128.8,15361326,14116750,13868548,2773709.6,2773709.6,2773709.6
"634/708.5108mz/10.09min",458490,764150,797242.3,780993.2,152830,152830,152830
"635/726.4616mz/10.09min",875298.84,1458831.4,1490331.4,1479277.5,291766.28,291766.28,291766.28
"637/146.9803mz/10.17min",1937860.68,9715590,3439236,3229767.8,645953.56,645953.56,645953.56
"639/144.9822mz/10.18min",4504584,21425664,7507640,15264123,1501528,1501528,1501528
"640/132.8678mz/10.17min",390645.36,130215.12,130215.12,130215.12,979503.44,651075.6,936739.6
"641/134.8651mz/10.18min",258065.328,86021.776,86021.776,86021.776,447755.75,478350.97,430108.88
"642/80.9479mz/10.18min",489587.22,930464.2,849612.6,815978.7,163195.74,163195.74,163195.74
"643/102.9568mz/10.19min",936368.04,312122.68,312122.68,312122.68,1560613.4,1576432.2,1587249.5
"644/589.4798mz/10.2min",1294730.4,3322679.2,3077128.5,2157884,431576.8,431576.8,431576.8
"645/238.9315mz/10.2min",440808.42,146936.14,146936.14,146936.14,734680.7,798395.06,872105.56
"646/216.9227mz/10.2min",1047700.08,3525483.2,2452230.2,1746166.8,349233.36,349233.36,349233.36
"647/306.9189mz/10.21min",841153.26,280384.42,280384.42,280384.42,1401922.1,1416972.4,1537671.4
"649/615.4952mz/10.21min",508288.65,847147.75,914513.8,969591.4,169429.55,169429.55,169429.55
"650/112.9857mz/10.21min",10091300.4,3363766.8,3363766.8,3363766.8,17264364,20493804,16818834
"651/738.5038mz/10.22min",594138.15,1247813.9,990230.25,1094689.1,198046.05,198046.05,198046.05
"653/716.5218mz/10.22min",636491.76,2931099.2,2491337.8,1060819.6,212163.92,212163.92,212163.92
"654/690.506mz/10.23min",213245.472,366437.78,355409.12,380627.47,71081.824,71081.824,71081.824
"655/248.9603mz/10.23min",2197850.4,732616.8,732616.8,732616.8,3663084,3816495.8,4066795
"656/316.9476mz/10.23min",1444343.28,481447.76,481447.76,481447.76,2407238.8,3634429,3680517.2
"657/384.9352mz/10.23min",1170841.8,390280.6,390280.6,390280.6,1951403,2239831.8,2276006.2
"658/656.8853mz/10.23min",197425.632,65808.544,65808.544,65808.544,329042.72,365596.5,411764.06
"660/158.9641mz/10.23min",1121812.26,2624077.2,1906315.6,1869687.1,373937.42,373937.42,373937.42
"661/180.9729mz/10.23min",1283558.28,427852.76,427852.76,427852.76,2276088.5,2442697,2139263.8
"662/452.9226mz/10.23min",1024427.34,341475.78,341475.78,341475.78,1707378.9,1754427.2,1857543.6
"663/588.8976mz/10.23min",362730.6,120910.2,120910.2,120910.2,604551,657616.7,734191.5
"664/520.9099mz/10.23min",498588.15,166196.05,166196.05,166196.05,830980.25,1217899.9,1302289.2
"665/226.9514mz/10.23min",2230821.3,7775669,3827481.2,3718035.5,743607.1,743607.1,743607.1
"666/362.9259mz/10.23min",290522.16,506429,499602.03,484203.6,96840.72,96840.72,96840.72
"667/430.9133mz/10.23min",264896.58,441608.06,446381.62,441494.3,88298.86,88298.86,88298.86
"668/140.0682mz/10.25min",336234.9,659295.6,560391.5,596098.6,112078.3,112078.3,112078.3
"669/118.9241mz/10.27min",313282.518,104427.506,104427.506,104427.506,557984.3,553013.44,522137.53
"671/863.566mz/10.3min",620790.48,206930.16,206930.16,206930.16,2260980.2,1690357.6,1034650.8
"672/223.9882mz/10.31min",2471338.8,4378309,4126823.8,4118898,823779.6,823779.6,823779.6
"673/385.7238mz/10.32min",854182.14,1612527,1423636.9,1569184.5,284727.38,284727.38,284727.38
"674/213.9827mz/10.32min",1272831.12,2954334.5,3004029.2,2121385.2,424277.04,424277.04,424277.04
"675/205.0171mz/10.32min",3605944.8,6009908,6269994.5,6322871.5,1201981.6,1201981.6,1201981.6
"676/172.9563mz/10.33min",4552175.7,7769538,7586959.5,7882801,1517391.9,1517391.9,1517391.9
"677/174.9533mz/10.33min",713619.6,1219012,1189366,1864198,237873.2,237873.2,237873.2
"678/182.9851mz/10.33min",11397350.4,18995584,19318986,19853678,3799116.8,3799116.8,3799116.8
"679/163.9905mz/10.33min",1390914.6,3112184.2,3114640.2,2318191,463638.2,463638.2,463638.2
"680/169.9772mz/10.33min",1254570.84,2090951.4,2523196,2717459.5,418190.28,418190.28,418190.28
"681/98.512mz/10.33min",13531178.4,22551964,23580524,22928398,4510392.8,4510392.8,4510392.8
"682/110.0201mz/10.33min",53581452,89302420,90465080,91335480,17860484,17860484,17860484
"683/138.9953mz/10.33min",2525996.4,4209994,4422416.5,4454389.5,841998.8,841998.8,841998.8
"685/97.5144mz/10.33min",766861.74,1388868,1307722.9,1278102.9,255620.58,255620.58,255620.58
"686/89.5067mz/10.33min",6860300.4,11433834,11440640,12806039,2286766.8,2286766.8,2286766.8
"687/113.9636mz/10.33min",4234510.2,8225338.5,7057517,7176085,1411503.4,1411503.4,1411503.4
"688/110.5217mz/10.34min",3700912.2,6615303,6168187,7821718.5,1233637.4,1233637.4,1233637.4
"689/154.9902mz/10.34min",16424347.2,27373912,30634700,29119792,5474782.4,5474782.4,5474782.4
"690/196.0167mz/10.34min",923124.9,1588109.5,1538541.5,1608647.9,307708.3,307708.3,307708.3
"691/109.0224mz/10.34min",3386802.6,5669208,7381046.5,5644671,1128934.2,1128934.2,1128934.2
"692/141.9585mz/10.33min",1015287.96,1692146.6,2114861,1749764.6,338429.32,338429.32,338429.32
"693/152.9949mz/10.34min",922105.86,1670331,1759399,1536843.1,307368.62,307368.62,307368.62
"694/192.9287mz/10.35min",568342.536,189447.512,189447.512,189447.512,947237.56,960962.5,979364.25
"696/207.0174mz/10.36min",3432848.7,5736909.5,5852630,5721414.5,1144282.9,1144282.9,1144282.9
"697/209.0129mz/10.36min",1301153.28,2168588.8,2227056.2,2182367.2,433717.76,433717.76,433717.76
"698/139.9879mz/10.37min",16128193.2,26880322,27495566,27274766,5376064.4,5376064.4,5376064.4
"699/141.9833mz/10.37min",6217428,10362380,10441034,10472705,2072476,2072476,2072476
"701/143.9809mz/10.37min",816807.48,1370528,1370583.1,1361345.8,272269.16,272269.16,272269.16
"703/186.9809mz/10.37min",1884964.92,3141608.2,3197577,3281207.2,628321.64,628321.64,628321.64
"704/183.0098mz/10.37min",1121485.74,1869142.9,1992402,1988661.4,373828.58,373828.58,373828.58
"705/184.9855mz/10.37min",4925258.4,8216978.5,8208764,8527034,1641752.8,1641752.8,1641752.8
"706/181.0144mz/10.37min",2995170.9,4991951.5,5250397,5315389,998390.3,998390.3,998390.3
"708/114.0165mz/10.37min",625890.36,1043150.6,1105818,1113333.8,208630.12,208630.12,208630.12
"710/111.5189mz/10.37min",1154906.46,1924844.1,2008572.1,2014142.6,384968.82,384968.82,384968.82
"711/111.5218mz/10.37min",4014913.5,6691522.5,6787262.5,6880642.5,1338304.5,1338304.5,1338304.5
"712/131.5335mz/10.37min",4045864.5,6743107.5,6902001,7144073.5,1348621.5,1348621.5,1348621.5
"713/90.5067mz/10.37min",2782813.2,4638022,4709399.5,4725757.5,927604.4,927604.4,927604.4
"716/91.5044mz/10.38min",1058002.5,1763337.5,1792999.4,1804893,352667.5,352667.5,352667.5
"717/111.0202mz/10.38min",47493066,79155110,79394250,80734264,15831022,15831022,15831022
"718/112.0178mz/10.38min",18570357.6,30950596,31093494,31442178,6190119.2,6190119.2,6190119.2
"719/112.5195mz/10.38min",1299831.12,2166385.2,2206800.8,2212751,433277.04,433277.04,433277.04
"720/113.0166mz/10.38min",2608935,4360230.5,4348225,4455318.5,869645,869645,869645
"722/215.9837mz/10.38min",894588.24,1490980.4,1538013.6,1537714.2,298196.08,298196.08,298196.08
"724/174.9564mz/10.44min",8941590.4,2511086.8,2453941.5,2466169.5,15789107,15933967,15372094
"725/156.9906mz/10.38min",4678608.6,7797681,7892164,7868386.5,1559536.2,1559536.2,1559536.2
"727/158.986mz/10.38min",1825736.28,3042893.8,3095836.5,3145120.2,608578.76,608578.76,608578.76
"728/115.964mz/10.38min",1200682.5,2156360.2,2001137.5,2425267.5,400227.5,400227.5,400227.5
"729/165.9829mz/10.4min",1672065.6,2994280.8,2999492.8,2786776,557355.2,557355.2,557355.2
"730/109.5217mz/10.41min",2964640.8,4941068,5096003,5259094.5,988213.6,988213.6,988213.6
"731/130.5216mz/10.41min",1353320.28,2379528.2,2255533.8,2290723.8,451106.76,451106.76,451106.76
"732/123.902mz/10.41min",1105726.8,368575.6,368575.6,368575.6,1842878,1873688.8,2057761.1
"733/136.8628mz/10.42min",993992.28,331330.76,331330.76,331330.76,1699706.1,1687303.6,1656653.8
"734/132.8678mz/10.42min",3177132.9,1059044.3,1059044.3,1059044.3,5435049.5,5408361,5295221.5
"735/134.8654mz/10.42min",3224996.4,1074998.8,1074998.8,1074998.8,5539104,5531741,5374994
"736/242.9434mz/10.44min",527895.564,175965.188,175965.188,175965.188,879825.94,2152153.2,2189346.8
"737/94.0451mz/10.45min",2839281.3,4939875,4974401,4732135.5,946427.1,946427.1,946427.1
"739/160.842mz/10.47min",1975795.2,658598.4,658598.4,658598.4,3463471.5,3404665.8,3292992
"740/162.839mz/10.47min",1842360.6,614120.2,614120.2,614120.2,3212198.5,3170068,3070601
"741/164.836mz/10.47min",523226.46,174408.82,174408.82,174408.82,927705.9,913091.3,872044.1
"742/164.9272mz/10.47min",827730.54,275910.18,275910.18,275910.18,1379550.9,1396613,1409306.8
"743/195.8108mz/10.47min",216722.328,72240.776,72240.776,72240.776,366519.47,361203.88,377421.53
"744/197.8079mz/10.47min",281534.25,93844.75,93844.75,93844.75,472165.5,469223.75,493336.03
"745/199.8049mz/10.47min",124969.68,41656.56,41656.56,41656.56,214914.02,208282.8,216157.6
"746/205.8396mz/10.47min",768352.8,256117.6,256117.6,256117.6,1295633.8,1280588,1303438.4
"747/207.8366mz/10.47min",716685.24,238895.08,238895.08,238895.08,1218273.1,1194475.4,1238086
"748/102.0339mz/10.48min",83123730,138539550,140281650,145151520,27707910,27707910,27707910
"749/102.5354mz/10.49min",7188016.2,11980027,12205041,12592613,2396005.4,2396005.4,2396005.4
"751/208.0393mz/10.49min",1668873,2781455,2890163,2846321,556291,556291,556291
"753/104.0302mz/10.49min",1921507.8,3202513,3615046,3703096.5,640502.6,640502.6,640502.6
"754/81.5205mz/10.49min",16364929.2,29259034,27274882,27966768,5454976.4,5454976.4,5454976.4
"756/168.0161mz/10.49min",1382201.7,2303669.5,2426957.2,2340229.5,460733.9,460733.9,460733.9
"757/125.9862mz/10.5min",13026379.2,23375738,21710632,22511954,4342126.4,4342126.4,4342126.4
"758/154.0049mz/10.5min",1466596.92,2444328.2,2515498.2,2517970.5,488865.64,488865.64,488865.64
"759/167.0128mz/10.5min",26150286,43583810,45706830,44698970,8716762,8716762,8716762
