"","filter","NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML","NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML","NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML","NEG_TJGIp1_1_Run35.mzML","NEG_TJGIp1_2_Run100.mzML","NEG_TJGIp1_3_Run186.mzML"
"413/785.2148mz/4.96min",179391.91,225849.56,185224.92,34320.28,579885.94,173558.9,16158.067
"414/489.322mz/4.97min",108328.58,114696.83,107809.46,108847.7,123243.055,83616.16,67060.64
"416/551.2876mz/4.98min",322228.085,381984.47,436540.7,483419.38,224705.84,262471.7,236460.61
"418/546.2721mz/5.0min",241755.025,213029.47,217451.8,224738.66,281363.66,279079.3,258771.39
"419/309.1707mz/5.0min",735168.08,695219.4,726644.7,844711.56,811634.1,734205.56,736130.6
"420/431.2073mz/5.0min",933111.125,1042579,1228564.8,1385005.4,823643.25,757824.4,738164.4
"421/477.213mz/5.0min",2048166.2,2311790,2685322.2,3035320.8,1784542.4,1707943.2,1640498.5
"422/311.2227mz/5.0min",461511.09,457715.97,391119.44,518859.2,556516.94,463824.88,459197.3
"424/485.1815mz/5.02min",1251086.6,1425264.8,1685465.2,1846709.2,1052578.4,1075670.1,1076908.4
"425/475.1528mz/5.02min",235050.185,367045.72,233894.48,236205.89,297262.3,157307.86,148339.38
"426/472.3026mz/5.02min",1865161.95,2725310.2,1700372.8,2029951.1,2278961.8,1152057.9,1062439.4
"427/267.1601mz/5.03min",241538.195,379452.25,221974.95,249501.69,382716.97,221988.89,233574.7
"429/442.1951mz/5.05min",663763.45,770929.1,862318.1,1028116.2,556597.8,552123.6,556100.7
"430/509.1789mz/5.05min",309455.515,290547.75,513449.38,562481.56,189697.14,291975.06,326935.97
"431/201.1496mz/5.04min",1285411.3,1467877.1,843740.56,916677.25,1668220.6,1298334.6,1272488
"432/905.3729mz/5.05min",171591.495,101266.555,275672.2,289812.34,50406.094,152937.88,190245.11
"433/507.2609mz/5.05min",1737983,1777234,1698732,1668291.1,1682449.4,1861625.2,1862181.5
"434/397.2019mz/5.05min",7739218.75,8754540,10522227,11614278,6616892,6723897.5,6594638
"435/441.1917mz/5.05min",2556654.9,2940355,3121721.8,3784023.5,2172954.8,2158885.5,1953206.5
"436/471.2022mz/5.05min",212093.85,243040.83,225231.53,287701.22,198956.17,165322.52,145827.95
"439/508.265mz/5.05min",713779.625,691258.5,707045.25,720514,848398.4,646635.5,827470.2
"440/401.1603mz/5.05min",317102.69,366812.66,415832.12,465500.34,267392.72,244884.34,231906.27
"441/449.2178mz/5.06min",107832.703,117930.516,150589.55,174785.25,97734.89,72938.266,76811.195
"442/221.0971mz/5.06min",924729.675,1040869.1,853539.3,928110.6,1135974.5,921348.75,908407.56
"444/351.1846mz/5.07min",316922.875,325492.47,308353.28,395903.75,433758.06,273819.2,287596.6
"447/491.2286mz/5.09min",452774.685,520174.97,602454.44,692717.8,385374.4,354649.78,350026
"448/602.3327mz/5.09min",58440.513,158815.56,44667.17,40831.73,192524.73,63023.01,53858.016
"453/442.2921mz/5.1min",463404.66,673674,422886.38,503922.94,575968.6,287139.66,265818.2
"454/183.139mz/5.15min",104362.78,140969.83,121127.62,87597.94,81311.26,205981.75,67513.8
"455/387.25mz/5.11min",837748.845,1343012.1,798430.25,942323.3,877067.44,525725.7,513424.7
"457/227.1289mz/5.12min",1152284.9,1103539.8,942563.9,1543425.8,1353769.8,1198542.6,1106027.2
"458/293.1759mz/5.12min",2470456.25,2251248,2638617.5,2535913.5,2404999,2751548.8,2088378.2
"459/385.2596mz/5.13min",441297.86,579357.1,394723.25,460508.47,636136.7,422087.25,411643.12
"460/456.3079mz/5.13min",1815427.15,3377518.2,1648487.8,1982366.5,3003811,1493953.5,1381754.4
"462/456.1746mz/5.15min",407758.2,510978.84,688520.06,797088.1,292320.47,304537.56,296061.28
"463/441.1918mz/5.16min",4005798.15,4648954.5,5827154.5,6814329,3362641.8,3162615.8,3087451.2
"464/455.1712mz/5.16min",1628546.75,2024646.1,2653753.8,3163897.8,1184833.6,1232447.4,1203786.1
"466/263.0713mz/5.16min",439509.5,475892.62,367665.38,411017.03,617189.75,446142.3,432876.7
"468/571.3711mz/5.17min",751106.65,909236,679946.8,822266.5,944046.06,494071.66,487377.8
"469/596.3665mz/5.18min",1567835,1505152.9,1404350,1522451,1613219,1623185.8,1651800.8
"470/642.3723mz/5.18min",524133.24,508560.78,473006.5,506050.72,553887.56,539705.7,542760.44
"472/632.3432mz/5.18min",1111208.5,1808116.5,1069902.4,958350.4,2438689.5,1152514.6,1004303.6
"473/659.3623mz/5.18min",309039.69,576820.1,286721.28,267501.25,743289.56,331358.1,251462.23
"474/183.139mz/5.18min",208097.96,231955.34,182760.53,207553.14,208642.78,228719.8,142386.6
"475/371.2551mz/5.21min",210931.84,172140.2,104088.125,191729.23,426616.44,239335.45,230134.45
"477/473.2179mz/5.2min",205112.33,236492.78,377685.06,429041.7,141747.16,169194.6,173731.88
"480/491.2286mz/5.21min",258675.5,287654.6,333342.25,404247.16,229696.4,199662.2,199391.98
"482/447.2751mz/5.21min",188714.08,243650.1,346879.28,375678.47,126110.234,133778.06,102163.35
"483/311.2228mz/5.22min",1327848.65,1320918.9,1328660.4,1354807.2,1428461.1,1327036.9,1261786.4
"484/819.5201mz/5.28min",244497.915,378715.4,186800.53,38996.805,435912.4,302195.3,29976.836
"486/357.2394mz/5.25min",158212.765,221424.67,158343.36,210888.55,158082.17,90207.72,102725.52
"488/802.5294mz/5.29min",568010.97,604060,470943.8,182784.1,758973,978922.2,531961.94
"490/612.3973mz/5.25min",577212.75,564647.1,280315.56,396054.62,1435752,589778.4,617634.4
"492/566.3558mz/5.25min",557015.65,538587.7,526612.56,571184,633489.8,618432.94,542847.3
"493/602.3327mz/5.25min",700901.7,1168112,628089.1,773714.3,1007654.44,473314.62,626116.3
"494/612.3616mz/5.25min",555124.9,541419.2,525713.25,566286.7,631605.94,621766.25,543963.1
"495/629.3516mz/5.27min",239775.55,413119.1,237058.4,242492.7,447663.8,146085.58,207700.42
"499/309.2071mz/5.27min",1030422.62,1054666.5,1028440.8,1172741.6,1032404.44,880527.6,943538.4
"500/293.1758mz/5.27min",725965.55,802417.25,677687.8,774243.3,824772.5,620025.94,581418.06
"501/309.1708mz/5.27min",729406.32,777800.4,766605.94,879477.8,569373.7,691271.56,692206.7
"503/313.2384mz/5.28min",252111.53,259001.92,185378.38,245221.14,340356.72,265385.38,236686.16
"505/632.3432mz/5.28min",935201.45,2056676.5,864228.4,1006174.5,1717526.8,772279.94,797157.1
"506/596.3666mz/5.28min",1484937,1346566,1356844.6,1452874.1,1527893.1,1516999.9,1545068.6
"507/642.3721mz/5.28min",579740.5,532434.5,528340.44,570741.2,588739.8,613208,608652.44
"509/659.3623mz/5.27min",232165.64,480178.25,223335,240996.28,457802.97,135448.97,179503.48
"510/541.3608mz/5.29min",1568298.75,2418246,1389534.4,1747063.1,2206926.8,1232163.4,1134179.4
"511/286.2023mz/5.3min",569359.27,739093.44,528496.6,610221.94,723689.56,507178.34,513594
"512/473.3594mz/5.34min",483741.89,504720.06,429505.34,231249.58,581956.5,609807.1,462763.72
"513/521.2082mz/5.32min",404714.11,534248.56,370552.97,467659.5,438875.25,341150.9,334065.06
"514/740.5294mz/5.34min",183285.88,197121.66,168315.97,48407.965,264494.72,404073.4,169450.1
"515/610.382mz/5.32min",249231.38,203668.98,214469.45,241413.92,257048.84,297097.53,321973.4
"516/656.388mz/5.32min",330670.62,292928.47,316633.3,319759.94,341581.3,443195.34,478878.16
"518/646.3589mz/5.32min",676465.725,1383790.8,637090.2,559365.5,1347591,715841.25,553630.3
"521/431.2073mz/5.33min",245107.455,279648.97,318759.25,370082.9,210565.94,194763.66,142775.92
"522/776.5058mz/5.34min",247302.76,327973.9,166631.62,35430.94,399637.22,363329.66,124038.664
"524/473.2182mz/5.34min",199954.845,260018.03,306371.66,337352.38,136603.73,133418.56,139891.66
"525/519.2232mz/5.34min",359540.935,413726.12,468342.9,508546.03,305355.75,269278.53,247119.86
"526/381.2282mz/5.34min",598429.9,983202.1,531578.2,603127.9,940021.5,585047.1,593731.9
"527/566.3556mz/5.35min",429250.81,389545.7,416646.2,424003.12,434498.5,518919.8,584667.06
"528/612.3614mz/5.35min",479758.425,425771.78,443074.3,480492.47,479024.38,577820.6,669439.44
"529/486.3183mz/5.35min",930718.25,1389820.4,984721.06,1109865.8,876715.44,660371.9,585228.6
"531/602.3325mz/5.35min",810100.075,1466748.5,725121.9,539435.56,1322423.2,895078.25,564351
"532/629.3515mz/5.35min",247112.64,386837.9,194925.03,170676.9,371815.8,290597.9,203627.38
"533/329.1757mz/5.36min",236006.805,255634.27,357382.78,383724.44,216379.34,128881.59,94651.09
"534/357.2647mz/5.35min",145748,148587.02,144889.64,144145.11,146606.36,151098.19,129557.02
"538/420.2503mz/5.36min",579497.17,731742,235357.42,264385.16,427252.34,15243440,16018855
"539/374.2447mz/5.36min",401562.56,515921.56,166876.47,170835.55,287203.56,10868704,11340226
"541/410.2215mz/5.36min",25750.632,44991.543,1301.9442,1301.9442,6509.721,1000720.75,708635.94
"542/491.1974mz/5.37min",348330.3,312578.94,340150.7,348384.2,348276.4,416736.53,394078.56
"543/756.5242mz/5.3min",4472755.25,3940082,3269516,3362250.5,5005428.5,6387919,6964637.5
"544/792.5011mz/5.3min",2755275.85,3095012.5,1800933.1,1441372.6,3457213,2763867.2,2746684.5
"545/425.1968mz/5.37min",1888932.35,2329314.8,2801358.5,2987897.8,1448549.9,1332124.5,1260314.1
"546/471.2022mz/5.38min",422490.64,508713.62,617368.5,667104.5,336267.66,328637.1,319719.4
"547/538.3108mz/5.4min",434496.06,478530.75,508350.47,470895.28,378251.2,398096.84,372388.75
"548/506.2998mz/5.4min",713599.15,2176293.8,786767.6,569734.56,1881277,640430.7,352173.94
"549/470.3233mz/5.4min",25121641,33852812,24280202,25963080,28951230,20701786,18606340
"551/533.3192mz/5.4min",182119.15,639596.9,129862.195,173151.27,577890,191087.03,95140.81
"552/941.6539mz/5.4min",1104348.25,1657530,1017796.6,1190899.9,1290801.6,651087.8,523780.8
"553/601.3228mz/5.41min",826739.2,1007200.94,677539.56,757103.06,882934.6,948758.2,770543.8
"554/521.2078mz/5.42min",216267.655,203836.48,199924.94,211556.42,271530.03,231941.48,220978.89
"556/293.1757mz/5.43min",663701.35,675463.7,646890.2,688009.5,709419.1,651939,555654.3
"557/347.2226mz/5.44min",387108.84,373186.78,457268.66,508155,401030.9,332775.28,323524.8
"559/628.3481mz/5.44min",219465.47,345039.12,198677.81,148160.61,433913.53,235566.25,203364.69
"561/311.2227mz/5.45min",466248.8,743328.3,451765,480732.6,677686,407007.3,411319.28
"562/271.1914mz/5.45min",472750.97,424776.25,481287.6,536692.56,438384.12,464214.34,508468.3
"563/656.3884mz/5.46min",742261.17,710703.44,692889,735716.94,844107.2,748805.4,811973.7
"565/610.3821mz/5.46min",1264792.2,1141926.6,1221780.6,1254224.6,1324974.1,1275359.8,1361368.2
"567/359.2803mz/5.47min",726050.03,660026.5,574216.94,604326.7,883699.2,792073.56,800253.8
"568/534.2719mz/5.48min",600353.27,594114.44,712674.8,663953.1,553108,591375.3,606592.1
"569/646.3586mz/5.48min",1190176.1,1801738.2,1129805.4,940265,2033756.4,1250546.8,1088761
"570/571.3712mz/5.48min",84516.7175,118901.336,77737.625,91295.81,103314.875,48127.312,50440.65
"572/118.051mz/5.54min",141261.735,273063.56,161672.33,35293.74,292497.4,120851.14,46577.78
"574/495.2289mz/5.49min",279772.99,275007.7,284538.28,304926.03,325825.97,263115.38,255282.34
"575/643.3673mz/5.5min",1658550.5,2923928,1524064.2,1344369,3459195.2,1793036.8,1461377
"577/640.3931mz/5.5min",64663.0095,38120.176,67964.14,61699.285,61179.23,71019.25,67626.734
"578/580.3715mz/5.51min",4930170.75,4924911.5,4229996.5,4493249,5825377.5,4935430,5044207.5
"579/616.3483mz/5.51min",6282849,10717102,5904319,5033447,12255443,6661379,5625618.5
"581/626.377mz/5.51min",4836569.75,4825489,4196645,4470903.5,5787341.5,4847650.5,5125785.5
"582/670.4037mz/5.51min",145624.865,77700.87,152857.28,138392.45,120194.21,261283.6,242666.7
"583/624.3977mz/5.52min",49607.4185,42121.62,37183.824,47361.457,61166.875,52550.855,51853.38
"584/660.3749mz/5.52min",208285.93,285392,153227.83,179529.84,481913.53,237042.02,141940.11
"586/672.4058mz/5.52min",139844.555,143837.1,128478.77,147682.22,142120.3,137568.81,131838.1
"589/446.2548mz/5.53min",554941.48,460949.22,527297.6,588794.06,561893.56,569223.7,547989.4
"592/491.3016mz/5.56min",81461.867,80430.32,82493.414,96867.15,91781.695,68530,79651.48
"593/311.2227mz/5.56min",639387.85,665424.8,575047.9,671169.2,750004.94,613350.9,540989.06
"595/639.3285mz/5.57min",91741.275,90156.62,70050.63,88702.27,119763.3,93325.93,99599.16
"599/385.2708mz/5.6min",4042899,5180401.5,3778969.5,4364790,4306828.5,2888768.8,2801630.5
"600/537.2394mz/5.6min",313329.84,314272.8,291238.6,314498.88,352554.72,311862.94,312386.88
"601/285.2071mz/5.6min",135225.915,127028.84,126927.76,144138.95,169559.53,135678.38,134773.45
"602/500.3342mz/5.6min",1084411.65,1514166.5,1042175.8,1218938.9,1126647.5,713695.44,672956.6
"603/484.3391mz/5.61min",511930.1,524499,271260.75,335695.38,1069698.5,535311.94,499361.2
"609/610.3818mz/5.64min",233173.805,228559.03,202474.48,229050.78,287904.25,237296.83,257006.56
"610/656.3876mz/5.64min",81648.3595,82088.414,70096.3,81208.305,112414.15,77805.91,95908.78
"612/980.6649mz/5.65min",397209.775,480402.2,325882.25,468537.3,478635.44,286025.88,259792.27
"617/670.4033mz/5.66min",251398.525,217011.2,223765.34,246265.19,256531.86,269504.47,283749.06
"619/708.3798mz/5.67min",1380846.6,1536864.1,1330374.9,1234502.6,1600280.8,1393249.1,1368444.1
"620/624.3975mz/5.67min",182373.04,163613.97,171925.9,180161.31,184584.77,188943.27,189637.89
"621/657.3828mz/5.67min",4887614.75,9123815,4723545.5,4339264.5,10055475,5051684,4544184.5
"622/521.208mz/5.68min",1606925.8,1460428.8,1765269,1706286.6,2149535,1457375.1,1507565
"623/596.3931mz/5.68min",2799979.8,3644294.2,1955665.4,1537650,4372990.5,1746533.4,3794452.2
"626/594.3873mz/5.69min",54184685,53751710,48328410,50115412,61907470,55456092,54617660
"627/684.4191mz/5.68min",278768.46,33014.84,357744.28,199792.64,27277.17,1016607.75,627788.6
"628/470.3234mz/5.69min",358205.7,504617,359051.84,426373.9,357359.56,235712.84,189698.5
"629/359.2802mz/5.69min",246197.86,255509.75,317776.22,341435.12,224366.88,236885.97,208498.44
"630/630.3641mz/5.7min",20909599,39512276,20248202,17174552,41935110,21570996,18560628
"631/639.3286mz/5.7min",363251.095,335330.47,383382.5,390097.16,354151.47,327599.94,372350.72
"632/640.3927mz/5.7min",59488656,58536636,53904412,56025936,68748230,60440676,61100260
"634/484.3389mz/5.71min",916031.375,1237512,730154.8,950709.75,1099215.4,881353,769154.9
"635/505.213mz/5.77min",158781.66,169886.02,183301.1,147677.3,172658.55,116081.65,143852.64
"636/599.4023mz/5.72min",478538.56,552009.25,461299.56,495777.56,557894.56,375797.28,302229.97
"637/860.5425mz/5.72min",831206.64,831206.64,831206.64,5145352.5,831206.64,831206.64,4156033.2
"640/355.249mz/5.73min",75628.14,74264.99,67027.65,516776.56,76991.29,53190.656,294337.22
"641/285.2071mz/5.75min",121154.45,97822.875,100406.63,131296.75,111012.15,132389.97,154041.08
"645/663.4075mz/5.75min",170815.765,223303.9,160006.66,218987.83,148330.88,161625,180006.53
"649/624.398mz/5.76min",1072122.87,1028988.94,1115256.8,993233.2,1278189.8,1186564.2,1015577.2
"650/537.2718mz/5.76min",102286.4455,98146.766,125076.67,119900.336,86669.63,106426.125,93973.51
"651/521.2081mz/5.73min",384369.11,357539.25,687925.6,384392.62,887220.44,311216.34,384345.6
"652/662.3732mz/5.76min",478572.36,571531.7,269499.34,256048.31,626401.44,453244.28,503900.44
"653/660.3741mz/5.76min",491261.02,1057737,492664.84,489857.2,900952.5,482435.88,465095.03
"654/670.4037mz/5.76min",492939.81,486603.5,525524.56,421369.44,602878.06,499276.12,437327.9
"655/491.2663mz/5.76min",791121.85,797539.4,856340,833171.06,685647.8,771550.25,784704.3
"657/571.1654mz/5.8min",77335.868,77335.868,77335.868,77335.868,77335.868,386679.34,783906.06
"658/585.3282mz/5.78min",2423448.85,3133571.8,2086835.5,2418476.5,2428421.2,2631320,2139323.5
"659/501.3909mz/5.79min",6838544.5,5467635,6351612.5,3092543,7325476.5,7481921.5,7384116.5
"660/315.2539mz/5.78min",545607.4,554574.9,465385.97,525867.44,581196.56,536639.9,568899.75
"661/359.2803mz/5.79min",252002.335,268137.38,239862.14,260535.36,295797.2,243469.31,229012.78
"662/502.3943mz/5.79min",1739484.35,1579753.2,1899215.5,980371,2147981.2,2220349.5,1372647.6
"663/640.4274mz/5.79min",350536.47,364173.97,307973.78,321493.12,608430.44,442766.5,336898.97
"669/229.1808mz/5.82min",295928.61,352108.28,243911.11,280160.12,355148.1,308527.28,283329.94
"670/355.249mz/5.83min",442861.315,474159.25,497039.03,179071.38,510425.94,411563.38,122513.47
"671/280.0978mz/5.83min",1070315.83,1021395.06,1000299.5,908949.25,1263639,1122192.6,1119236.6
"672/477.2181mz/5.83min",615387.05,621396.9,609377.2,636598.5,636257.75,222388.94,537568.06
"673/562.3149mz/5.83min",275724.28,375630.88,259552.75,265558.34,391835.56,285890.22,238419.8
"674/860.5424mz/5.85min",537173.33,581806.1,146420.58,2010974.9,492540.56,120313.836,2102546.2
"675/569.3927mz/5.84min",573854.62,504338.8,614926.94,661234.5,572445.3,575263.94,496843.9
"677/293.2122mz/5.85min",529950.07,662823.75,523454.03,532471.44,710746.8,527428.7,455412.3
"678/505.2131mz/5.86min",360126.655,320644.3,378547.84,341705.47,407045.38,386145.34,329952.1
"679/660.3743mz/5.84min",543230.6,596753.2,534384.7,366053.72,800504.9,552076.5,396851.28
"682/624.3978mz/5.86min",1290335.05,1019639.25,1263520,1320923.8,1259312.8,1332689.1,1317150.1
"685/722.3955mz/5.86min",465909.725,267039,466147.75,465671.7,269941.53,512489.7,526354.7
"686/671.399mz/5.86min",2083668.35,1801264.5,2222344.2,1908631.6,2883497.8,2552094.2,1944992.5
"687/608.403mz/5.86min",13688744,9423613,12364200,13816023,13561465,14918784,15574744
"688/644.3799mz/5.86min",7567353.75,5980221.5,7747525.5,6830320,9508206,9217679,7387182
"689/684.4192mz/5.86min",273857.56,174507.28,269669.4,318138.72,258023.81,278045.72,365653.16
"690/654.4085mz/5.87min",15565107,11349197,13317048,15043819,16312474,16086395,16658414
"692/890.5527mz/5.85min",156339.54,865633.94,111640.21,93289.79,866887.06,129338.68,183340.4
"693/638.4134mz/5.87min",119734.805,74451.08,100045.914,131463.5,108006.11,144131.03,146727.9
"695/537.2392mz/5.87min",146354.86,118514.664,157510.14,142184.7,144965.95,157995.11,147743.77
"696/874.5581mz/5.87min",5360939.5,18659502,5533978.5,2717975.8,19051062,5187900.5,3207707
"698/904.5677mz/5.88min",18597.718,287906.9,17843.428,3650.8499,277289.5,10578.608,19352.008
"699/315.2538mz/5.88min",1614214.85,1385309.5,1513304.1,1607978.8,1666181.1,1732788.9,1620450.9
"700/1085.6875mz/5.89min",523229.2,141343.55,430339.7,658176,365904.56,618791.5,616118.7
"701/96.96mz/5.9min",282856.075,1251070.6,320663.62,177821.38,629007.06,245048.53,120203.875
"702/311.2226mz/5.89min",122321.96,125246.93,119396.99,227584.39,99792.6,85119.61,127258.984
"703/357.2645mz/5.89min",326213.415,187460.81,317151.03,653181.94,306647.97,335275.8,357409.3
"704/477.2815mz/5.9min",1327960.05,994590.1,1218448,1389923.2,1491110.4,1423848.8,1265996.9
"705/476.2781mz/5.9min",4876882.75,3768487.8,4626538.5,5056837.5,5733026,5177440.5,4696928
"706/571.1652mz/5.88min",2903.1366,2903.1366,2903.1366,2903.1366,2903.1366,772665.5,14515.683
"709/501.3909mz/5.9min",97297.93,662.30292,3311.5146,6670227.5,67331.1,127264.76,6070520
"710/502.3944mz/5.87min",54129.917,3731.8362,46226.01,1966222.5,35542.668,62033.824,1000602.9
"711/265.1479mz/5.91min",22559876,200437140,25542090,18122290,63477590,19577662,18265496
"712/742.4337mz/5.97min",62704.7015,527735.9,68823.45,11317.1906,247371.52,56585.953,11317.1906
"713/309.2072mz/5.92min",200922.795,72427.67,219023.12,242823.05,219683.64,182822.47,108609.38
"714/594.3873mz/5.92min",728082.72,408323.47,562939.25,759318.6,771148.4,725842,730323.44
"717/640.393mz/5.93min",919971.85,593651.1,749565.2,968579.56,973157,946810.8,893132.9
"719/595.3904mz/5.93min",211218.595,92697.36,160290.2,210704.52,211732.67,225577.61,268921.8
"720/630.3639mz/5.93min",519961.8,126355.31,501232.1,506028.2,631684.56,533895.4,549270.5
"722/860.5423mz/5.93min",268746.85,1286938.4,289766.75,14834.555,702820,247726.95,22100.941
"725/268.1469mz/5.92min",68120.9235,1123653.9,101268.21,3616.529,331827.97,34973.637,18082.645
"726/333.1354mz/5.91min",213679.54,1219086,239414.52,53852.59,455467.53,187944.56,52494.72
"727/553.2848mz/5.91min",41243.244,1177923.6,41243.244,41243.244,206216.22,41243.244,41243.244
"728/477.2183mz/5.93min",1031013.275,622216.9,978294.3,1014856.3,1047170.25,1176399.5,1075740.2
"729/280.0978mz/5.94min",281711.67,182666.92,267528.4,300592.22,261086.88,400838.97,295894.94
"730/478.2218mz/5.94min",348678.31,297279.22,336466.28,334518.25,370939.62,423317.12,360890.34
"734/197.8079mz/5.95min",25092.794,125463.97,25092.794,25092.794,25092.794,25092.794,25092.794
"736/566.3413mz/5.98min",111598.415,274356.9,121745.66,140210.47,74118.87,81197.04,101451.17
"737/620.4027mz/5.97min",381063.65,182280.75,318304.75,410153.12,362272.8,399854.5,451506.47
"739/666.4087mz/5.97min",488888,276514.34,433243.12,483988.6,512815.66,493787.4,544759.4
"740/341.2695mz/5.97min",108427.4775,62060.89,86676.85,108760.625,143819.8,108094.33,151758.66
"741/498.3549mz/5.97min",10312834,8027769.5,11033723,14720164,11563359,8549014,9591945
"742/520.268mz/5.99min",1102857,71105.26,1108568.4,1136529.6,355526.3,1162947,1097145.6
"743/534.3315mz/5.97min",380077.735,594816.7,382969.53,377185.94,869139.8,262245.4,240584.81
"744/271.2278mz/5.97min",693818.845,547587.8,664756.5,718248.44,669389.25,783494.44,822841.3
"745/764.5103mz/5.97min",949168.1,7616432.5,1177237,144219.84,1433785.8,721099.2,144219.84
"746/997.7168mz/5.97min",143731.095,49647.336,191128.81,325167.03,170727.36,104105.49,116734.83
"748/886.5571mz/5.95min",268045.74,807853.44,311073.2,22599.807,250290.73,285800.75,5208.679
"749/596.2925mz/6.03min",583217.705,60991.768,304958.84,1221061.4,653353.44,513081.97,1019436.25
"750/975.6402mz/5.99min",182827.995,132458.22,207032.69,286382.2,244051.88,154310.2,158623.3
"751/478.284mz/6.0min",440394.9,383829.22,425584.5,482807,574197,424938.56,455205.3
"752/476.2782mz/6.0min",10055306.5,9730794,9613021,11032673,13234337,10045299,10065314
"754/741.4764mz/6.0min",263304.87,228585.14,135591.4,153774.78,464225.3,301680.03,298024.6
"755/904.5686mz/6.0min",178043.42,880591.6,209246.9,29367.988,146839.94,217956.23,29367.988
"756/1085.6874mz/6.02min",397055.67,182601.45,282483.8,430988,498310.94,363123.34,432365
"758/874.5582mz/5.96min",1575026.05,7134874,2060197,217971.02,1089855.1,2302889.2,217971.02
"759/595.2891mz/6.03min",3128224.85,3843.24,2554747.2,4253865,3701702.5,2521139.5,3889918
"760/505.2133mz/6.03min",913508.1,942020.2,840378,992550.4,1118343.1,884996,739051.9
"761/674.3897mz/6.03min",543217.5,327336.84,391661.3,536613.06,951546.9,549821.94,556834
"762/638.4136mz/6.04min",689641.72,352615.34,664185.3,747290.4,673043.5,706239.94,736291.2
"763/684.4197mz/6.04min",473995.4,317864.2,400821.44,486205.47,470324.8,477666,480733.62
"764/784.4803mz/6.03min",17514.882,434526.22,29191.47,5838.294,5838.294,32265.844,5838.294
"769/504.3095mz/6.04min",374047.39,381357.12,364786.53,390820.47,442520.8,366737.66,360821.94
"770/564.3308mz/6.04min",6832056.5,6607182.5,6660006.5,7307594.5,7789410,6987319,6676794
"771/309.2071mz/6.05min",482549.19,375634.8,473204.66,498163.94,453095.28,491893.72,726419
"773/722.3957mz/6.07min",388099.7,387400.4,331846.34,358015.12,518987.66,394674.8,388799
"774/654.4087mz/6.07min",9300449.5,8374892,8383598,9160191,10747862,9440708,9697956
"775/668.4241mz/6.07min",523939.31,323531.12,353682.12,374190.12,875409.9,673688.5,702264.3
"776/608.403mz/6.07min",7809486.5,6960375,7091584,7699978,8945720,7965605,7918995
"777/658.3966mz/6.07min",357336.065,282876.1,146135.5,138486.4,1088620.2,473332.1,431796.03
"778/622.4186mz/6.07min",405903.015,261042.72,245745.6,263436.28,715639.4,562829,548369.75
"781/644.3801mz/6.07min",9302662.5,13628953,8909585,8572412,18140366,9528080,9077245
"783/671.3989mz/6.07min",2118213.5,2616014.8,1857216.6,2109624,4133331.2,2126803,2026851.5
"784/295.2278mz/6.08min",2287572,2353396.5,2171095.2,2687865.8,2549633.5,2221747.5,2099740.2
"785/452.2787mz/6.08min",228262.49,208572.16,218087.95,239954.6,269583.75,219116.84,237408.14
"786/886.5581mz/6.09min",31648.166,158240.83,31648.166,31648.166,31648.166,31648.166,31648.166
"787/666.4087mz/6.09min",617519.905,529378.8,572373.44,636274.9,657750.75,619839.06,615200.75
"788/620.4028mz/6.09min",505791.1,438452.22,501036,523782.84,569271.94,508792.2,502790
"793/630.3634mz/6.15min",115737,277397.88,106769.14,105938.9,280304.94,124704.86,104758.11
"794/483.3803mz/6.13min",1085924.15,1132869.8,1008930.4,301935.9,1346188.4,1288956,1038978.5
"795/463.3068mz/6.12min",504374.165,438873.7,435762.66,537238.6,476352.53,535982.4,532395.8
"796/343.2854mz/6.12min",173198.61,150655.94,110913.3,123796.09,201798.27,202034.98,195741.28
"797/351.2178mz/6.12min",281091.67,240859.67,304153.5,302467.56,145579.94,295619.62,266563.72
"798/520.2681mz/6.12min",1391469.95,1320287.2,1336520.5,1629626.6,1456773.4,1348403.8,1434536.1
"800/491.3014mz/6.13min",278537.595,210772.61,262345.3,286594.44,270480.75,331517.72,344532.03
"804/457.2962mz/6.15min",135796.495,132758.06,135891.02,165641.05,135701.97,133187.62,151260.69
"805/564.3309mz/6.15min",10122186.5,10471553,9508108,10270606,11131900,9973767,9884390
"807/504.3097mz/6.16min",633320.25,707039.94,592233.4,646180.44,753829.75,620460.06,611016.44
"809/595.2893mz/6.15min",3577037.85,3158498.2,3995577.5,1747041,4219246,5889250.5,1774842.4
"810/594.3876mz/6.16min",274073.6,337952.78,211369.4,226471.95,361907.38,283456.9,264690.3
"812/814.5608mz/6.16min",345300.285,394309.34,264409.62,387739.97,441044.9,288346.88,302860.6
"813/512.3704mz/6.17min",445540.32,412637.84,266093,311243.12,823511,517954.9,478442.8
"814/323.2228mz/6.17min",4596298.75,3676172.2,4658567,4952922,4395270,4611802,4580795.5
"817/295.2278mz/6.17min",13418847.5,13513490,13324205,14276428,14310770,12705091,12122383
"822/946.6487mz/6.19min",786314.15,522945.34,753724.44,897424.4,763616,833276.94,809012.3
"823/569.3333mz/6.19min",1157128.05,1465430.1,1102678.6,1246141.4,1043640.3,1211577.5,1027624.1
"824/452.2784mz/6.19min",3201245.5,2833275.2,3042586.2,3228881.8,3633032.2,3234717.5,3173609.2
