"","FC","log2(FC)","raw.pval","-log10(p)"
"449/378.2088mz/7.88min",0.034767,-4.8461,4.6508e-07,6.3325
"146/377.1662mz/5.72min",0.034489,-4.8577,4.7851e-07,6.3201
"114/318.3mz/5.24min",0.035324,-4.8232,5.0214e-07,6.2992
"101/568.2963mz/4.73min",0.034346,-4.8637,5.2497e-07,6.2799
"778/115.964mz/10.38min",0.034813,-4.8442,6.8819e-07,6.1623
"448/283.2631mz/7.88min",0.034112,-4.8736,6.9593e-07,6.1574
"350/579.2632mz/7.75min",0.035007,-4.8362,8.3977e-07,6.0758
"377/393.2195mz/7.77min",0.033616,-4.8947,9.4784e-07,6.0233
"192/313.2347mz/6.19min",0.035427,-4.819,9.7347e-07,6.0117
"324/481.292mz/7.57min",0.034963,-4.838,9.801e-07,6.0087
"136/346.3313mz/5.66min",0.03385,-4.8847,1.025e-06,5.9893
"211/275.083mz/6.38min",0.033471,-4.9009,1.052e-06,5.978
"205/255.243mz/6.3min",0.033332,-4.907,1.1299e-06,5.947
"169/359.2401mz/6.0min",0.033279,-4.9092,1.1679e-06,5.9326
"702/738.5038mz/10.22min",0.034026,-4.8772,1.2287e-06,5.9106
"667/613.4225mz/9.62min",0.033241,-4.9109,1.2665e-06,5.8974
"351/421.1559mz/7.75min",0.034299,-4.8657,1.2904e-06,5.8893
"163/328.3208mz/5.99min",0.03317,-4.914,1.3416e-06,5.8724
"250/478.2924mz/7.17min",0.033086,-4.9176,1.3763e-06,5.8613
"743/141.9585mz/10.33min",0.034873,-4.8417,1.4369e-06,5.8426
"739/110.5217mz/10.34min",0.034281,-4.8664,1.4831e-06,5.8288
"308/481.2922mz/7.46min",0.0328,-4.9302,1.7081e-06,5.7675
"528/393.2971mz/8.39min",0.03408,-4.8749,1.8273e-06,5.7382
"730/169.9772mz/10.33min",0.03266,-4.9363,2.011e-06,5.6966
"155/631.3266mz/5.88min",0.032274,-4.9535,2.2523e-06,5.6474
"455/782.5661mz/7.88min",0.034684,-4.8496,2.3928e-06,5.6211
"645/851.7098mz/8.97min",0.032423,-4.9468,2.452e-06,5.6105
"200/401.287mz/6.24min",0.034079,-4.875,2.4858e-06,5.6045
"29/217.1047mz/2.24min",0.034869,-4.8419,2.6679e-06,5.5738
"317/579.2633mz/7.54min",0.034615,-4.8525,2.9976e-06,5.5232
"145/887.3878mz/5.68min",0.032566,-4.9405,3.4196e-06,5.466
"742/109.0224mz/10.34min",0.034577,-4.854,3.4374e-06,5.4638
"126/302.3052mz/5.48min",0.031695,-4.9796,4.2396e-06,5.3727
"139/225.091mz/5.68min",0.03115,-5.0046,4.3038e-06,5.3662
"138/118.0651mz/5.68min",0.031134,-5.0054,4.4282e-06,5.3538
"729/163.9905mz/10.33min",0.031068,-5.0084,4.4455e-06,5.3521
"127/303.3085mz/5.48min",0.031471,-4.9898,4.4834e-06,5.3484
"132/344.3157mz/5.61min",0.03129,-4.9982,4.5157e-06,5.3453
"140/279.0991mz/5.68min",0.03107,-5.0084,4.5434e-06,5.3426
"166/359.1532mz/5.99min",0.031,-5.0116,4.6248e-06,5.3349
"227/577.3609mz/6.86min",0.030985,-5.0123,4.757e-06,5.3227
"453/351.2504mz/7.88min",0.031055,-5.009,4.8716e-06,5.3123
"83/455.1886mz/4.54min",0.032723,-4.9335,4.9758e-06,5.3031
"171/372.347mz/6.04min",0.031137,-5.0052,5.1974e-06,5.2842
"531/312.3258mz/8.43min",0.032591,-4.9394,5.6602e-06,5.2472
"157/330.3364mz/5.89min",0.030746,-5.0234,5.8224e-06,5.2349
"137/105.0335mz/5.68min",0.030599,-5.0304,5.8372e-06,5.2338
"131/300.2896mz/5.58min",0.030664,-5.0273,5.8497e-06,5.2329
"165/337.1712mz/5.99min",0.030445,-5.0377,6.0997e-06,5.2147
"113/671.2884mz/5.24min",0.031544,-4.9865,6.139e-06,5.2119
"144/211.0754mz/5.68min",0.030187,-5.0499,7.0889e-06,5.1494
"141/320.1255mz/5.68min",0.030218,-5.0484,7.1289e-06,5.147
"519/338.3415mz/8.35min",0.031125,-5.0058,7.2581e-06,5.1392
"724/213.9827mz/10.32min",0.030067,-5.0557,7.316e-06,5.1357
"706/158.9641mz/10.23min",0.033455,-4.9016,7.3836e-06,5.1317
"112/666.333mz/5.23min",0.030774,-5.0221,7.455e-06,5.1275
"283/237.2213mz/7.37min",0.030751,-5.0232,7.4787e-06,5.1262
"299/255.2318mz/7.38min",0.030931,-5.0148,7.5449e-06,5.1223
"286/350.1775mz/7.37min",0.030011,-5.0583,7.6813e-06,5.1146
"186/372.1202mz/6.11min",0.032006,-4.9655,7.9992e-06,5.097
"620/378.3234mz/8.96min",0.029824,-5.0674,8.3207e-06,5.0798
"185/371.117mz/6.11min",0.032003,-4.9657,8.4309e-06,5.0741
"383/80.9479mz/7.77min",0.029566,-5.0799,9.1783e-06,5.0372
"568/546.4303mz/8.71min",0.030867,-5.0178,9.5039e-06,5.0221
"135/347.3347mz/5.65min",0.029278,-5.094,1.0899e-05,4.9626
"696/589.4798mz/10.2min",0.028877,-5.114,1.2923e-05,4.8886
"188/412.1433mz/6.11min",0.030006,-5.0586,1.5302e-05,4.8153
"84/236.0805mz/4.54min",0.031266,-4.9993,1.6482e-05,4.783
"110/344.1301mz/5.23min",0.030222,-5.0483,1.8495e-05,4.733
"206/220.1122mz/6.31min",0.027843,-5.1665,1.8642e-05,4.7295
"111/649.3063mz/5.23min",0.029651,-5.0758,1.8776e-05,4.7264
"197/357.2608mz/6.22min",0.028068,-5.1549,2.0479e-05,4.6887
"727/174.9533mz/10.33min",0.031879,-4.9713,2.0794e-05,4.6821
"343/408.3081mz/7.7min",0.028429,-5.1365,2.2734e-05,4.6433
"176/147.0805mz/6.1min",0.0305,-5.0351,2.421e-05,4.616
"179/349.135mz/6.1min",0.030628,-5.029,2.4857e-05,4.6045
"392/408.3082mz/7.77min",0.027502,-5.1843,2.5047e-05,4.6012
"82/450.2335mz/4.54min",0.029417,-5.0872,2.5165e-05,4.5992
"182/255.5845mz/6.1min",0.029391,-5.0885,2.5439e-05,4.5945
"175/119.0856mz/6.1min",0.030282,-5.0454,2.731e-05,4.5637
"396/250.1777mz/7.78min",0.027152,-5.2028,2.9569e-05,4.5292
"177/165.0911mz/6.1min",0.030153,-5.0516,3.0326e-05,4.5182
"59/324.1123mz/3.8min",0.027974,-5.1598,3.0555e-05,4.5149
"81/433.2067mz/4.54min",0.029583,-5.0791,3.1383e-05,4.5033
"682/743.6156mz/10.04min",0.030366,-5.0414,3.3077e-05,4.4805
"390/228.1958mz/7.77min",0.026958,-5.2131,3.3521e-05,4.4747
"675/226.9514mz/9.94min",0.026154,-5.2568,3.3796e-05,4.4711
"184/219.057mz/6.11min",0.029373,-5.0894,3.5276e-05,4.4525
"68/322.0965mz/3.9min",0.027621,-5.1781,3.941e-05,4.4044
"410/213.9829mz/7.87min",0.02662,-5.2313,3.9575e-05,4.4026
"201/445.3131mz/6.25min",0.029349,-5.0905,4.0901e-05,4.3883
"67/300.1147mz/3.9min",0.027378,-5.1909,4.168e-05,4.3801
"187/719.245mz/6.11min",0.028355,-5.1402,4.3793e-05,4.3586
"666/587.4644mz/9.62min",0.0261,-5.2598,5.2179e-05,4.2825
"498/851.7097mz/8.22min",0.026248,-5.2516,5.3264e-05,4.2736
"312/365.266mz/7.51min",0.025203,-5.3103,5.3372e-05,4.2727
"653/823.6788mz/8.98min",0.02458,-5.3463,5.6805e-05,4.2456
"680/771.6468mz/10.03min",0.029336,-5.0912,5.8341e-05,4.234
"698/216.9227mz/10.2min",0.02589,-5.2715,6.0294e-05,4.2197
"66/473.1992mz/3.85min",0.027797,-5.1689,6.1942e-05,4.208
"58/302.1304mz/3.8min",0.02522,-5.3093,6.228e-05,4.2057
"576/378.3233mz/8.82min",0.029186,-5.0986,6.9862e-05,4.1558
"549/213.9829mz/8.58min",0.027338,-5.1929,7.1321e-05,4.1468
"560/366.3727mz/8.67min",0.029278,-5.094,8.0742e-05,4.0929
"714/226.9514mz/10.23min",0.02779,-5.1693,0.00013105,3.8826
"327/131.5336mz/7.61min",0.020094,-5.6371,0.0001869,3.7284
"481/690.5064mz/8.21min",0.024147,-5.372,0.00020941,3.679
"180/697.2629mz/6.1min",0.023721,-5.3977,0.00021393,3.6697
"693/144.9822mz/10.18min",0.019453,-5.6839,0.00024128,3.6175
"718/716.5229mz/10.25min",0.033568,-4.8968,0.00048756,3.312
"692/146.9803mz/10.17min",0.022574,-5.4692,0.00051928,3.2846
"425/281.2481mz/7.87min",169.93,7.4088,0.00054507,3.2635
"822/169.9773mz/10.81min",0.017686,-5.8213,0.00080776,3.0927
"486/468.1678mz/8.2min",40.262,5.3313,0.0030902,2.51
"467/752.5197mz/7.9min",0.012717,-6.2971,0.0032102,2.4935
"668/879.7408mz/9.63min",0.050346,-4.312,0.0074294,2.129
"632/827.7096mz/8.96min",0.049343,-4.341,0.0076599,2.1158
