"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp3_1_Run56.mzML","NEG_TJGIp3_2_Run138.mzML","NEG_TJGIp3_3_Run174.mzML"
"890/122.0247mz/5.8min",275449.24,202420.11,218883.02,257946.08,299216.28,292952.4,340581.9
"891/820.4957mz/5.81min",200430.175,384159.78,135298.36,192630.95,493521.72,179824.25,208229.4
"892/784.5191mz/5.81min",818923.03,776395.06,686683.5,1009001.8,861451,746749.7,920122
"896/537.2029mz/5.76min",83984.3535,40308.684,36362.97,62452.047,109763.49,105516.66,203241.03
"898/477.2181mz/5.83min",713447.35,922471.7,586213.56,517946.03,792940,699166.9,727727.8
"899/280.0977mz/5.83min",845155.675,887686.1,717359.56,610654.6,964330.4,802625.25,947132.9
"901/501.3909mz/5.83min",3299393.75,3046255.5,3580370.8,2539106.5,3510785,3623520.8,3088002.5
"902/293.2122mz/5.85min",192528.79,213728.62,185320.1,136242.81,199737.48,175213.23,220383.81
"903/505.2132mz/5.86min",829028.93,774417.94,786308.56,742658.4,974967.1,871749.3,953863.44
"905/660.3742mz/5.86min",465217.045,959510.9,587348.25,343069.88,790489.06,236087.06,343085.84
"906/670.4033mz/5.86min",778999.875,802064.75,1049764.2,844766.7,608383.25,598616.3,755935
"907/624.3978mz/5.86min",1667959.25,1723041.9,2258261.5,1739976.4,1344691.6,1262139.9,1612876.6
"908/698.4342mz/5.86min",192308.38,8310.758,540713.7,285398.62,13685.451,99218.14,729861.1
"911/610.4087mz/5.87min",1470992.8,1472469.6,1911990.8,1469516,1458814.9,1284023.5,1665431.9
"912/638.4135mz/5.86min",222991.68,230516.52,308713.1,204287.66,215491.17,180625.56,230492.19
"913/608.4031mz/5.87min",20721663,20523094,26200714,20920232,19880506,18049550,23594362
"914/684.4191mz/5.87min",417738.17,389934,573005.3,439074.4,396401.94,350134,462442.72
"915/890.5527mz/5.89min",96242.8325,32732.684,207950.28,62359.605,7277.884,514332.4,130126.06
"916/654.4085mz/5.87min",22758572,21954814,28120866,23562330,21837214,19828394,25628528
"917/722.3956mz/5.87min",687977.52,693905.94,734629.25,682049.1,725509.4,307516.84,641080.1
"918/644.3799mz/5.87min",9242961.5,15546463,9694601,7049884,16838184,6870776,8791322
"919/671.399mz/5.87min",2496377.85,4422261.5,2693854.5,1920753.2,4667222.5,1943286.9,2298901.2
"920/537.2393mz/5.87min",184791.06,147854.08,176661.67,139908.14,192920.45,207711.88,209232.11
"922/725.4818mz/5.87min",662558.775,532164.44,425413.38,774335.9,736203.8,588913.75,1069770.5
"923/96.96mz/5.89min",199375.185,260838.38,126501.34,45645.832,158271.1,686168.3,240479.27
"925/315.2538mz/5.89min",1267141.8,1327062,1589842.2,1081286.5,1527549.9,1207221.6,914911.1
"927/1085.6873mz/5.89min",305341.925,255547.08,284026.6,338426,326657.25,206713.56,590502.4
"928/874.5581mz/5.89min",4749172.5,6223303,5382503.5,2042105.9,3574296,15320574,4115841.5
"929/476.2781mz/5.9min",2308083.9,2205452,1732222.5,2540858.8,2410715.8,1957638.6,3058026.2
"930/477.2814mz/5.9min",606175.69,575590.94,425771.53,652826.8,636760.44,503677.53,819996.6
"931/796.5191mz/5.91min",523046.63,716024.94,544795.06,501298.2,401313.8,428523.56,629122.94
"933/265.1478mz/5.92min",16306188,25171908,16789734,10223451,15822642,64529664,14287427
"934/538.3149mz/5.93min",264751.205,286373.3,243129.11,235187.69,238995.27,293331.38,326297.06
"935/640.393mz/5.92min",813165.33,735764.44,1172251.6,920058.6,737718,748026.06,878304.6
"936/860.5424mz/5.93min",170087.61,315787.47,165071.16,20663.217,175104.06,374368.03,41868.867
"937/594.3873mz/5.93min",644547.48,628421.4,945912.94,660673.56,547872.1,541461.7,712888.6
"938/630.364mz/5.93min",412433.16,587013.9,484188.88,331144.47,618451.2,292951.3,340677.44
"942/477.2182mz/5.94min",3181902.5,1675094.4,3015324.2,2348508.2,3352962.5,3348480.8,3449587.5
"945/280.0978mz/5.94min",360516.69,330054.3,445614.34,317208.8,391064.34,359789.6,361243.78
"947/228.103mz/5.94min",124184.92,92715.73,127928.32,105046.59,142917.83,140571.31,120441.52
"949/764.5103mz/5.97min",164565.5115,361624.88,24323.123,4864.6246,304807.9,331227.22,4864.6246
"950/620.4027mz/5.97min",504754.155,452656.75,670757.6,556851.56,418182.3,445707.16,558666.5
"951/498.3549mz/5.97min",4033939.8,4026792.8,3123474.8,2761879.5,4041086.8,4174419.5,4443571.5
"952/666.4086mz/5.97min",665691.94,641512.94,872431.4,689870.94,592082.6,577594.94,695604.8
"953/271.2278mz/5.97min",505128.12,468779.8,683843.06,370923.53,541476.44,576281.06,398441.66
"955/618.3297mz/5.98min",523647.86,426824.94,461375.2,514022.62,540590.44,533273.1,552861.5
"956/741.4764mz/5.99min",935834.405,845139.56,647855.7,717107.56,1039282.44,1026529.25,1222445
"957/476.2782mz/6.0min",7981801.25,8014664,6035623,8608646,7948938.5,7639362,10313981
"960/1085.6873mz/6.01min",311510.11,258157.16,317921.1,339689.94,245247.78,305099.12,507658.8
"962/445.1557mz/6.02min",446099.69,448167.16,520288.16,420041.9,444032.22,485375.62,443953.28
"964/674.3898mz/6.02min",663692.1,1098096.4,680094.3,419351.3,1153299.1,647289.9,471636.06
"966/130.0873mz/6.09min",75407.027,155435.53,114274.984,5491.7847,224986.78,36539.07,19615.846
"967/505.2133mz/6.03min",2181909.65,1768406.6,2223410.5,1715371,2140408.8,2414194.5,2292419
"969/239.0673mz/6.03min",446918.72,424728.66,1768551.4,1798363,157327.94,308635.53,469108.78
"970/684.4197mz/6.03min",668875.07,570619.8,943781.2,698076.2,566455.6,639673.94,703228.06
"971/638.4136mz/6.04min",943934.77,827015.1,1332002.8,993661.94,821944.4,894207.6,994469.56
"972/521.2085mz/6.03min",184166.86,424635.1,122768.48,87362.15,222069.03,146264.69,503946.84
"973/564.3308mz/6.04min",6415995,6520453,5772090.5,6197269.5,6311537,6841373.5,7697307.5
"974/504.3096mz/6.04min",334333.79,346870.7,289385.88,295133.3,323813.38,344854.2,393353.12
"975/595.2892mz/6.06min",490294.4,397211.1,381673.94,1098249.8,583377.7,283844.34,1288383.1
"976/537.2032mz/6.05min",1032652,847966.6,985786,803068.75,1079518,1160967.1,1215842
"977/824.5142mz/6.05min",628051.57,961928.3,610443.44,645659.7,479869.25,567276.6,763674.3
"979/380.2806mz/6.06min",277704.395,208660.34,241694.95,153372.03,313713.84,349287.44,363274.38
"980/622.4186mz/6.06min",891071.5,668826.1,1059534.6,678727.5,811375.94,970767.06,1048560.8
"982/658.3965mz/6.07min",785891.38,815798.4,689682.6,401824.62,1307458.6,808898.7,762884.06
"983/698.4351mz/6.08min",144218.325,35399.938,304153.28,160786,54030.51,127650.65,286431.2
"984/668.4241mz/6.07min",1054477.75,764579.4,1228708.2,803421.9,967907.3,1141048.2,1208390.6
"986/608.403mz/6.07min",7542808.75,7330395.5,10834232,7507472,6339976.5,7578145.5,8000696
"987/840.5089mz/6.07min",4719663.75,6207021.5,4159658.2,4819490.5,3999322.8,4619837,5949102.5
"988/722.3957mz/6.08min",395107.515,459678.56,470416.84,361161,429054.03,262882.75,137273.38
"989/295.2277mz/6.11min",2173784,10967079,1826618.6,2304191,7744670.5,1919368.5,2043377
"990/654.4087mz/6.08min",9171838,8920090,12849202,9144639,7666427,9199037,9817268
"993/644.38mz/6.08min",8450380,13090774,9291922,6330532.5,12178441,7608838,7203115
"994/452.2783mz/6.08min",577169.33,575504.6,414762.78,618973.4,490320.06,578834.06,700515.5
"995/671.3988mz/6.02min",1138928.7,1168939.2,1903487.4,513782.03,2906765.8,563583.56,1108918.2
"996/620.4026mz/6.09min",741737.48,718888.56,1034580.5,824460.9,611832.06,674767.6,764586.4
"997/666.4086mz/6.09min",922291.67,859777.06,1258609,1042836.3,779580.3,877652.4,966930.94
"999/483.3803mz/6.15min",581301.71,653527.2,714012.1,187187.3,730567.1,509076.22,120331.28
"1000/463.3067mz/6.12min",409975.09,311125.44,332402.8,394669.8,579508.1,425280.38,573730.94
"1001/351.2177mz/6.12min",103181.27,86347.25,65829.87,92680.32,140690.86,113682.22,132746.52
"1002/343.2853mz/6.12min",73038.17,62958.73,53170.703,38271.555,101070.05,101179.82,83117.61
"1003/489.2184mz/6.13min",348556.375,282541.47,360043.75,325762.12,387484.22,337069,369448.5
"1004/475.2026mz/6.13min",568136.62,428118.62,569277.8,403885.22,566995.44,612077.1,594182.2
"1006/564.3308mz/6.15min",11668396.5,11777552,9590560,10519611,11559241,12287160,13287469
"1007/630.3633mz/6.15min",137692.79,289065,149608.61,105556.57,256301.98,125128.46,125776.97
"1008/504.3095mz/6.16min",721395.1,749582.3,578891.56,646744.5,693207.9,751004.06,804113.3
"1009/594.3875mz/6.16min",422900.18,357182.6,478301.6,473025.3,372775.06,543345,366597.12
"1010/640.3929mz/6.16min",485814.55,446537.03,644552.7,344148.72,451688.2,640009.8,519940.9
"1011/814.5606mz/6.16min",393440.39,485231.66,298742.94,352544.22,417747.53,369133.25,487984.88
"1015/323.2227mz/6.17min",1286701.05,1266271,1013034.7,1133988.5,1558545.9,1307131.1,1518811.9
"1016/295.2277mz/6.17min",15885436,17552492,11214354,15408266,16362606,11845081,16603723
"1017/516.229mz/6.17min",132978.1,131348.81,133350.53,128133.34,132605.67,150710.72,183047.95
"1018/505.2133mz/6.17min",386818.795,343160.5,387131.75,319640.94,386505.84,534816.44,515814.5
"1020/569.3332mz/6.18min",251822.24,165343.47,205629.6,181673,328486.72,414897.2,298014.88
"1021/452.2782mz/6.19min",5226085,5278250.5,4039988.5,5173919.5,4516607.5,5323416.5,6413340.5
"1023/1075.703mz/6.21min",1807671.05,1783255.6,1706206.2,1832086.5,1423546.8,1877647.5,2731824
"1024/918.6537mz/6.21min",720731.57,674195.94,818474.8,767267.2,143572.83,148775.66,809984.25
"1025/698.4356mz/6.19min",67879.635,43586.254,196773.62,67366.01,68393.26,60025.586,119104.336
"1026/293.2123mz/6.26min",108989.745,237702.4,125897.86,92081.63,41993.227,73920.96,157072.95
"1027/695.4705mz/6.23min",160473.26,143778,110342.71,70393.76,293899.5,177168.52,242026.45
"1031/625.4276mz/6.26min",602561.1,592218.2,801838.1,625799.3,554097.7,587413.3,612904
"1032/478.2937mz/6.26min",297795.345,257089.81,194732.48,338895.16,337142.44,258448.25,460126.2
"1034/595.2895mz/6.2min",266908.865,466544.78,79015.2,185952.12,729078.44,301972.06,231845.67
"1035/624.4245mz/6.26min",3960149.7,3900035.2,5291563.5,4053114.5,3545055.2,3788308.8,4020264.2
"1036/671.4328mz/6.26min",915349.35,790780.8,1231838.5,902400,856261.3,928298.7,993894.1
"1037/690.4046mz/6.26min",223744.695,201375.78,326790.47,314795.22,146007.62,216430.12,231059.27
"1038/622.4186mz/6.26min",52238265,51232470,68249530,53244060,46575160,49994960,53304308
"1039/668.4243mz/6.26min",65544420,64498810,84837490,66590030,58138416,63621310,68834580
"1040/736.4112mz/6.26min",1316104.9,1353722.6,1519569.4,1357070.6,1278487.2,1199070,1211960.5
"1041/712.449mz/6.26min",310927.12,11814.064,788627.4,397072.44,13798.59,224781.8,836330
"1042/658.3959mz/6.26min",27114741,43571972,28782300,21531924,41879344,25447182,23587240
"1043/725.4816mz/6.26min",290287.84,226077.08,259961,319052.56,261523.12,320873.6,438004.78
"1044/685.4141mz/6.27min",6445463.5,10322803,6762542.5,4878049,10075748,6128384.5,5672976.5
"1045/503.1968mz/6.27min",105035.368,111872.016,119992.84,85056.7,75618.38,98198.72,135492.89
"1046/660.3937mz/6.27min",9766239,15729547,10452128,7810620.5,15065669,9080350,8401528
"1047/457.2963mz/6.27min",120842.68,79366.11,50692.16,83319.2,158366.16,181389.69,203362.6
"1048/739.4976mz/6.28min",490593.23,426558.34,474027.06,528208.44,445703.9,507159.4,611062.5
"1049/540.3297mz/6.28min",121924.883,120525.25,90400.31,131653.64,99244.516,139832.86,123324.516
"1051/633.4049mz/6.3min",611487.93,611449.3,849264.94,382905.4,611526.56,821067.44,580728.25
"1052/745.4495mz/6.29min",748931.55,861486.06,856975.5,560020.1,604636.1,935337.7,640887.6
"1053/632.4018mz/6.3min",1733136.4,1750748,2424718,1087767.1,1715524.8,2345316.2,1646721.8
"1055/824.5147mz/6.31min",94399.54,120484.01,77955.79,108669.31,77106.375,80129.77,160240.39
"1056/491.2341mz/6.31min",1319436.55,468473.16,1744705.1,508846.88,1425008,1364840,1274033.1
"1057/489.2183mz/6.32min",426304.595,170748.5,559498.5,192543.12,466256.03,428619.03,423990.16
"1058/490.2219mz/6.32min",144911.85,57928.844,193969.25,59038.457,163935.03,149671.56,140152.14
"1060/380.2806mz/6.32min",497049.575,387572.66,441493.25,295053.2,552605.9,587947.56,632521.44
"1062/578.3547mz/6.33min",1707218.15,1268769.5,1256872.9,1193735.9,2219053.2,2460315.5,2145666.8
"1066/826.5608mz/6.36min",570805.47,440494.66,88098.932,865064.56,553919.5,587691.44,681718.56
"1069/293.2123mz/6.36min",372901.315,474263.16,377443.38,354904.75,368359.25,320111.9,421916.03
"1070/478.294mz/6.36min",1222661.9,1090454,738591.56,1354869.8,1413071,1050990.2,1665842.2
"1071/311.1687mz/6.36min",1664237.7,2145203,1634448.9,569382.75,1694026.5,1964836.1,1249779.2
"1072/540.3308mz/6.39min",1219019.65,1110566.4,1218478.4,1425300,979761.56,1353475.1,1219560.9
"1073/297.2434mz/6.39min",1295851.6,1450623.5,692559.56,1153685.1,1515369.9,1308379,1283324.2
"1075/984.5503mz/6.41min",375792,382724,368860,301350.75,356520.62,404367.56,453874.2
"1076/548.3439mz/6.41min",2477393.25,1953679,1936548.6,1236878.5,3505207.5,3997821,3001107.5
"1077/279.1634mz/6.37min",216396.82,875744.2,195203.58,42746.188,237590.06,378226.47,52910.734
"1079/646.3726mz/6.41min",214371.805,226927.38,161796.89,211063.08,150945.02,217680.53,244887.34
"1080/948.6112mz/6.42min",483211.73,794203,414713.4,126603.59,572518.4,551710.06,151936.61
"1082/637.4373mz/6.42min",2371442,2308613,3025652.5,2308845.5,2138496.2,2434038.5,2517530.5
"1083/699.4298mz/6.42min",3722044.25,5414786,4081461.5,2984815.2,5129322,3362627,2988257.5
"1084/754.3701mz/6.42min",442139.86,217252.42,415842.78,556232.94,264340.44,468436.94,588309.8
"1085/491.2244mz/6.42min",4210243.5,3590877,4203922.5,3514336.8,4216564.5,4449001.5,4523749.5
"1086/636.4341mz/6.42min",6526752.75,6175088,8323009.5,6329788,5962977.5,6723717.5,6975419.5
"1087/489.2184mz/6.42min",64637768,55219420,65412428,54059950,63863108,69280690,71538130
"1088/1126.6585mz/6.42min",3091203,2538345.5,4218666,2860784.8,2717661,3321621.2,3653333.2
"1089/505.2133mz/6.42min",777101.8,628130.5,1026156.75,728340.5,745157.6,871590.7,809046
"1090/682.4396mz/6.42min",5349607,5293052,6481598,5406162,4856613,5185287,5602955
"1093/672.4113mz/6.43min",14653646.5,20540450,16309608,12099458,19740252,12997685,11796333
"1094/309.1741mz/6.42min",1632775.5,3890156.5,2000924.6,411041.28,1264626.4,3531853,1223291.9
"1095/946.6151mz/6.42min",526825.85,1580333.9,642934.1,72051.63,410717.6,937982.06,175497
"1099/521.2078mz/6.44min",268837.45,245230.47,299199.84,256172.3,264160.12,281843.4,273514.78
"1100/1070.6746mz/6.43min",10178.0515,4810.826,762.3125,198971.98,15545.277,3811.5625,513880.5
"1101/365.2332mz/6.45min",237053.455,216104.05,162477.53,221101.81,279333.78,253005.1,291100.53
"1104/870.5187mz/6.45min",202212.06,478319.72,210532.34,183779.88,282291.12,143773.17,193891.78
"1106/566.3462mz/6.46min",437937.15,398516.9,286558.88,499770.72,487722.12,344662.47,477357.4
"1108/544.364mz/6.48min",217302.58,130016.664,207253.94,208567.56,366226.78,226037.6,307408.66
"1111/571.2887mz/6.45min",651601.85,657715.2,436792.66,222257.73,829631.56,645488.5,1366657.8
"1112/473.291mz/6.48min",232248.46,217391.2,194894.5,212249.88,247105.72,273897.53,320082.12
"1114/351.221mz/6.48min",1566807.75,1497818.6,1635796.9,452748.22,1943726.9,1805932.9,1418720
"1117/507.2725mz/6.49min",1518150.7,904888.56,1581144.9,1455156.5,992402.75,1849130.9,3205102.2
"1123/516.229mz/6.5min",432508.535,452608.94,413941.22,426873.6,438143.47,452982.1,416944.72
"1126/362.2371mz/6.53min",109623.835,166491.47,90117.64,84489.914,221196.33,61739.227,129130.03
"1129/371.3166mz/6.54min",57982.5925,60747.6,56357.867,132595.33,58486.805,25169.342,57478.38
"1130/257.2122mz/6.54min",155997.21,158233.8,192751.02,59085.56,172105.67,153760.62,83863.6
"1134/602.3354mz/6.55min",61792.0135,57213.39,61445.812,77736.05,83548.19,56122.836,62138.215
"1136/652.3837mz/6.55min",1191770.375,1801748,1379263,791075.2,1454300.8,1004277.75,607704.06
"1138/616.4066mz/6.55min",1746799.55,1956149,2314688.5,1574810,1446472.4,1918789.1,1335392.4
"1139/662.4125mz/6.55min",3054082.3,3372355.8,3941526.2,2735808.8,2538168.2,3385801,2460702.2
"1142/635.3788mz/6.56min",145440.595,39263.89,220865.06,365635.9,70016.13,26843.09,352496.78
"1146/459.3117mz/6.57min",923076.03,762481.7,717223.6,797377.56,1178807.5,1048774.5,1067863.1
"1147/299.2591mz/6.57min",429269.18,439974.66,484765.4,558591.1,418563.7,354292.2,344045.47
"1148/146.0458mz/6.58min",116078.872,83563.516,71131.98,114036.51,118121.234,140965.89,126618.875
"1149/566.3463mz/6.58min",1791310.45,1746012.8,1369399.9,1693229,2255030.2,1836608.1,2385746.8
"1150/433.2359mz/6.58min",6568560.5,438356.06,5250322,20677350,368028.9,7886799,29333778
"1153/321.2199mz/6.59min",529565.43,541039.8,493258.62,461446.44,524551.56,534579.3,587951.06
"1155/713.4455mz/6.6min",346026.41,388404.28,371089.88,163781.83,416565.94,320962.94,296559.06
"1156/686.4266mz/6.6min",1461354.6,1642888.1,1548993.1,808293.06,1821541.6,1373716.1,1279960.2
"1157/688.4217mz/6.6min",810121.8,829135.1,791108.5,709499.44,1248078.6,1404757.6,695536.6
"1158/473.2908mz/6.61min",317461.975,219829.33,258270.31,260110.2,387038.25,374813.75,384501.8
"1159/441.3009mz/6.61min",227178.32,159545.8,220352.33,235831.47,294613.88,186790.58,234004.31
"1161/353.2003mz/6.68min",2076753.8,3957099.2,2313017.8,640699.44,1355247.8,4164482,1840489.8
"1162/457.2961mz/6.61min",226707.945,217961.11,214710.28,215763.94,237688.7,235454.78,266596.28
"1163/249.1496mz/6.62min",803754.97,651737.75,1002974.8,723623.44,1236672,883886.5,689153.44
"1165/602.335mz/6.64min",483097.685,436445.28,479893.34,550068.6,525593.25,475253.9,486302.03
"1168/646.3773mz/6.64min",272506.415,193782.34,156950.9,308433.44,241799.33,303213.5,350000.3
"1171/658.3954mz/6.66min",1794299.3,2135897.2,2223720.2,1656162.4,1932436.2,1498444.4,1400691.6
"1173/295.2277mz/6.66min",513964.82,601632.5,493351.44,434426.44,575284.75,423546.06,534578.2
"1174/884.5348mz/6.65min",579517.78,1239485.5,568896,470513.7,756416.4,590139.56,495448.3
"1176/685.4144mz/6.67min",218054.19,305731.03,286671.2,158315.25,259842.08,173706.39,176266.3
"1180/301.2383mz/6.69min",844745.15,809522,811650.7,1278875.8,877839.6,640506.06,990168.6
"1183/507.2722mz/6.68min",861134.625,1755529.9,555903.75,18539.375,2256912,1166365.5,11253.407
"1185/369.3009mz/6.7min",306804.92,312171,346725.44,651946.94,296043,127989.07,301438.84
"1186/380.2806mz/6.71min",626849.725,588348.9,448105.1,602150.7,820908.56,651548.75,1084137
"1189/622.3726mz/6.72min",5327542.5,4820887,5025430.5,4543695.5,5629654.5,6828168.5,6001469.5
"1190/504.2732mz/6.72min",5823507.25,2924466.2,5987682.5,5659332,2955519.8,6449488.5,11418248
"1191/433.2359mz/6.71min",10240135,7239692.5,14151137,8145298,9183947,20513120,11296323
"1193/371.3167mz/6.73min",88928.3925,89731.34,106319.36,214813.25,83234.305,56908.89,88125.445
"1194/459.3117mz/6.74min",229000.47,218824.06,239176.88,216382.64,254000.02,167366.48,274752.88
"1195/323.2227mz/6.74min",136451.965,138908.08,135230.53,89880.12,95958.484,144775.48,137673.4
"1197/257.2122mz/6.76min",1295689.15,1301197.2,1527201,1290181.1,1485812.4,810893.44,1268095.9
"1198/794.494mz/6.76min",94424.19,93934.8,104615.65,94913.58,53922.316,108562.25,82477.2
"1200/445.2959mz/6.76min",990205.85,872114.6,1108297.1,860410.2,842201,1218200.2,1215606
"1201/325.1842mz/6.76min",2220140.75,2496651.8,2451228.5,1823615.5,1690179.9,2814022.2,1989053
"1202/336.2544mz/6.78min",300811.42,310548.06,219112.3,171747.7,311897.06,291074.78,643702.75
"1204/491.3377mz/6.79min",406006.86,304463.47,408208.66,319031.2,403805.06,477459.1,436348.62
"1206/416.3017mz/6.79min",618577.185,408032.4,495274.47,351030.6,741879.9,820822.56,784186.1
"1207/301.2383mz/6.81min",172688.64,153583.5,166090.92,291066.53,179286.36,119663.97,217854.66
"1208/385.296mz/6.81min",129611.6075,119347.04,136608.16,317946.38,122615.055,83611.16,174545.31
"1209/355.249mz/6.8min",462386.5,500537.22,365007.47,265845.2,506612.78,497847.25,426925.75
"1214/293.1793mz/6.8min",2476677.95,4212089.5,2921951.8,1400024.6,1593232.4,4477835,2031404.1
"1216/397.2264mz/6.84min",2050907.1,3866867.5,2359358.8,304454.12,1321877,4078533.2,1742455.4
"1217/826.5607mz/6.88min",1794043.75,4349114,255282,1921055.5,5813343.5,1276410,1667032
"1218/542.3486mz/6.85min",422115.455,341234.03,333543.28,421194.94,423035.97,548710.56,724994.6
"1219/441.3006mz/6.85min",173715.615,97075.77,172504.39,174926.84,149450.56,200528.47,206146.94
"1220/433.2359mz/6.8min",4769015.9,12347053,4017778.8,1536905.4,13548917,5520253,2283665
"1221/271.2279mz/6.86min",2252013.85,2107249.5,2520429.2,1873376.9,2392527.5,2750336.5,2111500.2
"1222/341.2696mz/6.86min",226719.025,189197.86,236533.55,372414.97,223626.61,198371.28,229811.44
"1224/369.3009mz/6.87min",43820.077,40677.504,53507.457,98069.414,38065.84,37523.99,46962.65
"1227/421.226mz/6.86min",513814,1040213.25,1076769.9,293757.9,582031.9,445596.1,130979.19
"1228/371.3166mz/6.89min",514015.4,500899.6,596430.56,1018569.1,459598.03,338317.66,527131.2
"1229/297.2434mz/6.89min",307890.79,323910.97,431773.94,205948.28,292192.3,323589.28,233521.39
"1232/315.2539mz/6.9min",134671.105,118932.14,132185.23,156514.88,137156.98,130679.12,137305.53
"1233/539.3589mz/6.91min",593992.63,691662.75,790724.3,553514.3,604603.2,583382.06,513394.25
"1236/356.2806mz/6.91min",1157644.2,844102.3,1020867.56,1191189.8,1124098.6,1494100.9,1407398.2
"1238/362.2371mz/6.9min",1767018.4,1875916.8,1830843.9,167069.95,2194424.2,1703192.9,316979.44
"1239/666.3628mz/6.92min",1022207.38,1030494.2,836239.3,377903.9,1147856.5,1246913.8,1013920.56
"1240/504.2733mz/6.94min",2970593.35,8361712.5,2150160.2,24765.986,8191365,3791026.5,35029.227
"1241/473.2908mz/6.94min",2514761.65,2343120.8,2193294.5,1815644.2,2686402.5,3017703.5,2743523.8
"1242/491.3377mz/6.94min",180566.445,176908.64,183428.84,214462.9,177704.05,169476.64,215839.19
"1243/480.273mz/6.94min",197012.55,34749.376,173746.88,2170161.5,34749.376,220278.22,4135274.2
"1244/664.4199mz/6.94min",3734448.35,3596586.5,4196878.5,2701675,3711856.5,4856564,3757040.2
"1245/351.2541mz/6.95min",365181.87,438038.16,780001.44,243032.8,185329.39,353888.62,376475.12
"1246/562.3749mz/6.96min",460992.82,332937.28,431345.94,641378.6,490639.7,273229.2,532289.56
"1247/477.3222mz/6.97min",238449.025,198581.98,219591.33,221965.66,254932.39,269932.2,287819.03
"1249/386.2912mz/6.98min",439167.9,266308.56,408675.5,233021.47,527733.4,580626.2,469660.3
"1250/441.2524mz/6.95min",1730622.45,3161592.5,2017401.4,214998.81,1037906.5,3441248.5,1443843.5
"1252/443.3167mz/6.98min",181680.36,140240.61,167435.62,179626.03,183734.69,196866.9,218340.8
"1253/429.3009mz/6.99min",217418.51,191337.7,237294.02,201122.77,209066.3,255017.69,225770.72
"1255/315.2539mz/7.0min",194093.615,167937.81,130611.664,270753.66,220249.42,154311.11,223811.89
"1257/509.3267mz/7.0min",297095.96,168308.47,321126.12,345388.34,273065.8,254252.69,351392.72
"1258/457.2961mz/7.0min",561944.345,414479.78,425043.47,556046.75,567841.94,633238.1,964052.75
"1259/459.3117mz/7.01min",2204898.95,1672856.8,1928801.9,2059672.9,2391071.8,2350125,2562917.2
"1263/297.2434mz/7.03min",73418.435,69885.28,91351.31,52387.938,77389.664,76951.59,67462.76
"1264/475.3066mz/7.04min",187058.32,118555.1,147563.52,148385.5,236767.67,225731.14,293371.7
"1267/409.236mz/7.05min",6558677.75,390959.5,5519689.5,7597666,445331.3,8224273.5,10260740
"1268/315.2539mz/7.06min",204643.62,163780.9,187396.77,284214.06,221890.47,183220.11,247152.31
"1270/271.2279mz/7.07min",10374159.5,9331216,10539675,13360391,10208644,8832242,10787623
"1271/826.5607mz/7.07min",1172168.5,655769.5,131153.9,7644423,902786.4,1441550.6,6531835
"1272/371.3165mz/7.08min",532661.29,462335.72,590505.7,1108283.1,474816.88,295967.03,596619.94
"1273/485.2785mz/7.05min",1122773.1,2207559.2,1502575,112118.57,742971.2,2613712.5,259867.84
"1275/435.2521mz/7.14min",746046.35,25127.664,662643.3,3047834.2,122942.13,829449.4,3933025.5
"1276/718.4303mz/7.1min",1113204.7,1158532.9,1103748.9,1150690.8,749670.06,1122660.5,1038679.6
"1277/285.2434mz/7.1min",752813.55,618007.75,825350.75,581028.2,798409.2,847559.4,707217.9
"1278/606.3778mz/7.12min",3323039.2,2588459.8,3312614.2,3094141.5,3352758.8,3938602,3333464.2
"1280/331.2278mz/7.11min",153657.23,114937.95,144905.58,135352.64,167190.25,162408.88,175292
"1281/355.2853mz/7.12min",182938.575,146625.88,210478.38,401331.4,171150.84,135576.53,194726.31
"1282/741.3834mz/7.13min",4012102.5,3897823,3609354.2,2664386.5,4628687.5,5495960,4126382
"1286/490.3303mz/7.14min",552784.4,630965.5,831066.56,491525.9,614042.9,467291.7,391366.1
"1289/441.3009mz/7.14min",833544.905,582210.6,796982.94,805737.06,861352.75,943152.6,1009244
"1290/529.305mz/7.11min",930102.67,1952700.6,1225033.4,84209.414,635171.94,2101502,170144.05
"1291/634.3727mz/7.16min",3938711,8800828,5578353.5,4839024,3038398,2038521.9,1864888.9
"1292/480.273mz/7.14min",2286045.8,542011.7,1979965.8,2592125.8,506534.56,2798822,3203191
"1294/690.3989mz/7.12min",232825.39,1731390.4,98412.58,89039.64,735636.2,97621.5,367238.2
"1295/427.2154mz/7.14min",139798.623,108115.14,219777.3,410505.3,122319.266,70246.44,157277.98
"1296/327.2904mz/7.14min",6445992,6277160.5,7825289,11279822,5990783,3470692.2,6614823.5
"1298/433.2957mz/7.15min",165504.435,120267.84,145232.33,166405.95,164602.92,186121.42,196514.17
"1299/662.4044mz/7.15min",678422,652977.06,660393.4,1281344.1,581145.94,696450.6,934146.25
"1300/603.3305mz/7.2min",2771683.1,923442.8,3089786,3773991,951173.2,2453580.2,4604384
"1303/573.3314mz/7.16min",695932.78,1465116,922708.06,88892.56,469157.5,1535026.6,173299.5
