Filename,2024_POS_Y-EV_1_CTRL_Run88.mzML,2024_POS_Y-EV_2_CTRL_Run117.mzML,2024_POS_Y-EV_3_CTRL_Run138.mzML,2024_POS_Y-6MSAS_1_Run91.mzML,2024_POS_Y-6MSAS_2_Run108.mzML,2024_POS_Y-6MSAS_3_Run135.mzML
744/409.3099mz/7.06min,213005.03,285542.1,354968.03,275139.22,254391.81,246426.06
746/481.2921mz/7.07min,44646.977,83235.586,71816.41,95985.17,26807.408,60243.125
747/335.2792mz/7.1min,687051.5,892632.3,778856.1,897606.94,740475.94,657780.1
749/336.326mz/7.12min,802510.94,1139492.0,1459075.4,1037845.8,965034.9,1276156.2
750/427.3205mz/7.14min,619276.9,661429.8,839411.75,759715.1,451253.97,759106.25
752/425.2144mz/7.16min,291432.72,245113.58,232176.6,302215.3,105095.2,221334.27
753/300.2897mz/7.16min,187047.8,242467.75,308278.66,235728.05,185405.4,241757.4
755/403.2325mz/7.16min,321357.9,620227.8,647885.0,530234.94,459651.34,509001.1
756/734.4956mz/7.16min,0.0,0.0,123900.55,0.0,9527947.0,57012.188
757/228.1958mz/7.16min,65633.01,93975.14,164970.5,86256.555,98012.74,156105.1
758/352.3208mz/7.18min,87708.91,122062.87,193893.9,124749.41,97298.64,157079.31
759/380.3369mz/7.19min,284479.53,303308.53,318608.38,319926.44,304448.72,260774.7
760/335.2792mz/7.19min,224295.02,299791.16,241790.83,297347.38,231327.0,211733.62
762/650.4388mz/7.22min,166323.92,237548.6,241970.81,344201.12,944212.8,446262.22
763/333.2424mz/7.25min,53082.867,76400.07,79575.79,64675.734,52678.086,52633.703
764/467.3129mz/7.26min,65512.84,82830.53,86363.516,104096.02,23011.707,74088.125
765/392.331mz/7.26min,117369.33,73936.21,70396.86,239709.72,185746.38,177909.62
766/427.3205mz/7.26min,51436.71,73025.61,101356.25,85464.15,38287.22,121586.83
767/459.3104mz/7.28min,37693.418,92830.15,81071.4,85554.19,33864.67,65098.44
768/481.2922mz/7.28min,50681.57,62494.848,42449.516,85229.86,0.0,47146.496
769/352.3209mz/7.28min,758195.7,921929.2,1375544.2,1020893.0,756574.06,1297615.9
771/676.4543mz/7.29min,109956.47,230473.86,123279.984,267394.8,1054218.5,351370.75
773/780.5507mz/7.3min,0.0,390095.72,270703.84,0.0,2101210.0,396890.53
774/752.5193mz/7.3min,0.0,0.0,130857.22,493745.16,0.0,88929.08
775/754.5341mz/7.3min,0.0,93767.05,44701.57,0.0,2734848.0,31715.312
776/810.597mz/7.3min,0.0,29021.26,154437.72,0.0,31710.494,5397.8496
780/256.2635mz/7.36min,461934.62,523988.44,515872.06,536115.06,462115.16,486937.38
781/601.3344mz/7.35min,0.0,566106.4,0.0,535015.75,348979.0,316137.16
782/583.3238mz/7.36min,0.0,540500.8,0.0,522418.38,325119.03,300491.75
783/463.1304mz/7.38min,261883.78,315550.84,253268.75,320549.22,272728.8,263503.3
784/467.3133mz/7.4min,63629.39,20397.594,19615.25,64521.125,3231.4065,38240.55
785/648.4239mz/7.41min,0.0,0.0,0.0,4199.7065,435879.8,0.0
787/427.3205mz/7.42min,412517.03,467479.47,529829.0,507977.25,294652.8,398945.94
788/732.5528mz/7.44min,0.0,6495365.0,1801889.1,0.0,15617301.0,1658752.9
791/758.5689mz/7.43min,0.0,15424853.0,13284917.0,0.0,263759230.0,11982458.0
794/393.315mz/7.43min,77234.96,60316.383,70517.8,91080.664,31031.652,77474.9
797/704.5215mz/7.46min,0.0,0.0,267376.56,553478.75,0.0,70248.79
798/730.5371mz/7.44min,0.0,3608.5886,3245657.8,11342656.0,10015.1875,2458944.0
799/818.5895mz/7.43min,0.0,0.0,0.0,141634.73,0.0,0.0
800/411.3259mz/7.43min,137248.89,91006.234,155551.36,151516.05,67332.125,154870.1
801/786.6001mz/7.43min,37094.676,2905196.2,5181988.5,0.0,1214266.4,2696393.8
802/481.292mz/7.46min,37759.0,1671431.8,26540.55,62328.086,540479.0,23300.354
803/859.5299mz/7.45min,0.0,1780800.9,0.0,0.0,0.0,48867.535
805/449.3025mz/7.45min,152910.12,96767.89,99004.55,137587.38,23210.299,92068.945
808/718.5364mz/7.45min,0.0,255549.3,3435263.0,365014.84,36501530.0,1322713.4
809/762.5263mz/7.45min,0.0,14323998.0,10546091.0,0.0,415945.8,584112.0
810/810.5972mz/7.45min,0.0,322267.38,1125729.8,249869.97,263074.7,190045.45
811/788.6152mz/7.44min,7637.922,3932599.0,5677428.5,1144075.5,2925335.0,1789438.2
813/726.5035mz/7.45min,0.0,0.0,29857.742,86509.05,0.0,17602.71
814/740.5191mz/7.45min,0.0,0.0,772538.2,80254.22,316066.28,287787.3
815/754.5346mz/7.45min,0.0,414862.9,258335.58,0.0,1453720.8,327920.84
816/780.5507mz/7.45min,0.0,1146883.1,680038.75,0.0,8084336.0,1021933.75
817/702.5008mz/7.45min,0.0,0.0,305473.28,145445.62,0.0,126617.68
818/811.6008mz/7.45min,0.0,149519.53,563667.7,109280.06,118671.85,71596.43
820/738.5039mz/7.45min,0.0,0.0,96740.04,727721.8,0.0,68178.086
821/752.5193mz/7.45min,0.0,0.0,629209.06,1971360.6,0.0,486417.1
822/700.4883mz/7.45min,0.0,0.0,3685531.8,1243046.5,0.0,1087597.6
823/409.3099mz/7.45min,161313.66,227291.14,217347.31,218791.33,93114.47,170285.08
824/678.5064mz/7.49min,0.0,0.0,25321738.0,4654424.0,0.0,3892133.5
827/445.3309mz/7.47min,416403.4,312859.8,242256.55,528386.9,160773.1,468331.1
829/256.2635mz/7.51min,87025.88,72486.16,69697.086,22205.793,48420.426,47595.035
831/282.2791mz/7.52min,2535828.5,2257998.8,2496913.5,2464420.5,2188001.8,2503629.8
832/283.2825mz/7.51min,464663.4,411280.25,458073.4,461273.28,380062.25,473424.44
833/482.2955mz/7.52min,1108234.4,996264.7,862199.5,841707.8,356990.25,815543.75
834/490.3521mz/7.53min,148027.12,405736.3,199294.0,260153.77,82467.92,128896.76
835/315.2318mz/7.52min,900064.25,1563505.1,1418581.4,1330839.5,806598.7,1140091.4
836/459.3103mz/7.52min,3347149.8,5655374.0,5061472.5,5060963.0,3010898.8,4150773.2
837/481.2922mz/7.52min,3489063.8,3182231.8,2760076.8,3722536.8,1168622.1,2578261.0
838/497.2661mz/7.53min,446872.03,629745.0,564864.0,616193.8,227160.61,493952.12
840/392.3311mz/7.53min,10148569.0,8644295.0,7257197.0,14051647.0,13358852.0,13250856.0
841/394.3377mz/7.53min,437733.6,366244.34,308424.62,609362.56,580929.8,574632.75
842/354.3366mz/7.54min,100138.336,106977.53,170303.47,94683.4,81763.7,143989.8
843/476.3367mz/7.54min,228176.08,382968.12,301866.22,364313.88,186307.4,247405.23
844/377.3202mz/7.55min,680574.3,582023.56,602207.75,710029.94,413517.25,604912.7
845/395.3303mz/7.55min,556028.4,449656.5,469204.94,561222.5,334213.2,410000.2
846/411.3257mz/7.56min,89663.96,66808.78,78375.61,90824.43,54936.562,66018.48
849/333.2424mz/7.57min,301615.25,529577.1,468866.9,467683.3,253102.75,399848.6
850/676.4543mz/7.57min,0.0,0.0,0.0,0.0,494955.88,0.0
851/678.5064mz/7.54min,0.0,0.0,13439292.0,22741078.0,0.0,12949248.0
853/700.4884mz/7.58min,0.0,0.0,628466.4,1294081.5,0.0,386938.3
854/718.5369mz/7.57min,0.0,400363.06,10060254.0,501824.44,6975802.0,6246927.0
855/648.4236mz/7.57min,0.0,0.0,0.0,5844.874,392554.7,0.0
858/354.3366mz/7.61min,576900.7,700176.7,921237.6,650920.75,479733.25,845652.3
860/336.326mz/7.63min,189102.64,238281.8,299864.84,214523.11,141830.22,297719.4
861/490.3524mz/7.63min,129693.375,376810.16,49944.24,159709.16,14283.992,169060.03
862/315.2318mz/7.64min,1647880.6,3744138.0,2601437.0,2716483.5,1796524.1,2811691.8
863/459.3103mz/7.64min,329862.7,760867.94,516664.75,585619.1,358783.22,542645.5
864/476.3369mz/7.64min,519323.47,1245316.1,832186.7,960600.44,568386.3,913884.94
865/481.2922mz/7.64min,1728091.8,1765027.9,1162098.5,1612145.5,643003.2,1574167.5
866/332.2584mz/7.64min,309824.53,743770.3,536401.3,537045.44,351845.44,563116.3
867/497.2661mz/7.65min,199380.61,575633.1,419949.88,507177.5,162410.06,465153.62
868/427.3205mz/7.65min,274031.22,366522.84,295065.2,351052.94,199671.38,334711.78
869/760.5153mz/7.64min,0.0,3381.1133,234795.28,0.0,5941120.5,828145.8
873/411.3256mz/7.67min,361544.16,340321.6,274354.0,407051.84,370492.12,470422.12
874/446.3626mz/7.67min,227787.81,358185.9,210890.77,345830.3,260246.73,441117.7
875/333.2424mz/7.69min,670599.9,1355808.8,929069.6,939447.2,669464.56,1015847.25
876/726.5038mz/7.71min,0.0,0.0,1533780.9,1477926.9,0.0,111317.32
877/704.5221mz/7.73min,0.0,0.0,33900950.0,25779330.0,0.0,3334887.2
878/705.5255mz/7.73min,0.0,0.0,14644033.0,9788124.0,0.0,1441646.0
879/637.3049mz/7.7min,479786.84,554370.06,410166.22,638883.75,626267.5,990283.5
880/654.3318mz/7.7min,1607099.4,2345791.8,1545502.0,2418467.0,2291750.0,3756549.0
881/659.2868mz/7.71min,170440.22,204016.95,124369.3,180287.67,164850.42,341503.9
883/394.3467mz/7.72min,236744.81,212545.66,165330.16,337628.8,318378.12,414191.88
885/328.3209mz/7.74min,59608.746,75554.695,31654.572,13753.703,30699.709,49177.22
887/429.3362mz/7.71min,305371.22,345248.53,176362.23,275633.38,224056.11,334239.6
888/408.3083mz/7.76min,956273.5,481584.44,232899.75,63559.21,395997.4,1193779.1
889/209.1536mz/7.76min,419242.38,392539.06,354362.12,126299.89,438959.44,816523.44
890/244.1907mz/7.76min,231036.73,216310.23,184812.64,47096.6,239404.75,453535.12
892/771.645mz/7.76min,189537.14,211581.81,123222.42,9532.871,256811.14,842750.25
893/226.1801mz/7.76min,1107256.5,1078110.6,927296.6,337273.4,1161242.5,2073702.6
894/250.1778mz/7.84min,134387.48,32559.898,4292.8784,0.0,27534.762,124961.63
900/413.3047mz/7.8min,298278.4,346156.4,59552.508,63736.832,179062.14,273561.2
901/201.07mz/7.8min,0.0,0.0,0.0,297521.1,0.0,0.0
903/449.3025mz/7.84min,342759.2,156740.0,4373.196,4837.634,74493.73,176420.75
904/731.5406mz/7.85min,0.0,0.0,117684420.0,67637656.0,4999.5503,217068.86
905/732.5456mz/7.85min,0.0,0.0,28450950.0,17369766.0,0.0,685120.9
906/733.5482mz/7.87min,0.0,0.0,5186522.0,3206521.0,0.0,332118.94
907/209.1536mz/7.82min,313996.75,202469.62,182395.8,119784.4,255107.5,438582.56
908/226.1801mz/7.84min,786039.7,511268.88,444993.28,219065.42,640593.25,1137606.6
909/228.1958mz/7.84min,1658968.0,1060506.2,962078.06,446604.53,1350639.9,2268384.2
910/244.1907mz/7.84min,942979.75,624816.4,540590.7,274954.34,803946.9,1340278.2
912/408.3083mz/7.81min,1541728.1,462225.28,213075.9,63559.21,432089.16,1277998.5
913/781.5541mz/7.84min,0.0,193619.98,33040.895,0.0,1823986.0,228042.44
914/754.5341mz/7.85min,0.0,176322.89,0.0,0.0,812860.6,256610.5
915/771.6449mz/7.81min,178041.1,141520.83,51069.625,9532.871,234159.88,587400.06
917/810.5972mz/7.84min,0.0,198305.4,151585.86,42644.793,227504.03,86093.28
921/730.5373mz/7.86min,0.0,4050.3003,257082110.0,253599020.0,173972.4,3430102.0
922/740.5199mz/7.84min,0.0,0.0,51528.184,298228.2,307026.06,120964.55
923/768.4938mz/7.86min,0.0,0.0,743040.75,1049401.8,0.0,28609.822
924/754.5289mz/7.86min,0.0,4288.193,1016383.2,1129651.0,0.0,239601.03
925/780.5511mz/7.86min,0.0,543249.06,16292.285,0.0,6570170.0,601971.0
926/782.5648mz/7.84min,0.0,2746503.0,68221.71,0.0,2259816.2,345679.16
927/427.3205mz/7.84min,491827.0,432942.88,119981.88,178510.5,276169.7,367943.97
928/411.3259mz/7.82min,113330.45,85118.24,31762.303,15975.33,35429.125,47151.53
929/752.5193mz/7.87min,0.0,0.0,9519264.0,11081174.0,0.0,1294123.1
930/173.1325mz/7.76min,173551.0,156210.97,151079.95,50423.43,202775.33,406959.94
931/191.143mz/7.76min,148827.73,138593.92,137837.88,41770.715,180497.62,359066.1
932/198.1852mz/7.76min,139466.8,128566.0,131613.23,42789.75,169410.86,337444.7
933/208.1696mz/7.76min,134376.83,123959.4,125242.64,34521.86,158591.84,341605.72
934/229.1991mz/7.84min,214817.75,130891.15,60367.105,55100.938,181543.72,313069.38
935/700.4882mz/7.84min,0.0,0.0,15181.198,32642.672,0.0,205295.7
936/726.504mz/7.85min,0.0,0.0,216819.19,242577.86,0.0,2015195.1
938/718.5375mz/7.83min,0.0,746863.8,1800351.8,7230801.5,5139526.5,1689063.4
939/719.5412mz/7.84min,0.0,168444.34,517799.53,2965223.5,2276704.0,565786.8
940/393.3151mz/7.86min,253885.72,118180.07,27070.965,21835.744,71449.31,184059.67
941/734.5685mz/7.86min,0.0,5531507.0,0.0,0.0,0.0,0.0
943/377.3201mz/7.88min,102595.74,72156.79,43782.832,42724.535,60583.375,95403.94
944/704.5217mz/7.85min,0.0,0.0,4791782.0,4004544.5,10824.957,18701744.0
946/338.3416mz/7.88min,200477.27,155384.19,25122.113,31368.51,130428.016,126470.32
947/395.3307mz/7.88min,296920.88,173956.53,126409.66,136628.66,185034.47,239108.4
948/554.1756mz/7.88min,639036.4,591799.7,581261.5,299882.03,681049.6,523597.53
953/746.5686mz/7.91min,3519.8906,9532179.0,862122.8,0.0,6313478.5,795034.75
954/786.5999mz/7.88min,43624.465,8650642.0,347290.56,0.0,11065338.0,2296431.8
955/284.2948mz/7.91min,339362.53,352613.88,326150.53,293504.72,280360.8,312088.88
956/315.2317mz/7.94min,98940.75,89666.43,43331.6,26513.44,83896.96,54245.74
958/744.5532mz/7.98min,0.0,5091.948,4262028.5,295360.38,1920341.8,712923.5
959/754.5338mz/7.92min,0.0,78477.984,0.0,0.0,754409.25,163849.4
960/780.5514mz/7.94min,0.0,405276.72,65014.52,0.0,5346733.5,243195.88
961/782.5652mz/7.94min,0.0,5259829.5,108974.664,0.0,1353456.5,162656.16
962/810.5973mz/7.92min,0.0,319715.75,263947.28,61967.637,309976.3,54916.504
963/427.3205mz/7.94min,88297.37,49489.773,27882.133,43141.586,45743.754,46481.152
964/726.504mz/7.94min,0.0,0.0,176098.7,144022.5,0.0,491601.78
965/783.5703mz/7.94min,0.0,2793063.2,31879.473,0.0,633445.7,82750.414
966/788.6151mz/7.94min,5559.608,10115479.0,5226828.0,1283043.2,3210774.5,936722.25
967/798.5383mz/7.94min,0.0,474686.34,0.0,0.0,63204.56,0.0
968/752.5193mz/7.94min,0.0,0.0,8343689.5,7536884.0,0.0,12489663.0
969/768.4935mz/7.94min,0.0,0.0,726098.2,617431.94,0.0,1087795.0
971/740.52mz/7.9min,0.0,0.0,27040.63,158679.28,98106.766,117523.45
973/754.5284mz/7.92min,0.0,12184.148,1010125.25,975935.8,0.0,1444087.8
976/730.5375mz/7.91min,0.0,3834.5234,109101320.0,115525020.0,81166.71,155751680.0
977/732.5441mz/7.9min,0.0,0.0,13100722.0,13462985.0,0.0,18948994.0
979/411.3256mz/7.98min,2481451.8,1808941.1,641000.7,768523.5,1652098.6,743275.06
980/776.2318mz/8.0min,0.0,0.0,72953.664,118185.68,0.0,0.0
981/310.3104mz/8.0min,536817.75,264302.72,378699.25,179409.97,362795.7,325982.56
982/393.3155mz/7.96min,46816.496,26344.21,5071.374,0.0,25379.527,11661.363
985/482.4049mz/8.05min,371767.75,482254.9,341368.7,332998.53,383691.8,308229.12
986/760.5836mz/8.02min,0.0,137443440.0,2741504.0,0.0,12247557.0,1748130.6
987/763.5955mz/8.06min,0.0,3194627.8,61918.516,4758.7017,33084.51,3566.2432
988/409.3099mz/8.06min,91183.28,62912.305,26519.855,20844.252,91219.73,20813.928
989/284.2948mz/8.06min,362306.44,244216.11,119568.05,43300.82,223309.78,129467.67
992/744.5532mz/8.07min,0.0,18186.87,661306.4,5175761.5,6475799.0,549445.0
993/712.4884mz/8.09min,0.0,0.0,2044395.8,2298988.2,0.0,913811.8
994/690.506mz/8.1min,0.0,5298.375,38434830.0,49318816.0,93006.75,24260722.0
995/692.5128mz/8.08min,0.0,0.0,3939007.2,3625246.5,0.0,2535643.0
996/131.5335mz/8.09min,156622.83,57802.555,65491.215,141773.81,67497.73,41465.85
997/112.0179mz/8.07min,352391.4,525682.5,83759.61,55263.27,129037.34,69246.93
998/336.326mz/8.1min,406702.88,189939.16,335083.03,136883.48,278710.06,261172.02
999/788.6152mz/8.1min,0.0,1014746.1,5889598.0,7804313.0,2615908.5,813246.0
1001/110.02mz/8.13min,7271506.5,7289523.0,928183.75,1542679.9,8210379.0,1855381.9
1003/746.5671mz/8.12min,0.0,1916639.6,3984846.8,56127.94,1653429.1,4326114.0
1004/411.3256mz/8.17min,743092.56,556628.5,254012.67,328594.97,634676.7,329431.47
1005/139.9879mz/8.18min,158370.67,93052.234,6405.865,30835.105,96881.74,10793.432
1006/712.4884mz/8.13min,0.0,0.0,279855.8,852595.8,0.0,2126431.2
1009/818.5898mz/8.26min,0.0,0.0,1740910.1,2520880.2,0.0,98474.26
1010/184.9855mz/8.19min,248891.22,227992.2,20301.648,158077.05,302800.88,583038.3
1011/550.6283mz/8.31min,1436886.4,187660.16,0.0,139163.92,128596.305,113882.32
1012/716.5223mz/8.26min,0.0,0.0,32892842.0,41665300.0,0.0,17887904.0
1013/784.5743mz/8.28min,0.0,1103933.4,46568.625,0.0,29113.395,89594.02
1014/628.1944mz/8.27min,597368.5,512555.03,737207.75,265247.47,825298.75,455143.38
1017/718.5295mz/8.25min,0.0,0.0,3716670.0,3462048.5,0.0,2310200.8
1018/783.5697mz/8.28min,0.0,4577969.5,401347.47,0.0,226558.5,371104.25
1019/782.566mz/8.28min,0.0,9607076.0,1024959.8,0.0,290124.7,857897.3
1020/768.4942mz/8.28min,0.0,0.0,45836.66,116632.16,0.0,169546.44
1021/753.523mz/8.28min,0.0,0.0,418761.47,906360.56,0.0,1181425.8
1022/810.5976mz/8.28min,0.0,80521.695,387185.84,27335.107,457227.78,5095.823
1024/780.5517mz/8.28min,0.0,60538.953,30463.885,0.0,600488.6,82043.18
1026/752.5193mz/8.28min,0.0,0.0,880030.25,1611264.2,0.0,2103908.0
1027/740.5141mz/8.28min,0.0,0.0,132498.16,247032.08,11283.488,49865.742
1028/852.7134mz/8.28min,0.0,997190.94,0.0,0.0,1362631.9,0.0
1029/754.5333mz/8.28min,0.0,3312.8726,1794686.9,6254254.5,325715.25,20765.879
1030/755.5368mz/8.28min,0.0,0.0,792021.3,921940.44,103774.24,4507.5215
1031/756.5459mz/8.28min,0.0,11546.606,138369.64,130168.19,8817.75,40403.523
1032/738.5039mz/8.29min,0.0,0.0,2813352.2,3658063.0,0.0,3114029.8
1033/739.5072mz/8.29min,0.0,0.0,1164403.1,1608240.1,0.0,1275775.5
1034/377.3201mz/8.29min,170012.5,254586.05,73274.64,90253.34,187190.58,163312.45
1035/420.347mz/8.29min,394474.8,329117.72,112439.54,143157.94,510324.62,290658.56
1036/429.3361mz/8.29min,130468.99,99448.586,32633.213,45585.992,87297.06,47175.625
1037/393.3151mz/8.29min,762532.5,592296.75,164977.36,197478.9,591681.25,409232.06
1038/395.331mz/8.29min,374518.25,296352.72,175388.39,223838.31,285892.03,193743.78
1039/411.3257mz/8.29min,111997.81,75522.72,26676.021,47266.82,99625.42,66306.67
1040/853.7227mz/8.3min,0.0,1206666.5,0.0,0.0,1042152.5,0.0
1041/851.7092mz/8.3min,0.0,1670032.1,0.0,0.0,2305476.5,0.0
1042/770.5083mz/8.3min,0.0,0.0,183618.61,236759.94,0.0,0.0
1043/794.7225mz/8.31min,750367.56,0.0,0.0,0.0,0.0,0.0
1044/706.5377mz/8.32min,0.0,0.0,4328644.0,4164399.0,0.0,0.0
1045/760.584mz/8.29min,0.0,21428268.0,18703440.0,0.0,3340238.5,12852424.0
1048/312.3261mz/8.36min,131107.78,112375.62,73733.164,50996.953,113763.19,131278.47
1049/733.5552mz/8.33min,0.0,48001.836,26540758.0,30157228.0,649324.3,33143.938
1050/734.56mz/8.35min,0.0,0.0,7094748.5,7693355.5,65335.934,0.0
1052/732.5532mz/8.33min,0.0,146050.92,58683416.0,67667576.0,1583339.9,0.0
1053/846.7537mz/8.37min,0.0,5262442.5,0.0,0.0,6351463.0,0.0
1054/838.7482mz/8.44min,0.0,284902.06,63059.6,0.0,1734988.8,29503.07
1057/818.7228mz/8.4min,0.0,763831.6,26367.016,0.0,0.0,567137.8
1058/864.7632mz/8.45min,0.0,105863.47,37852.76,0.0,305041.94,25588.137
1059/735.5632mz/8.37min,0.0,0.0,652884.7,1331325.5,0.0,0.0
1060/340.3483mz/8.41min,508085.6,299764.06,465964.6,218673.11,385925.16,478324.72
1061/250.1776mz/8.41min,52908.54,0.0,0.0,0.0,19512.605,6299.6875
1062/338.3418mz/8.41min,18345388.0,11101377.0,17126908.0,8175961.5,13874206.0,17629914.0
1063/675.6758mz/8.41min,1707630.1,998454.7,1347071.4,530324.44,1374262.5,1493086.5
1064/228.1958mz/8.41min,174154.2,82361.32,61105.668,34275.71,130764.51,86619.266
1065/391.2842mz/8.44min,505143.25,395961.47,206668.28,222012.55,409312.47,349605.38
1068/849.7719mz/8.48min,0.0,2080241.6,0.0,0.0,626943.9,0.0
1072/924.268mz/8.48min,228135.66,257876.8,638653.4,984716.06,194624.73,207727.5
1075/818.7226mz/8.5min,0.0,737445.3,89708.24,0.0,0.0,955392.1
1076/770.5088mz/8.49min,0.0,0.0,223049.86,494769.16,0.0,0.0
1077/312.3261mz/8.5min,163947.53,121183.05,54214.45,28890.309,104916.71,63885.96
1078/846.7537mz/8.51min,0.0,6120533.5,0.0,0.0,7725884.0,0.0
1080/838.7484mz/8.51min,0.0,739147.4,291512.03,0.0,3021855.2,171675.14
1083/702.2129mz/8.56min,540549.0,570337.94,700885.9,397697.25,779895.4,534394.25
1088/689.1983mz/8.62min,0.0,0.0,1917276.6,2224443.0,0.0,0.0
1089/690.1978mz/8.62min,0.0,0.0,571293.56,696475.6,0.0,0.0
1090/684.2025mz/8.63min,37534.695,85890.08,61311270.0,71180860.0,85113.95,74603.445
1093/687.201mz/8.62min,0.0,0.0,13666789.0,15913064.0,0.0,0.0
1096/710.2182mz/8.63min,0.0,0.0,2259429.2,2631347.2,0.0,0.0
1098/146.9803mz/8.64min,17441036.0,15399770.0,14637198.0,12952121.0,13913352.0,16634654.0
1099/144.9822mz/8.65min,38669720.0,34776324.0,28158360.0,28671944.0,30982890.0,33439558.0
1100/338.3417mz/8.65min,48609.22,39876.18,8255.548,16699.96,39948.938,37866.26
1101/131.5335mz/8.63min,405537.44,14508.487,0.0,36667.273,34793.234,5557.838
1102/981.2786mz/8.71min,31743054.0,29623432.0,5736980.0,5744175.5,0.0,26236840.0
1104/111.0202mz/8.67min,2129466.5,532977.94,114679.836,159955.19,741711.56,220963.44
1105/112.0179mz/8.65min,814643.44,32639.832,41970.78,63211.24,42438.234,99844.48
1106/982.277mz/8.71min,29289848.0,27378262.0,9468403.0,15303588.0,0.0,24290080.0
1108/980.2778mz/8.71min,33355976.0,31208452.0,10790431.0,17433022.0,0.0,27614362.0
1110/393.3152mz/8.72min,37806.41,38584.645,56355.934,55989.594,66033.57,63826.734
1111/864.7642mz/8.72min,0.0,911615.9,230309.33,0.0,3461837.2,30209.543
1112/184.9855mz/8.72min,4276074.5,2081776.4,996373.1,2063687.8,2409627.0,1312281.5
1113/139.9879mz/8.7min,1084345.1,247841.67,16030.936,367004.22,319084.94,221823.02
1115/377.3201mz/8.69min,11364.896,58275.09,4790.593,6604.374,157229.64,60317.98
1116/201.9757mz/8.7min,1570547.1,260271.4,23366.557,129204.64,157097.62,178182.67
1117/656.5093mz/8.76min,8732.719,74374.74,0.0,437053.97,12476.088,0.0
1118/661.4645mz/8.76min,16856.46,103575.24,4971.8115,552579.56,0.0,5553.3574
1119/546.4303mz/8.76min,449030.72,424474.3,451540.25,117787.06,594978.7,297777.78
1121/776.2316mz/8.8min,271148.03,347814.5,418581.34,290681.47,394593.8,334002.94
1122/850.271mz/8.8min,0.0,0.0,652642.75,662112.56,0.0,0.0
1123/836.7322mz/8.8min,0.0,0.0,10647.84,106907.56,0.0,5278.3203
1124/848.271mz/8.81min,0.0,0.0,1012418.44,1033099.56,0.0,0.0
1126/394.3225mz/8.82min,654822.9,273051.34,146095.84,489908.4,331145.53,192626.02
1127/841.6882mz/8.82min,0.0,0.0,177281.89,379509.16,0.0,127028.84
1129/1072.3076mz/8.83min,1522611.8,1858196.8,3503198.0,3455883.5,1742296.9,1954333.8
1130/1073.3084mz/8.83min,1582908.9,1901026.4,3571593.2,3520643.0,1802908.9,1993616.0
1131/1074.3069mz/8.83min,1535107.8,1864529.9,3491090.5,3426548.0,1743504.1,1950055.1
1134/924.2678mz/8.86min,0.0,0.0,89302.2,94180.72,0.0,0.0
1136/377.3201mz/8.89min,1032192.1,652542.6,177938.45,369289.4,716929.06,323042.38
1137/393.3151mz/8.9min,530919.5,356079.97,280336.03,341351.22,440294.4,407531.72
1138/908.2379mz/8.92min,0.0,0.0,2874251.0,2930132.8,0.0,0.0
1139/909.2386mz/8.92min,0.0,0.0,2469205.8,2491182.8,0.0,0.0
1140/910.2369mz/8.92min,0.0,0.0,2220510.8,2221610.5,0.0,0.0
1141/911.2366mz/8.92min,0.0,0.0,1232577.8,1218490.4,0.0,0.0
1142/870.7235mz/9.01min,0.0,2357435.2,597337.75,0.0,1296617.5,155231.72
1143/394.3226mz/9.01min,32644.04,5544.6504,0.0,30576.158,12818.83,0.0
1145/869.72mz/9.01min,0.0,4123762.2,2535882.0,0.0,4881413.5,478230.84
1146/521.381mz/9.01min,0.0,0.0,0.0,555775.8,0.0,0.0
1147/761.6262mz/9.01min,0.0,0.0,424305.4,997818.8,0.0,460772.7
1148/801.621mz/9.01min,0.0,0.0,230327.44,963190.3,0.0,210361.94
1149/794.7197mz/9.05min,4981026.5,0.0,26473.812,0.0,6083.8735,0.0
1150/799.6775mz/9.05min,9051329.0,0.0,169242.33,14068.484,0.0,36847.727
1151/815.6521mz/9.01min,1147105.5,0.0,10492.066,0.0,0.0,0.0
1152/841.6877mz/9.03min,0.0,0.0,26521.12,198781.33,90819.68,16496.068
1153/689.4962mz/9.02min,31750.24,911663.3,0.0,1455812.6,3826.5352,3117.8403
1154/851.7091mz/9.01min,0.0,2041789.2,0.0,0.0,2311286.0,0.0
1155/852.7126mz/9.01min,0.0,1305486.9,0.0,0.0,1342199.1,0.0
1156/853.7242mz/9.04min,0.0,1901114.5,5466.5415,0.0,1296777.9,41068.906
1158/772.6502mz/9.03min,0.0,994866.6,713356.9,0.0,1573138.9,1005894.2
1159/377.3202mz/9.02min,1075525.1,509338.2,482327.72,927501.7,576378.94,515187.44
1160/771.6468mz/9.02min,0.0,2632344.2,1910253.9,0.0,3123962.0,4018061.2
1162/395.3307mz/9.02min,759323.25,411987.78,371238.5,604482.3,440305.03,470507.7
1163/754.5351mz/9.03min,0.0,0.0,1908455.8,987199.4,0.0,0.0
1165/782.5663mz/9.04min,0.0,205410.14,365611.03,0.0,0.0,178408.16
1166/481.2922mz/9.04min,1952358.2,1575929.9,1392546.8,1847321.1,1447305.5,1689750.0
1167/380.3392mz/9.03min,124357.08,107110.65,105648.88,111433.7,100983.29,122543.85
1168/497.2663mz/9.04min,284667.6,261248.12,282645.7,317152.2,245250.53,284067.25
1169/827.7088mz/9.03min,1046745.3,0.0,132655.39,0.0,0.0,863977.75
