row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_S4_MC_RCG_2_neg_20210511_Run91.mzML Peak area,GF_S4_MC_RCG_3_neg_20210511_Run171.mzML Peak area,GF_S4_MC_RCG_1_neg_20210511_Run71.mzML Peak area,Unnamed: 19
613,232.1383149765334,1.0969299,,,,86.0,,,,,,,20456.433999999997,69560.97,69902.016,1540555.9,1496781.1,1611620.5,
17,233.0280713892669,0.34800076,,,,,,,,,,,16654.412,27465.947,49954.293,704958.44,761496.3,724995.1,
326,233.1042437407564,0.6046996,,,,135.0,,,,,,,161419520.0,267982480.0,194907570.0,139742900.0,197903870.0,191926930.0,
778,233.10426380418332,1.2736226000000002,,,,,,,,,,,17803120.0,7511501.0,32699116.0,189426350.0,101168390.0,81658910.0,
88,233.1042751554896,0.48179457,,,,,,,,,,,50874150.0,30855258.0,13849817.0,2903871.2,3067470.8,6134206.5,
327,234.10744432052294,0.60393125,,,,135.0,,,,,,,19155734.0,29972882.0,23010738.0,16471372.0,12441577.0,22609236.0,
785,234.10748879363567,1.27683,,,,147.0,,,,,,,2075561.5,789081.3,4050914.5,25750088.0,11795795.0,28374542.0,
81,234.1075483217113,0.47093704,,,,,,,,,,,5863175.5,3441236.2,1500470.8,292071.66,299721.97,710477.94,
2464,234.1136271598305,4.226276400000001,,,,93.0,,,,,,,225183.45,264444.75,349510.88,7182.7812,16065.427,11351.162,
2351,234.11363948494142,3.8517620000000004,,,,12.0,,,,,,,2758033.0,3277582.5,3065867.2,1808076.0,1968301.0,2022315.8,
384,235.11977401458756,0.66763145,,,,,,,,,,,3884700.5,3562592.8,4029603.8,2370898.0,3283618.2,1755621.4,
2025,236.09283866508343,3.221055,,,,62.0,,,,,,,380235.88,516759.28,500832.8,450930.47,511357.12,481047.06,
1216,236.0928443890475,2.3706954,,,,,,,,,,,156816.25,261725.34,437067.6,1241138.5,1237593.0,863479.25,
1825,236.09286791868752,2.9961665,,,,,,,,,,,608099.0,668050.2,1299110.4,121762.11,41416.23,41749.42,
2642,236.10535274891274,5.1240864,,,,44.0,,,,,,,309880.75,421635.72,718480.3,550943.4,584954.06,588942.4,
2075,237.06696931407,3.2696313999999997,,,,,,,,,,,238117.69,247529.55,329920.62,210113.44,637277.3,567374.4,
1991,237.06697156977347,3.17768,,,,,,,,,,,126447.34,378073.6,565112.0,85660.36,520228.94,423364.53,
25,238.93163867108768,0.34564173,,,,70.0,,,,,,,550410.9,587119.75,465395.3,252912.7,321386.16,167601.64,
2786,239.06731944065876,6.027579,,,,,,,,,,,299495.53,1887747.8,142542.11,50419.25,617312.9,179490.52,
87,240.0489058007609,0.39984068,,,,72.0,,,,,,,353534.4,511738.34,557136.06,3135172.2,2921834.2,2913087.0,
1262,240.13541079819746,2.4186695,,,,,,,,,,,15941681.0,19493982.0,18197536.0,20605984.0,17070664.0,12880643.0,
702,241.0829054365942,1.1678095,,,,,,,,,,,2959010.8,80568.89,201304.94,2007773.4,707039.06,2385608.0,
874,241.0829447187564,1.8417038000000001,,,,219.0,,,,,,,2744866.5,6389132.5,6173294.5,5944842.5,7806796.0,5073274.5,
1702,241.11941097388925,2.8491633,,,,24.0,,,,,,,33049416.0,64003196.0,68448310.0,94529070.0,83232660.0,76119760.0,
1483,241.11941901883742,2.6222012,,,,,,,,,,,18583020.0,19890682.0,20839634.0,25496568.0,22358160.0,21743502.0,
1208,242.0162701885729,2.4181376,,,,,,,,,,,3083.086,55929.863,1467722.9,0.0,0.0,0.0,
2454,242.07591449587642,4.18714,,,,,,,,,,,0.0,0.0,0.0,115168.555,100174.49,94028.82,
217,242.0782139588362,0.52176166,,,,88.0,,,,,,,581928.5,1030042.25,1226441.0,1427239.6,1536663.8,1548721.0,
2585,242.13983288051497,4.8627047999999995,,,,140.0,,,,,,,2770942.0,3656042.8,4749122.0,3121793.5,3206732.5,2726127.8,
2485,242.1762390119821,4.3568215,,,,169.0,,,,,,,513863.94,539223.2,489750.66,463462.84,366457.28,604106.44,
301,243.06199193272425,0.6246724,,,,148.0,,,,,,,3430956.0,4348493.0,5707580.5,12712006.0,15384131.0,14410972.0,
83,243.06204706709545,0.40208164,,,,72.0,,,,,,,883908.0,619952.94,1677566.2,2823208.2,2855485.5,2929213.0,
2578,243.16005145386657,4.840896,,,,139.0,,,,,,,258941.78,245091.11,324316.8,850895.0,628108.9,949278.94,
1624,243.17126528217125,2.7156447999999997,,,,,,,,,,,1625173.5,2361082.2,2191246.5,1864007.1,1023621.9,1622159.0,
1568,243.1712876887453,2.6707306,,,,,,,,,,,2003796.9,3534793.8,3390699.8,2406311.2,1632813.8,1863060.9,
1438,243.171296935336,2.5745504,,,,,,,,,,,1898544.0,2455640.0,2213238.0,5342360.5,2173553.8,2143424.8,
1337,243.171346346006,2.5101197,,,,,,,,,,,1237888.9,2336888.8,2156139.0,1748833.0,1442566.0,1273428.2,
2811,243.1964366709602,6.2118974,,,,165.0,,,,,,,8882738.0,9247052.0,10117740.0,2432868.2,2079821.2,2097671.8,
2744,243.19643811687462,5.7684097,,,,,,,,,,,20899.023,32256.61,33852.465,159333.12,158076.69,139844.83,
2841,243.196448190275,6.435247,,,,220.0,,,,,,,600654.3,724601.1,794092.5,714231.3,669684.56,621827.94,
1335,244.02843182225013,2.500182,,,,,,,,,,,1071502.8,441849.1,5835.7705,104648.9,223793.77,249798.69,
2060,244.08260502937756,3.2752192000000004,,,,,,,,,,,1076306.5,1907139.5,2640891.8,3082387.5,2781946.2,2458041.2,
229,244.130049233888,0.53905636,,,,88.0,,,,,,,3973896.0,5437517.0,8400506.0,12082885.0,12358125.0,12216235.0,
709,244.13011481891044,1.1444424,,,,,,,,,,,1482389.1,2174990.5,3655680.0,546360.94,1352717.1,576747.25,
546,244.13012948925632,0.972995,,,,210.0,,,,,,,355162.66,686031.25,1003958.8,4796487.5,5125070.5,5047301.5,
347,245.11404270674169,0.64042926,,,,146.0,,,,,,,1996552.6,1763758.4,2315740.8,5599121.5,6602771.0,6434323.5,
214,245.11405436541767,0.53627133,,,,,,,,,,,561885.7,1372299.5,1194468.8,2156849.8,2018417.0,4002513.2,
577,245.1140680595476,1.0365788,,,,,,,,,,,26887.472999999998,134137.56,95931.66,2248495.8,6933237.5,7338417.5,
819,245.11408691481046,1.4769424999999998,,,,,,,,,,,49812.484000000004,206615.25,272835.94,2322133.0,2231372.0,2303543.0,
1166,245.11418559579033,2.3411197999999995,,,,,,,,,,,308671.8,496280.47,1615445.1,2685577.8,1577365.2,2014595.2,
2475,248.12924967373908,4.2402434,,,,35.0,,,,,,,2072379.8,3511564.8,2982521.2,91886.38,107259.484,111284.445,
3529,248.96036085992398,10.276599000000001,,,,,,,,,,,65649.61,0.0,25469.522999999997,0.0,0.0,29641.218999999997,
30,248.9604193984706,0.3400928,,,,70.0,,,,,,,636147.6,747231.0,702015.06,57733.926,305409.38,79264.32,
671,249.13554161925708,1.0996025,,,,,,,,,,,30863414.0,15953744.0,5035592.0,14229189.0,22771274.0,5360564.0,
537,249.13555420200814,0.97933626,,,,,,,,,,,8306432.0,35106456.0,19076046.0,35248880.0,76604910.0,35560656.0,
889,249.13561210692973,1.8904599999999998,,,,,,,,,,,2902113.5,10655810.0,8794204.0,6047989.0,6363720.5,5200883.5,
918,249.13562394125557,1.9266558999999996,,,,,,,,,,,5220834.0,3935163.0,2186959.2,4325070.0,4344865.0,4242986.0,
2808,249.1495112757765,6.1878347,,,,,,,,,,,0.0,26192.207000000002,56208.5,325648.0,204472.9,226353.1,
2767,249.14952398229764,5.8996395999999995,,,,,,,,,,,148576.67,134540.36,128696.984,92437.33,83276.36,76573.09,
2864,249.14961186051772,6.6202564,,,,,,,,,,,222928.84,520010.66,254568.83,256597.61,376724.9,514860.12,
878,251.10366956677774,1.8994483,,,,,,,,,,,5350.946999999999,155702.08,297478.16,1662825.4,383297.7,1785527.8,
452,251.1037501217,0.83933234,,,,,,,,,,,44969.246,81103.76,293933.22,708144.2,579209.8,885058.75,
2551,251.10379096173776,4.668835,,,,,,,,,,,128969.125,193551.62,361927.34,320300.5,278206.06,259075.75,
617,252.14644475460742,1.0649339,,,,,,,,,,,299413.2,2552240.5,722472.4,462332.9,2547907.5,134571.28,
90,252.14644985553517,0.42521307,,,,,,,,,,,684873.75,544927.0,408079.72,115701.09,125768.33,198060.56,
711,252.1464704669054,1.2069658,,,,,,,,,,,2085553.2,434963.1,266640.94,1333198.0,7560889.0,488755.94,
781,252.14647058196897,1.2946962,,,,,,,,,,,4413106.0,60770.91,3609618.0,4246252.0,2922334.5,2221999.2,
495,252.14647216673183,0.87782025,,,,,,,,,,,4742827.5,1917643.5,4201118.0,3234453.5,3416174.8,997858.3,
422,252.14647471976548,0.78034425,,,,,,,,,,,2493266.8,5665911.5,4014789.2,2764723.5,3429250.8,5145324.5,
844,252.1464767782017,1.4834238000000002,,,,,,,,,,,1487280.8,588907.25,623928.1,935572.5,1828459.9,6063521.5,
1827,255.12386248209668,2.949273,,,,184.0,,,,,,,294875.56,421138.75,708329.56,2298198.0,2232098.8,2676064.0,
1865,255.13502473712063,3.0161597999999996,,,,36.0,,,,,,,1316959.5,1995819.8,2032785.0,1765229.9,1431464.8,1285785.8,
2290,255.13525118825595,3.7140458,,,,181.0,,,,,,,184658.69,213952.34,142785.0,3357.2788,0.0,3227.1648,
3539,255.82211183556504,10.378163,,,,,,,,,,,381973.75,0.0,217315.8,0.0,58357.405999999995,0.0,
277,256.0937650649189,0.6015746,,,,146.0,,,,,,,1455514.0,1755446.5,1933636.4,2271172.5,2396812.5,2827234.0,
449,256.0938085520152,0.7653034000000001,,,,,,,,,,,518401.84,125950.69,106867.78,305374.88,123815.08,140860.03,
2671,256.19179161177965,5.3048934999999995,,,,,,,,,,,426294.5,610049.94,658976.1,592828.3,735638.4,683347.8,
680,257.07779171444446,1.1639662,,,,,,,,,,,69848.73,118080.31,274555.4,1395946.1,1345210.0,1455035.4,
402,257.0778229741674,0.7364202,,,,22.0,,,,,,,2889384.5,3221875.5,3806459.0,5425590.0,6070967.0,5748459.5,
158,257.0778287405146,0.4751669,,,,72.0,,,,,,,571200.5,806345.3,1042320.8,602286.8,661655.0,693078.5,
116,257.1118273597989,0.41528085,,,,,,,,,,,54133.53,99850.79,169817.36,1121136.8,1023162.3,965897.7,
822,257.1142696682304,1.3951234,,,,,,,,,,,0.0,0.0,16879.078,240806.45,1315917.5,1317360.8,
861,257.1142982306804,1.7146211,,,,,,,,,,,0.0,0.0,0.0,700103.7,81198.74,35475.86,
791,257.1142993643344,1.2872341,,,,,,,,,,,3130.0527,13745.37,64369.297,1574511.9,189123.19,380818.03,
1892,257.11434154854857,3.0454865,,,,108.0,,,,,,,983146.3,1736045.0,2152312.0,1950990.2,1762611.4,1421478.6,
2026,257.1507453775424,3.2243834,,,,62.0,,,,,,,902021.2,1164298.2,1087575.0,2720237.5,2852210.2,2420260.2,
2626,257.17584893847487,5.04059,,,,212.0,,,,,,,222130.5,314704.34,496453.62,1137615.4,1072813.6,1109736.4,
2648,257.17585241507834,5.1517315,,,,174.0,,,,,,,163800.03,247896.44,258501.62,562015.94,548279.4,584354.4,
2730,257.21219226881453,5.665078,,,,,,,,,,,0.0,13896.371000000001,20152.398,94825.56,106520.26,70091.016,
2847,257.2122197022511,6.514151,,,,,,,,,,,3095564.8,3132429.8,3677736.2,536843.1,981031.2,495471.3,
2830,257.2122308930255,6.3301854,,,,99.0,,,,,,,54130.754,77725.32,92874.57,54267.855,58826.566,46020.035,
2878,257.2122845482461,6.699466999999999,,,,,,,,,,,596049.0,662710.06,1521442.1,574330.3,546258.9,995668.5,
3540,257.8190795403629,10.376338,,,,,,,,,,,380994.94,0.0,221541.47,0.0,60167.4,0.0,
1873,258.09824195772,3.0911713,,,,,,,,,,,377648.22,377509.03,911652.6,2370737.0,870885.4,676066.3,
2133,258.098286316631,3.3603980000000004,,,,195.0,,,,,,,2994349.2,4919247.0,7198555.0,10671782.0,11474792.0,10095323.0,
299,258.1456809024049,0.6233179,,,,135.0,,,,,,,2945538.0,3826285.2,6533260.5,13670986.0,13948470.0,13626435.0,
219,258.1819756849905,0.54400593,,,,119.0,,,,,,,192049.98,823012.06,1279821.1,1959127.8,1913876.2,1785584.1,
354,258.18199657931467,0.69167715,,,,,,,,,,,535565.5,474410.8,628004.2,1111826.5,490576.53,1183202.8,
419,258.182001995089,0.73804694,,,,,,,,,,,274990.78,580521.5,906511.25,807200.75,1342850.9,472564.2,
849,259.0756152692329,1.5624837999999999,,,,,,,,,,,608272.94,639125.6,1732142.4,236776.48,390958.62,269221.94,
519,259.0756274904152,0.9621127,,,,,,,,,,,190697.83,103306.37,1530886.6,21065.355,27950.477000000003,6990.56,
2139,259.1016168290554,3.3602877,,,,,,,,,,,270361.8,349803.4,422419.94,1123364.9,985027.2,764495.1,
1864,259.10178219237673,3.058582,,,,,,,,,,,0.0,0.0,7487.383000000001,92214.47,25200.004,9650.069,
1877,259.1087455297356,2.9584322,,,,,,,,,,,815483.75,533218.9,687598.75,217507.25,321146.28,1154879.9,
1593,259.1087652916048,2.6595128,,,,,,,,,,,2895411.5,1885562.0,4624958.0,2955720.2,5583837.5,11773508.0,
1339,259.10880389276383,2.4793177,,,,47.0,,,,,,,31928300.0,43207904.0,43250804.0,43931484.0,29919252.0,23620906.0,
1468,259.1296225871356,2.6053607000000003,,,,116.0,,,,,,,1389436.9,1936179.2,2814577.8,6348068.5,5325423.5,5024571.0,
629,259.1297021329113,1.1219058000000002,,,,,,,,,,,66668.59,322116.94,488978.6,5624046.5,7485109.5,7525753.5,
218,259.1297307990862,0.52916723,,,,135.0,,,,,,,328293.44,1196204.5,1035995.1,5250997.5,6926810.0,8125258.5,
406,259.1297309275995,0.74752957,,,,,,,,,,,3298190.8,3257443.0,2168563.2,10308281.0,4991190.0,5114938.0,
854,259.12974971059475,1.6945126,,,,,,,,,,,0.0,30892.516,253470.5,1483932.5,1154913.6,1772400.0,
956,259.1297945694406,2.022023,,,,,,,,,,,448204.94,369170.2,474251.12,1046006.94,741165.06,892713.2,
1332,260.1120958897431,2.4833415,,,,,,,,,,,2347545.0,6549639.5,3069275.5,1330281.0,2210958.0,1192659.8,
230,260.12499207938555,0.52555126,,,,,,,,,,,795251.1,1134931.2,1709590.0,365267.94,293287.38,250984.22,
2528,262.1084471749477,4.538233,,,,,,,,,,,852502.3,997197.56,1148885.0,234936.42,524338.3,428251.97,
2540,262.1448803603659,4.630255,,,,,,,,,,,1266419.6,1555197.4,1510827.5,1475310.0,1630357.0,1704224.0,
1369,263.14004647492084,2.5006976,,,,101.0,,,,,,,753522.75,847041.2,848389.75,2386730.2,1833686.2,1824339.9,
1513,263.1400653343798,2.5769017000000005,,,,,,,,,,,1621936.9,2353641.5,2161941.0,2066170.2,1164264.8,153610.06,
541,265.1192623146775,0.97904944,,,,,,,,,,,73508.484,293360.9,119902.016,873276.9,1037345.94,911705.25,
643,265.1192913070965,1.0968305,,,,,,,,,,,106076.664,409622.97,1059039.4,119701.5,315988.28,37695.49,
3512,265.1477590821,10.222835,,,,,,,,,,,100568.336,151962.02,132889.44,163023.55,179203.25,101288.445,
3532,265.14777348616065,10.300555000000001,,,,,,,,,,,82483.945,66928.7,91108.73,71395.56,92574.84,52313.934,
2768,265.147814597729,5.9523106,,,,229.0,,,,,,,5316541.5,5010490.0,8514779.0,9489893.0,10620202.0,11235466.0,
457,266.0893699298728,0.82394034,,,,54.0,,,,,,,1846484.8,1789317.0,1963786.6,0.0,0.0,0.0,
1375,266.11459014645686,2.511536,,,,69.0,,,,,,,773353.5,1130986.0,1420715.4,1058671.9,962998.2,853366.06,
475,267.0732961211151,0.8513705,,,,21.0,,,,,,,572779.0,843956.5,1305458.8,12284083.0,12493552.0,12164584.0,
109,267.096158413085,0.41207250000000006,,,,72.0,,,,,,,76388.33,414189.84,653820.25,916241.75,843481.06,838161.94,
288,267.14610431404634,0.53786916,,,,119.0,,,,,,,2090526.4,3141177.2,4765083.0,4971579.5,4721192.5,4282039.5,
2469,268.0979784524615,4.268909,,,,35.0,,,,,,,541729.3,567332.6,639307.6,68925.234,63927.1,64515.742,
235,269.0809242355476,0.54302996,,,,88.0,,,,,,,1206595.5,2826682.5,2740123.5,5806254.0,6094488.5,6728516.0,
70,269.08125936769716,0.45590687,,,,,,,,,,,1038508.9,616442.4,227361.52,0.0,0.0,0.0,
1829,269.1143017011879,2.978883,,,,184.0,,,,,,,0.0,2963.3394,13425.326000000001,634024.5,938305.94,706728.5,
1950,269.15071716523795,3.1404349999999996,,,,,,,,,,,976040.25,1434297.0,1369521.2,752718.94,355794.22,313606.47,
2656,269.17579468799386,5.2267184,,,,,,,,,,,0.0,3263.1052,81714.59,220478.19,225313.89,231225.34,
2604,269.1758366320932,4.9381595,,,,,,,,,,,84914.016,133657.12,250227.97,673198.8,593350.94,603456.56,
2754,269.21215148504297,5.833098000000001,,,,,,,,,,,511700.3,526000.7,744949.44,472171.6,491655.0,447346.66,
2733,269.2121610775768,5.7781568,,,,,,,,,,,171834.39,105531.89,178461.28,185678.28,180372.12,269091.97,
2856,269.2122156386576,6.574514,,,,,,,,,,,222713.0,261938.55,299108.0,189320.84,176537.75,201467.33,
2832,269.21223071616316,6.423814299999999,,,,,,,,,,,58671.71,81279.1,88542.86,40668.082,35175.234,33018.766,
2869,269.21225793084824,6.6555266,,,,166.0,,,,,,,525204.25,573877.44,667751.8,451232.0,252329.33,314590.2,
2891,269.2122595304433,6.810641,,,,,,,,,,,448943.34,549618.6,584803.3,470767.66,436894.25,256724.03,
646,270.14579236509,1.1011704,,,,,,,,,,,78948.5,413677.5,687389.7,12777809.0,13489425.0,13837589.0,
850,270.14580078925394,1.6264813999999999,,,,,,,,,,,0.0,11693.306999999999,195385.36,2261984.0,1896631.6,2379694.5,
860,270.1458397107038,1.6964061999999998,,,,,,,,,,,5381.781999999999,180691.48,223940.12,964334.9,3237406.2,35158.074,
224,271.07790690948417,0.54136777,,,,88.0,,,,,,,175346.28,908872.0,853427.7,1818143.0,1914391.9,2186276.5,
2258,271.16641196500234,3.6821232000000004,,,,227.0,,,,,,,257512.19,340341.16,346699.2,209328.44,203685.27,195281.6,
2125,271.166419344706,3.350485,,,,195.0,,,,,,,814793.75,1035270.44,1183167.2,654589.3,607476.3,483138.72,
2294,271.1664762966595,3.717625,,,,,,,,,,,355379.62,493049.9,550559.8,216659.06,193888.11,166932.44,
2675,271.1914465993147,5.3326497,,,,,,,,,,,186971.39,158890.84,154215.72,159694.1,128237.555,164792.27,
2701,271.19145849126966,5.453207,,,,,,,,,,,300504.94,361445.2,462533.66,1357403.8,1266192.4,1423960.6,
3361,271.1914729912434,8.522646,,,,76.0,,,,,,,1051881.2,288238.56,690302.7,272460.7,282992.3,743322.94,
2815,271.22780732101535,6.241334999999999,,,,,,,,,,,107249.67,139073.6,141654.14,153041.61,127775.04,116339.086,
2781,271.2278172930316,5.9971757000000006,,,,,,,,,,,1121663.4,1459926.9,1617769.8,1603961.9,1672747.0,1449907.0,
2829,271.2278467225488,6.328380999999999,,,,99.0,,,,,,,103636.266,124251.63,160083.27,100744.74,101074.125,99412.63,
2842,271.22784966093917,6.4379615999999995,,,,220.0,,,,,,,290844.88,348845.53,398118.62,218364.61,209271.66,205067.6,
2897,271.2278670086176,6.8628564,,,,117.0,,,,,,,7332669.5,6763681.0,7951292.5,3122977.0,2824218.5,3053826.8,
2929,271.22787465136145,7.0683026,,,,,,,,,,,8276757.5,7714282.0,9648310.0,8638444.0,9306950.0,7683779.5,
194,271.9902475684606,0.5389119000000001,,,,,,,,,,,877994.6,265566.5,332222.5,2948.6992,13875.121000000001,3054.8608,
311,271.9902664074815,0.6328775,,,,,,,,,,,420212.7,929067.1,1825190.6,309891.5,849879.75,303261.3,
1118,272.1252131702488,2.2725823,,,,206.0,,,,,,,620944.8,529080.25,475518.75,3850986.0,3468273.8,3106097.2,
1720,273.08809504108325,2.8552806,,,,,,,,,,,144927.39,250052.55,487077.12,1319215.0,1221038.9,1241918.4,
1020,273.10922679519797,2.1131487,,,,,,,,,,,113081.19,106751.54,125150.77,734088.7,638769.8,320441.2,
1648,273.1455795993866,2.7801492000000003,,,,,,,,,,,256738.58,416467.7,502800.2,923770.06,788228.75,478875.5,
697,273.1566668682281,1.1382955,,,,,,,,,,,1104018.9,202228.22,179195.86,38875.934,250287.06,32316.977000000003,
514,273.1567364151896,0.9407081,,,,,,,,,,,1382187.6,465419.66,1577847.4,918416.0,1162412.8,889541.6,
418,273.1567368152146,0.7791713,,,,128.0,,,,,,,659241.25,871922.0,949045.3,447712.16,600669.25,484664.3,
598,273.15673950999246,1.0174811,,,,,,,,,,,159118.28,1244328.9,1026527.7,164297.08,253880.75,26273.752,
2373,274.10877732898035,3.9433547999999994,,,,,,,,,,,39109.13,56432.46,60806.383,154465.84,159891.08,263816.72,
1427,274.1197953455686,2.5625684,,,,101.0,,,,,,,5042443.0,6166284.0,5349343.0,4356327.0,3577202.2,3167610.8,
1285,274.11981769015966,2.4400377,,,,,,,,,,,8407115.0,8098633.0,6615888.5,4834447.5,5013604.5,5122408.0,
361,275.0705804063853,0.6885306,,,,130.0,,,,,,,835530.7,758747.6,679501.4,635456.2,701818.5,646841.94,
1570,275.10377774424114,2.6842804,,,,,,,,,,,588607.4,706471.3,805893.94,1138999.9,787881.1,743821.25,
1843,275.10379790643555,2.991995,,,,5.0,,,,,,,5970804.0,6835072.5,7411920.5,9542140.0,8950747.0,8946459.0,
1416,276.00049347766543,2.5864506,,,,,,,,,,,0.0,23503.674,1191623.2,0.0,0.0,0.0,
2590,276.1240822885463,4.875088,,,,198.0,,,,,,,1119660.9,1528984.4,1979810.6,1366247.0,1463688.5,1312313.2,
1033,277.0498580103411,2.1310701,,,,,,,,,,,255734.06,416335.97,746792.0,0.0,0.0,0.0,
938,277.1191277033313,2.0691919999999997,,,,,,,,,,,29555.447,42955.777,108927.51,3983774.5,3626837.8,4653484.0,
1795,277.1556644815912,2.9298162,,,,3.0,,,,,,,756419.44,996221.1,939413.9,697986.44,790358.25,781287.56,
1723,277.15568169324257,2.8828840000000002,,,,3.0,,,,,,,550049.4,777455.2,636408.0,723891.3,809678.9,1008838.8,
1652,277.1556855736426,2.8246262000000004,,,,,,,,,,,418177.4,738896.9,618923.5,413052.5,397289.38,371716.66,
264,279.03875316607855,0.5941549,,,,135.0,,,,,,,101046.1,156649.03,227406.36,6211642.5,6340229.5,4662538.5,
303,279.0594757178904,0.62719184,,,,148.0,,,,,,,487061.47,293387.62,256408.19,206043.97,238096.31,190273.77,
103,279.0596275352476,0.41368294,,,,72.0,,,,,,,833072.3,1170864.8,1291713.4,679169.5,660921.1,660454.2,
273,279.1096547022516,0.59504896,,,,135.0,,,,,,,9128119.0,9724062.0,10971583.0,7317987.5,3290539.0,5243637.5,
761,279.1096922865659,1.213388,,,,,,,,,,,63677.367,389141.56,342850.72,3616416.5,660751.8,1325813.4,
681,279.13480881954627,1.1746287,,,,,,,,,,,0.0,63069.67,83803.55,1859084.8,1845115.6,1922743.0,
251,281.0357201204723,0.5260016,,,,135.0,,,,,,,48360.195,46719.8,71074.86,1850558.4,1873399.5,1956124.2,
1362,281.124424549375,2.4934416,,,,69.0,,,,,,,1257416.5,1728601.4,1680599.4,3272.5964,6548.8633,0.0,
465,282.08417491986165,0.83829933,,,,21.0,,,,,,,812376.25,1011501.06,1547844.6,9081524.0,9628484.0,9291519.0,
2489,282.11360508672766,4.3739247,,,,,,,,,,,5812442.0,6762155.5,7054734.0,114919.305,128700.72,92429.9,
2111,283.1299362201086,3.323058,,,,85.0,,,,,,,1211963.4,1762817.4,1821615.0,188581.17,273427.2,184526.33,
3444,283.26408526858637,9.509316,,,,,,,,,,,71591.44,41853.59,58237.13,21614.125,8925.119,59938.65,
3459,283.2641425959102,9.705364,,,,,,,,,,,235942.73,110976.445,178273.94,139240.38,93021.35,292966.38,
3264,283.2641554739676,8.139408999999999,,,,,,,,,,,285847.47,79059.7,237085.25,140367.16,124923.96,326287.56,
1137,284.1250915211837,2.2821321,,,,206.0,,,,,,,431415.34,530411.94,664005.56,1952310.1,2227022.2,2228483.8,
631,284.161347781585,1.1205216999999998,,,,,,,,,,,63169.547,118218.11,1015702.6,276853.22,41246.664,246514.92,
955,284.1614757936809,2.025668,,,,,,,,,,,669583.0,894190.8,1215280.0,32459.926,47581.453,4277.748,
1124,284.1615393322586,2.2433967999999997,,,,160.0,,,,,,,1117773.8,950482.1,639170.56,712005.2,778787.8,928525.94,
1287,284.1615650948957,2.4236171000000004,,,,43.0,,,,,,,1033940.0,954058.25,1225734.8,305293.5,400822.47,273476.3,
583,285.11259942215406,0.9743287,,,,,,,,,,,562799.75,665576.0,162153.77,37601.41,154299.16,28158.494,
496,285.11268574427436,0.92698455,,,,,,,,,,,78598.016,278593.47,445736.0,527529.0,484873.5,501110.47,
2431,285.1133254546725,4.057551999999999,,,,226.0,,,,,,,472009.4,533892.6,652698.3,1013977.6,992011.1,1016187.1,
2178,285.113351820082,3.44011,,,,67.0,,,,,,,1022050.25,1229527.5,1135883.6,3243701.0,3074180.5,3233081.2,
2390,285.14568830500536,3.9363794000000003,,,,19.0,,,,,,,1191845.0,1537869.9,1800945.2,705620.0,676631.44,572315.7,
2691,285.20705299531085,5.397306400000001,,,,112.0,,,,,,,108512.41,152769.64,168362.36,115233.16,143439.05,133025.45,
2710,285.2070567945588,5.5518785,,,,,,,,,,,153164.7,182442.64,237911.64,238454.16,257599.98,242767.4,
2766,285.2070678313732,5.8943048,,,,,,,,,,,33897.504,73420.87,109177.29,59832.17,57656.617,59196.184,
2741,285.20708106459927,5.7463164,,,,96.0,,,,,,,139474.6,196513.69,259743.06,428732.53,432231.47,465023.44,
3135,285.20710023701173,7.6887929999999995,,,,4.0,,,,,,,346249.28,215809.73,326577.3,156032.55,158389.19,259256.78,
2625,285.20713180539434,5.0284424,,,,,,,,,,,93254.38,85377.36,288232.22,440414.2,508478.62,757827.6,
3376,285.2071413241128,8.657792,,,,,,,,,,,470932.78,41281.71,284241.1,70947.55,42969.585999999996,164711.55,
2972,285.24343294564545,7.3552327,,,,123.0,,,,,,,755172.9,634000.3,809796.9,615699.9,633338.2,621837.75,
2935,285.24344465185385,7.100179700000001,,,,131.0,,,,,,,891767.8,755721.7,923769.25,768313.9,679969.75,725505.8,
2948,285.2434785349362,7.163084,,,,,,,,,,,1558532.9,1285894.5,1607044.6,1174219.2,1056543.6,1231467.6,
1257,286.14084725048167,2.42185,,,,,,,,,,,785437.3,1757841.2,2141607.5,2938185.8,2416842.5,2163941.8,
951,286.17710986918394,2.0133398000000002,,,,,,,,,,,568721.7,673798.4,771128.3,55278.773,207897.3,41372.656,
1436,286.1772323048671,2.5730517,,,,172.0,,,,,,,4699698.5,6730838.5,6777415.5,5265316.5,4067254.2,4612334.5,
692,287.0883471794442,1.1673936000000003,,,,,,,,,,,296281.38,172270.81,125432.69,1210940.8,1089894.1,1378340.0,
567,287.0883578862218,1.0191776,,,,,,,,,,,961785.56,30211.522999999997,34533.223,68717.555,31105.787,189933.28,
752,287.08836051174967,1.2104305,,,,,,,,,,,558659.8,45895.187999999995,277606.88,564135.5,256465.66,249559.39,
875,287.0883931377699,1.8424491000000003,,,,219.0,,,,,,,1529848.2,3945151.0,2542996.8,3473956.2,3215628.0,3161434.8,
