"MetaboAnalyst_ID","X2024_POS_CC_1_Run20.mzML","X2024_POS_CC_2_Run47.mzML","X2024_POS_CC_3_Run61.mzML","X2024_POS_CC.AZA_1_Run23.mzML","X2024_POS_CC.AZA_2_Run38.mzML","X2024_POS_CC.AZA_3_Run70.mzML","shared_name"
"234/426.2613mz/5.66min",2.72641011168766,2.53375483144663,2.7261153099447,2.64525557891855,2.71665898771221,2.57065298322288,"234"
"235/307.2478mz/5.68min",1.82518875828333,1.78642577853754,1.76980093669559,1.7851343774971,1.77812363540102,1.76170754688409,"235"
"236/371.2742mz/5.69min",1.77248401047936,1.60264143723299,1.77409955262248,1.65433861498232,1.81615222231412,1.39595792681043,"236"
"237/468.3082mz/5.71min",2.15040731278577,2.01197531932055,2.17763759083061,2.10684993638134,2.15942227926029,2.07505714476377,"237"
"239/328.321mz/5.8min",1.84656053816218,1.58417236886572,1.69536263122378,1.66203146518714,1.67586889844893,1.45428104381872,"239"
"241/583.2912mz/5.86min",1.87331714423094,1.63685223144551,1.81982711727608,1.85798544868362,1.85195289904586,1.56101508297961,"241"
"244/583.2912mz/6.05min",2.02695182718747,1.77106975646772,1.89939045827651,1.96834460220887,2.01249360429308,1.71610602340489,"244"
"245/583.2912mz/6.12min",1.69903408430724,1.46219532257151,1.64478278990161,1.66462496277706,1.70763898003189,1.44595916840309,"245"
"246/454.2926mz/6.13min",2.2393102052722,2.01545016746981,2.20652458946564,2.09137732572868,2.18866188824066,2.07017169700185,"246"
"247/371.2741mz/6.17min",2.00726844266588,1.78838832229963,1.97034376798852,1.84893987008466,2.02737126709468,1.55610733675565,"247"
"249/496.34mz/6.19min",1.63623667674299,1.52585109280425,1.66684505045657,1.61222280335974,1.67240097011709,1.59372861173117,"249"
"250/476.2744mz/6.24min",1.68802522329995,1.57209402116847,1.66757705693661,1.58205902494636,1.62560622659231,1.56127969464818,"250"
"251/454.2926mz/6.24min",3.02523624932384,2.83168119845569,2.99201489130924,2.89556236794153,2.97899137387235,2.86753083709718,"251"
"252/358.3678mz/6.24min",1.97461185936223,1.97431257813251,2.32732369713485,2.01754955961824,2.02015286491491,1.73286207521243,"252"
"253/257.2111mz/6.27min",1.61137954800874,1.39485800373257,1.58272969908932,1.56984157162722,1.62052690637245,1.39099397766457,"253"
"257/395.2766mz/6.3min",1.73718938384859,1.49693340196172,1.66706623222447,1.64226636805151,1.66234485265015,1.53661781126079,"257"
"259/480.3082mz/6.3min",2.78186724664309,2.47534984103174,2.70743112886385,2.66098343209696,2.72415027856885,2.4891152583136,"259"
"260/496.3397mz/6.3min",2.62985049596918,2.48419870050761,2.64424010444481,2.56226756375983,2.65268549416893,2.5500145645479,"260"
"263/440.4096mz/6.3min",1.9133483405498,1.87707898894446,1.87004160017678,1.7978801283683,1.7063948638136,1.77183126975572,"263"
"266/468.3083mz/6.33min",1.76327425209838,1.58955347015405,1.73802927348886,1.60984347947389,1.73093185575367,1.59960573723827,"266"
"268/522.3552mz/6.37min",2.23782952303341,1.94912286546491,2.19269328241512,2.11832572295271,2.18629087082659,1.98658055153334,"268"
"271/502.2901mz/6.41min",1.95358398002849,1.73892224617366,1.8963685730885,1.86530452373259,1.88680023650664,1.75447829482017,"271"
"273/480.3083mz/6.41min",3.37344748623246,3.07076129261636,3.31997221184238,3.28320845317247,3.31648488098518,3.11962649944154,"273"
"277/959.6089mz/6.41min",1.94049273518645,1.44780188687542,1.90157874070303,1.83008147407089,1.87186190350447,1.54199590879992,"277"
"278/482.3139mz/6.41min",1.87193633086184,1.59363811337565,1.7979446279347,1.79645878869029,1.784215333003,1.63984105733183,"278"
"279/583.2912mz/6.46min",2.1649556900101,1.95188268000777,2.11487169391106,2.09879971147758,2.17736707295263,1.93393892929978,"279"
"280/353.2685mz/6.46min",2.33646980564575,2.0986721242691,2.37470250211716,2.26087882529385,2.34808424091723,2.24349744973313,"280"
"282/393.261mz/6.46min",2.28127248179019,2.07138192879959,2.29082718372982,2.19021171648706,2.2187721038731,2.187916172729,"282"
"285/371.279mz/6.47min",2.06164481047917,1.83485284774167,2.09199076304057,1.99020474766964,2.08417794307192,1.99098268123336,"285"
"286/522.3552mz/6.47min",2.83545328420832,2.66057935052781,2.86006850781898,2.77075826345418,2.89212904875579,2.73608961572768,"286"
"288/365.1358mz/6.54min",1.87194806114552,1.60560059780558,1.78102517920629,1.69194400941409,1.64255976990831,1.58009440908291,"288"
"290/400.3055mz/6.6min",1.8087400512114,1.5350447978993,1.73251081876539,1.67968461377902,1.77007662962882,1.55000322977403,"290"
"292/444.3317mz/6.61min",1.96742561994763,1.69188258654096,1.88588612827026,1.82821810713692,1.91890055609114,1.68088005825878,"292"
"293/488.358mz/6.62min",1.96957993233476,1.66259272879006,1.88550507891824,1.83664385443721,1.92724337411291,1.68802596742428,"293"
"294/532.3841mz/6.62min",1.86710449616317,1.58739128912758,1.79695418443706,1.74118571793222,1.82589288003873,1.59823460484339,"294"
"295/576.4103mz/6.63min",1.661534705694,1.36632680254174,1.59185007466051,1.52184179330522,1.62290780624009,1.39895243563026,"295"
"296/313.1434mz/6.63min",1.97842732677316,1.7071848800729,1.87530385835542,1.79745828521356,1.85658004205726,1.71261297432477,"296"
"301/358.2739mz/6.65min",2.18475075221438,2.07682876896814,2.02967381082646,2.03485337510881,2.06387231288911,1.79983053180492,"301"
"304/398.2663mz/6.66min",1.82210761841581,1.65306778662072,1.6531663775377,1.60145382306276,1.35143321904788,1.38910985473655,"304"
"306/583.2912mz/6.67min",2.45093439142112,2.11874473955597,2.31837478433199,2.36515411733068,2.37701237796795,2.06150008439829,"306"
"307/283.2631mz/6.67min",2.46316573821227,2.29216745145907,2.45616238053856,2.37491112919393,2.47807920863551,2.27415084260326,"307"
"308/522.3188mz/6.68min",2.22159404180779,1.498848644656,2.09652858734526,2.19618253848526,2.06588077575476,1.671305773486,"308"
"309/265.2525mz/6.68min",1.71079486092627,1.54816495981528,1.71121086786668,1.63208102629655,1.73054617088053,1.50468062841741,"309"
"310/482.324mz/6.71min",1.74328915338951,1.49905717366937,1.67941108883023,1.60579224060181,1.65838513197557,1.54296266080801,"310"
"316/297.2423mz/6.77min",2.32198598107591,2.19950965678443,2.36353813314802,2.26991543695713,2.2556362155294,2.32919843316553,"316"
"317/567.2599mz/6.77min",2.0003883692728,1.97443940663741,1.83053684779818,2.10319972938257,1.86861620580513,1.92094138905218,"317"
"318/319.2244mz/6.77min",2.10203673296314,1.95033064935324,2.12412907064345,1.95277010988908,1.45749848350341,1.96554162818657,"318"
"320/279.2318mz/6.78min",1.953440679299,1.81704127390841,2.02019794781276,1.91008742012712,1.86394394391448,1.973582934093,"320"
"322/482.3239mz/6.82min",2.57662099521108,2.33123957601628,2.51182361528796,2.41347175199947,2.44106195422644,2.37021496285063,"322"
"326/567.2599mz/6.86min",2.0193001896598,1.88549701544749,1.83929645834359,1.75192160803673,1.54062522082893,1.45981154679705,"326"
"327/669.3282mz/6.87min",2.06699512548782,1.28583709216257,2.24785345031255,2.38932925189226,1.49176879752649,1.34618791930622,"327"
"329/283.2631mz/6.9min",1.9393136216593,1.6664468040028,1.84736165095337,1.6796995477564,1.75374480164313,1.66199888740594,"329"
"334/524.3709mz/6.92min",1.66905477658266,1.50200318241758,1.68380965107491,1.7177907731309,1.75848950509984,1.69128358559818,"334"
"337/716.4612mz/6.95min",1.1076306675222,1.08706727190815,1.06928969517054,1.76634604793557,2.04306189381,1.79975732380991,"337"
"339/508.3394mz/6.95min",1.89148041875001,1.5311991318304,1.82713272603487,1.70977322498288,1.73074569658641,1.55179885236497,"339"
"343/700.4883mz/6.95min",2.23239752847626,2.21183412526261,2.19405654134923,2.89111298171692,3.06759481501451,2.93540624150565,"343"
"346/692.5217mz/6.98min",-0.389067447379808,1.7296974302627,0.271489397979969,2.55249344398696,2.59708104488751,2.51747334727321,"346"
"348/590.4257mz/6.98min",1.79288448409528,1.67240357235854,1.6927404576721,1.74219279040341,1.73743291794171,1.7118922753574,"348"
"350/689.9991mz/7.01min",1.3023193681794,1.28175596804065,1.26397838703068,1.9610347919532,1.97582931043078,2.01406655438944,"350"
"351/689.4973mz/7.01min",1.41375322041991,1.39318981902961,1.37541223683788,2.07246865618739,2.40263620472158,2.20256950024024,"351"
"353/344.3158mz/7.02min",2.00611475349868,1.89244034500892,1.95703805409396,1.83120221509084,1.84130626833495,1.70985461916639,"353"
"360/569.3024mz/7.07min",3.00278995067805,2.88720057031429,2.91792499865282,2.90723509197981,2.91442180722261,2.80514405869979,"360"
"361/570.3055mz/7.07min",2.16371089150624,2.05051258856569,2.0852669931362,2.04482755632568,2.07602791989532,1.94729086363555,"361"
"367/567.2962mz/7.07min",4.1447384314212,4.0294079577352,4.07896139513367,4.01480496861623,4.03504634640834,3.91304964839657,"367"
"368/1133.5855mz/7.07min",2.61606312248147,2.41149505219794,2.5113509961348,2.45056453428382,2.42774635351905,2.22491550466164,"368"
"370/284.1519mz/7.07min",3.9856253098787,3.88169381592308,3.90268029005407,3.94020189266712,3.95816811105772,3.81477259489593,"370"
"371/589.2774mz/7.07min",2.00546520528734,1.88779455860644,1.93787186587077,1.55902520580323,1.56510991165733,1.2840887574025,"371"
"374/566.2886mz/7.08min",2.18498063912034,2.07858569780876,2.16951395551275,2.01835215834864,2.09859494088288,1.96879250301974,"374"
"376/336.3259mz/7.12min",1.91447037572011,1.94779964313035,1.98624088007166,1.76161575049731,1.88928073719379,1.74140924855629,"376"
"378/669.3281mz/7.14min",2.35700634334784,1.60562524010681,2.48816512128424,2.44351997196917,1.66611905484657,1.6070067037492,"378"
"385/678.5066mz/7.23min",0.0523029860335368,3.70361773307445,0.71292254953656,4.19633129534971,4.80036736230076,4.19444125975793,"385"
"387/336.3108mz/7.18min",2.18640564808242,2.00697305840301,2.04503035021034,2.02978706028777,1.91493042511464,2.07447434275461,"387"
"388/319.2842mz/7.18min",2.02464276739166,1.85263292778296,1.87681276397974,1.8481170577862,1.74244135688538,1.91485089348938,"388"
"393/380.3369mz/7.19min",2.21633269137429,2.05642200538599,2.06576987166637,2.1433075115386,1.96660216996992,2.16332440553883,"393"
"394/512.4154mz/7.19min",1.86076387839834,1.5620168318514,1.53682832293879,1.83314238243737,1.55184732774111,1.70996001039256,"394"
"395/363.3104mz/7.19min",1.72094151562746,1.55236481362483,1.59812402849652,1.66029954205454,1.49078990859371,1.65356327995604,"395"
"396/424.3631mz/7.19min",2.14743821821041,1.93958399101189,1.93710820758268,2.08982988421632,1.85287070249802,2.11870279762473,"396"
"397/468.3891mz/7.19min",2.0142682962973,1.74185314245272,1.72096299048103,1.96432812005437,1.70810080374633,1.93669515717967,"397"
"399/669.3283mz/7.2min",2.20795028382183,1.55822236958344,2.38320419265882,2.3083405740868,1.58017357726708,1.32837704818677,"399"
"403/689.4972mz/7.27min",0.743723115073025,1.42212932309001,0.705382207259439,2.19215451388611,2.1991049445918,2.23679740325376,"403"
"407/352.3209mz/7.28min",2.29088653795874,2.1709748955461,2.41653567210814,2.10983665236557,2.29436909811526,1.88410881292654,"407"
"408/353.3243mz/7.28min",1.63947539048766,1.52067910213317,1.7447840278677,1.46628807700788,1.6584443398714,1.22139861427964,"408"
"411/702.4956mz/7.3min",1.53405406166322,2.21246065241972,1.49571307653772,2.27718331461948,2.21055023598049,2.2068931368633,"411"
"416/283.144mz/7.29min",1.96393283172169,1.8836089109818,1.84568159435468,1.89437393201874,1.99941987455795,1.73284886107077,"416"
"417/692.5219mz/7.31min",1.48380967459946,2.17966129608676,2.33429721135712,2.89930114330157,2.15129658164432,2.75457859189891,"417"
"418/700.4883mz/7.3min",-0.87861368332523,3.29745085252867,-0.218672901406517,3.40424453211852,3.24153252655889,3.36116630471723,"418"
"419/716.4616mz/7.29min",1.32590324895507,2.00430982311281,1.28756226718246,2.20297963661585,2.04685667954024,2.21923953093795,"419"
"423/565.2805mz/7.3min",2.76680265778019,2.51027352528727,2.56463140001895,2.50197252003124,2.53931152059956,2.26068278723218,"423"
"424/566.284mz/7.3min",2.35812304873684,2.08122964832784,2.14732583642347,2.0700772817009,2.10610014475247,1.84920712510036,"424"
"437/718.5371mz/7.31min",1.03448262714527,1.7128891251997,1.93527422240349,2.67296684360291,2.0645636235304,2.01756282626205,"437"
"440/728.5196mz/7.3min",1.58485457040033,1.56429116799243,2.24548357938817,1.54460002145774,1.55337148742189,1.55751903476979,"440"
"442/678.5065mz/7.28min",0.67046466643935,4.11670417371388,1.33109313494565,4.72275831699091,4.04898452783784,4.76497083510375,"442"
"451/689.4975mz/7.35min",0.572319182624288,1.79106157492795,0.533978370241944,1.90495746246068,1.23980523919679,2.09511631877648,"451"
"453/256.2635mz/7.36min",1.78774554195935,1.76028810092359,1.76624397600859,1.70706812670949,1.71430116137121,1.707510068781,"453"
"455/563.2648mz/7.39min",2.60126101804265,2.38961977606011,2.46571476292736,2.21103239583457,2.1631725334451,2.07752790989482,"455"
"456/282.1362mz/7.39min",1.88262131857012,1.8061878997595,1.70414382946452,1.79179572169406,1.90594273824384,1.72150562767707,"456"
"457/564.2683mz/7.39min",2.16271148929486,1.95333894896205,2.04036314844344,1.77304081679646,1.74772228770105,1.62992892785883,"457"
"460/386.3263mz/7.43min",2.56328394598632,2.29943808304799,2.55154856608982,2.13102631258074,2.11197414308725,2.08808463548491,"460"
"462/387.3298mz/7.46min",1.92543722175497,1.66354055440143,1.94694782671269,1.37325539429495,1.46628260440328,1.48777226237233,"462"
"464/692.5218mz/7.39min",1.00106213693478,2.61835062771191,2.77243221265853,2.39746966303113,1.66854893707769,2.04148083328171,"464"
"470/704.522mz/7.5min",0.358388859616507,2.34046808437668,1.01901556774529,4.09924743717131,4.57029164839156,3.95086524098899,"470"
"471/706.5282mz/7.5min",0.404829030800007,1.08323376011876,0.366488421675473,3.11652487957802,3.59641534395368,2.9721932123345,"471"
"473/726.5036mz/7.47min",0.546779283071582,1.22518491062082,0.508438492509781,2.86245657149919,2.85838513833342,2.568775107604,"473"
"477/700.4884mz/7.47min",-0.925876967614242,2.93422174666033,-0.266103684450448,2.50652505100215,2.23833757595325,2.57181868860061,"477"
"478/678.5065mz/7.42min",0.348677221625824,4.50891818676859,1.00930382414331,3.93656486407636,3.75055607585053,4.0098824796173,"478"
"479/680.5125mz/7.4min",2.0548257242955,3.47930506466379,2.01648473727432,2.91270679761616,2.72231264338394,2.98812142643006,"479"
"480/681.515mz/7.4min",1.28059886969978,2.69696298958226,1.24225788918878,2.04515504726458,1.94808575663551,2.22180610384494,"480"
"482/760.5838mz/7.47min",0.282939423431277,2.96748781001747,0.943565172251529,0.242685571770411,1.89633081717052,2.46390352160258,"482"
"489/728.5196mz/7.48min",1.6429105760296,1.62234717342259,2.30353958692651,1.6026560266787,1.61142749273838,1.61557504013013,"489"
"495/706.5377mz/7.49min",2.86444442873638,2.84388102548205,3.52507344583927,2.82418987805813,2.83296134442837,2.83710889196265,"495"
"500/282.2791mz/7.52min",2.44122863744627,2.43236491314088,2.47575420647621,2.42222027824427,2.41136584462138,2.38340767787569,"500"
"501/386.3263mz/7.52min",2.77382748768514,2.3494146426755,2.63173843583124,2.2346467771579,2.30677766470447,2.00726034505858,"501"
"502/707.5315mz/7.56min",0.029633830226055,0.708029896060566,-0.00870502899515227,2.45247214192786,2.84436326659557,2.87526020634149,"502"
"503/387.3298mz/7.52min",2.15305325119038,1.71414308966381,2.00680079716481,1.60021284288523,1.66849026274729,1.31873667624825,"503"
"510/726.5038mz/7.58min",1.64765822017258,2.32606481513419,1.60931723419767,2.89378555599882,2.89376823004047,2.84286548368085,"510"
"517/706.5282mz/7.57min",1.78500762673666,2.46341422456594,1.74666664018249,3.22543975474768,3.21605193880862,3.6288562645666,"517"
"522/311.258mz/7.59min",2.26173328800061,2.17039508269084,2.52586092016623,1.98961839311454,2.05823040847587,2.17603895230361,"522"
"524/441.3766mz/7.59min",2.3505200537219,1.98791278203295,2.27179272513323,1.90337515500054,2.02526907601282,1.73374051585117,"524"
"527/462.3551mz/7.59min",2.80401277225732,2.22428923623299,2.6324004261578,1.96189235431597,2.0466312338437,1.63701903757119,"527"
"528/440.3735mz/7.59min",2.86919355270732,2.50806628126397,2.78793157149564,2.48021424882763,2.55944782029788,2.28228077128785,"528"
"529/357.2998mz/7.6min",2.15898601371056,1.91074482096863,2.07456337048214,1.9978531670189,2.01462402606785,1.83814643466744,"529"
