"","filter","2024_POS_CC_1_Run20.mzML","2024_POS_CC_2_Run47.mzML","2024_POS_CC_3_Run61.mzML","2024_POS_CC-AZA_1_Run23.mzML","2024_POS_CC-AZA_2_Run38.mzML","2024_POS_CC-AZA_3_Run70.mzML"
"886/470.3628mz/8.13min",1103431.83,948774.2,1034309.06,1499249.1,899583.6,1172554.6,1797711.5
"887/397.3099mz/8.13min",112451.285,117020.88,82259.57,262370.88,107881.69,95934.53,136554.34
"892/630.4106mz/8.14min",135439.38,74098.234,139538.86,131339.9,196703.92,228744.88,91849.234
"893/608.4284mz/8.14min",514530.765,322861.3,491647.47,537414.06,647135.44,765055.2,405896.16
"894/352.3209mz/8.14min",274134.53,592761.4,153215.78,335402.06,219725.44,328543.62,67283.18
"895/704.4879mz/8.09min",90111.855,171363.48,70180.85,115454.125,33316.844,95707.33,84516.38
"896/477.413mz/8.18min",421692.865,504155.03,201324.6,678811.2,167398.92,339230.7,531545.4
"897/495.3442mz/8.14min",80982.77,98749.32,63216.22,505854.2,5616.829,34801.027,186779.58
"898/524.3943mz/8.14min",915479.375,864759.25,966199.5,1832290.5,750410.06,1421166.9,430567.56
"903/550.6283mz/8.17min",128199.107,194056.53,25282.271,224486.88,62341.684,61783.69,647687.06
"904/622.5035mz/8.18min",1176534.85,1184263.9,1168805.8,1052420.8,1709891.5,1534466.6,898847.9
"905/476.4098mz/8.19min",1519071.55,1570341.5,1133902.2,2092007.5,1467801.6,1394736.6,1915737.9
"909/550.4463mz/8.21min",417515.88,436956.06,330262.62,398075.7,522919.94,609438.9,314424.12
"910/606.5089mz/8.2min",866156.425,909219.6,816193.94,823093.25,1253064.1,1146610,705709.75
"911/607.5121mz/8.21min",358186.795,370212.12,346161.47,335694.6,473511,431067.53,291079.3
"912/628.4908mz/8.21min",529419.18,566186.7,492651.66,450813.3,684177.2,614413.7,391585.62
"913/588.4987mz/8.22min",124639.095,109727.53,107750.72,564419.2,141548.52,139550.66,86601.03
"914/630.5061mz/8.22min",611818.2,633162.9,578454.25,590473.5,2973568.2,728187.1,412915.94
"915/590.514mz/8.21min",788186,718058.5,767332.6,809039.4,1166148.9,1024843.5,587027.5
"916/644.4863mz/8.21min",867383.25,973680.9,761085.6,753960,1127493.4,1062156.5,611405.5
"917/563.2951mz/8.22min",345669.665,586679.2,105336.33,451070.97,515064.44,240268.36,140411.73
"918/356.3522mz/8.23min",479978.31,585957.8,369992.7,517448.25,502601.84,457354.78,286083.16
"919/407.367mz/8.23min",1205278.45,1312108,808136.44,1208230.9,1342413.9,1202326,976992.44
"920/604.4931mz/8.25min",138200.035,124502.164,131594.6,144805.47,172731.11,188297.06,91605.734
"921/490.3886mz/8.21min",621636.76,249744.12,993529.4,3637342.5,192423.25,133142.2,2537228.2
"922/441.3731mz/8.24min",453909.91,447964.94,348765.44,580756.2,459854.88,407427.88,1049782.1
"923/384.3471mz/8.24min",1123132.98,1441836.2,867564.94,1210263.9,1036002.06,1276062.6,695879.3
"924/629.4942mz/8.25min",741095.69,1610805,896117.94,1242146.6,275304.06,245240.53,586073.44
"925/794.7225mz/8.28min",23208.072,23208.072,116040.36,23208.072,23208.072,178179.39,23208.072
"926/440.3748mz/8.24min",132599.97,148975.5,76741.016,128049.02,137150.92,205840.58,62191.508
"927/492.4049mz/8.26min",298623.795,171486.05,287784.78,738993.75,297528.53,299719.06,352728.3
"930/366.3365mz/8.26min",276330.825,518461.38,142250.89,303253.84,249407.81,351228.7,52121.516
"931/628.1944mz/8.26min",419515.07,439818.3,361696.66,417595.44,421434.7,456586.38,332229.22
"932/590.5139mz/8.27min",1408215.15,1641305.2,1033548.7,1325330.8,1601192.5,1491099.5,733730.94
"937/631.5097mz/8.27min",1315809.5,1687985.2,806447.7,1372032.4,1395640.5,1259586.6,614983.8
"938/630.5062mz/8.27min",3250272,4197292,2031262,3393764,4384217,3106780,1558076.8
"939/422.3633mz/8.27min",147769.115,204138.28,97363.21,150519.53,148310.33,147227.9,63501.34
"940/630.4136mz/8.27min",68879.43,368257.62,51161.625,140175.31,74539.16,63219.7,29225.459
"941/660.5166mz/8.27min",631898.4,909455.5,342821.34,647630.4,616166.4,739405.75,271413.56
"942/481.3655mz/8.27min",548726.1,806033,297578.78,706608.4,584913.5,512538.7,416175.5
"943/519.3652mz/8.27min",373647.55,592254.5,316416.12,689746.4,384967.22,175839.31,362327.88
"945/425.3777mz/8.28min",1002672.32,1488715.8,765508.25,1052905.4,1025270.7,980073.94,707314.44
"946/588.4987mz/8.28min",705125.67,923139.6,518641.03,757858.25,714032.4,696218.94,343621.06
"947/606.5088mz/8.28min",698406.07,987382.9,555726.4,1062753.8,689977.44,706834.7,653168.56
"950/524.3943mz/8.2min",513277.26,473911.72,552642.8,1359984.9,303163.78,399375.22,600391.25
"958/645.4318mz/8.28min",212454.56,272980.88,169184.67,480602.03,255724.45,105166.195,139380.28
"959/782.5667mz/8.28min",87146.3625,4826.555,319275.53,24132.775,4826.555,150159.95,283138.75
"960/808.5822mz/8.28min",94316.8065,3222.8786,465335.9,16114.393,3222.8786,172519.22,462915.1
"964/700.4881mz/8.28min",1873401.9,11142.307,1799437.8,55711.535,2024147.6,2081548.8,1947366
"965/726.5041mz/8.28min",4332885.75,21707.0172,4395174.5,108535.086,5195601.5,4386629.5,4279142
"966/718.5013mz/8.27min",102883.305,176420.39,19904.104,159810.23,99085.2,106681.41,72873.6
"967/810.5969mz/8.28min",145940.04,24038.636,172723.27,203044.88,24038.636,120193.18,171686.9
"968/623.4477mz/8.25min",219265.165,406462.8,145501.03,884689.1,232129.89,206400.44,141948.12
"969/686.4718mz/8.28min",396814.565,66898.676,334493.38,66898.676,938961.9,846118.06,459135.75
"970/704.5221mz/8.28min",3578279.5,30691.696,4846804.5,153458.48,4426350.5,3296240.8,3860318.2
"971/465.3701mz/8.28min",240859.04,392581.62,132601.34,231326.25,279188.94,250391.83,119077.125
"972/644.4283mz/8.28min",638804.625,854553.9,506568,1576151,771041.25,502330.88,385228.94
"974/712.4882mz/8.28min",1314979.575,173349.35,1763212.4,173349.35,3509970.5,866746.75,2673892.8
"976/622.4441mz/8.27min",593036.22,1599361,494627.5,2581801.2,681600.94,504471.5,378299.84
"977/645.5423mz/8.29min",307635.77,44441.096,222205.48,44441.096,798818.1,668161.56,393066.06
"979/439.3181mz/8.28min",204789.59,526562.6,24672.148,114231.58,295347.6,327999.8,44817.492
"980/495.3443mz/8.28min",116624.368,121349.09,112026.9,260761.36,36239.332,41710.707,121221.836
"983/706.5324mz/8.27min",12611.0298,4203.6766,4203.6766,580614.9,21018.383,57360.215,4203.6766
"984/728.5193mz/8.28min",186918.78,186918.78,186918.78,934593.9,186918.78,186918.78,186918.78
"986/732.5534mz/8.28min",7826.3376,7826.3376,7826.3376,1202356,7826.3376,39131.688,7826.3376
"987/744.5528mz/8.28min",4306.311,1435.437,7177.185,7457896.5,1435.437,213311.2,1435.437
"988/754.5345mz/8.28min",5661.464,5661.464,5661.464,1124382.1,5661.464,28307.32,5661.464
"989/766.5341mz/8.28min",18263.9055,647.50704,3237.5352,1344206.8,26660.1,24812.723,11715.088
"990/768.5507mz/8.28min",16641.4968,1416.21192,26201.934,365785.4,1416.21192,67314.58,7081.0596
"991/788.6145mz/8.28min",214583.7,40990.224,260099.27,224216.28,40990.224,204951.12,414815.94
"995/796.5813mz/8.29min",89789.1385,7816.7454,561813.1,39083.727,7816.7454,140494.55,277384
"996/497.36mz/8.29min",268824.435,413063.47,160422.53,349284.06,142774,327275.34,210373.53
"997/622.5035mz/8.29min",533873.1,775617.1,406970.03,494288.2,573458,637793.3,323092.25
"999/644.4864mz/8.29min",1748407.2,2551489.8,1180200.6,1617640.4,1879174,2164273.5,961950.4
"1000/530.4178mz/8.29min",972422,1395240.1,568244.5,1029900.5,1045219.06,914943.5,413294.4
"1001/508.4354mz/8.3min",374561.85,511047.66,266076.97,370581.7,422671.8,378542,192229.75
"1003/399.3256mz/8.34min",289509.41,804269.5,95484.86,202119.6,609357.2,376899.22,173625.45
"1006/529.35mz/8.3min",93233.982,71541.1,104303.3,325705.47,65558.34,82164.664,182466.08
"1007/479.3493mz/8.31min",2900091.25,2595318.5,2221218.5,6386082,2215387,3204864,4327582
"1009/524.3939mz/8.3min",125038.185,82643.88,160130.81,773846.75,63657.47,89945.56,616299.3
"1010/507.3653mz/8.31min",361062.125,757036.7,376134.47,407043.4,345989.78,327893.03,154285.64
"1011/604.4933mz/8.31min",252225.135,444589.38,190743.66,236143.05,268307.22,329587.8,166164.5
"1013/457.3675mz/8.32min",2207318.15,2423883.5,1278268.4,2332268.5,2082367.8,2466293.5,1551822
"1015/440.3593mz/8.34min",311306.405,238984.17,228628.97,567331.6,271068.84,351543.97,383288.8
"1016/508.3993mz/8.35min",1369933.45,867096.94,1672103.5,3951490.8,842208.75,1067763.4,2386469.8
"1018/477.4132mz/8.39min",285402.07,403193.8,246562.1,419679.2,276410.3,294393.84,183917.23
"1019/502.4085mz/8.32min",193817.035,331539.5,262011.53,203855.6,183778.47,178521.86,124294.22
"1021/439.3569mz/8.33min",1239685,1188419.9,997776,2108736.8,1103673,1290950.1,1823295.4
"1023/534.4515mz/8.33min",566741.025,734066.4,449394.25,512158.75,664463.6,621323.3,310504.03
"1024/556.4334mz/8.33min",515179.735,963181.2,379522.06,481207.22,731637.4,549152.25,241161.28
"1026/634.5402mz/8.34min",251409.53,271084.2,151137.16,236547.86,289340.9,266271.2,126650.96
"1027/674.5323mz/8.34min",1299714.65,1547174.9,987905.8,1128052.1,1543217.4,1471377.2,824101.75
"1030/628.4908mz/8.28min",2606316.85,4586967,2280964.2,3360299.5,2681723.5,2530910.2,1561126.2
"1031/474.394mz/8.34min",4220563.85,4060350.8,4264084.5,10853544,3511704.5,4177043.2,11557714
"1032/652.5505mz/8.34min",641344.405,749074.9,508017.28,546102.75,782605.06,736586.06,417329.94
"1033/475.3973mz/8.35min",1367246.45,1302178,1367926,3580995.5,1185783.1,1366566.9,3775654.5
"1034/606.5086mz/8.32min",431691.28,481941.9,325152.06,693600.5,528484.5,381440.66,372064.1
"1035/421.3464mz/8.34min",222344.635,122675.49,146966.75,399646.84,275910.8,168778.47,432709.12
"1037/626.4752mz/8.39min",107404.4575,109279.58,107640.86,107168.055,81508.68,110186.17,97859
"1041/495.3232mz/8.32min",115359.4375,34579.695,153989.75,691345.2,69274.586,76729.125,661649.56
"1042/425.3778mz/8.37min",142999.318,209571.05,76427.586,61023.426,296894.22,280798.8,59408.324
"1044/476.4096mz/8.38min",953751.9,1300461.2,825085.6,747660.3,1082418.2,1091741.8,294167.3
"1047/630.5064mz/8.41min",231976.215,605887.75,160486.33,159251.14,303466.1,319999.97,143462.88
"1049/481.3653mz/8.4min",658604.3,851464.06,483426.7,665797.1,651411.5,1024702.44,218055.84
"1050/341.2837mz/8.4min",461668.53,452829.72,391172.62,594376.56,470507.34,439009.9,568024.2
"1051/407.3674mz/8.4min",255007.205,365067.12,218214.67,222046.53,317798.72,287967.88,115743.875
"1056/338.3417mz/8.41min",12030719,9188508,13413997,23003376,10647441,24027664,8453637
"1057/675.6757mz/8.41min",886334.02,649263.56,986259.44,1685541.1,786408.6,2249740.5,363651.53
"1058/645.5432mz/8.36min",137143.3875,20673.675,103368.375,20673.675,225085.28,170918.4,228263.77
"1061/644.4861mz/8.41min",271071.865,275325.03,266818.7,262547.6,354165.88,418761.1,263616.38
"1062/228.1958mz/8.41min",92212.4275,70102.95,96214.375,119214.27,88210.48,127560.625,49712.68
"1063/674.4962mz/8.42min",213281.465,240503.83,186059.1,165978.77,383196.56,342169.8,120829.195
"1064/495.3444mz/8.35min",36606.096,26387.492,42867.344,175047.72,19389.518,30344.848,76003.67
"1065/513.3547mz/8.39min",200109.04,7277.3633,381708.16,1138469,14780.911,30839.02,369379.06
"1066/497.3598mz/8.42min",478585.25,769987.9,306412.6,528758.3,428412.2,975332.3,118332.805
"1067/463.3545mz/8.42min",1901687.45,2008512.8,1324387.2,2240433.5,1794862.1,2246338.2,1389272.6
"1070/626.4751mz/8.47min",214029.4,172282.75,204795.19,252174.28,192246.92,223263.61,256873.05
"1071/622.5038mz/8.43min",358925,407961.47,286667.16,333820.97,386745.44,384029.03,322122.3
"1072/397.3099mz/8.43min",270025.28,391759.78,211822.95,272479.53,267571.03,371843.8,159682.83
"1073/391.2842mz/8.44min",316626.465,385389.1,304574.9,359957.03,286181.97,328678.03,204372.02
"1074/508.3994mz/8.41min",2316363.69,218723.47,4300571,8192206,261809.16,332156.38,5816646.5
"1075/604.4934mz/8.44min",283448.005,359046.28,234951.48,239664.67,327231.34,333555.94,221306.44
"1078/522.4153mz/8.44min",33384.882,11128.294,55641.47,271698.6,11128.294,11128.294,72564.06
"1079/424.3653mz/8.44min",2862523.75,2727950.2,1954439.6,2814709,2961432.5,2977738.2,2910338.5
"1080/423.362mz/8.45min",8747041.5,8343722,7187734.5,11243190,9150361,7559735,9951420
"1081/405.3514mz/8.45min",614405.87,572655.3,463701.28,804948.44,502493.1,656156.44,727505.75
"1082/491.3919mz/8.46min",54124.503,717.52846,140046.81,274574.44,6790.522,3587.6423,101458.484
"1083/441.3727mz/8.45min",2894594.25,2855922,2296192.8,2993093,2933266.5,3020651.2,2524786.5
"1084/509.4027mz/8.41min",699269.265,65118.613,1383732.2,3201236.8,79190.56,98288.13,1300250.4
"1085/371.3154mz/8.45min",122163.412,231329.11,120487.09,123839.734,106139.65,132174.03,114883.52
"1086/658.5375mz/8.45min",432684.17,515959.28,379215.38,397240.06,576482.1,468128.28,319923
"1087/442.376mz/8.45min",904648.6,911248.7,684922.6,986969.75,933736.1,898048.5,807843.56
"1088/618.5452mz/8.46min",995132.98,1201588.4,705774.75,941139.56,1060397.5,1049126.4,601344.25
"1089/484.4147mz/8.46min",454541.54,602074.5,509583.6,453258.88,443786.16,455824.2,374502.44
"1091/490.3889mz/8.48min",464060.26,32434.025,752116.4,990870.8,176004.12,160107.02,1277343.2
"1093/474.3941mz/8.44min",573930.275,588976.3,558884.25,1843960.2,293222.97,372640.06,2416781
"1094/475.3974mz/8.44min",143833.125,88939.55,153544.5,573593.8,134121.75,92777.03,802970.9
"1095/572.5034mz/8.48min",542121.72,608127.7,279939.34,529082.5,578412.44,555160.94,234440.44
"1097/630.5065mz/8.48min",1000607.48,1074821.4,704780.6,950642.06,1294664.8,1050572.9,698976.9
"1099/540.4984mz/8.48min",148636.405,337754.94,149169.23,111944.17,165054.53,148103.58,51540.176
"1100/924.2682mz/8.49min",803640.1725,1522479.2,1640885.1,66162.64,13232.528,1495343.9,111936.445
"1102/506.4201mz/8.49min",160927.5,232176.19,155811.3,156482.17,165372.83,202776.58,24583.066
"1103/425.3784mz/8.49min",605226.78,738976.5,381345.12,513181,789237.44,697272.56,341617.9
"1104/493.4079mz/8.5min",2557507.5,2506251.5,2106193.2,2773839.8,2608763.5,2932294,509795.62
"1105/492.4045mz/8.5min",8290154.25,8262132.5,6536240,8318176,8951829,9774190,2406129
"1108/522.4514mz/8.51min",1195992.8,1492624.9,816821.56,1314041.2,1163917.1,1228068.5,837860.94
"1109/604.4934mz/8.51min",864742.6,970389.75,578187.2,828906.4,900578.8,942162.1,581209.9
"1110/544.4337mz/8.51min",326759.36,382908.06,225630.94,332826.97,338869.34,320691.75,250954.61
"1111/626.4752mz/8.51min",333311.98,359442.12,275896.8,307181.84,422219.22,446619.6,294589.4
"1112/458.399mz/8.51min",3214538.15,3140011.5,2410780,3400642.8,3289064.8,3381635,2865286
"1114/513.3547mz/8.44min",112033.3755,7277.3633,250252.12,212280.64,16938.22,27704.781,196361.97
"1116/523.4547mz/8.51min",418116.86,514965.12,283841.03,450224.56,403275.44,432958.28,294035.88
"1118/184.9855mz/8.54min",194776.82,113157.83,208752.8,229383.8,114414.23,180800.84,396800.6
"1121/766.6912mz/8.52min",90577.986,30192.662,444133.2,30192.662,30192.662,150963.31,408854.8
"1122/794.7224mz/8.52min",50771.566,50771.566,253857.83,50771.566,50771.566,827285.1,50771.566
"1124/650.5348mz/8.53min",516766.665,712894.3,356083.3,501375.53,632426.6,532157.8,335301
"1125/504.4409mz/8.53min",641562.725,887225.3,593352.3,726664.75,650498.2,632627.25,433109.16
"1126/146.9803mz/8.6min",4979000.25,5117129,4840871.5,13878051,5199431,4629089.5,4737545.5
"1128/456.4406mz/8.54min",285793.87,323112.94,216657.03,330364.6,291666.3,279921.44,186102.73
"1129/548.5035mz/8.54min",221955.965,326349.38,124373.1,284016.9,194622.4,249289.53,65755.44
"1130/441.3727mz/8.55min",1114479.45,1095108.1,847203.44,1280604.9,1133850.8,1151296,841662.3
"1131/442.376mz/8.53min",372216.63,364225.88,285054.8,479796.94,380207.38,408708.66,288243.38
"1133/497.3598mz/8.54min",344341.455,363739.88,324943.03,418424.03,292475.94,517728.03,162595.7
"1134/463.3547mz/8.54min",180915.52,325484.75,107045.04,173292.9,198407.6,153322.73,188538.14
"1137/702.2128mz/8.56min",428967.25,434917.56,423016.94,376154.8,464638.6,497146.16,347302
"1140/634.5401mz/8.56min",530942.485,631856.8,254916,496995.47,564889.5,569327.6,254433.33
"1141/658.5371mz/8.57min",248815.605,205369.11,143749.1,177572.25,629312.94,490819.38,292262.1
"1142/590.514mz/8.48min",2163297.5,2478587.2,1512571.9,2164543.2,2351498.2,2162051.8,1275430.5
"1143/618.545mz/8.57min",301947.36,298594.38,398780.12,270633.22,305300.34,293128.6,369577.47
"1144/460.4149mz/8.58min",77341.74,76097.36,38706.617,78586.12,96587.57,78921.03,40558.797
"1145/439.3568mz/8.59min",5670565.75,4629135.5,3568411.5,8882173,5963760,5456499,5884632.5
"1146/898.6239mz/8.59min",343397.11,470228.66,315350.53,368128.66,354800.88,331993.34,211975.06
"1147/421.3464mz/8.6min",378815.45,252443.28,217916.23,682311.2,396092.2,361538.7,448164.56
"1150/462.3421mz/8.61min",922712.47,798795.25,720723.44,1875798.5,877702.94,967722,1065617.2
"1151/484.4148mz/8.61min",378843.935,323656.9,255980.31,617452.2,434756.97,388454.03,369233.84
"1152/440.3601mz/8.61min",1611541.75,1473780,1017035.1,2953863.2,1915126.9,1749303.5,546436.2
"1153/461.3388mz/8.61min",2940543,2396388.8,2163825.8,4560566.5,2637489.8,3726710,3243596.2
"1154/457.3867mz/8.61min",2694592.4,1999824,1154068.2,4872091,2873358.8,2515826,3358112.5
"1155/456.3834mz/8.61min",8127898,6043915,5357704,14742351,8749643,7506153,10146072
"1157/684.2026mz/8.62min",32915862.492,73052500,76584670,24604.1,36367.805,65785904,45820.984
"1161/687.2009mz/8.62min",8725533,16129919,17014022,2908511,2908511,14542555,2908511
"1162/689.198mz/8.62min",1236848.64,2285731,2429101.2,412282.88,412282.88,2061414.4,412282.88
"1165/690.1972mz/8.62min",360919.05,693063.1,738143.4,120306.35,120306.35,601531.75,120306.35
"1169/650.5349mz/8.64min",121673.125,130168.34,83438.22,203108.27,137891.05,113177.91,76511.8
"1171/548.5035mz/8.63min",78738.2065,228159.64,49259.848,171051.53,105962.55,51513.863,14830.916
"1172/710.2181mz/8.65min",1027711.14,1902545,2118259.8,342570.38,342570.38,1712851.9,342570.38
"1174/423.3622mz/8.65min",381973.64,273026.3,189524.84,585231.9,492156.6,377279.88,386667.4
"1175/712.2167mz/8.65min",303480.24,605688.25,931456.75,101160.08,101160.08,505800.4,101160.08
"1177/146.9803mz/8.66min",12895536.5,12956450,12834623,5354872.5,15814172,10400200,14371539
"1178/458.3994mz/8.65min",551415.08,533003.6,271746.28,839060.44,751691.3,569826.56,480689.56
"1180/442.3761mz/8.66min",145729.36,115724.42,40170.227,231274.86,199699.38,138049.25,153409.47
"1181/441.3728mz/8.66min",391780.95,345154.12,198652.36,701892.44,548066.56,356537.5,427024.4
"1182/410.399mz/8.66min",395784.3,415172.94,279227.16,657681,578272.06,349806.16,376395.66
"1183/980.2778mz/8.69min",2578452,4297420,859484,859484,20800614,859484,16691094
"1188/144.9822mz/8.66min",29836176,28957694,28418046,30714658,34915376,23101566,32046450
"1190/463.3548mz/8.66min",308260.11,318584.56,144902.22,411039.97,297935.66,325569.16,155033.33
"1191/850.2495mz/8.66min",183785.9698,406490.88,454431.3,984.32792,984.32792,362650.3,4921.6396
"1192/981.2785mz/8.69min",2584666.8,4307778,861555.6,861555.6,19757858,861555.6,8743446
"1193/1128.3157mz/8.66min",315001.125,528259.8,226536.25,45307.25,1629209.5,403466,45307.25
"1194/1129.3165mz/8.68min",360263.3,410629.4,309897.2,61979.44,1278802.8,505914.9,61979.44
"1195/1130.3153mz/8.67min",468916.185,563803.3,557529.75,76060.524,1757502,380302.62,76060.524
"1199/628.4912mz/8.67min",74098.06,72056.49,28497.979,97849.61,86105.22,74309.01,73887.11
"1203/553.4458mz/8.68min",366189.11,267955.03,254836.2,703532.9,382074.22,350304,444294.56
"1204/575.4278mz/8.68min",1285162.65,1145237.5,963602.94,2230244.5,1294516.8,1275808.5,1374083.9
"1207/535.4352mz/8.68min",143212.525,95713.19,105290.04,282116.28,156547.77,129877.28,181578.2
"1209/131.5335mz/8.68min",330674.5,59732.51,335845.03,339694.9,250394.97,326275.12,335073.88
"1210/570.4723mz/8.69min",552002.58,448509.56,398873.28,977654.6,570558.1,533447.06,654172.5
"1211/461.3388mz/8.68min",633108.69,627829.44,458203.44,1272191.2,610264.6,1891262.5,638387.94
"1213/421.3463mz/8.65min",223896.655,152518.4,138438.53,406070.2,243588.11,204205.2,301985.5
"1215/439.3568mz/8.69min",1371897.45,948397.75,941406.3,2261804.5,1324275,1419519.9,1682960.1
"1216/456.3834mz/8.69min",2262039.35,1739140.1,1510824.6,3631810.5,2004647.5,2519431.2,2666082.5
"1217/425.3778mz/8.7min",562363.12,556802.3,430001.94,819701.2,675671.9,531813.2,567923.94
"1218/440.3601mz/8.68min",443468.64,321094.9,312463.78,1514669.1,422003.94,464933.34,524749
"1221/111.0201mz/8.7min",1645048.75,1628678.4,1661419.1,1792584,1034590.3,1413893.1,2007336.5
"1222/112.0179mz/8.7min",609745.65,586359.44,624210.9,707870.25,595280.4,537255.5,702573.75
"1224/465.3702mz/8.72min",326769.845,353757.53,159288.14,389564.84,299782.16,375726.12,140475.25
"1225/461.4181mz/8.72min",1227452.65,1223257.2,755735.9,1412568.4,1231648.1,1529474.5,709055.56
"1226/460.4147mz/8.72min",3727595.75,3720438,2298081,4268172,3734753.5,4661281.5,2225265.2
"1232/366.3001mz/8.72min",74155.7775,69340.875,52076.996,78970.68,83610.54,83358.414,45732.305
"1235/590.5139mz/8.73min",286285.21,269441.8,242138.89,387264.3,320367,303128.62,268163.28
"1236/184.9855mz/8.73min",2880461.15,3521431.5,2679705.2,2832889.5,3610235,2172248.5,2928032.8
"1238/650.535mz/8.73min",157535.415,158505.73,101474.06,186575.98,156565.1,173691.25,115264.78
"1239/139.9879mz/8.72min",699850.405,719585.56,619693.25,680115.25,769982.94,673176.2,883468.56
"1240/654.5065mz/8.82min",454439.83,438595.1,225978.11,492280.44,508800.7,470284.56,272313.62
"1241/366.3729mz/8.76min",702215.85,753597.6,549530.75,1054200.5,650834.1,967500.06,560068
"1243/980.2778mz/8.74min",3691494.6,12496813,1230498.2,1230498.2,6152491,1230498.2,6871779.5
"1244/981.2785mz/8.74min",4735368.3,11808890,1578456.1,1578456.1,7892280.5,1578456.1,8089708
"1246/983.2766mz/8.74min",1941295.92,6589329,647098.64,647098.64,3235493.2,647098.64,3619164.8
"1248/1128.3157mz/8.74min",537963.88,2084271.8,514320.06,102864.012,883311.4,561607.7,102864.012
"1249/1129.3165mz/8.75min",649094.5,1386968.1,755880.94,108461.612,951694.8,542308.06,108461.612
"1250/1130.3151mz/8.75min",555263.55,1997392.6,556378.4,110829.74,962162.3,554148.7,110829.74
"1251/794.7225mz/8.78min",119128.25,119128.25,595641.25,119128.25,119128.25,2481410.2,119128.25
"1252/506.4566mz/8.78min",367470.825,389159.03,249205.98,474563.88,345782.62,391535.9,260333.38
"1253/476.4096mz/8.78min",1035979.12,281987.16,1637830.9,4590892,434127.34,378708.44,2553454.2
"1255/736.572mz/8.79min",385303.735,487550.75,354721.2,425406.94,379112.47,391495,245815.89
"1256/481.365mz/8.78min",62650.8805,20146.748,92863.97,314235.44,30491.115,32437.791,151988.86
"1257/766.6913mz/8.78min",423088.836,141029.612,2728212.8,141029.612,141029.612,705148.06,2939468.2
"1259/758.5542mz/8.78min",365941.615,552051.9,314692.2,417191.03,483003.97,275551.06,238841.06
"1260/771.6467mz/8.82min",223803.18,74601.06,397251.28,74601.06,74601.06,373005.3,511941.75
"1261/848.2709mz/8.8min",531557.28,907433.3,1007656.1,177185.76,177185.76,885928.8,177185.76
"1264/618.5452mz/8.82min",765880.12,780275.94,347958.7,809809.4,785290.2,751484.3,390923.25
"1265/548.5035mz/8.82min",370898.47,581881.5,214143.47,484155.53,330950.22,410846.72,68132.88
"1266/658.5379mz/8.82min",925701.225,1161776.1,474424.84,1003632.75,1130354.1,847769.7,509502.22
"1267/712.5847mz/8.82min",53071.787,97792.84,40956.555,57457.957,88275.87,48685.617,39730.76
"1271/659.5414mz/8.82min",354857.55,447561.03,170931.28,368667,443717.6,341048.1,193290.84
"1272/1074.3069mz/8.85min",2022223.95,3404014.5,3410547,741565.9,291915.4,3057271.5,987176.4
"1274/1072.3079mz/8.85min",2039977.75,3448946.5,3447660.5,739739.6,304406.34,3116381.8,963573.7
"1275/1073.3086mz/8.85min",2102305.72,3541539.2,3529820.8,766369.4,310446.9,3219135,985476.44
"1278/924.2678mz/8.86min",57679.767,110060.19,102460.49,19226.589,19226.589,96132.945,19226.589
"1280/628.4911mz/8.86min",15345.0612,5115.0204,25575.102,168890.7,5115.0204,5115.0204,135956.58
"1281/588.4984mz/8.88min",223802.18,245492.53,212857.16,355311.38,234747.2,195615.12,212232.03
"1283/506.4541mz/8.9min",85655.8885,108093.414,53431.29,124274.195,109940.57,57288.62,63218.363
"1284/484.4722mz/8.9min",727265.37,794808.56,484736.94,922506.9,777084.3,677446.44,452732.03
"1285/458.3991mz/8.91min",470218.205,472195.88,344839.53,750331.75,575964.44,468240.53,441927.47
"1286/590.514mz/8.92min",459946.43,506344.97,246480.4,556254.75,454762.7,465130.16,230499.88
"1287/591.5174mz/8.92min",168207.005,184293.25,80960.2,220540.97,152151.62,184262.39,60460.42
"1288/618.5451mz/8.92min",238406.685,266860.34,111969.05,300867.5,209953.03,277652.16,121191.23
"1290/908.2377mz/8.92min",1492819.2,2794665.5,2689121.8,497606.4,497606.4,2488032,497606.4
"1291/441.3726mz/8.92min",316349.335,256751.81,223299.62,551525.2,408931.9,348975.7,283722.97
"1295/563.4664mz/8.96min",32985.082,21984.98,22281.764,66543.234,31148.184,34821.98,36351.45
"1297/606.5088mz/8.95min",45828.3516,15276.1172,76380.586,334045.03,15276.1172,15276.1172,282854.28
"1298/531.4074mz/8.96min",76981.135,368349.5,67279.89,73480.86,80481.41,61196.008,113871.68
"1299/546.4879mz/8.96min",321356.39,408653.72,304250,353547.6,338462.78,299654.94,183758
"1302/425.3778mz/8.97min",39418.51,41842.676,20467.816,53793.59,36994.344,43230.87,13872.271
"1305/603.4593mz/8.99min",1796758,1784318.5,1290581.5,2833124.5,1809197.5,1614810,1969044.1
"1306/439.318mz/8.99min",81409.89,102558.414,62192.89,74920.31,103220.2,87899.47,35394.9
"1307/553.3896mz/8.99min",126474.67,573011.94,117236.01,135713.33,178990.25,94563.9,115111.555
"1308/604.4628mz/8.99min",662812.53,666497.06,481218.16,1051152.4,659128,586350.3,730510.3
"1309/628.4913mz/8.99min",177640.91,164034.44,92200.56,570417.8,191247.38,54970.098,438802.88
"1310/672.5533mz/8.99min",718553.15,964080.44,312256.56,707613.7,810951.1,729492.6,289560.28
