"","filter","NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML","NEG_TJGIp11_1_Run26.mzML","NEG_TJGIp11_2_Run124.mzML","NEG_TJGIp11_3_Run150.mzML"
"792/426.9675mz/4.92min",16581212,3224990.8,19219736,20397522,3224990.8,16124954,17037470
"795/474.2213mz/4.93min",3831424.5,5559249,5728670,7135778.5,2103600,2067781.9,2046786.8
"796/520.2266mz/4.93min",1299277.825,1923718.4,1844218.4,2303116,750007.44,744350.44,754337.25
"797/519.223mz/4.93min",4668082.35,6705975.5,6837090,8160580,2562030.8,2516208.2,2630189.2
"798/473.2179mz/4.93min",13427779.5,19119760,19602456,24323646,7735799,7484819,7590437.5
"799/431.2072mz/4.95min",1249288.35,1584062.5,3215802.2,914514.2,308294.47,275265.78,2569123.8
"802/438.1555mz/4.93min",186092.9075,9972.215,1994.443,1994.443,362213.6,451151.22,523970.2
"803/427.9708mz/4.93min",1437762.5,280289.24,1663660.8,1787151.9,280289.24,1401446.2,1474078.8
"804/509.1945mz/4.93min",196348.28,691452.1,211973.58,180722.98,229854.45,96773.766,90646.94
"808/479.2285mz/4.94min",464680.775,768906.1,517982.16,511523.75,417837.8,337616.7,387310.7
"810/433.2231mz/4.94min",327751.12,521530.4,371811.25,368920.44,286581.8,216072.69,256364.05
"815/491.2288mz/4.93min",246018.315,512346.06,372062.94,582766.44,76646.91,119973.69,48943.324
"816/494.2477mz/4.95min",310398.37,372481.66,403685.94,555062.6,248315.08,245518.47,243345.28
"818/664.3153mz/4.95min",688853.23,1293975.6,322961.3,352404.9,1700875,680521.06,697185.4
"819/447.2387mz/4.95min",2086707.8,2434439.8,2364601,3349791.2,1808814.6,1710403.1,1661054.2
"820/493.2443mz/4.95min",1115028.15,1329801.9,1385612,1861008.1,873147.5,900254.4,874856.75
"821/357.2394mz/4.95min",4200244.35,4451201.5,2598580.2,3439914,6283909,4379039.5,4021449.2
"822/415.2336mz/4.95min",1690082.2,1655501.8,1724662.6,1990513.2,2173779.5,1567951.6,1579818.5
"824/489.322mz/4.96min",85072.2345,79510.664,50039.668,54712.957,121968.72,90633.805,124697.56
"825/432.2106mz/4.99min",893026.63,1408014.6,168077.11,968127.06,1139523.6,745975.56,817926.2
"827/451.2337mz/4.97min",1019536.98,2305037.5,1117453.4,1240686.1,921620.56,598145.25,715614.8
"828/897.3702mz/4.95min",249358.963,372796.16,493445.97,550722.75,41834.645,102182.734,125921.766
"833/536.3224mz/4.98min",249515.65,441837,365078.97,422216.4,133952.33,113282.7,125052.414
"835/551.2873mz/4.98min",773404.025,494647.3,585409.2,757945.8,967262.06,788862.25,939950.7
"843/467.184mz/5.0min",331178.795,1514646.4,345909.56,265912.2,907441.25,298312.8,316448.03
"844/419.2074mz/4.99min",293925.14,707887.9,285801.53,302048.75,338553.44,284127.06,253707.17
"845/477.2478mz/5.0min",383601.955,449070.16,716212.4,831916,278679.16,318133.75,279825.7
"847/311.2227mz/5.0min",358421.4,375048.3,216280.62,255615.31,456302.88,341794.5,438638.22
"848/461.2182mz/5.0min",469167.33,847391.56,586434.56,748584.7,351900.1,251300.61,264326.22
"849/477.2128mz/5.0min",7886074.5,11205511,7846151.5,7925997.5,8233789.5,6430025.5,7376297.5
"850/431.2072mz/5.0min",4133685.85,5734945,4688323,4176792.2,4090579.5,3124105.8,3735500.2
"855/440.1795mz/5.01min",201531.77,290717.84,247692.6,306248.9,139731.47,141955.9,155370.94
"858/478.1531mz/5.01min",134846.555,376074.78,134237.14,135455.97,205410.45,94057.016,83935
"859/476.156mz/5.01min",461681,1324570.2,479415.9,443946.1,727684.56,307863.94,282443.22
"860/475.1527mz/5.01min",1852893.25,4863698.5,1928508.4,1777278.1,2711649.2,1197329.6,1153424.9
"861/477.1494mz/5.01min",501117.315,1326168.5,516212.03,486022.6,790022.94,333581.62,316165.1
"862/439.176mz/5.01min",930288.15,1199278,1156865.4,1377263.8,703710.9,679957.3,659210
"863/485.1814mz/5.01min",13875011.5,17499428,17633734,20603732,10250595,9732690,9819713
"867/435.2383mz/5.02min",249630.955,580173.94,268314.22,264503.6,234758.31,206625.1,227747.2
"868/497.2755mz/5.03min",243814.89,100746.875,226777.67,225112.67,260852.11,449942.2,370179.34
"869/881.3752mz/5.03min",2148071.9,3123689.2,3145541.8,3638802,1172454.6,1094951.1,1143319.4
"870/201.1495mz/5.03min",1356839.95,1295702.5,1342236.4,1272011.1,1748936.4,1912554.1,1371443.5
"871/873.4062mz/5.02min",244120.89,733339.1,189820.42,222087.66,291794.9,164284.95,266154.12
"872/897.3698mz/5.01min",316942.875,492753.25,563432.94,565237.6,141132.5,122369.03,139834.16
"873/472.3027mz/5.03min",195084.68,519944.78,132066.17,149249.38,386432.7,170451.92,219717.44
"875/269.1308mz/4.97min",4313.7981,653.2375,5361.4087,3266.1875,480620.3,653.2375,13109.311
"880/366.1345mz/5.04min",169257.80005,3190.6301,638.12602,638.12602,335324.97,516578.8,537262.9
"881/905.3727mz/5.04min",1402937.97,2175259,3013082.2,3056884.8,630616.94,580939.75,617655.56
"883/429.1915mz/5.04min",1047941,1157052.2,1832221.4,1857517.8,841891.9,867163.7,938829.8
"885/541.117mz/5.04min",54652.6275,57650.945,79573.56,432719.03,19185.227,40541.46,51654.31
"886/397.2018mz/5.04min",49815900,70926250,67156310,73262470,32475490,29092220,29296116
"887/441.1916mz/5.04min",14324850,20029122,18957018,20522606,9692682,8696321,8724325
"888/883.3901mz/5.04min",4025502.55,6663321,6158884,6656488,1892121.1,1543170.4,1579664.8
"889/442.195mz/5.04min",4102459.6,6532027,5424279,5798830,2780640.2,2393047.2,2765755
"891/507.2606mz/5.04min",757882.525,555547.4,551982.9,578093.75,963633.8,937671.3,994477.7
"892/843.3594mz/5.05min",326662.275,499537.3,508375.25,534038.3,153787.25,111446.5,115985.516
"893/865.3413mz/5.05min",299985.855,454837.38,558288.94,565251.2,145134.33,106553.23,122558.12
"894/313.1808mz/5.05min",1825612.7,2509003,2415322.5,2553850.5,1235902.9,1072928.6,1084940.5
"895/357.1708mz/5.05min",355496.9,551169.56,495516.88,530315.2,215476.92,183602.8,184512.73
"896/514.2078mz/5.07min",301039.235,148015.44,83274.98,220157.77,381920.7,418957.28,441181.88
"897/401.1601mz/5.05min",2324267.3,3138726.8,3081479.5,3103195,1567055.1,1386180,1404072.2
"903/449.2173mz/5.06min",468966.04,939397.56,485740.88,472234.3,465697.78,302211.2,400088.56
"906/423.1425mz/5.05min",286461.685,394572.75,520046.3,557267.1,162807.72,169027.12,178350.62
"907/221.0971mz/5.06min",1144151.7,1333202.8,1280955.6,1213639.4,1074664,962267.44,995776.56
"908/509.1786mz/5.06min",1758562.7,1799869.9,3773700.8,4073146.8,1230660.8,1642489.4,1717255.5
"909/913.3635mz/5.06min",150166.032,228972.4,275320.66,285589.9,38214.625,58593.14,71359.664
"910/489.2126mz/5.11min",168707.095,204865.11,192611.94,415633.53,57124.453,135464.86,144802.25
"912/447.2279mz/5.07min",510514.925,509387.97,500608.34,647262.06,511641.88,556692.8,504840.84
"914/446.2263mz/5.07min",3394885.1,3397339.2,3291160.8,4517765,3392431,3571466,3253965.5
"915/463.2335mz/5.07min",644897.095,635350.44,579012.3,797352.5,654443.75,700334.9,631585.7
"916/445.2229mz/5.07min",12781369.5,12853677,12709062,16172378,12693459,13413287,12256286
"917/480.2027mz/5.07min",1526281.095,210401.69,3658.3389,7569.1577,2842160.5,3991119,5042627.5
"918/509.2382mz/5.07min",243736.705,189216.61,92655.086,243584.05,243889.36,243992.19,253520.05
"920/491.2284mz/5.08min",9577520.5,9588141,9114166,11030251,9566900,9077363,10295207
"922/517.1709mz/5.08min",452461.4,564245.9,589740.6,615882.9,340676.9,298150.2,292833.8
"923/471.1657mz/5.08min",647216.725,972585.2,833297.25,900603.5,461136.2,450499.84,442999.16
"927/463.2698mz/5.09min",156903.32,129988.88,344395.66,429137.8,181970.42,100506.79,131836.22
"928/475.2341mz/5.09min",212267.891,372969.72,482240.1,462844.97,51566.062,43279.336,28655.166
"932/405.2641mz/5.09min",224553.235,29917.406,23808.836,87760.75,361345.72,514305.62,429294.9
"936/442.292mz/5.1min",1542872.55,4618450,1174108.6,1479197.6,2622253.5,1354837.4,1606547.5
"937/443.2954mz/5.1min",345188.765,1085608.9,266959.97,330512.03,617794.9,311737.66,359865.5
"938/426.9678mz/5.06min",4535.47176,1511.82392,606639.56,7559.1196,11553201,1511.82392,1511.82392
"940/870.2673mz/5.1min",59910.976,59910.976,59910.976,59910.976,299554.88,59910.976,59910.976
"942/336.124mz/5.11min",132207.198,44069.066,44069.066,44069.066,220345.33,335135.28,372791.56
"944/466.1868mz/5.11min",926368.4,136038.7,27207.74,27207.74,1716698.1,2882950.8,2857315.8
"946/443.2083mz/5.12min",161296.122,243701.33,246284.66,236663.58,85928.664,63435.08,85577.984
"948/468.3073mz/5.12min",376518.64,954613.75,232733.55,287270.16,764246.94,272297,465767.12
"949/457.311mz/5.12min",393771.315,721354.75,352739.6,434803.03,508518.84,319373.47,350180.66
"951/293.1757mz/5.12min",2366192.9,1211405.6,1243764.6,1138700.1,4606921,3488621.2,3964185.5
"953/236.1053mz/5.13min",239193.8475,115937.695,105841.164,96073.695,522984,362450,419902.12
"954/456.3075mz/5.12min",1579013,2805565,1407080.8,1750945.2,2014452.1,1395308.4,1401908.5
"957/580.3253mz/5.13min",2921264.6,2184420.5,2424325.8,2530965,3747267.5,3769061,3311564.2
"958/467.2265mz/5.14min",140903.741,18347.762,3669.5524,3669.5524,310983.84,263459.72,528242.25
"960/466.2229mz/5.14min",516750.46,129108.62,25821.724,25821.724,1137930.5,904392.3,1852003.9
"964/897.37mz/5.15min",373102.26,649128.3,634105.7,717213.25,68410.68,67908.68,112098.82
"966/493.1441mz/5.22min",107101.395,235377.47,286482.25,152249.34,61953.45,40063.39,42976.387
"969/457.1768mz/5.16min",544833.59,862083.4,794481.1,670388.3,419278.88,332510,362440.3
"973/415.1398mz/5.16min",578960.84,992732.1,830874.3,948694.8,327047.38,286037.4,313075.84
"974/444.1994mz/5.16min",195088.245,327274.3,264193.88,322798.2,125982.61,107793.1,114064.87
"975/455.1709mz/5.16min",28467979,40153108,41977840,46499456,16396913,15843831,16782850
"976/443.1973mz/5.16min",1886392.1,2915301.5,2580161,2918501.8,1192623.2,944524.5,1139523.6
"977/442.195mz/5.16min",12048887.75,17873986,16137372,18411998,7960403.5,7443663,7713452.5
"978/441.1918mz/5.16min",46094610,70585870,62300460,70737990,29888760,26864262,27734216
"979/883.3907mz/5.16min",441679.6,1628956.9,564386.6,853073.94,318972.6,197022.38,211095.66
"982/411.1812mz/5.16min",871338.29,1222570.2,1342210.5,1427624.5,520106.38,446077.5,470788.75
"983/905.3725mz/5.16min",672133.19,1076373.6,1569111.5,1807483.5,191822.31,255899.38,267892.78
"984/471.2593mz/5.16min",408250.765,277873.2,297479.66,378951.53,464236.38,598570.06,437550
"986/456.1742mz/5.16min",7489444.25,10491615,10709471,12045802,4487273.5,4070603.8,4226108
"988/756.5239mz/5.19min",112744.0975,154837.14,189822.9,7316.4736,669487.75,70651.055,1463.29472
"995/420.1816mz/5.18min",267996.5775,42471.215,8494.243,8494.243,493521.94,878180.75,947477
"997/371.255mz/5.23min",259718.18,148690.7,100123.83,155411.7,372597.4,364024.66,513296
"998/269.131mz/5.15min",4019.304,589260.56,4019.304,4019.304,20096.52,4019.304,4019.304
"1000/473.2177mz/5.2min",2686907.69,5141545,6932081,7072753,226922.12,232270.38,226905.16
"1002/519.2231mz/5.2min",900537.525,1764087.9,2423288.8,2411611.5,36987.15,34552.246,34103.582
"1003/239.1288mz/5.2min",182714.4075,238877.12,324011.12,261945.05,126551.695,79981.766,71952.49
"1004/632.3428mz/5.25min",166663.93,118335.37,199359.84,167243,243171.7,158130.84,166084.86
"1005/431.2072mz/5.25min",292556.79,1004365.2,355472.38,380401.06,229641.2,219944.08,207350.34
"1006/509.1945mz/5.2min",289552.38,1201516,646238.9,482587.3,96517.46,96517.46,96517.46
"1008/436.1766mz/5.21min",37687.362,12562.454,12562.454,12562.454,62812.27,118704.516,159799.14
"1009/491.2285mz/5.19min",2233963.7,3457989,2406103.2,2636221,1502683.2,2061824.2,1460555.6
"1010/596.3206mz/5.19min",385673.53,1659044.4,408311.28,1144763.8,363035.78,147635.05,150980.69
"1012/311.2227mz/5.22min",745445.19,320817.38,276603.84,239486.66,1170073,1305488.5,1290021.8
"1013/447.2749mz/5.22min",1200313.7,702602.6,4359660.5,5886648,975019.4,902346.5,1425608
"1014/537.2025mz/5.24min",196303.565,96565.97,70591.34,65685.19,296041.16,351924.5,471890.88
"1021/529.2211mz/5.23min",189908.585,551969.3,263878.47,237879.31,141937.86,56151.445,55400.426
"1023/493.2442mz/5.22min",1572794.78,2252225,2604889,2777783.8,893364.56,805368.5,835920.25
"1024/539.2495mz/5.22min",1971382.3,2846416.5,3698468.2,4281881.5,1052743.8,1012345.75,1096348.1
"1025/776.5058mz/5.25min",47931.449,54861.98,55074.215,1349.9088,400723.94,6749.544,41000.918
"1028/477.2496mz/5.23min",550824.075,840279.2,535029.25,566618.9,701409.44,357370.38,336808.47
"1029/415.2489mz/5.24min",333251.765,94783.81,147278.02,217311.03,648557.9,449192.5,798727.94
"1031/295.1549mz/5.24min",506641.05,325806.5,137762.19,423606.3,817478.44,701799.4,589675.8
"1032/521.2079mz/5.26min",215857.965,128671.8,119178.26,169556.4,262159.53,401423.5,558940
"1033/284.1291mz/5.24min",203015.225,139141.83,49467.473,53171.65,377948.4,266888.62,300123.7
"1034/427.9709mz/5.21min",8378.2368,1612318.1,8378.2368,8378.2368,41891.184,8378.2368,8378.2368
"1036/792.5007mz/5.26min",677026.82,31915.866,665667.2,159579.33,688386.44,1001749.56,1005131.44
"1038/309.207mz/5.24min",1045015.43,1097926.4,808442.94,997990.06,1111123.5,792175.06,1092040.8
"1039/456.3076mz/5.25min",1263120.3,3121480.5,1091663.4,1445361.4,1434577.2,613760.75,818473.8
"1042/423.1426mz/5.25min",253483.23,396656.1,677511.7,714063.5,103267.04,88372.484,110310.36
"1043/475.2336mz/5.25min",1588228.95,2546487.8,2406067.2,2890662,770390.7,678169.6,723938.56
"1045/357.1707mz/5.25min",3988616.2,6041453,6914001.5,7698606.5,1935779.4,1706055.2,1717233.9
"1047/401.1604mz/5.25min",1790665,2671466,2969788,3335452.8,909864,792507.8,805810.9
"1048/612.397mz/5.25min",874700.81,768023.56,981378.06,1098945.6,1112625,706168.94,596534.6
"1049/426.9676mz/5.21min",138971.26,18528060,138971.26,138971.26,694856.3,138971.26,138971.26
"1050/457.3112mz/5.25min",294337.43,776820.5,272397.7,316277.16,373127.66,173784.36,160124.2
"1051/994.3304mz/5.25min",186622.14,933110.7,186622.14,186622.14,186622.14,186622.14,186622.14
"1053/566.3556mz/5.25min",1092348.75,544566.7,1176532,1103812.4,1080885.1,1013970.9,1167932
"1054/612.3612mz/5.25min",1069413.6,528065.2,1104997.5,1095298.8,1043528.4,957211.4,1125729.8
"1055/602.3325mz/5.25min",2276093.65,2666899.2,2259013.5,2106246.5,4632345.5,2141583.8,2293173.8
"1057/629.3514mz/5.25min",583263.655,541920.06,482555.34,419061.9,1359488.8,624607.25,787639
"1058/491.1477mz/5.26min",2172070.7,6842882,3243443,3026726.5,1317414.9,589338.3,572190.06
"1062/493.144mz/5.26min",610349.75,1721563.9,929046.6,866659.6,354039.9,87955.19,81252.14
"1063/429.2284mz/5.26min",708658.69,1153349.5,1095246,1264173,322071.38,261411.9,272227.53
"1067/465.2044mz/5.26min",185738.305,850999.3,284241.7,337223.34,87234.91,18182.998,16106.2
"1069/492.1509mz/5.25min",366306.875,1860575.4,872934.4,541094.44,191519.31,50468.504,42695.535
"1070/239.1652mz/5.27min",321445.85,237074.86,172412.36,151849.19,405816.84,477649.9,445383.22
"1071/969.3351mz/5.27min",126889.64,634448.2,126889.64,126889.64,126889.64,126889.64,126889.64
"1072/293.1758mz/5.27min",303408.485,149053.23,297717,276156.6,309099.97,316977.34,408297.2
"1074/518.1661mz/5.27min",339578.345,989703.75,498094.34,472488.16,206668.53,59558.113,41404.895
"1075/242.1761mz/5.27min",183137.63,221368.19,182379.53,183895.73,249012.53,155713.27,161973.55
"1076/439.1765mz/5.27min",405572.095,434813.72,496218.56,566606.25,209085.08,376330.47,314299.88
"1077/471.202mz/5.3min",264607.15,3134500.5,1995318.2,383266.88,92631.18,145947.42,136720.61
"1079/577.3371mz/5.28min",67716.7025,701342.94,49514.273,68520.53,275820.5,51084.54,66912.875
"1082/239.1288mz/5.28min",573668.88,478490.25,790533.2,745630.94,579932.2,567405.56,516155.6
"1083/541.3605mz/5.28min",9716349,19747446,9457998,11497882,9974700,4936749.5,6090391.5
"1089/286.2023mz/5.29min",1500338.4,2688505.5,1374896.4,1625780.4,1733951.4,1211903.4,1234465
"1093/403.2123mz/5.29min",753154.075,595969.4,1162979.4,1559795.1,681544.9,765863.75,740444.4
"1098/508.1971mz/5.3min",199413.618,66471.206,66471.206,66471.206,332356.03,612590.25,525414.1
"1100/881.3752mz/5.3min",109448.388,182413.98,322471.44,368986.84,36482.796,36482.796,36482.796
"1101/381.2071mz/5.3min",1340300.75,2016102.2,2603767.5,3017447.8,664499.3,521855.34,542795.75
"1105/431.2436mz/5.31min",908669.3,694813.06,783668.94,1086970.2,906264.8,935547.44,911073.8
"1107/756.5237mz/5.3min",710621.275,12680.542,930690.3,490552.25,63402.71,1715595.9,1745293
"1108/521.2078mz/5.3min",295453.73,924925.94,143985.02,214161.25,248674.9,342232.56,426698
"1109/646.3587mz/5.32min",595045.625,1388344.6,585619.75,574429.56,1600456.4,585145.5,604471.5
"1110/610.3817mz/5.32min",227279.64,143032.48,215544.34,226161.95,245599.1,228397.33,236711.3
"1111/443.2081mz/5.32min",461793.405,895503.44,712506.7,877410.56,211080.11,167226.97,141069.08
"1112/445.1138mz/5.32min",108670.667,19605.564,3921.1128,3921.1128,360762.3,197735.77,250045.08
"1113/463.1892mz/5.33min",252368.49,995435.1,344295.22,335609.78,169127.2,10843.394,21043.248
"1114/367.0821mz/5.33min",270793.478,74974.016,2075.8028,10379.014,466612.94,635816.4,511451.75
"1115/431.2073mz/5.33min",1128258.32,3097455,1505689.1,1240130.2,1016386.44,660444.75,799309.3
"1118/480.2024mz/5.33min",1508244.625,317295.25,20585.156,20541.785,2699194,3915794.8,3795100.5
"1119/509.1952mz/5.34min",140479.15,543770.2,183369.81,139688.36,141269.94,42717.94,51937.043
"1120/494.2182mz/5.33min",1702816.71,163335.22,13815.486,9990.91,3242298.2,6092400,6189096
"1121/519.223mz/5.34min",980290.75,1554648.9,1241054.5,1332198,719527,562075.2,620503.94
"1122/473.218mz/5.34min",3819912.35,5780857,5659063.5,6709072,1980761.2,1803819.6,1808791.6
"1124/650.3717mz/5.34min",103225.26,82409.97,60722.29,64777.242,321899.72,131444.47,124040.55
"1127/381.2281mz/5.34min",600719.9,1197448.2,619765.2,581674.6,805381.4,226385.58,324428.9
"1128/566.3555mz/5.35min",1088402.05,728249.2,1144329.2,1233204.1,1181140.6,933652.44,1032474.9
"1129/612.3612mz/5.35min",1221513.25,806915.2,1246316.5,1286776.5,1316109.6,1034702,1196710
"1130/602.3325mz/5.35min",1922206.95,4497460,2003418.4,1840995.5,3298222.2,1050168.6,1131082.1
"1132/629.3514mz/5.35min",367984.97,804217.5,392186.44,343783.5,783882.3,269965.22,307633.16
"1134/514.2077mz/5.34min",86290.715,61593.16,12318.632,12318.632,110988.27,227794.72,201457.89
"1135/648.3766mz/5.34min",250028.96,186366.17,180790.48,174115.73,790695.44,360395.3,313691.75
"1136/329.1757mz/5.35min",1584120.9,1958404.4,2239573.8,2454617,1209837.4,1037902.44,1096580.9
"1137/514.1873mz/5.35min",575599.13,84110.16,16822.032,16822.032,1067088.1,1430528,1390602.5
"1138/357.2645mz/5.35min",323137.925,444030.4,448661.75,488381,202245.45,148260.61,169102.73
"1139/373.1655mz/5.35min",269867.815,387051.1,476386.25,532866.7,152684.53,132928.27,148197.31
"1140/374.2446mz/5.35min",957588.78,4137699.5,1137560.5,777720.56,1137457,469184.06,354896.22
"1143/428.2159mz/5.36min",1535202.25,1937973,2219482.2,2795384.8,934806.7,1132431.5,1052610.1
"1144/427.2126mz/5.36min",5451565.9,6820699,7774124.5,10112478,3360218.2,4082432.8,3884385
"1145/420.2503mz/5.36min",1377146.65,5895004.5,1624996.4,1172262.2,1582031.1,714206.44,563539.6
"1146/410.2215mz/5.35min",30282.686,968288.44,52127.508,8437.864,95013.69,1687.5728,1687.5728
"1149/513.2257mz/5.36min",570827.115,1683521,805703.4,740141.7,401512.53,129532.89,116368.375
"1150/395.1861mz/5.36min",188408.46,133796.22,344730.12,462740.53,168924.11,116482.055,207892.81
"1154/477.249mz/5.36min",1065462.15,1301150.5,2068059.9,2357697.5,829773.8,784889.4,775867.5
"1155/903.4532mz/5.36min",141476.5375,230207.86,476967.34,538994.25,52745.215,49243.633,52580.273
"1158/523.2544mz/5.36min",3094011.95,4264871.5,6223997,7194101,1923152.4,1838521,1872649
"1159/449.2314mz/5.39min",135825.38,2441.4862,73738.71,197912.05,12207.431,1273123.5,1524942.8
"1162/851.4007mz/5.37min",841366.025,1369460.8,1810363.2,2126631.2,298981.94,309690.94,313271.25
"1163/461.1736mz/5.37min",865280.32,2706684.5,1166819.1,998449.7,732110.94,384319.4,288407.3
"1164/426.2002mz/5.37min",6014586.75,7374411,12827620,14443494,4450293,3514014.5,4654762.5
"1165/425.1969mz/5.37min",22129790,26520088,46060972,52090040,17739492,17112318,17024540
"1166/397.2018mz/5.37min",616837.7,461686.34,595355.3,704416.6,490424.1,679404.25,638320.1
"1168/429.228mz/5.37min",2656705,1525857,2616572.2,3469345.2,2119270,3031226.5,2696837.8
"1171/472.2053mz/5.38min",1692029.55,2283953.5,2370336.8,2697441.5,1071196.4,1100105.6,1056110
"1174/471.2021mz/5.38min",6046913.5,8147490.5,8672521,9385482,3820001.2,3946336.5,3848833.2
"1177/538.3107mz/5.39min",863193.975,956204.25,1073644.2,1141934.9,722960.56,726882.44,770183.7
"1178/944.5484mz/5.39min",291693.42,178328.14,155623.47,272883.9,310502.94,388287,401460.94
"1179/533.3189mz/5.39min",678023.97,2499395.2,682909.94,670689,1486249.1,599709.25,673138
"1180/506.2996mz/5.39min",2465973.15,9918144,2460591.8,2471354.5,4946213,2090186.8,1966691
"1182/473.3314mz/5.4min",412826.09,740062.1,394591.3,467689.75,431060.88,300923.4,314308.38
"1183/570.2484mz/5.4min",142595.53,48177.324,161616.08,547766.94,82973.34,141997.94,143193.12
"1184/471.3262mz/5.4min",19950958,36726724,19304678,22628948,20597238,15142411,16153701
"1185/470.3234mz/5.4min",74479790,132272940,71301920,84229970,77657660,54757436,58641670
"1186/439.1762mz/5.36min",78200.1385,64405.887,91994.39,100774.195,185942.55,49865.914,40933.867
"1187/941.654mz/5.4min",5660354,13964033,4660469,6584995,6539088,4105778.5,4781620
"1188/963.6356mz/5.4min",493126.54,827356.7,520563.28,613369,465689.8,291194.16,351116.88
"1189/601.3226mz/5.42min",267680.61,218046.2,223720,316053.4,284024.72,367007.34,251336.5
"1192/445.2231mz/5.42min",213204.98,190797.06,414099.34,495648.22,195026.89,206651.66,219758.3
"1193/450.1923mz/5.43min",84308.682,28102.894,28102.894,28102.894,140514.47,450204.88,611295.1
"1197/293.1758mz/5.43min",170952.54,129016.555,219042.47,188110.27,325200.72,152501.66,153794.81
"1202/385.1655mz/5.44min",815866.36,1238370,1489236.6,1693094,393362.72,374446.3,327668.6
"1204/341.1756mz/5.44min",3975871.65,5781322.5,7183289.5,7973510.5,2170420.8,2088033.6,2108948.2
"1206/638.3769mz/5.44min",622786.18,285261.75,620312.8,497636.44,625259.56,697655.9,763386.56
"1207/592.3712mz/5.44min",533132.12,316371.94,511293.84,507900,718021.7,554970.4,614027.25
"1211/628.3482mz/5.44min",626100.425,499171.78,851176.44,669641.25,789919.1,559698.7,582559.6
"1215/311.2227mz/5.45min",819510.3,823869.3,613536,741161.75,1180893.6,815151.3,1625491.4
"1220/381.0979mz/5.46min",1448824.05,585146.3,78074.06,137589.44,2312501.8,3412323.2,2607232.5
"1223/359.2803mz/5.47min",714255.905,563580.56,1004151.7,811617.2,704362.75,724149.06,628581.75
"1224/466.1872mz/5.47min",278156.9325,19858.865,3971.773,3971.773,536455,1038510.4,1013652.8
"1225/646.3585mz/5.48min",729415.095,935562.56,555539.6,390657.25,1212728.9,720502.94,738327.25
"1227/534.2719mz/5.48min",546030.75,680486.75,749883.8,849814.56,411574.75,310660.1,353929.28
"1229/610.382mz/5.48min",768474.875,325252.9,751509.1,765151,818337.94,771798.75,852201.94
"1235/311.1864mz/5.49min",89812.77,237027.61,398658.4,149687.95,29937.59,29937.59,29937.59
"1238/415.2489mz/5.49min",90058.635,31181.348,27429.645,66208.05,231358.97,113909.22,273778.3
"1239/473.2185mz/5.43min",154763.415,198476.28,230272.47,213834.39,94980.305,111050.55,60537.07
"1241/367.2488mz/5.5min",821725.45,1187502.5,984783.2,988620,658667.7,149830.66,393067.94
"1243/627.3802mz/5.51min",1371751.65,941350.4,1243596,1447157.9,1621411.8,1296345.4,1451479.6
"1244/580.3714mz/5.51min",3824344.75,2549394,3662938.8,3962461.8,4330260.5,3690162.5,3958527
"1245/626.3771mz/5.51min",4099957.25,2781412.2,3908366.5,4291548,4736414,3902141.5,4305567.5
"1247/643.3671mz/5.51min",1489964.1,1666363.8,979320.5,928393.3,2388544.5,1456510.2,1523418
"1248/616.3483mz/5.51min",5334274.5,7840816,4416155.5,4200843,9164349,5460992.5,5207556.5
"1249/365.1029mz/5.52min",66099.516,22033.172,22033.172,22033.172,110165.86,261605.44,169859.06
"1250/976.4922mz/5.52min",161994.78,53998.26,53998.26,53998.26,269991.3,703058.44,474228.16
"1251/351.1237mz/5.52min",174706.0485,27088.477,5417.6954,5417.6954,322323.62,641193.06,446541.3
"1252/475.2335mz/5.52min",225137.585,375368.06,413522.22,484742.62,74907.11,58819.086,73137.445
"1253/450.1923mz/5.49min",94875.252,31625.084,31625.084,31625.084,158125.42,219961.73,281816.7
"1254/791.2347mz/5.52min",51451.416,17150.472,17150.472,17150.472,85752.36,381680.75,176040.98
"1255/395.1135mz/5.52min",645320.74,137985.48,2606.7968,13033.984,1152656,2217884,1639439.9
"1257/313.2384mz/5.52min",514682.595,409819.2,402881.62,438106.25,718964.5,591258.94,652938.56
"1259/523.3275mz/5.52min",297096.02,113779.02,284482.7,316998.34,298105.66,316930.5,296086.38
"1261/513.1189mz/5.53min",200363.7785,23730.957,4746.1914,4746.1914,376996.6,645330.06,591153.8
"1262/383.1136mz/5.53min",2087831.775,528382.75,88508.766,142379.55,3647280.8,5674433,4520838
"1267/249.1495mz/5.54min",63883.305,84543.55,104024.19,116121.38,35894.39,43223.06,41049.906
"1269/692.3466mz/5.54min",181996.855,370102.8,169493.52,184375.31,379489.28,156238.14,179618.4
"1272/491.1477mz/5.51min",70551.3775,597043.75,119803.29,176592.27,21299.465,4259.893,4259.893
"1275/239.1652mz/5.57min",157223.64,155199.14,159648.2,159248.14,198584.4,130222.62,154899.03
"1278/501.3907mz/5.57min",760404.56,3802022.8,760404.56,760404.56,760404.56,760404.56,760404.56
"1279/502.3943mz/5.61min",3849.911,1096477.5,3849.911,3849.911,19249.555,3849.911,3849.911
"1283/555.3761mz/5.58min",135424.2325,375552.7,128200.695,167533.52,142647.77,102999.31,111179.58
